year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
1976,NEW YORK,NY,36,21,13,US HOUSE,007,GEN,FALSE,FALSE,JOSEPH P ADDABBO,LIBERAL,FALSE,TOTAL,5309,113373,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,007,GEN,FALSE,FALSE,JOSEPH P ADDABBO,REPUBLICAN,FALSE,TOTAL,19896,113373,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,007,GEN,FALSE,FALSE,KEITH JONES,SOCIALIST WORKERS,FALSE,TOTAL,740,113373,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,007,GEN,FALSE,FALSE,WILLIAM H WHITMAN,CONSERVATIVE,FALSE,TOTAL,5321,113373,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,008,GEN,FALSE,FALSE,ALBERT LEMISHOW,CONSERVATIVE,FALSE,TOTAL,6437,137861,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,008,GEN,FALSE,FALSE,ALBERT LEMISHOW,REPUBLICAN,FALSE,TOTAL,23754,137861,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,008,GEN,FALSE,FALSE,BENJAMIN S ROSENTHAL,DEMOCRAT,FALSE,TOTAL,98954,137861,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,008,GEN,FALSE,FALSE,BENJAMIN S ROSENTHAL,LIBERAL,FALSE,TOTAL,8341,137861,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,008,GEN,FALSE,FALSE,HARRY BROWN,SOCIALIST WORKERS,FALSE,TOTAL,375,137861,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,009,GEN,FALSE,FALSE,ALAN M KLUGER,LIBERAL,FALSE,TOTAL,5643,115195,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,009,GEN,FALSE,FALSE,JAMES J DELANEY,CONSERVATIVE,FALSE,TOTAL,12234,115195,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,009,GEN,FALSE,FALSE,JAMES J DELANEY,DEMOCRAT,FALSE,TOTAL,53418,115195,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,009,GEN,FALSE,FALSE,JAMES J DELANEY,REPUBLICAN,FALSE,TOTAL,43900,115195,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,010,GEN,FALSE,FALSE,JOANNE S FUCHS,CONSERVATIVE,FALSE,TOTAL,5868,115962,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,010,GEN,FALSE,FALSE,JOHN P HAGAN,LIBERAL,FALSE,TOTAL,3872,115962,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,010,GEN,FALSE,FALSE,MARIO BIAGGI,DEMOCRAT,FALSE,TOTAL,69019,115962,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,010,GEN,FALSE,FALSE,MARIO BIAGGI,REPUBLICAN,FALSE,TOTAL,37203,115962,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,011,GEN,FALSE,FALSE,ARTHUR CUCCIA,REPUBLICAN,FALSE,TOTAL,19203,114458,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,011,GEN,FALSE,FALSE,BRYAN F LEVINSON,CONSERVATIVE,FALSE,TOTAL,6316,114458,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,011,GEN,FALSE,FALSE,JAMES H SCHEUER,DEMOCRAT,FALSE,TOTAL,84770,114458,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,011,GEN,FALSE,FALSE,JOSEPH ROTHENBERG,LIBERAL,FALSE,TOTAL,4169,114458,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,012,GEN,FALSE,FALSE,HORACE L MORANCIE,REPUBLICAN,FALSE,TOTAL,5336,49632,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,012,GEN,FALSE,FALSE,MARTIN S SHEPERD JR,CONSERVATIVE,FALSE,TOTAL,1093,49632,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,012,GEN,FALSE,FALSE,SHIRLEY CHISHOLM,DEMOCRAT,FALSE,TOTAL,41297,49632,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,012,GEN,FALSE,FALSE,SHIRLEY CHISHOLM,LIBERAL,FALSE,TOTAL,1906,49632,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,013,GEN,FALSE,FALSE,JACK DOBOSH,CONSERVATIVE,FALSE,TOTAL,3969,132224,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,013,GEN,FALSE,FALSE,JACK DOBOSH,REPUBLICAN,FALSE,TOTAL,17631,132224,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,013,GEN,FALSE,FALSE,STEPHEN J SOLARZ,DEMOCRAT,FALSE,TOTAL,102662,132224,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,013,GEN,FALSE,FALSE,STEPHEN J SOLARZ,LIBERAL,FALSE,TOTAL,7962,132224,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,014,GEN,FALSE,FALSE,ADELE FLATEAU,WORKERS,FALSE,TOTAL,213,65591,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,014,GEN,FALSE,FALSE,FRANK X GARGIULO,CONSERVATIVE,FALSE,TOTAL,1470,65591,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,014,GEN,FALSE,FALSE,FRANK X GARGIULO,REPUBLICAN,FALSE,TOTAL,7507,65591,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,014,GEN,FALSE,FALSE,FREDERICK W RICHMOND,DEMOCRAT,FALSE,TOTAL,51934,65591,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,014,GEN,FALSE,FALSE,FREDERICK W RICHMOND,LIBERAL,FALSE,TOTAL,3789,65591,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,014,GEN,FALSE,FALSE,PATRICIA WRIGHT,SOCIALIST WORKERS,FALSE,TOTAL,678,65591,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,015,GEN,FALSE,FALSE,ARTHUR J PAONE,LIBERAL,FALSE,TOTAL,6604,109487,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,015,GEN,FALSE,FALSE,LEO C ZEFERETTI,CONSERVATIVE,FALSE,TOTAL,9892,109487,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,015,GEN,FALSE,FALSE,LEO C ZEFERETTI,DEMOCRAT,FALSE,TOTAL,59350,109487,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,015,GEN,FALSE,FALSE,RONALD J D'ANGELO,REPUBLICAN,FALSE,TOTAL,33641,109487,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,016,GEN,FALSE,FALSE,ELIZABETH HOLTZMAN,DEMOCRAT,FALSE,TOTAL,86992,113418,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,016,GEN,FALSE,FALSE,ELIZABETH HOLTZMAN,LIBERAL,FALSE,TOTAL,7003,113418,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,016,GEN,FALSE,FALSE,GLADYS PEMBERTON,CONSERVATIVE,FALSE,TOTAL,4329,113418,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,016,GEN,FALSE,FALSE,GLADYS PEMBERTON,REPUBLICAN,FALSE,TOTAL,15094,113418,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,017,GEN,FALSE,FALSE,JOHN M MURPHY,DEMOCRAT,FALSE,TOTAL,89126,135915,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,017,GEN,FALSE,FALSE,JOHN M PETERS,CONSERVATIVE,FALSE,TOTAL,10399,135915,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,017,GEN,FALSE,FALSE,KENNETH J GROSSBERGER,REPUBLICAN,FALSE,TOTAL,27734,135915,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,017,GEN,FALSE,FALSE,NED SCHNEIER,LIBERAL,FALSE,TOTAL,8656,135915,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,018,GEN,FALSE,FALSE,CATARINO GARZA,SOCIALIST WORKERS,FALSE,TOTAL,1188,149422,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,018,GEN,FALSE,FALSE,EDWARD I KOCH,DEMOCRAT,FALSE,TOTAL,98813,149422,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,018,GEN,FALSE,FALSE,EDWARD I KOCH,LIBERAL,FALSE,TOTAL,13374,149422,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,018,GEN,FALSE,FALSE,JAMES W MCCONNELL,CONSERVATIVE,FALSE,TOTAL,6319,149422,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,018,GEN,FALSE,FALSE,SONIA LANDAU,REPUBLICAN,FALSE,TOTAL,29728,149422,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,019,GEN,FALSE,FALSE,BENTON COLE,CONSERVATIVE,FALSE,TOTAL,2169,94481,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,019,GEN,FALSE,FALSE,CHARLES B RANGEL,DEMOCRAT,FALSE,TOTAL,77849,94481,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,019,GEN,FALSE,FALSE,CHARLES B RANGEL,LIBERAL,FALSE,TOTAL,6196,94481,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,019,GEN,FALSE,FALSE,CHARLES B RANGEL,REPUBLICAN,FALSE,TOTAL,7627,94481,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,019,GEN,FALSE,FALSE,HELEN HALYARD,WORKERS,FALSE,TOTAL,640,94481,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,020,GEN,FALSE,FALSE,DENISE T WEISEMAN,REPUBLICAN,FALSE,TOTAL,14114,110490,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,020,GEN,FALSE,FALSE,DIANE STEINBERG,WORKERS,FALSE,TOTAL,1076,110490,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,020,GEN,FALSE,FALSE,HERMAN DINSMORE,CONSERVATIVE,FALSE,TOTAL,3323,110490,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,020,GEN,FALSE,FALSE,THEODORE S WEISS,DEMOCRAT,FALSE,TOTAL,82501,110490,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,020,GEN,FALSE,FALSE,THEODORE S WEISS,LIBERAL,FALSE,TOTAL,9476,110490,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,021,GEN,FALSE,FALSE,HERMAN BADILLO,DEMOCRAT,FALSE,TOTAL,37184,41883,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,021,GEN,FALSE,FALSE,HERMAN BADILLO,LIBERAL,FALSE,TOTAL,1673,41883,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,021,GEN,FALSE,FALSE,HERMAN BADILLO,REPUBLICAN,FALSE,TOTAL,2428,41883,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,021,GEN,FALSE,FALSE,LAWRENCE W LINDSLEY SR,CONSERVATIVE,FALSE,TOTAL,598,41883,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,022,GEN,FALSE,FALSE,JONATHAN B BINGHAM,DEMOCRAT,FALSE,TOTAL,86381,106592,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,022,GEN,FALSE,FALSE,JONATHAN B BINGHAM,LIBERAL,FALSE,TOTAL,5663,106592,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,022,GEN,FALSE,FALSE,PATRICK J BONNER,CONSERVATIVE,FALSE,TOTAL,3418,106592,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,022,GEN,FALSE,FALSE,PAUL SLOTKIN,REPUBLICAN,FALSE,TOTAL,11130,106592,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,023,GEN,FALSE,FALSE,BRUCE F CAPUTO,CONSERVATIVE,FALSE,TOTAL,14405,173430,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,023,GEN,FALSE,FALSE,BRUCE F CAPUTO,REPUBLICAN,FALSE,TOTAL,78601,173430,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,023,GEN,FALSE,FALSE,J EDWARD MEYER,DEMOCRAT,FALSE,TOTAL,75083,173430,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,023,GEN,FALSE,FALSE,J EDWARD MEYER,LIBERAL,FALSE,TOTAL,5341,173430,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,024,GEN,FALSE,FALSE,DAVID V HICKS,CONSERVATIVE,FALSE,TOTAL,11434,183012,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,024,GEN,FALSE,FALSE,DAVID V HICKS,REPUBLICAN,FALSE,TOTAL,69677,183012,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,024,GEN,FALSE,FALSE,EDMUND D ASSANTE,LIBERAL,FALSE,TOTAL,2140,183012,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,024,GEN,FALSE,FALSE,RICHARD L OTTINGER,DEMOCRAT,FALSE,TOTAL,99761,183012,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,025,GEN,FALSE,FALSE,HAMILTON FISH JR,CONSERVATIVE,FALSE,TOTAL,16431,197605,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,025,GEN,FALSE,FALSE,HAMILTON FISH JR,REPUBLICAN,FALSE,TOTAL,122958,197605,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,025,GEN,FALSE,FALSE,MINNA POST PEYSER,DEMOCRAT,FALSE,TOTAL,58216,197605,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,026,GEN,FALSE,FALSE,BENJAMIN A GILMAN,REPUBLICAN,FALSE,TOTAL,120049,183981,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,026,GEN,FALSE,FALSE,EUGENE R VICTOR,LIBERAL,FALSE,TOTAL,3421,183981,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,026,GEN,FALSE,FALSE,JOHN R MALONEY,DEMOCRAT,FALSE,TOTAL,60511,183981,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,027,GEN,FALSE,FALSE,MATTHEW F MCHUGH,DEMOCRAT,FALSE,TOTAL,121763,190674,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,027,GEN,FALSE,FALSE,MATTHEW F MCHUGH,LIBERAL,FALSE,TOTAL,5285,190674,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,027,GEN,FALSE,FALSE,WILLIAM H HARTER,CONSERVATIVE,FALSE,TOTAL,4784,190674,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,027,GEN,FALSE,FALSE,WILLIAM H HARTER,REPUBLICAN,FALSE,TOTAL,58842,190674,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,028,GEN,FALSE,FALSE,CHRISTOPHER LEWIS,LABOR,FALSE,TOTAL,1075,215162,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,028,GEN,FALSE,FALSE,MARY A BRADT,CONSERVATIVE,FALSE,TOTAL,3833,215162,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,028,GEN,FALSE,FALSE,MARY A BRADT,REPUBLICAN,FALSE,TOTAL,40220,215162,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,028,GEN,FALSE,FALSE,SAMUEL S STRATTON,DEMOCRAT,FALSE,TOTAL,170034,215162,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,029,GEN,FALSE,FALSE,EDWARD W PATTISON,DEMOCRAT,FALSE,TOTAL,95361,214222,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,029,GEN,FALSE,FALSE,EDWARD W PATTISON,LIBERAL,FALSE,TOTAL,5302,214222,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,029,GEN,FALSE,FALSE,JAMES E DEYOUNG,CONSERVATIVE,FALSE,TOTAL,15337,214222,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,029,GEN,FALSE,FALSE,JOSEPH A MARTINO,REPUBLICAN,FALSE,TOTAL,96476,214222,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,029,GEN,FALSE,FALSE,PATRICIA O BROOKS,MAYFLOWER,FALSE,TOTAL,1314,214222,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,029,GEN,FALSE,FALSE,ROCCO A FERRAN,COEQUAL CITIZENS,FALSE,TOTAL,432,214222,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,030,GEN,FALSE,FALSE,NORMA A BARTLE,DEMOCRAT,FALSE,TOTAL,75951,171515,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,030,GEN,FALSE,FALSE,ROBERT C MCEWEN,CONSERVATIVE,FALSE,TOTAL,6071,171515,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,030,GEN,FALSE,FALSE,ROBERT C MCEWEN,REPUBLICAN,FALSE,TOTAL,89493,171515,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,031,GEN,FALSE,FALSE,ANITA MAXWELL,DEMOCRAT,FALSE,TOTAL,62032,185175,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,031,GEN,FALSE,FALSE,DONALD J MITCHELL,CONSERVATIVE,FALSE,TOTAL,7679,185175,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,031,GEN,FALSE,FALSE,DONALD J MITCHELL,REPUBLICAN,FALSE,TOTAL,115464,185175,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,032,GEN,FALSE,FALSE,EARL W COLVIN,LIBERAL,FALSE,TOTAL,2124,185140,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,032,GEN,FALSE,FALSE,GEORGE C WORTLEY,CONSERVATIVE,FALSE,TOTAL,6492,185140,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,032,GEN,FALSE,FALSE,GEORGE C WORTLEY,REPUBLICAN,FALSE,TOTAL,75105,185140,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,032,GEN,FALSE,FALSE,JAMES M HANLEY,DEMOCRAT,FALSE,TOTAL,101419,185140,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,033,GEN,FALSE,FALSE,CHARLES R WELCH,DEMOCRAT,FALSE,TOTAL,48855,182755,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,033,GEN,FALSE,FALSE,LILLIAN REINER,LIBERAL,FALSE,TOTAL,2757,182755,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,033,GEN,FALSE,FALSE,WILLIAM C ELKINS,CONSERVATIVE,FALSE,TOTAL,5980,182755,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,033,GEN,FALSE,FALSE,WILLIAM F WALSH,REPUBLICAN,FALSE,TOTAL,125163,182755,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,034,GEN,FALSE,FALSE,FRANK J HORTON,REPUBLICAN,FALSE,TOTAL,126566,192196,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,034,GEN,FALSE,FALSE,THOMAS D COOK,CONSERVATIVE,FALSE,TOTAL,7383,192196,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,034,GEN,FALSE,FALSE,WILLIAM C LARSEN,DEMOCRAT,FALSE,TOTAL,58247,192196,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,035,GEN,FALSE,FALSE,BARBER B CONABLE JR,REPUBLICAN,FALSE,TOTAL,120738,187915,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,035,GEN,FALSE,FALSE,MICHAEL MACALUSO JR,CONSERVATIVE,FALSE,TOTAL,5991,187915,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,035,GEN,FALSE,FALSE,MICHAEL MACALUSO JR,DEMOCRAT,FALSE,TOTAL,61186,187915,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,036,GEN,FALSE,FALSE,JOHN J LAFALCE,DEMOCRAT,FALSE,TOTAL,118765,184947,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,036,GEN,FALSE,FALSE,JOHN J LAFALCE,LIBERAL,FALSE,TOTAL,4481,184947,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,036,GEN,FALSE,FALSE,RALPH J ARGEN,CONSERVATIVE,FALSE,TOTAL,4911,184947,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,036,GEN,FALSE,FALSE,RALPH J ARGEN,REPUBLICAN,FALSE,TOTAL,56790,184947,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,037,GEN,FALSE,FALSE,CALVIN KIMBROUGH,REPUBLICAN,FALSE,TOTAL,23660,127951,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,037,GEN,FALSE,FALSE,HENRY J NOWAK,DEMOCRAT,FALSE,TOTAL,95604,127951,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,037,GEN,FALSE,FALSE,HENRY J NOWAK,LIBERAL,FALSE,TOTAL,4438,127951,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,037,GEN,FALSE,FALSE,STEPHEN GRIMM,CONSERVATIVE,FALSE,TOTAL,4249,127951,FALSE,20230706,FALSE
1976,NEW YORK,NY,36,21,13,US HOUSE,038,GEN,FALSE,FALSE,JACK F KEMP,CONSERVATIVE,FALSE,TOTAL,14092,212009,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,038,GEN,FALSE,FALSE,JACK F KEMP,REPUBLICAN,FALSE,TOTAL,151610,212009,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,038,GEN,FALSE,FALSE,PETER J GERACI,DEMOCRAT,FALSE,TOTAL,44034,212009,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,038,GEN,FALSE,FALSE,PETER J GERACI,LIBERAL,FALSE,TOTAL,2273,212009,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,039,GEN,FALSE,FALSE,RICHARD A SNOWDEN,CONSERVATIVE,FALSE,TOTAL,4189,178004,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,039,GEN,FALSE,FALSE,RICHARD A SNOWDEN,REPUBLICAN,FALSE,TOTAL,63829,178004,FALSE,20230706,TRUE
1976,NEW YORK,NY,36,21,13,US HOUSE,039,GEN,FALSE,FALSE,STANLEY N LUNDINE,DEMOCRAT,FALSE,TOTAL,109986,178004,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,001,GEN,FALSE,FALSE,JOSEPH M WARD,REPUBLICAN,FALSE,TOTAL,29295,129956,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,001,GEN,FALSE,FALSE,MICHAEL M PARKER,AMERICAN,FALSE,TOTAL,2050,129956,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,001,GEN,FALSE,FALSE,WALTER B JONES,DEMOCRAT,FALSE,TOTAL,98611,129956,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,002,GEN,FALSE,FALSE,L H FOUNTAIN,DEMOCRAT,FALSE,TOTAL,113368,113368,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,003,GEN,FALSE,FALSE,CHARLES WHITLEY,DEMOCRAT,FALSE,TOTAL,77193,112282,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,003,GEN,FALSE,FALSE,"WILLARD J ""JACK"" BLANCHARD",REPUBLICAN,FALSE,TOTAL,35089,112282,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,004,GEN,FALSE,FALSE,IKE ANDREWS,DEMOCRAT,FALSE,TOTAL,92165,152082,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,004,GEN,FALSE,FALSE,JOHNNIE L GALLEMORE JR,REPUBLICAN,FALSE,TOTAL,59917,152082,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,005,GEN,FALSE,FALSE,GEOFFREY M HOOKS,U.S. LABOR,FALSE,TOTAL,246,182164,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,005,GEN,FALSE,FALSE,"STEPHEN L ""STEVE"" NEAL",DEMOCRAT,FALSE,TOTAL,98789,182164,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,005,GEN,FALSE,FALSE,"WILMER ""VINEGAR BEND"" MIZELL",REPUBLICAN,FALSE,TOTAL,83129,182164,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,006,GEN,FALSE,FALSE,CARL WAGLE,LIBERTARIAN,FALSE,TOTAL,2137,107811,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,006,GEN,FALSE,FALSE,MARION PORTER,U.S. LABOR,FALSE,TOTAL,1823,107811,FALSE,20230706,FALSE
1976,NORTH CAROLINA,NC,37,56,47,US HOUSE,006,GEN,FALSE,FALSE,RICHARDSON PREYER,DEMOCRAT,FALSE,TOTAL,103851,107811,FALSE,20230706,FALSE
