LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
2011910,st john-hudson,KS,rural-remote,2016-2017,0,0.555555555555556,0,22.7777777777778,74.7222222222222,1.94444444444444,360,Diverse,NA,NA
2011970,stafford,KS,rural-remote,1994-1995,0,0.576368876080692,0,4.89913544668588,94.5244956772334,NA,347,Extremely undiverse,NA,NA
2011970,stafford,KS,rural-remote,2016-2017,0,0,1.86046511627907,14.4186046511628,82.3255813953488,1.3953488372093,215,Undiverse,NA,NA
2012000,blue valley,KS,city-midsize,1994-1995,0.400031375009805,3.24731351478547,1.56090673778336,0.776531492666091,94.0152168797553,NA,12749,Extremely undiverse,NA,NA
2012000,blue valley,KS,city-midsize,2016-2017,0.335200458695365,12.7067437039651,3.1711727605522,5.54403916552728,73.9822696599479,4.26057425131213,22673,Diverse,0.0139960556136267,Highly integrated
2012030,sterling,KS,rural-distant,1994-1995,0.705467372134039,0.705467372134039,1.05820105820106,1.05820105820106,96.4726631393298,NA,567,Extremely undiverse,NA,NA
2012030,sterling,KS,rural-distant,2016-2017,0,0,2.13592233009709,4.07766990291262,91.0679611650485,2.71844660194175,515,Extremely undiverse,NA,NA
2012060,stockton,KS,rural-remote,1994-1995,0.22075055187638,0.662251655629139,0.883002207505519,0.22075055187638,98.0132450331126,NA,453,Extremely undiverse,NA,NA
2012060,stockton,KS,rural-remote,2016-2017,0.869565217391304,1.15942028985507,0.869565217391304,3.47826086956522,92.463768115942,1.15942028985507,345,Extremely undiverse,NA,NA
2012090,sublette,KS,rural-remote,1994-1995,0.196463654223969,0,0.196463654223969,21.6110019646365,77.9960707269155,NA,509,Undiverse,NA,NA
2012090,sublette,KS,rural-remote,2016-2017,0,0,0.213219616204691,23.0277185501066,76.3326226012793,0.426439232409382,469,Undiverse,NA,NA
2012120,sylvan grove,KS,rural-remote,1994-1995,0,0,0.510204081632653,0,99.4897959183673,NA,196,Extremely undiverse,NA,NA
2012120,sylvan grove,KS,rural-remote,2016-2017,1.171875,0,1.171875,4.6875,90.625,2.34375,256,Extremely undiverse,NA,NA
2012150,syracuse,KS,rural-remote,1994-1995,0,0,1.14678899082569,15.8256880733945,83.0275229357798,NA,436,Undiverse,NA,NA
2012150,syracuse,KS,rural-remote,2016-2017,0.182815356489945,0.182815356489945,0.182815356489945,53.7477148080439,45.5210237659963,0.182815356489945,547,Diverse,NA,NA
2012180,shawnee heights,KS,rural-fringe,1994-1995,0.452488687782805,0.509049773755656,6.0237556561086,4.92081447963801,88.0938914027149,NA,3536,Undiverse,NA,NA
2012180,shawnee heights,KS,rural-fringe,2016-2017,0.651004811774696,0.537786583639966,5.29295216529861,15.8788564958958,70.3934333427682,7.2459666006227,3533,Diverse,0.00661367700916593,Highly integrated
2012210,tonganoxie,KS,town-fringe,1994-1995,0.451612903225806,0.774193548387097,0.580645161290323,1.54838709677419,96.6451612903226,NA,1550,Extremely undiverse,NA,NA
2012210,tonganoxie,KS,town-fringe,2016-2017,0.203873598369011,0.560652395514781,0.713557594291539,6.47298674821611,88.1753312945973,3.87359836901121,1962,Undiverse,NA,NA
2012260,topeka public schools,KS,city-midsize,1994-1995,3.17471540691508,1.17372551792406,23.071484126423,8.68981121402814,63.8902637347097,NA,14143,Diverse,0.0754417386537671,Highly integrated
2012260,topeka public schools,KS,city-midsize,2016-2017,0.876541375724261,0.839399792007131,17.3971178131036,31.8823354627841,37.4758579705839,11.5287475857971,13462,Diverse,0.0725912126364034,Highly integrated
2012300,circle,KS,rural-distant,1994-1995,1.78062678062678,0.498575498575499,1.4957264957265,0.783475783475784,95.4415954415954,NA,1404,Extremely undiverse,NA,NA
2012300,circle,KS,rural-distant,2016-2017,0.959488272921109,1.06609808102345,0.799573560767591,4.6908315565032,89.4456289978678,3.03837953091684,1876,Undiverse,NA,NA
2012330,troy public schools,KS,rural-distant,1994-1995,1.11856823266219,0,0,1.56599552572707,97.3154362416107,NA,447,Extremely undiverse,NA,NA
2012330,troy public schools,KS,rural-distant,2016-2017,0,0.275482093663912,0.275482093663912,1.65289256198347,96.969696969697,0.826446280991736,363,Extremely undiverse,NA,NA
2012360,turner-kansas city,KS,city-midsize,1994-1995,1.08267716535433,1.25492125984252,9.22736220472441,7.11122047244094,81.3238188976378,NA,4064,Undiverse,NA,NA
2012360,turner-kansas city,KS,city-midsize,2016-2017,0.780868716447047,2.85505124450952,11.8106393362616,41.825280624695,38.4821864324061,4.24597364568082,4098,Diverse,0.00797686047298792,Highly integrated
2012390,udall,KS,rural-distant,1994-1995,0.458715596330275,0,0.229357798165138,0.917431192660551,98.394495412844,NA,436,Extremely undiverse,NA,NA
2012390,udall,KS,rural-distant,2016-2017,2.78637770897833,0.619195046439629,0.309597523219814,1.23839009287926,89.7832817337461,5.26315789473684,323,Undiverse,NA,NA
2012420,ulysses,KS,town-remote,1994-1995,0.342465753424658,0.570776255707762,0.0570776255707763,34.7602739726027,64.2694063926941,NA,1752,Diverse,NA,NA
2012420,ulysses,KS,town-remote,2016-2017,3.56940509915014,0.453257790368272,0.28328611898017,65.0991501416431,29.4050991501416,1.18980169971671,1765,Diverse,NA,NA
2012450,uniontown,KS,rural-remote,1994-1995,0.20746887966805,0,0,0.4149377593361,99.3775933609959,NA,482,Extremely undiverse,NA,NA
2012450,uniontown,KS,rural-remote,2016-2017,0.225733634311512,0.677200902934537,0.225733634311512,1.58013544018059,95.0338600451467,2.25733634311512,443,Extremely undiverse,NA,NA
2012480,nes tre la go,KS,NA,1994-1995,0,0,0,0,100,NA,82,Extremely undiverse,NA,NA
2012510,valley center pub sch,KS,suburban-large,1994-1995,0.702370500438982,0.658472344161545,1.18525021949078,2.50219490781387,94.9517120280948,NA,2278,Extremely undiverse,NA,NA
2012510,valley center pub sch,KS,suburban-large,2016-2017,1.63468372423596,0.923951670220327,1.88343994314144,10.2700781805259,81.8763326226013,3.41151385927505,2814,Undiverse,NA,NA
2012540,valley falls,KS,rural-distant,1994-1995,0.580270793036751,1.1605415860735,0.386847195357834,0.967117988394584,96.9052224371373,NA,517,Extremely undiverse,NA,NA
2012540,valley falls,KS,rural-distant,2016-2017,0.253807106598985,0.253807106598985,0,4.82233502538071,93.6548223350254,1.01522842639594,394,Extremely undiverse,NA,NA
2012600,victoria,KS,rural-distant,1994-1995,0,0.280112044817927,0.280112044817927,0.280112044817927,99.1596638655462,NA,357,Extremely undiverse,NA,NA
2012600,victoria,KS,rural-distant,2016-2017,0,0,0,0.696864111498258,95.8188153310105,3.48432055749129,287,Extremely undiverse,NA,NA
2012630,wakeeney,KS,rural-remote,1994-1995,0.301204819277108,0,0.301204819277108,0.753012048192771,98.644578313253,NA,664,Extremely undiverse,NA,NA
2012630,wakeeney,KS,rural-remote,2016-2017,0,0.242130750605327,1.69491525423729,4.11622276029056,93.4624697336562,0.484261501210654,413,Extremely undiverse,NA,NA
2012720,washington schools,KS,NA,1994-1995,0,0,0.465116279069767,0.232558139534884,99.3023255813954,NA,430,Extremely undiverse,NA,NA
2012750,wathena,KS,NA,1994-1995,0,0.212765957446809,0.212765957446809,0,99.5744680851064,NA,470,Extremely undiverse,NA,NA
2012780,valley heights,KS,rural-remote,1994-1995,0,0,0,0.213219616204691,99.7867803837953,NA,469,Extremely undiverse,NA,NA
2012780,valley heights,KS,rural-remote,2016-2017,0.223713646532438,0,0,1.34228187919463,96.8680089485459,1.56599552572707,447,Extremely undiverse,NA,NA
2012810,lebo-waverly,KS,rural-remote,1994-1995,0.162337662337662,0.162337662337662,0.162337662337662,0.649350649350649,98.8636363636364,NA,616,Extremely undiverse,NA,NA
2012810,lebo-waverly,KS,rural-remote,2016-2017,0,0,0,1.37614678899083,96.1009174311927,2.52293577981651,436,Extremely undiverse,NA,NA
2012840,wellington,KS,town-distant,1994-1995,0.82046332046332,0.0482625482625483,2.07528957528958,8.15637065637066,88.8996138996139,NA,2072,Undiverse,NA,NA
2012840,wellington,KS,town-distant,2016-2017,0.37037037037037,0.432098765432099,2.40740740740741,9.81481481481481,81.7901234567901,5.18518518518519,1620,Undiverse,NA,NA
2012870,wellsville,KS,rural-distant,1994-1995,0.126582278481013,0.253164556962025,0.632911392405063,0.379746835443038,98.6075949367089,NA,790,Extremely undiverse,NA,NA
2012870,wellsville,KS,rural-distant,2016-2017,0.12453300124533,0.12453300124533,0.24906600249066,4.23412204234122,93.8978829389788,1.36986301369863,803,Extremely undiverse,NA,NA
2012900,weskan,KS,rural-remote,1994-1995,0,1.52671755725191,0,5.34351145038168,93.1297709923664,NA,131,Extremely undiverse,NA,NA
2012900,weskan,KS,rural-remote,2016-2017,0,0,0,3.84615384615385,96.1538461538462,0,104,Extremely undiverse,NA,NA
2012950,white rock,KS,NA,1994-1995,0,0,0.595238095238095,1.19047619047619,98.2142857142857,NA,168,Extremely undiverse,NA,NA
2012990,wichita,KS,city-large,1994-1995,1.69401038993039,4.65082852508162,21.1248228989138,9.45771134062956,63.0726268454447,NA,48701,Diverse,0.0650731421427672,Highly integrated
2012990,wichita,KS,city-large,2016-2017,1.01877867841766,4.78057852074953,19.0353944735299,34.2038770188595,33.3306381516444,7.63073315679893,49471,Diverse,0.140456112137414,Somewhat integrated
2013020,jefferson county north,KS,rural-distant,1994-1995,0.804828973843058,0,0.201207243460765,0.402414486921529,98.5915492957747,NA,497,Extremely undiverse,NA,NA
2013020,jefferson county north,KS,rural-distant,2016-2017,0.423728813559322,0,0.211864406779661,1.48305084745763,95.9745762711864,1.90677966101695,472,Extremely undiverse,NA,NA
2013050,winfield,KS,rural-fringe,1994-1995,0.792792792792793,4.43243243243243,2.45045045045045,3.92792792792793,88.3963963963964,NA,2775,Undiverse,NA,NA
2013050,winfield,KS,rural-fringe,2016-2017,0.796626054358013,5.29522024367385,1.78069353327085,11.7619493908154,72.5866916588566,7.7788191190253,2134,Diverse,0.00486370059404282,Highly integrated
2013110,woodson,KS,rural-remote,1994-1995,0.152671755725191,0.458015267175573,0.152671755725191,1.06870229007634,98.1679389312977,NA,655,Extremely undiverse,NA,NA
2013110,woodson,KS,rural-remote,2016-2017,1.83299389002037,0.203665987780041,0.407331975560081,0,91.8533604887984,5.70264765784114,491,Extremely undiverse,NA,NA
2100030,adair county,KY,town-remote,1994-1995,0.0385059684251059,0.115517905275318,2.88794763188294,0.231035810550635,96.726992683866,NA,2597,Extremely undiverse,NA,NA
2100030,adair county,KY,town-remote,2016-2017,0.0763941940412529,0.420168067226891,1.64247517188694,4.31627196333079,90.2597402597403,3.28495034377387,2618,Extremely undiverse,NA,NA
2100070,allen county,KY,rural-fringe,1994-1995,0,0.177242112725984,1.45338532435307,0.0708968450903935,98.2984757178306,NA,2821,Extremely undiverse,NA,NA
2100070,allen county,KY,rural-fringe,2016-2017,0.032605151613955,0.489077274209325,0.945549396804695,3.19530485816759,93.3485490707532,1.98891424845126,3067,Extremely undiverse,NA,NA
2100081,muhlenberg county,KY,town-distant,1994-1995,0,0.0895575855274942,4.6569944474297,0.0895575855274942,95.1638903815153,NA,5583,Extremely undiverse,NA,NA
2100081,muhlenberg county,KY,town-distant,2016-2017,0.0623700623700624,0.561330561330561,2.45322245322245,1.95426195426195,92.0582120582121,2.91060291060291,4810,Extremely undiverse,NA,NA
2100090,anchorage independent,KY,suburban-large,1994-1995,0,0.826446280991736,0.275482093663912,0,98.8980716253444,NA,363,Extremely undiverse,NA,NA
2100090,anchorage independent,KY,suburban-large,2016-2017,0,6.26702997275204,0,1.08991825613079,91.2806539509537,1.36239782016349,367,Extremely undiverse,NA,NA
2100120,anderson county,KY,town-distant,1994-1995,0.0985221674876847,0.197044334975369,3.41543513957307,0.328407224958949,95.9605911330049,NA,3045,Extremely undiverse,NA,NA
2100120,anderson county,KY,town-distant,2016-2017,0.0797236247674728,0.66436353972894,1.67419612011693,3.08264682434228,90.6457613606165,3.85330853042785,3763,Extremely undiverse,NA,NA
2100150,ashland independent,KY,city-small,1994-1995,0,0.72992700729927,4.4065963773993,0.08110300081103,94.7823736144904,NA,3699,Extremely undiverse,NA,NA
2100150,ashland independent,KY,city-small,2016-2017,0.0919963201471941,0.551977920883165,4.07850352652561,2.66789328426863,87.6418276602269,4.96780128794848,3261,Undiverse,NA,NA
2100180,augusta independent,KY,rural-distant,1994-1995,0,0,1.30718954248366,0.326797385620915,98.3660130718954,NA,306,Extremely undiverse,NA,NA
2100180,augusta independent,KY,rural-distant,2016-2017,0,0,1.04895104895105,1.3986013986014,96.8531468531469,0.699300699300699,286,Extremely undiverse,NA,NA
2100210,ballard county,KY,rural-remote,1994-1995,0,0,3.59116022099448,0.138121546961326,96.2707182320442,NA,1448,Extremely undiverse,NA,NA
2100210,ballard county,KY,rural-remote,2016-2017,0.217548948513416,0.435097897026831,3.11820159535896,1.66787527193619,89.5576504713561,5.00362581580856,1379,Undiverse,NA,NA
2100240,barbourville independent,KY,town-remote,1994-1995,0,0.14903129657228,2.68256333830104,0,97.1684053651267,NA,671,Extremely undiverse,NA,NA
2100240,barbourville independent,KY,town-remote,2016-2017,0,0.557103064066852,2.64623955431755,0.974930362116992,94.9860724233983,0.835654596100279,718,Extremely undiverse,NA,NA
2100270,bardstown independent,KY,town-distant,1994-1995,0,0.715214564369311,26.4629388816645,0.455136540962289,72.3667100130039,NA,1538,Diverse,NA,NA
2100270,bardstown independent,KY,town-distant,2016-2017,0.111731843575419,1.71322160148976,14.9348230912477,6.77839851024209,67.5977653631285,8.86405959031657,2685,Diverse,NA,NA
2100300,barren county,KY,rural-fringe,1994-1995,0,0,1.14977307110439,0.211800302571861,98.6384266263237,NA,3305,Extremely undiverse,NA,NA
2100300,barren county,KY,rural-fringe,2016-2017,0.0207856994387861,0.394928289336936,1.10164207025566,4.11556848887965,91.831220120557,2.53585533153191,4811,Extremely undiverse,NA,NA
2100330,bath county,KY,rural-distant,1994-1995,0.0536480686695279,0,2.14592274678112,0,97.8004291845494,NA,1864,Extremely undiverse,NA,NA
2100330,bath county,KY,rural-distant,2016-2017,0.0483325277912035,0.14499758337361,0.676655389076849,2.56162397293378,95.1184146930885,1.4499758337361,2069,Extremely undiverse,NA,NA
2100360,beechwood independent,KY,suburban-large,1994-1995,0,0.523560209424084,0.209424083769634,0,99.2670157068063,NA,955,Extremely undiverse,NA,NA
2100360,beechwood independent,KY,suburban-large,2016-2017,0.145137880986938,2.39477503628447,0.507982583454282,6.45863570391872,88.0261248185776,2.46734397677794,1378,Undiverse,NA,NA
2100390,bell county,KY,rural-distant,1994-1995,0,0,0.277854959711031,0.0555709919422062,99.6665740483468,NA,3599,Extremely undiverse,NA,NA
2100390,bell county,KY,rural-distant,2016-2017,0.105671010919338,0.105671010919338,0.528355054596689,0.493131384290243,98.3797111659035,0.387460373370905,2839,Extremely undiverse,NA,NA
2100420,bellevue independent,KY,suburban-large,1994-1995,0,0.287907869481766,0.479846449136276,0.479846449136276,98.7523992322457,NA,1042,Extremely undiverse,NA,NA
2100420,bellevue independent,KY,suburban-large,2016-2017,0,0.403768506056528,1.48048452220727,5.11440107671602,83.9838492597577,9.01749663526245,743,Undiverse,NA,NA
2100480,berea independent,KY,town-distant,1994-1995,0,1.35790494665373,5.04364694471387,0.872938894277401,92.725509214355,NA,1031,Extremely undiverse,NA,NA
2100480,berea independent,KY,town-distant,2016-2017,0,0.525854513584575,4.11919368974584,6.83610867659947,85.0131463628396,3.5056967572305,1141,Undiverse,NA,NA
2100510,boone county,KY,suburban-large,1994-1995,0.0625335000893336,0.562801500804002,0.839735572628194,0.652135072360193,97.8827943541183,NA,11194,Extremely undiverse,NA,NA
2100510,boone county,KY,suburban-large,2016-2017,0.0682527301092044,2.74473478939158,4.11466458658346,7.7613104524181,81.420631825273,3.89040561622465,20512,Undiverse,NA,NA
2100540,bourbon county,KY,town-distant,1994-1995,0.0359712230215827,0.39568345323741,2.98561151079137,0.575539568345324,96.0071942446043,NA,2780,Extremely undiverse,NA,NA
2100540,bourbon county,KY,town-distant,2016-2017,0,0.27294438758103,2.93415216649608,13.6813374274991,79.8021153190037,3.30945069941999,2931,Undiverse,NA,NA
2100570,bowling green independent,KY,city-small,1994-1995,0.263620386643234,2.78265963678969,23.1985940246046,1.66959578207381,72.0855301698887,NA,3414,Diverse,0.0775535194672571,Highly integrated
2100570,bowling green independent,KY,city-small,2016-2017,0.144439094848339,5.24795377948965,18.0067404910929,16.3938372652865,55.2479537794896,4.95907558979297,4154,Diverse,0.120497883638658,Somewhat integrated
2100620,boyd county,KY,suburban-midsize,1994-1995,0.156372165754496,0.156372165754496,0.964295022152723,0.156372165754496,98.5665884805838,NA,3837,Extremely undiverse,NA,NA
2100620,boyd county,KY,suburban-midsize,2016-2017,0.125984251968504,0.62992125984252,0.377952755905512,0.881889763779528,95.9055118110236,2.07874015748031,3175,Extremely undiverse,NA,NA
2100630,boyle county,KY,town-distant,1994-1995,0,0.501930501930502,1.27413127413127,0.501930501930502,97.7220077220077,NA,2590,Extremely undiverse,NA,NA
2100630,boyle county,KY,town-distant,2016-2017,0.293470286133529,1.50403521643434,0.953778429933969,3.11812179016875,91.1958914159941,2.93470286133529,2726,Extremely undiverse,NA,NA
2100660,bracken county,KY,rural-distant,1994-1995,0,0,1.38888888888889,0.0816993464052288,98.5294117647059,NA,1224,Extremely undiverse,NA,NA
2100660,bracken county,KY,rural-distant,2016-2017,0.0791139240506329,0,0,1.74050632911392,95.8860759493671,2.29430379746835,1264,Extremely undiverse,NA,NA
2100690,breathitt county,KY,town-remote,1994-1995,0,0.0377073906485671,0.0754147812971342,0,99.8868778280543,NA,2652,Extremely undiverse,NA,NA
2100690,breathitt county,KY,town-remote,2016-2017,0,0.31201248049922,0.572022880915237,0.832033281331253,98.1799271970879,0.104004160166407,1923,Extremely undiverse,NA,NA
2100720,breckinridge county,KY,rural-distant,1994-1995,0.0726216412490922,0.0363108206245461,4.21205519244735,0.508351488743646,95.1706608569354,NA,2754,Extremely undiverse,NA,NA
2100720,breckinridge county,KY,rural-distant,2016-2017,0.25,0.607142857142857,2.35714285714286,2.17857142857143,91.3214285714286,3.28571428571429,2800,Extremely undiverse,NA,NA
2100750,bullitt county,KY,suburban-large,1994-1995,0.211288862058557,0.271657108361002,0.321963980279706,0.201227487674816,98.9938625616259,NA,9939,Extremely undiverse,NA,NA
2100750,bullitt county,KY,suburban-large,2016-2017,0.218291305984193,0.775310500564546,1.11403838916071,3.17651486639067,91.9683853970644,2.74745954083553,13285,Extremely undiverse,NA,NA
