player,season,rank,date,game_num,age,team,at,opp,location,outcome,goals,assists,points,plus_minus,penalty_min,goals_even,goals_powerplay,goals_short,goals_gamewinner,assists_even,assists_powerplay,assists_short,shots,shot_percent
Dave Andreychuk,1997,32,1996-12-20,32,33-082,NJD,@,EDM,Away,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,33,1996-12-23,33,33-085,NJD,NA,BUF,Home,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1997,34,1996-12-26,34,33-088,NJD,@,NYI,Away,L,0,1,1,0,2,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1997,35,1996-12-28,35,33-090,NJD,NA,MDA,Home,W,1,1,2,2,0,1,0,0,0,NA,NA,NA,2,50
Dave Andreychuk,1997,36,1996-12-31,36,33-093,NJD,@,BUF,Away,L,1,1,2,3,2,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1997,37,1997-01-02,37,33-095,NJD,NA,PIT,Home,L,0,0,0,0,12,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1997,38,1997-01-03,38,33-096,NJD,@,OTT,Away,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1997,39,1997-01-05,39,33-098,NJD,NA,STL,Home,L,1,0,1,1,0,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1997,40,1997-01-08,40,33-101,NJD,NA,COL,Home,T,1,0,1,1,0,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1997,41,1997-01-10,41,33-103,NJD,NA,CHI,Home,T,0,0,0,-1,2,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1997,42,1997-01-12,42,33-105,NJD,@,NYR,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1997,43,1997-01-14,43,33-107,NJD,NA,BOS,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,44,1997-01-21,44,33-114,NJD,@,LAK,Away,W,2,0,2,2,0,1,1,0,1,NA,NA,NA,4,50
Dave Andreychuk,1997,45,1997-01-22,45,33-115,NJD,@,MDA,Away,L,0,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1997,46,1997-01-24,46,33-117,NJD,@,SJS,Away,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1997,47,1997-01-29,47,33-122,NJD,NA,OTT,Home,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,48,1997-01-31,48,33-124,NJD,NA,TOR,Home,T,1,0,1,-1,0,0,1,0,0,NA,NA,NA,3,33.3
Dave Andreychuk,1997,49,1997-02-01,49,33-125,NJD,@,MTL,Away,T,2,0,2,3,0,2,0,0,0,NA,NA,NA,9,22.2
Dave Andreychuk,1997,50,1997-02-05,50,33-129,NJD,NA,NYI,Home,W,1,0,1,1,0,1,0,0,0,NA,NA,NA,7,14.3
Dave Andreychuk,1997,51,1997-02-07,51,33-131,NJD,NA,FLA,Home,T,0,0,0,0,4,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1997,52,1997-02-08,52,33-132,NJD,NA,PHI,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1997,53,1997-02-12,53,33-136,NJD,@,HAR,Away,W,1,0,1,0,0,1,0,0,1,NA,NA,NA,3,33.3
Dave Andreychuk,1997,54,1997-02-13,54,33-137,NJD,NA,HAR,Home,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1997,55,1997-02-15,55,33-139,NJD,@,MTL,Away,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1997,56,1997-02-17,56,33-141,NJD,@,NYR,Away,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1997,57,1997-02-19,57,33-143,NJD,NA,NYR,Home,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1997,58,1997-02-20,58,33-144,NJD,@,FLA,Away,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,59,1997-02-22,59,33-146,NJD,@,TBL,Away,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1997,60,1997-02-26,60,33-150,NJD,@,NYI,Away,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,61,1997-02-27,61,33-151,NJD,NA,BUF,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1997,62,1997-03-01,62,33-153,NJD,NA,PIT,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,63,1997-03-04,63,33-156,NJD,@,PIT,Away,W,0,1,1,1,2,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1997,64,1997-03-05,64,33-157,NJD,@,PHI,Away,W,1,1,2,2,0,0,0,1,0,NA,NA,NA,1,100
Dave Andreychuk,1997,65,1997-03-08,65,33-160,NJD,@,NYI,Away,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1997,66,1997-03-09,66,33-161,NJD,@,BUF,Away,W,1,1,2,1,4,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1997,67,1997-03-11,67,33-163,NJD,NA,EDM,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,6,0
Dave Andreychuk,1997,68,1997-03-13,68,33-165,NJD,NA,HAR,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1997,69,1997-03-15,69,33-167,NJD,NA,WSH,Home,W,1,0,1,0,0,0,1,0,0,NA,NA,NA,1,100
Dave Andreychuk,1997,70,1997-03-17,70,33-169,NJD,NA,FLA,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,71,1997-03-19,71,33-171,NJD,@,WSH,Away,T,0,1,1,-1,2,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1997,72,1997-03-22,72,33-174,NJD,@,PIT,Away,W,1,1,2,1,0,1,0,0,0,NA,NA,NA,3,33.3
Dave Andreychuk,1997,73,1997-03-25,73,33-177,NJD,NA,PHI,Home,L,1,0,1,2,0,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1997,74,1997-03-27,74,33-179,NJD,NA,NYR,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1997,75,1997-03-30,75,33-182,NJD,NA,LAK,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,76,1997-04-01,76,33-184,NJD,@,WSH,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1997,77,1997-04-04,77,33-187,NJD,NA,TBL,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1997,78,1997-04-06,78,33-189,NJD,@,STL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1997,79,1997-04-08,79,33-191,NJD,@,TBL,Away,T,0,0,0,0,2,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1997,80,1997-04-09,80,33-192,NJD,@,FLA,Away,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,6,0
Dave Andreychuk,1997,81,1997-04-11,81,33-194,NJD,NA,BOS,Home,W,1,0,1,1,0,1,0,0,0,NA,NA,NA,3,33.3
Dave Andreychuk,1997,82,1997-04-13,82,33-196,NJD,@,PHI,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,1,1997-10-03,1,34-004,NJD,@,TBL,Away,W,0,0,0,1,2,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,2,1997-10-04,2,34-005,NJD,@,WSH,Away,L,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,3,1997-10-08,3,34-009,NJD,NA,PHI,Home,W,0,2,2,1,0,0,0,0,0,NA,NA,NA,6,0
Dave Andreychuk,1998,4,1997-10-10,4,34-011,NJD,@,CAR,Away,L,0,1,1,-1,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1998,5,1997-10-11,5,34-012,NJD,NA,BUF,Home,W,1,2,3,1,0,0,1,0,1,NA,NA,NA,2,50
Dave Andreychuk,1998,6,1997-10-17,6,34-018,NJD,@,OTT,Away,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,7,1997-10-18,7,34-019,NJD,NA,TBL,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,8,1997-11-05,8,34-037,NJD,@,FLA,Away,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,9,1997-11-08,9,34-040,NJD,NA,BOS,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,10,1997-11-10,10,34-042,NJD,@,NYI,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1998,11,1997-11-12,11,34-044,NJD,@,NYR,Away,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,12,1997-11-14,12,34-046,NJD,NA,COL,Home,W,0,0,0,3,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,13,1997-11-15,13,34-047,NJD,@,BUF,Away,W,1,0,1,2,0,1,0,0,0,NA,NA,NA,1,100
Dave Andreychuk,1998,14,1997-11-18,14,34-050,NJD,NA,CGY,Home,W,0,0,0,2,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1998,15,1997-11-20,15,34-052,NJD,NA,NYI,Home,W,0,2,2,1,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,16,1997-11-22,16,34-054,NJD,NA,FLA,Home,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,17,1997-11-26,17,34-058,NJD,@,MDA,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,18,1997-11-28,18,34-060,NJD,@,SJS,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,19,1997-11-29,19,34-061,NJD,@,LAK,Away,L,1,0,1,-1,0,0,1,0,0,NA,NA,NA,2,50
Dave Andreychuk,1998,20,1997-12-02,20,34-064,NJD,NA,STL,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,21,1997-12-04,21,34-066,NJD,@,PIT,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,22,1997-12-06,22,34-068,NJD,NA,TBL,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1998,23,1997-12-10,23,34-072,NJD,NA,EDM,Home,W,1,0,1,1,2,1,0,0,0,NA,NA,NA,2,50
Dave Andreychuk,1998,24,1997-12-12,24,34-074,NJD,NA,MTL,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,25,1997-12-13,25,34-075,NJD,@,TOR,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,26,1997-12-16,26,34-078,NJD,NA,NYR,Home,W,1,1,2,1,0,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1998,27,1997-12-18,27,34-080,NJD,@,STL,Away,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,28,1997-12-19,28,34-081,NJD,@,DET,Away,L,0,0,0,0,2,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1998,29,1997-12-23,29,34-085,NJD,@,WSH,Away,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1998,30,1997-12-26,30,34-088,NJD,NA,NYI,Home,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,31,1997-12-29,31,34-091,NJD,@,BUF,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1998,32,1997-12-30,32,34-092,NJD,NA,CHI,Home,L,1,0,1,-1,0,0,1,0,0,NA,NA,NA,1,100
Dave Andreychuk,1998,33,1998-01-01,33,34-094,NJD,@,FLA,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,34,1998-01-03,34,34-096,NJD,NA,TOR,Home,W,1,0,1,2,0,1,0,0,0,NA,NA,NA,3,33.3
Dave Andreychuk,1998,35,1998-01-05,35,34-098,NJD,NA,DAL,Home,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,36,1998-01-07,36,34-100,NJD,NA,PIT,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,37,1998-01-09,37,34-102,NJD,NA,TBL,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,38,1998-01-10,38,34-103,NJD,@,PIT,Away,L,0,0,0,-1,2,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1998,39,1998-01-12,39,34-105,NJD,@,BOS,Away,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,40,1998-01-14,40,34-107,NJD,NA,NYR,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,41,1998-01-20,41,34-113,NJD,NA,DET,Home,W,1,0,1,1,2,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1998,42,1998-01-22,42,34-115,NJD,NA,PIT,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,43,1998-01-24,43,34-117,NJD,@,NYR,Away,T,1,1,2,2,0,1,0,0,0,NA,NA,NA,5,20
Dave Andreychuk,1998,44,1998-01-25,44,34-118,NJD,@,MTL,Away,W,0,1,1,2,2,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1998,45,1998-01-28,45,34-121,NJD,@,EDM,Away,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,46,1998-01-30,46,34-123,NJD,@,VAN,Away,L,1,0,1,0,0,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1998,47,1998-01-31,47,34-124,NJD,@,CGY,Away,T,0,0,0,-1,2,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1998,48,1998-02-02,48,34-126,NJD,@,OTT,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,49,1998-02-04,49,34-128,NJD,NA,OTT,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,50,1998-02-07,50,34-131,NJD,@,NYI,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,51,1998-02-25,51,34-149,NJD,@,FLA,Away,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,52,1998-02-26,52,34-150,NJD,@,TBL,Away,W,1,0,1,0,0,0,1,0,0,NA,NA,NA,4,25
Dave Andreychuk,1998,53,1998-02-28,53,34-152,NJD,NA,CAR,Home,W,0,2,2,1,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,54,1998-03-02,54,34-154,NJD,NA,PHI,Home,W,0,1,1,1,2,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1998,55,1998-03-05,55,34-157,NJD,NA,BOS,Home,T,0,0,0,0,2,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,56,1998-03-07,56,34-159,NJD,NA,NYR,Home,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,57,1998-03-09,57,34-161,NJD,@,NYR,Away,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,58,1998-03-10,58,34-162,NJD,@,PHI,Away,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1998,59,1998-03-12,59,34-164,NJD,@,CAR,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1998,60,1998-03-14,60,34-166,NJD,@,MTL,Away,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,61,1998-03-18,61,34-170,NJD,NA,MDA,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,62,1998-03-20,62,34-172,NJD,@,WSH,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1998,63,1998-03-21,63,34-173,NJD,NA,WSH,Home,W,1,0,1,0,0,1,0,0,1,NA,NA,NA,1,100
Dave Andreychuk,1998,64,1998-03-24,64,34-176,NJD,NA,PHI,Home,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,65,1998-03-26,65,34-178,NJD,@,COL,Away,W,0,2,2,0,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,66,1998-03-28,66,34-180,NJD,@,PHX,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,67,1998-03-29,67,34-181,NJD,@,DAL,Away,L,0,1,1,-2,4,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1998,68,1998-04-01,68,34-184,NJD,NA,CAR,Home,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,6,0
Dave Andreychuk,1998,69,1998-04-03,69,34-186,NJD,NA,OTT,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1998,70,1998-04-05,70,34-188,NJD,NA,PHX,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,71,1998-04-08,71,34-191,NJD,@,NYI,Away,L,1,1,2,2,0,1,0,0,0,NA,NA,NA,3,33.3
Dave Andreychuk,1998,72,1998-04-11,72,34-194,NJD,@,BOS,Away,W,0,1,1,0,2,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1998,73,1998-04-12,73,34-195,NJD,NA,FLA,Home,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1998,74,1998-04-15,74,34-198,NJD,NA,BUF,Home,W,1,0,1,0,0,1,0,0,0,NA,NA,NA,6,16.7
Dave Andreychuk,1998,75,1998-04-18,75,34-201,NJD,NA,NYI,Home,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1999,1,1998-10-10,1,35-011,NJD,@,CHI,Away,L,0,0,0,0,2,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,2,1998-10-14,2,35-015,NJD,NA,PIT,Home,L,0,1,1,-1,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1999,3,1998-10-16,3,35-017,NJD,@,NYR,Away,W,0,1,1,0,2,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,4,1998-10-22,4,35-023,NJD,@,PHI,Away,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1999,5,1998-10-24,5,35-025,NJD,NA,BOS,Home,W,1,1,2,1,0,0,1,0,0,NA,NA,NA,1,100
Dave Andreychuk,1999,6,1998-10-28,6,35-029,NJD,NA,LAK,Home,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1999,7,1998-10-29,7,35-030,NJD,@,NYI,Away,W,1,0,1,0,0,1,0,0,1,NA,NA,NA,2,50
Dave Andreychuk,1999,8,1998-10-31,8,35-032,NJD,NA,FLA,Home,W,2,0,2,0,0,0,2,0,1,NA,NA,NA,2,100
Dave Andreychuk,1999,9,1998-11-03,9,35-035,NJD,NA,NYR,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1999,10,1998-11-07,10,35-039,NJD,@,FLA,Away,W,1,0,1,0,0,1,0,0,0,NA,NA,NA,5,20
Dave Andreychuk,1999,11,1998-11-22,11,35-054,NJD,@,CAR,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,12,1998-11-25,12,35-057,NJD,@,DAL,Away,W,1,0,1,1,0,1,0,0,0,NA,NA,NA,5,20
Dave Andreychuk,1999,13,1998-11-26,13,35-058,NJD,@,PHX,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,14,1998-11-28,14,35-060,NJD,@,COL,Away,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1999,15,1998-12-01,15,35-063,NJD,@,WSH,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1999,16,1998-12-04,16,35-066,NJD,NA,MTL,Home,T,1,0,1,1,0,1,0,0,0,NA,NA,NA,5,20
Dave Andreychuk,1999,17,1998-12-05,17,35-067,NJD,@,NYI,Away,W,1,1,2,1,0,1,0,0,0,NA,NA,NA,4,25
Dave Andreychuk,1999,18,1998-12-08,18,35-070,NJD,NA,PHI,Home,T,1,0,1,0,2,1,0,0,0,NA,NA,NA,3,33.3
Dave Andreychuk,1999,19,1998-12-10,19,35-072,NJD,@,PHI,Away,W,1,0,1,0,0,1,0,0,1,NA,NA,NA,5,20
Dave Andreychuk,1999,20,1998-12-12,20,35-074,NJD,NA,COL,Home,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,21,1998-12-16,21,35-078,NJD,NA,NYR,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,22,1998-12-18,22,35-080,NJD,NA,CGY,Home,L,0,1,1,-1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,23,1998-12-19,23,35-081,NJD,@,MTL,Away,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,24,1998-12-23,24,35-085,NJD,NA,STL,Home,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,25,1998-12-26,25,35-088,NJD,NA,BUF,Home,L,0,0,0,-1,2,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1999,26,1998-12-28,26,35-090,NJD,@,BUF,Away,W,1,1,2,1,0,1,0,0,0,NA,NA,NA,1,100
Dave Andreychuk,1999,27,1998-12-30,27,35-092,NJD,@,WSH,Away,W,0,1,1,2,6,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,1999,28,1999-01-02,28,35-095,NJD,@,OTT,Away,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1999,29,1999-01-05,29,35-098,NJD,NA,SJS,Home,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1999,30,1999-02-20,30,35-144,NJD,NA,NYI,Home,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,31,1999-02-22,31,35-146,NJD,@,TBL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,32,1999-02-25,32,35-149,NJD,@,BOS,Away,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,33,1999-03-03,33,35-155,NJD,@,TOR,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,34,1999-03-05,34,35-157,NJD,NA,BOS,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1999,35,1999-03-07,35,35-159,NJD,@,NYI,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0
Dave Andreychuk,1999,36,1999-03-09,36,35-161,NJD,@,PIT,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,37,1999-03-15,37,35-167,NJD,@,VAN,Away,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,38,1999-03-17,38,35-169,NJD,@,EDM,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,39,1999-03-20,39,35-172,NJD,@,TOR,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,40,1999-03-23,40,35-175,NJD,NA,BUF,Home,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1999,41,1999-03-25,41,35-177,NJD,NA,PIT,Home,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1999,42,1999-03-28,42,35-180,NJD,@,FLA,Away,T,0,0,0,-2,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,43,1999-03-31,43,35-183,NJD,NA,MDA,Home,W,1,1,2,3,0,1,0,0,0,NA,NA,NA,3,33.3
Dave Andreychuk,1999,44,1999-04-03,44,35-186,NJD,@,PIT,Away,W,2,0,2,2,0,2,0,0,0,NA,NA,NA,4,50
Dave Andreychuk,1999,45,1999-04-04,45,35-187,NJD,NA,NYR,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Dave Andreychuk,1999,46,1999-04-06,46,35-189,NJD,@,CAR,Away,L,0,0,0,0,2,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,47,1999-04-08,47,35-191,NJD,NA,WSH,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,48,1999-04-10,48,35-193,NJD,@,MTL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,1999,49,1999-04-12,49,35-195,NJD,NA,NYI,Home,L,0,0,0,0,2,0,0,0,0,NA,NA,NA,5,0
Dave Andreychuk,1999,50,1999-04-14,50,35-197,NJD,@,BUF,Away,W,1,0,1,0,0,0,1,0,0,NA,NA,NA,2,50
Dave Andreychuk,1999,51,1999-04-16,51,35-199,NJD,NA,PHI,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,1999,52,1999-04-17,52,35-200,NJD,@,NSH,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,2000,1,1999-10-02,1,36-003,BOS,NA,CAR,Home,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,2000,2,1999-10-04,2,36-005,BOS,@,TOR,Away,L,0,0,0,-3,0,0,0,0,0,NA,NA,NA,2,0
Dave Andreychuk,2000,3,1999-10-07,3,36-008,BOS,@,OTT,Away,L,1,0,1,0,0,0,1,0,0,NA,NA,NA,2,50
Dave Andreychuk,2000,4,1999-10-09,4,36-010,BOS,NA,PHI,Home,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Dave Andreychuk,2000,5,1999-10-11,5,36-012,BOS,NA,COL,Home,T,1,0,1,1,0,1,0,0,0,NA,NA,NA,6,16.7
Dave Andreychuk,2000,6,1999-10-13,6,36-014,BOS,@,COL,Away,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Dave Andreychuk,2000,7,1999-10-15,7,36-016,BOS,@,DAL,Away,T,1,0,1,0,0,0,1,0,0,NA,NA,NA,4,25
