county_fips_code,study_year,unr_16,funr_16,munr_16,unr_20to64,funr_20to64,munr_20to64,flfpr_20to64,flfpr_20to64_under6,flfpr_20to64_6to17,flfpr_20to64_under6_6to17,mlfpr_20to64,pr_f,pr_p,mhi_2018,me_2018,fme_2018,mme_2018,total_pop,one_race,one_race_w,one_race_b,one_race_i,one_race_a,one_race_h,one_race_other,two_races,hispanic,households,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,emp_m,memp_m,femp_m,emp_service,memp_service,femp_service,emp_sales,memp_sales,femp_sales,emp_n,memp_n,femp_n,emp_p,memp_p,femp_p,mcsa,mfccsa,mc_infant,mc_toddler,mc_preschool,mfcc_infant,mfcc_toddler,mfcc_preschool
19075,2011,3.35,2.15,4.37,3,1.7,4.1,80.4,73.6,86.88,82.68,91.8,4.2,6.9,62549.76,33977.44,24469.76,41790.56,12407,99.2,98.5,0.2,0.2,0.1,0,0.3,0.8,0.9,5075,561,215,8,126,1239,241,52,277,31.76,26.97,37.26,13.88,7.01,21.78,23.22,13.64,34.23,14.67,26.94,0.57,16.47,25.44,6.16,NA,NA,NA,NA,NA,NA,NA,NA
19075,2012,3.88,2.8,4.81,3.5,2.4,4.4,81.1,78.8,85.88,81.74,91.6,3.6,6.5,61890.4,34791.9,27547.3,41220.3,12431,99.3,98.5,0.2,0.1,0.2,0,0.2,0.7,1,5062,604,206,3,127,1216,240,48,331,32.12,29,35.66,13.7,6.21,22.2,23.25,12.68,35.24,13.76,25.52,0.41,17.17,26.58,6.49,NA,NA,NA,NA,NA,NA,NA,NA
19075,2013,5.31,3.84,6.6,4.5,3.1,5.7,80.8,78.3,86.5,82.33,91.4,4.4,7,61373.16,35100,24975,42215.04,12416,99.2,98.4,0.2,0.1,0.3,0,0.2,0.8,1.1,5073,566,218,4,123,1182,225,45,341,31.22,29.24,33.42,15.13,6.48,24.78,22.91,12.12,34.95,12.83,23.7,0.71,17.91,28.45,6.14,NA,NA,NA,NA,NA,NA,NA,NA
19075,2014,5,3.73,6.02,4.2,3.1,5.1,81.3,80.5,87.37,83.15,91.4,4.1,7,59249.76,34906.86,25506.78,42590.8,12403,99.1,98.2,0.2,0.1,0.3,0,0.3,0.9,1.1,5112,638,192,3,101,1148,223,25,332,31.72,30.49,33.13,14.55,4.71,25.73,23.83,13.67,35.38,12.82,23.52,0.66,17.07,27.61,5.1,NA,NA,NA,NA,NA,NA,NA,NA
19075,2015,3.87,3.6,4.1,2.8,2.9,2.7,80.7,78.6,87,82.8,90.6,3.3,6.2,60155,37652.26,27726.42,46667.56,12407,99.3,98.3,0.4,0.1,0.4,0,0.1,0.7,1.2,5183,657,201,0,117,1123,250,25,259,34.13,34.31,33.93,12.82,4.57,22.33,23.57,12.54,36.3,12.54,22.83,0.66,16.94,25.74,6.78,NA,NA,NA,NA,NA,NA,NA,NA
19075,2016,3.77,3.12,4.33,2.8,2.7,2.9,79.9,78.6,78.3,78.2,90,3.3,6,64686.3,38215.8,28427.7,47864.25,12373,99.4,98.4,0.3,0,0.6,0,0.1,0.6,1.2,5162,600,174,3,103,1104,328,31,266,35.41,34.93,35.95,14.38,5.71,24.16,22.05,11.79,33.62,12.01,22.17,0.55,16.15,25.39,5.72,NA,NA,NA,NA,NA,NA,NA,NA
19075,2017,2.85,2.58,3.09,2.2,2.3,2.2,80.7,76.1,81.4,79,90.9,4,5.8,67125.1,38284.07,28507.31,49116.58,12354,99.3,98.3,0.7,0,0.3,0,0.1,0.7,1.2,5155,621,174,2,84,1137,325,38,208,36.71,35.75,37.84,14,6.26,22.99,22.88,13.26,34.05,11.9,21.92,0.24,14.52,22.81,4.88,112.21,93.51,163.83,163.83,139.81,104.73,104.73,102.86
19075,2018,2.13,2.15,2.12,1.8,2.2,1.5,78.6,76.2,78.2,70.7,91.2,3.7,6.1,66965,38961,28543,49817,12341,99.3,98.3,0.6,0.1,0.4,0,0,0.7,1.3,5137,552,167,2,76,1077,428,44,220,38.71,36.45,41.37,13.24,7.2,20.37,21.27,13.03,30.97,12.54,22.95,0.28,14.24,20.37,7.01,NA,NA,NA,NA,NA,NA,NA,NA
19077,2008,3.66,4.15,3.2,3.27,4.39,2.21,78.12,75.8,88.2,79.32,87.31,5.71,8,54316.67,31047.57,24431.88,39208.36,11068,98.96,97.44,0.19,0.37,0.28,0,0.67,1.04,1.9,4750,386,132,17,100,851,407,77,298,32.28,31.83,32.81,16.9,9.07,26.09,21.47,12.79,31.67,13.63,22.49,3.22,15.72,23.83,6.2,NA,NA,NA,NA,NA,NA,NA,NA
19077,2009,3.79,4.42,3.25,3.4,4.8,2.2,78.3,75.7,88.08,79.21,87.5,5.7,8,56831.58,32435.91,25722.45,40973.4,11032,98.9,97.3,0.2,0.4,0.3,0,0.7,1.1,2,4764,373,130,18,109,948,317,62,298,31.95,30.18,34.03,14.93,8.34,22.7,25.12,16.07,35.78,14.97,26.76,1.08,13.04,18.66,6.42,NA,NA,NA,NA,NA,NA,NA,NA
19077,2010,3.62,3.46,3.76,3.2,3.7,2.8,79.9,74,86.74,78.01,87.9,5,7.2,58104.4,33532.12,27643.96,39834.4,11040,98.9,97.5,0.4,0.3,0.4,0,0.5,1.1,1.6,4669,398,146,23,67,1088,281,30,234,34.35,32.44,36.51,14.91,9.1,21.46,25.47,16.45,35.62,13.56,24.63,1.09,11.71,17.38,5.32,NA,NA,NA,NA,NA,NA,NA,NA
19077,2011,5.64,5.94,5.38,4.7,5.3,4.1,80.8,73.9,85.28,76.69,87,6.5,8.1,56000,33772.48,27797.28,39189.92,10991,98.9,97.4,0.4,0.3,0.1,0.1,0.6,1.1,1.7,4734,375,140,14,87,1066,248,27,240,34.82,31.07,39.14,13.43,7.57,20.19,24.51,15.97,34.36,13.9,23.79,2.48,13.34,21.59,3.82,NA,NA,NA,NA,NA,NA,NA,NA
19077,2012,5.04,5.66,4.5,4.4,5.2,3.7,81.1,73.4,84.3,75.81,87.1,8,9.2,54025.4,32354.3,27728.8,36968.8,10915,98.7,97.4,0.3,0.3,0,0.1,0.7,1.3,1.9,4768,382,121,12,80,1093,162,29,326,33.58,28.94,38.97,15.55,10.65,21.24,23.41,14.55,33.69,14.27,24.92,1.91,13.19,20.94,4.19,NA,NA,NA,NA,NA,NA,NA,NA
19077,2013,5.33,6,4.73,5,5.4,4.6,81.3,74.9,84.91,76.36,85.5,8.4,10.3,54657.72,32056.56,27104.76,37373.4,10843,99.2,97.5,0.6,0.1,0,0.1,0.8,0.8,2,4641,378,116,11,85,1017,161,20,391,31.88,28.11,36.19,15.57,9.39,22.65,24.75,15.76,35.06,14.26,24.76,2.23,13.54,21.98,3.87,NA,NA,NA,NA,NA,NA,NA,NA
19077,2014,4.5,5.22,3.84,4.5,4.9,4.2,80.7,74.6,85.77,77.13,85.2,8.9,11.4,53252.28,31593.3,26811.64,36279.56,10794,99,97.6,0.4,0.1,0.1,0.1,0.7,1,2.1,4559,409,104,8,108,984,149,24,425,33.39,30.01,37.24,15.79,9.44,23.01,22.9,13.82,33.23,13.97,24.7,1.79,13.94,22.03,4.73,NA,NA,NA,NA,NA,NA,NA,NA
19077,2015,5.38,6.54,4.36,5.4,6.3,4.6,80.5,89.5,85.4,76.8,86.3,8.1,11.4,54073.78,32111.64,27325.74,37408.46,10740,99.4,97.7,0.8,0.1,0.1,0.2,0.5,0.6,2.1,4514,371,68,16,112,933,177,30,385,32.29,28.77,36.37,15.83,9.92,22.7,23.78,14.37,34.7,14.97,26.21,1.91,13.14,20.74,4.31,NA,NA,NA,NA,NA,NA,NA,NA
19077,2016,3.3,3.35,3.25,3.6,3.8,3.5,79.9,85.5,84.8,75.9,86.1,6.8,10.6,55337.1,32712.75,27725.25,39258.45,10691,98.7,97.4,0.2,0.3,0.1,0,0.6,1.3,2.4,4490,351,71,16,125,959,189,39,395,33.6,31.07,36.44,15.52,10.16,21.57,24.11,13.8,35.73,14.98,26.93,1.52,11.79,18.05,4.74,NA,NA,NA,NA,NA,NA,NA,NA
19077,2017,3.53,2.67,4.34,3.8,2.9,4.7,81.8,89,84.8,77.8,85.5,5.8,10.1,57995.18,32758.12,27889.31,38611.61,10664,98.8,97.4,0.3,0.3,0.3,0,0.5,1.2,2.4,4393,358,53,8,137,1004,193,10,341,33.78,29.78,38.03,15.66,9.36,22.37,22.58,13.2,32.55,14.88,26.99,2.01,13.1,20.67,5.05,105.86,88.22,154.55,154.55,131.9,98.8,98.8,97.04
19077,2018,3.37,2.58,4.11,3.6,2.6,4.5,82.1,88.1,82,71.1,85.4,7.1,11.1,57075,32093,27891,39918,10674,98.4,97.2,0,0.3,0.3,0,0.6,1.6,2.7,4397,331,59,17,147,887,237,16,332,33.74,30.19,37.48,14.09,8.99,19.44,23.2,12.76,34.18,15.11,27.3,2.29,13.86,20.75,6.61,NA,NA,NA,NA,NA,NA,NA,NA
19079,2008,3.68,4.3,3.08,3.08,3.57,2.62,81.81,73.3,90.37,74.26,90.1,5.63,8.61,54092.17,32158.34,22965.88,38307.65,15653,99.2,95.46,0.02,0.73,2.66,0,0.42,0.8,2.29,6682,626,333,5,85,1383,404,33,402,31.14,29.42,33.07,14.71,7.21,23.11,19.97,12.27,28.58,12.29,21.89,1.55,21.89,29.21,13.7,NA,NA,NA,NA,NA,NA,NA,NA
19079,2009,3.81,4.58,3.13,3.2,3.9,2.6,82,73.2,90.25,74.16,90.3,5.8,8.9,56258.28,33569.64,23852.79,39905.19,15555,99.2,95.3,0,0.8,2.8,0,0.4,0.8,2.4,6681,589,356,2,88,1541,211,11,395,29.93,28.26,31.83,13.39,7.44,20.16,23,14.17,33.08,9.42,16.57,1.28,24.26,33.57,13.65,NA,NA,NA,NA,NA,NA,NA,NA
19079,2010,4.18,4.68,3.74,3.4,3.7,3.2,79.2,74.7,88.87,73.03,89.1,6.2,9.7,53578.08,33361.6,23607.16,38383.24,15874,99,94.3,0.4,1.1,2.3,0,0.9,1,4.1,6603,675,299,3,107,1471,344,13,382,28.26,25.37,31.6,13.52,6.51,21.6,22.23,13.73,32.04,9.48,16.68,1.16,26.51,37.71,13.59,NA,NA,NA,NA,NA,NA,NA,NA
19079,2011,4.95,4.38,5.43,4.6,4.4,4.8,77,69.5,87.38,71.8,87.5,6.3,9,52195.36,32121.6,22806.56,38296.16,15755,98.7,93.7,0.3,1,2.4,0,1.4,1.3,4.4,6542,536,370,0,204,1358,402,8,399,28.99,25.36,33.2,15.18,8.55,22.85,21.55,12.7,31.79,9.72,17.45,0.78,24.55,35.94,11.38,NA,NA,NA,NA,NA,NA,NA,NA
19079,2012,6.32,6.71,5.99,5.9,6.8,5.1,77.7,74.2,86.38,70.98,86.2,9.4,11.7,50260.1,31194.9,22350.9,37648.6,15614,98.8,93.5,0.3,1,2.3,0,1.7,1.2,4.9,6427,562,275,0,222,1218,428,34,588,29.96,23.9,37.08,15.38,9.56,22.21,20.4,12.5,29.69,9.53,16.86,0.91,24.73,37.17,10.11,NA,NA,NA,NA,NA,NA,NA,NA
19079,2013,6.57,6.75,6.41,6.8,7.2,6.5,76.2,80.2,87,71.49,86,9.1,12.3,47076.12,31411.8,23454.36,36630.36,15486,98.8,93.7,0.4,0,2.1,0,2.5,1.2,5,6395,604,244,3,168,1406,425,31,515,30.63,23.02,39.77,14.89,10.29,20.41,20.95,13.17,30.28,10.95,19.33,0.89,22.58,34.18,8.64,NA,NA,NA,NA,NA,NA,NA,NA
19079,2014,5.1,6.09,4.29,5.4,6.3,4.7,76.8,78.2,87.87,72.21,87.2,8.2,12,50199.48,30398.68,22933.1,37108.48,15363,98.7,93.7,0.5,0,2.1,0,2.5,1.3,5.2,6354,462,306,3,210,1407,423,19,524,30.29,23.25,38.68,16.18,9.08,24.62,20.45,13.28,28.97,11.13,19.64,1,21.96,34.75,6.73,NA,NA,NA,NA,NA,NA,NA,NA
19079,2015,3.85,3.65,4.01,3.8,3.5,4.1,77.2,88.8,87.5,71.9,86.9,7.5,11.4,52801.78,32666.02,25403.96,38658.2,15297,98.9,93.7,0.7,0,2.2,0,2.3,1.1,5.4,6384,547,205,5,142,1542,275,56,535,29.99,24.72,36.11,15.3,9.21,22.38,21.66,11.3,33.68,12.35,21.68,1.5,20.71,33.08,6.33,NA,NA,NA,NA,NA,NA,NA,NA
19079,2016,2.98,3.63,2.4,3,3.6,2.6,77.5,89.6,83.5,75.8,87,7.5,10.8,56668.5,34028.4,28407.75,40477.5,15227,98.9,93.3,0.6,0,2.5,0,2.4,1.1,5.6,6381,550,207,6,148,1450,251,140,455,32.44,28.39,37.14,16.56,9.21,25.09,19.13,9.4,30.4,11.74,20.06,2.08,20.13,32.94,5.28,NA,NA,NA,NA,NA,NA,NA,NA
19079,2017,2.34,2.08,2.56,2.2,1.7,2.7,77,88.4,80.8,71.3,88.5,5.7,9.4,57511.08,34937.6,30114.11,39487.11,15201,99.7,93.8,1.1,0,3,0,1.7,0.3,6,6367,638,238,5,136,1426,349,122,327,31.84,28,36.19,17.45,10.58,25.23,19.55,10.14,30.18,12.24,21.25,2.07,18.91,30.04,6.33,107.75,92.22,157.31,157.31,134.25,103.29,103.29,101.44
19079,2018,3.03,2.04,3.92,2.6,1.3,3.7,78,87.8,81.8,71.6,87.1,4.6,9.7,56273,34869,29483,40804,15110,99.8,93.7,1.4,0,3,0.2,1.5,0.2,6,6315,677,173,2,136,1355,439,142,283,32.65,29.66,35.97,16.35,8.65,24.88,19.22,10.76,28.6,11.2,19.83,1.63,20.57,31.09,8.92,NA,NA,NA,NA,NA,NA,NA,NA
19081,2008,5.5,5.41,5.57,5.29,4.94,5.53,83.11,75.2,90.68,66.2,86.51,6.09,8.49,54532.36,29969.38,25828.49,35765.26,11424,99.07,97.08,0.1,0.54,0.3,0,0.96,0.93,3.74,4757,421,146,1,96,1068,357,64,257,29.27,29.43,29.08,12.31,5.72,19.89,19.5,11.04,29.23,11.97,20.06,2.67,26.95,33.75,19.13,NA,NA,NA,NA,NA,NA,NA,NA
19081,2009,5.7,5.76,5.65,5.5,5.4,5.5,83.3,75.1,90.56,66.11,86.7,6.2,8.8,56901.78,31240.17,27220.05,37070.28,11339,99,97,0.1,0.6,0.3,0,0.9,1,3.9,4752,402,147,0,104,1190,194,46,261,26.76,24.21,29.82,15.3,8.2,23.8,21.34,14.33,29.73,11.17,19.52,1.17,25.43,33.74,15.48,NA,NA,NA,NA,NA,NA,NA,NA
19081,2010,5.92,6.36,5.53,5.8,6.2,5.5,82.7,78.3,89.18,65.11,87.2,7.8,11,54888.88,30888.48,25126.76,38320.6,11505,98.8,95.8,0.1,0.8,0.3,0,1.8,1.2,3.2,4774,399,139,6,186,1140,260,15,308,27.75,25.94,29.86,15.28,7.01,24.91,20.9,12.7,30.44,12.42,21.77,1.53,23.65,32.57,13.26,NA,NA,NA,NA,NA,NA,NA,NA
19081,2011,5.51,5.46,5.55,5.5,5.4,5.6,82.3,76.2,87.67,64.01,87,6.7,10,54875.52,31795.68,24591.84,40062.4,11416,98.8,96.3,0,0.3,0.7,0,1.5,1.2,3.3,4778,380,164,8,184,1042,266,31,338,27.23,24.99,29.82,15.01,8.71,22.29,22.57,12.63,34.05,11.34,20.36,0.93,23.85,33.32,12.9,NA,NA,NA,NA,NA,NA,NA,NA
19081,2012,5.06,5.25,4.88,5.4,5.6,5.2,81,76.8,86.67,63.28,85.2,6.3,9.6,53564.5,31852.7,23609.3,40037.8,11320,98.6,96.4,0.1,0.4,0.3,0,1.5,1.4,3.5,4731,343,173,10,189,1047,269,33,332,28.19,25.71,31.03,13.64,8.41,19.65,22.69,11.9,35.05,10.71,18.69,1.56,24.77,35.31,12.71,NA,NA,NA,NA,NA,NA,NA,NA
19081,2013,3.86,4.49,3.33,4.1,4.7,3.6,78.5,74,87.3,63.73,85.3,6.3,10.4,54113.4,32648.4,23880.96,39883.32,11243,98.5,96.6,0.1,0.2,0.3,0,1.2,1.5,3.6,4648,350,198,4,196,1069,274,37,260,29.94,27.17,33.24,13.08,8.96,17.99,21.63,11.37,33.89,10.28,18.27,0.74,25.07,34.23,14.14,NA,NA,NA,NA,NA,NA,NA,NA
19081,2014,2.7,3.21,2.18,2.8,3.4,2.2,79.4,81.1,88.18,64.37,87.3,5.7,8.8,55180.42,33121.82,24296.26,40242.9,11175,98.8,96.9,0.5,0.3,0.3,0,0.9,1.2,3.6,4629,357,161,6,186,1130,248,35,227,29.99,27.32,33.2,12.36,6.15,19.84,20.59,12.88,29.88,10.57,16.9,2.94,26.5,36.75,14.14,NA,NA,NA,NA,NA,NA,NA,NA
19081,2015,1.5,1.37,1.61,1.4,1.4,1.3,81,94.8,87.8,64.1,86.6,5.6,8.5,56159.86,33212.98,25705,39532.7,11092,98.6,97.1,0.6,0.1,0.3,0.1,0.4,1.4,3.7,4673,338,161,1,143,1185,206,42,206,30.85,27.67,34.59,13.62,7.71,20.56,19.63,12.64,27.84,9.33,14.31,3.47,26.58,37.68,13.54,NA,NA,NA,NA,NA,NA,NA,NA
19081,2016,1.78,1.48,2.03,1.7,1.6,1.8,80.1,88.9,86.6,78.5,88,6.5,9.5,57553.65,33440.4,26051.55,39292.05,11006,98.6,96.9,0.8,0.2,0.4,0.1,0.3,1.4,3.7,4699,351,106,2,129,1277,176,8,180,32.79,30.65,35.37,14.13,7.75,21.85,18.51,11.36,27.16,10.36,16.11,3.41,24.21,34.13,12.21,NA,NA,NA,NA,NA,NA,NA,NA
19081,2017,1.65,0.91,2.27,1.1,1,1.2,81.2,85.9,90,78.5,88.2,6.6,9.1,59575.2,33752.07,27427.87,40781.82,10971,98.5,96.7,0.6,0.3,0.4,0.1,0.4,1.5,3.9,4809,352,92,2,127,1238,159,8,197,32.57,29.95,35.64,14.59,8.29,21.99,20.15,12.65,28.95,9.15,14.65,2.69,23.55,34.47,10.73,100.15,83.46,146.22,146.22,124.78,93.47,93.47,91.8
19081,2018,1.93,0.87,2.82,1.3,1,1.6,81.6,84.2,88.7,81.3,89.1,6.2,8.1,61167,33701,27012,41697,10888,98.4,96.8,0.6,0.2,0.4,0.1,0.3,1.6,4.2,4766,390,99,2,111,1192,124,12,228,35.63,31.91,39.95,13.99,7.24,21.83,17.71,11.52,24.89,9.69,15.84,2.56,22.98,33.49,10.78,NA,NA,NA,NA,NA,NA,NA,NA
19083,2008,5.12,4.59,5.56,4.81,4.12,5.43,80.02,85.12,92.85,72.92,91,7.01,11.29,47866.19,27593.99,22405.19,34924.61,17633,99.5,97.1,1.04,0.19,0.3,0,0.84,0.5,3.38,7550,503,146,11,238,1500,483,72,450,30.64,27.94,33.7,15.15,8.07,23.18,21.63,11.76,32.81,12.81,23.56,0.63,19.77,28.67,9.68,NA,NA,NA,NA,NA,NA,NA,NA
19083,2009,5.3,4.89,5.65,5,4.5,5.4,80.2,85,92.72,72.82,91.2,7.2,11.7,49604.49,28716.48,23594.22,36230.22,17486,99.5,97.1,1.1,0.2,0.3,0,0.8,0.5,3.5,7540,484,130,11,258,1662,296,35,445,31.54,29.6,33.85,16.75,8.65,26.44,22.16,13.47,32.54,12.95,23.34,0.53,16.6,24.94,6.63,NA,NA,NA,NA,NA,NA,NA,NA
19083,2010,5.22,4.5,5.81,4.6,3.8,5.3,79.2,80.6,91.31,71.71,91.1,5.7,9.9,51845.04,29617.12,24274.16,37680.28,17685,99.1,96.2,1.4,0.3,0.4,0,0.8,0.9,3.2,7353,513,233,11,230,1601,470,37,320,32.26,30.38,34.54,14.2,6.72,23.22,23.32,13.98,34.59,13,23.29,0.57,17.22,25.63,7.07,NA,NA,NA,NA,NA,NA,NA,NA
19083,2011,5.4,3.91,6.63,4.8,3.1,6.1,80,79.8,89.77,70.5,89.2,3.6,8.1,52561.6,29933.12,24315.2,38475.36,17595,99.1,95.9,1.3,0.2,0.5,0,1.1,0.9,3.4,7155,600,224,4,234,1883,378,22,279,31.78,28.95,35.09,15.52,8.1,24.22,21.85,13.59,31.54,12.09,21.82,0.66,18.77,27.53,8.49,NA,NA,NA,NA,NA,NA,NA,NA
19083,2012,5.95,4.14,7.44,5.4,3.4,7.1,79,76.2,88.75,69.69,89,5.3,9.6,52692.2,28993.8,22993.3,38300.9,17479,98.9,96.4,0.8,0.1,0.8,0,0.8,1.1,3.7,7101,650,226,2,323,1966,202,38,256,29.9,26.95,33.36,16.87,8.75,26.42,22.33,14.09,32,12.36,22.25,0.73,18.55,27.95,7.5,NA,NA,NA,NA,NA,NA,NA,NA
19083,2013,6.12,4.94,7.08,5.2,3.2,6.8,77.4,74.8,89.39,70.2,87.8,4.6,8.6,53289.36,30283.2,22607.64,40475.16,17453,99,96.1,1,0.2,0.8,0,0.8,1,3.8,7061,570,271,3,293,1908,243,31,307,32.25,30.05,34.87,15.9,7.41,26.07,20.82,12.11,31.26,12.09,21.76,0.51,18.94,28.67,7.29,NA,NA,NA,NA,NA,NA,NA,NA
19083,2014,6.3,5.39,7.03,5,3.4,6.3,76.5,72.7,90.28,70.9,87.6,5.4,9.4,53997.46,31844.52,21678.06,43292.52,17406,98.9,96.3,0.9,0.2,0.9,0,0.6,1.1,3.8,6997,611,270,23,202,1728,380,45,276,31.92,28.69,35.79,16.17,7.56,26.49,19.56,11.52,29.2,12.03,21.4,0.79,20.32,30.82,7.73,NA,NA,NA,NA,NA,NA,NA,NA
19083,2015,4.93,4.49,5.3,4.1,3.1,5,77.6,74.7,89.9,70.6,86.7,5.3,8.8,54080.14,30893.7,21900.66,43060.38,17393,99,95.8,1,0.3,1,0,1,1,3.9,6973,615,210,19,173,1507,429,41,309,29.39,26.27,33.03,17.94,7.84,29.74,19.11,11.62,27.85,12.81,23.02,0.89,20.75,31.26,8.49,NA,NA,NA,NA,NA,NA,NA,NA
19083,2016,3.43,3.6,3.28,2.9,2.8,3,77.7,76.6,86.6,71.6,87.4,4.7,8.1,54412.05,31728.9,22827,42982.8,17324,98.7,95.9,1.2,0.2,0.7,0,0.7,1.3,4,7093,576,241,11,143,1364,478,39,501,32.33,29.91,35.15,17.17,7.49,28.42,19.58,11.84,28.57,12.85,22.46,1.69,18.06,28.3,6.17,NA,NA,NA,NA,NA,NA,NA,NA
19083,2017,2.48,3.22,1.83,2,2.7,1.5,78.2,80.5,86.6,73.5,86.9,4.9,8,53773.21,32396.59,23347.01,41937.48,17239,98.7,95.4,1.5,0.4,0.6,0,0.8,1.3,4.2,7183,554,219,13,112,1376,469,52,537,32.73,29.7,36.22,16.25,8.27,25.44,19.97,11.61,29.6,12.63,21.81,2.07,18.41,28.61,6.68,103.23,86.02,150.71,150.71,128.62,96.35,96.35,94.63
19083,2018,1.81,2.26,1.42,1.7,2.3,1.2,78.4,75.8,85.1,73.3,87.8,5,7.9,53872,31973,24492,40956,17127,98.9,95.4,1.3,1,0.4,0,0.7,1.1,4.3,7175,514,215,14,144,1275,478,62,551,32.12,28.8,35.92,16.42,9.6,24.22,19.11,10.89,28.5,13.75,23.42,2.7,18.59,27.29,8.66,NA,NA,NA,NA,NA,NA,NA,NA
19085,2008,4.74,4.09,5.33,3.75,3.57,3.92,81.21,76.31,80.04,84.69,88.01,7.13,10.83,54131.39,31487.38,23779.44,39616.09,15438,99.13,97.99,0.1,0.2,0.29,0,0.64,0.87,1.23,6355,512,172,101,191,1362,444,133,457,30.02,26.89,33.62,15.68,8.38,24.09,23.28,15.35,32.42,14.43,25.98,1.11,16.6,23.4,8.76,NA,NA,NA,NA,NA,NA,NA,NA
19085,2009,4.91,4.35,5.41,3.9,3.9,3.9,81.4,76.2,79.93,84.57,88.2,7.4,11.3,56378.79,32873.49,24753.69,41457.78,15410,99.1,97.9,0.1,0.2,0.3,0,0.7,0.9,1.3,6385,508,150,109,203,1516,284,95,465,30.53,26.79,34.68,15.84,7.61,24.99,22.35,12.95,32.8,13.69,24.84,1.29,17.59,27.8,6.24,NA,NA,NA,NA,NA,NA,NA,NA
19085,2010,4.85,4.38,5.26,3.9,3.8,3.9,78.9,79,78.72,83.29,88.6,6.3,10.1,59511.48,33751.36,24712.64,43165.92,15073,99,97.8,0.1,0.2,0.3,0,0.6,1,1.1,6096,593,148,83,144,1492,324,75,440,33.82,29.53,38.58,15.42,8.3,23.31,21.55,12.67,31.4,13.32,24.51,0.93,15.88,24.99,5.79,NA,NA,NA,NA,NA,NA,NA,NA
19085,2011,4.77,4.38,5.11,4.1,3.5,4.6,79.8,79.2,77.39,81.88,89.8,6.2,9.8,60200,35355.04,25148.48,44037.28,14969,99,97.9,0.1,0.2,0.2,0,0.5,1,1.1,6004,620,152,45,177,1463,370,40,377,32.32,26.71,38.64,16.13,10.25,22.75,21.53,12.67,31.51,12.98,23.66,0.94,17.05,26.7,6.17,NA,NA,NA,NA,NA,NA,NA,NA
19085,2012,5.15,3.79,6.38,4.3,2.6,5.8,79,79.4,76.5,80.95,87.6,6.5,9.9,59332.9,33658.9,24363.9,42715.2,14838,98.8,98.1,0.1,0.2,0.3,0,0.1,1.2,1.2,5995,609,152,28,178,1414,363,52,364,32.26,26.04,38.97,17.01,10.55,23.97,21.69,14.46,29.5,12.25,22.94,0.71,16.79,26.01,6.84,NA,NA,NA,NA,NA,NA,NA,NA
19085,2013,4.66,3.04,6.1,4,2,5.8,78.3,79.3,77.06,81.53,86.9,6.2,9.6,58949.64,34229.52,26549.64,43247.52,14729,98.8,98,0.1,0.3,0.3,0,0.1,1.2,1.3,5996,559,119,33,195,1294,438,65,375,32.3,24.89,40.33,17.76,11.09,24.99,21.11,14.93,27.81,11.98,22.59,0.47,16.85,26.5,6.39,NA,NA,NA,NA,NA,NA,NA,NA
19085,2014,4.1,3.1,5.07,3.6,1.9,5,77.5,78,77.83,82.35,87.9,6.7,9.6,56716.36,32961.76,25299.02,41761.88,14600,98.6,97.7,0.1,0.3,0.3,0,0.2,1.4,1.4,5959,549,112,15,196,1238,374,67,345,32.21,25.99,39.11,16.17,9.8,23.26,21.93,14.49,30.2,11.6,21.19,0.93,18.09,28.52,6.5,NA,NA,NA,NA,NA,NA,NA,NA
19085,2015,3.58,2.64,4.42,3.2,1.8,4.4,78.8,70,77.5,82,86.8,7.2,9.9,56781.02,33504.48,25697.58,42739.2,14467,98.6,97.6,0.1,0.4,0.3,0,0.2,1.4,1.4,5973,493,110,12,230,1121,359,72,405,29.54,23.4,36.28,16.73,9.8,24.33,23.71,15.81,32.37,11.49,21.5,0.51,18.53,29.49,6.5,NA,NA,NA,NA,NA,NA,NA,NA
19085,2016,2.83,2.2,3.4,2.6,1.8,3.4,77.9,68.8,78.6,76.8,85.7,7.9,10.5,58637.25,33619.95,26694.15,42460.95,14335,98.6,97.5,0,0.5,0.3,0,0.2,1.4,1.6,6046,455,125,12,234,1045,370,74,428,30.54,24.09,37.7,14.49,7.65,22.07,23.73,15.62,32.71,12.13,22.44,0.7,19.11,30.19,6.82,NA,NA,NA,NA,NA,NA,NA,NA
19085,2017,1.72,1.43,1.96,1.7,1.4,1.9,77.1,75.4,81.2,83.4,87.6,7.5,10.4,59284.74,35342.39,28463.02,42750.15,14196,98.8,97.6,0.2,0.6,0.3,0.1,0.1,1.2,1.6,6068,496,94,16,229,1025,343,64,477,31.39,24.02,40.02,13.45,7.08,20.92,23.03,15.45,31.91,13.2,23.87,0.71,18.92,29.58,6.45,108.74,90.62,158.77,158.77,135.49,101.49,101.49,99.68
19085,2018,1.53,1.66,1.42,1.5,1.8,1.2,77.7,82.7,86.8,82.1,88.6,7.3,10.1,60063,36226,29606,42810,14143,98.6,97.4,0.2,0.4,0.3,0.1,0.2,1.4,1.6,6076,550,126,0,231,1077,253,51,433,33.61,25.33,43.29,12.93,7.14,19.71,21.85,14,31.03,13.8,24.96,0.74,17.82,28.56,5.23,NA,NA,NA,NA,NA,NA,NA,NA
