id,name,macroarea,latitude,longitude,iso639p3code,countries,is_isolate,family_id
yugo1238,Yugoslavian Sign Language,Eurasia,45.3912,17.5193,ysl,RS;SI,FALSE,sign1238
bulg1240,Bulgarian Sign Language,Eurasia,42.7918,25.0026,bqn,BG,FALSE,sign1238
poli1259,Polish Sign Language,Eurasia,52.0041,20.761,pso,PL,FALSE,sign1238
roma1324,Romanian Sign Language,Eurasia,44.9292,26.2924,rms,RO,FALSE,sign1238
dutc1253,Dutch Sign Language,Eurasia,52.1251,4.91133,dse,NL,FALSE,sign1238
ital1275,Italian Sign Language,Eurasia,42.72915,12.42949,ise,IT,FALSE,sign1238
swis1235,Swiss-Italian Sign Language,Eurasia,46.3076,8.79111,slf,CH,FALSE,sign1238
tuni1249,Tunisian Sign Language,Africa,36.49562,10.03348,tse,TN,FALSE,sign1238
cata1241,Catalan Sign Language,Eurasia,41.635,-1.97,csc,ES,FALSE,sign1238
vale1251,Valencian Sign Language,Eurasia,39.5,-0.75,vsv,ES,FALSE,sign1238
span1263,Spanish Sign Language,Eurasia,40.0314,-3.70738,ssp,ES,FALSE,sign1238
lith1236,Lithuanian Sign Language,Eurasia,55.2487,23.8814,lls,LT,FALSE,sign1238
geor1254,Georgian Sign Language,Eurasia,41.727762,44.813437,NA,GE,FALSE,sign1238
mong1264,Mongolian Sign Language,Eurasia,48.6852,107.528,msr,MN,FALSE,sign1238
kurd1260,Kurdish Sign Language,Eurasia,36.829499,44.28591,NA,IQ,FALSE,sign1238
iraq1246,Iraqi Sign Language,Eurasia,33.308738,44.377867,NA,IQ,FALSE,sign1238
jord1238,Levantine Arabic Sign Language,Eurasia,31.8202,36.0829,jos,JO,FALSE,sign1238
leso1234,Lesotho Sign Language,Africa,-29.36985,27.50772,NA,LS,FALSE,sign1238
sout1404,South African Sign Language,Africa,-25.96551,28.11864,sfs,ZA,FALSE,sign1238
nami1249,Namibian Sign Language,Africa,-22.6,17.048,nbs,NA,FALSE,sign1238
brit1235,British Sign Language,Eurasia,51.6688,-0.4431,bfi,GB,FALSE,sign1238
newz1236,New Zealand Sign Language,Papunesia,-39.2923,175.773,nzs,NZ,FALSE,sign1238
beta1253,Betaf,Papunesia,-2.12422,139.255,bfe,ID,FALSE,toro1256
vito1235,Vitou,Papunesia,-2.1111,139.1098,vto,ID,FALSE,toro1256
boru1252,Boruca,North America,8.88093,-83.2124,brn,CR,FALSE,chib1249
teri1250,Teribe,North America,9.067,-82.9631,tfr,CR;PA,FALSE,chib1249
dora1242,Dorasque,North America,8.567442,-82.375717,NA,CO,FALSE,chib1249
chan1324,Changuena,North America,9.359643,-82.568207,NA,CO,FALSE,chib1249
bari1297,Barí,South America,9.08497,-72.9353,mot,CO;VE,FALSE,chib1249
chim1309,Chimila,South America,10.1902,-74.2559,cbg,CO,FALSE,chib1249
qash1240,Qashqa'i,Eurasia,28.25931,52.83349,qxq,IR,FALSE,turk1311
chul1246,Lower Chulym Turkic,Eurasia,56.87439,86.5892,clw,RU,FALSE,turk1311
nort2686,Northern Altai,Eurasia,50.8998,88.0672,atv,RU,FALSE,turk1311
chag1247,Chagatai,Eurasia,38.21146,57.88758,chg,TM,FALSE,turk1311
tere1272,Teressa,Eurasia,8.23716,93.1297,tef,IN,FALSE,aust1305
chau1258,Chaura,Eurasia,8.45745,93.0331,crv,IN,FALSE,aust1305
cent1990,Central Nicobarese,Eurasia,7.94812,93.3921,ncb,IN,FALSE,aust1305
sout2689,Southern Nicobarese,Eurasia,6.82744,93.8042,nik,IN,FALSE,aust1305
sema1266,Semai,Eurasia,4.13257,101.477,sea,MY,FALSE,aust1305
chew1245,Chewong,Eurasia,3.83331,102.081,cwg,MY,FALSE,aust1305
sema1265,Semaq Beri,Eurasia,4.1217,102.816,szc,MY,FALSE,aust1305
seme1247,Semelai,Eurasia,2.82799,102.806,sza,MY,FALSE,aust1305
temo1243,Temoq,Eurasia,3.11331,102.916,tmo,MY,FALSE,aust1305
male1282,Maleng,Eurasia,17.913525,105.52746,pkt,LA;VN,FALSE,aust1305
chut1247,Chut,Eurasia,17.6819,105.773,scb,LA;VN,FALSE,aust1305
arem1240,Arem,Eurasia,17.7672,105.928,aem,LA;VN,FALSE,aust1305
nguo1239,Nguôn,Eurasia,17.7243,105.932,nuo,LA;VN,FALSE,aust1305
muon1246,Muong,Eurasia,20.7374,105.186,mtq,VN,FALSE,aust1305
suoy1242,Suoy,Eurasia,11.936,104.136,syo,KH,FALSE,aust1305
saoc1239,Sa'och,Eurasia,10.8739,103.835,scq,KH;TH,FALSE,aust1305
east1236,Eastern Katu,Eurasia,15.8553,107.644,ktv,LA;VN,FALSE,aust1305
west2398,Western Katu,Eurasia,15.7949,107.166,kuf,LA;VN,FALSE,aust1305
uppe1406,Upper Ta'oih,Eurasia,16.186515,107.056135,tth,LA;VN,FALSE,aust1305
ongg1239,Ong-Ir,Eurasia,15.1225,106.001,oog,LA,FALSE,aust1305
lowe1395,Lower Ta'oih,Eurasia,15.9083,106.873,tto,LA,FALSE,aust1305
nyeu1238,Nyeu,Eurasia,14.8817,104.33,nyl,TH,FALSE,aust1305
kuyy1240,Kuy,Eurasia,14.6698,104.911,kdt,KH;LA;TH,FALSE,aust1305
kayo1245,Kayong,Eurasia,14.9227,108.447,kxy,VN,FALSE,aust1305
kaco1239,Kaco',Eurasia,13.8274,107.257,xkk,KH,FALSE,aust1305
roma1331,Romam,Eurasia,14.34,107.447,rmx,VN,FALSE,aust1305
mono1268,Monom,Eurasia,14.5948,108.348,moo,VN,FALSE,aust1305
todr1244,Todrah,Eurasia,14.5672,108.114,tdr,VN,FALSE,aust1305
tamp1251,Tampuan,Eurasia,13.56447,107.24544,tpu,KH;LA,FALSE,aust1305
bahn1262,Bahnar,Eurasia,14.0476,108.471,bdq,VN,FALSE,aust1305
sapu1248,Sapuan,Eurasia,15.3692,106.843,spu,LA,FALSE,aust1305
lave1249,Brao,Eurasia,14.5994,107.008,brb,KH;LA;VN,FALSE,aust1305
nyah1249,Nyaheun,Eurasia,15.1034,106.543,nev,LA,FALSE,aust1305
oyyy1238,Oy,Eurasia,15.42,106.658,oyb,LA,FALSE,aust1305
tali1257,Talieng,Eurasia,16.5287,106.102,tdf,LA,FALSE,aust1305
trie1243,Trieng,Eurasia,15.5002,107.515,stg,LA;VN,FALSE,aust1305
sora1254,Sora,Eurasia,19.1213,84.19,srb,IN,FALSE,aust1305
jura1242,Juray,Eurasia,19.091,84.1204,juy,IN,FALSE,aust1305
mlab1235,Mlabri,Eurasia,18.5533,101.163,mra,LA;TH,FALSE,aust1305
oduu1239,O'du,Eurasia,19.3497,104.106,tyh,LA;VN,FALSE,aust1305
thee1239,Theen,Eurasia,19.379873,102.414123,NA,LA,FALSE,aust1305
phon1246,Phong-Kniang,Eurasia,19.9622,104.088,pnx,LA;VN,FALSE,aust1305
lame1256,Lamet,Eurasia,20.40086,100.58413,lbn,LA;TH,FALSE,aust1305
ruma1248,Rumai Palaung,Eurasia,23.6404,97.3172,rbb,CN;MM,FALSE,aust1305
chip1261,Chipewyan,North America,58.98,-104.44,chp,CA,FALSE,atha1245
ahte1237,Ahtena,North America,61.7068,-144.889,aht,US,FALSE,atha1245
tana1289,Dena'ina,North America,60.4712,-150.759,tfn,US,FALSE,atha1245
kiow1264,Kiowa Apache,North America,34.9077,-98.2461,apk,US,FALSE,atha1245
kwal1258,Kwalhioqua-Clatskanie,North America,46.111979,-123.209332,qwt,US,FALSE,atha1245
chil1280,Chilcotin-Nicola,North America,51.98952,-123.24458,clc,CA,FALSE,atha1245
inga1254,Ingain,South America,-24.621052,-54.254151,NA,BR,FALSE,nucl1710
kimd1235,Kimda,South America,-25.826594,-54.625855,NA,PY,FALSE,nucl1710
xokl1240,Xokleng,South America,-26.9217,-49.5886,xok,BR,FALSE,nucl1710
xakr1238,Xakriabá,South America,-19,-47,xkr,BR,FALSE,nucl1710
acro1239,Acroá,South America,-12.20318,-45.08975,acs,BR,FALSE,nucl1710
xava1240,Xavánte,South America,-14.3017,-52.4367,xav,BR,FALSE,nucl1710
xere1240,Xerénte,South America,-9.59426,-48.2629,xer,BR,FALSE,nucl1710
pana1307,Panará,South America,-10.58,-53,kre,BR,FALSE,nucl1710
pata1261,Pataxó Hã-Ha-Hãe,South America,-15.9167,-40.0333,pth,BR,FALSE,nucl1710
maxa1247,Maxakalí,South America,-16.9402,-40.7891,mbl,BR,FALSE,nucl1710
agii1245,Agi,Papunesia,-3.49104,142.387,aif,PG,FALSE,nucl1708
yapu1240,Yeri,Papunesia,-3.47256,142.436,yev,PG,FALSE,nucl1708
nabi1239,Nabi-Metan,Papunesia,-3.52828,142.329,mty,PG,FALSE,nucl1708
mini1253,Minidien,Papunesia,-3.59408,142.33,wii,PG,FALSE,nucl1708
kabo1248,Kabore One,Papunesia,-3.32403,141.88,onk,PG,FALSE,nucl1708
nort2907,Northern One,Papunesia,-3.25535,142.006,onr,PG,FALSE,nucl1708
molm1235,Molmo One,Papunesia,-3.38127,141.806,aun,PG,FALSE,nucl1708
ineb1235,Inebu One,Papunesia,-3.38015,141.892,oin,PG,FALSE,nucl1708
mufi1238,Mufian,Papunesia,-3.57932,142.955,aoj,PG,FALSE,nucl1708
arue1240,Aruek,Papunesia,-3.37841,142.715,aur,PG,FALSE,nucl1708
eiti1240,Eitiep,Papunesia,-3.51561,142.555,eit,PG,FALSE,nucl1708
komb1272,Kombio,Papunesia,-3.48467,142.694,xbi,PG,FALSE,nucl1708
torr1259,Aro-Mukweym-Orok,Papunesia,-3.45292,142.622,tei,PG,FALSE,nucl1708
wulw1234,Wulwulam,Australia,-13.817802,131.830997,NA,AU,FALSE,gunw1250
fore1265,Forest Enets,Eurasia,68.6,86.5,enf,RU,FALSE,ural1272
tund1254,Tundra Enets,Eurasia,70.36,84.08,enh,RU,FALSE,ural1272
nene1249,Tundra Nenets,Eurasia,66.1775,71.0234,yrk,RU,FALSE,ural1272
fore1274,Forest Nenets,Eurasia,63.72,71.97,NA,RU,FALSE,ural1272
ters1235,Ter Saami,Eurasia,67.2458,38.506100000000004,sjt,RU,FALSE,ural1272
kild1236,Kildin Saami,Eurasia,68.2158,35.8348,sjd,RU,FALSE,ural1272
inar1241,Inari Saami,Eurasia,69.4229,27.8658,smn,FI;NO,FALSE,ural1272
skol1241,Skolt Saami,Eurasia,68.8326,29.7204,sms,FI;NO;RU,FALSE,ural1272
akka1237,Akkala Saami,Eurasia,67.8625,32.4046,sia,RU,FALSE,ural1272
kemi1239,Kemi Saami,Eurasia,67.093,27.537,sjk,FI,FALSE,ural1272
umes1235,Ume Saami,Eurasia,64.6383,18.646,sju,SE,FALSE,ural1272
sout2674,South Saami,Eurasia,62.8801,13.7006,sma,NO;SE,FALSE,ural1272
nort2671,North Saami,Eurasia,68.725,22.1113,sme,FI;NO;RU;SE,FALSE,ural1272
guah1255,Sikuani,South America,5.81736,-68.9839,guh,CO;VE,FALSE,guah1252
play1240,Playero,South America,6.90948,-71.0036,gob,CO;VE,FALSE,guah1252
mari1442,Manitsauá,South America,-11.5833,-53.9667,msp,BR,FALSE,tupi1275
awet1244,Awetí,South America,-12.381944,-53.391944,awe,BR,FALSE,tupi1275
arua1261,Aruá (Rondonia State),South America,-12.1186,-62.4357,arx,BR,FALSE,tupi1275
cint1239,Cinta Larga,South America,-10.5879,-60.8312,cin,BR,FALSE,tupi1275
gavi1246,Gavião Do Jiparaná,South America,-10.7235,-61.6752,gvo,BR,FALSE,tupi1275
laur1250,Laurentian,North America,45.33,-72.5,lre,CA,FALSE,iroq1247
auwe1239,Auwe,Papunesia,-3.33662,141.254,smf,PG,FALSE,bord1247
daon1243,Daonda,Papunesia,-3.31443,141.22,dnd,PG,FALSE,bord1247
sowa1245,Sowanda,Papunesia,-3.28373,140.92,sow,ID;PG,FALSE,bord1247
umed1238,Umeda-Punda,Papunesia,-3.34565,141.157,upi,PG,FALSE,bord1247
coah1253,Coahuitlán Totonac,North America,20.258836,-97.729504,NA,MX,FALSE,toto1251
xico1235,Xicotepec De Juárez Totonac,North America,20.6532,-97.7463,too,MX,FALSE,toto1251
papa1238,Papantla Totonac,North America,20.5671,-97.2554,top,MX,FALSE,toto1251
kans1243,Kansa,North America,39,-94.4,ksk,US,FALSE,siou1252
osag1243,Osage,North America,36.7828,-96.2949,osa,US,FALSE,siou1252
dako1258,Dakota,North America,45.86,-96.58,dak,CA;US,FALSE,siou1252
lako1247,Lakota,North America,46.3699,-103.95,lkt,CA;US,FALSE,siou1252
assi1247,Assiniboine,North America,49.2923,-106.068,asb,CA;US,FALSE,siou1252
ston1242,Stoney,North America,51.1939,-114.984,sto,CA,FALSE,siou1252
taca1256,Tacana,South America,-13.39249,-68.04056,tna,BO,FALSE,pano1259
reye1240,Reyesano,South America,-14.8333,-67.0833,rey,BO,FALSE,pano1259
remo1250,Remo of the Blanco river,South America,-6.137278,-73.544312,NA,PE,FALSE,pano1259
cash1253,Cashinawa of the Tarauacá river,South America,-7.5,-70.25,NA,BR,FALSE,pano1259
tuxi1238,Tuxináwa,South America,-9.74999,-69.0167,tux,BR,FALSE,pano1259
kwer1263,Kwerba Mamberamo,Papunesia,-2.56457,138.436,xwr,ID,FALSE,kwer1242
erit1239,Eritai,Papunesia,-2.71182,138.053,ert,ID,FALSE,lake1255
obok1239,Obokuitai,Papunesia,-2.88029,137.924,afz,ID,FALSE,lake1255
biri1259,Biritai,Papunesia,-2.92042,137.68,bqq,ID,FALSE,lake1255
papa1269,Papasena,Papunesia,-2.87535,138.605,pas,ID,FALSE,lake1255
wari1264,Waritai,Papunesia,-3.23021,138.456,wbe,ID,FALSE,lake1255
kaiy1239,Kaiy,Papunesia,-2.94448,138.161,tcq,ID,FALSE,lake1255
kwer1264,Kwerisa,Papunesia,-2.99145,138.135,kkb,ID,FALSE,lake1255
dout1240,Doutai,Papunesia,-3.24832,138.22,tds,ID,FALSE,lake1255
fayu1238,Fayu,Papunesia,-3.14497,136.867,fau,ID,FALSE,lake1255
kiri1256,Kirikiri,Papunesia,-3.18494,137.282,kiy,ID,FALSE,lake1255
otor1240,Otoro,Africa,11.1187,30.573,otr,SD,FALSE,heib1242
logo1262,Logol,Africa,10.98053,31.12359,lof,SD,FALSE,heib1242
akac1240,Akacari,Eurasia,13.49086,92.94855,aci,IN,FALSE,grea1241
akab1248,Akabo,Eurasia,12.3629,92.8011,akm,IN,FALSE,grea1241
akak1251,Akakora,Eurasia,12.0944,92.7466,ack,IN,FALSE,grea1241
akaj1239,Akajeru,Eurasia,13.1525,92.9504,akj,IN,FALSE,grea1241
bina1277,Binandere,Papunesia,-8.37433,147.884,bhg,PG,FALSE,nucl1709
ziaa1250,Zia,Papunesia,-7.95814,147.579,zia,PG,FALSE,nucl1709
suen1241,Suena,Papunesia,-7.76339,147.534,sue,PG,FALSE,nucl1709
tuma1250,Tuma-Irumu,Papunesia,-6.29221,146.609,iou,PG,FALSE,nucl1709
urii1240,Uri,Papunesia,-6.41993,146.608,uvh,PG,FALSE,nucl1709
yaum1237,Yau-Nungon,Papunesia,-6.08274,146.841,yuw,PG,FALSE,nucl1709
nukn1238,Nukna,Papunesia,-6.0177,146.969,klt,PG,FALSE,nucl1709
gwah1244,Gwahatike,Papunesia,-5.64555,146.455,dah,PG,FALSE,nucl1709
nank1250,Nankina,Papunesia,-5.80804,146.464,nnk,PG,FALSE,nucl1709
kamb1303,Kambaira,Papunesia,-6.26656,146.083,kyy,PG,FALSE,nucl1709
binu1245,Binumarien,Papunesia,-6.22068,146.102,bjr,PG,FALSE,nucl1709
waff1241,Waffa,Papunesia,-6.55783,146.09,waj,PG,FALSE,nucl1709
sout2943,South Tairora,Papunesia,-6.35337,145.883,omw,PG,FALSE,nucl1709
nort2920,North Tairora,Papunesia,-6.51563,145.959,tbg,PG,FALSE,nucl1709
isab1240,Isabi,Papunesia,-5.83809,145.462,isa,PG,FALSE,nucl1709
oksa1245,Oksapmin,Papunesia,-5.20797,142.177,opm,PG,FALSE,nucl1709
casu1237,Casuarina Coast Asmat,Papunesia,-6.43005,138.566,asc,ID,FALSE,nucl1709
nort2917,Momogo-Pupis-Irogo,Papunesia,-4.89854,138.405,nks,ID,FALSE,nucl1709
buru1308,Buruwai,Papunesia,-3.54561,133.327,asi,ID,FALSE,nucl1709
nara1264,Narak,Papunesia,-5.5591,144.754,nac,PG,FALSE,nucl1709
kand1303,Kandawo,Papunesia,-5.73674,144.966,gam,PG,FALSE,nucl1709
umbu1258,Umbu-Ungu,Papunesia,-5.9513,143.97,ubu,PG,FALSE,nucl1709
imbo1238,Imbongu,Papunesia,-6.13629,144.026,imo,PG,FALSE,nucl1709
boun1245,Bo-Ung,Papunesia,-5.8626,144.086,mux,PG,FALSE,nucl1709
melp1238,Melpa,Papunesia,-5.62644,144.34,med,PG,FALSE,nucl1709
noma1262,Nomane,Papunesia,-6.30218,145.098,nof,PG,FALSE,nucl1709
chua1250,Chuave,Papunesia,-6.17824,145.139,cjv,PG,FALSE,nucl1709
nini1235,Ninia Yali,Papunesia,-4.4737,139.39,nlk,ID,FALSE,nucl1709
angg1239,Angguruk Yali,Papunesia,-4.0836,139.457,yli,ID,FALSE,nucl1709
pass1247,Pass Valley Yali,Papunesia,-3.76869,139.26,yac,ID,FALSE,nucl1709
midg1235,Mid Grand Valley Dani,Papunesia,-4.06322,138.945,dnt,ID,FALSE,nucl1709
samb1321,Samberigi,Papunesia,-6.7028,143.951,ssx,PG,FALSE,nucl1709
nete1240,Nete,Papunesia,-5.02368,143.029,net,PG,FALSE,nucl1709
biso1243,Bisorio,Papunesia,-4.77763,143.213,bir,PG,FALSE,nucl1709
biyo1244,Biyom,Papunesia,-5.79929,145.348,bpm,PG,FALSE,nucl1709
tauy1241,Tauya,Papunesia,-5.74255,145.366,tya,PG,FALSE,nucl1709
dump1243,Dumpu,Papunesia,-5.82002,145.655,wtf,PG,FALSE,nucl1709
wase1252,Wasembo,Papunesia,-6.01318,145.969,gsp,PG,FALSE,nucl1709
baim1246,Bai-Maclay,Papunesia,-5.64319,146.44581,NA,PG,FALSE,nucl1709
pula1267,Pulabu,Papunesia,-5.59558,145.738,pup,PG,FALSE,nucl1709
kolo1267,Kolom,Papunesia,-5.57832,146.212,klm,PG,FALSE,nucl1709
siro1249,Siroi,Papunesia,-5.52893,145.994,ssd,PG,FALSE,nucl1709
araw1272,Arawum,Papunesia,-5.52787,145.903,awm,PG,FALSE,nucl1709
lemi1243,Lemio,Papunesia,-5.6964,145.7817,lei,PG,FALSE,nucl1709
suma1270,Sumau,Papunesia,-5.48556,145.474,six,PG,FALSE,nucl1709
sopp1247,Sop,Papunesia,-5.49605,145.361,urw,PG,FALSE,nucl1709
kwat1244,Kwato,Papunesia,-5.53799,145.629,kop,PG,FALSE,nucl1709
dudu1240,Duduela,Papunesia,-5.43119,145.642,duk,PG,FALSE,nucl1709
yang1298,Yangulam,Papunesia,-5.52697,145.858,ynl,PG,FALSE,nucl1709
pall1244,Pal,Papunesia,-4.756,145.24,abw,PG,FALSE,nucl1709
kobo1248,Kobol,Papunesia,-4.79614,145.284,kgu,PG,FALSE,nucl1709
kare1341,Kare (Papua New Guinea),Papunesia,-5.07674,145.499,kmf,PG,FALSE,nucl1709
kobo1249,Kobon,Papunesia,-5.16446,144.46,kpw,PG,FALSE,nucl1709
itza1241,Itza',North America,17.0269,-89.8734,itz,GT,FALSE,maya1287
uspa1245,Uspanteco,North America,15.3648,-90.8893,usp,GT,FALSE,maya1287
kekc1242,Q'eqchi',North America,15.3788,-89.2452,kek,BZ;GT;SV,FALSE,maya1287
kala1399,Kalaallisut,North America,69.3761,-52.864,kal,DK;GL,FALSE,eski1264
tunu1234,Tunumiisiut,North America,65.613611,-37.631111,NA,GL,FALSE,eski1264
nort2945,Seward Alaska Inupiatun,North America,64.77955,-161.80666,esk,US,FALSE,eski1264
nort2943,North Alaskan Inupiatun,North America,69.582,-143.77,esi,CA;US,FALSE,eski1264
maba1273,Mabaan,Africa,9.81455,33.5404,mfz,SD;SS,FALSE,nilo1247
jumj1238,Jumjum,Africa,10.4349,33.7494,jum,SD;SS,FALSE,nilo1247
shil1265,Shilluk,Africa,9.85472,31.7926,shk,SD;SS,FALSE,nilo1247
pari1256,Päri,Africa,5.09472,32.4822,lkr,SS,FALSE,nilo1247
bela1256,Belanda Bor,Africa,6.6503,27.8232,bxb,SS,FALSE,nilo1247
anua1242,Anuak,Africa,7.57714,34.0267,anu,ET;SS,FALSE,nilo1247
acol1236,Acoli,Africa,3.57738,32.5147,ach,SS;UG,FALSE,nilo1247
nort2815,Northeastern Dinka,Africa,9.27995,31.8392,dip,SD;SS,FALSE,nilo1247
sout2832,Southwestern Dinka,Africa,8.81115,28.0613,dik,SD;SS,FALSE,nilo1247
sout2833,South Central Dinka,Africa,6.7307,30.3021,dib,SS,FALSE,nilo1247
nort2816,Northwestern Dinka,Africa,9.81484,29.2998,diw,SD;SS,FALSE,nilo1247
sout2834,Southeastern Dinka,Africa,7.02206,31.285,dks,SS,FALSE,nilo1247
nuer1246,Nuer,Africa,8.13911,32.3829,nus,ET;SS,FALSE,nilo1247
reel1238,Reel,Africa,6.32234,30.49451,atu,SD;SS,FALSE,nilo1247
bian1249,Biyanjiida,Africa,-5.9,34.3,NA,TZ,FALSE,nilo1247
poko1263,Pökoot,Africa,1.57023,35.2318,pko,KE;UG,FALSE,nilo1247
mark1255,Markweeta,Africa,1.15018,35.5866,enb,KE,FALSE,nilo1247
kups1238,Kupsabiny,Africa,1.33197,34.5991,kpz,KE;UG,FALSE,nilo1247
saba1262,Sabaot,Africa,1.01297,34.6664,spy,KE;UG,FALSE,nilo1247
mosi1247,Akie,Africa,-5.43471,37.1869,mwy,TZ,FALSE,nilo1247
okie1245,Okiek,Africa,-2.78048,36.5977,oki,KE;TZ,FALSE,nilo1247
kips1239,Kipsigis,Africa,-0.35774,35.258532,sgc,KE,FALSE,nilo1247
teso1249,Teso,Africa,1.18321,33.9394,teo,KE;UG,FALSE,nilo1247
bari1284,Bari,Africa,4.19522,31.0723,bfa,SS;UG,FALSE,nilo1247
kuku1285,Kuku,Africa,3.9613,31.537,ukv,SS;UG,FALSE,nilo1247
noon1242,Noon,Africa,14.792,-16.9205,snf,SN,FALSE,atla1278
leha1242,Lehar,Africa,14.9387,-16.8816,cae,SN,FALSE,atla1278
sher1258,Sherbro,Africa,7.77585,-12.7405,bun,SL,FALSE,atla1278
nort2765,Northern Kissi,Africa,8.7283,-10.4063,kqs,GN;LR;SL,FALSE,atla1278
sout2778,Southern Kisi,Africa,8.32448,-10.3377,kss,GN;LR;SL,FALSE,atla1278
ceba1235,Senari,Africa,9.50768,-6.15264,sef,BF;CI;ML,FALSE,atla1278
dayy1236,Day,Africa,8.52612,17.5146,dai,TD,FALSE,atla1278
viem1243,Viemo,Africa,10.8429,-3.84128,vig,BF,FALSE,atla1278
miyo1238,Miyobe,Africa,9.94366,1.33302,soy,BJ;TG,FALSE,atla1278
kwaa1262,Baa,Africa,9.42222,11.4439,kwb,NG,FALSE,atla1278
atti1239,Attié,Africa,5.9977,-3.8209,ati,CI,FALSE,atla1278
adan1247,Adangme,Africa,5.9437,0.13243,ada,GH,FALSE,atla1278
gaaa1244,Ga,Africa,5.65488,-0.18598,gaa,GH,FALSE,atla1278
logb1245,Ikpana,Africa,6.92838,0.43068,lgq,GH,FALSE,atla1278
boro1283,Boro,Africa,7.496728,0.362291,xxb,GH,FALSE,atla1278
ajab1235,Aja (Benin),Africa,7.06634,1.64992,ajg,BJ;TG,FALSE,atla1278
eloy1241,Ajiri,Africa,8.24696,7.97061,afo,NG,FALSE,atla1278
ahwa1235,Ndunic,Africa,9.17635,8.56205,nfd,NG,FALSE,atla1278
arig1246,Arigidi,Africa,7.56324,5.89556,aqg,NG,FALSE,atla1278
ekpe1253,Ekpeye,Africa,5.06715,6.53362,ekp,NG,FALSE,atla1278
ebir1243,Ebira,Africa,8.15516,7.06183,igb,NG,FALSE,atla1278
kute1248,Kutep,Africa,7.07479,10.0916,kub,CM;NG,FALSE,atla1278
bais1242,Baissa Fali,Africa,7.38023,10.7684,fah,NG,FALSE,atla1278
tita1240,Tita,Africa,8.19382,10.1272,tdq,NG,FALSE,atla1278
akpe1248,Akpes,Africa,7.50256,5.95559,ibe,NG,FALSE,atla1278
nort2770,North Fali,Africa,9.9249,13.6567,fll,CM,FALSE,atla1278
sout2782,South Fali,Africa,9.51408,13.6164,fal,CM,FALSE,atla1278
bass1258,Bassari-Tanda,Africa,12.4529,-13.3495,bsc,GN;GW;SN,FALSE,atla1278
borg1235,Borgu Fulfulde,Africa,9.801,3.988,fue,BJ;NG,FALSE,atla1278
west2454,Western Niger Fulfulde,Africa,14.2471,-0.52004,fuh,BF;BJ;ML;NE;NG,FALSE,atla1278
pula1263,Pulaar,Africa,13.8694,-13.4482,fuc,GM;GN;GW;ML;MR;SN,FALSE,atla1278
pula1262,Pular,Africa,12.1826,-12.7338,fuf,GN;GW;ML;SL;SN,FALSE,atla1278
maas1239,Maasina Fulfulde,Africa,11.1324,-3.64763,ffm,BF;CI;GH;ML;MR;NE,FALSE,atla1278
kamo1256,Kamona Bijogo,Africa,11.525,-16.29,NA,GW,FALSE,atla1278
bidy1244,Kanyaki-Kagbaaga-Kajoko Bidyogo,Africa,11.1097,-16.1497,bjg,GW,FALSE,atla1278
nucl1347,Wolof,Africa,15.2534,-15.383,wol,GM;GW;ML;MR;SN,FALSE,atla1278
gamb1252,Gambian Wolof,Africa,13.5337,-16.1544,wof,GM;SN,FALSE,atla1278
lebu1234,Lebu Wolof,Africa,14.7456291324,-17.490288,NA,SN,FALSE,atla1278
lowe1436,Lower Southern Aranda,Australia,-26.3,135.4,axl,AU,FALSE,pama1250
dhan1270,Dhangu,Australia,-11.9493,135.752,dhg,AU,FALSE,pama1250
dayi1244,Dayi,Australia,-13.1806,136.22,dax,AU,FALSE,pama1250
nhuw1239,Nhuwala,Australia,-21.38154,115.74542,nhf,AU,FALSE,pama1250
pini1244,Pinigura,Australia,-22.4729,116.538,pnv,AU,FALSE,pama1250
bayu1240,Bayungu,Australia,-23.3809,114.108,bxj,AU,FALSE,pama1250
badi1246,Badimaya,Australia,-29.0647,117.246,bia,AU,FALSE,pama1250
waja1257,Wajarri,Australia,-28.1761,117.153,wbv,AU,FALSE,pama1250
malg1242,Malgana,Australia,-26.211,114.245,vml,AU,FALSE,pama1250
bind1234,Bindal-Cunningham,Australia,-19.503533,147.276395,NA,AU,FALSE,pama1250
bind1235,Bindal-Gorton,Australia,-19.678195,147.269528,NA,AU,FALSE,pama1250
bind1236,Bindal-Mount Elliot,Australia,-19.409007,147.002766,NA,AU,FALSE,pama1250
yira1239,Yirandhali,Australia,-20.65810118,143.9625916,ljw,AU,FALSE,pama1250
yand1251,Yanda,Australia,-21.23270508,140.5134756,yda,AU,FALSE,pama1250
guwa1242,Guwa,Australia,-21.35147706,142.5243782,xgw,AU,FALSE,pama1250
lowe1402,Lower Riverland,Australia,-34.6,140.5,NA,AU,FALSE,pama1250
uppe1415,Upper Riverland,Australia,-34.098823177692,140.99932761004,NA,AU,FALSE,pama1250
yort1237,Yorta Yorta,Australia,-35.9,145.01,xyy,AU,FALSE,pama1250
kumb1268,Kumbainggar,Australia,-29.8189,152.913,kgs,AU,FALSE,pama1250
yayg1236,Yaygir,Australia,-29.686722970453,153.18784362556,xya,AU,FALSE,pama1250
guwa1244,Guwar,Australia,-27.16698973,153.3998245,NA,AU,FALSE,pama1250
pimp1234,Pimpama,Australia,-27.821692,153.304503,NA,AU,FALSE,pama1250
muru1266,Muruwari,Australia,-28.9618,146.546,zmu,AU,FALSE,pama1250
barr1252,Barranbinya,Australia,-30.1,145.93,NA,AU,FALSE,pama1250
