incident_date,state,airport_id,airport,operator,atype,type_eng,species_id,species,damage,num_engs,incident_month,incident_year,time_of_day,time,height,speed,phase_of_flt,sky,precip,cost_repairs_infl_adj
2017-05-21T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-700,D,O2205,Mourning dove,N,2,5,2017,Day,1722,3,145,Approach,Overcast,None,NA
2017-05-20T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-320,D,T1002,Chimney swift,N,2,5,2017,Day,822,600,140,Approach,No Cloud,None,NA
2017-05-20T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZS031,Hermit warbler,N,2,5,2017,Dawn,600,NA,NA,NA,NA,NA,NA
2017-05-20T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,1C22,Free-tailed bats,N,2,5,2017,Day,650,NA,NA,NA,NA,NA,NA
2017-05-20T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,AMERICAN AIRLINES,B-737-800,D,ZL005,Red-eyed vireo,N,2,5,2017,Night,2110,NA,NA,Approach,No Cloud,None,NA
2017-05-20T00:00:00Z,OR,KPDX,PORTLAND INTL (OR),AMERICAN AIRLINES,EMB-170,D,UNKB,Unknown bird,N,2,5,2017,Night,2305,100,130,Approach,Some Cloud,None,NA
2017-05-19T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,AMERICAN AIRLINES,B-737-800,D,N6028,Semipalmated sandpiper,N,2,5,2017,Day,625,0,140,Take-off run,No Cloud,None,NA
2017-05-19T00:00:00Z,AR,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,AMERICAN AIRLINES,EMB-170,D,UNKBS,Unknown bird - small,N,2,5,2017,Night,2330,NA,NA,Descent,Some Cloud,Rain,NA
2017-05-19T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,Z6004,Swainson's thrush,N,2,5,2017,Day,900,NA,NA,NA,NA,NA,NA
2017-05-18T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2,5,2017,Dawn,700,NA,NA,NA,NA,NA,NA
2017-05-18T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,Y9023,Alder flycatcher,N,2,5,2017,Night,1130,NA,NA,NA,NA,NA,NA
2017-05-18T00:00:00Z,PR,TJSJ,LUIS MUNOZ MARIN INTL,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,NA,2,5,2017,Day,700,NA,NA,Departure,NA,NA,NA
2017-05-18T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2,5,2017,Day,822,0,NA,Landing Roll,NA,NA,NA
2017-05-17T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,MD-83,D,UNKBM,Unknown bird - medium,N,2,5,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-17T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,B-777-300,D,J2209,Brant,N,2,5,2017,Dusk,1937,500,180,Approach,Some Cloud,None,NA
2017-05-17T00:00:00Z,CA,KSMF,SACRAMENTO INTL,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,NA,2,5,2017,Day,959,150,NA,Approach,No Cloud,None,NA
2017-05-17T00:00:00Z,CA,KSMF,SACRAMENTO INTL,AMERICAN AIRLINES,A-321,D,1C22,Free-tailed bats,N,2,5,2017,Night,2135,1000,NA,Approach,No Cloud,None,NA
2017-05-17T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,AMERICAN AIRLINES,A-321,D,YH004,Horned lark,N,2,5,2017,Day,1535,5,140,Approach,NA,NA,NA
2017-05-17T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,ZX315,Song sparrow,N,2,5,2017,NA,800,NA,NA,NA,NA,NA,NA
2017-05-17T00:00:00Z,OK,KOKC,WILL ROGERS WORLD ARPT,AMERICAN AIRLINES,MD-80,D,UNKBS,Unknown bird - small,N,2,5,2017,NA,530,0,90,Take-off run,Overcast,None,NA
2017-05-17T00:00:00Z,TX,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,5,2017,NA,1730,200,140,Approach,Some Cloud,None,NA
2017-05-16T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZL005,Red-eyed vireo,N,2,5,2017,Day,1100,NA,NA,NA,NA,NA,NA
2017-05-16T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZS010,Blackpoll warbler,N,2,5,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,5,2017,Day,808,600,NA,Approach,NA,NA,NA
2017-05-16T00:00:00Z,DC,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,AMERICAN AIRLINES,EMB-190,D,UNKBM,Unknown bird - medium,NA,2,5,2017,Night,2130,5000,NA,Approach,NA,NA,NA
2017-05-15T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,Q2101,Yellow-billed cuckoo,M?,2,5,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-15T00:00:00Z,N/A,MTPP,PORT-AU-PRINCE INTL,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2,5,2017,Day,1530,1000,180,Local,NA,NA,NA
2017-05-15T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2,5,2017,Night,2230,1800,160,Approach,No Cloud,None,NA
2017-05-15T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,YI009,Cliff swallow,N,2,5,2017,Day,1756,4800,210,Approach,NA,NA,NA
2017-05-14T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,Y9023,Alder flycatcher,N,2,5,2017,Day,1000,NA,NA,NA,NA,NA,NA
2017-05-14T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,Z6016,Gray-cheeked thrush,N,2,5,2017,Dusk,800,NA,NA,NA,NA,NA,NA
2017-05-14T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZL005,Red-eyed vireo,N,2,5,2017,Day,1300,NA,NA,NA,NA,NA,NA
2017-05-14T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,A-321,D,ZL005,Red-eyed vireo,N,2,5,2017,Night,513,3000,190,Climb,NA,NA,NA
2017-05-14T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZL004,Warbling vireo,N,2,5,2017,Night,2320,NA,NA,NA,NA,NA,NA
2017-05-14T00:00:00Z,VI,TISX,HENRY E ROHLSEN ARPT,AMERICAN AIRLINES,B-737-800,D,I1301,Cattle egret,M?,2,5,2017,Day,647,0,NA,Take-off run,NA,NA,NA
2017-05-13T00:00:00Z,VI,TIST,CYRIL E KING ARPT,AMERICAN AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,NA,50,140,Approach,No Cloud,None,NA
2017-05-13T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZS009,Yellow-rumped warbler,N,2,5,2017,Day,800,NA,NA,NA,NA,NA,NA
2017-05-12T00:00:00Z,N/A,LEBL,BARCELONA ARPT,AMERICAN AIRLINES,B-777-200,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,1143,800,170,Climb,No Cloud,None,NA
2017-05-12T00:00:00Z,N/A,TKPK,ROBT L BRADSHAW INTL,AMERICAN AIRLINES,B-737,D,UNKBM,Unknown bird - medium,N,2,5,2017,NA,830,10,140,Climb,No Cloud,None,NA
2017-05-12T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZX314,Lincoln's sparrow,N,2,5,2017,Dusk,1900,NA,NA,NA,NA,NA,NA
2017-05-12T00:00:00Z,FL,KMIA,MIAMI INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,720,7000,250,Climb,No Cloud,None,NA
2017-05-11T00:00:00Z,TX,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,AMERICAN AIRLINES,MD-80,D,YI005,Barn swallow,N,2,5,2017,Day,1234,0,120,Take-off run,Overcast,None,NA
2017-05-11T00:00:00Z,VI,TISX,HENRY E ROHLSEN ARPT,AMERICAN AIRLINES,B-737-800,D,I1301,Cattle egret,NA,2,5,2017,Day,320,0,NA,Take-off run,Some Cloud,None,NA
2017-05-11T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,CRJ900,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,1148,NA,NA,NA,NA,NA,NA
2017-05-11T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,A-319,D,YL001,European starling,NA,2,5,2017,NA,NA,800,140,Approach,Some Cloud,None,NA
2017-05-11T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,Z9002,Ruby-crowned kinglet,N,2,5,2017,Dusk,1800,NA,NA,NA,NA,NA,NA
2017-05-11T00:00:00Z,N/A,EGCC,MANCHESTER ENGLAND,AMERICAN AIRLINES,B-767-300,D,O2111,Rock pigeon,N,2,5,2017,Dawn,NA,200,150,Approach,No Cloud,None,NA
2017-05-11T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZS025,Black-throated blue warbler,N,2,5,2017,Day,1035,NA,NA,NA,NA,NA,NA
2017-05-11T00:00:00Z,CA,KSMF,SACRAMENTO INTL,AMERICAN AIRLINES,A-319,D,ZL005,Red-eyed vireo,M,2,5,2017,NA,NA,5000,250,Climb,NA,NA,NA
2017-05-10T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZS007,Wilson's warbler,N,2,5,2017,Dawn,600,NA,NA,NA,NA,NA,NA
2017-05-10T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,1C22,Free-tailed bats,N,2,5,2017,Day,1300,NA,NA,NA,NA,NA,NA
2017-05-10T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,ZS007,Wilson's warbler,N,2,5,2017,Night,2146,NA,NA,NA,NA,NA,NA
2017-05-10T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZS007,Wilson's warbler,N,2,5,2017,Dawn,600,NA,NA,NA,NA,NA,NA
2017-05-10T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,ZX305,White-throated sparrow,N,2,5,2017,Dawn,700,NA,NA,NA,NA,NA,NA
2017-05-10T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-319,D,ZX303,Savannah sparrow,N,2,5,2017,Day,1800,0,NA,Landing Roll,No Cloud,None,NA
2017-05-10T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZS008,Common yellowthroat,NA,2,5,2017,NA,NA,NA,NA,NA,No Cloud,None,NA
2017-05-09T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,5,2017,Dawn,700,NA,NA,NA,NA,NA,NA
2017-05-09T00:00:00Z,CT,KBDL,BRADLEY INTL,AMERICAN AIRLINES,EMB-190,D,1F131,Red fox,NA,2,5,2017,Night,2100,0,140,Landing Roll,Some Cloud,None,NA
2017-05-09T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKB,Unknown bird,N,2,5,2017,Night,2353,NA,NA,Approach,NA,NA,NA
2017-05-09T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,Y9,Tyrant (New World) flycatchers,N,2,5,2017,Day,1030,2800,250,Approach,NA,NA,NA
2017-05-09T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,AMERICAN AIRLINES,A-320,D,O2205,Mourning dove,N,2,5,2017,Day,1850,0,NA,Landing Roll,NA,NA,NA
2017-05-08T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,5,2017,Day,900,NA,NA,NA,NA,NA,NA
2017-05-08T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZS014,Yellow warbler,N,2,5,2017,Day,1600,NA,NA,NA,NA,NA,NA
2017-05-08T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZS019,Nashville warbler,N,2,5,2017,Day,900,NA,NA,NA,NA,NA,NA
2017-05-07T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,MD-80,D,ZT1,Blackbirds,N,2,5,2017,Day,700,300,138,Approach,No Cloud,None,NA
2017-05-07T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,AMERICAN AIRLINES,A-320,D,ZS008,Common yellowthroat,N,2,5,2017,Night,2121,NA,NA,Approach,Some Cloud,None,NA
2017-05-07T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,AMERICAN AIRLINES,A-319,D,O2205,Mourning dove,NA,2,5,2017,NA,1715,0,NA,Take-off run,NA,NA,NA
2017-05-07T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,T3001,Ruby-throated hummingbird,N,2,5,2017,Day,900,NA,NA,NA,NA,NA,NA
2017-05-07T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,AMERICAN AIRLINES,B-737-800,D,Y,Perching birds (y),N,2,5,2017,NA,1120,0,NA,Landing Roll,NA,NA,NA
2017-05-07T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,AMERICAN AIRLINES,B-737-800,D,YI009,Cliff swallow,N,2,5,2017,Day,1030,0,NA,Landing Roll,Overcast,None,NA
2017-05-07T00:00:00Z,DC,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,1035,400,145,Approach,Some Cloud,None,NA
2017-05-07T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,AMERICAN AIRLINES,A-319,D,YI009,Cliff swallow,NA,2,5,2017,Day,1015,0,NA,Take-off run,Overcast,None,NA
2017-05-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZT303,Boat-tailed grackle,N,2,5,2017,Dusk,1818,NA,NA,NA,NA,NA,NA
2017-05-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZS008,Common yellowthroat,N,2,5,2017,Day,600,NA,NA,NA,NA,NA,NA
2017-05-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZX315,Song sparrow,N,2,5,2017,Night,2100,NA,NA,NA,NA,NA,NA
2017-05-06T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,MD-80,D,NE112,Franklin's gull,N,2,5,2017,Day,300,4500,190,Approach,No Cloud,None,NA
2017-05-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,5,2017,Dawn,NA,NA,NA,NA,NA,NA,NA
2017-05-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,MD-83,D,UNKB,Unknown bird,N,2,5,2017,Night,NA,NA,NA,NA,NA,NA,NA
2017-05-05T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZX320,Brewer's sparrow,N,2,5,2017,Day,1300,NA,NA,NA,NA,NA,NA
2017-05-05T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZX303,Savannah sparrow,N,2,5,2017,Day,1000,NA,NA,NA,NA,NA,NA
2017-05-05T00:00:00Z,N/A,LIMC,MILANO MALPENSA,AMERICAN AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,N,2,5,2017,Day,1100,0,135,Take-off run,No Cloud,NA,NA
2017-05-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,ZX315,Song sparrow,N,2,5,2017,Day,1300,NA,NA,NA,NA,NA,NA
2017-05-04T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,ZX315,Song sparrow,N,2,5,2017,NA,1320,NA,NA,Climb,NA,NA,NA
2017-05-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,YI005,Barn swallow,N,2,5,2017,Day,1400,NA,NA,NA,NA,NA,NA
2017-05-03T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,ZS015,Cape May warbler,N,2,5,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-03T00:00:00Z,TN,KBNA,NASHVILLE INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,1631,NA,NA,Approach,Some Cloud,None,NA
2017-05-03T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,1239,200,140,Approach,Some Cloud,None,NA
2017-05-02T00:00:00Z,N/A,SAEZ,MINISTRO PISTARINI,AMERICAN AIRLINES,B-777-200,D,1C2,Microbats,N,2,5,2017,Day,930,0,165,Take-off run,NA,NA,NA
2017-05-02T00:00:00Z,CA,KSFO,SAN FRANCISCO INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBM,Unknown bird - medium,N,2,5,2017,Night,2225,10000,250,Descent,No Cloud,None,NA
2017-05-02T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-321,D,ZS012,American redstart,N,2,5,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-02T00:00:00Z,CA,KLAX,LOS ANGELES INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,5,2017,Night,2300,1000,120,Approach,No Cloud,None,NA
2017-05-02T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-777-300,D,T1006,Common swift,N,2,5,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-02T00:00:00Z,MO,KMCI,KANSAS CITY INTL,AMERICAN AIRLINES,B-737-800,D,ZX315,Song sparrow,N,2,5,2017,Night,2215,NA,NA,Approach,NA,NA,NA
2017-05-02T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-321,D,ZD102,Cedar waxwing,N,2,5,2017,Day,1620,10,110,Approach,No Cloud,None,NA
2017-05-02T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,EMB-190,D,UNKB,Unknown bird,NA,2,5,2017,Day,1600,20,136,Approach,Some Cloud,None,NA
2017-05-02T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,720,100,170,Climb,Some Cloud,None,NA
2017-05-02T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,AMERICAN AIRLINES,A-319,D,UNKB,Unknown bird,N,2,5,2017,Night,2325,1500,170,Approach,No Cloud,None,NA
2017-05-01T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,EMB-190,D,ZS004,Black-and-white warbler,N,2,5,2017,Night,2336,3000,250,Approach,Some Cloud,None,NA
2017-05-01T00:00:00Z,NC,KRDU,RALEIGH-DURHAM INTL,AMERICAN AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,5,2017,Day,140,10,135,Approach,Some Cloud,None,NA
2017-05-01T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,AMERICAN AIRLINES,EMB-190,D,UNKB,Unknown bird,NA,2,5,2017,Night,2337,NA,NA,Approach,NA,NA,NA
2017-05-01T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,AMERICAN AIRLINES,A-321,D,UNKBS,Unknown bird - small,N,2,5,2017,Night,830,300,135,Approach,No Cloud,None,NA
2017-04-30T00:00:00Z,MI,KDTW,DETROIT METRO WAYNE COUNTY ARPT,AMERICAN AIRLINES,A-319,D,ZS006,Ovenbird,N,2,4,2017,Day,1200,0,NA,Take-off run,NA,NA,NA
2017-04-30T00:00:00Z,PA,KAVP,WILKES-BARRE/SCRANTON INTL,AMERICAN AIRLINES,CRJ900,D,Y,Perching birds (y),N,2,4,2017,Night,1140,2000,180,Approach,Overcast,None,NA
2017-04-30T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,AMERICAN AIRLINES,B-737-800,D,YI009,Cliff swallow,N,2,4,2017,Day,1317,50,150,Approach,No Cloud,None,NA
2017-04-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,EMB-170,D,UNKBS,Unknown bird - small,N,2,4,2017,Day,1550,150,141,Approach,Overcast,None,NA
2017-04-30T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,AMERICAN AIRLINES,B-737-800,D,Z6007,American robin,NA,2,4,2017,Day,1000,0,100,Landing Roll,NA,NA,NA
2017-04-30T00:00:00Z,DC,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,AMERICAN AIRLINES,B-737-800,D,ZX3,Sparrows,N,2,4,2017,Day,800,300,160,Climb,Some Cloud,None,NA
2017-04-29T00:00:00Z,KS,KMHK,MANHATTAN REGIONAL,AMERICAN AIRLINES,EMB-145,D,UNKBS,Unknown bird - small,N,2,4,2017,Dawn,757,0,NA,Take-off run,Overcast,Rain,NA
2017-04-29T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,AMERICAN AIRLINES,A-319,D,ZD102,Cedar waxwing,N,2,4,2017,Dusk,1900,NA,NA,Approach,Some Cloud,None,NA
2017-04-29T00:00:00Z,WI,KMKE,GENERAL MITCHELL INTL,AMERICAN AIRLINES,CRJ900,D,O2205,Mourning dove,NA,2,4,2017,Dawn,558,NA,NA,Climb,Some Cloud,None,NA
2017-04-29T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZL005,Red-eyed vireo,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-29T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,AMERICAN AIRLINES,B-737-800,D,X6106,Red-bellied woodpecker,N,2,4,2017,Night,2114,NA,NA,Approach,Some Cloud,NA,NA
2017-04-29T00:00:00Z,VA,KORF,NORFOLK INTL,AMERICAN AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,2,4,2017,Night,2119,1200,NA,Approach,No Cloud,None,NA
2017-04-28T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-757-200,D,ZX314,Lincoln's sparrow,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-28T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,CRJ900,D,YI003,Bank swallow,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-28T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-27T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,4,2017,Day,NA,500,150,Climb,Overcast,None,NA
2017-04-27T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,AMERICAN AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,2,4,2017,Dusk,1850,4000,250,Approach,Some Cloud,None,NA
2017-04-27T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,T1002,Chimney swift,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-27T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,AMERICAN AIRLINES,B-737-800,D,K5114,American kestrel,NA,2,4,2017,NA,NA,0,NA,Take-off run,Overcast,None,NA
2017-04-27T00:00:00Z,AZ,KTUS,TUCSON INTL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,2,4,2017,Night,1030,1100,143,Approach,No Cloud,None,NA
2017-04-27T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,K5114,American kestrel,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-27T00:00:00Z,DC,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,AMERICAN AIRLINES,B-737,D,I1102,Great blue heron,NA,2,4,2017,Night,2300,1300,NA,Approach,NA,NA,NA
2017-04-26T00:00:00Z,CA,KSMF,SACRAMENTO INTL,AMERICAN AIRLINES,B-737-800,D,UNKB,Unknown bird,N,2,4,2017,Night,2315,2500,180,Approach,No Cloud,None,NA
2017-04-26T00:00:00Z,DC,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,AMERICAN AIRLINES,A-320,D,M4001,Sandhill crane,M?,2,4,2017,Day,1654,2000,NA,Climb,Overcast,None,15360
2017-04-26T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-319,D,ZX314,Lincoln's sparrow,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-26T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-320,D,ZX017,American goldfinch,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-26T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,A-310,D,ZS025,Black-throated blue warbler,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-25T00:00:00Z,N/A,ZZZZ,UNKNOWN,AMERICAN AIRLINES,B-737-800,D,J2107,Blue-winged teal,N,2,4,2017,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-25T00:00:00Z,PR,TJSJ,LUIS MUNOZ MARIN INTL,AMERICAN AIRLINES,B-737-800,D,O22,Doves,N,2,4,2017,Day,1546,0,90,Take-off run,Some Cloud,None,NA
