year,brand,superbowl_ads_dot_com_url,youtube_url,funny,show_product_quickly,patriotic,celebrity,danger,animals,use_sex,id,kind,etag,view_count,like_count,dislike_count,favorite_count,comment_count,published_at,title,description,thumbnail,channel_title,category_id
2006,Budweiser,https://superbowl-ads.com/2006-budweiser-on-the-roof/,https://www.youtube.com/watch?v=q05QIp5qbnY,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,q05QIp5qbnY,youtube#video,oDH606GFezTRZVTfMV57q7AE-lM,120196,167,15,0,10,2006-02-06T11:08:37Z,"Super Bowl 2006: Bud Light ""On the Roof""",Bud Light commercial from the 2006 Super Bowl where husbands pretend to do work on their roofs but drink beer instead.,NA,John Keehler,23
2012,Coca-Cola,https://superbowl-ads.com/2012-coca-cola-catch-ne-bear/,https://www.youtube.com/watch?v=S2nBBMbjS8w,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,S2nBBMbjS8w,youtube#video,s-dEYCfZCeT2l04P-2z6LNX71pk,22849816,92333,42386,0,592,2012-02-04T00:12:24Z,"Coke 2012 Commercial: ""Catch"" starring NE_Bear","This game day spot will change depending on the circumstances. If the 2nd quarter is particularly stressful, then NE_Bear will relieve some tension when his friends toss him a Coke...if he can catch it. http://www.CokePolarBowl.com #GameDayPolarBears",https://i.ytimg.com/vi/S2nBBMbjS8w/sddefault.jpg,Coca-Cola,24
2019,Bud Light,https://superbowl-ads.com/2019-bud-light-trojan-horse-occupants/,https://www.youtube.com/watch?v=nScg3KmA_6k,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,nScg3KmA_6k,youtube#video,ikXXyKWKDbaLnjju-ABXsDB4zUQ,125,2,0,0,0,2019-10-19T00:00:06Z,Bud Light When the Trojan horse goes wrong Commercial,"#Superbowl #Commercials #Budweiser

Here are the Best commercials from the 2019 Super Bowl. 

Tell me in the comments which commercial you liked the best?
 
---------------------------------------------------------------------------------------------------------------

Super Bowl LIII was an American football game between the three-time defending American Football Conference (AFC) champion New England Patriots and the National Football Conference (NFC) champion Los Angeles Rams to determine the champion of the National Football League (NFL) for the 2018 season. The Patriots defeated the Rams by the score of 13-3. The game was a rematch of Super Bowl XXXVI, in which the Patriots, led by second-year head coach Bill Belichick and back-up quarterback Tom Brady, defeated the Rams, who played in St. Louis at the time, 20–17, and won their first Super Bowl. The game was played on February 3, 2019, at Mercedes-Benz Stadium in Atlanta, Georgia. This was the third Super Bowl in Atlanta, which previously hosted Super Bowl XXVIII in 1994 and Super Bowl XXXIV in 2000 at the Georgia Dome.",https://i.ytimg.com/vi/nScg3KmA_6k/sddefault.jpg,Red Shirt Media,1
2007,Toyota,https://superbowl-ads.com/2007-toyota-tundra-see-saw/,https://www.youtube.com/watch?v=D81uh6I-2Q4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,D81uh6I-2Q4,youtube#video,JkQTKbeZ32GBp55oQzk0tEUlpTc,286010,221,62,0,114,2007-02-03T04:41:28Z,Toyota Tundra See Saw,2007 Toyota Tundra,NA,TundraSBSpot,2
2014,Hynudai,https://superbowl-ads.com/2014-hyundai-genesis-dads-sixth-sense/,https://www.youtube.com/watch?v=CyK63f0I1P0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CyK63f0I1P0,youtube#video,BfU08f-SBBZcYDDPTpyVs479Zr8,32557,202,7,0,5,2016-08-22T17:58:19Z,Cool Hyundai Super Bowl Commercial (2014) Dad's Sixth Sense - Hyundai Genesis,"For our cool Super Bowl Ads collection: This is a wonderful Super Bowl Commercial from Hyundai Genesis, ""Dad's Sixth Sense"". In the ad, a dad rescues his son multiple times as he's growing up - the Dad's sixth sense. Then when it was time for driver's ed., this time the auto safety braking of the Hyundai Genesis saves the day, as the son is distracted by a sexy girl crossing the street flirting with him. Accident avoided. What do you think? One of the best of 2014? Learn more at http://www.HyundaiGenesis.com.",https://i.ytimg.com/vi/CyK63f0I1P0/sddefault.jpg,Test Drive,2
2006,Pepsi,https://superbowl-ads.com/2006-diet-pepsi-jackie-chan/,https://www.youtube.com/watch?v=sx0i7WgBOvs,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,sx0i7WgBOvs,youtube#video,EYN5rRAQE5OtePg97W__VwNJUGE,69440,70,7,0,11,2007-01-12T23:45:55Z,Jackie Chan Diet Pepsi Ad,Jackie's Diet Pepsi TV commercial shown during Super Bowl XL - 2006.,NA,JCForum,24
2006,Pepsi,https://superbowl-ads.com/2006-diet-pepsi-brown-and-bubbly/,https://www.youtube.com/watch?v=d8f-PiELHls,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,d8f-PiELHls,youtube#video,K4LEVNiGWvDlesTAuYXH8fbDhec,6430,45,0,0,10,2006-08-10T02:34:30Z,Brown & Bubbly,The greatest music video done by a soda can,NA,stryke519,23
2015,Pepsi,https://superbowl-ads.com/pepsi-2015-super-bowl-xlix-ad-halftime-touches-down/,https://www.youtube.com/watch?v=IUU_ygKs3jA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,IUU_ygKs3jA,youtube#video,pUc1s09l6cAgvu964FAsnQXIOQQ,998,3,0,0,0,2015-02-02T07:00:29Z,Pepsi Super Bowl 2015  Halftime Touches Down Official   Hyped for Halftime   Pepsi,,https://i.ytimg.com/vi/IUU_ygKs3jA/sddefault.jpg,Raeg Raeg,22
2012,Bud Light,https://superbowl-ads.com/2012-bud-light-platinum-factory/,https://www.youtube.com/watch?v=3LPLXuHlOCI,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3LPLXuHlOCI,youtube#video,z_jPGeOATSxx6CV9obeE6DKO0n8,21314,29,5,0,14,2012-02-06T03:05:17Z,Bud Light Platinum - Factory 2012 Super Bowl Commercial,"Bud Light Platinum - Factory 2012 Super Bowl Commercial 
I am not affiliated with Bud Light, All rights are reserved to Bud Light.",https://i.ytimg.com/vi/3LPLXuHlOCI/sddefault.jpg,SuperBowl2012Comms,22
2009,Doritos,https://superbowl-ads.com/2009-doritos-crystal-ball/,https://www.youtube.com/watch?v=Fdz0Q0GiEcc,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Fdz0Q0GiEcc,youtube#video,byP_4Z-EA2nry9ldAP8v2WceaTA,20130,46,6,0,4,2009-02-02T04:12:57Z,Super Bowl 2009 Ad - Doritos Crystal Ball,Doritos Crystal Ball High Def,NA,ShortPunt,17
2006,Budweiser,https://superbowl-ads.com/2006-budweiser-streaker/,https://www.youtube.com/watch?v=Zb3fhsfs6ZU,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Zb3fhsfs6ZU,youtube#video,LLUEEfG584eEnyVN84GxnKnBgZ0,746836,2179,78,0,95,2009-01-16T21:18:36Z,Budweiser 'Lamb Streaker',Who needs to see a sheep streaking during a game?,NA,CBS,24
2014,Bud Light,https://superbowl-ads.com/2014-bud-light-cool-twist/,https://www.youtube.com/watch?v=_l1nWWiut0I,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,_l1nWWiut0I,youtube#video,6JXigaom9D5sYRkdxjC7891kiA4,9649,32,2,0,1,2014-02-03T02:26:48Z,Cool Twist   2014 Super Bowl XLVIII Commercial  Bud Light,Vote for your favorites Super Bowl Commercials 2014 at http://votesuperbowlads.com/ or http://votesuperbowlcommercials.com/,https://i.ytimg.com/vi/_l1nWWiut0I/sddefault.jpg,Super Bowl,17
2005,Pepsi,https://superbowl-ads.com/2005-diet-pepsi-pdiddy/,https://www.youtube.com/watch?v=eXfNnSOOoVc,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,eXfNnSOOoVc,youtube#video,ADhEdbXkrVHodR6ll1UY8A4P23Q,43983,93,5,0,13,2006-03-31T13:32:41Z,Pepsi Truck Commercial,P.Diddy sets a new trend within the cars stars use,NA,bobbysr,23
2005,Bud Light,https://superbowl-ads.com/2005-bud-light-cedric-stranded/,https://www.youtube.com/watch?v=Q5Hu_FBUIsk,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Q5Hu_FBUIsk,youtube#video,R_HCqypuDt6rx8JX6DU3K7wTXwY,3183,4,0,0,1,2009-07-07T18:07:27Z,Bud Lighta Cedric a Island Fantasy 2005,Bud Lighta Cedric a Island Fantasy 2005,NA,omon007,24
2005,Bud Light,https://superbowl-ads.com/2005-bud-light-cedric-stranded/,https://www.youtube.com/watch?v=Q5Hu_FBUIsk,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Q5Hu_FBUIsk,youtube#video,R_HCqypuDt6rx8JX6DU3K7wTXwY,3183,4,0,0,1,2009-07-07T18:07:27Z,Bud Lighta Cedric a Island Fantasy 2005,Bud Lighta Cedric a Island Fantasy 2005,NA,omon007,24
2005,Bud Light,https://superbowl-ads.com/2005-bud-light-cedric-stranded/,https://www.youtube.com/watch?v=Q5Hu_FBUIsk,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Q5Hu_FBUIsk,youtube#video,R_HCqypuDt6rx8JX6DU3K7wTXwY,3183,4,0,0,1,2009-07-07T18:07:27Z,Bud Lighta Cedric a Island Fantasy 2005,Bud Lighta Cedric a Island Fantasy 2005,NA,omon007,24
2005,Bud Light,https://superbowl-ads.com/2005-bud-light-cedric-stranded/,https://www.youtube.com/watch?v=Q5Hu_FBUIsk,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Q5Hu_FBUIsk,youtube#video,R_HCqypuDt6rx8JX6DU3K7wTXwY,3183,4,0,0,1,2009-07-07T18:07:27Z,Bud Lighta Cedric a Island Fantasy 2005,Bud Lighta Cedric a Island Fantasy 2005,NA,omon007,24
2007,Bud Light,https://superbowl-ads.com/2007-bud-light-apes-plan/,https://www.youtube.com/watch?v=osn2rzClKh0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,osn2rzClKh0,youtube#video,py-2akCIHntzH0qk1zcbz8fPALM,162,0,0,0,0,2013-09-01T03:53:33Z,"2007 Super Bowl Commercials   Bud Light, Apes",,NA,Iulian Craciun,22
2005,Pepsi,https://superbowl-ads.com/2005-diet-pepsi-hot-guy/,https://www.youtube.com/watch?v=bHY2miRSwh4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,bHY2miRSwh4,youtube#video,M1_Np0byezSGdDBHETKSvWHN6MM,293,3,0,0,0,2017-12-03T11:46:01Z,"Diet Pepsi - Guy Watcher (with Carson and Cindy, 2005)","The follow up to the original Cindy Crawford spot. With guest star, Carson Kressley gawking at the hunk.

Read my article on Pepsi's Marketing the Rainbow here: https://marketingtherainbow.info/case%20studies/cs%20fmcg/pepsi

PepsiCo has been the target of boycotts from the conservatives for their diversity. Read my article on boycotts here: https://marketingtherainbow.info/case%20studies/boycotts",NA,Alfred Verhoeven,1
2015,Budweiser,https://superbowl-ads.com/2015-budweiser-lost-dog/,https://www.youtube.com/watch?v=otCxSnu_HXA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,otCxSnu_HXA,youtube#video,0TFrevl9ZJI0lwE96ecoHgkB3xs,491630,2327,37,0,104,2015-02-01T04:04:01Z,2015 Budweiser Super Bowl XLIX Commercial Lost Dog Puppy BestBuds  TV Ad Spot,2015 Budweiser Super Bowl XLIX Commercial Lost Dog Puppy BestBuds  TV Ad Spot,https://i.ytimg.com/vi/otCxSnu_HXA/sddefault.jpg,Michelle Priddy,23
2019,Bud Light,https://superbowl-ads.com/2019-bud-light-game-of-thrones-joust/,https://www.youtube.com/watch?v=8fhOItB0zUM,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8fhOItB0zUM,youtube#video,BL1BFgL0J6Hx8g-KxB3ri8VQTb0,7658201,94799,12789,0,7431,2019-02-04T00:19:31Z,Game of Thrones X Bud Light | Official Super Bowl LIII Ad | Extended Version | HBO,"The Bud Knight’s watch has ended.  What will you do #ForTheThrone?
Watch an extended version of the official Game of Thrones X Bud Light Super Bowl LIII ad.",https://i.ytimg.com/vi/8fhOItB0zUM/sddefault.jpg,GameofThrones,1
2004,Bud Light,https://superbowl-ads.com/2004-bud-light-cedric-gets-massage/,https://www.youtube.com/watch?v=gWqR28uRxXw,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,gWqR28uRxXw,youtube#video,TA49n6VWTfK_cpVRiRCbB7mR5dU,39730,37,1,0,1,2008-03-13T22:10:13Z,Bud Light: Spa,"Cedric the Entertainer goes to a spa for a body treatment.  Unfortanetly, while he is distracted by Bud Light, he gets the wrong kind of treatment.",NA,BeerEntertainment,24
2003,Budweiser,https://superbowl-ads.com/2003-budweiser-roommate/,https://www.youtube.com/watch?v=R67qcUIbFhs,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R67qcUIbFhs,youtube#video,OjsHNLIdoNXydn9xW7CB9UbON3M,21813,10,0,0,0,2011-09-14T19:52:36Z,Budweiser Ad Spot: Roommate,,NA,lecadvertising,22
2009,E-Trade,https://superbowl-ads.com/2009-etrade-talking-baby/,https://www.youtube.com/watch?v=PlqWRADszb0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PlqWRADszb0,youtube#video,_uIURtgElUHdxot-YyUy1i2bDZM,358142,763,24,0,51,2009-02-02T03:46:14Z,ETRADE BABY Superbowl 43 XLIII Commercial,The Baby is at it again and this time he has a friend.,NA,SuperBowlSammy,24
2013,Pepsi,https://superbowl-ads.com/video-2013-pepsi-next-super-bowl-xlvii-commercial-party/,https://www.youtube.com/watch?v=WAySopBmbtI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,WAySopBmbtI,youtube#video,1WWYZ2GMv3dbSfcXw2GskXaIrGU,987,2,0,0,0,2013-02-05T01:38:13Z,Pepsi Super Bowl Commercial TV AD 2013 Party HD,Funny stuff,https://i.ytimg.com/vi/WAySopBmbtI/sddefault.jpg,TheNewsthatmatters1,22
2004,Budweiser,https://superbowl-ads.com/2004-budweiser-lipstick/,https://www.youtube.com/watch?v=zM4rU4jit5k,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,zM4rU4jit5k,youtube#video,vlKXZqvd0qVoSi4_XPJeB2JFiwA,88458,351,6,0,30,2009-04-22T05:43:25Z,Budweiser Dale Earnhardt Jr Forgotten Lipstick Commercial,This is one of the best Dale Earnhardt Jr Budweiser Commercials I have seen. You will want to see it over and over. This is from 2004.,NA,MusicLuvr76,24
2009,Hynudai,https://superbowl-ads.com/2009-hyundai-assurance-contract/,https://www.youtube.com/watch?v=lzQ2NeqjYS0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,lzQ2NeqjYS0,youtube#video,Cs9q2g8NBFTbDA5X0Ju5L8B8mc0,7253,6,1,0,0,2009-02-07T21:50:32Z,Hyundai Assurance Super Bowl Ad [HQ],Hyundai Assurance Superbowl commercial,NA,Nenor,24
2014,Budweiser,https://superbowl-ads.com/2014-budweiser-puppy-love/,https://www.youtube.com/watch?v=gUGGepL5gGU,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,gUGGepL5gGU,youtube#video,tv3FLklLp0OIfInMkg21iRMLbyI,81183,232,38,0,10,2014-01-31T18:59:10Z,"Budweiser Puppy Commercial - Budweiser super bowl commercial 2014 ""Puppy love"" [EXTENDED]","Get Free Bitcoin http://satoshico.in/freebitcoin
Beer brewing in Budweis dates back to the 13th century. A few hundred years later, two breweries were founded in the city that made beer which they called ""Budweiser,"" both being beers from the city of Budweis, which was then a part of the Kingdom of Bohemia. In 1876, the American brewer Anheuser-Busch began making a beer which it also called ""Budweiser"". This led in 1907 to the ""Budweiser trademark dispute"" between beer companies claiming trademark rights to the name ""Budweiser"".",https://i.ytimg.com/vi/gUGGepL5gGU/sddefault.jpg,Sherwood Forest,24
2003,Pepsi,https://superbowl-ads.com/2003-pepsi-twist-osbornes/,https://www.youtube.com/watch?v=dnHEqQGl0yA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,dnHEqQGl0yA,youtube#video,pnuT8j-pPIsc7FX5iLkvHFSIniA,35779,NA,NA,0,NA,2010-04-20T17:56:51Z,Pepsi Twist Commercial (Feat. Osmonds & Osbournes), ,NA,Donny Osmond,24
2015,Coca-Cola,https://superbowl-ads.com/2015-coca-cola-make-it-happy/,https://www.youtube.com/watch?v=1AeG8tCzTGw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1AeG8tCzTGw,youtube#video,oFFQwCqnaiHWAcUNzZ5C0cxiKOA,48617,331,18,0,42,2015-02-02T00:15:48Z,Coca-Cola: 'Make It Happy',Coca-Cola imagines a world with a lot more positivity.,https://i.ytimg.com/vi/1AeG8tCzTGw/sddefault.jpg,USA TODAY Sports,22
2003,NFL,https://superbowl-ads.com/2003-nfl-crazy-with-don-cheadle/,https://www.youtube.com/watch?v=Bs0Iwwl-5Lk,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bs0Iwwl-5Lk,youtube#video,mP3H3YHNjyKq2H2O72-sbVr4gIg,18670,42,1,0,4,2009-01-29T16:38:52Z,NFL- Crazy, ,NA,joel arzu,25
2012,Doritos,https://superbowl-ads.com/2012-doritos-sling-baby/,https://www.youtube.com/watch?v=6SWNLDdnz0A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6SWNLDdnz0A,youtube#video,BB4lUj_1vsbD0I0kNQ_DdZovEcw,176373378,275362,92990,0,1234,2013-04-12T22:49:58Z,Doritos Sling Baby,"Top ad of the 2012 Super Bowl according to USA Today Ad Meter
Rated Most Memorable Super Bowl ad of 2012 by Nielsen
Rated Best-Liked Super Bowl ad of 2012 by Nielsen",https://i.ytimg.com/vi/6SWNLDdnz0A/sddefault.jpg,Madison McQueen,25
2002,Pepsi,https://superbowl-ads.com/2002-pepsi-generations-with-britney-spears/,https://www.youtube.com/watch?v=TG4giyL-4Sk,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TG4giyL-4Sk,youtube#video,kh2HNSNS2AZUsuoj1O8zNKv0mT0,385777,5929,73,0,261,2017-05-31T19:28:56Z,Britney Spears - Pepsi Now and Then Commercial [HD Master],"Britney Spears 2001 ""Now and Then"" Pepsi commercial.

 Check out http://www.britney-online.net for more.

DISCLAIMER: I do not own the video(s) nor the song(s) used here, this is for promotional and entertainment purposes only. No copyright infringement intended.",https://i.ytimg.com/vi/TG4giyL-4Sk/sddefault.jpg,Britney Online,10
2002,Bud Light,https://superbowl-ads.com/2002-bud-light-cedric-advice/,https://www.youtube.com/watch?v=OfLLLnAngZI,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,OfLLLnAngZI,youtube#video,TRNRaVOJ_3gX4O-33tN8pZ38Xi8,4641,19,0,0,2,2017-12-27T08:00:03Z,Bud Light - Cedric the entertainer Superbowl XXXVI Commercial 2002,Hilarious Commercial when they were actually funny...,https://i.ytimg.com/vi/OfLLLnAngZI/sddefault.jpg,Unknown Classics!,24
2000,Budweiser,https://superbowl-ads.com/2000-budweiser-whaasup/,https://www.youtube.com/watch?v=JJmqCKtJnxM,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,JJmqCKtJnxM,youtube#video,THIZqh9jJtF3vtuOg4SVU2QGGck,3624622,24840,521,0,1498,2006-09-30T13:00:17Z,budweiser wassup commercial,original budweiser wassup commercial,NA,simongir,23
2001,Bud Light,https://superbowl-ads.com/2001-bud-light-cedric-the-entertainer/,https://www.youtube.com/watch?v=h-HHbtwX5vY,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,h-HHbtwX5vY,youtube#video,W0otxUI9vBWNL62hiVZ09imiM6o,998,3,0,0,0,2013-01-29T21:49:04Z,Bud Light - Cedric Date,Cedric the Entertainer gets a little too excited when Bud Light enters the equation!,https://i.ytimg.com/vi/h-HHbtwX5vY/sddefault.jpg,SuperBowlsSpots,22
2013,Hynudai,https://superbowl-ads.com/video-2013-hyundai-genesis-super-bowl-xlvii-commercial/,https://www.youtube.com/watch?v=mOatp4Xi7IU,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,mOatp4Xi7IU,youtube#video,bqByguGHPO4wrFEMUugHwJ7iwX4,1190,5,0,0,0,2013-02-04T04:41:49Z,2013 Hyundai Genesis Super Bowl 2013 Commercial 'Excited',"Hyundai 2013 Super Bowl XLVII commercial - ""Excited""",https://i.ytimg.com/vi/mOatp4Xi7IU/sddefault.jpg,World Hyundai Matteson,2
2015,Toyota,https://superbowl-ads.com/toyota-camry-2015-super-bowl-xlix-ad-my-bold-dad/,https://www.youtube.com/watch?v=9u4--TxE2gI,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9u4--TxE2gI,youtube#video,uoyZ3mLiRcFWPv9JibFW7S6Unlk,32091,266,6,0,15,2015-03-03T14:00:00Z,New Toyota Camry - My Bold Dad | Commercial USA 2015,"Obrigado por assistirem, se gostaram do vídeo cliquem em gostei, se quiserem assistir mais vídeos sobre carros, inscrevam-se no canal. 

Tem vídeo novo todas as terças às 11h (Só Comerciais)! 

Quer assistir comparativos de carros, então acesse:
www.youtube.com/GVComparativos 

Você gosta de sociologia, acesse esse site:
www.discussaosociologica.blogspot.com.br 

O Senhor não nos deixa esquecer as suas maravilhas; ele é bondoso e compassivo. Salmo 111,4",https://i.ytimg.com/vi/9u4--TxE2gI/sddefault.jpg,Gustavo Mendonça Land,2
2000,Budweiser,https://superbowl-ads.com/2000-budweiser-rex/,https://www.youtube.com/watch?v=GgXsLHifz9k,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,GgXsLHifz9k,youtube#video,-Qod93J87gd0inY432fL_iEZnOM,111442,163,5,0,8,2008-03-10T02:23:56Z,Super Bowl XXXIV Commercial. Budweiser. The Dog Star.,Another funny classic by Budweiser,NA,maXXXXXpower,10
2001,Doritos,https://superbowl-ads.com/2001-doritos-ali-landry/,https://www.youtube.com/watch?v=xbrvsJZSxok,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,xbrvsJZSxok,youtube#video,uzT5PmSYuZENH806sbj8ByJWCrI,2985,15,0,0,1,2017-06-13T23:50:34Z,Dorrito's featuring Ali Landry Television Commercial 2001 Tennis,"Dorrito's featuring Ali Landry Television Commercial 2001 Tennis

Doritos (/dəˈriːtoʊz/) is a brand of flavored tortilla chips produced since 1964 by American food company Frito-Lay (a wholly owned subsidiary of PepsiCo).[1",https://i.ytimg.com/vi/xbrvsJZSxok/sddefault.jpg,Analog Memories,24
2016,Doritos,https://superbowl-ads.com/doritos-2016-super-bowl-50-ad-doritos-dogs/,https://www.youtube.com/watch?v=MNRAdrB9TSs,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,MNRAdrB9TSs,youtube#video,oRq1LcyRmj-nB8rjnZHCiNVYfHI,1214968,2534,60,0,226,2015-11-15T20:53:00Z,Doritos Dogs - Crash the Super Bowl 2016 WINNER OFFICIAL,"Doritos Crash the Super Bowl 2016 WINNER. Starring Miz, Bolt, and Logan - three very talented rescue dogs. Director/Writer: Jacob Chase, Producer/Writer: Travis Braun

Director of Photography: Danny Grunes",https://i.ytimg.com/vi/MNRAdrB9TSs/sddefault.jpg,Doritos Dogs,24
2008,Bud Light,https://superbowl-ads.com/2008-bud-light-ability-to-fly/,https://www.youtube.com/watch?v=-axbiEJiRGw,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-axbiEJiRGw,youtube#video,6DC3HkDPAasvuaZPoet-2XN-QAE,9335,12,1,0,1,2008-02-04T20:04:33Z,"New Super Bowl Commercial 2008 -  Bud Light: ""Ability to Fly","Superbowl Ads - Bud Light: ""Ability to Fly""

Watch more hilarious commercials on 
http://ClearBroadcasting.com",NA,ClearBroadcasting,17
2007,Doritos,https://superbowl-ads.com/2007-doritos-check-out-girl/,https://www.youtube.com/watch?v=nIcFZzdXSrU,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,nIcFZzdXSrU,youtube#video,6ttpCOZPIwEiSalipE3Qc541nAY,292010,244,74,0,52,2007-02-05T14:59:51Z,2007 Super Bowl Commercial Doritos Checkout Girl,2007 Super Bowl Commerical for Doritos. Check out girl gets down and dirty with guy. Funny!,NA,cmetsbeltran15,24
2001,NFL,https://superbowl-ads.com/2001-nfl-perfect-day/,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Pepsi,https://superbowl-ads.com/2001-pepsi-bob-dole/,https://www.youtube.com/watch?v=6h7wifUL8mk,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,6h7wifUL8mk,youtube#video,CiBh4iGZOwof-zsNkQGSnUjzxX8,12106,10,1,0,1,2012-09-08T20:05:25Z,Pepsi - Bob Dole Super Bowl XXXV 2001, ,NA,Rtrt67,24
2014,NFL,https://superbowl-ads.com/nfl-now/,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Budweiser,https://superbowl-ads.com/2012-budweiser-eternal-optimism/,https://www.youtube.com/watch?v=_GeiOdHsW_8,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,_GeiOdHsW_8,youtube#video,rcUzd3Zb83QHL4QnNFbvFOuHhIE,220292,572,100,0,271,2012-02-05T03:27:52Z,"The Cult "" She Sells Sanctuary"" - Budweiser: 'Eternal Optimism' Ad","Budweiser Super Bowl Commercial 2012
Mash-up of ""She Sells Sanctuary"" by The Cult and ""Good Feeling"" by Flo Rida
The one-minute spot is a celebratory romp through several decades of great times in America that begins with the end of Prohibition in 1933 
SACRED SOUL - NEWS PORTAL // ONLINE FANZINE - 100% CULT // 100% FREE - http://www.sacredsoul.us/
Unshamlessly supporting The Cult & Related Experiences! http://www.thecult.us/",https://i.ytimg.com/vi/_GeiOdHsW_8/sddefault.jpg,TheCULTFamily,10
2001,Pepsi,https://superbowl-ads.com/2001-pepsi-kasparov-vs-pepsi-machine/,https://www.youtube.com/watch?v=pldGc0Cpf84,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,pldGc0Cpf84,youtube#video,SsajlgV7Ut16SxbhO18TtwgpeX8,1475,14,0,0,2,2012-09-08T19:53:53Z,Pepsi - Chessmaster Garry Kasparov Super Bowl XXXV 2001, ,NA,Rtrt67,24
2001,E-Trade,https://superbowl-ads.com/2001-etrade-security-guard/,https://www.youtube.com/watch?v=39BL7iqe6pQ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,39BL7iqe6pQ,youtube#video,aW5ic7ok1emp8mvzo1yi79Tx3M4,6513,12,4,0,3,2008-01-11T18:18:39Z,ETrade Commercial - Matrix,Commercial from 2001 for ETrade featuring an awesome old-guy security guard. One of my old favorites.,NA,edgesmash,23
2001,Budweiser,https://superbowl-ads.com/2001-budweiser-nsync/,https://www.youtube.com/watch?v=H9YdunAo3Ug,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,H9YdunAo3Ug,youtube#video,UT6xHiYn2gS7zZMAmxQw8c3UXZI,77142,334,4,0,71,2007-12-14T23:33:27Z,NSync - Budweiser Commercial,The 5 guys in an anti-drinking commercial.,NA,thesilverd0e,24
