fiscal_year,month_grouping,month_abbv,land_border_region,state,demographic,citizenship,title_of_authority,encounter_count
2021,FYTD,APR,Other,MA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2021,FYTD,APR,Other,MA,Single Adults,HAITI,Title 8,3
2021,FYTD,APR,Other,MA,Single Adults,INDIA,Title 8,9
2021,FYTD,APR,Other,MA,Single Adults,MEXICO,Title 8,1
2021,FYTD,APR,Other,MA,Single Adults,OTHER,Title 8,54
2021,FYTD,APR,Other,MA,Single Adults,PHILIPPINES,Title 8,7
2021,FYTD,APR,Other,MA,Single Adults,ROMANIA,Title 8,1
2021,FYTD,APR,Other,MA,Single Adults,RUSSIA,Title 8,1
2021,FYTD,APR,Other,MA,Single Adults,TURKEY,Title 8,2
2021,FYTD,APR,Other,MA,UC / Single Minors,OTHER,Title 8,1
2021,FYTD,APR,Other,MD,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,36
2021,FYTD,APR,Other,MD,Single Adults,INDIA,Title 8,23
2021,FYTD,APR,Other,MD,Single Adults,MYANMAR (BURMA),Title 8,32
2021,FYTD,APR,Other,MD,Single Adults,OTHER,Title 8,38
2021,FYTD,APR,Other,MD,Single Adults,PHILIPPINES,Title 8,204
2021,FYTD,APR,Other,MD,Single Adults,ROMANIA,Title 8,7
2021,FYTD,APR,Other,MD,Single Adults,RUSSIA,Title 8,34
2021,FYTD,APR,Other,MD,Single Adults,TURKEY,Title 8,1
2021,FYTD,APR,Other,MD,Single Adults,UKRAINE,Title 8,27
2021,FYTD,APR,Other,ME,Single Adults,OTHER,Title 8,1
2021,FYTD,APR,Other,ME,Single Adults,PHILIPPINES,Title 8,6
2021,FYTD,APR,Other,ME,Single Adults,RUSSIA,Title 8,2
2021,FYTD,APR,Other,MI,Single Adults,BRAZIL,Title 8,1
2021,FYTD,APR,Other,MI,Single Adults,CANADA,Title 8,1
2021,FYTD,APR,Other,MI,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2021,FYTD,APR,Other,MI,Single Adults,MEXICO,Title 8,9
2021,FYTD,APR,Other,MI,Single Adults,OTHER,Title 8,15
2021,FYTD,APR,Other,MI,Single Adults,PHILIPPINES,Title 8,1
2021,FYTD,APR,Other,MI,Single Adults,UKRAINE,Title 8,1
2021,FYTD,APR,Other,MN,Single Adults,CANADA,Title 8,2
2021,FYTD,APR,Other,MN,Single Adults,INDIA,Title 8,3
2021,FYTD,APR,Other,MN,Single Adults,MEXICO,Title 8,2
2021,FYTD,APR,Other,MN,Single Adults,OTHER,Title 8,6
2021,FYTD,APR,Other,MP,Single Adults,OTHER,Title 8,4
2021,FYTD,APR,Other,MP,Single Adults,PHILIPPINES,Title 8,34
2021,FYTD,APR,Other,MS,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,15
2021,FYTD,APR,Other,MS,Single Adults,INDIA,Title 8,11
2021,FYTD,APR,Other,MS,Single Adults,MEXICO,Title 8,6
2021,FYTD,APR,Other,MS,Single Adults,MYANMAR (BURMA),Title 8,4
2021,FYTD,APR,Other,MS,Single Adults,OTHER,Title 8,76
2021,FYTD,APR,Other,MS,Single Adults,PHILIPPINES,Title 8,69
2021,FYTD,APR,Other,MS,Single Adults,ROMANIA,Title 8,2
2021,FYTD,APR,Other,NC,Single Adults,CANADA,Title 8,3
2021,FYTD,APR,Other,NC,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,13
2021,FYTD,APR,Other,NC,Single Adults,CUBA,Title 8,15
2021,FYTD,APR,Other,NC,Single Adults,HONDURAS,Title 8,1
2021,FYTD,APR,Other,NC,Single Adults,INDIA,Title 8,24
2021,FYTD,APR,Other,NC,Single Adults,MEXICO,Title 8,5
2021,FYTD,APR,Other,NC,Single Adults,OTHER,Title 8,7
2021,FYTD,APR,Other,NC,Single Adults,PHILIPPINES,Title 8,20
2021,FYTD,APR,Other,NC,Single Adults,RUSSIA,Title 8,4
2021,FYTD,APR,Other,NH,Single Adults,OTHER,Title 8,1
2021,FYTD,APR,Other,NH,Single Adults,PHILIPPINES,Title 8,20
2021,FYTD,APR,Other,NJ,FMUA,BRAZIL,Title 8,2
2021,FYTD,APR,Other,NJ,FMUA,INDIA,Title 8,3
2021,FYTD,APR,Other,NJ,Single Adults,BRAZIL,Title 8,13
2021,FYTD,APR,Other,NJ,Single Adults,CANADA,Title 8,1
2021,FYTD,APR,Other,NJ,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,150
2021,FYTD,APR,Other,NJ,Single Adults,COLOMBIA,Title 8,11
2021,FYTD,APR,Other,NJ,Single Adults,ECUADOR,Title 8,2
2021,FYTD,APR,Other,NJ,Single Adults,EL SALVADOR,Title 8,2
2021,FYTD,APR,Other,NJ,Single Adults,GUATEMALA,Title 8,5
2021,FYTD,APR,Other,NJ,Single Adults,INDIA,Title 8,151
2021,FYTD,APR,Other,NJ,Single Adults,MEXICO,Title 8,2
2021,FYTD,APR,Other,NJ,Single Adults,MYANMAR (BURMA),Title 8,31
2021,FYTD,APR,Other,NJ,Single Adults,OTHER,Title 8,175
2021,FYTD,APR,Other,NJ,Single Adults,PERU,Title 8,1
2021,FYTD,APR,Other,NJ,Single Adults,PHILIPPINES,Title 8,316
2021,FYTD,APR,Other,NJ,Single Adults,ROMANIA,Title 8,11
2021,FYTD,APR,Other,NJ,Single Adults,RUSSIA,Title 8,86
2021,FYTD,APR,Other,NJ,Single Adults,TURKEY,Title 8,39
2021,FYTD,APR,Other,NJ,Single Adults,UKRAINE,Title 8,85
2021,FYTD,APR,Other,NJ,Single Adults,VENEZUELA,Title 8,4
2021,FYTD,APR,Other,NV,Single Adults,MEXICO,Title 8,80
2021,FYTD,APR,Other,NV,Single Adults,OTHER,Title 8,1
2021,FYTD,APR,Other,NV,Single Adults,ROMANIA,Title 8,1
2021,FYTD,APR,Other,NY,FMUA,COLOMBIA,Title 8,2
2021,FYTD,APR,Other,NY,FMUA,INDIA,Title 8,3
2021,FYTD,APR,Other,NY,Single Adults,CANADA,Title 8,1
2021,FYTD,APR,Other,NY,Single Adults,COLOMBIA,Title 8,44
2021,FYTD,APR,Other,NY,Single Adults,ECUADOR,Title 8,10
2021,FYTD,APR,Other,NY,Single Adults,EL SALVADOR,Title 8,2
2021,FYTD,APR,Other,NY,Single Adults,GUATEMALA,Title 8,2
2021,FYTD,APR,Other,NY,Single Adults,HAITI,Title 8,3
2021,FYTD,APR,Other,NY,Single Adults,HONDURAS,Title 8,1
2021,FYTD,APR,Other,NY,Single Adults,INDIA,Title 8,2
2021,FYTD,APR,Other,NY,Single Adults,MEXICO,Title 8,26
2021,FYTD,APR,Other,NY,Single Adults,MYANMAR (BURMA),Title 8,2
2021,FYTD,APR,Other,NY,Single Adults,NICARAGUA,Title 8,2
2021,FYTD,APR,Other,NY,Single Adults,OTHER,Title 8,123
2021,FYTD,APR,Other,NY,Single Adults,PERU,Title 8,2
2021,FYTD,APR,Other,NY,Single Adults,PHILIPPINES,Title 8,1
2021,FYTD,APR,Other,NY,Single Adults,ROMANIA,Title 8,2
2021,FYTD,APR,Other,NY,Single Adults,RUSSIA,Title 8,5
2021,FYTD,APR,Other,NY,Single Adults,TURKEY,Title 8,4
2021,FYTD,APR,Other,NY,Single Adults,UKRAINE,Title 8,2
2021,FYTD,APR,Other,NY,Single Adults,VENEZUELA,Title 8,2
2021,FYTD,APR,Other,OH,Single Adults,INDIA,Title 8,22
2021,FYTD,APR,Other,OH,Single Adults,UKRAINE,Title 8,19
2021,FYTD,APR,Other,OR,Single Adults,MEXICO,Title 8,1
2021,FYTD,APR,Other,PA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,47
2021,FYTD,APR,Other,PA,Single Adults,INDIA,Title 8,33
2021,FYTD,APR,Other,PA,Single Adults,MYANMAR (BURMA),Title 8,4
2021,FYTD,APR,Other,PA,Single Adults,OTHER,Title 8,32
2021,FYTD,APR,Other,PA,Single Adults,PHILIPPINES,Title 8,81
2021,FYTD,APR,Other,PA,Single Adults,RUSSIA,Title 8,27
2021,FYTD,APR,Other,PA,Single Adults,TURKEY,Title 8,4
2021,FYTD,APR,Other,PA,Single Adults,UKRAINE,Title 8,31
2021,FYTD,APR,Other,PR,FMUA,COLOMBIA,Title 8,3
2021,FYTD,APR,Other,PR,FMUA,OTHER,Title 8,15
2021,FYTD,APR,Other,PR,Single Adults,BRAZIL,Title 8,1
2021,FYTD,APR,Other,PR,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,7
2021,FYTD,APR,Other,PR,Single Adults,COLOMBIA,Title 8,10
2021,FYTD,APR,Other,PR,Single Adults,EL SALVADOR,Title 8,2
2021,FYTD,APR,Other,PR,Single Adults,GUATEMALA,Title 8,1
2021,FYTD,APR,Other,PR,Single Adults,HAITI,Title 8,3
2021,FYTD,APR,Other,PR,Single Adults,HONDURAS,Title 8,10
2021,FYTD,APR,Other,PR,Single Adults,INDIA,Title 8,31
2021,FYTD,APR,Other,PR,Single Adults,MEXICO,Title 8,10
2021,FYTD,APR,Other,PR,Single Adults,NICARAGUA,Title 8,8
2021,FYTD,APR,Other,PR,Single Adults,OTHER,Title 8,165
2021,FYTD,APR,Other,PR,Single Adults,PHILIPPINES,Title 8,56
2021,FYTD,APR,Other,PR,Single Adults,ROMANIA,Title 8,3
2021,FYTD,APR,Other,PR,Single Adults,RUSSIA,Title 8,11
2021,FYTD,APR,Other,PR,Single Adults,TURKEY,Title 8,37
2021,FYTD,APR,Other,PR,Single Adults,UKRAINE,Title 8,14
2021,FYTD,APR,Other,PR,Single Adults,VENEZUELA,Title 8,6
2021,FYTD,APR,Other,PR,UC / Single Minors,OTHER,Title 8,2
2021,FYTD,APR,Other,RI,Single Adults,INDIA,Title 8,1
2021,FYTD,APR,Other,RI,Single Adults,PHILIPPINES,Title 8,1
2021,FYTD,APR,Other,RI,Single Adults,UKRAINE,Title 8,3
2021,FYTD,APR,Other,SC,Single Adults,INDIA,Title 8,56
2021,FYTD,APR,Other,SC,Single Adults,MYANMAR (BURMA),Title 8,17
2021,FYTD,APR,Other,SC,Single Adults,OTHER,Title 8,7
2021,FYTD,APR,Other,SC,Single Adults,PHILIPPINES,Title 8,36
2021,FYTD,APR,Other,SC,Single Adults,ROMANIA,Title 8,2
2021,FYTD,APR,Other,SC,Single Adults,RUSSIA,Title 8,6
2021,FYTD,APR,Other,SC,Single Adults,TURKEY,Title 8,6
2021,FYTD,APR,Other,SC,Single Adults,UKRAINE,Title 8,24
2021,FYTD,APR,Other,TX,FMUA,COLOMBIA,Title 8,5
2021,FYTD,APR,Other,TX,FMUA,GUATEMALA,Title 8,2
2021,FYTD,APR,Other,TX,FMUA,MEXICO,Title 8,14
2021,FYTD,APR,Other,TX,FMUA,OTHER,Title 8,2
2021,FYTD,APR,Other,TX,Single Adults,BRAZIL,Title 8,4
2021,FYTD,APR,Other,TX,Single Adults,CANADA,Title 8,6
2021,FYTD,APR,Other,TX,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,411
2021,FYTD,APR,Other,TX,Single Adults,COLOMBIA,Title 8,48
2021,FYTD,APR,Other,TX,Single Adults,ECUADOR,Title 8,5
2021,FYTD,APR,Other,TX,Single Adults,EL SALVADOR,Title 8,16
2021,FYTD,APR,Other,TX,Single Adults,GUATEMALA,Title 8,21
2021,FYTD,APR,Other,TX,Single Adults,HONDURAS,Title 8,37
2021,FYTD,APR,Other,TX,Single Adults,INDIA,Title 8,1456
2021,FYTD,APR,Other,TX,Single Adults,MEXICO,Title 8,678
2021,FYTD,APR,Other,TX,Single Adults,MYANMAR (BURMA),Title 8,29
2021,FYTD,APR,Other,TX,Single Adults,NICARAGUA,Title 8,1
2021,FYTD,APR,Other,TX,Single Adults,OTHER,Title 8,609
2021,FYTD,APR,Other,TX,Single Adults,PERU,Title 8,67
2021,FYTD,APR,Other,TX,Single Adults,PHILIPPINES,Title 8,1172
2021,FYTD,APR,Other,TX,Single Adults,ROMANIA,Title 8,18
2021,FYTD,APR,Other,TX,Single Adults,RUSSIA,Title 8,233
2021,FYTD,APR,Other,TX,Single Adults,TURKEY,Title 8,152
2021,FYTD,APR,Other,TX,Single Adults,UKRAINE,Title 8,179
2021,FYTD,APR,Other,TX,Single Adults,VENEZUELA,Title 8,22
2021,FYTD,APR,Other,TX,UC / Single Minors,MEXICO,Title 8,1
2021,FYTD,APR,Other,TX,UC / Single Minors,OTHER,Title 8,1
2021,FYTD,APR,Other,VA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,65
2021,FYTD,APR,Other,VA,Single Adults,INDIA,Title 8,48
2021,FYTD,APR,Other,VA,Single Adults,MYANMAR (BURMA),Title 8,2
2021,FYTD,APR,Other,VA,Single Adults,OTHER,Title 8,26
2021,FYTD,APR,Other,VA,Single Adults,PHILIPPINES,Title 8,276
2021,FYTD,APR,Other,VA,Single Adults,ROMANIA,Title 8,2
2021,FYTD,APR,Other,VA,Single Adults,RUSSIA,Title 8,9
2021,FYTD,APR,Other,VA,Single Adults,UKRAINE,Title 8,38
2021,FYTD,APR,Other,VI,FMUA,HAITI,Title 8,3
2021,FYTD,APR,Other,VI,Single Adults,BRAZIL,Title 8,1
2021,FYTD,APR,Other,VI,Single Adults,GUATEMALA,Title 8,2
2021,FYTD,APR,Other,VI,Single Adults,HAITI,Title 8,10
2021,FYTD,APR,Other,VI,Single Adults,HONDURAS,Title 8,1
2021,FYTD,APR,Other,VI,Single Adults,INDIA,Title 8,2
2021,FYTD,APR,Other,VI,Single Adults,MEXICO,Title 8,5
2021,FYTD,APR,Other,VI,Single Adults,NICARAGUA,Title 8,1
2021,FYTD,APR,Other,VI,Single Adults,OTHER,Title 8,51
2021,FYTD,APR,Other,VI,Single Adults,PHILIPPINES,Title 8,3
2021,FYTD,APR,Other,VI,Single Adults,UKRAINE,Title 8,1
2021,FYTD,APR,Other,VI,Single Adults,VENEZUELA,Title 8,4
2021,FYTD,APR,Other,WA,Accompanied Minors,MEXICO,Title 8,2
2021,FYTD,APR,Other,WA,FMUA,MEXICO,Title 8,4
2021,FYTD,APR,Other,WA,Single Adults,CANADA,Title 8,3
2021,FYTD,APR,Other,WA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,82
2021,FYTD,APR,Other,WA,Single Adults,INDIA,Title 8,54
2021,FYTD,APR,Other,WA,Single Adults,MEXICO,Title 8,61
2021,FYTD,APR,Other,WA,Single Adults,MYANMAR (BURMA),Title 8,34
2021,FYTD,APR,Other,WA,Single Adults,OTHER,Title 8,117
2021,FYTD,APR,Other,WA,Single Adults,PHILIPPINES,Title 8,251
2021,FYTD,APR,Other,WA,Single Adults,ROMANIA,Title 8,5
2021,FYTD,APR,Other,WA,Single Adults,RUSSIA,Title 8,30
2021,FYTD,APR,Other,WA,Single Adults,TURKEY,Title 8,1
2021,FYTD,APR,Other,WA,Single Adults,UKRAINE,Title 8,15
2021,FYTD,APR,Other,WA,UC / Single Minors,MEXICO,Title 8,1
2021,FYTD,APR,Southwest Land Border,AZ,Accompanied Minors,BRAZIL,Title 42,1
2021,FYTD,APR,Southwest Land Border,AZ,Accompanied Minors,MEXICO,Title 42,9
2021,FYTD,APR,Southwest Land Border,AZ,Accompanied Minors,MEXICO,Title 8,2
2021,FYTD,APR,Southwest Land Border,AZ,Accompanied Minors,RUSSIA,Title 42,1
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,BRAZIL,Title 42,1
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,BRAZIL,Title 8,3074
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,COLOMBIA,Title 42,3
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,COLOMBIA,Title 8,19
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,CUBA,Title 42,55
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,CUBA,Title 8,337
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,ECUADOR,Title 42,254
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,ECUADOR,Title 8,1346
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,EL SALVADOR,Title 42,160
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,EL SALVADOR,Title 8,17
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,GUATEMALA,Title 42,668
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,GUATEMALA,Title 8,23
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,HAITI,Title 42,36
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,HAITI,Title 8,119
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,HONDURAS,Title 42,375
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,HONDURAS,Title 8,12
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,INDIA,Title 8,126
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,MEXICO,Title 42,311
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,MEXICO,Title 8,179
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,NICARAGUA,Title 42,7
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,NICARAGUA,Title 8,263
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,OTHER,Title 42,8
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,OTHER,Title 8,51
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,PERU,Title 8,15
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,ROMANIA,Title 42,2
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,ROMANIA,Title 8,234
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,RUSSIA,Title 8,3
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,VENEZUELA,Title 42,114
2021,FYTD,APR,Southwest Land Border,AZ,FMUA,VENEZUELA,Title 8,458
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,BRAZIL,Title 42,3
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,BRAZIL,Title 8,2137
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,CANADA,Title 8,3
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,COLOMBIA,Title 42,1
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,COLOMBIA,Title 8,18
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,CUBA,Title 42,143
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,CUBA,Title 8,1202
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,ECUADOR,Title 42,97
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,ECUADOR,Title 8,93
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,EL SALVADOR,Title 42,216
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,EL SALVADOR,Title 8,18
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,GUATEMALA,Title 42,4215
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,GUATEMALA,Title 8,108
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,HAITI,Title 42,70
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,HAITI,Title 8,123
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,HONDURAS,Title 42,797
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,HONDURAS,Title 8,41
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,INDIA,Title 8,102
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,MEXICO,Title 42,12424
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,MEXICO,Title 8,574
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,NICARAGUA,Title 42,6
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,NICARAGUA,Title 8,220
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,OTHER,Title 42,5
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,OTHER,Title 8,26
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,PERU,Title 8,18
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,ROMANIA,Title 8,27
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,RUSSIA,Title 42,2
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,RUSSIA,Title 8,1
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,TURKEY,Title 8,1
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,VENEZUELA,Title 42,246
2021,FYTD,APR,Southwest Land Border,AZ,Single Adults,VENEZUELA,Title 8,579
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,BRAZIL,Title 8,22
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,CUBA,Title 8,3
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,ECUADOR,Title 8,88
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,EL SALVADOR,Title 8,74
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,GUATEMALA,Title 8,1590
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,HONDURAS,Title 8,196
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,INDIA,Title 8,13
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,MEXICO,Title 8,594
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,NICARAGUA,Title 8,21
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,OTHER,Title 8,1
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,PERU,Title 8,1
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,ROMANIA,Title 8,1
2021,FYTD,APR,Southwest Land Border,AZ,UC / Single Minors,VENEZUELA,Title 8,12
2021,FYTD,APR,Southwest Land Border,CA,Accompanied Minors,EL SALVADOR,Title 42,2
2021,FYTD,APR,Southwest Land Border,CA,Accompanied Minors,EL SALVADOR,Title 8,1
2021,FYTD,APR,Southwest Land Border,CA,Accompanied Minors,GUATEMALA,Title 42,3
2021,FYTD,APR,Southwest Land Border,CA,Accompanied Minors,HONDURAS,Title 8,3
2021,FYTD,APR,Southwest Land Border,CA,Accompanied Minors,MEXICO,Title 42,20
2021,FYTD,APR,Southwest Land Border,CA,Accompanied Minors,MEXICO,Title 8,23
2021,FYTD,APR,Southwest Land Border,CA,FMUA,BRAZIL,Title 42,2
2021,FYTD,APR,Southwest Land Border,CA,FMUA,BRAZIL,Title 8,1299
2021,FYTD,APR,Southwest Land Border,CA,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,4
2021,FYTD,APR,Southwest Land Border,CA,FMUA,COLOMBIA,Title 8,41
2021,FYTD,APR,Southwest Land Border,CA,FMUA,CUBA,Title 8,3
2021,FYTD,APR,Southwest Land Border,CA,FMUA,ECUADOR,Title 42,2
2021,FYTD,APR,Southwest Land Border,CA,FMUA,ECUADOR,Title 8,93
2021,FYTD,APR,Southwest Land Border,CA,FMUA,EL SALVADOR,Title 42,91
2021,FYTD,APR,Southwest Land Border,CA,FMUA,EL SALVADOR,Title 8,28
2021,FYTD,APR,Southwest Land Border,CA,FMUA,GUATEMALA,Title 42,115
2021,FYTD,APR,Southwest Land Border,CA,FMUA,GUATEMALA,Title 8,38
2021,FYTD,APR,Southwest Land Border,CA,FMUA,HAITI,Title 8,9
2021,FYTD,APR,Southwest Land Border,CA,FMUA,HONDURAS,Title 42,208
2021,FYTD,APR,Southwest Land Border,CA,FMUA,HONDURAS,Title 8,78
2021,FYTD,APR,Southwest Land Border,CA,FMUA,INDIA,Title 8,17
2021,FYTD,APR,Southwest Land Border,CA,FMUA,MEXICO,Title 42,297
2021,FYTD,APR,Southwest Land Border,CA,FMUA,MEXICO,Title 8,601
2021,FYTD,APR,Southwest Land Border,CA,FMUA,NICARAGUA,Title 8,16
2021,FYTD,APR,Southwest Land Border,CA,FMUA,OTHER,Title 8,90
2021,FYTD,APR,Southwest Land Border,CA,FMUA,ROMANIA,Title 8,279
2021,FYTD,APR,Southwest Land Border,CA,FMUA,RUSSIA,Title 8,148
2021,FYTD,APR,Southwest Land Border,CA,FMUA,UKRAINE,Title 8,19
2021,FYTD,APR,Southwest Land Border,CA,FMUA,VENEZUELA,Title 42,2
2021,FYTD,APR,Southwest Land Border,CA,FMUA,VENEZUELA,Title 8,321
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,BRAZIL,Title 42,11
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,BRAZIL,Title 8,2001
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,CANADA,Title 8,1
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,10
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,COLOMBIA,Title 42,1
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,COLOMBIA,Title 8,29
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,CUBA,Title 42,10
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,CUBA,Title 8,27
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,ECUADOR,Title 42,6
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,ECUADOR,Title 8,7
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,EL SALVADOR,Title 42,126
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,EL SALVADOR,Title 8,55
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,GUATEMALA,Title 42,267
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,GUATEMALA,Title 8,26
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,HAITI,Title 42,8
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,HAITI,Title 8,1
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,HONDURAS,Title 42,220
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,HONDURAS,Title 8,39
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,INDIA,Title 8,102
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,MEXICO,Title 42,15741
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,MEXICO,Title 8,654
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,NICARAGUA,Title 42,7
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,NICARAGUA,Title 8,37
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,OTHER,Title 42,7
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,OTHER,Title 8,401
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,PERU,Title 8,12
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,PHILIPPINES,Title 8,1
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,ROMANIA,Title 8,25
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,RUSSIA,Title 8,56
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,UKRAINE,Title 8,9
2021,FYTD,APR,Southwest Land Border,CA,Single Adults,VENEZUELA,Title 8,249
2021,FYTD,APR,Southwest Land Border,CA,UC / Single Minors,BRAZIL,Title 8,14
2021,FYTD,APR,Southwest Land Border,CA,UC / Single Minors,ECUADOR,Title 8,5
2021,FYTD,APR,Southwest Land Border,CA,UC / Single Minors,EL SALVADOR,Title 8,23
2021,FYTD,APR,Southwest Land Border,CA,UC / Single Minors,GUATEMALA,Title 8,68
2021,FYTD,APR,Southwest Land Border,CA,UC / Single Minors,HONDURAS,Title 8,56
2021,FYTD,APR,Southwest Land Border,CA,UC / Single Minors,INDIA,Title 8,26
2021,FYTD,APR,Southwest Land Border,CA,UC / Single Minors,MEXICO,Title 8,503
