Genus,Species,Date,Locality
Catharus,minimus,1980-10-01,MP
Catharus,minimus,1980-10-02,MP
Catharus,minimus,1981-05-26,MP
Catharus,minimus,1981-09-09,MP
Catharus,minimus,1981-09-09,MP
Catharus,minimus,1981-09-10,MP
Catharus,minimus,1981-09-10,MP
Catharus,minimus,1981-09-10,MP
Catharus,minimus,1981-09-10,MP
Catharus,minimus,1981-09-10,MP
Catharus,minimus,1981-09-11,MP
Catharus,minimus,1981-09-12,MP
Catharus,minimus,1981-09-12,MP
Catharus,minimus,1981-09-17,MP
Catharus,minimus,1981-09-18,MP
Catharus,minimus,1981-10-07,MP
Catharus,minimus,1982-05-11,MP
Catharus,minimus,1982-05-11,MP
Catharus,minimus,1982-05-11,MP
Catharus,minimus,1982-05-11,MP
Catharus,minimus,1982-05-11,CHI
Catharus,minimus,1982-05-13,MP
Catharus,minimus,1982-05-20,MP
Catharus,minimus,1982-05-23,MP
Catharus,minimus,1982-09-03,MP
Catharus,minimus,1982-09-20,MP
Catharus,minimus,1982-09-20,MP
Catharus,minimus,1982-09-20,MP
Catharus,minimus,1982-09-21,MP
Catharus,minimus,1982-09-21,MP
Catharus,minimus,1982-09-23,MP
Catharus,minimus,1982-09-23,MP
Catharus,minimus,1982-09-23,MP
Catharus,minimus,1982-09-24,MP
Catharus,minimus,1982-09-24,MP
Catharus,minimus,1982-09-27,MP
Catharus,minimus,1982-09-28,MP
Catharus,minimus,1982-10-04,MP
Catharus,minimus,1982-10-08,MP
Catharus,minimus,1982-10-12,MP
Catharus,minimus,1983-05-02,MP
Catharus,minimus,1983-05-07,MP
Catharus,minimus,1983-05-07,MP
Catharus,minimus,1983-05-07,MP
Catharus,minimus,1983-05-07,MP
Catharus,minimus,1983-05-07,MP
Catharus,minimus,1983-05-20,MP
Catharus,minimus,1983-05-25,MP
Catharus,minimus,1983-05-25,MP
Catharus,minimus,1983-05-25,MP
Catharus,minimus,1983-05-27,MP
Catharus,minimus,1983-09-16,MP
Catharus,minimus,1983-09-20,MP
Catharus,minimus,1983-09-21,MP
Catharus,minimus,1983-09-21,MP
Catharus,minimus,1983-09-22,MP
Catharus,minimus,1983-10-06,MP
Catharus,minimus,1983-10-07,MP
Catharus,minimus,1983-10-13,MP
Catharus,minimus,1984-04-27,MP
Catharus,minimus,1984-04-28,MP
Catharus,minimus,1984-05-11,MP
Catharus,minimus,1984-05-11,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-18,MP
Catharus,minimus,1984-05-22,MP
Catharus,minimus,1984-05-25,MP
Catharus,minimus,1984-05-31,MP
Catharus,minimus,1984-09-20,MP
Catharus,minimus,1984-09-22,MP
Catharus,minimus,1984-09-26,MP
Catharus,minimus,1985-04-23,MP
Catharus,minimus,1985-05-05,MP
Catharus,minimus,1985-05-06,MP
Catharus,minimus,1985-05-09,MP
Catharus,minimus,1985-05-10,MP
Catharus,minimus,1985-05-11,MP
Catharus,minimus,1985-05-15,MP
Catharus,minimus,1985-05-16,MP
Catharus,minimus,1985-05-20,MP
Catharus,minimus,1985-05-20,MP
Catharus,minimus,1985-05-20,MP
Catharus,minimus,1985-05-20,MP
Catharus,minimus,1985-05-20,MP
Catharus,minimus,1985-05-20,MP
Catharus,minimus,1985-05-20,MP
Catharus,minimus,1985-05-20,MP
Catharus,minimus,1985-05-26,MP
Catharus,minimus,1985-09-06,MP
Catharus,minimus,1985-09-16,MP
Catharus,minimus,1985-09-19,MP
Catharus,minimus,1985-09-26,MP
Catharus,minimus,1985-09-27,MP
Catharus,minimus,1985-09-27,MP
Catharus,minimus,1985-09-27,CHI
Catharus,minimus,1985-10-01,MP
Catharus,minimus,1985-10-03,MP
Catharus,minimus,1985-10-04,MP
Catharus,minimus,1985-10-05,MP
Catharus,minimus,1985-10-07,MP
Catharus,minimus,1985-10-07,MP
Catharus,minimus,1986-05-05,MP
Catharus,minimus,1986-05-05,MP
Catharus,minimus,1986-05-08,MP
Catharus,minimus,1986-05-08,MP
Catharus,minimus,1986-05-18,CHI
Catharus,minimus,1986-09-09,MP
Catharus,minimus,1986-09-10,MP
Catharus,minimus,1986-09-13,MP
Catharus,minimus,1986-09-14,CHI
Catharus,minimus,1986-09-23,MP
Catharus,minimus,1986-09-24,MP
Catharus,minimus,1986-09-26,MP
Catharus,minimus,1986-09-26,MP
Catharus,minimus,1986-09-26,MP
Catharus,minimus,1986-09-27,MP
Catharus,minimus,1987-09-08,MP
Catharus,minimus,1987-09-21,MP
Catharus,minimus,1987-09-21,MP
Catharus,minimus,1987-09-21,MP
Catharus,minimus,1987-09-22,MP
Catharus,minimus,1987-09-22,MP
Catharus,minimus,1987-09-22,MP
Catharus,minimus,1987-09-22,MP
Catharus,minimus,1987-09-23,MP
Catharus,minimus,1987-09-24,MP
Catharus,minimus,1987-09-29,MP
Catharus,minimus,1987-10-14,MP
Catharus,minimus,1988-05-13,MP
Catharus,minimus,1988-05-13,MP
Catharus,minimus,1988-05-13,MP
Catharus,minimus,1988-05-13,MP
Catharus,minimus,1988-08-26,MP
Catharus,minimus,1988-08-28,MP
Catharus,minimus,1988-09-07,MP
Catharus,minimus,1988-09-07,MP
Catharus,minimus,1988-09-14,MP
Catharus,minimus,1988-09-14,MP
Catharus,minimus,1988-09-18,MP
Catharus,minimus,1988-09-20,MP
Catharus,minimus,1988-09-23,MP
Catharus,minimus,1988-10-02,MP
Catharus,minimus,1989-09-23,MP
Catharus,minimus,1989-09-24,MP
Catharus,minimus,1989-09-26,MP
Catharus,minimus,1989-09-29,MP
Catharus,minimus,1989-09-29,MP
Catharus,minimus,1990-05-08,MP
Catharus,minimus,1990-05-08,MP
Catharus,minimus,1990-05-08,MP
Catharus,minimus,1990-05-09,MP
Catharus,minimus,1990-05-09,MP
Catharus,minimus,1990-05-09,MP
Catharus,minimus,1990-05-10,MP
Catharus,minimus,1990-05-11,MP
Catharus,minimus,1990-05-15,MP
Catharus,minimus,1990-05-15,MP
Catharus,minimus,1990-05-17,MP
Catharus,minimus,1990-05-18,MP
Catharus,minimus,1990-05-19,MP
Catharus,minimus,1990-05-20,MP
Catharus,minimus,1990-09-16,MP
Catharus,minimus,1990-09-18,MP
Catharus,minimus,1990-09-20,MP
Catharus,minimus,1990-09-20,MP
Catharus,minimus,1990-09-20,MP
Catharus,minimus,1990-09-23,MP
Catharus,minimus,1990-09-24,MP
Catharus,minimus,1991-05-12,MP
Catharus,minimus,1991-05-17,MP
Catharus,minimus,1991-09-10,MP
Catharus,minimus,1991-09-27,MP
Catharus,minimus,1992-05-02,MP
Catharus,minimus,1992-05-11,MP
Catharus,minimus,1992-05-11,MP
Catharus,minimus,1992-05-12,MP
Catharus,minimus,1992-05-12,MP
Catharus,minimus,1992-05-12,MP
Catharus,minimus,1992-05-12,MP
Catharus,minimus,1992-05-12,MP
Catharus,minimus,1992-05-17,MP
Catharus,minimus,1992-05-17,MP
Catharus,minimus,1992-05-17,MP
Catharus,minimus,1992-05-17,MP
Catharus,minimus,1992-05-17,MP
Catharus,minimus,1992-05-17,MP
Catharus,minimus,1992-05-17,MP
Catharus,minimus,1992-05-17,MP
Catharus,minimus,1992-08-30,MP
Catharus,minimus,1992-09-08,MP
Catharus,minimus,1992-09-11,MP
Catharus,minimus,1992-09-18,MP
Catharus,minimus,1992-09-19,MP
Catharus,minimus,1992-09-22,MP
Catharus,minimus,1992-09-23,MP
Catharus,minimus,1992-09-28,CHI
Catharus,minimus,1993-05-07,MP
Catharus,minimus,1993-05-10,MP
Catharus,minimus,1993-05-15,MP
Catharus,minimus,1993-05-15,MP
Catharus,minimus,1993-05-17,MP
Catharus,minimus,1993-05-17,MP
Catharus,minimus,1993-05-17,MP
Catharus,minimus,1993-05-23,MP
Catharus,minimus,1993-05-23,MP
Catharus,minimus,1993-05-25,MP
Catharus,minimus,1993-05-28,MP
Catharus,minimus,1993-09-04,MP
Catharus,minimus,1993-09-07,CHI
Catharus,minimus,1993-09-09,MP
Catharus,minimus,1993-09-10,MP
Catharus,minimus,1993-09-11,MP
Catharus,minimus,1993-09-24,MP
Catharus,minimus,1993-09-24,MP
Catharus,minimus,1993-09-27,CHI
Catharus,minimus,1993-09-28,MP
Catharus,minimus,1993-10-03,MP
Catharus,minimus,1994-04-25,MP
Catharus,minimus,1994-05-10,MP
Catharus,minimus,1994-05-11,MP
Catharus,minimus,1994-05-11,MP
Catharus,minimus,1994-09-13,MP
Catharus,minimus,1994-09-17,CHI
Catharus,minimus,1994-09-18,MP
Catharus,minimus,1994-09-19,MP
Catharus,minimus,1994-09-25,MP
Catharus,minimus,1994-09-27,MP
Catharus,minimus,1994-09-27,MP
Catharus,minimus,1994-09-29,MP
Catharus,minimus,1994-10-06,MP
Catharus,minimus,1995-05-14,MP
Catharus,minimus,1995-05-17,MP
Catharus,minimus,1995-05-23,MP
Catharus,minimus,1995-09-17,MP
Catharus,minimus,1995-09-17,MP
Catharus,minimus,1995-09-22,MP
Catharus,minimus,1995-09-27,MP
Catharus,minimus,1995-09-27,MP
Catharus,minimus,1995-09-27,MP
Catharus,minimus,1995-09-29,MP
Catharus,minimus,1995-10-02,MP
Catharus,minimus,1995-10-09,MP
Catharus,minimus,1995-10-22,MP
Catharus,minimus,1996-04-25,MP
Catharus,minimus,1996-04-29,MP
Catharus,minimus,1996-05-10,MP
Catharus,minimus,1996-05-18,MP
Catharus,minimus,1996-05-18,MP
Catharus,minimus,1996-05-18,MP
Catharus,minimus,1996-05-18,MP
Catharus,minimus,1996-05-18,MP
Catharus,minimus,1996-05-18,MP
Catharus,minimus,1996-05-19,MP
Catharus,minimus,1996-05-19,MP
Catharus,minimus,1996-05-19,MP
Catharus,minimus,1996-05-19,MP
Catharus,minimus,1996-05-20,MP
Catharus,minimus,1996-05-22,MP
Catharus,minimus,1996-08-27,MP
Catharus,minimus,1996-09-12,MP
Catharus,minimus,1996-09-25,MP
Catharus,minimus,1996-09-29,MP
Catharus,minimus,1996-09-29,MP
Catharus,minimus,1996-09-29,MP
Catharus,minimus,1996-09-29,MP
Catharus,minimus,1996-09-29,MP
Catharus,minimus,1996-09-30,MP
Catharus,minimus,1996-10-02,MP
Catharus,minimus,1996-10-02,MP
Catharus,minimus,1996-10-06,MP
Catharus,minimus,1996-10-07,MP
Catharus,minimus,1996-10-18,MP
Catharus,minimus,1997-05-05,MP
Catharus,minimus,1997-05-17,MP
Catharus,minimus,1997-05-17,MP
Catharus,minimus,1997-05-17,MP
Catharus,minimus,1997-05-17,MP
Catharus,minimus,1997-05-17,MP
Catharus,minimus,1997-09-10,MP
Catharus,minimus,1997-09-15,MP
Catharus,minimus,1998-05-29,MP
Catharus,minimus,1998-09-03,MP
Catharus,minimus,1998-09-07,MP
Catharus,minimus,1998-09-07,MP
Catharus,minimus,1998-09-07,MP
Catharus,minimus,1998-09-14,MP
Catharus,minimus,1999-05-18,MP
Catharus,minimus,1999-09-11,MP
Catharus,minimus,1999-09-13,MP
Catharus,minimus,1999-10-01,MP
Catharus,minimus,2000-05-29,MP
Catharus,minimus,2000-09-13,MP
Catharus,minimus,2000-09-13,MP
Catharus,minimus,2000-09-20,MP
Catharus,minimus,2000-09-27,MP
Catharus,minimus,2001-05-07,MP
Catharus,minimus,2001-05-07,MP
Catharus,minimus,2001-09-09,MP
Catharus,minimus,2001-09-25,CHI
Catharus,minimus,2002-05-06,MP
Catharus,minimus,2002-05-16,MP
Catharus,minimus,2002-09-16,CHI
Catharus,minimus,2002-09-21,MP
Catharus,minimus,2002-09-22,CHI
Catharus,minimus,2002-09-24,CHI
Catharus,minimus,2002-09-29,MP
Catharus,minimus,2002-10-05,MP
Catharus,minimus,2003-05-12,MP
Catharus,minimus,2003-05-13,MP
Catharus,minimus,2003-09-15,CHI
Catharus,minimus,2003-09-24,MP
Catharus,minimus,2003-09-25,MP
Catharus,minimus,2003-09-29,CHI
Catharus,minimus,2003-10-04,CHI
Catharus,minimus,2004-05-12,MP
Catharus,minimus,2004-05-13,MP
Catharus,minimus,2004-09-13,CHI
Catharus,minimus,2004-09-17,CHI
Catharus,minimus,2004-09-19,CHI
Catharus,minimus,2004-09-25,MP
Catharus,minimus,2004-09-25,CHI
Catharus,minimus,2005-05-08,CHI
Catharus,minimus,2005-05-10,CHI
Catharus,minimus,2005-05-15,MP
Catharus,minimus,2005-09-03,CHI
Catharus,minimus,2005-09-14,CHI
Catharus,minimus,2005-09-15,CHI
Catharus,minimus,2005-09-15,CHI
Catharus,minimus,2005-09-20,CHI
Catharus,minimus,2005-09-23,CHI
Catharus,minimus,2005-09-23,CHI
Catharus,minimus,2006-05-10,CHI
Catharus,minimus,2006-05-25,CHI
Catharus,minimus,2006-09-06,MP
Catharus,minimus,2006-09-06,CHI
Catharus,minimus,2006-09-14,CHI
Catharus,minimus,2006-09-19,MP
Catharus,minimus,2006-09-20,CHI
Catharus,minimus,2006-09-20,CHI
Catharus,minimus,2006-09-21,CHI
Catharus,minimus,2006-09-21,MP
Catharus,minimus,2006-09-23,CHI
Catharus,minimus,2006-09-25,MP
Catharus,minimus,2006-09-26,CHI
Catharus,minimus,2006-09-26,CHI
Catharus,minimus,2006-09-26,CHI
Catharus,minimus,2006-09-27,MP
Catharus,minimus,2006-10-01,CHI
Catharus,minimus,2006-10-01,CHI
Catharus,minimus,2006-10-01,CHI
Catharus,minimus,2006-10-01,CHI
Catharus,minimus,2006-10-01,CHI
Catharus,minimus,2006-10-04,CHI
Catharus,minimus,2006-10-18,CHI
Catharus,minimus,2007-05-01,CHI
Catharus,minimus,2007-05-05,CHI
Catharus,minimus,2007-05-08,CHI
Catharus,minimus,2007-05-08,CHI
Catharus,minimus,2007-05-09,CHI
Catharus,minimus,2007-05-09,CHI
Catharus,minimus,2007-05-10,CHI
Catharus,minimus,2007-05-10,CHI
Catharus,minimus,2007-05-11,CHI
Catharus,minimus,2007-05-11,CHI
Catharus,minimus,2007-05-15,MP
Catharus,minimus,2007-05-16,CHI
Catharus,minimus,2007-05-21,CHI
Catharus,minimus,2007-05-21,CHI
Catharus,minimus,2007-09-11,MP
Catharus,minimus,2007-09-15,CHI
Catharus,minimus,2007-09-15,CHI
Catharus,minimus,2007-09-15,CHI
Catharus,minimus,2007-09-20,CHI
Catharus,minimus,2007-09-22,CHI
Catharus,minimus,2007-09-23,CHI
Catharus,minimus,2007-10-04,CHI
Catharus,minimus,2007-10-05,CHI
Catharus,minimus,2007-10-06,CHI
Catharus,minimus,2007-10-11,CHI
Catharus,minimus,2008-05-05,CHI
Catharus,minimus,2008-05-12,CHI
Catharus,minimus,2008-05-17,CHI
Catharus,minimus,2008-05-22,CHI
Catharus,minimus,2008-05-29,CHI
Catharus,minimus,2008-09-08,MP
Catharus,minimus,2008-09-10,CHI
Catharus,minimus,2008-09-15,CHI
Catharus,minimus,2008-09-15,CHI
Catharus,minimus,2008-09-15,CHI
Catharus,minimus,2008-09-17,CHI
Catharus,minimus,2008-09-17,CHI
Catharus,minimus,2008-09-17,MP
Catharus,minimus,2008-09-17,MP
Catharus,minimus,2008-09-17,MP
Catharus,minimus,2008-09-19,MP
Catharus,minimus,2008-09-20,CHI
Catharus,minimus,2008-09-21,CHI
Catharus,minimus,2008-09-21,CHI
Catharus,minimus,2008-09-21,CHI
Catharus,minimus,2008-09-21,CHI
Catharus,minimus,2008-09-21,CHI
Catharus,minimus,2008-09-21,CHI
Catharus,minimus,2008-09-22,CHI
Catharus,minimus,2008-09-24,MP
Catharus,minimus,2008-09-30,MP
Catharus,minimus,2008-10-02,CHI
Catharus,minimus,2008-10-03,CHI
Catharus,minimus,2009-04-26,CHI
Catharus,minimus,2009-05-08,CHI
Catharus,minimus,2009-05-09,MP
Catharus,minimus,2009-05-09,MP
Catharus,minimus,2009-05-09,MP
Catharus,minimus,2009-05-10,CHI
Catharus,minimus,2009-05-14,CHI
Catharus,minimus,2009-05-24,CHI
Catharus,minimus,2009-05-24,CHI
Catharus,minimus,2009-09-08,CHI
Catharus,minimus,2009-09-14,CHI
Catharus,minimus,2009-09-14,CHI
Catharus,minimus,2009-09-15,CHI
Catharus,minimus,2009-09-15,CHI
Catharus,minimus,2009-09-18,CHI
Catharus,minimus,2009-09-19,CHI
Catharus,minimus,2009-09-19,MP
Catharus,minimus,2009-09-27,CHI
Catharus,minimus,2009-09-29,CHI
Catharus,minimus,2009-09-29,CHI
Catharus,minimus,2009-09-29,CHI
Catharus,minimus,2009-09-30,CHI
Catharus,minimus,2009-09-30,CHI
Catharus,minimus,2009-10-01,CHI
Catharus,minimus,2009-10-03,CHI
Catharus,minimus,2009-10-04,CHI
Catharus,minimus,2009-10-10,MP
Catharus,minimus,2009-10-10,CHI
Catharus,minimus,2009-10-11,MP
Catharus,minimus,2009-10-14,CHI
Catharus,minimus,2010-04-29,MP
Catharus,minimus,2010-05-05,CHI
Catharus,minimus,2010-05-05,CHI
Catharus,minimus,2010-05-05,CHI
Catharus,minimus,2010-05-06,MP
Catharus,minimus,2010-05-19,CHI
Catharus,minimus,2010-09-03,CHI
Catharus,minimus,2010-09-04,CHI
Catharus,minimus,2010-09-05,CHI
Catharus,minimus,2010-09-05,CHI
Catharus,minimus,2010-09-05,CHI
Catharus,minimus,2010-09-06,CHI
Catharus,minimus,2010-09-12,CHI
Catharus,minimus,2010-09-13,CHI
Catharus,minimus,2010-09-13,CHI
Catharus,minimus,2010-09-13,CHI
Catharus,minimus,2010-09-13,CHI
Catharus,minimus,2010-09-13,CHI
Catharus,minimus,2010-09-13,CHI
Catharus,minimus,2010-09-14,CHI
Catharus,minimus,2010-09-15,CHI
Catharus,minimus,2010-09-15,CHI
Catharus,minimus,2010-09-15,CHI
Catharus,minimus,2010-09-15,CHI
Catharus,minimus,2010-09-15,CHI
Catharus,minimus,2010-09-15,CHI
Catharus,minimus,2010-09-19,CHI
Catharus,minimus,2010-09-19,CHI
Catharus,minimus,2010-09-19,CHI
Catharus,minimus,2010-09-19,CHI
Catharus,minimus,2010-09-19,CHI
Catharus,minimus,2010-09-19,CHI
Catharus,minimus,2010-09-19,CHI
Catharus,minimus,2010-09-20,CHI
Catharus,minimus,2010-09-20,CHI
Catharus,minimus,2010-09-22,CHI
Catharus,minimus,2010-09-22,MP
Catharus,minimus,2010-09-22,CHI
Catharus,minimus,2010-09-22,CHI
Catharus,minimus,2010-09-22,CHI
Catharus,minimus,2010-09-24,CHI
Catharus,minimus,2010-09-25,CHI
Catharus,minimus,2010-09-25,CHI
Catharus,minimus,2010-09-27,CHI
Catharus,minimus,2010-09-28,CHI
Catharus,minimus,2010-09-29,CHI
Catharus,minimus,2010-09-29,CHI
Catharus,minimus,2010-09-30,CHI
Catharus,minimus,2010-09-30,CHI
Catharus,minimus,2010-10-01,CHI
Catharus,minimus,2010-10-01,CHI
Catharus,minimus,2010-10-03,CHI
Catharus,minimus,2011-05-08,CHI
Catharus,minimus,2011-05-12,CHI
Catharus,minimus,2011-05-13,CHI
Catharus,minimus,2011-05-13,CHI
Catharus,minimus,2011-05-15,CHI
Catharus,minimus,2011-05-15,CHI
Catharus,minimus,2011-05-20,CHI
Catharus,minimus,2011-05-20,CHI
Catharus,minimus,2011-05-20,CHI
Catharus,minimus,2011-05-20,CHI
Catharus,minimus,2011-05-20,CHI
Catharus,minimus,2011-05-22,CHI
Catharus,minimus,2011-09-04,CHI
Catharus,minimus,2011-09-04,CHI
Catharus,minimus,2011-09-04,CHI
Catharus,minimus,2011-09-04,CHI
Catharus,minimus,2011-09-05,CHI
Catharus,minimus,2011-09-11,CHI
Catharus,minimus,2011-09-12,CHI
Catharus,minimus,2011-09-12,CHI
Catharus,minimus,2011-09-14,CHI
Catharus,minimus,2011-09-14,CHI
Catharus,minimus,2011-09-14,CHI
Catharus,minimus,2011-09-15,CHI
Catharus,minimus,2011-09-15,CHI
Catharus,minimus,2011-09-20,CHI
Catharus,minimus,2011-09-20,CHI
Catharus,minimus,2011-09-20,CHI
Catharus,minimus,2011-09-20,CHI
Catharus,minimus,2011-09-20,CHI
Catharus,minimus,2011-09-22,CHI
Catharus,minimus,2011-09-23,CHI
Catharus,minimus,2011-09-24,CHI
Catharus,minimus,2011-09-24,CHI
Catharus,minimus,2011-09-27,CHI
Catharus,minimus,2011-09-28,CHI
Catharus,minimus,2011-09-29,CHI
Catharus,minimus,2011-09-29,CHI
Catharus,minimus,2011-09-30,CHI
Catharus,minimus,2011-09-30,CHI
Catharus,minimus,2011-09-30,CHI
Catharus,minimus,2011-10-03,MP
Catharus,minimus,2011-10-04,CHI
Catharus,minimus,2011-10-10,CHI
Catharus,minimus,2011-10-16,CHI
Catharus,minimus,2012-05-12,MP
Catharus,minimus,2012-05-12,CHI
Catharus,minimus,2012-05-13,CHI
Catharus,minimus,2012-05-24,MP
Catharus,minimus,2012-05-25,CHI
Catharus,minimus,2012-09-06,MP
Catharus,minimus,2012-09-06,CHI
Catharus,minimus,2012-09-06,CHI
Catharus,minimus,2012-09-06,CHI
Catharus,minimus,2012-09-08,CHI
Catharus,minimus,2012-09-08,CHI
Catharus,minimus,2012-09-08,CHI
Catharus,minimus,2012-09-08,CHI
Catharus,minimus,2012-09-08,CHI
Catharus,minimus,2012-09-08,CHI
Catharus,minimus,2012-09-08,CHI
Catharus,minimus,2012-09-09,CHI
Catharus,minimus,2012-09-09,CHI
Catharus,minimus,2012-09-09,CHI
Catharus,minimus,2012-09-10,MP
Catharus,minimus,2012-09-11,CHI
Catharus,minimus,2012-09-11,CHI
Catharus,minimus,2012-09-13,CHI
Catharus,minimus,2012-09-13,MP
Catharus,minimus,2012-09-13,CHI
Catharus,minimus,2012-09-13,MP
Catharus,minimus,2012-09-13,MP
Catharus,minimus,2012-09-13,MP
Catharus,minimus,2012-09-13,MP
Catharus,minimus,2012-09-13,MP
Catharus,minimus,2012-09-13,MP
Catharus,minimus,2012-09-13,CHI
Catharus,minimus,2012-09-14,CHI
Catharus,minimus,2012-09-14,CHI
Catharus,minimus,2012-09-14,CHI
Catharus,minimus,2012-09-14,CHI
Catharus,minimus,2012-09-14,CHI
Catharus,minimus,2012-09-14,CHI
Catharus,minimus,2012-09-14,CHI
Catharus,minimus,2012-09-15,CHI
Catharus,minimus,2012-09-15,MP
Catharus,minimus,2012-09-15,MP
Catharus,minimus,2012-09-15,CHI
Catharus,minimus,2012-09-15,CHI
Catharus,minimus,2012-09-17,MP
Catharus,minimus,2012-09-18,CHI
Catharus,minimus,2012-09-18,CHI
Catharus,minimus,2012-09-18,CHI
Catharus,minimus,2012-09-18,CHI
Catharus,minimus,2012-09-19,MP
Catharus,minimus,2012-09-19,MP
Catharus,minimus,2012-09-19,CHI
Catharus,minimus,2012-09-20,CHI
Catharus,minimus,2012-09-20,CHI
Catharus,minimus,2012-09-21,CHI
Catharus,minimus,2012-09-22,CHI
Catharus,minimus,2012-09-22,MP
Catharus,minimus,2012-09-22,MP
Catharus,minimus,2012-09-22,MP
Catharus,minimus,2012-09-23,CHI
Catharus,minimus,2012-09-23,CHI
Catharus,minimus,2012-09-23,CHI
Catharus,minimus,2012-09-23,MP
Catharus,minimus,2012-09-26,CHI
Catharus,minimus,2012-09-26,CHI
Catharus,minimus,2012-09-26,CHI
Catharus,minimus,2012-09-26,CHI
Catharus,minimus,2012-09-26,CHI
Catharus,minimus,2012-09-26,CHI
Catharus,minimus,2012-09-27,CHI
Catharus,minimus,2012-09-27,CHI
Catharus,minimus,2012-09-29,MP
Catharus,minimus,2012-10-01,CHI
Catharus,minimus,2012-10-02,CHI
Catharus,minimus,2012-10-08,MP
Catharus,minimus,2013-05-15,CHI
Catharus,minimus,2013-05-15,MP
Catharus,minimus,2013-05-17,CHI
Catharus,minimus,2013-05-25,CHI
Catharus,minimus,2013-05-26,CHI
Catharus,minimus,2013-08-31,CHI
Catharus,minimus,2013-09-03,CHI
Catharus,minimus,2013-09-05,CHI
Catharus,minimus,2013-09-05,CHI
Catharus,minimus,2013-09-06,CHI
Catharus,minimus,2013-09-08,CHI
Catharus,minimus,2013-09-08,CHI
Catharus,minimus,2013-09-08,CHI
Catharus,minimus,2013-09-10,CHI
Catharus,minimus,2013-09-11,MP
Catharus,minimus,2013-09-11,MP
Catharus,minimus,2013-09-11,CHI
Catharus,minimus,2013-09-11,CHI
Catharus,minimus,2013-09-11,CHI
Catharus,minimus,2013-09-12,CHI
Catharus,minimus,2013-09-12,CHI
Catharus,minimus,2013-09-12,CHI
Catharus,minimus,2013-09-12,MP
Catharus,minimus,2013-09-13,CHI
Catharus,minimus,2013-09-13,CHI
Catharus,minimus,2013-09-13,CHI
Catharus,minimus,2013-09-13,CHI
Catharus,minimus,2013-09-14,CHI
Catharus,minimus,2013-09-15,CHI
Catharus,minimus,2013-09-18,MP
Catharus,minimus,2013-09-18,CHI
Catharus,minimus,2013-09-19,MP
Catharus,minimus,2013-09-21,CHI
Catharus,minimus,2013-09-21,CHI
Catharus,minimus,2013-09-21,CHI
Catharus,minimus,2013-10-02,CHI
Catharus,minimus,2013-10-02,CHI
Catharus,minimus,2014-05-07,CHI
Catharus,minimus,2014-05-14,MP
Catharus,minimus,2014-05-18,CHI
Catharus,minimus,2014-05-20,MP
Catharus,minimus,2014-05-20,CHI
Catharus,minimus,2014-05-22,CHI
Catharus,minimus,2014-05-22,CHI
Catharus,minimus,2014-05-25,CHI
Catharus,minimus,2014-09-03,CHI
Catharus,minimus,2014-09-03,MP
Catharus,minimus,2014-09-06,CHI
Catharus,minimus,2014-09-07,CHI
Catharus,minimus,2014-09-11,CHI
Catharus,minimus,2014-09-11,CHI
Catharus,minimus,2014-09-11,CHI
Catharus,minimus,2014-09-12,CHI
Catharus,minimus,2014-09-12,MP
Catharus,minimus,2014-09-12,CHI
Catharus,minimus,2014-09-13,CHI
Catharus,minimus,2014-09-13,CHI
Catharus,minimus,2014-09-15,CHI
Catharus,minimus,2014-09-17,MP
Catharus,minimus,2014-09-17,CHI
Catharus,minimus,2014-09-17,CHI
Catharus,minimus,2014-09-17,CHI
Catharus,minimus,2014-09-18,CHI
Catharus,minimus,2014-09-20,CHI
Catharus,minimus,2014-09-20,CHI
Catharus,minimus,2014-09-21,MP
Catharus,minimus,2014-09-21,MP
Catharus,minimus,2014-09-21,MP
Catharus,minimus,2014-09-21,CHI
Catharus,minimus,2014-09-22,CHI
Catharus,minimus,2014-09-22,CHI
Catharus,minimus,2014-09-22,CHI
Catharus,minimus,2014-09-22,CHI
Catharus,minimus,2014-09-22,CHI
Catharus,minimus,2014-09-23,MP
Catharus,minimus,2014-09-23,MP
Catharus,minimus,2014-09-23,MP
Catharus,minimus,2014-09-24,CHI
Catharus,minimus,2014-09-24,CHI
Catharus,minimus,2014-09-26,CHI
Catharus,minimus,2014-09-26,CHI
Catharus,minimus,2014-09-26,CHI
Catharus,minimus,2014-09-27,CHI
Catharus,minimus,2014-09-27,CHI
Catharus,minimus,2014-09-27,CHI
Catharus,minimus,2014-09-27,CHI
Catharus,minimus,2014-09-28,CHI
Catharus,minimus,2014-09-28,CHI
Catharus,minimus,2014-09-28,MP
Catharus,minimus,2014-09-28,MP
Catharus,minimus,2014-09-28,CHI
Catharus,minimus,2014-09-29,CHI
Catharus,minimus,2014-09-29,CHI
Catharus,minimus,2014-09-29,CHI
Catharus,minimus,2014-09-30,CHI
Catharus,minimus,2014-10-05,CHI
Catharus,minimus,2014-10-05,CHI
Catharus,minimus,2014-10-05,CHI
Catharus,minimus,2014-10-08,CHI
