event,host_city,year,host_country,event_url,section,artist,song,artist_url,image_url,artist_country,country_emoji,running_order,total_points,rank,rank_ordinal,qualified,winner
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Triana Park,Line,https://eurovision.tv/participant/triana-park,https://static.eurovision.tv/hb-cgi/images/8d917d7b-6567-4249-b34e-25ad2634dadd/avatar_small.jpg,Latvia,:flag_lv:,18,21,18,18th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Martina Bárta,My Turn,https://eurovision.tv/participant/martina-barta,https://static.eurovision.tv/hb-cgi/images/8d917d7a-bf4d-4c2e-8b31-747b6de24ca7/avatar_small.jpg,Czech Republic,:flag_cz:,14,83,13,13th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Omar Naber,On My Way,https://eurovision.tv/participant/omar-naber-1,https://static.eurovision.tv/hb-cgi/images/8d917d7b-4577-49ee-909b-da708d2e4599/avatar_small.jpg,Slovenia,:flag_si:,17,36,17,17th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Lindita,World,https://eurovision.tv/participant/lindita,https://static.eurovision.tv/hb-cgi/images/8d917d79-9913-4c7a-bb24-bf60d5534ff9/avatar_small.jpg,Albania,:flag_al:,4,76,14,14th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Tamara Gachechiladze,Keep The Faith,https://eurovision.tv/participant/tamara-gachechiladze,https://static.eurovision.tv/hb-cgi/images/8d917d7b-050f-484f-945c-9dc93c79d257/avatar_small.jpg,Georgia,:flag_ge:,2,99,11,11th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Norma John,Blackbird,https://eurovision.tv/participant/norma-john,https://static.eurovision.tv/hb-cgi/images/8d917d7a-afac-412f-8095-c333ce4e52a9/avatar_small.jpg,Finland,:flag_fi:,7,92,12,12th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Slavko Kalezić,Space,https://eurovision.tv/participant/slavko-kalezic,https://static.eurovision.tv/hb-cgi/images/8d917bbb-4daa-457d-bafc-6e5bd9794bab/avatar_small.jpg,Montenegro,:flag_me:,6,56,16,16th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Kasia Moś,Flashlight,https://eurovision.tv/participant/kasia-mos,https://static.eurovision.tv/hb-cgi/images/8d917d7c-27f3-4514-ac67-d586dbc50beb/avatar_small.jpg,Poland,:flag_pl:,11,119,9,9th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Demy,This is Love,https://eurovision.tv/participant/demy,https://static.eurovision.tv/hb-cgi/images/8d917c99-6a08-4b73-ab70-bddc1f323099/avatar_small.jpg,Greece,:flag_gr:,10,115,10,10th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Sunstroke Project,Hey Mamma,https://eurovision.tv/participant/sunstroke-project,https://static.eurovision.tv/hb-cgi/images/8d917d7b-54d6-4258-b202-b6b08e9c113e/avatar_small.jpg,Moldova,:flag_md:,12,291,2,2nd,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Artsvik,Fly With Me,https://eurovision.tv/participant/artsvik,https://static.eurovision.tv/hb-cgi/images/8d917d79-aa9a-44a1-8eba-a2656f4f2881/avatar_small.jpg,Armenia,:flag_am:,16,152,7,7th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Robin Bengtsson,I Can't Go On,https://eurovision.tv/participant/robin-bengtsson,https://static.eurovision.tv/hb-cgi/images/8d917d7b-362e-40f8-a00f-4684645ea1ba/avatar_small.jpg,Sweden,:flag_se:,1,227,3,3rd,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Blanche,City Lights,https://eurovision.tv/participant/blanche,https://static.eurovision.tv/hb-cgi/images/8d917d7b-266a-489e-bb54-023a7fa44ba1/avatar_small.jpg,Belgium,:flag_be:,5,165,4,4th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Isaiah,Don't Come Easy,https://eurovision.tv/participant/isaiah,https://static.eurovision.tv/hb-cgi/images/8d917c99-99eb-4228-96f0-2977319a0bea/avatar_small.jpg,Australia,:flag_au:,3,160,6,6th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Dihaj,Skeletons,https://eurovision.tv/participant/dihaj,https://static.eurovision.tv/hb-cgi/images/8d917d79-cc4d-44b3-b9f8-961aaf9aa987/avatar_small.jpg,Azerbaijan,:flag_az:,8,150,8,8th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Hovig,Gravity,https://eurovision.tv/participant/hovig,https://static.eurovision.tv/hb-cgi/images/8d917d7b-1541-4d90-ba2f-d50a3160e770/avatar_small.jpg,Cyprus,:flag_cy:,15,164,5,5th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,first-semi-final,Salvador Sobral,Amar Pelos Dois,https://eurovision.tv/participant/salvador-sobral,https://static.eurovision.tv/hb-cgi/images/8d917d7a-f64e-4cbb-84b1-9f3deae2bb6c/avatar_small.jpg,Portugal,:flag_pt:,9,370,1,1st,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Fusedmarc,Rain Of Revolution,https://eurovision.tv/participant/fusedmarc,https://static.eurovision.tv/hb-cgi/images/8d917d7c-59e4-4ea7-aefd-8c87982c8235/avatar_small.jpg,Lithuania,:flag_lt:,16,42,17,17th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Valentina Monetta and Jimmie Wilson,Spirit of the Night,https://eurovision.tv/participant/valentina-monetta-and-jimmie-wilson,https://static.eurovision.tv/hb-cgi/images/8d917bc2-80a9-4f27-971e-193d694f9d9b/avatar_small.jpg,San Marino,:flag_sm:,10,1,18,18th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Koit Toome & Laura,Verona,https://eurovision.tv/participant/koit-toome-laura,https://static.eurovision.tv/hb-cgi/images/8d917d7c-a8da-4f50-8130-5f1d1d17c9c1/avatar_small.jpg,Estonia,:flag_ee:,17,85,14,14th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Timebelle,Apollo,https://eurovision.tv/participant/timebelle,https://static.eurovision.tv/hb-cgi/images/8d917d7c-95ac-4e22-8b82-24e5ac4215bb/avatar_small.jpg,Switzerland,:flag_ch:,13,97,12,12th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Brendan Murray,Dying to Try,https://eurovision.tv/participant/brendan-murray,https://static.eurovision.tv/hb-cgi/images/8d917d7c-bad5-4a7c-8944-1537e5a2aa84/avatar_small.jpg,Ireland,:flag_ie:,9,86,13,13th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Tijana Bogićević,In Too Deep,https://eurovision.tv/participant/tijana-bogicevic,https://static.eurovision.tv/hb-cgi/images/8d917d7b-d76f-4c6f-a6f0-6bf79a18c142/avatar_small.jpg,Serbia,:flag_rs:,1,98,11,11th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Claudia Faniello,Breathlessly,https://eurovision.tv/participant/claudia-faniello,https://static.eurovision.tv/hb-cgi/images/8d917d7b-a409-4b2e-b89a-a5bcff316981/avatar_small.jpg,Malta,:flag_mt:,4,55,16,16th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Jana Burčeska,Dance Alone,https://eurovision.tv/participant/jana-burceska,https://static.eurovision.tv/hb-cgi/images/8d917d7b-9436-4f9a-bee0-154873f9e881/avatar_small.jpg,North Macedonia,:flag_mk:,3,69,15,15th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,JOWST,Grab The Moment,https://eurovision.tv/participant/jowst,https://static.eurovision.tv/hb-cgi/images/8d917d7c-36e7-423c-8668-049da7883417/avatar_small.jpg,Norway,:flag_no:,12,189,5,5th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Naviband,Story of My Life,https://eurovision.tv/participant/naviband,https://static.eurovision.tv/hb-cgi/images/8d917d7c-4b28-4bee-aa5e-e62f7087879e/avatar_small.jpg,Belarus,:flag_by:,14,110,9,9th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Jacques Houdek,My Friend,https://eurovision.tv/participant/jacques-houdek,https://static.eurovision.tv/hb-cgi/images/8d917b9c-78ba-420e-9967-1582e5d7f6df/avatar_small.jpg,Croatia,:flag_hr:,11,141,8,8th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Kristian Kostov,Beautiful Mess,https://eurovision.tv/participant/kristian-kostov,https://static.eurovision.tv/hb-cgi/images/8d917d7b-b4eb-4386-8c6d-c468f3a703e5/avatar_small.jpg,Bulgaria,:flag_bg:,15,403,1,1st,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,IMRI,I Feel Alive,https://eurovision.tv/participant/imri,https://static.eurovision.tv/hb-cgi/images/8d917d7c-699e-480e-87a4-553008a06b96/avatar_small.jpg,Israel,:flag_il:,18,207,3,3rd,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Nathan Trent,Running On Air,https://eurovision.tv/participant/nathan-trent,https://static.eurovision.tv/hb-cgi/images/8d917c9a-33d6-40d6-9e70-eb8b793b82de/avatar_small.jpg,Austria,:flag_at:,2,147,7,7th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Joci Pápai,Origo,https://eurovision.tv/participant/joci-papai,https://static.eurovision.tv/hb-cgi/images/8d917d7c-cb19-4b91-8d17-2bf6178a7b29/avatar_small.jpg,Hungary,:flag_hu:,7,231,2,2nd,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Ilinca ft. Alex Florea,Yodel It!,https://eurovision.tv/participant/ilinca-ft-alex-florea,https://static.eurovision.tv/hb-cgi/images/8d917d7c-db1b-4507-a484-54c315a06e9a/avatar_small.jpg,Romania,:flag_ro:,5,174,6,6th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,Anja,Where I Am,https://eurovision.tv/participant/anja,https://static.eurovision.tv/hb-cgi/images/8d917d7c-8370-40e0-bfa2-051176061358/avatar_small.jpg,Denmark,:flag_dk:,8,101,10,10th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,second-semi-final,OG3NE,Lights and Shadows,https://eurovision.tv/participant/og3ne,https://static.eurovision.tv/hb-cgi/images/8d917d7a-e65d-4e26-b887-79cd2648be17/avatar_small.jpg,Netherlands,:flag_nl:,6,200,4,4th,TRUE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Alma,Requiem,https://eurovision.tv/participant/alma,https://static.eurovision.tv/hb-cgi/images/8d917d7b-c479-4d37-a628-619581250c4d/avatar_small.jpg,France,:flag_fr:,26,135,12,12th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Levina,Perfect Life,https://eurovision.tv/participant/levina,https://static.eurovision.tv/hb-cgi/images/8d917d7b-e758-4582-afbf-ac69145734eb/avatar_small.jpg,Germany,:flag_de:,21,6,25,25th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Manel Navarro,Do It For Your Lover,https://eurovision.tv/participant/manel-navarro,https://static.eurovision.tv/hb-cgi/images/8d917bc6-4eb4-45eb-8e7d-079fd406affe/avatar_small.jpg,Spain,:flag_es:,16,5,26,26th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Lucie Jones,Never Give Up On You,https://eurovision.tv/participant/lucie-jones,https://static.eurovision.tv/hb-cgi/images/8d917d7b-f6ac-43da-a9bd-e0dc21683378/avatar_small.jpg,United Kingdom,:flag_gb:,18,111,15,15th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Francesco Gabbani,Occidentali's Karma,https://eurovision.tv/participant/francesco-gabbani,https://static.eurovision.tv/hb-cgi/images/8d917d7c-06ff-49db-9465-306f08a6dd3e/avatar_small.jpg,Italy,:flag_it:,9,334,6,6th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,O.Torvald,Time,https://eurovision.tv/participant/o-torvald,https://static.eurovision.tv/hb-cgi/images/8d917d7c-1787-4ab3-8d59-e45add5b2afa/avatar_small.jpg,Ukraine,:flag_ua:,22,36,24,24th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Kasia Moś,Flashlight,https://eurovision.tv/participant/kasia-mos,https://static.eurovision.tv/hb-cgi/images/8d917d7c-27f3-4514-ac67-d586dbc50beb/avatar_small.jpg,Poland,:flag_pl:,2,64,22,22nd,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Demy,This is Love,https://eurovision.tv/participant/demy,https://static.eurovision.tv/hb-cgi/images/8d917c99-6a08-4b73-ab70-bddc1f323099/avatar_small.jpg,Greece,:flag_gr:,15,77,19,19th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Sunstroke Project,Hey Mamma,https://eurovision.tv/participant/sunstroke-project,https://static.eurovision.tv/hb-cgi/images/8d917d7b-54d6-4258-b202-b6b08e9c113e/avatar_small.jpg,Moldova,:flag_md:,7,374,3,3rd,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Artsvik,Fly With Me,https://eurovision.tv/participant/artsvik,https://static.eurovision.tv/hb-cgi/images/8d917d79-aa9a-44a1-8eba-a2656f4f2881/avatar_small.jpg,Armenia,:flag_am:,5,79,18,18th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Robin Bengtsson,I Can't Go On,https://eurovision.tv/participant/robin-bengtsson,https://static.eurovision.tv/hb-cgi/images/8d917d7b-362e-40f8-a00f-4684645ea1ba/avatar_small.jpg,Sweden,:flag_se:,24,344,5,5th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Blanche,City Lights,https://eurovision.tv/participant/blanche,https://static.eurovision.tv/hb-cgi/images/8d917d7b-266a-489e-bb54-023a7fa44ba1/avatar_small.jpg,Belgium,:flag_be:,23,363,4,4th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Isaiah,Don't Come Easy,https://eurovision.tv/participant/isaiah,https://static.eurovision.tv/hb-cgi/images/8d917c99-99eb-4228-96f0-2977319a0bea/avatar_small.jpg,Australia,:flag_au:,14,173,9,9th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Dihaj,Skeletons,https://eurovision.tv/participant/dihaj,https://static.eurovision.tv/hb-cgi/images/8d917d79-cc4d-44b3-b9f8-961aaf9aa987/avatar_small.jpg,Azerbaijan,:flag_az:,12,120,14,14th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Hovig,Gravity,https://eurovision.tv/participant/hovig,https://static.eurovision.tv/hb-cgi/images/8d917d7b-1541-4d90-ba2f-d50a3160e770/avatar_small.jpg,Cyprus,:flag_cy:,19,68,21,21st,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Salvador Sobral,Amar Pelos Dois,https://eurovision.tv/participant/salvador-sobral,https://static.eurovision.tv/hb-cgi/images/8d917d7a-f64e-4cbb-84b1-9f3deae2bb6c/avatar_small.jpg,Portugal,:flag_pt:,11,758,1,1st,FALSE,TRUE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,JOWST,Grab The Moment,https://eurovision.tv/participant/jowst,https://static.eurovision.tv/hb-cgi/images/8d917d7c-36e7-423c-8668-049da7883417/avatar_small.jpg,Norway,:flag_no:,17,158,10,10th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Naviband,Story of My Life,https://eurovision.tv/participant/naviband,https://static.eurovision.tv/hb-cgi/images/8d917d7c-4b28-4bee-aa5e-e62f7087879e/avatar_small.jpg,Belarus,:flag_by:,3,83,17,17th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Jacques Houdek,My Friend,https://eurovision.tv/participant/jacques-houdek,https://static.eurovision.tv/hb-cgi/images/8d917b9c-78ba-420e-9967-1582e5d7f6df/avatar_small.jpg,Croatia,:flag_hr:,13,128,13,13th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Kristian Kostov,Beautiful Mess,https://eurovision.tv/participant/kristian-kostov,https://static.eurovision.tv/hb-cgi/images/8d917d7b-b4eb-4386-8c6d-c468f3a703e5/avatar_small.jpg,Bulgaria,:flag_bg:,25,615,2,2nd,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,IMRI,I Feel Alive,https://eurovision.tv/participant/imri,https://static.eurovision.tv/hb-cgi/images/8d917d7c-699e-480e-87a4-553008a06b96/avatar_small.jpg,Israel,:flag_il:,1,39,23,23rd,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Nathan Trent,Running On Air,https://eurovision.tv/participant/nathan-trent,https://static.eurovision.tv/hb-cgi/images/8d917c9a-33d6-40d6-9e70-eb8b793b82de/avatar_small.jpg,Austria,:flag_at:,4,93,16,16th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Joci Pápai,Origo,https://eurovision.tv/participant/joci-papai,https://static.eurovision.tv/hb-cgi/images/8d917d7c-cb19-4b91-8d17-2bf6178a7b29/avatar_small.jpg,Hungary,:flag_hu:,8,200,8,8th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Ilinca ft. Alex Florea,Yodel It!,https://eurovision.tv/participant/ilinca-ft-alex-florea,https://static.eurovision.tv/hb-cgi/images/8d917d7c-db1b-4507-a484-54c315a06e9a/avatar_small.jpg,Romania,:flag_ro:,20,282,7,7th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,Anja,Where I Am,https://eurovision.tv/participant/anja,https://static.eurovision.tv/hb-cgi/images/8d917d7c-8370-40e0-bfa2-051176061358/avatar_small.jpg,Denmark,:flag_dk:,10,77,20,20th,FALSE,FALSE
Kyiv 2017,Kyiv,2017,Ukraine,https://eurovision.tv/event/kyiv-2017,grand-final,OG3NE,Lights and Shadows,https://eurovision.tv/participant/og3ne,https://static.eurovision.tv/hb-cgi/images/8d917d7a-e65d-4e26-b887-79cd2648be17/avatar_small.jpg,Netherlands,:flag_nl:,6,150,11,11th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Serhat,I Didn't Know,https://eurovision.tv/participant/serhat,https://static.eurovision.tv/hb-cgi/images/8d9179bd-2780-4479-a040-7725661fd0b1/avatar_small.jpg,San Marino,:flag_sm:,8,68,12,12th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Greta Salóme,Hear Them Calling,https://eurovision.tv/participant/greta-salome,https://static.eurovision.tv/hb-cgi/images/8d91797f-cf7d-4b50-a244-a4a366b80aeb/avatar_small.jpg,Iceland,:flag_is:,16,51,14,14th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Highway,The Real Thing,https://eurovision.tv/participant/highway,https://static.eurovision.tv/hb-cgi/images/8d9179a6-cc69-471a-9337-c05281d91358/avatar_small.jpg,Montenegro,:flag_me:,15,60,13,13th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Argo,Utopian Land,https://eurovision.tv/participant/argo,https://static.eurovision.tv/hb-cgi/images/8d917975-d7e2-4fe6-9392-949f2c62a8d4/avatar_small.jpg,Greece,:flag_gr:,2,44,16,16th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Jüri Pootsmann,Play,https://eurovision.tv/participant/jueri-pootsmann,https://static.eurovision.tv/hb-cgi/images/8d917956-9cad-4e45-99cb-f9202af97a32/avatar_small.jpg,Estonia,:flag_ee:,13,24,18,18th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Dalal & Deen feat. Ana Rucner and Jala,Ljubav Je,https://eurovision.tv/participant/dalal-deen-feat-ana-rucner-and-jala,https://static.eurovision.tv/hb-cgi/images/8d917943-3999-45a7-b07a-e81084e2aea0/avatar_small.jpg,Bosnia & Herzegovina,:flag_ba:,17,104,11,11th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Lidia Isac,Falling Stars,https://eurovision.tv/participant/lidia-isac,https://static.eurovision.tv/hb-cgi/images/9045bac7-a7b5-4341-b5a0-51272f645553/avatar_small.png,Moldova,:flag_md:,3,33,17,17th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Sandhja,Sing It Away,https://eurovision.tv/participant/sandhja,https://static.eurovision.tv/hb-cgi/images/8d917967-ad1a-4bbd-90e5-028b71dadded/avatar_small.jpg,Finland,:flag_fi:,1,51,15,15th,FALSE,FALSE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,ZOË,Loin d'ici,https://eurovision.tv/participant/zoe,https://static.eurovision.tv/hb-cgi/images/8d917930-89d5-422d-b052-4283f93b96db/avatar_small.jpg,Austria,:flag_at:,12,170,7,7th,TRUE,TRUE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Douwe Bob,Slow Down,https://eurovision.tv/participant/douwe-bob,https://static.eurovision.tv/hb-cgi/images/8d917b87-5437-43c5-8293-312213a6bdf7/avatar_small.jpg,Netherlands,:flag_nl:,6,197,5,5th,TRUE,TRUE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Sergey Lazarev,You Are The Only One,https://eurovision.tv/participant/sergey-lazarev,https://static.eurovision.tv/hb-cgi/images/8d9179ba-a10e-4a73-a379-f246da81ed0c/avatar_small.jpg,Russia,:flag_ru:,9,342,1,1st,TRUE,TRUE
Stockholm 2016,Stockholm,2016,Sweden,https://eurovision.tv/event/stockholm-2016,first-semi-final,Freddie,Pioneer,https://eurovision.tv/participant/freddie,https://static.eurovision.tv/hb-cgi/images/8d91797f-902c-4010-b0b2-469650ad0d09/avatar_small.jpg,Hungary,:flag_hu:,4,197,4,4th,TRUE,TRUE
