Entity,Code,Year,Total population (Gapminder),Continent,"GDP per capita, PPP (constant 2011 international $)",Mobile cellular subscriptions (per 100 people)
Greece,GRC,1844,2881000,,,
Greece,GRC,1845,2908000,,,
Greece,GRC,1846,2934000,,,
Greece,GRC,1847,2961000,,,
Greece,GRC,1848,2989000,,,
Greece,GRC,1849,3016000,,,
Greece,GRC,1850,3044000,,,
Greece,GRC,1851,3072000,,,
Greece,GRC,1852,3100000,,,
Greece,GRC,1853,3129000,,,
Greece,GRC,1854,3158000,,,
Greece,GRC,1855,3187000,,,
Greece,GRC,1856,3216000,,,
Greece,GRC,1857,3246000,,,
Greece,GRC,1858,3273000,,,
Greece,GRC,1859,3306000,,,
Greece,GRC,1860,3336000,,,
Greece,GRC,1861,3367000,,,
Greece,GRC,1862,3398000,,,
Greece,GRC,1863,3430000,,,
Greece,GRC,1864,3461000,,,
Greece,GRC,1865,3493000,,,
Greece,GRC,1866,3525000,,,
Greece,GRC,1867,3558000,,,
Greece,GRC,1868,3591000,,,
Greece,GRC,1869,3621000,,,
Greece,GRC,1870,3657000,,,
Greece,GRC,1871,3694000,,,
Greece,GRC,1872,3732000,,,
Greece,GRC,1873,3770000,,,
Greece,GRC,1874,3809000,,,
Greece,GRC,1875,3848000,,,
Greece,GRC,1876,3887000,,,
Greece,GRC,1877,3927000,,,
Greece,GRC,1878,3967000,,,
Greece,GRC,1879,4008000,,,
Greece,GRC,1880,4049000,,,
Greece,GRC,1881,4090000,,,
Greece,GRC,1882,4132000,,,
Greece,GRC,1883,4174000,,,
Greece,GRC,1884,4217000,,,
Greece,GRC,1885,4260000,,,
Greece,GRC,1886,4303000,,,
Greece,GRC,1887,4347000,,,
Greece,GRC,1888,4392000,,,
Greece,GRC,1889,4437000,,,
Greece,GRC,1890,4482000,,,
Greece,GRC,1891,4528000,,,
Greece,GRC,1892,4574000,,,
Greece,GRC,1893,4621000,,,
Greece,GRC,1894,4668000,,,
Greece,GRC,1895,4716000,,,
Greece,GRC,1896,4764000,,,
Greece,GRC,1897,4813000,,,
Greece,GRC,1898,4862000,,,
Greece,GRC,1899,4912000,,,
Greece,GRC,1900,4962000,,,
Greece,GRC,1901,4997000,,,
Greece,GRC,1902,5032000,,,
Greece,GRC,1903,5067000,,,
Greece,GRC,1904,5102000,,,
Greece,GRC,1905,5138000,,,
Greece,GRC,1906,5174000,,,
Greece,GRC,1907,5210000,,,
Greece,GRC,1908,5246000,,,
Greece,GRC,1909,5283000,,,
Greece,GRC,1910,5320000,,,
Greece,GRC,1911,5355000,,,
Greece,GRC,1912,5390000,,,
Greece,GRC,1913,5425000,,,
Greece,GRC,1914,5463000,,,
Greece,GRC,1915,5502000,,,
Greece,GRC,1916,5541000,,,
Greece,GRC,1917,5580000,,,
Greece,GRC,1918,5620000,,,
Greece,GRC,1919,5660000,,,
Greece,GRC,1920,5700000,,,
Greece,GRC,1921,5837000,,,
Greece,GRC,1922,5890000,,,
Greece,GRC,1923,6010000,,,
Greece,GRC,1924,6000000,,,
Greece,GRC,1925,5958000,,,
Greece,GRC,1926,6042000,,,
Greece,GRC,1927,6127000,,,
Greece,GRC,1928,6205000,,,
Greece,GRC,1929,6275000,,,
Greece,GRC,1930,6351000,,,
Greece,GRC,1931,6440000,,,
Greece,GRC,1932,6516000,,,
Greece,GRC,1933,6591000,,,
Greece,GRC,1934,6688000,,,
Greece,GRC,1935,6793000,,,
Greece,GRC,1936,6886000,,,
Greece,GRC,1937,6973000,,,
Greece,GRC,1938,7061000,,,
Greece,GRC,1939,7156000,,,
Greece,GRC,1940,7280000,,,
Greece,GRC,1941,7362000,,,
Greece,GRC,1942,7339000,,,
Greece,GRC,1943,7297000,,,
Greece,GRC,1944,7284000,,,
Greece,GRC,1945,7322000,,,
Greece,GRC,1946,7418000,,,
Greece,GRC,1947,7529000,,,
Greece,GRC,1948,7749000,,,
Greece,GRC,1949,7856000,,,
Greece,GRC,1950,7566002,,,
Greece,GRC,1951,7646718,,,
Greece,GRC,1952,7725959,,,
Greece,GRC,1953,7805207,,,
Greece,GRC,1954,7885213,,,
Greece,GRC,1955,7965998,,,
Greece,GRC,1956,8046802,,,
Greece,GRC,1957,8126135,,,
Greece,GRC,1958,8201917,,,
Greece,GRC,1959,8271724,,,
Greece,GRC,1960,8333499,,,0
Greece,GRC,1961,8386326,,,
Greece,GRC,1962,8431099,,,
Greece,GRC,1963,8470808,,,
Greece,GRC,1964,8509724,,,
Greece,GRC,1965,8551005,,,0
Greece,GRC,1966,8596595,,,
Greece,GRC,1967,8646013,,,
Greece,GRC,1968,8697173,,,
Greece,GRC,1969,8746781,,,
Greece,GRC,1970,8793002,,,0
Greece,GRC,1971,8833582,,,
Greece,GRC,1972,8870711,,,
Greece,GRC,1973,8912166,,,
Greece,GRC,1974,8968522,,,
Greece,GRC,1975,9046544,,,0
Greece,GRC,1976,9149987,,,0
Greece,GRC,1977,9274357,,,0
Greece,GRC,1978,9408034,,,0
Greece,GRC,1979,9534673,,,0
Greece,GRC,1980,9642504,,,0
Greece,GRC,1981,9728220,,,0
Greece,GRC,1982,9795461,,,0
Greece,GRC,1983,9848045,,,0
Greece,GRC,1984,9892518,,,0
Greece,GRC,1985,9934292,,,0
Greece,GRC,1986,9972624,,,0
Greece,GRC,1987,10007304,,,0
Greece,GRC,1988,10045020,,,0
Greece,GRC,1989,10094241,,,0
Greece,GRC,1990,10160501,,20686.1367611483,0
Greece,GRC,1991,10247132,,21072.9332724706,0
Greece,GRC,1992,10351229,,21058.96205484,0
Greece,GRC,1993,10464295,,20600.4767595964,0.454140254784036
Greece,GRC,1994,10574134,,20907.5390114597,1.43193828851366
Greece,GRC,1995,10671809,,21247.0408971017,2.53026704512541
Greece,GRC,1996,10754641,,21759.0612321488,4.88929604430217
Greece,GRC,1997,10824894,,22622.9137945759,8.55478038153572
Greece,GRC,1998,10884604,,23374.1527731618,18.5578156644101
Greece,GRC,1999,10937612,,24000.1358885311,35.2020411413036
Greece,GRC,2000,10986883,,24839.0759062479,53.2430411127363
Greece,GRC,2001,11032395,,25731.2092719044,71.2040290411697
Greece,GRC,2002,11073334,,26642.768959863,83.0384854003357
Greece,GRC,2003,11111072,,28119.4073558205,79.4783541557586
Greece,GRC,2004,11147261,,29469.5266005245,82.7323974604089
Greece,GRC,2005,11183114,,29559.2813870956,90.7902910167802
Greece,GRC,2006,11219300,,31136.4469589464,96.8343656322511
Greece,GRC,2007,11255717,,32073.9603960134,108.031133222627
Greece,GRC,2008,11291807,,31881.7123475428,120.838586341592
Greece,GRC,2009,11326596,,30430.419418438,116.176973299494
Greece,GRC,2010,11359346,,28726.0792836873,107.397436922315
Greece,GRC,2011,11390031,,26141.3195918975,106.173439886263
Greece,GRC,2012,11418878,,24364.2690631745,117.419390333686
Greece,GRC,2013,11445691,,23746.0845699961,110.576038087499
Greece,GRC,2014,,,24081.6305378246,107.810860202015
Greece,GRC,2015,,Europe,24170.3018369872,112.024184777764
Greece,GRC,2016,,,24211.7408896851,112.117716508538
Greece,GRC,2017,,,24574.382476123,115.926246886921
Greenland,GRL,1800,9584,,,
Greenland,GRL,1820,9584,,,
Greenland,GRL,1950,22998,,,
Greenland,GRL,1951,23449,,,
Greenland,GRL,1952,23982,,,
Greenland,GRL,1953,24635,,,
Greenland,GRL,1954,25433,,,
Greenland,GRL,1955,26383,,,
Greenland,GRL,1956,27477,,,
Greenland,GRL,1957,28689,,,
Greenland,GRL,1958,29985,,,
Greenland,GRL,1959,31320,,,
Greenland,GRL,1960,32649,,,0
Greenland,GRL,1961,33948,,,
Greenland,GRL,1962,35216,,,
Greenland,GRL,1963,36487,,,
Greenland,GRL,1964,37810,,,
Greenland,GRL,1965,39215,,,0
Greenland,GRL,1966,40715,,,
Greenland,GRL,1967,42273,,,
Greenland,GRL,1968,43809,,,
Greenland,GRL,1969,45221,,,
Greenland,GRL,1970,46431,,,0
Greenland,GRL,1971,47420,,,
Greenland,GRL,1972,48209,,,
Greenland,GRL,1973,48814,,,
Greenland,GRL,1974,49263,,,
Greenland,GRL,1975,49586,,,0
Greenland,GRL,1976,49775,,,0
Greenland,GRL,1977,49844,,,0
Greenland,GRL,1978,49873,,,0
Greenland,GRL,1979,49969,,,0
Greenland,GRL,1980,50208,,,0
Greenland,GRL,1981,50619,,,0
Greenland,GRL,1982,51180,,,0
Greenland,GRL,1983,51842,,,0
Greenland,GRL,1984,52527,,,0
Greenland,GRL,1985,53173,,,0
Greenland,GRL,1986,53777,,,0
Greenland,GRL,1987,54348,,,0
Greenland,GRL,1988,54854,,,0
Greenland,GRL,1989,55263,,,0
Greenland,GRL,1990,55552,,,0
Greenland,GRL,1991,55705,,,0
Greenland,GRL,1992,55735,,,0.306116968904961
Greenland,GRL,1993,55688,,,0.78427159432746
Greenland,GRL,1994,55631,,,1.72713428289886
Greenland,GRL,1995,55617,,,3.67669455842038
Greenland,GRL,1996,55657,,,7.38220176585418
Greenland,GRL,1997,55742,,,11.5978597376568
Greenland,GRL,1998,55867,,,15.9058411381998
Greenland,GRL,1999,56022,,,24.1248260357563
Greenland,GRL,2000,56196,,,26.9052069425901
Greenland,GRL,2001,56395,,,28.1960693805813
Greenland,GRL,2002,56618,,,35.2524859336848
Greenland,GRL,2003,56844,,,52.4599703745503
Greenland,GRL,2004,57041,,,68.6463481120628
Greenland,GRL,2005,57190,,,81.6140190690243
Greenland,GRL,2006,57280,,,94.6095381860947
Greenland,GRL,2007,57316,,,116.640609903912
Greenland,GRL,2008,57317,,,98.1967241955631
Greenland,GRL,2009,57304,,,94.2532788041179
Greenland,GRL,2010,57296,,,101.25534093718
Greenland,GRL,2011,57296,,,103.872542085161
Greenland,GRL,2012,57300,,,105.285992562423
Greenland,GRL,2013,57300,,,107.065622008721
Greenland,GRL,2014,,,,107.83583413146
Greenland,GRL,2015,,North America,,108.200152544477
Grenada,GRD,1800,29409,,,
Grenada,GRD,1820,29409,,,
Grenada,GRD,1851,33000,,,
Grenada,GRD,1861,32000,,,
Grenada,GRD,1871,38000,,,
Grenada,GRD,1881,42000,,,
Grenada,GRD,1891,53000,,,
Grenada,GRD,1901,63000,,,
Grenada,GRD,1911,67000,,,
Grenada,GRD,1921,66000,,,
Grenada,GRD,1946,72000,,,
Grenada,GRD,1950,76676,,,
Grenada,GRD,1951,76619,,,
Grenada,GRD,1952,77122,,,
Grenada,GRD,1953,78087,,,
Grenada,GRD,1954,79414,,,
Grenada,GRD,1955,81009,,,
Grenada,GRD,1956,82778,,,
Grenada,GRD,1957,84629,,,
Grenada,GRD,1958,86476,,,
Grenada,GRD,1959,88238,,,
Grenada,GRD,1960,89844,,,0
Grenada,GRD,1961,91243,,,
Grenada,GRD,1962,92408,,,
Grenada,GRD,1963,93338,,,
Grenada,GRD,1964,94050,,,
Grenada,GRD,1965,94561,,,0
Grenada,GRD,1966,94858,,,
Grenada,GRD,1967,94937,,,
Grenada,GRD,1968,94846,,,
Grenada,GRD,1969,94649,,,
Grenada,GRD,1970,94393,,,0
Grenada,GRD,1971,94140,,,
Grenada,GRD,1972,93896,,,
Grenada,GRD,1973,93588,,,
Grenada,GRD,1974,93108,,,
Grenada,GRD,1975,92408,,,0
Grenada,GRD,1976,91386,,,0
Grenada,GRD,1977,90134,,,0
Grenada,GRD,1978,89011,,,0
Grenada,GRD,1979,88508,,,0
Grenada,GRD,1980,88936,,,0
Grenada,GRD,1981,90504,,,0
Grenada,GRD,1982,93015,,,0
Grenada,GRD,1983,95903,,,0
Grenada,GRD,1984,98359,,,0
Grenada,GRD,1985,99824,,,0
Grenada,GRD,1986,100062,,,0
Grenada,GRD,1987,99296,,,0
Grenada,GRD,1988,97978,,,0
Grenada,GRD,1989,96785,,,0
Grenada,GRD,1990,96200,,7241.55920764449,0.155790741875513
Grenada,GRD,1991,96368,,7328.87825054336,0.152404254877973
Grenada,GRD,1992,97113,,7210.8773372878,0.186217823412004
Grenada,GRD,1993,98212,,6990.01935659345,0.286862316260617
Grenada,GRD,1994,99313,,7029.73883061964,0.352094965042
Grenada,GRD,1995,100163,,7118.56538989116,0.39898259438432
Grenada,GRD,1996,100707,,7394.60099169228,0.565498630898052
Grenada,GRD,1997,101039,,7740.44223926457,0.9651707838057
Grenada,GRD,1998,101219,,8633.43652291863,1.3917815791292
Grenada,GRD,1999,101354,,9217.7689774813,1.98339938092703
Grenada,GRD,2000,101522,,9651.48881505027,4.2314921422175
Grenada,GRD,2001,101731,,9434.79801981238,6.29755814981001
Grenada,GRD,2002,101954,,9735.11102673913,7.39764936336925
Grenada,GRD,2003,102195,,10627.8139917639,41.3118437118437
Grenada,GRD,2004,102455,,10530.1010419973,42.1923706359102
Grenada,GRD,2005,102734,,11893.8208227539,45.5157408036989
Grenada,GRD,2006,103037,,11384.6571288633,44.7350836246719
Grenada,GRD,2007,103368,,12043.5898980472,49.6022628540536
Grenada,GRD,2008,103723,,12117.6480583066,57.7523333012605
Grenada,GRD,2009,104097,,11276.4865609013,109.710823042111
Grenada,GRD,2010,104487,,11177.9997155594,116.497415860218
Grenada,GRD,2011,104890,,11220.828366136,115.017844396859
Grenada,GRD,2012,105303,,11048.5042871569,123.161517240072
Grenada,GRD,2013,105719,,11262.6987963032,125.579506935199
Grenada,GRD,2014,,,12038.4708733182,110.145731477999
Grenada,GRD,2015,,North America,12757.9662533519,112.117240669144
Grenada,GRD,2016,,,13167.0521552704,110.861280132691
Grenada,GRD,2017,,,13593.8769176008,104.963598423371
Guadeloupe,GLP,1800,80726,,,
Guadeloupe,GLP,1820,80726,,,
Guadeloupe,GLP,1950,209999,,,
Guadeloupe,GLP,1951,213099,,,
Guadeloupe,GLP,1952,217331,,,
Guadeloupe,GLP,1953,222672,,,
Guadeloupe,GLP,1954,229031,,,
Guadeloupe,GLP,1955,236253,,,
Guadeloupe,GLP,1956,244112,,,
Guadeloupe,GLP,1957,252317,,,
Guadeloupe,GLP,1958,260525,,,
Guadeloupe,GLP,1959,268369,,,
Guadeloupe,GLP,1960,275526,,,
Guadeloupe,GLP,1961,281800,,,
Guadeloupe,GLP,1962,287188,,,
Guadeloupe,GLP,1963,291910,,,
Guadeloupe,GLP,1964,296326,,,
Guadeloupe,GLP,1965,300691,,,
Guadeloupe,GLP,1966,305052,,,
Guadeloupe,GLP,1967,309291,,,
Guadeloupe,GLP,1968,313303,,,
Guadeloupe,GLP,1969,316932,,,
Guadeloupe,GLP,1970,320063,,,
Guadeloupe,GLP,1971,322773,,,
Guadeloupe,GLP,1972,325123,,,
Guadeloupe,GLP,1973,326970,,,
Guadeloupe,GLP,1974,328124,,,
Guadeloupe,GLP,1975,328514,,,
Guadeloupe,GLP,1976,328008,,,
Guadeloupe,GLP,1977,326826,,,
Guadeloupe,GLP,1978,325673,,,
Guadeloupe,GLP,1979,325493,,,
Guadeloupe,GLP,1980,326951,,,
Guadeloupe,GLP,1981,330293,,,
Guadeloupe,GLP,1982,335282,,,
Guadeloupe,GLP,1983,341489,,,
Guadeloupe,GLP,1984,348247,,,
Guadeloupe,GLP,1985,355037,,,
Guadeloupe,GLP,1986,361790,,,
Guadeloupe,GLP,1987,368563,,,
Guadeloupe,GLP,1988,375102,,,
Guadeloupe,GLP,1989,381130,,,
Guadeloupe,GLP,1990,386465,,,
Guadeloupe,GLP,1991,390937,,,
Guadeloupe,GLP,1992,394606,,,
Guadeloupe,GLP,1993,397815,,,
Guadeloupe,GLP,1994,401061,,,
Guadeloupe,GLP,1995,404700,,,
Guadeloupe,GLP,1996,408845,,,
Guadeloupe,GLP,1997,413372,,,
Guadeloupe,GLP,1998,418110,,,
Guadeloupe,GLP,1999,422791,,,
Guadeloupe,GLP,2000,427214,,,
Guadeloupe,GLP,2001,431337,,,
Guadeloupe,GLP,2002,435222,,,
Guadeloupe,GLP,2003,438895,,,
Guadeloupe,GLP,2004,442413,,,
Guadeloupe,GLP,2005,445814,,,
Guadeloupe,GLP,2006,449103,,,
Guadeloupe,GLP,2007,452253,,,
Guadeloupe,GLP,2008,455247,,,
Guadeloupe,GLP,2009,458057,,,
Guadeloupe,GLP,2010,460666,,,
Guadeloupe,GLP,2011,463069,,,
Guadeloupe,GLP,2012,465282,,,
Guadeloupe,GLP,2013,467335,,,
Guadeloupe,GLP,2015,,North America,,
Guam,GUM,1700,12000,,,
Guam,GUM,1788,4000,,,
Guam,GUM,1800,6053,,,
Guam,GUM,1850,34000,,,
Guam,GUM,1900,9678,,,
Guam,GUM,1901,10000,,,
Guam,GUM,1910,12000,,,
Guam,GUM,1920,14000,,,
Guam,GUM,1930,19000,,,
Guam,GUM,1940,22000,,,
Guam,GUM,1950,59650,,,
Guam,GUM,1951,60366,,,
Guam,GUM,1952,61068,,,
Guam,GUM,1953,61744,,,
Guam,GUM,1954,62400,,,
Guam,GUM,1955,63049,,,
Guam,GUM,1956,63718,,,
Guam,GUM,1957,64443,,,
Guam,GUM,1958,65272,,,
Guam,GUM,1959,66255,,,
Guam,GUM,1960,67436,,,0
Guam,GUM,1961,68835,,,
Guam,GUM,1962,70441,,,
Guam,GUM,1963,72202,,,
Guam,GUM,1964,74044,,,
Guam,GUM,1965,75911,,,0
Guam,GUM,1966,77789,,,
Guam,GUM,1967,79687,,,
Guam,GUM,1968,81598,,,
Guam,GUM,1969,83522,,,
Guam,GUM,1970,85459,,,0
Guam,GUM,1971,87402,,,
Guam,GUM,1972,89350,,,
Guam,GUM,1973,91316,,,
Guam,GUM,1974,93322,,,
Guam,GUM,1975,95380,,,0
Guam,GUM,1976,97496,,,0
Guam,GUM,1977,99669,,,0
Guam,GUM,1978,101903,,,0
Guam,GUM,1979,104204,,,0
Guam,GUM,1980,106572,,,0
Guam,GUM,1981,109001,,,0
Guam,GUM,1982,111489,,,0
Guam,GUM,1983,114050,,,0
Guam,GUM,1984,116705,,,0
Guam,GUM,1985,119464,,,0
Guam,GUM,1986,122333,,,0
Guam,GUM,1987,125288,,,0
Guam,GUM,1988,128260,,,0
Guam,GUM,1989,131157,,,0
Guam,GUM,1990,133914,,,0
Guam,GUM,1991,136518,,,0.649156171850432
Guam,GUM,1992,138981,,,0.951774792965206
Guam,GUM,1993,141304,,,1.36391594787509
Guam,GUM,1994,143492,,,2.86970770717497
Guam,GUM,1995,145559,,,3.41094111746965
Guam,GUM,1996,147481,,,3.91935701742537
Guam,GUM,1997,149279,,,3.77437576096286
Guam,GUM,1998,151065,,,8.43003211253177
Guam,GUM,1999,152987,,,12.9909777659416
Guam,GUM,2000,155147,,,17.5112181241108
Guam,GUM,2001,157596,,,20.8438564970812
Guam,GUM,2002,160292,,,44.8544615874026
Guam,GUM,2003,163121,,,50.597917749851
Guam,GUM,2004,165918,,,61.9864768278104
Guam,GUM,2005,168565,,,
Guam,GUM,2006,171024,,,
Guam,GUM,2007,173334,,,
Guam,GUM,2008,175538,,,
Guam,GUM,2009,177707,,,
Guam,GUM,2010,179896,,,
Guam,GUM,2011,182111,,,
Guam,GUM,2012,184334,,,
Guam,GUM,2013,186562,,,
Guam,GUM,2015,,Oceania,,
Guatemala,GTM,1800,458965,,,
Guatemala,GTM,1820,595000,,,
Guatemala,GTM,1850,850000,,,
Guatemala,GTM,1870,1080000,,,
Guatemala,GTM,1900,1377544,,,
Guatemala,GTM,1901,1391319,,,
Guatemala,GTM,1902,1406154,,,
Guatemala,GTM,1903,1420990,,,
Guatemala,GTM,1904,1435825,,,
Guatemala,GTM,1905,1450660,,,
Guatemala,GTM,1906,1465495,,,
Guatemala,GTM,1907,1480330,,,
Guatemala,GTM,1908,1496225,,,
Guatemala,GTM,1909,1511060,,,
Guatemala,GTM,1910,1526954,,,
Guatemala,GTM,1911,1542849,,,
Guatemala,GTM,1912,1557684,,,
Guatemala,GTM,1913,1574639,,,
Guatemala,GTM,1914,1590533,,,
Guatemala,GTM,1915,1607488,,,
Guatemala,GTM,1916,1624442,,,
Guatemala,GTM,1917,1641397,,,
Guatemala,GTM,1918,1658351,,,
Guatemala,GTM,1919,1675305,,,
Guatemala,GTM,1920,1692260,,,
Guatemala,GTM,1921,1710274,,,
Guatemala,GTM,1922,1728288,,,
Guatemala,GTM,1923,1746302,,,
Guatemala,GTM,1924,1764316,,,
Guatemala,GTM,1925,1782330,,,
Guatemala,GTM,1926,1800344,,,
Guatemala,GTM,1927,1819418,,,
Guatemala,GTM,1928,1838491,,,
Guatemala,GTM,1929,1857565,,,
Guatemala,GTM,1930,1876639,,,
Guatemala,GTM,1931,1917965,,,
Guatemala,GTM,1932,1970947,,,
Guatemala,GTM,1933,2023930,,,
Guatemala,GTM,1934,2055719,,,
Guatemala,GTM,1935,2098105,,,
Guatemala,GTM,1936,2140491,,,
Guatemala,GTM,1937,2193474,,,
Guatemala,GTM,1938,2235860,,,
Guatemala,GTM,1939,2278246,,,
Guatemala,GTM,1940,2331228,,,
Guatemala,GTM,1941,2384211,,,
Guatemala,GTM,1942,2437193,,,
Guatemala,GTM,1943,2479579,,,
Guatemala,GTM,1944,2532562,,,
Guatemala,GTM,1945,2585544,,,
Guatemala,GTM,1946,2649123,,,
Guatemala,GTM,1947,2723298,,,
Guatemala,GTM,1948,2797474,,,
Guatemala,GTM,1949,2882246,,,
Guatemala,GTM,1950,3146073,,,
Guatemala,GTM,1951,3239086,,,
Guatemala,GTM,1952,3333591,,,
Guatemala,GTM,1953,3429673,,,
Guatemala,GTM,1954,3527441,,,
Guatemala,GTM,1955,3627032,,,
Guatemala,GTM,1956,3728613,,,
Guatemala,GTM,1957,3832377,,,
Guatemala,GTM,1958,3938540,,,
Guatemala,GTM,1959,4047330,,,
Guatemala,GTM,1960,4158956,,,0
Guatemala,GTM,1961,4273585,,,
Guatemala,GTM,1962,4391307,,,
Guatemala,GTM,1963,4512133,,,
Guatemala,GTM,1964,4636016,,,
Guatemala,GTM,1965,4762956,,,0
Guatemala,GTM,1966,4892812,,,
Guatemala,GTM,1967,5025681,,,
Guatemala,GTM,1968,5162058,,,
Guatemala,GTM,1969,5302604,,,
Guatemala,GTM,1970,5447687,,,0
Guatemala,GTM,1971,5597742,,,
Guatemala,GTM,1972,5752386,,,
Guatemala,GTM,1973,5910205,,,
Guatemala,GTM,1974,6069254,,,
Guatemala,GTM,1975,6228224,,,0
Guatemala,GTM,1976,6386403,,,0
Guatemala,GTM,1977,6544422,,,0
Guatemala,GTM,1978,6703955,,,0
Guatemala,GTM,1979,6867413,,,0
Guatemala,GTM,1980,7036484,,,0
Guatemala,GTM,1981,7211938,,,0
Guatemala,GTM,1982,7393131,,,0
Guatemala,GTM,1983,7578625,,,0
Guatemala,GTM,1984,7766291,,,0
Guatemala,GTM,1985,7954682,,,0
Guatemala,GTM,1986,8143365,,,0
Guatemala,GTM,1987,8333124,,,0
Guatemala,GTM,1988,8525211,,,0
Guatemala,GTM,1989,8721429,,,0
Guatemala,GTM,1990,8923131,,5100.7791925832,0.00316284450042331
Guatemala,GTM,1991,9131088,,5165.02056828565,0.0128753056698797
Guatemala,GTM,1992,9345130,,5289.27562220212,0.0220527403491193
Guatemala,GTM,1993,9564571,,5369.69986988429,0.0300844416951446
Guatemala,GTM,1994,9788284,,5458.01129740901,0.102847960495058
Guatemala,GTM,1995,10015675,,5598.12003993929,0.288216666223118
Guatemala,GTM,1996,10246429,,5634.7559045856,0.4078362876519
Guatemala,GTM,1997,10481515,,5750.51367763367,0.589604683625478
Guatemala,GTM,1998,10723154,,5904.3341756626,1.00098791925379
Guatemala,GTM,1999,10974314,,5994.87089024369,2.96648790752215
Guatemala,GTM,2000,11237101,,6070.72005986777,7.35430349806875
Guatemala,GTM,2001,11512637,,6069.47751437279,9.61380454049855
Guatemala,GTM,2002,11800351,,6157.56588845048,12.9175578236374
Guatemala,GTM,2003,12098576,,6166.11240985273,16.2775855451288
Guatemala,GTM,2004,12404764,,6213.12985689764,24.7579477100944
Guatemala,GTM,2005,12717154,,6269.15558477064,34.4384343100061
Guatemala,GTM,2006,13034904,,6458.00089052801,53.5846884617819
Guatemala,GTM,2007,13358842,,6713.1464445112,86.8417126474586
Guatemala,GTM,2008,13690846,,6781.89963683618,106.727469494943
Guatemala,GTM,2009,14033623,,6669.99987459337,120.894157167876
Guatemala,GTM,2010,14388929,,6714.0635955465,123.495933164448
Guatemala,GTM,2011,14757316,,6844.4956401592,130.30443873567
Guatemala,GTM,2012,15137569,,6899.10873916764,136.12077645449
Guatemala,GTM,2013,15527502,,7005.02692845274,139.241209437111
Guatemala,GTM,2014,,,7147.42922806486,106.20622563084
Guatemala,GTM,2015,,North America,7292.71910386634,111.499579539772
Guatemala,GTM,2016,,,7368.61032177815,110.14354979346
Guatemala,GTM,2017,,,7423.80759192956,118.168790935858
Guernsey,GGY,1800,19488,,,
Guernsey,GGY,1820,19488,,,
Guernsey,GGY,1950,45347,,,
Guernsey,GGY,1951,45537,,,
Guernsey,GGY,1952,45725,,,
Guernsey,GGY,1953,45898,,,
Guernsey,GGY,1954,46038,,,
Guernsey,GGY,1955,46161,,,
Guernsey,GGY,1956,46277,,,
Guernsey,GGY,1957,46400,,,
Guernsey,GGY,1958,46546,,,
Guernsey,GGY,1959,46723,,,
Guernsey,GGY,1960,46926,,,
Guernsey,GGY,1961,47211,,,
Guernsey,GGY,1962,47859,,,
Guernsey,GGY,1963,48575,,,
Guernsey,GGY,1964,49329,,,
Guernsey,GGY,1965,50077,,,
Guernsey,GGY,1966,50782,,,
Guernsey,GGY,1967,51468,,,
Guernsey,GGY,1968,52099,,,
Guernsey,GGY,1969,52697,,,
Guernsey,GGY,1970,53287,,,
Guernsey,GGY,1971,53759,,,
Guernsey,GGY,1972,53818,,,
Guernsey,GGY,1973,53827,,,
Guernsey,GGY,1974,53792,,,
Guernsey,GGY,1975,53721,,,
Guernsey,GGY,1976,53630,,,
Guernsey,GGY,1977,53555,,,
Guernsey,GGY,1978,53485,,,
Guernsey,GGY,1979,53422,,,
Guernsey,GGY,1980,53360,,,
Guernsey,GGY,1981,53415,,,
Guernsey,GGY,1982,53846,,,
Guernsey,GGY,1983,54280,,,
Guernsey,GGY,1984,54718,,,
Guernsey,GGY,1985,55159,,,
Guernsey,GGY,1986,58440,,,
Guernsey,GGY,1987,59441,,,
Guernsey,GGY,1988,60484,,,
Guernsey,GGY,1989,61544,,,
Guernsey,GGY,1990,62623,,,
Guernsey,GGY,1991,61289,,,
Guernsey,GGY,1992,61675,,,
Guernsey,GGY,1993,62037,,,
Guernsey,GGY,1994,62367,,,
Guernsey,GGY,1995,62668,,,
Guernsey,GGY,1996,62951,,,
Guernsey,GGY,1997,63243,,,
Guernsey,GGY,1998,63527,,,
Guernsey,GGY,1999,63806,,,
Guernsey,GGY,2000,64080,,,
Guernsey,GGY,2001,64342,,,
Guernsey,GGY,2002,64587,,,
Guernsey,GGY,2003,64818,,,
Guernsey,GGY,2004,65031,,,
Guernsey,GGY,2005,65228,,,
Guernsey,GGY,2006,65409,,,
Guernsey,GGY,2007,65573,,,
Guernsey,GGY,2008,65726,,,
Guernsey,GGY,2015,,Europe,,
Guinea,GIN,1800,983959,,,
Guinea,GIN,1820,983959,,,
Guinea,GIN,1950,3093652,,,
Guinea,GIN,1951,3139830,,,
Guinea,GIN,1952,3181059,,,
Guinea,GIN,1953,3220178,,,
Guinea,GIN,1954,3259387,,,
Guinea,GIN,1955,3300253,,,
Guinea,GIN,1956,3343673,,,
Guinea,GIN,1957,3389911,,,
Guinea,GIN,1958,3438669,,,
Guinea,GIN,1959,3489211,,,
Guinea,GIN,1960,3540756,,,0
Guinea,GIN,1961,3592879,,,
Guinea,GIN,1962,3645873,,,
Guinea,GIN,1963,3700897,,,
Guinea,GIN,1964,3759549,,,
Guinea,GIN,1965,3822583,,,0
Guinea,GIN,1966,3890947,,,
Guinea,GIN,1967,3963201,,,
Guinea,GIN,1968,4034827,,,
