text,speaker,season,episode,scene,utterance
Where's my underwear?!,Joey Tribbiani,3,2,3,33
"Whoa, whoa, whoa. Come on, come on, what. You took his underwear?",Ross Geller,3,2,3,34
He took my essence!,Chandler Bing,3,2,3,35
"Okay, now hold on. Joey, why, why can't you just wear the underwear you're wearing now?",Ross Geller,3,2,3,36
"Because, I'm not wearing any underwear now.",Joey Tribbiani,3,2,3,37
"Okay, then why do you have to wear underwear tonight?",Ross Geller,3,2,3,38
It's a rented tux. Okay. I'm not gonna go commando in another man's fatigues.,Joey Tribbiani,3,2,3,39
"Well, then it looks like somebody is gonna have to give back somebody his cushions.",Chandler Bing,3,2,3,40
"Okay, you hide my clothes. I'm gonna do the exact opposite to you.",Joey Tribbiani,3,2,3,41
"What are you, what are you gonna show me my clothes?",Chandler Bing,3,2,3,42
"Hey, opposite, is opposite!",Joey Tribbiani,3,2,3,43
He's got nothing!,Chandler Bing,3,2,3,44
"Okay, I'm ready.",Phoebe Buffay,3,2,3,45
"Oh, aaaah!",NA,3,2,3,46
"Rachel, didn't have anything that I liked, so, but she had this Christmas ribbon, and I thought, 'All right, fine I'll be political.'",Phoebe Buffay,3,2,3,47
What are you supporting?,Chandler Bing,3,2,3,48
Duh!! Christmas!,Phoebe Buffay,3,2,3,49
"Okay, hey, that's okay with me. Two down and I have exactly twelve minutes.... Wha, my watch stopped. My watch. Okay, see, the, the dinosaur tail isn't going around any more. What time is it? It's 7:33, I have seven minutes. I have seven minutes!!",Ross Geller,3,2,3,50
"Okay, Pheebs, quick, what shoes should I wear? The black or the purple?",Rachel Green,3,2,3,51
"Just, just, just pick one!",Ross Geller,3,2,3,52
"Okay, okay, okay, the black. But, oh, do you have black, with the little strappys?",Phoebe Buffay,3,2,3,53
"Yeahh, but, but those really go better with pants. Maybe I should wear pants?",Rachel Green,3,2,3,54
"Yeah, pants, what, what an idea. Or better yet, um, how 'bout you go without any pants. Look, I don't know what you're trying to do to me, but just get your butt in there and pick out any shoes that fit your feet, okay. No, no I don't care if they match. I don't care if they make your ankles or your knees or your earlobes look fat. Okay.",Ross Geller,3,2,3,55
But I...,Rachel Green,3,2,3,56
"No, no, no just do it. Go in there and pick something out so we can go.",Ross Geller,3,2,3,57
All right.,Rachel Green,3,2,3,58
Thank you!,Ross Geller,3,2,3,59
"Okay. I gotta call Michelle. I gotta see if that was her voice or not. I'm sorry, I just have to.",Monica Geller,3,2,3,60
"It was, it was her voice.",Ross Geller,3,2,3,61
"Monica, I think you've gone over to the bad place.",Chandler Bing,3,2,3,62
Hola! Hello. Hello?,Michelle Burke,3,2,3,63
Okay. That was her right?,Monica Geller,3,2,3,64
Definitely.,Phoebe Buffay,3,2,3,65
"See there you go. Woo! We're out of the woods. Okay, I'll get dressed now.",Monica Geller,3,2,3,66
Yay!,Ross Geller,3,2,3,67
(phone rings),Scene Directions,3,2,3,68
"I'll get it, okay. Hi, Monica and Rachel's. Yeah, just a second, can I ask who's calling. Oh, ew, it's Michelle! Ew! She, she must have that Caller Id thing. You should get that.",Phoebe Buffay,3,2,3,69
"Uh, Michelle. Yeah, that was me, I-I dialed your number by mistake. Oh, you're so sweet. Yeah, we were a great couple. I know I really miss him. Well, you know how it is, it's that....",Monica Geller,3,2,3,70
"You know what's weird. Donald Duck never wore pants. But whenever he's getting out of the shower, he always put a towel around his waist. I mean, what is that about?",Chandler Bing,3,2,3,71
"Michelle, I only beeped in so I could hear my message. I mean that's allowed. Yeah-huh! I mean look, yeah, you know what I would really appreciate it if you didn't tell your Dad about. What do you mean, you're not comfortable with this? Come on we're friends!! That bitch always hated me. I'm calling her back.",Monica Geller,3,2,3,72
"No, no, no, no. Tick, tick, tick, tick.",Ross Geller,3,2,3,73
"Okay, fine.",Monica Geller,3,2,3,74
"They got a phone in there, right?",Chandler Bing,3,2,3,75
"Okay, we're on it. We're on it.",Phoebe Buffay,3,2,3,76
(Rachel comes out from her room wearing sweat pants and a sweatshirt),Scene Directions,3,2,3,77
"Um. I know it says black tie optional, but, um this may be pushing it a little, um.",Ross Geller,3,2,3,78
I'm not gonna gooo.,Rachel Green,3,2,3,79
You're not going to go.,Ross Geller,3,2,3,80
"No, I think I'm gonna catch up on my correspondence.",Rachel Green,3,2,3,81
"How, how, um how can you not be going?",Ross Geller,3,2,3,82
"I'm not gonna gooo, so I think that will accomplish the not going.",Rachel Green,3,2,3,83
"Um, you know, just out of curiosity...",Ross Geller,3,2,3,84
"Well, ever since I was humiliated and yelled at in front of my friends, I'm just, I don't know, not in a museum benefitty kind of mood.",Rachel Green,3,2,3,85
"Right. Right, okay, okay. I'm sorry. I'm sorry I yelled.",Ross Geller,3,2,3,86
It's fine.,Rachel Green,3,2,3,87
"No, but, your-your mad.",Ross Geller,3,2,3,88
I'm not mad.,Rachel Green,3,2,3,89
No.,Ross Geller,3,2,3,90
I'm just not going.,Rachel Green,3,2,3,91
Your not going.,Ross Geller,3,2,3,92
Right.,Rachel Green,3,2,3,93
Okay. You know that I-I have to go.,Ross Geller,3,2,3,94
"Um, hum.",Rachel Green,3,2,3,95
Right. So is it gonna be like 'I'm abandoning you while your upset.',Ross Geller,3,2,3,96
No.,Rachel Green,3,2,3,97
"No, because your not upset.",Ross Geller,3,2,3,98
Right.,Rachel Green,3,2,3,99
About the yelling.,Ross Geller,3,2,3,100
"Right, and the humiliating.",Rachel Green,3,2,3,101
"Oh, well of course, the humiliating. So, so wee, we're okay.",Ross Geller,3,2,3,102
"Um, hum.",Rachel Green,3,2,3,103
We're good.,Ross Geller,3,2,3,104
Right.,Rachel Green,3,2,3,105
Okay. Honey?,Ross Geller,3,2,3,106
"Yes, Ross.",Rachel Green,3,2,3,107
I love you.,Ross Geller,3,2,3,108
Get away from that! No! She's just getting dressed.,Phoebe Buffay,3,2,3,109
Is it wrong that I was totally aroused by that?,Chandler Bing,3,2,3,110
(Joey enters wearing a lot of clothes),Scene Directions,3,2,3,111
"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.",Joey Tribbiani,3,2,3,112
Oh my God! That is so not the opposite of taking somebody's underwear!!,Chandler Bing,3,2,3,113
Look at me! I'm Chandler! Could I be wearing any more clothes? Maybe if I wasn't going commando...,Joey Tribbiani,3,2,3,114
Oooo-ooh!,Chandler Bing,3,2,3,115
"Yeah. Whew, it's hot with all of this stuff on. I ah, I better not do any, I don't know, lunges.",Joey Tribbiani,3,2,3,116
"Okay, okay. Enough, enough with the lunging. No! I'm sick of this. Okay. I've had it up to here with you two! Neither you can come to the party!",Ross Geller,3,2,3,117
"Jeez, what a baby.",Chandler Bing,3,2,3,118
"Yeah, Ross, way to ruin it. I was just going to get dressed.",Joey Tribbiani,3,2,3,119
"You know what I don't care. The only person I cared about getting dressed, is the one person that says she's not even gonna go. Look Rach, I'm sorry. Okay. Look, I-I wa, I was a jerk. I'm sorry I yelled. I want you there, I need you there. Look, what, what can I do that can show you how much, how much I want you to be there.",Ross Geller,3,2,3,120
You could drink the fat.,Joey Tribbiani,3,2,3,121
"Hi, welcome, to an adult conversation.",Ross Geller,3,2,3,122
"No, no, no, now wait, wa, wa, waa-it a minute, wait a minute, wait a minute, wait a minute. That actually, uh, that sounds interesting.",Rachel Green,3,2,3,123
What?,Ross Geller,3,2,3,124
I think you should drink the fat.,Rachel Green,3,2,3,125
Yaaaay!,Joey Tribbiani,3,2,3,126
"Okay, okay. If that is what it takes to show you how much you mean to me, and how much I want you there. Then that's what I'll do.",Ross Geller,3,2,3,127
"Oh, wait, let me get you another glass. That's been sitting out.",Phoebe Buffay,3,2,3,128
"I think this will be fine. Okay, vanilla milkshake, just a vanilla milkshake, with chicken bits floating in it. Cheers.",Ross Geller,3,2,3,129
"No, no, no, wait! Okay, okay. Don't! I'll go, I'll go!",Rachel Green,3,2,3,130
You will?!,Ross Geller,3,2,3,131
"You were really gonna do that, weren't you?",Rachel Green,3,2,3,132
"Well, yeah.",Ross Geller,3,2,3,133
You were gonna drink the fat.,Rachel Green,3,2,3,134
Let's see what else he'll do!,Joey Tribbiani,3,2,3,135
"How 'bout instead you, go get changed! You, give him back his underwear! I'm gonna go get a cab, and I want everyone down stairs in two minutes! Monica!",Ross Geller,3,2,3,136
"(Joey and Chandler start to leave, Joey is lunging as he is walking)",Scene Directions,3,2,3,137
Stop it. Stop it!,Chandler Bing,3,2,3,138
"(Monica runs into the living room, and starts dialing the phone)",Scene Directions,3,2,3,139
"Ross, went to get a cab so we can all... No, wh-what are you doing! No, Monica, no!",Phoebe Buffay,3,2,3,140
"Hi, this is Richard.",Richard Burke,3,2,3,141
You have three new messages.,Machine,3,2,3,142
Not any more!,Monica Geller,3,2,3,143
Message erased. To record a message begin speaking at the tone.,Machine,3,2,3,144
"Hi, uh, Richard it's Monica, um, listen I did something kind of crazy tonight, um, maybe I'm getting my period or something, I don't know. Um, anyway, I, I, I beeped into your machine and I heard a message that, that freaked me out, and um, you know what Michelle will tell you the rest. I, I, um, I'm sorry, okay, I, I hope that we can forget the whole thing. Okay, bye.",Monica Geller,3,2,3,145
Your outgoing message has now been changed.,Machine,3,2,3,146
"Outgoing! Did that say outgoing?! Not, outgoing!!!",Monica Geller,3,2,3,147
"""Hi, uh, Richard it's Monica, um, listen I did something kind of crazy tonight, um, maybe I'm getting my period or something, I don't know."" Nooo!!",Monica Geller,3,2,3,148
How did you do that?,Phoebe Buffay,3,2,3,149
I don't know!,Monica Geller,3,2,3,150
Good-bye.,Machine,3,2,3,151
Noooo!!!!,Monica Geller,3,2,3,152
"Okay, okay, okay, I've got two cabs and no people. Go! Go! Go!",Ross Geller,3,2,3,153
Maybe we could call the phone company. Maybe they could change the message. Maybe they can change his number.,Monica Geller,3,2,3,154
"Yeah, after this, I think he'll be doing that himself.",Phoebe Buffay,3,2,3,155
"Rachel!! Wow! You, uh, you look, wow!",Ross Geller,3,2,3,156
"And I still have about five seconds to spare. Okay, that was about seven seconds.",Rachel Green,3,2,3,157
So we're a little late.,Ross Geller,3,2,3,158
"Come on. Oh! And, uh, by the way....",Rachel Green,3,2,3,159
What?,Ross Geller,3,2,3,160
"I'm going commando, too.",Rachel Green,3,2,3,161
Awwww!!!,Ross Geller,3,2,3,162
[Scene: At the banquet],Scene Directions,3,2,4,1
"Dr. Geller, Sherman Whitfield, London Institute.",Sherman Whitfield,3,2,4,2
Wow! What a pleasure.,Ross Geller,3,2,4,3
"Well, I have to tell you, I was quite impressed with your paper on Pre-Cretaceous fossils. Yeah, it confirmed everything that I have written.",Sherman Whitfield,3,2,4,4
Excuse me. Hi.,Chandler Bing,3,2,4,5
Yes?,Sherman Whitfield,3,2,4,6
"Well, your kind of sitting in my seat.",Chandler Bing,3,2,4,7
"What do you mean, your seat?",Sherman Whitfield,3,2,4,8
"I mean, I was sitting there.",Chandler Bing,3,2,4,9
"But, you got up!",Sherman Whitfield,3,2,4,10
"But, I never left the room!",Chandler Bing,3,2,4,11
"But, you left the chair area.",Sherman Whitfield,3,2,4,12
"All right, that's it, give me your underwear.",Chandler Bing,3,2,4,13
"[Scene: Chandler and Joey's, Chandler is sitting reading a book and hears the bed in Joey's room creaking, and does a 'Oh no, not again' look on his face.]",Scene Directions,3,3,1,1
WHOAA!!,Joey Tribbiani,3,3,1,2
"See Joe, that's why your parents told you not to jump on the bed.",Chandler Bing,3,3,1,3
"[Scene: Monica and Rachel's, Ross and Rachel are entering]",Scene Directions,3,3,2,1
"Hey, look at me. I'm making jam, been at it since 4 o'clock this morning.",Monica Geller,3,3,2,2
Where'd you get fruit at four in the morning?,Ross Geller,3,3,2,3
Went down to the docks. Bet ya didn't know you could get it wholesale.,Monica Geller,3,3,2,4
I didn't know there were docks.,Rachel Green,3,3,2,5
[Joey and Chandler enter],Scene Directions,3,3,2,6
Hey.,Joey Tribbiani,3,3,2,7
Hey.,Chandler Bing,3,3,2,8
"Aww, is it broken?",Ross Geller,3,3,2,9
"No, I gotta wear this thing for a couple weeks.",Joey Tribbiani,3,3,2,10
Did you tell the doctor you did it jumping up and down on your bed?,Rachel Green,3,3,2,11
Nooo. I had a story all worked out but then Chandler sold me out.,Joey Tribbiani,3,3,2,12
"Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it just *fell* out of the socket.",Chandler Bing,3,3,2,13
What is this? Fruit?,Joey Tribbiani,3,3,2,14
Monica's making jam.,Rachel Green,3,3,2,15
"Whoa, jam! I love jam! Hey, how come we never have jam at our place?",Joey Tribbiani,3,3,2,16
Because the kids need new shoes.,Chandler Bing,3,3,2,17
"I'm going into business people. I'm sick and tired of being depressed about Richard. I needed a plan, a plan to get over my man. What's the opposite of man? Jam. Oh Joey don't! It's way to hot.",Monica Geller,3,3,2,18
This will just be my batch.,Joey Tribbiani,3,3,2,19
"[Scene: Street, Phoebe is being followed by some guy, as they pass a flower vendor. Phoebe turns around and the guy quickly picks up some flowers and continues following her.]",Scene Directions,3,3,3,1
"Um, that's it. No. Hey! You! J. Crew guy. Yeah. Why have you been following me? I mean, all week long everywhere I look there's you.",Phoebe Buffay,3,3,3,2
"You wouldn't return my calls, you sent back my letters....",Guy,3,3,3,3
What?,Phoebe Buffay,3,3,3,4
"One more chance Ursula, please?",Guy,3,3,3,5
"Oooh. Oh, well this is awkward.",Phoebe Buffay,3,3,3,6
Wh..,Guy,3,3,3,7
"Um, yeah, you want Ursula, and I'm Phoebe. Twin sisters! Seriously.",Phoebe Buffay,3,3,3,8
"Oh, that's great. I'm stalking the wrong woman. I am such a dingus!",Guy,3,3,3,9
"Oh, you're not a dingus.",Phoebe Buffay,3,3,3,10
"I just, I want you to know I didn't used to be like this. Before I meet your sister I was like this normal guy who sold beepers and cellular phones.",Guy,3,3,3,11
"Well, I mean look it's, it's not your fault, you know. I mean this is just what, what she does to guys, okay.",Phoebe Buffay,3,3,3,12
Well thanks.,Guy,3,3,3,13
"Wait, you know what, I got a little story. When I was in Junior High School I went through this period where I thought I was a witch. And there was this guidance counselor who said something to me, that I think will help you a lot. He said okay, 'you're not a witch you're just an average student.' See what I'm saying?",Phoebe Buffay,3,3,3,14
Not really.,Guy,3,3,3,15
"Um, well, get over it. So, I mean you, you just seem to be a really nice guy, you know. Don't be so hard on yourself okay.",Phoebe Buffay,3,3,3,16
"Wait. You're right. I know you're right. And, thanks for being so nice. Here",Guy,3,3,3,17
"Oh, thanks a lot. Do you want to get a cup of coffee?",Phoebe Buffay,3,3,3,18
"Yeah, okay.",Guy,3,3,3,19
"Okay. Okay, you don't have to walk behind me any more.",Phoebe Buffay,3,3,3,20
Sorry.,Guy,3,3,3,21
"[Scene: Monica and Rachel's, Ross and Rachel are entering]",Scene Directions,3,3,4,1
Mon?,Rachel Green,3,3,4,2
Mon?,Ross Geller,3,3,4,3
'Gone for more jars. Back later. Monica Geller.',Rachel Green,3,3,4,4
"Wait a minute, look.",Ross Geller,3,3,4,5
What?,Rachel Green,3,3,4,6
"Look, look, look.",Ross Geller,3,3,4,7
"What, what, what?",Rachel Green,3,3,4,8
It's an empty apartment.,Ross Geller,3,3,4,9
Oooh.,Rachel Green,3,3,4,10
We're all alone in an empty apartment.,Ross Geller,3,3,4,11
"Honey, come on, I have to be at work in like ten minutes Oh, all right, well it's not like I'm employee of the year or anything.",Rachel Green,3,3,4,12
(Chandler enters and they both jump up and pretend that Ross is showing her something in the couch.),Scene Directions,3,3,4,13
There it is.,Ross Geller,3,3,4,14
"Oh, oh, that's what you're talking about. Hey.",Rachel Green,3,3,4,15
Hey.,Ross Geller,3,3,4,16
Do I look fat?,Chandler Bing,3,3,4,17
Noo.,NA,3,3,4,18
"Okay, I accept that. When Janice asked me and I said no, she took that to mean that I was calling her a cow.",Chandler Bing,3,3,4,19
"Okay, walk us through it, honey, walk us through it.",Rachel Green,3,3,4,20
