season,episode,scene,utterance,emotion
2,11,7,6,Neutral
2,11,7,7,Sad
2,11,7,8,Neutral
2,11,7,9,Mad
2,11,7,10,Neutral
2,11,7,11,Sad
2,11,7,12,Neutral
2,11,7,13,Sad
2,11,7,14,Neutral
2,11,7,15,Scared
2,11,7,16,Powerful
2,11,7,17,Mad
2,11,7,18,Neutral
2,11,7,19,Mad
2,11,7,20,Mad
2,11,7,21,Neutral
2,11,7,22,Scared
2,11,7,23,Powerful
2,11,7,24,Powerful
2,11,8,2,Powerful
2,11,8,3,Joyful
2,11,8,4,Mad
2,11,8,5,Neutral
2,11,8,6,Sad
2,11,8,7,Peaceful
2,11,8,8,Powerful
2,11,8,9,Joyful
2,11,9,2,Joyful
2,11,9,3,Powerful
2,11,9,4,Peaceful
2,11,9,5,Scared
2,11,9,6,Sad
2,11,9,7,Sad
2,11,9,8,Mad
2,11,9,9,Peaceful
2,11,9,10,Powerful
2,11,9,11,Joyful
2,11,9,12,Joyful
2,11,9,13,Joyful
2,11,10,2,Neutral
2,11,10,3,Neutral
2,11,10,4,Neutral
2,11,10,5,Neutral
2,11,10,6,Neutral
2,11,10,7,Neutral
2,11,10,8,Neutral
2,11,10,9,Neutral
2,11,10,10,Sad
2,11,11,2,Neutral
2,11,11,3,Peaceful
2,11,11,4,Neutral
2,11,11,5,Neutral
2,11,11,6,Neutral
2,11,11,7,Joyful
2,11,11,8,Mad
2,11,11,9,Joyful
2,12,1,3,Sad
2,12,1,4,Sad
2,12,1,5,Sad
2,12,1,6,Sad
2,12,1,7,Neutral
2,12,1,8,Sad
2,12,1,9,Peaceful
2,12,1,10,Sad
2,12,1,11,Joyful
2,12,2,3,Joyful
2,12,2,4,Joyful
2,12,2,5,Joyful
2,12,2,6,Joyful
2,12,2,7,Joyful
2,12,2,8,Joyful
2,12,2,9,Scared
2,12,2,10,Powerful
2,12,2,11,Joyful
2,12,2,12,Neutral
2,12,2,13,Mad
2,12,2,14,Joyful
2,12,2,15,Joyful
2,12,2,16,Joyful
2,12,2,17,Joyful
2,12,2,18,Joyful
2,12,2,19,Powerful
2,12,2,20,Peaceful
2,12,2,21,Joyful
2,12,2,22,Joyful
2,12,2,23,Powerful
2,12,2,24,Joyful
2,12,3,2,Peaceful
2,12,3,3,Joyful
2,12,3,4,Neutral
2,12,3,5,Neutral
2,12,3,6,Scared
2,12,3,7,Neutral
2,12,3,8,Powerful
2,12,3,9,Scared
2,12,3,10,Neutral
2,12,3,11,Neutral
2,12,3,12,Neutral
2,12,3,13,Scared
2,12,3,14,Neutral
2,12,3,15,Scared
2,12,3,16,Joyful
2,12,3,17,Joyful
2,12,3,18,Neutral
2,12,4,2,Neutral
2,12,4,3,Scared
2,12,4,4,Sad
2,12,4,5,Scared
2,12,4,6,Sad
2,12,4,7,Scared
2,12,4,8,Neutral
2,12,4,9,Mad
2,12,4,10,Neutral
2,12,4,11,Mad
2,12,4,12,Peaceful
2,12,5,3,Joyful
2,12,5,4,Peaceful
2,12,5,5,Mad
2,12,5,6,Mad
2,12,5,7,Neutral
2,12,5,8,Peaceful
2,12,5,9,Mad
2,12,5,10,Peaceful
2,12,5,11,Scared
2,12,5,12,Scared
2,12,5,13,Powerful
2,12,5,14,Peaceful
2,12,5,15,Scared
2,12,5,16,Peaceful
2,12,5,17,Scared
2,12,5,18,Powerful
2,12,5,19,Joyful
2,12,5,20,Joyful
2,12,5,21,Joyful
2,12,6,2,Joyful
2,12,6,3,Scared
2,12,6,4,Peaceful
2,12,6,5,Peaceful
2,12,6,6,Neutral
2,12,6,7,Neutral
2,12,6,8,Joyful
2,12,6,9,Joyful
2,12,6,10,Joyful
2,12,6,11,Joyful
2,12,6,12,Scared
2,12,6,13,Peaceful
2,12,8,2,Scared
2,12,8,3,Neutral
2,12,8,4,Mad
2,12,8,5,Neutral
2,12,8,6,Peaceful
2,12,8,7,Joyful
2,12,8,8,Neutral
2,12,8,9,Joyful
2,12,9,2,Neutral
2,12,9,3,Joyful
2,12,9,4,Joyful
2,12,9,5,Neutral
2,12,9,6,Joyful
2,12,9,7,Peaceful
2,12,9,8,Powerful
2,12,9,9,Joyful
2,12,9,10,Scared
2,12,9,11,Neutral
2,12,9,12,Neutral
2,12,9,13,Joyful
2,12,9,14,Peaceful
2,12,9,15,Peaceful
2,12,9,16,Neutral
2,12,9,17,Joyful
2,12,9,18,Neutral
2,12,10,2,Joyful
2,12,10,3,Neutral
2,12,10,4,Powerful
2,12,10,5,Scared
2,12,10,6,Joyful
2,12,10,7,Scared
2,12,10,8,Scared
2,12,10,9,Neutral
2,12,10,10,Scared
2,12,10,11,Neutral
2,12,10,12,Powerful
2,12,10,13,Sad
2,12,10,14,Powerful
2,12,10,15,Neutral
2,12,10,16,Neutral
2,12,10,17,Scared
2,12,10,18,Powerful
2,12,10,19,Sad
2,12,10,20,Neutral
2,12,10,21,Neutral
2,12,11,2,Joyful
2,12,11,3,Neutral
2,12,11,4,Neutral
2,12,11,5,Neutral
2,12,11,6,Neutral
2,12,11,7,Neutral
2,12,11,8,Joyful
2,12,13,2,Mad
2,12,13,3,Sad
2,12,13,4,Mad
2,12,13,5,Neutral
2,12,13,6,Neutral
2,12,13,7,Neutral
2,12,13,8,Mad
2,12,13,9,Neutral
2,12,13,10,Neutral
2,12,14,2,Joyful
2,12,14,3,Joyful
2,12,14,4,Joyful
2,12,14,5,Joyful
2,12,14,6,Sad
2,12,14,7,Peaceful
2,12,14,8,Neutral
2,12,14,9,Joyful
2,12,14,10,Peaceful
2,12,14,11,Joyful
2,12,14,12,Joyful
2,12,15,2,Joyful
2,12,15,3,Joyful
2,12,15,4,Powerful
2,12,15,5,Neutral
2,12,15,6,Powerful
2,12,15,7,Scared
2,12,15,8,Neutral
2,12,15,9,Neutral
2,12,15,10,Joyful
2,13,2,2,Peaceful
2,13,2,3,Joyful
2,13,2,4,Neutral
2,13,2,5,Joyful
2,13,2,6,Sad
2,13,2,7,Neutral
2,13,2,8,Neutral
2,13,2,9,Mad
2,13,2,10,Neutral
2,13,2,11,Neutral
2,13,2,12,Neutral
2,13,2,13,Neutral
2,13,2,14,Neutral
2,13,2,15,Neutral
2,13,2,16,Neutral
2,13,2,17,Neutral
2,13,2,18,Joyful
2,13,2,19,Joyful
2,13,2,20,Neutral
2,13,2,21,Scared
2,13,2,22,Neutral
2,13,3,2,Scared
2,13,3,3,Peaceful
2,13,3,4,Neutral
2,13,3,5,Powerful
2,13,3,6,Scared
2,13,3,7,Powerful
2,13,3,8,Scared
2,13,3,9,Joyful
2,13,3,10,Joyful
2,13,4,2,Joyful
2,13,4,3,Joyful
2,13,4,4,Neutral
2,13,4,5,Joyful
2,13,4,6,Sad
2,13,7,2,Joyful
2,13,7,3,Neutral
2,13,7,4,Joyful
2,13,7,5,Neutral
2,13,7,6,Neutral
2,13,7,7,Neutral
2,13,8,2,Mad
2,13,8,3,Mad
2,13,8,4,Mad
2,13,8,5,Mad
2,13,8,6,Mad
2,13,8,7,Scared
2,13,8,8,Mad
2,13,8,9,Joyful
2,13,8,10,Scared
2,13,8,11,Mad
2,13,8,12,Scared
2,13,8,13,Mad
2,13,8,14,Mad
2,13,8,15,Powerful
2,13,8,16,Peaceful
2,13,8,17,Peaceful
2,13,8,18,Sad
2,13,8,19,Peaceful
2,13,8,20,Sad
2,13,9,3,Neutral
2,13,9,4,Neutral
2,13,9,5,Neutral
2,13,9,6,Neutral
2,13,9,7,Neutral
2,13,9,8,Neutral
2,13,9,9,Neutral
2,13,9,10,Neutral
2,13,9,11,Neutral
2,13,9,12,Neutral
2,13,9,13,Neutral
2,13,9,14,Neutral
2,13,9,15,Neutral
2,13,9,16,Joyful
2,13,9,17,Mad
2,13,9,18,Neutral
2,13,9,19,Joyful
2,13,9,20,Neutral
2,13,9,21,Neutral
2,13,9,22,Neutral
2,13,9,23,Neutral
2,13,9,24,Neutral
2,13,9,25,Neutral
2,13,9,26,Neutral
2,13,9,27,Neutral
2,13,10,2,Neutral
2,13,10,3,Neutral
2,13,10,4,Neutral
2,13,10,5,Neutral
2,13,10,6,Sad
2,13,10,7,Sad
2,13,10,8,Joyful
2,13,10,9,Joyful
2,13,11,2,Sad
2,13,11,3,Neutral
2,13,11,4,Neutral
2,13,11,5,Neutral
2,13,11,6,Neutral
2,13,11,7,Neutral
2,13,11,8,Scared
2,13,11,9,Mad
2,13,11,10,Neutral
2,13,11,11,Mad
2,13,11,12,Peaceful
2,13,11,13,Neutral
2,13,11,14,Neutral
2,13,12,2,Sad
2,13,12,3,Neutral
2,13,12,4,Neutral
2,13,12,5,Neutral
2,13,12,6,Neutral
2,13,12,7,Neutral
2,13,13,2,Joyful
2,13,13,3,Scared
2,13,13,4,Powerful
2,13,13,5,Peaceful
2,13,13,6,Scared
2,13,13,7,Powerful
2,13,13,8,Neutral
2,13,13,9,Scared
2,13,13,10,Powerful
2,13,13,11,Scared
2,14,1,2,Neutral
2,14,1,3,Neutral
2,14,1,4,Joyful
2,14,1,5,Scared
2,14,1,6,Neutral
2,14,1,7,Joyful
2,14,1,8,Joyful
2,14,1,9,Peaceful
2,14,1,10,Peaceful
2,14,1,11,Neutral
2,14,1,12,Joyful
2,14,1,13,Neutral
2,14,1,14,Joyful
2,14,1,15,Peaceful
2,14,1,16,Joyful
2,14,1,17,Scared
2,14,1,18,Joyful
2,14,1,19,Peaceful
2,14,1,20,Joyful
2,14,1,21,Neutral
2,14,2,2,Neutral
2,14,2,3,Joyful
2,14,2,4,Neutral
2,14,2,5,Joyful
2,14,2,6,Neutral
2,14,2,7,Powerful
2,14,2,8,Neutral
2,14,2,9,Powerful
2,14,2,10,Neutral
2,14,2,11,Scared
2,14,2,12,Neutral
2,14,2,13,Joyful
2,14,2,14,Joyful
2,14,2,15,Scared
2,14,2,16,Powerful
2,14,2,17,Scared
2,14,2,18,Joyful
2,14,2,19,Scared
2,14,2,20,Joyful
2,14,2,21,Scared
2,14,2,22,Joyful
2,14,2,23,Scared
2,14,2,24,Joyful
2,14,2,25,Mad
2,14,3,2,Joyful
2,14,3,3,Joyful
2,14,3,4,Scared
2,14,3,5,Joyful
2,14,3,6,Mad
2,14,3,7,Joyful
2,14,3,8,Scared
2,14,3,9,Mad
2,14,3,10,Neutral
2,14,3,11,Joyful
2,14,3,12,Joyful
2,14,3,13,Joyful
2,14,3,14,Neutral
2,14,3,15,Joyful
2,14,3,16,Scared
2,14,3,17,Sad
2,14,3,18,Joyful
2,14,3,19,Scared
2,14,3,20,Neutral
2,14,3,21,Mad
2,14,3,22,Scared
2,14,3,23,Joyful
2,14,4,2,Neutral
2,14,4,3,Neutral
2,14,4,4,Neutral
2,14,4,5,Neutral
2,14,4,6,Neutral
2,14,4,7,Joyful
2,14,4,8,Mad
2,14,4,9,Joyful
2,14,4,10,Mad
2,14,4,11,Neutral
2,14,4,12,Neutral
2,14,4,13,Peaceful
2,14,4,14,Neutral
2,14,4,15,Neutral
2,14,4,16,Scared
2,14,4,17,Neutral
2,14,5,2,Neutral
2,14,5,3,Peaceful
2,14,5,4,Powerful
2,14,5,5,Neutral
2,14,5,6,Neutral
2,14,5,7,Joyful
2,14,5,8,Scared
2,14,5,9,Mad
2,14,5,10,Peaceful
2,14,5,11,Mad
2,14,5,12,Neutral
2,14,5,13,Mad
2,14,7,2,Joyful
2,14,7,3,Neutral
2,14,7,4,Neutral
2,14,7,5,Mad
2,14,7,6,Sad
2,14,7,7,Mad
2,14,7,8,Sad
2,14,8,2,Joyful
2,14,8,3,Neutral
2,14,8,4,Joyful
2,14,8,5,Neutral
2,14,8,6,Joyful
2,14,8,7,Joyful
2,14,8,8,Neutral
2,14,8,9,Scared
2,14,8,10,Scared
2,14,8,11,Powerful
2,14,8,12,Scared
2,14,8,13,Neutral
2,14,8,14,Scared
2,14,8,15,Scared
2,14,8,16,Peaceful
2,14,8,17,Neutral
2,14,8,18,Peaceful
2,14,8,19,Scared
2,14,9,2,Mad
2,14,9,3,Mad
2,14,9,4,Mad
2,14,9,5,Peaceful
2,14,9,6,Neutral
2,14,9,7,Scared
2,14,9,8,Neutral
2,14,9,9,Joyful
2,14,9,10,Powerful
2,14,9,11,Peaceful
2,14,9,12,Mad
2,14,9,13,Scared
2,14,9,14,Joyful
2,14,9,15,Peaceful
2,14,11,2,Neutral
2,14,11,3,Neutral
2,14,11,4,Neutral
2,14,11,5,Joyful
2,14,11,6,Neutral
2,14,11,7,Joyful
2,14,11,8,Joyful
2,14,11,9,Scared
2,15,1,2,Joyful
2,15,1,3,Joyful
2,15,1,4,Joyful
2,15,1,5,Joyful
2,15,1,6,Joyful
2,15,1,7,Joyful
2,15,1,8,Joyful
2,15,1,9,Neutral
2,15,1,10,Neutral
2,15,1,11,Joyful
2,15,1,12,Joyful
2,15,1,13,Joyful
2,15,1,14,Joyful
2,15,1,15,Joyful
2,15,1,16,Peaceful
2,15,3,2,Joyful
2,15,3,3,Sad
2,15,3,4,Neutral
2,15,3,5,Neutral
2,15,3,6,Joyful
2,15,3,7,Joyful
2,15,3,8,Joyful
2,15,3,9,Joyful
2,15,3,10,Peaceful
2,15,3,11,Neutral
2,15,3,12,Neutral
2,15,3,13,Sad
2,15,3,14,Sad
2,15,3,15,Neutral
2,15,3,16,Peaceful
2,15,5,2,Powerful
2,15,5,3,Neutral
2,15,5,4,Neutral
2,15,5,5,Neutral
2,15,5,6,Joyful
2,15,5,7,Neutral
2,15,5,8,Neutral
2,15,5,9,Joyful
2,15,5,10,Joyful
2,15,5,11,Mad
2,15,5,12,Joyful
2,15,5,13,Scared
2,15,5,14,Joyful
2,15,5,15,Scared
2,15,5,16,Joyful
2,15,5,17,Neutral
2,15,5,18,Peaceful
2,15,5,19,Neutral
2,15,7,2,Joyful
2,15,7,3,Joyful
2,15,7,4,Neutral
2,15,7,5,Neutral
2,15,7,6,Scared
2,15,7,7,Neutral
2,15,7,8,Peaceful
2,15,7,9,Scared
2,15,7,10,Joyful
2,15,7,11,Scared
2,15,7,12,Sad
2,15,7,13,Neutral
2,15,7,14,Sad
2,15,7,15,Neutral
2,15,7,16,Neutral
2,15,7,17,Sad
2,15,7,18,Scared
2,15,7,19,Neutral
2,15,7,20,Peaceful
2,15,7,21,Sad
2,15,7,22,Joyful
2,15,7,23,Joyful
2,15,7,24,Scared
2,15,7,25,Joyful
2,15,8,2,Neutral
2,15,8,3,Joyful
2,15,8,4,Peaceful
2,15,8,5,Peaceful
2,15,8,6,Peaceful
2,15,8,7,Joyful
2,15,8,8,Neutral
2,15,8,9,Neutral
2,15,8,10,Neutral
2,15,8,11,Neutral
2,15,8,12,Joyful
2,15,8,13,Neutral
2,15,8,14,Neutral
2,15,8,15,Joyful
2,15,11,2,Joyful
2,15,11,3,Neutral
2,15,11,4,Neutral
2,15,11,5,Joyful
2,15,11,6,Neutral
2,15,11,7,Joyful
2,15,11,8,Neutral
2,15,11,9,Neutral
2,15,11,10,Powerful
2,15,11,11,Peaceful
2,15,11,12,Neutral
2,15,11,13,Neutral
2,15,11,14,Powerful
2,15,11,15,Neutral
2,15,11,16,Peaceful
2,15,11,17,Peaceful
2,15,11,18,Scared
2,15,11,19,Scared
2,15,11,20,Joyful
2,15,11,21,Mad
2,15,12,2,Neutral
2,15,12,3,Neutral
2,15,12,4,Sad
2,15,12,5,Neutral
2,15,12,6,Neutral
2,15,12,7,Mad
2,15,12,8,Neutral
2,15,12,9,Neutral
2,15,12,10,Powerful
2,15,12,11,Scared
2,15,13,2,Scared
2,15,13,3,Powerful
2,15,13,4,Neutral
2,15,13,5,Powerful
2,15,13,6,Mad
2,15,13,7,Sad
2,15,13,8,Neutral
2,15,13,9,Joyful
2,15,13,10,Peaceful
2,15,13,11,Sad
2,15,13,12,Neutral
2,15,13,13,Scared
2,15,13,14,Joyful
2,15,13,15,Joyful
2,15,13,16,Joyful
2,15,13,17,Neutral
2,15,14,2,Neutral
2,15,14,3,Peaceful
2,15,14,4,Scared
2,15,14,5,Scared
2,15,14,6,Scared
2,16,1,2,Scared
2,16,1,3,Scared
2,16,1,4,Scared
2,16,1,5,Scared
2,16,1,6,Scared
2,16,1,7,Neutral
2,16,1,8,Mad
2,16,1,9,Neutral
2,16,1,10,Mad
2,16,1,11,Scared
2,16,1,12,Peaceful
2,16,1,13,Powerful
2,16,3,2,Neutral
2,16,3,3,Scared
2,16,3,4,Joyful
2,16,3,5,Joyful
2,16,3,6,Joyful
2,16,3,7,Joyful
2,16,3,8,Neutral
2,16,3,9,Joyful
2,16,3,10,Neutral
2,16,3,11,Neutral
2,16,4,2,Neutral
2,16,4,3,Neutral
2,16,4,4,Neutral
2,16,4,5,Scared
2,16,4,6,Neutral
2,16,4,7,Joyful
2,16,4,8,Mad
2,16,4,9,Peaceful
2,16,5,2,Joyful
2,16,5,3,Joyful
2,16,5,4,Joyful
2,16,5,5,Joyful
2,16,5,6,Neutral
2,16,5,7,Joyful
2,16,5,8,Neutral
2,16,5,9,Neutral
2,16,5,10,Powerful
2,16,5,11,Powerful
2,16,5,12,Powerful
2,16,5,13,Mad
2,16,6,2,Joyful
2,16,6,3,Neutral
2,16,6,4,Neutral
2,16,6,5,Joyful
2,16,6,6,Neutral
2,16,6,7,Joyful
2,16,6,8,Mad
2,16,6,9,Joyful
2,16,6,10,Joyful
2,16,6,11,Joyful
2,16,6,12,Scared
2,16,6,13,Neutral
2,16,7,2,Mad
2,16,7,3,Neutral
2,16,7,4,Scared
2,16,7,5,Powerful
2,16,7,6,Powerful
2,16,7,7,Neutral
2,16,7,8,Powerful
2,16,7,9,Neutral
2,16,7,10,Scared
2,16,7,11,Scared
2,16,7,12,Scared
2,16,7,13,Neutral
2,16,7,14,Peaceful
2,16,7,15,Joyful
2,16,7,16,Mad
2,16,7,17,Neutral
2,16,7,18,Joyful
2,16,7,19,Scared
2,16,7,20,Mad
2,16,8,2,Joyful
2,16,8,3,Joyful
2,16,8,4,Powerful
2,16,8,5,Sad
2,16,8,6,Neutral
2,16,8,7,Scared
2,16,8,8,Sad
2,16,8,9,Scared
2,16,8,10,Powerful
2,16,8,11,Peaceful
2,16,8,12,Joyful
2,16,8,13,Peaceful
2,16,8,14,Mad
2,16,8,15,Joyful
2,16,8,16,Joyful
2,16,8,17,Joyful
2,16,8,18,Joyful
2,16,8,19,Neutral
2,16,8,20,Joyful
2,16,8,21,Scared
2,16,8,22,Joyful
2,16,8,23,Joyful
2,16,8,24,Joyful
2,16,9,2,Mad
2,16,9,3,Powerful
2,16,9,4,Scared
2,16,9,5,Mad
2,16,9,6,Powerful
2,16,9,7,Neutral
2,16,9,8,Neutral
2,16,9,9,Powerful
2,16,9,10,Mad
2,16,9,11,Mad
2,16,9,12,Neutral
2,16,9,13,Mad
2,16,9,14,Mad
2,16,9,15,Mad
2,16,9,16,Mad
2,16,10,2,Neutral
2,16,10,3,Neutral
2,16,10,4,Scared
2,16,10,5,Scared
2,16,10,6,Neutral
2,16,10,7,Scared
2,16,10,8,Scared
2,16,12,2,Joyful
2,16,12,3,Joyful
2,16,12,4,Peaceful
2,16,12,5,Joyful
2,16,12,6,Scared
2,16,12,7,Neutral
2,16,12,8,Neutral
2,16,12,9,Neutral
2,16,12,10,Sad
2,16,12,11,Neutral
2,16,12,12,Neutral
2,16,12,13,Neutral
2,16,16,2,Neutral
2,16,16,3,Joyful
2,16,16,4,Sad
2,16,16,5,Sad
2,16,16,6,Joyful
2,16,16,7,Scared
2,16,16,8,Peaceful
2,16,16,9,Neutral
2,16,16,10,Neutral
2,16,16,11,Neutral
2,16,16,12,Neutral
2,16,16,13,Sad
2,16,16,14,Sad
2,16,16,15,Sad
2,16,16,16,Neutral
2,16,16,17,Sad
2,16,16,18,Sad
2,17,1,2,Powerful
2,17,1,3,Scared
2,17,1,4,Mad
2,17,1,5,Joyful
2,17,1,6,Peaceful
2,17,1,7,Powerful
2,17,1,8,Powerful
2,17,1,9,Powerful
2,17,1,10,Powerful
2,17,1,11,Neutral
2,17,1,12,Neutral
2,17,1,13,Scared
2,17,1,14,Peaceful
2,17,1,15,Joyful
2,17,1,16,Peaceful
2,17,1,17,Joyful
2,17,1,18,Peaceful
2,17,1,19,Powerful
2,17,1,20,Peaceful
2,17,1,21,Powerful
2,17,1,22,Scared
2,17,1,23,Neutral
2,17,1,24,Scared
2,17,2,3,Peaceful
2,17,2,4,Joyful
2,17,2,5,Peaceful
2,17,2,6,Joyful
2,17,2,7,Neutral
2,17,2,8,Joyful
2,17,2,10,Joyful
2,17,2,12,Joyful
2,17,2,13,Joyful
2,17,2,15,Joyful
2,17,2,16,Neutral
2,17,2,17,Joyful
2,17,2,18,Joyful
2,17,2,19,Scared
2,17,3,2,Mad
2,17,3,3,Neutral
2,17,3,4,Powerful
2,17,3,5,Neutral
2,17,3,6,Mad
2,17,3,7,Peaceful
2,17,3,8,Mad
2,17,3,9,Joyful
2,17,3,10,Neutral
2,17,3,11,Powerful
2,17,3,12,Joyful
2,17,3,13,Mad
2,17,3,14,Mad
2,17,3,15,Mad
2,17,3,16,Joyful
2,17,3,17,Mad
2,17,4,2,Neutral
2,17,4,3,Peaceful
2,17,4,4,Neutral
2,17,4,5,Neutral
2,17,4,6,Sad
2,17,4,7,Neutral
2,17,4,8,Peaceful
2,17,4,9,Neutral
2,17,4,10,Neutral
2,17,4,11,Powerful
2,17,4,12,Peaceful
2,17,4,13,Neutral
2,17,4,14,Neutral
2,17,4,15,Joyful
2,17,4,16,Sad
2,17,4,17,Neutral
2,17,4,18,Peaceful
2,17,4,19,Peaceful
2,17,4,20,Powerful
2,17,4,21,Neutral
2,17,5,2,Peaceful
2,17,5,3,Powerful
2,17,5,4,Peaceful
2,17,5,5,Sad
2,17,5,6,Peaceful
2,17,6,2,Mad
2,17,6,3,Peaceful
2,17,6,4,Powerful
2,17,6,5,Powerful
2,17,6,6,Scared
2,17,6,7,Powerful
2,17,7,2,Peaceful
2,17,7,3,Scared
2,17,7,4,Peaceful
2,17,7,5,Joyful
2,17,7,6,Powerful
2,17,7,7,Joyful
2,17,7,8,Peaceful
2,17,7,9,Joyful
2,17,8,2,Scared
2,17,8,3,Peaceful
2,17,8,4,Scared
2,17,8,5,Neutral
2,17,8,6,Neutral
2,17,8,7,Mad
2,17,8,8,Powerful
2,17,8,9,Mad
2,17,8,10,Mad
2,17,8,11,Mad
2,17,8,12,Scared
2,17,8,13,Mad
2,17,8,14,Joyful
2,17,8,15,Mad
2,17,9,2,Neutral
2,17,9,3,Neutral
2,17,9,4,Neutral
2,17,9,5,Scared
2,17,9,6,Neutral
2,17,9,7,Neutral
2,17,9,8,Neutral
2,17,9,9,Neutral
2,17,9,10,Neutral
2,17,9,11,Mad
2,17,9,12,Scared
2,17,9,13,Mad
2,17,9,14,Scared
2,17,9,15,Neutral
2,17,9,16,Neutral
2,17,9,17,Joyful
2,17,9,18,Mad
2,17,10,2,Mad
2,17,10,3,Neutral
2,17,10,4,Sad
2,17,10,5,Neutral
2,17,10,6,Neutral
2,17,10,7,Joyful
2,17,10,9,Joyful
2,17,10,10,Joyful
2,17,10,11,Joyful
2,17,10,12,Neutral
2,17,10,13,Joyful
2,17,10,14,Scared
2,17,11,2,Neutral
2,17,11,3,Neutral
2,17,11,4,Neutral
2,17,11,5,Neutral
2,17,11,6,Neutral
2,17,11,7,Neutral
2,17,11,8,Neutral
2,17,11,9,Peaceful
2,17,11,10,Joyful
2,17,11,11,Neutral
2,17,11,12,Neutral
2,17,11,13,Neutral
2,17,11,14,Scared
2,17,11,15,Neutral
2,17,11,16,Neutral
2,17,11,17,Neutral
2,17,11,18,Joyful
2,17,11,19,Mad
2,17,11,20,Joyful
2,17,11,21,Mad
2,17,11,22,Neutral
2,17,11,23,Mad
2,17,11,24,Neutral
2,17,11,25,Mad
2,17,11,26,Neutral
2,17,13,3,Neutral
2,17,13,4,Neutral
2,17,13,5,Neutral
2,17,13,6,Joyful
2,17,13,7,Neutral
2,17,13,8,Neutral
2,17,13,9,Neutral
2,17,13,10,Neutral
2,17,13,11,Peaceful
2,17,13,12,Neutral
2,17,13,13,Sad
2,17,13,14,Neutral
2,17,13,15,Neutral
2,17,13,16,Neutral
2,17,13,17,Sad
2,17,14,2,Neutral
2,17,14,3,Sad
2,17,14,4,Neutral
2,17,14,5,Neutral
2,17,14,6,Neutral
2,17,14,7,Neutral
2,17,14,8,Joyful
2,17,14,9,Neutral
2,17,14,10,Neutral
2,17,15,2,Joyful
2,17,15,3,Joyful
2,17,15,4,Neutral
2,17,15,5,Joyful
2,17,15,6,Neutral
2,17,15,7,Joyful
2,17,15,8,Neutral
2,17,15,9,Joyful
2,17,15,10,Neutral
2,17,15,11,Joyful
2,17,15,12,Sad
2,18,1,2,Neutral
2,18,1,3,Mad
2,18,1,4,Scared
2,18,1,5,Neutral
2,18,1,6,Powerful
2,18,1,7,Neutral
2,18,1,8,Neutral
2,18,1,9,Neutral
2,18,1,10,Neutral
2,18,1,11,Neutral
2,18,1,12,Joyful
2,18,2,2,Joyful
2,18,2,3,Sad
2,18,2,4,Joyful
2,18,2,5,Neutral
2,18,2,6,Peaceful
2,18,2,7,Neutral
2,18,2,8,Peaceful
2,18,2,9,Powerful
2,18,2,10,Scared
2,18,2,11,Joyful
2,18,2,12,Scared
2,18,2,13,Peaceful
2,18,2,14,Neutral
2,18,2,15,Joyful
2,18,2,16,Sad
2,18,2,17,Powerful
2,18,2,18,Scared
2,18,3,2,Neutral
2,18,3,3,Mad
2,18,3,4,Neutral
2,18,3,5,Joyful
2,18,3,6,Joyful
2,18,4,2,Neutral
2,18,4,3,Neutral
2,18,4,4,Peaceful
2,18,4,5,Neutral
2,18,4,6,Neutral
2,18,4,7,Neutral
2,18,4,8,Neutral
2,18,4,9,Neutral
2,18,4,10,Neutral
2,18,4,11,Neutral
2,18,4,12,Joyful
2,18,4,13,Joyful
2,18,4,14,Joyful
2,18,4,15,Neutral
2,18,4,16,Sad
2,18,4,17,Sad
2,18,4,18,Sad
2,18,5,2,Neutral
2,18,5,3,Neutral
2,18,5,4,Neutral
2,18,5,5,Neutral
2,18,5,6,Neutral
2,18,5,7,Neutral
2,18,5,8,Neutral
2,18,5,9,Neutral
2,18,5,10,Neutral
2,18,5,11,Scared
2,18,5,12,Powerful
2,18,5,13,Neutral
2,18,5,14,Neutral
2,18,5,15,Neutral
2,18,5,16,Neutral
2,18,5,17,Neutral
2,18,5,18,Neutral
2,18,5,19,Neutral
2,18,5,20,Neutral
2,18,5,21,Neutral
2,18,5,22,Neutral
2,18,5,23,Mad
2,18,6,2,Joyful
2,18,6,3,Joyful
2,18,6,4,Joyful
2,18,6,5,Joyful
2,18,6,6,Joyful
2,18,6,7,Peaceful
2,18,6,8,Peaceful
2,18,6,9,Peaceful
2,18,6,10,Joyful
2,18,8,2,Mad
2,18,8,3,Neutral
2,18,8,4,Mad
2,18,8,5,Neutral
2,18,8,6,Mad
2,18,8,7,Neutral
2,18,8,8,Mad
2,18,8,9,Scared
2,18,9,2,Neutral
2,18,9,3,Neutral
2,18,9,4,Neutral
2,18,9,5,Peaceful
2,18,9,6,Scared
2,18,9,7,Neutral
2,18,9,8,Neutral
2,18,9,9,Neutral
2,18,9,10,Neutral
2,18,9,11,Joyful
2,18,9,12,Joyful
2,18,9,13,Joyful
2,18,9,14,Scared
2,18,9,15,Scared
2,18,9,16,Mad
2,18,9,17,Sad
2,18,9,18,Neutral
2,18,9,19,Scared
2,18,9,20,Mad
2,18,9,21,Sad
2,18,9,22,Neutral
2,18,9,23,Scared
2,18,10,2,Mad
2,18,10,3,Mad
2,18,10,4,Mad
2,18,10,5,Neutral
2,18,10,6,Scared
2,18,10,7,Neutral
2,18,10,8,Neutral
2,18,10,9,Mad
2,18,10,10,Mad
2,18,13,2,Neutral
2,18,13,3,Neutral
