Entity,Code,Year,LifeExpectancy0,LifeExpectancy10,LifeExpectancy25,LifeExpectancy45,LifeExpectancy65,LifeExpectancy80
Finland,FIN,1929,51.32,60.28,64.119995,69.57,76.36,84.75
Finland,FIN,1930,54.45,61.69,65.44,70.65,77.2,85.34
Finland,FIN,1931,54.86,61.9,65.19,70.17,76.72,84.9
Finland,FIN,1932,55.75,62.71,65.93,70.63,77.16,85.46
Finland,FIN,1933,55.39,62.84,65.78,70.39,76.78,85.14
Finland,FIN,1934,56,63.64,66.44,70.84,77.11,85.57
Finland,FIN,1935,57.36,64.06,66.75,70.94,77.06,85.38
Finland,FIN,1936,56.17,62.75,65.59,70.05,76.43,84.9
Finland,FIN,1937,57.04,63.85,66.4,70.68,76.9,85.53
Finland,FIN,1938,57.2,63.76,66.32,70.63,76.9,85.43
Finland,FIN,1939,54.63,61.26,64.44,70.38,76.57,85.07
Finland,FIN,1940,46.8,53.24,58.91,69.81,76.24,84.67
Finland,FIN,1941,46.42,51.58,58.61,70.67,76.79,84.88
Finland,FIN,1942,53.93,59.01,64.380005,70.479996,76.75,85.02
Finland,FIN,1943,56.28,61.95,66.3,71.38,77.39,85.37
Finland,FIN,1944,48.06,54.37,62.57,70.79,76.93,85.14
Finland,FIN,1945,56.81,64.19,67.16,71.33,77.31,85.15
Finland,FIN,1946,60.45,65.7,67.979996,71.79,77.729996,85.57
Finland,FIN,1947,60.51,65.86,68.03,71.58,77.28,85.26
Finland,FIN,1948,61.96,66.57,68.520004,71.9,77.49,85.35
Finland,FIN,1949,61.89,65.94,67.97,71.29,76.88,84.93
Finland,FIN,1950,64.2015,67.8978,69.2657,71.8619,77.1972,85.1939
Finland,FIN,1951,65.6354,68.738205,69.7586,72.034,77.233,85.1403
Finland,FIN,1952,66.525,69.452896,70.3086,72.4267,77.4129,85.207
Finland,FIN,1953,66.6007,69.6418,70.414505,72.344604,77.2436,85.1026
Finland,FIN,1954,67.5471,70.3049,71.0371,72.912704,77.6966,85.3265
Finland,FIN,1955,67.3415,70.0555,70.8207,72.6818,77.4986,85.1013
Finland,FIN,1956,67.9857,70.367905,71.039,72.979996,77.7206,85.3127
Finland,FIN,1957,67.4519,70.1493,70.879,72.7155,77.5506,85.2818
Finland,FIN,1958,68.6144,70.8667,71.438995,73.1922,77.8762,85.3334
Finland,FIN,1959,68.7952,71.0354,71.6621,73.3969,78.0105,85.511
Finland,FIN,1960,68.9931,70.9355,71.559296,73.247604,77.8954,85.443
Finland,FIN,1961,69.0111,70.959595,71.5688,73.2398,77.9093,85.3728
Finland,FIN,1962,68.7419,70.6018,71.190796,72.8625,77.5701,85.1288
Finland,FIN,1963,69.1792,70.9068,71.4692,73.132996,77.8602,85.3993
Finland,FIN,1964,69.3793,71.0013,71.615204,73.2103,77.9078,85.3796
Finland,FIN,1965,69.1269,70.797104,71.364,73.0217,77.6561,85.0822
Finland,FIN,1966,69.6446,71.1228,71.6978,73.2856,77.8901,85.3635
Finland,FIN,1967,69.8171,71.2743,71.825195,73.3434,77.9926,85.442
Finland,FIN,1968,69.7829,71.172104,71.7033,73.286896,77.881,85.2973
Finland,FIN,1969,69.6478,71.036896,71.5562,73.2249,77.9357,85.3453
Finland,FIN,1970,70.3242,71.6491,72.2345,73.7923,78.3575,85.6103
Finland,FIN,1971,70.1468,71.3878,71.981094,73.6031,78.2195,85.587
Finland,FIN,1972,70.8673,72.0487,72.690704,74.308395,78.7189,85.7489
Finland,FIN,1973,71.3662,72.4542,73.0933,74.5691,78.9681,86.0368
Finland,FIN,1974,71.2923,72.417496,73.017395,74.5355,78.9952,85.8965
Finland,FIN,1975,71.8375,72.8583,73.4922,74.9759,79.3004,86.1958
Finland,FIN,1976,71.9887,72.9482,73.5049,74.9635,79.3059,86.2512
Finland,FIN,1977,72.5133,73.4265,73.8955,75.3268,79.6694,86.4771
Finland,FIN,1978,73.0801,73.8604,74.3465,75.689896,79.858,86.6093
Finland,FIN,1979,73.3599,74.1276,74.622604,75.9732,80.0616,86.7926
Finland,FIN,1980,73.6489,74.3952,74.863,76.174805,80.0754,86.5961
Finland,FIN,1981,73.9647,74.6452,75.0776,76.361,80.3117,86.7677
Finland,FIN,1982,74.53,75.1474,75.5642,76.8298,80.6972,87.1175
Finland,FIN,1983,74.4374,75.0831,75.5146,76.7698,80.5403,86.9488
Finland,FIN,1984,74.7433,75.3893,75.8285,77.060196,80.7957,87.1272
Finland,FIN,1985,74.4235,75.0414,75.4758,76.6903,80.4509,86.7345
Finland,FIN,1986,74.7662,75.3229,75.7775,77.078094,80.847,87.0693
Finland,FIN,1987,74.7988,75.4265,75.8749,77.221,80.8844,87.0865
Finland,FIN,1988,74.7645,75.3681,75.852005,77.2284,80.9173,87.0486
Finland,FIN,1989,74.9686,75.5791,76.088,77.4691,81.1365,87.0883
Finland,FIN,1990,74.9893,75.569,76.1418,77.511795,81.0846,87.0414
Finland,FIN,1991,75.4071,75.9922,76.4824,77.8947,81.379,87.2565
Finland,FIN,1992,75.6469,76.1609,76.6279,77.9722,81.3862,87.2693
Finland,FIN,1993,75.8849,76.3454,76.7319,78.0014,81.3224,87.0337
Finland,FIN,1994,76.5748,77.0504,77.498795,78.7323,81.95,87.4706
Finland,FIN,1995,76.6039,77.0252,77.4228,78.6254,81.8798,87.443
Finland,FIN,1996,76.8696,77.2853,77.6848,78.9067,82.0307,87.4973
Finland,FIN,1997,77.0641,77.5051,77.8923,79.0683,82.2272,87.587
Finland,FIN,1998,77.2591,77.6686,78.0473,79.173996,82.3425,87.7125
Finland,FIN,1999,77.4508,77.8602,78.2646,79.394196,82.5254,87.683304
Finland,FIN,2000,77.6712,78.0499,78.4771,79.6243,82.7082,87.7322
Finland,FIN,2001,78.1422,78.4892,78.8721,79.980804,82.9694,87.9274
Finland,FIN,2002,78.2698,78.6031,78.990204,80.043,82.9793,87.8734
Finland,FIN,2003,78.5333,78.8762,79.261,80.240295,83.2563,88.0353
Finland,FIN,2004,78.846,79.2161,79.606,80.6278,83.7328,88.443
Finland,FIN,2005,78.9713,79.3772,79.7323,80.763306,83.99,88.5762
Finland,FIN,2006,79.3729,79.6782,80.0822,81.0309,84.0807,88.619
Finland,FIN,2007,79.3907,79.7045,80.1012,81.1158,84.1639,88.6587
Finland,FIN,2008,79.695,80.0026,80.363205,81.362305,84.3775,88.7835
Finland,FIN,2009,79.831,80.1078,80.4701,81.456696,84.3796,88.8172
Finland,FIN,2010,80.0117,80.2806,80.632,81.567795,84.406204,88.7947
Finland,FIN,2011,80.3915,80.6653,80.9906,81.869995,84.6435,88.9234
Finland,FIN,2012,80.5008,80.78,81.1036,81.981,84.6267,88.9113
Finland,FIN,2013,80.8831,81.0831,81.365204,82.2267,84.8192,89.0808
Finland,FIN,2014,81.0125,81.2657,81.532394,82.3525,84.8291,89.0336
Finland,FIN,2015,81.4178,81.6026,81.8649,82.592804,85.0101,89.1519
Finland,FIN,2016,81.2915,81.5109,81.7789,82.5484,84.947296,89.1016
Finland,FIN,2017,81.4976,81.7333,82.0432,82.8356,85.1383,89.243
Finland,FIN,2018,81.6266,81.8567,82.155304,82.8965,85.2304,89.2637
Finland,FIN,2019,81.8706,82.0906,82.4412,83.2487,85.4035,89.4593
Finland,FIN,2020,81.8657,82.0666,82.3991,83.197,85.4532,89.4584
Finland,FIN,2021,82.0381,82.2458,82.531296,83.2073,85.2839,89.273
Finland,FIN,1755,37.25,NA,NA,NA,NA,NA
Finland,FIN,1765,34.85,NA,NA,NA,NA,NA
Finland,FIN,1775,39.35,NA,NA,NA,NA,NA
Finland,FIN,1785,33.8,NA,NA,NA,NA,NA
Finland,FIN,1795,37.05,NA,NA,NA,NA,NA
Finland,FIN,1805,31.8,NA,NA,NA,NA,NA
Finland,FIN,1815,35.8,NA,NA,NA,NA,NA
Finland,FIN,1825,38.4,NA,NA,NA,NA,NA
Finland,FIN,1835,34.65,NA,NA,NA,NA,NA
Finland,FIN,1845,40.45,NA,NA,NA,NA,NA
Finland,FIN,1855,35.1,NA,NA,NA,NA,NA
Finland,FIN,1865,32.1,NA,NA,NA,NA,NA
Finland,FIN,1875,41.569,NA,NA,NA,NA,NA
France,FRA,1816,40.1,57.24,61.68,68.01,75.79,84.86
France,FRA,1817,39.23,56.91,61.47,67.729996,75.82,84.97
France,FRA,1818,38.6,56.92,61.64,68.1,76.07,85.22
France,FRA,1819,37.32,56.92,61.74,68.26,76.19,85.18
France,FRA,1820,39.28,57.39,61.85,67.95,75.72,84.72
France,FRA,1821,39.88,58.42,62.91,69.06,76.53,85.32
France,FRA,1822,38.37,57.93,62.72,69.020004,76.38,85.07
France,FRA,1823,40.04,58.72,63.16,69.1,76.38,85.11
France,FRA,1824,39.21,58.79,63.21,69.29,76.57,85.27
France,FRA,1825,38.58,58.02,62.64,68.85,76.4,85.11
France,FRA,1826,37.8,56.93,61.9,68.3,75.86,84.78
France,FRA,1827,39.41,57.41,62.06,68.47,76.1,85.17
France,FRA,1828,37.6,57.09,61.8,68.25,75.89,84.98
France,FRA,1829,39.44,57.25,61.83,68.19,75.65,84.8
France,FRA,1830,39.63,57.33,61.88,68.229996,75.65,84.79
France,FRA,1831,39.73,57.59,62.47,68.770004,75.91,84.81
France,FRA,1832,35.87,53.66,58.7,66.26,74.86,84.62
France,FRA,1833,38.88,56.95,61.81,68.49,75.99,85.15
France,FRA,1834,35.09,55.62,60.97,67.93,75.7,84.86
France,FRA,1835,39.52,56.91,61.66,68.39,75.95,84.95
France,FRA,1836,42,58.53,62.81,69.04,76.12,84.97
France,FRA,1837,39.42,56.13,60.74,67.33,74.88,84.34
France,FRA,1838,39.37,57.17,61.92,68.49,75.8,84.86
France,FRA,1839,40.95,57.94,62.72,69.16,76.31,85.17
France,FRA,1840,40.41,56.8,61.89,68.57,75.9,84.76
France,FRA,1841,40.71,57.32,62.58,69.3,76.34,84.97
France,FRA,1842,40.03,56.92,62.04,68.67,75.84,84.69
France,FRA,1843,40.79,57.78,62.7,69.09,76.08,84.77
France,FRA,1844,42.33,58.43,63.03,69.229996,76.18,84.76
France,FRA,1845,43.61,58.99,63.53,69.56,76.38,84.95
France,FRA,1846,40.7,57.62,62.73,69.11,76.16,84.76
France,FRA,1847,40.45,56.32,61.3,67.87,75.39,84.34
France,FRA,1848,40.33,56.76,61.66,68.28,75.69,84.54
France,FRA,1849,35.95,53.7,58.98,66.87,75.28,84.46
France,FRA,1850,43.31,58.7,62.97,69.1,76.16,84.79
France,FRA,1851,41.8,58.6,62.92,69.01,76,84.61
France,FRA,1852,41.35,58.17,62.71,68.95,76.01,84.68
France,FRA,1853,42.55,57.91,62.72,68.87,75.74,84.47
France,FRA,1854,36.16,53.31,59.01,66.58,74.88,84.31
France,FRA,1855,37.56,53.96,60.42,67.68,75.13,84.2
France,FRA,1856,40.19,56.86,62.56,69.1,76.09,84.74
France,FRA,1857,39.6,57.34,62.46,68.64,75.83,84.59
France,FRA,1858,39.71,57.33,62.04,68.14,75.41,84.38
France,FRA,1859,35.32,56.31,61.75,68.11,75.53,84.4
France,FRA,1860,43.35,58.97,63.42,69.16,76.1,84.74
France,FRA,1861,40.58,58.69,63.3,69.15,76.17,84.72
France,FRA,1862,42.7,59.15,63.62,69.34,76.25,84.85
France,FRA,1863,41.82,59.01,63.32,69.09,76.06,84.81
France,FRA,1864,42.06,58.52,62.74,68.66,75.68,84.61
France,FRA,1865,40.2,57.46,62.05,68.33,75.54,84.59
France,FRA,1866,41.82,57.53,61.96,68.38,75.65,84.7
France,FRA,1867,42.41,58.82,62.9,68.72,75.67,84.58
France,FRA,1868,40.29,57.99,62.38,68.479996,75.59,84.49
France,FRA,1869,41.12,58.13,62.46,68.63,75.71,84.56
France,FRA,1870,36.52,53.73,59.49,67.04,74.81,84.02
France,FRA,1871,29.74,47.18,55.129997,65.64,74.65,83.98
France,FRA,1872,42.5,58.73,63.14,69.520004,76.5,85.03
France,FRA,1873,41.87,58.31,62.71,68.97,75.95,84.67
France,FRA,1874,44.29,59.65,63.63,69.520004,76.3,84.93
France,FRA,1875,43.19,58.48,62.61,68.729996,75.79,84.6
France,FRA,1876,43.59,58.63,62.84,69.03,76.05,84.68
France,FRA,1877,44.29,59.41,63.42,69.479996,76.33,84.8
France,FRA,1878,43.37,59.07,63.05,69.06,75.93,84.51
France,FRA,1879,43.98,58.79,62.74,68.74,75.68,84.31
France,FRA,1880,42.79,58.83,62.92,69.05,75.979996,84.47
France,FRA,1881,43.48,59.04,63.23,69.44,76.4,84.77
France,FRA,1882,43.14,58.85,63.03,69.32,76.37,84.73
France,FRA,1883,43.27,58.88,62.97,69.270004,76.3,84.68
France,FRA,1884,42.46,58.83,62.93,69.29,76.33,84.74
France,FRA,1885,43.94,59.11,63.08,69.36,76.36,84.79
France,FRA,1886,43.17,58.77,62.89,69.25,76.31,84.81
France,FRA,1887,43.72,59,62.99,69.17,76.270004,84.89
France,FRA,1888,44.15,59.44,63.46,69.37,76.05,84.66
France,FRA,1889,45.54,60.23,64.020004,69.81,76.36,84.88
France,FRA,1890,43.43,58.99,62.9,68.81,75.72,84.51
France,FRA,1891,44.11,58.83,62.8,68.6,75.36,84.37
France,FRA,1892,43.56,59.18,62.96,68.71,75.45,84.36
France,FRA,1893,43.55,59.17,62.93,68.84,75.6,84.43
France,FRA,1894,45.49,59.92,63.54,69.26,75.95,84.6
France,FRA,1895,45.26,59.47,63.2,68.88,75.58,84.29
France,FRA,1896,47.49,60.62,64.14,69.75,76.32,84.79
France,FRA,1897,47.88,61.4,64.759995,70.11,76.53,84.83
France,FRA,1898,46.01,60.56,63.93,69.35,75.96,84.51
France,FRA,1899,45.17,60.12,63.66,69.26,75.979996,84.53
France,FRA,1900,45.1,59.14,62.65,68.4,75.45,84.24
France,FRA,1901,47,60.29,63.7,69.229996,76.05,84.57
France,FRA,1902,47.98,60.71,64.05,69.520004,76.21,84.7
France,FRA,1903,48.4,61.04,64.34,69.69,76.21,84.61
France,FRA,1904,48.07,61.05,64.36,69.65,76.15,84.55
France,FRA,1905,48.38,60.58,63.81,69.2,75.99,84.5
France,FRA,1906,47.73,60.52,63.77,69.19,75.99,84.51
France,FRA,1907,48.3,59.94,63.14,68.64,75.63,84.38
France,FRA,1908,49.29,60.96,64.07,69.35,76.14,84.7
France,FRA,1909,50.01,60.81,63.79,68.95,75.74,84.45
France,FRA,1910,51.35,61.85,64.759995,69.8,76.35,84.77
France,FRA,1911,48.21,61.19,64.240005,69.34,75.87,84.43
France,FRA,1912,51.55,61.95,64.84,69.91,76.51,84.95
France,FRA,1913,51.36,62.03,64.95,69.95,76.46,84.87
France,FRA,1914,38.23,45.73,55.2,69.22,75.94,84.47
France,FRA,1915,36.55,44.14,53.41,69.1,76,84.59
France,FRA,1916,39.75,48.81,56.559998,69.55,76.16,84.55
France,FRA,1917,42.97,53.41,59.58,69.53,75.95,84.36
France,FRA,1918,34.84,45.75,53.35,68.49,76.06,84.6
France,FRA,1919,47.14,58.78,62.97,69.81,76.28,84.53
France,FRA,1920,51.82,62.75,65.9,70.79,76.93,85.01
France,FRA,1921,52.69,63,65.95,70.6,76.8,84.91
France,FRA,1922,54.89,62.86,65.55,70.13,76.38,84.67
France,FRA,1923,54.59,63.62,66.32,70.78,76.95,85
France,FRA,1924,55.19,63.2,65.9,70.38,76.66,84.9
France,FRA,1925,54.35,62.87,65.630005,70.15,76.53,84.71
France,FRA,1926,53.96,62.95,65.759995,70.29,76.63,84.76
France,FRA,1927,55.74,63.79,66.47,70.770004,76.78,84.77
France,FRA,1928,55.41,64.04,66.71,70.94,76.96,84.98
France,FRA,1929,54.24,62.96,65.59,69.94,76.2,84.48
France,FRA,1930,56.8,64.380005,66.84,71.07,77.28,85.31
France,FRA,1931,56.9,64.08,66.53,70.67,76.729996,84.8
France,FRA,1932,57.22,64.57,66.92,70.94,77.01,85.06
France,FRA,1933,57.65,64.630005,66.86,70.82,76.95,84.97
France,FRA,1934,58.3,65.16,67.28,71.24,77.32,85.33
France,FRA,1935,58.28,64.67,66.770004,70.770004,77.01,85.07
France,FRA,1936,58.76,65.21,67.2,71.09,77.16,85.17
France,FRA,1937,59.11,65.45,67.44,71.34,77.38,85.36
France,FRA,1938,58.93,65.19,67.17,71.09,77.2,85.18
France,FRA,1939,59.55,65.58,67.4,71.08,77.06,85.06
France,FRA,1940,49.6,56.42,61.48,69.54,75.94,84.26
France,FRA,1941,57.42,64.14,66.229996,70.37,76.68,84.74
France,FRA,1942,57.44,64,66.64,70.84,76.68,84.71
France,FRA,1943,53.3,59.95,64.630005,71.35,77.15,84.96
France,FRA,1944,47.17,53.46,59.29,69.8,76.55,84.58
France,FRA,1945,54.93,64.14,66.759995,71.94,77.37,85
France,FRA,1946,62.36,69.44,70.89,73.61,78.37,85.6
France,FRA,1947,63.95,70.03,71.31,73.81,78.53,85.71
France,FRA,1948,65.78,70.630005,71.67,74.09,78.91,86.05
France,FRA,1949,64.9,70.020004,70.97,73.2,77.979996,85.31
France,FRA,1950,66.3819,70.786804,71.6422,73.7768,78.571396,85.7056
France,FRA,1951,66.0939,70.3704,71.167496,73.2768,78.1485,85.3526
France,FRA,1952,67.3935,71.373,72.0927,73.995804,78.7392,85.7849
France,FRA,1953,67.3185,70.903305,71.578995,73.4466,78.2452,85.407
France,FRA,1954,68.1874,71.727905,72.3683,74.1942,78.9369,85.8881
France,FRA,1955,68.4436,71.7917,72.4283,74.2032,78.8899,85.7999
France,FRA,1956,68.4643,71.573395,72.1641,73.9365,78.6575,85.5993
France,FRA,1957,68.8962,71.8828,72.5225,74.2708,78.9426,85.8838
France,FRA,1958,70.1063,72.8845,73.4671,75.082596,79.4458,86.0752
France,FRA,1959,70.1671,72.8208,73.427704,75.0463,79.4735,86.1236
France,FRA,1960,70.3667,72.7902,73.3442,74.9092,79.363,86.018
France,FRA,1961,70.9586,73.281204,73.864,75.4677,79.8506,86.3775
France,FRA,1962,70.4713,72.770096,73.344604,74.9348,79.3667,85.9835
France,FRA,1963,70.3223,72.6022,73.19,74.7587,79.246704,85.949
France,FRA,1964,71.2797,73.3796,73.986,75.5311,79.9091,86.437
France,FRA,1965,71.1034,73.055695,73.6594,75.2273,79.6515,86.2546
France,FRA,1966,71.5098,73.4588,74.0661,75.6318,79.9908,86.5388
France,FRA,1967,71.4927,73.3491,73.9872,75.518295,79.8734,86.4423
France,FRA,1968,71.4792,73.3241,73.969604,75.4914,79.8117,86.3916
France,FRA,1969,71.2021,72.997,73.6637,75.2112,79.6021,86.4583
France,FRA,1970,72.0902,73.792404,74.4504,75.9699,80.152,86.6493
France,FRA,1971,72.0746,73.702896,74.3983,75.9199,80.1229,86.5838
France,FRA,1972,72.3163,73.837296,74.5521,76.1051,80.3013,86.7893
France,FRA,1973,72.4799,73.945206,74.6576,76.1415,80.255,86.6564
France,FRA,1974,72.8103,74.2089,74.886,76.3343,80.4569,86.8036
France,FRA,1975,72.9072,74.2096,74.8655,76.294205,80.425,86.7719
France,FRA,1976,73.1262,74.3589,75.042,76.464005,80.5988,86.8516
France,FRA,1977,73.7307,74.9136,75.5898,76.9888,81.0379,87.1632
France,FRA,1978,73.8459,74.9422,75.5942,76.949700000000007,80.9961,87.0528
France,FRA,1979,74.1255,75.1728,75.8454,77.213104,81.2338,87.186
France,FRA,1980,74.2332,75.2991,75.9818,77.342896,81.3156,87.1784
France,FRA,1981,74.3957,75.4099,76.0594,77.390305,81.303604000000007,87.0959
France,FRA,1982,74.7649,75.7314,76.3752,77.721695,81.6176,87.3322
France,FRA,1983,74.7329,75.6673,76.292404,77.649796,81.493,87.1673
France,FRA,1984,75.2151,76.0918,76.6953,78.043304,81.8621,87.4482
France,FRA,1985,75.305,76.1632,76.7341,78.0565,81.833405,87.3639
France,FRA,1986,75.5733,76.4107,76.9739,78.302,82.0339,87.4966
France,FRA,1987,76.1426,76.9504,77.4738,78.793304,82.4444,87.8048
France,FRA,1988,76.3942,77.2043,77.7372,79.0688,82.6717,87.9292
France,FRA,1989,76.5408,77.3204,77.860504,79.2191,82.785995,87.9537
France,FRA,1990,76.8335,77.5861,78.1095,79.4845,82.9671,88.0421
France,FRA,1991,77.0143,77.7674,78.292404,79.710205,83.1574,88.201996
France,FRA,1992,77.2958,77.9907,78.4917,79.9229,83.3311,88.3528
France,FRA,1993,77.348,78.0111,78.5128,79.945206,83.337,88.2956
France,FRA,1994,77.7678,78.3832,78.8687,80.2899,83.649704,88.573
France,FRA,1995,77.8713,78.4105,78.876205,80.2872,83.581696,88.527
France,FRA,1996,78.0613,78.5779,79.022095,80.3479,83.6151,88.5183
France,FRA,1997,78.4254,78.9357,79.3705,80.578995,83.7879,88.6311
France,FRA,1998,78.5885,79.0835,79.5036,80.6781,83.854095,88.6383
France,FRA,1999,78.7505,79.2243,79.647995,80.7932,83.9263,88.6531
France,FRA,2000,79.0472,79.5326,79.9339,81.0511,84.157,88.7892
France,FRA,2001,79.2235,79.7065,80.1168,81.2305,84.337204,88.8964
France,FRA,2002,79.4129,79.8618,80.243195,81.3241,84.4167,88.9197
France,FRA,2003,79.421,79.8621,80.2151,81.2496,84.337296,88.7802
France,FRA,2004,80.3393,80.7636,81.098404,82.0887,85.1054,89.3992
France,FRA,2005,80.3394,80.7341,81.0614,82.0158,85.0214,89.2728
France,FRA,2006,80.7483,81.1534,81.4619,82.3925,85.39,89.5663
France,FRA,2007,80.9672,81.3602,81.6568,82.559204,85.5207,89.6148
France,FRA,2008,81.049,81.4454,81.734,82.6287,85.5585,89.6207
France,FRA,2009,81.1777,81.5769,81.869705,82.7743,85.696396,89.6901
France,FRA,2010,81.4275,81.8057,82.082,82.953995,85.8507,89.809
France,FRA,2011,81.813,82.1718,82.4453,83.2982,86.1583,90.0457
France,FRA,2012,81.774,82.141,82.3978,83.1988,86.018,89.8847
France,FRA,2013,82.0159,82.4003,82.6366,83.4255,86.194595,90.0456
France,FRA,2014,82.4761,82.8454,83.067795,83.841,86.5541,90.3403
France,FRA,2015,82.1857,82.5682,82.808105,83.5793,86.2839,90.093
France,FRA,2016,82.4372,82.8149,83.0423,83.7909,86.4656,90.2677
France,FRA,2017,82.4732,82.8604,83.085205,83.820206,86.4597,90.2516
France,FRA,2018,82.5909,82.9847,83.2115,83.9595,86.5737,90.375
France,FRA,2019,82.7315,83.1183,83.3398,84.0732,86.6645,90.4236
France,FRA,2020,82.2104,82.5871,82.8236,83.585,86.0548,89.9805
France,FRA,2021,82.4988,82.8687,83.1024,83.8609,86.2908,90.3294
French Guiana,GUF,1950,49.1754,59.3936,62.7059,68.486,76.0088,84.929
French Guiana,GUF,1951,49.434,59.5157,62.7818,68.5095,76.0206,84.9343
French Guiana,GUF,1952,50.0036,59.8219,63.0063,68.6126,76.0665,84.955
French Guiana,GUF,1953,50.4469,59.9973,63.1414,68.6711,76.0858,84.9626
French Guiana,GUF,1954,50.9101,60.1949,63.2752,68.7198,76.1022,84.9685
French Guiana,GUF,1955,51.4548,60.4788,63.4806,68.8122,76.1388,84.9832
French Guiana,GUF,1956,52.0015,60.7666,63.6903,68.9058,76.1728,84.9957
French Guiana,GUF,1957,52.8528,61.3778,64.1232,69.1025,76.2478,85.0162
French Guiana,GUF,1958,53.8924,62.1926,64.768005,69.4371,76.3684,85.0486
French Guiana,GUF,1959,54.932,62.9844,65.3684,69.734695,76.4802,85.081
French Guiana,GUF,1960,56.3991,64.2069,66.3486,70.2672,76.6762,85.1289
French Guiana,GUF,1961,56.8007,64.2374,66.3672,70.2661,76.6797,85.1388
French Guiana,GUF,1962,57.8942,64.9692,66.949905,70.5885,76.8164,85.1875
French Guiana,GUF,1963,58.8798,65.546906,67.4115,70.8453,76.9373,85.2338
French Guiana,GUF,1964,60.088,66.3333,68.050095,71.2231,77.1178,85.3001
French Guiana,GUF,1965,61.1014,66.931595,68.553,71.5324,77.2558,85.3492
French Guiana,GUF,1966,61.7763,67.2071,68.787704,71.6829,77.3262,85.3802
French Guiana,GUF,1967,62.8707,67.9763,69.4486,72.1109,77.5048,85.4342
French Guiana,GUF,1968,63.0515,67.8474,69.3197,72.031204,77.4991,85.4558
French Guiana,GUF,1969,63.0957,67.6544,69.1367,71.913605,77.4723,85.4661
French Guiana,GUF,1970,63.6464,68.0664,69.4863,72.1419,77.5742,85.4995
French Guiana,GUF,1971,63.9936,68.3276,69.7061,72.2935,77.6533,85.5302
French Guiana,GUF,1972,64.5063,68.8013,70.094696,72.5432,77.7692,85.5687
French Guiana,GUF,1973,64.6913,68.9597,70.2295,72.6323,77.8074,85.5773
French Guiana,GUF,1974,65.3499,69.6098,70.7909,73.0059,77.9643,85.6158
French Guiana,GUF,1975,65.4083,69.6212,70.793,73.0043,77.9738,85.6238
French Guiana,GUF,1976,65.5857,69.7236,70.8873,73.0793,78.0294,85.6551
French Guiana,GUF,1977,65.0003,69.007706,70.2471,72.6356,77.8632,85.6268
French Guiana,GUF,1978,65.0875,68.9514,70.1803,72.587296,77.8763,85.6519
French Guiana,GUF,1979,65.5129,69.2173,70.4135,72.7507,77.9657,85.691
French Guiana,GUF,1980,66.1047,69.6298,70.765396,72.9883,78.087,85.7389
French Guiana,GUF,1981,66.5286,69.856,70.9588,73.1296,78.1752,85.7838
French Guiana,GUF,1982,67.0415,70.1754,71.2361,73.3327,78.2908,85.837204
French Guiana,GUF,1983,67.7279,70.685104,71.6776,73.649796,78.46,85.9059
French Guiana,GUF,1984,68.2963,71.0933,72.034,73.910995,78.6039,85.9663
French Guiana,GUF,1985,68.648,71.3029,72.209,74.0418,78.6952,86.0169
French Guiana,GUF,1986,69.0997,71.6376,72.4987,74.249,78.8052,86.061
French Guiana,GUF,1987,69.4811,71.9117,72.7319,74.4196,78.9096,86.1104
French Guiana,GUF,1988,69.7797,72.1099,72.900696,74.546,78.9929,86.1528
French Guiana,GUF,1989,70.2929,72.5316,73.2763,74.8275,79.144,86.2111
French Guiana,GUF,1990,70.556,72.7038,73.4258,74.9435,79.2224,86.2519
French Guiana,GUF,1991,71.0529,73.1187,73.797104,75.2218,79.3677,86.3054
French Guiana,GUF,1992,71.3228,73.306595,73.9636,75.355804,79.4592,86.3523
French Guiana,GUF,1993,71.6064,73.514,74.1481,75.5004,79.5506,86.3953
French Guiana,GUF,1994,71.9456,73.7808,74.388596,75.6925,79.6756,86.4595
French Guiana,GUF,1995,72.3731,74.1415,74.7155,75.9431,79.803604000000007,86.4976
French Guiana,GUF,1996,72.6503,74.3498,74.9065,76.1016,79.9116,86.5549
French Guiana,GUF,1997,72.8921,74.523,75.064896,76.2338,80.002304,86.5998
French Guiana,GUF,1998,73.1365,74.699,75.2268,76.3699,80.0958,86.6468
French Guiana,GUF,1999,73.4459,74.9422,75.4543,76.558395,80.2055,86.6914
French Guiana,GUF,2000,73.3717,74.8428,75.3955,76.5475,80.2323,86.7203
French Guiana,GUF,2001,73.5482,74.9085,75.426895,76.5661,80.2613,86.737
French Guiana,GUF,2002,73.666,74.9608,75.4747,76.6195,80.3251,86.7815
French Guiana,GUF,2003,73.7606,74.9933,75.5051,76.6617,80.3883,86.8295
French Guiana,GUF,2004,73.9071,75.083,75.5897,76.7443,80.4612,86.8684
French Guiana,GUF,2005,74.2532,75.3775,75.8613,76.97,80.6039,86.93
French Guiana,GUF,2006,74.6861,75.7652,76.2222,77.2647,80.770996,86.9887
French Guiana,GUF,2007,75.295,76.3337,76.7482,77.691895,81.008896,87.0669
French Guiana,GUF,2008,75.4224,76.424,76.833694,77.776505,81.076996,87.1004
French Guiana,GUF,2009,75.6897,76.6591,77.0535,77.9639,81.1912,87.1462
French Guiana,GUF,2010,75.802,76.7437,77.1361,78.0438,81.252396,87.1734
French Guiana,GUF,2011,76.3049,77.2254,77.5868,78.4138,81.4507,87.2359
