Entity,Code,Year,LifeExpectancyDiffFM
Dominican Republic,DOM,2014,6.7343063
Dominican Republic,DOM,2015,6.5494995
Dominican Republic,DOM,2016,6.356201
Dominican Republic,DOM,2017,6.244301
Dominican Republic,DOM,2018,6.266899
Dominican Republic,DOM,2019,6.4937973
Dominican Republic,DOM,2020,7.550003
Dominican Republic,DOM,2021,6.993599
East Timor,TLS,1950,3.273899
East Timor,TLS,1951,3.278101
East Timor,TLS,1952,3.2833996
East Timor,TLS,1953,3.2877998
East Timor,TLS,1954,3.2926998
East Timor,TLS,1955,3.297701
East Timor,TLS,1956,3.3036003
East Timor,TLS,1957,3.325901
East Timor,TLS,1958,3.3476982
East Timor,TLS,1959,3.356001
East Timor,TLS,1960,3.3401985
East Timor,TLS,1961,3.3277988
East Timor,TLS,1962,3.3149986
East Timor,TLS,1963,3.3043995
East Timor,TLS,1964,3.3096008
East Timor,TLS,1965,3.3226013
East Timor,TLS,1966,3.3150978
East Timor,TLS,1967,3.3058014
East Timor,TLS,1968,3.3260994
East Timor,TLS,1969,3.3526993
East Timor,TLS,1970,3.3557014
East Timor,TLS,1971,3.3591995
East Timor,TLS,1972,3.3625984
East Timor,TLS,1973,3.3697014
East Timor,TLS,1974,3.141903
East Timor,TLS,1975,10.216799
East Timor,TLS,1976,10.942598
East Timor,TLS,1977,10.139801
East Timor,TLS,1978,8.7507
East Timor,TLS,1979,9.209
East Timor,TLS,1980,12.783602
East Timor,TLS,1981,13.253801
East Timor,TLS,1982,13.813902
East Timor,TLS,1983,14.010401
East Timor,TLS,1984,14.9834
East Timor,TLS,1985,14.637701
East Timor,TLS,1986,14.6915
East Timor,TLS,1987,15.151901
East Timor,TLS,1988,14.839199
East Timor,TLS,1989,3.3134003
East Timor,TLS,1990,3.0214996
East Timor,TLS,1991,3.188301
East Timor,TLS,1992,3.163002
East Timor,TLS,1993,3.1955986
East Timor,TLS,1994,3.1301003
East Timor,TLS,1995,3.1935997
East Timor,TLS,1996,3.2975998
East Timor,TLS,1997,3.5301971
East Timor,TLS,1998,3.4908981
East Timor,TLS,1999,6.407799
East Timor,TLS,2000,3.0009995
East Timor,TLS,2001,3.0489006
East Timor,TLS,2002,3.0711021
East Timor,TLS,2003,3.087101
East Timor,TLS,2004,3.1907005
East Timor,TLS,2005,3.1609
East Timor,TLS,2006,3.1397972
East Timor,TLS,2007,3.1943016
East Timor,TLS,2008,3.252201
East Timor,TLS,2009,3.2347984
East Timor,TLS,2010,3.2195015
East Timor,TLS,2011,3.2070007
East Timor,TLS,2012,3.2686005
East Timor,TLS,2013,3.3518982
East Timor,TLS,2014,3.3860016
East Timor,TLS,2015,3.347496
East Timor,TLS,2016,3.2975998
East Timor,TLS,2017,3.2528
East Timor,TLS,2018,3.233902
East Timor,TLS,2019,3.2285995
East Timor,TLS,2020,3.4427032
East Timor,TLS,2021,3.444603
Ecuador,ECU,1950,3.4640007
Ecuador,ECU,1951,3.3649025
Ecuador,ECU,1952,3.2818985
Ecuador,ECU,1953,3.2215996
Ecuador,ECU,1954,3.1870003
Ecuador,ECU,1955,3.1773987
Ecuador,ECU,1956,3.1774025
Ecuador,ECU,1957,3.191803
Ecuador,ECU,1958,3.2116013
Ecuador,ECU,1959,3.2011986
Ecuador,ECU,1960,3.2328987
Ecuador,ECU,1961,3.2574005
Ecuador,ECU,1962,3.2747993
Ecuador,ECU,1963,3.2883987
Ecuador,ECU,1964,3.2835999
Ecuador,ECU,1965,3.2826996
Ecuador,ECU,1966,3.2891998
Ecuador,ECU,1967,3.2973976
Ecuador,ECU,1968,3.3162003
Ecuador,ECU,1969,3.334301
Ecuador,ECU,1970,3.3732986
Ecuador,ECU,1971,3.4137
Ecuador,ECU,1972,3.4682999
Ecuador,ECU,1973,3.5445976
Ecuador,ECU,1974,3.636898
Ecuador,ECU,1975,3.7268028
Ecuador,ECU,1976,3.834198
Ecuador,ECU,1977,3.957302
Ecuador,ECU,1978,4.0841026
Ecuador,ECU,1979,4.2045975
Ecuador,ECU,1980,4.315899
Ecuador,ECU,1981,4.412197
Ecuador,ECU,1982,4.5093
Ecuador,ECU,1983,4.618702
Ecuador,ECU,1984,4.7757034
Ecuador,ECU,1985,4.9583015
Ecuador,ECU,1986,5.191597
Ecuador,ECU,1987,5.4735947
Ecuador,ECU,1988,5.7562027
Ecuador,ECU,1989,6.0158005
Ecuador,ECU,1990,6.197899
Ecuador,ECU,1991,6.271698
Ecuador,ECU,1992,6.3215027
Ecuador,ECU,1993,6.2756042
Ecuador,ECU,1994,6.2971954
Ecuador,ECU,1995,6.2779007
Ecuador,ECU,1996,6.2643967
Ecuador,ECU,1997,6.2585983
Ecuador,ECU,1998,6.2369995
Ecuador,ECU,1999,6.2208023
Ecuador,ECU,2000,6.164299
Ecuador,ECU,2001,6.0984955
Ecuador,ECU,2002,6.0214996
Ecuador,ECU,2003,5.9654007
Ecuador,ECU,2004,5.934799
Ecuador,ECU,2005,5.960106
Ecuador,ECU,2006,6.032997
Ecuador,ECU,2007,6.1143036
Ecuador,ECU,2008,6.1708984
Ecuador,ECU,2009,6.1539
Ecuador,ECU,2010,6.029701
Ecuador,ECU,2011,5.7966003
Ecuador,ECU,2012,5.509903
Ecuador,ECU,2013,5.2201004
Ecuador,ECU,2014,4.9786987
Ecuador,ECU,2015,4.8178024
Ecuador,ECU,2016,4.7276
Ecuador,ECU,2017,4.818199
Ecuador,ECU,2018,4.980995
Ecuador,ECU,2019,5.2541046
Ecuador,ECU,2020,7.290802
Ecuador,ECU,2021,7.2015
Egypt,EGY,1950,3.1291008
Egypt,EGY,1951,3.1074028
Egypt,EGY,1952,3.2566986
Egypt,EGY,1953,3.0155983
Egypt,EGY,1954,3.108799
Egypt,EGY,1955,3.3070984
Egypt,EGY,1956,3.631298
Egypt,EGY,1957,3.5640984000000002
Egypt,EGY,1958,3.651699
Egypt,EGY,1959,3.5324974
Egypt,EGY,1960,3.7003021
Egypt,EGY,1961,3.5434036
Egypt,EGY,1962,3.5818977
Egypt,EGY,1963,3.6196976
Egypt,EGY,1964,3.6548004
Egypt,EGY,1965,3.6184006
Egypt,EGY,1966,3.831398
Egypt,EGY,1967,4.2819023
Egypt,EGY,1968,3.962799
Egypt,EGY,1969,4.314701
Egypt,EGY,1970,4.3057976
Egypt,EGY,1971,4.093899
Egypt,EGY,1972,4.074299
Egypt,EGY,1973,4.7066994
Egypt,EGY,1974,4.184799
Egypt,EGY,1975,4.3164024
Egypt,EGY,1976,4.4179
Egypt,EGY,1977,4.3425026
Egypt,EGY,1978,4.2136
Egypt,EGY,1979,4.1544
Egypt,EGY,1980,4.0158997
Egypt,EGY,1981,3.6484032
Egypt,EGY,1982,3.8278008
Egypt,EGY,1983,3.9294014
Egypt,EGY,1984,3.7150002
Egypt,EGY,1985,3.7409973
Egypt,EGY,1986,3.7258987
Egypt,EGY,1987,3.6464005
Egypt,EGY,1988,3.9054985
Egypt,EGY,1989,3.4949036000000002
Egypt,EGY,1990,3.7445984
Egypt,EGY,1991,3.592102
Egypt,EGY,1992,3.5153008
Egypt,EGY,1993,3.4230995
Egypt,EGY,1994,3.8111992
Egypt,EGY,1995,4.041397
Egypt,EGY,1996,4.0712967
Egypt,EGY,1997,4.1380997
Egypt,EGY,1998,3.8364944
Egypt,EGY,1999,3.8093948
Egypt,EGY,2000,4.198204
Egypt,EGY,2001,4.262398
Egypt,EGY,2002,4.3515015
Egypt,EGY,2003,4.5
Egypt,EGY,2004,4.5779037
Egypt,EGY,2005,4.8464966
Egypt,EGY,2006,4.9645996
Egypt,EGY,2007,5.082596
Egypt,EGY,2008,5.1456985
Egypt,EGY,2009,5.1351013
Egypt,EGY,2010,5.2226944
Egypt,EGY,2011,5.3523026
Egypt,EGY,2012,5.2313995
Egypt,EGY,2013,5.421402
Egypt,EGY,2014,5.390602
Egypt,EGY,2015,5.113701
Egypt,EGY,2016,5.318695
Egypt,EGY,2017,5.2621
Egypt,EGY,2018,5.052696
Egypt,EGY,2019,4.662201
Egypt,EGY,2020,4.722702
Egypt,EGY,2021,4.672394
El Salvador,SLV,1950,4.0808983
El Salvador,SLV,1951,4.0684967
El Salvador,SLV,1952,4.0303
El Salvador,SLV,1953,3.6585007
El Salvador,SLV,1954,3.3458023
El Salvador,SLV,1955,3.2286987
El Salvador,SLV,1956,3.3055992
El Salvador,SLV,1957,3.4989014
El Salvador,SLV,1958,3.7341995
El Salvador,SLV,1959,3.9354973
El Salvador,SLV,1960,4.0326004
El Salvador,SLV,1961,4.0361977
El Salvador,SLV,1962,4.011303
El Salvador,SLV,1963,4.020401
El Salvador,SLV,1964,4.1215020000000004
El Salvador,SLV,1965,4.3394966
El Salvador,SLV,1966,4.706299
El Salvador,SLV,1967,5.0675964
El Salvador,SLV,1968,5.365799
El Salvador,SLV,1969,5.5290985
El Salvador,SLV,1970,5.506199
El Salvador,SLV,1971,5.3676033
El Salvador,SLV,1972,5.5396004
El Salvador,SLV,1973,5.3325005
El Salvador,SLV,1974,5.6893005
El Salvador,SLV,1975,6.5067024
El Salvador,SLV,1976,7.852703
El Salvador,SLV,1977,9.625202
El Salvador,SLV,1978,11.591801
El Salvador,SLV,1979,13.5984
El Salvador,SLV,1980,15.611599
El Salvador,SLV,1981,20.7006
El Salvador,SLV,1982,16.443398
El Salvador,SLV,1983,17.4911
El Salvador,SLV,1984,14.934002
El Salvador,SLV,1985,12.977398
El Salvador,SLV,1986,12.327198
El Salvador,SLV,1987,11.720299
El Salvador,SLV,1988,10.265503
El Salvador,SLV,1989,14.407402
El Salvador,SLV,1990,11.292198
El Salvador,SLV,1991,10.334198
El Salvador,SLV,1992,10.078999
El Salvador,SLV,1993,10.132599
El Salvador,SLV,1994,10.099304
El Salvador,SLV,1995,9.928703
El Salvador,SLV,1996,9.6852
El Salvador,SLV,1997,9.410202
El Salvador,SLV,1998,9.012699
El Salvador,SLV,1999,8.970398
El Salvador,SLV,2000,8.897797
El Salvador,SLV,2001,8.743401
El Salvador,SLV,2002,9.080399
El Salvador,SLV,2003,9.2137985
El Salvador,SLV,2004,9.393799
El Salvador,SLV,2005,9.441101
El Salvador,SLV,2006,9.436501
El Salvador,SLV,2007,9.345398
El Salvador,SLV,2008,9.214798
El Salvador,SLV,2009,9.003899
El Salvador,SLV,2010,8.968506
El Salvador,SLV,2011,8.900703
El Salvador,SLV,2012,8.903
El Salvador,SLV,2013,9.011902
El Salvador,SLV,2014,9.273895
El Salvador,SLV,2015,9.737404
El Salvador,SLV,2016,10.313004
El Salvador,SLV,2017,10.585503
El Salvador,SLV,2018,10.135895
El Salvador,SLV,2019,8.766602
El Salvador,SLV,2020,8.981201
El Salvador,SLV,2021,9.071701
England and Wales,NA,1841,2.040001
England and Wales,NA,1842,1.7900009
England and Wales,NA,1843,1.9799995
England and Wales,NA,1844,1.9700012
England and Wales,NA,1845,2.039997
England and Wales,NA,1846,2.040001
England and Wales,NA,1847,1.9599991
England and Wales,NA,1848,2.040001
England and Wales,NA,1849,1.6299973
England and Wales,NA,1850,1.7999992
England and Wales,NA,1851,1.9599991
England and Wales,NA,1852,2.1599998
England and Wales,NA,1853,2.2300034
England and Wales,NA,1854,2.0300026
England and Wales,NA,1855,2.2700005
England and Wales,NA,1856,2.2000008
England and Wales,NA,1857,1.8999977
England and Wales,NA,1858,1.8399963
England and Wales,NA,1859,1.9900017
England and Wales,NA,1860,2.2799988
England and Wales,NA,1861,2.3200035
England and Wales,NA,1862,2.3599968
England and Wales,NA,1863,2.420002
England and Wales,NA,1864,2.5499992
England and Wales,NA,1865,2.7200012
England and Wales,NA,1866,2.6000023
England and Wales,NA,1867,2.8700027
England and Wales,NA,1868,2.7299995
England and Wales,NA,1869,2.9000015
England and Wales,NA,1870,3
England and Wales,NA,1871,3.0900002
England and Wales,NA,1872,3.2799988
England and Wales,NA,1873,3.290001
England and Wales,NA,1874,3.119999
England and Wales,NA,1875,3.1799965
England and Wales,NA,1876,3.460003
England and Wales,NA,1877,3.6100006
England and Wales,NA,1878,3.2200012
England and Wales,NA,1879,3.3099976
England and Wales,NA,1880,3.2299995
England and Wales,NA,1881,3.1100006
England and Wales,NA,1882,3.0099983
England and Wales,NA,1883,3.1599998
England and Wales,NA,1884,3.1100006
England and Wales,NA,1885,3.0299988
England and Wales,NA,1886,3.1299973
England and Wales,NA,1887,3.040001
England and Wales,NA,1888,3.4000015
England and Wales,NA,1889,3.2600021
England and Wales,NA,1890,3.579998
England and Wales,NA,1891,3.4899979
England and Wales,NA,1892,3.210003
England and Wales,NA,1893,3.209999
England and Wales,NA,1894,3.2700005
England and Wales,NA,1895,3.2600021
England and Wales,NA,1896,3.3400002
England and Wales,NA,1897,3.7400017
England and Wales,NA,1898,3.5699997
England and Wales,NA,1899,3.6899986
England and Wales,NA,1900,3.8600006
England and Wales,NA,1901,3.8400002
England and Wales,NA,1902,3.9000015
England and Wales,NA,1903,3.8400002
England and Wales,NA,1904,3.7000008
England and Wales,NA,1905,3.6899986
England and Wales,NA,1906,3.7799988
England and Wales,NA,1907,3.709999
England and Wales,NA,1908,3.9000015
England and Wales,NA,1909,3.6200027
England and Wales,NA,1910,3.8100014
England and Wales,NA,1911,3.9199982
England and Wales,NA,1912,3.7999992
England and Wales,NA,1913,4.1100006
England and Wales,NA,1914,7.1799965
England and Wales,NA,1915,11.41
England and Wales,NA,1916,16.599998
England and Wales,NA,1917,20.010002
England and Wales,NA,1918,16.86
England and Wales,NA,1919,5.1000023
England and Wales,NA,1920,4.420002
England and Wales,NA,1921,3.9500008
England and Wales,NA,1922,3.8499985
England and Wales,NA,1923,3.9899979
England and Wales,NA,1924,3.9900017
England and Wales,NA,1925,3.9500008
England and Wales,NA,1926,4.029999
England and Wales,NA,1927,4.1100006
England and Wales,NA,1928,4.200001
England and Wales,NA,1929,4.049999
England and Wales,NA,1930,4.3600006
England and Wales,NA,1931,4.16
England and Wales,NA,1932,4
England and Wales,NA,1933,3.9199982
England and Wales,NA,1934,4
England and Wales,NA,1935,4.09
England and Wales,NA,1936,4.3099976
England and Wales,NA,1937,4.290001
England and Wales,NA,1938,4.529999
England and Wales,NA,1939,4.409996
England and Wales,NA,1940,6.5999985
England and Wales,NA,1941,6.1499977
England and Wales,NA,1942,8.139996
England and Wales,NA,1943,9.259998
England and Wales,NA,1944,10.480003
England and Wales,NA,1945,12.980003
England and Wales,NA,1946,4.580002
England and Wales,NA,1947,4.699997
England and Wales,NA,1948,4.6399994
England and Wales,NA,1949,4.580002
Equatorial Guinea,GNQ,1950,3.0948982
Equatorial Guinea,GNQ,1951,3.1573982
Equatorial Guinea,GNQ,1952,3.1690025
Equatorial Guinea,GNQ,1953,3.112999
Equatorial Guinea,GNQ,1954,3.1259995
Equatorial Guinea,GNQ,1955,3.055397
Equatorial Guinea,GNQ,1956,3.1127014
Equatorial Guinea,GNQ,1957,3.1082
Equatorial Guinea,GNQ,1958,3.128601
Equatorial Guinea,GNQ,1959,3.1483002
Equatorial Guinea,GNQ,1960,3.0928001
Equatorial Guinea,GNQ,1961,3.1416016
Equatorial Guinea,GNQ,1962,3.0655975
Equatorial Guinea,GNQ,1963,3.0716019
Equatorial Guinea,GNQ,1964,3.0966988
Equatorial Guinea,GNQ,1965,3.1105995
Equatorial Guinea,GNQ,1966,3.1539001
Equatorial Guinea,GNQ,1967,3.1665
Equatorial Guinea,GNQ,1968,3.1805
Equatorial Guinea,GNQ,1969,5.4302006
Equatorial Guinea,GNQ,1970,5.4181004
Equatorial Guinea,GNQ,1971,4.832802
Equatorial Guinea,GNQ,1972,3.4126015
Equatorial Guinea,GNQ,1973,3.4942017
Equatorial Guinea,GNQ,1974,4.2439003
Equatorial Guinea,GNQ,1975,5.0583
Equatorial Guinea,GNQ,1976,5.6418
Equatorial Guinea,GNQ,1977,4.375599
Equatorial Guinea,GNQ,1978,4.408901
Equatorial Guinea,GNQ,1979,6.7971
Equatorial Guinea,GNQ,1980,3.1502
Equatorial Guinea,GNQ,1981,3.129097
Equatorial Guinea,GNQ,1982,3.1467018
Equatorial Guinea,GNQ,1983,3.1336021
Equatorial Guinea,GNQ,1984,2.9855003
Equatorial Guinea,GNQ,1985,3.1629982
Equatorial Guinea,GNQ,1986,3.1960983
Equatorial Guinea,GNQ,1987,3.1014023
Equatorial Guinea,GNQ,1988,3.2180977
Equatorial Guinea,GNQ,1989,3.2621994
Equatorial Guinea,GNQ,1990,3.0994987
Equatorial Guinea,GNQ,1991,3.0784035
Equatorial Guinea,GNQ,1992,3.1525993
Equatorial Guinea,GNQ,1993,3.1119003
Equatorial Guinea,GNQ,1994,3.067501
Equatorial Guinea,GNQ,1995,3.148903
Equatorial Guinea,GNQ,1996,3.1738968
Equatorial Guinea,GNQ,1997,3.1857986
Equatorial Guinea,GNQ,1998,3.0839996
Equatorial Guinea,GNQ,1999,3.2573013
Equatorial Guinea,GNQ,2000,3.3395996
Equatorial Guinea,GNQ,2001,3.1976967
Equatorial Guinea,GNQ,2002,3.2220001
Equatorial Guinea,GNQ,2003,3.1474
Equatorial Guinea,GNQ,2004,3.1360016
Equatorial Guinea,GNQ,2005,3.1595993
Equatorial Guinea,GNQ,2006,3.2039986
Equatorial Guinea,GNQ,2007,3.2556
Equatorial Guinea,GNQ,2008,3.317402
Equatorial Guinea,GNQ,2009,3.2607002
Equatorial Guinea,GNQ,2010,3.3226013
Equatorial Guinea,GNQ,2011,3.4257011
Equatorial Guinea,GNQ,2012,3.4532013
Equatorial Guinea,GNQ,2013,3.401001
Equatorial Guinea,GNQ,2014,3.5555
Equatorial Guinea,GNQ,2015,3.711399
Equatorial Guinea,GNQ,2016,3.5186996
Equatorial Guinea,GNQ,2017,3.7861023
Equatorial Guinea,GNQ,2018,3.4860992
Equatorial Guinea,GNQ,2019,3.5559998
Equatorial Guinea,GNQ,2020,4.1316986
Equatorial Guinea,GNQ,2021,3.9443016
Eritrea,ERI,1950,4.255598
Eritrea,ERI,1951,4.0641975
Eritrea,ERI,1952,4.105301
Eritrea,ERI,1953,4.1212997
Eritrea,ERI,1954,4.1910973
Eritrea,ERI,1955,4.062401
Eritrea,ERI,1956,4.0425034
Eritrea,ERI,1957,4.1041985
Eritrea,ERI,1958,4.131401
Eritrea,ERI,1959,4.057499
Eritrea,ERI,1960,4.2320976
Eritrea,ERI,1961,4.1469994
Eritrea,ERI,1962,4.196602
Eritrea,ERI,1963,4.143902
Eritrea,ERI,1964,4.1254005
Eritrea,ERI,1965,4.004902
Eritrea,ERI,1966,3.9758987
Eritrea,ERI,1967,4.105198
Eritrea,ERI,1968,4.0923004
Eritrea,ERI,1969,3.856701
Eritrea,ERI,1970,3.9241028
Eritrea,ERI,1971,3.8605003
Eritrea,ERI,1972,3.8218002
Eritrea,ERI,1973,3.7834015
Eritrea,ERI,1974,4.7249985
Eritrea,ERI,1975,5.7041016
Eritrea,ERI,1976,5.8190002
Eritrea,ERI,1977,6.005802
Eritrea,ERI,1978,5.6800995
Eritrea,ERI,1979,5.640999
Eritrea,ERI,1980,4.7677994
Eritrea,ERI,1981,4.560898
Eritrea,ERI,1982,5.3678017
Eritrea,ERI,1983,5.140602
Eritrea,ERI,1984,5.159603
Eritrea,ERI,1985,5.2943
Eritrea,ERI,1986,4.4431
Eritrea,ERI,1987,5.1068
Eritrea,ERI,1988,4.991997
Eritrea,ERI,1989,5.2627983
Eritrea,ERI,1990,4.1845016
Eritrea,ERI,1991,4.2737007
Eritrea,ERI,1992,2.7958984
Eritrea,ERI,1993,2.6287003
Eritrea,ERI,1994,2.7236977000000002
Eritrea,ERI,1995,2.5753021
Eritrea,ERI,1996,2.796299
Eritrea,ERI,1997,2.9976997
Eritrea,ERI,1998,14.941799
Eritrea,ERI,1999,18.366798
Eritrea,ERI,2000,4.566601
Eritrea,ERI,2001,3.432598
Eritrea,ERI,2002,3.3204994
Eritrea,ERI,2003,3.527298
Eritrea,ERI,2004,3.3196983
Eritrea,ERI,2005,3.592701
Eritrea,ERI,2006,3.364502
Eritrea,ERI,2007,3.3852005
Eritrea,ERI,2008,3.2822037
Eritrea,ERI,2009,3.551899
Eritrea,ERI,2010,3.5704994
Eritrea,ERI,2011,3.9024048
Eritrea,ERI,2012,3.693901
Eritrea,ERI,2013,3.7145996
Eritrea,ERI,2014,4.0326004
Eritrea,ERI,2015,3.9589005
Eritrea,ERI,2016,4.087105
Eritrea,ERI,2017,3.9778976
Eritrea,ERI,2018,4.1677017
Eritrea,ERI,2019,4.092903
Eritrea,ERI,2020,4.4748993
Eritrea,ERI,2021,4.3051987
Estonia,EST,1950,7.5032005
Estonia,EST,1951,7.533798
Estonia,EST,1952,7.5968018
Estonia,EST,1953,7.5929985
Estonia,EST,1954,7.429699
Estonia,EST,1955,7.6663017
Estonia,EST,1956,7.5738983
Estonia,EST,1957,7.607895
Estonia,EST,1958,7.632599
Estonia,EST,1959,7.7490005
Estonia,EST,1960,8.034103
Estonia,EST,1961,7.9856033
Estonia,EST,1962,7.5191956
Estonia,EST,1963,8.313797
Estonia,EST,1964,7.8467026
Estonia,EST,1965,7.935005
Estonia,EST,1966,7.9744034
Estonia,EST,1967,8.310905
Estonia,EST,1968,8.6744
Estonia,EST,1969,8.904198
Estonia,EST,1970,8.9701
Estonia,EST,1971,9.129196
Estonia,EST,1972,9.132004
Estonia,EST,1973,8.899399
Estonia,EST,1974,9.216003
Estonia,EST,1975,9.605301
Estonia,EST,1976,9.866501
Estonia,EST,1977,9.730904
Estonia,EST,1978,10.159199
Estonia,EST,1979,10.139099
Estonia,EST,1980,10.485001
Estonia,EST,1981,10.575798
Estonia,EST,1982,10.219902
Estonia,EST,1983,10.411896
Estonia,EST,1984,10.094696
Estonia,EST,1985,10.2126045
Estonia,EST,1986,9.459099
Estonia,EST,1987,9.260506
Estonia,EST,1988,9.081703
Estonia,EST,1989,9.679298
Estonia,EST,1990,10.4189
Estonia,EST,1991,10.547699
Estonia,EST,1992,11.2122
Estonia,EST,1993,11.623703
Estonia,EST,1994,12.301601
Estonia,EST,1995,12.1959
Estonia,EST,1996,11.299202
Estonia,EST,1997,10.9869995
Estonia,EST,1998,11.200905
Estonia,EST,1999,11.247803
Estonia,EST,2000,11.042
Estonia,EST,2001,11.514
Estonia,EST,2002,11.204102
Estonia,EST,2003,10.940102
Estonia,EST,2004,11.013298
Estonia,EST,2005,10.800194
Estonia,EST,2006,10.998398
Estonia,EST,2007,11.057297
Estonia,EST,2008,10.486397
Estonia,EST,2009,10.017097
Estonia,EST,2010,9.759598
Estonia,EST,2011,9.537994
Estonia,EST,2012,9.6035
Estonia,EST,2013,8.719002
Estonia,EST,2014,9.032402
Estonia,EST,2015,8.590004
Estonia,EST,2016,8.760803
Estonia,EST,2017,8.460503
Estonia,EST,2018,8.367798
Estonia,EST,2019,8.2602005
Estonia,EST,2020,8.197601
Estonia,EST,2021,8.415901
Eswatini,SWZ,1950,2.9333
Eswatini,SWZ,1951,3.0172005
Eswatini,SWZ,1952,3.1189995
Eswatini,SWZ,1953,2.9937973
Eswatini,SWZ,1954,3.0712013
Eswatini,SWZ,1955,3.0161972
Eswatini,SWZ,1956,3.0191002
Eswatini,SWZ,1957,3.150898
Eswatini,SWZ,1958,3.1057968
Eswatini,SWZ,1959,3.117199
Eswatini,SWZ,1960,3.0724983
Eswatini,SWZ,1961,3.0946999
Eswatini,SWZ,1962,3.1702995
Eswatini,SWZ,1963,3.0670013
Eswatini,SWZ,1964,3.0515022
Eswatini,SWZ,1965,3.1941986
Eswatini,SWZ,1966,3.3066978
Eswatini,SWZ,1967,3.3125
Eswatini,SWZ,1968,3.3724022
Eswatini,SWZ,1969,3.5551033
Eswatini,SWZ,1970,3.5744972
Eswatini,SWZ,1971,3.532898
Eswatini,SWZ,1972,3.3319016
Eswatini,SWZ,1973,3.1042976
Eswatini,SWZ,1974,3.0405998
Eswatini,SWZ,1975,3.0068016
Eswatini,SWZ,1976,3.1097984
Eswatini,SWZ,1977,3.396
Eswatini,SWZ,1978,3.4442024
Eswatini,SWZ,1979,3.5512009
Eswatini,SWZ,1980,3.531002
Eswatini,SWZ,1981,3.5718994
Eswatini,SWZ,1982,3.6747017
Eswatini,SWZ,1983,3.5251007
Eswatini,SWZ,1984,3.4962006
Eswatini,SWZ,1985,3.4992027
Eswatini,SWZ,1986,3.4859009
Eswatini,SWZ,1987,3.5291023
Eswatini,SWZ,1988,3.7321053
Eswatini,SWZ,1989,3.6172028
Eswatini,SWZ,1990,4.145603
Eswatini,SWZ,1991,4.513401
Eswatini,SWZ,1992,4.9692993
Eswatini,SWZ,1993,5.421398
Eswatini,SWZ,1994,5.8345985
Eswatini,SWZ,1995,6.0843964
Eswatini,SWZ,1996,5.745098
Eswatini,SWZ,1997,5.6768
Eswatini,SWZ,1998,5.676399
Eswatini,SWZ,1999,5.0051003
Eswatini,SWZ,2000,4.2164
Eswatini,SWZ,2001,4.384598
Eswatini,SWZ,2002,4.3181
Eswatini,SWZ,2003,3.3213005
Eswatini,SWZ,2004,2.896202
Eswatini,SWZ,2005,2.5315971
Eswatini,SWZ,2006,3.1343994
Eswatini,SWZ,2007,3.0802002
Eswatini,SWZ,2008,3.1179008
Eswatini,SWZ,2009,2.1096992
Eswatini,SWZ,2010,3.3829994
Eswatini,SWZ,2011,3.939499
Eswatini,SWZ,2012,4.3163986
Eswatini,SWZ,2013,4.9095993
Eswatini,SWZ,2014,5.602501
Eswatini,SWZ,2015,6.066101
Eswatini,SWZ,2016,6.5618973
Eswatini,SWZ,2017,7.0727997
Eswatini,SWZ,2018,7.2877007
Eswatini,SWZ,2019,7.3782005
Eswatini,SWZ,2020,7.6515007
Eswatini,SWZ,2021,7.8824997
Ethiopia,ETH,1950,4.2947006
Ethiopia,ETH,1951,4.2974014
Ethiopia,ETH,1952,4.1931
Ethiopia,ETH,1953,4.209999
Ethiopia,ETH,1954,4.2957
Ethiopia,ETH,1955,4.283001
Ethiopia,ETH,1956,4.3143997
Ethiopia,ETH,1957,3.7235012
Ethiopia,ETH,1958,3.735199
Ethiopia,ETH,1959,4.607502
Ethiopia,ETH,1960,4.5852013
Ethiopia,ETH,1961,4.6349983
Ethiopia,ETH,1962,4.6056976
Ethiopia,ETH,1963,4.5998
Ethiopia,ETH,1964,4.7487984
Ethiopia,ETH,1965,4.5455017
Ethiopia,ETH,1966,4.2425003
Ethiopia,ETH,1967,4.4912987
Ethiopia,ETH,1968,4.4944
Ethiopia,ETH,1969,4.4874
Ethiopia,ETH,1970,4.2934
Ethiopia,ETH,1971,4.4174995
Ethiopia,ETH,1972,4.2332993
Ethiopia,ETH,1973,4.3290977
Ethiopia,ETH,1974,4.0807
Ethiopia,ETH,1975,4.3678017
Ethiopia,ETH,1976,5.087097
Ethiopia,ETH,1977,5.0639
Ethiopia,ETH,1978,5.1515007
Ethiopia,ETH,1979,4.704399
Ethiopia,ETH,1980,4.5486984
Ethiopia,ETH,1981,4.5461006
Ethiopia,ETH,1982,4.6912003
Ethiopia,ETH,1983,3.7173996
Ethiopia,ETH,1984,3.7424011
Ethiopia,ETH,1985,3.4211006
Ethiopia,ETH,1986,3.294098
Ethiopia,ETH,1987,3.6651993
Ethiopia,ETH,1988,3.8855019
Ethiopia,ETH,1989,4.032799
Ethiopia,ETH,1990,4.2880974
Ethiopia,ETH,1991,3.4095001
Ethiopia,ETH,1992,2.7081985
Ethiopia,ETH,1993,2.5972977
Ethiopia,ETH,1994,2.4445
Ethiopia,ETH,1995,2.2106018
Ethiopia,ETH,1996,1.8736
Ethiopia,ETH,1997,1.967701
Ethiopia,ETH,1998,1.9940987
Ethiopia,ETH,1999,2.6702003
Ethiopia,ETH,2000,1.3131027
Ethiopia,ETH,2001,1.1961975
Ethiopia,ETH,2002,1.5862007
Ethiopia,ETH,2003,1.7868004
