Entity,Code,Year,gini_disposable__age_total,gini_market__age_total,population_historical,owid_region
Fiji,FJI,1881,NA,NA,129766,NA
Fiji,FJI,1882,NA,NA,129310,NA
Fiji,FJI,1883,NA,NA,128795,NA
Fiji,FJI,1884,NA,NA,128283,NA
Fiji,FJI,1885,NA,NA,127772,NA
Fiji,FJI,1886,NA,NA,127263,NA
Fiji,FJI,1887,NA,NA,126757,NA
Fiji,FJI,1888,NA,NA,126252,NA
Fiji,FJI,1889,NA,NA,125849,NA
Fiji,FJI,1890,NA,NA,125548,NA
Fiji,FJI,1891,NA,NA,125348,NA
Fiji,FJI,1892,NA,NA,125249,NA
Fiji,FJI,1893,NA,NA,125251,NA
Fiji,FJI,1894,NA,NA,125253,NA
Fiji,FJI,1895,NA,NA,125255,NA
Fiji,FJI,1896,NA,NA,125257,NA
Fiji,FJI,1897,NA,NA,125258,NA
Fiji,FJI,1898,NA,NA,125260,NA
Fiji,FJI,1899,NA,NA,125671,NA
Fiji,FJI,1900,NA,NA,126498,NA
Fiji,FJI,1901,NA,NA,127750,NA
Fiji,FJI,1902,NA,NA,129432,NA
Fiji,FJI,1903,NA,NA,131553,NA
Fiji,FJI,1904,NA,NA,133709,NA
Fiji,FJI,1905,NA,NA,135900,NA
Fiji,FJI,1906,NA,NA,138126,NA
Fiji,FJI,1907,NA,NA,140389,NA
Fiji,FJI,1908,NA,NA,142689,NA
Fiji,FJI,1909,NA,NA,144909,NA
Fiji,FJI,1910,NA,NA,147045,NA
Fiji,FJI,1911,NA,NA,149095,NA
Fiji,FJI,1912,NA,NA,151055,NA
Fiji,FJI,1913,NA,NA,152924,NA
Fiji,FJI,1914,NA,NA,154815,NA
Fiji,FJI,1915,NA,NA,156729,NA
Fiji,FJI,1916,NA,NA,158667,NA
Fiji,FJI,1917,NA,NA,160629,NA
Fiji,FJI,1918,NA,NA,162481,NA
Fiji,FJI,1919,NA,NA,164751,NA
Fiji,FJI,1920,NA,NA,167453,NA
Fiji,FJI,1921,NA,NA,170603,NA
Fiji,FJI,1922,NA,NA,174215,NA
Fiji,FJI,1923,NA,NA,178305,NA
Fiji,FJI,1924,NA,NA,182490,NA
Fiji,FJI,1925,NA,NA,186774,NA
Fiji,FJI,1926,NA,NA,191158,NA
Fiji,FJI,1927,NA,NA,195645,NA
Fiji,FJI,1928,NA,NA,200237,NA
Fiji,FJI,1929,NA,NA,205111,NA
Fiji,FJI,1930,NA,NA,210278,NA
Fiji,FJI,1931,NA,NA,215750,NA
Fiji,FJI,1932,NA,NA,221538,NA
Fiji,FJI,1933,NA,NA,227656,NA
Fiji,FJI,1934,NA,NA,233943,NA
Fiji,FJI,1935,NA,NA,240404,NA
Fiji,FJI,1936,NA,NA,247043,NA
Fiji,FJI,1937,NA,NA,253865,NA
Fiji,FJI,1938,NA,NA,260876,NA
Fiji,FJI,1939,NA,NA,267113,NA
Fiji,FJI,1940,NA,NA,272546,NA
Fiji,FJI,1941,NA,NA,277142,NA
Fiji,FJI,1942,NA,NA,280869,NA
Fiji,FJI,1943,NA,NA,283692,NA
Fiji,FJI,1944,NA,NA,286543,NA
Fiji,FJI,1945,NA,NA,289423,NA
Fiji,FJI,1946,NA,NA,292332,NA
Fiji,FJI,1947,NA,NA,295271,NA
Fiji,FJI,1948,NA,NA,298239,NA
Fiji,FJI,1949,NA,NA,302566,NA
Fiji,FJI,1950,NA,NA,309481,NA
Fiji,FJI,1951,NA,NA,316089,NA
Fiji,FJI,1952,NA,NA,323333,NA
Fiji,FJI,1953,NA,NA,331173,NA
Fiji,FJI,1954,NA,NA,339701,NA
Fiji,FJI,1955,NA,NA,349038,NA
Fiji,FJI,1956,NA,NA,359176,NA
Fiji,FJI,1957,NA,NA,369867,NA
Fiji,FJI,1958,NA,NA,381030,NA
Fiji,FJI,1959,NA,NA,392716,NA
Fiji,FJI,1960,NA,NA,404845,NA
Fiji,FJI,1961,NA,NA,417369,NA
Fiji,FJI,1962,NA,NA,430500,NA
Fiji,FJI,1963,NA,NA,444240,NA
Fiji,FJI,1964,NA,NA,458287,NA
Fiji,FJI,1965,NA,NA,472538,NA
Fiji,FJI,1966,NA,NA,486434,NA
Fiji,FJI,1967,NA,NA,498841,NA
Fiji,FJI,1968,NA,NA,509964,NA
Fiji,FJI,1969,NA,NA,520757,NA
Fiji,FJI,1970,NA,NA,531146,NA
Fiji,FJI,1971,NA,NA,541087,NA
Fiji,FJI,1972,NA,NA,550455,NA
Fiji,FJI,1973,NA,NA,559187,NA
Fiji,FJI,1974,NA,NA,567457,NA
Fiji,FJI,1975,NA,NA,575866,NA
Fiji,FJI,1976,NA,NA,585493,NA
Fiji,FJI,1977,NA,NA,597761,NA
Fiji,FJI,1978,NA,NA,612047,NA
Fiji,FJI,1979,NA,NA,626826,NA
Fiji,FJI,1980,NA,NA,641932,NA
Fiji,FJI,1981,NA,NA,657421,NA
Fiji,FJI,1982,NA,NA,673366,NA
Fiji,FJI,1983,NA,NA,689794,NA
Fiji,FJI,1984,NA,NA,706672,NA
Fiji,FJI,1985,NA,NA,723721,NA
Fiji,FJI,1986,NA,NA,739271,NA
Fiji,FJI,1987,NA,NA,750507,NA
Fiji,FJI,1988,NA,NA,758654,NA
Fiji,FJI,1989,NA,NA,766283,NA
Fiji,FJI,1990,NA,NA,773274,NA
Fiji,FJI,1991,NA,NA,779613,NA
Fiji,FJI,1992,NA,NA,785300,NA
Fiji,FJI,1993,NA,NA,790333,NA
Fiji,FJI,1994,NA,NA,794730,NA
Fiji,FJI,1995,NA,NA,798701,NA
Fiji,FJI,1996,NA,NA,803745,NA
Fiji,FJI,1997,NA,NA,812092,NA
Fiji,FJI,1998,NA,NA,822207,NA
Fiji,FJI,1999,NA,NA,831785,NA
Fiji,FJI,2000,NA,NA,840857,NA
Fiji,FJI,2001,NA,NA,849562,NA
Fiji,FJI,2002,NA,NA,858015,NA
Fiji,FJI,2003,NA,NA,866255,NA
Fiji,FJI,2004,NA,NA,874320,NA
Fiji,FJI,2005,NA,NA,882337,NA
Fiji,FJI,2006,NA,NA,890316,NA
Fiji,FJI,2007,NA,NA,897792,NA
Fiji,FJI,2008,NA,NA,903348,NA
Fiji,FJI,2009,NA,NA,907198,NA
Fiji,FJI,2010,NA,NA,910376,NA
Fiji,FJI,2011,NA,NA,912942,NA
Fiji,FJI,2012,NA,NA,914872,NA
Fiji,FJI,2013,NA,NA,916312,NA
Fiji,FJI,2014,NA,NA,917544,NA
Fiji,FJI,2015,NA,NA,918532,NA
Fiji,FJI,2016,NA,NA,919123,NA
Fiji,FJI,2017,NA,NA,918714,NA
Fiji,FJI,2018,NA,NA,917136,NA
Fiji,FJI,2019,NA,NA,914849,NA
Fiji,FJI,2020,NA,NA,914920,NA
Fiji,FJI,2021,NA,NA,916669,NA
Fiji,FJI,2022,NA,NA,919378,NA
Fiji,FJI,2023,NA,NA,924114,Oceania
Finland,FIN,1987,0.209,0.393,4932209,NA
Finland,FIN,1988,0.213,0.4,4946577,NA
Finland,FIN,1989,0.217,0.407,4964475,NA
Finland,FIN,1990,0.215,0.404,4986530,NA
Finland,FIN,1991,0.212,0.413,5013842,NA
Finland,FIN,1992,0.211,0.444,5042099,NA
Finland,FIN,1993,0.214,0.474,5066547,NA
Finland,FIN,1994,0.215,0.486,5088409,NA
Finland,FIN,1995,0.22,0.483,5107865,NA
Finland,FIN,1996,0.224,0.485,5124663,NA
Finland,FIN,1997,0.235,0.487,5139877,NA
Finland,FIN,1998,0.243,0.483,5153506,NA
Finland,FIN,1999,0.25,0.483,5165470,NA
Finland,FIN,2000,0.254,0.478,5176146,NA
Finland,FIN,2001,0.262,0.484,5187921,NA
Finland,FIN,2002,0.258,0.479,5200499,NA
Finland,FIN,2003,0.261,0.479,5212916,NA
Finland,FIN,2004,0.266,0.48,5228095,NA
Finland,FIN,2005,0.265,0.483,5246037,NA
Finland,FIN,2006,0.268,0.488,5266198,NA
Finland,FIN,2007,0.269,0.476,5288666,NA
Finland,FIN,2008,0.264,0.472,5313334,NA
Finland,FIN,2009,0.259,0.479,5338800,NA
Finland,FIN,2010,0.264,0.487,5363304,NA
Finland,FIN,2011,0.264,0.485,5388186,NA
Finland,FIN,2012,0.26,0.488,5413924,NA
Finland,FIN,2013,0.262,0.495,5439027,NA
Finland,FIN,2014,0.257,0.495,5461629,NA
Finland,FIN,2015,0.26,0.507,5479664,NA
Finland,FIN,2016,0.259,0.506,5495422,NA
Finland,FIN,2017,0.266,0.512,5508354,NA
Finland,FIN,2018,0.269,0.509,5515685,NA
Finland,FIN,2019,0.273,0.512,5521713,NA
Finland,FIN,2020,0.265,0.516,5529559,NA
Finland,FIN,2021,0.273,0.518,5541019,NA
Finland,FIN,2022,0.274,0.512,5569254,NA
Finland,FIN,-10000,NA,NA,421,NA
Finland,FIN,-9000,NA,NA,562,NA
Finland,FIN,-8000,NA,NA,750,NA
Finland,FIN,-7000,NA,NA,1000,NA
Finland,FIN,-6000,NA,NA,1500,NA
Finland,FIN,-5000,NA,NA,2000,NA
Finland,FIN,-4000,NA,NA,3000,NA
Finland,FIN,-3000,NA,NA,4000,NA
Finland,FIN,-2000,NA,NA,5000,NA
Finland,FIN,-1000,NA,NA,7000,NA
Finland,FIN,0,NA,NA,20000,NA
Finland,FIN,100,NA,NA,15000,NA
Finland,FIN,200,NA,NA,20000,NA
Finland,FIN,300,NA,NA,25000,NA
Finland,FIN,400,NA,NA,30000,NA
Finland,FIN,500,NA,NA,35000,NA
Finland,FIN,600,NA,NA,40000,NA
Finland,FIN,700,NA,NA,45000,NA
Finland,FIN,800,NA,NA,50000,NA
Finland,FIN,900,NA,NA,62000,NA
Finland,FIN,1000,NA,NA,74000,NA
Finland,FIN,1100,NA,NA,86000,NA
Finland,FIN,1200,NA,NA,98000,NA
Finland,FIN,1300,NA,NA,110000,NA
Finland,FIN,1400,NA,NA,100000,NA
Finland,FIN,1500,NA,NA,100000,NA
Finland,FIN,1600,NA,NA,200000,NA
Finland,FIN,1700,NA,NA,400119,NA
Finland,FIN,1710,NA,NA,437513,NA
Finland,FIN,1720,NA,NA,478402,NA
Finland,FIN,1730,NA,NA,523113,NA
Finland,FIN,1740,NA,NA,572002,NA
Finland,FIN,1750,NA,NA,625460,NA
Finland,FIN,1760,NA,NA,683914,NA
Finland,FIN,1770,NA,NA,747832,NA
Finland,FIN,1780,NA,NA,817722,NA
Finland,FIN,1790,NA,NA,894145,NA
Finland,FIN,1800,NA,NA,800000,NA
Finland,FIN,1801,NA,NA,815316,NA
Finland,FIN,1802,NA,NA,830926,NA
Finland,FIN,1803,NA,NA,846835,NA
Finland,FIN,1804,NA,NA,863048,NA
Finland,FIN,1805,NA,NA,879571,NA
Finland,FIN,1806,NA,NA,896411,NA
Finland,FIN,1807,NA,NA,913574,NA
Finland,FIN,1808,NA,NA,931065,NA
Finland,FIN,1809,NA,NA,948890,NA
Finland,FIN,1810,NA,NA,967405,NA
Finland,FIN,1811,NA,NA,985927,NA
Finland,FIN,1812,NA,NA,1004803,NA
Finland,FIN,1813,NA,NA,1024040,NA
Finland,FIN,1814,NA,NA,1043646,NA
Finland,FIN,1815,NA,NA,1063628,NA
Finland,FIN,1816,NA,NA,1083991,NA
Finland,FIN,1817,NA,NA,1104745,NA
Finland,FIN,1818,NA,NA,1125896,NA
Finland,FIN,1819,NA,NA,1146610,NA
Finland,FIN,1820,NA,NA,1166867,NA
Finland,FIN,1821,NA,NA,1186644,NA
Finland,FIN,1822,NA,NA,1205918,NA
Finland,FIN,1823,NA,NA,1224666,NA
Finland,FIN,1824,NA,NA,1243706,NA
Finland,FIN,1825,NA,NA,1263042,NA
Finland,FIN,1826,NA,NA,1282678,NA
Finland,FIN,1827,NA,NA,1302620,NA
Finland,FIN,1828,NA,NA,1322872,NA
Finland,FIN,1829,NA,NA,1340699,NA
Finland,FIN,1830,NA,NA,1356050,NA
Finland,FIN,1831,NA,NA,1368870,NA
Finland,FIN,1832,NA,NA,1379105,NA
Finland,FIN,1833,NA,NA,1386699,NA
Finland,FIN,1834,NA,NA,1394336,NA
Finland,FIN,1835,NA,NA,1402014,NA
Finland,FIN,1836,NA,NA,1409734,NA
Finland,FIN,1837,NA,NA,1417497,NA
Finland,FIN,1838,NA,NA,1425303,NA
Finland,FIN,1839,NA,NA,1435103,NA
Finland,FIN,1840,NA,NA,1446931,NA
Finland,FIN,1841,NA,NA,1460824,NA
Finland,FIN,1842,NA,NA,1476817,NA
Finland,FIN,1843,NA,NA,1494947,NA
Finland,FIN,1844,NA,NA,1513299,NA
Finland,FIN,1845,NA,NA,1531877,NA
Finland,FIN,1846,NA,NA,1550683,NA
Finland,FIN,1847,NA,NA,1569719,NA
Finland,FIN,1848,NA,NA,1588989,NA
Finland,FIN,1849,NA,NA,1606635,NA
Finland,FIN,1850,NA,NA,1622623,NA
Finland,FIN,1851,NA,NA,1636889,NA
Finland,FIN,1852,NA,NA,1649431,NA
Finland,FIN,1853,NA,NA,1660217,NA
Finland,FIN,1854,NA,NA,1671073,NA
Finland,FIN,1855,NA,NA,1682000,NA
Finland,FIN,1856,NA,NA,1692999,NA
Finland,FIN,1857,NA,NA,1704069,NA
Finland,FIN,1858,NA,NA,1715212,NA
Finland,FIN,1859,NA,NA,1724467,NA
Finland,FIN,1860,NA,NA,1731819,NA
Finland,FIN,1861,NA,NA,1737255,NA
Finland,FIN,1862,NA,NA,1740760,NA
Finland,FIN,1863,NA,NA,1742320,NA
Finland,FIN,1864,NA,NA,1743882,NA
Finland,FIN,1865,NA,NA,1745445,NA
Finland,FIN,1866,NA,NA,1747009,NA
Finland,FIN,1867,NA,NA,1748575,NA
Finland,FIN,1868,NA,NA,1750142,NA
Finland,FIN,1869,NA,NA,1756848,NA
Finland,FIN,1870,NA,NA,1768777,NA
Finland,FIN,1871,NA,NA,1786015,NA
Finland,FIN,1872,NA,NA,1808650,NA
Finland,FIN,1873,NA,NA,1836768,NA
Finland,FIN,1874,NA,NA,1865324,NA
Finland,FIN,1875,NA,NA,1894323,NA
Finland,FIN,1876,NA,NA,1923774,NA
Finland,FIN,1877,NA,NA,1953682,NA
Finland,FIN,1878,NA,NA,1984055,NA
Finland,FIN,1879,NA,NA,2014465,NA
Finland,FIN,1880,NA,NA,2044905,NA
Finland,FIN,1881,NA,NA,2075370,NA
Finland,FIN,1882,NA,NA,2105853,NA
Finland,FIN,1883,NA,NA,2136348,NA
Finland,FIN,1884,NA,NA,2167285,NA
Finland,FIN,1885,NA,NA,2198670,NA
Finland,FIN,1886,NA,NA,2230510,NA
Finland,FIN,1887,NA,NA,2262810,NA
Finland,FIN,1888,NA,NA,2295579,NA
Finland,FIN,1889,NA,NA,2327324,NA
Finland,FIN,1890,NA,NA,2358016,NA
Finland,FIN,1891,NA,NA,2387621,NA
Finland,FIN,1892,NA,NA,2416106,NA
Finland,FIN,1893,NA,NA,2443438,NA
Finland,FIN,1894,NA,NA,2471079,NA
Finland,FIN,1895,NA,NA,2499032,NA
Finland,FIN,1896,NA,NA,2527302,NA
Finland,FIN,1897,NA,NA,2555892,NA
Finland,FIN,1898,NA,NA,2584805,NA
Finland,FIN,1899,NA,NA,2613453,NA
Finland,FIN,1900,NA,NA,2641827,NA
Finland,FIN,1901,NA,NA,2669917,NA
Finland,FIN,1902,NA,NA,2697715,NA
Finland,FIN,1903,NA,NA,2725211,NA
Finland,FIN,1904,NA,NA,2752987,NA
Finland,FIN,1905,NA,NA,2781046,NA
Finland,FIN,1906,NA,NA,2809391,NA
Finland,FIN,1907,NA,NA,2838025,NA
Finland,FIN,1908,NA,NA,2866950,NA
Finland,FIN,1909,NA,NA,2894148,NA
Finland,FIN,1910,NA,NA,2919587,NA
Finland,FIN,1911,NA,NA,2943234,NA
Finland,FIN,1912,NA,NA,2965059,NA
Finland,FIN,1913,NA,NA,2985029,NA
Finland,FIN,1914,NA,NA,3005133,NA
Finland,FIN,1915,NA,NA,3025373,NA
Finland,FIN,1916,NA,NA,3045749,NA
Finland,FIN,1917,NA,NA,3066262,NA
Finland,FIN,1918,NA,NA,3086976,NA
Finland,FIN,1919,NA,NA,3109646,NA
Finland,FIN,1920,NA,NA,3134300,NA
Finland,FIN,1921,NA,NA,3160971,NA
Finland,FIN,1922,NA,NA,3189690,NA
Finland,FIN,1923,NA,NA,3220489,NA
Finland,FIN,1924,NA,NA,3251585,NA
Finland,FIN,1925,NA,NA,3282981,NA
Finland,FIN,1926,NA,NA,3314680,NA
Finland,FIN,1927,NA,NA,3346685,NA
Finland,FIN,1928,NA,NA,3379000,NA
Finland,FIN,1929,NA,NA,3409794,NA
Finland,FIN,1930,NA,NA,3439039,NA
Finland,FIN,1931,NA,NA,3466709,NA
Finland,FIN,1932,NA,NA,3492774,NA
Finland,FIN,1933,NA,NA,3517206,NA
Finland,FIN,1934,NA,NA,3541810,NA
Finland,FIN,1935,NA,NA,3566585,NA
Finland,FIN,1936,NA,NA,3591534,NA
Finland,FIN,1937,NA,NA,3616657,NA
Finland,FIN,1938,NA,NA,3641956,NA
Finland,FIN,1939,NA,NA,3668252,NA
Finland,FIN,1940,NA,NA,3695558,NA
Finland,FIN,1941,NA,NA,3723889,NA
Finland,FIN,1942,NA,NA,3753257,NA
Finland,FIN,1943,NA,NA,3783678,NA
Finland,FIN,1944,NA,NA,3814345,NA
Finland,FIN,1945,NA,NA,3845261,NA
Finland,FIN,1946,NA,NA,3876427,NA
Finland,FIN,1947,NA,NA,3907846,NA
Finland,FIN,1948,NA,NA,3939520,NA
Finland,FIN,1949,NA,NA,3972991,NA
Finland,FIN,1950,NA,NA,4008368,NA
Finland,FIN,1951,NA,NA,4047602,NA
Finland,FIN,1952,NA,NA,4090785,NA
Finland,FIN,1953,NA,NA,4139717,NA
Finland,FIN,1954,NA,NA,4187205,NA
Finland,FIN,1955,NA,NA,4235151,NA
Finland,FIN,1956,NA,NA,4281887,NA
Finland,FIN,1957,NA,NA,4324144,NA
Finland,FIN,1958,NA,NA,4359821,NA
Finland,FIN,1959,NA,NA,4394708,NA
Finland,FIN,1960,NA,NA,4429579,NA
Finland,FIN,1961,NA,NA,4460953,NA
Finland,FIN,1962,NA,NA,4491697,NA
Finland,FIN,1963,NA,NA,4523846,NA
Finland,FIN,1964,NA,NA,4549039,NA
Finland,FIN,1965,NA,NA,4564101,NA
Finland,FIN,1966,NA,NA,4581399,NA
Finland,FIN,1967,NA,NA,4606596,NA
Finland,FIN,1968,NA,NA,4627310,NA
Finland,FIN,1969,NA,NA,4624030,NA
Finland,FIN,1970,NA,NA,4606266,NA
Finland,FIN,1971,NA,NA,4612082,NA
Finland,FIN,1972,NA,NA,4639500,NA
Finland,FIN,1973,NA,NA,4665851,NA
Finland,FIN,1974,NA,NA,4690313,NA
Finland,FIN,1975,NA,NA,4711120,NA
Finland,FIN,1976,NA,NA,4725293,NA
Finland,FIN,1977,NA,NA,4738531,NA
Finland,FIN,1978,NA,NA,4752197,NA
Finland,FIN,1979,NA,NA,4764394,NA
Finland,FIN,1980,NA,NA,4779308,NA
Finland,FIN,1981,NA,NA,4799797,NA
Finland,FIN,1982,NA,NA,4826841,NA
Finland,FIN,1983,NA,NA,4855748,NA
Finland,FIN,1984,NA,NA,4881772,NA
Finland,FIN,1985,NA,NA,4902218,NA
Finland,FIN,1986,NA,NA,4918203,NA
Finland,FIN,2023,NA,NA,5601133,Europe
France,FRA,2020,0.278,0.515,65905226,NA
France,FRA,2021,0.298,0.526,66083491,NA
France,FRA,2022,0.297,0.524,66277365,NA
France,FRA,-10000,NA,NA,16785,NA
France,FRA,-9000,NA,NA,24260,NA
France,FRA,-8000,NA,NA,35250,NA
France,FRA,-7000,NA,NA,51458,NA
France,FRA,-6000,NA,NA,77188,NA
France,FRA,-5000,NA,NA,103544,NA
France,FRA,-4000,NA,NA,204276,NA
France,FRA,-3000,NA,NA,404335,NA
France,FRA,-2000,NA,NA,998175,NA
France,FRA,-1000,NA,NA,1986860,NA
France,FRA,0,NA,NA,4938643,NA
France,FRA,100,NA,NA,5694368,NA
France,FRA,200,NA,NA,6430046,NA
France,FRA,300,NA,NA,5697015,NA
France,FRA,400,NA,NA,4964011,NA
France,FRA,500,NA,NA,4720614,NA
France,FRA,600,NA,NA,4477245,NA
France,FRA,700,NA,NA,4723484,NA
France,FRA,800,NA,NA,4969753,NA
France,FRA,900,NA,NA,5705631,NA
France,FRA,1000,NA,NA,6441540,NA
France,FRA,1100,NA,NA,7667059,NA
France,FRA,1200,NA,NA,10361347,NA
France,FRA,1300,NA,NA,15806719,NA
France,FRA,1400,NA,NA,10930934,NA
France,FRA,1500,NA,NA,14867569,NA
France,FRA,1600,NA,NA,18314626,NA
France,FRA,1700,NA,NA,21992348,NA
France,FRA,1710,NA,NA,22592830,NA
France,FRA,1720,NA,NA,23193320,NA
France,FRA,1730,NA,NA,23793820,NA
France,FRA,1740,NA,NA,24394332,NA
France,FRA,1750,NA,NA,24994858,NA
France,FRA,1760,NA,NA,25571336,NA
France,FRA,1770,NA,NA,26147834,NA
France,FRA,1780,NA,NA,26724356,NA
France,FRA,1790,NA,NA,27300910,NA
France,FRA,1800,NA,NA,29000000,NA
France,FRA,1801,NA,NA,29108552,NA
France,FRA,1802,NA,NA,29217510,NA
France,FRA,1803,NA,NA,29326876,NA
France,FRA,1804,NA,NA,29436651,NA
France,FRA,1805,NA,NA,29546838,NA
France,FRA,1806,NA,NA,29657436,NA
France,FRA,1807,NA,NA,29768449,NA
France,FRA,1808,NA,NA,29879877,NA
France,FRA,1809,NA,NA,29991722,NA
France,FRA,1810,NA,NA,30104407,NA
France,FRA,1811,NA,NA,30217092,NA
France,FRA,1812,NA,NA,30330200,NA
France,FRA,1813,NA,NA,30443731,NA
France,FRA,1814,NA,NA,30557687,NA
France,FRA,1815,NA,NA,30672069,NA
France,FRA,1816,NA,NA,30786880,NA
France,FRA,1817,NA,NA,30902120,NA
France,FRA,1818,NA,NA,31017792,NA
France,FRA,1819,NA,NA,31150340,NA
France,FRA,1820,NA,NA,31299931,NA
France,FRA,1821,NA,NA,31466736,NA
France,FRA,1822,NA,NA,31650924,NA
France,FRA,1823,NA,NA,31852668,NA
France,FRA,1824,NA,NA,32055698,NA
France,FRA,1825,NA,NA,32260022,NA
France,FRA,1826,NA,NA,32465648,NA
France,FRA,1827,NA,NA,32672585,NA
France,FRA,1828,NA,NA,32880842,NA
France,FRA,1829,NA,NA,33079302,NA
France,FRA,1830,NA,NA,33267853,NA
France,FRA,1831,NA,NA,33446379,NA
France,FRA,1832,NA,NA,33614762,NA
France,FRA,1833,NA,NA,33772885,NA
France,FRA,1834,NA,NA,33931751,NA
France,FRA,1835,NA,NA,34091365,NA
France,FRA,1836,NA,NA,34251730,NA
France,FRA,1837,NA,NA,34412849,NA
France,FRA,1838,NA,NA,34574726,NA
France,FRA,1839,NA,NA,34733003,NA
France,FRA,1840,NA,NA,34887644,NA
France,FRA,1841,NA,NA,35038615,NA
France,FRA,1842,NA,NA,35185880,NA
France,FRA,1843,NA,NA,35329405,NA
France,FRA,1844,NA,NA,35473515,NA
France,FRA,1845,NA,NA,35618212,NA
France,FRA,1846,NA,NA,35763500,NA
France,FRA,1847,NA,NA,35909381,NA
France,FRA,1848,NA,NA,36055856,NA
France,FRA,1849,NA,NA,36192055,NA
France,FRA,1850,NA,NA,36317907,NA
France,FRA,1851,NA,NA,36422915,NA
France,FRA,1852,NA,NA,36517375,NA
France,FRA,1853,NA,NA,36601225,NA
France,FRA,1854,NA,NA,36685264,NA
France,FRA,1855,NA,NA,36769494,NA
France,FRA,1856,NA,NA,36853914,NA
France,FRA,1857,NA,NA,36938524,NA
France,FRA,1858,NA,NA,37023326,NA
France,FRA,1859,NA,NA,37111533,NA
France,FRA,1860,NA,NA,37203159,NA
France,FRA,1861,NA,NA,37298222,NA
France,FRA,1862,NA,NA,37396737,NA
France,FRA,1863,NA,NA,37498719,NA
France,FRA,1864,NA,NA,37600976,NA
France,FRA,1865,NA,NA,37703510,NA
France,FRA,1866,NA,NA,37806319,NA
France,FRA,1867,NA,NA,37909406,NA
France,FRA,1868,NA,NA,38012770,NA
France,FRA,1869,NA,NA,38105310,NA
France,FRA,1870,NA,NA,38186983,NA
France,FRA,1871,NA,NA,38257751,NA
France,FRA,1872,NA,NA,38317571,NA
France,FRA,1873,NA,NA,38366403,NA
France,FRA,1874,NA,NA,38415294,NA
France,FRA,1875,NA,NA,38464245,NA
France,FRA,1876,NA,NA,38513254,NA
France,FRA,1877,NA,NA,38562323,NA
France,FRA,1878,NA,NA,38611451,NA
France,FRA,1879,NA,NA,38667543,NA
France,FRA,1880,NA,NA,38730622,NA
France,FRA,1881,NA,NA,38800708,NA
France,FRA,1882,NA,NA,38877824,NA
France,FRA,1883,NA,NA,38961992,NA
France,FRA,1884,NA,NA,39046339,NA
France,FRA,1885,NA,NA,39130866,NA
France,FRA,1886,NA,NA,39215572,NA
France,FRA,1887,NA,NA,39300458,NA
France,FRA,1888,NA,NA,39385524,NA
France,FRA,1889,NA,NA,39462823,NA
France,FRA,1890,NA,NA,39532330,NA
France,FRA,1891,NA,NA,39594021,NA
France,FRA,1892,NA,NA,39647872,NA
France,FRA,1893,NA,NA,39693861,NA
France,FRA,1894,NA,NA,39739899,NA
France,FRA,1895,NA,NA,39785987,NA
France,FRA,1896,NA,NA,39832125,NA
France,FRA,1897,NA,NA,39878314,NA
France,FRA,1898,NA,NA,39924553,NA
France,FRA,1899,NA,NA,39971493,NA
France,FRA,1900,NA,NA,40019136,NA
France,FRA,1901,NA,NA,40067484,NA
France,FRA,1902,NA,NA,40116538,NA
France,FRA,1903,NA,NA,40166299,NA
France,FRA,1904,NA,NA,40216118,NA
France,FRA,1905,NA,NA,40265996,NA
France,FRA,1906,NA,NA,40315932,NA
France,FRA,1907,NA,NA,40365927,NA
France,FRA,1908,NA,NA,40415980,NA
France,FRA,1909,NA,NA,40408851,NA
France,FRA,1910,NA,NA,40344819,NA
France,FRA,1911,NA,NA,40224160,NA
France,FRA,1912,NA,NA,40047151,NA
France,FRA,1913,NA,NA,39814066,NA
France,FRA,1914,NA,NA,39582334,NA
France,FRA,1915,NA,NA,39351947,NA
France,FRA,1916,NA,NA,39122898,NA
France,FRA,1917,NA,NA,38895178,NA
France,FRA,1918,NA,NA,38680067,NA
France,FRA,1919,NA,NA,38558175,NA
France,FRA,1920,NA,NA,38529587,NA
France,FRA,1921,NA,NA,38594388,NA
France,FRA,1922,NA,NA,38752667,NA
France,FRA,1923,NA,NA,39004517,NA
France,FRA,1924,NA,NA,39258004,NA
France,FRA,1925,NA,NA,39513139,NA
France,FRA,1926,NA,NA,39769931,NA
France,FRA,1927,NA,NA,40028393,NA
France,FRA,1928,NA,NA,40288534,NA
France,FRA,1929,NA,NA,40485273,NA
France,FRA,1930,NA,NA,40618294,NA
France,FRA,1931,NA,NA,40687278,NA
France,FRA,1932,NA,NA,40691906,NA
France,FRA,1933,NA,NA,40631855,NA
France,FRA,1934,NA,NA,40571892,NA
France,FRA,1935,NA,NA,40512018,NA
France,FRA,1936,NA,NA,40452232,NA
France,FRA,1937,NA,NA,40392535,NA
France,FRA,1938,NA,NA,40332925,NA
France,FRA,1939,NA,NA,40314566,NA
France,FRA,1940,NA,NA,40337546,NA
France,FRA,1941,NA,NA,40401955,NA
France,FRA,1942,NA,NA,40507882,NA
France,FRA,1943,NA,NA,40655418,NA
France,FRA,1944,NA,NA,40803492,NA
France,FRA,1945,NA,NA,40952105,NA
France,FRA,1946,NA,NA,41101259,NA
France,FRA,1947,NA,NA,41250956,NA
France,FRA,1948,NA,NA,41401199,NA
France,FRA,1949,NA,NA,41598134,NA
France,FRA,1950,NA,NA,41883073,NA
France,FRA,1951,NA,NA,42333613,NA
