country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
Kenya,2019,Colgate-Palmolive,0,0,0,0,0,9,0,NA,9,5,1560
Kenya,2019,Delivery Envelopes,0,0,0,9,0,0,0,NA,9,5,1560
Kenya,2019,Cuettie Baby Diapers,0,0,0,8,0,0,0,NA,8,5,1560
Kenya,2019,Beiersdorf Global AG,0,7,0,0,0,0,0,NA,7,5,1560
Kenya,2019,Kraft Heinz Company,0,7,0,0,0,0,0,NA,7,5,1560
Kenya,2019,Softcare,0,0,0,7,0,0,0,NA,7,5,1560
Kenya,2019,Snack Jacks,0,0,7,0,0,0,0,NA,7,5,1560
Kenya,2019,P&G,0,0,0,6,0,0,0,NA,6,5,1560
Kenya,2019,Msafi,0,0,0,6,0,0,0,NA,6,5,1560
Kenya,2019,Yellow Paper Bags,0,0,6,0,0,0,0,NA,6,5,1560
Kenya,2019,Chicken & Vegetable Biryani,0,0,6,0,0,0,0,NA,6,5,1560
Kenya,2019,Polythene Bag,0,0,6,0,0,0,0,NA,6,5,1560
Kenya,2019,Arimis,0,5,0,0,0,0,0,NA,5,5,1560
Kenya,2019,Cussons Imperial Leather,0,5,0,0,0,0,0,NA,5,5,1560
Kenya,2019,Lady Diana Baby Lotion,0,5,0,0,0,0,0,NA,5,5,1560
Kenya,2019,Brava Energy Drink,0,5,0,0,0,0,0,NA,5,5,1560
Kenya,2019,Kcc,0,0,0,4,0,0,0,NA,4,5,1560
Kenya,2019,Aquamist,0,0,0,0,4,0,0,NA,4,5,1560
Kenya,2019,Kcc Yogurt,0,0,0,0,0,4,0,NA,4,5,1560
Kenya,2019,Beyond Fruits,0,4,0,0,0,0,0,NA,4,5,1560
Kenya,2019,Java,0,0,0,0,0,4,0,NA,4,5,1560
Kenya,2019,Cool Desire,0,0,0,0,4,0,0,NA,4,5,1560
Kenya,2019,Kiss Kids,0,0,0,3,0,0,0,NA,3,5,1560
Kenya,2019,Chipsy,0,0,0,0,0,3,0,NA,3,5,1560
Kenya,2019,Mosquito Net,0,0,0,3,0,0,0,NA,3,5,1560
Kenya,2019,Tamarillo,0,3,0,0,0,0,0,NA,3,5,1560
Kenya,2019,Aquaclear,0,0,0,0,3,0,0,NA,3,5,1560
Kenya,2019,Jelly Crystals,0,3,0,0,0,0,0,NA,3,5,1560
Kenya,2019,Tusker,0,0,0,0,3,0,0,NA,3,5,1560
Kenya,2019,Bio Fresh Milk,0,3,0,0,0,0,0,NA,3,5,1560
Kenya,2019,Safari King,0,0,0,0,2,0,0,NA,2,5,1560
Kenya,2019,Molfix,0,0,0,2,0,0,0,NA,2,5,1560
Kenya,2019,Sanitary Napkins,0,0,0,2,0,0,0,NA,2,5,1560
Kenya,2019,Forest,0,2,0,0,0,0,0,NA,2,5,1560
Kenya,2019,PepsiCo,0,2,0,0,0,0,0,NA,2,5,1560
Kenya,2019,Royco Mchuzi Mix,0,2,0,0,0,0,0,NA,2,5,1560
Kenya,2019,Coco Butter,0,2,0,0,0,0,0,NA,2,5,1560
Kenya,2019,KFC,0,0,0,0,0,2,0,NA,2,5,1560
Kenya,2019,Mala,0,0,0,0,2,0,0,NA,2,5,1560
Kenya,2019,Brown'S,0,0,0,0,0,0,1,NA,1,5,1560
Kenya,2019,Robinsons,0,1,0,0,0,0,0,NA,1,5,1560
Kenya,2019,Lyons Maid,0,0,0,0,0,1,0,NA,1,5,1560
Kenya,2019,Sportsman cigarret,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,Spartsman Cigarette,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,Salama ice,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,Salama Ice,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,PK,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,P.K,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,Bakhresa Group,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,Ahlan Ice,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,Afia,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,Bamba Water,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,Bamba water,0,0,0,0,0,0,0,NA,0,5,1560
Kenya,2019,"Mars, Incorporated",0,0,0,0,0,0,0,NA,0,5,1560
Latvia,2019,Grand Total,NA,80,2,2381,108,52,NA,NA,2623,1,13
Latvia,2019,Unbranded,NA,80,0,2067,47,50,NA,NA,2244,1,13
Latvia,2019,Cesu Premium,NA,0,0,32,0,0,NA,NA,32,1,13
Latvia,2019,Aldaris,NA,0,0,23,0,0,NA,NA,23,1,13
Latvia,2019,Cesu Alus,NA,0,0,22,0,0,NA,NA,22,1,13
Latvia,2019,Carlsberg,NA,0,0,16,0,0,NA,NA,16,1,13
Latvia,2019,Lacplesis,NA,0,0,15,0,0,NA,NA,15,1,13
Latvia,2019,PepsiCo,NA,0,0,7,3,0,NA,NA,10,1,13
Latvia,2019,Latvijas Balzams,NA,0,0,10,0,0,NA,NA,10,1,13
Latvia,2019,S.A. Damm,NA,0,0,8,0,0,NA,NA,8,1,13
Latvia,2019,Adazu,NA,0,0,8,0,0,NA,NA,8,1,13
Latvia,2019,Cesu Bruzu Gaisais,NA,0,0,7,0,0,NA,NA,7,1,13
Latvia,2019,"Reynolds American, Inc.",NA,0,0,7,0,0,NA,NA,7,1,13
Latvia,2019,Winstone,NA,0,0,7,0,0,NA,NA,7,1,13
Latvia,2019,Grimberger,NA,0,0,6,0,0,NA,NA,6,1,13
Latvia,2019,Cesu Light,NA,0,0,6,0,0,NA,NA,6,1,13
Latvia,2019,Staburags,NA,0,0,5,0,0,NA,NA,5,1,13
Latvia,2019,Zelta Cider,NA,0,0,5,0,0,NA,NA,5,1,13
Latvia,2019,Karums,NA,0,0,5,0,0,NA,NA,5,1,13
Latvia,2019,Long Drink Cesu,NA,0,0,0,5,0,NA,NA,5,1,13
Latvia,2019,Lāčplēsis,NA,0,0,0,5,0,NA,NA,5,1,13
Latvia,2019,Mangaļi,NA,0,0,0,5,0,NA,NA,5,1,13
Latvia,2019,Tervete,NA,0,0,5,0,0,NA,NA,5,1,13
Latvia,2019,Heineken International,NA,0,0,4,0,0,NA,NA,4,1,13
Latvia,2019,Livu Alus,NA,0,0,0,4,0,NA,NA,4,1,13
Latvia,2019,Ferrero Group,NA,0,0,4,0,0,NA,NA,4,1,13
Latvia,2019,The Coca-Cola Company,NA,0,0,3,1,0,NA,NA,4,1,13
Latvia,2019,"Mars, Incorporated",NA,0,0,3,0,0,NA,NA,3,1,13
Latvia,2019,Cido,NA,0,0,3,0,0,NA,NA,3,1,13
Latvia,2019,Borjomi,NA,0,0,0,3,0,NA,NA,3,1,13
Latvia,2019,Red Bull,NA,0,0,3,0,0,NA,NA,3,1,13
Latvia,2019,Enjoy,NA,0,0,2,1,0,NA,NA,3,1,13
Latvia,2019,Reckitt Benckiser,NA,0,0,3,0,0,NA,NA,3,1,13
Latvia,2019,Akvile Still,NA,0,0,0,3,0,NA,NA,3,1,13
Latvia,2019,Mitava,NA,0,0,3,0,0,NA,NA,3,1,13
Latvia,2019,Zelta Premium,NA,0,0,3,0,0,NA,NA,3,1,13
Latvia,2019,Tuborg,NA,0,0,3,0,0,NA,NA,3,1,13
Latvia,2019,Shwerwood Cider,NA,0,0,0,3,0,NA,NA,3,1,13
Latvia,2019,Somersby,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Piebalga,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Nasa Marka,NA,0,0,0,2,0,NA,NA,2,1,13
Latvia,2019,Maxima,NA,0,0,1,0,1,NA,NA,2,1,13
Latvia,2019,Kubus,NA,0,0,0,2,0,NA,NA,2,1,13
Latvia,2019,Sherwood,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Prince,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Radler,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Rimi,NA,0,0,0,2,0,NA,NA,2,1,13
Latvia,2019,Livu Sencu,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Melnik,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Parle,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Freet Active,NA,0,0,0,2,0,NA,NA,2,1,13
Latvia,2019,Big,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Ventspils Gala,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Cesu Dzons,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Bocmanis,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Burn,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Dinamit Free,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Ulmanlaiku Kvass,NA,0,0,0,2,0,NA,NA,2,1,13
Latvia,2019,Fruitland,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Tio,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Bralis,NA,0,0,2,0,0,NA,NA,2,1,13
Latvia,2019,Pols,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Zlatapran,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Pirate,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Zilevskaya,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Ravasi,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Zhiguli,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Piati Ozor,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Rečiskoje Svetloje,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Zelta,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Vichy,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Rigas Galas Kombinats,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Walter,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Supermaki,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Venden,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Vanilla Light,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Unilever,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Alita,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Apinitis,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Sadocok,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Smarij,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Tupla,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Smiltenes Piena Speks,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Staburadze,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Tik Tak,NA,0,0,0,0,1,NA,NA,1,1,13
Latvia,2019,Bacardi,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Bohemia Reget,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Panda,NA,0,1,0,0,0,NA,NA,1,1,13
Latvia,2019,Fitness,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Imunella,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Hit,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Haribo,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Glen Russel,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Freitag,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Francis,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Forevers,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Floralis,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Flint,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Fini,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Oh Yes,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Energy Drink,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Dzons,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Diageo,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Danone,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Cortes,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Cornovo,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Bisca,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Cappy,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Bruveris,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Itex,NA,0,1,0,0,0,NA,NA,1,1,13
Latvia,2019,Jersikas Chips,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Johan,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Jp Chanet,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Obolonj,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Neptunas,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Narvessen,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Nakotne,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Monster Energy,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Mondelez International,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Miranda,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Minsk,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Miezītis,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Bon Pari,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Marienbade,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Maretti,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Lielvardes,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Baltais Seiks,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Laplandia,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Laima,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Bauskas Alus,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Kristaline,NA,0,0,0,1,0,NA,NA,1,1,13
Latvia,2019,Katjuska,NA,0,0,1,0,0,NA,NA,1,1,13
Latvia,2019,Līvu Senču,NA,0,0,0,1,0,NA,NA,1,1,13
Luxembourg,2019,Unbranded,NA,NA,NA,1,NA,NA,NA,NA,1,1,21
Luxembourg,2019,Grand Total,NA,NA,NA,1,NA,NA,NA,NA,1,1,21
Malaysia,2019,Grand Total,NA,7,NA,2755,1382,736,NA,NA,4880,1,300
Malaysia,2019,Unbranded,NA,7,NA,2081,1374,700,NA,NA,4162,1,300
Malaysia,2019,John,NA,0,NA,159,0,0,NA,NA,159,1,300
Malaysia,2019,PT Gudang Garam Tbk.,NA,0,NA,117,0,0,NA,NA,117,1,300
Malaysia,2019,McDonald's Corporation,NA,0,NA,27,0,5,NA,NA,32,1,300
Malaysia,2019,KFC,NA,0,NA,0,0,31,NA,NA,31,1,300
Malaysia,2019,Universal Robina Corporation,NA,0,NA,29,0,0,NA,NA,29,1,300
Malaysia,2019,Mamee,NA,0,NA,29,0,0,NA,NA,29,1,300
Malaysia,2019,Nestlé,NA,0,NA,24,0,0,NA,NA,24,1,300
Malaysia,2019,Gardenia,NA,0,NA,23,0,0,NA,NA,23,1,300
Malaysia,2019,Yeos,NA,0,NA,18,0,0,NA,NA,18,1,300
Malaysia,2019,Mighty White,NA,0,NA,16,0,0,NA,NA,16,1,300
Malaysia,2019,Marigold,NA,0,NA,16,0,0,NA,NA,16,1,300
Malaysia,2019,Dutch Lady,NA,0,NA,15,0,0,NA,NA,15,1,300
Malaysia,2019,Tam Tam - New Star Food Ind.,NA,0,NA,12,0,0,NA,NA,12,1,300
Malaysia,2019,Royal - Kentucky,NA,0,NA,11,0,0,NA,NA,11,1,300
Malaysia,2019,British American Tobacco,NA,0,NA,11,0,0,NA,NA,11,1,300
Malaysia,2019,Oriental - Super Ring,NA,0,NA,10,0,0,NA,NA,10,1,300
Malaysia,2019,"Mars, Incorporated",NA,0,NA,9,0,0,NA,NA,9,1,300
Malaysia,2019,Apollo,NA,0,NA,9,0,0,NA,NA,9,1,300
Malaysia,2019,Double Decker,NA,0,NA,9,0,0,NA,NA,9,1,300
Malaysia,2019,Twisties,NA,0,NA,8,0,0,NA,NA,8,1,300
Malaysia,2019,Corntoz,NA,0,NA,8,0,0,NA,NA,8,1,300
Malaysia,2019,Ngan Yin,NA,0,NA,8,0,0,NA,NA,8,1,300
Malaysia,2019,Bika - Hua Huat Manufacturing,NA,0,NA,7,0,0,NA,NA,7,1,300
Malaysia,2019,Nabati Food,NA,0,NA,6,0,0,NA,NA,6,1,300
Malaysia,2019,Imperial Brands,NA,0,NA,6,0,0,NA,NA,6,1,300
Malaysia,2019,Hacks,NA,0,NA,5,0,0,NA,NA,5,1,300
Malaysia,2019,Hwa Tai,NA,0,NA,5,0,0,NA,NA,5,1,300
Malaysia,2019,Seamaster,NA,0,NA,0,5,0,NA,NA,5,1,300
Malaysia,2019,Rex,NA,0,NA,5,0,0,NA,NA,5,1,300
Malaysia,2019,Chipsmore,NA,0,NA,4,0,0,NA,NA,4,1,300
Malaysia,2019,Tex,NA,0,NA,4,0,0,NA,NA,4,1,300
Malaysia,2019,Cerdik - nuts,NA,0,NA,4,0,0,NA,NA,4,1,300
Malaysia,2019,Soho,NA,0,NA,4,0,0,NA,NA,4,1,300
Malaysia,2019,Walls,NA,0,NA,4,0,0,NA,NA,4,1,300
Malaysia,2019,The Hershey Company,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Seasons,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Saat,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Lexus,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Mavius,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,PT Mayora Indah Tbk,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Concept,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Massimo,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Good Day,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Mi Mi - New Star Food Ind,NA,0,NA,3,0,0,NA,NA,3,1,300
Malaysia,2019,Pran,NA,0,NA,2,0,0,NA,NA,2,1,300
Malaysia,2019,Delight,NA,0,NA,2,0,0,NA,NA,2,1,300
Malaysia,2019,PL - Kedai Roti (Bakery),NA,0,NA,2,0,0,NA,NA,2,1,300
Malaysia,2019,Drinho,NA,0,NA,2,0,0,NA,NA,2,1,300
Malaysia,2019,Oat Krunch,NA,0,NA,2,0,0,NA,NA,2,1,300
Malaysia,2019,Win Win,NA,0,NA,2,0,0,NA,NA,2,1,300
Malaysia,2019,Unilever,NA,0,NA,2,0,0,NA,NA,2,1,300
Malaysia,2019,Keluarga,NA,0,NA,0,2,0,NA,NA,2,1,300
Malaysia,2019,UR,NA,0,NA,2,0,0,NA,NA,2,1,300
Malaysia,2019,LD,NA,0,NA,1,0,0,NA,NA,1,1,300
Malaysia,2019,Suntory,NA,0,NA,1,0,0,NA,NA,1,1,300
Malaysia,2019,Perfetti van Melle,NA,0,NA,1,0,0,NA,NA,1,1,300
Malaysia,2019,PepsiCo,NA,0,NA,0,1,0,NA,NA,1,1,300
Malaysia,2019,Fisher,NA,0,NA,1,0,0,NA,NA,1,1,300
Malaysia,2019,Mondelez International,NA,0,NA,1,0,0,NA,NA,1,1,300
Malaysia,2019,Philip Morris,NA,0,NA,1,0,0,NA,NA,1,1,300
Maldives,2019,Nestlé,0,NA,NA,NA,26,NA,NA,NA,26,1,2
Maldives,2019,Grand Total,0,NA,NA,NA,26,NA,NA,NA,26,1,2
Maldives,2019,"Mars, Incorporated",0,NA,NA,NA,0,NA,NA,NA,0,1,2
Maldives,2019,Red Bull,0,NA,NA,NA,0,NA,NA,NA,0,1,2
Maldives,2019,"Reynolds American, Inc.",0,NA,NA,NA,0,NA,NA,NA,0,1,2
Maldives,2019,The Coca-Cola Company,0,NA,NA,NA,0,NA,NA,NA,0,1,2
Maldives,2019,snicker,0,NA,NA,NA,0,NA,NA,NA,0,1,2
Maldives,2019,xl,0,NA,NA,NA,0,NA,NA,NA,0,1,2
Mexico,2019,Grand Total,0,28,22,315,175,61,37,NA,638,7,48
Mexico,2019,Unbranded,0,3,5,82,6,10,0,NA,106,7,48
Mexico,2019,The Coca-Cola Company,0,0,0,1,73,6,0,NA,80,7,48
Mexico,2019,PepsiCo,0,0,0,17,18,0,0,NA,35,7,48
Mexico,2019,Alpura,0,0,0,0,0,14,0,NA,14,7,48
Mexico,2019,Bimbo Marinela,0,0,13,0,0,0,0,NA,13,7,48
Mexico,2019,General Paint,0,4,0,9,0,0,0,NA,13,7,48
Mexico,2019,Toyo Suisan,0,0,0,0,0,0,13,NA,13,7,48
Mexico,2019,Ameyal,0,0,0,1,11,0,0,NA,12,7,48
Mexico,2019,Tonayan,0,0,0,0,1,10,0,NA,11,7,48
Mexico,2019,Danone,0,0,0,11,0,0,0,NA,11,7,48
Mexico,2019,Bocadin,0,0,0,11,0,0,0,NA,11,7,48
Mexico,2019,Bimbo,0,0,0,0,11,0,0,NA,11,7,48
Mexico,2019,Costeña,0,0,0,10,0,0,0,NA,10,7,48
Mexico,2019,Jarritos,0,0,0,0,2,7,0,NA,9,7,48
Mexico,2019,Safari,0,9,0,0,0,0,0,NA,9,7,48
Mexico,2019,Dominos,0,0,0,9,0,0,0,NA,9,7,48
Mexico,2019,Dart,0,0,0,0,0,0,8,NA,8,7,48
Mexico,2019,Bubaloo,0,0,0,8,0,0,0,NA,8,7,48
Mexico,2019,Corona,0,0,0,8,0,0,0,NA,8,7,48
Mexico,2019,Valladolid,0,0,0,0,0,0,8,NA,8,7,48
Mexico,2019,Heineken International,0,0,0,6,1,0,0,NA,7,7,48
Mexico,2019,Colgate-Palmolive,0,0,0,7,0,0,0,NA,7,7,48
Mexico,2019,Nestlé,0,1,0,3,3,0,0,NA,7,7,48
Mexico,2019,Barrilito Vero,0,0,0,6,0,0,0,NA,6,7,48
Mexico,2019,Red Cola,0,0,0,0,6,0,0,NA,6,7,48
Mexico,2019,Takis Barcel,0,0,0,6,0,0,0,NA,6,7,48
Mexico,2019,Anheuser-Busch InBev,0,0,0,6,0,0,0,NA,6,7,48
Mexico,2019,Mc Cormick,0,0,0,5,0,1,0,NA,6,7,48
Mexico,2019,Gol,0,0,0,0,0,0,6,NA,6,7,48
Mexico,2019,Dixi,0,0,0,0,0,5,0,NA,5,7,48
Mexico,2019,Nutrileche,0,0,0,0,5,0,0,NA,5,7,48
Mexico,2019,Mamut,0,0,0,0,5,0,0,NA,5,7,48
Mexico,2019,Gamesa,0,0,0,5,0,0,0,NA,5,7,48
Mexico,2019,P&G,0,2,0,2,0,0,0,NA,4,7,48
Mexico,2019,Prudence,0,0,0,4,0,0,0,NA,4,7,48
Mexico,2019,Malboro,0,0,0,4,0,0,0,NA,4,7,48
Mexico,2019,1.2.3,0,0,0,2,2,0,0,NA,4,7,48
Mexico,2019,Boing,0,0,0,4,0,0,0,NA,4,7,48
Mexico,2019,Pollo Feliz,0,0,0,3,0,0,0,NA,3,7,48
Mexico,2019,Big Mix,0,0,0,3,0,0,0,NA,3,7,48
Mexico,2019,Zote,0,0,0,3,0,0,0,NA,3,7,48
Mexico,2019,Salsabritas,0,0,0,3,0,0,0,NA,3,7,48
Mexico,2019,Salsa Valentina,0,0,0,0,3,0,0,NA,3,7,48
Mexico,2019,Blont Wrap,0,0,0,3,0,0,0,NA,3,7,48
Mexico,2019,Rancho Escondido,0,0,0,3,0,0,0,NA,3,7,48
Mexico,2019,Chips,0,0,0,3,0,0,0,NA,3,7,48
Mexico,2019,Nutrioli,0,0,0,0,2,0,0,NA,2,7,48
Mexico,2019,De La Rosa,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Alliance Global Group,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Nito,0,0,0,0,2,0,0,NA,2,7,48
Mexico,2019,Esso,0,2,0,0,0,0,0,NA,2,7,48
Mexico,2019,Reyma,0,0,0,0,0,0,2,NA,2,7,48
Mexico,2019,Aguardiente,0,0,0,0,2,0,0,NA,2,7,48
Mexico,2019,Gansito,0,0,0,1,0,1,0,NA,2,7,48
Mexico,2019,Sello Rojo,0,1,0,0,0,1,0,NA,2,7,48
Mexico,2019,Caribe Cooler,0,0,0,0,2,0,0,NA,2,7,48
Mexico,2019,San Jorge,0,0,0,0,0,2,0,NA,2,7,48
Mexico,2019,San Marcos,0,0,0,0,0,2,0,NA,2,7,48
Mexico,2019,Comex,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Pepe Charro,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Cabrito,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Aga,0,0,0,0,2,0,0,NA,2,7,48
Mexico,2019,Cinta,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Tecate,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Choco Roll,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Firestone,0,0,0,2,0,0,0,NA,2,7,48
Mexico,2019,Barrilito,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Titra,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Silk,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Manzanita,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Tequila Hornito,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Skarch,0,0,0,0,1,0,0,NA,1,7,48
Mexico,2019,Los Angeles,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Spid Stick,0,1,0,0,0,0,0,NA,1,7,48
Mexico,2019,Kimberly-Clark,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Suave,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Ambroxol,0,1,0,0,0,0,0,NA,1,7,48
Mexico,2019,Lala,0,0,0,0,0,1,0,NA,1,7,48
Mexico,2019,Tetro,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,La Valenciana,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,La Moderna,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Kiyaki,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Sidral Mundet,0,0,0,0,1,0,0,NA,1,7,48
Mexico,2019,Calcetose,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Sealy,0,1,0,0,0,0,0,NA,1,7,48
Mexico,2019,Sauza,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Pretul,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Piña Loca,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Phillips,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Pharma,0,0,0,1,0,0,0,NA,1,7,48
Mexico,2019,Petalo,0,0,1,0,0,0,0,NA,1,7,48
Mexico,2019,Providencia,0,0,0,0,1,0,0,NA,1,7,48
