"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"823","11/11/2016","Arrival",4.7e+07,100546139,203162211,"Paramount Pictures","PG-13","Drama"
"824","6/14/1996","The Cable Guy",4.7e+07,60240295,102825796,"Sony Pictures","PG-13","Comedy"
"825","10/19/2001","Riding in Cars with Boys",4.7e+07,29781453,29781453,"Sony Pictures","PG-13","Drama"
"826","1/5/2007","Happily N'Ever After",4.7e+07,15849032,37923818,"Lionsgate","PG","Adventure"
"827","11/27/2002","Solaris",4.7e+07,14970038,14970038,"20th Century Fox","PG-13","Drama"
"828","6/18/2010","Jonah Hex",4.7e+07,10547117,11022696,"Warner Bros.","PG-13","Action"
"829","2/23/1996","Mary Reilly",4.7e+07,5707094,12900000,"Sony Pictures","R","Drama"
"830","12/23/2016","Silence",46500000,7100177,23727516,"Paramount Pictures","R","Drama"
"831","6/20/1997","My Best Friend's Wedding",4.6e+07,126813153,298923419,"Sony Pictures","PG","Comedy"
"832","11/22/1996","Star Trek: First Contact",4.6e+07,92027888,1.5e+08,"Paramount Pictures","PG-13","Adventure"
"833","7/12/1996","Courage Under Fire",4.6e+07,59003384,100833145,"20th Century Fox","R","Drama"
"834","9/17/1982","Inchon",4.6e+07,4408636,4408636,"MGM",NA,"Drama"
"835","3/21/1997","Liar Liar",4.5e+07,181410615,302710615,"Universal","PG-13","Comedy"
"836","11/20/1998","A Bug's Life",4.5e+07,162798565,363095319,"Walt Disney","G","Adventure"
"837","5/27/1994","The Flintstones",4.5e+07,130531208,358500000,"Universal","PG","Comedy"
"838","10/24/2003","Scary Movie 3",4.5e+07,110000082,155200000,"Miramax/Dimension","PG-13","Comedy"
"839","12/22/2000","Miss Congeniality",4.5e+07,106807667,213420951,"Warner Bros.","PG-13","Comedy"
"840","12/22/2017","Pitch Perfect 3",4.5e+07,104897530,185736412,"Universal","PG-13","Comedy"
"841","7/11/2008","Journey to the Center of the Earth",4.5e+07,101704370,243180937,"Warner Bros.","PG","Adventure"
"842","12/17/1993","The Pelican Brief",4.5e+07,100768056,187995859,"Warner Bros.","PG-13","Drama"
"843","12/25/2007","The Bucket List",4.5e+07,93466502,174807445,"Warner Bros.","PG-13","Comedy"
"844","7/20/1994","The Client",4.5e+07,92115211,117615211,"Warner Bros.","PG-13","Drama"
"845","11/23/2011","The Muppets",4.5e+07,88625922,160971922,"Walt Disney","PG","Adventure"
"846","6/5/1992","Patriot Games",4.5e+07,83287363,178100000,"Paramount Pictures","R","Action"
"847","5/13/2005","Monster-in-Law",4.5e+07,82931301,155931301,"New Line","PG-13","Comedy"
"848","10/5/2001","Training Day",4.5e+07,76261036,104505362,"Warner Bros.","R","Drama"
"849","12/24/1999","Galaxy Quest",4.5e+07,71423726,90523726,"Dreamworks SKG","PG","Adventure"
"850","7/4/2001","Scary Movie 2",4.5e+07,71277420,141189101,"Miramax/Dimension","R","Comedy"
"851","8/21/1998","Blade",4.5e+07,70141876,131237688,"New Line","R","Action"
"852","1/14/2005","Coach Carter",4.5e+07,67264877,76665507,"Paramount Pictures","PG-13","Drama"
"853","4/11/1997","Anaconda",4.5e+07,65598907,136998907,"Sony Pictures","PG-13","Horror"
"854","1/20/2006","Underworld: Evolution",4.5e+07,62318875,113417762,"Sony Pictures","R","Action"
"855","8/4/2000","Coyote Ugly",4.5e+07,60786269,113916474,"Walt Disney","PG-13","Drama"
"856","8/9/1996","Jack",4.5e+07,58617334,58617334,"Walt Disney","PG-13","Drama"
"857","10/7/1994","The Specialist",4.5e+07,57362581,57362581,"Warner Bros.","R","Action"
"858","12/9/2016","Office Christmas Party",4.5e+07,54767494,91340376,"Paramount Pictures","R","Comedy"
"859","11/23/2005","Yours, Mine and Ours",4.5e+07,53359917,72359917,"Paramount Pictures","PG","Comedy"
"860","9/21/2007","Resident Evil: Extinction",4.5e+07,50648679,146162920,"Sony Pictures","R","Action"
"861","12/25/2004","Fat Albert",4.5e+07,48114556,48563556,"20th Century Fox","PG","Comedy"
"862","9/30/1994","The River Wild",4.5e+07,46815000,94215000,"Universal","PG-13","Action"
"863","6/16/2017","All Eyez on Me",4.5e+07,44922302,54876855,"Lionsgate","R","Drama"
"864","1/13/2006","Last Holiday",4.5e+07,38399961,43343247,"Paramount Pictures","PG-13","Comedy"
"865","3/3/2006","16 Blocks",4.5e+07,36895141,65595141,"Warner Bros.","PG-13","Action"
"866","7/14/1995","The Indian in the Cupboard",4.5e+07,35627222,35627222,"Paramount Pictures","PG","Adventure"
"867","7/28/2006","The Ant Bully",4.5e+07,28142535,49610898,"Warner Bros.","PG","Adventure"
"868","7/18/2003","Johnny English",4.5e+07,28013509,163126676,"Universal","PG","Adventure"
"869","12/14/1984","Dune",4.5e+07,27447471,27447471,"Universal",NA,"Action"
"870","7/31/2009","Aliens in the Attic",4.5e+07,25200412,59551283,"20th Century Fox","PG","Adventure"
"871","12/26/2008","Revolutionary Road",4.5e+07,22951340,79604820,"Paramount Vantage","R","Drama"
"872","8/29/2008","Babylon A.D.",4.5e+07,22532572,70216497,"20th Century Fox","PG-13","Action"
"873","11/4/1994","Frankenstein",4.5e+07,22006296,112006296,"Sony Pictures","R","Horror"
"874","10/4/1996","The Glimmer Man",4.5e+07,20404841,36404841,"Warner Bros.","R","Action"
"875","7/17/1996","Multiplicity",4.5e+07,20133326,20133326,"Sony Pictures","PG-13","Comedy"
"876","1/19/2001","The Pledge",4.5e+07,19719930,29406132,"Warner Bros.","R","Drama"
"877","6/7/1996","The Phantom",4.5e+07,17220599,17220599,"Paramount Pictures","PG","Action"
"878","7/1/2005","Rebound",4.5e+07,16809014,17492014,"20th Century Fox","PG","Comedy"
"879","12/20/1995","Nixon",4.5e+07,13668249,34668249,"Walt Disney","R","Drama"
"880","9/21/2012","Dredd",4.5e+07,13414714,41467606,"Lionsgate","R","Action"
"881","10/28/2011","The Rum Diary",4.5e+07,13109815,21544732,"FilmDistrict","R","Drama"
"882","1/30/1998","Deep Rising",4.5e+07,11203026,11203026,"Walt Disney","R","Action"
"883","10/21/2011","Johnny English Reborn",4.5e+07,8406711,164640401,"Universal","PG","Adventure"
"884","9/26/2008","Miracle at St. Anna",4.5e+07,7916887,9676497,"Walt Disney","R","Drama"
"885","4/5/2002","Big Trouble",4.5e+07,7262288,8488871,"Walt Disney","PG-13","Comedy"
"886","12/21/2006","Man cheng jin dai huang jin jia",4.5e+07,6566773,76904429,"Sony Pictures Classics","R","Action"
"887","11/16/2007","Love in the Time of Cholera",4.5e+07,4617608,31077418,"New Line","R","Drama"
"888","5/22/1985","Rambo: First Blood Part II",4.4e+07,150415432,300400000,"Sony/TriStar","R","Action"
"889","10/18/1996","Sleepers",4.4e+07,53300852,165600852,"Warner Bros.","R","Drama"
"890","7/30/2010","Charlie St. Cloud",4.4e+07,31206263,48478084,"Universal","PG-13","Drama"
"891","2/6/2014","The Interview",4.4e+07,6105175,12342632,"Sony Pictures","R","Comedy"
"892","6/28/2013","The Heat",4.3e+07,159581587,229727774,"20th Century Fox","R","Comedy"
"893","12/19/2000","Finding Forrester",4.3e+07,51768623,80013623,"Sony Pictures","PG-13","Drama"
"894","4/14/2000","28 Days",4.3e+07,37035515,62063972,"Sony Pictures","PG-13","Comedy"
"895","5/13/2005","Danny the Dog",4.3e+07,24537621,49037621,"Focus/Rogue Pictures","R","Action"
"896","1/6/2017","A Monster Calls",4.3e+07,3740823,46414964,"Focus Features","PG-13","Drama"
"897","1/28/2011","The Mechanic",42500000,29121498,76347393,"CBS Films","R","Action"
"898","3/16/2012","21 Jump Street",4.2e+07,138447667,202812429,"Sony Pictures","R","Comedy"
"899","6/21/2000","Chicken Run",4.2e+07,106793915,227793915,"Dreamworks SKG","G","Adventure"
"900","7/1/1992","Boomerang",4.2e+07,70052444,131052444,"Paramount Pictures","R","Comedy"
"901","7/10/2009","Brüno",4.2e+07,60054530,138708527,"Universal","R","Comedy"
"902","6/12/1963","Cleopatra",4.2e+07,5.7e+07,7.1e+07,"20th Century Fox","G","Drama"
"903","5/12/2017","Snatched",4.2e+07,45852178,57852177,"20th Century Fox","R","Comedy"
"904","10/12/2012","Here Comes the Boom",4.2e+07,45290318,73239258,"Sony Pictures","PG","Comedy"
"905","7/14/1989","Licence to Kill",4.2e+07,34667015,156167015,"MGM","PG-13","Action"
"906","1/27/2012","One for the Money",4.2e+07,26414527,36197221,"Lionsgate","PG-13","Comedy"
"907","9/16/2005","Lord of War",4.2e+07,24149632,60437727,"Lionsgate","R","Action"
"908","5/28/1993","Super Mario Bros.",4.2e+07,20844907,20844907,"Walt Disney","PG","Action"
"909","10/2/1992","Hero",4.2e+07,19487173,66787173,"Sony Pictures","PG-13","Comedy"
"910","4/18/1997","McHale's Navy",4.2e+07,4408420,4408420,"Universal","PG","Comedy"
"911","5/28/2010","Micmacs",4.2e+07,1259693,11756922,"Sony Pictures Classics","R","Comedy"
"912","11/8/2002","8 Mile",4.1e+07,116724075,245768384,"Universal","R","Drama"
"913","5/11/2001","A Knight’s Tale",4.1e+07,56083966,100622586,"Sony Pictures","PG-13","Adventure"
"914","8/22/2003","The Medallion",4.1e+07,22108977,22108977,"Sony Pictures","PG-13","Comedy"
"915","10/14/2011","The Big Year",4.1e+07,7204138,7684524,"20th Century Fox","PG","Comedy"
"916","7/15/2005","Wedding Crashers",4e+07,209218368,283218368,"New Line","R","Comedy"
"917","2/13/2015","Fifty Shades of Grey",4e+07,166167230,570998101,"Universal","R","Drama"
"918","12/25/2003","Cheaper by the Dozen",4e+07,138614544,190212113,"20th Century Fox","PG","Comedy"
"919","7/25/2014","Lucy",4e+07,126573960,457507776,"Universal","R","Action"
"920","12/25/2013","Lone Survivor",4e+07,125095601,149804632,"Universal","R","Action"
"921","11/22/1989","Back to the Future Part II",4e+07,118450002,3.32e+08,"Universal","PG","Adventure"
"922","9/24/1999","Double Jeopardy",4e+07,116735231,177835231,"Paramount Pictures","R","Action"
"923","7/25/2003","Spy Kids 3-D: Game Over",4e+07,111760631,167851995,"Miramax/Dimension","PG","Adventure"
"924","7/24/1996","A Time to Kill",4e+07,108766007,152266007,"Warner Bros.","R","Drama"
"925","7/1/1992","A League of Their Own",4e+07,107533925,132440066,"Sony Pictures","PG","Comedy"
"926","10/1/2010","The Social Network",4e+07,96962694,224922135,"Sony Pictures","PG-13","Drama"
"927","8/7/2009","Julie & Julia",4e+07,94125426,126646119,"Sony Pictures","PG-13","Comedy"
"928","2/10/2017","John Wick: Chapter Two",4e+07,92029184,171370497,"Lionsgate","R","Action"
"929","1/15/2016","Ride Along 2",4e+07,90862685,124827316,"Universal","PG-13","Comedy"
"930","4/14/2006","Scary Movie 4",4e+07,90710620,178710620,"Weinstein/Dimension","PG-13","Comedy"
"931","3/27/2015","Get Hard",4e+07,90411453,106511453,"Warner Bros.","R","Comedy"
"932","2/4/2000","Scream 3",4e+07,89138076,161838076,"Miramax","R","Horror"
"933","5/24/1990","Back to the Future Part III",4e+07,88055283,244088654,"Universal","PG","Adventure"
"934","11/14/2014","Dumb and Dumber To",4e+07,86208010,156553592,"Universal","PG-13","Comedy"
"935","11/13/1992","Bram Stoker's Dracula",4e+07,82522790,215862692,"Sony Pictures","R","Horror"
"936","2/17/2006","Eight Below",4e+07,81612565,120455994,"Walt Disney","PG","Adventure"
"937","12/24/1999","The Talented Mr. Ripley",4e+07,81292135,128792135,"Paramount Pictures","R","Drama"
"938","9/25/2015","The Intern",4e+07,75764672,197232734,"Warner Bros.","PG-13","Comedy"
"939","9/25/1992","The Last of the Mohicans",4e+07,75505856,75505856,"20th Century Fox","R","Action"
"940","10/29/2004","Ray",4e+07,75305995,124823094,"Universal","PG-13","Drama"
"941","4/1/2005","Sin City",4e+07,74103820,158527918,"Miramax/Dimension","R","Action"
"942","3/20/2009","I Love You, Man",4e+07,72013010,92302502,"Paramount Pictures","R","Comedy"
"943","12/20/1991","JFK",4e+07,70405498,205400000,"Warner Bros.","R","Drama"
"944","1/27/2006","Big Momma's House 2",4e+07,70165972,137047376,"20th Century Fox","PG-13","Comedy"
"945","11/4/2016","Hacksaw Ridge",4e+07,67209615,168940583,"Lionsgate","R","Drama"
"946","3/2/2001","The Mexican",4e+07,66808615,145238250,"Dreamworks SKG","R","Action"
"947","8/28/2009","The Final Destination",4e+07,66477700,187384627,"Warner Bros.","R","Horror"
"948","4/17/2009","17 Again",4e+07,64167069,139474906,"Warner Bros.","PG-13","Comedy"
"949","6/4/2010","Get Him to the Greek",4e+07,61153526,91455875,"Universal","R","Comedy"
"950","11/21/2003","Gothika",4e+07,59588068,141484812,"Warner Bros.","R","Horror"
"951","11/30/2001","Behind Enemy Lines",4e+07,58855732,58855732,"20th Century Fox","PG-13","Action"
"952","8/25/2006","Invincible",4e+07,57806952,58501127,"Walt Disney","PG","Drama"
"953","2/15/2013","Escape From Planet Earth",4e+07,57012977,74156610,"Weinstein Co.","PG","Adventure"
"954","7/10/1998","Small Soldiers",4e+07,55143823,71743823,"Dreamworks SKG","PG-13","Adventure"
"955","7/31/1997","Spawn",4e+07,54979992,87949859,"New Line","PG-13","Action"
"956","11/26/2014","Horrible Bosses 2",4e+07,54445357,105945357,"Warner Bros.","R","Comedy"
"957","1/25/2002","The Count of Monte Cristo",4e+07,54228104,75389090,"Walt Disney","PG-13","Drama"
"958","6/16/2006","The Lake House",4e+07,52330111,114830111,"Warner Bros.","PG","Drama"
"959","7/9/2010","Predators",4e+07,52000688,127234389,"20th Century Fox","R","Action"
"960","8/15/2012","The Odd Life of Timothy Green",4e+07,51853450,55249159,"Walt Disney","PG","Drama"
"961","7/31/1987","The Living Daylights",4e+07,51185000,191200000,"MGM","PG","Action"
"962","12/8/2006","Apocalypto",4e+07,50866635,121032272,"Walt Disney","R","Action"
"963","6/18/1986","Legal Eagles",4e+07,49851591,49851591,"Universal","PG","Comedy"
"964","8/12/2005","The Skeleton Key",4e+07,47907715,92256918,"Universal","PG-13","Horror"
"965","6/20/2014","Jersey Boys",4e+07,47047013,65282732,"Warner Bros.","R","Drama"
"966","11/21/1997","The Rainmaker",4e+07,45916769,45916769,"Paramount Pictures","PG-13","Drama"
"967","2/7/1992","Medicine Man",4e+07,44948240,44948240,"Walt Disney","PG-13","Drama"
"968","12/12/1997","Amistad",4e+07,44212592,58250151,"Dreamworks SKG","R","Drama"
"969","5/30/2014","A Million Ways to Die in The West",4e+07,42720965,86778557,"Universal","R","Comedy"
"970","8/12/2011","Final Destination 5",4e+07,42587643,155011165,"Warner Bros.","R","Horror"
"971","12/25/2007","Aliens vs. Predator - Requiem",4e+07,41797066,128884494,"20th Century Fox","R","Action"
"972","12/25/2007","The Water Horse: Legend of the Deep",4e+07,40412817,103429755,"Sony Pictures","PG","Drama"
"973","7/18/2014","Sex Tape",4e+07,38543473,126069509,"Sony Pictures","R","Comedy"
"974","4/15/2011","Scream 4",4e+07,38180928,95989590,"Weinstein/Dimension","R","Horror"
"975","12/21/1994","Ri¢hie Ri¢h",4e+07,38087756,38087756,"Warner Bros.","PG","Comedy"
"976","8/11/2000","Autumn in New York",4e+07,37752931,90717684,"MGM","PG-13","Drama"
"977","3/18/2011","Paul",4e+07,37412945,101162106,"Universal","R","Comedy"
"978","12/19/2012","The Guilt Trip",4e+07,37134215,41294674,"Paramount Pictures","PG-13","Comedy"
"979","2/18/2000","Hanging Up",4e+07,36037909,51867723,"Sony Pictures","PG-13","Comedy"
"980","3/1/1991","The Doors",4e+07,34416893,34416893,"Sony Pictures","R","Drama"
"981","8/20/1999","Mickey Blue Eyes",4e+07,33864342,53864342,"Warner Bros.","PG-13","Comedy"
"982","10/20/2000","Pay it Forward",4e+07,33508922,55696705,"Warner Bros.","PG-13","Drama"
"983","3/21/2008","Drillbit Taylor",4e+07,32862104,49686263,"Paramount Pictures","PG-13","Comedy"
"984","12/25/2011","Extremely Loud and Incredibly Close",4e+07,31847881,55247881,"Warner Bros.","PG-13","Drama"
"985","7/1/1994","The Shadow",4e+07,31835600,31835600,"Universal","PG-13","Action"
"986","11/10/2010","Morning Glory",4e+07,31011732,59795070,"Paramount Pictures","PG-13","Comedy"
"987","11/9/2005","Get Rich or Die Tryin'",4e+07,30981850,46666955,"Paramount Pictures","R","Drama"
"988","12/25/2013","Grudge Match",4e+07,29807260,69807260,"Warner Bros.","PG-13","Comedy"
"989","4/2/1999","The Out-of-Towners",4e+07,28544120,28544120,"Paramount Pictures","PG-13","Comedy"
"990","8/11/2017","The Nut Job 2: Nutty by Nature",4e+07,28370522,57465156,"Open Road","PG","Adventure"
"991","8/23/1996","The Island of Dr. Moreau",4e+07,27682712,27682712,"New Line","PG-13","Adventure"
"992","9/7/2001","The Musketeer",4e+07,27053815,27053815,"Universal","PG-13","Adventure"
"993","1/27/2017","Resident Evil: The Final Chapter",4e+07,26844692,312825686,"Sony Pictures","R","Action"
"994","2/29/2008","The Other Boleyn Girl",4e+07,26814957,78269970,"Sony Pictures","PG-13","Drama"
"995","6/30/2017","The House",4e+07,25584504,31192743,"Warner Bros.","R","Comedy"
"996","2/16/2001","Sweet November",4e+07,25288103,65754228,"Warner Bros.","PG-13","Drama"
"997","4/5/2007","The Reaping",4e+07,25126214,62226214,"Warner Bros.","R","Horror"
"998","6/3/1994","Renaissance Man",4e+07,24172899,24172899,"Walt Disney","PG-13","Comedy"
"999","5/15/1998","Quest for Camelot",4e+07,22772500,38172500,"Warner Bros.","G","Adventure"
"1000","9/6/2002","City by the Sea",4e+07,22433915,22433915,"Warner Bros.","R","Drama"
"1001","1/15/1999","At First Sight",4e+07,22365133,22365133,"MGM","PG-13","Drama"
"1002","1/16/2004","Torque",4e+07,21176322,46176322,"Warner Bros.","PG-13","Action"
"1003","11/13/2009","Fantastic Mr. Fox",4e+07,21002919,47083412,"20th Century Fox","PG","Adventure"
"1004","2/16/1996","City Hall",4e+07,20278055,20278055,"Sony Pictures","R","Drama"
"1005","2/3/2012","Big Miracle",4e+07,20157300,25268680,"Universal","PG","Drama"
"1006","12/21/2012","The Impossible",4e+07,19019882,169590606,"Lionsgate","PG-13","Drama"
"1007","3/9/2012","A Thousand Words",4e+07,18450127,20790486,"Paramount Pictures","PG-13","Comedy"
"1008","10/20/2006","Marie Antoinette",4e+07,15962471,60862471,"Sony Pictures","PG-13","Drama"
"1009","10/6/2000","Get Carter",4e+07,14967182,19417182,"Warner Bros.","R","Drama"
"1010","4/21/1995","Kiss of Death",4e+07,14942422,14942422,"20th Century Fox","R","Drama"
"1011","5/15/1987","Ishtar",4e+07,14375181,14375181,"Sony Pictures","PG-13","Comedy"
"1012","2/28/1992","Memoirs of an Invisible Man",4e+07,14358033,14358033,"Warner Bros.","PG-13","Comedy"
"1013","10/23/2009","Amelia",4e+07,14279575,19756077,"Fox Searchlight","PG","Drama"
"1014","5/7/2004","New York Minute",4e+07,14018364,21215882,"Warner Bros.","PG","Comedy"
"1015","3/12/1999","The Deep End of the Ocean",4e+07,13508635,13508635,"Sony Pictures","PG-13","Drama"
"1016","8/30/2002","FearDotCom",4e+07,13208023,13208023,"Warner Bros.","R","Horror"
"1017","11/7/2008","Soul Men",4e+07,12082391,12345883,"MGM","R","Comedy"
"1018","8/20/1999","Universal Soldier II: The Return",4e+07,10447421,10717421,"Sony Pictures","R","Action"
"1019","9/25/2009","Pandorum",4e+07,10330853,17033431,"Overture Films","R","Horror"
"1020","9/26/2003","Duplex",4e+07,9652000,10070651,"Miramax","PG-13","Comedy"
"1021","11/27/2002","Extreme Ops",4e+07,4835968,12624471,"Paramount Pictures","PG-13","Action"
"1022","4/6/2001","Just Visiting",4e+07,4777007,16172200,"Walt Disney","PG-13","Comedy"
"1023","3/11/1994","The Hudsucker Proxy",4e+07,2816518,14938149,"Warner Bros.","PG","Comedy"
"1024","11/11/2016","Billy Lynn’s Long Halftime Walk",4e+07,1738477,30230402,"Sony Pictures","R","Drama"
