year,week,dataset_name,variable,class,n_unique,min,max,description
2019,51,dog_travel,description,character,3926,"



Meet Radhe! A Shepherd/ Lab mix, he is 10 months old and weighs almost 45 pounds. His short coat of tan, accented with clean white, is soft to the touch and great to stroke. This is a good thing because he loves cuddling . Radhe is a spunky sort of guy , he would be great for active family or single who loves to go for runs, or hikes. He is very smart. He does well with most other dogs and is excited to meet everyone, dog or human, he comes across. He is also gets along well with cats. He is housebroken and crate trained (with a nice, soft blanket in it, of course!). Such a sweetie! 6/ 14/19


*It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.** Adoption: 225 which covers TRANSPORT, quarantine, shots, worming, food, medical records, spaying/neutering, microchip and an Alabama State Health Certificate. Transport. 

 We consider the transport to be of great importance and, as such, take particular care of the dogs during the trip from Alabama. We make every effort to arrive with healthy and minimally stressed dogs.






*It is rare that we know with certainty the ages or mixes that make up our wonderful dogs, but we do our best to be as accurate as possible based upon our many years in rescue.**

Adoption: 225 which covers complete and up-to-date medical records.

Weight Scale:   Small =  less than 25
                       Medium = 26-60
                         Large =  61-100
                               XL = 100+","Zora came to us in the fall from a neglect situation in Mississippi as part of our Operation New Beginnings. She is very sweet and is a big cuddle bug. She enjoys running around the backyard, but is happiest curled up beside her person on the couch. Zora will always be happy when you get home. She wiggles with excitement when she sees you, gives little licks, and is overall a very happy girl. Zora is great on hikes and does well on walks. She can be a little nervous at first, but warms up with time and patience. While she doesn't mind other dogs (she basically ignores them),Â Zora is looking for a quiet, adults only home where she is the only dog and can soak up all of her familyâs love and affection.

Estimated DOB: 7/22/2008

Weight: 45 lbs

To meet Zora or for more information, please email her foster atÂ lflynn@outlook.com.

Please check our website at www.lostdogrescue.org to find out if I am still available.",The full description of each animal as entered by the rescue/shelter
2019,51,dog_travel,found,character,608,Abacos,Zazu,Where the animal was found.
2019,51,dog_travel,manual,character,67,NA,NA,.
2019,51,dog_travel,remove,logical,2,NA,NA,Animal removed from location
2019,51,dog_travel,still_there,logical,2,NA,NA,TRUE/FALSE - Whether the animal is still located in their origin location and will be transported to their final destination after adoption.
2019,52,christmas_lyrics,title,character,6,FELIZ NAVIDAD,WHITE CHRISTMAS,NA
2019,52,christmas_lyrics,artist,character,6,Bing Crosby,NewSong,NA
2019,52,christmas_lyrics,songid,character,6,Feliz NavidadJose Feliciano,White ChristmasBing Crosby,NA
2019,52,christmas_lyrics,weekid,character,34,1/10/1959,12/9/1961,NA
2019,52,christmas_lyrics,track_title,character,49,Adeste Fideles,You're The Only Girl In The Game,NA
2019,52,christmas_lyrics,track_n,double,13,1,13,NA
2019,52,christmas_lyrics,line,double,72,NA,NA,NA
2019,52,christmas_lyrics,lyric,character,733,NA,NA,NA
2019,52,christmas_songs,url,character,206,http://www.billboard.com/charts/hot-100/1958-12-13,http://www.billboard.com/charts/hot-100/2017-01-14,URL of billboard chart
2019,52,christmas_songs,weekid,character,206,1/1/1994,12/9/2006,"Date, Month Day Year"
2019,52,christmas_songs,week_position,double,89,7,100,Week position (higher = better)
2019,52,christmas_songs,song,character,70,A GREAT BIG SLED,WINTER WORLD OF LOVE,Song Title
2019,52,christmas_songs,performer,character,69,98 Degrees,"Willis ""The Guard"" & Vigorish",Artist
2019,52,christmas_songs,songid,character,78,A Great Big SledThe Killers Featuring Toni Halliday,Winter World Of LoveEngelbert Humperdinck,Song ID
2019,52,christmas_songs,instance,double,6,1,6,Instances on billboard
2019,52,christmas_songs,previous_week_position,double,84,NA,NA,Previous week's position on billboard
2019,52,christmas_songs,peak_position,double,61,7,100,Highest position
2019,52,christmas_songs,weeks_on_chart,double,18,1,20,Number of weeks on billboard charts
2019,52,christmas_songs,year,double,46,1958,2017,year
2019,52,christmas_songs,month,double,3,1,12,month
2019,52,christmas_songs,day,double,31,1,31,day
2020,2,IDCJAC0009_009151_1800_Data,Product code,character,1,IDCJAC0009,IDCJAC0009,NA
2020,2,IDCJAC0009_009151_1800_Data,Bureau of Meteorology station number,character,1,009151,009151,NA
2020,2,IDCJAC0009_009151_1800_Data,Year,double,54,1967,2020,NA
2020,2,IDCJAC0009_009151_1800_Data,Month,character,12,01,12,NA
2020,2,IDCJAC0009_009151_1800_Data,Day,character,31,01,31,NA
2020,2,IDCJAC0009_009151_1800_Data,Rainfall amount (millimetres),double,343,NA,NA,NA
2020,2,IDCJAC0009_009151_1800_Data,Period over which rainfall was measured (days),double,6,NA,NA,NA
2020,2,IDCJAC0009_009151_1800_Data,Quality,character,3,NA,NA,NA
2020,2,IDCJAC0009_023011_1800_Data,Product code,character,1,IDCJAC0009,IDCJAC0009,NA
2020,2,IDCJAC0009_023011_1800_Data,Bureau of Meteorology station number,character,1,023011,023011,NA
2020,2,IDCJAC0009_023011_1800_Data,Year,double,136,1884,2019,NA
2020,2,IDCJAC0009_023011_1800_Data,Month,character,12,01,12,NA
2020,2,IDCJAC0009_023011_1800_Data,Day,character,31,01,31,NA
2020,2,IDCJAC0009_023011_1800_Data,Rainfall amount (millimetres),double,327,NA,NA,NA
2020,2,IDCJAC0009_023011_1800_Data,Period over which rainfall was measured (days),double,10,NA,NA,NA
2020,2,IDCJAC0009_023011_1800_Data,Quality,character,3,NA,NA,NA
2020,2,IDCJAC0009_040383_1800_Data,Product code,character,1,IDCJAC0009,IDCJAC0009,NA
2020,2,IDCJAC0009_040383_1800_Data,Bureau of Meteorology station number,character,1,040383,040383,NA
2020,2,IDCJAC0009_040383_1800_Data,Year,double,51,1965,2015,NA
2020,2,IDCJAC0009_040383_1800_Data,Month,character,12,01,12,NA
2020,2,IDCJAC0009_040383_1800_Data,Day,character,31,01,31,NA
2020,2,IDCJAC0009_040383_1800_Data,Rainfall amount (millimetres),double,446,NA,NA,NA
2020,2,IDCJAC0009_040383_1800_Data,Period over which rainfall was measured (days),double,13,NA,NA,NA
2020,2,IDCJAC0009_040383_1800_Data,Quality,character,3,NA,NA,NA
2020,2,IDCJAC0009_040913_1800_Data,Product code,character,1,IDCJAC0009,IDCJAC0009,NA
2020,2,IDCJAC0009_040913_1800_Data,Bureau of Meteorology station number,character,1,040913,040913,NA
2020,2,IDCJAC0009_040913_1800_Data,Year,double,22,1999,2020,NA
2020,2,IDCJAC0009_040913_1800_Data,Month,character,12,01,12,NA
2020,2,IDCJAC0009_040913_1800_Data,Day,character,31,01,31,NA
2020,2,IDCJAC0009_040913_1800_Data,Rainfall amount (millimetres),double,259,NA,NA,NA
2020,2,IDCJAC0009_040913_1800_Data,Period over which rainfall was measured (days),double,2,NA,NA,NA
2020,2,IDCJAC0009_040913_1800_Data,Quality,character,3,NA,NA,NA
2020,2,IDCJAC0009_066062_1800_Data,Product code,character,1,IDCJAC0009,IDCJAC0009,NA
2020,2,IDCJAC0009_066062_1800_Data,Bureau of Meteorology station number,character,1,066062,066062,NA
2020,2,IDCJAC0009_066062_1800_Data,Year,double,163,1858,2020,NA
2020,2,IDCJAC0009_066062_1800_Data,Month,character,12,01,12,NA
2020,2,IDCJAC0009_066062_1800_Data,Day,character,31,01,31,NA
2020,2,IDCJAC0009_066062_1800_Data,Rainfall amount (millimetres),double,675,NA,NA,NA
2020,2,IDCJAC0009_066062_1800_Data,Period over which rainfall was measured (days),double,3,NA,NA,NA
2020,2,IDCJAC0009_066062_1800_Data,Quality,character,3,NA,NA,NA
2020,2,IDCJAC0009_070351_1800_Data,Product code,character,1,IDCJAC0009,IDCJAC0009,NA
2020,2,IDCJAC0009_070351_1800_Data,Bureau of Meteorology station number,character,1,070351,070351,NA
2020,2,IDCJAC0009_070351_1800_Data,Year,double,13,2008,2020,NA
2020,2,IDCJAC0009_070351_1800_Data,Month,character,12,01,12,NA
2020,2,IDCJAC0009_070351_1800_Data,Day,character,31,01,31,NA
2020,2,IDCJAC0009_070351_1800_Data,Rainfall amount (millimetres),double,155,NA,NA,NA
2020,2,IDCJAC0009_070351_1800_Data,Period over which rainfall was measured (days),double,3,NA,NA,NA
2020,2,IDCJAC0009_070351_1800_Data,Quality,character,3,NA,NA,NA
2020,2,IDCJAC0009_086232_1800_Data,Product code,character,1,IDCJAC0009,IDCJAC0009,NA
2020,2,IDCJAC0009_086232_1800_Data,Bureau of Meteorology station number,character,1,086232,086232,NA
2020,2,IDCJAC0009_086232_1800_Data,Year,double,57,1964,2020,NA
2020,2,IDCJAC0009_086232_1800_Data,Month,character,12,01,12,NA
2020,2,IDCJAC0009_086232_1800_Data,Day,character,31,01,31,NA
2020,2,IDCJAC0009_086232_1800_Data,Rainfall amount (millimetres),double,306,NA,NA,NA
2020,2,IDCJAC0009_086232_1800_Data,Period over which rainfall was measured (days),double,7,NA,NA,NA
2020,2,IDCJAC0009_086232_1800_Data,Quality,character,3,NA,NA,NA
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,latitude,double,9175,-45.106,-10.002,Center of 1km fire pixel but not necessarily the actual location of the fire as one or more fires can be detected within the 1km pixel.
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,longitude,double,10102,113.766,177.502,Center of 1km fire pixel but not necessarily the actual location of the fire as one or more fires can be detected within the 1km pixel.
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,brightness,double,1890,300,507,Channel 21/22 brightness temperature of the fire pixel measured in Kelvin.
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,scan,double,39,1,4.8,The algorithm produces 1km fire pixels but MODIS pixels get bigger toward the edge of scan. Scan and track reflect actual pixel size.
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,track,double,11,1,2,The algorithm produces 1km fire pixels but MODIS pixels get bigger toward the edge of scan. Scan and track reflect actual pixel size.
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,acq_date,Date,8,2019-12-29,2020-01-05,Date of MODIS acquisition.
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,acq_time,character,139,0000,2355,NA
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,satellite,character,2,A,T,A = Aqua and T = Terra.
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,confidence,double,100,0,100,"This value is based on a collection of intermediate algorithm quantities used in the detection process. It is intended to help users gauge the quality of individual hotspot/fire pixels. Confidence estimates range between 0 and 100% and are assigned one of the three fire classes (low-confidence fire, nominal-confidence fire, or high-confidence fire)."
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,version,character,1,6.0NRT,6.0NRT,"Version identifies the collection (e.g. MODIS Collection 6) and source of data processing: Near Real-Time (NRT suffix added to collection) or Standard Processing (collection only). ""6.0NRT"" - Collection 6 NRT processing.""6.0"" - Collection 6 Standard processing. Find out more on collections and on the differences between FIRMS data sourced from LANCE FIRMS and University of Maryland."
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,bright_t31,double,896,265.7,400.1,Channel 31 brightness temperature of the fire pixel measured in Kelvin.
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,frp,double,5273,0,7109.7,Depicts the pixel-integrated fire radiative power in MW (megawatts).
2020,2,MODIS_C6_Australia_and_New_Zealand_7d,daynight,character,2,D,N,NA
2020,2,fire_nrt_M6_94771,latitude,double,22741,-42.831,-9.387,NA
2020,2,fire_nrt_M6_94771,longitude,double,27115,113.458,153.477,NA
2020,2,fire_nrt_M6_94771,brightness,double,1998,300,507,NA
2020,2,fire_nrt_M6_94771,scan,double,39,1,4.8,NA
2020,2,fire_nrt_M6_94771,track,double,11,1,2,NA
2020,2,fire_nrt_M6_94771,acq_date,Date,66,2019-11-01,2020-01-05,NA
2020,2,fire_nrt_M6_94771,acq_time,character,173,0000,2355,NA
2020,2,fire_nrt_M6_94771,satellite,character,2,Aqua,Terra,NA
2020,2,fire_nrt_M6_94771,instrument,character,1,MODIS,MODIS,NA
2020,2,fire_nrt_M6_94771,confidence,double,101,0,100,NA
2020,2,fire_nrt_M6_94771,version,character,1,6.0NRT,6.0NRT,NA
2020,2,fire_nrt_M6_94771,bright_t31,double,922,265.7,400.1,NA
2020,2,fire_nrt_M6_94771,frp,double,8397,0,7376.5,NA
2020,2,fire_nrt_M6_94771,daynight,character,2,D,N,NA
2020,2,rainfall,station_code,character,7,009151,086232,Station Code
2020,2,rainfall,city_name,character,6,Adelaide,Sydney,City Name
2020,2,rainfall,year,double,163,1858,2020,Year
2020,2,rainfall,month,character,12,01,12,Month
2020,2,rainfall,day,character,31,01,31,Day
2020,2,rainfall,rainfall,double,847,NA,NA,rainfall in millimeters
2020,2,rainfall,period,double,16,NA,NA,how many days was it collected across
2020,2,rainfall,quality,character,3,NA,NA,Certified quality or not
2020,2,rainfall,lat,double,7,-37.83,-27.48,latitude
2020,2,rainfall,long,double,7,115.79,153.05,longitude
2020,2,rainfall,station_name,character,7,Brisbane,Subiaco Wastewater Treatment Plant,Station Name
2020,2,temperature,city_name,character,7,BRISBANE,SYDNEY,City Name
2020,2,temperature,date,Date,39963,1910-01-01,2019-05-31,Date
2020,2,temperature,temperature,double,571,NA,NA,Temperature in Celsius
2020,2,temperature,temp_type,character,2,max,min,Temperature type (min/max daily)
2020,2,temperature,site_name,character,7,BRISBANE AERO,SYDNEY (OBSERVATORY HILL),Actual site/weather station
2020,3,passwords,rank,double,501,NA,NA,popularity in their database of released passwords
2020,3,passwords,password,character,501,NA,NA,Actual text of the password
2020,3,passwords,category,character,11,NA,NA,What category does the password fall in to?
2020,3,passwords,value,double,16,NA,NA,Time to crack by online guessing
2020,3,passwords,time_unit,character,8,NA,NA,Time unit to match with value
2020,3,passwords,offline_crack_sec,double,17,NA,NA,Time to crack offline in seconds
2020,3,passwords,rank_alt,double,501,NA,NA,Rank 2
2020,3,passwords,strength,double,23,NA,NA,"Strength = quality of password where 10 is highest, 1 is lowest, please note that these are relative to these generally bad passwords"
2020,3,passwords,font_size,double,20,NA,NA,Used to create the graphic for KIB
2020,4,spotify_songs,track_id,character,28356,0017A6SJgTbfQVU2EtsPNo,7zzZmpw8L66ZPjH1M6qmOs,Song unique ID
2020,4,spotify_songs,track_name,character,23450,NA,NA,Song Name
2020,4,spotify_songs,track_artist,character,10693,NA,NA,Song Artist
2020,4,spotify_songs,track_popularity,double,101,0,100,Song Popularity (0-100) where higher is better
2020,4,spotify_songs,track_album_id,character,22545,000f3dTtvpazVzv35NuZmn,7zZ8wRhI5o4C2J7sjIlJHU,Album unique ID
2020,4,spotify_songs,track_album_name,character,19744,NA,NA,Song album name
2020,4,spotify_songs,track_album_release_date,character,4530,1957-01-01,2020-01-29,Date when album released
2020,4,spotify_songs,playlist_name,character,449,"""Permanent Wave""",🤩🤪Post Teen Pop🤪🤩,Name of playlist
2020,4,spotify_songs,playlist_id,character,471,0275i1VNfBnsNbPl0QIBpG,7xWuNevFBmwnFEg6wzdCc7,Playlist ID
2020,4,spotify_songs,playlist_genre,character,6,edm,rock,Playlist genre
2020,4,spotify_songs,playlist_subgenre,character,24,album rock,urban contemporary,Playlist subgenre
2020,4,spotify_songs,danceability,double,822,0,0.983,"Danceability describes how suitable a track is for dancing based on a combination of musical elements including tempo, rhythm stability, beat strength, and overall regularity. A value of 0.0 is least danceable and 1.0 is most danceable."
2020,4,spotify_songs,energy,double,952,0.000175,1,"Energy is a measure from 0.0 to 1.0 and represents a perceptual measure of intensity and activity. Typically, energetic tracks feel fast, loud, and noisy. For example, death metal has high energy, while a Bach prelude scores low on the scale. Perceptual features contributing to this attribute include dynamic range, perceived loudness, timbre, onset rate, and general entropy."
2020,4,spotify_songs,key,double,12,0,11,"The estimated overall key of the track. Integers map to pitches using standard Pitch Class notation . E.g. 0 = C, 1 = C♯/D♭, 2 = D, and so on. If no key was detected, the value is -1."
2020,4,spotify_songs,loudness,double,10222,-46.448,1.275,The overall loudness of a track in decibels (dB). Loudness values are averaged across the entire track and are useful for comparing relative loudness of tracks. Loudness is the quality of a sound that is the primary psychological correlate of physical strength (amplitude). Values typical range between -60 and 0 db.
2020,4,spotify_songs,mode,double,2,0,1,"Mode indicates the modality (major or minor) of a track, the type of scale from which its melodic content is derived. Major is represented by 1 and minor is 0."
2020,4,spotify_songs,speechiness,double,1270,0,0.918,"Speechiness detects the presence of spoken words in a track. The more exclusively speech-like the recording (e.g. talk show, audio book, poetry), the closer to 1.0 the attribute value. Values above 0.66 describe tracks that are probably made entirely of spoken words. Values between 0.33 and 0.66 describe tracks that may contain both music and speech, either in sections or layered, including such cases as rap music. Values below 0.33 most likely represent music and other non-speech-like tracks."
