
DV_DEVICE_NUMBER,Device Status,DV_DEVICE_STATUS_DESCRIPTION,BIN,TAX_BLOCK,TAX_LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,Borough,Device Type,DV_LASTPER_INSP_DATE,DV_LASTPER_INSP_DISP,DV_APPROVAL_DATE,DV_MANUFACTURER,DV_TRAVEL_DISTANCE,DV_SPEED_FPM,DV_CAPACITY_LBS,DV_CAR_BUFFER_TYPE,DV_GOVERNOR_TYPE,DV_MACHINE_TYPE,DV_SAFETY_TYPE,DV_MODE_OPERATION,DV_STATUS_DATE,DV_FLOOR_FROM,DV_FLOOR_TO,,LATITUDE,LONGITUDE
1P16637,A,ACTIVE,1035062,1273,1,57,W 57TH ST,100190000,Manhattan,Passenger Elevator (P),20141021,NV,,,,,3000,,,GL,G,P,19880711,B,19,,40.76447099593977,-73.97671225728395
1P16638,A,ACTIVE,1035062,1273,1,57,W 57TH ST,100190000,Manhattan,Passenger Elevator (P),20141021,NV,,,,,3000,,,GL,G,P,19880711,B,19,,40.76447099593977,-73.97671225728395
1P16639,A,ACTIVE,1035062,1273,1,57,W 57TH ST,100190000,Manhattan,Passenger Elevator (P),20141021,NV,,,,,3000,,,GL,G,P,19880711,1,19,,40.76447099593977,-73.97671225728395
1P1664,A,ACTIVE,1003011,231,10,425,BROADWAY,100130000,Manhattan,Passenger Elevator (P),20150312,DF,,,40',100,1500,S,C,BG,I,A,19880711,L,2015-02-05,,40.719868391424335,-74.00186148400154
1P16640,A,ACTIVE,1035062,1273,1,57,W 57TH ST,100190000,Manhattan,Passenger Elevator (P),20141021,NV,19900430,,210,500,2000,,,GL,G,A,19880711,B,19,,40.76447099593977,-73.97671225728395
1P16641,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,2500,,,GL,,A,19890209,B,15,,40.70647635316544,-74.00912160326622
1P16642,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,2000,,,GL,,A,19890209,B,15,,40.70647635316544,-74.00912160326622
1P16643,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,2000,,,GL,,A,19890209,B,15,,40.70647635316544,-74.00912160326622
1P16644,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,2000,,,GL,,A,19890209,A,15,,40.70647635316544,-74.00912160326622
1P16645,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,2000,,,GL,,A,19890209,A,15,,40.70647635316544,-74.00912160326622
1P16646,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,2500,,,GL,,A,19890209,LOB,29,,40.70647635316544,-74.00912160326622
1P16647,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,2500,,,GL,,A,19890209,1,29,,40.70647635316544,-74.00912160326622
1P16648,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,2500,,,GL,,A,19890209,1,29,,40.70647635316544,-74.00912160326622
1P16649,A,ACTIVE,1001005,40,14,48,WALL ST,100050000,Manhattan,Passenger Elevator (P),20150129,NV,,,,,3500,,,GL,,A,19890209,C,29,,40.70647635316544,-74.00912160326622
1P1665,A,ACTIVE,1002308,194,38,407,BWAY,100130000,Manhattan,Passenger Elevator (P),20150225,DF,20070215,,70,100,2000,,,OG,G,A,20070328,B,4,,40.71905318470539,-74.0025504904879
1P16655,A,ACTIVE,1024737,1018,6,235,W 46TH ST,100360000,Manhattan,Passenger Elevator (P),20150917,NV,20090305,,162'8,600,2500,O,C,GL,G,A,19880711,1,19,,40.75963912526058,-73.98701236717827
1P16656,A,ACTIVE,1024737,1018,6,235,W 46TH ST,100360000,Manhattan,Passenger Elevator (P),20150917,NV,,,162'8,600,2500,O,C,GL,G,A,19880711,1,19,,40.75963912526058,-73.98701236717827
1P16657,A,ACTIVE,1024737,1018,6,235,W 46TH ST,100360000,Manhattan,Passenger Elevator (P),20150917,NV,20090512,,183'5,600,2500,O,C,GL,G,A,20090518,SB,19,,40.75963912526058,-73.98701236717827
1P16658,A,ACTIVE,1024737,1018,6,235,W 46TH ST,100360000,Manhattan,Passenger Elevator (P),20150917,NV,,,183'5,600,2500,O,C,GL,G,A,19880711,SB,19,,40.75963912526058,-73.98701236717827
1P16659,A,ACTIVE,1024737,1018,6,235,W 46TH ST,100360000,Manhattan,Passenger Elevator (P),20150917,NV,,,192'9,600,2500,O,C,GL,G,A,19880711,SB,20,,40.75963912526058,-73.98701236717827
1P1666,A,ACTIVE,1003583,283,50,120,E BROADWAY,100020000,Manhattan,Passenger Elevator (P),20140425,DF,,,,100,2000,,,OD,G,A,19880711,B,6,,40.71403553264266,-73.9922877819327
1P16660,A,ACTIVE,1024737,1018,6,235,W 46TH ST,100360000,Manhattan,Passenger Elevator (P),20150917,NV,,,192'9,600,2500,O,C,GL,G,A,19880711,SB,20,,40.75963912526058,-73.98701236717827
1P16661,A,ACTIVE,1024737,1018,6,235,W 46TH ST,100360000,Manhattan,Passenger Elevator (P),20150917,DF,,,"30'6""",100,2500,S,C,BG,I,A,19880711,ENG,"B,1",,40.75963912526058,-73.98701236717827
1P16662,A,ACTIVE,1028506,1122,23,11,W 69TH ST,100230000,Manhattan,Passenger Elevator (P),20150504,NV,20030801,,,,2000,,,BG,,A,19881011,B,PH,,40.774816182766074,-73.97804813647157
1P16663,A,ACTIVE,1028506,1122,23,11,W 69TH ST,100230000,Manhattan,Passenger Elevator (P),20150504,DF,20030523,,,,2000,,,OG,,A,20030605,B,10,,40.774816182766074,-73.97804813647157
1P16664,A,ACTIVE,1033304,1236,58,264,W 89 ST,100240000,Manhattan,Passenger Elevator (P),20150626,NV,,,,,2500,,,OG,,A,19890314,B,6,,40.79037292927213,-73.97599898429735
1P16665,A,ACTIVE,1033304,1236,58,264,W 89 ST,100240000,Manhattan,Passenger Elevator (P),20150626,NV,,,,,2500,,,OG,,A,19890314,B,6,,40.79037292927213,-73.97599898429735
1P16666,A,ACTIVE,1007337,488,32,378,W BWAY,100120000,Manhattan,Passenger Elevator (P),20140325,NV,,,,,2000,,,OG,,A,19890131,B,5,,40.72379063038121,-74.00287536834318
1P16668,A,ACTIVE,1076077,590,34,7,CORNELIA ST,100140000,Manhattan,Passenger Elevator (P),20140415,NV,19941024,,,,1500,,,OG,I,A,19941104,B,5,,40.7317778943947,-74.0016958407892
1P16669,A,ACTIVE,1038906,1340,7502,305,E 47TH ST,100170000,Manhattan,Passenger Elevator (P),20150408,NV,,,,,2500,,,OG,G,A,19880711,B,14,,40.75290285016545,-73.96908981606214
1P1667,A,ACTIVE,1011133,619,1,127,CHRISTOPHER ST,100140000,Manhattan,Passenger Elevator (P),20150413,DF,19980227,,,,1800,,,OG,,A,19980304,B,6,,40.733292854046994,-74.00601856755203
1P16670,A,ACTIVE,1038906,1340,7502,305,E 47TH ST,100170000,Manhattan,Passenger Elevator (P),20150408,NV,,,,,3500,,,OG,G,A,19880711,B,14,,40.75290285016545,-73.96908981606214
1P16671,A,ACTIVE,1022637,998,18,125,W 45TH ST,100360000,Manhattan,Passenger Elevator (P),20150831,DF,,,,,2500,,,OG,G,A,19880711,B,16,,40.757445670171364,-73.98381833219595
1P16672,A,ACTIVE,1022637,998,18,125,W 45TH ST,100360000,Manhattan,Passenger Elevator (P),20150831,DF,,,156'5,,2500,,,OG,G,A,19880711,1,16,,40.757445670171364,-73.98381833219595
1P16673,A,ACTIVE,1081142,1273,33,1,W 57TH ST,100190000,Manhattan,Passenger Elevator (P),20141015,NV,19950614,,,,2000,,,OG,,A,19890202,B,8,,40.76348506832197,-73.97406655283964
1P16674,A,ACTIVE,1040638,1370,21,30,SUTTON PL,100220000,Manhattan,Passenger Elevator (P),20150421,NV,,,161',350,2500,O,C,BG,G,A,19880711,"B,1",15,,40.758370442329465,-73.96032313918391
1P16675,A,ACTIVE,1040638,1370,21,30,SUTTON PL,100220000,Manhattan,Passenger Elevator (P),20150421,NV,,,161,350,2500,O,C,BG,G,A,19880711,B,15,,40.758370442329465,-73.96032313918391
1P16676,A,ACTIVE,1040638,1370,21,30,SUTTON PL,100220000,Manhattan,Passenger Elevator (P),20150421,NV,19971103,,149,300,2500,O,C,BG,G,C,19971110,B,14,,40.758370442329465,-73.96032313918391
1P16677,A,ACTIVE,1064745,2220,5,97,SHERMAN AVE,100340000,Manhattan,Passenger Elevator (P),20141215,NV,20100324,,61',100,1500,S,C,BG,I,A,20100506,"B,1",6,,40.86353343307026,-73.92507970694167
1P16678,A,ACTIVE,1064745,2220,5,97,SHERMAN AVE,100340000,Manhattan,Passenger Elevator (P),20141215,NV,19960220,,61',100,1500,S,C,BG,I,A,19960306,"B,1",6,,40.86353343307026,-73.92507970694167
1P16679,A,ACTIVE,1042849,1407,26,153,E 72ND ST,100210000,Manhattan,Passenger Elevator (P),20150821,DF,,,,,2000,,,BG,,A,19880831,B,15,,40.77039003271302,-73.96139544718271
1P16680,A,ACTIVE,1042849,1407,26,153,E 72ND ST,100210000,Manhattan,Passenger Elevator (P),20150821,DF,,,152',350,2000,O,C,BG,G,A,19890724,B,15,,40.77039003271302,-73.96139544718271
1P16681,A,ACTIVE,1042849,1407,26,153,E 72ND ST,100210000,Manhattan,Passenger Elevator (P),20150821,DF,,,163'2,350,2000,O,C,BG,G,A,19890724,B,16,,40.77039003271302,-73.96139544718271
1P16682,A,ACTIVE,1014264,778,43,328,7 AVE,100010000,Manhattan,Passenger Elevator (P),20150629,NV,,,260'7,400,2500,O,C,OG,G,A,19880711,B,22,,40.74776589466544,-73.9933738065656
1P16683,A,ACTIVE,1035422,1283,58,18,E 48TH ST,100170000,Manhattan,Passenger Elevator (P),20141027,NV,,,261',700,2500,O,F,GL,G,A,19880711,"B,1",22,,40.7565771777229,-73.97703265439407
1P16684,A,ACTIVE,1035422,1283,58,18,E 48TH ST,100170000,Manhattan,Passenger Elevator (P),20141027,DF,,,488',700,2500,O,F,GL,G,A,19880711,B,22,,40.7565771777229,-73.97703265439407
1P16685,A,ACTIVE,1035422,1283,58,18,E 48TH ST,100170000,Manhattan,Passenger Elevator (P),20141027,NV,,,248',700,2500,O,F,GL,G,A,19880711,1,22,,40.7565771777229,-73.97703265439407
1P16686,A,ACTIVE,1035422,1283,58,18,E 48TH ST,100170000,Manhattan,Passenger Elevator (P),20141027,DF,,,248',700,2500,O,F,GL,G,A,19880711,1,22,,40.7565771777229,-73.97703265439407
1P1669,A,ACTIVE,1034787,1270,8,45,W 54TH ST,100190000,Manhattan,Passenger Elevator (P),20141010,NV,,,130',200,1800,O,C,OG,F,A,19880711,1,PH,,40.762239706383134,-73.97765159120716
1P16691,A,ACTIVE,1001022,44,8,26,PINE ST,100050000,Manhattan,Passenger Elevator (P),20150128,NV,19940601,,277',800,2500,O,C,GL,F,A,19890228,LOB,25,,40.70772791523096,-74.00973494244975
1P16692,A,ACTIVE,1001022,44,8,26,PINE ST,100050000,Manhattan,Passenger Elevator (P),20150128,NV,20080401,,277',800,2500,O,C,GL,F,A,20080407,L,25,,40.70772791523096,-74.00973494244975
1P16693,A,ACTIVE,1001022,44,8,26,PINE ST,100050000,Manhattan,Passenger Elevator (P),20150128,NV,19930606,NEW YORK ELEVATOR CO,277,800,2500,O,C,GL,F,A,19950331,L,25,,40.70772791523096,-74.00973494244975
1P16694,A,ACTIVE,1001022,44,8,26,PINE ST,100050000,Manhattan,Passenger Elevator (P),20150128,NV,19940606,NEW YORK ELEVATOR CO,419,800,2500,O,C,GL,F,A,19950331,L,PH4,,40.70772791523096,-74.00973494244975
1P16695,A,ACTIVE,1001022,44,8,26,PINE ST,100050000,Manhattan,Passenger Elevator (P),20150128,NV,19950228,NY ELEVATOR CO,419,800,2500,O,C,GL,F,A,19890228,L,PH4,,40.70772791523096,-74.00973494244975
1P16696,A,ACTIVE,1001022,44,8,26,PINE ST,100050000,Manhattan,Passenger Elevator (P),20150128,DF,19940919,NEW YORK ELEVATOR CO,494,800,2500,O,C,GL,F,A,19950314,SC4,PH5,,40.70772791523096,-74.00973494244975
1P1670,A,ACTIVE,1034787,1270,8,45,W 54TH ST,100190000,Manhattan,Passenger Elevator (P),20141010,NV,,,140',200,1800,S,C,OG,F,A,19880711,"B,1",PH,,40.762239706383134,-73.97765159120716
1P16703,A,ACTIVE,1001022,44,8,26,PINE ST,100050000,Manhattan,Passenger Elevator (P),20150128,DF,,,364,700,2500,O,F,GL,G,A,19941007,1,27,,40.70772791523096,-74.00973494244975
1P16707,A,ACTIVE,1030545,1165,7505,202,W 74TH ST,100230000,Manhattan,Passenger Elevator (P),20150515,NV,20061204,,102,350,2000,O,C,OG,G,A,19970909,"L,3",7,,40.779765501320355,-73.98120593058198
1P16709,A,ACTIVE,1030545,1165,7505,202,W 74TH ST,100230000,Manhattan,Passenger Elevator (P),20150515,DF,20061204,,132,350,2000,O,C,OG,G,A,19890328,B,8,,40.779765501320355,-73.98120593058198
1P1671,A,ACTIVE,1001588,145,18,105,READE ST,100130000,Manhattan,Passenger Elevator (P),20150218,DF,,,,,2500,,,OG,,N,19880711,B,5,,40.71565488599672,-74.00850240394249
1P16711,A,ACTIVE,1030545,1165,7505,202,W 74TH ST,100230000,Manhattan,Passenger Elevator (P),20150515,NV,,,,,1800,,,BG,,,19890328,B,S,,40.779765501320355,-73.98120593058198
1P16712,A,ACTIVE,1030545,1165,7505,202,W 74TH ST,100230000,Manhattan,Passenger Elevator (P),20150518,NV,,,20',50,1830,S,C,BG,G,A,19890328,B,1,,40.779765501320355,-73.98120593058198
1P16713,A,ACTIVE,1030432,1163,53,244,W 72ND ST,100230000,Manhattan,Passenger Elevator (P),20150521,DF,20050628,,185',300,2250,O,C,OG,G,A,20050708,B,17,,40.779156545822495,-73.98367223736184
1P16714,A,ACTIVE,1030432,1163,53,244,W 72ND ST,100230000,Manhattan,Passenger Elevator (P),20150521,DF,19990604,,,,2200,,,BG,,A,19880726,B,17,,40.779156545822495,-73.98367223736184
1P16715,A,ACTIVE,1047535,1509,51,1187,LEXINGTON AVE,100280000,Manhattan,Passenger Elevator (P),20151001,DF,20010824,,,,2000,,,OG,G,A,20010905,1,14,,40.77596058733157,-73.95778887265693
1P16716,A,ACTIVE,1047535,1509,51,1187,LEXINGTON AVE,100280000,Manhattan,Passenger Elevator (P),20151001,DF,20010713,,,,2000,,,OG,G,P,20010725,B,13,,40.77596058733157,-73.95778887265693
1P16717,A,ACTIVE,1047535,1509,51,1187,LEXINGTON AVE,100280000,Manhattan,Passenger Elevator (P),20151001,DF,,,,,2000,,,OG,G,P,19880711,B,13,,40.77596058733157,-73.95778887265693
1P16718,A,ACTIVE,1047535,1509,51,1187,LEXINGTON AVE,100280000,Manhattan,Passenger Elevator (P),20151001,DF,,,,,2000,,,OG,G,P,19880711,1,13,,40.77596058733157,-73.95778887265693
1P16719,A,ACTIVE,1040474,1368,42,410,E 57TH ST,100220000,Manhattan,Passenger Elevator (P),20150417,NV,,,200',350,2200,S,,BG,G,,19920612,B,17,,40.75780848946262,-73.96247117538454
1P1672,A,ACTIVE,1009720,577,7501,72,5 AVE,100110000,Manhattan,Passenger Elevator (P),20150407,DF,,,,,2500,,,OG,I,A,19880711,B,7,,40.73557101755808,-73.99433484764674
1P16720,A,ACTIVE,1040474,1368,42,410,E 57TH ST,100220000,Manhattan,Passenger Elevator (P),20150417,NV,,,,350,2200,,,BG,,,19920612,C,17,,40.75780848946262,-73.96247117538454
1P16721,A,ACTIVE,1040474,1368,42,410,E 57TH ST,100220000,Manhattan,Passenger Elevator (P),20150417,NV,,,,350,2200,,,BG,,,19920612,C,17,,40.75780848946262,-73.96247117538454
1P16722,A,ACTIVE,1042843,1407,8,117,E 72ND ST,100210000,Manhattan,Passenger Elevator (P),20150820,DF,,,161',300,2000,O,C,BG,F,A,19880831,1,16,,40.770969624153174,-73.96276702354311
1P16723,A,ACTIVE,1042843,1407,8,117,E 72ND ST,100210000,Manhattan,Passenger Elevator (P),20150820,DF,,,172',300,2000,O,C,BG,F,A,19880831,B,16,,40.770969624153174,-73.96276702354311
1P16724,A,ACTIVE,1085135,1386,41,44,EAST 72 STREET,100210000,Manhattan,Passenger Elevator (P),20150731,NV,,,,,2000,,,BG,,A,19890323,B,16,,40.7714223,-73.96462149999999
1P16725,A,ACTIVE,1085135,1386,41,44,EAST 72 STREET,100210000,Manhattan,Passenger Elevator (P),20150731,NV,,,,,2000,,,BG,,P,19890323,B,16,,40.7714223,-73.96462149999999
1P16726,A,ACTIVE,1085135,1386,41,44,EAST 72 STREET,100210000,Manhattan,Passenger Elevator (P),20150731,NV,,,,,2000,,,BG,,A,19890323,B,16,,40.7714223,-73.96462149999999
1P16727,A,ACTIVE,1081136,1272,20,25,WEST 56 STREET,0,Manhattan,Passenger Elevator (P),20141008,NV,,,175',350,2500,,C,OG,G,A,19880711,B,2015-02-09,,40.76324389282953,-73.97572719001032
1P16728,A,ACTIVE,1081136,1272,20,25,WEST 56 STREET,0,Manhattan,Passenger Elevator (P),20141007,NV,,,,,2500,,,OG,G,P,19880711,1,9,,40.76324389282953,-73.97572719001032
1P16730,A,ACTIVE,1081136,1272,20,25,WEST 56 STREET,0,Manhattan,Passenger Elevator (P),20141007,NV,19990818,,,,2500,,,OG,G,P,19990827,1,9,,40.76324389282953,-73.97572719001032
1P16731,A,ACTIVE,1047549,1510,1,941,PARK AVE,100280000,Manhattan,Passenger Elevator (P),20150923,NV,19990817,,,,2000,,,BG,G,P,19990827,B,16,,40.77693538758362,-73.95894726348048
1P16732,A,ACTIVE,1047549,1510,1,941,PARK AVE,100280000,Manhattan,Passenger Elevator (P),20150923,DF,,,,,2200,,,BG,G,P,19880711,C,15,,40.77693538758362,-73.95894726348048
1P16733,A,ACTIVE,1047549,1510,1,941,PARK AVE,100280000,Manhattan,Passenger Elevator (P),20150923,NV,19980918,,,,2000,,,BG,G,A,19880711,B,16,,40.77693538758362,-73.95894726348048
1P16734,A,ACTIVE,1047549,1510,1,941,PARK AVE,100280000,Manhattan,Passenger Elevator (P),20150923,DF,19950511,BERGEN-PASSAIC,,250,2000,,,BG,G,A,19950515,C,15,,40.77693538758362,-73.95894726348048
1P16735,A,ACTIVE,1031408,1200,31,262,CENTRAL PARK WEST,100240000,Manhattan,Passenger Elevator (P),20150528,NV,,,,,2000,,,BG,,A,19890407,B,15,,40.78578491463221,-73.96938510515395
1P16736,A,ACTIVE,1031408,1200,31,262,CENTRAL PARK WEST,100240000,Manhattan,Passenger Elevator (P),20150528,NV,,,,,2000,,,BG,,S,19890407,B,14,,40.78578491463221,-73.96938510515395
1P16737,A,ACTIVE,1031408,1200,31,262,CENTRAL PARK WEST,100240000,Manhattan,Passenger Elevator (P),20150528,NV,,,,,2000,,,BG,,A,19890407,B,15,,40.78578491463221,-73.96938510515395
1P16738,A,ACTIVE,1031408,1200,31,262,CENTRAL PARK WEST,100240000,Manhattan,Passenger Elevator (P),20150528,NV,19941228,PS-MARCATO ELEVATOR,,300,2000,,,BG,,S,19950124,B-1,15,,40.78578491463221,-73.96938510515395
1P16739,A,ACTIVE,1031408,1200,31,262,CENTRAL PARK WEST,100240000,Manhattan,Passenger Elevator (P),20150528,NV,,,,,2000,,,BG,,S,19890407,B,14,,40.78578491463221,-73.96938510515395
1P16740,A,ACTIVE,1031408,1200,31,262,CENTRAL PARK WEST,100240000,Manhattan,Passenger Elevator (P),20150528,NV,,,,,2000,,,BG,,A,19890407,B,15,,40.78578491463221,-73.96938510515395
1P16745,A,ACTIVE,1040744,1372,62,23,SUTTON PL,100220000,Manhattan,Passenger Elevator (P),20150430,NV,,,,,,,,,,,20011201,,,,40.758068341538625,-73.95980714685022
1P16746,A,ACTIVE,1040744,1372,62,23,SUTTON PL,100220000,Manhattan,Passenger Elevator (P),20150430,NV,,,,,,,,,,,20011201,,,,40.758068341538625,-73.95980714685022
1P16747,A,ACTIVE,1046442,1491,30,73,E 79TH ST,100210000,Manhattan,Passenger Elevator (P),20150914,DF,,,,,2000,,,BG,G,A,19880711,B,14,,40.77614012144849,-73.96098411861527
1P16748,A,ACTIVE,1046442,1491,30,73,E 79TH ST,100210000,Manhattan,Passenger Elevator (P),20150914,DF,19960830,,,,2000,,,BG,G,S,19880711,B,PH,,40.77614012144849,-73.96098411861527
1P16749,A,ACTIVE,1047390,1506,3,1133,FIFTH AVE,101280000,Manhattan,Passenger Elevator (P),20151002,NV,,,,,2000,,,BG,,,19880803,B,15,,40.786702904785784,-73.95624371273509
1P16750,A,ACTIVE,1047390,1506,3,1133,FIFTH AVE,101280000,Manhattan,Passenger Elevator (P),20151002,NV,,,,,2000,,,BG,,,19880803,B,15,,40.786702904785784,-73.95624371273509
1P16751,A,ACTIVE,1034135,1252,50,681,WEST END AVE,100250000,Manhattan,Passenger Elevator (P),20150707,DF,19931220,,185',300,2250,O,C,BG,G,A,19880711,B,17,,40.793660867338005,-73.97483127603317
1P16752,A,ACTIVE,1034135,1252,50,681,WEST END AVE,100250000,Manhattan,Passenger Elevator (P),20150707,DF,19990423,,,,2000,,,BG,G,S,19990504,B,17,,40.793660867338005,-73.97483127603317
1P16753,A,ACTIVE,1034135,1252,50,681,WEST END AVE,100250000,Manhattan,Passenger Elevator (P),20150707,DF,19990303,,,,2250,,,BG,G,S,19880711,B,17,,40.793660867338005,-73.97483127603317
1P16754,A,ACTIVE,1034135,1252,50,681,WEST END AVE,100250000,Manhattan,Passenger Elevator (P),20150707,DF,,,185',300,2250,O,C,BG,G,A,19880711,B,17,,40.793660867338005,-73.97483127603317
1P16755,A,ACTIVE,1032677,1229,1,440,WEST END AVE,100240000,Manhattan,Passenger Elevator (P),20150611,NV,,,,,2000,,,BG,,P,19890117,B,17,,40.78569936394393,-73.97971287375746
1P16756,A,ACTIVE,1032677,1229,1,440,WEST END AVE,100240000,Manhattan,Passenger Elevator (P),20150611,DF,,,,,2000,,,BG,,A,19890117,B,17,,40.78569936394393,-73.97971287375746
1P16757,A,ACTIVE,1032677,1229,1,440,WEST END AVE,100240000,Manhattan,Passenger Elevator (P),20150611,DF,,,,,2000,,,,,A,19890117,B,17,,40.78569936394393,-73.97971287375746
1P16758,A,ACTIVE,1032677,1229,1,440,WEST END AVE,100240000,Manhattan,Passenger Elevator (P),20150611,DF,,,,,2000,,,BG,,A,19890117,B,17,,40.78569936394393,-73.97971287375746
1P16759,A,ACTIVE,1012854,731,65,436,W 34TH ST,100010000,Manhattan,Passenger Elevator (P),20150513,NV,,,163'5,350,2250,O,C,BG,G,A,19880711,"B,1",PH,,40.753793532943156,-73.99798958403733
1P16760,A,ACTIVE,1012854,731,65,436,W 34TH ST,100010000,Manhattan,Passenger Elevator (P),20150513,NV,,,163'5,350,2250,O,C,BG,G,A,19880711,"B,1",PH,,40.753793532943156,-73.99798958403733
1P16761,A,ACTIVE,1012854,731,65,436,W 34TH ST,100010000,Manhattan,Passenger Elevator (P),20150513,NV,,,163'5,350,2250,O,C,BG,G,A,19880711,"B,1",PH,,40.753793532943156,-73.99798958403733
1P16762,A,ACTIVE,1047953,1515,8,113,E 86 ST,100280000,Manhattan,Passenger Elevator (P),20141007,NV,,,185',200,2500,S,C,BG,G,A,19880711,"B,1",PH,,40.78004963730173,-73.95616142588851
1P16763,A,ACTIVE,1047953,1515,8,113,E 86 ST,100280000,Manhattan,Passenger Elevator (P),20141007,NV,,,,,2500,,,BG,G,A,19880711,B,16,,40.78004963730173,-73.95616142588851
1P16764,A,ACTIVE,1038665,1336,10,315,E 43RD ST,100170000,Manhattan,Passenger Elevator (P),20150401,DF,,,,,2000,,,BG,G,A,19880711,B,PH,,40.75023807097371,-73.97050223875242
1P16765,A,ACTIVE,1038665,1336,10,315,E 43RD ST,100170000,Manhattan,Passenger Elevator (P),20150401,DF,,,,,2000,,,BG,G,E,19880711,B,PH,,40.75023807097371,-73.97050223875242
1P16766,A,ACTIVE,1038665,1336,10,315,E 43RD ST,100170000,Manhattan,Passenger Elevator (P),20150401,DF,,,,,2000,,,BG,G,A,19880711,B,PH,,40.75023807097371,-73.97050223875242
1P16767,A,ACTIVE,1042823,1406,50,158,E 72ND ST,100210000,Manhattan,Passenger Elevator (P),20150819,NV,,,,,2000,,,BG,,,19880831,B,16,,40.769989478560525,-73.96192999526359
1P16768,A,ACTIVE,1042823,1406,50,158,E 72ND ST,100210000,Manhattan,Passenger Elevator (P),20150819,DF,20091002,,150.7,300,2000,O,C,BG,G,A,20100225,1,PH,,40.769989478560525,-73.96192999526359
1P16769,A,ACTIVE,1018008,877,84,102,E 22ND ST,100100000,Manhattan,Passenger Elevator (P),20150106,DF,20051209,,104',200,2000,S,C,BG,G,A,19880711,B,11,,40.73910834627984,-73.98645343243386
1P16770,A,ACTIVE,1018008,877,84,102,E 22ND ST,100100000,Manhattan,Passenger Elevator (P),20150106,NV,20051209,,104',200,2000,S,C,BG,G,A,19880711,B,11,,40.73910834627984,-73.98645343243386
1P16775,A,ACTIVE,1046913,1499,1,1064,5TH AVE,101280000,Manhattan,Passenger Elevator (P),20150922,DF,,,156',300,2000,O,C,BG,G,A,19920626,B,13,,40.78219167879002,-73.95929066952161
1P16776,A,ACTIVE,1046913,1499,1,1064,5TH AVE,101280000,Manhattan,Passenger Elevator (P),20150922,NV,20030701,1182,156',300,2000,O,C,BG,G,C,19920626,B,13,,40.78219167879002,-73.95929066952161
1P16777,A,ACTIVE,1046913,1499,1,1064,5TH AVE,101280000,Manhattan,Passenger Elevator (P),20150922,DF,,,156',300,2000,O,C,BG,G,C,19920626,B,13,,40.78219167879002,-73.95929066952161
1P16778,A,ACTIVE,1046913,1499,1,1064,5TH AVE,101280000,Manhattan,Passenger Elevator (P),20150922,DF,,,169',300,2000,O,C,BG,G,A,19920626,B,PH,,40.78219167879002,-73.95929066952161
1P16779,A,ACTIVE,1046913,1499,1,1064,5TH AVE,101280000,Manhattan,Passenger Elevator (P),20150922,NV,,,169',300,2000,O,C,BG,G,C,19920626,B,PH,,40.78219167879002,-73.95929066952161
1P16780,A,ACTIVE,1046913,1499,1,1064,5TH AVE,101280000,Manhattan,Passenger Elevator (P),20140923,NV,,,169',300,2000,O,C,BG,G,A,19920626,B,PH,,40.78219167879002,-73.95929066952161
1P168,A,ACTIVE,1015537,823,43,168,5TH AVE,100100000,Manhattan,Passenger Elevator (P),20150722,NV,,,56,175,1500,S,C,OG,G,A,19880711,1,6,,40.74081873663117,-73.99056335015979
1P16801,A,ACTIVE,1016880,856,24,51,MADISON AVENUE,10010,Manhattan,Passenger Elevator (P),20150806,DF,,,,,2500,,,OG,F,A,19880711,B,6,,40.74274503646446,-73.98558658918559
1P16802,A,ACTIVE,1016880,856,24,51,MADISON AVENUE,10010,Manhattan,Passenger Elevator (P),20150806,NV,19941020,,,,2500,,,GL,F,A,19941027,B,6,,40.74274503646446,-73.98558658918559
