Year,Sex,Name,Count
2003,Female,Hannah,279
2004,Female,Hannah,286
2005,Female,Hannah,239
2006,Female,Hannah,255
2007,Female,Hannah,242
2008,Female,Hannah,232
2009,Female,Hannah,171
2010,Female,Hannah,176
2011,Female,Hannah,137
2012,Female,Hannah,146
2013,Female,Hannah,125
2014,Female,Hannah,126
2015,Female,Hannah,111
2016,Female,Hannah,120
2017,Female,Hannah,92
1940,Female,Hariata,13
1956,Female,Hariata,10
2007,Female,Harleen,12
2017,Female,Harley,21
2010,Female,Harlow,17
2011,Female,Harlow,12
2012,Female,Harlow,18
2013,Female,Harlow,22
2015,Female,Harlow,33
2016,Female,Harlow,21
2017,Female,Harlow,30
1990,Female,Harmony,12
1991,Female,Harmony,14
1992,Female,Harmony,15
1993,Female,Harmony,14
1994,Female,Harmony,25
1995,Female,Harmony,26
1996,Female,Harmony,27
1997,Female,Harmony,27
1998,Female,Harmony,30
1999,Female,Harmony,25
2000,Female,Harmony,27
2001,Female,Harmony,30
2002,Female,Harmony,26
2003,Female,Harmony,42
2004,Female,Harmony,40
2005,Female,Harmony,46
2006,Female,Harmony,53
2007,Female,Harmony,49
2008,Female,Harmony,59
2009,Female,Harmony,41
2010,Female,Harmony,53
2011,Female,Harmony,37
2012,Female,Harmony,37
2013,Female,Harmony,28
2014,Female,Harmony,32
2015,Female,Harmony,22
2016,Female,Harmony,35
2017,Female,Harmony,19
2008,Female,Harper,11
2009,Female,Harper,15
2010,Female,Harper,36
2011,Female,Harper,38
2012,Female,Harper,94
2013,Female,Harper,157
2014,Female,Harper,216
2015,Female,Harper,259
2016,Female,Harper,236
2017,Female,Harper,236
1900,Female,Harriet,16
1901,Female,Harriet,25
1902,Female,Harriet,14
1903,Female,Harriet,16
1904,Female,Harriet,11
1905,Female,Harriet,17
1906,Female,Harriet,11
1907,Female,Harriet,17
1908,Female,Harriet,14
1909,Female,Harriet,12
1910,Female,Harriet,13
1911,Female,Harriet,14
1912,Female,Harriet,11
1913,Female,Harriet,11
1914,Female,Harriet,19
1916,Female,Harriet,16
1959,Female,Harriet,10
1975,Female,Harriet,11
1981,Female,Harriet,12
1985,Female,Harriet,19
1986,Female,Harriet,18
1987,Female,Harriet,20
1988,Female,Harriet,17
1989,Female,Harriet,21
1990,Female,Harriet,31
1991,Female,Harriet,40
1992,Female,Harriet,22
1993,Female,Harriet,31
1994,Female,Harriet,43
1995,Female,Harriet,42
1996,Female,Harriet,39
1997,Female,Harriet,31
1998,Female,Harriet,32
1999,Female,Harriet,31
2000,Female,Harriet,20
2001,Female,Harriet,31
2002,Female,Harriet,28
2003,Female,Harriet,29
2004,Female,Harriet,31
2005,Female,Harriet,25
2006,Female,Harriet,22
2007,Female,Harriet,27
2008,Female,Harriet,23
2009,Female,Harriet,27
2010,Female,Harriet,28
2011,Female,Harriet,33
2012,Female,Harriet,45
2013,Female,Harriet,36
2014,Female,Harriet,44
2015,Female,Harriet,56
2016,Female,Harriet,62
2017,Female,Harriet,51
2009,Female,Havana,11
2014,Female,Haven,10
2017,Female,Haven,15
1982,Female,Haylee,17
1984,Female,Haylee,17
1985,Female,Haylee,24
1986,Female,Haylee,30
1987,Female,Haylee,14
1988,Female,Haylee,18
1990,Female,Haylee,21
1991,Female,Haylee,15
1992,Female,Haylee,18
1994,Female,Haylee,16
1995,Female,Haylee,22
1996,Female,Haylee,17
1997,Female,Haylee,15
1998,Female,Haylee,13
1999,Female,Haylee,12
2000,Female,Haylee,18
2001,Female,Haylee,13
2002,Female,Haylee,15
2003,Female,Haylee,19
2004,Female,Haylee,22
2005,Female,Haylee,25
2006,Female,Haylee,21
2007,Female,Haylee,23
2008,Female,Haylee,19
2009,Female,Haylee,23
2010,Female,Haylee,14
2011,Female,Haylee,13
2012,Female,Haylee,20
2015,Female,Haylee,16
2016,Female,Haylee,11
1962,Female,Hayley,15
1963,Female,Hayley,18
1964,Female,Hayley,19
1965,Female,Hayley,17
1966,Female,Hayley,17
1967,Female,Hayley,15
1968,Female,Hayley,23
1969,Female,Hayley,30
1970,Female,Hayley,35
1971,Female,Hayley,52
1972,Female,Hayley,57
1973,Female,Hayley,71
1974,Female,Hayley,78
1975,Female,Hayley,69
1976,Female,Hayley,80
1977,Female,Hayley,94
1978,Female,Hayley,93
1979,Female,Hayley,137
1980,Female,Hayley,123
1981,Female,Hayley,139
1982,Female,Hayley,183
1983,Female,Hayley,181
1984,Female,Hayley,188
1985,Female,Hayley,197
1986,Female,Hayley,183
1987,Female,Hayley,141
1988,Female,Hayley,143
1989,Female,Hayley,152
1990,Female,Hayley,234
1991,Female,Hayley,199
1992,Female,Hayley,161
1993,Female,Hayley,160
1994,Female,Hayley,129
1995,Female,Hayley,114
1996,Female,Hayley,110
1997,Female,Hayley,91
1998,Female,Hayley,94
1999,Female,Hayley,95
2000,Female,Hayley,80
2001,Female,Hayley,79
2002,Female,Hayley,71
2003,Female,Hayley,106
2004,Female,Hayley,103
2005,Female,Hayley,128
2006,Female,Hayley,122
2007,Female,Hayley,112
2008,Female,Hayley,97
2009,Female,Hayley,95
2010,Female,Hayley,84
2011,Female,Hayley,56
2012,Female,Hayley,65
2013,Female,Hayley,47
2014,Female,Hayley,44
2015,Female,Hayley,42
2016,Female,Hayley,43
2017,Female,Hayley,33
1900,Female,Hazel,48
1901,Female,Hazel,62
1902,Female,Hazel,55
1903,Female,Hazel,73
1904,Female,Hazel,88
1905,Female,Hazel,86
1906,Female,Hazel,92
1907,Female,Hazel,109
1908,Female,Hazel,107
1909,Female,Hazel,131
1910,Female,Hazel,114
1911,Female,Hazel,108
1912,Female,Hazel,127
1913,Female,Hazel,129
1914,Female,Hazel,99
1915,Female,Hazel,96
1916,Female,Hazel,120
1917,Female,Hazel,118
1918,Female,Hazel,102
1919,Female,Hazel,95
1920,Female,Hazel,110
1921,Female,Hazel,123
1922,Female,Hazel,111
1923,Female,Hazel,106
1924,Female,Hazel,95
1925,Female,Hazel,78
1926,Female,Hazel,71
1927,Female,Hazel,72
1928,Female,Hazel,77
1929,Female,Hazel,57
1930,Female,Hazel,67
1931,Female,Hazel,48
1932,Female,Hazel,55
1933,Female,Hazel,61
1934,Female,Hazel,43
1935,Female,Hazel,28
1936,Female,Hazel,36
1937,Female,Hazel,36
1938,Female,Hazel,27
1939,Female,Hazel,40
1940,Female,Hazel,43
1941,Female,Hazel,30
1942,Female,Hazel,29
1943,Female,Hazel,19
1944,Female,Hazel,30
1945,Female,Hazel,23
1946,Female,Hazel,18
1947,Female,Hazel,20
1948,Female,Hazel,26
1949,Female,Hazel,19
1950,Female,Hazel,21
1951,Female,Hazel,19
1952,Female,Hazel,16
1953,Female,Hazel,22
1955,Female,Hazel,17
1956,Female,Hazel,19
1957,Female,Hazel,17
1958,Female,Hazel,13
1959,Female,Hazel,13
1960,Female,Hazel,10
1961,Female,Hazel,14
1963,Female,Hazel,14
1972,Female,Hazel,10
1983,Female,Hazel,13
1984,Female,Hazel,16
1985,Female,Hazel,13
1986,Female,Hazel,12
1987,Female,Hazel,10
1988,Female,Hazel,19
1989,Female,Hazel,23
1990,Female,Hazel,15
1991,Female,Hazel,23
1992,Female,Hazel,21
1993,Female,Hazel,31
1994,Female,Hazel,17
1995,Female,Hazel,16
1996,Female,Hazel,19
1997,Female,Hazel,14
1998,Female,Hazel,18
1999,Female,Hazel,15
2000,Female,Hazel,23
2001,Female,Hazel,17
2002,Female,Hazel,19
2003,Female,Hazel,18
2004,Female,Hazel,29
2005,Female,Hazel,37
2006,Female,Hazel,29
2007,Female,Hazel,43
2008,Female,Hazel,52
2009,Female,Hazel,50
2010,Female,Hazel,51
2011,Female,Hazel,71
2012,Female,Hazel,70
2013,Female,Hazel,80
2014,Female,Hazel,90
2015,Female,Hazel,114
2016,Female,Hazel,115
2017,Female,Hazel,125
1909,Female,Heather,10
1915,Female,Heather,13
1916,Female,Heather,16
1917,Female,Heather,12
1918,Female,Heather,10
1919,Female,Heather,12
1921,Female,Heather,16
1922,Female,Heather,26
1923,Female,Heather,28
1924,Female,Heather,33
1925,Female,Heather,48
1926,Female,Heather,46
1927,Female,Heather,43
1928,Female,Heather,39
1929,Female,Heather,59
1930,Female,Heather,67
1931,Female,Heather,60
1932,Female,Heather,65
1933,Female,Heather,84
1934,Female,Heather,96
1935,Female,Heather,90
1936,Female,Heather,117
1937,Female,Heather,133
1938,Female,Heather,130
1939,Female,Heather,130
1940,Female,Heather,176
1941,Female,Heather,218
1942,Female,Heather,231
1943,Female,Heather,174
1944,Female,Heather,251
1945,Female,Heather,262
1946,Female,Heather,274
1947,Female,Heather,266
1948,Female,Heather,283
1949,Female,Heather,301
1950,Female,Heather,256
1951,Female,Heather,278
1952,Female,Heather,289
1953,Female,Heather,295
1954,Female,Heather,271
1955,Female,Heather,331
1956,Female,Heather,317
1957,Female,Heather,297
1958,Female,Heather,236
1959,Female,Heather,267
1960,Female,Heather,253
1961,Female,Heather,235
1962,Female,Heather,232
1963,Female,Heather,219
1964,Female,Heather,168
1965,Female,Heather,192
1966,Female,Heather,165
1967,Female,Heather,138
1968,Female,Heather,125
1969,Female,Heather,140
1970,Female,Heather,89
1971,Female,Heather,94
1972,Female,Heather,79
1973,Female,Heather,82
1974,Female,Heather,72
1975,Female,Heather,60
1976,Female,Heather,64
1977,Female,Heather,57
1978,Female,Heather,61
1979,Female,Heather,56
1980,Female,Heather,37
1981,Female,Heather,36
1982,Female,Heather,48
1983,Female,Heather,54
1984,Female,Heather,49
1985,Female,Heather,42
1986,Female,Heather,31
1987,Female,Heather,40
1988,Female,Heather,42
1989,Female,Heather,32
1990,Female,Heather,24
1991,Female,Heather,21
1992,Female,Heather,29
1993,Female,Heather,23
1994,Female,Heather,30
1995,Female,Heather,23
1996,Female,Heather,22
1997,Female,Heather,16
1998,Female,Heather,11
1999,Female,Heather,12
2001,Female,Heather,12
2003,Female,Heather,17
2004,Female,Heather,11
2008,Female,Heather,10
1963,Female,Heidi,11
1968,Female,Heidi,24
1969,Female,Heidi,11
1970,Female,Heidi,27
1971,Female,Heidi,38
1972,Female,Heidi,38
1973,Female,Heidi,51
1974,Female,Heidi,43
1975,Female,Heidi,70
1976,Female,Heidi,66
1977,Female,Heidi,71
1978,Female,Heidi,47
1979,Female,Heidi,40
1980,Female,Heidi,53
1981,Female,Heidi,41
1982,Female,Heidi,32
1983,Female,Heidi,34
1984,Female,Heidi,21
1985,Female,Heidi,24
1986,Female,Heidi,21
1987,Female,Heidi,17
1988,Female,Heidi,23
1989,Female,Heidi,15
1990,Female,Heidi,14
1991,Female,Heidi,10
1992,Female,Heidi,14
1993,Female,Heidi,16
1994,Female,Heidi,21
1995,Female,Heidi,12
1996,Female,Heidi,10
1997,Female,Heidi,13
1998,Female,Heidi,11
1999,Female,Heidi,17
2000,Female,Heidi,13
2001,Female,Heidi,12
2002,Female,Heidi,12
2003,Female,Heidi,17
2004,Female,Heidi,19
2005,Female,Heidi,18
2006,Female,Heidi,24
2007,Female,Heidi,22
2008,Female,Heidi,42
2009,Female,Heidi,28
2010,Female,Heidi,33
2011,Female,Heidi,40
2012,Female,Heidi,42
2013,Female,Heidi,28
2014,Female,Heidi,39
2015,Female,Heidi,45
2016,Female,Heidi,47
2017,Female,Heidi,46
1900,Female,Helen,61
1901,Female,Helen,59
1902,Female,Helen,72
1903,Female,Helen,68
1904,Female,Helen,67
1905,Female,Helen,82
1906,Female,Helen,71
1907,Female,Helen,77
1908,Female,Helen,63
1909,Female,Helen,77
1910,Female,Helen,79
1911,Female,Helen,101
1912,Female,Helen,93
1913,Female,Helen,89
1914,Female,Helen,88
1915,Female,Helen,97
1916,Female,Helen,121
1917,Female,Helen,107
1918,Female,Helen,98
1919,Female,Helen,81
1920,Female,Helen,120
1921,Female,Helen,108
1922,Female,Helen,97
1923,Female,Helen,98
1924,Female,Helen,118
1925,Female,Helen,104
1926,Female,Helen,117
1927,Female,Helen,117
1928,Female,Helen,106
1929,Female,Helen,110
1930,Female,Helen,122
1931,Female,Helen,137
1932,Female,Helen,129
1933,Female,Helen,127
1934,Female,Helen,142
1935,Female,Helen,135
1936,Female,Helen,141
1937,Female,Helen,147
1938,Female,Helen,178
1939,Female,Helen,174
1940,Female,Helen,212
1941,Female,Helen,265
1942,Female,Helen,271
1943,Female,Helen,232
1944,Female,Helen,287
1945,Female,Helen,307
1946,Female,Helen,306
1947,Female,Helen,350
1948,Female,Helen,322
1949,Female,Helen,318
1950,Female,Helen,335
1951,Female,Helen,306
1952,Female,Helen,295
1953,Female,Helen,344
1954,Female,Helen,323
1955,Female,Helen,334
1956,Female,Helen,326
1957,Female,Helen,334
1958,Female,Helen,352
1959,Female,Helen,319
1960,Female,Helen,333
1961,Female,Helen,387
1962,Female,Helen,335
1963,Female,Helen,336
1964,Female,Helen,333
1965,Female,Helen,312
1966,Female,Helen,296
1967,Female,Helen,351
1968,Female,Helen,310
1969,Female,Helen,254
1970,Female,Helen,226
1971,Female,Helen,195
1972,Female,Helen,181
1973,Female,Helen,183
1974,Female,Helen,162
1975,Female,Helen,155
1976,Female,Helen,139
1977,Female,Helen,141
1978,Female,Helen,117
1979,Female,Helen,108
1980,Female,Helen,127
1981,Female,Helen,111
1982,Female,Helen,85
1983,Female,Helen,92
1984,Female,Helen,90
1985,Female,Helen,93
1986,Female,Helen,74
1987,Female,Helen,62
1988,Female,Helen,70
1989,Female,Helen,61
1990,Female,Helen,60
1991,Female,Helen,44
1992,Female,Helen,47
1993,Female,Helen,38
1994,Female,Helen,30
1995,Female,Helen,24
1996,Female,Helen,33
1997,Female,Helen,22
1998,Female,Helen,35
1999,Female,Helen,20
2000,Female,Helen,23
2001,Female,Helen,17
2002,Female,Helen,13
2003,Female,Helen,26
2004,Female,Helen,15
2005,Female,Helen,13
2007,Female,Helen,15
2008,Female,Helen,11
2011,Female,Helen,12
1902,Female,Helena,14
1903,Female,Helena,11
1905,Female,Helena,13
1908,Female,Helena,11
1910,Female,Helena,14
1911,Female,Helena,12
1912,Female,Helena,16
1915,Female,Helena,10
1917,Female,Helena,13
1918,Female,Helena,10
1953,Female,Helena,14
1954,Female,Helena,11
1955,Female,Helena,14
1956,Female,Helena,15
1957,Female,Helena,17
1958,Female,Helena,23
1959,Female,Helena,17
1960,Female,Helena,15
1961,Female,Helena,12
1962,Female,Helena,15
1963,Female,Helena,18
1964,Female,Helena,18
1965,Female,Helena,25
1966,Female,Helena,16
1967,Female,Helena,20
1968,Female,Helena,25
1969,Female,Helena,11
1970,Female,Helena,16
1971,Female,Helena,19
1972,Female,Helena,18
1973,Female,Helena,25
1974,Female,Helena,22
1975,Female,Helena,17
1976,Female,Helena,33
1977,Female,Helena,16
1978,Female,Helena,24
1979,Female,Helena,19
1980,Female,Helena,14
1981,Female,Helena,16
1982,Female,Helena,16
1983,Female,Helena,15
1984,Female,Helena,14
1985,Female,Helena,17
1986,Female,Helena,16
1987,Female,Helena,21
1988,Female,Helena,14
1989,Female,Helena,17
1990,Female,Helena,17
1991,Female,Helena,18
1992,Female,Helena,18
1993,Female,Helena,18
1994,Female,Helena,20
1995,Female,Helena,32
1996,Female,Helena,28
1997,Female,Helena,28
1998,Female,Helena,26
1999,Female,Helena,27
2000,Female,Helena,25
2001,Female,Helena,26
2002,Female,Helena,16
2003,Female,Helena,17
2004,Female,Helena,24
2005,Female,Helena,15
2006,Female,Helena,14
2007,Female,Helena,20
2008,Female,Helena,26
2009,Female,Helena,12
2010,Female,Helena,13
2011,Female,Helena,12
2012,Female,Helena,14
2013,Female,Helena,25
2014,Female,Helena,11
2015,Female,Helena,12
2016,Female,Helena,13
1964,Female,Helene,10
1966,Female,Helene,13
1938,Female,Heni,13
1947,Female,Heni,11
1948,Female,Heni,12
1959,Female,Heni,11
1900,Female,Henrietta,15
1901,Female,Henrietta,17
1902,Female,Henrietta,21
1904,Female,Henrietta,18
1905,Female,Henrietta,11
1906,Female,Henrietta,14
1907,Female,Henrietta,21
1908,Female,Henrietta,12
1909,Female,Henrietta,14
1910,Female,Henrietta,16
1911,Female,Henrietta,11
1912,Female,Henrietta,12
1913,Female,Henrietta,11
1914,Female,Henrietta,11
1916,Female,Henrietta,10
1917,Female,Henrietta,13
1918,Female,Henrietta,12
1995,Female,Henrietta,10
1932,Female,Hera,10
1935,Female,Hera,12
1936,Female,Hera,14
1946,Female,Hera,11
1947,Female,Hera,10
1949,Female,Hera,10
1950,Female,Hera,11
1951,Female,Hera,11
1958,Female,Hera,10
1927,Female,Hilary,10
1929,Female,Hilary,13
1932,Female,Hilary,11
1938,Female,Hilary,14
1939,Female,Hilary,23
1940,Female,Hilary,14
1941,Female,Hilary,29
1942,Female,Hilary,23
1943,Female,Hilary,23
1944,Female,Hilary,22
1945,Female,Hilary,22
1946,Female,Hilary,32
1947,Female,Hilary,29
1948,Female,Hilary,25
1949,Female,Hilary,32
1950,Female,Hilary,27
1951,Female,Hilary,31
1952,Female,Hilary,20
1953,Female,Hilary,16
1954,Female,Hilary,10
1955,Female,Hilary,16
1956,Female,Hilary,18
1957,Female,Hilary,13
1958,Female,Hilary,12
1959,Female,Hilary,17
1960,Female,Hilary,19
1961,Female,Hilary,24
1962,Female,Hilary,33
1963,Female,Hilary,20
1964,Female,Hilary,19
1965,Female,Hilary,31
1966,Female,Hilary,20
1967,Female,Hilary,32
1968,Female,Hilary,20
1969,Female,Hilary,24
1970,Female,Hilary,16
1971,Female,Hilary,19
1972,Female,Hilary,22
1973,Female,Hilary,21
1974,Female,Hilary,16
1975,Female,Hilary,25
1976,Female,Hilary,11
1977,Female,Hilary,17
1978,Female,Hilary,16
1979,Female,Hilary,19
1980,Female,Hilary,18
1981,Female,Hilary,18
1982,Female,Hilary,12
1983,Female,Hilary,10
1984,Female,Hilary,10
1985,Female,Hilary,21
1987,Female,Hilary,20
1988,Female,Hilary,17
1989,Female,Hilary,11
1990,Female,Hilary,17
1991,Female,Hilary,12
1992,Female,Hilary,14
1993,Female,Hilary,21
1900,Female,Hilda,63
1901,Female,Hilda,78
1902,Female,Hilda,81
1903,Female,Hilda,86
1904,Female,Hilda,74
1905,Female,Hilda,84
1906,Female,Hilda,75
1907,Female,Hilda,73
1908,Female,Hilda,83
1909,Female,Hilda,78
1910,Female,Hilda,70
1911,Female,Hilda,71
1912,Female,Hilda,95
1913,Female,Hilda,88
1914,Female,Hilda,81
1915,Female,Hilda,81
1916,Female,Hilda,67
1917,Female,Hilda,73
1918,Female,Hilda,55
1919,Female,Hilda,49
1920,Female,Hilda,55
1921,Female,Hilda,65
1922,Female,Hilda,52
1923,Female,Hilda,41
1924,Female,Hilda,40
1925,Female,Hilda,53
1926,Female,Hilda,37
1927,Female,Hilda,36
1928,Female,Hilda,26
1929,Female,Hilda,24
1930,Female,Hilda,21
1931,Female,Hilda,24
1932,Female,Hilda,18
1933,Female,Hilda,26
1934,Female,Hilda,18
1935,Female,Hilda,14
1936,Female,Hilda,12
1937,Female,Hilda,23
1938,Female,Hilda,16
1939,Female,Hilda,14
1940,Female,Hilda,12
1941,Female,Hilda,20
1942,Female,Hilda,12
1944,Female,Hilda,13
1945,Female,Hilda,16
1946,Female,Hilda,10
1947,Female,Hilda,11
1950,Female,Hilda,17
1953,Female,Hilda,12
1954,Female,Hilda,13
1956,Female,Hilda,10
1959,Female,Hilda,10
1961,Female,Hilda,11
1962,Female,Hilda,10
1964,Female,Hilda,16
1928,Female,Hine,10
1932,Female,Hine,10
1934,Female,Hine,13
1936,Female,Hine,10
1937,Female,Hine,10
1938,Female,Hine,14
1939,Female,Hine,17
1940,Female,Hine,14
1942,Female,Hine,11
1943,Female,Hine,11
1944,Female,Hine,11
1945,Female,Hine,12
1947,Female,Hine,15
1948,Female,Hine,10
1950,Female,Hine,12
1951,Female,Hine,11
1952,Female,Hine,10
1953,Female,Hine,14
1954,Female,Hine,15
1955,Female,Hine,12
1956,Female,Hine,16
1957,Female,Hine,12
1959,Female,Hine,11
1961,Female,Hine,12
1962,Female,Hine,11
1965,Female,Hine,18
1967,Female,Hine,11
1968,Female,Hine,10
1969,Female,Hine,11
1974,Female,Hine,10
1975,Female,Hine,11
1976,Female,Hine,13
1980,Female,Hine,11
1981,Female,Hine,12
1982,Female,Hine,10
1985,Female,Hine,10
1986,Female,Hine,11
1989,Female,Hine,11
1993,Female,Hine,11
2000,Female,Hine,10
1957,Female,Hinemoa,10
1960,Female,Hinemoa,10
1962,Female,Hinemoa,11
1965,Female,Hinemoa,16
1990,Female,Hinemoa,10
1992,Female,Hinemoa,10
1993,Female,Hinemoa,13
1996,Female,Hinemoa,11
1999,Female,Hinemoa,11
2000,Female,Hinemoa,10
1992,Female,Hinerangi,10
1982,Female,Hollie,10
1983,Female,Hollie,11
1984,Female,Hollie,28
1985,Female,Hollie,33
1986,Female,Hollie,26
1987,Female,Hollie,28
1988,Female,Hollie,18
1989,Female,Hollie,15
1990,Female,Hollie,15
1994,Female,Hollie,12
1997,Female,Hollie,13
1999,Female,Hollie,13
2000,Female,Hollie,17
2002,Female,Hollie,11
2003,Female,Hollie,17
2004,Female,Hollie,16
2005,Female,Hollie,16
2006,Female,Hollie,17
2007,Female,Hollie,16
2008,Female,Hollie,41
2009,Female,Hollie,26
2010,Female,Hollie,17
2011,Female,Hollie,34
2012,Female,Hollie,21
2013,Female,Hollie,18
2014,Female,Hollie,17
2015,Female,Hollie,13
2016,Female,Hollie,10
2017,Female,Hollie,11
1974,Female,Holly,22
1975,Female,Holly,19
1976,Female,Holly,30
1977,Female,Holly,29
1978,Female,Holly,26
1979,Female,Holly,30
1980,Female,Holly,32
1981,Female,Holly,37
1982,Female,Holly,48
1983,Female,Holly,70
1984,Female,Holly,118
1985,Female,Holly,135
1986,Female,Holly,122
1987,Female,Holly,117
1988,Female,Holly,121
1989,Female,Holly,122
1990,Female,Holly,147
1991,Female,Holly,109
1992,Female,Holly,101
1993,Female,Holly,132
1994,Female,Holly,195
1995,Female,Holly,146
1996,Female,Holly,155
1997,Female,Holly,164
1998,Female,Holly,159
1999,Female,Holly,123
2000,Female,Holly,137
2001,Female,Holly,141
2002,Female,Holly,150
2003,Female,Holly,165
2004,Female,Holly,159
2005,Female,Holly,171
2006,Female,Holly,151
2007,Female,Holly,152
2008,Female,Holly,161
2009,Female,Holly,134
2010,Female,Holly,124
2011,Female,Holly,108
2012,Female,Holly,100
2013,Female,Holly,73
2014,Female,Holly,77
2015,Female,Holly,75
2016,Female,Holly,61
2017,Female,Holly,41
2005,Female,Honey,27
2006,Female,Honey,15
2007,Female,Honey,12
2010,Female,Honey,16
2013,Female,Honey,13
2014,Female,Honey,16
2017,Female,Honey,10
2009,Female,Honor,17
2010,Female,Honor,13
2011,Female,Honor,18
2012,Female,Honor,36
2013,Female,Honor,29
2014,Female,Honor,31
2015,Female,Honor,17
2016,Female,Honor,20
2017,Female,Honor,16
2014,Female,Honour,11
1977,Female,Hope,12
1979,Female,Hope,16
1984,Female,Hope,14
1987,Female,Hope,16
1988,Female,Hope,16
1989,Female,Hope,30
1990,Female,Hope,36
1991,Female,Hope,34
1992,Female,Hope,29
1993,Female,Hope,29
1994,Female,Hope,26
1995,Female,Hope,45
1996,Female,Hope,35
1997,Female,Hope,37
1998,Female,Hope,47
1999,Female,Hope,38
2000,Female,Hope,51
2001,Female,Hope,40
2002,Female,Hope,36
2003,Female,Hope,44
2004,Female,Hope,29
2005,Female,Hope,33
2006,Female,Hope,24
2007,Female,Hope,43
2008,Female,Hope,30
2009,Female,Hope,29
2010,Female,Hope,28
2011,Female,Hope,34
2012,Female,Hope,42
2013,Female,Hope,34
2014,Female,Hope,18
2015,Female,Hope,35
2016,Female,Hope,24
2017,Female,Hope,33
1943,Female,Huia,10
1948,Female,Huia,11
1952,Female,Huia,14
1955,Female,Huia,11
1957,Female,Huia,12
1958,Female,Huia,10
1959,Female,Huia,15
1960,Female,Huia,15
1961,Female,Huia,15
1962,Female,Huia,13
1963,Female,Huia,11
