index,state,year,name,type,city,county,district,enroll,mmr,overall,xrel,xmed,xper,lat,lng
2636,California,2018-19,Monroe Elementary,Public,Riverside,Riverside,NA,104,98,98,NA,NA,NA,33.7145,-117.86318
2636,California,2018-19,Monroe Elementary,Public,Riverside,Riverside,NA,104,98,98,NA,NA,NA,37.930846,-121.249364
2636,California,2018-19,Monroe Elementary,Public,Riverside,Riverside,NA,104,98,98,NA,NA,NA,36.350999,-119.650522
2636,California,2018-19,Monroe Elementary,Public,Riverside,Riverside,NA,104,98,98,NA,NA,NA,37.725564,-122.430431
2636,California,2018-19,Monroe Elementary,Public,Riverside,Riverside,NA,104,98,98,NA,NA,NA,36.564251,-119.736514
2636,California,2018-19,Monroe Elementary,Public,Riverside,Riverside,NA,104,98,98,NA,NA,NA,34.40494,-119.73082
2636,California,2018-19,Monroe Elementary,Public,Riverside,Riverside,NA,104,98,98,NA,NA,NA,34.145367,-118.007834
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,33.934256,-117.431664
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,37.699224,-122.146083
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,33.7145,-117.86318
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,37.930846,-121.249364
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,36.350999,-119.650522
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,37.725564,-122.430431
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,36.564251,-119.736514
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,34.40494,-119.73082
2637,California,2018-19,Monroe Elementary,Public,San Leandro,Alameda,NA,92,98,98,NA,2,NA,34.145367,-118.007834
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,33.934256,-117.431664
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,37.699224,-122.146083
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,33.7145,-117.86318
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,37.930846,-121.249364
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,36.350999,-119.650522
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,37.725564,-122.430431
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,36.564251,-119.736514
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,34.40494,-119.73082
2638,California,2018-19,Monroe Elementary,Public,Santa Ana,Orange,NA,55,98,96,NA,NA,NA,34.145367,-118.007834
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,33.934256,-117.431664
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,37.699224,-122.146083
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,33.7145,-117.86318
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,37.930846,-121.249364
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,36.350999,-119.650522
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,37.725564,-122.430431
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,36.564251,-119.736514
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,34.40494,-119.73082
2639,California,2018-19,Monroe Elementary,Public,Stockton,San Joaquin,NA,59,98,98,NA,2,NA,34.145367,-118.007834
2640,California,2018-19,Monsonsultana Elementary,Public,Dinuba,Tulare,NA,58,98,98,NA,2,NA,36.544399,-119.335161
2641,California,2018-19,Montague Elementary,Public,Santa Clara,Santa Clara,NA,128,98,95,NA,NA,NA,37.38855,-121.946703
2641,California,2018-19,Montague Elementary,Public,Santa Clara,Santa Clara,NA,128,98,95,NA,NA,NA,41.728044,-122.52158
2642,California,2018-19,Montair Elementary,Public,Danville,Contra Costa,NA,91,98,98,NA,2,NA,37.819564,-122.004771
2643,California,2018-19,Montalvin Manor Elementary,Public,San Pablo,Contra Costa,NA,64,98,98,NA,2,NA,37.995058,-122.336194
2644,California,2018-19,Montalvo Elementary,Public,Ventura,Ventura,NA,68,98,98,NA,2,NA,34.255742,-119.206907
2645,California,2018-19,Montclaire Elementary,Public,Los Altos,Santa Clara,NA,65,98,98,NA,2,NA,37.34278,-122.082131
2646,California,2018-19,Monte Verde Elementary,Public,San Bruno,San Mateo,NA,98,98,98,NA,2,NA,37.636574,-122.451896
2647,California,2018-19,Monte Vista,Public,Monterey,Monterey,NA,87,98,98,NA,2,NA,36.589928,-121.907918
2647,California,2018-19,Monte Vista,Public,Monterey,Monterey,NA,87,98,98,NA,2,NA,34.26149,-118.781791
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,33.5778,-117.145213
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,34.230368,-118.235975
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,34.045788,-118.035567
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,33.737402,-117.897326
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,34.071169,-117.696716
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,33.190773,-117.212471
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,34.450524,-119.745786
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,38.329614,-122.680908
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,36.086863,-119.033587
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,34.699248,-118.152636
2648,California,2018-19,Monte Vista Elementary,Public,La Crescenta,Los Angeles,NA,104,98,98,NA,NA,NA,34.082218,-117.940102
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,33.5778,-117.145213
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,34.230368,-118.235975
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,34.045788,-118.035567
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,33.737402,-117.897326
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,34.071169,-117.696716
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,33.190773,-117.212471
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,34.450524,-119.745786
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,38.329614,-122.680908
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,36.086863,-119.033587
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,34.699248,-118.152636
2649,California,2018-19,Monte Vista Elementary,Public,El Monte,Los Angeles,NA,82,98,98,NA,2,NA,34.082218,-117.940102
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,33.5778,-117.145213
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,34.230368,-118.235975
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,34.045788,-118.035567
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,33.737402,-117.897326
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,34.071169,-117.696716
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,33.190773,-117.212471
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,34.450524,-119.745786
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,38.329614,-122.680908
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,36.086863,-119.033587
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,34.699248,-118.152636
2650,California,2018-19,Monte Vista Elementary,Public,Santa Ana,Orange,NA,99,98,98,NA,2,NA,34.082218,-117.940102
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,33.5778,-117.145213
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,34.230368,-118.235975
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,34.045788,-118.035567
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,33.737402,-117.897326
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,34.071169,-117.696716
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,33.190773,-117.212471
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,34.450524,-119.745786
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,38.329614,-122.680908
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,36.086863,-119.033587
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,34.699248,-118.152636
2651,California,2018-19,Monte Vista Elementary,Public,Montclair,San Bernardino,NA,92,98,98,NA,2,NA,34.082218,-117.940102
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,33.5778,-117.145213
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,34.230368,-118.235975
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,34.045788,-118.035567
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,33.737402,-117.897326
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,34.071169,-117.696716
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,33.190773,-117.212471
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,34.450524,-119.745786
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,38.329614,-122.680908
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,36.086863,-119.033587
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,34.699248,-118.152636
2652,California,2018-19,Monte Vista Elementary,Public,Vista,San Diego,NA,94,98,98,NA,2,NA,34.082218,-117.940102
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,33.5778,-117.145213
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,34.230368,-118.235975
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,34.045788,-118.035567
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,33.737402,-117.897326
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,34.071169,-117.696716
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,33.190773,-117.212471
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,34.450524,-119.745786
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,38.329614,-122.680908
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,36.086863,-119.033587
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,34.699248,-118.152636
2653,California,2018-19,Monte Vista Elementary,Public,Santa Barbara,Santa Barbara,NA,51,98,98,NA,2,NA,34.082218,-117.940102
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,33.5778,-117.145213
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,34.230368,-118.235975
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,34.045788,-118.035567
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,33.737402,-117.897326
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,34.071169,-117.696716
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,33.190773,-117.212471
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,34.450524,-119.745786
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,38.329614,-122.680908
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,36.086863,-119.033587
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,34.699248,-118.152636
2654,California,2018-19,Monte Vista Elementary,Public,Rohnert Park,Sonoma,NA,93,98,98,NA,2,NA,34.082218,-117.940102
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,33.5778,-117.145213
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,34.230368,-118.235975
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,34.045788,-118.035567
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,33.737402,-117.897326
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,34.071169,-117.696716
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,33.190773,-117.212471
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,34.450524,-119.745786
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,38.329614,-122.680908
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,36.086863,-119.033587
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,34.699248,-118.152636
2655,California,2018-19,Monte Vista Elementary,Public,Porterville,Tulare,NA,63,98,98,NA,2,NA,34.082218,-117.940102
2656,California,2018-19,Montebello Gardens Elementary,Public,Pico Rivera,Los Angeles,NA,57,98,98,NA,2,NA,34.008911,-118.089055
2657,California,2018-19,Montebello Park Elementary,Public,Los Angeles,Los Angeles,NA,89,98,98,NA,2,NA,34.013663,-118.135698
2658,California,2018-19,Montera Elementary,Public,Montclair,San Bernardino,NA,75,98,98,NA,2,NA,34.06446,-117.698774
2659,California,2018-19,Monterey Elementary,Public,San Bernardino,San Bernardino,NA,58,98,98,NA,2,NA,34.107816,-117.268405
2660,California,2018-19,Monterey Heights Elementary,Public,Lemon Grove,San Diego,NA,74,98,98,NA,2,NA,32.722382,-117.033114
2661,California,2018-19,Monterey Highlands Elementary,Public,Monterey Park,Los Angeles,NA,98,98,98,NA,2,NA,34.057765,-118.154901
2662,California,2018-19,Monterey Hills Elementary,Public,South Pasadena,Los Angeles,NA,132,98,91,NA,5,NA,34.103866,-118.164374
2663,California,2018-19,Monterey Vista Elementary,Public,Monterey Park,Los Angeles,NA,73,98,97,NA,NA,NA,34.055754,-118.109762
2664,California,2018-19,Montessori Elementary School Of Palm Springs,Private,Palm Springs,Riverside,NA,90,98,98,NA,2,NA,NA,NA
2665,California,2018-19,Montessori In Redlands,Private,Redlands,San Bernardino,NA,58,98,98,NA,2,NA,34.05316,-117.216251
2666,California,2018-19,Montgomery John J. Elementary,Public,Chula Vista,San Diego,NA,59,98,97,NA,NA,NA,32.597681,-117.068469
2667,California,2018-19,Morello Park Elementary,Public,Martinez,Contra Costa,NA,91,98,98,NA,2,NA,38.001356,-122.098891
2668,California,2018-19,Moreno Elementary,Public,Montclair,San Bernardino,NA,76,98,98,NA,2,NA,33.925304,-117.197186
2668,California,2018-19,Moreno Elementary,Public,Montclair,San Bernardino,NA,76,98,98,NA,2,NA,34.08813,-117.700275
2669,California,2018-19,Morey Avenue Early Childhood Development,Public,Sacramento,Sacramento,NA,76,98,98,NA,2,NA,38.63675,-121.464881
2670,California,2018-19,Morning Creek Elementary,Public,San Diego,San Diego,NA,103,98,98,NA,NA,NA,32.953334,-117.095638
2671,California,2018-19,Morningside Elementary,Public,Garden Grove,Orange,NA,77,98,98,NA,2,NA,34.288345,-118.433786
2671,California,2018-19,Morningside Elementary,Public,Garden Grove,Orange,NA,77,98,98,NA,2,NA,33.756804,-117.945618
2672,California,2018-19,Morris E. Dailey Charter Elementary,Public,Fresno,Fresno,NA,80,98,96,NA,NA,NA,36.778515,-119.811198
2673,California,2018-19,Morris K. Hamasaki Elementary,Public,Los Angeles,Los Angeles,NA,88,98,98,NA,2,NA,34.037289,-118.15987
2674,California,2018-19,Moscone George R. Elementary,Public,San Francisco,San Francisco,NA,52,98,98,NA,2,NA,37.756697,-122.412634
2675,California,2018-19,Mossdale Elementary,Public,Lathrop,San Joaquin,NA,87,98,98,NA,2,NA,37.801268,-121.306265
2676,California,2018-19,Mother Of Sorrows,Private,Los Angeles,Los Angeles,NA,62,98,98,NA,2,NA,33.9577322,-118.2741569
2677,California,2018-19,Mound Elementary,Public,Ventura,Ventura,NA,99,98,98,NA,2,NA,34.273007,-119.209227
2678,California,2018-19,Mountain Avenue Elementary,Public,La Crescenta,Los Angeles,NA,90,98,97,NA,1,NA,34.224792,-118.228224
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,34.248559,-118.272476
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,33.959997,-117.417794
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,37.969762,-121.980573
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,36.845729,-119.74668
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,34.124757,-117.917301
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,36.311043,-119.29486
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,34.257158,-118.738441
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,34.105897,-117.730165
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,34.455135,-119.815926
2679,California,2018-19,Mountain View Elementary,Public,Concord,Contra Costa,NA,51,98,96,NA,NA,NA,34.020938,-117.583841
2680,California,2018-19,Mountain View Elementary,Public,Fresno,Fresno,NA,85,98,98,NA,2,NA,34.248559,-118.272476
