index,series.name,network,season,title,imdb,engagement,date.aired,run.time,format,monster.name,monster.gender,monster.type,monster.subtype,monster.species,monster.real,monster.amount,caught.fred,caught.daphnie,caught.velma,caught.shaggy,caught.scooby,captured.fred,captured.daphnie,captured.velma,captured.shaggy,captured.scooby,unmask.fred,unmask.daphnie,unmask.velma,unmask.shaggy,unmask.scooby,snack.fred,snack.daphnie,snack.velma,snack.shaggy,snack.scooby,unmask.other,caught.other,caught.not,trap.work.first,setting.terrain,setting.country/state,suspects.amount,non-suspect,arrested,culprit.name,culprit.gender,culprit.amount,motive,if.it.wasnt.for,and.that,door.gag,number.of.snacks,split.up,another.mystery,set.a.trap,jeepers,jinkies,my.glasses,just.about.wrapped.up,zoinks,groovy,scooby.doo.where.are.you,rooby.rooby.roo,batman,scooby-dum,scrappy-doo,hex.girls,blue.falcon,fred.va,daphnie.va,velma.va,shaggy.va,scooby.va
160,Scooby-Doo and Scrappy-Doo (second series),ABC,1,The Chinese Food Factory,7.1,35,1980-11-08,8,TV Series (segmented),Chinese Food Factory Burglar,Male,Disguised,Masked,Human,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,NULL,Urban,California,0,TRUE,TRUE,Chinese Food Factory Burglar,Male,1,Theft,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
161,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Desert Dilemma,7.2,36,1980-11-15,8,TV Series (segmented),Arabian Magician,Male,Magician,Magician,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Saudi Arabia,0,NULL,FALSE,NULL,NULL,0,Experimentation,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
162,Scooby-Doo and Scrappy-Doo (second series),ABC,1,The Old Cat and Mouse Game,7.2,37,1980-11-15,8,TV Series (segmented),Cat Man,Male,Animal,Humanoid,Cat,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Mountain,South America,0,NULL,FALSE,NULL,NULL,0,Food,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
163,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Stow-Aways,6.8,32,1980-11-15,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Ocean,United States,1,FALSE,FALSE,Sailor,Male,1,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
164,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Mummy's the Word,7.2,36,1980-11-22,8,TV Series (segmented),Mummy,Male,Undead,Mummy,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Egypt,0,NULL,FALSE,NULL,NULL,0,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
165,Scooby-Doo and Scrappy-Doo (second series),ABC,1,"Hang in There, Scooby",7.2,37,1980-11-22,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Coast,United States,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
166,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Stuntman Scooby,7.2,36,1980-11-22,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,1,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
167,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Three Ding-a-Ling Circus,7.2,37,1980-11-29,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,1,FALSE,FALSE,Boss,Male,1,Competition,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
168,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Fantastic Island,7.1,31,1980-11-29,8,TV Series (segmented),Caveman,Male,Ancient,Caveman,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Island,United States,0,NULL,NULL,NULL,NULL,0,Assistance,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
169,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Long John Scrappy,6.8,32,1980-11-29,8,TV Series (segmented),Pirate,Male,Ancient,Pirate,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Ocean,United States,0,NULL,NULL,NULL,NULL,0,Abduction,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
170,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Bull Fright,6.8,32,1980-12-06,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Mexico,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
171,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Ghosts West,6.7,36,1980-12-06,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,United States,1,FALSE,FALSE,Inkeeper,Male,1,Haunt,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
172,Scooby-Doo and Scrappy-Doo (second series),ABC,1,A Bungle in the Jungle,7.1,31,1980-12-06,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Jungle,Africa,1,FALSE,FALSE,Nazrat of the Jungle,Male,1,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
173,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Fun Zone,7.1,31,1980-12-13,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,1,FALSE,FALSE,Killer Krunch,Male,1,Anger,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
174,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Swamp Witch,6.7,36,1980-12-13,8,TV Series (segmented),Swamp Witch,Female,Magician,Witch,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Swamp,United States,0,NULL,NULL,NULL,NULL,0,Food,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
175,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Sir Scooby and the Black Knight,7,29,1980-12-13,8,TV Series (segmented),Knight,Male,Ancient,Knight,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Scotland,0,NULL,NULL,NULL,NULL,0,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
176,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Waxworld,6.7,36,1980-12-20,8,TV Series (segmented),Wax Master,Male,Possessed Object,Statue,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,England,0,NULL,NULL,NULL,NULL,0,Abduction,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
177,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby in Wonderland,7,29,1980-12-20,8,TV Series (segmented),"Evil Trees,Caterpillar,Cheshire Cat,Queen of Hearts","Male,Male,Male,Female","Plant,Animal,Animal,Magician","Evil,Talking,Talking,Queen","Tree,Caterpillar,Cat,Human",FALSE,4,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,0,NULL,NULL,NULL,NULL,0,Imagination,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
178,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scrappy's Birthday,7,29,1980-12-20,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,1,FALSE,FALSE,Orderly,Male,1,Anger,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
179,Scooby-Doo and Scrappy-Doo (second series),ABC,1,South Seas Scare,7,32,1980-12-27,8,TV Series (segmented),Lava Monster,Male,Possessed Object,Statue,Lava,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Jungle,Hawaii,0,NULL,NULL,NULL,NULL,0,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
180,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Swiss Miss,6.7,29,1980-12-27,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Snow,Switzerland,1,FALSE,FALSE,Bulldog,Male,1,Competition,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
181,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Alaskan King Coward,7,32,1980-12-27,8,TV Series (segmented),Alaskan Monster,Male,Animal,Beast,Snow-Monster,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Snow,Alaska,0,NULL,NULL,NULL,NULL,0,Food,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
182,Scooby-Doo and Scrappy-Doo (second series),ABC,1,"Et Tu, Scoob?",6.7,29,1981-01-03,8,TV Series (segmented),Rocky Maximus,Male,Ancient,Gladiator,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,Italy,1,NULL,NULL,NULL,NULL,0,Competition,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
183,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Soggy Bog Scooby,6.7,29,1981-01-03,8,TV Series (segmented),Swamp Monster,Male,Animal,Beast,Swamp-Monster,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Swamp,United States,0,NULL,NULL,NULL,NULL,0,Food,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
184,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Gumbo,7,32,1981-01-03,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,Louisiana,1,FALSE,FALSE,Cheft,Male,1,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
185,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Way Out Scooby,7,32,1981-01-10,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Mars,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
186,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Strongman Scooby,7,32,1981-01-10,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Coast,United States,1,FALSE,FALSE,Bulldog,Male,1,Bully,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
187,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Moonlight Madness,7,32,1981-01-10,8,TV Series (segmented),Shaggy,Male,Animal,Werewolf,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Austria,1,FALSE,FALSE,Adolf,Male,1,Loneliness,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
188,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Dog Tag Scooby,7.1,31,1981-01-17,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,1,FALSE,FALSE,Sergent,Male,1,Training,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
189,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby at the Center of the World,7.1,31,1981-01-17,8,TV Series (segmented),"Rock Monsters,Rock Monsters","Male,Male","Possessed Object,Possessed Object","Rock,Rock","Cave-Monster,Cave-Monster",TRUE,2,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Cave,United States,0,NULL,NULL,NULL,NULL,0,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
190,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby's Trip to Ahz,7.1,31,1981-01-17,8,TV Series (segmented),Wicked Witch of the North by Southeast,Female,Magician,Witch,Human,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,0,NULL,NULL,NULL,NULL,0,Imagination,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
191,Scooby-Doo and Scrappy-Doo (second series),ABC,1,A Fright at the Opera,7.2,31,1981-01-24,8,TV Series (segmented),Phantom of the Sewers,Male,Disguised,Phantom,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,France,0,NULL,NULL,NULL,NULL,0,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
192,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Robot Ranch,7.1,31,1981-01-24,8,TV Series (segmented),Rawhide Red,Male,Mechanical,Robot,Object,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,0,NULL,NULL,NULL,NULL,0,Abduction,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
193,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Surprised Spies,7.1,31,1981-01-24,8,TV Series (segmented),Enemy Spy,Male,Disguised,Spy,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,California,0,NULL,NULL,NULL,NULL,0,Theft,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
194,Scooby-Doo and Scrappy-Doo (second series),ABC,1,The Invasion of the Scooby Snatchers,7.2,31,1981-01-31,8,TV Series (segmented),Alien,Male,Extraterrestrial,Alien,Alien,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,0,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
195,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Dooby Guru,7.1,31,1981-01-31,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Jungle,India,1,FALSE,FALSE,Taj Mahal Gaurd,Male,1,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
196,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby and the Bandit,7.2,31,1981-01-31,8,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,United States,2,FALSE,FALSE,"Bandit,Wilbur","Male,Male",2,Anger,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
197,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Nocchio,7.4,32,1981-09-19,8,TV Series (segmented),Pleasure Island Man,Male,Magician,Trickster,Human,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,0,NULL,NULL,NULL,NULL,0,Imagination,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
198,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Lighthouse Keeper Scooby,7.4,32,1981-09-19,8,TV Series (segmented),Pirate,Male,Ghost,Pirate,Human,TRUE,1,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Island,United States,0,NULL,NULL,NULL,NULL,0,Trespassing,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Don Messick
