year,months,state,stressor,stress_pct
2017,January-March,Missouri,Pesticides,2.6
2017,January-March,Missouri,Other,5.4
2017,January-March,Missouri,Unknown,5.3
2017,January-March,Montana,Varroa mites,34
2017,January-March,Montana,Other pests/parasites,13.6
2017,January-March,Montana,Disesases,NA
2017,January-March,Montana,Pesticides,2.3
2017,January-March,Montana,Other,5.6
2017,January-March,Montana,Unknown,0.1
2017,January-March,Nebraska,Varroa mites,14.9
2017,January-March,Nebraska,Other pests/parasites,0.3
2017,January-March,Nebraska,Disesases,0.4
2017,January-March,Nebraska,Pesticides,NA
2017,January-March,Nebraska,Other,2.2
2017,January-March,Nebraska,Unknown,1.2
2017,January-March,New Jersey,Varroa mites,16.3
2017,January-March,New Jersey,Other pests/parasites,0.7
2017,January-March,New Jersey,Disesases,0.3
2017,January-March,New Jersey,Pesticides,0.1
2017,January-March,New Jersey,Other,0.8
2017,January-March,New Jersey,Unknown,0.6
2017,January-March,New Mexico,Varroa mites,93.9
2017,January-March,New Mexico,Other pests/parasites,NA
2017,January-March,New Mexico,Disesases,87.4
2017,January-March,New Mexico,Pesticides,NA
2017,January-March,New Mexico,Other,2
2017,January-March,New Mexico,Unknown,NA
2017,January-March,New York,Varroa mites,20.4
2017,January-March,New York,Other pests/parasites,9.4
2017,January-March,New York,Disesases,9.8
2017,January-March,New York,Pesticides,4.4
2017,January-March,New York,Other,13.2
2017,January-March,New York,Unknown,10.9
2017,January-March,North Carolina,Varroa mites,34.7
2017,January-March,North Carolina,Other pests/parasites,17.4
2017,January-March,North Carolina,Disesases,0.2
2017,January-March,North Carolina,Pesticides,1.5
2017,January-March,North Carolina,Other,7.2
2017,January-March,North Carolina,Unknown,3.9
2017,January-March,North Dakota,Varroa mites,0.8
2017,January-March,North Dakota,Other pests/parasites,NA
2017,January-March,North Dakota,Disesases,NA
2017,January-March,North Dakota,Pesticides,NA
2017,January-March,North Dakota,Other,0.2
2017,January-March,North Dakota,Unknown,0.1
2017,January-March,Ohio,Varroa mites,25.8
2017,January-March,Ohio,Other pests/parasites,11.6
2017,January-March,Ohio,Disesases,0.6
2017,January-March,Ohio,Pesticides,0.1
2017,January-March,Ohio,Other,5.2
2017,January-March,Ohio,Unknown,16.5
2017,January-March,Oklahoma,Varroa mites,11.9
2017,January-March,Oklahoma,Other pests/parasites,1
2017,January-March,Oklahoma,Disesases,NA
2017,January-March,Oklahoma,Pesticides,0.1
2017,January-March,Oklahoma,Other,0.5
2017,January-March,Oklahoma,Unknown,0.3
2017,January-March,Oregon,Varroa mites,28.7
2017,January-March,Oregon,Other pests/parasites,8.5
2017,January-March,Oregon,Disesases,10.1
2017,January-March,Oregon,Pesticides,9.1
2017,January-March,Oregon,Other,15.4
2017,January-March,Oregon,Unknown,8.5
2017,January-March,Pennsylvania,Varroa mites,21
2017,January-March,Pennsylvania,Other pests/parasites,2.4
2017,January-March,Pennsylvania,Disesases,0.8
2017,January-March,Pennsylvania,Pesticides,2.9
2017,January-March,Pennsylvania,Other,3.6
2017,January-March,Pennsylvania,Unknown,7.3
2017,January-March,South Carolina,Varroa mites,12.6
2017,January-March,South Carolina,Other pests/parasites,5.3
2017,January-March,South Carolina,Disesases,0.4
2017,January-March,South Carolina,Pesticides,1.1
2017,January-March,South Carolina,Other,2.7
2017,January-March,South Carolina,Unknown,1.8
2017,January-March,South Dakota,Varroa mites,2.9
2017,January-March,South Dakota,Other pests/parasites,NA
2017,January-March,South Dakota,Disesases,NA
2017,January-March,South Dakota,Pesticides,NA
2017,January-March,South Dakota,Other,0.2
2017,January-March,South Dakota,Unknown,0.3
2017,January-March,Tennessee,Varroa mites,28.6
2017,January-March,Tennessee,Other pests/parasites,12.6
2017,January-March,Tennessee,Disesases,0.9
2017,January-March,Tennessee,Pesticides,2.4
2017,January-March,Tennessee,Other,8.1
2017,January-March,Tennessee,Unknown,7
2017,January-March,Texas,Varroa mites,36.2
2017,January-March,Texas,Other pests/parasites,22.5
2017,January-March,Texas,Disesases,2
2017,January-March,Texas,Pesticides,5.1
2017,January-March,Texas,Other,3.5
2017,January-March,Texas,Unknown,3.6
2017,January-March,Utah,Varroa mites,38.7
2017,January-March,Utah,Other pests/parasites,NA
2017,January-March,Utah,Disesases,0.1
2017,January-March,Utah,Pesticides,NA
2017,January-March,Utah,Other,2
2017,January-March,Utah,Unknown,0.3
2017,January-March,Vermont,Varroa mites,6
2017,January-March,Vermont,Other pests/parasites,0.7
2017,January-March,Vermont,Disesases,2.1
2017,January-March,Vermont,Pesticides,0.2
2017,January-March,Vermont,Other,0.9
2017,January-March,Vermont,Unknown,2.1
2017,January-March,Virginia,Varroa mites,21.4
2017,January-March,Virginia,Other pests/parasites,12.8
2017,January-March,Virginia,Disesases,2.8
2017,January-March,Virginia,Pesticides,3.2
2017,January-March,Virginia,Other,7.4
2017,January-March,Virginia,Unknown,8.4
2017,January-March,Washington,Varroa mites,6.8
2017,January-March,Washington,Other pests/parasites,0.1
2017,January-March,Washington,Disesases,NA
2017,January-March,Washington,Pesticides,NA
2017,January-March,Washington,Other,8.1
2017,January-March,Washington,Unknown,4.4
2017,January-March,West Virginia,Varroa mites,15.8
2017,January-March,West Virginia,Other pests/parasites,1
2017,January-March,West Virginia,Disesases,0.2
2017,January-March,West Virginia,Pesticides,NA
2017,January-March,West Virginia,Other,11.9
2017,January-March,West Virginia,Unknown,1.3
2017,January-March,Wisconsin,Varroa mites,19
2017,January-March,Wisconsin,Other pests/parasites,1.9
2017,January-March,Wisconsin,Disesases,1.1
2017,January-March,Wisconsin,Pesticides,2
2017,January-March,Wisconsin,Other,4
2017,January-March,Wisconsin,Unknown,10.5
2017,January-March,Wyoming,Varroa mites,0.2
2017,January-March,Wyoming,Other pests/parasites,NA
2017,January-March,Wyoming,Disesases,0.2
2017,January-March,Wyoming,Pesticides,NA
2017,January-March,Wyoming,Other,0.6
2017,January-March,Wyoming,Unknown,NA
2017,January-March,Other States,Varroa mites,3.4
2017,January-March,Other States,Other pests/parasites,0.8
2017,January-March,Other States,Disesases,6.6
2017,January-March,Other States,Pesticides,2.6
2017,January-March,Other States,Other,1.8
2017,January-March,Other States,Unknown,2.5
2017,January-March,United States,Varroa mites,42.2
2017,January-March,United States,Other pests/parasites,15.6
2017,January-March,United States,Disesases,7.1
2017,January-March,United States,Pesticides,8.9
2017,January-March,United States,Other,7.2
2017,January-March,United States,Unknown,7.4
2017,April-June,Alabama,Varroa mites,17.9
2017,April-June,Alabama,Other pests/parasites,13.6
2017,April-June,Alabama,Disesases,NA
2017,April-June,Alabama,Pesticides,4.2
2017,April-June,Alabama,Other,9.4
2017,April-June,Alabama,Unknown,5.3
2017,April-June,Arizona,Varroa mites,57.8
2017,April-June,Arizona,Other pests/parasites,15.6
2017,April-June,Arizona,Disesases,19.4
2017,April-June,Arizona,Pesticides,12.2
2017,April-June,Arizona,Other,20.1
2017,April-June,Arizona,Unknown,0.7
2017,April-June,Arkansas,Varroa mites,24.5
2017,April-June,Arkansas,Other pests/parasites,12.2
2017,April-June,Arkansas,Disesases,2.4
2017,April-June,Arkansas,Pesticides,4.9
2017,April-June,Arkansas,Other,3.4
2017,April-June,Arkansas,Unknown,3.1
2017,April-June,California,Varroa mites,36.1
2017,April-June,California,Other pests/parasites,7.5
2017,April-June,California,Disesases,2.9
2017,April-June,California,Pesticides,12.4
2017,April-June,California,Other,4.7
2017,April-June,California,Unknown,3
2017,April-June,Colorado,Varroa mites,31.6
2017,April-June,Colorado,Other pests/parasites,0.9
2017,April-June,Colorado,Disesases,5.3
2017,April-June,Colorado,Pesticides,3.2
2017,April-June,Colorado,Other,4.7
2017,April-June,Colorado,Unknown,0.1
2017,April-June,Connecticut,Varroa mites,9.7
2017,April-June,Connecticut,Other pests/parasites,0.2
2017,April-June,Connecticut,Disesases,NA
2017,April-June,Connecticut,Pesticides,0.5
2017,April-June,Connecticut,Other,2
2017,April-June,Connecticut,Unknown,0.7
2017,April-June,Florida,Varroa mites,36.3
2017,April-June,Florida,Other pests/parasites,14.3
2017,April-June,Florida,Disesases,6.1
2017,April-June,Florida,Pesticides,9
2017,April-June,Florida,Other,6.4
2017,April-June,Florida,Unknown,18.6
2017,April-June,Georgia,Varroa mites,33
2017,April-June,Georgia,Other pests/parasites,5.6
2017,April-June,Georgia,Disesases,1
2017,April-June,Georgia,Pesticides,6.7
2017,April-June,Georgia,Other,6.3
2017,April-June,Georgia,Unknown,2.8
2017,April-June,Hawaii,Varroa mites,89.5
2017,April-June,Hawaii,Other pests/parasites,3.5
2017,April-June,Hawaii,Disesases,NA
2017,April-June,Hawaii,Pesticides,NA
2017,April-June,Hawaii,Other,0.4
2017,April-June,Hawaii,Unknown,NA
2017,April-June,Idaho,Varroa mites,31.2
2017,April-June,Idaho,Other pests/parasites,7.4
2017,April-June,Idaho,Disesases,3.9
2017,April-June,Idaho,Pesticides,8.2
2017,April-June,Idaho,Other,7.7
2017,April-June,Idaho,Unknown,4.7
2017,April-June,Illinois,Varroa mites,11
2017,April-June,Illinois,Other pests/parasites,4.2
2017,April-June,Illinois,Disesases,0.7
2017,April-June,Illinois,Pesticides,2.9
2017,April-June,Illinois,Other,5.5
2017,April-June,Illinois,Unknown,1.4
2017,April-June,Indiana,Varroa mites,5.9
2017,April-June,Indiana,Other pests/parasites,2.3
2017,April-June,Indiana,Disesases,0.1
2017,April-June,Indiana,Pesticides,32.1
2017,April-June,Indiana,Other,8.6
2017,April-June,Indiana,Unknown,1.3
2017,April-June,Iowa,Varroa mites,39.4
2017,April-June,Iowa,Other pests/parasites,27.7
2017,April-June,Iowa,Disesases,7.6
2017,April-June,Iowa,Pesticides,26.7
2017,April-June,Iowa,Other,8.2
2017,April-June,Iowa,Unknown,0.9
2017,April-June,Kansas,Varroa mites,19.7
2017,April-June,Kansas,Other pests/parasites,9.6
2017,April-June,Kansas,Disesases,0.7
2017,April-June,Kansas,Pesticides,22.2
2017,April-June,Kansas,Other,1.8
2017,April-June,Kansas,Unknown,7.8
2017,April-June,Kentucky,Varroa mites,28.5
2017,April-June,Kentucky,Other pests/parasites,12.9
2017,April-June,Kentucky,Disesases,1.1
2017,April-June,Kentucky,Pesticides,5
2017,April-June,Kentucky,Other,4.8
2017,April-June,Kentucky,Unknown,2.1
2017,April-June,Louisiana,Varroa mites,26.2
2017,April-June,Louisiana,Other pests/parasites,3.5
2017,April-June,Louisiana,Disesases,NA
2017,April-June,Louisiana,Pesticides,2.1
2017,April-June,Louisiana,Other,1.6
2017,April-June,Louisiana,Unknown,0.7
2017,April-June,Maine,Varroa mites,3.6
2017,April-June,Maine,Other pests/parasites,3.6
2017,April-June,Maine,Disesases,3.4
2017,April-June,Maine,Pesticides,3.6
2017,April-June,Maine,Other,1.6
2017,April-June,Maine,Unknown,14.2
2017,April-June,Maryland,Varroa mites,3.3
2017,April-June,Maryland,Other pests/parasites,6.9
2017,April-June,Maryland,Disesases,0.7
2017,April-June,Maryland,Pesticides,0.2
2017,April-June,Maryland,Other,2
2017,April-June,Maryland,Unknown,1
2017,April-June,Massachusetts,Varroa mites,13.8
2017,April-June,Massachusetts,Other pests/parasites,11.4
2017,April-June,Massachusetts,Disesases,11.8
2017,April-June,Massachusetts,Pesticides,9.9
2017,April-June,Massachusetts,Other,0.4
2017,April-June,Massachusetts,Unknown,1.6
2017,April-June,Michigan,Varroa mites,24.4
2017,April-June,Michigan,Other pests/parasites,9.8
2017,April-June,Michigan,Disesases,0.2
2017,April-June,Michigan,Pesticides,1.7
2017,April-June,Michigan,Other,1
2017,April-June,Michigan,Unknown,0.6
2017,April-June,Minnesota,Varroa mites,21.4
2017,April-June,Minnesota,Other pests/parasites,4.7
2017,April-June,Minnesota,Disesases,2.4
2017,April-June,Minnesota,Pesticides,13.3
2017,April-June,Minnesota,Other,6.6
2017,April-June,Minnesota,Unknown,2.2
2017,April-June,Mississippi,Varroa mites,14.4
2017,April-June,Mississippi,Other pests/parasites,0.6
2017,April-June,Mississippi,Disesases,NA
2017,April-June,Mississippi,Pesticides,1.3
2017,April-June,Mississippi,Other,2.9
2017,April-June,Mississippi,Unknown,0.5
2017,April-June,Missouri,Varroa mites,13.8
2017,April-June,Missouri,Other pests/parasites,8.7
2017,April-June,Missouri,Disesases,3
2017,April-June,Missouri,Pesticides,1
2017,April-June,Missouri,Other,5.1
2017,April-June,Missouri,Unknown,1.8
2017,April-June,Montana,Varroa mites,24.3
2017,April-June,Montana,Other pests/parasites,3.8
2017,April-June,Montana,Disesases,4.2
2017,April-June,Montana,Pesticides,3.3
2017,April-June,Montana,Other,4.4
2017,April-June,Montana,Unknown,0.6
2017,April-June,Nebraska,Varroa mites,73.8
2017,April-June,Nebraska,Other pests/parasites,67.2
2017,April-June,Nebraska,Disesases,0.7
2017,April-June,Nebraska,Pesticides,66.6
2017,April-June,Nebraska,Other,8.9
2017,April-June,Nebraska,Unknown,0.5
2017,April-June,New Jersey,Varroa mites,24.1
2017,April-June,New Jersey,Other pests/parasites,5.4
2017,April-June,New Jersey,Disesases,2.3
2017,April-June,New Jersey,Pesticides,1.9
2017,April-June,New Jersey,Other,0.3
2017,April-June,New Jersey,Unknown,0.7
2017,April-June,New Mexico,Varroa mites,88.4
2017,April-June,New Mexico,Other pests/parasites,0.6
2017,April-June,New Mexico,Disesases,72.9
2017,April-June,New Mexico,Pesticides,NA
2017,April-June,New Mexico,Other,35.6
2017,April-June,New Mexico,Unknown,0.6
2017,April-June,New York,Varroa mites,21.7
2017,April-June,New York,Other pests/parasites,2.2
2017,April-June,New York,Disesases,2.2
2017,April-June,New York,Pesticides,2.1
2017,April-June,New York,Other,9.1
2017,April-June,New York,Unknown,0.1
2017,April-June,North Carolina,Varroa mites,23.4
2017,April-June,North Carolina,Other pests/parasites,5.5
2017,April-June,North Carolina,Disesases,2.3
2017,April-June,North Carolina,Pesticides,0.8
2017,April-June,North Carolina,Other,5.1
2017,April-June,North Carolina,Unknown,1.5
2017,April-June,North Dakota,Varroa mites,27.9
2017,April-June,North Dakota,Other pests/parasites,3.6
2017,April-June,North Dakota,Disesases,2.8
2017,April-June,North Dakota,Pesticides,5.4
2017,April-June,North Dakota,Other,3
2017,April-June,North Dakota,Unknown,0.4
2017,April-June,Ohio,Varroa mites,45.6
2017,April-June,Ohio,Other pests/parasites,6.4
2017,April-June,Ohio,Disesases,6.2
2017,April-June,Ohio,Pesticides,10.5
2017,April-June,Ohio,Other,16.8
2017,April-June,Ohio,Unknown,3
2017,April-June,Oklahoma,Varroa mites,23
2017,April-June,Oklahoma,Other pests/parasites,1.6
2017,April-June,Oklahoma,Disesases,11.1
2017,April-June,Oklahoma,Pesticides,0.3
2017,April-June,Oklahoma,Other,7.6
2017,April-June,Oklahoma,Unknown,0.2
2017,April-June,Oregon,Varroa mites,32.7
2017,April-June,Oregon,Other pests/parasites,9
2017,April-June,Oregon,Disesases,10.2
2017,April-June,Oregon,Pesticides,3.6
2017,April-June,Oregon,Other,14.8
2017,April-June,Oregon,Unknown,9.6
2017,April-June,Pennsylvania,Varroa mites,13.9
2017,April-June,Pennsylvania,Other pests/parasites,1
2017,April-June,Pennsylvania,Disesases,0.8
2017,April-June,Pennsylvania,Pesticides,1.4
2017,April-June,Pennsylvania,Other,2.4
2017,April-June,Pennsylvania,Unknown,1.6
2017,April-June,South Carolina,Varroa mites,23.9
2017,April-June,South Carolina,Other pests/parasites,21.3
2017,April-June,South Carolina,Disesases,14.7
2017,April-June,South Carolina,Pesticides,17.9
2017,April-June,South Carolina,Other,4.1
2017,April-June,South Carolina,Unknown,0.3
2017,April-June,South Dakota,Varroa mites,20.9
2017,April-June,South Dakota,Other pests/parasites,1.4
2017,April-June,South Dakota,Disesases,1.3
2017,April-June,South Dakota,Pesticides,9.7
2017,April-June,South Dakota,Other,6.2
2017,April-June,South Dakota,Unknown,3.6
2017,April-June,Tennessee,Varroa mites,47.4
2017,April-June,Tennessee,Other pests/parasites,24.9
2017,April-June,Tennessee,Disesases,1
2017,April-June,Tennessee,Pesticides,3.1
2017,April-June,Tennessee,Other,10.4
2017,April-June,Tennessee,Unknown,3.9
