Donor Name,"""True"" Donor - Pride Sponsor Match Only","""True"" Donor - Fortune Match Only",Pride and Sponsor Match?,Donor Name - Combined
HEALTHY GOVT COMMITTEE PAC (BLUE CROSS-BLUE SHIELD OF ARIZONA),NA,NA,NA,NA
HEARPAC,NA,NA,NA,NA
HEARTLAND DENTAL,NA,NA,NA,NA
HEARTLAND INSTITUTE,NA,NA,NA,NA
HEARTLAND PROSPERITY,NA,NA,NA,NA
HEARTPLACE PAC,NA,NA,NA,NA
HEDGES TRUST,NA,NA,NA,NA
HEDRICK BROTHERS CONSTRUCTION CO,NA,NA,NA,NA
"HEDRICK BROTHERS CONSTRUCTION CO., INC.",NA,NA,NA,NA
HEELY FAMILY TRUST,NA,NA,NA,NA
HEFFLEY & ASSOCIATES,NA,NA,NA,NA
HEIDT DESIGN,NA,NA,NA,NA
HEIHN FAMILY REV TRUST,NA,NA,NA,NA
HEINRICH LIVING TRUST,NA,NA,NA,NA
HELENA AGRI ENTERPRISES LLC,NA,NA,NA,NA
"HELMICH CONSULTING, INC.",NA,NA,NA,NA
HELPING YOU,NA,NA,NA,NA
HELTON REV LIVING TRUST,NA,NA,NA,NA
HENDERSON FAMILY LIVING TRUST,NA,NA,NA,NA
"HENDRICK BROTHERS CONSTRUCTION, INC",NA,NA,NA,NA
HENRY VANDERPOEL FAMILY TRUST,NA,NA,NA,NA
HERBERT M. EWING LIVING TRUST,NA,NA,NA,NA
HERGERT REVOCABLE TRUST,NA,NA,NA,NA
HERITAGE HEALTH REHAB,NA,NA,NA,NA
HERITAGE INSURANCE,NA,NA,NA,NA
"HERITAGE MGA, LLC",NA,NA,NA,NA
HERITAGE PRESCHOOLS LLC,NA,NA,NA,NA
HERNDON PLANT OAKLEY LTD.,NA,NA,NA,NA
HERRING KELLY,NA,NA,NA,NA
HESTER INVESTMENTS,NA,NA,NA,NA
HICKEY LAW FIRM PA,NA,NA,NA,NA
HIGHLAND CAPITAL MANAGEMENT,NA,NA,NA,NA
HIGHLANDS PHYSICIANS PAC,NA,NA,NA,NA
HILLCO PAC,NA,NA,NA,NA
HILLIARD BROTHERS OF FLORIDA,NA,NA,NA,NA
"HILLIARD GROWERS, LLC",NA,NA,NA,NA
HILLIARD PRODUCE LLC,NA,NA,NA,NA
HILLSBOROUGH COUNTY AGRICULTURAL PAC,NA,NA,NA,NA
HILTON F SCHWEITZER JR LIVING TRUST,NA,NA,NA,NA
HINES STEELE,NA,NA,NA,NA
HMH CONSTRUCTION LLC,NA,NA,NA,NA
HNTB HOLDINGS LTD. POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
HOCHHEIM PRAIRIE POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
"HODGE LOGGING, TIMBER & FARMS LLC",NA,NA,NA,NA
HOFF HARVESTING,NA,NA,NA,NA
HOLLAND & KNIGHT FL PAC,NA,NA,NA,NA
HOLLAND & KNIGHT FLORIDA POLITICAL COMMI,NA,NA,NA,NA
HOLLAND & KNIGHT FLORIDA POLITICAL COMMITTEE,NA,NA,NA,NA
HOLLY 5224 LLC,NA,NA,NA,NA
HOLT FARMS,NA,NA,NA,NA
HOME BUILDERS ASSN OF CENTRAL AZ POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
HOME BUILDERS ASSOC. OF CENTRAL AZ,NA,NA,NA,NA
HOME BUILDERS ASSOC. OF CENTRAL AZ - PAC 1452,NA,NA,NA,NA
HOME BUILDERS ASSOCIATION OF CENTRAL ARIZONA,NA,NA,NA,NA
HOME BUILDERS ASSOCIATION OF CENTRAL AZ,NA,NA,NA,NA
HOME BUILDERS ASSOCIATION OF CENTRAL AZ PAC,NA,NA,NA,NA
HOME CARE POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
HOME PAC I.B.C.A. - PAC,NA,NA,NA,NA
"HOME SURETY TITLE & ESCROW, LLC",NA,NA,NA,NA
HOME-PAC GREATER HOUSTON BUILDERS ASSOCIATION,NA,NA,NA,NA
HOMEPAC OF TEXAS,NA,NA,NA,NA
HOMEPAC OF THE TEXAS ASSN. OF BUILDERS,NA,NA,NA,NA
HOMER BONNER JACOBS ET AL.,NA,NA,NA,NA
"HOMES BY WEST BAY, LLC",NA,NA,NA,NA
"HOMESTEAD FARM AND LAWN, LLC",NA,NA,NA,NA
HONEST LEADERSHIP,NA,NA,NA,NA
"HONORING MY FATHER, LLC",NA,NA,NA,NA
HOOKER JONES CO,NA,NA,NA,NA
HOOKS BBQ,NA,NA,NA,NA
HOOPER ED,NA,NA,NA,NA
HOOVER SLOVACEK LLP,NA,NA,NA,NA
"HOOVER SLOVACEK, LLP",NA,NA,NA,NA
HOPE FOR THE FUTURE,NA,NA,NA,NA
HOPEBRIDGE LLC,NA,NA,NA,NA
HOPPING GREEN & SAMS PA,NA,NA,NA,NA
"HOPPING GREEN & SAMS, P.A.",NA,NA,NA,NA
HORACE L OR ARIENA CHEEK LIVING TRUST,NA,NA,NA,NA
HORIZON THERAPEUTICS USA INC,NA,NA,NA,NA
HORN BEVERAGE COMPANY INC,NA,NA,NA,NA
HORTON LIVING TRUST,NA,NA,NA,NA
HOSPAC,NA,NA,NA,NA
HOSPITALITY HEALTH ER POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
HOTEL DEVELOPMENT & MGMT GROUP LLC,NA,NA,NA,NA
HOUSE REPUBLICAN CAUCUS,NA,NA,NA,NA
HOUSING INDUSTRY PAC,NA,NA,NA,NA
HOUSTON PILOTS PAC FUND,NA,NA,NA,NA
HOUSTON POLICE OFFICERS UNION PAC,NA,NA,NA,NA
HOUSTON POLICE OFFICERS' UNION,NA,NA,NA,NA
HOUSTON POLICE OFFICERS' UNION PAC,NA,NA,NA,NA
HOUSTON POLICE RETIRED OFFICERS ASSOCIATION - P.A.C.,NA,NA,NA,NA
HOWELL BROTHERS,NA,NA,NA,NA
"HOYT LANE AND SON PLUMBING, INC.",NA,NA,NA,NA
HPCP INVESTMENTS LLC,NA,NA,NA,NA
HS LAW PAC,NA,NA,NA,NA
HUB PAC,NA,NA,NA,NA
HUCK PAC,NA,NA,NA,NA
HUDSON FOODSTORES INC,NA,NA,NA,NA
"HUETOWN CHIROPRACTIC CLINIC, LLC",NA,NA,NA,NA
HUEY P. BARRILEAUX LIVING TRUST,NA,NA,NA,NA
"HUFF AIR, LLC",NA,NA,NA,NA
HUGH MILLER TRUST,NA,NA,NA,NA
HULGAN FAMILY TRUST,NA,NA,NA,NA
HUNDLEY FARMS INC,NA,NA,NA,NA
HUNTON ANDREWS KURTH TEXAS PAC,NA,NA,NA,NA
"HUNTON ANDREWS KURTH, LLP",NA,NA,NA,NA
HUSCH BLACKWELL LLP,NA,NA,NA,NA
HUSKEY FAMILY TRUST,NA,NA,NA,NA
"HUSS DRILLING, INC.",NA,NA,NA,NA
HUTSON COMPANY INC,NA,NA,NA,NA
HY BRIDGING LLC,NA,NA,NA,NA
I. TERRY & JANET A DEWITT LIVING TRUST,NA,NA,NA,NA
IBC STATE PAC,NA,NA,NA,NA
IBEW PAC VOLUNTARY FUND,NA,NA,NA,NA
IBWDA PAC,NA,NA,NA,NA
IBWDA-PAC,NA,NA,NA,NA
ICUA PAC,NA,NA,NA,NA
ICULAC,NA,NA,NA,NA
IDAHO AGC,NA,NA,NA,NA
IDAHO ASSN OF REALTORS,NA,NA,NA,NA
IDAHO ASSOC OF REALTORS PAC,NA,NA,NA,NA
IDAHO ASSOCIATION OF REALTORS,NA,NA,NA,NA
IDAHO ASSOCIATION OF REALTORS INC.,NA,NA,NA,NA
IDAHO AUTOMOBILE DEALERS ASSOC,NA,NA,NA,NA
"IDAHO AUTOMOBILE DEALERS ASSOC., INC. AUTOPAC",NA,NA,NA,NA
"IDAHO AUTOMOBILE DEALERS ASSOCIATION, INC",NA,NA,NA,NA
IDAHO BANKERS ASSOC,NA,NA,NA,NA
"IDAHO BANKERS ASSOCIATION, INC.",NA,NA,NA,NA
IDAHO CABLE BROADBAND ASSOCATION PAC,NA,NA,NA,NA
IDAHO CABLE BROADBAND ASSOCIATION,NA,NA,NA,NA
IDAHO CATTLE PAC,NA,NA,NA,NA
IDAHO CHOOSES LIFE PAC,NA,NA,NA,NA
IDAHO FOREST GROUP,NA,NA,NA,NA
IDAHO FORREST GROUP,NA,NA,NA,NA
IDAHO HEALTH CARE ASSOCIATION,NA,NA,NA,NA
IDAHO LAND FUND,NA,NA,NA,NA
IDAHO LAND TITLE ASSOCIATION,NA,NA,NA,NA
IDAHO PETROLEUM MARKETERS,NA,NA,NA,NA
IDAHO PETROLEUM MARKETERS ASSOC,NA,NA,NA,NA
IDAHO PETROLEUM MARKETERS ASSOC.,NA,NA,NA,NA
IDAHO POTATO INDUSTRY P.A.C.,NA,NA,NA,NA
IDAHO POWER,NA,NA,NA,NA
IDAHO POWER COMPANY,NA,NA,NA,NA
IDAHO SOFT DRINK ASSOCIATION PAC,NA,NA,NA,NA
IDAHO SOFT DRINK PAC,NA,NA,NA,NA
IDAHO SUGAR BEET GROWERS,NA,NA,NA,NA
IDAHO SUGARBEET GROWERS PAC,NA,NA,NA,NA
IDAHO VICTORY FUND,NA,NA,NA,NA
IDPAC,NA,NA,NA,NA
IEC POWER PAC,NA,NA,NA,NA
IHCA - PAC,NA,NA,NA,NA
"IKAROS, LLC",NA,NA,NA,NA
IMPAC,NA,NA,NA,NA
IMPACT,NA,NA,NA,NA
INCLINE P&C GROUP PAC,NA,NA,NA,NA
INDEPENDENT BANKERS ASSOCIATION OF TEXAS PAC,NA,NA,NA,NA
INDEPENDENT BANKERS ASSOCIATION OF TEXAS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
INDEPENDENT INSURANCE AGENTS OF TEXAS PAC,NA,NA,NA,NA
INDEPENDENT MEDICINE'S PAC-TN,NA,NA,NA,NA
INDULGENCES & EXCEPTIONAL THINGS,NA,NA,NA,NA
INNOVATIVE BUSINESS CONSULTING,NA,NA,NA,NA
INSPIRED GRAPHICS AND DESIGN,NA,NA,NA,NA
INSURANCE AND FINANCIAL ADVISORS PAC,NA,NA,NA,NA
INSURANCE AUTO AUCTIONS,NA,NA,NA,NA
INSURANCE METRICS CORPORATION,NA,NA,NA,NA
INSURGINT STRATEGIES LLC,NA,NA,NA,NA
INSURING FLORIDA'S FUTURE,NA,NA,NA,NA
INSURORS OF TN PAC,NA,NA,NA,NA
INTERIORS UNLIMITED,NA,NA,NA,NA
INTERMOUNTAIN GAS COMPANY,NA,NA,NA,NA
INTERNATIONAL BANK OF COMMERCE COMMITTEE FOR IMPROVEMENT AND BETTERMENT OF THE COUNTRY,NA,NA,NA,NA
INTERNATIONAL INSULATION PRODUCTS,NA,NA,NA,NA
INTERNATIONAL LOCATOR SERVICE,NA,NA,NA,NA
INTERNATIONAL LONGSHOREMAN ASSOCIATION PAC LOCAL 1416,NA,NA,NA,NA
INTERNATIONAL WINES INC,NA,NA,NA,NA
INTERNATIONAL WINES INC.,NA,NA,NA,NA
IRETON FAMILY TRUST,NA,NA,NA,NA
IRVING FAMILY TRUST,NA,NA,NA,NA
ISBELL FAMILY TRUST,NA,NA,NA,NA
"ISENBERG FAMILY INVESTMENTS, LLC",NA,NA,NA,NA
ISLAND 301 LLC,NA,NA,NA,NA
IVY PREP LEARNING CENTER,NA,NA,NA,NA
IWP,NA,NA,NA,NA
J & M LINDALE REATY LP,NA,NA,NA,NA
"J & P TILES, INC.",NA,NA,NA,NA
J & S PROPERTIES,NA,NA,NA,NA
J ALFREDO ARMAS PROFESSIONAL LLC,NA,NA,NA,NA
J NICHOLS INVESTMENTS LLC,NA,NA,NA,NA
J-D SPRING HOLLOW RANCH,NA,NA,NA,NA
"J. ALVAREZ, INC.",NA,NA,NA,NA
"J. J. TAYLOR COMPANIES, INC.",NA,NA,NA,NA
J. R. HILL INVESTMENTS,NA,NA,NA,NA
J.C. NAILS,NA,NA,NA,NA
J.D. SMITH LIVING TRUST,NA,NA,NA,NA
J.K. OR J.B. CAIN LIVING TRUST,NA,NA,NA,NA
J.L. GLASS RANCH,NA,NA,NA,NA
J.R. SMITH TRUST,NA,NA,NA,NA
J.W.E. CONSULTING INC.,NA,NA,NA,NA
JAC RU CONSULTING SERVICES LLC,NA,NA,NA,NA
JACK - PAC,NA,NA,NA,NA
JACK CHRISTIE CAMPAIGN,NA,NA,NA,NA
JACK OWEN MANAGEMENT TRUST,NA,NA,NA,NA
JACK W. OR DEANNA J. SPENCER TRUST,NA,NA,NA,NA
JACKSON REVOCABLE TRUST,NA,NA,NA,NA
JACKSONVILLE KENNEL CLUB,NA,NA,NA,NA
JACKSONVILLE KENNEL CLUB INC,NA,NA,NA,NA
"JACKSONVILLE KENNEL CLUB, INC.",NA,NA,NA,NA
JACKSONVILLE REALTY LLC,NA,NA,NA,NA
"JAIME CAPELO, PC",NA,NA,NA,NA
JAMES & PATRICIA VANDERPLOEG REVOCABLE TRUST,NA,NA,NA,NA
JAMES A LEGEE TRUST,NA,NA,NA,NA
JAMES C MEMMER REVOCABLE TRUST,NA,NA,NA,NA
JAMES CANDLAND,NA,NA,NA,NA
JAMES CONSULTING ENTERPRISES,NA,NA,NA,NA
JAMES D ROGERS AND SUE S ROGERS REVOCABLE LIVING TRUST,NA,NA,NA,NA
JAMES D. THOMPSON TRUST,NA,NA,NA,NA
JAMES H & JUDY A REDDING REV LVG TR,NA,NA,NA,NA
JAMES H PIERSON AND KIMBERLY J PIERSON REV LIVING TRUST,NA,NA,NA,NA
JAMES JANAK CATTLE COMPANY,NA,NA,NA,NA
JAMES MUELLER REV TRUST UAD,NA,NA,NA,NA
JAMES N. LANDRUM & BIRDINE V. LANDRUM REV LIV TRUST,NA,NA,NA,NA
"JAMES R. FINCHER TIMBER COMPANY, INC.",NA,NA,NA,NA
JAMES ROBERT BRYAN LLC,NA,NA,NA,NA
"JAMES ROSS GUNNELLS, ROSS PROPERTIES, INC",NA,NA,NA,NA
"JAMES S. SMITH CONTRACTORS, LLC",NA,NA,NA,NA
JAMES&MARION GRANT MGMT TRUST,NA,NA,NA,NA
JANET PFEIFER REVOCABLE LIVING TRUST,NA,NA,NA,NA
JANIS L SHULL LIVING TRUST,NA,NA,NA,NA
JASALL ENTERPRISES,NA,NA,NA,NA
JASON A SETCHEN PA,NA,NA,NA,NA
JASPER FAMILY TRUST,NA,NA,NA,NA
JAVIER A LOPEZ PA,NA,NA,NA,NA
JAY B. JENSEN AND ALICE M. JENSEN FAMILY TRUST,NA,NA,NA,NA
JDN FARM,NA,NA,NA,NA
JEAN M. BARRY TRUST,NA,NA,NA,NA
JEANNE K FAIRLEY LIVING TRUST,NA,NA,NA,NA
JEFF BRANICK CAMPAIGN,NA,NA,NA,NA
"JEFF KOTTKAMP, P.A",NA,NA,NA,NA
"JEFF KOTTKAMP, P.A.",NA,NA,NA,NA
JEFFERS FUNERAL AND CREMATION SERVICES,NA,NA,NA,NA
"JEFFERSON ENTERPRISE, LLC",NA,NA,NA,NA
JEFFERSON MONROE CONSULTING LLC,NA,NA,NA,NA
JEFFREY AND CONSTANCE LINDEN REVOCABLE TRUST,NA,NA,NA,NA
JEFFREY C LOCKE OD PA,NA,NA,NA,NA
JENKINS CATTLE COMPANY,NA,NA,NA,NA
JENKINSDEDMONHAYES LAW GROUP,NA,NA,NA,NA
JENKS & HARVEY LLP,NA,NA,NA,NA
JENNIFER G ALTMAN PA,NA,NA,NA,NA
JERRY DAVE RUTHERFORD ESTATE,NA,NA,NA,NA
JERRY F AND LETA B BONIN FAMILY TRUST,NA,NA,NA,NA
JERRY HARTMAN FARMS,NA,NA,NA,NA
JERRY SCOLARI 1980 REVOCABLE TRUST,NA,NA,NA,NA
JESSE C TANKERSLEY REV LIV TRUST,NA,NA,NA,NA
JET-TEN.COM LLC,NA,NA,NA,NA
JET-TEN.COMï¯½LLC,NA,NA,NA,NA
"JH DEVELOPMENT, LLC",NA,NA,NA,NA
JIM MCCLURE AGENCY,NA,NA,NA,NA
JIM R. TABOT REVOCABLE LIVING TRUST,NA,NA,NA,NA
JIM RICE EQUIPMENT,NA,NA,NA,NA
JIM ROUT& ASSOCIATES,NA,NA,NA,NA
JIMMIE H. MATZEN TRUST,NA,NA,NA,NA
JIMMY A ELDRIDGE FOR MAYOR,NA,NA,NA,NA
JIMMY BOYD LLC,NA,NA,NA,NA
JIMMY F. HARP LIVING TRUST,NA,NA,NA,NA
JIMMY OR LORETTA SHUTTLESWORTH TRUSTEES OF THE REVOCABLE TRUST,NA,NA,NA,NA
JIMMY REYNOLDS FARM,NA,NA,NA,NA
JL RESIDENTIAL LLC,NA,NA,NA,NA
JM FAMILY ENTERPRISES,NA,NA,NA,NA
JM FAMILY ENTERPRISES INC,NA,NA,NA,NA
JM FAMILY ENTERPRISES INC.,NA,NA,NA,NA
"JM FAMILY ENTERPRISES, INC",NA,NA,NA,NA
"JM FAMILY ENTERPRISES, INC.",NA,NA,NA,NA
"JM GLOBAL CONSULTANTS, INC",NA,NA,NA,NA
JM GLOBAL CONSULTING INC.,NA,NA,NA,NA
"JM GLOBAL CONSULTING, INC",NA,NA,NA,NA
"JMORTON PLANNING AND LANDSCAPE ARCHITECTURE, INC",NA,NA,NA,NA
JMS PAC,NA,NA,NA,NA
JNT REVOCABLE TRUST OF WARREN AND PATRICIA CONNER,NA,NA,NA,NA
JOAN K. HENDRICKSON REVOCABLE TRUST,NA,NA,NA,NA
JOAN SMITH WOODARD TRUSTEE,NA,NA,NA,NA
JOBMIX CONCRETE LLC,NA,NA,NA,NA
JOBS FOR FLORIDA,NA,NA,NA,NA
"JOE C. BURDETTE, INC.",NA,NA,NA,NA
JOHN & E MARIE LESETH LIV TR,NA,NA,NA,NA
JOHN & PATRICIA DEVINCENTIS REVOCABLE LIVING TRUST,NA,NA,NA,NA
JOHN AND BETTINA DEININGER LIVING TRUST,NA,NA,NA,NA
JOHN BLACKBURN APPRAISALS LLC,NA,NA,NA,NA
JOHN C EUGENIA L HINGER RLT DTD,NA,NA,NA,NA
JOHN C. LANGHOFF OR KATHRYN R. LANHOFF REVOCABLE LIVING TRUST,NA,NA,NA,NA
JOHN EDISON CRABTREE LIVING TRUST,NA,NA,NA,NA
JOHN KROSS PHARMACY,NA,NA,NA,NA
JOHN PAUL DEJORIA FAMILY TRUST,NA,NA,NA,NA
JOHN SNYDER FOR FLORIDA,NA,NA,NA,NA
JOHN W. AND JANE C. FREESE LIVING TRUST,NA,NA,NA,NA
JOHNNY ISBELL CAMPAIGN,NA,NA,NA,NA
JOHNSON & BLANTON,NA,NA,NA,NA
JOHNSON FOR STATE SENATE,NA,NA,NA,NA
JOHNSON LIVING TRUST,NA,NA,NA,NA
JOHNSON POSS GOVERNMENT RELATIONS,NA,NA,NA,NA
JOHNSON RENTALS,NA,NA,NA,NA
JOHNSON VICTORY PAC,NA,NA,NA,NA
JOHNSTON INVESTMENT LLC,NA,NA,NA,NA
JOHNSTON TRUCKING LLC,NA,NA,NA,NA
JON W. SPELMAN CO.,NA,NA,NA,NA
JONES EXPRESS,NA,NA,NA,NA
JONES FAMILY TRUST UDT 7/7/95,NA,NA,NA,NA
JONES LIVING TRUST,NA,NA,NA,NA
JONES WALKER LLP,NA,NA,NA,NA
JORDA ENTERPRISES INC,NA,NA,NA,NA
JORDAN TIMBER COMPANY,NA,NA,NA,NA
JORDI GUSO PA,NA,NA,NA,NA
"JORGE LUIS LOPEZ LAW FIRM, LLC",NA,NA,NA,NA
"JOSE FELIX DIAZ, P.A.",NA,NA,NA,NA
JOSEPH ABATE,NA,NA,NA,NA
"JOSEPH G. TESMOND, P.A.",NA,NA,NA,NA
JOSEPH H. WILLINGHAM 1996 TRUST,NA,NA,NA,NA
JOSEPH LEAK LAW FIRM PLLC,NA,NA,NA,NA
JOSEPH LIVING TRUST,NA,NA,NA,NA
JOSEPH P & NORMA VALLES TRUST,NA,NA,NA,NA
JOSEPH WILLIAM SCLAFANI LIVING TRUST,NA,NA,NA,NA
JOSHUA A MIGDAL PA,NA,NA,NA,NA
JOSSERAND INVESTMENTS,NA,NA,NA,NA
JOYCE A SHAFER CPA LLC,NA,NA,NA,NA
JOYCE A. PATTERSON TRUST,NA,NA,NA,NA
"JP GRAHAM CONSULTING, LLC",NA,NA,NA,NA
JSF619 CORP,NA,NA,NA,NA
JUDITH A. JESELSON REVOCABLE TRUST,NA,NA,NA,NA
JUDITH ANN TRAPP REVOCABLE LIVING TRUST,NA,NA,NA,NA
JUDITH ERMIS GRIFFIN REV TRUST,NA,NA,NA,NA
JUDY KATHLEEN WARRINGTON TRUST,NA,NA,NA,NA
JULIO A DE ARMAS PA,NA,NA,NA,NA
JULIO SANCHEZ AND HAROLD PEACOCK LLC,NA,NA,NA,NA
JUST FAMILY REV. LIV TRUST,NA,NA,NA,NA
JUSTIN B ELEGANT PA,NA,NA,NA,NA
JUUL LABS INC,NA,NA,NA,NA
JVA ENGINEERING CONTRACTOR INC.,NA,NA,NA,NA
"JVA ENGINEERING CONTRACTOR, INC.",NA,NA,NA,NA
K & L GATES LLP COMMITTEE FOR GOOD GOVERNMENT,NA,NA,NA,NA
K AND V INC,NA,NA,NA,NA
K-RAIN MANUFACTURING CORP,NA,NA,NA,NA
"K-VA-T FOOD STORES, INC. TN STATE PAC",NA,NA,NA,NA
K&K GLASS,NA,NA,NA,NA
K&K LTD,NA,NA,NA,NA
K12 MANAGEMENT INC,NA,NA,NA,NA
K12 MANAGEMENT INC SOUTH POINT II,NA,NA,NA,NA
K12 MANAGEMENT INC.,NA,NA,NA,NA
"K12 MANAGEMENT, INC.",NA,NA,NA,NA
KAGAN FAMILY LIVING TRUST,NA,NA,NA,NA
"KAJO MANAGEMENT, INC",NA,NA,NA,NA
KANAWYER MARITAL TRUST,NA,NA,NA,NA
KAPLAN CONSULTING PARTNERS INC,NA,NA,NA,NA
KARLI PROPERTIES LLC,NA,NA,NA,NA
KATHERINE F. ALLEN REVOCABLE LIVING TRUST,NA,NA,NA,NA
KATHERINE P. REEVE REVOCABLE LIVING TRUST,NA,NA,NA,NA
KATHY JOVINE REVOCABLE TRUST,NA,NA,NA,NA
KAY GRANGER CAMPAIGN FUND,NA,NA,NA,NA
KBM COMMERCIAL PROPERTIES,NA,NA,NA,NA
KCM DIVERSIFIED LLC,NA,NA,NA,NA
KD CONSTRUCTION OF FLORIDA INC,NA,NA,NA,NA
KEAHY LAW OFFICE PC,NA,NA,NA,NA
KEEP FLORIDA RED,NA,NA,NA,NA
KEEPING FLORIDA AFFORDABLE,NA,NA,NA,NA
KEIFFER REVOCABLE LIVING TRUST,NA,NA,NA,NA
"KELLER STOLARCZYK, PLLC",NA,NA,NA,NA
KELLY HART & HALLMAN PAC,NA,NA,NA,NA
KENDALL MANAGEMENT GROUP LLC,NA,NA,NA,NA
KENNEDY FAMILY TRUST,NA,NA,NA,NA
KENNEDY FARMS INC,NA,NA,NA,NA
KENNETH AND ANNETTE HALLOCK REVOCABLE TRUST,NA,NA,NA,NA
KENNETH L RAYBUCK TRUST,NA,NA,NA,NA
KENNETH S. GUNTER TRUST,NA,NA,NA,NA
KENNY MARCHANT FOR CONGRESS,NA,NA,NA,NA
KENNY NACHWALTER PA,NA,NA,NA,NA
KENT GREENE FARMS,NA,NA,NA,NA
KEPPLE CREEK FARMS,NA,NA,NA,NA
KERCO,NA,NA,NA,NA
"KESTREL WEST, INC.",NA,NA,NA,NA
KEVIN ELTIFE CAMPAIGN,NA,NA,NA,NA
KEVPAC,NA,NA,NA,NA
KEYPAC,NA,NA,NA,NA
KEYSTONE CARE PAC,NA,NA,NA,NA
KICKAPOO TRADITIONAL TRIBE OF TEXAS,NA,NA,NA,NA
KID PAC,NA,NA,NA,NA
KIEL EQUIPMENT,NA,NA,NA,NA
KIESLING FAMILY TRUST,NA,NA,NA,NA
"KILLAM INVESTMENTS, LTD.",NA,NA,NA,NA
KIMBERLEY JANE POOLEY TRUST,NA,NA,NA,NA
KIMBERLY BONDER REZANKA PA,NA,NA,NA,NA
KING COTTON CHRYSLER,NA,NA,NA,NA
KINNEY FAMILY LIVING TRUST,NA,NA,NA,NA
KIRK D. MAINVILLE LIVING TRUST,NA,NA,NA,NA
KIRK PROPERTY,NA,NA,NA,NA
"KIRK PROPERTY, LLC",NA,NA,NA,NA
KISSIMMEE PARK PROPERTIES LLC,NA,NA,NA,NA
KITH FURNITURE,NA,NA,NA,NA
KJK TRUST,NA,NA,NA,NA
KJS INVESTMENTS,NA,NA,NA,NA
KLAWITTER FAMILY TRUST,NA,NA,NA,NA
KLIMEK CHERYL CARPENTER,NA,NA,NA,NA
KLINGER FAMILY TRUST,NA,NA,NA,NA
KLUGER KAPLAN ET AL.,NA,NA,NA,NA
KNOPP FAMILY TRUST,NA,NA,NA,NA
KNOTT LLC,NA,NA,NA,NA
KNOWLTON FAMILY TRUST,NA,NA,NA,NA
KOCH INDUSTRIES,NA,NA,NA,NA
"KOCH INDUSTRIES, INC",NA,NA,NA,NA
"KOCH INDUSTRIES, INC.",NA,NA,NA,NA
"KOCH INDUSTRIES, INC. POLITICAL ACTION COMMITTEE",NA,NA,NA,NA
KOZYAK TROPIN THROCKMORTON,NA,NA,NA,NA
KRIDER FAMILY TRUST,NA,NA,NA,NA
KRINZMAN HUSS & LUBETSKY LLP,NA,NA,NA,NA
KRISHNA UNITED INC,NA,NA,NA,NA
KRUEGER FAMILY TRUST DTD 1/12/10,NA,NA,NA,NA
KUTAK ROCK LLP PAC,NA,NA,NA,NA
KUTAK ROCK LLP POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
KW PLASTICS,NA,NA,NA,NA
"KYKENKEE, INC.",NA,NA,NA,NA
L. S. MCDOWELL RANCHES,NA,NA,NA,NA
L. WAYNE & CATHY E ISAACS 2006 REVOCABLE TRUST,NA,NA,NA,NA
L.E. OBERG LIVING TRUST,NA,NA,NA,NA
L3HARRIS TECHNOLGIES INC PAC,NA,NA,NA,NA
LA PLAYA MEXICAN CAFï¯½,NA,NA,NA,NA
LAGOS & PRIOVOLOS PLLC,NA,NA,NA,NA
"LAKE & WETLAND USA, LLC",NA,NA,NA,NA
LAKE HARDWARE & FARM SUPPLY IN,NA,NA,NA,NA
LAKE HARDWARE & FARM SUPPLY INC,NA,NA,NA,NA
"LAKEVIEW HOLDINGS, LLC",NA,NA,NA,NA
LAMBERT REVOCABLE DECLARATION OF TRUST,NA,NA,NA,NA
LAMBERTH PAC,NA,NA,NA,NA
LAND TITLE ASSOCIATION OF AZ POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
LAND TITLE PAC OF TN,NA,NA,NA,NA
LANDRUM FOR COMMISSIONER,NA,NA,NA,NA
LANDSCAPE EXTENSION SERVICES,NA,NA,NA,NA
LANELL HUCKABAY REVOCABLE LIVING TRUST,NA,NA,NA,NA
LANELLE MONTAGUE REVOCABLE LIVING TRUST,NA,NA,NA,NA
LANES YARDWARE,NA,NA,NA,NA
LANESE FAMILY TRUST,NA,NA,NA,NA
LAREDO POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
LARRY J OVERTON & ASSOCIATES INC,NA,NA,NA,NA
"LARRY J. OVERTON & ASSOCIATES, INC.",NA,NA,NA,NA
LARRY MOSKOWITZ PA,NA,NA,NA,NA
"LARRY S. HERSCH, ESQ., P.A.",NA,NA,NA,NA
LARRY W KING TRUST,NA,NA,NA,NA
LAS PALMAS HOLDING COMPANY LLC,NA,NA,NA,NA
LATIN SANDWHICH EXPRESS INC,NA,NA,NA,NA
LATIN SANDWICH EXPRESS,NA,NA,NA,NA
LAURA J VERBRIDGE TRUST,NA,NA,NA,NA
LAURENCE & BEVERLY ZANGL LIVING TRUST,NA,NA,NA,NA
LAVORATO FAMILY TRUST,NA,NA,NA,NA
