speciesId,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution
3933,urn:lsid:nmbe.ch:spidersp:015951,Araneidae,Eustala,lunulifera,NA,Mello-Leitão,1939,0,"French Guiana, Guyana"
3934,urn:lsid:nmbe.ch:spidersp:015952,Araneidae,Eustala,maxima,NA,Chickering,1955,0,Panama
3935,urn:lsid:nmbe.ch:spidersp:015953,Araneidae,Eustala,mimica,NA,Chickering,1955,0,Panama
3936,urn:lsid:nmbe.ch:spidersp:015954,Araneidae,Eustala,minuscula,NA,Keyserling,1892,1,Brazil
3937,urn:lsid:nmbe.ch:spidersp:015956,Araneidae,Eustala,monticola,NA,Chamberlin,1916,0,Peru
3938,urn:lsid:nmbe.ch:spidersp:015957,Araneidae,Eustala,montivaga,NA,Chickering,1955,0,Panama
3939,urn:lsid:nmbe.ch:spidersp:015958,Araneidae,Eustala,mourei,NA,Mello-Leitão,1947,0,Brazil
3940,urn:lsid:nmbe.ch:spidersp:015041,Araneidae,Eustala,mucronatella,NA,Roewer,1942,1,Brazil
3941,urn:lsid:nmbe.ch:spidersp:015959,Araneidae,Eustala,nasuta,NA,Mello-Leitão,1939,0,"Panama, Guyana, Brazil"
3943,urn:lsid:nmbe.ch:spidersp:015961,Araneidae,Eustala,novemmamillata,NA,Mello-Leitão,1941,0,Argentina
3944,urn:lsid:nmbe.ch:spidersp:015962,Araneidae,Eustala,oblonga,NA,Chickering,1955,0,Panama
3945,urn:lsid:nmbe.ch:spidersp:015964,Araneidae,Eustala,pallida,NA,Mello-Leitão,1940,0,Brazil
3946,urn:lsid:nmbe.ch:spidersp:043574,Araneidae,Eustala,palmares,NA,"Poeta, Marques & Buckup",2010,0,"Brazil, Uruguay, Argentina"
3947,urn:lsid:nmbe.ch:spidersp:015966,Araneidae,Eustala,perdita,NA,Bryant,1945,0,Hispaniola
3948,urn:lsid:nmbe.ch:spidersp:015967,Araneidae,Eustala,perfida,NA,Mello-Leitão,1947,0,"Brazil, Uruguay"
3949,urn:lsid:nmbe.ch:spidersp:015968,Araneidae,Eustala,photographica,NA,Mello-Leitão,1944,0,"Brazil, Uruguay, Argentina"
3950,urn:lsid:nmbe.ch:spidersp:015970,Araneidae,Eustala,redundans,NA,Chickering,1955,0,Panama
3951,urn:lsid:nmbe.ch:spidersp:015972,Araneidae,Eustala,rosae,NA,Chamberlin & Ivie,1935,0,"USA, Mexico"
3952,urn:lsid:nmbe.ch:spidersp:015973,Araneidae,Eustala,rubroguttulata,NA,Keyserling,1879,1,Peru
3953,urn:lsid:nmbe.ch:spidersp:015974,Araneidae,Eustala,rustica,NA,Chickering,1955,0,Panama
3954,urn:lsid:nmbe.ch:spidersp:015975,Araneidae,Eustala,saga,NA,Keyserling,1893,1,"Brazil, Uruguay"
3955,urn:lsid:nmbe.ch:spidersp:015976,Araneidae,Eustala,sagana,NA,Keyserling,1893,1,Brazil
3956,urn:lsid:nmbe.ch:spidersp:015978,Araneidae,Eustala,scitula,NA,Chickering,1955,0,Mexico to Panama
3957,urn:lsid:nmbe.ch:spidersp:015979,Araneidae,Eustala,scutigera,NA,O. Pickard-Cambridge,1898,1,Mexico to Panama
3958,urn:lsid:nmbe.ch:spidersp:015980,Araneidae,Eustala,secta,NA,Mello-Leitão,1945,0,"Brazil, Argentina"
3959,urn:lsid:nmbe.ch:spidersp:015981,Araneidae,Eustala,sedula,NA,Chickering,1955,0,Panama
3960,urn:lsid:nmbe.ch:spidersp:015982,Araneidae,Eustala,semifoliata,NA,O. Pickard-Cambridge,1899,1,Central America
3961,urn:lsid:nmbe.ch:spidersp:015983,Araneidae,Eustala,smaragdinea,NA,Taczanowski,1878,1,Peru
3962,urn:lsid:nmbe.ch:spidersp:015984,Araneidae,Eustala,tantula,NA,Chickering,1955,0,Panama
3963,urn:lsid:nmbe.ch:spidersp:015985,Araneidae,Eustala,taquara,NA,Keyserling,1892,1,"Brazil, Uruguay, Argentina"
3964,urn:lsid:nmbe.ch:spidersp:015986,Araneidae,Eustala,tribrachiata,NA,Badcock,1932,0,Paraguay
3966,urn:lsid:nmbe.ch:spidersp:015988,Araneidae,Eustala,trinitatis,NA,Hogg,1918,1,Trinidad
3968,urn:lsid:nmbe.ch:spidersp:015991,Araneidae,Eustala,ulecebrosa,NA,Keyserling,1892,1,"Brazil, Argentina"
3970,urn:lsid:nmbe.ch:spidersp:015993,Araneidae,Eustala,unimaculata,NA,Franganillo,1930,0,Cuba
3971,urn:lsid:nmbe.ch:spidersp:015994,Araneidae,Eustala,vegeta,NA,Keyserling,1865,1,"Mexico to Brazil, Hispaniola"
3972,urn:lsid:nmbe.ch:spidersp:015995,Araneidae,Eustala,vellardi,NA,Mello-Leitão,1924,0,"Brazil, Paraguay, Argentina"
3973,urn:lsid:nmbe.ch:spidersp:015997,Araneidae,Eustala,viridipedata,NA,Roewer,1942,1,Peru
3974,urn:lsid:nmbe.ch:spidersp:015998,Araneidae,Eustala,wiedenmeyeri,NA,Schenkel,1953,0,Venezuela
3975,urn:lsid:nmbe.ch:spidersp:015999,Araneidae,Exechocentrus,lancearius,NA,Simon,1889,0,Madagascar
3976,urn:lsid:nmbe.ch:spidersp:045518,Araneidae,Exechocentrus,madilina,NA,Scharff & Hormiga,2012,0,Madagascar
3977,urn:lsid:nmbe.ch:spidersp:016000,Araneidae,Faradja,faradjensis,NA,Lessert,1930,1,Congo
3978,urn:lsid:nmbe.ch:spidersp:016001,Araneidae,Friula,wallacei,NA,O. Pickard-Cambridge,1897,0,Borneo
3979,urn:lsid:nmbe.ch:spidersp:042912,Araneidae,Galaporella,thaleri,NA,Levi,2009,0,Ecuador (Galapagos Is.)
3980,urn:lsid:nmbe.ch:spidersp:016002,Araneidae,Gasteracantha,aciculata,NA,Pocock,1898,1,Papua New Guinea (New Britain)
3981,urn:lsid:nmbe.ch:spidersp:016003,Araneidae,Gasteracantha,acutispina,NA,Dahl,1914,0,Indonesia (Sulawesi)
3982,urn:lsid:nmbe.ch:spidersp:016004,Araneidae,Gasteracantha,audouini,NA,Guérin,1838,0,"Indonesia (Sumatra, Timor, Ambon), Philippines"
3983,urn:lsid:nmbe.ch:spidersp:046546,Araneidae,Gasteracantha,aureola,NA,Mi & Peng,2013,0,China
3984,urn:lsid:nmbe.ch:spidersp:016005,Araneidae,Gasteracantha,beccarii,NA,Thorell,1877,0,Indonesia (Sulawesi)
3985,urn:lsid:nmbe.ch:spidersp:016006,Araneidae,Gasteracantha,biloba,NA,Thorell,1878,1,"Indonesia (Moluccas, Ambon)"
3986,urn:lsid:nmbe.ch:spidersp:016007,Araneidae,Gasteracantha,cancriformis,NA,Linnaeus,1758,1,"North America, Central America, Caribbean, South America. Introduced to Hawaii"
3987,urn:lsid:nmbe.ch:spidersp:016008,Araneidae,Gasteracantha,cancriformis,gertschi,Archer,1941,0,USA
3988,urn:lsid:nmbe.ch:spidersp:016009,Araneidae,Gasteracantha,clarki,NA,Emerit,1974,0,Seychelles
3989,urn:lsid:nmbe.ch:spidersp:016010,Araneidae,Gasteracantha,clavatrix,NA,Walckenaer,1841,1,"Indonesia (Lombok, Sulawesi, Mentawai Is.)"
3990,urn:lsid:nmbe.ch:spidersp:016011,Araneidae,Gasteracantha,clavigera,NA,Giebel,1863,0,"Thailand, Philippines, Indonesia (Sulawesi)"
3991,urn:lsid:nmbe.ch:spidersp:016012,Araneidae,Gasteracantha,crucigera,NA,Bradley,1877,0,"Malaysia, Indonesia (Java, Borneo), New Guinea"
3992,urn:lsid:nmbe.ch:spidersp:016013,Araneidae,Gasteracantha,curvispina,NA,Guérin,1837,1,"West, Central Africa"
3993,urn:lsid:nmbe.ch:spidersp:016014,Araneidae,Gasteracantha,curvistyla,NA,Dahl,1914,0,Indonesia (Togian Is.)
3994,urn:lsid:nmbe.ch:spidersp:016015,Araneidae,Gasteracantha,cuspidata,NA,C. L. Koch,1837,0,"Malaysia, Indonesia (Sumatra, Java)"
3995,urn:lsid:nmbe.ch:spidersp:016016,Araneidae,Gasteracantha,dalyi,NA,Pocock,1900,0,"Pakistan, India"
3996,urn:lsid:nmbe.ch:spidersp:016017,Araneidae,Gasteracantha,diadesmia,NA,Thorell,1887,0,India to Philippines
3997,urn:lsid:nmbe.ch:spidersp:016018,Araneidae,Gasteracantha,diardi,NA,Lucas,1835,1,"India, China, Laos, Thailand, Malaysia, Indonesia"
3998,urn:lsid:nmbe.ch:spidersp:016019,Araneidae,Gasteracantha,doriae,NA,Simon,1877,0,"Thailand, Malaysia, Singapore, Indonesia (Sumatra, Borneo)"
3999,urn:lsid:nmbe.ch:spidersp:016020,Araneidae,Gasteracantha,falcicornis,NA,Butler,1873,0,Africa
4000,urn:lsid:nmbe.ch:spidersp:016021,Araneidae,Gasteracantha,fasciata,NA,Guérin,1838,0,"New Guinea, Guam"
4001,urn:lsid:nmbe.ch:spidersp:016022,Araneidae,Gasteracantha,flava,NA,Nicolet,1849,0,Chile
4002,urn:lsid:nmbe.ch:spidersp:016023,Araneidae,Gasteracantha,fornicata,NA,Fabricius,1775,1,Australia (Queensland)
4003,urn:lsid:nmbe.ch:spidersp:016024,Araneidae,Gasteracantha,frontata,NA,Blackwall,1864,0,"India, Myanmar, Thailand, Vietnam, Indonesia (Flores, Borneo)"
4004,urn:lsid:nmbe.ch:spidersp:016025,Araneidae,Gasteracantha,gambeyi,NA,Simon,1877,0,New Caledonia
4005,urn:lsid:nmbe.ch:spidersp:016026,Araneidae,Gasteracantha,geminata,NA,Fabricius,1798,1,"India, Sri Lanka"
4006,urn:lsid:nmbe.ch:spidersp:016027,Araneidae,Macracantha,hasselti,NA,C. L. Koch,1837,1,"Pakistan, India and China to Indonesia"
4007,urn:lsid:nmbe.ch:spidersp:016028,Araneidae,Gasteracantha,hecata,NA,Walckenaer,1841,1,Philippines
4008,urn:lsid:nmbe.ch:spidersp:016029,Araneidae,Gasteracantha,interrupta,NA,Dahl,1914,0,"Indonesia (Lombok, Sulawesi)"
4009,urn:lsid:nmbe.ch:spidersp:036933,Araneidae,Gasteracantha,irradiata,NA,Walckenaer,1841,1,"Thailand, Vietnam, Philippines, Indonesia"
4010,urn:lsid:nmbe.ch:spidersp:016030,Araneidae,Gasteracantha,janopol,NA,Barrion & Litsinger,1995,0,Philippines
4011,urn:lsid:nmbe.ch:spidersp:016031,Araneidae,Gasteracantha,kuhli,NA,C. L. Koch,1837,0,"India to Japan, Philippines and Indonesia"
4012,urn:lsid:nmbe.ch:spidersp:016032,Araneidae,Gasteracantha,lepelletieri,NA,Guérin,1825,1,"Indonesia (Sumatra) to Philippines, New Guinea"
4013,urn:lsid:nmbe.ch:spidersp:016033,Araneidae,Gasteracantha,lunata,NA,Guérin,1838,0,"Timor, Indonesia (Moluccas), New Caledonia"
4014,urn:lsid:nmbe.ch:spidersp:016034,Araneidae,Gasteracantha,martensi,NA,Dahl,1914,0,Indonesia (Sumatra)
4015,urn:lsid:nmbe.ch:spidersp:016035,Araneidae,Gasteracantha,mediofusca,NA,Doleschall,1859,1,"Indonesia (Java), New Guinea"
4016,urn:lsid:nmbe.ch:spidersp:016036,Araneidae,Gasteracantha,mengei,NA,Keyserling,1864,0,"Malaysia, Indonesia (Sumatra, Borneo)"
4017,urn:lsid:nmbe.ch:spidersp:016037,Araneidae,Gasteracantha,metallica,NA,Pocock,1898,1,Solomon Is.
4018,urn:lsid:nmbe.ch:spidersp:016038,Araneidae,Gasteracantha,milvoides,NA,Butler,1873,0,"Central, East, Southern Africa"
4019,urn:lsid:nmbe.ch:spidersp:016039,Araneidae,Gasteracantha,notata,NA,Kulczyński,1910,0,Papua New Guinea (New Britain)
4020,urn:lsid:nmbe.ch:spidersp:016040,Araneidae,Gasteracantha,panisicca,NA,Butler,1873,0,"Myanmar to Philippines, Indonesia (Java)"
4021,urn:lsid:nmbe.ch:spidersp:016041,Araneidae,Gasteracantha,parangdiadesmia,NA,Barrion & Litsinger,1995,0,Philippines
4022,urn:lsid:nmbe.ch:spidersp:016042,Araneidae,Gasteracantha,pentagona,NA,Walckenaer,1841,1,"Papua New Guinea (New Ireland, New Britain, Bismarck Arch.)"
4024,urn:lsid:nmbe.ch:spidersp:016044,Araneidae,Gasteracantha,picta,NA,Thorell,1892,1,Singapore
4025,urn:lsid:nmbe.ch:spidersp:016045,Araneidae,Gasteracantha,quadrispinosa,NA,O. Pickard-Cambridge,1879,0,"New Guinea, Australia (Queensland)"
4026,urn:lsid:nmbe.ch:spidersp:016046,Araneidae,Gasteracantha,recurva,NA,Simon,1877,0,Philippines
4027,urn:lsid:nmbe.ch:spidersp:016047,Araneidae,Gasteracantha,regalis,NA,Butler,1873,0,Vanuatu
4028,urn:lsid:nmbe.ch:spidersp:016048,Araneidae,Gasteracantha,remifera,NA,Butler,1873,0,"India, Sri Lanka"
4029,urn:lsid:nmbe.ch:spidersp:016049,Araneidae,Gasteracantha,rhomboidea,NA,Guérin,1838,0,Mauritius
4030,urn:lsid:nmbe.ch:spidersp:016050,Araneidae,Gasteracantha,rhomboidea,comorensis,Strand,1916,0,"Comoros, Mayotte"
4031,urn:lsid:nmbe.ch:spidersp:016051,Araneidae,Gasteracantha,rhomboidea,madagascariensis,Vinson,1863,0,Madagascar
4032,urn:lsid:nmbe.ch:spidersp:016052,Araneidae,Gasteracantha,rubrospinis,NA,Guérin,1838,0,"Thailand, Indonesia (Lombok, Sulawesi, Moluccas), New Caledonia, Guam"
4033,urn:lsid:nmbe.ch:spidersp:016053,Araneidae,Gasteracantha,rufithorax,NA,Simon,1881,0,Madagascar
4034,urn:lsid:nmbe.ch:spidersp:016054,Araneidae,Gasteracantha,sacerdotalis,NA,L. Koch,1872,0,"New Guinea, Australia (Queensland), New Caledonia"
4035,urn:lsid:nmbe.ch:spidersp:016055,Araneidae,Gasteracantha,sanguinea,NA,Dahl,1914,0,Philippines
4036,urn:lsid:nmbe.ch:spidersp:016056,Araneidae,Gasteracantha,sanguinolenta,NA,C. L. Koch,1844,0,"Africa, Yemen (mainland, Socotra), Seychelles"
4037,urn:lsid:nmbe.ch:spidersp:016057,Araneidae,Gasteracantha,sanguinolenta,andrefanae,Emerit,1974,0,Madagascar
4038,urn:lsid:nmbe.ch:spidersp:016058,Araneidae,Gasteracantha,sanguinolenta,bigoti,Emerit,1974,0,Madagascar
4039,urn:lsid:nmbe.ch:spidersp:016059,Araneidae,Gasteracantha,sanguinolenta,emeriti,Roberts,1983,0,Seychelles (Aldabra)
4040,urn:lsid:nmbe.ch:spidersp:016060,Araneidae,Gasteracantha,sanguinolenta,insulicola,Emerit,1974,0,Seychelles
4041,urn:lsid:nmbe.ch:spidersp:016061,Araneidae,Gasteracantha,sanguinolenta,legendrei,Emerit,1974,0,Europa Is.
4042,urn:lsid:nmbe.ch:spidersp:016062,Araneidae,Gasteracantha,sanguinolenta,mangrovae,Emerit,1974,0,Madagascar
4044,urn:lsid:nmbe.ch:spidersp:016064,Araneidae,Gasteracantha,sapperi,NA,Dahl,1914,0,New Guinea
4045,urn:lsid:nmbe.ch:spidersp:016065,Araneidae,Gasteracantha,sauteri,NA,Dahl,1914,0,"China, Taiwan, Vietnam"
4046,urn:lsid:nmbe.ch:spidersp:016066,Araneidae,Gasteracantha,scintillans,NA,Butler,1873,0,Solomon Is.
4047,urn:lsid:nmbe.ch:spidersp:016067,Araneidae,Gasteracantha,signifera,NA,Pocock,1898,0,Solomon Is.
4048,urn:lsid:nmbe.ch:spidersp:016068,Araneidae,Gasteracantha,signifera,bistrigella,Strand,1911,0,Papua New Guinea (Bismarck Arch.)
4049,urn:lsid:nmbe.ch:spidersp:016069,Araneidae,Gasteracantha,signifera,heterospina,Strand,1915,0,Papua New Guinea (Bismarck Arch.)
4050,urn:lsid:nmbe.ch:spidersp:016070,Araneidae,Gasteracantha,signifera,pustulinota,Strand,1911,0,Papua New Guinea (Bismarck Arch.)
4051,urn:lsid:nmbe.ch:spidersp:016071,Araneidae,Gasteracantha,simoni,NA,O. Pickard-Cambridge,1879,0,Central Africa
4052,urn:lsid:nmbe.ch:spidersp:016072,Araneidae,Gasteracantha,sororna,NA,Butler,1873,0,India
4053,urn:lsid:nmbe.ch:spidersp:016073,Araneidae,Gasteracantha,sturi,NA,Doleschall,1857,1,"Laos, Sumatra, Java, Borneo, Moluccas"
4054,urn:lsid:nmbe.ch:spidersp:016074,Araneidae,Gasteracantha,subaequispina,NA,Dahl,1914,0,"Borneo, New Guinea"
4055,urn:lsid:nmbe.ch:spidersp:016075,Araneidae,Gasteracantha,taeniata,NA,Walckenaer,1841,1,India to Polynesia
4056,urn:lsid:nmbe.ch:spidersp:016076,Araneidae,Gasteracantha,taeniata,analispina,Strand,1911,0,New Guinea
4057,urn:lsid:nmbe.ch:spidersp:016077,Araneidae,Gasteracantha,taeniata,anirensis,Strand,1911,0,Papua New Guinea (New Ireland)
4060,urn:lsid:nmbe.ch:spidersp:016080,Araneidae,Gasteracantha,taeniata,lugubris,Simon,1898,0,Solomon Is.
4062,urn:lsid:nmbe.ch:spidersp:016082,Araneidae,Gasteracantha,taeniata,novahannoveriana,Dahl,1914,0,Papua New Guinea (Bismarck Arch.)
4068,urn:lsid:nmbe.ch:spidersp:016088,Araneidae,Gasteracantha,theisi,NA,Guérin,1838,0,"Indonesia, New Guinea"
4072,urn:lsid:nmbe.ch:spidersp:016092,Araneidae,Gasteracantha,thomasinsulae,NA,Archer,1951,0,São Tomé and Príncipe
4073,urn:lsid:nmbe.ch:spidersp:016093,Araneidae,Gasteracantha,thorelli,NA,Keyserling,1864,0,Madagascar
4074,urn:lsid:nmbe.ch:spidersp:016094,Araneidae,Gasteracantha,tondanae,NA,Pocock,1897,0,Indonesia (Sulawesi)
4075,urn:lsid:nmbe.ch:spidersp:016095,Araneidae,Gasteracantha,transversa,NA,C. L. Koch,1837,0,"Indonesia (Sumatra, Java)"
4076,urn:lsid:nmbe.ch:spidersp:016096,Araneidae,Gasteracantha,unguifera,NA,Simon,1889,0,"China, India"
4077,urn:lsid:nmbe.ch:spidersp:016097,Araneidae,Gasteracantha,versicolor,NA,Walckenaer,1841,1,"Central, East, Southern Africa"
4078,urn:lsid:nmbe.ch:spidersp:016098,Araneidae,Gasteracantha,versicolor,avaratrae,Emerit,1974,0,Madagascar
4079,urn:lsid:nmbe.ch:spidersp:016099,Araneidae,Gasteracantha,versicolor,formosa,Vinson,1863,0,Madagascar
4080,urn:lsid:nmbe.ch:spidersp:016100,Araneidae,Gasteracantha,westringi,NA,Keyserling,1864,0,"Australia, Admiralty Is., New Caledonia"
4081,urn:lsid:nmbe.ch:spidersp:016101,Araneidae,Gastroxya,benoiti,NA,Emerit,1973,0,South Africa
4082,urn:lsid:nmbe.ch:spidersp:016102,Araneidae,Gastroxya,krausi,NA,Benoit,1962,0,"Liberia, Congo"
4083,urn:lsid:nmbe.ch:spidersp:016103,Araneidae,Gastroxya,leleupi,NA,Benoit,1962,0,Congo
4084,urn:lsid:nmbe.ch:spidersp:016104,Araneidae,Gastroxya,schoutedeni,NA,Benoit,1962,0,"Congo, Rwanda, Burundi"
4085,urn:lsid:nmbe.ch:spidersp:016105,Araneidae,Gea,africana,NA,Simon,1895,0,Congo
4086,urn:lsid:nmbe.ch:spidersp:016106,Araneidae,Gea,argiopides,NA,Strand,1911,0,"New Guinea, Indonesia (Aru Is.)"
4087,urn:lsid:nmbe.ch:spidersp:016107,Araneidae,Gea,bituberculata,NA,Thorell,1881,1,New Guinea
4088,urn:lsid:nmbe.ch:spidersp:016108,Araneidae,Gea,eff,NA,Levi,1983,0,"New Guinea, Papua New Guinea (New Britain)"
4089,urn:lsid:nmbe.ch:spidersp:016109,Araneidae,Gea,heptagon,NA,Hentz,1850,1,"Pacific Is., Australia. Introduced to USA to Argentina"
4090,urn:lsid:nmbe.ch:spidersp:016110,Araneidae,Gea,infuscata,NA,Tullgren,1910,0,"East Africa, Angola"
4091,urn:lsid:nmbe.ch:spidersp:016111,Araneidae,Gea,nilotica,NA,Simon,1906,0,Sudan
4092,urn:lsid:nmbe.ch:spidersp:016112,Araneidae,Gea,spinipes,NA,C. L. Koch,1843,0,"Pakistan, India, China, Taiwan to Indonesia (Borneo)"
4093,urn:lsid:nmbe.ch:spidersp:016113,Araneidae,Gea,spinipes,nigrifrons,Simon,1901,0,Malaysia
4094,urn:lsid:nmbe.ch:spidersp:016114,Araneidae,Gea,subarmata,NA,Thorell,1890,0,"India, Bangladesh to Philippines, Japan (Ryukyu Is.), New Guinea"
4095,urn:lsid:nmbe.ch:spidersp:016115,Araneidae,Gea,theridioides,NA,L. Koch,1872,1,"Australia (Queensland, New South Wales)"
4096,urn:lsid:nmbe.ch:spidersp:016116,Araneidae,Gea,transversovittata,NA,Tullgren,1910,0,"Congo, East Africa"
4097,urn:lsid:nmbe.ch:spidersp:016117,Araneidae,Gea,zaragosa,NA,Barrion & Litsinger,1995,0,"India, Philippines"
4098,urn:lsid:nmbe.ch:spidersp:016118,Araneidae,Gibbaranea,abscissa,NA,Karsch,1879,1,"Russia (Far East), China, Korea, Japan"
4099,urn:lsid:nmbe.ch:spidersp:044211,Araneidae,Gibbaranea,bifida,NA,"Guo, Zhang & Zhu",2011,0,China
4100,urn:lsid:nmbe.ch:spidersp:016119,Araneidae,Gibbaranea,bituberculata,NA,Walckenaer,1802,1,"North Africa, Europe, Turkey, Israel, Russia (Europe to Far East), Iran, Central Asia to China, Japan, India"
4103,urn:lsid:nmbe.ch:spidersp:016122,Araneidae,Gibbaranea,gibbosa,NA,Walckenaer,1802,1,"Europe, Turkey, Caucasus"
4104,urn:lsid:nmbe.ch:spidersp:016123,Araneidae,Gibbaranea,gibbosa,confinis,Simon,1870,1,"Spain, France (Corsica)"
4105,urn:lsid:nmbe.ch:spidersp:016124,Araneidae,Gibbaranea,hetian,NA,Hu & Wu,1989,1,"Russia (South Siberia), China, Mongolia"
4106,urn:lsid:nmbe.ch:spidersp:016125,Araneidae,Gibbaranea,nanguosa,NA,Yin & Gong,1996,0,China
4107,urn:lsid:nmbe.ch:spidersp:016126,Araneidae,Gibbaranea,occidentalis,NA,Wunderlich,1989,0,Azores
4108,urn:lsid:nmbe.ch:spidersp:016127,Araneidae,Gibbaranea,omoeda,NA,Thorell,1870,1,"Europe, Russia (Europe to Far East), Japan"
4109,urn:lsid:nmbe.ch:spidersp:016128,Araneidae,Gibbaranea,tenerifensis,NA,Wunderlich,1992,0,Canary Is.
4110,urn:lsid:nmbe.ch:spidersp:016129,Araneidae,Gibbaranea,ullrichi,NA,Hahn,1835,1,"Europe to Central Asia, Pakistan"
4111,urn:lsid:nmbe.ch:spidersp:016130,Araneidae,Glyptogona,duriuscula,NA,Simon,1895,0,Sri Lanka
4112,urn:lsid:nmbe.ch:spidersp:016131,Araneidae,Glyptogona,sextuberculata,NA,Keyserling,1863,1,Italy to Israel
4113,urn:lsid:nmbe.ch:spidersp:016132,Araneidae,Heterognatha,chilensis,NA,Nicolet,1849,0,Chile
4115,urn:lsid:nmbe.ch:spidersp:016134,Araneidae,Eriovixia,porcula,NA,Simon,1877,1,"Singapore, Philippines"
4117,urn:lsid:nmbe.ch:spidersp:016136,Araneidae,Hingstepeira,arnolisei,NA,Levi,1995,0,Brazil
4118,urn:lsid:nmbe.ch:spidersp:016137,Araneidae,Hingstepeira,dimona,NA,Levi,1995,0,Brazil
4119,urn:lsid:nmbe.ch:spidersp:016138,Araneidae,Hingstepeira,folisecens,NA,Hingston,1932,1,"Colombia, Brazil, Guyana, Suriname, French Guiana"
4120,urn:lsid:nmbe.ch:spidersp:016139,Araneidae,Hingstepeira,isherton,NA,Levi,1995,0,Guyana
4121,urn:lsid:nmbe.ch:spidersp:016142,Araneidae,Hypognatha,alho,NA,Levi,1996,0,Brazil
4122,urn:lsid:nmbe.ch:spidersp:016143,Araneidae,Hypognatha,belem,NA,Levi,1996,0,Brazil
4123,urn:lsid:nmbe.ch:spidersp:016144,Araneidae,Hypognatha,cacau,NA,Levi,1996,0,"Peru, Brazil"
4124,urn:lsid:nmbe.ch:spidersp:016145,Araneidae,Hypognatha,cambara,NA,Levi,1996,0,Brazil
4125,urn:lsid:nmbe.ch:spidersp:016146,Araneidae,Hypognatha,carpish,NA,Levi,1996,0,Peru
4126,urn:lsid:nmbe.ch:spidersp:016147,Araneidae,Hypognatha,colosso,NA,Levi,1996,0,"Colombia, Brazil"
4127,urn:lsid:nmbe.ch:spidersp:016148,Araneidae,Hypognatha,coyo,NA,Levi,1996,0,Colombia
4128,urn:lsid:nmbe.ch:spidersp:016149,Araneidae,Hypognatha,cryptocephala,NA,Mello-Leitão,1947,0,Brazil
4129,urn:lsid:nmbe.ch:spidersp:016150,Araneidae,Hypognatha,deplanata,NA,Taczanowski,1873,1,"Brazil, French Guiana"
4130,urn:lsid:nmbe.ch:spidersp:016151,Araneidae,Hypognatha,divuca,NA,Levi,1996,0,Peru
4131,urn:lsid:nmbe.ch:spidersp:016152,Araneidae,Hypognatha,elaborata,NA,Chickering,1953,0,"Costa Rica, Panama, Colombia"
4132,urn:lsid:nmbe.ch:spidersp:016153,Araneidae,Hypognatha,furcifera,NA,O. Pickard-Cambridge,1881,1,Brazil
4133,urn:lsid:nmbe.ch:spidersp:016154,Araneidae,Hypognatha,ica,NA,Levi,1996,0,"Colombia, Brazil"
4134,urn:lsid:nmbe.ch:spidersp:016155,Araneidae,Hypognatha,ituara,NA,Levi,1996,0,Brazil
4135,urn:lsid:nmbe.ch:spidersp:016156,Araneidae,Hypognatha,jacaze,NA,Levi,1996,0,Brazil
4136,urn:lsid:nmbe.ch:spidersp:016157,Araneidae,Hypognatha,janauari,NA,Levi,1996,0,Brazil
4137,urn:lsid:nmbe.ch:spidersp:016158,Araneidae,Hypognatha,lagoas,NA,Levi,1996,0,Brazil
4138,urn:lsid:nmbe.ch:spidersp:016159,Araneidae,Hypognatha,lamoka,NA,Levi,1996,0,Venezuela
4139,urn:lsid:nmbe.ch:spidersp:016160,Araneidae,Hypognatha,maranon,NA,Levi,1996,0,Peru
4140,urn:lsid:nmbe.ch:spidersp:016161,Araneidae,Hypognatha,maria,NA,Levi,1996,0,Peru
4141,urn:lsid:nmbe.ch:spidersp:016162,Araneidae,Hypognatha,matisia,NA,Levi,1996,0,Peru
4142,urn:lsid:nmbe.ch:spidersp:016163,Araneidae,Hypognatha,mirandaribeiroi,NA,Soares & Camargo,1948,0,Brazil
4143,urn:lsid:nmbe.ch:spidersp:016164,Araneidae,Hypognatha,mozamba,NA,Levi,1996,0,"Colombia, Ecuador, Peru, Brazil"
4144,urn:lsid:nmbe.ch:spidersp:016165,Araneidae,Hypognatha,nasuta,NA,O. Pickard-Cambridge,1896,0,Mexico
4145,urn:lsid:nmbe.ch:spidersp:016166,Araneidae,Hypognatha,navio,NA,Levi,1996,0,"Venezuela, Brazil"
4146,urn:lsid:nmbe.ch:spidersp:016167,Araneidae,Hypognatha,pereiroi,NA,Levi,1996,0,Brazil
4147,urn:lsid:nmbe.ch:spidersp:016168,Araneidae,Hypognatha,putumayo,NA,Levi,1996,0,"Colombia, Ecuador"
4148,urn:lsid:nmbe.ch:spidersp:016169,Araneidae,Hypognatha,rancho,NA,Levi,1996,0,Venezuela
4149,urn:lsid:nmbe.ch:spidersp:016170,Araneidae,Hypognatha,saut,NA,Levi,1996,0,French Guiana
4150,urn:lsid:nmbe.ch:spidersp:016171,Araneidae,Hypognatha,scutata,NA,Perty,1833,1,Trinidad to Argentina
4151,urn:lsid:nmbe.ch:spidersp:016172,Araneidae,Hypognatha,solimoes,NA,Levi,1996,0,Brazil
4152,urn:lsid:nmbe.ch:spidersp:016173,Araneidae,Hypognatha,tampo,NA,Levi,1996,0,Peru
