bird_observation_id,record_id,species_common_name,species_scientific_name,species_abbreviation,age,wan_plumage_phase,plumage_phase,sex,count,n_feeding,feeding,n_sitting_on_water,sitting_on_water,n_sitting_on_ice,sitting_on_ice,sitting_on_ship,in_hand,n_flying_past,flying_past,n_accompanying,accompanying,n_following_ship,following_ship,moulting,naturally_feeding
13217,7004069,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,3,TRUE,0,FALSE,0,FALSE,NA,FALSE
13218,7004070,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13219,7004070,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13220,7004070,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,3,TRUE,0,FALSE,0,FALSE,NA,FALSE
13221,7004071,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13222,7004071,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13223,7004072,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13224,7004072,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13225,7004072,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13226,7004073,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13227,7004073,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13228,7004073,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13229,7004073,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13230,7004073,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13231,7005001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13232,7005002,Wandering albatross sensu lato AD,Diomedea antipodensis / exulans AD,DIOANTEXU AD,adult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13233,7005002,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13234,7005002,Petrel (unidentified),NA,PETRUN,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13235,7005003,Wandering albatross sensu lato AD,Diomedea antipodensis / exulans AD,DIOANTEXU AD,adult,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13236,7005003,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13237,7005003,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,3,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,NA,FALSE
13238,7005004,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13239,7005004,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13240,7005005,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13241,7005005,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13242,7005006,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13243,7005006,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13244,7005007,Red-tailed tropicbird,Phaethon rubricauda,PHARUB,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,0,FALSE,NA,FALSE
13245,7005008,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13246,7005008,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13247,7005008,White-chinned petrel,Procellaria aequinoctialis,PROAEQ,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13248,7005008,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13249,7005009,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13250,7005009,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,4,4,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
13251,7005009,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,1,1,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
13252,7005010,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,3,TRUE,0,FALSE,0,FALSE,NA,FALSE
13253,7005010,Gould's petrel,Pterodroma leucoptera,PTELEU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13254,7005010,White-tailed tropicbird AD,Phaethon lepturus AD,PHALEP AD,adult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13255,7005010,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13256,7005011,Australasian gannet SUBAD,Morus serrator SUBAD,MORSER SUBAD,subadult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13257,7005012,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,100,100,TRUE,100,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
13258,7005013,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13259,7005013,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,4,TRUE,0,FALSE,0,FALSE,NA,FALSE
13260,7005014,Gould's petrel,Pterodroma leucoptera,PTELEU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13261,7005014,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,14,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,TRUE
13262,7005014,Pomarine skua,Stercorarius pomarinus,STEPOM,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
13263,7005015,Wandering albatross sensu lato AD,Diomedea antipodensis / exulans AD,DIOANTEXU AD,adult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13264,7005015,Australasian gannet JUV,Morus serrator JUV,MORSER JUV,juvenile,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
13265,7005015,Pomarine skua,Stercorarius pomarinus,STEPOM,NA,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,8,TRUE,0,FALSE,NA,FALSE
13266,7005016,Pomarine skua,Stercorarius pomarinus,STEPOM,NA,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,8,TRUE,0,FALSE,NA,FALSE
13267,7005017,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13268,7005017,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,5,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,5,TRUE,0,FALSE,0,FALSE,NA,FALSE
13269,7005017,Pomarine skua,Stercorarius pomarinus,STEPOM,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
13270,7005018,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13271,7005018,Pomarine skua,Stercorarius pomarinus,STEPOM,NA,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,8,TRUE,0,FALSE,NA,FALSE
13272,7005019,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13273,7005019,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13274,7005019,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,2,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,TRUE
13275,7005019,Pomarine skua,Stercorarius pomarinus,STEPOM,NA,NA,NA,NA,9,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,9,TRUE,0,FALSE,NA,FALSE
13276,7005020,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,6,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,TRUE
13277,7005020,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13278,7005020,Pomarine skua,Stercorarius pomarinus,STEPOM,NA,NA,NA,NA,8,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,8,TRUE,0,FALSE,NA,FALSE
13279,7005021,Gould's petrel,Pterodroma leucoptera,PTELEU,NA,NA,NA,NA,6,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,6,TRUE,0,FALSE,0,FALSE,NA,FALSE
13280,7005021,White-chinned petrel,Procellaria aequinoctialis,PROAEQ,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13281,7005021,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,50,50,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
13282,7005022,Gould's petrel,Pterodroma leucoptera,PTELEU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13283,7005022,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,NA,NA,NA,NA,50,50,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
13284,7005023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13285,7005024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13286,7005025,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,6,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,6,TRUE,0,FALSE,0,FALSE,NA,FALSE
13287,7005026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13288,7005027,Wandering albatross sensu lato AD,Diomedea antipodensis / exulans AD,DIOANTEXU AD,adult,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13289,7005027,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13290,7005028,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13291,7005028,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13292,7005029,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
13293,7005029,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,4,TRUE,0,FALSE,NA,FALSE
13294,7005030,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,3,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,TRUE,NA,FALSE
13295,7005030,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,3,TRUE,0,FALSE,NA,FALSE
13296,7005031,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,3,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,TRUE,NA,FALSE
13297,7005031,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
13298,7005032,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13299,7005032,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
13300,7005033,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13301,7005033,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13302,7005033,Pomarine skua,Stercorarius pomarinus,STEPOM,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13303,7005034,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,2,TRUE,NA,FALSE
13304,7005034,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
13305,7005035,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,3,TRUE,NA,FALSE
13306,7005035,Black-browed albatross sensu lato,Diomedea impavida / melanophrys,DIOIMPMEL,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
13307,7005035,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13308,7005035,White-chinned petrel,Procellaria aequinoctialis,PROAEQ,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13309,7005036,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,3,TRUE,NA,FALSE
13310,7005037,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13311,7005038,Wandering albatross sensu lato,Diomedea antipodensis / exulans,DIOANTEXU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
13312,7005038,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
13313,7005038,Black-winged petrel,Pterodroma nigripennis,PTENIG,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,2,TRUE,0,FALSE,NA,FALSE
13314,7005039,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13315,7005039,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
13316,7005039,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13317,7005039,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,3,TRUE,0,FALSE,0,FALSE,NA,FALSE
13318,7005039,Sooty shearwater,Puffinus griseus,PUFGRI,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13319,7005039,Short-tailed / Sooty shearwater,Puffinus tenuirostris / griseus,PUFTENGRI,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13320,7005039,Fluttering shearwater,Puffinus gavia,PUFGAV,NA,NA,NA,NA,5,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,5,TRUE,0,FALSE,0,FALSE,NA,FALSE
13321,7005039,Hutton's shearwater,Puffinus huttoni,PUFHUT,NA,NA,NA,NA,6,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,6,TRUE,0,FALSE,0,FALSE,NA,FALSE
13322,7005039,Australasian gannet,Morus serrator,MORSER,NA,NA,NA,NA,5,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE
13323,7005040,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,0,FALSE,NA,FALSE
13324,7005041,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
13325,7005041,Sooty shearwater,Puffinus griseus,PUFGRI,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13326,7005042,Salvin's mollymawk,Thalassarche salvini,THASAL,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13327,7005042,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
13328,7005042,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,NA,NA,NA,NA,1,0,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
13329,7005042,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,100,0,FALSE,100,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
13330,7005042,Sooty shearwater,Puffinus griseus,PUFGRI,NA,NA,NA,NA,1,0,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
13331,7005042,Hutton's shearwater,Puffinus huttoni,PUFHUT,NA,NA,NA,NA,20,0,FALSE,20,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
13332,7005043,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,4,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,4,TRUE,0,FALSE,NA,FALSE
13333,7005043,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,50,0,FALSE,50,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
13334,7006001,Northern giant petrel,Macronectes halli,MACHAL,NA,NA,NA,NA,3,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,3,TRUE,NA,FALSE
13335,7006001,Buller's shearwater,Puffinus bulleri,PUFBUL,NA,NA,NA,NA,6,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,6,TRUE,0,FALSE,0,FALSE,NA,FALSE
13336,7006002,Northern giant petrel AD,Macronectes halli AD,MACHAL AD,adult,NA,NA,NA,7,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,7,TRUE,NA,FALSE
