state,variable,year,raw,inf_adj,inf_adj_perchild
Ohio,CTC,2001,978816,1302616.125,0.4287104606628418
Oklahoma,CTC,2001,259528,345381.9375,0.36762040853500366
Oregon,CTC,2001,256673,341582.46875,0.38046228885650635
Pennsylvania,CTC,2001,968100,1288355.125,0.41806718707084656
Rhode Island,CTC,2001,81030,107835.3671875,0.4068721830844879
South Carolina,CTC,2001,309952,412486.59375,0.38262999057769775
South Dakota,CTC,2001,65496,87162.6015625,0.40903741121292114
Tennessee,CTC,2001,434829,578673.875,0.38956761360168457
Texas,CTC,2001,1708775,2274051.25,0.3602452278137207
Utah,CTC,2001,242842,323176.0625,0.4186592698097229
Vermont,CTC,2001,50778,67575.765625,0.43319186568260193
Virginia,CTC,2001,574466,764503.9375,0.4116065204143524
Washington,CTC,2001,503199,669661.25,0.4180355966091156
West Virginia,CTC,2001,116355,154846.15625,0.368296355009079
Wisconsin,CTC,2001,496589,660864.625,0.4558454155921936
Wyoming,CTC,2001,43837,58338.62890625,0.43410271406173706
Alabama,addCC,2001,0,0,0
Alaska,addCC,2001,0,0,0
Arizona,addCC,2001,0,0,0
Arkansas,addCC,2001,0,0,0
California,addCC,2001,0,0,0
Colorado,addCC,2001,0,0,0
Connecticut,addCC,2001,0,0,0
Delaware,addCC,2001,0,0,0
District of Columbia,addCC,2001,0,0,0
Florida,addCC,2001,0,0,0
Georgia,addCC,2001,0,0,0
Hawaii,addCC,2001,0,0,0
Idaho,addCC,2001,0,0,0
Illinois,addCC,2001,0,0,0
Indiana,addCC,2001,0,0,0
Iowa,addCC,2001,0,0,0
Kansas,addCC,2001,0,0,0
Kentucky,addCC,2001,0,0,0
Louisiana,addCC,2001,0,0,0
Maine,addCC,2001,0,0,0
Maryland,addCC,2001,0,0,0
Massachusetts,addCC,2001,0,0,0
Michigan,addCC,2001,0,0,0
Minnesota,addCC,2001,0,0,0
Mississippi,addCC,2001,0,0,0
Missouri,addCC,2001,0,0,0
Montana,addCC,2001,0,0,0
Nebraska,addCC,2001,0,0,0
Nevada,addCC,2001,0,0,0
New Hampshire,addCC,2001,0,0,0
New Jersey,addCC,2001,0,0,0
New Mexico,addCC,2001,0,0,0
New York,addCC,2001,0,0,0
North Carolina,addCC,2001,0,0,0
North Dakota,addCC,2001,0,0,0
Ohio,addCC,2001,0,0,0
Oklahoma,addCC,2001,0,0,0
Oregon,addCC,2001,0,0,0
Pennsylvania,addCC,2001,0,0,0
Rhode Island,addCC,2001,0,0,0
South Carolina,addCC,2001,0,0,0
South Dakota,addCC,2001,0,0,0
Tennessee,addCC,2001,0,0,0
Texas,addCC,2001,0,0,0
Utah,addCC,2001,0,0,0
Vermont,addCC,2001,0,0,0
Virginia,addCC,2001,0,0,0
Washington,addCC,2001,0,0,0
West Virginia,addCC,2001,0,0,0
Wisconsin,addCC,2001,0,0,0
Wyoming,addCC,2001,0,0,0
Alabama,stateEITC,2001,0,0,0
Alaska,stateEITC,2001,0,0,0
Arizona,stateEITC,2001,0,0,0
Arkansas,stateEITC,2001,0,0,0
California,stateEITC,2001,0,0,0
Colorado,stateEITC,2001,32904.625,43789.73828125,0.03677121549844742
Connecticut,stateEITC,2001,0,0,0
Delaware,stateEITC,2001,0,0,0
District of Columbia,stateEITC,2001,18921.150390625,25180.41796875,0.20332203805446625
Florida,stateEITC,2001,0,0,0
Georgia,stateEITC,2001,0,0,0
Hawaii,stateEITC,2001,0,0,0
Idaho,stateEITC,2001,0,0,0
Illinois,stateEITC,2001,44147.5,58751.84375,0.017142176628112793
Indiana,stateEITC,2001,16228.431640625,21596.92578125,0.012932864017784595
Iowa,stateEITC,2001,6500,8650.251953125,0.011175704188644886
Kansas,stateEITC,2001,21921.923828125,29173.87109375,0.03875535726547241
Kentucky,stateEITC,2001,0,0,0
Louisiana,stateEITC,2001,0,0,0
Maine,stateEITC,2001,0,0,0
Maryland,stateEITC,2001,104474.53125,139035.53125,0.09657632559537888
Massachusetts,stateEITC,2001,61648,82041.6484375,0.051481764763593674
Michigan,stateEITC,2001,0,0,0
Minnesota,stateEITC,2001,107495,143055.203125,0.1047079935669899
Mississippi,stateEITC,2001,0,0,0
Missouri,stateEITC,2001,0,0,0
Montana,stateEITC,2001,0,0,0
Nebraska,stateEITC,2001,0,0,0
Nevada,stateEITC,2001,0,0,0
New Hampshire,stateEITC,2001,0,0,0
New Jersey,stateEITC,2001,99155.0703125,131956.359375,0.059763818979263306
New Mexico,stateEITC,2001,0,0,0
New York,stateEITC,2001,500921,666629.625,0.13502921164035797
North Carolina,stateEITC,2001,0,0,0
North Dakota,stateEITC,2001,0,0,0
Ohio,stateEITC,2001,0,0,0
Oklahoma,stateEITC,2001,0,0,0
Oregon,stateEITC,2001,10565,14059.986328125,0.015660330653190613
Pennsylvania,stateEITC,2001,0,0,0
Rhode Island,stateEITC,2001,3646.5400390625,4852.8447265625,0.01831020414829254
South Carolina,stateEITC,2001,0,0,0
South Dakota,stateEITC,2001,0,0,0
Tennessee,stateEITC,2001,0,0,0
Texas,stateEITC,2001,0,0,0
Utah,stateEITC,2001,0,0,0
Vermont,stateEITC,2001,14324.3115234375,19062.908203125,0.12220204621553421
Virginia,stateEITC,2001,17146.625,22818.865234375,0.012285605072975159
Washington,stateEITC,2001,0,0,0
West Virginia,stateEITC,2001,0,0,0
Wisconsin,stateEITC,2001,60346.76171875,80309.953125,0.055395495146512985
Wyoming,stateEITC,2001,0,0,0
Alabama,unemp,2001,262170.5,348898.59375,0.294528603553772
Alaska,unemp,2001,118324,157466.515625,0.7912810444831848
Arizona,unemp,2001,261302.5,347743.4375,0.23621290922164917
Arkansas,unemp,2001,245629.5,326885.6875,0.45516034960746765
California,unemp,2001,3594562.5,4783672.5,0.48706889152526855
Colorado,unemp,2001,353076,469876.34375,0.394565612077713
Connecticut,unemp,2001,513121.5,682866.1875,0.7658258080482483
Delaware,unemp,2001,83795,111515.0546875,0.5359986424446106
District of Columbia,unemp,2001,107349.5,142861.5625,1.1535513401031494
Florida,unemp,2001,963944.5,1282825,0.3273783028125763
Georgia,unemp,2001,554502.5,737936.3125,0.3159010410308838
Hawaii,unemp,2001,151749.5,201949.4375,0.6510318517684937
Idaho,unemp,2001,139148,185179.265625,0.46706533432006836
Illinois,unemp,2001,1846748,2457667,0.7170798182487488
Indiana,unemp,2001,419028,557645.8125,0.3339344561100006
Iowa,unemp,2001,285192.5,379536.4375,0.4903425872325897
Kansas,unemp,2001,221530.5,294814.5625,0.3916396200656891
Kentucky,unemp,2001,377622,502542.375,0.47797447443008423
Louisiana,unemp,2001,219447,292041.8125,0.22862151265144348
Maine,unemp,2001,100290,133466.734375,0.4196961522102356
Maryland,unemp,2001,372153,495264.1875,0.34401851892471313
Massachusetts,unemp,2001,1435109.5,1909855.125,1.1984487771987915
Michigan,unemp,2001,1393336,1854262.625,0.6775034666061401
Minnesota,unemp,2001,616353.5,820248.125,0.600373387336731
Mississippi,unemp,2001,157646.5,209797.21875,0.25756874680519104
Missouri,unemp,2001,430372,572742.5,0.3796139061450958
Montana,unemp,2001,66440.5,88419.546875,0.3663206398487091
Nebraska,unemp,2001,80924.5,107694.96875,0.22642308473587036
Nevada,unemp,2001,291698.5,388194.6875,0.6935577988624573
New Hampshire,unemp,2001,65514.5,87187.21875,0.26436230540275574
New Jersey,unemp,2001,1586805.5,2111733.5,0.9564166069030762
New Mexico,unemp,2001,98909,131628.890625,0.2472010850906372
New York,unemp,2001,2569913.5,3420061.25,0.6927507519721985
North Carolina,unemp,2001,856146.5,1139366.625,0.5379567742347717
North Dakota,unemp,2001,36364.5,48394.16796875,0.2890014946460724
Ohio,unemp,2001,1108507,1475210,0.48551368713378906
Oklahoma,unemp,2001,176051,234290.078125,0.24937555193901062
Oregon,unemp,2001,659435.5,877582,0.9774706959724426
Pennsylvania,unemp,2001,2034464,2707481,0.8785690665245056
Rhode Island,unemp,2001,182633.5,243050.109375,0.9170491099357605
South Carolina,unemp,2001,331968.5,441786.3125,0.4098089337348938
South Dakota,unemp,2001,19215.5,25572.140625,0.12000516802072525
Tennessee,unemp,2001,499252,664408.5625,0.44728484749794006
Texas,unemp,2001,1634100.5,2174674,0.344502329826355
Utah,unemp,2001,173096,230357.53125,0.29841727018356323
Vermont,unemp,2001,61487,81827.390625,0.5245513916015625
Virginia,unemp,2001,415682.5,553193.5625,0.29783767461776733
Washington,unemp,2001,1358679,1808140.875,1.1287307739257812
West Virginia,unemp,2001,129332.5,172116.71875,0.40937381982803345
Wisconsin,unemp,2001,734522.5,977508.375,0.6742571592330933
Wyoming,unemp,2001,27463.5,36548.64453125,0.2719615697860718
Alabama,wcomp,2001,0,0,0
Alaska,wcomp,2001,2996.5,3987.76611328125,0.020038824528455734
Arizona,wcomp,2001,176555,234960.796875,0.15960265696048737
Arkansas,wcomp,2001,10703,14243.6376953125,0.019833046942949295
California,wcomp,2001,1249239.5,1662497.875,0.16927391290664673
Colorado,wcomp,2001,186056,247604.8125,0.20791926980018616
Connecticut,wcomp,2001,100000,133080.796875,0.14924843609333038
Delaware,wcomp,2001,4897.5,6517.6318359375,0.03132708743214607
District of Columbia,wcomp,2001,0,0,0
Florida,wcomp,2001,114007.5,151722.09375,0.03871963918209076
Georgia,wcomp,2001,0,0,0
Hawaii,wcomp,2001,0,0,0
Idaho,wcomp,2001,75791,100863.265625,0.25440070033073425
Illinois,wcomp,2001,10781,14347.4404296875,0.004186189733445644
Indiana,wcomp,2001,2660.5,3540.614501953125,0.002120222430676222
Iowa,wcomp,2001,1111.5,1479.1929931640625,0.0019110452849417925
Kansas,wcomp,2001,5866,7806.51953125,0.010370391421020031
Kentucky,wcomp,2001,107121,142557.484375,0.13558824360370636
Louisiana,wcomp,2001,0,0,0
Maine,wcomp,2001,0,0,0
Maryland,wcomp,2001,139759.5,185993.0625,0.12919378280639648
Massachusetts,wcomp,2001,44137.5,58738.53515625,0.03685888275504112
Michigan,wcomp,2001,23614,31425.69921875,0.011482203379273415
Minnesota,wcomp,2001,94275.5,125462.5859375,0.09183122962713242
Mississippi,wcomp,2001,0,0,0
Missouri,wcomp,2001,38042.5,50627.26171875,0.0335557647049427
Montana,wcomp,2001,62333.5,82953.9140625,0.3436766266822815
Nebraska,wcomp,2001,1021.5,1359.4202880859375,0.0028581107035279274
Nevada,wcomp,2001,0,0,0
New Hampshire,wcomp,2001,0,0,0
New Jersey,wcomp,2001,131737,175316.640625,0.07940194755792618
New Mexico,wcomp,2001,0,0,0
New York,wcomp,2001,1662748.5,2212799,0.448213666677475
North Carolina,wcomp,2001,0,0,0
North Dakota,wcomp,2001,100558.5,133824.046875,0.7991737723350525
Ohio,wcomp,2001,1700369.5,2262865.25,0.7447428107261658
Oklahoma,wcomp,2001,134855.5,179466.765625,0.19102227687835693
Oregon,wcomp,2001,464326.5,617929.375,0.6882637143135071
Pennsylvania,wcomp,2001,160651.5,213796.296875,0.06937622278928757
Rhode Island,wcomp,2001,2575,3426.83056640625,0.012929728254675865
South Carolina,wcomp,2001,129021,171702.171875,0.15927402675151825
South Dakota,wcomp,2001,2541.5,3382.24853515625,0.015872245654463768
Tennessee,wcomp,2001,0,0,0
Texas,wcomp,2001,1348,1793.9290771484375,2.841863897629082e-4
Utah,wcomp,2001,121099.5,161160.171875,0.2087753564119339
Vermont,wcomp,2001,0,0,0
Virginia,wcomp,2001,1581,2104.00732421875,0.001132790930569172
Washington,wcomp,2001,1240235.5,1650515.25,1.0303330421447754
West Virginia,wcomp,2001,843828,1122973,2.6709535121917725
Wisconsin,wcomp,2001,2324.5,3093.463134765625,0.002133782021701336
Wyoming,wcomp,2001,86113.5,114600.53125,0.8527523279190063
Alabama,Medicaid_CHIP,2001,598949.8125,797087.1875,0.6728745698928833
Alaska,Medicaid_CHIP,2001,251286.546875,334414.125,1.6804560422897339
Arizona,Medicaid_CHIP,2001,1123643,1495353,1.0157537460327148
Arkansas,Medicaid_CHIP,2001,648205.125,862636.5625,1.2011475563049316
California,Medicaid_CHIP,2001,6492147.5,8639802,0.879696249961853
Colorado,Medicaid_CHIP,2001,596095.375,793288.5,0.6661419868469238
Connecticut,Medicaid_CHIP,2001,336907.8125,448359.59375,0.5028296113014221
Delaware,Medicaid_CHIP,2001,182198.890625,242471.734375,1.165443778038025
District of Columbia,Medicaid_CHIP,2001,255810.96875,340435.28125,2.7488818168640137
Florida,Medicaid_CHIP,2001,2373484.25,3158651.75,0.80609130859375
Georgia,Medicaid_CHIP,2001,1566332.875,2084488.25,0.8923426270484924
Hawaii,Medicaid_CHIP,2001,137458.625,182931.03125,0.5897215604782104
Idaho,Medicaid_CHIP,2001,199163.171875,265047.9375,0.668512761592865
Illinois,Medicaid_CHIP,2001,1707800.125,2272754,0.6631272435188293
Indiana,Medicaid_CHIP,2001,960216.3125,1277863.5,0.7652216553688049
Iowa,Medicaid_CHIP,2001,411557,547703.3125,0.7076060175895691
Kansas,Medicaid_CHIP,2001,404233.375,537957,0.7146366238594055
Kentucky,Medicaid_CHIP,2001,962789.5625,1281288,1.2186493873596191
Louisiana,Medicaid_CHIP,2001,1047095.0625,1393482.5,1.0908714532852173
Maine,Medicaid_CHIP,2001,401126.71875,533822.625,1.6786452531814575
Maryland,Medicaid_CHIP,2001,957691.0625,1274502.875,0.8852903246879578
Massachusetts,Medicaid_CHIP,2001,1119795.375,1490232.625,0.9351323843002319
Michigan,Medicaid_CHIP,2001,1461215.375,1944597,0.7105094790458679
Minnesota,Medicaid_CHIP,2001,909407.875,1210247.25,0.8858298063278198
Mississippi,Medicaid_CHIP,2001,674593.0625,897753.8125,1.1021753549575806
Missouri,Medicaid_CHIP,2001,1184765.875,1576695.875,1.0450345277786255
Montana,Medicaid_CHIP,2001,150762.546875,200636,0.8312314748764038
Nebraska,Medicaid_CHIP,2001,313445.65625,417135.96875,0.8770067095756531
Nevada,Medicaid_CHIP,2001,220493.921875,293435.0625,0.524258017539978
New Hampshire,Medicaid_CHIP,2001,208127.90625,276978.28125,0.8398320078849792
New Jersey,Medicaid_CHIP,2001,1549764.25,2062438.625,0.9340906739234924
New Mexico,Medicaid_CHIP,2001,545106.125,725431.5625,1.3623716831207275
New York,Medicaid_CHIP,2001,5403147.5,7190551.5,1.4564826488494873
North Carolina,Medicaid_CHIP,2001,1619091.625,2154700,1.017350673675537
North Dakota,Medicaid_CHIP,2001,67397.6640625,89693.3515625,0.5356329679489136
Ohio,Medicaid_CHIP,2001,1619026.375,2154613.25,0.7091154456138611
Oklahoma,Medicaid_CHIP,2001,583316.9375,776282.8125,0.8262661099433899
Oregon,Medicaid_CHIP,2001,702520.875,934920.375,1.0413354635238647
Pennsylvania,Medicaid_CHIP,2001,2952870,3929703,1.2751762866973877
Rhode Island,Medicaid_CHIP,2001,292840.40625,389714.34375,1.4704259634017944
South Carolina,Medicaid_CHIP,2001,763949.1875,1016669.6875,0.9430810809135437
South Dakota,Medicaid_CHIP,2001,132525.953125,176366.59375,0.8276547193527222
Tennessee,Medicaid_CHIP,2001,1345813.125,1791018.875,1.205727458000183
Texas,Medicaid_CHIP,2001,3968821.75,5281739.5,0.8367100358009338
Utah,Medicaid_CHIP,2001,250970.53125,333993.59375,0.4326728582382202
Vermont,Medicaid_CHIP,2001,187631.390625,249701.34375,1.6007009744644165
Virginia,Medicaid_CHIP,2001,747260.1875,994459.8125,0.5354140400886536
Washington,Medicaid_CHIP,2001,1279455.5,1702709.625,1.062915325164795
West Virginia,Medicaid_CHIP,2001,369382.625,491577.34375,1.1692001819610596
Wisconsin,Medicaid_CHIP,2001,835124.8125,1111390.75,0.7666053771972656
Wyoming,Medicaid_CHIP,2001,67250.7734375,89497.8671875,0.6659612655639648
Alabama,pubhealth,2001,906589.5,1206496.5,1.018484354019165
Alaska,pubhealth,2001,157742.5,209924.96875,1.0548887252807617
Arizona,pubhealth,2001,962470.5,1280863.375,0.8700565695762634
Arkansas,pubhealth,2001,298414,397131.71875,0.5529718995094299
California,pubhealth,2001,9199514,12242786,1.2465485334396362
Colorado,pubhealth,2001,709510.5,944222.25,0.7928844094276428
Connecticut,pubhealth,2001,456742,607835.875,0.6816802620887756
Delaware,pubhealth,2001,233446,310671.78125,1.4932482242584229
District of Columbia,pubhealth,2001,318812,424277.5625,3.425875663757324
Florida,pubhealth,2001,3022396,4022228.75,1.0264770984649658
Georgia,pubhealth,2001,1168981,1555689.25,0.6659705638885498
Hawaii,pubhealth,2001,401996,534979.5,1.7246332168579102
Idaho,pubhealth,2001,146189,194549.484375,0.49069923162460327
Illinois,pubhealth,2001,2690024,3579905.25,1.0445181131362915
Indiana,pubhealth,2001,598412.5,796372.125,0.4768906533718109
Iowa,pubhealth,2001,393905.5,524212.5625,0.6772570610046387
Kansas,pubhealth,2001,498499,663406.4375,0.8812870383262634
Kentucky,pubhealth,2001,626262,833434.4375,0.7926901578903198
Louisiana,pubhealth,2001,535862.5,713130.0625,0.5582655072212219
Maine,pubhealth,2001,337263,448832.28125,1.4113867282867432
Maryland,pubhealth,2001,977732.5,1301174.25,0.9038166999816895
Massachusetts,pubhealth,2001,1758324.5,2339992.25,1.4683630466461182
Michigan,pubhealth,2001,2850539.5,3793520.75,1.3860622644424438
Minnesota,pubhealth,2001,736018.5,979499.25,0.7169358134269714
Mississippi,pubhealth,2001,271518.5,361338.96875,0.4436170756816864
Missouri,pubhealth,2001,718572,956281.3125,0.633823573589325
Montana,pubhealth,2001,266008,354005.5625,1.4666389226913452
Nebraska,pubhealth,2001,127379,169516.984375,0.35640066862106323
Nevada,pubhealth,2001,209134,278317.1875,0.4972480535507202
New Hampshire,pubhealth,2001,125693,167273.25,0.5071929693222046
New Jersey,pubhealth,2001,1122953.5,1494435.5,0.6768386960029602
New Mexico,pubhealth,2001,344360,458277.03125,0.8606513142585754
New York,pubhealth,2001,3117002,4148131,0.8402249813079834
North Carolina,pubhealth,2001,1812743.5,2412413.5,1.1390312910079956
North Dakota,pubhealth,2001,52597,69996.5078125,0.41800689697265625
Ohio,pubhealth,2001,2854056.5,3798201,1.2500447034835815
Oklahoma,pubhealth,2001,423875,564096.25,0.6004173159599304
Oregon,pubhealth,2001,725188,965085.9375,1.0749346017837524
Pennsylvania,pubhealth,2001,2682687.5,3570142,1.158499836921692
Rhode Island,pubhealth,2001,167703,223180.484375,0.8420792818069458
South Carolina,pubhealth,2001,754408,1003972.1875,0.9313026666641235
South Dakota,pubhealth,2001,85039,113170.578125,0.5310878753662109
Tennessee,pubhealth,2001,918797,1222742.375,0.823159396648407
Texas,pubhealth,2001,2453560,3265217.25,0.5172613859176636
Utah,pubhealth,2001,303443,403824.375,0.5231353044509888
Vermont,pubhealth,2001,76910.5,102353.109375,0.6561307311058044
Virginia,pubhealth,2001,1024070,1362840.5,0.7337490320205688
Washington,pubhealth,2001,1722129,2291823,1.4306689500808716
West Virginia,pubhealth,2001,217724.5,289749.5,0.6891594529151917
Wisconsin,pubhealth,2001,1110771,1478222.875,1.0196356773376465
Wyoming,pubhealth,2001,97396,129615.375,0.9644790291786194
Alabama,other_health,2001,4967872,6611283.5,5.581026077270508
Alaska,other_health,2001,411851.4375,548095.1875,2.7542195320129395
Arizona,other_health,2001,1863540,2480013.75,1.684607744216919
Arkansas,other_health,2001,1795827.875,2389902,3.3277339935302734
California,other_health,2001,21355938,28420652,2.8937630653381348
Colorado,other_health,2001,1991969.625,2650929,2.226043939590454
Connecticut,other_health,2001,3304744.75,4397980.5,4.932279586791992
Delaware,other_health,2001,288906.125,384478.5625,1.848001480102539
District of Columbia,other_health,2001,887415.5,1180979.625,9.535948753356934
Florida,other_health,2001,10145271,13501407,3.445573329925537
Georgia,other_health,2001,6533039,8694220,3.721883773803711
Hawaii,other_health,2001,742604.875,988264.5,3.1859047412872314
