"id","name","uni_id","uni_name","notability","link","image_link"
"SVU3","Donald Cragen","SVU","Law & Order: SVU",72.9,"https://openpsychometrics.org/tests/characters/stats/SVU/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SVU/3.jpg"
"SVU2","John Munch","SVU","Law & Order: SVU",69.7,"https://openpsychometrics.org/tests/characters/stats/SVU/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SVU/2.jpg"
"FR2","Elsa","FR","Frozen",89.3,"https://openpsychometrics.org/tests/characters/stats/FR/2","https://openpsychometrics.org/tests/characters/test-resources/pics/FR/2.jpg"
"FR1","Anna","FR","Frozen",80.4,"https://openpsychometrics.org/tests/characters/stats/FR/1","https://openpsychometrics.org/tests/characters/test-resources/pics/FR/1.jpg"
"FR4","Olaf","FR","Frozen",76.4,"https://openpsychometrics.org/tests/characters/stats/FR/4","https://openpsychometrics.org/tests/characters/test-resources/pics/FR/4.jpg"
"FR3","Kristoff","FR","Frozen",71.9,"https://openpsychometrics.org/tests/characters/stats/FR/3","https://openpsychometrics.org/tests/characters/test-resources/pics/FR/3.jpg"
"FR5","Hans","FR","Frozen",33.9,"https://openpsychometrics.org/tests/characters/stats/FR/5","https://openpsychometrics.org/tests/characters/test-resources/pics/FR/5.jpg"
"SW4","Darth Vader","SW","Star Wars",90,"https://openpsychometrics.org/tests/characters/stats/SW/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SW/4.jpg"
"SW2","Princess Leia","SW","Star Wars",88.5,"https://openpsychometrics.org/tests/characters/stats/SW/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SW/2.jpg"
"SW5","Obi-Wan Kenobi","SW","Star Wars",88,"https://openpsychometrics.org/tests/characters/stats/SW/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SW/5.jpg"
"SW1","Luke Skywalker","SW","Star Wars",85.6,"https://openpsychometrics.org/tests/characters/stats/SW/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SW/1.jpg"
"SW3","Han Solo","SW","Star Wars",83.5,"https://openpsychometrics.org/tests/characters/stats/SW/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SW/3.jpg"
"SW6","C-3PO","SW","Star Wars",66,"https://openpsychometrics.org/tests/characters/stats/SW/6","https://openpsychometrics.org/tests/characters/test-resources/pics/SW/6.jpg"
"PKB1","Thomas Shelby","PKB","Peaky Blinders",93,"https://openpsychometrics.org/tests/characters/stats/PKB/1","https://openpsychometrics.org/tests/characters/test-resources/pics/PKB/1.jpg"
"PKB3","Aunt Polly","PKB","Peaky Blinders",83.8,"https://openpsychometrics.org/tests/characters/stats/PKB/3","https://openpsychometrics.org/tests/characters/test-resources/pics/PKB/3.jpg"
"PKB2","Arthur Shelby","PKB","Peaky Blinders",76.5,"https://openpsychometrics.org/tests/characters/stats/PKB/2","https://openpsychometrics.org/tests/characters/test-resources/pics/PKB/2.jpg"
"PKB4","Ada Shelby","PKB","Peaky Blinders",58.8,"https://openpsychometrics.org/tests/characters/stats/PKB/4","https://openpsychometrics.org/tests/characters/test-resources/pics/PKB/4.jpg"
"PKB6","Michael Gray","PKB","Peaky Blinders",54.1,"https://openpsychometrics.org/tests/characters/stats/PKB/6","https://openpsychometrics.org/tests/characters/test-resources/pics/PKB/6.jpg"
"PKB5","Charlie Strong","PKB","Peaky Blinders",39.6,"https://openpsychometrics.org/tests/characters/stats/PKB/5","https://openpsychometrics.org/tests/characters/test-resources/pics/PKB/5.jpg"
"XF2","Dana Scully","XF","The X-Files",87.7,"https://openpsychometrics.org/tests/characters/stats/XF/2","https://openpsychometrics.org/tests/characters/test-resources/pics/XF/2.jpg"
"XF1","Fox Mulder","XF","The X-Files",84.2,"https://openpsychometrics.org/tests/characters/stats/XF/1","https://openpsychometrics.org/tests/characters/test-resources/pics/XF/1.jpg"
"XF3","Walter Skinner","XF","The X-Files",62.9,"https://openpsychometrics.org/tests/characters/stats/XF/3","https://openpsychometrics.org/tests/characters/test-resources/pics/XF/3.jpg"
"ER1","John Carter","ER","ER",90.2,"https://openpsychometrics.org/tests/characters/stats/ER/1","https://openpsychometrics.org/tests/characters/test-resources/pics/ER/1.jpg"
"ER5","Abby Lockhart","ER","ER",83,"https://openpsychometrics.org/tests/characters/stats/ER/5","https://openpsychometrics.org/tests/characters/test-resources/pics/ER/5.jpg"
"ER2","Kerry Weaver","ER","ER",80.8,"https://openpsychometrics.org/tests/characters/stats/ER/2","https://openpsychometrics.org/tests/characters/test-resources/pics/ER/2.jpg"
"ER6","Luka Kovac","ER","ER",67.1,"https://openpsychometrics.org/tests/characters/stats/ER/6","https://openpsychometrics.org/tests/characters/test-resources/pics/ER/6.jpg"
"ER3","Chuny Marquez","ER","ER",64.7,"https://openpsychometrics.org/tests/characters/stats/ER/3","https://openpsychometrics.org/tests/characters/test-resources/pics/ER/3.jpg"
"ER4","Malik McGrath","ER","ER",50.7,"https://openpsychometrics.org/tests/characters/stats/ER/4","https://openpsychometrics.org/tests/characters/test-resources/pics/ER/4.jpg"
"TIU1","Jack Pearson","TIU","This Is Us",93.9,"https://openpsychometrics.org/tests/characters/stats/TIU/1","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/1.jpg"
"TIU2","Rebecca Pearson","TIU","This Is Us",88,"https://openpsychometrics.org/tests/characters/stats/TIU/2","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/2.jpg"
"TIU3","Randall Pearson","TIU","This Is Us",86.2,"https://openpsychometrics.org/tests/characters/stats/TIU/3","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/3.jpg"
"TIU8","William H. 'Shakespeare' Hill","TIU","This Is Us",81.4,"https://openpsychometrics.org/tests/characters/stats/TIU/8","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/8.jpg"
"TIU6","Beth Pearson","TIU","This Is Us",79.5,"https://openpsychometrics.org/tests/characters/stats/TIU/6","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/6.jpg"
"TIU4","Kate Pearson","TIU","This Is Us",78.1,"https://openpsychometrics.org/tests/characters/stats/TIU/4","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/4.jpg"
"TIU5","Kevin Pearson","TIU","This Is Us",74,"https://openpsychometrics.org/tests/characters/stats/TIU/5","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/5.jpg"
"TIU7","Toby Damon","TIU","This Is Us",71.5,"https://openpsychometrics.org/tests/characters/stats/TIU/7","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/7.jpg"
"TIU10","Sophie","TIU","This Is Us",52.1,"https://openpsychometrics.org/tests/characters/stats/TIU/10","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/10.jpg"
"TIU9","Miguel Rivas","TIU","This Is Us",39.8,"https://openpsychometrics.org/tests/characters/stats/TIU/9","https://openpsychometrics.org/tests/characters/test-resources/pics/TIU/9.jpg"
"ONB6","Taystee Jefferson","ONB","Orange is the New Black",86,"https://openpsychometrics.org/tests/characters/stats/ONB/6","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/6.jpg"
"ONB4","Red Reznikov","ONB","Orange is the New Black",83.5,"https://openpsychometrics.org/tests/characters/stats/ONB/4","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/4.jpg"
"ONB7","Nicky Nichols","ONB","Orange is the New Black",79.1,"https://openpsychometrics.org/tests/characters/stats/ONB/7","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/7.jpg"
"ONB2","Alex Vause","ONB","Orange is the New Black",75.9,"https://openpsychometrics.org/tests/characters/stats/ONB/2","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/2.jpg"
"ONB5","Crazy Eyes","ONB","Orange is the New Black",73.4,"https://openpsychometrics.org/tests/characters/stats/ONB/5","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/5.jpg"
"ONB9","Lorna Morello","ONB","Orange is the New Black",61.7,"https://openpsychometrics.org/tests/characters/stats/ONB/9","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/9.jpg"
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black",59.5,"https://openpsychometrics.org/tests/characters/stats/ONB/8","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/8.jpg"
"ONB1","Piper Chapman","ONB","Orange is the New Black",58.4,"https://openpsychometrics.org/tests/characters/stats/ONB/1","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/1.jpg"
"ONB10","Flaca Gonzales","ONB","Orange is the New Black",50.5,"https://openpsychometrics.org/tests/characters/stats/ONB/10","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/10.jpg"
"ONB3","Sam Healy","ONB","Orange is the New Black",34.1,"https://openpsychometrics.org/tests/characters/stats/ONB/3","https://openpsychometrics.org/tests/characters/test-resources/pics/ONB/3.jpg"
"B996","Raymond Holt","B99","Brooklyn Nine-Nine",91.5,"https://openpsychometrics.org/tests/characters/stats/B99/6","https://openpsychometrics.org/tests/characters/test-resources/pics/B99/6.jpg"
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine",86.4,"https://openpsychometrics.org/tests/characters/stats/B99/2","https://openpsychometrics.org/tests/characters/test-resources/pics/B99/2.jpg"
"B994","Amy Santiago","B99","Brooklyn Nine-Nine",85.9,"https://openpsychometrics.org/tests/characters/stats/B99/4","https://openpsychometrics.org/tests/characters/test-resources/pics/B99/4.jpg"
"B991","Jake Peralta","B99","Brooklyn Nine-Nine",85.6,"https://openpsychometrics.org/tests/characters/stats/B99/1","https://openpsychometrics.org/tests/characters/test-resources/pics/B99/1.jpg"
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine",82.7,"https://openpsychometrics.org/tests/characters/stats/B99/3","https://openpsychometrics.org/tests/characters/test-resources/pics/B99/3.jpg"
"B995","Charles Boyle","B99","Brooklyn Nine-Nine",65.6,"https://openpsychometrics.org/tests/characters/stats/B99/5","https://openpsychometrics.org/tests/characters/test-resources/pics/B99/5.jpg"
"BB1","Walter White","BB","Breaking Bad",91.3,"https://openpsychometrics.org/tests/characters/stats/BB/1","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/1.jpg"
"BB3","Jesse Pinkman","BB","Breaking Bad",88.9,"https://openpsychometrics.org/tests/characters/stats/BB/3","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/3.jpg"
"BB9","Mike Ehrmantraut","BB","Breaking Bad",82.5,"https://openpsychometrics.org/tests/characters/stats/BB/9","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/9.jpg"
"BB8","Gus Fring","BB","Breaking Bad",79.6,"https://openpsychometrics.org/tests/characters/stats/BB/8","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/8.jpg"
"BB4","Hank Schrader","BB","Breaking Bad",74.8,"https://openpsychometrics.org/tests/characters/stats/BB/4","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/4.jpg"
"BB7","Saul Goodman","BB","Breaking Bad",73.8,"https://openpsychometrics.org/tests/characters/stats/BB/7","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/7.jpg"
"BB10","Jane Margolis","BB","Breaking Bad",61.3,"https://openpsychometrics.org/tests/characters/stats/BB/10","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/10.jpg"
"BB2","Skyler White","BB","Breaking Bad",55.4,"https://openpsychometrics.org/tests/characters/stats/BB/2","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/2.jpg"
"BB6","Flynn White","BB","Breaking Bad",46.8,"https://openpsychometrics.org/tests/characters/stats/BB/6","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/6.jpg"
"BB5","Marie Schrader","BB","Breaking Bad",27.9,"https://openpsychometrics.org/tests/characters/stats/BB/5","https://openpsychometrics.org/tests/characters/test-resources/pics/BB/5.jpg"
"LK1","Simba","LK","The Lion King",90,"https://openpsychometrics.org/tests/characters/stats/LK/1","https://openpsychometrics.org/tests/characters/test-resources/pics/LK/1.jpg"
"LK6","Mufasa","LK","The Lion King",89.4,"https://openpsychometrics.org/tests/characters/stats/LK/6","https://openpsychometrics.org/tests/characters/test-resources/pics/LK/6.jpg"
"LK2","Nala","LK","The Lion King",76.6,"https://openpsychometrics.org/tests/characters/stats/LK/2","https://openpsychometrics.org/tests/characters/test-resources/pics/LK/2.jpg"
"LK3","Timon","LK","The Lion King",72.9,"https://openpsychometrics.org/tests/characters/stats/LK/3","https://openpsychometrics.org/tests/characters/test-resources/pics/LK/3.jpg"
"LK4","Pumbaa","LK","The Lion King",72.9,"https://openpsychometrics.org/tests/characters/stats/LK/4","https://openpsychometrics.org/tests/characters/test-resources/pics/LK/4.jpg"
"LK5","Scar","LK","The Lion King",65,"https://openpsychometrics.org/tests/characters/stats/LK/5","https://openpsychometrics.org/tests/characters/test-resources/pics/LK/5.jpg"
"BATB1","Belle","BATB","Beauty and the Beast",89.4,"https://openpsychometrics.org/tests/characters/stats/BATB/1","https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/1.jpg"
"BATB6","Beast","BATB","Beauty and the Beast",85.2,"https://openpsychometrics.org/tests/characters/stats/BATB/6","https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/6.jpg"
"BATB5","Lumiere","BATB","Beauty and the Beast",73.8,"https://openpsychometrics.org/tests/characters/stats/BATB/5","https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/5.jpg"
"BATB4","Cogsworth","BATB","Beauty and the Beast",63.7,"https://openpsychometrics.org/tests/characters/stats/BATB/4","https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/4.jpg"
"BATB3","Maurice","BATB","Beauty and the Beast",59.2,"https://openpsychometrics.org/tests/characters/stats/BATB/3","https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/3.jpg"
"BATB2","Gaston","BATB","Beauty and the Beast",34.5,"https://openpsychometrics.org/tests/characters/stats/BATB/2","https://openpsychometrics.org/tests/characters/test-resources/pics/BATB/2.jpg"
"BC2","Claire Standish","BC","The Breakfast Club",68,"https://openpsychometrics.org/tests/characters/stats/BC/2","https://openpsychometrics.org/tests/characters/test-resources/pics/BC/2.jpg"
"BC1","John Bender","BC","The Breakfast Club",67.3,"https://openpsychometrics.org/tests/characters/stats/BC/1","https://openpsychometrics.org/tests/characters/test-resources/pics/BC/1.jpg"
"BC4","Brian Johnson","BC","The Breakfast Club",56.9,"https://openpsychometrics.org/tests/characters/stats/BC/4","https://openpsychometrics.org/tests/characters/test-resources/pics/BC/4.jpg"
"BC5","Allison Reynolds","BC","The Breakfast Club",53.8,"https://openpsychometrics.org/tests/characters/stats/BC/5","https://openpsychometrics.org/tests/characters/test-resources/pics/BC/5.jpg"
"BC3","Andrew Clark","BC","The Breakfast Club",52.7,"https://openpsychometrics.org/tests/characters/stats/BC/3","https://openpsychometrics.org/tests/characters/test-resources/pics/BC/3.jpg"
"BC6","Principal Vernon","BC","The Breakfast Club",32.3,"https://openpsychometrics.org/tests/characters/stats/BC/6","https://openpsychometrics.org/tests/characters/test-resources/pics/BC/6.jpg"
"RJ1","Romeo Montague","RJ","Romeo and Juliet",79.6,"https://openpsychometrics.org/tests/characters/stats/RJ/1","https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/1.jpg"
"RJ2","Juliet Capulet","RJ","Romeo and Juliet",76.6,"https://openpsychometrics.org/tests/characters/stats/RJ/2","https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/2.jpg"
"RJ3","Friar Laurence","RJ","Romeo and Juliet",71.9,"https://openpsychometrics.org/tests/characters/stats/RJ/3","https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/3.jpg"
"RJ4","Mercutio","RJ","Romeo and Juliet",66.1,"https://openpsychometrics.org/tests/characters/stats/RJ/4","https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/4.jpg"
"RJ5","The Nurse","RJ","Romeo and Juliet",58.5,"https://openpsychometrics.org/tests/characters/stats/RJ/5","https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/5.jpg"
"RJ6","Benvolio","RJ","Romeo and Juliet",53.1,"https://openpsychometrics.org/tests/characters/stats/RJ/6","https://openpsychometrics.org/tests/characters/test-resources/pics/RJ/6.jpg"
"LU1","Lucifer Morningstar","LU","Lucifer",91,"https://openpsychometrics.org/tests/characters/stats/LU/1","https://openpsychometrics.org/tests/characters/test-resources/pics/LU/1.jpg"
"LU2","Chloe Decker","LU","Lucifer",84.8,"https://openpsychometrics.org/tests/characters/stats/LU/2","https://openpsychometrics.org/tests/characters/test-resources/pics/LU/2.jpg"
"LU6","Linda Martin","LU","Lucifer",79,"https://openpsychometrics.org/tests/characters/stats/LU/6","https://openpsychometrics.org/tests/characters/test-resources/pics/LU/6.jpg"
"LU5","Mazikeen","LU","Lucifer",74.8,"https://openpsychometrics.org/tests/characters/stats/LU/5","https://openpsychometrics.org/tests/characters/test-resources/pics/LU/5.jpg"
"LU4","Amenadiel","LU","Lucifer",69.3,"https://openpsychometrics.org/tests/characters/stats/LU/4","https://openpsychometrics.org/tests/characters/test-resources/pics/LU/4.jpg"
"LU3","Dan Espinoza","LU","Lucifer",39.2,"https://openpsychometrics.org/tests/characters/stats/LU/3","https://openpsychometrics.org/tests/characters/test-resources/pics/LU/3.jpg"
"CH2","Hobbes","CH","Calvin and Hobbes",89.2,"https://openpsychometrics.org/tests/characters/stats/CH/2","https://openpsychometrics.org/tests/characters/test-resources/pics/CH/2.jpg"
"CH1","Calvin","CH","Calvin and Hobbes",87.9,"https://openpsychometrics.org/tests/characters/stats/CH/1","https://openpsychometrics.org/tests/characters/test-resources/pics/CH/1.jpg"
"CH4","Calvin's mom","CH","Calvin and Hobbes",72,"https://openpsychometrics.org/tests/characters/stats/CH/4","https://openpsychometrics.org/tests/characters/test-resources/pics/CH/4.jpg"
"CH5","Susie Derkins","CH","Calvin and Hobbes",61.9,"https://openpsychometrics.org/tests/characters/stats/CH/5","https://openpsychometrics.org/tests/characters/test-resources/pics/CH/5.jpg"
"CH3","Calvin's dad","CH","Calvin and Hobbes",54.5,"https://openpsychometrics.org/tests/characters/stats/CH/3","https://openpsychometrics.org/tests/characters/test-resources/pics/CH/3.jpg"
"NCIS1","Leroy Jethro Gibbs","NCIS","NCIS",91.6,"https://openpsychometrics.org/tests/characters/stats/NCIS/1","https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/1.jpg"
"NCIS3","Abby Sciuto","NCIS","NCIS",90.2,"https://openpsychometrics.org/tests/characters/stats/NCIS/3","https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/3.jpg"
"NCIS4","Donald Mallard","NCIS","NCIS",84.8,"https://openpsychometrics.org/tests/characters/stats/NCIS/4","https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/4.jpg"
"NCIS2","Anthony DiNozzo","NCIS","NCIS",80.9,"https://openpsychometrics.org/tests/characters/stats/NCIS/2","https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/2.jpg"
"NCIS5","Timothy McGee","NCIS","NCIS",76,"https://openpsychometrics.org/tests/characters/stats/NCIS/5","https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/5.jpg"
"NCIS6","Jimmy Palmer","NCIS","NCIS",65.1,"https://openpsychometrics.org/tests/characters/stats/NCIS/6","https://openpsychometrics.org/tests/characters/test-resources/pics/NCIS/6.jpg"
"HAM5","George Washington","HAM","Hamilton",87.1,"https://openpsychometrics.org/tests/characters/stats/HAM/5","https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/5.jpg"
"HAM1","Alexander Hamilton","HAM","Hamilton",85,"https://openpsychometrics.org/tests/characters/stats/HAM/1","https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/1.jpg"
"HAM2","Eliza Hamilton","HAM","Hamilton",83.1,"https://openpsychometrics.org/tests/characters/stats/HAM/2","https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/2.jpg"
"HAM4","Angelica Schuyler","HAM","Hamilton",76.7,"https://openpsychometrics.org/tests/characters/stats/HAM/4","https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/4.jpg"
"HAM3","Aaron Burr","HAM","Hamilton",75.7,"https://openpsychometrics.org/tests/characters/stats/HAM/3","https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/3.jpg"
"HAM6","King George III","HAM","Hamilton",66.5,"https://openpsychometrics.org/tests/characters/stats/HAM/6","https://openpsychometrics.org/tests/characters/test-resources/pics/HAM/6.jpg"
"LW1","Jo March","LW","Little Women",90.4,"https://openpsychometrics.org/tests/characters/stats/LW/1","https://openpsychometrics.org/tests/characters/test-resources/pics/LW/1.jpg"
"LW6","Theodore Laurence","LW","Little Women",76.7,"https://openpsychometrics.org/tests/characters/stats/LW/6","https://openpsychometrics.org/tests/characters/test-resources/pics/LW/6.jpg"
"LW3","Amy March","LW","Little Women",73.5,"https://openpsychometrics.org/tests/characters/stats/LW/3","https://openpsychometrics.org/tests/characters/test-resources/pics/LW/3.jpg"
"LW5","Marmee March","LW","Little Women",68.5,"https://openpsychometrics.org/tests/characters/stats/LW/5","https://openpsychometrics.org/tests/characters/test-resources/pics/LW/5.jpg"
"LW4","Beth March","LW","Little Women",66.7,"https://openpsychometrics.org/tests/characters/stats/LW/4","https://openpsychometrics.org/tests/characters/test-resources/pics/LW/4.jpg"
"LW2","Meg March","LW","Little Women",64,"https://openpsychometrics.org/tests/characters/stats/LW/2","https://openpsychometrics.org/tests/characters/test-resources/pics/LW/2.jpg"
"TNG1","Jean-Luc Picard","TNG","Star Trek: The Next Generation",94.7,"https://openpsychometrics.org/tests/characters/stats/TNG/1","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/1.jpg"
"TNG9","Data","TNG","Star Trek: The Next Generation",90.4,"https://openpsychometrics.org/tests/characters/stats/TNG/9","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/9.jpg"
"TNG7","Deanna Troi","TNG","Star Trek: The Next Generation",80.8,"https://openpsychometrics.org/tests/characters/stats/TNG/7","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/7.jpg"
"TNG10","Guinan","TNG","Star Trek: The Next Generation",80.4,"https://openpsychometrics.org/tests/characters/stats/TNG/10","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/10.jpg"
"TNG2","William Riker","TNG","Star Trek: The Next Generation",79.7,"https://openpsychometrics.org/tests/characters/stats/TNG/2","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/2.jpg"
"TNG3","Geordi La Forge","TNG","Star Trek: The Next Generation",78.9,"https://openpsychometrics.org/tests/characters/stats/TNG/3","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/3.jpg"
"TNG5","Worf","TNG","Star Trek: The Next Generation",78,"https://openpsychometrics.org/tests/characters/stats/TNG/5","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/5.jpg"
"TNG6","Beverly Crusher","TNG","Star Trek: The Next Generation",74.2,"https://openpsychometrics.org/tests/characters/stats/TNG/6","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/6.jpg"
"TNG4","Tasha Yar","TNG","Star Trek: The Next Generation",49.9,"https://openpsychometrics.org/tests/characters/stats/TNG/4","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/4.jpg"
"TNG8","Wesley Crusher","TNG","Star Trek: The Next Generation",44.5,"https://openpsychometrics.org/tests/characters/stats/TNG/8","https://openpsychometrics.org/tests/characters/test-resources/pics/TNG/8.jpg"
"SBSP1","SpongeBob SquarePants","SBSP","SpongeBob SquarePants",78.6,"https://openpsychometrics.org/tests/characters/stats/SBSP/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SBSP/1.jpg"
"SBSP4","Mr. Krabs","SBSP","SpongeBob SquarePants",73.9,"https://openpsychometrics.org/tests/characters/stats/SBSP/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SBSP/4.jpg"
"SBSP5","Sandy Cheeks","SBSP","SpongeBob SquarePants",66.9,"https://openpsychometrics.org/tests/characters/stats/SBSP/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SBSP/5.jpg"
"SBSP2","Patrick Star","SBSP","SpongeBob SquarePants",61.2,"https://openpsychometrics.org/tests/characters/stats/SBSP/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SBSP/2.jpg"
"SBSP3","Squidward Tentacles","SBSP","SpongeBob SquarePants",52.5,"https://openpsychometrics.org/tests/characters/stats/SBSP/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SBSP/3.jpg"
