"char_id","char_name","uni_id","uni_name","myers_briggs","avg_match_perc","number_users"
"UA3","Diego Hargreeves","UA","The Umbrella Academy","ISFP",46.6,1998
"UA3","Diego Hargreeves","UA","The Umbrella Academy","INFP",45.9,23344
"UA3","Diego Hargreeves","UA","The Umbrella Academy","INFJ",45.1,12519
"UA3","Diego Hargreeves","UA","The Umbrella Academy","ESFJ",44.9,592
"UA3","Diego Hargreeves","UA","The Umbrella Academy","ISFJ",40.9,1602
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ENFJ",69.8,3842
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ESFJ",69.4,592
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ESTJ",67.8,547
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ENTJ",66.7,2286
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ESFP",63.5,1202
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ENFP",63.5,10817
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ISFJ",63.1,1602
"UA4","Allison Hargreeves","UA","The Umbrella Academy","INFJ",63.1,12519
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ESTP",60.6,765
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ISTJ",59.8,1475
"UA4","Allison Hargreeves","UA","The Umbrella Academy","INTJ",59.5,8827
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ENTP",59.2,5934
"UA4","Allison Hargreeves","UA","The Umbrella Academy","INFP",57.3,23344
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ISFP",56.6,1998
"UA4","Allison Hargreeves","UA","The Umbrella Academy","INTP",53.4,11992
"UA4","Allison Hargreeves","UA","The Umbrella Academy","ISTP",52.5,1950
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ISTJ",52.8,1475
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ISFJ",50.3,1602
"UA2","Luther Hargreeves","UA","The Umbrella Academy","INTJ",47.9,8827
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ESTJ",47.7,547
"UA2","Luther Hargreeves","UA","The Umbrella Academy","INFJ",45.4,12519
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ESFJ",44.8,592
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ISTP",44.7,1950
"UA2","Luther Hargreeves","UA","The Umbrella Academy","INTP",43.1,11992
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ISFP",42.8,1998
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ENTJ",42.8,2286
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ENFJ",41.3,3842
"UA2","Luther Hargreeves","UA","The Umbrella Academy","INFP",41.1,23344
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ESTP",39.5,765
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ESFP",38.3,1202
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ENTP",37.1,5934
"UA2","Luther Hargreeves","UA","The Umbrella Academy","ENFP",36.3,10817
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ENFP",72.9,10817
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ESFP",70.9,1202
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ENTP",68.4,5934
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ENFJ",68.1,3842
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ESTP",67.5,765
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ENTJ",63.4,2286
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ESFJ",63.4,592
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","INFP",62.9,23344
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ISFP",60.7,1998
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ESTJ",59,547
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","INFJ",58.9,12519
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","INTP",57.1,11992
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ISTP",55.8,1950
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","INTJ",52.9,8827
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ISFJ",52.9,1602
"GILG1","Lorelai Gilmore","GILG","Gilmore Girls","ISTJ",48,1475
"GILG4","Luke Danes","GILG","Gilmore Girls","ISTJ",60.3,1475
"GILG4","Luke Danes","GILG","Gilmore Girls","INTJ",57.9,8827
"GILG4","Luke Danes","GILG","Gilmore Girls","ISFJ",56.4,1602
"GILG4","Luke Danes","GILG","Gilmore Girls","ISTP",55.4,1950
"GILG4","Luke Danes","GILG","Gilmore Girls","ESTJ",55.1,547
"GILG4","Luke Danes","GILG","Gilmore Girls","INFJ",54.4,12519
"GILG4","Luke Danes","GILG","Gilmore Girls","INTP",53.6,11992
"GILG4","Luke Danes","GILG","Gilmore Girls","ENTJ",52,2286
"GILG4","Luke Danes","GILG","Gilmore Girls","ISFP",51.4,1998
"GILG4","Luke Danes","GILG","Gilmore Girls","ESFJ",50.9,592
"GILG4","Luke Danes","GILG","Gilmore Girls","INFP",50.2,23344
"GILG4","Luke Danes","GILG","Gilmore Girls","ENFJ",49.6,3842
"GILG4","Luke Danes","GILG","Gilmore Girls","ESTP",49.5,765
"GILG4","Luke Danes","GILG","Gilmore Girls","ENTP",47.7,5934
"GILG4","Luke Danes","GILG","Gilmore Girls","ESFP",46.1,1202
"GILG4","Luke Danes","GILG","Gilmore Girls","ENFP",45.3,10817
"GILG10","Paris Geller","GILG","Gilmore Girls","ESTJ",61.1,547
"GILG10","Paris Geller","GILG","Gilmore Girls","ISTJ",60.5,1475
"GILG10","Paris Geller","GILG","Gilmore Girls","INTJ",60.1,8827
"GILG10","Paris Geller","GILG","Gilmore Girls","ENTJ",59.6,2286
"GILG10","Paris Geller","GILG","Gilmore Girls","ISTP",52,1950
"GILG10","Paris Geller","GILG","Gilmore Girls","ENTP",51.9,5934
"GILG10","Paris Geller","GILG","Gilmore Girls","ESTP",51.9,765
"GILG10","Paris Geller","GILG","Gilmore Girls","INTP",51.8,11992
"GILG10","Paris Geller","GILG","Gilmore Girls","ESFJ",49.6,592
"GILG10","Paris Geller","GILG","Gilmore Girls","ISFJ",49.1,1602
"GILG10","Paris Geller","GILG","Gilmore Girls","ENFJ",48.7,3842
"GILG10","Paris Geller","GILG","Gilmore Girls","INFJ",48.6,12519
"GILG10","Paris Geller","GILG","Gilmore Girls","ESFP",43.4,1202
"GILG10","Paris Geller","GILG","Gilmore Girls","ISFP",43.1,1998
"GILG10","Paris Geller","GILG","Gilmore Girls","ENFP",41.8,10817
"GILG10","Paris Geller","GILG","Gilmore Girls","INFP",41.8,23344
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ISFJ",69.3,1602
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ESFJ",66.6,592
"GILG2","Rory Gilmore","GILG","Gilmore Girls","INFJ",65.7,12519
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ISTJ",64.6,1475
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ENFJ",64.6,3842
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ESTJ",63.6,547
"GILG2","Rory Gilmore","GILG","Gilmore Girls","INTJ",61.4,8827
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ENTJ",59.6,2286
"GILG2","Rory Gilmore","GILG","Gilmore Girls","INFP",58.4,23344
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ISFP",57.6,1998
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ENFP",56.6,10817
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ESFP",55.8,1202
"GILG2","Rory Gilmore","GILG","Gilmore Girls","INTP",54.6,11992
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ISTP",52.6,1950
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ESTP",51.3,765
"GILG2","Rory Gilmore","GILG","Gilmore Girls","ENTP",50.7,5934
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ESTP",63.4,765
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ENTP",63.2,5934
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ENTJ",60.4,2286
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ESFP",59.6,1202
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ENFP",58.8,10817
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ESTJ",56.7,547
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ENFJ",55.8,3842
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ESFJ",52.9,592
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ISTP",51.4,1950
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","INTP",50.7,11992
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","INTJ",49.3,8827
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ISFP",48.5,1998
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","INFP",48.3,23344
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","INFJ",45.9,12519
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ISTJ",45.3,1475
"GILG13","Logan Huntzberger","GILG","Gilmore Girls","ISFJ",41.5,1602
"GILG8","Sookie St. James","GILG","Gilmore Girls","ENFP",72,10817
"GILG8","Sookie St. James","GILG","Gilmore Girls","ENFJ",69.9,3842
"GILG8","Sookie St. James","GILG","Gilmore Girls","ESFP",68.9,1202
"GILG8","Sookie St. James","GILG","Gilmore Girls","ESFJ",67.3,592
"GILG8","Sookie St. James","GILG","Gilmore Girls","INFP",65.6,23344
"GILG8","Sookie St. James","GILG","Gilmore Girls","INFJ",63.9,12519
"GILG8","Sookie St. James","GILG","Gilmore Girls","ISFP",62.7,1998
"GILG8","Sookie St. James","GILG","Gilmore Girls","ISFJ",61.5,1602
"GILG8","Sookie St. James","GILG","Gilmore Girls","ENTP",59.9,5934
"GILG8","Sookie St. James","GILG","Gilmore Girls","ESTP",59.5,765
"GILG8","Sookie St. James","GILG","Gilmore Girls","ENTJ",58.1,2286
"GILG8","Sookie St. James","GILG","Gilmore Girls","ESTJ",56.7,547
"GILG8","Sookie St. James","GILG","Gilmore Girls","INTP",54.2,11992
"GILG8","Sookie St. James","GILG","Gilmore Girls","ISTP",51.9,1950
"GILG8","Sookie St. James","GILG","Gilmore Girls","INTJ",51.4,8827
"GILG8","Sookie St. James","GILG","Gilmore Girls","ISTJ",49.8,1475
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ESTJ",60.3,547
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ENTJ",58.2,2286
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ISTJ",56.9,1475
"GILG6","Emily Gilmore","GILG","Gilmore Girls","INTJ",55.5,8827
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ESTP",50.8,765
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ESFJ",50.6,592
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ENTP",49.8,5934
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ENFJ",49,3842
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ISFJ",48,1602
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ISTP",48,1950
"GILG6","Emily Gilmore","GILG","Gilmore Girls","INTP",47,11992
"GILG6","Emily Gilmore","GILG","Gilmore Girls","INFJ",46.3,12519
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ESFP",44.2,1202
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ENFP",41.7,10817
"GILG6","Emily Gilmore","GILG","Gilmore Girls","ISFP",41.2,1998
"GILG6","Emily Gilmore","GILG","Gilmore Girls","INFP",39.3,23344
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ESTJ",63.2,547
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ISTJ",62.9,1475
"GILG7","Richard Gilmore","GILG","Gilmore Girls","INTJ",59.4,8827
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ISFJ",59.1,1602
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ENTJ",58.8,2286
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ESFJ",58.2,592
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ENFJ",55.7,3842
"GILG7","Richard Gilmore","GILG","Gilmore Girls","INFJ",55.3,12519
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ISTP",49.9,1950
"GILG7","Richard Gilmore","GILG","Gilmore Girls","INTP",49.7,11992
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ESTP",49.4,765
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ENTP",47.7,5934
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ISFP",47,1998
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ESFP",46.9,1202
"GILG7","Richard Gilmore","GILG","Gilmore Girls","INFP",46,23344
"GILG7","Richard Gilmore","GILG","Gilmore Girls","ENFP",45.8,10817
"GILG11","Miss Patty","GILG","Gilmore Girls","ENFP",69.5,10817
"GILG11","Miss Patty","GILG","Gilmore Girls","ESFP",67.7,1202
"GILG11","Miss Patty","GILG","Gilmore Girls","ENFJ",66,3842
"GILG11","Miss Patty","GILG","Gilmore Girls","ENTP",65.9,5934
"GILG11","Miss Patty","GILG","Gilmore Girls","ESTP",65,765
"GILG11","Miss Patty","GILG","Gilmore Girls","ENTJ",62.7,2286
"GILG11","Miss Patty","GILG","Gilmore Girls","ESFJ",61.6,592
"GILG11","Miss Patty","GILG","Gilmore Girls","INFP",58.3,23344
"GILG11","Miss Patty","GILG","Gilmore Girls","ESTJ",58.1,547
"GILG11","Miss Patty","GILG","Gilmore Girls","ISFP",56.1,1998
"GILG11","Miss Patty","GILG","Gilmore Girls","INFJ",55.6,12519
"GILG11","Miss Patty","GILG","Gilmore Girls","INTP",53.2,11992
"GILG11","Miss Patty","GILG","Gilmore Girls","ISTP",51.8,1950
"GILG11","Miss Patty","GILG","Gilmore Girls","INTJ",50.7,8827
"GILG11","Miss Patty","GILG","Gilmore Girls","ISFJ",49.8,1602
"GILG11","Miss Patty","GILG","Gilmore Girls","ISTJ",45.8,1475
"GILG5","Michel Gerard","GILG","Gilmore Girls","ESTJ",59.9,547
"GILG5","Michel Gerard","GILG","Gilmore Girls","ENTJ",59.2,2286
"GILG5","Michel Gerard","GILG","Gilmore Girls","ISTJ",58.9,1475
"GILG5","Michel Gerard","GILG","Gilmore Girls","INTJ",58.6,8827
"GILG5","Michel Gerard","GILG","Gilmore Girls","ENTP",53,5934
"GILG5","Michel Gerard","GILG","Gilmore Girls","ESTP",52.8,765
"GILG5","Michel Gerard","GILG","Gilmore Girls","ISTP",52.1,1950
"GILG5","Michel Gerard","GILG","Gilmore Girls","INTP",51.8,11992
"GILG5","Michel Gerard","GILG","Gilmore Girls","ESFJ",50.5,592
"GILG5","Michel Gerard","GILG","Gilmore Girls","ENFJ",49.6,3842
"GILG5","Michel Gerard","GILG","Gilmore Girls","ISFJ",49.4,1602
"GILG5","Michel Gerard","GILG","Gilmore Girls","INFJ",49.1,12519
"GILG5","Michel Gerard","GILG","Gilmore Girls","ESFP",46.2,1202
"GILG5","Michel Gerard","GILG","Gilmore Girls","ISFP",45.3,1998
"GILG5","Michel Gerard","GILG","Gilmore Girls","ENFP",44.3,10817
"GILG5","Michel Gerard","GILG","Gilmore Girls","INFP",43.9,23344
"GILG3","Lane Kim","GILG","Gilmore Girls","INFJ",72,12519
"GILG3","Lane Kim","GILG","Gilmore Girls","ENFJ",71.9,3842
"GILG3","Lane Kim","GILG","Gilmore Girls","ENFP",71,10817
"GILG3","Lane Kim","GILG","Gilmore Girls","INFP",70.7,23344
"GILG3","Lane Kim","GILG","Gilmore Girls","ESFJ",69.2,592
"GILG3","Lane Kim","GILG","Gilmore Girls","ISFJ",69.2,1602
"GILG3","Lane Kim","GILG","Gilmore Girls","ISFP",67.8,1998
"GILG3","Lane Kim","GILG","Gilmore Girls","ESFP",67.5,1202
"GILG3","Lane Kim","GILG","Gilmore Girls","INTJ",64.8,8827
"GILG3","Lane Kim","GILG","Gilmore Girls","INTP",64.7,11992
"GILG3","Lane Kim","GILG","Gilmore Girls","ENTJ",64.6,2286
"GILG3","Lane Kim","GILG","Gilmore Girls","ENTP",63.9,5934
"GILG3","Lane Kim","GILG","Gilmore Girls","ESTJ",63.6,547
"GILG3","Lane Kim","GILG","Gilmore Girls","ISTJ",62.6,1475
"GILG3","Lane Kim","GILG","Gilmore Girls","ESTP",62.2,765
"GILG3","Lane Kim","GILG","Gilmore Girls","ISTP",61.5,1950
"GILG12","Dean Forester","GILG","Gilmore Girls","ISFJ",51.3,1602
"GILG12","Dean Forester","GILG","Gilmore Girls","ISFP",49.1,1998
"GILG12","Dean Forester","GILG","Gilmore Girls","ESFJ",48.4,592
"GILG12","Dean Forester","GILG","Gilmore Girls","INFP",47.7,23344
"GILG12","Dean Forester","GILG","Gilmore Girls","ISTJ",47.6,1475
"GILG12","Dean Forester","GILG","Gilmore Girls","INFJ",47.3,12519
"GILG12","Dean Forester","GILG","Gilmore Girls","ESFP",46.9,1202
"GILG12","Dean Forester","GILG","Gilmore Girls","ISTP",46.1,1950
"GILG12","Dean Forester","GILG","Gilmore Girls","ENFJ",45.7,3842
"GILG12","Dean Forester","GILG","Gilmore Girls","ENFP",45.5,10817
"GILG12","Dean Forester","GILG","Gilmore Girls","ESTJ",44.9,547
"GILG12","Dean Forester","GILG","Gilmore Girls","ESTP",44,765
"GILG12","Dean Forester","GILG","Gilmore Girls","INTP",44,11992
"GILG12","Dean Forester","GILG","Gilmore Girls","INTJ",43.6,8827
"GILG12","Dean Forester","GILG","Gilmore Girls","ENTJ",41.9,2286
"GILG12","Dean Forester","GILG","Gilmore Girls","ENTP",41.5,5934
"GILG14","Jackson Belleville","GILG","Gilmore Girls","INFP",63.6,23344
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ISFJ",63.3,1602
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ISFP",62.3,1998
"GILG14","Jackson Belleville","GILG","Gilmore Girls","INFJ",61.7,12519
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ENFP",61.6,10817
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ESFJ",60.4,592
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ENFJ",59.7,3842
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ESFP",59.6,1202
"GILG14","Jackson Belleville","GILG","Gilmore Girls","INTP",53.9,11992
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ISTP",53.1,1950
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ISTJ",52.5,1475
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ESTP",50.7,765
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ENTP",50.5,5934
"GILG14","Jackson Belleville","GILG","Gilmore Girls","INTJ",50.4,8827
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ESTJ",49.9,547
"GILG14","Jackson Belleville","GILG","Gilmore Girls","ENTJ",48.3,2286
"GILG9","Kirk Gleason","GILG","Gilmore Girls","INFP",54.7,23344
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ENFP",53.4,10817
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ISFP",53.1,1998
"GILG9","Kirk Gleason","GILG","Gilmore Girls","INFJ",51.9,12519
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ESFP",51.6,1202
"GILG9","Kirk Gleason","GILG","Gilmore Girls","INTP",51.5,11992
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ISFJ",50.9,1602
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ENFJ",50.2,3842
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ENTP",50.1,5934
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ESFJ",49.5,592
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ISTP",49.4,1950
"GILG9","Kirk Gleason","GILG","Gilmore Girls","INTJ",48.4,8827
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ISTJ",48,1475
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ESTP",47.6,765
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ENTJ",46.9,2286
"GILG9","Kirk Gleason","GILG","Gilmore Girls","ESTJ",46.1,547
"GILG15","Taylor Doose","GILG","Gilmore Girls","ESTJ",50.4,547
"GILG15","Taylor Doose","GILG","Gilmore Girls","ENTJ",50.3,2286
"GILG15","Taylor Doose","GILG","Gilmore Girls","ENTP",47.5,5934
"GILG15","Taylor Doose","GILG","Gilmore Girls","ISTJ",47.1,1475
"GILG15","Taylor Doose","GILG","Gilmore Girls","ESTP",47.1,765
"GILG15","Taylor Doose","GILG","Gilmore Girls","INTJ",46.8,8827
"GILG15","Taylor Doose","GILG","Gilmore Girls","ESFJ",44.1,592
"GILG15","Taylor Doose","GILG","Gilmore Girls","ISTP",43.7,1950
"GILG15","Taylor Doose","GILG","Gilmore Girls","ENFJ",43.5,3842
"GILG15","Taylor Doose","GILG","Gilmore Girls","INTP",43.3,11992
"GILG15","Taylor Doose","GILG","Gilmore Girls","ESFP",43,1202
"GILG15","Taylor Doose","GILG","Gilmore Girls","ENFP",41.4,10817
"GILG15","Taylor Doose","GILG","Gilmore Girls","ISFJ",40.6,1602
"GILG15","Taylor Doose","GILG","Gilmore Girls","INFJ",40.3,12519
"GILG15","Taylor Doose","GILG","Gilmore Girls","ISFP",39.3,1998
"GILG15","Taylor Doose","GILG","Gilmore Girls","INFP",38.2,23344
"SsC3","David Rose","SsC","Schitt's Creek","ENTP",63,5934
"SsC3","David Rose","SsC","Schitt's Creek","ENTJ",63,2286
"SsC3","David Rose","SsC","Schitt's Creek","ENFP",61.1,10817
"SsC3","David Rose","SsC","Schitt's Creek","ESTP",60.6,765
"SsC3","David Rose","SsC","Schitt's Creek","ENFJ",60.6,3842
"SsC3","David Rose","SsC","Schitt's Creek","ESFP",60.4,1202
"SsC3","David Rose","SsC","Schitt's Creek","ESTJ",59.9,547
"SsC3","David Rose","SsC","Schitt's Creek","ESFJ",58.2,592
"SsC3","David Rose","SsC","Schitt's Creek","INTJ",57.9,8827
"SsC3","David Rose","SsC","Schitt's Creek","INTP",56.9,11992
"SsC3","David Rose","SsC","Schitt's Creek","INFP",56.8,23344
"SsC3","David Rose","SsC","Schitt's Creek","INFJ",56.6,12519
"SsC3","David Rose","SsC","Schitt's Creek","ISFP",55.7,1998
"SsC3","David Rose","SsC","Schitt's Creek","ISTP",54.8,1950
"SsC3","David Rose","SsC","Schitt's Creek","ISTJ",54.2,1475
"SsC3","David Rose","SsC","Schitt's Creek","ISFJ",52.6,1602
"SsC4","Alexis Rose","SsC","Schitt's Creek","ESFP",63.9,1202
"SsC4","Alexis Rose","SsC","Schitt's Creek","ENFP",63.7,10817
"SsC4","Alexis Rose","SsC","Schitt's Creek","ENTP",62.3,5934
"SsC4","Alexis Rose","SsC","Schitt's Creek","ESTP",61.8,765
"SsC4","Alexis Rose","SsC","Schitt's Creek","ENFJ",58.9,3842
"SsC4","Alexis Rose","SsC","Schitt's Creek","ENTJ",57.9,2286
"SsC4","Alexis Rose","SsC","Schitt's Creek","ESFJ",56.1,592
"SsC4","Alexis Rose","SsC","Schitt's Creek","ESTJ",53.9,547
"SsC4","Alexis Rose","SsC","Schitt's Creek","INFP",53.2,23344
"SsC4","Alexis Rose","SsC","Schitt's Creek","ISFP",52.6,1998
"SsC4","Alexis Rose","SsC","Schitt's Creek","INTP",49.7,11992
"SsC4","Alexis Rose","SsC","Schitt's Creek","ISTP",49.3,1950
"SsC4","Alexis Rose","SsC","Schitt's Creek","INFJ",48.9,12519
"SsC4","Alexis Rose","SsC","Schitt's Creek","INTJ",46.1,8827
"SsC4","Alexis Rose","SsC","Schitt's Creek","ISFJ",44.6,1602
"SsC4","Alexis Rose","SsC","Schitt's Creek","ISTJ",42.3,1475
"SsC1","Johnny Rose","SsC","Schitt's Creek","ESTJ",64,547
"SsC1","Johnny Rose","SsC","Schitt's Creek","ISTJ",63,1475
"SsC1","Johnny Rose","SsC","Schitt's Creek","ISFJ",62.1,1602
"SsC1","Johnny Rose","SsC","Schitt's Creek","ESFJ",61.8,592
"SsC1","Johnny Rose","SsC","Schitt's Creek","ENTJ",59.4,2286
"SsC1","Johnny Rose","SsC","Schitt's Creek","ENFJ",59.1,3842
"SsC1","Johnny Rose","SsC","Schitt's Creek","INTJ",59.1,8827
"SsC1","Johnny Rose","SsC","Schitt's Creek","INFJ",58,12519
"SsC1","Johnny Rose","SsC","Schitt's Creek","ESFP",50.9,1202
"SsC1","Johnny Rose","SsC","Schitt's Creek","ESTP",50.5,765
"SsC1","Johnny Rose","SsC","Schitt's Creek","ISFP",50.2,1998
"SsC1","Johnny Rose","SsC","Schitt's Creek","INTP",50.2,11992
"SsC1","Johnny Rose","SsC","Schitt's Creek","ISTP",50.2,1950
"SsC1","Johnny Rose","SsC","Schitt's Creek","ENFP",49.8,10817
"SsC1","Johnny Rose","SsC","Schitt's Creek","INFP",49.4,23344
"SsC1","Johnny Rose","SsC","Schitt's Creek","ENTP",48.8,5934
"SsC2","Moira Rose","SsC","Schitt's Creek","ENTP",61.7,5934
"SsC2","Moira Rose","SsC","Schitt's Creek","ENTJ",60.1,2286
"SsC2","Moira Rose","SsC","Schitt's Creek","ESTP",59.5,765
"SsC2","Moira Rose","SsC","Schitt's Creek","ENFP",56.4,10817
"SsC2","Moira Rose","SsC","Schitt's Creek","ESFP",56,1202
"SsC2","Moira Rose","SsC","Schitt's Creek","ESTJ",55.6,547
"SsC2","Moira Rose","SsC","Schitt's Creek","ENFJ",54.3,3842
"SsC2","Moira Rose","SsC","Schitt's Creek","INTJ",51.5,8827
"SsC2","Moira Rose","SsC","Schitt's Creek","INTP",51.4,11992
"SsC2","Moira Rose","SsC","Schitt's Creek","ESFJ",50.7,592
"SsC2","Moira Rose","SsC","Schitt's Creek","ISTP",50.3,1950
"SsC2","Moira Rose","SsC","Schitt's Creek","INFP",48.6,23344
"SsC2","Moira Rose","SsC","Schitt's Creek","ISFP",47.8,1998
"SsC2","Moira Rose","SsC","Schitt's Creek","INFJ",47.2,12519
"SsC2","Moira Rose","SsC","Schitt's Creek","ISTJ",46.6,1475
"SsC2","Moira Rose","SsC","Schitt's Creek","ISFJ",41.7,1602
