Entity,Code,Year,Commodity Balances - Livestock and Fish Primary Equivalent - Pelagic Fish - 2763 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Crustaceans - 2765 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Cephalopods - 2766 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Demersal Fish - 2762 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Freshwater Fish - 2761 - Production - 5510 - tonnes,"Commodity Balances - Livestock and Fish Primary Equivalent - Molluscs, Other - 2767 - Production - 5510 - tonnes","Commodity Balances - Livestock and Fish Primary Equivalent - Marine Fish, Other - 2764 - Production - 5510 - tonnes"
Gambia,GMB,1975,7324,183,0,1046,2700,0,1442
Gambia,GMB,1976,7324,203,0,1046,2700,0,1422
Gambia,GMB,1977,7562,182,0,7011,2700,0,637
Gambia,GMB,1978,6006,307,0,5535,2700,28,396
Gambia,GMB,1979,3314,123,0,4513,2700,67,426
Gambia,GMB,1980,4208,444,0,5505,2721,20,367
Gambia,GMB,1981,5036,287,0,6330,2763,96,227
Gambia,GMB,1982,3849,272,0,2282,2728,0,81
Gambia,GMB,1983,5964,312,0,2516,2722,0,139
Gambia,GMB,1984,5015,508,2,3110,2751,0,496
Gambia,GMB,1985,5318,479,0,2198,2706,0,11
Gambia,GMB,1986,8275,477,0,1749,2712,0,49
Gambia,GMB,1987,3523,4328,459,3258,2705,0,369
Gambia,GMB,1988,5651,510,2826,2064,2702,36,63
Gambia,GMB,1989,13097,388,2174,1392,2722,25,44
Gambia,GMB,1990,9426,847,4471,4485,2364,13,56
Gambia,GMB,1991,18047,893,1296,3081,1665,0,3
Gambia,GMB,1992,12290,562,975,2223,1978,0,17
Gambia,GMB,1993,14459,545,585,3478,2055,0,186
Gambia,GMB,1994,17214,603,327,2140,2405,55,37
Gambia,GMB,1995,14547,593,332,5604,2394,194,35
Gambia,GMB,1996,23551,522,184,4499,2602,227,20
Gambia,GMB,1997,22031,876,137,7311,2239,128,25
Gambia,GMB,1998,22475,421,118,3263,2527,230,3
Gambia,GMB,1999,23554,590,448,5398,2590,63,0
Gambia,GMB,2000,21155,774,422,4473,2187,5,5
Gambia,GMB,2001,19855,288,1500,10331,2532,20,6
Gambia,GMB,2002,22554,422,1621,10036,2572,1,204
Gambia,GMB,2003,25488,216,957,7637,3046,14,13
Gambia,GMB,2004,18706,99,321,9505,3586,18,587
Gambia,GMB,2005,17751,266,1993,11028,3907,15,0
Gambia,GMB,2006,20430,337,1185,10826,4505,126,143
Gambia,GMB,2007,20823,1673,765,15082,4564,634,58
Gambia,GMB,2008,21424,1758,611,14143,4171,612,187
Gambia,GMB,2009,22583,1881,645,15088,4466,653,593
Gambia,GMB,2010,22213,1835,646,14721,4659,20,2555
Gambia,GMB,2011,19925,1450,380,12945,4813,20,2000
Gambia,GMB,2012,17701,994,135,10752,5005,40,1468
Gambia,GMB,2013,19897,1667,206,15161,4686,40,2102
Georgia,GEO,1992,36228,,23,573,1235,0,1086
Georgia,GEO,1993,16508,,10,573,1129,0,600
Georgia,GEO,1994,6825,,0,322,244,0,250
Georgia,GEO,1995,2593,,0,177,247,700,0
Georgia,GEO,1996,1417,,0,294,107,711,25
Georgia,GEO,1997,2391,,0,73,62,118,0
Georgia,GEO,1998,2383,,0,614,100,0,0
Georgia,GEO,1999,1309,,0,83,103,0,1
Georgia,GEO,2000,1522,,0,55,112,184,4
Georgia,GEO,2001,978,,0,125,91,517,5
Georgia,GEO,2002,989,,0,285,69,503,17
Georgia,GEO,2003,2737,,0,220,100,295,10
Georgia,GEO,2004,11667,,0,172,127,65,29
Georgia,GEO,2005,9642,,0,108,126,150,20
Georgia,GEO,2006,14270,,0,78,125,300,48
Georgia,GEO,2007,42417,,0,812,226,600,193
Georgia,GEO,2008,47724,,0,54,499,500,132
Georgia,GEO,2009,49173,,0,184,490,500,149
Georgia,GEO,2010,45415,,0,30,482,500,92
Georgia,GEO,2011,25946,,0,74,677,500,0
Georgia,GEO,2012,25946,,0,74,677,500,0
Georgia,GEO,2013,25946,,0,74,677,500,0
Germany,DEU,1961,194400,27700,0,454400,20870,10000,39100
Germany,DEU,1962,205700,25500,0,477000,20720,5800,44100
Germany,DEU,1963,219500,42700,0,503100,22880,4800,43800
Germany,DEU,1964,241200,29200,0,493700,25130,5300,53300
Germany,DEU,1965,224000,29800,0,519300,24890,7600,57500
Germany,DEU,1966,233700,39900,0,526300,27050,11500,42100
Germany,DEU,1967,249600,27000,0,586600,27200,11300,49000
Germany,DEU,1968,302700,33900,0,570800,29260,11400,37800
Germany,DEU,1969,316700,29500,0,537200,32214,6700,47100
Germany,DEU,1970,302393,38400,0,509122,38577,9600,39306
Germany,DEU,1971,278675,25000,0,466440,47736,5600,20761
Germany,DEU,1972,268002,26000,500,406102,44103,8100,8600
Germany,DEU,1973,312102,30000,1900,423300,41951,11200,29700
Germany,DEU,1974,271601,30352,0,504515,44070,21379,25096
Germany,DEU,1975,249132,22872,942,458616,47192,21576,27585
Germany,DEU,1976,168233,27213,2463,443437,45901,25474,31786
Germany,DEU,1977,146872,18326,8074,374641,48390,13626,45619
Germany,DEU,1978,153906,16844,2824,345845,48116,16309,41176
Germany,DEU,1979,162685,19894,3061,308928,44348,8523,43335
Germany,DEU,1980,212312,15950,61,251633,52530,12752,17328
Germany,DEU,1981,224753,15229,13,262060,51548,13546,17877
Germany,DEU,1982,200872,20431,48,252026,45858,18375,14027
Germany,DEU,1983,215115,14023,621,216554,49778,39768,8892
Germany,DEU,1984,183311,12678,8925,220085,50559,66452,11746
Germany,DEU,1985,154085,18680,11906,162215,51696,23108,4767
Germany,DEU,1986,168409,18044,4095,139067,52765,30695,2313
Germany,DEU,1987,160729,17721,3478,134338,52749,29860,846
Germany,DEU,1988,147682,14948,9212,134271,55273,30917,809
Germany,DEU,1989,180922,14505,15522,119549,59960,20654,1544
Germany,DEU,1990,171668,8161,6819,122228,56526,24049,1288
Germany,DEU,1991,108535,13992,0,94649,56167,32692,4558
Germany,DEU,1992,115724,11815,0,75880,57079,51401,1645
Germany,DEU,1993,135087,13511,3,90610,57248,26051,0
Germany,DEU,1994,101362,16806,3,97958,56650,5986,248
Germany,DEU,1995,101159,11646,11,96630,69767,24456,316
Germany,DEU,1996,91708,16113,2,103829,69473,38213,310
Germany,DEU,1997,125470,20016,4,88793,67761,22405,336
Germany,DEU,1998,135106,14944,11,91748,65793,31288,217
Germany,DEU,1999,121575,19221,6,73086,65234,38039,260
Germany,DEU,2000,87217,17585,5,76666,64229,24207,66
Germany,DEU,2001,92337,12768,3,81780,63771,11723,169
Germany,DEU,2002,105524,16325,17,78403,63139,8103,113
Germany,DEU,2003,136090,16925,62,83760,66430,28634,26
Germany,DEU,2004,145760,20015,38,72601,64583,12559,20
Germany,DEU,2005,160836,23381,24,78742,53490,9557,23
Germany,DEU,2006,156211,19745,16,99098,49553,3757,36
Germany,DEU,2007,165631,17057,24,90243,51869,10625,56
Germany,DEU,2008,156687,18600,14,81153,54606,6982,217
Germany,DEU,2009,139059,18213,10,69653,52005,3686,326
Germany,DEU,2010,132032,19362,24,75226,51816,4985,394
Germany,DEU,2011,134706,18497,12,63438,35315,20910,146
Germany,DEU,2012,119979,17025,7,60053,29783,7013,0
Germany,DEU,2013,133299,16895,3,67235,32603,5116,42
Ghana,GHA,1961,20800,0,0,7800,2000,,5900
Ghana,GHA,1962,24800,0,0,8400,3000,,9500
Ghana,GHA,1963,15600,0,0,31800,3000,,9400
Ghana,GHA,1964,39900,0,0,19800,3400,,13500
Ghana,GHA,1965,23900,0,0,40100,4000,,8500
Ghana,GHA,1966,29100,0,0,36500,4500,,15600
Ghana,GHA,1967,66700,200,0,10400,6300,,15400
Ghana,GHA,1968,39500,400,0,15300,8200,,10700
Ghana,GHA,1969,66100,1300,0,28600,23100,,11900
Ghana,GHA,1970,95015,810,0,29192,31694,,14900
Ghana,GHA,1971,154877,815,0,24570,42422,,10100
Ghana,GHA,1972,196747,1005,0,40606,36342,,6631
Ghana,GHA,1973,123676,401,318,45198,46168,,6071
Ghana,GHA,1974,108395,687,764,54103,42001,,13377
Ghana,GHA,1975,129146,444,586,55813,42675,,32926
Ghana,GHA,1976,137315,742,795,42285,56868,,8815
Ghana,GHA,1977,164987,670,686,55801,47846,,2181
Ghana,GHA,1978,172235,842,710,52054,45547,,3499
Ghana,GHA,1979,130077,451,255,60230,43641,,2598
Ghana,GHA,1980,132201,694,705,44962,44565,,8728
Ghana,GHA,1981,145086,663,545,37646,44365,,12511
Ghana,GHA,1982,144514,524,1355,48402,45940,,3757
Ghana,GHA,1983,164040,491,1642,32416,48427,,4840
Ghana,GHA,1984,173415,431,1844,43449,46756,,4118
Ghana,GHA,1985,178666,663,2014,40025,51259,,3946
Ghana,GHA,1986,188700,1113,1355,65203,60232,,3574
Ghana,GHA,1987,244120,2595,2176,61970,65816,,5523
Ghana,GHA,1988,249933,1588,1726,43129,62323,,3778
Ghana,GHA,1989,240950,1719,2852,34956,61953,,19575
Ghana,GHA,1990,246221,3089,2120,41227,65048,,38527
Ghana,GHA,1991,232265,1361,3713,29744,64424,,31441
Ghana,GHA,1992,304814,2529,1875,34416,61381,,18840
Ghana,GHA,1993,256793,1712,1716,33783,55460,,23620
Ghana,GHA,1994,218598,2479,2469,34829,58010,,19552
Ghana,GHA,1995,233290,2676,2946,30935,63601,,19946
Ghana,GHA,1996,329530,2087,3104,35972,81473,,25128
Ghana,GHA,1997,298285,2381,3422,40806,74705,,27896
Ghana,GHA,1998,280041,1784,3391,35902,79932,,43399
Ghana,GHA,1999,250766,232,4114,43976,80662,,115933
Ghana,GHA,2000,325264,1559,1809,23356,82841,,22248
Ghana,GHA,2001,290710,1858,2960,32564,84100,,40993
Ghana,GHA,2002,230178,1226,3649,30254,85702,,26234
Ghana,GHA,2003,277692,1473,5500,23962,82373,,722
Ghana,GHA,2004,284940,1307,4000,46608,81078,,668
Ghana,GHA,2005,232366,4210,2508,53861,81703,,491
Ghana,GHA,2006,243581,2775,4012,53956,90098,,6460
Ghana,GHA,2007,159682,2040,2551,63011,95716,,8120
Ghana,GHA,2008,182117,1463,2534,74532,96408,,2022
Ghana,GHA,2009,194244,2843,1878,48281,100673,,6843
Ghana,GHA,2010,224677,2235,3131,40868,104092,,5456
Ghana,GHA,2011,225779,1595,1851,36434,113607,,5384
Ghana,GHA,2012,212031,3640,1984,49911,121863,,12960
Ghana,GHA,2013,154165,2817,2580,38240,125786,,6837
Greece,GRC,1961,27900,2300,6900,31700,10290,100,6100
Greece,GRC,1962,27400,1600,5300,31000,9390,200,5500
Greece,GRC,1963,27800,1600,5400,31300,9450,100,4800
Greece,GRC,1964,27200,1500,5600,35700,9530,200,4300
Greece,GRC,1965,25500,1900,8400,39700,8620,300,5800
Greece,GRC,1966,23900,1600,5500,41700,8630,300,9900
Greece,GRC,1967,23900,1900,5100,45300,8800,300,8600
Greece,GRC,1968,23800,1800,6000,50700,7860,400,10100
Greece,GRC,1969,23300,2200,4500,46500,7950,500,10100
Greece,GRC,1970,19833,2413,5473,36447,8040,139,13724
Greece,GRC,1971,22033,2365,6473,42634,6975,200,14384
Greece,GRC,1972,24578,2626,5576,37016,8080,310,14868
Greece,GRC,1973,27500,3379,5590,40327,9230,408,18067
Greece,GRC,1974,24216,3097,5640,37144,7800,274,15447
Greece,GRC,1975,26345,3131,4058,37447,9791,629,14995
Greece,GRC,1976,31591,2878,4964,40900,10019,1092,16055
Greece,GRC,1977,29136,3500,4698,41779,10962,1618,16818
Greece,GRC,1978,31148,3604,4070,35033,11415,1842,15510
Greece,GRC,1979,33244,3691,6254,33613,10845,2108,15350
Greece,GRC,1980,33791,3287,4072,39510,11245,1037,14641
Greece,GRC,1981,34333,3093,3293,34793,11513,1421,15042
Greece,GRC,1982,42930,3363,3488,35738,11253,2023,7915
Greece,GRC,1983,39178,3696,3028,34713,11385,2160,7915
Greece,GRC,1984,44936,3966,3407,34395,10106,2602,9096
Greece,GRC,1985,48538,4592,3718,37444,8715,2613,9305
Greece,GRC,1986,48988,5383,4300,41730,10325,3833,10252
Greece,GRC,1987,55398,7575,5458,40861,10407,3130,11901
Greece,GRC,1988,45469,6486,7817,41506,6724,3514,12140
Greece,GRC,1989,44211,5368,9530,50807,6208,4319,16075
Greece,GRC,1990,45288,5394,12284,47810,6037,8916,16152
Greece,GRC,1991,48816,4641,11219,50875,4544,13006,18055
Greece,GRC,1992,56838,4849,10141,55806,5464,22988,16818
Greece,GRC,1993,64410,5765,9130,67136,5870,23692,15663
Greece,GRC,1994,73982,4467,10279,81564,7008,21907,15097
Greece,GRC,1995,58419,4445,9686,66432,6777,25184,13396
Greece,GRC,1996,59686,4348,7964,71805,7133,26929,13026
Greece,GRC,1997,58142,4981,7872,76929,7132,37842,12647
Greece,GRC,1998,48352,4083,5726,69855,7245,22875,11905
Greece,GRC,1999,45111,3480,7886,88071,7946,38893,13437
Greece,GRC,2000,41213,3653,6323,94763,7659,26618,14501
Greece,GRC,2001,38872,3431,6264,93333,8771,28513,12518
Greece,GRC,2002,40291,3326,8445,88989,8336,22952,11932
Greece,GRC,2003,34684,3828,9397,99620,7133,26345,13810
Greece,GRC,2004,34088,4417,7946,92219,7038,29463,15858
Greece,GRC,2005,34912,5729,7263,104063,6474,26627,13562
Greece,GRC,2006,37955,6028,8524,110283,7823,29043,11964
Greece,GRC,2007,37434,5706,7840,116027,7714,23390,11279
Greece,GRC,2008,36690,4670,6379,115881,8309,21910,10653
Greece,GRC,2009,33952,4255,6292,122538,5792,23620,8890
Greece,GRC,2010,27606,4192,5337,120723,5678,17461,11275
Greece,GRC,2011,22917,4530,5407,139693,4401,17390,6659
Greece,GRC,2012,21377,4001,6157,138869,4698,17712,7211
Greece,GRC,2013,23363,4076,5896,146234,4621,17246,6697
Grenada,GRD,1961,300,0,0,200,0,0,0
Grenada,GRD,1962,500,0,0,300,0,0,100
Grenada,GRD,1963,500,0,0,200,0,0,0
Grenada,GRD,1964,800,0,0,200,0,0,100
Grenada,GRD,1965,900,0,0,300,0,100,0
Grenada,GRD,1966,900,0,0,100,0,100,100
Grenada,GRD,1967,1000,0,0,100,0,100,100
Grenada,GRD,1968,1000,0,0,100,0,100,100
Grenada,GRD,1969,1000,0,0,100,0,100,200
Grenada,GRD,1970,1100,0,0,100,0,0,100
Grenada,GRD,1971,1300,0,0,100,0,0,100
Grenada,GRD,1972,1400,0,0,200,0,0,100
Grenada,GRD,1973,1400,0,0,200,0,0,100
Grenada,GRD,1974,1334,0,0,200,0,0,100
Grenada,GRD,1975,1400,0,0,200,0,0,100
Grenada,GRD,1976,1400,0,0,200,0,0,100
Grenada,GRD,1977,2619,0,0,327,0,0,12
Grenada,GRD,1978,1988,1,0,113,0,24,109
Grenada,GRD,1979,1268,0,0,128,0,0,95
Grenada,GRD,1980,1267,2,0,43,0,3,100
Grenada,GRD,1981,566,7,0,82,0,12,118
Grenada,GRD,1982,658,4,0,68,0,20,230
Grenada,GRD,1983,1071,4,0,147,0,3,253
Grenada,GRD,1984,1022,1,0,128,0,15,386
Grenada,GRD,1985,925,2,0,141,0,2,652
Grenada,GRD,1986,1089,1,0,169,0,7,1026
Grenada,GRD,1987,1096,7,0,221,0,26,856
Grenada,GRD,1988,1227,7,0,245,0,31,574
Grenada,GRD,1989,903,14,1,93,0,24,742
Grenada,GRD,1990,1412,2,0,142,0,8,343
Grenada,GRD,1991,1421,10,0,144,0,15,468
Grenada,GRD,1992,1510,22,0,105,0,0,466
Grenada,GRD,1993,1713,26,0,102,0,11,347
Grenada,GRD,1994,1298,30,0,83,0,1,147
Grenada,GRD,1995,1173,57,0,125,0,2,135
Grenada,GRD,1996,1258,23,0,109,0,6,173
Grenada,GRD,1997,1288,14,0,91,0,1,130
Grenada,GRD,1998,1499,31,0,119,0,24,158
Grenada,GRD,1999,1515,73,0,201,0,6,29
Grenada,GRD,2000,1455,50,0,189,1,0,5
Grenada,GRD,2001,1936,32,5,258,0,2,10
Grenada,GRD,2002,1669,24,3,432,0,32,3
Grenada,GRD,2003,1874,26,0,598,0,35,3
Grenada,GRD,2004,1413,19,0,569,0,29,3
Grenada,GRD,2005,1389,23,0,614,0,16,0
Grenada,GRD,2006,1492,15,0,651,0,2,0
Grenada,GRD,2007,1638,10,0,531,0,25,0
Grenada,GRD,2008,1840,10,0,531,0,3,1
Grenada,GRD,2009,2093,23,4,470,0,2,23
Grenada,GRD,2010,1956,19,1,472,0,1,3
Grenada,GRD,2011,1928,15,0,357,0,20,1
Grenada,GRD,2012,1928,15,0,357,0,20,1
Grenada,GRD,2013,1928,15,0,357,0,20,1
Guatemala,GTM,1961,0,1000,0,0,200,0,100
Guatemala,GTM,1962,0,1600,0,0,300,0,200
Guatemala,GTM,1963,0,1900,0,0,300,0,300
Guatemala,GTM,1964,0,2200,0,0,200,0,300
Guatemala,GTM,1965,0,1700,0,0,200,0,200
Guatemala,GTM,1966,0,2300,0,0,300,0,400
Guatemala,GTM,1967,0,1800,0,0,300,0,400
Guatemala,GTM,1968,0,1300,0,0,200,0,400
Guatemala,GTM,1969,0,1900,0,0,400,0,700
Guatemala,GTM,1970,0,2100,0,0,400,0,900
Guatemala,GTM,1971,0,1800,0,0,500,0,1000
Guatemala,GTM,1972,0,1700,0,0,400,0,1000
Guatemala,GTM,1973,0,2200,0,0,500,0,1000
Guatemala,GTM,1974,0,2221,0,0,528,0,1132
Guatemala,GTM,1975,0,2751,0,0,550,0,1229
Guatemala,GTM,1976,0,1754,0,0,574,0,1325
Guatemala,GTM,1977,0,1584,0,0,600,0,890
Guatemala,GTM,1978,0,3613,0,0,580,0,1311
Guatemala,GTM,1979,0,3205,0,0,615,0,1078
Guatemala,GTM,1980,0,2177,0,0,400,0,930
Guatemala,GTM,1981,0,2791,0,0,418,0,1064
Guatemala,GTM,1982,0,2497,0,0,730,0,1066
Guatemala,GTM,1983,0,1641,0,0,52,0,695
Guatemala,GTM,1984,0,2307,0,0,89,0,628
Guatemala,GTM,1985,0,2319,0,0,117,0,730
Guatemala,GTM,1986,0,1799,0,0,194,0,654
Guatemala,GTM,1987,0,1688,0,1,631,0,757
Guatemala,GTM,1988,0,2388,0,5,598,0,734
Guatemala,GTM,1989,0,2748,0,320,700,0,559
Guatemala,GTM,1990,0,3349,17,296,2766,0,1370
Guatemala,GTM,1991,0,3144,20,372,3013,0,795
Guatemala,GTM,1992,0,2581,11,103,4280,2,836
Guatemala,GTM,1993,0,5337,14,225,4739,3,550
Guatemala,GTM,1994,0,6282,16,225,4437,10,634
Guatemala,GTM,1995,0,6231,3,207,4830,12,645
Guatemala,GTM,1996,0,4327,16,81,5990,15,645
Guatemala,GTM,1997,0,3241,21,146,7380,15,500
Guatemala,GTM,1998,0,4795,39,237,8181,18,701
Guatemala,GTM,1999,9990,4544,23,203,10352,23,733
Guatemala,GTM,2000,29435,3128,231,151,9691,17,513
Guatemala,GTM,2001,21114,3699,120,250,9012,19,590
Guatemala,GTM,2002,15149,7075,18,359,8197,19,588
Guatemala,GTM,2003,14580,7573,32,11,7382,19,445
Guatemala,GTM,2004,2527,6749,14,187,5035,0,408
Guatemala,GTM,2005,13609,8258,10,266,5120,0,106
Guatemala,GTM,2006,13117,14815,12,104,5225,6,187
Guatemala,GTM,2007,13297,14915,26,440,5260,10,137
Guatemala,GTM,2008,18484,17067,14,122,5360,15,491
Guatemala,GTM,2009,16111,14197,10,334,5360,8,598
Guatemala,GTM,2010,16490,23935,16,382,3210,1,676
Guatemala,GTM,2011,15066,17417,7,419,7864,9,389
Guatemala,GTM,2012,15066,17417,7,419,7864,9,389
Guatemala,GTM,2013,15066,17417,7,419,7864,9,389
Guinea,GIN,1961,2000,0,0,0,600,,1400
Guinea,GIN,1962,2000,0,0,0,600,,1400
Guinea,GIN,1963,2000,0,0,0,600,,1400
Guinea,GIN,1964,2200,0,0,0,800,,2000
Guinea,GIN,1965,2200,0,0,0,800,,2000
Guinea,GIN,1966,2200,0,0,0,800,,2000
Guinea,GIN,1967,3500,0,0,0,1000,,1500
Guinea,GIN,1968,3500,0,0,0,1000,,1500
Guinea,GIN,1969,3500,0,0,0,1000,,1500
Guinea,GIN,1970,3700,0,0,0,1000,,1300
Guinea,GIN,1971,5500,0,0,0,1000,,1800
Guinea,GIN,1972,5500,0,0,0,1000,,1800
Guinea,GIN,1973,6400,0,0,0,1000,,2100
Guinea,GIN,1974,8330,0,0,0,1000,,2770
Guinea,GIN,1975,9280,0,0,0,1000,,3090
Guinea,GIN,1976,6690,0,0,0,1000,,2230
Guinea,GIN,1977,6090,0,0,0,1000,,2030
Guinea,GIN,1978,6750,0,0,0,1000,,2250
Guinea,GIN,1979,12750,0,0,0,1000,,4703
Guinea,GIN,1980,13800,0,0,0,1100,,5100
Guinea,GIN,1981,15100,0,0,0,1300,,5600
Guinea,GIN,1982,16500,0,0,0,1400,,6100
Guinea,GIN,1983,17800,0,0,0,1600,,6600
Guinea,GIN,1984,19100,0,0,0,1803,,7100
Guinea,GIN,1985,20400,0,0,0,2003,,7600
Guinea,GIN,1986,21830,0,0,670,2502,,8000
Guinea,GIN,1987,22330,0,0,670,3002,,9000
Guinea,GIN,1988,23330,0,0,2670,3001,,9000
Guinea,GIN,1989,24310,0,0,4690,3001,,9000
Guinea,GIN,1990,23990,0,0,6010,3001,,11000
Guinea,GIN,1991,25980,225,107,8020,3501,,11668
Guinea,GIN,1992,27960,199,136,12040,4005,,10665
Guinea,GIN,1993,30120,25,885,14380,4605,,10590
Guinea,GIN,1994,32660,60,831,14770,3805,,11679
Guinea,GIN,1995,34737,97,191,22182,3104,,7553
Guinea,GIN,1996,38587,196,64,18396,2784,,3337
Guinea,GIN,1997,37069,98,109,14698,3600,,6867
Guinea,GIN,1998,42894,216,622,14401,4000,,7631
Guinea,GIN,1999,43823,396,1300,14215,4000,,23580
Guinea,GIN,2000,49377,526,229,18735,4000,,18646
Guinea,GIN,2001,55284,701,333,21780,4000,,23306
Guinea,GIN,2002,47087,86,0,23426,5002,,18155
Guinea,GIN,2003,57100,140,0,31045,6002,,27640
Guinea,GIN,2004,35272,320,0,21505,7002,,33633
Guinea,GIN,2005,18167,250,0,34489,8002,,48232
Guinea,GIN,2006,30487,10,0,28454,9002,,36767
Guinea,GIN,2007,32342,0,0,18387,10006,,21344
Guinea,GIN,2008,35669,0,0,25137,12012,,21707
Guinea,GIN,2009,56249,340,0,35776,14019,,21381
Guinea,GIN,2010,45663,220,0,31104,16020,,20517
Guinea,GIN,2011,45200,240,0,30800,18020,,20760
Guinea,GIN,2012,45200,240,0,30800,18020,,20760
Guinea,GIN,2013,45200,240,0,30800,18020,,20760
Guinea-Bissau,GNB,1961,0,0,0,0,0,0,700
Guinea-Bissau,GNB,1962,0,0,0,0,0,0,600
Guinea-Bissau,GNB,1963,0,0,0,0,0,0,600
Guinea-Bissau,GNB,1964,0,0,0,0,0,0,800
Guinea-Bissau,GNB,1965,0,0,0,0,0,0,900
Guinea-Bissau,GNB,1966,0,0,0,0,0,0,700
Guinea-Bissau,GNB,1967,0,0,0,0,0,0,700
Guinea-Bissau,GNB,1968,0,0,0,0,0,0,1300
Guinea-Bissau,GNB,1969,0,0,0,0,0,0,1400
Guinea-Bissau,GNB,1970,0,0,0,0,0,0,1500
Guinea-Bissau,GNB,1971,0,0,0,0,0,0,1400
Guinea-Bissau,GNB,1972,0,0,0,0,0,0,1700
Guinea-Bissau,GNB,1973,0,0,0,0,0,0,1700
Guinea-Bissau,GNB,1974,0,0,0,0,0,0,1700
Guinea-Bissau,GNB,1975,0,0,0,0,10,0,1659
Guinea-Bissau,GNB,1976,0,99,0,1380,10,11,2075
Guinea-Bissau,GNB,1977,0,543,0,1500,10,2,2220
Guinea-Bissau,GNB,1978,0,635,0,1865,10,2,1771
Guinea-Bissau,GNB,1979,0,850,0,1290,10,2,784
Guinea-Bissau,GNB,1980,0,481,0,1620,10,2,2053
Guinea-Bissau,GNB,1981,0,983,0,1810,20,1,829
Guinea-Bissau,GNB,1982,0,970,0,1400,40,0,1567
Guinea-Bissau,GNB,1983,45,490,0,1077,50,4,1005
Guinea-Bissau,GNB,1984,43,226,0,1426,50,4,1002
Guinea-Bissau,GNB,1985,69,1062,0,1563,80,7,962
Guinea-Bissau,GNB,1986,40,990,0,1464,80,4,1122
Guinea-Bissau,GNB,1987,48,961,0,1804,100,6,1181
Guinea-Bissau,GNB,1988,50,970,0,2009,150,6,1505
Guinea-Bissau,GNB,1989,57,1113,0,2306,200,7,1717
Guinea-Bissau,GNB,1990,57,1113,0,2306,200,7,1717
Guinea-Bissau,GNB,1991,53,1027,0,2116,200,7,1597
Guinea-Bissau,GNB,1992,56,1070,0,2210,200,7,1657
Guinea-Bissau,GNB,1993,61,1083,0,2257,250,10,1689
Guinea-Bissau,GNB,1994,65,1063,38,2838,250,0,1746
Guinea-Bissau,GNB,1995,118,1137,59,2991,250,0,1773
Guinea-Bissau,GNB,1996,120,1254,3,3512,250,0,1861
Guinea-Bissau,GNB,1997,99,998,33,3550,200,0,2320
Guinea-Bissau,GNB,1998,82,920,3,3295,200,0,2200
Guinea-Bissau,GNB,1999,72,840,33,3035,150,0,2070
Guinea-Bissau,GNB,2000,80,720,660,2992,150,0,1713
Guinea-Bissau,GNB,2001,126,1167,355,2917,150,0,2133
Guinea-Bissau,GNB,2002,59,320,734,4137,150,0,1924
Guinea-Bissau,GNB,2003,69,203,1263,3222,150,0,1246
Guinea-Bissau,GNB,2004,130,110,1520,3210,150,0,1530
Guinea-Bissau,GNB,2005,229,155,716,3201,150,0,2532
Guinea-Bissau,GNB,2006,225,780,560,3115,150,0,2237
Guinea-Bissau,GNB,2007,215,330,225,3020,150,0,2560
Guinea-Bissau,GNB,2008,335,61,295,3237,150,0,2726
Guinea-Bissau,GNB,2009,305,61,246,3315,150,0,2644
Guinea-Bissau,GNB,2010,305,61,84,3284,150,0,2700
Guinea-Bissau,GNB,2011,305,61,132,3251,150,0,2650
Guinea-Bissau,GNB,2012,305,61,133,3251,150,0,2650
Guinea-Bissau,GNB,2013,305,61,133,3251,150,0,2650
Guyana,GUY,1961,0,1900,,0,0,,5500
Guyana,GUY,1962,0,2300,,0,0,,5600
Guyana,GUY,1963,0,2800,,0,0,,6400
Guyana,GUY,1964,0,3200,,0,0,,7200
Guyana,GUY,1965,0,3700,,0,0,,8300
Guyana,GUY,1966,0,4300,,0,0,,8000
Guyana,GUY,1967,0,4100,,0,0,,9800
Guyana,GUY,1968,0,4200,,0,0,,11800
Guyana,GUY,1969,0,4800,,0,0,,11800
