"","objectid","year_","state","agency","unit_id","fire_name","inc_num","alarm_date","cont_date","cause","comments","report_ac","gis_acres","c_method","objective","fire_num","shape_length","shape_area","fire_cause","plot_date"
"2212",5900,1979,"CA","CCO","SBC","EAGLE CANYON","0",1979-09-18,NA,9,NA,NA,3764.52270507812,NA,1,"63",23787.1558301607,15234482.7991428,"Human",2017-09-18
"2213",5901,1979,"CA","CCO","SBC","RANCHO FELECIA","0",1979-06-22,NA,14,NA,NA,914.615234375,NA,1,"0",9702.83571419722,3701316.58931426,"Unknown",2017-06-22
"2214",5902,1980,"CA","USF","LPF","RAINBOW","0",1980-07-27,1980-07-30,1,NA,570,854.493591308594,8,1,"29",8001.99524780515,3458012.85875057,"Natural",2017-07-27
"2215",5903,1981,"CA","CCO","SBC","GAVIOTA","0",1981-07-11,NA,7,NA,NA,90.1248092651367,NA,1,"0",3348.67644178449,364722.165467966,"Human",2017-07-11
"2216",5904,1983,"CA","CCO","SBC","HANDELAS","0",1983-06-07,NA,9,NA,NA,486.586395263672,NA,1,"0",5958.8567806093,1969145.31232981,"Human",2017-06-07
"2217",5905,1984,"CA","CCO","SBC","CAT","0",1984-05-25,NA,14,NA,NA,1011.50103759766,NA,1,"0",7813.9876878472,4093399.3839199,"Unknown",2017-05-25
"2218",5906,1990,"CA","USF","LPF","PAINT","0",1990-06-27,1990-07-03,7,NA,4267,4424.88232421875,8,1,"24",24401.7396772703,17906863.7189667,"Human",2017-06-27
"2219",5907,1993,"CA","CCO","SBC","YARD","0",1993-07-27,NA,14,NA,NA,331.229888916016,NA,1,"0",5398.71375224533,1340439.76413072,"Unknown",2017-07-27
"2220",5908,1993,"CA","CCO","SBC","CEBRIAN","0",1993-08-17,NA,14,NA,NA,645.162475585938,NA,1,"0",7262.02254970801,2610879.91025552,"Unknown",2017-08-17
"2221",5909,1997,"CA","CCO","SBC","SANTA ROSA","0",1997-08-20,NA,14,NA,NA,3074.24536132812,NA,1,"0",24097.0141115296,12441029.6950679,"Unknown",2017-08-20
"2222",5910,1997,"CA","CCO","SBC","JANEWAY (SPOT)","0",1997-05-23,NA,2,NA,NA,3.22973585128784,NA,1,"0",773.383975221535,13070.2775339648,"Human",2017-05-23
"2223",5947,1966,"CA","CDF","TCU","MILTON","0",1966-06-18,NA,14,NA,NA,2678.15161132812,NA,1,"53",15813.7352018827,10838095.1093411,"Unknown",2017-06-18
"2224",5948,1966,"CA","CDF","BTU","PENTZ","0",1966-08-25,NA,14,NA,NA,1129.57250976562,NA,1,"338",11624.0541812445,4571217.61125324,"Unknown",2017-08-25
"2225",5949,1966,"CA","CDF","TCU","PODESTA","0",1966-10-18,NA,14,NA,NA,342.672912597656,NA,1,"147",4584.83413168004,1386748.11112979,"Unknown",2017-10-18
"2226",5950,1966,"CA","CDF","BTU","PROJ26/LANGENFELDER9","0",1966-11-03,NA,14,NA,NA,743.000305175781,NA,1,"449",13226.7295241953,3006815.64387305,"Unknown",2017-11-03
"2227",5951,1966,"CA","CDF","SCU","STAR","0",1966-09-04,NA,14,NA,NA,712.560729980469,NA,1,"195",8752.78446531368,2883631.01557522,"Unknown",2017-09-04
"2228",5952,1966,"CA","CDF","NEU","U. OF C. R. I.ESCAPE","0",1966-08-02,NA,14,NA,NA,168.568298339844,NA,1,"49",3766.63002106688,682171.685209739,"Unknown",2017-08-02
"2229",5953,1966,"CA","CDF","LNU","ZUMWALT","0",1966-06-15,NA,14,NA,NA,544.221740722656,NA,1,"0000013B",6635.3298194057,2202387.18566329,"Unknown",2017-06-15
"2230",5954,1966,"CA","CDF","BTU","BIDWELL PARK","0",1966-06-11,NA,14,NA,NA,615.557189941406,NA,1,"0",6030.15758356849,2491071.56355878,"Unknown",2017-06-11
"2231",5955,1966,"CA","CDF","BTU","PROJECT 19","0",1966-08-25,NA,14,NA,NA,5724.95068359375,NA,1,"0",28573.7140142667,23168054.2057753,"Unknown",2017-08-25
"2232",5956,1966,"CA","CDF","MMU","DESMOND-GILL","0",1966-08-30,NA,14,NA,NA,616.127136230469,NA,1,"111",6995.31697211727,2493377.93679391,"Unknown",2017-08-30
"2233",5957,1966,"CA","CDF","FKU","DUDLEY","0",1966-06-16,NA,14,NA,NA,404.898132324219,NA,1,"00000S69",5847.08634758491,1638564.64148446,"Unknown",2017-06-16
"2234",5958,1966,"CA","CDF","TUU","GILL #2","0",1966-05-25,NA,14,NA,NA,359.431427001953,NA,1,"45",5653.7157877311,1454567.38237306,"Unknown",2017-05-25
"2235",5959,1966,"CA","CDF","MMU","WOLFSEN","0",1966-07-01,NA,14,NA,NA,1331.24060058594,NA,1,"16",9432.13962710324,5387339.75702633,"Unknown",2017-07-01
"2236",5960,1966,"CA","CDF","MVU","CARLTON HILLS","0",1966-07-10,NA,14,NA,NA,329.457916259766,NA,1,"168",5985.17112313233,1333268.9006316,"Unknown",2017-07-10
"2237",5961,1966,"CA","CCO","VNC","SULPHUR MOUNTAIN","0",1966-09-01,NA,14,NA,NA,8.44040012359619,NA,1,"0",779.63410772231,34157.0880505094,"Unknown",2017-09-01
"2238",5962,1966,"CA","CCO","KRN","COTTENWOOD CREEK","0",1966-07-23,NA,14,NA,NA,2127.27783203125,NA,1,"263",17629.0745122112,8608788.08911247,"Unknown",2017-07-23
"2239",5963,1988,"CA","CCO","MRN","RUBICON","1417",1988-10-09,NA,14,NA,NA,207.160598754883,NA,1,"49",4690.30311910127,838349.222727123,"Unknown",2017-10-09
"2240",5964,1988,"CA","CCO","MRN","IDLEBERRY","877",1988-07-03,NA,14,NA,NA,110.893997192383,NA,1,"23",3190.57393465513,448772.085555544,"Unknown",2017-07-03
"2241",5965,1968,"CA","CCO","MRN","""D"" STREET","298",1968-07-16,NA,14,NA,NA,62.7568664550781,NA,1,"264",2002.51545516695,253968.02175802,"Unknown",2017-07-16
"2242",5966,1957,"CA","USF","SQF",NA,"0",NA,NA,9,NA,NA,216.207748413086,NA,1,"20",5056.36319953732,874961.730624952,"Human",NA
"2243",5967,1957,"CA","USF","SQF",NA,"0",NA,NA,9,NA,NA,379.165344238281,NA,1,"32",5473.79652246494,1534427.72263155,"Human",NA
"2244",5968,1957,"CA","USF","SQF",NA,"0",NA,NA,9,NA,NA,42.0736122131348,NA,1,"2",1821.45356657867,170265.864694494,"Human",NA
"2245",5969,1957,"CA","USF","SQF",NA,"0",NA,NA,9,NA,NA,6.82433748245239,NA,1,"1",670.634216083082,27617.1139782425,"Human",NA
"2246",5970,1957,"CA","USF","SQF","CHARLEY CREEK","0",1957-08-13,NA,9,NA,NA,1563.93383789062,NA,1,"28",13996.0488179905,6329015.48123483,"Human",2017-08-13
"2247",5971,1957,"CA","USF","CNF",NA,"0",NA,NA,9,NA,NA,332.848175048828,NA,1,"83",7717.10792064748,1346988.81354415,"Human",NA
"2248",5972,1957,"CA","CDF","RRU","FIASCO","0",1957-06-18,NA,14,NA,NA,7309.96337890625,NA,1,"53",30553.4539964728,29582371.8534876,"Unknown",2017-06-18
"2249",5973,1957,"CA","USF","LPF","BOULDER CREEK","0",1957-08-22,NA,9,NA,NA,3734.05053710938,NA,1,"16",18192.6081825455,15111166.8742143,"Human",2017-08-22
"2250",5974,1957,"CA","CDF","LNU",NA,"0",NA,NA,14,NA,NA,324.494293212891,NA,1,"0",4507.23565267155,1313181.77968051,"Unknown",NA
"2251",5975,1957,"NV","USF","TOI",NA,"0",1957-06-24,NA,8,NA,NA,283.895965576172,NA,1,"7",4308.22343836158,1148886.22682195,"Human",2017-06-24
"2252",5976,1957,"NV","USF","TOI",NA,"0",1957-07-29,NA,4,NA,NA,47.091495513916,NA,1,"32",2253.68362847903,190572.528601574,"Human",2017-07-29
"2253",5977,1960,"CA","USF","PNF",NA,"0",NA,NA,9,NA,NA,3720.24829101562,NA,1,"98",18268.6236587204,15055310.7312961,"Human",NA
"2254",5978,1960,"CA","USF","PNF",NA,"0",NA,NA,9,NA,NA,61.9168586730957,NA,1,"99",2225.01636338093,250568.639394746,"Human",NA
"2255",5979,1960,"CA","USF","PNF",NA,"0",NA,NA,9,NA,NA,136.234893798828,NA,1,"7",5136.46618932298,551323.068646083,"Human",NA
"2256",5980,1960,"CA","USF","PNF",NA,"0",NA,NA,1,NA,NA,146.456085205078,NA,1,"97",3635.81378515485,592686.726850752,"Natural",NA
"2257",5981,1999,"CA","CDF","MVU","LA JOLLA","0",1999-10-07,NA,5,NA,NA,7845.93994140625,NA,1,"0",32599.5997071627,31751393.3791725,"Human",2017-10-07
"2258",5983,1999,"CA","USF","MDF","VALLEY","0",1999-08-23,NA,14,NA,NA,112.289344787598,NA,1,"64",6038.73451442974,454418.847118049,"Unknown",2017-08-23
"2259",5984,2001,"CA","CDF","TGU","FREEMAN","2791",2001-05-30,NA,2,NA,NA,417.397613525391,NA,1,"101",6742.14482188811,1689148.25426972,"Human",2017-05-30
"2260",5985,2001,"CA","CDF","TGU","RED BANK","3255",2001-06-17,NA,10,NA,NA,442.098388671875,NA,1,"126",6881.45792637532,1789108.65378861,"Human",2017-06-17
"2261",5986,2001,"CA","CDF","TGU","HOG","3132",2001-06-13,NA,2,NA,NA,343.730316162109,NA,1,"121",5808.35392161924,1391027.29547277,"Human",2017-06-13
"2262",5987,2001,"CA","CDF","AEU","WHITE","5937",2001-05-02,NA,5,NA,NA,33.4911766052246,NA,1,"72",1451.49667953166,135533.981645425,"Human",2017-05-02
"2263",5988,2001,"CA","CDF","AEU","FALCON","7991",2001-06-08,NA,2,NA,NA,33.3594131469727,NA,1,"133",1515.74779755261,135000.756205178,"Human",2017-06-08
"2264",5989,2001,"CA","CDF","AEU","JACKSON","8312",2001-06-13,NA,2,NA,NA,1670.7822265625,NA,1,"151",27233.0494791768,6761415.66853615,"Human",2017-06-13
"2265",5990,2001,"CA","CDF","AEU","FRENCH","8688",2001-06-19,NA,2,NA,NA,66.6699676513672,NA,1,"175",2100.77057463824,269803.772884536,"Human",2017-06-19
"2266",5991,2001,"CA","CDF","AEU","PAYEN","9653",2001-07-05,NA,9,NA,NA,302.187347412109,NA,1,"229",6510.03913575934,1222908.83759225,"Human",2017-07-05
"2267",5992,2001,"CA","CDF","AEU","SILVA","9732",2001-07-06,NA,14,NA,NA,80.4211807250977,NA,1,"236",2915.92937013247,325452.965823071,"Unknown",2017-07-06
"2268",5993,2001,"CA","CDF","AEU","ETHEL","9796",2001-07-07,NA,2,NA,NA,10.3727188110352,NA,1,"240",1092.25149021865,41976.9021190874,"Human",2017-07-07
"2269",5994,2001,"CA","CDF","AEU","HIGHWAY-16","9735",2001-07-06,NA,2,NA,NA,546.545471191406,NA,1,"550",7565.71717576651,2211791.12535422,"Human",2017-07-06
"2270",5995,2001,"CA","CDF","AEU","HIGHWAY-88","12703",2001-08-24,NA,7,NA,NA,15.0982065200806,NA,1,"461",1645.22327420297,61100.273091925,"Human",2017-08-24
"2271",5996,1986,"CA","CDF","SHU","TAMARACK","3298",1986-08-27,NA,3,NA,NA,438.889190673828,NA,1,"431",6971.71161356768,1776121.56285016,"Human",2017-08-27
"2272",5997,1986,"CA","USF","PNF",NA,"0",1986-08-16,NA,1,NA,NA,29.546667098999,NA,1,"111",1362.76779779813,119571.122168165,"Natural",2017-08-16
"2273",5998,1986,"CA","USF","PNF",NA,"0",1986-08-10,NA,14,NA,NA,23.314905166626,NA,1,"102",1198.95402024965,94352.0747489126,"Unknown",2017-08-10
"2274",5999,1986,"CA","USF","PNF",NA,"0",1986-08-16,NA,1,NA,NA,4.55792331695557,NA,1,"147",564.566066019006,18445.2605738234,"Natural",2017-08-16
"2275",6000,1986,"CA","USF","INF",NA,"0",1986-08-13,NA,1,NA,NA,538.053588867188,NA,1,"59",6122.74297122268,2177425.52099515,"Natural",2017-08-13
"2276",6001,1986,"CA","USF","INF",NA,"0",1986-08-27,NA,1,NA,NA,40.121639251709,NA,1,"73",1685.47067522635,162366.505764396,"Natural",2017-08-27
"2277",6002,1957,"CA","CCO","LAC",NA,"0",1957-07-01,NA,14,NA,NA,380.631988525391,NA,1,"0",5851.59728035142,1540362.95544377,"Unknown",2017-07-01
"2278",6003,1957,"CA","CCO","LAC",NA,"0",1957-10-02,NA,14,NA,NA,72.9248504638672,NA,1,"0",3125.53121898681,295116.400668687,"Unknown",2017-10-02
"2279",6004,1957,"CA","CDF","MEU","HAYWORTH","0",1957-09-03,NA,14,NA,NA,400.349822998047,NA,1,"149",5671.8930977847,1620158.251208,"Unknown",2017-09-03
"2280",6005,1957,"CA","USF","MDF","GOLD DIGGER","0",1957-07-25,NA,1,NA,NA,408.236724853516,NA,1,"43",5251.6133474708,1652075.39428099,"Natural",2017-07-25
"2281",6006,1957,"CA","USF","MDF","MILEPOST 40","0",1957-07-02,NA,9,NA,NA,12182.7060546875,NA,1,"56",35650.2240036079,49301663.0115764,"Human",2017-07-02
"2282",6007,1957,"CA","USF","MDF","S. DEEP CREEK","0",1957-07-26,NA,1,NA,NA,5.63114070892334,NA,1,"48",658.250841516945,22788.4179027715,"Natural",2017-07-26
"2283",6008,1957,"CA","USF","MDF","DEAD HORSE","0",1957-09-12,NA,9,NA,NA,10.9261722564697,NA,1,"47",942.061332644874,44216.6500401729,"Human",2017-09-12
"2284",6009,1957,"CA","USF","MDF","DEEP CR.","0",1957-06-26,NA,14,NA,NA,13.5382480621338,NA,1,"13",1055.16242272358,54787.3454640293,"Unknown",2017-06-26
"2285",6010,1957,"CA","USF","KNF","BOGUS ESCAPE","0",1957-09-24,NA,9,NA,NA,10738.072265625,NA,1,"81",41694.6988208587,43455435.3292135,"Human",2017-09-24
"2286",6011,1955,"CA","USF","KNF","JACOBS LADDER","0",1955-06-10,NA,1,NA,NA,245.516143798828,NA,1,"51",4226.57875944578,993568.579401539,"Natural",2017-06-10
"2287",6012,1955,"CA","USF","KNF","BLACK MTN","0",1955-06-10,NA,1,NA,NA,22.6233901977539,NA,1,"53",1161.99867783924,91553.6086311602,"Natural",2017-06-10
"2288",6013,1955,"CA","USF","KNF","WEST FORK CLEAR","0",1955-06-10,NA,1,NA,NA,68.5306549072266,NA,1,"94",2061.8614483371,277333.728308864,"Natural",2017-06-10
"2289",6014,1955,"CA","USF","KNF","JUNIPER LODGE","0",1955-07-13,NA,4,NA,NA,11.6675367355347,NA,1,"106",813.820924243957,47216.8475620119,"Human",2017-07-13
"2290",6015,1955,"CA","USF","KNF","CLAUSON","0",1955-08-25,NA,2,NA,NA,19.5041942596436,NA,1,"125",1108.71605516601,78930.6736448914,"Human",2017-08-25
"2291",6016,1956,"CA","USF","KNF","LOOKOUT SPRING","0",1956-11-16,NA,5,NA,NA,19.2046222686768,NA,1,"282",1108.26502912804,77718.345544809,"Human",2017-11-16
"2292",6017,1957,"CA","CDF","MMU","BISSETT","0",1957-08-19,NA,14,NA,NA,647.059692382812,NA,1,"44",7528.10795544069,2618557.62653349,"Unknown",2017-08-19
"2293",6018,1957,"CA","CDF","AEU","BLUE TENT","0",1957-07-20,NA,14,NA,NA,430.181488037109,NA,1,"48",6322.8193500505,1740882.76186401,"Unknown",2017-07-20
"2294",6019,1957,"CA","CDF","BTU","C. KAST","0",1957-09-05,NA,14,NA,NA,1202.51818847656,NA,1,"152",10166.3360547216,4866418.57948334,"Unknown",2017-09-05
"2295",6020,1957,"CA","CDF","LNU","C. SCOTT","0",1957-09-21,NA,14,NA,NA,273.647033691406,NA,1,"78",4993.52255916895,1107410.24602094,"Unknown",2017-09-21
"2296",6021,1989,"CA","CCO","LAC","PICO FIRE","927329",1989-07-14,NA,14,NA,NA,84.9481506347656,NA,1,"89",4541.15484250281,343772.959925192,"Unknown",2017-07-14
"2297",6022,1989,"CA","CCO","LAC","BLACK FIRE","827519",1989-10-29,NA,14,NA,NA,169.53059387207,NA,1,"89",5101.53032605197,686066.000778437,"Unknown",2017-10-29
"2298",6023,1989,"CA","CCO","LAC","TERREBONNE FIRE","728659",1989-11-19,NA,14,NA,NA,207.276794433594,NA,1,"89",3642.77510537603,838819.419175221,"Unknown",2017-11-19
"2299",6024,1989,"CA","CCO","LAC","PACIFIC FIRE","829919",1989-10-29,NA,14,NA,NA,3180.4033203125,NA,1,"89",19618.1454496559,12870635.9722874,"Unknown",2017-10-29
"2300",6025,1989,"CA","CCO","LAC","ONYX FIRE","681467",1989-07-28,NA,14,NA,NA,326.297241210938,NA,1,"189",6112.37533836235,1320478.07443425,"Unknown",2017-07-28
"2301",6026,1989,"CA","CCO","LAC","TURNBULL FIRE","929114",1989-07-03,NA,14,NA,NA,1229.14086914062,NA,1,"489",14441.106831233,4974156.71448542,"Unknown",2017-07-03
"2302",6027,1994,"CA","CDF","MVU","QUESTHAVEN","0",1994-11-29,NA,14,NA,NA,65.2236022949219,NA,1,"45",2784.39180686328,263950.563581999,"Unknown",2017-11-29
"2303",6028,1994,"CA","CDF","MVU","OLD JULIAN","3298",1994-08-01,NA,2,NA,NA,209.827575683594,NA,1,"1078",4915.14228700367,849142.099305635,"Human",2017-08-01
"2304",6029,1994,"CA","CDF","MVU","RODGIGUES","5367",1994-09-16,NA,2,NA,NA,621.537475585938,NA,1,"847",10035.3915516129,2515272.92897552,"Human",2017-09-16
"2305",6030,1994,"CA","CDF","MVU","LA POSTA","5226",1994-09-09,NA,9,NA,NA,363.764984130859,NA,1,"819",6144.50288175585,1472104.67441336,"Human",2017-09-09
"2306",6031,1994,"CA","CDF","MVU","GRAPE VINE","0",1994-08-07,NA,14,NA,NA,417.059265136719,NA,1,"40",5618.13968566546,1687779.00255554,"Unknown",2017-08-07
"2307",6032,1994,"CA","CDF","MVU","YAQUI","0",1994-08-11,NA,14,NA,NA,252.044586181641,NA,1,"41",4353.37285279154,1019988.23215665,"Unknown",2017-08-11
"2308",6033,1994,"CA","CDF","MVU","ROCOSO","0",1994-01-12,NA,14,NA,NA,3217.91186523438,NA,1,"37",26513.7584351778,13022427.0883924,"Unknown",2017-01-12
"2309",6034,1994,"CA","CDF","MVU","OTAY #4","5929",1994-10-09,NA,4,NA,NA,2983.35278320312,NA,1,"943",21822.2123981036,12073200.1514718,"Human",2017-10-09
"2310",6035,1994,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,41.8590698242188,NA,1,"0",1844.90063136062,169397.641316898,"Unknown",NA
"2311",6036,1994,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,132.576736450195,NA,1,"0",3040.98875401085,536519.019550187,"Unknown",NA
"2312",6037,1994,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,743.750244140625,NA,1,"0",7556.51917818304,3009850.51910875,"Unknown",NA
"2313",6038,1994,"CA","CDF","RRU","FAIRVIEW","28900",1994-06-27,NA,7,NA,NA,1740.74304199219,NA,1,"869",13432.4703420891,7044537.06684296,"Human",2017-06-27
"2314",6039,1994,"CA","CDF","RRU",NA,"35668",1994-08-05,NA,2,NA,NA,27.6490020751953,NA,1,"1221",1595.86562680923,111891.541192271,"Human",2017-08-05
"2315",6040,1994,"CA","CDF","RRU",NA,"36879",1994-08-12,NA,1,NA,NA,443.366760253906,NA,1,"1287",7051.68630050661,1794241.59508339,"Natural",2017-08-12
"2316",6041,1968,"CA","CCO","LAC",NA,"0",1968-07-02,NA,14,NA,NA,29.179126739502,NA,1,"0",1478.46837318408,118083.738865779,"Unknown",2017-07-02
"2317",6042,1968,"CA","CCO","LAC",NA,"0",1968-07-05,NA,14,NA,NA,47.0922012329102,NA,1,"0",1804.92908844995,190575.381864382,"Unknown",2017-07-05
"2318",6043,1968,"CA","CCO","LAC",NA,"0",1968-06-14,NA,14,NA,NA,75.166015625,NA,1,"0",2426.45041816962,304186.077941271,"Unknown",2017-06-14
"2319",6044,1968,"CA","CCO","LAC",NA,"0",1968-12-31,NA,14,NA,NA,17.3246936798096,NA,1,"0",1025.97870111034,70110.5466474476,"Unknown",2017-12-31
"2320",6045,1968,"CA","CCO","LAC",NA,"0",1968-09-25,NA,14,NA,NA,46.9336624145508,NA,1,"0",1714.04993008432,189933.78725364,"Unknown",2017-09-25
"2321",6046,1968,"CA","CCO","LAC",NA,"0",1968-07-27,NA,14,NA,NA,26.0339679718018,NA,1,"0",1413.35292372793,105355.733513393,"Unknown",2017-07-27
"2322",6047,1968,"CA","CCO","LAC",NA,"0",1968-07-24,NA,14,NA,NA,33.5681571960449,NA,1,"0",1712.30445604727,135845.515215583,"Unknown",2017-07-24
"2323",6048,1968,"CA","CCO","LAC",NA,"0",1968-08-15,NA,14,NA,NA,79.4427719116211,NA,1,"0",2678.70114550244,321493.478112244,"Unknown",2017-08-15
"2324",6049,1968,"CA","CCO","LAC",NA,"0",1968-11-18,NA,14,NA,NA,2.969646692276,NA,1,"0",571.126532919416,12017.733513407,"Unknown",2017-11-18
"2325",6050,1968,"CA","CCO","LAC",NA,"0",1968-07-03,NA,14,NA,NA,83.1305999755859,NA,1,"0",2588.23693227078,336417.600299887,"Unknown",2017-07-03
"2326",6051,1968,"CA","CCO","LAC",NA,"0",1968-09-09,NA,14,NA,NA,6.83321332931519,NA,1,"0",623.394892007221,27653.0341047493,"Unknown",2017-09-09
"2327",6052,1968,"CA","CCO","LAC",NA,"0",1968-07-07,NA,14,NA,NA,17.7016525268555,NA,1,"0",1187.40670637878,71636.0425089175,"Unknown",2017-07-07
"2328",6053,1968,"CA","USF","SRF","BOUNDARY","0",1968-08-07,NA,1,NA,NA,2.98744034767151,NA,1,"400076",390.270543688338,12089.7418193278,"Natural",2017-08-07
"2329",6054,1968,"CA","USF","SRF","MAPLE","0",1968-08-08,NA,1,NA,NA,2.98750948905945,NA,1,"400077",390.275069396277,12090.0223000262,"Natural",2017-08-08
"2330",6055,1968,"CA","USF","SRF","CROSSING","0",1968-08-08,NA,1,NA,NA,3.48535656929016,NA,1,"400078",421.540925325186,14104.7380552861,"Natural",2017-08-08
"2331",6056,1968,"CA","USF","SRF","EIGHTY","0",1968-08-07,NA,1,NA,NA,2.48961114883423,NA,1,"400079",356.272201486689,10075.0985235376,"Natural",2017-08-07
"2332",6057,1968,"CA","USF","SRF","MAD","0",1968-08-10,NA,1,NA,NA,2.19078302383423,NA,1,"400080",334.207205067929,8865.78422016351,"Natural",2017-08-10
"2333",6058,1968,"CA","USF","KNF","WATER PUMP","0",1968-04-29,NA,9,NA,NA,21.7459335327148,NA,1,"4",1347.5030325942,88002.6739443826,"Human",2017-04-29
"2334",6059,1968,"CA","USF","KNF","SPRING GULCH","0",1968-07-30,NA,1,NA,NA,16.5137462615967,NA,1,"54",965.399070290623,66828.7620693725,"Natural",2017-07-30
"2335",6060,1968,"CA","USF","KNF","HORSETHIEF","0",1968-08-11,NA,7,NA,NA,439.102996826172,NA,1,"84",5214.20498031665,1776986.72340706,"Human",2017-08-11
"2336",6061,1968,"CA","USF","KNF","ROCK SPRINGS","0",1968-10-28,NA,5,NA,NA,98.4619903564453,NA,1,"105",2855.22943704266,398461.531597844,"Human",2017-10-28
"2337",6211,1974,"CA","USF","TOI",NA,"0",1974-10-17,NA,9,NA,NA,29.2961006164551,NA,1,"159",1615.42100348855,118557.111191369,"Human",2017-10-17
"2338",6212,1951,"CA","CDF","LNU","WHISPERING PINE","0",1951-08-19,NA,14,NA,NA,1611.86108398438,NA,1,"55",12463.4030909412,6522970.23605496,"Unknown",2017-08-19
"2339",6213,1951,"CA","CDF","MMU","WHITE ROCK","0",1951-06-04,NA,14,NA,NA,171.802810668945,NA,1,"16",3810.61533627769,695261.281233389,"Unknown",2017-06-04
"2340",6214,1951,"CA","CDF","SCU","WILL GILL & SON","0",1951-09-06,NA,14,NA,NA,1280.11462402344,NA,1,"8",9049.37910650905,5180440.26172427,"Unknown",2017-09-06
"2341",6215,1958,"CA","CDF","SCU","KERN CANYON","0",1958-09-29,NA,14,NA,NA,4314.51708984375,NA,1,"8",26979.7654862616,17460230.8180928,"Unknown",2017-09-29
"2342",6216,1958,"CA","CDF","NEU","LIGHTNING #6","0",1958-07-28,NA,14,NA,NA,551.253540039062,NA,1,"80",7862.68863763073,2230843.93601506,"Unknown",2017-07-28
"2343",6217,1958,"CA","CDF","SCU","MARSH CREEK","0",1958-07-28,NA,14,NA,NA,976.047180175781,NA,1,"1",10873.8358463774,3949922.87580789,"Unknown",2017-07-28
"2344",6218,1958,"CA","CDF","SCU","OVERACKER","0",1958-07-06,NA,14,NA,NA,288.859741210938,NA,1,"000000S1",5544.11229572276,1168973.93438928,"Unknown",2017-07-06
"2345",6219,1958,"CA","CDF","TCU","STEARMAN","0",1958-10-04,NA,14,NA,NA,777.423461914062,NA,1,"159",9761.13133043073,3146121.07692342,"Unknown",2017-10-04
"2346",6220,1958,"CA","CDF","MMU","THREE BUTTES","0",1958-09-06,NA,14,NA,NA,293.590545654297,NA,1,"39",4760.22444222066,1188118.73655604,"Unknown",2017-09-06
"2347",6221,1958,"CA","CDF","TCU","TISCORNIA ESCAPE","0",1958-08-09,NA,14,NA,NA,1245.90466308594,NA,1,"5",12299.1875730404,5041997.29314648,"Unknown",2017-08-09
"2348",6222,1958,"CA","CDF","MMU","WARD MOUNTAIN","0",1958-07-28,NA,14,NA,NA,171.301223754883,NA,1,"22",4103.10063646102,693231.43748023,"Unknown",2017-07-28
"2349",6223,1958,"CA","CDF","MMU","JAMISON","0",1958-07-24,NA,14,NA,NA,282.416412353516,NA,1,"20",4762.52122332332,1142898.70144652,"Unknown",2017-07-24
"2350",6224,1958,"CA","CDF","MMU","URRUTTIA #2","0",1958-07-16,NA,14,NA,NA,172.895263671875,NA,1,"18",3450.56766908548,699682.297655723,"Unknown",2017-07-16
"2351",6225,1958,"CA","CDF","TUU","BLACK MOUNTAIN","0",1958-07-28,NA,14,NA,NA,1277.04650878906,NA,1,"18",10102.6229673999,5168023.6377646,"Unknown",2017-07-28
"2352",6226,1958,"CA","CDF","TUU","CLATTE","0",1958-07-28,NA,14,NA,NA,389.822357177734,NA,1,"22",6332.86540829116,1577555.11120233,"Unknown",2017-07-28
"2353",6227,1958,"CA","CDF","TUU","MEHRTEN","0",1958-07-28,NA,14,NA,NA,2016.232421875,NA,1,"19",15154.3873393721,8159403.29991904,"Unknown",2017-07-28
"2354",6228,1958,"CA","CCO","ORC","KELLY","0",1958-12-02,NA,14,NA,NA,2380.37573242188,NA,1,"56",22304.824430318,9633038.91341676,"Unknown",2017-12-02
"2355",6229,1958,"CA","CCO","ORC","SANTIAGO","0",1958-10-15,NA,14,NA,NA,109.557235717773,NA,1,"47",2829.96953449406,443362.395870259,"Unknown",2017-10-15
"2356",6230,1978,"CA","CDF","RRU","LEMON","0",1978-08-23,NA,14,NA,NA,2943.2109375,NA,1,"959",20607.0732314564,11910752.066399,"Unknown",2017-08-23
