gutenberg_id,text
14835,"“It’s an ill wind for my sister, literally enough. Come, Holland, you"
14835,certainly can trust me. Do be starting.”
14835,
14835,"“Why, what do you take me for?” said the exasperated Geoffrey. “Do you"
14835,"really suppose that I am going, looking for a den of your accomplices"
14835,in order to give you a chance to escape?”
14835,
14835,“‘Accomplices!’” exclaimed McVay; and for the first time a shade of
14835,anger crossed his brow; “‘_accomplices’_! I have no accomplices.
14835,"Anything I do I think I am able to do alone. Still,” he added putting"
14835,"aside his annoyance, “if you feel nervous about leaving me I’d just as"
14835,lief give you my word of honour to stay here until you come back.”
14835,
14835,“Your _what_?”
14835,
14835,"McVay made a slight gesture of his shoulders, as if he were being a"
14835,"good deal tried. “Oh, anything you like,” he said. “I suppose you could"
14835,lock me up in a closet.”
14835,
14835,"“I don’t think we need trouble to arrange the details,” said Geoffrey"
14835,drily. “But I’ll tell you what I will do. After I get you safely in
14835,"jail to-morrow, I’ll get a trap and go and look up this hut.”"
14835,
14835,“It may be too late then.”
14835,
14835,"“It may,” said Geoffrey, and continued to read."
14835,
14835,Yet he had no further satisfaction in his book. He knew that the
14835,burglar kept casting meditative glances at him as if in wonder at such
14835,"brutality, and in truth, his own mind was not entirely at ease. If by"
14835,"any chance the story were true,—if there was a woman at his doors"
14835,"freezing to death, how could he sit enjoying the fire? But, on the"
14835,"other hand, could any one have a more evident motive for deception than"
14835,his informant? What better opportunity for escape could be arranged? It
14835,"was so evident, so impudent as to be almost convincing. What more"
14835,"likely for instance, than that the hut was a regular rendezvous for"
14835,"criminals and tramps, that by going he would be walking into the"
14835,veriest trap? Yet again there was the report confirmed by Harris’s
14835,story that a woman was in some way connected with these robberies. The
14835,"wind whistled round the house with a suggestion of difficulty, of"
14835,"combat with the elements, of actual danger, perhaps, that suddenly gave"
14835,Geoffrey a new view of delay. Had it not something the air of
14835,"cowardice, or at least of laziness? He found his eyes had read the same"
14835,"page three times, while his brain was busy devising means by which"
14835,McVay could be secured in his absence—if he went.
14835,
14835,At length he rose suddenly to his feet.
14835,
14835,"“I’ll go,” he said, “but before I go, I’ll tie you up so safely that,"
14835,"if I don’t come back, you’ll starve to death before you’ll be able to"
14835,get out or make any one hear you. On these terms do you still want me
14835,to go?”
14835,
14835,"“Oh, yes, I want you to go,” said McVay, “only for goodness sake be"
14835,careful. If you should feel any temptation to lie down and go to sleep
14835,don’t yield to it; they say it’s fatal. The great thing is to keep on
14835,walking—”
14835,
14835,"“Oh, shut up,” said Geoffrey. In view of the possibility that he was"
14835,going to meet death at the hands of his fluent companion’s accomplices
14835,he found this friendly advice unbearable.
14835,
14835,"“This hut, I take it,” he said, “is an old woodcutter’s shanty in the"
14835,north woods?”
14835,
14835,"“Yes, something over a mile and a half north of here.”"
14835,
14835,"“I know the place,” said Geoffrey, “now come along, and we’ll see how I"
14835,can fix you up until I come back.”
14835,
14835,He had in mind a heavy upstairs cedar-closet. It had been designed by a
14835,"thoughtful architect for the storing of summer wearing apparel, and was"
14835,strongly built. It had besides the advantage of having a door that
14835,"opened in and so was difficult to break open from the inside. Here,"
14835,"having removed a complete burglar’s outfit from his pockets, Geoffrey"
14835,"disposed McVay, being met with a readiness on McVay’s part that seemed"
14835,to prove either that he was sincere in his belief in Holland’s safe
14835,"return, or else was perfectly confident of being able to open the door"
14835,as soon as Geoffrey’s back was turned.
14835,
14835,"“But he’ll find himself mistaken,” Geoffrey murmured as, having locked"
14835,"the door, he turned away. At this instant a faint knocking was audible,"
14835,"and, gathering that McVay had some final instructions to give, Geoffrey"
14835,again opened the door.
14835,
14835,"“By the way,” said the burglar, and for the first time a certain"
14835,"constraint, amounting almost to embarrassment, was discernible in his"
14835,"manner, “my sister has no idea about—it would be a great shock to"
14835,"her—in fact, you understand, she has not discovered exactly how our"
14835,money comes to us.”
14835,
14835,“Do you expect me to believe that?” asked Geoffrey.
14835,
14835,"“I grant it does not sound likely,” returned McVay, “and indeed would"
14835,not be possible with any other man than myself. But I hit upon a pretty
14835,"good yarn,—worked out well everyway. I told her—”"
14835,
14835,“I don’t want to hear your infernal lies.”
14835,
14835,"“But it might be convenient for you to know. I told her,” McVay"
14835,"chuckled, “that I was employed as night watchman at Drake’s paper mill."
14835,"That of course kept me out all night, and—”"
14835,
14835,“She must think night watchmen get good wages.”
14835,
14835,"“That was just it. I told her Drake was an old friend of mine, and just"
14835,wanted an excuse to give me an allowance until he found me a better
14835,job. You see I just lost a nice job in a bank—”
14835,
14835,“I suppose it would be indiscreet to inquire why?”
14835,
14835,"“Well, we won’t discuss it,” said McVay with an agreeable smile. “Of"
14835,course she could understand that such an inferior position as a
14835,"watchman’s had to be kept a profound secret, hence our remote mode of"
14835,"life, and the fact that I don’t allow a butcher or baker to come near"
14835,us. I tell her that if it were known that I had held such a poor
14835,"position, it would interfere with my getting a better. So, if you"
14835,should happen to find that you have to explain to her why I am detained
14835,here—”
14835,
14835,"“_If_ I should explain to her,” said Geoffrey. “What do you suppose I"
14835,am going to do?”
14835,
14835,"“Well, I suppose you will find it necessary,” said McVay. “Indeed, as a"
14835,"matter of fact, I would much rather have you do it than do it myself."
14835,"Still, you might bear in mind to tell her as gently as possible. If she"
14835,were your own sister—”
14835,
14835,"“Oh, go to the devil,” said Geoffrey, and slammed the door."
14835,
14835,
14835,
14835,
14835,III
14835,
14835,
14835,"Geoffrey was born with a love of adventure, and his dislike to his"
14835,"present expedition arose not from fear, but from a consciousness that"
14835,if he did run into a den of thieves he would think himself such an ass
14835,"to have come. Indeed, there seemed a fair chance that he might think"
