country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
European Union (27),2015,,442703856,,2.847,4.264,347.887,154.011,337.426,149.380,5.199,0.905,320.968,-0.211,-5.873,6259.843,2771.257,1592.554,705.030,-3.036,-50.407,3636.815,1610.032,24.537,16.285,2866.660,2873.310,16.885,1.288,216.445,38439.426,,2.034,248.345,2778.629,1230.110,28135.830,12455.841,42.812,73.195,4.628,153.357,3467.135,896.062,396.690,7831.725,-15.659,-156.470,1903.650,842.753,13.806,20.374,922.240,-9.530,-100.629,898.803,758.972,336.000,2030.258,11.694,5.282,-0.128,-31.899,4561.440,3711.736,1643.200,10303.592,57.188,26.805,-6.650,-0.232,-3.170,-79.170,2033.835,1777.012,786.690,4594.121,27.379,11.952,1.649,100.861,6217.450,290.013,128.390,14044.264,-3.114,-9.771,686.692,304.001,4.468,36.536,500.116,156.470,7.090,3.360,16.108,353.442,16.015,1129.684,5.446,0.247,2.939,6490.366,17017.281,2.385,47.271,2527.605,1934.725,856.510,5709.471,29.809,14.853,7.500,17.086,266.142,227.805,100.850,601.174,3.510,1.564,19.175,110.441,708.533,594.506,263.190,1600.467,9.160,4.164
European Union (27),2016,,443179834,,0.047,0.073,347.678,154.084,340.923,151.090,5.219,0.895,317.810,-3.975,-110.150,6004.576,2661.107,1487.139,659.070,-3.207,-51.630,3516.410,1558.402,22.767,15.464,2895.520,2894.870,16.822,1.125,191.422,38830.066,,1.788,222.765,2832.146,1255.150,28608.264,12678.605,43.358,73.676,6.186,214.483,3681.617,1053.207,466.760,8307.276,-2.287,-19.276,1858.110,823.477,16.124,21.394,920.020,2.709,18.883,917.686,779.819,345.600,2070.686,11.938,5.333,-0.227,-31.344,4530.096,3699.898,1639.720,10221.800,56.642,26.324,0.650,0.022,-2.394,-60.439,1973.396,1732.818,767.950,4452.811,26.528,11.467,1.905,118.432,6335.882,291.800,129.320,14296.413,-11.840,-35.993,604.740,268.009,4.467,36.818,505.658,158.320,7.230,1.134,5.542,357.236,16.314,1140.977,5.469,0.250,2.938,6532.044,17208.703,1.466,29.096,2556.700,1967.080,871.770,5768.991,30.114,14.857,0.194,-1.061,265.081,227.989,101.040,598.134,3.490,1.540,1.399,5.658,714.191,602.036,266.810,1611.516,9.217,4.150
European Union (27),2017,,443746907,,6.771,10.434,370.747,164.518,346.233,153.640,5.250,0.947,318.041,-3.434,-91.383,5790.968,2569.724,1439.672,638.850,-0.343,-5.341,3499.880,1553.061,21.831,14.790,2921.830,2926.380,16.843,0.962,165.600,39153.633,,1.482,187.907,2910.488,1291.520,28995.160,12866.513,44.134,74.055,4.622,170.182,3851.800,1184.527,525.630,8680.172,-6.773,-55.774,1730.047,767.703,17.962,22.170,930.710,-15.026,-142.476,775.211,663.306,294.340,1746.966,10.058,4.462,0.322,-22.305,4507.791,3684.217,1634.860,10158.472,55.866,25.945,-4.550,-0.156,-1.107,-33.332,1940.064,1711.336,759.400,4372.006,25.950,11.166,1.722,109.106,6444.988,286.289,127.040,14524.019,-1.552,-4.159,594.595,263.850,4.341,37.095,515.163,160.870,7.230,1.878,9.505,362.526,16.293,1160.939,5.497,0.247,2.965,6594.705,17374.303,1.396,11.026,2567.726,1972.881,875.460,5786.465,29.916,14.779,6.909,16.648,281.729,243.247,107.940,634.886,3.689,1.622,17.059,116.915,831.106,703.802,312.310,1872.928,10.672,4.784
European Union (27),2018,,444343250,,7.372,12.128,397.543,176.645,349.955,155.500,5.341,1.013,301.341,-2.235,-57.437,5653.935,2512.288,1340.225,595.520,-3.905,-60.646,3358.697,1492.414,20.453,14.409,2920.490,2911.650,16.700,0.351,61.006,39238.379,,-0.897,-115.410,2722.130,1209.560,28696.514,12751.103,41.542,73.134,-1.836,-70.729,3781.070,1104.867,490.940,8509.346,-10.366,-79.577,1548.638,688.127,16.861,21.686,877.400,17.591,131.033,906.244,773.816,343.840,2039.513,11.809,5.198,4.591,176.415,4684.206,3830.575,1702.090,10541.862,58.458,26.866,8.840,0.303,0.328,-5.014,1935.050,1714.755,761.940,4354.854,26.169,11.098,0.198,12.756,6457.745,277.038,123.100,14533.234,-3.527,-9.306,572.853,254.544,4.228,37.038,520.375,162.640,7.140,1.016,5.212,366.023,16.069,1171.110,5.586,0.245,2.985,6552.705,17435.309,7.715,181.430,2749.156,2115.819,940.150,6187.009,32.289,15.768,6.275,15.928,297.657,254.398,113.040,669.880,3.882,1.707,2.661,17.129,848.235,721.582,320.630,1908.964,11.012,4.865
European Union (27),2019,,445027038,,0.931,1.644,400.626,178.290,358.742,159.650,5.549,1.039,275.198,-19.319,-485.360,4554.617,2026.928,1013.197,450.900,-17.935,-267.666,2752.077,1224.749,15.673,11.813,2879.880,2876.950,16.767,-1.586,-276.564,38556.633,,-2.848,-363.108,2546.857,1133.420,27836.498,12387.994,39.397,72.196,3.634,137.386,3918.457,1279.787,569.540,8804.986,-11.258,-77.468,1372.184,610.659,19.797,22.837,791.730,-7.206,-68.407,837.837,719.709,320.290,1882.664,11.133,4.883,2.063,86.546,4770.751,3917.807,1743.530,10720.139,60.603,27.804,2.930,0.102,0.438,1.302,1936.352,1719.761,765.340,4351.087,26.602,11.285,-0.234,-15.135,6442.609,253.872,112.980,14476.895,-7.559,-19.240,528.739,235.303,3.927,37.547,532.950,166.880,7.230,2.417,12.575,374.988,16.246,1197.567,5.801,0.251,3.106,6464.663,17158.744,3.173,85.244,2834.400,2198.046,978.190,6369.050,34.001,16.519,9.566,27.272,324.928,278.365,123.880,730.131,4.306,1.894,13.642,112.160,960.396,824.984,367.140,2158.061,12.761,5.597
European Union (27),2020,,445290493,,4.085,7.284,416.746,185.573,365.155,162.600,5.899,1.171,253.669,-18.197,-368.850,3723.587,1658.078,791.393,352.400,-16.827,-206.083,2287.643,1018.666,12.786,10.460,2770.040,2756.190,17.387,-7.617,-1307.029,35598.594,,-10.530,-1304.508,2275.077,1013.070,24890.463,11083.486,36.756,69.920,-2.936,-115.034,3803.422,1260.166,561.140,8541.440,-21.660,-132.267,1074.336,478.392,20.359,23.994,699.160,7.988,63.607,901.443,779.626,347.160,2024.394,12.596,5.687,0.291,-2.522,4768.229,3914.568,1743.120,10708.132,63.244,30.080,13.850,0.500,-10.681,-213.176,1723.176,1534.975,683.510,3869.779,24.799,10.871,-12.737,-820.624,5621.985,223.517,99.530,12625.434,-4.849,-11.409,502.804,223.894,3.611,35.466,538.306,169.830,7.230,1.007,5.357,381.392,16.237,1208.888,6.162,0.262,3.396,6189.645,15851.715,7.582,210.654,3045.054,2379.593,1059.610,6838.354,38.445,19.210,16.236,51.369,376.297,325.945,145.140,845.059,5.266,2.374,9.047,83.038,1043.434,892.631,397.480,2343.265,14.421,6.582
European Union (27),2021,,445051201,,2.067,3.835,425.588,189.409,380.496,169.340,5.878,1.134,261.911,12.855,213.147,4204.515,1871.225,941.465,419.000,7.254,73.892,2454.904,1092.558,14.545,11.206,2887.990,2880.750,17.252,5.338,846.178,37519.039,,6.095,675.527,2412.756,1073.800,26421.709,11759.014,37.275,70.422,4.281,162.826,3966.248,1240.239,551.970,8911.893,-7.951,-38.038,989.445,440.354,19.161,23.753,754.500,0.324,-0.388,901.056,783.326,348.620,2024.612,12.102,5.396,3.793,170.649,4938.879,4060.094,1806.950,11097.327,62.725,29.578,7.240,0.251,7.081,115.259,1838.435,1644.103,731.710,4130.839,25.400,11.010,5.328,299.556,5921.541,231.052,102.830,13305.303,-7.288,-16.318,466.410,207.576,3.570,35.463,570.500,176.370,7.030,5.917,32.194,396.291,15.796,1281.875,6.122,0.244,3.417,6472.851,16697.893,1.980,55.390,3100.444,2415.992,1075.240,6966.489,37.325,18.568,12.102,43.994,420.291,367.890,163.730,944.366,5.684,2.517,-1.965,-24.245,1019.188,868.484,386.520,2290.048,13.417,6.104
European Union (27),2022,,447315902,,,,,,372.421,166.590,5.959,,277.734,,,,,998.958,446.850,,,,,15.985,,2809.410,2795.370,,,,,,,,2467.115,1103.580,,,39.479,,,,,1244.110,556.510,,,,,,19.908,,776.370,,,,632.573,282.960,,10.122,,,,,3782.093,1691.790,,60.521,,14.040,0.500,,,,1369.971,612.810,,21.922,,,,,224.047,100.220,,,,,,3.585,,,173.280,6.690,,,387.377,14.956,,6.199,0.239,,6249.208,,,,,2412.121,1078.980,,38.599,,,,,454.153,203.150,,7.267,,,,,938.017,419.590,,15.010,
European Union (27) (Ember),2000,,,,,,,,,30.110,1.146,,382.524,,,,,,800.330,,,,,30.455,,2627.940,2627.940,,,,,,,,,1361.040,,,51.791,,,,,,331.480,,,,,,12.614,,1005.250,,,,,350.170,,13.325,,,,,,1266.900,,48.209,,,,,,,,859.950,,32.723,,,,,,229.230,,,,,,8.723,,,35.400,5.290,,,,,,1.347,0.201,,,,,,,,406.950,,15.486,,,,,,0.110,,0.004,,,,,,21.270,,0.809,
European Union (27) (Ember),2001,,,,,,,,,31.900,1.180,,374.763,,,,,,792.920,,,,,29.322,,2704.160,2704.160,,,,,,,,,1378.910,,,50.992,,,,,,354.330,,,,,,13.103,,1013.420,,,,,373.430,,13.809,,,,,,1325.250,,49.008,,,,,,,,888.900,,32.872,,,,,,231.660,,,,,,8.567,,,36.990,5.090,,,,,,1.368,0.188,,,,,,,,436.350,,16.136,,,,,,0.190,,0.007,,,,,,25.740,,0.952,
European Union (27) (Ember),2002,,,,,,,,,36.800,1.352,,384.889,,,,,,814.340,,,,,29.915,,2722.210,2722.210,,,,,,,,,1429.890,,,52.527,,,,,,372.810,,,,,,13.695,,1047.750,,,,,312.600,,11.483,,,,,,1292.320,,47.473,,,,,,,,902.340,,33.147,,,,,,242.740,,,,,,8.917,,,42.050,5.250,,,,,,1.545,0.193,,,,,,,,389.980,,14.326,,,,,,0.270,,0.010,,,,,,35.060,,1.288,
European Union (27) (Ember),2003,,,,,,,,,43.160,1.540,,389.228,,,,,,849.040,,,,,30.299,,2802.190,2802.190,,,,,,,,,1497.590,,,53.444,,,,,,420.740,,,,,,15.015,,1090.690,,,,,304.640,,10.871,,,,,,1304.600,,46.556,,,,,,,,907.180,,32.374,,,,,,227.810,,,,,,8.130,,,49.080,5.920,,,,,,1.751,0.211,,,,,,,,397.420,,14.182,,,,,,0.400,,0.014,,,,,,43.300,,1.545,
European Union (27) (Ember),2004,,,,,,,,,52.760,1.839,,378.447,,,,,,835.420,,,,,29.119,,2868.990,2868.990,,,,,,,,,1500.390,,,52.297,,,,,,460.380,,,,,,16.047,,1085.760,,,,,323.190,,11.265,,,,,,1368.600,,47.703,,,,,,,,928.460,,32.362,,,,,,204.590,,,,,,7.131,,,58.750,5.990,,,,,,2.048,0.209,,,,,,,,440.140,,15.341,,,,,,0.680,,0.024,,,,,,57.520,,2.005,
European Union (27) (Ember),2005,,,,,,,,,61.000,2.116,,377.654,,,,,,808.890,,,,,28.059,,2882.770,2882.770,,,,,,,,,1523.260,,,52.840,,,,,,514.720,,,,,,17.855,,1088.690,,,,,307.020,,10.650,,,,,,1359.510,,47.160,,,,,,,,916.080,,31.778,,,,,,199.650,,,,,,6.926,,,66.870,5.870,,,,,,2.320,0.204,,,,,,,,443.430,,15.382,,,,,,1.450,,0.050,,,,,,68.090,,2.362,
European Union (27) (Ember),2006,,,,,,,,,69.860,2.380,,377.220,,,,,,816.500,,,,,27.820,,2934.890,2934.890,,,,,,,,,1553.340,,,52.927,,,,,,542.500,,,,,,18.485,,1107.100,,,,,309.980,,10.562,,,,,,1381.550,,47.073,,,,,,,,914.440,,31.158,,,,,,194.340,,,,,,6.622,,,75.940,6.080,,,,,,2.587,0.207,,,,,,,,467.110,,15.916,,,,,,2.470,,0.084,,,,,,78.720,,2.682,
European Union (27) (Ember),2007,,,,,,,,,78.430,2.657,,380.974,,,,,,828.740,,,,,28.079,,2951.510,2951.510,,,,,,,,,1583.190,,,53.640,,,,,,574.530,,,,,,19.466,,1124.450,,,,,307.720,,10.426,,,,,,1368.320,,46.360,,,,,,,,872.240,,29.552,,,,,,179.920,,,,,,6.096,,,84.670,6.240,,,,,,2.869,0.211,,,,,,,,496.080,,16.808,,,,,,3.770,,0.128,,,,,,99.920,,3.385,
European Union (27) (Ember),2008,,,,,,,,,88.090,2.971,,364.312,,,,,,757.010,,,,,25.534,,2964.660,2964.660,,,,,,,,,1539.410,,,51.925,,,,,,613.870,,,,,,20.706,,1080.060,,,,,325.590,,10.982,,,,,,1425.250,,48.075,,,,,,,,884.730,,29.843,,,,,,168.530,,,,,,5.685,,,94.290,6.200,,,,,,3.180,0.209,,,,,,,,540.520,,18.232,,,,,,7.420,,0.250,,,,,,113.220,,3.819,
European Union (27) (Ember),2009,,,,,,,,,97.240,3.456,,355.567,,,,,,703.550,,,,,25.005,,2813.650,2813.650,,,,,,,,,1417.850,,,50.392,,,,,,566.310,,,,,,20.127,,1000.440,,,,,329.000,,11.693,,,,,,1395.800,,49.608,,,,,,,,824.920,,29.319,,,,,,147.990,,,,,,5.260,,,103.230,5.990,,,,,,3.669,0.213,,,,,,,,570.880,,20.290,,,,,,14.080,,0.500,,,,,,124.570,,4.427,
European Union (27) (Ember),2010,,,,,,,,,111.470,3.779,,345.168,,,,,,701.200,,,,,23.769,,2950.010,2950.010,,,,,,,,,1443.090,,,48.918,,,,,,589.270,,,,,,19.975,,1018.250,,,,,371.820,,12.604,,,,,,1506.920,,51.082,,,,,,,,854.470,,28.965,,,,,,152.620,,,,,,5.174,,,117.560,6.090,,,,,,3.985,0.206,,,,,,,,652.450,,22.117,,,,,,23.240,,0.788,,,,,,139.830,,4.740,
European Union (27) (Ember),2011,,,,,,,,,118.980,4.087,,349.833,,,,,,724.810,,,,,24.895,,2911.450,2911.450,,,,,,,,,1428.230,,,49.056,,,,,,558.760,,,,,,19.192,,1018.520,,,,,307.430,,10.559,,,,,,1483.220,,50.944,,,,,,,,837.770,,28.775,,,,,,144.660,,,,,,4.969,,,125.400,6.420,,,,,,4.307,0.221,,,,,,,,645.450,,22.169,,,,,,47.280,,1.624,,,,,,165.340,,5.679,
European Union (27) (Ember),2012,,,,,,,,,132.870,4.572,,343.187,,,,,,742.680,,,,,25.554,,2906.290,2906.290,,,,,,,,,1365.910,,,46.998,,,,,,484.750,,,,,,16.679,,997.400,,,,,331.670,,11.412,,,,,,1540.380,,53.002,,,,,,,,811.950,,27.938,,,,,,138.480,,,,,,4.765,,,139.150,6.280,,,,,,4.788,0.216,,,,,,,,728.430,,25.064,,,,,,70.140,,2.413,,,,,,187.470,,6.450,
European Union (27) (Ember),2013,,,,,,,,,139.130,4.818,,328.731,,,,,,728.900,,,,,25.242,,2887.650,2887.650,,,,,,,,,1274.220,,,44.127,,,,,,415.480,,,,,,14.388,,949.260,,,,,368.020,,12.745,,,,,,1613.430,,55.873,,,,,,,,806.230,,27.920,,,,,,129.840,,,,,,4.496,,,145.570,6.440,,,,,,5.041,0.223,,,,,,,,807.200,,27.954,,,,,,84.150,,2.914,,,,,,209.460,,7.254,
European Union (27) (Ember),2014,,,,,,,,,144.250,5.101,,315.258,,,,,,692.780,,,,,24.497,,2828.000,2828.000,,,,,,,,,1177.750,,,41.646,,,,,,357.400,,,,,,12.638,,891.550,,,,,370.060,,13.086,,,,,,1650.250,,58.354,,,,,,,,812.570,,28.733,,,,,,127.570,,,,,,4.511,,,151.040,6.790,,,,,,5.341,0.240,,,,,,,,837.680,,29.621,,,,,,94.210,,3.331,,,,,,222.370,,7.863,
European Union (27) (Ember),2015,,,,,,,,,149.380,5.199,,320.968,,,,,,705.030,,,,,24.537,,2873.310,2873.310,,,,,,,,,1230.110,,,42.812,,,,,,396.690,,,,,,13.806,,922.240,,,,,336.000,,11.694,,,,,,1643.200,,57.188,,,,,,,,786.690,,27.379,,,,,,128.390,,,,,,4.468,,,156.470,7.090,,,,,,5.446,0.247,,,,,,,,856.510,,29.809,,,,,,100.850,,3.510,,,,,,263.190,,9.160,
European Union (27) (Ember),2016,,,,,,,,,151.090,5.219,,317.797,,,,,,659.070,,,,,22.767,,2894.870,2894.870,,,,,,,,,1255.150,,,43.358,,,,,,466.760,,,,,,16.124,,919.980,,,,,345.600,,11.938,,,,,,1639.720,,56.642,,,,,,,,767.950,,26.528,,,,,,129.320,,,,,,4.467,,,158.320,7.230,,,,,,5.469,0.250,,,,,,,,871.770,,30.114,,,,,,101.040,,3.490,,,,,,266.810,,9.217,
European Union (27) (Ember),2017,,,,,,,,,153.640,5.250,,318.055,,,,,,638.850,,,,,21.831,,2926.380,2926.380,,,,,,,,,1291.520,,,44.134,,,,,,525.630,,,,,,17.962,,930.750,,,,,294.340,,10.058,,,,,,1634.860,,55.866,,,,,,,,759.400,,25.950,,,,,,127.040,,,,,,4.341,,,160.870,7.230,,,,,,5.497,0.247,,,,,,,,875.460,,29.916,,,,,,107.940,,3.689,,,,,,312.310,,10.672,
European Union (27) (Ember),2018,,,,,,,,,155.500,5.341,,301.358,,,,,,595.520,,,,,20.453,,2911.650,2911.650,,,,,,,,,1209.560,,,41.542,,,,,,490.940,,,,,,16.861,,877.450,,,,,343.840,,11.809,,,,,,1702.090,,58.458,,,,,,,,761.940,,26.169,,,,,,123.100,,,,,,4.228,,,162.640,7.140,,,,,,5.586,0.245,,,,,,,,940.150,,32.289,,,,,,113.040,,3.882,,,,,,320.630,,11.012,
European Union (27) (Ember),2019,,,,,,,,,159.650,5.549,,275.205,,,,,,450.900,,,,,15.673,,2876.950,2876.950,,,,,,,,,1133.420,,,39.397,,,,,,569.540,,,,,,19.797,,791.750,,,,,320.290,,11.133,,,,,,1743.530,,60.603,,,,,,,,765.340,,26.602,,,,,,112.980,,,,,,3.927,,,166.880,7.230,,,,,,5.801,0.251,,,,,,,,978.190,,34.001,,,,,,123.880,,4.306,,,,,,367.140,,12.761,
European Union (27) (Ember),2020,,,,,,,,,162.600,5.899,,253.662,,,,,,352.400,,,,,12.786,,2756.190,2756.190,,,,,,,,,1013.070,,,36.756,,,,,,561.140,,,,,,20.359,,699.140,,,,,347.160,,12.596,,,,,,1743.120,,63.244,,,,,,,,683.510,,24.799,,,,,,99.530,,,,,,3.611,,,169.830,7.230,,,,,,6.162,0.262,,,,,,,,1059.610,,38.445,,,,,,145.140,,5.266,,,,,,397.480,,14.421,
European Union (27) (Ember),2021,,,,,,,,,169.340,5.878,,261.914,,,,,,419.000,,,,,14.545,,2880.750,2880.750,,,,,,,,,1073.800,,,37.275,,,,,,551.970,,,,,,19.161,,754.510,,,,,348.620,,12.102,,,,,,1806.950,,62.725,,,,,,,,731.710,,25.400,,,,,,102.830,,,,,,3.570,,,176.370,7.030,,,,,,6.122,0.244,,,,,,,,1075.240,,37.325,,,,,,163.730,,5.684,,,,,,386.520,,13.417,
European Union (27) (Ember),2022,,,,,,,,,166.590,5.959,,277.724,,,,,,446.850,,,,,15.985,,2795.370,2795.370,,,,,,,,,1103.580,,,39.479,,,,,,556.510,,,,,,19.908,,776.340,,,,,282.960,,10.122,,,,,,1691.790,,60.521,,,,,,,,612.810,,21.922,,,,,,100.220,,,,,,3.585,,,173.280,6.690,,,,,,6.199,0.239,,,,,,,,1078.980,,38.599,,,,,,203.150,,7.267,,,,,,419.590,,15.010,
European Union (EIA),1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17760.348,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.333,-591.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17168.373,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.765,-131.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17036.971,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112,19.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056.084,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382,235.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17291.826,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.969,513.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17805.285,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.138,380.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18185.980,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.822,331.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18517.256,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797,147.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18664.898,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,-13.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18651.139,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.551,-289.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18361.828,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.796,-513.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17848.512,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.774,138.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17986.695,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.664,-119.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17867.307,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000,-0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17867.229,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.815,502.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18370.191,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.705,496.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18867.066,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.281,-52.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18814.104,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451,84.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18899.000,,,,,,,,,,,,,,,,,,,,,,,,
European Union (EIA),1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.729,-137.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18761.307,,,,,,,,,,,,,,,,,,,,,,,,
