country_name,iso3_code,year,indicator_code,financing_scheme,value,unit
Bolivia (Plurinational State of),BOL,2002,hf3_che,Household out-of-pocket payments (OOPS),33.9209355338018,% of current health expenditure
Bolivia (Plurinational State of),BOL,2002,hf3_usd2023,Household out-of-pocket payments (OOPS),342840443.83163166,constant 2023 US$
Bolivia (Plurinational State of),BOL,2002,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2002,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2003,hf1_che,Government schemes and compulsory contributory health care financing schemes,62.157667313883735,% of current health expenditure
Bolivia (Plurinational State of),BOL,2003,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,684881354.5105697,constant 2023 US$
Bolivia (Plurinational State of),BOL,2003,hf2_che,Voluntary health care payment schemes,5.813718410199782,% of current health expenditure
Bolivia (Plurinational State of),BOL,2003,hf2_usd2023,Voluntary health care payment schemes,64058184.799854875,constant 2023 US$
Bolivia (Plurinational State of),BOL,2003,hf3_che,Household out-of-pocket payments (OOPS),32.028614275916475,% of current health expenditure
Bolivia (Plurinational State of),BOL,2003,hf3_usd2023,Household out-of-pocket payments (OOPS),352905790.65032893,constant 2023 US$
Bolivia (Plurinational State of),BOL,2003,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2003,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2004,hf1_che,Government schemes and compulsory contributory health care financing schemes,60.55075277014509,% of current health expenditure
Bolivia (Plurinational State of),BOL,2004,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,650364484.3014072,constant 2023 US$
Bolivia (Plurinational State of),BOL,2004,hf2_che,Voluntary health care payment schemes,6.8548576562758,% of current health expenditure
Bolivia (Plurinational State of),BOL,2004,hf2_usd2023,Voluntary health care payment schemes,73626763.67553738,constant 2023 US$
Bolivia (Plurinational State of),BOL,2004,hf3_che,Household out-of-pocket payments (OOPS),32.59438957357912,% of current health expenditure
Bolivia (Plurinational State of),BOL,2004,hf3_usd2023,Household out-of-pocket payments (OOPS),350090335.7322399,constant 2023 US$
Bolivia (Plurinational State of),BOL,2004,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2004,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2005,hf1_che,Government schemes and compulsory contributory health care financing schemes,62.25346283719773,% of current health expenditure
Bolivia (Plurinational State of),BOL,2005,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,728503203.4763148,constant 2023 US$
Bolivia (Plurinational State of),BOL,2005,hf2_che,Voluntary health care payment schemes,5.746345557364177,% of current health expenditure
Bolivia (Plurinational State of),BOL,2005,hf2_usd2023,Voluntary health care payment schemes,67244952.4256879,constant 2023 US$
Bolivia (Plurinational State of),BOL,2005,hf3_che,Household out-of-pocket payments (OOPS),32.00019160543809,% of current health expenditure
Bolivia (Plurinational State of),BOL,2005,hf3_usd2023,Household out-of-pocket payments (OOPS),374473017.7883048,constant 2023 US$
Bolivia (Plurinational State of),BOL,2005,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2005,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2006,hf1_che,Government schemes and compulsory contributory health care financing schemes,62.18404484410246,% of current health expenditure
Bolivia (Plurinational State of),BOL,2006,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,700496185.1444567,constant 2023 US$
Bolivia (Plurinational State of),BOL,2006,hf2_che,Voluntary health care payment schemes,5.550560964112938,% of current health expenditure
Bolivia (Plurinational State of),BOL,2006,hf2_usd2023,Voluntary health care payment schemes,62526437.29626415,constant 2023 US$
Bolivia (Plurinational State of),BOL,2006,hf3_che,Household out-of-pocket payments (OOPS),32.26539419178459,% of current health expenditure
Bolivia (Plurinational State of),BOL,2006,hf3_usd2023,Household out-of-pocket payments (OOPS),363465991.9629008,constant 2023 US$
Bolivia (Plurinational State of),BOL,2006,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2006,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2007,hf1_che,Government schemes and compulsory contributory health care financing schemes,63.46088798713013,% of current health expenditure
Bolivia (Plurinational State of),BOL,2007,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,753282279.7374827,constant 2023 US$
Bolivia (Plurinational State of),BOL,2007,hf2_che,Voluntary health care payment schemes,5.777176348715269,% of current health expenditure
Bolivia (Plurinational State of),BOL,2007,hf2_usd2023,Voluntary health care payment schemes,68575223.39252894,constant 2023 US$
Bolivia (Plurinational State of),BOL,2007,hf3_che,Household out-of-pocket payments (OOPS),30.761935664154585,% of current health expenditure
Bolivia (Plurinational State of),BOL,2007,hf3_usd2023,Household out-of-pocket payments (OOPS),365144922.50615066,constant 2023 US$
Bolivia (Plurinational State of),BOL,2007,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2007,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2008,hf1_che,Government schemes and compulsory contributory health care financing schemes,63.54589551034254,% of current health expenditure
Bolivia (Plurinational State of),BOL,2008,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,785309177.7346693,constant 2023 US$
Bolivia (Plurinational State of),BOL,2008,hf2_che,Voluntary health care payment schemes,6.085875934475582,% of current health expenditure
Bolivia (Plurinational State of),BOL,2008,hf2_usd2023,Voluntary health care payment schemes,75210116.8378431,constant 2023 US$
Bolivia (Plurinational State of),BOL,2008,hf3_che,Household out-of-pocket payments (OOPS),30.368228555181872,% of current health expenditure
Bolivia (Plurinational State of),BOL,2008,hf3_usd2023,Household out-of-pocket payments (OOPS),375294870.0210996,constant 2023 US$
Bolivia (Plurinational State of),BOL,2008,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2008,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2009,hf1_che,Government schemes and compulsory contributory health care financing schemes,64.87137358201005,% of current health expenditure
Bolivia (Plurinational State of),BOL,2009,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,930707069.2755566,constant 2023 US$
Bolivia (Plurinational State of),BOL,2009,hf2_che,Voluntary health care payment schemes,5.029249256347528,% of current health expenditure
Bolivia (Plurinational State of),BOL,2009,hf2_usd2023,Voluntary health care payment schemes,72154443.1322098,constant 2023 US$
Bolivia (Plurinational State of),BOL,2009,hf3_che,Household out-of-pocket payments (OOPS),30.099377161642426,% of current health expenditure
Bolivia (Plurinational State of),BOL,2009,hf3_usd2023,Household out-of-pocket payments (OOPS),431834591.4121437,constant 2023 US$
Bolivia (Plurinational State of),BOL,2009,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2009,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2010,hf1_che,Government schemes and compulsory contributory health care financing schemes,61.807075060452824,% of current health expenditure
Bolivia (Plurinational State of),BOL,2010,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,928310209.3692485,constant 2023 US$
Bolivia (Plurinational State of),BOL,2010,hf2_che,Voluntary health care payment schemes,4.915524463333214,% of current health expenditure
Bolivia (Plurinational State of),BOL,2010,hf2_usd2023,Voluntary health care payment schemes,73828627.85940558,constant 2023 US$
Bolivia (Plurinational State of),BOL,2010,hf3_che,Household out-of-pocket payments (OOPS),33.27740047621396,% of current health expenditure
Bolivia (Plurinational State of),BOL,2010,hf3_usd2023,Household out-of-pocket payments (OOPS),499809294.8602345,constant 2023 US$
Bolivia (Plurinational State of),BOL,2010,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2010,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2011,hf1_che,Government schemes and compulsory contributory health care financing schemes,61.345163852808334,% of current health expenditure
Bolivia (Plurinational State of),BOL,2011,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,963873525.6999097,constant 2023 US$
Bolivia (Plurinational State of),BOL,2011,hf2_che,Voluntary health care payment schemes,6.14937080319429,% of current health expenditure
Bolivia (Plurinational State of),BOL,2011,hf2_usd2023,Voluntary health care payment schemes,96620749.61822149,constant 2023 US$
Bolivia (Plurinational State of),BOL,2011,hf3_che,Household out-of-pocket payments (OOPS),32.50546534399738,% of current health expenditure
Bolivia (Plurinational State of),BOL,2011,hf3_usd2023,Household out-of-pocket payments (OOPS),510735574.2143098,constant 2023 US$
Bolivia (Plurinational State of),BOL,2011,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2011,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2012,hf1_che,Government schemes and compulsory contributory health care financing schemes,59.78555838355761,% of current health expenditure
Bolivia (Plurinational State of),BOL,2012,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,1002922813.1643142,constant 2023 US$
Bolivia (Plurinational State of),BOL,2012,hf2_che,Voluntary health care payment schemes,5.856104414357545,% of current health expenditure
Bolivia (Plurinational State of),BOL,2012,hf2_usd2023,Voluntary health care payment schemes,98238117.56932084,constant 2023 US$
Bolivia (Plurinational State of),BOL,2012,hf3_che,Household out-of-pocket payments (OOPS),34.35833720208486,% of current health expenditure
Bolivia (Plurinational State of),BOL,2012,hf3_usd2023,Household out-of-pocket payments (OOPS),576372641.3875897,constant 2023 US$
Bolivia (Plurinational State of),BOL,2012,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2012,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2013,hf1_che,Government schemes and compulsory contributory health care financing schemes,60.92574510381666,% of current health expenditure
Bolivia (Plurinational State of),BOL,2013,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,1158134301.9007354,constant 2023 US$
Bolivia (Plurinational State of),BOL,2013,hf2_che,Voluntary health care payment schemes,5.065089183719075,% of current health expenditure
Bolivia (Plurinational State of),BOL,2013,hf2_usd2023,Voluntary health care payment schemes,96282015.3591192,constant 2023 US$
Bolivia (Plurinational State of),BOL,2013,hf3_che,Household out-of-pocket payments (OOPS),34.00916571246426,% of current health expenditure
Bolivia (Plurinational State of),BOL,2013,hf3_usd2023,Household out-of-pocket payments (OOPS),646478452.1472162,constant 2023 US$
Bolivia (Plurinational State of),BOL,2013,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2013,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2014,hf1_che,Government schemes and compulsory contributory health care financing schemes,64.54800778363179,% of current health expenditure
Bolivia (Plurinational State of),BOL,2014,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,1368615294.7496657,constant 2023 US$
Bolivia (Plurinational State of),BOL,2014,hf2_che,Voluntary health care payment schemes,4.547632737962973,% of current health expenditure
Bolivia (Plurinational State of),BOL,2014,hf2_usd2023,Voluntary health care payment schemes,96423730.7051126,constant 2023 US$
Bolivia (Plurinational State of),BOL,2014,hf3_che,Household out-of-pocket payments (OOPS),30.90435947840525,% of current health expenditure
Bolivia (Plurinational State of),BOL,2014,hf3_usd2023,Household out-of-pocket payments (OOPS),655266994.4263219,constant 2023 US$
Bolivia (Plurinational State of),BOL,2014,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
