id,celebrate,main_dish,main_dish_other,main_prep,main_prep_other,stuffing,stuffing_other,cranberry,cranberry_other,gravy,side1,side2,side3,side4,side5,side6,side7,side8,side9,side10,side11,side12,side13,side14,side15,pie1,pie2,pie3,pie4,pie5,pie6,pie7,pie8,pie9,pie10,pie11,pie12,pie13,dessert1,dessert2,dessert3,dessert4,dessert5,dessert6,dessert7,dessert8,dessert9,dessert10,dessert11,dessert12,prayer,travel,watch_program,kids_table_age,hometown_friends,friendsgiving,black_friday,work_retail,work_black_friday,community_type,age,gender,family_income,us_region
4336978225,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,10 or younger,No,No,No,No,NA,Suburban,60+,Female,"$50,000 to $74,999",Mountain
4336977349,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Other (please specify),Both Canned and Homemade,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,21 or older,Yes,No,No,No,NA,Suburban,30 - 44,Female,"$25,000 to $49,999",Middle Atlantic
4336977032,Yes,Turkey,NA,Roasted,NA,Rice-based,NA,Homemade,NA,Yes,Brussel sprouts,NA,Cauliflower,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,Yes,Yes,Yes,No,NA,Suburban,18 - 29,Female,"$75,000 to $99,999",East North Central
4336975251,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,Cornbread,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,Key lime,NA,NA,Pumpkin,Sweet Potato,NA,NA,NA,Apple cobbler,NA,Brownies,Carrot cake,Cheesecake,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,12,Yes,No,No,No,NA,Suburban,60+,Male,"$100,000 to $124,999",South Atlantic
4336975010,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,NA,Chocolate,NA,NA,NA,Pecan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),pies,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,NA,Suburban,60+,Male,"$200,000 and up",South Atlantic
4336973830,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,Coconut cream,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,Yes,No,No,NA,Suburban,45 - 59,Male,"$100,000 to $124,999",Pacific
4336973231,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4336972729,Yes,Ham/Pork,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,Brussel sprouts,NA,Cauliflower,NA,NA,NA,NA,NA,NA,NA,NA,Vegetable salad,NA,Other (please specify),baked potatoes,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),"pies selected in previous question (apple, pumpkin)",No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,No,No,NA,Suburban,30 - 44,Female,"$200,000 and up",Middle Atlantic
4336972039,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,Yes,Yes,Suburban,45 - 59,Male,"$200,000 and up",Middle Atlantic
4336971897,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),"Yorkshire pudding, mixed vegetable, apple sauce or squash and apple casserole",Apple,NA,Cherry,Chocolate,NA,NA,Peach,NA,Pumpkin,NA,NA,Other (please specify),raspberry,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,Other (please specify),pie,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,NA,21 or older,No,No,Yes,No,NA,Rural,18 - 29,Female,Prefer not to answer,Middle Atlantic
4336970208,Yes,Ham/Pork,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,Yes,No,NA,Suburban,60+,Female,"$75,000 to $99,999",NA
4336969969,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,NA,Suburban,60+,Male,"$150,000 to $174,999",South Atlantic
4336969164,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45 - 59,Male,"$75,000 to $99,999",Mountain
4336967374,Yes,Turkey,NA,Fried,NA,Other (please specify),"Chestnuts, sausage",Homemade,NA,Yes,Brussel sprouts,Carrots,NA,Corn,NA,NA,Green beans/green bean casserole,NA,NA,NA,Squash,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,Sweet Potato,NA,NA,NA,Apple cobbler,NA,Brownies,NA,NA,Cookies,NA,NA,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,14,No,No,No,No,NA,Suburban,60+,Male,"$175,000 to $199,999",Middle Atlantic
4336965632,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,12,No,No,No,No,NA,Urban,30 - 44,Female,"$200,000 and up",South Atlantic
4336965464,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,14,Yes,No,No,No,NA,Suburban,18 - 29,Female,Prefer not to answer,Middle Atlantic
4336964971,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,Other (please specify),broccoli,NA,NA,Cherry,Chocolate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is local--it will take place in the town I live in,NA,13,Yes,No,No,No,NA,Rural,60+,Female,"$100,000 to $124,999",South Atlantic
4336963992,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,NA,NA,NA,Yams/sweet potato casserole,Other (please specify),turnip,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,13,Yes,No,No,No,NA,Suburban,60+,Female,"$200,000 and up",Middle Atlantic
4336963314,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,Carrot cake,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,No,Yes,No,NA,Suburban,30 - 44,Male,"$50,000 to $74,999",South Atlantic
4336963112,Yes,Turkey,NA,Baked,NA,Bread-based,NA,None,NA,Yes,NA,NA,NA,NA,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),Pumpkin roll,No,Thanksgiving is happening at my home--I won't travel at all,NA,21 or older,Yes,No,No,No,NA,Urban,60+,Female,"$200,000 and up",Middle Atlantic
4336962719,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,Brussel sprouts,NA,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,Other (please specify),minced meat,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is local--it will take place in the town I live in,NA,21 or older,No,Yes,No,No,NA,Suburban,30 - 44,Female,"$100,000 to $124,999",South Atlantic
4336962641,Yes,Turkey,NA,Baked,NA,None,NA,None,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),rice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,Yes,No,No,No,NA,Rural,18 - 29,Female,"$0 to $9,999",East North Central
4336962476,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,12,Yes,Yes,No,No,NA,Rural,60+,Female,"$50,000 to $74,999",Middle Atlantic
4336961100,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,NA,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,21 or older,Yes,No,No,No,NA,Urban,30 - 44,Female,"$50,000 to $74,999",New England
4336961030,Yes,Turkey,NA,Other (please specify),Grilled on the Weber,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,Other (please specify),Pumpkin log,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,Yes,Yes,No,No,NA,Rural,60+,Female,"$75,000 to $99,999",East North Central
4336960240,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4336959845,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cookies,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,12,No,No,No,No,NA,Suburban,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4336957549,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,Brussel sprouts,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is local--it will take place in the town I live in,NA,12,Yes,No,Yes,No,NA,Urban,30 - 44,Male,"$25,000 to $49,999",South Atlantic
4336957375,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,NA,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,Other (please specify),Berry,NA,NA,NA,NA,Cheesecake,Cookies,NA,NA,NA,NA,Other (please specify),Berry cobbler,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,Yes,No,No,NA,Suburban,18 - 29,Female,"$25,000 to $49,999",East North Central
4336956397,Yes,Turkey,NA,Other (please specify),Try a new technique yearly.,Bread-based,NA,None,NA,Yes,Brussel sprouts,NA,NA,NA,NA,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,Other (please specify),salad,NA,NA,NA,Chocolate,NA,NA,NA,Pecan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fudge,NA,NA,NA,NA,NA,No,Thanksgiving is local--it will take place in the town I live in,NA,21 or older,Yes,No,No,No,NA,Rural,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4336955887,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,NA,Suburban,60+,Female,"$25,000 to $49,999",NA
4336953375,Yes,Turkey,NA,Baked,NA,Rice-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,NA,Macaroni and cheese,NA,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,Brownies,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,Yes,Yes,No,NA,Rural,18 - 29,Female,"$0 to $9,999",South Atlantic
4336952446,Yes,Turkey,NA,Fried,NA,Rice-based,NA,Homemade,NA,No,NA,Carrots,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,NA,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,Buttermilk,Cherry,NA,Coconut cream,NA,NA,NA,NA,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,Cheesecake,Cookies,NA,Ice cream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4336950642,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,Cauliflower,Corn,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cookies,Fudge,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,16,No,No,Yes,No,NA,Rural,30 - 44,Female,"$50,000 to $74,999",Middle Atlantic
4336950342,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,Peach,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,10 or younger,No,No,No,No,NA,Suburban,60+,Male,"$75,000 to $99,999",West North Central
4336949841,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Mashed potatoes,NA,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,Yes,No,No,No,NA,Rural,60+,Female,"$175,000 to $199,999",New England
4336949659,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Other (please specify),canned with added ingredients,Yes,NA,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,Brownies,NA,Cheesecake,Cookies,NA,Ice cream,NA,NA,Other (please specify),whipped cream,Yes,Thanksgiving is local--it will take place in the town I live in,NA,15,Yes,No,No,No,NA,Urban,30 - 44,Female,"$25,000 to $49,999",Middle Atlantic
4336949331,Yes,Ham/Pork,NA,Other (please specify),smoked,None,NA,None,NA,Yes,NA,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,Sweet Potato,NA,NA,NA,NA,NA,Brownies,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Rural,30 - 44,Male,"$75,000 to $99,999",East North Central
4336945890,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 - 29,Female,"$0 to $9,999",Mountain
4336945764,Yes,Ham/Pork,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,NA,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,Other (please specify),"fried okra, broccoli casserole",Apple,NA,NA,NA,NA,NA,NA,NA,NA,Sweet Potato,NA,Other (please specify),Custard,NA,NA,Brownies,NA,NA,NA,NA,NA,Peach cobbler,NA,Other (please specify),Chocolate Cake,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,21 or older,No,No,Yes,No,NA,Suburban,30 - 44,Female,"$10,000 to $24,999",South Atlantic
4336945012,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,NA,NA,Fruit salad,NA,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,Apple cobbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,21 or older,Yes,Yes,No,No,NA,Rural,60+,Female,"$0 to $9,999",East South Central
4336944934,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,Pecan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,Yes,Yes,No,No,NA,Suburban,30 - 44,Female,Prefer not to answer,Mountain
4336944325,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45 - 59,Male,"$150,000 to $174,999",Middle Atlantic
4336941325,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,Brussel sprouts,Carrots,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,Carrot cake,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,NA,10 or younger,No,No,Yes,No,NA,Suburban,18 - 29,Male,"$50,000 to $74,999",East North Central
4336940774,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,NA,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,Yes,No,No,NA,Urban,45 - 59,Male,"$200,000 and up",Pacific
4336940486,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,Brussel sprouts,NA,NA,NA,NA,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,NA,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,Brownies,NA,NA,Cookies,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,Yes,No,NA,Suburban,18 - 29,Female,"$25,000 to $49,999",South Atlantic
4336937701,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,Corn,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apple cobbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,16,Yes,Yes,No,No,NA,Suburban,30 - 44,Female,"$75,000 to $99,999",West North Central
4336935604,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is local--it will take place in the town I live in,NA,14,No,Yes,No,No,NA,Urban,18 - 29,Male,"$0 to $9,999",South Atlantic
