num,id,name,year,rank,average,bayes_average,users_rated,url,thumbnail
4890,94483,Hoot Owl Hoot!,2010,4891,6.44,5.709,567,/boardgame/94483/hoot-owl-hoot,https://cf.geekdo-images.com/WSJUJlQJ-YpdAijJ5NswAQ__micro/img/MHgd-5S5zeQTZK4IxrwWipcxq7k=/fit-in/64x64/filters:strip_icc()/pic957777.jpg
3030,188720,Escape Room in a Box: The Werewolf Experiment,2016,3031,7.16,5.91,567,/boardgame/188720/escape-room-box-werewolf-experiment,https://cf.geekdo-images.com/atAMsFNQvlD9lFB2kRaj8g__micro/img/3Vn2krxdOEnGNXunjtBuXP9F-eQ=/fit-in/64x64/filters:strip_icc()/pic3854955.png
3239,332321,ALIEN: Fate of the Nostromo,2021,3240,7.25,5.875,567,/boardgame/332321/alien-fate-nostromo,https://cf.geekdo-images.com/lKzCT2IPy5MGVNvWAstPiQ__micro/img/U91jD2Bv2ie27Fq-Y7BUXemmzsM=/fit-in/64x64/filters:strip_icc()/pic6004876.jpg
21755,23964,The Game of Life (40th Anniversary Edition),1999,21756,4.51,5.236,567,/boardgame/23964/game-life-40th-anniversary-edition,https://cf.geekdo-images.com/gJ8NIt1CJaIyJkGcl-16wQ__micro/img/0kpFdGRhWiaiz07cXTYgh1NjDZE=/fit-in/64x64/filters:strip_icc()/pic222563.jpg
5027,181440,Hack Trick,2015,5028,6.39,5.7,566,/boardgame/181440/hack-trick,https://cf.geekdo-images.com/i2pVM0hVkXM7Efytqg_GGQ__micro/img/HTD0mfG9t8s_BzBfcp_xxEDvYD0=/fit-in/64x64/filters:strip_icc()/pic2614239.jpg
2653,275916,Cairn,2019,2654,7.54,5.978,566,/boardgame/275916/cairn,https://cf.geekdo-images.com/XUK2HkqxZEO8gerSNMabdQ__micro/img/PhjjEMGGonpHNhJEyDsfq9lktRE=/fit-in/64x64/filters:strip_icc()/pic4870351.jpg
3543,23,Divine Right,1979,3544,7.14,5.837,566,/boardgame/23/divine-right,https://cf.geekdo-images.com/LXe8fV_o-sf1IQNz4Ohalg__micro/img/SZq51qmPFMUAsZof0Pr7zf8Bdzs=/fit-in/64x64/filters:strip_icc()/pic1440309.jpg
4913,248584,Pantone: The Game,2018,4914,6.38,5.708,566,/boardgame/248584/pantone-game,https://cf.geekdo-images.com/JVmAuDxvTsrlsyd2ZQ3wbw__micro/img/Be90Kbol0w8GyDY5TMaahambT7Y=/fit-in/64x64/filters:strip_icc()/pic4082667.jpg
5846,6117,Nobody but Us Chickens,2003,5847,6.13,5.654,566,/boardgame/6117/nobody-us-chickens,https://cf.geekdo-images.com/kTnBwfhCQBiCg6xUz2d1LQ__micro/img/LxvvVs7l7YBMHSl3mKDZqI5nnkw=/fit-in/64x64/filters:strip_icc()/pic24968.jpg
4584,37461,Kraków 1325 AD,2008,4585,6.44,5.733,565,/boardgame/37461/krakow-1325-ad,https://cf.geekdo-images.com/MTgp6owyoMNxGCrRCgYiZQ__micro/img/5oyl8AhOnJQaED0ApFRnn0-IuS0=/fit-in/64x64/filters:strip_icc()/pic363598.jpg
3013,285253,Fiesta de los Muertos,2019,3014,7.25,5.913,565,/boardgame/285253/fiesta-de-los-muertos,https://cf.geekdo-images.com/cbcG9UP9T430LZqV3aVVEg__micro/img/YQD6bPqekx8zIxjh2jQhJQIRoSM=/fit-in/64x64/filters:strip_icc()/pic4868417.png
4046,88513,Chicken Caesar,2012,4047,6.66,5.781,565,/boardgame/88513/chicken-caesar,https://cf.geekdo-images.com/kubf6reV846Kk139jwC_zg__micro/img/v1iKrboM2C7fMNgD1-R3by8u_IY=/fit-in/64x64/filters:strip_icc()/pic1216036.jpg
3973,65568,Jäger und Sammler,2010,3974,6.67,5.788,564,/boardgame/65568/jager-und-sammler,https://cf.geekdo-images.com/_j10Sh29neTSTzDgG1JqIQ__micro/img/DjP1dqTTZrwaYnWrKXnArrdh6OQ=/fit-in/64x64/filters:strip_icc()/pic650281.jpg
4723,4401,Canal Grande,2002,4724,6.39,5.722,564,/boardgame/4401/canal-grande,https://cf.geekdo-images.com/RJEYbcBwPkCpMZfWz8S17Q__micro/img/YErDCK5BWgpfE0zkBSdzvmqjsSA=/fit-in/64x64/filters:strip_icc()/pic48636.jpg
5400,82402,Friesematenten,2010,5401,6.27,5.678,564,/boardgame/82402/friesematenten,https://cf.geekdo-images.com/lqP6V9eWCX3xE9dVS_VCxw__micro/img/OIcCen8eCVqo6LT_J0GADnpbo-A=/fit-in/64x64/filters:strip_icc()/pic794872.jpg
2658,247585,Waste Knights: Second Edition,2021,2659,7.85,5.977,564,/boardgame/247585/waste-knights-second-edition,https://cf.geekdo-images.com/ZuKO7yC-857WgMgrhgIAFA__micro/img/-tZbt4MdbwIrwry0Qp0qndLpYHk=/fit-in/64x64/filters:strip_icc()/pic4012128.jpg
2715,235344,TOKYO METRO,2018,2716,7.35,5.966,564,/boardgame/235344/tokyo-metro,https://cf.geekdo-images.com/6eP6KMVrXYZgBi4YifzGMA__micro/img/kmY5gTkH48AVSaIOK1COHSJxk_Y=/fit-in/64x64/filters:strip_icc()/pic3742769.jpg
4789,153709,Pyramix,2014,4790,6.4,5.717,564,/boardgame/153709/pyramix,https://cf.geekdo-images.com/9j46jUJNKrVhoN_cW2BhZg__micro/img/WbICVBRzEqLlDiJl17xRyZj1s2w=/fit-in/64x64/filters:strip_icc()/pic1950426.jpg
21524,2573,"Rivers, Roads & Rails",1969,21525,5.17,5.41,564,/boardgame/2573/rivers-roads-rails,https://cf.geekdo-images.com/Xm9EtwJw6H58iSh8-tfYsA__micro/img/6rsZIYm84V5een_taFRuQ2eCK6s=/fit-in/64x64/filters:strip_icc()/pic5927929.jpg
2821,237031,D100 Dungeon,2017,2822,7.79,5.946,563,/boardgame/237031/d100-dungeon,https://cf.geekdo-images.com/w2GAv_PLM651Q7-8JZob1A__micro/img/Dl91-u-mw-pTCqI5H0Jp0siWEgg=/fit-in/64x64/filters:strip_icc()/pic4190532.png
5163,177490,Samara,2015,5164,6.25,5.691,563,/boardgame/177490/samara,https://cf.geekdo-images.com/OCYK8UiOz-hbHv9BDyDsnw__micro/img/vtQ5uyYhXP6LntaqoSDxisliA7M=/fit-in/64x64/filters:strip_icc()/pic2622081.jpg
3921,56796,Let's Catch the Lion!,2008,3922,6.72,5.793,563,/boardgame/56796/lets-catch-lion,https://cf.geekdo-images.com/f5OJxZqACne-dbLs0LJjRg__micro/img/9VecNcxmIIPhNOCPKUMTviPQBn0=/fit-in/64x64/filters:strip_icc()/pic567151.jpg
4483,124590,Call to Glory,2012,4484,6.5,5.741,563,/boardgame/124590/call-glory,https://cf.geekdo-images.com/xphBVLjjWsD6Z9j0DBkbHA__micro/img/tPKpB7cKDA2ypU47M3w1E6Bc1dU=/fit-in/64x64/filters:strip_icc()/pic1307482.jpg
4454,64220,Richard Scarry's Busytown: Eye found it! Game,2009,4455,6.52,5.743,562,/boardgame/64220/richard-scarrys-busytown-eye-found-it-game,https://cf.geekdo-images.com/PN-0II6oa4rTY6J7yBbSnA__micro/img/tALK1fKd-ZUf6msyCSH_UTW8Rvw=/fit-in/64x64/filters:strip_icc()/pic1226940.jpg
2156,285905,Marvel: Crisis Protocol,2019,2157,8.39,6.088,562,/boardgame/285905/marvel-crisis-protocol,https://cf.geekdo-images.com/qzvuszcVVnu6lTO5W7T39Q__micro/img/vVAWCWjMgEc9Tvz4jJnKNM3vCRc=/fit-in/64x64/filters:strip_icc()/pic4880040.jpg
4035,2,Dragonmaster,1981,4036,6.64,5.782,562,/boardgame/2/dragonmaster,https://cf.geekdo-images.com/oQYhaJx5Lg3KcGis2reuWQ__micro/img/aSnSsmtYKxkv1RumWqKcF_mb_us=/fit-in/64x64/filters:strip_icc()/pic4001505.jpg
3735,143484,Florenza: The Card Game,2013,3736,6.78,5.814,562,/boardgame/143484/florenza-card-game,https://cf.geekdo-images.com/S4apOCn2ZEUpdHpIBJuCnw__micro/img/6FsA4i7beTMWKOCZEneiu6rRobI=/fit-in/64x64/filters:strip_icc()/pic1695107.jpg
19001,38359,The 3 Commandments,2008,19002,5.5,5.492,562,/boardgame/38359/3-commandments,https://cf.geekdo-images.com/jdjSiPu6qL0RxeOTnA7bGw__micro/img/xVPrZj_sV6Ws5XMDG7yw4iQ8EgQ=/fit-in/64x64/filters:strip_icc()/pic985274.jpg
3988,300700,Quetzal,2020,3989,6.79,5.786,562,/boardgame/300700/quetzal,https://cf.geekdo-images.com/GcIWFX4ywvsRsv5r_4vahA__micro/img/0OFgkWcBooS2ySUc3MWK2o94KCs=/fit-in/64x64/filters:strip_icc()/pic5209295.jpg
1496,63170,1817,2010,1497,8.69,6.293,562,/boardgame/63170/1817,https://cf.geekdo-images.com/ljswtJbDAR_bcgSkF2PSOw__micro/img/1tNS_D-DpeigewO_I_tkap6c6Xs=/fit-in/64x64/filters:strip_icc()/pic4895040.png
6207,179259,Garbage Day!,2016,6208,6.1,5.639,562,/boardgame/179259/garbage-day,https://cf.geekdo-images.com/lNWKaPmbdk1U87l2tIUSyg__micro/img/OpSqqgTh1zI4rI1QMvPkd1cbXCE=/fit-in/64x64/filters:strip_icc()/pic2649706.jpg
21544,2086,Elfer raus!,1925,21545,5.18,5.405,562,/boardgame/2086/elfer-raus,https://cf.geekdo-images.com/rMXFcQvLhHk6XXLiP62MMA__micro/img/RyJIyOTtF3WU90PnlkkUL1ieHrE=/fit-in/64x64/filters:strip_icc()/pic698069.jpg
3626,229632,Unlock!: Escape Adventures – Fifth Avenue,2017,3627,6.81,5.826,561,/boardgame/229632/unlock-escape-adventures-fifth-avenue,https://cf.geekdo-images.com/wMp1VvKzAlls4ZAwxyrVBg__micro/img/kl4MeG0UvPs9pgZTUohDjP10dgY=/fit-in/64x64/filters:strip_icc()/pic3711964.jpg
2815,11949,Shifting Sands: The Campaign for North Africa,2006,2816,7.33,5.947,561,/boardgame/11949/shifting-sands-campaign-north-africa,https://cf.geekdo-images.com/vI4J0C8vIImYoM03CmsU0w__micro/img/rPj87OSyujvswy-5gQ1aeZLqwFY=/fit-in/64x64/filters:strip_icc()/pic3903377.jpg
2581,127493,Bolt Action,2012,2582,7.79,5.992,561,/boardgame/127493/bolt-action,https://cf.geekdo-images.com/Yc6QuiMYpgWT7rkO1rPd1g__micro/img/aMGUti9IzQ1vac3dpkcE_gsR5Z0=/fit-in/64x64/filters:strip_icc()/pic3110249.jpg
10460,12538,Clocktowers,2004,10461,5.72,5.549,560,/boardgame/12538/clocktowers,https://cf.geekdo-images.com/9exIcvptvUccN0HSvQbcCg__micro/img/fTeKdSSbUGykghtRCgY2ARq7m3c=/fit-in/64x64/filters:strip_icc()/pic72624.jpg
18109,761,The Great Brain Robbery,2000,18110,5.54,5.499,560,/boardgame/761/great-brain-robbery,https://cf.geekdo-images.com/GqGUKe89wV71PKuvJ-7m9g__micro/img/1F4U734lRRrlZbmVHi_NU6CqUbo=/fit-in/64x64/filters:strip_icc()/pic455616.jpg
2539,284217,Rush M.D.,2020,2540,7.59,6,560,/boardgame/284217/rush-md,https://cf.geekdo-images.com/76mjvPOtvXbXNnvdE4CE8w__micro/img/2qKay_Xx1rAc1-Ho_wZ62Gb96Qc=/fit-in/64x64/filters:strip_icc()/pic4917387.jpg
5746,36986,All Things Zombie: The Boardgame,2009,5747,6.18,5.658,559,/boardgame/36986/all-things-zombie-boardgame,https://cf.geekdo-images.com/et7ITxFW4ZaSxxJdNySLpA__micro/img/l_evLE7csBQ8lHWWGwBHdQv-JMM=/fit-in/64x64/filters:strip_icc()/pic634054.jpg
3563,250309,Darwin's Choice,2019,3564,7.56,5.834,559,/boardgame/250309/darwins-choice,https://cf.geekdo-images.com/pRa3-Zuy3gFKEN0SnhObaA__micro/img/Q6bLyIkfYgSeNzjqzRC5t6g74EM=/fit-in/64x64/filters:strip_icc()/pic4396160.jpg
4246,34227,Blox,2008,4247,6.56,5.761,558,/boardgame/34227/blox,https://cf.geekdo-images.com/UeOl3Gp5XhrM8_J-BGOHyw__micro/img/Iy4vsnc9vNBTqfMil9P_HtGfa8Y=/fit-in/64x64/filters:strip_icc()/pic333718.jpg
3796,147747,Super Fantasy: Ugly Snouts Assault,2013,3797,6.79,5.807,558,/boardgame/147747/super-fantasy-ugly-snouts-assault,https://cf.geekdo-images.com/BZTVFsrnFyb3imDXtbNkvg__micro/img/umw1xqr0XSSXP_9R-Wx9keD3SCY=/fit-in/64x64/filters:strip_icc()/pic1831699.jpg
3979,12171,Le Passe-Trappe,2003,3980,6.69,5.787,558,/boardgame/12171/le-passe-trappe,https://cf.geekdo-images.com/TRhosVRctMEa6jRjg-1J_w__micro/img/6Wg-HxwQOnWXRiWqjhl2_YEctN4=/fit-in/64x64/filters:strip_icc()/pic460745.jpg
3305,155689,Dungeons & Dragons: Attack Wing,2014,3306,7.18,5.866,558,/boardgame/155689/dungeons-dragons-attack-wing,https://cf.geekdo-images.com/e7JJGX4J0nczC4kChjDqNA__micro/img/xSGDtQYHtqMeUJYa4vk0AhTFNVQ=/fit-in/64x64/filters:strip_icc()/pic2301154.png
3853,172584,Among Nobles,2015,3854,6.73,5.801,557,/boardgame/172584/among-nobles,https://cf.geekdo-images.com/7Ie4Ck5aiYZSAkCCpjsHOg__micro/img/0P1S-iRPOOwmU5pwJzAefqzVoac=/fit-in/64x64/filters:strip_icc()/pic2393416.jpg
7620,29030,Chicago Poker,2007,7621,5.89,5.595,557,/boardgame/29030/chicago-poker,https://cf.geekdo-images.com/LZ_KQYukHncTuMYdrY7MoA__micro/img/bJy_fdWaaxB_H30KPX8F8tz-AQw=/fit-in/64x64/filters:strip_icc()/pic217698.jpg
3940,226255,1920 Wall Street,2017,3941,6.74,5.791,557,/boardgame/226255/1920-wall-street,https://cf.geekdo-images.com/vBbczoUk2PXPEtbwJCc8JA__micro/img/Yg83OuAEIGdJlzjiO1aODcZlWVI=/fit-in/64x64/filters:strip_icc()/pic3674450.jpg
3250,269618,Crystallo,2018,3251,7.07,5.874,556,/boardgame/269618/crystallo,https://cf.geekdo-images.com/ej_rwho-_uR_ONkuG26aFA__micro/img/z-QWFqjLVdTGj9hpoERpIpB6wls=/fit-in/64x64/filters:strip_icc()/pic4546823.jpg
2569,261393,Dungeon Universalis,2019,2570,8.86,5.994,556,/boardgame/261393/dungeon-universalis,https://cf.geekdo-images.com/oRf9iOfENQfg_9tor75gOg__micro/img/vARy97BonhfYm2NGjyWgQnRCCdc=/fit-in/64x64/filters:strip_icc()/pic4338948.jpg
21509,5029,Monopoly: Star Wars Episode I,1999,21510,5.23,5.411,555,/boardgame/5029/monopoly-star-wars-episode-i,https://cf.geekdo-images.com/O4A94uqAWnNCy7GkdavjxA__micro/img/vATu3ycUR1QpmLzYN-34SvGZkdY=/fit-in/64x64/filters:strip_icc()/pic463193.jpg
4107,111502,Star Trek Deck Building Game: The Next Generation – Next Phase,2012,4108,6.71,5.774,555,/boardgame/111502/star-trek-deck-building-game-next-generation-next,https://cf.geekdo-images.com/EWiKEZ2HbG6NbPU79-9RiA__micro/img/aFQk4jejSVnRTx0U_Cza0-fMGas=/fit-in/64x64/filters:strip_icc()/pic1903299.jpg
4417,128921,Rattus Cartus,2012,4418,6.51,5.746,555,/boardgame/128921/rattus-cartus,https://cf.geekdo-images.com/dIGMZQSCXlrlgQoREpSjEA__micro/img/pWbNS5Hg0cPH4wDrbMDbh3yOAlQ=/fit-in/64x64/filters:strip_icc()/pic1386979.jpg
4104,142239,Vye: The Card Game of Capture and Control,2013,4105,6.74,5.774,555,/boardgame/142239/vye-card-game-capture-and-control,https://cf.geekdo-images.com/I1GC39iZmZy3MlZtob7lMQ__micro/img/DF664a2esMDLwISu_CmsSa7vrTg=/fit-in/64x64/filters:strip_icc()/pic2626312.jpg
21364,1308,Confusion,2000,21365,5.26,5.436,555,/boardgame/1308/confusion,https://cf.geekdo-images.com/9jfbTpNLPxeI7i2L-6GdWA__micro/img/tvrXwVgku6uEekWQ61bKCjX2mf4=/fit-in/64x64/filters:strip_icc()/pic296414.jpg
5181,160567,BANG!: The Walking Dead,2014,5182,6.41,5.69,555,/boardgame/160567/bang-walking-dead,https://cf.geekdo-images.com/MukUiz5sha9lxdLWMVoFgQ__micro/img/yHeOjps39NUvmMZSVEt7LdV234s=/fit-in/64x64/filters:strip_icc()/pic2062142.jpg
3119,3986,Battle for Germany,1975,3120,7.16,5.894,555,/boardgame/3986/battle-germany,https://cf.geekdo-images.com/ioJjmB8Vd8k6pZgn8vXDRA__micro/img/5NcBqrmxjcCsxoFNYurKFlliLXg=/fit-in/64x64/filters:strip_icc()/pic81914.jpg
5374,2536,Vabanque,2001,5375,6.28,5.679,555,/boardgame/2536/vabanque,https://cf.geekdo-images.com/wOZ1EZRFzwG4v3oVAcgDQg__micro/img/WPvN9oMZEusrQQePT_LJ7VrCFO4=/fit-in/64x64/filters:strip_icc()/pic5196896.jpg
6205,278297,Choose Your Own Adventure: War with the Evil Power Master,2019,6206,6.17,5.639,554,/boardgame/278297/choose-your-own-adventure-war-evil-power-master,https://cf.geekdo-images.com/_hqgKIwC85l1BPvAftEWvA__micro/img/Ea0b3I9ZDzOYqf-zESacmUxQfw8=/fit-in/64x64/filters:strip_icc()/pic4698899.jpg
6876,134,Cape Horn,1999,6877,5.99,5.616,554,/boardgame/134/cape-horn,https://cf.geekdo-images.com/d78Gf9wr4SVzu-YhSUJ_Mw__micro/img/TKqelS2UtUdT8AAVqeSJ4ZgETOE=/fit-in/64x64/filters:strip_icc()/pic607819.jpg
19513,61470,Phase 10 Master,2008,19514,5.47,5.488,554,/boardgame/61470/phase-10-master,https://cf.geekdo-images.com/J9atmtTBGrxMd6QBx-2F7A__micro/img/0MMduHn5jCYl_wbu0HJklGxta_Y=/fit-in/64x64/filters:strip_icc()/pic698051.jpg
4016,64956,10 Days in the Americas,2010,4017,6.66,5.784,554,/boardgame/64956/10-days-americas,https://cf.geekdo-images.com/j5fTkFCNKGe7MaDZsoMu7g__micro/img/8tI5Vto7NQ9DD02A0MEmjsJSRpg=/fit-in/64x64/filters:strip_icc()/pic1229649.jpg
4997,234120,Gold Fever,2017,4998,6.41,5.703,554,/boardgame/234120/gold-fever,https://cf.geekdo-images.com/ytJMJDfKTS6uvfTtvuX5Jg__micro/img/U10NIQ5TDJ3jK1VPQp5Put8UYtk=/fit-in/64x64/filters:strip_icc()/pic4007414.jpg
3722,3661,Imperium: Empires in Conflict – Worlds in the Balance,1977,3723,6.87,5.816,553,/boardgame/3661/imperium-empires-conflict-worlds-balance,https://cf.geekdo-images.com/K_I5F4yX1q9NWr5ott15gA__micro/img/g-saTfpe2yC0-49u8NjxFRNrG3w=/fit-in/64x64/filters:strip_icc()/pic349893.jpg
5292,2168,Hitler's War,1981,5293,6.29,5.683,553,/boardgame/2168/hitlers-war,https://cf.geekdo-images.com/ViF60KXAAWWH6Ci_Rw4B_w__micro/img/ZEYNqrLIcVlpXAbR4r6Y7e6w1mc=/fit-in/64x64/filters:strip_icc()/pic1513384.jpg
3488,226254,The Ruhr: A Story of Coal Trade,2017,3489,6.91,5.845,553,/boardgame/226254/ruhr-story-coal-trade,https://cf.geekdo-images.com/RBJXwnUFxof9hJMSbwmfKw__micro/img/Lx545p0pEycAbhWoZNivfX7EQ_M=/fit-in/64x64/filters:strip_icc()/pic3538036.png
3020,250561,Kick-Ass: The Board Game,2018,3021,7.33,5.912,553,/boardgame/250561/kick-ass-board-game,https://cf.geekdo-images.com/3jeHpx6VHCeWwyOSIV0GBA__micro/img/mag_s4QADStTMcnaPg5lIxm9ces=/fit-in/64x64/filters:strip_icc()/pic4073267.png
3653,14683,Men of Iron,2005,3654,6.87,5.824,553,/boardgame/14683/men-iron,https://cf.geekdo-images.com/4Oiw6zg5W_ESl1U6-3rJGw__micro/img/MqVTPQ5Zr7AKCz0SCeMiQwZEeRE=/fit-in/64x64/filters:strip_icc()/pic4815516.jpg
21594,53317,Pictureka! Card Game,2008,21595,5.09,5.389,553,/boardgame/53317/pictureka-card-game,https://cf.geekdo-images.com/rd874eaUwEpybyVPDQOtsA__micro/img/J-kR1LowTvIULNsOO_Ol9HQ6Y6k=/fit-in/64x64/filters:strip_icc()/pic577020.jpg
5390,1412,Trendy,2000,5391,6.22,5.678,553,/boardgame/1412/trendy,https://cf.geekdo-images.com/MbPwBp79nf2MTNg_U_vjIQ__micro/img/kFUsC6lWL8TUzXqO0_fEn83gcvE=/fit-in/64x64/filters:strip_icc()/pic48652.jpg
3698,233006,Carthago: Merchants & Guilds,2017,3699,6.83,5.819,553,/boardgame/233006/carthago-merchants-guilds,https://cf.geekdo-images.com/VNU9aZtFAXia9P88fFl2mQ__micro/img/XoJSF-CSsOaScQr8e8-8IkZIfhM=/fit-in/64x64/filters:strip_icc()/pic3720380.jpg
3879,254994,Extraordinary Adventures: Pirates,2019,3880,6.73,5.797,552,/boardgame/254994/extraordinary-adventures-pirates,https://cf.geekdo-images.com/lvwpMy-RTVhk4IiZFj0IbQ__micro/img/xSwwwa7I388ojK3QawY26dyNv1c=/fit-in/64x64/filters:strip_icc()/pic4388109.jpg
7341,140638,The Walking Dead Board Game: The Best Defense,2013,7342,6.05,5.602,552,/boardgame/140638/walking-dead-board-game-best-defense,https://cf.geekdo-images.com/VNDaCdGYJ0TlCnW11TyZtQ__micro/img/Bpdh-N9Vmxj-JSI0R404XjX2gtw=/fit-in/64x64/filters:strip_icc()/pic2454393.jpg
7839,30057,Burger Joint,2009,7840,5.91,5.591,552,/boardgame/30057/burger-joint,https://cf.geekdo-images.com/6xROWmXebhNy2XABwO3jJg__micro/img/oVA7Ez0Ayc1zHCmR_xEtaMy20GE=/fit-in/64x64/filters:strip_icc()/pic527456.jpg
16407,3801,When Darkness Comes,2002,16408,5.61,5.51,551,/boardgame/3801/when-darkness-comes,https://cf.geekdo-images.com/SRF6oXqKahUWIqyIiN5-aw__micro/img/B94b2C8YBvSQJxbvU1o6m35D7vU=/fit-in/64x64/filters:strip_icc()/pic15546.jpg
18911,2669,Frog Juice,1995,18912,5.56,5.493,551,/boardgame/2669/frog-juice,https://cf.geekdo-images.com/zhf6ewgYMnG2Mv-GB9aG5A__micro/img/pVn6Ye_eFHATAWM6uxrIjcgG1mk=/fit-in/64x64/filters:strip_icc()/pic1666951.jpg
1859,295564,Unmatched Game System,2019,1860,8.45,6.176,550,/boardgame/295564/unmatched-game-system,https://cf.geekdo-images.com/97szYRbiObtlL-DSnitRaQ__micro/img/8ereG2uUCVHNux66d_Mut6DyCJQ=/fit-in/64x64/filters:strip_icc()/pic5088978.png
4657,147021,Hollywood,2013,4658,6.43,5.728,550,/boardgame/147021/hollywood,https://cf.geekdo-images.com/XhQz6qA58L1BQDPqCN9-gA__micro/img/uOhLMHKTYU6OhB1bRt8PBvceMXw=/fit-in/64x64/filters:strip_icc()/pic1757586.jpg
3874,66120,Zooloretto Junior,2010,3875,6.72,5.798,550,/boardgame/66120/zooloretto-junior,https://cf.geekdo-images.com/vQ8kDf0Sa8Ul_AUhgkjEcA__micro/img/SyMb1kBPaPZD7W23wejODtaEhWo=/fit-in/64x64/filters:strip_icc()/pic2835287.jpg
3896,92666,Hegemonic,2013,3897,6.75,5.795,550,/boardgame/92666/hegemonic,https://cf.geekdo-images.com/FxiZ4kNvPNZZULBAcR5o3Q__micro/img/UYMAgMASSXDnI_O_IzyGg_vu0ZM=/fit-in/64x64/filters:strip_icc()/pic1819022.jpg
5756,172662,Seven7s,2015,5757,6.17,5.657,550,/boardgame/172662/seven7s,https://cf.geekdo-images.com/eRlmY2CE5hlCO4mS18T7ng__micro/img/vtUTwj0662gqAccNLcl3gH9d_LM=/fit-in/64x64/filters:strip_icc()/pic2411036.png
4062,11106,"Warhammer 40,000: Rogue Trader",1987,4063,6.84,5.779,550,/boardgame/11106/warhammer-40000-rogue-trader,https://cf.geekdo-images.com/0Kat0MrBaA_BSr3i0h8gdA__micro/img/3Ygfe6XzDzbeLGyiMZMZHeQku1E=/fit-in/64x64/filters:strip_icc()/pic55747.jpg
1773,296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,2020,1774,8.52,6.203,549,/boardgame/296345/sherlock-holmes-consulting-detective-baker-street,https://cf.geekdo-images.com/demwo7nCkIHbUcFohLwfsQ__micro/img/SV1RR3dkcSwKZwwLD_8FeHZHBA0=/fit-in/64x64/filters:strip_icc()/pic5198810.jpg
7799,159566,Unicorn Glitterluck: Cloud Crystals,2014,7800,5.97,5.592,549,/boardgame/159566/unicorn-glitterluck-cloud-crystals,https://cf.geekdo-images.com/a1dp1SwqWN3hfc2XKSiQGg__micro/img/Szj3PQOm8Ak8FESIUwYYw7NQG4A=/fit-in/64x64/filters:strip_icc()/pic2580178.jpg
2268,266964,Dice Throne: Season Two – Seraph v. Vampire Lord,2018,2269,7.89,6.059,549,/boardgame/266964/dice-throne-season-two-seraph-v-vampire-lord,https://cf.geekdo-images.com/fuBOHEdaBJ0OOee-SqN2sw__micro/img/ZFNpc3jV9wXRfqaihGcBHqwxVH4=/fit-in/64x64/filters:strip_icc()/pic4457040.jpg
3837,189350,Starving Artists,2017,3838,6.82,5.802,549,/boardgame/189350/starving-artists,https://cf.geekdo-images.com/6TOs02bRpwSStytx03s0og__micro/img/CLnDh_m3SPMdgKTx1eSQZiZZ4F4=/fit-in/64x64/filters:strip_icc()/pic3271214.png
2858,303954,Pax Viking,2021,2859,7.38,5.938,549,/boardgame/303954/pax-viking,https://cf.geekdo-images.com/Jvq10Wf6csC6P72tVOBwYA__micro/img/8vv4bfa5oHCaaiwmXxayM5sGWxA=/fit-in/64x64/filters:strip_icc()/pic5794320.jpg
2873,19854,Federation Commander: Klingon Border,2005,2874,7.43,5.936,548,/boardgame/19854/federation-commander-klingon-border,https://cf.geekdo-images.com/9rP9jcFymHNV8FtiykcNVg__micro/img/iPPpw-TNQG6uHkJdrn3njXf9rUY=/fit-in/64x64/filters:strip_icc()/pic100449.jpg
3733,266304,MegaCity: Oceania,2019,3734,6.85,5.815,548,/boardgame/266304/megacity-oceania,https://cf.geekdo-images.com/cZCahfLC3nxVbFirEnrD5A__micro/img/MK_MmGGyQxVwb5vAz5cBTl6LL_U=/fit-in/64x64/filters:strip_icc()/pic4563288.png
3147,13883,Jenseits von Theben,2004,3148,7.12,5.888,548,/boardgame/13883/jenseits-von-theben,https://cf.geekdo-images.com/PYRk-47KMTMDRza7ysxuvg__micro/img/yn24yLAAsRpfEC9OjeM1vC3hAmk=/fit-in/64x64/filters:strip_icc()/pic98697.jpg
6822,16035,Cranium Whoonu,2005,6823,6.01,5.617,548,/boardgame/16035/cranium-whoonu,https://cf.geekdo-images.com/4z8Tf1yClJ-dXC7IXDG0DA__micro/img/goQoou4lYf0gfwQ-HcdrfKnswss=/fit-in/64x64/filters:strip_icc()/pic336139.jpg
18805,9201,Spy,2004,18806,5.48,5.494,548,/boardgame/9201/spy,https://cf.geekdo-images.com/5fO7faqykFXDWbcuj0THZQ__micro/img/c2NAvWnnRPRbM4Oili5jINQHE7w=/fit-in/64x64/filters:strip_icc()/pic38682.jpg
2507,342848,World of Warcraft: Wrath of the Lich King,2021,2508,7.76,6.005,547,/boardgame/342848/world-warcraft-wrath-lich-king,https://cf.geekdo-images.com/uPTmPhITLCudIujyEwqkzg__micro/img/inoUDeBu18Y0Xdf-mGQgdbaKKxo=/fit-in/64x64/filters:strip_icc()/pic6303509.jpg
2432,254123,Shadowrun Crossfire: Prime Runner Edition,2018,2433,7.73,6.021,547,/boardgame/254123/shadowrun-crossfire-prime-runner-edition,https://cf.geekdo-images.com/ljji4AnXEFcL3j7DmiaVtA__micro/img/Xa1qqiNz_NUJU2adfGSn1LegNXg=/fit-in/64x64/filters:strip_icc()/pic4177682.jpg
