source,report,title,available_globally,release_date,hours_viewed,runtime,views
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,After Earth,No,NA,4300000,1H 40M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Blumhouse's Truth or Dare: Extended Director's Cut,No,NA,4300000,1H 41M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Chupa,Yes,2023-04-07,4300000,1H 39M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Haunting of Mount Gede // Petaka Gunung Gede,No,NA,4300000,1H 38M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Mr. Deeds,No,NA,4200000,1H 37M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Late Night with the Devil,No,NA,4100000,1H 33M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,There's Someone Inside Your House,Yes,2021-10-06,4100000,1H 36M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Anaconda,No,NA,3900000,1H 29M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Gnome Alone,No,2018-10-19,3700000,1H 26M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Twas the Text Before Christmas,No,NA,3600000,1H 24M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Wrong Turn (2003),No,NA,3600000,1H 24M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sleeping Princess // Princesa Adormecida,Yes,NA,3500000,1H 21M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Barbie & Teresa: Recipe For Friendship,No,NA,2600000,1H 1M 0S,2600000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Khel Khel Mein // खेल खेल में,Yes,NA,5400000,2H 12M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Spider-Man 2,No,NA,5300000,2H 8M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Justice League (2017),No,NA,5000000,2H 0M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Kong: Skull Island,No,NA,5000000,1H 58M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Perusu,Yes,NA,5000000,2H 0M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Week Of,Yes,2018-04-27,4900000,1H 57M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Peninsula // 반도,No,NA,4800000,1H 56M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Shooting Stars (2023),No,NA,4800000,1H 56M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Fair Play,Yes,2023-10-06,4700000,1H 55M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Love & Gelato,Yes,2022-06-22,4700000,1H 52M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Conjuring,No,NA,4700000,1H 52M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Family Camp,No,NA,4600000,1H 51M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lakeview Terrace,No,NA,4600000,1H 51M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Spy x Family Code: White // 劇場版 SPY×FAMILY CODE: White,No,NA,4600000,1H 50M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,After,No,2019-07-12,4400000,1H 46M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Against The Ice,Yes,2022-03-02,4400000,1H 44M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,An Invisible Victim: The Eliza Samudio Case // A Vítima Invisível: O Caso Eliza Samudio,Yes,2024-09-26,4300000,1H 42M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Breaking (2022),No,NA,4300000,1H 43M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Code 8 (2019),No,NA,4200000,1H 39M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Rambo III,No,NA,4200000,1H 41M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Clueless (1995),No,NA,4100000,1H 38M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Little Chicken's Egg-cellent Adventure // Un gallo con muchos huevos,No,NA,4100000,1H 37M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Addams Family (1991),No,NA,4100000,1H 40M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Hostel: Part II,No,NA,4000000,1H 35M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Father of the Year,Yes,2018-07-20,3900000,1H 35M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Takeover,Yes,2022-11-01,3700000,1H 28M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Red Eye (2005),No,NA,3600000,1H 26M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Deuce Bigalow: European Gigolo,No,NA,3500000,1H 23M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Antz,No,NA,3400000,1H 23M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Blackout (2022),No,NA,3400000,1H 22M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Hack Your Health: The Secrets of Your Gut,Yes,2024-04-26,3300000,1H 20M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Secrets of the Neanderthals,Yes,2024-05-02,3300000,1H 20M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,La Leyenda de la Llorona,No,NA,3100000,1H 15M 0S,2500000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Free State of Jones,No,NA,5500000,2H 19M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Public Enemies (2009),No,NA,5500000,2H 20M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Spider-Man: Homecoming,No,NA,5400000,2H 14M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Ballad of Buster Scruggs,Yes,2018-11-16,5400000,2H 13M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Conjuring 2,No,NA,5400000,2H 14M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Queen & Slim,No,NA,5200000,2H 12M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Black Mass,No,NA,5000000,2H 3M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Operation Finale,Yes,2018-10-03,5000000,2H 4M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Mummy (1999),No,NA,5000000,2H 5M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Black Adam,No,NA,4900000,2H 5M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Cold Pursuit,No,NA,4800000,1H 58M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lion (2016),No,NA,4700000,1H 59M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Passengers (2016),No,NA,4700000,1H 56M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Black Clover: Sword of the Wizard King // ブラッククローバー 魔法帝の剣,Yes,2023-06-16,4600000,1H 53M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dallas Buyers Club,No,NA,4600000,1H 57M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,How to Be Single,No,NA,4400000,1H 50M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Other Guys,No,NA,4400000,1H 48M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Fast & Furious,No,NA,4300000,1H 47M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,LIM YOUNG WOONG│IM HERO THE STADIUM // 임영웅│아임 히어로 더 스타디움,No,NA,4300000,1H 49M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Firefighters // 소방관,No,NA,4200000,1H 46M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Holidate,Yes,2020-10-28,4200000,1H 45M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Kiki’s Delivery Service // 魔女の宅急便,No,NA,4100000,1H 44M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Kin (2018),No,NA,4100000,1H 43M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Message from the King,No,2017-08-04,4100000,1H 43M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Otherhood,Yes,2019-08-02,4100000,1H 41M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Main Event,Yes,2020-04-10,4100000,1H 43M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Starling,Yes,2021-09-24,4100000,1H 44M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Art of Love // Romantik Hırsız,Yes,2024-03-14,4000000,1H 39M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Cloverfield Paradox,Yes,2018-02-04,4000000,1H 42M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Grandpa-Sitter // Papi Sitter,No,NA,3900000,1H 37M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Happiness Is,Yes,2024-10-18,3900000,1H 36M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,I Am the End of the World // Io Sono La Fine Del Mondo,No,NA,3900000,1H 36M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Nanny McPhee,No,NA,3900000,1H 39M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Faithfully Yours,No,2023-05-17,3800000,1H 35M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Unfrosted,Yes,2024-05-03,3800000,1H 36M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Uninvited (2025),Yes,NA,3800000,1H 34M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sister Death // Hermana Muerte,Yes,2023-10-27,3700000,1H 31M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Last Call for Istanbul // İstanbul için son çağrı,Yes,2023-11-24,3600000,1H 31M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Cleveland Abduction,No,NA,3500000,1H 28M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Prey,Yes,2021-09-10,3500000,1H 27M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Possession of Hannah Grace,No,NA,3500000,1H 26M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Waiter // El mesero,No,NA,3500000,1H 27M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Baki Hanma VS Kengan Ashura // 範馬刃牙VSケンガンアシュラ,Yes,2024-06-06,2500000,1H 3M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Ivy + Bean: The Ghost That Had to Go,Yes,2022-09-02,2400000,1H 1M 0S,2400000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,GOAT - The Greatest of All Time,No,NA,7000000,3H 1M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Wolf of Wall Street,No,NA,6900000,3H 0M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Patriot (2000),No,NA,6200000,2H 45M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Laila Majnu // लैला मजनू,Yes,NA,5200000,2H 17M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Blue Beetle,No,NA,4800000,2H 7M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Hidden Figures,No,NA,4800000,2H 7M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Lady Chatterley's Lover,Yes,2022-12-02,4800000,2H 8M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bridget Jones's Baby,No,NA,4700000,2H 3M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Veere Di Wedding // वीरे दी वेडिंग,Yes,NA,4700000,2H 1M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Do Revenge,Yes,2022-09-16,4600000,2H 1M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Love in the Big City // 대도시의 사랑법,No,NA,4600000,1H 58M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Thousand and One,No,NA,4500000,1H 57M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Collateral (2004),No,NA,4500000,2H 0M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Memory (2022),No,NA,4400000,1H 54M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Nice Guys,No,NA,4400000,1H 56M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Black Sea,No,NA,4300000,1H 54M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Under Suspicion (2000),No,NA,4300000,1H 51M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Perfect Family // La familia perfecta,No,2022-05-11,4200000,1H 50M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bob Marley: One Love,No,NA,4100000,1H 47M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,I Am All Girls,Yes,2021-05-14,4100000,1H 47M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Obsessed (2009),No,NA,4100000,1H 49M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sampung Utos Kay Josh,No,NA,4100000,1H 47M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bank of Dave 2: The Loan Ranger,No,2025-01-09,4000000,1H 44M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Goosebumps (2015),No,NA,4000000,1H 44M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Paddington 2,No,NA,4000000,1H 43M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,A Beautiful Life,Yes,2023-06-01,3900000,1H 40M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Woman in the Window,Yes,2021-05-14,3900000,1H 42M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Klaus,Yes,2019-11-15,3700000,1H 38M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Love, Divided // Pared con pared",Yes,2024-04-12,3700000,1H 38M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Blackening,No,NA,3700000,1H 37M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Last Seen Alive (2022),No,NA,3600000,1H 35M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Mother's Day // Dzień Matki,Yes,2023-05-24,3600000,1H 35M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Peter Rabbit 2,No,NA,3600000,1H 34M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sleepless (2017),No,NA,3600000,1H 35M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Smokey and the Bandit,No,NA,3600000,1H 36M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Curse of Bridge Hollow,Yes,2022-10-14,3600000,1H 32M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Grudge (2020),No,NA,3600000,1H 34M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Duck Duck Goose,No,2018-07-20,3500000,1H 32M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Genie,No,NA,3500000,1H 33M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Adventures of Sharkboy and Lavagirl,No,NA,3500000,1H 33M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,You Hurt My Feelings (2023),No,NA,3500000,1H 33M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Dead Sea (2024),No,NA,3400000,1H 28M 0S,2300000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Straight Outta Compton,No,NA,5500000,2H 27M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Bangkok Breaking: Heaven and Hell // Bangkok Breaking: ฝ่านรกเมืองเทวดา,Yes,2024-09-26,5400000,2H 27M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Aquaman (2018),No,NA,5200000,2H 23M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Divergent,No,NA,5100000,2H 20M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Maharaja (2024),No,NA,5100000,2H 21M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Random Hearts,No,NA,4900000,2H 13M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Spanglish,No,NA,4700000,2H 11M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Zom 100: Bucket List of the Dead // ゾン100〜ゾンビになるまでにしたい100のこと〜,Yes,2023-08-03,4700000,2H 9M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Indiana Jones and the Kingdom of the Crystal Skull,No,NA,4600000,2H 4M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Black Book,Yes,2023-09-22,4600000,2H 4M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Forgotten Battle // De Slag om de Schelde,Yes,2021-10-15,4600000,2H 7M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Atonement,No,NA,4500000,2H 3M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Instructions Not Included // No se aceptan devoluciones,No,NA,4500000,2H 2M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Oblivion (2013),No,NA,4500000,2H 5M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Unfaithful (2002),No,NA,4500000,2H 4M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Mending the Line,No,NA,4400000,2H 2M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Takedown // Loin du périph,Yes,2022-05-06,4400000,2H 1M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Arrival (2016),No,NA,4300000,1H 57M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Black Crab // Svart krabba,Yes,2022-03-18,4300000,1H 55M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Elite Squad // Tropa de Elite,No,NA,4300000,1H 55M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,News of the World,No,2021-02-10,4300000,2H 0M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Tòkunbọ̀,Yes,2024-08-23,4200000,1H 53M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Extremely Wicked, Shockingly Evil and Vile",No,2019-05-03,4100000,1H 50M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,My Annoying Brother (2024),No,NA,4100000,1H 54M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Night Teeth,Yes,2021-10-20,4000000,1H 49M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,"Paul, Apostle of Christ",No,NA,4000000,1H 48M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Upon Open Sky // A cielo abierto,No,NA,4000000,1H 50M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,xXx: Return of Xander Cage,No,NA,4000000,1H 48M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,DC League of Super-Pets,No,NA,3900000,1H 45M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Love Hurts // Amar te duele,No,NA,3800000,1H 45M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Pokémon Detective Pikachu,No,NA,3800000,1H 45M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Les SEGPA au ski,No,NA,3700000,1H 41M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Baby Mama,No,NA,3600000,1H 39M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,The Greatest Night in Pop,Yes,2024-01-29,3600000,1H 37M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Love in Taipei,No,NA,3500000,1H 36M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Safe (2012),No,NA,3400000,1H 34M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Underworld: Rise of the Lycans,No,NA,3400000,1H 32M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Project X (2012),No,NA,3300000,1H 28M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Sniper: Reloaded,No,NA,3300000,1H 31M 0S,2200000
1_What_We_Watched_A_Netflix_Engagement_Report_2025Jan-Jun,2025Jan-Jun,Una película de huevos,No,NA,3300000,1H 30M 0S,2200000
