gutenberg_id,language,total_languages
10923,en,1
10924,en,1
10925,en,1
10926,en,1
10927,fi,1
10928,en,1
10929,en,1
10930,en,1
10931,en,1
10932,en,1
10933,en,1
10934,en,1
10935,en,1
10936,en,1
10937,en,1
10938,en,1
10939,en,1
10940,en,1
10941,fi,1
10942,en,1
10943,en,1
10944,en,1
10945,en,1
10946,en,1
10947,en,1
10948,en,1
10949,en,1
10950,en,1
10951,en,1
10952,en,1
10953,fr,1
10954,en,1
10955,en,1
10956,en,1
10957,en,1
10958,en,1
10959,en,1
10960,en,1
10961,en,1
10962,en,1
10963,en,1
10964,en,1
10965,en,1
10966,en,1
10967,en,1
10968,en,1
10969,en,1
10970,en,1
10971,nl,1
10972,en,1
10973,en,1
10974,en,1
10975,nl,1
10976,en,1
10977,en,1
10978,en,1
10979,en,1
10980,en,1
10981,en,1
10982,fr,1
10983,en,1
10984,en,1
10985,en,1
10986,en,1
10987,en,1
10988,en,1
10989,en,1
10990,en,1
10991,en,1
10992,en,1
10993,en,1
10994,en,1
10995,en,1
10996,en,1
10997,en,1
10998,en,1
10999,en,1
11000,en,1
11001,en,1
11002,en,1
11003,en,1
11004,en,1
11005,en,1
11006,en,1
11007,en,1
11008,en,1
11009,en,1
11010,en,1
11011,en,1
11012,en,1
11013,en,1
11014,en,1
11015,en,1
11016,en,1
11017,en,1
11018,en,1
11019,en,1
11020,en,1
11021,en,1
11022,en,1
11023,en,1
11024,nl,1
11025,en,1
11026,en,1
11027,en,1
11028,en,1
11029,en,1
11030,en,1
11031,en,1
11032,en,1
11033,en,1
11034,en,1
11035,fr,1
11036,fr,1
11037,fr,1
11038,fr,1
11039,en,1
11040,fr,1
11041,en,1
11042,fr,1
11043,en,1
11044,en,1
11045,en,1
11046,fr,1
11047,en,2
11047,es,2
11048,fr,1
11049,fr,1
11050,en,1
11051,en,1
11052,en,1
11053,en,1
11054,en,1
11055,en,1
11056,en,1
11057,en,1
11058,en,1
11059,en,1
11060,en,1
11061,en,1
11062,en,1
11063,en,1
11064,en,1
11065,en,1
11066,en,1
11067,en,1
11068,en,1
11069,en,1
11070,es,1
11071,es,1
11072,fi,1
11073,en,1
11074,en,1
11075,de,1
11076,en,1
11077,en,1
11078,en,1
11079,en,1
11080,en,1
11081,es,2
11081,nai,2
11082,en,1
11083,en,1
11084,en,1
11085,en,1
11086,en,1
11087,en,1
11088,en,1
11089,en,1
11090,en,1
11091,en,1
11092,en,1
11093,en,1
11094,en,1
11095,en,1
11096,en,1
11097,en,1
11098,en,1
11099,en,1
11100,en,1
11101,en,1
11102,en,1
11103,en,1
11104,en,1
11105,en,1
11106,en,1
11107,en,1
11108,de,1
11109,en,1
11110,en,1
11111,en,1
11112,en,1
11113,en,1
11114,en,1
11115,en,1
11116,en,1
11117,en,1
11118,en,1
11119,en,1
11120,en,1
11121,en,1
11122,en,1
11123,en,1
11124,en,1
11125,en,1
11126,en,1
11127,en,1
11128,en,1
11129,en,1
11130,en,1
11131,fr,1
11132,fr,1
11133,en,1
11134,en,1
11135,en,1
11136,en,1
11137,en,1
11138,en,1
11139,da,1
11140,en,1
11141,en,1
11142,en,1
11143,en,1
11144,en,1
11145,en,1
11146,en,1
11147,en,1
11148,en,1
11149,en,1
11150,en,1
11151,en,1
11152,fi,1
11153,en,1
11154,en,1
11155,en,1
11156,en,1
11157,en,1
11158,en,1
11159,en,1
11160,en,1
11161,en,1
11162,en,1
11163,en,1
11164,en,1
11165,en,1
11166,en,1
11167,en,1
11168,en,1
11169,en,1
11170,en,1
11171,en,1
11172,en,1
11173,en,1
11174,en,1
11175,fr,1
11176,fr,1
11177,en,1
11178,fr,1
11179,en,1
11180,en,1
11181,en,1
11182,en,1
11183,en,1
11184,en,1
11185,en,1
11186,en,1
11187,en,1
11188,en,1
11189,en,1
11190,en,1
11191,en,1
11192,en,1
11193,en,1
11194,en,1
11195,en,1
11196,en,1
11197,en,1
11198,en,1
11199,fr,1
11200,en,1
11201,en,1
11202,en,1
11203,en,1
11204,en,1
11205,nl,1
11206,it,1
11207,nl,1
11208,nl,1
11209,nl,1
11210,en,1
11211,en,1
11212,en,1
11213,en,1
11214,en,1
11215,en,1
11216,en,1
11217,en,1
11218,en,1
11219,en,1
11220,en,1
11221,en,1
11222,en,1
11223,en,1
11224,en,1
11225,en,1
11226,en,1
11227,en,1
11228,en,1
11229,en,1
11230,en,1
11231,en,1
11232,en,1
11233,en,1
11234,en,1
11235,en,1
11236,en,1
11237,en,1
11238,en,1
11239,en,1
11240,en,1
11241,en,1
11242,en,1
11243,en,1
11244,en,1
11245,en,1
11246,en,1
11247,en,1
11248,en,1
11249,en,1
11250,en,1
11251,en,1
11252,en,1
11253,en,1
11254,en,1
11255,en,1
11256,en,1
11257,en,1
11258,en,1
11259,en,1
11260,en,1
11261,en,1
11262,en,1
11263,en,1
11264,en,1
11265,en,1
11266,en,1
11267,en,1
11268,en,1
11269,en,1
11270,en,1
11271,en,1
11272,en,1
11273,en,1
11274,en,1
11275,en,1
11276,en,1
11277,en,1
11278,en,1
11279,en,1
11280,en,1
11281,en,1
11282,en,1
11283,en,1
11284,en,1
11285,nl,1
11286,nl,1
11287,nl,1
11288,nl,1
11289,en,1
11290,en,1
11291,sr,1
11292,sr,1
11293,no,1
11294,fi,1
11295,fi,1
11296,fi,1
11297,en,1
11298,en,1
11299,pt,1
11300,fr,1
11301,fr,1
11302,es,1
11303,en,1
11304,en,1
11305,it,1
11306,ca,2
11306,de,2
11307,eo,1
11308,en,1
11309,en,1
11310,en,1
11311,en,1
11312,en,1
11313,en,1
11314,en,1
11315,en,1
11316,en,1
11317,nl,1
11318,nl,1
11319,en,1
11320,en,1
11321,en,1
11322,en,1
11323,en,1
11324,en,1
11325,en,1
11326,en,1
11327,en,1
11328,en,1
11329,en,1
11330,en,1
11331,en,1
11332,en,1
11333,en,1
11334,en,1
11335,en,1
11336,en,1
11337,en,1
11338,en,1
11339,en,1
11340,en,1
11341,en,1
11342,en,1
11343,en,1
11344,en,1
11345,en,1
11346,en,1
11347,en,1
11348,en,1
11349,en,1
11350,en,1
11351,en,1
11352,en,1
11353,en,1
11354,en,1
11355,nl,1
11356,en,1
11357,en,1
11358,en,1
11359,en,1
11360,en,1
11361,en,1
11362,en,1
11363,en,1
11364,en,1
11365,en,1
11366,en,1
11367,en,1
11368,en,1
11369,en,1
11370,en,1
11371,en,1
11372,en,1
11373,en,1
11374,en,1
11375,en,1
11376,en,1
11377,en,1
11378,en,1
11379,en,1
11380,fr,1
11381,en,1
11382,en,1
11383,en,1
11384,en,1
11385,en,1
11386,en,1
11387,en,1
11388,en,1
11389,en,1
11390,en,1
11391,en,1
11392,en,1
11393,nl,1
11394,en,1
11395,en,1
11396,da,1
11397,en,1
11398,en,1
11399,en,1
11400,en,1
11401,en,1
11402,en,1
11403,en,1
11404,en,1
11405,en,1
11406,en,1
11407,en,1
11408,en,1
11409,en,1
11410,en,1
11411,en,1
11412,en,1
11413,en,1
11414,en,1
11415,en,1
11416,en,1
11417,en,1
11418,en,1
11419,en,1
11420,en,1
11421,en,1
11422,en,1
11423,fr,1
11424,en,1
11425,en,1
11426,en,1
11427,en,1
11428,en,1
11429,en,1
11430,nl,1
11431,en,1
11432,en,1
11433,en,1
11434,fr,1
11435,en,1
11436,en,1
11437,en,1
11438,en,1
11439,en,1
11440,en,1
11441,en,1
11442,en,1
11443,en,1
11444,en,1
11445,en,1
11446,en,1
11447,en,1
11448,en,1
11449,en,1
11450,fr,1
11451,en,1
11452,en,1
11453,fr,1
11454,en,1
11455,en,1
11456,en,1
11457,en,1
11458,en,1
11459,en,1
11460,en,1
11461,en,1
11462,en,1
11463,en,1
11464,en,1
11465,en,1
11466,en,1
11467,nl,1
11468,en,1
11469,en,1
11470,en,1
11471,en,1
11472,en,1
11473,en,1
11474,en,1
11475,en,1
11476,en,1
11477,en,1
11478,en,1
11479,en,1
11480,en,1
11481,en,1
11482,en,1
11483,en,1
11484,fr,1
11485,en,1
11486,en,1
11487,en,1
11488,en,1
11489,en,1
11490,en,1
11491,en,1
11492,it,1
11493,en,1
11494,fr,1
11495,fr,1
11496,en,1
11497,it,1
11498,en,1
11499,en,1
11500,nl,1
11501,en,1
11502,en,1
11503,en,1
11504,en,1
11505,en,1
11506,en,1
11507,en,1
11508,en,1
11509,en,1
11510,en,1
11511,eo,1
11512,en,1
11513,en,1
11514,en,1
11515,en,1
11516,en,1
11517,en,1
11518,en,1
11519,en,1
11520,en,1
11521,en,1
11522,en,1
11523,en,1
11524,en,1
11525,en,1
11526,en,1
11527,en,1
11528,en,1
11529,es,1
11530,en,1
11531,en,1
11532,en,1
11533,en,1
11534,en,1
11535,en,1
11536,en,1
11537,en,1
11538,en,1
11539,en,1
11540,en,1
11541,en,1
11542,en,1
11543,en,1
11544,en,1
11545,en,1
11546,en,1
11547,en,1
11548,en,1
11549,en,1
11550,en,1
11551,en,1
11552,en,1
11553,en,1
11554,en,1
11555,en,1
11556,en,1
11557,en,1
11558,en,1
11559,en,1
11560,en,1
11561,en,1
11562,en,1
11563,en,1
11564,en,1
11565,en,1
11566,en,1
11567,en,1
11568,en,1
11569,en,1
11570,en,1
11571,en,1
11572,en,1
11573,en,1
11574,en,1
11575,en,1
11576,en,1
11577,en,1
11578,en,1
11579,en,1
11580,en,1
11581,en,1
11582,en,1
11583,en,1
11584,en,1
11585,en,1
11586,fr,1
11587,en,1
11588,fr,1
11589,fr,1
11590,fr,1
11591,nl,1
11592,en,1
11593,en,1
11594,en,1
11595,en,1
11596,fr,1
11597,fr,1
11598,es,1
11599,en,1
11600,en,1
11601,en,1
11602,en,1
11603,en,1
11604,en,1
11605,en,1
11606,en,1
11607,en,1
11608,en,1
11609,en,1
11610,en,1
11611,en,1
11612,en,1
11613,en,1
11614,en,1
11615,en,1
11616,en,1
11617,en,1
11618,en,1
11619,en,1
11620,en,1
11621,fr,1
11622,fr,1
11623,en,1
11624,en,1
11625,en,1
11626,en,1
11627,en,1
11628,en,1
11629,en,1
11630,en,1
11631,en,1
11632,en,1
11633,en,1
11634,en,1
11635,en,1
11636,en,1
11637,en,1
11638,en,1
11639,en,1
11640,en,1
11641,en,1
11642,en,1
11643,en,1
11644,it,1
11645,fr,1
11646,fr,1
11647,en,1
11648,en,1
11649,en,1
11650,fr,1
11651,en,1
11652,en,1
11653,en,1
11654,en,1
11655,en,1
11656,en,1
11657,es,1
11658,en,1
11659,en,1
11660,en,1
11661,en,1
11662,en,1
11663,es,1
11664,en,1
11665,en,1
11666,en,1
11667,en,1
11668,en,1
11669,es,1
11670,en,1
11671,en,1
11672,en,1
11673,en,1
11674,en,1
11675,en,1
11676,en,1
11677,de,1
11678,fr,1
11679,en,1
11680,en,1
11681,en,1
11682,en,1
11683,en,1
11684,it,1
11685,it,1
11686,en,1
11687,en,1
11688,en,1
11689,en,1
11690,en,1
11691,en,1
11692,en,1
11693,en,1
11694,en,1
11695,en,1
11696,en,1
11697,en,1
11698,en,1
11699,en,1
11700,en,1
11701,en,1
11702,en,1
11703,en,1
11704,en,1
11705,en,1
11706,en,1
11707,en,1
11708,en,1
11709,en,1
11710,en,1
11711,en,1
11712,en,1
11713,en,1
11714,fr,1
11715,en,1
11716,en,1
11717,en,1
11718,en,1
11719,en,1
11720,en,1
11721,en,1
11722,en,1
11723,en,1
11724,it,1
11725,en,1
11726,en,1
11727,en,1
11728,en,1
11729,en,1
11730,en,1
11731,en,1
11732,en,1
11733,en,1
11734,en,1
11735,en,1
11736,en,1
11737,en,1
11738,en,1
11739,nl,1
11740,en,1
11741,en,1
11742,en,1
11743,en,1
11744,fr,1
11745,en,1
11746,en,1
11747,fr,1
11748,en,2
11748,fr,2
11749,en,1
11750,en,1
11751,en,1
11752,en,1
11753,en,1
11754,en,1
11755,en,1
11756,ro,1
11757,en,1
11758,en,1
11759,en,1
11760,en,1
11761,en,1
11762,en,1
11763,en,1
11764,en,1
11765,en,1
11766,fr,1
11767,fr,1
11768,en,1
11769,fr,1
11770,fr,1
11771,en,1
11772,en,1
11773,fi,1
11774,en,1
11775,en,1
11776,en,1
11777,en,1
11778,en,1
11779,en,1
11780,en,1
11781,en,1
11782,en,1
11783,en,1
11784,en,1
11785,en,1
11786,en,1
11787,en,1
11788,en,1
11789,en,1
11790,en,1
11791,en,1
11792,en,1
11793,en,1
11794,en,1
11795,en,1
11796,en,1
11797,en,1
11798,en,1
11799,en,1
11800,en,1
11801,en,1
11802,en,1
11803,en,1
11804,en,1
11805,en,1
11806,en,1
11807,en,1
11808,en,1
11809,en,1
11810,en,1
11811,en,1
11812,en,1
11813,en,1
11814,en,1
11815,en,1
11816,en,1
11817,en,1
11818,en,1
11819,en,1
11820,en,1
11821,en,1
11822,en,1
11823,en,1
11824,en,1
11825,en,1
11826,en,1
11827,en,1
11828,en,1
11829,en,1
11830,en,1
11831,en,1
11832,en,1
11833,en,1
11834,en,1
11835,en,1
11836,en,1
11837,en,1
11838,en,1
11839,en,1
11840,en,1
11841,en,1
11842,en,1
11843,en,1
11844,en,1
11845,en,1
11846,en,1
11847,en,1
11848,en,1
11849,en,1
11850,en,1
11851,en,1
11852,en,1
11853,en,1
11854,en,1
11855,en,1
11856,en,1
11857,en,1
11858,en,1
11859,en,1
11860,en,1
11861,en,1
11862,en,1
11863,en,1
11864,en,1
11865,en,1
11866,en,1
11867,en,1
11868,en,1
11869,en,1
11870,en,1
11871,en,1
11872,en,1
11873,en,1
11874,en,1
11875,en,1
11876,en,1
11877,en,1
11878,en,1
11879,fi,1
11880,en,1
11881,en,1
11882,en,1
11883,en,1
11884,nl,1
11885,en,1
11886,en,1
11887,en,1
11888,en,1
11889,en,1
11890,en,1
11891,fi,1
11892,en,1
11893,fr,1
11894,en,1
11895,en,1
11896,en,1
11897,en,1
11898,en,1
11899,nl,1
11900,en,1
11901,en,1
11902,en,1
11903,en,1
11904,en,1
11905,fr,1
11906,en,1
11907,en,1
11908,en,1
11909,en,1
11910,en,1
11911,en,1
11912,en,1
11913,en,1
11914,fi,1
11915,en,1
11916,fi,1
11917,en,1
11918,en,1
11919,en,1
11920,en,1
11921,en,1
11922,en,1
11923,en,1
11924,en,1
11925,de,1
11926,en,1
11927,fr,1
11928,fr,1
11929,en,1
11930,en,1
11931,en,1
11932,en,1
11933,en,1
11934,en,1
11935,en,1
11936,en,1
11937,en,1
11938,en,1
11939,en,1
11940,fi,1
11941,en,1
11942,en,1
11943,en,1
11944,en,1
11945,en,1
11946,en,1
11947,en,1
11948,en,1
11949,en,1
11950,en,1
11951,en,1
11952,en,1
11953,en,1
11954,en,1
11955,en,1
11956,en,1
11957,en,1
11958,en,1
11959,en,1
11960,en,1
11961,en,1
11962,en,1
11963,en,1
11964,fr,1
11965,en,1
11966,en,1
11967,fi,1
11968,fi,1
11969,en,1
11970,en,1
11971,en,1
11972,en,1
11973,en,1
11974,en,1
11975,en,1
11976,en,1
11977,en,1
11978,en,1
11979,en,1
11980,en,1
11981,en,1
11982,en,1
11983,en,1
11984,en,1
11985,en,1
11986,en,1
11987,en,1
11988,en,1
11989,en,1
11990,en,1
11991,en,1
11992,en,1
11993,en,1
11994,en,1
11995,en,1
11996,en,1
11997,en,1
11998,en,1
11999,en,1
12000,en,1
12001,en,1
12002,en,1
12003,nl,1
12004,en,1
12005,fr,1
12006,en,1
12007,en,1
12008,nl,1
12009,nl,1
12010,en,1
12011,fr,1
12012,de,1
12013,en,1
12014,en,1
12015,en,1
12016,en,1
12017,en,1
12018,en,1
12019,en,1
12020,en,1
12021,en,1
12022,en,1
12023,en,1
12024,en,1
12025,en,1
12026,en,1
12027,en,1
12028,en,1
12029,en,1
12030,en,1
12031,en,1
12032,en,1
12033,en,1
12034,en,1
12035,en,1
12036,en,1
12037,en,1
12038,en,1
12039,en,1
12040,en,1
12041,en,1
12042,en,1
12043,en,1
12044,en,1
12045,en,1
12046,en,1
12047,en,1
12048,en,1
12049,en,1
12050,en,1
12051,en,1
12052,en,1
12053,de,1
12054,en,1
12055,en,1
12056,en,1
12057,en,1
12058,en,1
12059,en,1
12060,en,1
12061,en,1
12062,en,1
12063,en,1
12064,en,1
12065,fr,1
12066,en,1
12067,en,1
12068,en,1
12069,en,1
12070,nl,1
12071,en,1
12072,fr,1
12073,en,1
12074,en,1
12075,de,1
12076,en,1
12077,en,1
12078,en,1
12079,en,1
12080,fr,1
12081,en,1
12082,en,1
12083,en,1
12084,en,1
12085,en,1
12086,en,1
12087,en,1
12088,en,1
12089,en,1
12090,en,1
12091,en,1
12092,en,1
12093,en,1
12094,en,1
12095,en,1
12096,en,1
12097,en,1
12098,en,1
12099,en,1
12100,en,1
12101,en,1
12102,en,1
12103,en,1
12104,en,1
12105,fr,1
12106,en,1
12107,en,1
12108,de,1
12109,en,1
12110,en,1
12111,en,1
12112,en,1
12113,de,1
12114,en,1
12115,en,1
12116,en,1
12117,da,1
12118,en,1
12119,sv,1
12120,fr,1
12121,en,1
12122,en,1
12123,en,1
12124,en,1
12125,en,1
12126,en,1
12127,en,1
12128,en,1
12129,en,1
12130,en,1
12131,en,1
12132,en,1
12133,en,1
12134,en,1
12135,en,1
12136,en,1
12137,en,2
12137,fr,2
12138,en,1
12139,en,1
12140,en,1
12141,en,1
12142,en,1
12143,en,1
12144,en,1
12145,en,1
12146,en,1
12147,en,1
12148,en,1
12149,en,1
12150,en,1
12151,en,1
12152,en,1
12153,en,1
12154,en,1
12155,en,1
12156,en,1
12157,en,1
12158,en,1
12159,en,1
12160,en,1
12161,en,1
12162,en,1
12163,en,1
12164,en,1
12165,fi,1
12166,en,1
12167,da,1
12168,da,1
12169,en,1
12170,en,1
12171,en,1
12172,en,1
12173,en,1
12174,fr,1
12175,en,1
12176,en,1
12177,en,1
12178,fi,1
12179,en,1
12180,en,1
12181,en,1
12182,fi,1
12183,en,1
12184,en,1
12185,en,1
12186,en,1
12187,en,1
12188,en,1
12189,en,1
12190,en,1
12191,en,1
12192,en,1
12193,en,1
12194,en,1
12195,en,1
12196,en,1
12197,en,1
12198,en,1
12199,en,1
12200,en,1
12201,en,1
12202,en,1
12203,en,1
12204,en,1
12205,en,1
12206,en,1
12207,en,1
12208,en,1
12209,en,1
12210,en,1
12211,en,1
12212,en,1
12213,en,1
12214,en,1
12215,en,1
12216,en,1
12217,en,1
12218,en,1
12219,en,2
12219,nah,2
12220,en,1
12221,en,1
12222,en,1
12223,en,1
12224,en,1
12225,en,1
12226,en,1
12227,en,1
12228,en,1
12229,en,1
12230,fr,1
12231,en,1
12232,en,1
12233,en,1
12234,en,1
12235,en,1
12236,en,1
12237,en,1
12238,en,1
12239,en,1
12240,en,1
12241,en,1
12242,en,1
12243,en,1
12244,en,1
12245,en,1
12246,fr,1
12247,fr,1
12248,en,1
12249,en,1
12250,fr,1
12251,fr,1
12252,en,1
12253,en,1
12254,en,1
12255,en,1
12256,en,1
12257,en,1
12258,fr,1
12259,en,1
12260,en,1
12261,en,1
12262,en,1
12263,en,1
12264,en,1
12265,en,1
12266,de,1
12267,de,1
12268,de,1
12269,en,1
12270,en,1
12271,fr,1
12272,en,1
12273,de,1
12274,es,1
12275,es,1
12276,es,1
12277,en,1
12278,en,1
12279,en,1
12280,en,1
12281,en,1
12282,en,1
12283,en,1
12284,fr,1
12285,en,1
12286,en,1
12287,en,1
12288,en,1
12289,fr,1
12290,en,1
12291,en,1
12292,en,1
12293,en,1
12294,en,1
12295,fr,1
12296,en,1
12297,en,1
12298,en,1
12299,en,1
12300,en,1
12301,fr,1
12302,en,1
12303,en,1
12304,en,1
12305,en,1
12306,en,1
12307,en,1
12308,en,1
12309,en,1
12310,en,1
12311,en,1
12312,en,1
12313,en,1
12314,en,1
12315,en,1
12316,en,1
12317,en,1
12318,en,1
12319,en,1
12320,en,1
12321,en,1
12322,en,1
12323,en,1
12324,en,1
12325,en,1
12326,en,1
12327,en,1
12328,en,1
12329,en,1
12330,en,1
12331,fr,1
12332,fr,1
12333,en,1
12334,en,1
12335,en,1
12336,en,1
12337,en,1
12338,fr,1
12339,da,1
12340,en,1
12341,en,1
12342,en,1
12343,en,1
12344,en,1
12345,en,1
12346,en,1
12347,en,1
12348,en,1
12349,en,1
12350,en,1
12351,en,1
12352,en,1
12353,en,1
12354,en,1
12355,en,1
12356,fr,1
12357,en,1
12358,en,1
12359,en,1
12360,en,1
12361,en,1
12362,en,1
12363,en,1
12364,en,1
12365,fr,1
12366,en,1
12367,fr,1
12368,en,2
12368,es,2
12369,en,1
12370,en,1
12371,en,1
12372,en,1
12373,en,1
12374,en,1
12375,en,1
12376,en,1
12377,en,1
12378,en,1
12379,fi,1
12380,en,1
12381,en,1
12382,fi,1
12383,en,1
12384,en,1
12385,en,1
12386,en,1
12387,en,1
12388,en,1
12389,en,1
12390,en,1
12391,en,1
12392,en,1
12393,en,1
12394,en,1
12395,en,1
12396,en,1
12397,en,1
12398,en,1
12399,fr,1
12400,en,1
12401,fr,1
12402,en,1
12403,en,1
12404,en,1
12405,en,1
12406,en,1
12407,zh,1
12408,zh,1
12409,en,1
12410,en,1
12411,en,1
12412,en,1
12413,en,1
12414,en,1
12415,en,1
12416,en,1
12417,en,1
12418,en,1
12419,en,1
12420,en,1
12421,en,1
12422,en,1
12423,en,1
12424,en,1
12425,en,1
12426,en,1
12427,en,1
12428,en,1
12429,en,1
12430,en,1
12431,en,1
12432,fi,1
12433,en,1
12434,en,1
12435,es,1
12436,en,1
12437,fr,1
12438,en,1
12439,en,1
12440,en,1
12441,en,1
12442,en,1
12443,en,1
12444,en,1
12445,en,1
12446,it,1
12447,fr,1
12448,fr,1
12449,en,1
12450,en,1
12451,fr,1
12452,en,1
12453,en,1
12454,en,1
12455,en,1
12456,en,1
12457,es,1
12458,en,1
12459,fr,1
12460,en,1
12461,en,1
12462,en,1
12463,en,1
12464,en,1
12465,en,1
12466,en,1
12467,en,1
12468,en,1
12469,en,1
12470,en,1
12471,en,1
12472,en,2
12472,fr,2
12473,en,1
12474,en,1
12475,en,1
12476,en,1
12477,en,1
12478,en,1
12479,zh,1
12480,en,1
12481,en,1
12482,en,1
12483,en,1
12484,en,1
12485,en,1
12486,en,1
12487,fr,1
12488,fr,1
12489,fr,1
12490,en,1
12491,en,1
12492,en,1
12493,en,1
12494,en,1
12495,en,1
12496,en,1
12497,en,1
12498,en,1
12499,sv,1
12500,es,1
12501,es,1
12502,es,1
12503,es,1
12504,en,2
12504,fr,2
12505,en,1
12506,en,1
12507,en,1
12508,en,1
12509,en,1
12510,en,1
12511,en,1
12512,en,1
12513,en,1
12514,en,1
12515,en,1
12516,en,1
12517,en,1
12518,en,1
12519,en,1
12520,en,1
12521,en,1
12522,en,1
12523,en,1
12524,en,1
12525,en,1
12526,en,1
12527,en,1
12528,en,1
12529,en,1
12530,en,1
12531,en,1
12532,en,1
12533,fr,1
12534,fr,1
12535,en,1
12536,en,1
12537,en,1
12538,en,1
12539,en,1
12540,en,1
12541,en,1
12542,en,1
12543,en,1
12544,en,1
12545,en,1
12546,fi,1
12547,fi,1
12548,en,1
12549,en,1
12550,en,1
12551,en,1
12552,en,1
12553,en,1
12554,en,1
12555,en,1
12556,en,1
12557,en,1
12558,en,1
12559,en,1
12560,en,1
12561,en,1
12562,fr,1
12563,en,1
12564,en,1
12565,en,1
12566,fr,1
12567,en,1
12568,en,1
12569,en,1
12570,en,1
12571,en,1
12572,en,1
12573,en,1
12574,en,1
12575,en,1
12576,en,1
12577,en,1
12578,en,1
12579,pt,1
12580,en,1
12581,en,1
12582,en,1
12583,en,1
12584,en,1
12585,en,1
12586,en,1
12587,en,1
12588,en,1
12589,en,1
12590,en,1
12591,en,1
12592,en,1
12593,en,1
12594,en,1
12595,en,1
12596,en,1
12597,en,1
12598,en,1
12599,en,1
12600,en,1
12601,en,1
12602,fr,1
12603,fr,1
12604,fi,1
12605,en,1
12606,en,1
12607,en,1
12608,en,1
12609,en,1
12610,en,1
12611,en,1
12612,fi,1
12613,sv,1
12614,en,1
12615,en,1
12616,en,1
12617,en,1
12618,en,1
12619,en,1
12620,fr,1
12621,en,1
12622,en,1
12623,en,1
12624,en,1
12625,en,1
12626,en,1
12627,es,1
12628,en,1
12629,en,1
12630,en,1
12631,en,1
12632,en,1
12633,en,1
12634,en,1
12635,en,1
12636,de,1
12637,nl,1
12638,en,1
12639,en,1
12640,en,1
12641,en,1
12642,en,1
12643,en,1
12644,en,1
12645,en,1
12646,fr,1
12647,en,1
12648,en,1
12649,en,1
12650,en,1
12651,en,1
12652,en,1
12653,en,1
12654,en,1
12655,en,1
12656,en,1
12657,en,1
12658,en,1
12659,en,1
12660,de,1
12661,en,1
12662,en,1
12663,en,1
12664,en,1
12665,fr,1
12666,fr,1
12667,en,1
12668,en,1
12669,en,1
12670,en,1
12671,en,1
12672,en,1
12673,en,1
12674,en,1
12675,en,1
12676,en,1
12677,en,1
12678,en,1
12679,en,1
12680,en,1
12681,en,1
12682,en,1
12683,en,1
12684,en,1
12685,en,1
12686,en,1
12687,en,1
12688,fi,1
12689,en,1
12690,en,1
12691,en,1
12692,en,1
12693,en,1
12694,en,1
12695,en,1
12696,en,1
12697,en,1
12698,da,1
12699,en,1
12700,en,1
12701,en,1
12702,en,1
12703,en,1
12704,en,1
12705,en,1
12706,en,1
12707,en,1
12708,en,1
12709,en,1
12710,en,1
12711,en,1
12712,en,1
12713,en,1
12714,en,1
12715,en,1
12716,en,1
12717,en,1
12718,en,1
12719,en,1
12720,en,1
12721,en,1
12722,en,1
12723,en,1
12724,en,1
12725,en,1
12726,fr,1
12727,fr,1
12728,en,1
12729,en,1
12730,en,1
12731,en,1
12732,en,1
12733,en,1
12734,en,1
12735,en,1
12736,en,1
12737,en,1
12738,en,1
12739,en,1
12740,en,1
12741,en,1
12742,en,1
12743,en,1
12744,en,1
12745,en,1
12746,en,1
12747,en,1
12748,en,1
12749,fr,1
12750,en,1
12751,fr,1
12752,fr,1
12753,en,1
12754,en,1
12755,en,1
12756,nl,1
12757,fi,1
12758,en,1
12759,en,1
12760,en,1
12761,en,1
12762,en,1
12763,en,1
12764,en,1
12765,en,1
12766,en,1
12767,en,1
12768,en,1
12769,en,1
12770,en,1
12771,en,1
12772,en,1
12773,en,1
12774,en,1
12775,en,1
12776,en,1
12777,en,1
12778,en,1
12779,en,1
12780,fi,1
12781,en,1
12782,fr,1
12783,fr,1
12784,en,1
12785,en,1
12786,en,2
12786,kha,2
12787,en,1
12788,en,1
12789,en,1
12790,en,1
12791,en,1
12792,en,1
12793,en,1
12794,en,1
12795,fi,1
12796,fi,1
12797,en,1
12798,en,1
12799,en,1
12800,en,1
12801,en,1
12802,fi,1
12803,en,1
12804,fi,1
12805,en,1
12806,en,1
12807,en,1
12808,en,1
12809,en,1
12810,en,1
12811,en,1
12812,fr,1
12813,en,1
12814,en,1
12815,en,1
12816,en,1
12817,en,1
12818,en,1
12819,en,1
12820,en,1
12821,en,1
12822,nl,1
12823,en,1
12824,fi,1
12825,en,1
12826,en,1
12827,en,1
12828,en,1
12829,fr,1
12830,en,1
12831,da,1
12832,en,1
12833,en,1
12834,en,1
12835,en,1
12836,en,1
12837,fr,1
12838,fi,1
12839,en,1
12840,es,1
12841,en,1
12842,en,1
12843,en,1
12844,no,1
12845,en,1
12846,en,1
12847,en,1
12848,es,1
12849,en,1
12850,en,1
12851,en,1
12852,en,1
12853,en,1
12854,en,1
12855,en,1
12856,en,1
12857,en,1
12858,en,1
12859,en,1
12860,en,1
12861,en,1
12862,fr,1
12863,en,1
12864,en,1
12865,fr,1
12866,en,1
12867,en,1
12868,en,1
12869,fr,1
12870,en,1
12871,en,1
12872,en,1
12873,en,1
12874,en,1
12875,en,1
12876,en,1
12877,en,1
12878,en,1
12879,en,1
12880,en,1
12881,en,1
12882,en,1
