date,time,size,version,os,country,ip_id
2018-10-23,16:20:06,30200626,3.4.1,src,US,1006
2018-10-23,16:20:18,77627831,3.5.1,osx,GB,599
2018-10-23,16:20:39,83038953,3.5.1patched,win,US,34
2018-10-23,11:20:49,82971556,3.5.1,win,NL,1160
2018-10-23,11:21:17,82877758,3.5.1,win,NA,28
2018-10-23,11:22:01,77628540,3.5.1,osx,CA,1161
2018-10-23,11:22:08,77627965,3.5.1,osx,BE,1162
2018-10-23,11:22:20,82972087,3.5.1,win,AF,1163
2018-10-23,11:22:41,350,3.5.1,osx,GB,1164
2018-10-23,11:22:38,82976100,3.5.1,win,NA,28
2018-10-23,11:22:41,347,3.5.1,osx,GB,1164
2018-10-23,11:22:44,77631081,3.5.1,osx,GB,1164
2018-10-23,11:22:52,82973068,3.5.1,win,DE,1165
2018-10-23,11:23:23,82877755,3.5.1,win,KR,366
2018-10-23,11:23:57,82877758,3.5.1,win,NA,28
2018-10-23,11:24:23,83031156,3.5.1patched,win,US,13
2018-10-23,11:24:21,82977468,3.5.1,win,MY,1166
2018-10-23,11:24:31,29848491,latest,src,IE,1167
2018-10-23,11:24:41,83030210,3.5.1patched,win,US,42
2018-10-23,06:16:05,82972644,3.5.1,win,NA,28
2018-10-23,06:16:25,29813366,3.5.1,src,IL,1168
2018-10-23,06:16:20,82978063,3.5.1,win,IL,1169
2018-10-23,06:16:33,82877755,3.5.1,win,KR,1170
2018-10-23,06:16:43,82972284,3.5.1,win,CN,1171
2018-10-23,06:18:32,82877755,3.5.1,win,AU,1172
2018-10-23,06:18:24,82877758,3.5.1,win,KR,1173
2018-10-23,06:18:32,82974599,3.5.1,win,DE,1174
2018-10-23,06:18:54,78015785,latest,osx,US,37
2018-10-23,06:19:01,78111105,latest,osx,US,37
2018-10-23,06:19:57,82877758,3.5.1,win,KR,1175
2018-10-23,06:20:14,82972960,3.5.1,win,PL,1176
2018-10-23,22:05:47,82975880,3.5.1,win,BR,1177
2018-10-23,22:06:08,82877759,3.5.1,win,MX,718
2018-10-23,22:06:06,82975165,3.5.1,win,MX,1178
2018-10-23,22:06:18,83037728,3.5.1patched,win,US,42
2018-10-23,22:06:43,82973705,3.5.1,win,US,1179
2018-10-23,22:07:12,83615237,devel,win,US,69
2018-10-23,22:07:12,82972384,3.5.1,win,US,1180
2018-10-23,22:07:24,918866,3.5.1,win,US,1181
2018-10-23,22:07:25,82877759,3.5.1,win,US,1182
2018-10-23,22:07:28,78015785,latest,osx,US,37
2018-10-23,22:07:53,82975090,3.5.1,win,US,69
2018-10-23,22:08:05,23901418,3.5.1,win,US,1183
2018-10-23,22:08:11,77631774,3.5.1,osx,NA,28
2018-10-23,22:08:11,82969757,3.5.1,win,US,1183
2018-10-23,22:08:50,82968808,3.5.1,win,GB,1184
2018-10-23,22:08:57,82972591,3.5.1,win,DE,1185
2018-10-23,22:08:48,82972850,3.5.1,win,BR,1186
2018-10-23,22:08:59,82974464,3.5.1,win,AU,1187
2018-10-23,22:09:04,71888998,3.2.1,osx,NA,28
2018-10-23,22:10:15,82973122,3.5.1,win,NA,28
2018-10-23,22:10:21,82973299,3.5.1,win,MX,1178
2018-10-23,22:10:18,82979701,3.5.1,win,IL,1188
2018-10-23,22:10:38,83041842,3.5.1patched,win,US,82
2018-10-23,23:01:10,82979146,3.5.1,win,US,1189
2018-10-23,23:01:15,82971796,3.5.1,win,US,1190
2018-10-23,23:01:18,82877755,3.5.1,win,FR,79
2018-10-23,23:01:37,30250172,3.4.3,src,US,1191
2018-10-23,23:01:51,82877755,3.5.1,win,KR,1192
2018-10-23,23:02:37,83038412,3.5.1patched,win,US,69
2018-10-23,23:02:44,82972763,3.5.1,win,US,1193
2018-10-23,23:02:52,83040078,3.5.1patched,win,US,11
2018-10-23,23:02:53,83037847,3.5.1patched,win,US,42
2018-10-23,23:03:16,82877755,3.5.1,win,NA,28
2018-10-23,23:03:35,82877759,3.5.1,win,KR,629
2018-10-23,23:04:10,82972456,3.5.1,win,MX,1194
2018-10-23,23:03:43,82968756,3.5.1,win,US,1195
2018-10-23,23:04:20,77634084,3.5.1,osx,GB,1196
2018-10-23,23:05:24,82877759,3.5.1,win,US,614
2018-10-23,23:05:38,82971179,3.5.1,win,US,1197
2018-10-23,23:05:41,82972637,3.5.1,win,US,1197
2018-10-23,23:05:16,82877755,3.5.1,win,DE,1198
2018-10-23,10:00:17,82877755,3.5.1,win,FR,79
2018-10-23,19:50:41,82973050,3.5.1,win,HK,1199
2018-10-23,19:50:43,83616058,devel,win,US,82
2018-10-23,19:51:37,83043030,3.5.1patched,win,US,82
2018-10-23,19:51:38,82976559,3.5.1,win,US,651
2018-10-23,19:52:05,77628387,3.5.1,osx,DK,1200
2018-10-23,19:52:07,77627846,3.5.1,osx,US,1201
2018-10-23,19:52:15,82974460,3.5.1,win,MX,1202
2018-10-23,19:52:35,29813366,3.5.1,src,US,1203
2018-10-23,19:52:37,82554590,3.4.4,win,US,34
2018-10-23,19:52:44,82972335,3.5.1,win,US,82
2018-10-23,19:53:33,327285,3.5.1,win,GB,1204
2018-10-23,19:53:36,53490575,3.5.1,win,GB,1204
2018-10-23,19:53:58,83613986,devel,win,US,11
2018-10-23,19:54:14,82877759,3.5.1,win,DE,1205
2018-10-23,19:54:36,74976495,3.3.3,osx,GB,1206
2018-10-23,19:54:50,77630855,3.5.1,osx,US,1207
2018-10-23,19:55:13,77628236,3.5.1,osx,US,341
2018-10-23,19:55:14,83045721,3.5.1patched,win,US,13
2018-10-23,19:55:20,82970860,3.5.1,win,PT,1208
2018-10-23,19:55:31,82970682,3.5.1,win,US,1209
2018-10-23,19:55:38,77630856,3.5.1,osx,NA,28
2018-10-23,13:40:58,82974517,3.5.1,win,US,762
2018-10-23,13:40:56,74972804,3.3.3,osx,NA,28
2018-10-23,13:41:06,82977540,3.5.1,win,DE,1210
2018-10-23,13:41:14,5680114,3.5.1,win,IN,951
2018-10-23,13:41:29,1701894,3.5.1,win,IN,951
2018-10-23,13:41:35,83037243,3.5.1patched,win,US,33
2018-10-23,13:41:31,147108,3.5.1,win,NA,28
2018-10-23,13:41:44,82877759,3.5.1,win,GB,1211
2018-10-23,13:41:47,393144,3.5.1,win,IN,1212
2018-10-23,13:41:51,82968811,3.5.1,win,CN,1213
2018-10-23,13:42:05,83037550,3.5.1patched,win,US,42
2018-10-23,13:42:18,82973914,3.5.1,win,US,1214
2018-10-23,13:42:19,82877759,3.5.1,win,FR,1215
2018-10-23,13:42:33,82974166,3.5.1,win,US,762
2018-10-23,13:42:34,3009472,3.5.1,win,IN,951
2018-10-23,13:42:41,83041996,3.5.1patched,win,US,146
2018-10-23,13:42:44,82974966,3.5.1,win,GB,1216
2018-10-23,13:42:48,7244457,3.5.1,win,NA,28
2018-10-23,13:42:59,82877755,3.5.1,win,US,1217
2018-10-23,13:43:23,78015785,latest,osx,US,37
2018-10-23,13:43:25,27524731,3.5.1,win,US,1218
2018-10-23,13:43:27,1368514,3.5.1,win,CN,410
2018-10-23,13:43:32,82975993,3.5.1,win,RU,1219
2018-10-23,13:44:03,74286525,3.3.3,win,BR,1220
2018-10-23,13:44:07,77632204,3.5.1,osx,NA,28
2018-10-23,13:44:17,14714615,3.5.1,osx,TN,1221
2018-10-23,13:44:33,82877757,3.5.1,win,GB,1222
2018-10-23,13:44:38,82972623,3.5.1,win,FR,1223
2018-10-23,13:44:55,82973077,3.5.1,win,FR,1224
2018-10-23,13:45:00,82877759,3.5.1,win,IT,1225
2018-10-23,13:44:59,77628656,3.5.1,osx,US,1226
2018-10-23,13:45:28,78015785,latest,osx,US,37
2018-10-23,13:45:29,83618128,devel,win,US,15
2018-10-23,09:35:52,83026354,3.5.1patched,win,US,11
2018-10-23,09:36:43,82971834,3.5.1,win,NL,1227
2018-10-23,09:36:46,82968722,3.5.1,win,IT,1228
2018-10-23,09:36:53,83026583,3.5.1patched,win,US,34
2018-10-23,09:36:54,82975705,3.5.1,win,DE,1229
2018-10-23,09:37:03,82974893,3.5.1,win,US,11
2018-10-23,09:37:36,1746385,3.5.1,win,RU,1230
2018-10-23,09:38:05,74975506,3.3.3,osx,ES,1231
2018-10-23,09:38:26,82973904,3.5.1,win,DE,1232
2018-10-23,09:38:59,82553651,3.4.4,win,US,34
2018-10-23,09:39:10,29847315,3.5.1,src,KR,1233
2018-10-23,09:39:05,82968683,3.5.1,win,RU,1234
2018-10-23,09:39:26,1018936,3.5.1,win,IN,1235
2018-10-23,09:39:21,82877755,3.5.1,win,IN,1236
2018-10-23,09:39:07,82877759,3.5.1,win,US,1237
2018-10-23,09:39:41,82968975,3.5.1,win,IN,1235
2018-10-23,09:40:13,82877759,3.5.1,win,US,1237
2018-10-23,09:40:35,82968802,3.5.1,win,DE,1238
2018-10-23,04:25:37,82973428,3.5.1,win,KR,1239
2018-10-23,04:26:37,82877755,3.5.1,win,KR,366
2018-10-23,04:26:44,82877758,3.5.1,win,KR,1240
2018-10-23,04:26:57,82877758,3.5.1,win,KR,1241
2018-10-23,04:27:17,77628982,3.5.1,osx,FR,1242
2018-10-23,04:28:01,82976476,3.5.1,win,US,92
2018-10-23,04:27:59,78015785,latest,osx,US,37
2018-10-23,04:28:09,82877758,3.5.1,win,KR,1240
2018-10-23,04:28:10,82973918,3.5.1,win,CL,1243
2018-10-23,04:29:27,82972105,3.5.1,win,KR,1244
2018-10-23,04:29:26,83026797,3.5.1patched,win,US,42
2018-10-23,03:50:44,1142034,3.3.3,osx,US,1245
2018-10-23,03:50:46,393156,3.3.3,osx,US,1245
2018-10-23,03:50:19,967289,3.5.1,win,NA,28
2018-10-23,03:50:21,376743,3.5.1,win,NA,28
2018-10-23,03:50:23,770391,3.5.1,win,NA,28
2018-10-23,03:50:47,770421,3.3.3,osx,US,1245
2018-10-23,03:51:09,82877755,3.5.1,win,TH,1246
2018-10-23,03:51:16,1864139,3.4.4,osx,JP,1247
2018-10-23,03:51:42,74971455,3.3.3,osx,US,1245
2018-10-23,03:51:50,83029963,3.5.1patched,win,US,11
2018-10-23,03:51:52,82554283,3.4.4,win,US,69
2018-10-23,03:52:20,82877755,3.5.1,win,CN,1248
2018-10-23,03:52:03,82973230,3.5.1,win,CN,1249
2018-10-23,03:52:46,77629628,3.5.1,osx,NA,28
2018-10-23,03:53:09,1016405,3.5.1,src,NA,28
2018-10-23,03:53:04,82972644,3.5.1,win,US,1250
2018-10-23,03:53:50,83027853,3.5.1patched,win,US,33
2018-10-23,03:54:02,6298739,3.5.1,win,NA,28
2018-10-23,03:54:04,77630637,3.5.1,osx,US,1251
2018-10-23,03:54:27,77540673,3.5.1,osx,US,1252
2018-10-23,03:54:19,82877755,3.5.1,win,MX,1253
2018-10-23,03:54:52,82972393,3.5.1,win,NA,28
2018-10-23,03:55:34,82974622,3.5.1,win,US,1251
2018-10-23,20:20:46,1344014,3.5.1,win,NA,28
2018-10-23,20:20:48,83042896,3.5.1patched,win,US,70
2018-10-23,20:20:52,83037658,3.5.1patched,win,US,33
2018-10-23,20:20:55,82972961,3.5.1,win,FR,1254
2018-10-23,20:21:39,82877759,3.5.1,win,SK,1255
2018-10-23,20:21:49,82970727,3.5.1,win,CH,1256
2018-10-23,20:21:45,29848464,3.5.1,src,AU,1257
2018-10-23,20:22:04,82973689,3.5.1,win,US,82
2018-10-23,20:22:49,9732965,3.5.1,osx,CH,1258
2018-10-23,20:22:51,83039268,3.5.1patched,win,US,69
2018-10-23,20:22:57,83042948,3.5.1patched,win,US,82
2018-10-23,20:23:49,77630608,3.5.1,osx,DE,1259
2018-10-23,20:23:45,82465672,3.4.3,win,US,1260
2018-10-23,20:24:27,83042853,3.5.1patched,win,US,15
2018-10-23,20:24:28,82974733,3.5.1,win,IL,1261
2018-10-23,20:24:39,82973672,3.5.1,win,US,1262
2018-10-23,20:24:45,82970629,3.5.1,win,US,1263
2018-10-23,20:24:58,83037369,3.5.1patched,win,US,70
2018-10-23,01:20:36,82877758,3.5.1,win,KR,1264
2018-10-23,01:20:56,19887000,3.5.1,src,SG,1265
2018-10-23,01:21:06,82973653,3.5.1,win,NA,28
2018-10-23,01:21:12,82551040,3.4.4,win,US,11
2018-10-23,01:21:18,29847478,3.5.1,src,MX,1266
2018-10-23,01:22:21,82974571,3.5.1,win,US,1267
2018-10-23,01:22:37,83030155,3.5.1patched,win,US,13
2018-10-23,01:22:38,82972167,3.5.1,win,BR,1268
2018-10-23,01:22:55,82975867,3.5.1,win,NA,28
2018-10-23,01:22:58,77630924,3.5.1,osx,CL,1269
2018-10-23,01:23:12,83026699,3.5.1patched,win,US,33
2018-10-23,01:23:38,82972643,3.5.1,win,MX,1270
2018-10-23,01:23:45,82968873,3.5.1,win,CN,1271
2018-10-23,01:24:16,82970195,3.5.1,win,SG,1272
2018-10-23,01:24:22,82972035,3.5.1,win,US,1273
2018-10-23,01:24:26,82976021,3.5.1,win,MX,1274
2018-10-23,01:24:49,77628676,3.5.1,osx,US,1275
2018-10-23,01:25:04,82972644,3.5.1,win,US,1276
2018-10-23,21:31:16,82972544,3.5.1,win,US,69
2018-10-23,21:31:15,82978018,3.5.1,win,NA,28
2018-10-23,21:32:07,83038378,3.5.1patched,win,US,13
2018-10-23,21:32:15,82972085,3.5.1,win,MX,1277
2018-10-23,21:32:16,77358658,3.4.4,osx,US,37
2018-10-23,21:32:35,82974363,3.5.1,win,US,33
2018-10-23,21:32:32,78105552,latest,osx,US,37
2018-10-23,21:32:54,82974186,3.5.1,win,US,1278
2018-10-23,21:33:09,77630290,3.5.1,osx,US,1279
2018-10-23,21:33:53,82974554,3.5.1,win,US,92
2018-10-23,21:34:19,82975453,3.5.1,win,US,1280
2018-10-23,21:35:13,74371106,3.3.3,win,US,69
2018-10-23,21:35:37,77625795,3.5.1,osx,DE,1281
2018-10-23,06:20:49,83029274,3.5.1patched,win,US,1282
2018-10-23,06:21:12,82976596,3.5.1,win,RU,1283
2018-10-23,06:21:10,83023972,3.5.1patched,win,US,15
2018-10-23,06:21:21,82877759,3.5.1,win,KR,1175
2018-10-23,06:21:28,82977241,3.5.1,win,FR,379
2018-10-23,06:21:27,77628820,3.5.1,osx,NA,28
2018-10-23,06:21:36,355,3.5.1,osx,US,37
2018-10-23,06:21:36,356,3.5.1,osx,US,37
2018-10-23,06:21:45,9039866,3.3.3,win,NL,1284
2018-10-23,06:21:43,347,3.5.1,osx,NA,28
2018-10-23,06:21:43,353,3.5.1,osx,NA,28
2018-10-23,06:21:39,77628209,3.5.1,osx,US,37
2018-10-23,06:21:50,77634931,3.5.1,osx,NA,28
2018-10-23,06:22:08,74368907,3.3.3,win,NL,1284
2018-10-23,06:22:26,82970278,3.5.1,win,NA,28
2018-10-23,06:22:37,82975722,3.5.1,win,FR,569
2018-10-23,06:23:28,82975696,3.5.1,win,IN,1285
2018-10-23,06:23:12,82977691,3.5.1,win,US,1286
2018-10-23,06:25:03,82972033,3.5.1,win,HK,1287
2018-10-23,06:25:11,78015788,latest,osx,US,37
2018-10-23,05:15:51,82877755,3.5.1,win,SE,1288
2018-10-23,05:16:43,83031336,3.5.1patched,win,US,42
2018-10-23,05:18:00,82977821,3.5.1,win,US,1289
2018-10-23,05:18:19,82877755,3.5.1,win,CA,1290
2018-10-23,05:19:02,82968791,3.5.1,win,US,1291
2018-10-23,05:19:20,2765013,3.4.3,win,NA,28
2018-10-23,05:19:33,82975107,3.5.1,win,CA,1292
2018-10-23,05:19:31,3787509,3.5.1,win,NA,28
2018-10-23,05:19:32,82973723,3.5.1,win,CA,1293
2018-10-23,05:19:49,77631243,3.5.1,osx,NA,28
2018-10-23,05:19:48,83030462,3.5.1patched,win,US,228
2018-10-23,05:19:43,14672,2.15.3,osx,US,1294
2018-10-23,05:20:04,77625952,3.5.1,osx,US,1291
2018-10-23,05:20:06,82375202,3.4.3,win,NA,28
2018-10-23,10:40:51,77630118,3.5.1,osx,GB,1295
2018-10-23,10:41:00,29773375,3.2.2,src,JP,1296
2018-10-23,10:41:02,6299718,3.5.1,win,CN,1297
2018-10-23,10:41:00,82975748,3.5.1,win,US,1298
2018-10-23,10:41:26,83026078,3.5.1patched,win,US,34
2018-10-23,10:41:29,82877755,3.5.1,win,KR,1299
2018-10-23,10:41:49,83030022,3.5.1patched,win,US,33
2018-10-23,10:41:47,83000400,3.5.1,win,NA,28
2018-10-23,10:42:06,82968946,3.5.1,win,CN,1297
2018-10-23,10:42:22,82974209,3.5.1,win,US,1300
2018-10-23,10:42:56,82968766,3.5.1,win,ES,1301
2018-10-23,10:42:50,77540676,3.5.1,osx,DE,1302
2018-10-23,10:43:21,82551364,3.4.4,win,US,82
2018-10-23,10:43:16,6299172,3.5.1,win,CN,1303
2018-10-23,10:43:25,82877759,3.5.1,win,ES,1304
2018-10-23,10:43:14,82976379,3.5.1,win,NA,28
2018-10-23,10:43:20,517,3.5.1,win,CN,1303
2018-10-23,10:43:34,83025690,3.5.1patched,win,US,11
2018-10-23,10:44:14,82971961,3.5.1,win,US,696
2018-10-23,10:44:49,77628783,3.5.1,osx,US,1305
2018-10-23,10:45:17,82972843,3.5.1,win,BE,1306
2018-10-23,18:10:56,82968810,3.5.1,win,PT,1307
2018-10-23,18:10:54,83617742,devel,win,US,42
2018-10-23,18:11:11,917136,3.5.1,win,US,1308
2018-10-23,18:12:02,83038531,3.5.1patched,win,US,42
2018-10-23,18:12:08,82972906,3.5.1,win,SE,1309
2018-10-23,18:12:08,82973885,3.5.1,win,US,1310
2018-10-23,18:12:14,74974126,3.3.3,osx,US,1311
2018-10-23,18:12:18,82975346,3.5.1,win,NA,28
2018-10-23,18:12:21,77266228,3.4.4,osx,US,37
2018-10-23,18:12:36,78015785,latest,NA,US,37
2018-10-23,18:12:41,82972066,3.5.1,win,NA,28
2018-10-23,18:12:47,78103151,latest,osx,US,37
2018-10-23,18:12:59,82877755,3.5.1,win,US,1312
2018-10-23,18:12:57,77628972,3.5.1,osx,US,1313
2018-10-23,18:13:15,82877755,3.5.1,win,US,1314
2018-10-23,18:13:18,82974345,3.5.1,win,US,1315
2018-10-23,18:13:38,64307197,3.4.2,osx,US,1316
2018-10-23,18:13:37,29813366,3.5.1,src,US,133
2018-10-23,18:13:56,82877755,3.5.1,win,US,1317
2018-10-23,18:14:08,82974210,3.5.1,win,DE,1318
2018-10-23,18:14:15,78015789,latest,osx,US,37
2018-10-23,18:14:11,74978213,3.3.3,osx,US,1319
2018-10-23,18:14:23,82972031,3.5.1,win,DE,1320
2018-10-23,18:14:26,77629020,3.5.1,osx,RU,1321
2018-10-23,18:14:34,82877755,3.5.1,win,US,1322
2018-10-23,18:14:39,82972203,3.5.1,win,DE,1323
2018-10-23,18:14:56,77628839,3.5.1,osx,CA,1324
2018-10-23,18:14:57,82976368,3.5.1,win,NA,28
2018-10-23,18:14:58,14653,devel,win,RU,134
2018-10-23,18:15:05,77630109,3.5.1,osx,AT,1325
2018-10-23,18:15:06,74974307,3.3.3,osx,GB,1326
2018-10-23,18:15:36,82974066,3.5.1,win,CA,1327
2018-10-23,05:50:48,82970097,3.5.1,win,IN,1328
2018-10-23,05:50:57,82877755,3.5.1,win,JP,1329
2018-10-23,05:51:22,83030301,3.5.1patched,win,US,33
2018-10-23,05:51:23,82978360,3.5.1,win,US,1330
2018-10-23,05:51:31,515,3.1.1,src,NA,28
2018-10-23,05:51:52,82972248,3.5.1,win,FR,1331
2018-10-23,05:53:10,83607015,devel,win,US,146
2018-10-23,05:53:28,82977754,3.5.1,win,NA,28
2018-10-23,05:53:45,83031785,3.5.1patched,win,US,532
2018-10-23,05:53:37,82974335,3.5.1,win,FI,1332
2018-10-23,01:55:48,82972296,3.5.1,win,CA,1333
2018-10-23,01:56:33,82976370,3.5.1,win,US,1334
2018-10-23,01:57:23,83028445,3.5.1patched,win,US,15
2018-10-23,01:57:22,82973076,3.5.1,win,NA,28
2018-10-23,01:57:56,82972556,3.5.1,win,US,34
2018-10-23,01:58:13,77626878,3.5.1,osx,NA,28
2018-10-23,01:58:10,77630260,3.5.1,osx,US,1335
2018-10-23,01:58:36,10354267,3.5.1,win,KR,1336
2018-10-23,01:58:31,82974136,3.5.1,win,SG,1337
2018-10-23,01:58:51,82968703,3.5.1,win,KR,1336
2018-10-23,01:59:00,7062015,3.5.1,win,KR,1336
2018-10-23,01:59:00,82972131,3.5.1,win,NA,28
2018-10-23,01:59:03,82973806,3.5.1,win,SG,1337
2018-10-23,01:59:37,82968739,3.5.1,win,KR,1336
2018-10-23,01:59:40,82973545,3.5.1,win,CN,1338
2018-10-23,10:21:33,83027373,3.5.1patched,win,US,82
2018-10-23,10:21:55,74889268,3.3.3,osx,GB,1339
2018-10-23,10:22:35,83607424,devel,win,US,69
2018-10-23,10:23:47,83031354,3.5.1patched,win,US,34
2018-10-23,10:24:04,82877758,3.5.1,win,ES,1340
2018-10-23,10:24:19,82375202,3.4.3,win,EC,1341
2018-10-23,10:25:29,82877755,3.5.1,win,US,1342
2018-10-23,13:21:04,83037574,3.5.1patched,win,US,70
2018-10-23,13:21:03,82877758,3.5.1,win,US,1343
2018-10-23,13:21:18,82974482,3.5.1,win,RU,1344
2018-10-23,13:21:25,82973425,3.5.1,win,PL,1345
2018-10-23,13:21:31,82976227,3.5.1,win,US,13
2018-10-23,13:22:04,77630594,3.5.1,osx,FR,1346
2018-10-23,13:22:30,82971032,3.5.1,win,ES,1347
2018-10-23,13:22:36,82968765,3.5.1,win,US,747
2018-10-23,13:22:56,82976057,3.5.1,win,DE,1348
2018-10-23,13:23:06,82969808,3.5.1,win,DK,1349
2018-10-23,13:23:14,82974523,3.5.1,win,TW,173
2018-10-23,13:23:13,82877758,3.5.1,win,DE,1350
2018-10-23,13:23:24,82968844,3.5.1,win,CN,1351
2018-10-23,13:22:57,83043515,3.5.1patched,win,US,34
2018-10-23,13:23:29,64975,3.5.1,win,CN,1352
2018-10-23,13:23:32,82974697,3.5.1,win,NA,28
2018-10-23,13:23:41,82970229,3.5.1,win,US,1353
2018-10-23,13:23:46,82974581,3.5.1,win,MY,1354
2018-10-23,13:23:44,82877759,3.5.1,win,AR,693
2018-10-23,13:23:50,82978495,3.5.1,win,JO,1355
2018-10-23,13:24:37,82877759,3.5.1,win,ET,1356
2018-10-23,13:24:40,83039205,3.5.1patched,win,US,15
2018-10-23,13:24:58,82877758,3.5.1,win,DK,1357
2018-10-23,13:25:10,6041376,3.5.1,win,CN,1358
2018-10-23,13:25:10,82877749,3.5.1,win,ES,1359
2018-10-23,13:25:23,82973707,3.5.1,win,US,33
2018-10-23,13:25:25,1065722,3.5.1,osx,AU,1360
2018-10-23,13:25:29,1067500,3.5.1,osx,AU,1360
2018-10-23,13:25:33,82976137,3.5.1,win,IL,1361
2018-10-23,13:25:35,82968902,3.5.1,win,GB,1362
2018-10-23,10:16:00,82976964,3.5.1,win,US,1363
2018-10-23,10:16:18,82877755,3.5.1,win,JP,1364
2018-10-23,10:16:17,82877755,3.5.1,win,FI,1365
2018-10-23,10:17:10,1131507,3.5.1,win,NA,28
2018-10-23,10:17:18,77540676,3.5.1,osx,GB,1339
2018-10-23,10:17:11,505,2.1.1,src,US,1366
2018-10-23,10:17:42,5914255,3.5.1,win,NA,28
2018-10-23,10:18:03,82968711,3.5.1,win,DE,1367
2018-10-23,10:17:42,82976047,3.5.1,win,GB,1368
2018-10-23,10:18:11,77630217,3.5.1,osx,GB,1369
2018-10-23,10:19:09,82877755,3.5.1,win,CH,1370
2018-10-23,10:19:41,82974929,3.5.1,win,US,1371
2018-10-23,10:20:04,74889266,3.3.3,osx,GB,1372
2018-10-23,10:20:28,82877759,3.5.1,win,GB,1373
2018-10-23,10:20:23,83030795,3.5.1patched,win,US,82
2018-10-23,11:46:22,78015785,latest,osx,US,37
2018-10-23,11:46:23,78015786,latest,osx,US,37
2018-10-23,11:47:14,83603965,devel,win,US,34
2018-10-23,11:47:14,83606236,devel,win,US,82
2018-10-23,11:47:21,74889260,3.3.3,osx,NA,28
2018-10-23,11:47:19,83026570,3.5.1patched,win,US,228
2018-10-23,11:47:22,82972591,3.5.1,win,IE,1374
2018-10-23,11:47:22,83023970,3.5.1patched,win,US,42
2018-10-23,11:47:27,82877755,3.5.1,win,GB,1375
2018-10-23,11:47:41,82877755,3.5.1,win,CH,1376
2018-10-23,11:47:38,82970618,3.5.1,win,NL,1377
2018-10-23,11:47:41,82974559,3.5.1,win,KR,1378
2018-10-23,11:47:52,82973185,3.5.1,win,NL,1379
2018-10-23,11:47:48,82977197,3.5.1,win,CH,1380
2018-10-23,11:48:09,82973750,3.5.1,win,DE,1381
2018-10-23,11:48:38,77628152,3.5.1,osx,NL,1382
2018-10-23,11:48:53,82877749,3.5.1,win,US,1383
2018-10-23,11:49:04,82973626,3.5.1,win,DK,1384
2018-10-23,11:49:29,82877755,3.5.1,win,CO,1385
2018-10-23,11:49:27,82972183,3.5.1,win,KR,1386
2018-10-23,11:50:38,82970989,3.5.1,win,US,34
2018-10-23,04:15:49,82972663,3.5.1,win,KR,631
2018-10-23,04:15:45,82877758,3.5.1,win,JP,1387
2018-10-23,04:16:24,77632572,3.5.1,osx,NA,28
2018-10-23,04:16:49,77630963,3.5.1,osx,CN,1388
2018-10-23,04:16:42,3411228,3.5.1,win,JP,1389
2018-10-23,04:17:14,77628588,3.5.1,osx,JP,240
2018-10-23,04:17:11,25214430,3.5.1,src,CN,1390
2018-10-23,04:17:17,82877755,3.5.1,win,US,1391
2018-10-23,04:17:37,30675551,3.5.0,src,AU,1392
2018-10-23,04:18:03,83606956,devel,win,US,82
2018-10-23,04:17:54,82975602,3.5.1,win,NA,28
2018-10-23,04:18:33,82976477,3.5.1,win,VN,1393
2018-10-23,04:19:23,77625806,3.5.1,osx,DE,633
2018-10-23,18:55:43,13613161,3.5.1,win,ES,1394
2018-10-23,18:55:55,83615104,devel,win,US,15
2018-10-23,18:56:53,82971348,3.5.1,win,NL,1395
2018-10-23,18:56:59,82973849,3.5.1,win,US,1396
2018-10-23,18:57:05,82973717,3.5.1,win,CA,1397
2018-10-23,18:57:10,82974247,3.5.1,win,NA,28
2018-10-23,18:57:32,65067777,3.2.1,win,NG,1398
2018-10-23,18:57:41,78015788,latest,osx,US,37
2018-10-23,18:58:01,74981663,3.3.3,osx,US,1399
2018-10-23,18:58:02,82975315,3.5.1,win,RU,1400
2018-10-23,18:58:10,82974563,3.5.1,win,US,70
2018-10-23,18:58:29,83618201,devel,win,US,82
2018-10-23,18:58:25,5928985,3.5.1,win,GH,1401
2018-10-23,18:58:24,1016372,3.5.1,win,GH,1401
2018-10-23,18:59:22,78015785,latest,osx,US,37
2018-10-23,18:59:25,77266228,3.4.4,osx,US,37
2018-10-23,18:59:27,82972412,3.5.1,win,US,1402
2018-10-23,18:59:26,82972887,3.5.1,win,TR,1403
2018-10-23,18:59:34,77628282,3.5.1,osx,US,333
2018-10-23,18:59:39,82971917,3.5.1,win,TR,1404
2018-10-23,18:59:51,82968757,3.5.1,win,US,1405
2018-10-23,18:59:52,77631270,3.5.1,osx,US,1406
2018-10-23,18:59:56,77628354,3.5.1,osx,US,382
2018-10-23,16:05:43,82971963,3.5.1,win,CA,1407
2018-10-23,16:05:43,82969062,3.5.1,win,RU,1408
2018-10-23,16:06:07,82970970,3.5.1,win,EC,1409
2018-10-23,16:06:07,82974460,3.5.1,win,US,1410
2018-10-23,16:06:36,82877755,3.5.1,win,NA,28
2018-10-23,16:06:41,1114847,3.5.1,src,GB,1411
2018-10-23,16:06:41,82972042,3.5.1,win,CN,1412
2018-10-23,16:07:00,82973922,3.5.1,win,MX,1413
2018-10-23,16:07:04,83616186,devel,win,US,15
2018-10-23,16:06:59,73213613,3.2.4,osx,US,37
2018-10-23,16:07:15,77630925,3.5.1,osx,US,1414
