year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
1953,Black-capped Chickadee,Poecile atricapillus,243,134,1.8134328358208955
1953,Black-crowned Night-Heron,Nycticorax nycticorax,0,134,0
1953,Black-headed Grosbeak,Pheucticus melanocephalus,0,134,0
1953,Black-legged Kittiwake,Rissa tridactyla,0,134,0
1953,Black-throated Gray Warbler,Setophaga nigrescens,0,134,0
1953,Black Scoter,Melanitta americana,0,134,0
1953,Black Vulture,Coragyps atratus,0,134,0
1953,Blue-gray Gnatcatcher,Polioptila caerulea,0,134,0
1953,Blue-winged Teal,Anas discors,0,134,0
1953,Blue Jay,Cyanocitta cristata,60,134,0.44776119402985076
1953,Bohemian Waxwing,Bombycilla garrulus,0,134,0
1953,Bonaparte's Gull,Chroicocephalus philadelphia,0,134,0
1953,Boreal Chickadee,Poecile hudsonicus,0,134,0
1953,Boreal Owl,Aegolius funereus,0,134,0
1953,Brant,Branta bernicla,0,134,0
1953,Brown-headed Cowbird,Molothrus ater,2,134,0.014925373134328358
1953,Brown Creeper,Certhia americana,18,134,0.13432835820895522
1953,Brown Thrasher,Toxostoma rufum,0,134,0
1953,Bufflehead,Bucephala albeola,68,134,0.5074626865671642
1953,Cackling Goose,Branta hutchinsii,0,134,0
1953,Canada Goose,Branta canadensis,0,134,0
1953,Canvasback,Aythya valisineria,6,134,0.04477611940298507
1953,Carolina Wren,Thryothorus ludovicianus,2,134,0.014925373134328358
1953,Caspian Tern,Hydroprogne caspia,0,134,0
1953,Cedar Waxwing,Bombycilla cedrorum,47,134,0.35074626865671643
1953,Chipping Sparrow,Spizella passerina,0,134,0
1953,Common Eider,Somateria mollissima,0,134,0
1953,Common Gallinule,Gallinula galeata,0,134,0
1953,Common Goldeneye,Bucephala clangula,715,134,5.335820895522388
1953,Common Grackle,Quiscalus quiscula,0,134,0
1953,Common Loon,Gavia immer,2,134,0.014925373134328358
1953,Common Merganser,Mergus merganser,6300,134,47.014925373134325
1953,Common Raven,Corvus corax,0,134,0
1953,Common Redpoll,Acanthis flammea,0,134,0
1953,Common Snipe,Gallinago gallinago,0,134,0
1953,Common Yellowthroat,Geothlypis trichas,0,134,0
1953,Cooper's Hawk,Accipiter cooperii,1,134,0.007462686567164179
1953,Dark-eyed Junco,Junco hyemalis,389,134,2.9029850746268657
1953,Double-crested Cormorant,Phalacrocorax auritus,0,134,0
1953,Downy Woodpecker,Picoides pubescens,66,134,0.4925373134328358
1953,Dunlin,Calidris alpina,0,134,0
1953,Eared Grebe,Podiceps nigricollis,0,134,0
1953,Eastern Bluebird,Sialia sialis,1,134,0.007462686567164179
1953,Eastern Meadowlark,Sturnella magna,0,134,0
1953,Eastern Phoebe,Sayornis phoebe,1,134,0.007462686567164179
1953,Eastern Screech-Owl,Megascops asio,0,134,0
1953,Eastern Towhee,Pipilo erythrophthalmus,0,134,0
1953,European Starling,Sturnus vulgaris,3250,134,24.253731343283583
1953,Evening Grosbeak,Coccothraustes vespertinus,10,134,0.07462686567164178
1953,Field Sparrow,Spizella pusilla,8,134,0.05970149253731343
1953,Fox Sparrow,Passerella iliaca,0,134,0
1953,Franklin's Gull,Leucophaeus pipixcan,0,134,0
1953,Gadwall,Anas strepera,0,134,0
1953,Glaucous Gull,Larus hyperboreus,2,134,0.014925373134328358
1953,Golden-crowned Kinglet,Regulus satrapa,25,134,0.1865671641791045
1953,Golden Eagle,Aquila chrysaetos,0,134,0
1953,Gray Catbird,Dumetella carolinensis,0,134,0
1953,Gray Jay,Perisoreus canadensis,0,134,0
1953,Gray Partridge,Perdix perdix,0,134,0
1953,Great Black-backed Gull,Larus marinus,77,134,0.5746268656716418
1953,Great Blue Heron,Ardea herodias,0,134,0
1953,Great Gray Owl,Strix nebulosa,0,134,0
1953,Great Horned Owl,Bubo virginianus,3,134,0.022388059701492536
1953,Greater Scaup,Aythya marila,762,134,5.686567164179104
1953,Greater Yellowlegs,Tringa melanoleuca,0,134,0
1953,Green-winged Teal,Anas crecca,0,134,0
1953,Gyrfalcon,Falco rusticolus,0,134,0
1953,Hairy Woodpecker,Picoides villosus,26,134,0.19402985074626866
1953,Harlequin Duck,Histrionicus histrionicus,0,134,0
1953,Harris's Sparrow,Zonotrichia querula,0,134,0
1953,Hermit Thrush,Catharus guttatus,0,134,0
1953,Herring Gull,Larus argentatus,8500,134,63.43283582089552
1953,Hoary Redpoll,Acanthis hornemanni,0,134,0
1953,Hooded Merganser,Lophodytes cucullatus,33,134,0.2462686567164179
1953,Horned Grebe,Podiceps auritus,8,134,0.05970149253731343
1953,Horned Lark,Eremophila alpestris,2,134,0.014925373134328358
1953,House Finch,Haemorhous mexicanus,0,134,0
1953,House Sparrow,Passer domesticus,1770,134,13.208955223880597
1953,House Wren,Troglodytes aedon,1,134,0.007462686567164179
1953,Iceland Gull,Larus glaucoides,1,134,0.007462686567164179
1953,Killdeer,Charadrius vociferus,2,134,0.014925373134328358
1953,King Eider,Somateria spectabilis,1,134,0.007462686567164179
1953,Lapland Longspur,Calcarius lapponicus,20,134,0.14925373134328357
1953,Least Sandpiper,Calidris minutilla,0,134,0
1953,Lesser Black-backed Gull,Larus fuscus,0,134,0
1953,Lesser Scaup,Aythya affinis,320,134,2.388059701492537
1953,Lesser Yellowlegs,Tringa flavipes,0,134,0
1953,Lincoln's Sparrow,Melospiza lincolnii,0,134,0
1953,Little Gull,Hydrocoloeus minutus,0,134,0
1953,Long-eared Owl,Asio otus,4,134,0.029850746268656716
1953,Long-tailed Duck,Clangula hyemalis,37,134,0.27611940298507465
1953,Mallard,Anas platyrhynchos,233,134,1.7388059701492538
1953,Marsh Wren,Cistothorus palustris,0,134,0
1953,Merlin,Falco columbarius,1,134,0.007462686567164179
1953,Mourning Dove,Zenaida macroura,0,134,0
1953,Mute Swan,Cygnus olor,0,134,0
1953,Nashville Warbler,Oreothlypis ruficapilla,0,134,0
1953,Northern Bobwhite,Colinus virginianus,0,134,0
1953,Northern Cardinal,Cardinalis cardinalis,83,134,0.6194029850746269
1953,Northern Flicker,Colaptes auratus,2,134,0.014925373134328358
1953,Northern Gannet,Morus bassanus,0,134,0
1953,Northern Goshawk,Accipiter gentilis,0,134,0
1953,Northern Harrier,Circus cyaneus,1,134,0.007462686567164179
1953,Northern Hawk Owl,Surnia ulula,0,134,0
1953,Northern Mockingbird,Mimus polyglottos,0,134,0
1953,Northern Pintail,Anas acuta,0,134,0
1953,Northern Saw-whet Owl,Aegolius acadicus,1,134,0.007462686567164179
1953,Northern Shoveler,Anas clypeata,0,134,0
1953,Northern Shrike,Lanius excubitor,5,134,0.03731343283582089
1953,Orange-crowned Warbler,Oreothlypis celata,0,134,0
1953,Ovenbird,Seiurus aurocapilla,0,134,0
1953,Pacific Loon,Gavia pacifica,0,134,0
1953,Palm Warbler,Setophaga palmarum,0,134,0
1953,Peregrine Falcon,Falco peregrinus,0,134,0
1953,Pied-billed Grebe,Podilymbus podiceps,1,134,0.007462686567164179
1953,Pileated Woodpecker,Dryocopus pileatus,0,134,0
1953,Pine Grosbeak,Pinicola enucleator,0,134,0
1953,Pine Siskin,Spinus pinus,1,134,0.007462686567164179
1953,Pine Warbler,Setophaga pinus,0,134,0
1953,Pomarine Jaeger,Stercorarius pomarinus,0,134,0
1953,Purple Finch,Haemorhous purpureus,66,134,0.4925373134328358
1953,Purple Sandpiper,Calidris maritima,0,134,0
1953,Red-bellied Woodpecker,Melanerpes carolinus,0,134,0
1953,Red-breasted Merganser,Mergus serrator,51,134,0.3805970149253731
1953,Red-breasted Nuthatch,Sitta canadensis,4,134,0.029850746268656716
1953,Red-headed Woodpecker,Melanerpes erythrocephalus,0,134,0
1953,Red-necked Grebe,Podiceps grisegena,0,134,0
1953,Red-shouldered Hawk,Buteo lineatus,0,134,0
1953,Red-tailed Hawk,Buteo jamaicensis,19,134,0.1417910447761194
1953,Red-throated Loon,Gavia stellata,1,134,0.007462686567164179
1953,Red-winged Blackbird,Agelaius phoeniceus,0,134,0
1953,Red Crossbill,Loxia curvirostra,0,134,0
1953,Redhead,Aythya americana,3,134,0.022388059701492536
1953,Ring-billed Gull,Larus delawarensis,950,134,7.08955223880597
1953,Ring-necked Duck,Aythya collaris,1,134,0.007462686567164179
1953,Ring-necked Pheasant,Phasianus colchicus,26,134,0.19402985074626866
1953,Rock Pigeon,Columba livia,0,134,0
1953,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,134,0
1953,Rough-legged Hawk,Buteo lagopus,2,134,0.014925373134328358
1953,Ruby-crowned Kinglet,Regulus calendula,0,134,0
1953,Ruddy Duck,Oxyura jamaicensis,7,134,0.05223880597014925
1953,Ruddy Turnstone,Arenaria interpres,0,134,0
1953,Ruffed Grouse,Bonasa umbellus,15,134,0.11194029850746269
1953,Rusty Blackbird,Euphagus carolinus,2,134,0.014925373134328358
1953,Sandhill Crane,Grus canadensis,0,134,0
1953,Savannah Sparrow,Passerculus sandwichensis,0,134,0
1953,Sharp-shinned Hawk,Accipiter striatus,1,134,0.007462686567164179
1953,Short-eared Owl,Asio flammeus,1,134,0.007462686567164179
1953,Snow Bunting,Plectrophenax nivalis,0,134,0
1953,Snow Goose,Chen caerulescens,0,134,0
1953,Snowy Owl,Bubo scandiacus,4,134,0.029850746268656716
1953,Song Sparrow,Melospiza melodia,27,134,0.20149253731343283
1953,Spotted Sandpiper,Actitis macularius,0,134,0
1953,Surf Scoter,Melanitta perspicillata,0,134,0
1953,Swainson's Thrush,Catharus ustulatus,0,134,0
1953,Swamp Sparrow,Melospiza georgiana,8,134,0.05970149253731343
1953,Thayer's Gull,Larus thayeri,0,134,0
1953,Thick-billed Murre,Uria lomvia,0,134,0
1953,Trumpeter Swan,Cygnus buccinator,0,134,0
1953,Tufted Duck,Aythya fuligula,0,134,0
1953,Tufted Titmouse,Baeolophus bicolor,0,134,0
1953,Tundra Swan,Cygnus columbianus,3,134,0.022388059701492536
1953,Turkey Vulture,Cathartes aura,0,134,0
1953,Varied Thrush,Ixoreus naevius,0,134,0
1953,Vesper Sparrow,Pooecetes gramineus,0,134,0
1953,White-breasted Nuthatch,Sitta carolinensis,25,134,0.1865671641791045
1953,White-crowned Sparrow,Zonotrichia leucophrys,0,134,0
1953,White-throated Sparrow,Zonotrichia albicollis,0,134,0
1953,White-winged Crossbill,Loxia leucoptera,0,134,0
1953,White-winged Scoter,Melanitta fusca,12,134,0.08955223880597014
1953,Whooper Swan,Cygnus cygnus,0,134,0
1953,Wild Turkey,Meleagris gallopavo,0,134,0
1953,Wilson's Warbler,Cardellina pusilla,0,134,0
1953,Winter Wren,Troglodytes hiemalis,2,134,0.014925373134328358
1953,Wood Duck,Aix sponsa,0,134,0
1953,Yellow-bellied Sapsucker,Sphyrapicus varius,0,134,0
1953,Yellow-breasted Chat,Icteria virens,0,134,0
1953,Yellow-rumped Warbler,Setophaga coronata,0,134,0
1954,American Bittern,Botaurus lentiginosus,0,133,0
1954,American Black Duck,Anas rubripes,83,133,0.6240601503759399
1954,American Coot,Fulica americana,1,133,0.007518796992481203
1954,American Crow,Corvus brachyrhynchos,2,133,0.015037593984962405
1954,American Goldfinch,Spinus tristis,115,133,0.8646616541353384
1954,American Kestrel,Falco sparverius,25,133,0.18796992481203006
1954,American Pipit,Anthus rubescens,0,133,0
1954,American Robin,Turdus migratorius,2,133,0.015037593984962405
1954,American Three-toed Woodpecker,Picoides dorsalis,0,133,0
1954,American Tree Sparrow,Spizelloides arborea,223,133,1.6766917293233083
1954,American Wigeon,Anas americana,0,133,0
1954,American Woodcock,Scolopax minor,0,133,0
1954,Bald Eagle,Haliaeetus leucocephalus,2,133,0.015037593984962405
1954,Baltimore Oriole,Icterus galbula,0,133,0
1954,Barn Owl,Tyto alba,0,133,0
1954,Barn Swallow,Hirundo rustica,0,133,0
1954,Barred Owl,Strix varia,0,133,0
1954,Barrow's Goldeneye,Bucephala islandica,0,133,0
1954,Belted Kingfisher,Megaceryle alcyon,3,133,0.022556390977443608
1954,Black-and-white Warbler,Mniotilta varia,0,133,0
1954,Black-backed Woodpecker,Picoides arcticus,0,133,0
1954,Black-capped Chickadee,Poecile atricapillus,521,133,3.917293233082707
1954,Black-crowned Night-Heron,Nycticorax nycticorax,0,133,0
1954,Black-headed Grosbeak,Pheucticus melanocephalus,0,133,0
1954,Black-legged Kittiwake,Rissa tridactyla,0,133,0
1954,Black-throated Gray Warbler,Setophaga nigrescens,0,133,0
1954,Black Scoter,Melanitta americana,0,133,0
1954,Black Vulture,Coragyps atratus,0,133,0
1954,Blue-gray Gnatcatcher,Polioptila caerulea,0,133,0
1954,Blue-winged Teal,Anas discors,0,133,0
1954,Blue Jay,Cyanocitta cristata,78,133,0.5864661654135338
1954,Bohemian Waxwing,Bombycilla garrulus,0,133,0
1954,Bonaparte's Gull,Chroicocephalus philadelphia,0,133,0
1954,Boreal Chickadee,Poecile hudsonicus,0,133,0
1954,Boreal Owl,Aegolius funereus,0,133,0
1954,Brant,Branta bernicla,0,133,0
1954,Brown-headed Cowbird,Molothrus ater,0,133,0
1954,Brown Creeper,Certhia americana,14,133,0.10526315789473684
1954,Brown Thrasher,Toxostoma rufum,0,133,0
1954,Bufflehead,Bucephala albeola,16,133,0.12030075187969924
1954,Cackling Goose,Branta hutchinsii,0,133,0
1954,Canada Goose,Branta canadensis,0,133,0
1954,Canvasback,Aythya valisineria,14,133,0.10526315789473684
1954,Carolina Wren,Thryothorus ludovicianus,0,133,0
1954,Caspian Tern,Hydroprogne caspia,0,133,0
1954,Cedar Waxwing,Bombycilla cedrorum,7,133,0.05263157894736842
1954,Chipping Sparrow,Spizella passerina,0,133,0
1954,Common Eider,Somateria mollissima,0,133,0
1954,Common Gallinule,Gallinula galeata,0,133,0
1954,Common Goldeneye,Bucephala clangula,350,133,2.6315789473684212
1954,Common Grackle,Quiscalus quiscula,0,133,0
1954,Common Loon,Gavia immer,0,133,0
1954,Common Merganser,Mergus merganser,670,133,5.037593984962406
1954,Common Raven,Corvus corax,0,133,0
1954,Common Redpoll,Acanthis flammea,2,133,0.015037593984962405
1954,Common Snipe,Gallinago gallinago,0,133,0
1954,Common Yellowthroat,Geothlypis trichas,0,133,0
1954,Cooper's Hawk,Accipiter cooperii,2,133,0.015037593984962405
1954,Dark-eyed Junco,Junco hyemalis,226,133,1.699248120300752
1954,Double-crested Cormorant,Phalacrocorax auritus,0,133,0
1954,Downy Woodpecker,Picoides pubescens,50,133,0.37593984962406013
1954,Dunlin,Calidris alpina,0,133,0
1954,Eared Grebe,Podiceps nigricollis,0,133,0
1954,Eastern Bluebird,Sialia sialis,0,133,0
1954,Eastern Meadowlark,Sturnella magna,0,133,0
1954,Eastern Phoebe,Sayornis phoebe,0,133,0
1954,Eastern Screech-Owl,Megascops asio,0,133,0
1954,Eastern Towhee,Pipilo erythrophthalmus,0,133,0
1954,European Starling,Sturnus vulgaris,1700,133,12.781954887218046
1954,Evening Grosbeak,Coccothraustes vespertinus,12,133,0.09022556390977443
1954,Field Sparrow,Spizella pusilla,0,133,0
1954,Fox Sparrow,Passerella iliaca,0,133,0
1954,Franklin's Gull,Leucophaeus pipixcan,0,133,0
1954,Gadwall,Anas strepera,0,133,0
1954,Glaucous Gull,Larus hyperboreus,6,133,0.045112781954887216
1954,Golden-crowned Kinglet,Regulus satrapa,19,133,0.14285714285714285
1954,Golden Eagle,Aquila chrysaetos,0,133,0
1954,Gray Catbird,Dumetella carolinensis,0,133,0
1954,Gray Jay,Perisoreus canadensis,0,133,0
1954,Gray Partridge,Perdix perdix,5,133,0.03759398496240601
1954,Great Black-backed Gull,Larus marinus,147,133,1.105263157894737
1954,Great Blue Heron,Ardea herodias,1,133,0.007518796992481203
1954,Great Gray Owl,Strix nebulosa,0,133,0
1954,Great Horned Owl,Bubo virginianus,7,133,0.05263157894736842
1954,Greater Scaup,Aythya marila,895,133,6.7293233082706765
1954,Greater Yellowlegs,Tringa melanoleuca,0,133,0
1954,Green-winged Teal,Anas crecca,0,133,0
1954,Gyrfalcon,Falco rusticolus,0,133,0
1954,Hairy Woodpecker,Picoides villosus,31,133,0.23308270676691728
1954,Harlequin Duck,Histrionicus histrionicus,0,133,0
1954,Harris's Sparrow,Zonotrichia querula,0,133,0
1954,Hermit Thrush,Catharus guttatus,0,133,0
1954,Herring Gull,Larus argentatus,12600,133,94.73684210526316
1954,Hoary Redpoll,Acanthis hornemanni,0,133,0
1954,Hooded Merganser,Lophodytes cucullatus,3,133,0.022556390977443608
1954,Horned Grebe,Podiceps auritus,3,133,0.022556390977443608
1954,Horned Lark,Eremophila alpestris,0,133,0
1954,House Finch,Haemorhous mexicanus,0,133,0
1954,House Sparrow,Passer domesticus,1900,133,14.285714285714286
1954,House Wren,Troglodytes aedon,0,133,0
1954,Iceland Gull,Larus glaucoides,2,133,0.015037593984962405
1954,Killdeer,Charadrius vociferus,0,133,0
1954,King Eider,Somateria spectabilis,0,133,0
1954,Lapland Longspur,Calcarius lapponicus,0,133,0
1954,Least Sandpiper,Calidris minutilla,0,133,0
1954,Lesser Black-backed Gull,Larus fuscus,0,133,0
1954,Lesser Scaup,Aythya affinis,5,133,0.03759398496240601
1954,Lesser Yellowlegs,Tringa flavipes,0,133,0
1954,Lincoln's Sparrow,Melospiza lincolnii,0,133,0
1954,Little Gull,Hydrocoloeus minutus,0,133,0
1954,Long-eared Owl,Asio otus,2,133,0.015037593984962405
1954,Long-tailed Duck,Clangula hyemalis,70,133,0.5263157894736842
1954,Mallard,Anas platyrhynchos,161,133,1.2105263157894737
1954,Marsh Wren,Cistothorus palustris,0,133,0
1954,Merlin,Falco columbarius,0,133,0
1954,Mourning Dove,Zenaida macroura,31,133,0.23308270676691728
1954,Mute Swan,Cygnus olor,0,133,0
1954,Nashville Warbler,Oreothlypis ruficapilla,0,133,0
1954,Northern Bobwhite,Colinus virginianus,0,133,0
1954,Northern Cardinal,Cardinalis cardinalis,67,133,0.5037593984962406
1954,Northern Flicker,Colaptes auratus,3,133,0.022556390977443608
1954,Northern Gannet,Morus bassanus,0,133,0
1954,Northern Goshawk,Accipiter gentilis,0,133,0
1954,Northern Harrier,Circus cyaneus,1,133,0.007518796992481203
1954,Northern Hawk Owl,Surnia ulula,0,133,0
1954,Northern Mockingbird,Mimus polyglottos,1,133,0.007518796992481203
1954,Northern Pintail,Anas acuta,0,133,0
1954,Northern Saw-whet Owl,Aegolius acadicus,0,133,0
1954,Northern Shoveler,Anas clypeata,0,133,0
1954,Northern Shrike,Lanius excubitor,9,133,0.06766917293233082
1954,Orange-crowned Warbler,Oreothlypis celata,0,133,0
1954,Ovenbird,Seiurus aurocapilla,0,133,0
1954,Pacific Loon,Gavia pacifica,0,133,0
1954,Palm Warbler,Setophaga palmarum,0,133,0
1954,Peregrine Falcon,Falco peregrinus,1,133,0.007518796992481203
1954,Pied-billed Grebe,Podilymbus podiceps,0,133,0
1954,Pileated Woodpecker,Dryocopus pileatus,0,133,0
1954,Pine Grosbeak,Pinicola enucleator,4,133,0.03007518796992481
1954,Pine Siskin,Spinus pinus,6,133,0.045112781954887216
1954,Pine Warbler,Setophaga pinus,0,133,0
1954,Pomarine Jaeger,Stercorarius pomarinus,0,133,0
1954,Purple Finch,Haemorhous purpureus,25,133,0.18796992481203006
1954,Purple Sandpiper,Calidris maritima,0,133,0
1954,Red-bellied Woodpecker,Melanerpes carolinus,0,133,0
1954,Red-breasted Merganser,Mergus serrator,285,133,2.142857142857143
1954,Red-breasted Nuthatch,Sitta canadensis,8,133,0.06015037593984962
1954,Red-headed Woodpecker,Melanerpes erythrocephalus,0,133,0
1954,Red-necked Grebe,Podiceps grisegena,0,133,0
1954,Red-shouldered Hawk,Buteo lineatus,0,133,0
1954,Red-tailed Hawk,Buteo jamaicensis,14,133,0.10526315789473684
1954,Red-throated Loon,Gavia stellata,0,133,0
1954,Red-winged Blackbird,Agelaius phoeniceus,0,133,0
1954,Red Crossbill,Loxia curvirostra,0,133,0
1954,Redhead,Aythya americana,1,133,0.007518796992481203
1954,Ring-billed Gull,Larus delawarensis,80,133,0.6015037593984962
1954,Ring-necked Duck,Aythya collaris,0,133,0
1954,Ring-necked Pheasant,Phasianus colchicus,41,133,0.3082706766917293
1954,Rock Pigeon,Columba livia,0,133,0
1954,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,133,0
1954,Rough-legged Hawk,Buteo lagopus,0,133,0
1954,Ruby-crowned Kinglet,Regulus calendula,1,133,0.007518796992481203
1954,Ruddy Duck,Oxyura jamaicensis,12,133,0.09022556390977443
1954,Ruddy Turnstone,Arenaria interpres,0,133,0
1954,Ruffed Grouse,Bonasa umbellus,5,133,0.03759398496240601
1954,Rusty Blackbird,Euphagus carolinus,0,133,0
1954,Sandhill Crane,Grus canadensis,0,133,0
1954,Savannah Sparrow,Passerculus sandwichensis,0,133,0
1954,Sharp-shinned Hawk,Accipiter striatus,0,133,0
1954,Short-eared Owl,Asio flammeus,0,133,0
1954,Snow Bunting,Plectrophenax nivalis,0,133,0
1954,Snow Goose,Chen caerulescens,0,133,0
1954,Snowy Owl,Bubo scandiacus,0,133,0
1954,Song Sparrow,Melospiza melodia,13,133,0.09774436090225563
1954,Spotted Sandpiper,Actitis macularius,0,133,0
1954,Surf Scoter,Melanitta perspicillata,0,133,0
1954,Swainson's Thrush,Catharus ustulatus,0,133,0
1954,Swamp Sparrow,Melospiza georgiana,4,133,0.03007518796992481
1954,Thayer's Gull,Larus thayeri,0,133,0
1954,Thick-billed Murre,Uria lomvia,0,133,0
1954,Trumpeter Swan,Cygnus buccinator,0,133,0
1954,Tufted Duck,Aythya fuligula,0,133,0
1954,Tufted Titmouse,Baeolophus bicolor,1,133,0.007518796992481203
1954,Tundra Swan,Cygnus columbianus,0,133,0
1954,Turkey Vulture,Cathartes aura,0,133,0
1954,Varied Thrush,Ixoreus naevius,0,133,0
1954,Vesper Sparrow,Pooecetes gramineus,0,133,0
1954,White-breasted Nuthatch,Sitta carolinensis,47,133,0.3533834586466165
1954,White-crowned Sparrow,Zonotrichia leucophrys,0,133,0
1954,White-throated Sparrow,Zonotrichia albicollis,0,133,0
1954,White-winged Crossbill,Loxia leucoptera,15,133,0.11278195488721804
1954,White-winged Scoter,Melanitta fusca,107,133,0.8045112781954887
1954,Whooper Swan,Cygnus cygnus,0,133,0
1954,Wild Turkey,Meleagris gallopavo,0,133,0
1954,Wilson's Warbler,Cardellina pusilla,0,133,0
1954,Winter Wren,Troglodytes hiemalis,4,133,0.03007518796992481
1954,Wood Duck,Aix sponsa,0,133,0
1954,Yellow-bellied Sapsucker,Sphyrapicus varius,0,133,0
