constructorStandingsId,raceId,constructorId,points,position,positionText,wins
9390,385,22,31,3,"3",0
9391,385,27,0,14,"14",0
9392,385,48,3,9,"9",0
9393,385,25,5,8,"8",0
9394,385,18,1,10,"10",0
9395,385,33,0,11,"11",0
9396,385,42,0,13,"13",0
9397,385,39,0,15,"15",0
9398,385,44,0,17,"17",0
9399,385,3,16,7,"7",0
9400,385,37,21,5,"5",0
9401,385,49,0,18,"18",0
9402,385,45,0,16,"16",0
9403,385,35,0,12,"12",0
9404,386,1,184,1,"1",14
9405,386,6,65,2,"2",1
9406,386,32,19,6,"6",0
9407,386,21,23,4,"4",0
9408,386,22,37,3,"3",0
9409,386,27,0,15,"15",0
9410,386,48,3,9,"9",0
9411,386,25,5,8,"8",0
9412,386,18,1,10,"10",0
9413,386,33,0,11,"11",0
9414,386,42,0,14,"14",0
9415,386,39,0,13,"13",0
9416,386,44,0,17,"17",0
9417,386,3,17,7,"7",0
9418,386,37,21,5,"5",0
9419,386,49,0,18,"18",0
9420,386,45,0,16,"16",0
9421,386,35,0,12,"12",0
9422,387,1,199,1,"1",15
9423,387,6,65,2,"2",1
9424,387,32,23,4,"4",0
9425,387,21,23,5,"5",0
9426,387,22,39,3,"3",0
9427,387,27,0,15,"15",0
9428,387,48,3,9,"9",0
9429,387,25,5,8,"8",0
9430,387,18,1,10,"10",0
9431,387,33,0,11,"11",0
9432,387,42,0,14,"14",0
9433,387,39,0,13,"13",0
9434,387,44,0,17,"17",0
9435,387,3,20,7,"7",0
9436,387,37,22,6,"6",0
9437,387,49,0,18,"18",0
9438,387,45,0,16,"16",0
9439,387,35,0,12,"12",0
9440,388,1,13,1,"1",1
9441,388,3,7,2,"2",0
9442,388,6,3,3,"3",0
9443,388,22,2,4,"4",0
9444,388,32,0,5,"5",0
9445,388,49,0,6,"6",0
9446,388,25,0,7,"7",0
9447,388,39,0,8,"8",0
9448,388,21,0,9,"9",0
9449,388,34,0,10,"10",0
9450,388,45,0,11,"11",0
9451,388,18,0,12,"12",0
9452,388,37,0,13,"13",0
9453,389,1,16,2,"2",1
9454,389,3,16,1,"1",1
9455,389,6,7,4,"4",0
9456,389,22,2,6,"6",0
9457,389,32,7,3,"3",0
9458,389,49,2,5,"5",0
9459,389,25,0,7,"7",0
9460,389,39,0,11,"11",0
9461,389,21,0,10,"10",0
9462,389,34,0,8,"8",0
9463,389,45,0,12,"12",0
9464,389,18,0,13,"13",0
9465,389,37,0,14,"14",0
9466,389,33,0,9,"9",0
9467,389,27,0,15,"15",0
9468,390,1,31,1,"1",2
9469,390,3,16,2,"2",1
9470,390,6,7,4,"4",0
9471,390,22,2,8,"8",0
9472,390,32,9,3,"3",0
9473,390,49,2,7,"7",0
9474,390,25,0,10,"10",0
9475,390,39,0,12,"12",0
9476,390,21,3,6,"6",0
9477,390,34,4,5,"5",0
9478,390,45,0,13,"13",0
9479,390,18,0,15,"15",0
9480,390,37,0,14,"14",0
9481,390,33,0,11,"11",0
9482,390,27,1,9,"9",0
9483,391,1,31,1,"1",2
9484,391,3,22,2,"2",1
9485,391,6,14,4,"4",0
9486,391,22,2,9,"9",0
9487,391,32,18,3,"3",1
9488,391,49,2,7,"7",0
9489,391,25,2,8,"8",0
9490,391,39,0,13,"13",0
9491,391,21,3,6,"6",0
9492,391,34,4,5,"5",0
9493,391,45,0,14,"14",0
9494,391,18,0,15,"15",0
9495,391,37,1,11,"11",0
9496,391,33,0,12,"12",0
9497,391,27,1,10,"10",0
9498,392,1,35,1,"1",2
9499,392,3,30,2,"2",1
9500,392,6,17,4,"4",0
9501,392,22,2,9,"9",0
9502,392,32,27,3,"3",2
9503,392,49,2,7,"7",0
9504,392,25,2,8,"8",0
9505,392,39,0,13,"13",0
9506,392,21,4,6,"6",0
9507,392,34,4,5,"5",0
9508,392,45,0,14,"14",0
9509,392,18,0,15,"15",0
9510,392,37,1,11,"11",0
9511,392,33,0,12,"12",0
9512,392,27,1,10,"10",0
9513,393,1,39,2,"2",2
9514,393,3,45,1,"1",2
9515,393,6,17,4,"4",0
9516,393,22,4,7,"7",0
9517,393,32,30,3,"3",2
9518,393,49,2,9,"9",0
9519,393,25,3,8,"8",0
9520,393,39,0,13,"13",0
9521,393,21,4,6,"6",0
9522,393,34,4,5,"5",0
9523,393,45,0,14,"14",0
9524,393,18,0,15,"15",0
9525,393,37,1,11,"11",0
9526,393,33,0,12,"12",0
9527,393,27,1,10,"10",0
9528,394,1,39,2,"2",2
9529,394,3,60,1,"1",3
9530,394,6,17,4,"4",0
9531,394,22,5,6,"6",0
9532,394,32,37,3,"3",2
9533,394,49,2,9,"9",0
9534,394,25,3,8,"8",0
9535,394,39,0,13,"13",0
9536,394,21,6,5,"5",0
9537,394,34,4,7,"7",0
9538,394,45,0,14,"14",0
9539,394,18,0,15,"15",0
9540,394,37,1,11,"11",0
9541,394,33,0,12,"12",0
9542,394,27,1,10,"10",0
9543,395,1,45,2,"2",2
9544,395,3,69,1,"1",4
9545,395,6,17,4,"4",0
9546,395,22,5,7,"7",0
9547,395,32,41,3,"3",2
9548,395,49,2,9,"9",0
9549,395,25,8,5,"5",0
9550,395,39,0,13,"13",0
9551,395,21,6,6,"6",0
9552,395,34,4,8,"8",0
9553,395,45,0,14,"14",0
9554,395,18,0,15,"15",0
9555,395,37,1,12,"12",0
9556,395,33,1,11,"11",0
9557,395,27,1,10,"10",0
9558,396,1,49,2,"2",2
9559,396,3,78,1,"1",5
9560,396,6,17,4,"4",0
9561,396,22,8,6,"6",0
9562,396,32,47,3,"3",2
9563,396,49,2,9,"9",0
9564,396,25,8,5,"5",0
9565,396,39,0,13,"13",0
9566,396,21,7,7,"7",0
9567,396,34,6,8,"8",0
9568,396,45,0,15,"15",0
9569,396,18,0,14,"14",0
9570,396,37,1,12,"12",0
9571,396,33,1,11,"11",0
9572,396,27,1,10,"10",0
9573,397,1,50,2,"2",2
9574,397,3,93,1,"1",6
9575,397,6,17,4,"4",0
9576,397,22,15,5,"5",0
9577,397,32,49,3,"3",2
9578,397,49,2,9,"9",0
9579,397,25,8,6,"6",0
9580,397,39,0,13,"13",0
9581,397,21,7,7,"7",0
9582,397,34,6,8,"8",0
9583,397,45,0,15,"15",0
9584,397,18,0,14,"14",0
9585,397,37,1,12,"12",0
9586,397,33,1,11,"11",0
9587,397,27,1,10,"10",0
9588,398,1,51,3,"3",2
9589,398,3,106,1,"1",7
9590,398,6,20,4,"4",0
9591,398,22,17,5,"5",0
9592,398,32,55,2,"2",2
9593,398,49,2,9,"9",0
9594,398,25,8,6,"6",0
9595,398,39,0,13,"13",0
9596,398,21,7,7,"7",0
9597,398,34,6,8,"8",0
9598,398,45,0,15,"15",0
9599,398,18,0,14,"14",0
9600,398,37,1,12,"12",0
9601,398,33,1,11,"11",0
9602,398,27,1,10,"10",0
9603,398,42,0,16,"16",0
9604,399,1,62,2,"2",3
9605,399,3,110,1,"1",7
9606,399,6,26,4,"4",0
9607,399,22,20,5,"5",0
9608,399,32,55,3,"3",2
9609,399,49,2,9,"9",0
9610,399,25,8,6,"6",0
9611,399,39,0,13,"13",0
9612,399,21,8,7,"7",0
9613,399,34,6,8,"8",0
9614,399,45,0,15,"15",0
9615,399,18,0,14,"14",0
9616,399,37,1,12,"12",0
9617,399,33,1,11,"11",0
9618,399,27,1,10,"10",0
9619,399,42,0,16,"16",0
9620,400,1,72,2,"2",3
9621,400,3,122,1,"1",8
9622,400,6,26,4,"4",0
9623,400,22,20,5,"5",0
9624,400,32,57,3,"3",2
9625,400,49,2,9,"9",0
9626,400,25,8,6,"6",0
9627,400,39,0,13,"13",0
9628,400,21,8,7,"7",0
9629,400,34,6,8,"8",0
9630,400,45,0,15,"15",0
9631,400,18,0,14,"14",0
9632,400,37,1,12,"12",0
9633,400,33,2,10,"10",0
9634,400,27,1,11,"11",0
9635,400,42,0,16,"16",0
9636,401,1,72,2,"2",3
9637,401,3,137,1,"1",9
9638,401,6,26,4,"4",0
9639,401,22,22,5,"5",0
9640,401,32,57,3,"3",2
9641,401,49,2,10,"10",0
9642,401,25,8,8,"8",0
9643,401,39,0,13,"13",0
9644,401,21,11,6,"6",0
9645,401,34,10,7,"7",0
9646,401,45,0,15,"15",0
9647,401,18,0,14,"14",0
9648,401,37,1,12,"12",0
9649,401,33,3,9,"9",0
9650,401,27,1,11,"11",0
9651,401,42,0,16,"16",0
9652,402,1,76,2,"2",3
9653,402,3,137,1,"1",9
9654,402,6,38,4,"4",1
9655,402,22,24,5,"5",0
9656,402,32,64,3,"3",2
9657,402,49,2,10,"10",0
9658,402,25,8,8,"8",0
9659,402,39,0,13,"13",0
9660,402,21,11,6,"6",0
9661,402,34,10,7,"7",0
9662,402,45,0,15,"15",0
9663,402,18,0,14,"14",0
9664,402,37,1,12,"12",0
9665,402,33,3,9,"9",0
9666,402,27,1,11,"11",0
9667,402,42,0,16,"16",0
9668,403,1,76,2,"2",3
9669,403,3,137,1,"1",9
9670,403,6,53,4,"4",2
9671,403,22,28,5,"5",0
9672,403,32,64,3,"3",2
9673,403,49,2,10,"10",0
9674,403,25,11,6,"6",0
9675,403,39,1,12,"12",0
9676,403,21,11,7,"7",0
9677,403,34,10,8,"8",0
9678,403,45,0,15,"15",0
9679,403,18,0,14,"14",0
9680,403,37,1,13,"13",0
9681,403,33,3,9,"9",0
9682,403,27,1,11,"11",0
9683,403,42,0,16,"16",0
9684,404,3,9,1,"1",1
9685,404,32,6,3,"3",0
9686,404,27,7,2,"2",0
9687,404,25,2,4,"4",0
9688,404,22,1,5,"5",0
9689,404,34,0,6,"6",0
9690,404,21,0,7,"7",0
9691,404,6,0,8,"8",0
9692,404,1,0,9,"9",0
9693,404,45,0,10,"10",0
9694,404,26,0,11,"11",0
9695,404,49,0,12,"12",0
9696,404,18,0,13,"13",0
9697,405,3,15,2,"2",1
9698,405,32,15,1,"1",1
9699,405,27,7,3,"3",0
9700,405,25,2,6,"6",0
9701,405,22,4,5,"5",0
9702,405,34,0,8,"8",0
9703,405,21,0,7,"7",0
9704,405,6,0,10,"10",0
9705,405,1,7,4,"4",0
9706,405,45,0,11,"11",0
9707,405,26,0,9,"9",0
9708,405,49,0,12,"12",0
9709,405,18,0,13,"13",0
9710,406,3,21,1,"1",1
9711,406,32,15,3,"3",1
9712,406,27,7,5,"5",0
9713,406,25,2,7,"7",0
9714,406,22,8,4,"4",0
9715,406,34,1,8,"8",0
9716,406,21,0,9,"9",0
9717,406,6,3,6,"6",0
9718,406,1,18,2,"2",1
9719,406,45,0,11,"11",0
9720,406,26,0,10,"10",0
9721,406,49,0,12,"12",0
9722,406,18,0,13,"13",0
9723,407,3,24,2,"2",1
9724,407,32,19,3,"3",1
9725,407,27,10,4,"4",0
9726,407,25,2,7,"7",0
9727,407,22,8,5,"5",0
9728,407,34,1,8,"8",0
9729,407,21,0,9,"9",0
9730,407,6,3,6,"6",0
9731,407,1,33,1,"1",2
9732,407,45,0,12,"12",0
9733,407,26,0,10,"10",0
9734,407,49,0,11,"11",0
9735,407,18,0,13,"13",0
9736,408,3,33,2,"2",2
9737,408,32,25,3,"3",1
9738,408,27,12,4,"4",0
9739,408,25,2,7,"7",0
9740,408,22,8,6,"6",0
9741,408,34,1,8,"8",0
9742,408,21,0,9,"9",0
9743,408,6,10,5,"5",0
9744,408,1,34,1,"1",2
9745,408,45,0,12,"12",0
9746,408,26,0,10,"10",0
9747,408,49,0,11,"11",0
9748,408,18,0,13,"13",0
9749,409,3,46,1,"1",3
9750,409,32,27,3,"3",1
9751,409,27,13,4,"4",0
9752,409,25,2,7,"7",0
9753,409,22,8,6,"6",0
9754,409,34,1,8,"8",0
9755,409,21,0,9,"9",0
9756,409,6,10,5,"5",0
9757,409,1,43,2,"2",2
9758,409,45,0,12,"12",0
9759,409,26,0,10,"10",0
9760,409,49,0,11,"11",0
9761,409,18,0,13,"13",0
9788,411,3,61,1,"1",4
9787,410,18,0,13,"13",0
9786,410,49,0,11,"11",0
9785,410,26,0,10,"10",0
9782,410,6,13,5,"5",0
9780,410,34,2,8,"8",0
9778,410,25,2,7,"7",0
9777,410,27,19,4,"4",0
9779,410,22,8,6,"6",0
9781,410,21,0,9,"9",0
9784,410,45,0,12,"12",0
9783,410,1,47,2,"2",2
9776,410,32,36,3,"3",2
9775,410,3,48,1,"1",3
9789,411,32,36,3,"3",2
9790,411,27,22,4,"4",0
9791,411,25,2,7,"7",0
9792,411,22,8,6,"6",0
9793,411,34,2,8,"8",0
9794,411,21,0,9,"9",0
9795,411,6,13,5,"5",0
9796,411,1,56,2,"2",2
9797,411,45,0,12,"12",0
9798,411,26,0,10,"10",0
9799,411,49,0,11,"11",0
9800,411,18,0,13,"13",0
9801,412,3,76,1,"1",5
9802,412,32,36,3,"3",2
9803,412,27,25,4,"4",0
9804,412,25,5,7,"7",0
9805,412,22,8,6,"6",0
9806,412,34,2,8,"8",0
9807,412,21,0,9,"9",0
9808,412,6,13,5,"5",0
9809,412,1,60,2,"2",2
9810,412,45,0,12,"12",0
9811,412,26,0,11,"11",0
9812,412,49,0,10,"10",0
9813,412,18,0,13,"13",0
9814,413,3,89,1,"1",6
9815,413,32,42,3,"3",2
9816,413,27,28,4,"4",0
9817,413,25,5,7,"7",0
9818,413,22,8,6,"6",0
9819,413,34,2,8,"8",0
9820,413,21,0,9,"9",0
9821,413,6,13,5,"5",0
9822,413,1,63,2,"2",2
9823,413,45,0,12,"12",0
9824,413,26,0,10,"10",0
9825,413,49,0,11,"11",0
9826,413,18,0,13,"13",0
9827,414,3,102,1,"1",7
9828,414,32,50,3,"3",2
9829,414,27,28,4,"4",0
9830,414,25,6,7,"7",0
9831,414,22,8,6,"6",0
9832,414,34,2,8,"8",0
9833,414,21,0,9,"9",0
9834,414,6,16,5,"5",0
9835,414,1,63,2,"2",2
9836,414,45,0,12,"12",0
9837,414,26,0,10,"10",0
9838,414,49,0,11,"11",0
9839,414,18,0,13,"13",0
9840,415,3,102,1,"1",7
9841,415,32,50,3,"3",2
9842,415,27,28,4,"4",0
9843,415,25,6,7,"7",0
9844,415,22,8,6,"6",0
9845,415,34,2,9,"9",0
9846,415,21,1,10,"10",0
9847,415,6,26,5,"5",0
9848,415,1,72,2,"2",3
9849,415,45,0,12,"12",0
9850,415,26,5,8,"8",0
9851,415,49,0,11,"11",0
9852,415,18,0,13,"13",0
9853,416,3,117,1,"1",8
9854,416,32,50,3,"3",2
9855,416,27,28,5,"5",0
9856,416,25,6,8,"8",0
9857,416,22,10,6,"6",0
9858,416,34,2,9,"9",0
9859,416,21,1,10,"10",0
9860,416,6,30,4,"4",0
9861,416,1,75,2,"2",3
9862,416,45,0,12,"12",0
9863,416,26,6,7,"7",0
9864,416,49,0,11,"11",0
9865,416,18,0,13,"13",0
9866,416,39,0,14,"14",0
9867,417,3,130,1,"1",9
9868,417,32,53,3,"3",2
9869,417,27,28,5,"5",0
9870,417,25,6,8,"8",0
9871,417,22,10,6,"6",0
9872,417,34,2,9,"9",0
9873,417,21,1,10,"10",0
9874,417,6,33,4,"4",0
9875,417,1,81,2,"2",3
9876,417,45,0,12,"12",0
9877,417,26,6,7,"7",0
9878,417,49,0,11,"11",0
9879,417,18,0,13,"13",0
9880,417,39,0,14,"14",0
9881,418,3,135,1,"1",9
9882,418,32,57,3,"3",2
9883,418,27,29,5,"5",0
9884,418,25,6,8,"8",0
9885,418,22,19,6,"6",1
9886,418,34,2,9,"9",0
9887,418,21,1,10,"10",0
9888,418,6,33,4,"4",0
9889,418,1,87,2,"2",3
9890,418,45,0,13,"13",0
9891,418,26,6,7,"7",0
9892,418,49,0,11,"11",0
9893,418,18,0,12,"12",0
9894,418,39,0,14,"14",0
9895,419,3,141,1,"1",9
9896,419,32,58,3,"3",2
9897,419,27,29,5,"5",0
9898,419,25,11,7,"7",0
9899,419,22,19,6,"6",1
9900,419,34,2,9,"9",0
9901,419,21,1,10,"10",0
9902,419,6,37,4,"4",0
9903,419,1,96,2,"2",4
9904,419,45,0,13,"13",0
9905,419,26,6,8,"8",0
9906,419,49,0,11,"11",0
9907,419,18,0,12,"12",0
9908,419,39,0,14,"14",0
9909,420,1,9,1,"1",1
9910,420,6,9,2,"2",0
9911,420,32,4,3,"3",0
9912,420,4,2,4,"4",0
9913,420,27,1,5,"5",0
9914,420,25,0,6,"6",0
9915,420,50,0,7,"7",0
9916,420,21,0,8,"8",0
9917,420,45,0,9,"9",0
9918,420,51,0,10,"10",0
9919,420,18,0,11,"11",0
9920,420,3,0,12,"12",0
9921,420,34,0,13,"13",0
9922,420,52,0,14,"14",0
9923,421,1,9,3,"3",1
9924,421,6,15,2,"2",0
9925,421,32,16,1,"1",1
9926,421,4,6,4,"4",0
9927,421,27,1,7,"7",0
9928,421,25,1,6,"6",0
9929,421,50,0,9,"9",0
9930,421,21,0,10,"10",0
9931,421,45,0,8,"8",0
9932,421,51,0,11,"11",0
9933,421,18,0,13,"13",0
9934,421,3,2,5,"5",0
9935,421,34,0,12,"12",0
9936,421,52,0,14,"14",0
9937,421,49,0,15,"15",0
9938,422,1,12,3,"3",1
9939,422,6,16,2,"2",0
9940,422,32,25,1,"1",2
9941,422,4,10,4,"4",0
9942,422,27,1,8,"8",0
9943,422,25,1,7,"7",0
9944,422,50,0,11,"11",0
9945,422,21,6,5,"5",0
9946,422,45,0,10,"10",0
9947,422,51,0,12,"12",0
9948,422,18,0,13,"13",0
9949,422,3,4,6,"6",0
9950,422,34,0,9,"9",0
9951,422,52,0,14,"14",0
9952,422,49,0,15,"15",0
9953,423,1,21,3,"3",2
9954,423,6,22,2,"2",0
9955,423,32,29,1,"1",2
9956,423,4,12,4,"4",0
9957,423,27,5,6,"6",0
9958,423,25,1,8,"8",0
9959,423,50,0,11,"11",0
9960,423,21,6,5,"5",0
9961,423,45,0,10,"10",0
9962,423,51,0,13,"13",0
9963,423,18,0,15,"15",0
9964,423,3,4,7,"7",0
9965,423,34,0,9,"9",0
9966,423,52,0,16,"16",0
9967,423,49,0,12,"12",0
9968,423,53,0,14,"14",0
9969,424,1,25,3,"3",2
9970,424,6,37,1,"1",1
9971,424,32,31,2,"2",2
9972,424,4,12,4,"4",0
9973,424,27,5,7,"7",0
9974,424,25,1,8,"8",0
9975,424,50,0,11,"11",0
9976,424,21,6,6,"6",0
9977,424,45,0,10,"10",0
9978,424,51,0,12,"12",0
9979,424,18,0,15,"15",0
9980,424,3,8,5,"5",0
9981,424,34,0,9,"9",0
9982,424,52,0,16,"16",0
9983,424,49,0,13,"13",0
9984,424,53,0,14,"14",0
10031,425,49,0,13,"13",0
10029,425,34,1,9,"9",0
10019,425,32,33,2,"2",2
10032,425,53,0,14,"14",0
10030,425,52,0,16,"16",0
10028,425,3,17,4,"4",1
10027,425,18,0,15,"15",0
10020,425,4,12,5,"5",0
10023,425,50,0,12,"12",0
10024,425,21,6,6,"6",0
10025,425,45,0,11,"11",0
10026,425,51,0,10,"10",0
10022,425,25,4,8,"8",0
10021,425,27,5,7,"7",0
10018,425,6,47,1,"1",1
10017,425,1,25,3,"3",2
10064,426,53,0,14,"14",0
10062,426,52,0,16,"16",0
10061,426,34,10,6,"6",1
10059,426,18,0,15,"15",0
10057,426,45,0,12,"12",0
10056,426,21,6,7,"7",0
10054,426,25,4,9,"9",0
10050,426,6,50,1,"1",1
10055,426,50,0,11,"11",0
10053,426,27,5,8,"8",0
10063,426,49,0,13,"13",0
10058,426,51,0,10,"10",0
10060,426,3,23,4,"4",1
10051,426,32,35,2,"2",2
10049,426,1,29,3,"3",2
10052,426,4,13,5,"5",0
10065,427,1,38,2,"2",3
10066,427,6,56,1,"1",1
10067,427,32,35,3,"3",2
10068,427,4,15,5,"5",0
10069,427,27,9,7,"7",0
10070,427,25,4,9,"9",0
10071,427,50,0,11,"11",0
10072,427,21,6,8,"8",0
10073,427,45,0,12,"12",0
10074,427,51,0,10,"10",0
10075,427,18,0,15,"15",0
10076,427,3,23,4,"4",1
10077,427,34,14,6,"6",1
10078,427,52,0,16,"16",0
10079,427,49,0,13,"13",0
10080,427,53,0,14,"14",0
10081,428,1,46,2,"2",3
10082,428,6,65,1,"1",2
10083,428,32,35,3,"3",2
10084,428,4,15,5,"5",0
10085,428,27,13,7,"7",0
10086,428,25,4,9,"9",0
10087,428,50,0,11,"11",0
10088,428,21,9,8,"8",0
10089,428,45,0,12,"12",0
10090,428,51,0,10,"10",0
10091,428,18,0,13,"13",0
10092,428,3,24,4,"4",1
10093,428,34,14,6,"6",1
10094,428,52,0,16,"16",0
10095,428,49,0,14,"14",0
10096,428,53,0,15,"15",0
10097,429,1,55,2,"2",4
10098,429,6,72,1,"1",2
10099,429,32,43,3,"3",2
10100,429,4,15,6,"6",0
10101,429,27,13,7,"7",0
10102,429,25,4,9,"9",0
10103,429,50,0,12,"12",0
10104,429,21,9,8,"8",0
10105,429,45,0,11,"11",0
10106,429,51,0,10,"10",0
10107,429,18,0,13,"13",0
10108,429,3,24,4,"4",1
10109,429,34,15,5,"5",1
10110,429,52,0,16,"16",0
10111,429,49,0,14,"14",0
10112,429,53,0,15,"15",0
10113,430,1,70,2,"2",5
10114,430,6,75,1,"1",2
10115,430,32,49,3,"3",2
10116,430,4,15,6,"6",0
10117,430,27,13,7,"7",0
10118,430,25,4,9,"9",0
10119,430,50,0,12,"12",0
10120,430,21,9,8,"8",0
10121,430,45,0,11,"11",0
10122,430,51,0,10,"10",0
10123,430,18,0,13,"13",0
10124,430,3,25,4,"4",1
10125,430,34,15,5,"5",1
10126,430,52,0,16,"16",0
10127,430,49,0,14,"14",0
10128,430,53,0,15,"15",0
10129,431,1,79,1,"1",6
10130,431,6,77,2,"2",2
10131,431,32,54,3,"3",2
10132,431,4,15,6,"6",0
10133,431,27,13,7,"7",0
10134,431,25,4,9,"9",0
10135,431,50,0,12,"12",0
10136,431,21,9,8,"8",0
10137,431,45,0,11,"11",0
10138,431,51,0,10,"10",0
10139,431,18,0,13,"13",0
10140,431,3,25,4,"4",1
10141,431,34,24,5,"5",1
10142,431,52,0,16,"16",0
10143,431,49,0,14,"14",0
10144,431,53,0,15,"15",0
10145,431,26,0,17,"17",0
10146,432,1,83,1,"1",6
10147,432,6,77,2,"2",2
10148,432,32,63,3,"3",3
10149,432,4,16,6,"6",0
10150,432,27,13,7,"7",0
10151,432,25,4,9,"9",0
10152,432,50,0,12,"12",0
10153,432,21,9,8,"8",0
10154,432,45,0,11,"11",0
10155,432,51,0,10,"10",0
10156,432,18,0,13,"13",0
10157,432,3,34,4,"4",1
10158,432,34,26,5,"5",1
10159,432,52,0,16,"16",0
10160,432,49,0,14,"14",0
10161,432,53,0,15,"15",0
10162,432,26,0,17,"17",0
10163,433,1,86,1,"1",6
10164,433,6,77,2,"2",2
10165,433,32,71,3,"3",3
10166,433,4,16,6,"6",0
10167,433,27,13,7,"7",0
10168,433,25,4,9,"9",0
10169,433,50,0,12,"12",0
10170,433,21,10,8,"8",0
10171,433,45,0,11,"11",0
10172,433,51,0,10,"10",0
10173,433,18,0,13,"13",0
10174,433,3,47,4,"4",2
10175,433,34,26,5,"5",1
10176,433,52,0,16,"16",0
10177,433,49,0,14,"14",0
10178,433,53,0,15,"15",0
10179,433,26,0,17,"17",0
10180,434,1,90,1,"1",6
10181,434,6,80,2,"2",2
10182,434,32,71,3,"3",3
10183,434,4,16,6,"6",0
10184,434,27,13,8,"8",0
10185,434,25,4,9,"9",0
10186,434,50,0,12,"12",0
10187,434,21,13,7,"7",0
10188,434,45,0,11,"11",0
10189,434,51,0,10,"10",0
10190,434,18,0,13,"13",0
10191,434,3,62,4,"4",3
10192,434,34,26,5,"5",1
10193,434,52,0,16,"16",0
10194,434,49,0,14,"14",0
10195,434,53,0,15,"15",0
10196,434,26,0,17,"17",0
10197,435,1,90,1,"1",6
10198,435,6,82,2,"2",2
10199,435,32,71,4,"4",3
10200,435,4,16,7,"7",0
10201,435,27,23,6,"6",0
10202,435,25,7,9,"9",0
10203,435,50,0,13,"13",0
10204,435,21,14,8,"8",0
10205,435,45,0,10,"10",0
10206,435,51,0,12,"12",0
10207,435,18,0,11,"11",0
10208,435,3,71,3,"3",4
10209,435,34,26,5,"5",1
10210,435,52,0,16,"16",0
10211,435,49,0,14,"14",0
10212,435,53,0,15,"15",0
10213,435,26,0,17,"17",0
10214,436,1,9,1,"1",1
10215,436,3,6,2,"2",0
10216,436,32,4,3,"3",0
10217,436,51,3,4,"4",0
10218,436,4,2,5,"5",0
10219,436,21,1,6,"6",0
10220,436,50,0,7,"7",0
10221,436,27,0,8,"8",0
10222,436,34,0,9,"9",0
10223,436,6,0,10,"10",0
10224,436,45,0,11,"11",0
10225,436,53,0,12,"12",0
10226,436,52,0,13,"13",0
10227,437,1,24,1,"1",2
10228,437,3,6,2,"2",0
10229,437,32,4,5,"5",0
10230,437,51,6,4,"4",0
10231,437,4,6,3,"3",0
10232,437,21,1,7,"7",0
10233,437,50,0,9,"9",0
10234,437,27,2,6,"6",0
10235,437,34,0,13,"13",0
10236,437,6,0,11,"11",0
10237,437,45,0,15,"15",0
10238,437,53,1,8,"8",0
10239,437,52,0,10,"10",0
10240,437,25,0,12,"12",0
10241,437,54,0,14,"14",0
10242,438,1,24,1,"1",2
10243,438,3,9,4,"4",0
10244,438,32,6,5,"5",0
10245,438,51,6,6,"6",0
10246,438,4,12,3,"3",0
10247,438,21,1,9,"9",0
10248,438,50,0,10,"10",0
10249,438,27,2,7,"7",0
10250,438,34,0,12,"12",0
10251,438,6,13,2,"2",1
10252,438,45,0,15,"15",0
10253,438,53,2,8,"8",0
10254,438,52,0,11,"11",0
10255,438,25,0,13,"13",0
10256,438,54,0,14,"14",0
10288,440,3,10,5,"5",0
10287,440,1,42,1,"1",4
10286,439,54,0,14,"14",0
10285,439,25,0,13,"13",0
10282,439,45,0,15,"15",0
10278,439,50,0,11,"11",0
10277,439,21,3,7,"7",0
10276,439,4,15,3,"3",0
10273,439,3,9,5,"5",0
10279,439,27,3,8,"8",0
10280,439,34,0,12,"12",0
10281,439,6,19,2,"2",1
10284,439,52,0,10,"10",0
10275,439,51,6,6,"6",0
10283,439,53,2,9,"9",0
10274,439,32,10,4,"4",0
10272,439,1,33,1,"1",3
10289,440,32,16,4,"4",0
10290,440,51,6,6,"6",0
10291,440,4,21,3,"3",0
10292,440,21,3,7,"7",0
10293,440,50,0,11,"11",0
10294,440,27,3,8,"8",0
10295,440,34,0,12,"12",0
10296,440,6,22,2,"2",1
10297,440,45,0,13,"13",0
10298,440,53,2,9,"9",0
10299,440,52,0,10,"10",0
10300,440,25,0,14,"14",0
10301,440,54,0,15,"15",0
10302,441,1,46.5,1,"1",5
10303,441,3,11.5,5,"5",0
10304,441,32,17,4,"4",0
10305,441,51,6,6,"6",0
10306,441,4,21,3,"3",0
10307,441,21,3,8,"8",0
10308,441,50,0,12,"12",0
10309,441,27,3,9,"9",0
10310,441,34,0,13,"13",0
10311,441,6,24.5,2,"2",1
10312,441,45,0,10,"10",0
10313,441,53,5,7,"7",0
10314,441,52,0,11,"11",0
10315,441,25,0,15,"15",0
10316,441,54,0,14,"14",0
10317,442,1,56.5,1,"1",5
10318,442,3,11.5,5,"5",0
10319,442,32,21,4,"4",0
10320,442,51,6,7,"7",0
10321,442,4,21,3,"3",0
10322,442,21,3,9,"9",0
10323,442,50,0,13,"13",0
10324,442,27,3,10,"10",0
10325,442,34,9,6,"6",1
10326,442,6,26.5,2,"2",1
10327,442,45,0,11,"11",0
10328,442,53,5,8,"8",0
10329,442,52,0,12,"12",0
10330,442,25,0,15,"15",0
10331,442,54,0,14,"14",0
10332,443,1,59.5,1,"1",5
10333,443,3,13.5,6,"6",0
10334,443,32,27,2,"2",0
10335,443,51,6,7,"7",0
10336,443,4,21,5,"5",0
10337,443,21,3,9,"9",0
