name,x,y,dist2HW,cc
Andreas Rieckmann,10.250566928618705,-1.1366776338609035,3,75489
Piotr Dworzynski,10.54782308103393,-0.765353314016124,3,75489
Leila Arras,10.422128000700514,-0.9338834932242958,3,75489
Claus Thorn Ekstrom,8.443149755731284,0.15040303000382846,2,60073.99999999999
Danail Obreschkow,3.5223566851026535,1.7754888501580277,4,90483
Christian Heckendorf,6.974741571212277,1.9304908342598137,2,62767
Tobias Andermann,7.095779318247006,-2.2867168409171916,3,78881
Josue Azevedo,7.086273137574151,-2.3035817034559884,3,78871
Camila Duarte Ritter,7.20137550610997,-2.3153703563828274,3,78881
Daniel Edler,7.32618966502559,-2.344346473276593,3,78881
Harith Farooq,6.983543068869773,-2.271201138982874,3,78871
Andrei Herdean,6.993595668455767,-2.255103861432879,3,78881
Maria Ariza,6.810886703711856,-2.1960870438726654,3,78881
Ruud Scharn,6.908505006811363,-2.2302818189435767,3,78881
Sten Svanteson,7.265574142158952,-2.3325658082159455,3,78881
Niklas Wengstrom,6.857628584508726,-2.2130813565139706,3,78881
Vera Zizka,6.76474833255136,-2.1780433790590483,3,78881
Alexandre Antonelli,7.192187674115598,-2.333153479084122,3,78871
Irene Steves,7.390208546831502,-0.571438289177623,2,64505.99999999999
William Asquith,6.201504134147801,1.9417809898494982,3,65481.99999999999
Yiwen He,7.272451289109615,4.531196457622993,3,78209
Bhavesh Borate,8.202120197239381,4.670826701918427,3,78542
Peter Gilbert,8.135510409379345,4.658295458057882,3,78215
Max Sommerfeld,12.408940492406678,0.27323429837580643,3,88703
Armin Schwartzman,12.36570043699095,0.0418596784969369,3,88703
Thomas Rusch,6.818716488273544,2.4786649822047657,2,63948
Jiajing Zheng,10.033003957034738,-5.950726573358925,6,123860.99999999999
Alexander Franks,9.401415220730549,-4.933749441265103,5,108445
Alex D'amour,9.597178162719553,-6.069716443619342,6,123860.99999999999
Marius Hofert,8.36792139271988,1.0054471575475679,1,53453
Ivan Kojadinovic,9.125622902100554,2.130473389504004,2,62274
Johanna G. Neslehova,9.019435351404642,2.190309346741991,2,62200.00000000001
Rebecca Morger,9.073277555074732,2.1228136075884074,2,62293.00000000001
Ying Ding,12.701567441286613,3.86193476095341,4,100400
Yasser Gonzalez-Fernandez,5.535904424628054,-0.8141508682954137,3,78139
Marta Soto,5.699891643890718,-1.0116011763810944,3,78139
Pavel Krupskii,10.787029878147406,6.3530534256998346,5,105889
Bouchra R. Nasri,9.969813239917114,5.340288349070072,4,90474
Aristidis K. Nikoloulopoulos,3.536379884713934,1.9518976507134698,4,89756
Guangbao Guo,10.725870863877528,0.0652499479041465,2,72527
Haoyue Song,10.742691068293594,0.163837956683566,2,72530
Lixing Zhu,12.40455739225202,0.44856741623399105,3,87943
Srini Sunil,11.10330952351913,-1.3555004507716473,3,82688
Hadjer Haned,11.265979202393526,0.9570236077312342,3,76953
Wei Jiang,5.461372323637306,4.871915856410032,4,89226
Florentina Bunea,9.354436080034768,6.362719187092202,5,99391
Christophe Giraud,7.690351458638419,5.20448415196849,4,83977
Taylor Arnold,8.851638780754323,-0.4024687211407221,2,66653
Lauren Tilton,11.462020047699895,-0.42351685129317507,3,82070
Christopher Gandrud,8.681565114749457,0.217991050430988,2,60882.00000000001
Jeremy Beaulieu,5.711539412746316,1.332591994159258,3,72566
Brian O'meara,7.306706415169992,1.1088982409238868,2,59232
Jeffrey Oliver,5.362485954238152,1.8714927176637242,3,74647
James Boyko,5.331546437462746,1.7557723701939478,3,74645
Daniela Witten,6.360942210319685,2.826349008546031,3,70761
Gerrith Djaja,4.273188401877926,-0.21266144002580054,3,85396
Niklas Pfister,9.841181675504215,4.292580495618026,3,79573
Sebastian Weichwald,12.059890216218951,4.079887969735317,4,94990
Rami Krispin,5.859790561162613,-1.0885157719410956,3,77402
Jarrett Byrnes,7.32349307069659,0.41506377591363663,2,61987.00000000001
Juliane Schafer,5.518841990292359,3.0021486180037784,3,77394
Miika Ahdesmaki,5.618778664070239,2.5710030114251534,3,75495
A. Pedro Duarte Silva,5.426316811323787,2.8813882722456903,3,77394
Stephanie Evert,6.383147920890567,0.3049531976354714,2,66296
Stephanie Wu,9.275636990968728,5.926852586850907,4,93626
Michal Juraska,9.377417597241777,5.896105888501432,4,93622
Yunda Huang,9.589340398804746,5.822816065465353,4,93629
Kasper Welbers,2.0810033279768567,-2.9308234998236506,6,121692.00000000001
Wouter Van Atteveldt,2.7426703791118543,-1.6927148312315277,5,106275
Aniko Szabo,9.010175293026371,2.5356820516118215,2,67290
Anna Hutchinson,5.921741052762261,-0.7771609708940594,3,75354
Bernard Rosner,10.762731231410575,5.093386048057429,4,93353
Shelley Tworoger,11.404437147048327,4.535817055482441,4,93357
Maximilian M. Rabe,8.748462138437334,-0.6836912803686044,2,68584
Pawel Morgen,5.5842185022009545,-1.470078406164533,3,80030
Wim Van Der Elst,10.569155260792698,7.504153196321423,6,119319
Dieter Hilgers,10.061694347514184,7.692893518863113,6,119326
Nicole Heussen,9.383928654566095,7.889049310972412,6,119315
Taiyun Wei,8.406888261219201,0.5090176122088484,1,55139
Michael Levy,8.784799814309531,-0.3948793489070819,2,65016
Yan Jin,8.698502530773238,-0.4395875471066843,2,65016
Jeff Zemla,8.888600928360164,-0.32906048109693464,2,65016
Moritz Freidank,8.740996209491064,-0.4188482475826345,2,65016
Tomas Protivinsky,8.831709818662684,-0.36747234122547184,2,65016
Paul Van Der Laken,5.117378735259313,-0.054058569793820704,3,76865
Laura Lambert,3.8049750011047117,-1.0730252621466998,4,92282
Danyang Yu,10.354557186138734,5.34599527713833,4,93204
Zeyu Zhang,9.669556712197176,5.638616258350365,4,93052
Kimberly Glass,10.235112854002601,5.413809634298621,4,93206
Jessica Su,9.686021768736671,5.691234884394641,4,93167
Dawn L. Demeo,9.984714208394978,5.541706257462255,4,93203
Kelan Tantisira,10.071719900398925,5.4988974858434565,4,93203
Scott T. Weiss,10.19934242521406,5.432420688561429,4,93198
David Lun,7.421229293833324,5.883963024548304,4,91603
Svenja Fischer,7.767948769356704,5.904378636072626,4,91603
Alberto Viglione,6.968716008464296,4.257212285160169,3,76187
Simon Michael Papalexiou,13.068761978839143,-3.641848500888999,5,119004
Francesco Serinaldi,13.655341901069423,-2.9016320206014283,5,119007
Filip Strnad,13.310265683509853,-3.360511057653157,5,119006
Yannis Markonis,13.45613179239102,-3.1778742549186094,5,119006
Kevin Shook,12.818199424274328,-2.0888309018885343,4,103596
Hao Helen Zhang,3.651087606551734,-0.06872178376965454,4,88526
Chen-Yen Lin,2.523954590132485,-1.0058805870676635,5,103942
Isaac Ray,2.460199861868733,-0.8303976787612134,5,103942
Christian Dormann,8.117888089203886,6.513285216502911,4,100116
Markus Homberg,8.822603575622102,6.440227117404408,4,100116
Christina Guthier,8.478317437566238,6.488534068318999,4,100116
Manuel Voelkle,8.046470370921469,5.11960070087955,3,84701
Sandra Siegfried,6.932607252070455,2.479757766301152,2,64102
Luisa Barbanti,6.903659311938089,2.4591668277666168,2,64196.00000000001
Mingli Chen,9.531924104452298,4.523828576470386,3,80695
Victor Chernozhukov,8.377942394069068,3.0310726513084734,2,65282
Ivan Fernandez-Val,8.288000947671424,3.024151176371505,2,65331
Blaise Melly,8.152822725938398,3.04426368074665,2,65337
Susanne Dandl,5.934752099710476,1.3746560614423824,2,69714
Andreas Hofheinz,5.485626570620191,3.1555291818561386,3,76736
Giuseppe Casalicchio,6.257199569555303,0.9858342567491541,2,67363
Tarak Kharrat,10.922234695837778,2.675098450213558,3,77102
Georgi N. Boshnakov,8.94263129569791,2.066004602147402,2,61684.99999999999
Cj Yetman,7.767161634325958,-0.6991716728349163,2,66117
Nils Enevoldsen,7.425409150434258,-1.0480059766782674,2,69200
Samuel Meichtry,7.364982953424092,-1.0289418871091092,2,69200
Minseok Seo,11.142667858706432,4.761950741464509,4,93246
Craig P. Hersh,10.811708695127827,5.034103694971466,4,93246
Christoffer Moesgaard Albertsen,8.669570152755853,2.7421989972315943,2,64088.00000000001
Sandra De Iaco,8.77498977700659,3.441398128579857,2,69041
Claudia Cappello,8.883596712032794,3.3993366771283995,2,69041
Donato Posa,11.265013783786202,3.551101041883043,3,84456
Sabrina Maggio,11.45691627508304,3.2378595559591083,3,84456
Jacob Helwig,10.417661338120658,-1.8772644805386596,3,81101
Sutanoy Dasgupta,10.700497658761812,-1.60167516081883,3,81101
Peng Zhao,8.64117308592792,-0.6483832492813457,2,65687
Bani Mallick,10.314463848225428,-1.963121348310679,3,81101
Debdeep Pati,10.531980232492621,-1.7752118786624007,3,81101
Samer Mouksassi,9.84013243683804,0.7313949221079034,2,67893
Michael Fop,7.02534115293511,3.5823338695151636,3,72855
Mohammed Ali,8.37578641501021,-1.0943948334405336,2,66951
Max Salvatore,7.971337398011958,-3.9421370093309136,4,93884
Logan Brooks,8.448987972287654,-0.9896105338221813,2,67723
Sarah Colquhoun,8.210139464675066,-1.0393294069912196,2,67723
David Farrow,8.281625963754614,-1.030016761085706,2,67723
Jed Grabman,8.5406930170756,-0.9587939594760532,2,67723
Pedrito Maynard-Zhang,8.140911429009291,-1.0385318644826889,2,67723
Kathryn Mazaitis,8.362390894362218,-1.0114035347183215,2,67723
Rodrigo Zepeda-Tello,6.9385742652761495,-0.07817855014790082,2,67558
Mauricio Hernandez-Avila,7.066545814758892,-0.18533053655956272,2,67558
Alberto Almuina,6.999083225388461,-0.12949403424938352,2,67558
Rok Cesnovar,9.499401742430269,0.730769027280821,2,67245
Ben Bales,6.967237001608749,-0.10297230299665976,2,67558
Mitzi Morris,8.197911356283855,1.9676819194802626,2,59936.99999999999
Mikhail Popov,7.69658394547086,-0.3400420518601238,2,64773.00000000001
Mike Lawrence,7.032491598282506,-0.15819246577738338,2,67558
Jacob Socolar,9.515237405531554,0.7972453825912764,2,67245
Instituto Mexicano Del Seguro Social,6.913106622971314,-0.05197884393537551,2,67558
Chi Zhang,8.418477461151898,-5.047083200808385,5,108023.99999999999
Csids,9.634273641537478,-6.011638811341476,6,123436.99999999999
Wei Wang,10.500090311858154,-0.2711728079269941,3,74416
Willem Ligtenberg,7.873983139364866,0.066081837805288,2,61033
Steve Peak,7.897250934249768,0.06515982666724746,2,61034.00000000001
Kirill Sevastyanenko,7.930513534130356,0.0571020399842479,2,61034.00000000001
Jon Clayden,8.514624553432013,1.085358938049126,2,57917
Robert Flight,7.931934492105246,0.9981915417184071,1,57434.00000000001
Brodie Gaslam,7.651882032930926,0.8605202694312668,2,58998
Robert Krzyzanowski,8.297905595436257,0.5202127469678653,1,54655
Markus Wamser,8.181113203057262,0.019092637416983218,2,60625
Kun Ren,8.07049157969255,1.0381767745662203,1,55662.99999999999
Ken Williams,7.977456498447371,0.04879249980123398,2,61034.00000000001
Chris Campbell,8.321807110340142,0.14697782274743437,2,60778.99999999999
Qin Wang,7.853884314533985,0.07993409573124088,2,61034.00000000001
Doug Kelkhoff,8.010847959022966,0.17603360471595972,2,59472
Ivan Sagalaev,7.891822492673094,0.7108130535333723,1,55765
Jacob Thornton,7.903072699079231,0.7807400102040597,1,55886
Jenny Haggstrom,6.370660573214209,5.017429266882667,4,88521
Emma Persson,3.321003253763162,4.253017198178802,5,103938
Ben Barnard,10.697529923789242,-2.8626601290055333,3,92050
Dean Young,10.689985732731124,-0.8151159990602997,2,76671
Kyoungjae Lee,4.623239602835972,-6.983676544696923,7,142769
Lizhen Lin,5.247320063430449,-7.208331073010005,7,142769
Tyler Rinker,8.263892404167834,1.3991886834129559,1,52016
Kiyoko Gotanda,8.326502855397393,0.16535182842501267,2,60512
Franz-Sebastian Krah,8.130547762665715,0.19522138424142269,2,60431.00000000001
Lucy D'agostino Mcgowan,8.379945664674452,0.13511473845128338,2,57755
Philipp Boersch-Supan,8.56430989927201,0.18026121759740482,2,60503.99999999999
Andreas Brandmaier,8.490299938608878,0.12700202043009487,2,60419.99999999999
Marion Louveaux,8.47575932144222,0.18361100853128587,2,60489
Xueqi Wang,13.516047599981846,0.3965342782173041,4,101406
Elizabeth Turner,13.43212528940884,-0.1684347168835004,4,101406
Fan Li,12.155387649866178,0.025702041309037953,3,85990
Qiwei Wu,12.081589262584787,4.251435587887898,4,96280.00000000001
Hui Zhao,10.459479654064658,3.9571865363388734,3,80864
Jianguo Sun,12.460243823258422,3.6447102137376186,4,96280.00000000001
Terry M. Therneau,6.801514969088789,3.064029333705717,3,68877
Lena Jiricka,11.473243205821683,3.2044425319946437,3,84402
Gregor Steiner,11.580872654309589,2.984104966093079,3,84403
Tadeusz Bednarski,4.70453400430415,-1.7392745443892839,3,89043
Filip Borowicz,5.167291288737786,-2.228662229986438,3,89043
Quentin Giai Gianetto,4.513224196161778,-2.3706769517314417,4,94864
Florence Combes,4.008843414844383,-1.7380422372205933,4,94865.99999999999
Claire Ramus,4.177392525651913,-1.972585744929898,4,94865.99999999999
Christophe Bruley,5.282007895686398,-3.023016050783342,4,94865.99999999999
Yohann Coute,4.978049030721446,-2.7954425087032053,4,94865.99999999999
Thomas Burger,5.752794537981695,-1.3341766905792538,3,79455
Jun Chen,12.421914735600177,-1.2240967059346723,4,96080
Anthony Christidis,9.49686935027198,4.472099037946312,3,79241
Stefan Van Aelst,9.393409680094996,4.512669582910179,3,79238
Danli Xu,12.045455364672094,0.7603762313255317,3,83780
Yong Wang,10.242474985584897,0.7019775170987473,2,68363
Chun Li,9.102762285404514,2.322972728356026,2,67118
Guo Chen,6.922121693576701,4.694760367313025,3,82535
Jeremie Riou,8.685917300391143,4.620184703152179,3,78826
Tyler Grimes,10.188378891213045,5.561935340034776,4,94342
Travis L. Jensen,11.46433703050692,6.230694143824827,5,109755.99999999999
Kristen Steenbergen,11.709526134515492,6.046093849549176,5,109755.99999999999
The Emmes Company Llc,11.237874772191034,6.38480029475317,5,109755.99999999999
Johannes B. Goll,11.023899082033314,6.516913147721783,5,109755.99999999999
Benjamin Kietzman,9.010119289156819,0.891556892585872,2,61186
Amit Gupta,7.232449377266273,-1.7702051247020754,3,74398
Guanghui Wang,12.341142464188,2.116167413935518,3,87904
Changliang Zou,10.503382829949615,2.548615248140157,2,72487
Paul Gronke,10.832947609388716,1.2624274608569845,2,74452
Canyon Foot,11.27331863110388,1.0932272192679788,2,76663
Sergio Ibarra-Espinosa,8.065512876328041,-3.0666182004025724,3,84449
Euan T. Mcgonigle,3.5523012211773,5.320281493985844,5,107707
Bjorn Tore Kopperud,6.786429340860775,-3.571650276393273,4,91880
Sebastian Hohna,7.18326376248973,-3.680222953018984,4,91944
Andrew F. Magee,7.711183667335376,-5.000543186704896,5,107296
R Consortium,8.41845711627131,0.9188721581605331,1,58158.00000000001
Becca Krouse,9.706119458594463,-0.9053998228318998,2,69772
Agustin Calatroni,11.795055313554544,-0.7438538078890377,3,85189
Devin S. Johnson,11.734595309964076,3.1199039524386563,3,86316
Josh London,11.80084013108431,2.981457246428273,3,86316
Brett T. Mcclintock,9.728956473791586,3.072262385669422,2,70901
Kenady Wilson,11.646165596433466,3.283928767030372,3,86316
The Crc32c Authors,7.590148408760719,2.7112864345522696,2,63720
Jakob Messner,7.186479601688111,2.9205148564317303,2,66085
Sam Watson,7.456486572319595,4.310612384349661,3,75607
Seyed Ali Madani Tonekaboni,13.114330369991793,4.564492835594291,5,109159
Victor Kofia,12.865876962952349,4.923461193222815,5,109161
Mathieu Lupien,13.239550855805906,4.359245544219743,5,109161
Benjamin Haibe-Kains,11.310799610428894,4.8346147870064815,4,93746
Josep Pueyo-Ros,6.695529305838007,-2.6476540978448093,3,82559
Marcelo S. Perlin,6.481825514269912,-2.560002957442601,3,82559
Sadikul Islam,-0.45300600774674493,4.521156001858512,7,148779
M. Muruganandam,-0.20029839107381656,5.107699647966671,7,148779
M. Madhu,0.07638923335200933,5.637862496088715,7,148779
Bertrand Le Nezet,10.243705478962458,4.18255583627236,3,80910
Richard Brent,10.362168863985971,4.080495107957019,3,80910
Matthew Barnfield,8.827196383236734,-1.6240243920647859,3,73391
Daniel Woodie,8.504557077470865,-1.8178057945722406,3,73895
Michael Gilbert Levin,10.579612279641104,-1.0023989109093583,3,76706
Bob Jenkins,7.530172724206062,3.8544963980914613,3,73142
Jesse Long,7.66700062469837,3.911729781041317,3,73465
Sayani Gupta,9.055076023923654,1.2456593562943457,2,64295
Timothy Hyndman,9.118036678969329,1.62521548839384,2,65323.99999999999
Hassan Rafique,9.447652507335606,1.2416598256830749,2,65606
Jacquie Tran,9.462507642673092,1.1867805600445367,2,65606
Puwasala Gamakumara,9.435194982727223,1.288178619293042,2,65606
Alex Whan,9.473363544512562,1.1372471180035244,2,65606
Adam Kucharski,10.344384879718756,1.618804093314623,3,74063
Rasmus Rydbirk,9.26713181071032,4.227609193679346,3,78091
Fabienne Kick,11.75615961328632,4.135297423807314,4,93506
Henrietta Holze,11.459057912799054,4.483400410656468,4,93506
Xian Xin,11.061163028842376,4.862571612942434,4,93506
Wai Yin Yeung,5.880931520744149,2.7437340162747264,3,75079
Giuseppe Palermo,5.747334335616672,2.5364039385802943,3,75079
Sebastiaan Hoppner,10.563203503242816,3.470376054210045,3,78317
Irene Ortner,10.522652846916467,3.5155022339346007,3,78317
Sven Serneels,10.625253387827165,3.3976606361502535,3,78317
Tim Verdonck,8.880000403707648,4.1826404911886605,3,76138
Xiaowei Zhan,8.082654188202817,-1.569310137265035,2,72700
Constantinos Frangos,12.259474789641487,2.3246250144214486,3,87781
Christos Frangos,12.245109268294117,2.37520865416107,3,87781
Peter Baker,11.21375760561709,-2.3990853556233365,4,91137
Miranda Mortlock,12.214482621180611,-3.1753105376730564,5,106554
Jacob Marsh,12.431409685599382,-1.7889325451655427,4,98446
Brady Johnston,11.267109449729615,-0.9995984924058343,3,83030
Jakob Petereit,12.658552909903227,-1.3789936195986756,4,98446
Tasnim Hamza,11.801846347229048,3.916422650592912,4,92000
Guido Schwarzer,10.159793006019711,3.483419873862502,3,76584
Georgia Salanti,11.932387442581698,3.7298464777828864,4,92000
Dan Chaltiel,5.197329184380724,1.926611882850339,3,74823
Brian Reavis,7.681805832432467,0.43407149785733756,2,58203.99999999999
Kristopher Michael Kowal,8.485602005247049,-0.22591275083559884,2,63780.00000000001
Denis Ineshin,7.588305590650704,0.6372525312492437,2,58948.99999999999
Sami Samhuri,7.585659272075391,0.6114624801063069,2,58948.99999999999
Denis Agniel,10.553115808572196,-4.18467323294106,5,104680.00000000001
Boris P. Hejblum,10.006917889595572,-3.073069675325999,4,90123
Jason Thomas,6.176179392886359,-3.738594819903995,4,97793
Eungang Choi,5.454250225775789,-4.821902067906142,5,113205
Zehang Li,6.664250921776721,-5.206090614864565,5,113203.99999999999
Nicolas Maire,5.701936383770614,-4.92281860729429,5,113205
Tyler Mccormick,6.426900792331141,-5.1497912887212705,5,113203
