manuscript_id,short_name,composition,composition_type,language,script_type,material,period,site,site_parent,cave,num_images,keywords,biblical_book,canon_status,bible_section,testament,content_category
4Q491,4Q M,War Scroll,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,89,"Belial
בליעל",War Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q492,4Q M,War Scroll,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,13,NA,War Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q493,4Q M,War Scroll,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,War Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q494,4Q M,War Scroll,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,War Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q495,4Q M,War Scroll,Sectarian Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,7,NA,War Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q496,4Q papM,papWarScroll,Sectarian Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,247,"Belial
בליעל -|- Belial
בליעל -|- Belial
בליעל -|- Belial
בליעל -|- Belial
בליעל -|- Belial
בליעל",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q497,4Q papWar Scroll-like Text A,papWar Scroll-like Text,Sectarian Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,121,NA,War Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q498,4Q papSap/Hymn,papHymnic or Sapiential fragments,Sapiential Texts?,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,46,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q499,4Q papHymns/Prayers (=Prayer of Enosh b?),papHymns/Prayers,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,126,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q500,4Q papBened,papBenediction,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,Rule of the Blessing,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q501,4Q apocrLam B,Apocryphal Lamentations,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,4,NA,Lamentations,Protocanonical,Ketuvim,OT,Biblical
4Q502,4Q papRitMar,papRitual of Marriage,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,728,"star
כוכב -|- star
כוכב",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q503,4Q papPrQuot,papDaily Prayers,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,471,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q504,4Q DibHam,Words of the Luminaries,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,101,"Garden of Eden
גן עדן",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q505,4Q papDibHam,papWords of the Luminaries,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,30,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q506,4Q papDibHam,papWords of the Luminaries,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,136,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q507,4Q PrFetes,Festival Prayers,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q508,4Q PrFetes,Festival Prayers,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,94,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q509,4Q papPrFetes,papFestival Prayers,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,661,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q510,4Q Shir,Songs of the Maskil,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,36,NA,Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q511,4Q Shir,Songs of the Maskil,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,505,NA,Songs of Sabbath Sacrifice,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q512,4Q papRitPur B,papRitual of Purification,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,462,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q513,4Q Ordinances B,Ordinances,Legal Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,103,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q514,4Q Ordinances C,Ordinances,Legal Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,13,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q515,,Unidentified,Unidentified Text,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,14,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q516,,Unidentified,Unidentified Text,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,14,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q517,,Unidentified,Unidentified Text,Hebrew,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,124,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q518,,Unidentified,Unidentified Text,Hebrew,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,20,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q519,,Unidentified,Unidentified Text,Hebrew,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,14,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q520,,Unidentified,Unidentified Text,Hebrew,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,20,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q521,4Q Messianic Apocalypse,Messianic Apocalypse,Other,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,52,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q522,4Q Prophecy of Joshua (apocrJosh c?),Prophecy of Joshua,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,84,NA,Joshua,Protocanonical,Nevi'im,OT,Biblical
4Q523,4Q Jonathan,Jonathan,Other,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,21,NA,Numbers,Protocanonical,Torah,OT,Biblical
4Q524,4Q T,Temple Scroll,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,84,NA,Temple Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q525,4Q Beatitudes,Beatitudes,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,104,"Belial
בליעל, אשרי",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q526,4Q Testament(?),Testament?,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q527,4Q Liturgical Work D(?),Liturgy,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q528,4Q Hymnic or Sapiential Work B,Hymnic or Sapiential Work,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,6,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q529,4Q Words of Michael,Words of Michael,Other,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q530,4Q EnGiants,"Enoch, Book of Giants",Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,46,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q531,4Q EnGiants,"Enoch, Book of Giants",Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,66,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q532,4Q EnGiants,"Enoch, Book of Giants",Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,7,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q533,4Q EnGiants,"Enoch, Book of Giants",Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,15,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q534,4Q Birth of Noah,Birth of Noah,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,22,NA,Book of Noah,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q535,4Q Birth of Noah,Birth of Noah,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,13,NA,Book of Noah,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q536,4Q Birth of Noah,Birth of Noah,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,NA,Book of Noah,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q537,4Q TJacob(?),Testament of Jacob?,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,62,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q538,4Q TBenjamin,Testament of Benjamin,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,14,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q539,4Q TJoseph,Testament of Joseph,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,15,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q540,4Q apocrLevi(?),Apocryphon of Levi,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,9,NA,Leviticus,Protocanonical,Torah,OT,Biblical
4Q541,4Q apocrLevi(?),Apocryphon of Levi,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,65,NA,Leviticus,Protocanonical,Torah,OT,Biblical
4Q542,4Q TKohath (TQahat),Testament of Qahat,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,16,NA,Testament of Qahat,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q543,4Q Visions of Amram,Visions of Amram,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,109,NA,Visions of Amram,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q544,4Q Visions of Amram,Visions of Amram,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,16,NA,Visions of Amram,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q545,4Q Visions of Amram,Visions of Amram,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,42,NA,Visions of Amram,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q546,4Q Visions of Amram,Visions of Amram,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,58,NA,Visions of Amram,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q547,4Q Visions of Amram,Visions of Amram,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,32,NA,Visions of Amram,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q548,4Q Visions of Amram,Visions of Amram,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,14,NA,Visions of Amram,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q549,4Q Visions of Amram,Visions of Amram?,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,8,NA,Visions of Amram,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q550,4Q Jews at the Persian Court,Jews at the Persian Court,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,67,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q551,4Q Narrative,Narrative,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,11,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q552,4Q Four Kingdoms,Four Kingdoms,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,16,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q553,4Q Four Kingdoms,Four Kingdoms,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,37,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q554,4Q NJ,New Jerusalem,Parabiblical Texts,Aramaic,Square,Parchment,,"Qumran, Cave 4",Qumran,4,36,NA,New Jerusalem,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q555,4Q NJ,New Jerusalem,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,13,NA,New Jerusalem,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q556,4Q Prophecy,Prophecy,Other,Aramaic,Square,,Herodian,"Qumran, Cave 4",Qumran,4,27,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q557,4Q Vision,Vision,Other,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q558,4Q papVision,papVision,Other,Aramaic,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,272,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q559,4Q papBiblical Chronology,papBiblical Chronology,Parabiblical Texts,Aramaic,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q560,4Q Magical Booklet,Magical Booklet,Other,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,14,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q561,4Q Zodiacal Physiognomy,Horoscope,Other,,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,21,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q562,,Unidentified,Unidentified Text,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,29,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q563,4Q Wisdom Composition,Wisdom Composition,Sapiential Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,11,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q564,,Unidentified,Unidentified Text,Unidentified,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q565,4Q Vision(?),Vision?,Other,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q566,4Q Prophecy(?),Prophecy?,Other,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q567,,Unidentified,Unidentified Text,Unidentified,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q568,4Q Prophecy,Prophecy,Other,,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q569,4Q Aramaic Proverbs,Aramaic Proverbs,Other,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,12,NA,Proverbs,Protocanonical,Ketuvim,OT,Biblical
4Q570,,Unidentified,Unidentified Text,Unidentified,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,21,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q571,4Q Words of Michael,Words of Michael,Other,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q572,,Unidentified,Unidentified Text,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,6,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q573,,Unidentified,Unidentified Text,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q574,,Unidentified,Unidentified Text,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,5,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q575,,Multiple Compositions,Unidentified Text,,,Parchment,,"Qumran, Cave 4",Qumran,4,11,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q576,4Q Gen,Genesis,Scripture,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,9,NA,Genesis,Protocanonical,Torah,OT,Biblical
5Q1,5Q Deut,Deuteronomy,Scripture,Hebrew,Square,Parchment,Early Hellenistic,"Qumran, Cave 5",Qumran,5,3,"milk and honey
חלב ודבש",Deuteronomy,Protocanonical,Torah,OT,Biblical
5Q2,5Q Kgs,Kings,Scripture,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 5",Qumran,5,6,NA,Kings,Protocanonical,Nevi'im,OT,Biblical
5Q3,5Q Isa,Isaiah,Scripture,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,1,NA,Isaiah,Protocanonical,Nevi'im,OT,Biblical
5Q4,,Amos,Other,,,Parchment,,"Qumran, Cave 5",Qumran,5,2,NA,Amos,Protocanonical,Nevi'im,OT,Biblical
5Q5,5Q Ps,Psalms,Scripture,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,3,NA,Psalms,Protocanonical,Ketuvim,OT,Biblical
5Q6,5Q Lam,Lamentations,Scripture,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,4,NA,Lamentations,Protocanonical,Ketuvim,OT,Biblical
5Q7,5Q Lam,Lamentations,Scripture,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,2,NA,Lamentations,Protocanonical,Ketuvim,OT,Biblical
5Q8,5Q Phyl,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 5",Qumran,5,1,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
5Q9,5Q apocrJosh,Prophecy of Joshua,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,2,NA,Joshua,Protocanonical,Nevi'im,OT,Biblical
5Q10,5Q apocrMal,Apocryphon of Malachi,Parabiblical Texts,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 5",Qumran,5,0,NA,Malachi,Protocanonical,Nevi'im,OT,Biblical
5Q11,5Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,2,NA,Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
5Q12,5Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,1,NA,Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
5Q13,5Q Rule,Rule,Legal Texts,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 5",Qumran,5,2,"Belial
בליעל",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
5Q14,5Q Curses,Curses,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,2,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
5Q15,5Q NJ,New Jerusalem,Parabiblical Texts,Aramaic,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 5",Qumran,5,5,NA,New Jerusalem,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
5Q16,,Unidentified,Other,Unidentified,,Parchment,,"Qumran, Cave 5",Qumran,5,5,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q17,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 5",Qumran,5,5,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q18,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,2,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q19,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,1,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q20,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 5",Qumran,5,2,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q21,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 5",Qumran,5,2,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q22,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 5",Qumran,5,2,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q23,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 5",Qumran,5,2,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q24,,Unidentified,Unidentified Text,Aramaic,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 5",Qumran,5,2,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
5Q25,,Unclassified,Unidentified Text,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 5",Qumran,5,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q1,6Q paleoGen,paleoGenesis,Scripture,Hebrew,Paleo-Hebrew,Parchment,Early Hellenistic,"Qumran, Cave 6",Qumran,6,4,"Flood
המבול",Genesis,Protocanonical,Torah,OT,Biblical
6Q2,6Q paleoLev,paleoLeviticus,Scripture,Hebrew,Paleo-Hebrew,Parchment,Early Hellenistic,"Qumran, Cave 6",Qumran,6,3,NA,Leviticus,Protocanonical,Torah,OT,Biblical
6Q3,6Q papDeut(?),papDeuteronomy?,Scripture?,Hebrew,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 6",Qumran,6,2,NA,Deuteronomy,Protocanonical,Torah,OT,Biblical
6Q4,6Q papKgs,papKings,Scripture,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 6",Qumran,6,170,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q5,6Q papPs(?),papPsalms?,Scripture?,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 6",Qumran,6,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q6,6Q Cant,Song of Songs,Scripture,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,6,NA,Song of Songs,Protocanonical,Ketuvim,OT,Biblical
6Q7,6Q papDan,papDaniel,Scripture,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 6",Qumran,6,29,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q8,6Q papGiants,papGiants,Parabiblical Texts,Aramaic,Square,Papyrus,Herodian,"Qumran, Cave 6",Qumran,6,3,NA,Book of Giants,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
6Q9,6Q pap apocrSam-Kgs,papApocryphon on Samuel-Kings,Parabiblical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 6",Qumran,6,9,NA,Samuel,Protocanonical,Nevi'im,OT,Biblical
6Q10,6Q papProph,papProphecy,Other,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 6",Qumran,6,56,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q11,6Q Allegory of the Vine,Allegory of the Vine,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q12,6Q Apocryphal Prophecy,Apocryphal Prophecy,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q13,6Q Priestly Prophecy,Priestly Prophecy,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q14,6Q Apocalypse,Apocalypse,Other,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
6Q15,6Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,15,NA,Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
6Q16,6Q papBened,papBenediction,Poetical/Liturgical Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 6",Qumran,6,2,NA,Rule of the Blessing,Non-canonical,Sectarian,Non-biblical,Sectarian
6Q17,6Q Cal. Doc.,Calendar,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,2,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
6Q18,6Q papHymn,papHymn,Poetical/Liturgical Texts,,Square,Papyrus,Herodian,"Qumran, Cave 6",Qumran,6,5,"Belial
בליעל",Hymns,Non-canonical,Liturgical,Non-biblical,Liturgical
6Q19,6Q Text Related to Genesis,Text Related to Genesis,Scripture?,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,2,NA,Genesis,Protocanonical,Torah,OT,Biblical
6Q20,6Q Deut(?),Deuteronomy?,Scripture?,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 6",Qumran,6,4,NA,Deuteronomy,Protocanonical,Torah,OT,Biblical
6Q21,6Q Prophetic Text(?),Prophetic Text?,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 6",Qumran,6,3,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
