file,language,blank,comment,code,pkg_name,version
9,R,240,505,1033,easySdcTable,0.3.3
1,HTML,32,1,706,easySdcTable,0.3.3
13,R,98,349,635,easySVG,0.1.0
1,HTML,69,2,218,easySVG,0.1.0
1,Markdown,31,0,51,easySVG,0.1.0
2,SVG,13,0,43,easySVG,0.1.0
28,R,128,1123,910,easyVerification,0.4.4
1,HTML,84,2,260,easyVerification,0.4.4
3,C++,19,32,103,easyVerification,0.4.4
1,Markdown,27,0,86,easyVerification,0.4.4
1,C,4,4,18,easyVerification,0.4.4
8,R,43,13,335,ebal,0.1-6
11,R,148,480,751,EBASS,0.1
31,R,48,273,773,EbayesThresh,1.4-12
1,HTML,67,3,335,EbayesThresh,1.4-12
12,R,223,198,1050,eba,1.9-0
1,C,210,272,2650,ebdbNet,1.2.5
9,R,41,15,341,ebdbNet,1.2.5
1,Markdown,6,0,14,ebdbNet,1.2.5
4,C,954,2089,4822,EBEN,4.6
5,R,37,41,395,EBEN,4.6
6,R,0,0,89,ebGenotyping,2.0.1
9,C,1156,2623,8110,EBglmnet,4.1
17,R,117,179,1092,EBglmnet,4.1
1,HTML,234,7,619,EBglmnet,4.1
1,R,26,6,146,ebimetagenomics,0.6
4,HTML,124,4,2190,ebirdst,0.1.0
19,R,377,1944,1665,ebirdst,0.1.0
1,Markdown,1,0,2,ebirdst,0.1.0
19,R,367,627,1560,EBMAforecast,0.52
3,C++,25,6,204,EBMAforecast,0.52
1,R,19,12,310,ebmc,1.0.0
11,R,52,213,236,EBPRS,1.1.5
2,R,7,42,354,EBrank,1.0.0
2,R,0,0,171,ebSNP,1.0
1,HTML,30,1,258,ecb,0.2
4,R,71,118,165,ecb,0.2
2,C++,149,196,482,ECctmc,0.2.5
5,R,31,91,147,ECctmc,0.2.5
1,HTML,27,1,141,ECctmc,0.2.5
2,C/C++ Header,15,4,115,ECctmc,0.2.5
1,R,42,74,81,Ecdat,0.3-1
1,R,73,399,376,ecdfHT,0.1.1
149,R,1559,4475,8513,ecd,0.9.1
2,YAML,80,28,963,ecd,0.9.1
1,Markdown,15,0,23,ecd,0.9.1
41,R,137,62,1290,ecespa,1.1-10
1,Fortran 77,4,111,132,ecespa,1.1-10
2,C,5,1,18,ecespa,1.1-10
2,C++,20,20,165,ECFsup,0.1-2
2,R,13,148,165,ECFsup,0.1-2
73,R,35,1566,4080,Ecfun,0.2-0
1,HTML,114,3,1007,Ecfun,0.2-0
2,C++,2,0,1236,ECGofTestDx,0.4
2,R,24,27,238,ECGofTestDx,0.4
1,C,5,4,14,ECGofTestDx,0.4
10,JavaScript,106,49,1269,ECharts2Shiny,0.2.13
14,R,263,151,881,ECharts2Shiny,0.2.13
1,Markdown,55,0,162,ECharts2Shiny,0.2.13
1,HTML,31,1,149,ECharts2Shiny,0.2.13
29,JavaScript,134,136,9286,echarts4r,0.2.3
31,R,1745,4036,4607,echarts4r,0.2.3
2,CSS,63,27,870,echarts4r,0.2.3
2,Markdown,35,0,152,echarts4r,0.2.3
1,YAML,0,0,41,echarts4r,0.2.3
27,R,420,1312,1802,eChem,1.0.0
1,Markdown,8,0,8,eChem,1.0.0
5,R,153,492,784,echo.find,3.0
1,HTML,44,1,336,echo.find,3.0
14,R,38,20,573,echogram,0.1.1
2,Markdown,4,0,8,echogram,0.1.1
6,JSON,1,0,11556,echor,0.1.2
1,HTML,54,1,1772,echor,0.1.2
11,R,253,447,578,echor,0.1.2
2,Markdown,51,0,206,echor,0.1.2
1,R,38,20,131,ecipex,1.0
1,R,40,84,280,ECLRMC,1.0
2,Markdown,2,0,7,ECLRMC,1.0
8,R,616,2274,2012,eclust,0.1.0
1,HTML,44,6,759,eclust,0.1.0
2,Markdown,30,0,36,eclust,0.1.0
21,R,266,662,1212,ecmwfr,1.2.1
3,HTML,92,3,486,ecmwfr,1.2.1
10,R,49,290,381,ecm,4.4.0
1,Markdown,2,0,3,ecm,4.4.0
32,R,357,417,1607,ecodist,2.0.1
2,C,352,103,730,ecodist,2.0.1
1,HTML,26,1,249,ecodist,2.0.1
2,Markdown,151,0,776,ecoengine,1.11.0
1,HTML,44,3,775,ecoengine,1.11.0
10,R,108,419,472,ecoengine,1.11.0
90,R,3651,7713,10576,EcoGenetics,1.2.1-5
1,Markdown,13,0,23,EcoGenetics,1.2.1-5
6,R,35,90,99,Ecohydmod,1.0.0
39,R,130,106,904,EcoHydRology,0.4.12.1
2,R,655,102,1719,EcoIndR,1.6
14,R,1729,1426,5619,ecolMod,1.2.6
2,Fortran 77,85,65,265,ecolMod,1.2.6
1,C,3,1,4,ecolMod,1.2.6
14,R,342,358,1282,ecolottery,1.0.0
2,HTML,59,2,570,ecolottery,1.0.0
10,R,317,499,882,ECoL,0.2.0
1,Markdown,40,0,79,ECoL,0.2.0
2,R,71,66,163,EconDemand,1.0
2,Fortran 90,180,205,775,EcoNetGen,0.2.3
8,R,120,183,364,EcoNetGen,0.2.3
2,Markdown,63,0,172,EcoNetGen,0.2.3
1,C,8,0,27,EcoNetGen,0.2.3
5,R,66,94,356,econetwork,0.2
1,Markdown,9,0,11,econetwork,0.2
57,R,421,915,2600,econet,0.1.81
1,TeX,88,4,625,econet,0.1.81
1,Markdown,6,0,10,econet,0.1.81
14,R,227,339,1026,economiccomplexity,0.1.2
1,HTML,31,1,668,economiccomplexity,0.1.2
25,R,182,1143,1238,econullnetr,0.1.0.1
16,SVG,0,0,1179,econullnetr,0.1.0.1
1,HTML,31,1,676,econullnetr,0.1.0.1
2,Markdown,18,0,58,econullnetr,0.1.0.1
3,R,53,77,617,ecoreg,0.2.2
5,R,129,95,254,ecoseries,0.1.5
18,R,562,1366,1128,EcoSimR,0.1.0
4,HTML,100,4,1114,EcoSimR,0.1.0
6,R,645,781,2642,ecosim,1.3-1
39,C,1542,3069,7173,ECOSolveR,0.5.2
50,C/C++ Header,654,1285,3706,ECOSolveR,0.5.2
10,R,89,329,577,ECOSolveR,0.5.2
1,HTML,57,3,227,ECOSolveR,0.5.2
5,make,65,104,154,ECOSolveR,0.5.2
5,MATLAB,21,36,135,ECOSolveR,0.5.2
4,Markdown,43,0,82,ECOSolveR,0.5.2
1,Python,4,13,18,ECOSolveR,0.5.2
1,Bourne Shell,3,0,6,ECOSolveR,0.5.2
13,R,28,1468,608,ecospace,1.3.1
1,HTML,32,1,319,ecospace,1.3.1
26,R,1226,1629,4773,ecospat,3.0
4,R,142,915,803,ecotoxicology,1.0.1
11,R,385,549,871,ecotox,1.4.0
1,Markdown,33,0,56,ecotox,1.4.0
18,R,251,257,1124,EcoTroph,1.6
24,R,1633,1317,9276,ecoval,1.2.4
6,R,33,993,1385,EcoVirtual,1.1
18,C,742,869,4094,eco,4.0-1
35,R,375,1365,1811,eco,4.0-1
7,C/C++ Header,27,54,120,eco,4.0-1
3,C++,175,250,1511,ecp,3.1.1
5,R,69,164,390,ecp,3.1.1
1,C,2,1,7,ecp,3.1.1
79,R,425,2077,2568,ecr,2.1.0
11,C,264,397,1403,ecr,2.1.0
1,HTML,27,1,146,ecr,2.1.0
6,C/C++ Header,66,133,115,ecr,2.1.0
1,Markdown,4,0,10,ecr,2.1.0
10,R,15,346,186,ectotemp,0.1.2
2,Markdown,30,0,59,ectotemp,0.1.2
10,R,118,245,596,ed50,0.1.1
24,R,7,1341,24,eda4treeR,0.2.0
2,Markdown,7,0,17,eda4treeR,0.2.0
10,R,88,219,596,edarf,1.1.1
1,HTML,27,1,127,edarf,1.1.1
2,Markdown,10,0,30,edarf,1.1.1
1,HTML,26,1,218,EDA,1.2
4,R,21,151,179,EDA,1.2
2,R,16,473,684,edcc,1.0-0
3,C++,168,171,964,edci,1.1-3
3,R,114,38,698,edci,1.1-3
1,C,4,4,16,edci,1.1-3
1,C/C++ Header,2,0,9,edci,1.1-3
1,HTML,31,1,395,eddi,0.0.1
4,R,33,49,140,eddi,0.0.1
2,Markdown,22,0,63,eddi,0.0.1
133,R,1638,1311,6041,edeaR,0.8.2
2,HTML,52,2,484,edeaR,0.8.2
1,Markdown,9,0,10,edeaR,0.8.2
4,R,43,52,230,edeR,1.0.0
1,Markdown,1,0,3,edeR,1.0.0
3,C,92,124,574,edesign,1.0-13
7,R,29,0,562,edesign,1.0-13
16,Fortran 77,123,1167,537,edesign,1.0-13
3,C/C++ Header,33,4,66,edesign,1.0-13
9,R,1,69,140,EDFIR,1.0
15,R,318,888,2658,edfReader,1.2.1
1,HTML,34,1,794,edfReader,1.2.1
1,Markdown,28,0,31,edfReader,1.2.1
1,HTML,61,7,332,edfun,0.2.0
3,R,164,417,139,edfun,0.2.0
2,Markdown,55,0,71,edfun,0.2.0
3,R,46,128,163,edf,1.0.0
20,HTML,17075,123,342681,edgarWebR,1.0.0
80,R,306,916,56181,edgarWebR,1.0.0
2,Markdown,59,0,251,edgarWebR,1.0.0
11,R,460,583,972,edgar,2.0.1
4,JavaScript,35,15,226,edgebundleR,0.1.4
1,JSON,0,0,222,edgebundleR,0.1.4
4,R,15,106,161,edgebundleR,0.1.4
2,Markdown,52,0,153,edgebundleR,0.1.4
1,CSS,1,0,36,edgebundleR,0.1.4
1,YAML,0,0,12,edgebundleR,0.1.4
3,R,32,13,125,edgeCorr,1.0
5,R,12,0,164,edgeRun,1.0.9
63,R,820,2395,2003,EDISON,1.1.1
6,R,145,271,472,editData,0.1.2
1,HTML,26,1,120,editData,0.1.2
2,Markdown,48,0,68,editData,0.1.2
31,C,5946,5336,34242,EditImputeCont,1.1.4
62,C/C++ Header,2344,3617,14380,EditImputeCont,1.1.4
30,C++,2346,1603,12908,EditImputeCont,1.1.4
7,R,196,52,446,EditImputeCont,1.1.4
92,R,1383,2511,6191,editrules,2.9.3
1,HTML,4,0,23,editrules,2.9.3
7,C++,167,81,786,eDMA,1.5-3
7,R,122,6,522,eDMA,1.5-3
1,Markdown,8,0,19,eDMA,1.5-3
4,C/C++ Header,0,0,19,eDMA,1.5-3
5,C,504,296,1610,EDMeasure,1.2.0
17,R,223,601,948,EDMeasure,1.2.0
2,Markdown,35,0,88,EDMeasure,1.2.0
10,R,147,73,908,edrGraphicalTools,2.2
1,C,18,20,117,edrGraphicalTools,2.2
7,R,29,65,567,EDR,0.6-6
1,Fortran 77,0,18,177,EDR,0.6-6
1,HTML,26,1,339,edstan,1.0.6
2,R,64,369,174,edstan,1.0.6
153,R,3249,6053,20723,EdSurvey,2.3.2
1,HTML,80,3,374,EdSurvey,2.3.2
9,R,8,497,625,educineq,0.1.0
14,R,246,2233,1032,eechidna,1.3.0
1,HTML,28,1,890,eechidna,1.3.0
11,R,606,402,1487,eefAnalytics,1.0.6
1,R,5,7,59,eegkitdata,1.0
16,R,126,292,853,eegkit,1.0-4
2,R,53,38,146,eel,1.1
14,R,427,787,1214,eemR,1.0.1
2,HTML,62,2,1151,eemR,1.0.1
1,SVG,1,1,823,eemR,1.0.1
2,Markdown,79,0,121,eemR,1.0.1
29,R,251,851,885,EEM,1.1.1
2,HTML,253,13,680,EEM,1.1.1
32,R,188,902,1446,eeptools,1.2.2
1,HTML,28,1,510,eeptools,1.2.2
2,Markdown,76,0,338,eeptools,1.2.2
6,R,104,935,850,eesim,0.1.0
1,HTML,31,1,616,eesim,0.1.0
16,R,361,302,1435,EFA.MRFA,1.0.5
23,R,1884,437,3241,EFAutilities,2.0.0
1,HTML,27,1,695,EFAutilities,2.0.0
2,Markdown,14,0,20,EFAutilities,2.0.0
3,R,137,344,528,EFDR,1.0
3,HTML,91,3,507,EFDR,1.0
11,C/C++ Header,735,813,2239,effectFusion,1.1.1
36,R,550,592,1864,effectFusion,1.1.1
9,C++,317,270,1085,effectFusion,1.1.1
1,C,4,0,19,effectFusion,1.1.1
20,R,1169,690,3727,EffectLiteR,0.4-3
16,R,142,292,1154,effectR,1.0.2
1,HTML,26,1,255,effectR,1.0.2
2,Markdown,87,0,213,effectR,1.0.2
1,R,60,7,169,effectsizescr,0.1.0
5,R,15,16,42,EffectsRelBaseline,0.5
12,R,169,635,400,EffectStars2,0.1-2
5,R,234,159,2645,EffectStars,1.9
16,R,354,493,4095,effects,4.1-1
18,R,275,11,909,EffectTreat,0.4
1,HTML,214,8,698,EfficientMaxEigenpair,0.1.4
15,R,240,473,671,EfficientMaxEigenpair,0.1.4
1,Markdown,0,0,6,EfficientMaxEigenpair,0.1.4
12,R,0,0,288,efflog,1.0
7,R,146,167,635,effsize,0.7.6
4,R,58,168,344,efreadr,0.2.2
1,Markdown,5,0,6,efreadr,0.2.2
4,R,129,290,680,EFS,1.0.3
13,R,161,657,1085,efts,0.9-0
2,HTML,55,2,580,efts,0.9-0
2,Markdown,30,0,84,efts,0.9-0
28,R,286,1478,1123,EGAnet,0.7
1,HTML,27,1,146,EGAnet,0.7
3,R,85,282,438,ega,2.0.0
1,HTML,33,1,154,ega,2.0.0
9,R,319,638,1898,egcm,1.0.12
1,Markdown,24,0,80,egcm,1.0.12
2,C/C++ Header,706,175,4017,eggCounts,2.2
19,R,167,185,1179,eggCounts,2.2
2,C++,51,2,196,eggCounts,2.2
1,Markdown,74,0,68,eggCounts,2.2
2,HTML,62,2,1089,egg,0.4.5
9,R,128,314,679,egg,0.4.5
1,Markdown,22,0,27,egg,0.4.5
35,R,545,1320,2165,egor,0.19.1
1,HTML,31,1,834,egor,0.19.1
1,Markdown,6,0,8,egor,0.19.1
9,R,258,829,3162,egoTERGM,2.1.1
1,HTML,31,1,416,egoTERGM,2.1.1
1,Markdown,2,0,2,egoTERGM,2.1.1
10,R,333,638,1606,EGRETci,2.0.3
2,HTML,88,2,896,EGRETci,2.0.3
1,Markdown,32,0,111,EGRETci,2.0.3
111,R,1560,4295,7107,EGRET,3.0.2
3,HTML,90,3,1100,EGRET,3.0.2
1,Markdown,111,0,475,EGRET,3.0.2
1,TeX,31,207,310,EGRET,3.0.2
11,R,173,208,318,eGST,1.0.0
1,HTML,30,1,176,eGST,1.0.0
2,Markdown,25,0,70,eGST,1.0.0
72,R,883,2759,6910,eha,2.6.0
20,C,1063,1077,4792,eha,2.6.0
15,Fortran 77,408,602,1318,eha,2.6.0
14,C/C++ Header,150,38,493,eha,2.6.0
1,Markdown,240,0,354,eha,2.6.0
1,HTML,27,1,232,eha,2.6.0
22,R,97,121,1160,eHOF,1.8
10,R,176,582,778,EHRtemporalVariability,1.0.1
1,HTML,46,3,601,EHRtemporalVariability,1.0.1
2,Markdown,26,0,34,EHRtemporalVariability,1.0.1
3,R,1,0,171,EHR,0.1-3
1,R,49,0,82,EIAdata,0.0.3
15,R,101,364,636,eia,0.3.2
1,HTML,31,1,364,eia,0.3.2
2,Markdown,28,0,97,eia,0.3.2
12,R,119,76,1602,eiCompare,2.1
2,R,14,4,69,eigeninv,2011.8-1
12,R,109,266,244,eigenmodel,1.11
1,Markdown,2,0,2,eigenmodel,1.11
1,R,19,0,52,eigenprcomp,1.0
3,HTML,138,9,1473,eikosograms,0.1.1
8,R,185,544,749,eikosograms,0.1.1
1,R,90,33,354,EILA,0.1-2
46,R,340,28,2212,eiPack,0.1-9
6,C,434,123,1136,eiPack,0.1-9
1,C/C++ Header,16,0,22,eiPack,0.1-9
3,R,55,304,363,eiPartialID,0.1.2
2,HTML,56,2,190,eiPartialID,0.1.2
2,C++,10,6,83,eive,2.3
2,R,11,5,58,eive,2.3
1,C,2,1,7,eive,2.3
5,R,256,239,1319,eivtools,0.1-8
5,C,224,228,935,eiwild,0.6.7
13,R,193,909,827,eiwild,0.6.7
1,C/C++ Header,4,0,16,eiwild,0.6.7
29,R,98,663,1144,eixport,0.3.6
1,Markdown,42,0,54,eixport,0.3.6
2,HTML,52,2,725,EIX,1.0
12,R,216,582,646,EIX,1.0
12,R,333,542,2202,ei,1.3-3
4,TeX,52,87,374,ei,1.3-3
2,Bourne Shell,19,27,41,ei,1.3-3
7,R,65,240,709,EKMCMC,0.1.0
14,R,65,302,430,EL2Surv,1.1
1,R,0,27,66,elasso,1.1
27,R,216,697,881,ElastH,0.3.1
7,R,61,79,207,elasticIsing,0.2
1,R,23,0,669,elasticnet,1.1.1
8,R,398,755,986,elasticsearchr,0.3.1
1,HTML,27,1,474,elasticsearchr,0.3.1
2,Markdown,122,0,260,elasticsearchr,0.3.1
13,JSON,0,0,24514,elastic,1.0.0
98,R,822,4389,4843,elastic,1.0.0
4,Markdown,444,0,1543,elastic,1.0.0
2,HTML,263,14,1079,elastic,1.0.0
1,YAML,13,0,40,elastic,1.0.0
1,R,417,596,820,elec.strat,0.1.1
1,C,54,117,105,elec.strat,0.1.1
2,R,483,337,2633,EleChemr,1.1.0
22,R,309,1430,770,electionsBR,0.3.1
1,HTML,31,1,501,electionsBR,0.3.1
2,Markdown,27,0,68,electionsBR,0.3.1
8,R,36,32,184,electoral,0.1.1
1,Markdown,13,0,36,electoral,0.1.1
7,R,140,263,679,elect,1.2
4,R,473,416,1373,elec,0.1.2.1
9,R,3269,1049,9424,elementR,1.3.6
1,CSS,69,4,204,elementR,1.3.6
3,R,3,5,45,ElemStatLearn,2015.6.26.2
1,HTML,466,4,1238,elevatr,0.2.0
10,R,107,265,405,elevatr,0.2.0
1,Markdown,16,0,28,elevatr,0.2.0
2,R,2,33,20,elexr,1.0
1,Markdown,9,0,19,elexr,1.0
4,R,70,107,281,elhmc,1.1.0
7,R,182,1459,1651,ELISAtools,0.1.0
1,Markdown,0,0,2,ELISAtools,0.1.0
39,R,58,946,964,elitism,1.0.4
2,R,41,43,202,elliplot,1.2.0
11,R,24,3,356,ellipse,0.4.1
9,R,32,83,146,ellipsis,0.2.0.1
2,C,23,2,97,ellipsis,0.2.0.1
2,Markdown,31,0,82,ellipsis,0.2.0.1
5,R,305,351,2576,elliptic,1.4-0
1,SVG,1,1,118,elliptic,1.4-0
17,R,219,263,366,elmNNRcpp,1.0.1
2,C++,201,63,350,elmNNRcpp,1.0.1
1,HTML,126,1,257,elmNNRcpp,1.0.1
1,C,4,4,38,elmNNRcpp,1.0.1
2,Markdown,21,0,22,elmNNRcpp,1.0.1
2,R,32,99,241,ELMR,1.0
1,R,88,90,132,ELMSO,1.0.0
1,HTML,32,1,460,EloChoice,0.29.4
13,R,114,408,371,EloChoice,0.29.4
2,C++,42,21,162,EloChoice,0.29.4
7,R,212,442,414,EloOptimized,0.3.0
2,Markdown,21,0,42,EloOptimized,0.3.0
60,R,728,2270,2608,EloRating,0.46.8
4,C++,52,38,219,EloRating,0.46.8
1,Markdown,13,0,10,EloRating,0.46.8
42,R,394,797,1681,elo,2.0.0
1,HTML,33,2,821,elo,2.0.0
6,C++,51,25,371,elo,2.0.0
2,Markdown,77,0,91,elo,2.0.0
5,R,129,140,538,ElstonStewart,1.1
15,R,310,545,2229,ELT,1.6
36,R,106,214,901,ELYP,0.7-5
2,C,9,0,38,ELYP,0.7-5
1,C/C++ Header,5,0,6,ELYP,0.7-5
1,R,124,13,607,EL,1.0
2,C,22,55,156,EL,1.0
1,C/C++ Header,0,0,1,EL,1.0
2,R,26,0,170,EM.Fuzzy,1.0
8,R,92,92,112,EMAtools,0.1.3
1,Markdown,9,0,13,EMAtools,0.1.3
4,HTML,123,4,1493,emax.glm,0.1.2
25,R,186,491,555,emax.glm,0.1.2
1,Markdown,3,0,8,emax.glm,0.1.2
10,R,382,188,1688,EMA,1.4.5
12,R,279,1120,1561,EMbC,2.0.1
2,C++,22,14,142,EMbC,2.0.1
1,Markdown,16,0,15,EMbC,2.0.1
15,R,401,813,2222,embed,0.0.3
1,Markdown,11,0,11,embed,0.0.3
76,R,1221,3732,4149,embryogrowth,7.4.1
8,C++,123,42,642,Emcdf,0.1.2
7,R,62,160,182,Emcdf,0.1.2
5,C/C++ Header,34,68,110,Emcdf,0.1.2
61,C,996,1712,4768,EMCluster,0.2-12
68,R,628,682,2956,EMCluster,0.2-12
7,TeX,60,11,455,EMCluster,0.2-12
8,C/C++ Header,101,191,313,EMCluster,0.2-12
5,Bourne Shell,13,0,55,EMCluster,0.2-12
1,Markdown,10,0,18,EMCluster,0.2-12
5,R,395,223,2633,EMC,1.3
2,C,285,127,1600,EMC,1.3
2,C/C++ Header,60,85,174,EMC,1.3
7,R,49,162,691,emdbook,1.3.11
2,C,159,150,846,emdist,0.3-1
1,C/C++ Header,20,34,34,emdist,0.3-1
1,R,4,1,14,emdist,0.3-1
37,R,706,1423,3490,emdi,1.1.5
1,Markdown,12,0,32,emdi,1.1.5
3,R,206,76,1194,EMD,1.5.8
1,C,132,85,619,EMD,1.5.8
6,R,12,8,63,emg,1.0.7
10,R,229,577,686,emhawkes,0.9.0
1,HTML,44,1,461,emhawkes,0.9.0
1,Markdown,1,0,2,emhawkes,0.9.0
86,C++,1139,645,3779,emIRT,0.0.8
80,C/C++ Header,324,78,1129,emIRT,0.0.8
12,R,217,115,905,emIRT,0.0.8
30,R,150,961,1255,EmissV,0.665.1.0
1,Markdown,17,0,59,EmissV,0.665.1.0
8,R,224,522,657,EmiStatR,1.2.2.0
76,XSD,796,142,54974,emld,0.2.0
118,XML,505,205,16838,emld,0.2.0
7,JSON,0,0,1092,emld,0.2.0
22,R,319,325,997,emld,0.2.0
1,HTML,28,1,404,emld,0.2.0
4,Markdown,57,0,213,emld,0.2.0
1,TeX,1,106,77,eMLEloglin,1.0.1
1,R,34,3,70,eMLEloglin,1.0.1
15,XML,45,94,12023,EML,2.0.0
38,R,595,869,3962,EML,2.0.0
2,HTML,62,2,882,EML,2.0.0
2,SVG,3,2,792,EML,2.0.0
4,Markdown,65,0,275,EML,2.0.0
2,JSON,0,0,245,EML,2.0.0
2,JavaScript,103,40,244,EML,2.0.0
2,CSS,5,32,19,EML,2.0.0
1,YAML,1,0,10,EML,2.0.0
27,R,556,1795,2326,EMMAgeo,0.9.6
14,R,64,9,288,emma,0.1-0
1,R,125,262,400,emme2,0.9
51,R,1148,5082,6295,emmeans,1.4
13,HTML,411,214,4315,emmeans,1.4
2,Markdown,82,0,364,emmeans,1.4
1,CSS,7,0,28,emmeans,1.4
7,R,252,210,2977,EMMIXcskew,0.9-5
3,C++,270,112,718,EMMIXgene,0.1.1
4,R,143,235,579,EMMIXgene,0.1.1
2,Markdown,15,0,26,EMMIXgene,0.1.1
1,C/C++ Header,2,0,4,EMMIXgene,0.1.1
36,R,676,198,2626,EMMIXmfa,2.0.7
2,C,12,5,58,EMMIXmfa,2.0.7
10,C,1125,353,1349,EMMIXskew,1.0.3
11,Fortran 77,885,301,1249,EMMIXskew,1.0.3
1,R,499,60,988,EMMIXskew,1.0.3
1,C/C++ Header,194,50,357,EMMIXskew,1.0.3
4,R,266,146,421,EMMLi,0.0.3
3,R,66,9,244,EMMREML,3.1
13,C,440,377,2670,emoa,0.5-0
25,R,137,645,631,emoa,0.5-0
7,C/C++ Header,84,156,171,emoa,0.5-0
1,HTML,32,11,217,emojifont,0.5.2
5,R,35,149,147,emojifont,0.5.2
2,Markdown,19,0,33,emojifont,0.5.2
7,R,220,206,852,emon,1.3.2
3,R,42,100,145,emov,0.1.1
1,Markdown,12,0,47,emov,0.1.1
9,R,71,136,254,empichar,1.0.0
2,C++,29,46,218,empichar,1.0.0
2,C/C++ Header,14,4,105,empichar,1.0.0
2,Markdown,12,0,29,empichar,1.0.0
11,R,115,1007,1721,EmpiricalCalibration,2.0.0
2,Markdown,59,0,116,EmpiricalCalibration,2.0.0
5,R,0,0,194,empiricalFDR.DESeq2,1.0.3
8,R,29,124,671,emplik2,1.21
41,R,324,662,1832,emplik,1.0-4.3
2,C,38,23,166,emplik,1.0-4.3
1,C/C++ Header,5,0,7,emplik,1.0-4.3
3,R,15,68,50,EMP,2.0.5
4,R,70,74,774,EMSaov,2.3
6,R,52,266,469,EMSC,0.9.0
5,R,168,208,616,EMSHS,1.0.0
1,HTML,83,3,227,EMSHS,1.0.0
14,R,64,20,370,EMSNM,1.0
2,Markdown,62,0,179,emstreeR,2.2.0
6,R,41,352,133,emstreeR,2.2.0
2,C++,15,19,35,emstreeR,2.2.0
10,R,445,1528,2931,ems,1.2.7
1,R,63,3,179,EMT,1.1
4,R,109,76,848,emulator,1.2-20
1,HTML,80,3,562,emulator,1.2-20
117,R,4874,10245,22012,emuR,2.0.2
8,JSON,18,0,11597,emuR,2.0.2
6,SVG,0,0,1915,emuR,2.0.2
3,HTML,96,6,628,emuR,2.0.2
3,Markdown,84,0,277,emuR,2.0.2
7,TeX,122,36,228,emuR,2.0.2
4,C++,144,37,505,EMVS,1.0
6,R,79,21,259,EMVS,1.0
1,C/C++ Header,4,0,25,EMVS,1.0
1,TeX,0,0,3,EMVS,1.0
48,R,435,2151,2294,enaR,3.0.0
15,R,151,112,1053,EncDNA,1.0.2
1,R,17,198,163,encode,0.3.6
10,R,66,254,276,encryptr,0.1.3
2,Markdown,79,0,145,encryptr,0.1.3
26,R,140,183,661,enc,0.2.1
2,Markdown,30,0,92,enc,0.2.1
2,C,11,0,69,enc,0.2.1
1,C/C++ Header,0,0,2,enc,0.2.1
2,R,0,0,439,endogenous,1.0
5,C,278,314,1162,endogMNP,0.2-1
7,R,36,9,452,endogMNP,0.2-1
3,C/C++ Header,9,0,23,endogMNP,0.2-1
7,C,671,975,2584,endorse,1.6.1
5,R,132,31,837,endorse,1.6.1
5,C/C++ Header,19,10,94,endorse,1.6.1
1,R,63,125,333,endtoend,2.29
1,R,96,0,167,EnergyOnlineCPM,1.0
15,R,0,153,30,energyr,0.1.2
2,Markdown,9,0,29,energyr,0.1.2
17,R,152,182,1064,energy,1.7-6
5,C,154,224,884,energy,1.7-6
10,C++,98,106,579,energy,1.7-6
2,Markdown,41,0,124,energy,1.7-6
21,R,181,173,1525,enetLTS,0.1.0
21,R,149,70,2073,eNetXplorer,1.0.2
5,R,40,161,202,english,1.2-3
1,HTML,31,1,168,english,1.2-3
1,TeX,1,0,6,english,1.2-3
2,R,3,4,66,EngrExpt,0.1-8
25,R,115,438,237,engsoccerdata,0.1.5
2,Markdown,137,0,199,engsoccerdata,0.1.5
10,R,2,0,1713,ENiRG,1.0.1
1,HTML,27,1,860,ENMeval,0.3.0
21,R,175,183,759,ENMeval,0.3.0
2,Markdown,8,0,307,ENMeval,0.3.0
10,R,158,77,895,ENmisc,1.2-7
20,R,294,1482,1552,enpls,6.1
1,HTML,93,3,683,enpls,6.1
1,CSS,47,4,163,enpls,6.1
2,Markdown,65,0,88,enpls,6.1
1,HTML,67,2,205,enrichR,2.0
3,R,15,93,105,enrichR,2.0
1,Markdown,33,0,70,enrichR,2.0
8,R,27,87,237,enrichvs,0.0.5
17,R,316,1337,2252,enrichwith,0.2
3,HTML,81,3,1442,enrichwith,0.2
2,Markdown,57,0,188,enrichwith,0.2
7,R,15,5,161,EnsCat,1.1
11,R,134,64,833,EnsembleBase,1.0.2
138,R,1803,747,4558,ensembleBMA,5.1.5
4,R,64,38,250,EnsembleCV,0.8
90,R,1697,180,4955,ensembleMOS,0.8.2
3,R,39,33,260,EnsemblePCReg,1.1.1
3,R,47,32,244,EnsemblePenReg,0.7
1,R,240,354,458,ensemblepp,1.0-0
1,HTML,29,1,87,ensembleR,0.1.0
2,R,25,36,14,ensembleR,0.1.0
2,HTML,56,2,1614,ensr,0.1.0
6,R,55,229,184,ensr,0.1.0
1,Markdown,14,0,38,ensr,0.1.0
1,HTML,123,6,458,ensurer,1.1
9,R,82,378,185,ensurer,1.1
1,Markdown,25,0,77,ensurer,1.1
73,R,804,811,5552,entropart,1.6-1
1,HTML,30,1,315,entropart,1.6-1
2,Markdown,128,0,168,entropart,1.6-1
1,C,141,4,552,EntropyEstimation,1.2
1,R,31,2,214,EntropyEstimation,1.2
1,R,21,23,1028,EntropyExplorer,1.1
11,R,163,582,958,EntropyMCMC,1.0.4
2,C,9,18,46,EntropyMCMC,1.0.4
11,R,152,293,332,entropy,1.2.1
23,R,78,528,504,envalysis,0.3.3
