week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1986-10-19,20,3909550,A Little Like Magic,Lyceum Theatre,20000,NA,10,NA,2000,919,0,0,4
1986-10-19,20,3909550,Arsenic and Old Lace,46th Street Theatre,143997,NA,20.44,NA,7046,1404,0.6273,8,0
1986-10-19,20,3909550,Big River,Eugene O'Neill Theatre,197419,NA,32.9,NA,6001,1018,0.7369,8,0
1986-10-19,20,3909550,Cats,Winter Garden Theatre,464449,NA,38.59,NA,12037,1482,1.0153,8,0
1986-10-19,20,3909550,Flamenco Puro,Mark Hellinger Theatre,150000,NA,30,NA,5000,1603,0.3899,5,3
1986-10-19,20,3909550,I'm Not Rappaport,Booth Theatre,160126,NA,27.03,NA,5924,783,0.9457,8,0
1986-10-19,20,3909550,Into the Light,Neil Simon Theatre,35334,NA,13.08,NA,2702,1334,0.2532,0,8
1986-10-19,20,3909550,La Cage aux Folles,Palace Theatre,349328,NA,32.04,NA,10903,1683,0.8098,8,0
1986-10-19,20,3909550,Me and My Girl,Marquis Theatre,448590,NA,36.26,NA,12372,1592,0.9714,8,0
1986-10-19,20,3909550,"Mummenschanz: ""The New Show""",Helen Hayes Theatre,10000,NA,8.33,NA,1200,499,0.3006,8,0
1986-10-19,20,3909550,Oh! Calcutta!,Edison Theatre,60432,NA,15.46,NA,3908,499,0.712,11,0
1986-10-19,20,3909550,Raggedy Ann,Nederlander Theatre,70244,NA,16.8,NA,4182,1158,0.4514,5,3
1986-10-19,20,3909550,Rowan Atkinson at the Atkinson,Brooks Atkinson Theatre,24692,NA,21.23,NA,1163,1080,0.1538,7,0
1986-10-19,20,3909550,Social Security,Ethel Barrymore Theatre,197116,NA,28.56,NA,6902,1088,0.793,8,0
1986-10-19,20,3909550,Song and Dance,Royale Theatre,153305,NA,31.39,NA,4884,1039,0.5876,8,0
1986-10-19,20,3909550,Sweet Charity,Minskoff Theatre,403414,NA,36.27,NA,11123,1621,0.8577,8,0
1986-10-19,20,3909550,The House of Blue Leaves,Plymouth Theatre,131749,NA,23.88,NA,5516,1025,0.6727,8,0
1986-10-19,20,3909550,The Mystery of Edwin Drood,Imperial Theatre,299204,NA,32.7,NA,9150,1425,0.8026,8,0
1986-10-19,20,3909550,You Never Can Tell,Circle in the Square Theatre,86518,NA,19.74,NA,4382,682,0.8032,8,0
1986-10-26,21,3848405,42nd Street,St. James Theatre,281040,NA,32.14,NA,8745,1655,0.6605,8,0
1986-10-26,21,3848405,A Chorus Line,Sam S. Shubert Theatre,217158,NA,29.82,NA,7283,1472,0.6185,8,0
1986-10-26,21,3848405,A Little Like Magic,Lyceum Theatre,35000,NA,17.5,NA,2000,919,0,1,7
1986-10-26,21,3848405,Arsenic and Old Lace,46th Street Theatre,143524,NA,20.06,NA,7156,1404,0.6371,8,0
1986-10-26,21,3848405,Big River,Eugene O'Neill Theatre,196903,NA,30.82,NA,6389,1018,0.7845,8,0
1986-10-26,21,3848405,Cats,Winter Garden Theatre,463477,NA,38.52,NA,12031,1482,1.0148,8,0
1986-10-26,21,3848405,Flamenco Puro,Mark Hellinger Theatre,154289,NA,29.47,NA,5235,1603,0.4082,8,0
1986-10-26,21,3848405,I'm Not Rappaport,Booth Theatre,163960,NA,27.33,NA,6000,783,0.9579,8,0
1986-10-26,21,3848405,Into the Light,Neil Simon Theatre,32646,NA,17.83,NA,1831,1334,0.1716,6,2
1986-10-26,21,3848405,La Cage aux Folles,Palace Theatre,351493,NA,32.16,NA,10929,1683,0.8117,8,0
1986-10-26,21,3848405,Me and My Girl,Marquis Theatre,461331,NA,37.14,NA,12423,1592,0.9754,8,0
1986-10-26,21,3848405,"Mummenschanz: ""The New Show""",Helen Hayes Theatre,10000,NA,8.33,NA,1200,499,0.3006,8,0
1986-10-26,21,3848405,Oh! Calcutta!,Edison Theatre,62822,NA,15.45,NA,4066,499,0.7408,11,0
1986-10-26,21,3848405,Social Security,Ethel Barrymore Theatre,198187,NA,28.04,NA,7068,1088,0.812,8,0
1986-10-26,21,3848405,Song and Dance,Royale Theatre,146138,NA,30.5,NA,4792,1039,0.5765,8,0
1986-10-26,21,3848405,Sweet Charity,Minskoff Theatre,412543,NA,41.57,NA,9924,1621,0.7653,8,0
1986-10-26,21,3848405,The House of Blue Leaves,Plymouth Theatre,131175,NA,23.23,NA,5647,1025,0.6887,8,0
1986-10-26,21,3848405,The Mystery of Edwin Drood,Imperial Theatre,294193,NA,32.32,NA,9103,1425,0.7985,8,0
1986-10-26,21,3848405,You Never Can Tell,Circle in the Square Theatre,92526,NA,19.65,NA,4709,682,0.8631,8,0
1986-11-02,22,3379049,42nd Street,St. James Theatre,217993,NA,31.75,NA,6866,1655,0.5186,8,0
1986-11-02,22,3379049,A Chorus Line,Sam S. Shubert Theatre,182432,NA,29.45,NA,6195,1472,0.5261,8,0
1986-11-02,22,3379049,A Little Like Magic,Lyceum Theatre,35000,NA,14,NA,2500,919,0,8,0
1986-11-02,22,3379049,Arsenic and Old Lace,46th Street Theatre,117450,NA,19.61,NA,5990,1404,0.5333,8,0
1986-11-02,22,3379049,Big River,Eugene O'Neill Theatre,155925,NA,31.62,NA,4931,1018,0.6055,8,0
1986-11-02,22,3379049,Cats,Winter Garden Theatre,460704,NA,38.34,NA,12017,1482,1.0136,8,0
1986-11-02,22,3379049,Flamenco Puro,Mark Hellinger Theatre,173977,NA,30.07,NA,5785,1603,0.4511,8,0
1986-11-02,22,3379049,I'm Not Rappaport,Booth Theatre,151179,NA,26.11,NA,5790,783,0.9243,8,0
1986-11-02,22,3379049,La Cage aux Folles,Palace Theatre,277436,NA,30.84,NA,8995,1683,0.6681,8,0
1986-11-02,22,3379049,Me and My Girl,Marquis Theatre,471691,NA,37.95,NA,12428,1592,0.9758,8,0
1986-11-02,22,3379049,Oh! Calcutta!,Edison Theatre,53673,NA,15.24,NA,3522,499,0.6416,11,0
1986-11-02,22,3379049,Social Security,Ethel Barrymore Theatre,173241,NA,27.88,NA,6213,1088,0.7138,8,0
1986-11-02,22,3379049,Song and Dance,Royale Theatre,123798,NA,30.98,NA,3996,1039,0.4808,8,0
1986-11-02,22,3379049,Sweet Charity,Minskoff Theatre,293153,NA,34.49,NA,8500,1621,0.6555,8,0
1986-11-02,22,3379049,The Front Page,Vivian Beaumont Theater,31630,NA,15.73,NA,2011,1108,0.363,0,5
1986-11-02,22,3379049,The House of Blue Leaves,Plymouth Theatre,118594,NA,23.95,NA,4952,1025,0.6039,8,0
1986-11-02,22,3379049,The Mystery of Edwin Drood,Imperial Theatre,257279,NA,32.37,NA,7948,1425,0.6972,8,0
1986-11-02,22,3379049,You Never Can Tell,Circle in the Square Theatre,83894,NA,19.25,NA,4359,682,0.7989,8,0
1986-11-09,23,3979725,42nd Street,St. James Theatre,277875,NA,32.94,NA,8435,1655,0.6371,8,0
1986-11-09,23,3979725,A Chorus Line,Sam S. Shubert Theatre,233307,NA,29.04,NA,8033,1472,0.6822,8,0
1986-11-09,23,3979725,A Little Like Magic,Lyceum Theatre,35000,NA,14,NA,2500,919,0,8,0
1986-11-09,23,3979725,Arsenic and Old Lace,46th Street Theatre,155488,NA,21.57,NA,7210,1404,0.6419,8,0
1986-11-09,23,3979725,Big River,Eugene O'Neill Theatre,205818,NA,32.33,NA,6367,1018,0.7818,8,0
1986-11-09,23,3979725,Cats,Winter Garden Theatre,459012,NA,38.24,NA,12004,1482,1.0125,8,0
1986-11-09,23,3979725,Flamenco Puro,Mark Hellinger Theatre,221897,NA,29.54,NA,7512,1603,0.5858,8,0
1986-11-09,23,3979725,I'm Not Rappaport,Booth Theatre,164335,NA,27.7,NA,5933,783,0.9472,8,0
1986-11-09,23,3979725,La Cage aux Folles,Palace Theatre,326146,NA,29.87,NA,10918,1683,0.8109,8,0
1986-11-09,23,3979725,Me and My Girl,Marquis Theatre,472935,NA,38.05,NA,12430,1592,0.976,8,0
1986-11-09,23,3979725,Oh Coward!,Helen Hayes Theatre,20000,NA,11.11,NA,1800,499,0.4509,0,8
1986-11-09,23,3979725,Oh! Calcutta!,Edison Theatre,73686,NA,15.26,NA,4828,499,0.8796,11,0
1986-11-09,23,3979725,Social Security,Ethel Barrymore Theatre,220281,NA,29.44,NA,7482,1088,0.8596,8,0
1986-11-09,23,3979725,Song and Dance,Royale Theatre,151684,NA,32.36,NA,4688,1039,0.564,8,0
1986-11-09,23,3979725,Sweet Charity,Minskoff Theatre,342920,NA,35.17,NA,9751,1621,0.7519,8,0
1986-11-09,23,3979725,The Front Page,Vivian Beaumont Theater,79813,NA,14.6,NA,5465,1108,0.6165,0,8
1986-11-09,23,3979725,The House of Blue Leaves,Plymouth Theatre,144830,NA,23.86,NA,6071,1025,0.7404,8,0
1986-11-09,23,3979725,The Mystery of Edwin Drood,Imperial Theatre,298112,NA,33.42,NA,8920,1425,0.7825,8,0
1986-11-09,23,3979725,You Never Can Tell,Circle in the Square Theatre,96586,NA,19.61,NA,4926,682,0.9029,8,0
1986-11-16,24,3808702,42nd Street,St. James Theatre,250838,NA,32.42,NA,7737,1655,0.5844,8,0
1986-11-16,24,3808702,A Chorus Line,Sam S. Shubert Theatre,220383,NA,30.45,NA,7237,1472,0.6146,8,0
1986-11-16,24,3808702,A Little Like Magic,Lyceum Theatre,35000,NA,11.67,NA,3000,919,0,8,0
1986-11-16,24,3808702,Arsenic and Old Lace,46th Street Theatre,154713,NA,20.26,NA,7638,1404,0.68,8,0
1986-11-16,24,3808702,Big River,Eugene O'Neill Theatre,192228,NA,31.85,NA,6036,1018,0.7412,8,0
1986-11-16,24,3808702,Cats,Winter Garden Theatre,460410,NA,38.31,NA,12018,1482,1.0137,8,0
1986-11-16,24,3808702,Flamenco Puro,Mark Hellinger Theatre,231739,NA,30.81,NA,7522,1603,0.5866,8,0
1986-11-16,24,3808702,I'm Not Rappaport,Booth Theatre,156545,NA,26.74,NA,5854,783,0.9345,8,0
1986-11-16,24,3808702,La Cage aux Folles,Palace Theatre,306591,NA,28.85,NA,10627,1683,0.7893,8,0
1986-11-16,24,3808702,Me and My Girl,Marquis Theatre,480183,NA,38.64,NA,12427,1592,0.9757,8,0
1986-11-16,24,3808702,Oh Coward!,Helen Hayes Theatre,20000,NA,11.11,NA,1800,499,0.4509,0,8
1986-11-16,24,3808702,Oh! Calcutta!,Edison Theatre,70032,NA,15.45,NA,4533,499,0.8258,11,0
1986-11-16,24,3808702,Smile,Lunt-Fontanne Theatre,95356,NA,21.37,NA,4462,1488,0.9996,0,3
1986-11-16,24,3808702,Social Security,Ethel Barrymore Theatre,208319,NA,28.39,NA,7337,1088,0.8429,8,0
1986-11-16,24,3808702,Sweet Charity,Minskoff Theatre,320855,NA,35,NA,9166,1621,0.7068,8,0
1986-11-16,24,3808702,The Front Page,Vivian Beaumont Theater,85535,NA,15.5,NA,5520,1108,0.6227,0,8
1986-11-16,24,3808702,The House of Blue Leaves,Plymouth Theatre,126862,NA,23.98,NA,5291,1025,0.6452,8,0
1986-11-16,24,3808702,The Mystery of Edwin Drood,Imperial Theatre,296423,NA,33.03,NA,8975,1425,0.7873,8,0
1986-11-16,24,3808702,You Never Can Tell,Circle in the Square Theatre,96690,NA,20.3,NA,4763,682,0.873,8,0
1986-11-23,25,3738186,42nd Street,St. James Theatre,234357,NA,32.64,NA,7181,1655,0.5424,8,0
1986-11-23,25,3738186,A Chorus Line,Sam S. Shubert Theatre,189810,NA,29.18,NA,6505,1472,0.5524,8,0
1986-11-23,25,3738186,A Little Like Magic,Lyceum Theatre,35000,NA,11.67,NA,3000,919,0,8,0
1986-11-23,25,3738186,Arsenic and Old Lace,46th Street Theatre,129053,NA,18.89,NA,6831,1404,0.6082,8,0
1986-11-23,25,3738186,Big River,Eugene O'Neill Theatre,182010,NA,31.47,NA,5784,1018,0.7102,8,0
1986-11-23,25,3738186,Cats,Winter Garden Theatre,458942,NA,38.18,NA,12020,1482,1.0138,8,0
1986-11-23,25,3738186,Flamenco Puro,Mark Hellinger Theatre,240004,NA,29.05,NA,8263,1603,0.6443,8,0
1986-11-23,25,3738186,I'm Not Rappaport,Booth Theatre,143622,NA,26.66,NA,5387,783,0.86,8,0
1986-11-23,25,3738186,La Cage aux Folles,Palace Theatre,299784,NA,31.35,NA,9562,1683,0.7102,8,0
1986-11-23,25,3738186,Me and My Girl,Marquis Theatre,476876,NA,38.36,NA,12432,1592,0.9761,8,0
1986-11-23,25,3738186,Oh Coward!,Helen Hayes Theatre,20000,NA,11.11,NA,1800,499,0.4509,8,0
1986-11-23,25,3738186,Oh! Calcutta!,Edison Theatre,55708,NA,15.31,NA,3638,499,0.6628,11,0
1986-11-23,25,3738186,Smile,Lunt-Fontanne Theatre,251068,NA,25.06,NA,10018,1488,0.8416,0,8
1986-11-23,25,3738186,Social Security,Ethel Barrymore Theatre,184575,NA,28.55,NA,6465,1088,0.7428,8,0
1986-11-23,25,3738186,Sweet Charity,Minskoff Theatre,292086,NA,35.11,NA,8319,1621,0.6415,8,0
1986-11-23,25,3738186,The Front Page,Vivian Beaumont Theater,88232,NA,15.54,NA,5678,1108,0.6406,1,7
1986-11-23,25,3738186,The House of Blue Leaves,Plymouth Theatre,114576,NA,22.9,NA,5003,1025,0.6101,8,0
1986-11-23,25,3738186,The Mystery of Edwin Drood,Imperial Theatre,275971,NA,32.67,NA,8446,1425,0.7409,8,0
1986-11-23,25,3738186,You Never Can Tell,Circle in the Square Theatre,66512,NA,20.11,NA,3308,682,0.6063,8,0
1986-11-30,26,4493604,42nd Street,St. James Theatre,310292,NA,33.43,NA,9282,1655,0.7011,8,0
1986-11-30,26,4493604,A Chorus Line,Sam S. Shubert Theatre,258123,NA,31.59,NA,8170,1472,0.6938,8,0
1986-11-30,26,4493604,A Little Like Magic,Lyceum Theatre,35000,NA,11.67,NA,3000,919,0,8,0
1986-11-30,26,4493604,Arsenic and Old Lace,46th Street Theatre,164651,NA,23.87,NA,6898,1404,0.6141,8,0
1986-11-30,26,4493604,Big River,Eugene O'Neill Theatre,271925,NA,36.7,NA,7410,1018,0.9099,8,0
1986-11-30,26,4493604,Broadway Bound,Broadhurst Theatre,202977,NA,28.1,NA,7224,1186,0.7614,0,8
1986-11-30,26,4493604,Cats,Winter Garden Theatre,471718,NA,39,NA,12094,1482,1.0201,8,0
1986-11-30,26,4493604,Flamenco Puro,Mark Hellinger Theatre,259589,NA,31.32,NA,8287,1603,0.6462,8,0
1986-11-30,26,4493604,I'm Not Rappaport,Booth Theatre,154694,NA,27.52,NA,5622,783,0.8975,8,0
1986-11-30,26,4493604,La Cage aux Folles,Palace Theatre,321360,NA,31.09,NA,10337,1683,0.7678,8,0
1986-11-30,26,4493604,Me and My Girl,Marquis Theatre,492073,NA,39.58,NA,12432,1592,0.9761,8,0
1986-11-30,26,4493604,Oh Coward!,Helen Hayes Theatre,25000,NA,13.89,NA,1800,499,0.4509,8,0
1986-11-30,26,4493604,Oh! Calcutta!,Edison Theatre,60524,NA,15.44,NA,3920,499,0.7142,11,0
1986-11-30,26,4493604,Smile,Lunt-Fontanne Theatre,288108,NA,35.8,NA,8047,1488,0.676,8,0
1986-11-30,26,4493604,Social Security,Ethel Barrymore Theatre,169663,NA,29.68,NA,5717,1088,0.6568,8,0
1986-11-30,26,4493604,Sweet Charity,Minskoff Theatre,348051,NA,38.2,NA,9112,1621,0.7027,8,0
1986-11-30,26,4493604,The Front Page,Vivian Beaumont Theater,116973,NA,19.65,NA,5952,1108,0.6715,8,0
1986-11-30,26,4493604,The House of Blue Leaves,Plymouth Theatre,149227,NA,25.56,NA,5838,1025,0.712,8,0
1986-11-30,26,4493604,The Mystery of Edwin Drood,Imperial Theatre,321995,NA,34.46,NA,9344,1425,0.8196,8,0
1986-11-30,26,4493604,You Never Can Tell,Circle in the Square Theatre,71661,NA,22.85,NA,3136,682,0.5748,8,0
1986-12-07,27,3914019,42nd Street,St. James Theatre,278191,NA,33.2,NA,8380,1655,0.6329,8,0
1986-12-07,27,3914019,A Chorus Line,Sam S. Shubert Theatre,206834,NA,29.37,NA,7042,1472,0.598,8,0
1986-12-07,27,3914019,A Little Like Magic,Lyceum Theatre,35000,NA,11.67,NA,3000,919,0,8,0
1986-12-07,27,3914019,Arsenic and Old Lace,46th Street Theatre,156643,NA,21.16,NA,7403,1404,0.6591,8,0
1986-12-07,27,3914019,Big River,Eugene O'Neill Theatre,236613,NA,34.05,NA,6948,1018,0.8531,8,0
1986-12-07,27,3914019,Broadway Bound,Broadhurst Theatre,179728,NA,29.91,NA,6009,1186,0.6333,4,4
1986-12-07,27,3914019,Cats,Winter Garden Theatre,457576,NA,38.19,NA,11983,1482,1.0107,8,0
1986-12-07,27,3914019,I'm Not Rappaport,Booth Theatre,143012,NA,27.17,NA,5264,783,0.8404,8,0
1986-12-07,27,3914019,La Cage aux Folles,Palace Theatre,304565,NA,29.49,NA,10329,1683,0.7672,8,0
1986-12-07,27,3914019,Me and My Girl,Marquis Theatre,469967,NA,37.8,NA,12432,1592,0.9761,8,0
1986-12-07,27,3914019,Oh Coward!,Helen Hayes Theatre,20000,NA,11.11,NA,1800,499,0.4509,8,0
1986-12-07,27,3914019,Oh! Calcutta!,Edison Theatre,58482,NA,15.36,NA,3807,499,0.6936,11,0
1986-12-07,27,3914019,Smile,Lunt-Fontanne Theatre,252571,NA,31.6,NA,7994,1488,0.6715,8,0
1986-12-07,27,3914019,Social Security,Ethel Barrymore Theatre,168632,NA,29.34,NA,5747,1088,0.6603,8,0
1986-12-07,27,3914019,Sweet Charity,Minskoff Theatre,355604,NA,37.84,NA,9397,1621,0.7246,8,0
1986-12-07,27,3914019,The Front Page,Vivian Beaumont Theater,121234,NA,17.44,NA,6952,1108,0.7843,8,0
1986-12-07,27,3914019,The House of Blue Leaves,Plymouth Theatre,130786,NA,22.97,NA,5695,1025,0.6945,8,0
1986-12-07,27,3914019,The Mystery of Edwin Drood,Imperial Theatre,282284,NA,33.41,NA,8448,1425,0.7411,8,0
1986-12-07,27,3914019,You Never Can Tell,Circle in the Square Theatre,56297,NA,20.74,NA,2714,682,0.4974,8,0
1986-12-14,28,3812903,42nd Street,St. James Theatre,253095,NA,32.69,NA,7742,1655,0.5847,8,0
1986-12-14,28,3812903,A Chorus Line,Sam S. Shubert Theatre,200307,NA,31.24,NA,6412,1472,0.5445,8,0
1986-12-14,28,3812903,Arsenic and Old Lace,46th Street Theatre,141322,NA,20.96,NA,6742,1404,0.6002,8,0
1986-12-14,28,3812903,Big River,Eugene O'Neill Theatre,213329,NA,33.47,NA,6373,1018,0.7825,8,0
1986-12-14,28,3812903,Broadway Bound,Broadhurst Theatre,257625,NA,29.43,NA,8754,1186,0.9226,8,0
1986-12-14,28,3812903,Cats,Winter Garden Theatre,455174,NA,38,NA,11978,1482,1.0103,8,0
1986-12-14,28,3812903,I'm Not Rappaport,Booth Theatre,129560,NA,26.5,NA,4889,783,0.7805,8,0
1986-12-14,28,3812903,La Cage aux Folles,Palace Theatre,280745,NA,29.51,NA,9515,1683,0.7067,8,0
1986-12-14,28,3812903,Me and My Girl,Marquis Theatre,482072,NA,38.78,NA,12432,1592,0.9761,8,0
1986-12-14,28,3812903,Oh Coward!,Helen Hayes Theatre,20000,NA,11.11,NA,1800,499,0.4509,8,0
1986-12-14,28,3812903,Oh! Calcutta!,Edison Theatre,51812,NA,15.23,NA,3401,499,0.6196,11,0
1986-12-14,28,3812903,Smile,Lunt-Fontanne Theatre,220419,NA,30.79,NA,7158,1488,0.6013,8,0
1986-12-14,28,3812903,Social Security,Ethel Barrymore Theatre,148726,NA,28.99,NA,5130,1088,0.5894,8,0
1986-12-14,28,3812903,Sweet Charity,Minskoff Theatre,309392,NA,37.08,NA,8343,1621,0.6434,8,0
1986-12-14,28,3812903,The Front Page,Vivian Beaumont Theater,125853,NA,18.87,NA,6670,1108,0.7525,8,0
1986-12-14,28,3812903,The House of Blue Leaves,Plymouth Theatre,115240,NA,21.48,NA,5364,1025,0.6541,8,0
1986-12-14,28,3812903,The Mystery of Edwin Drood,Imperial Theatre,302519,NA,33.43,NA,9049,1425,0.7938,8,0
1986-12-14,28,3812903,Wild Honey,Virginia Theatre,59652,NA,19.69,NA,3030,1260,0.6012,0,4
1986-12-14,28,3812903,You Never Can Tell,Circle in the Square Theatre,46061,NA,19.91,NA,2313,682,0.4239,8,0
1986-12-21,29,3218987,42nd Street,St. James Theatre,174810,NA,32.52,NA,5375,1655,0.406,8,0
1986-12-21,29,3218987,A Chorus Line,Sam S. Shubert Theatre,143065,NA,29.43,NA,4862,1472,0.4129,8,0
1986-12-21,29,3218987,Arsenic and Old Lace,46th Street Theatre,90047,NA,20.16,NA,4466,1404,0.3976,8,0
1986-12-21,29,3218987,Big River,Eugene O'Neill Theatre,155551,NA,31.56,NA,4929,1018,0.6052,8,0
1986-12-21,29,3218987,Broadway Bound,Broadhurst Theatre,264868,NA,28.61,NA,9257,1186,0.9757,8,0
1986-12-21,29,3218987,Cats,Winter Garden Theatre,452311,NA,38.14,NA,11859,1482,1.0003,8,0
1986-12-21,29,3218987,I'm Not Rappaport,Booth Theatre,103193,NA,24.79,NA,4163,783,0.6646,8,0
1986-12-21,29,3218987,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,57338,NA,14.33,NA,4002,1072,0.5333,0,7
1986-12-21,29,3218987,La Cage aux Folles,Palace Theatre,209125,NA,26.96,NA,7757,1683,0.5761,8,0
1986-12-21,29,3218987,Me and My Girl,Marquis Theatre,479818,NA,38.64,NA,12418,1592,0.975,8,0
1986-12-21,29,3218987,Oh Coward!,Helen Hayes Theatre,20000,NA,11.11,NA,1800,499,0.4509,8,0
1986-12-21,29,3218987,Oh! Calcutta!,Edison Theatre,34538,NA,14.79,NA,2335,499,0.4679,10,0
1986-12-21,29,3218987,Smile,Lunt-Fontanne Theatre,147035,NA,31.01,NA,4741,1488,0.3983,8,0
1986-12-21,29,3218987,Social Security,Ethel Barrymore Theatre,82874,NA,28.36,NA,2922,1088,0.3357,8,0
1986-12-21,29,3218987,Sweet Charity,Minskoff Theatre,202419,NA,35.15,NA,5759,1621,0.4441,8,0
1986-12-21,29,3218987,The Front Page,Vivian Beaumont Theater,115794,NA,17.68,NA,6548,1108,0.7387,8,0
1986-12-21,29,3218987,The House of Blue Leaves,Plymouth Theatre,91170,NA,21.53,NA,4234,1025,0.5163,8,0
1986-12-21,29,3218987,The Mystery of Edwin Drood,Imperial Theatre,232635,NA,31.84,NA,7307,1425,0.641,8,0
1986-12-21,29,3218987,Wild Honey,Virginia Theatre,131441,NA,19.37,NA,6785,1260,0.6731,4,4
1986-12-21,29,3218987,You Never Can Tell,Circle in the Square Theatre,30955,NA,18.25,NA,1696,682,0.3109,8,0
1986-12-28,30,4405477,42nd Street,St. James Theatre,318061,NA,32.83,NA,9689,1655,0.7318,8,0
1986-12-28,30,4405477,A Chorus Line,Sam S. Shubert Theatre,270351,NA,32.19,NA,8398,1472,0.7131,8,0
1986-12-28,30,4405477,Arsenic and Old Lace,46th Street Theatre,133540,NA,23.86,NA,5597,1404,0.4983,8,0
1986-12-28,30,4405477,Big River,Eugene O'Neill Theatre,240565,NA,36.92,NA,6515,1018,0.8,8,0
1986-12-28,30,4405477,Broadway Bound,Broadhurst Theatre,310156,NA,31.98,NA,9698,1186,1.0221,8,0
1986-12-28,30,4405477,Cats,Winter Garden Theatre,471715,NA,39.02,NA,12090,1482,1.0197,8,0
1986-12-28,30,4405477,I'm Not Rappaport,Booth Theatre,150959,NA,26.24,NA,5753,783,0.9184,8,0
1986-12-28,30,4405477,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,103834,NA,21.8,NA,4763,1072,0.6347,7,0
1986-12-28,30,4405477,La Cage aux Folles,Palace Theatre,308267,NA,32.19,NA,9577,1683,0.7113,8,0
1986-12-28,30,4405477,Me and My Girl,Marquis Theatre,498050,NA,40.06,NA,12432,1592,0.9761,8,0
1986-12-28,30,4405477,Oh Coward!,Helen Hayes Theatre,20000,NA,11.11,NA,1800,499,0.4509,8,0
1986-12-28,30,4405477,Oh! Calcutta!,Edison Theatre,48371,NA,14.71,NA,3288,499,0.7321,9,0
1986-12-28,30,4405477,Smile,Lunt-Fontanne Theatre,159120,NA,31.79,NA,5005,1488,0.4204,8,0
1986-12-28,30,4405477,Social Security,Ethel Barrymore Theatre,125737,NA,25.49,NA,4933,1088,0.5668,8,0
1986-12-28,30,4405477,Stepping Out,John Golden Theatre,54305,NA,18.84,NA,2883,801,0.5999,0,6
1986-12-28,30,4405477,Sweet Charity,Minskoff Theatre,302124,NA,34.44,NA,8772,1621,0.6764,8,0
1986-12-28,30,4405477,Sweet Sue,Royale Theatre,90060,NA,26.16,NA,3442,1010,0.852,0,4
1986-12-28,30,4405477,The Front Page,Vivian Beaumont Theater,140872,NA,21.52,NA,6546,1108,0.7385,8,0
1986-12-28,30,4405477,The House of Blue Leaves,Plymouth Theatre,148933,NA,24.4,NA,6105,1025,0.7445,8,0
1986-12-28,30,4405477,The Mystery of Edwin Drood,Imperial Theatre,343708,NA,35.26,NA,9748,1425,0.8551,8,0
1986-12-28,30,4405477,Wild Honey,Virginia Theatre,123472,NA,24.81,NA,4976,1260,0.4937,8,0
1986-12-28,30,4405477,You Never Can Tell,Circle in the Square Theatre,43277,NA,22.06,NA,1962,682,0.3596,8,0
1987-01-04,31,4843514,42nd Street,St. James Theatre,338327,NA,32.39,NA,10444,1655,0.7888,8,0
1987-01-04,31,4843514,A Chorus Line,Sam S. Shubert Theatre,288258,NA,31.52,NA,9144,1472,0.7765,8,0
1987-01-04,31,4843514,Arsenic and Old Lace,46th Street Theatre,151798,NA,23.64,NA,6422,1404,0.5718,8,0
1987-01-04,31,4843514,Big River,Eugene O'Neill Theatre,238276,NA,33.15,NA,7187,1018,0.8825,8,0
1987-01-04,31,4843514,Broadway Bound,Broadhurst Theatre,319508,NA,32.88,NA,9718,1186,1.0242,8,0
1987-01-04,31,4843514,Cats,Winter Garden Theatre,490426,NA,40.56,NA,12092,1482,1.0199,8,0
1987-01-04,31,4843514,I'm Not Rappaport,Booth Theatre,158019,NA,26.4,NA,5985,783,0.9555,8,0
1987-01-04,31,4843514,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,145224,NA,24.61,NA,5901,1072,0.7864,7,0
1987-01-04,31,4843514,La Cage aux Folles,Palace Theatre,340869,NA,31.72,NA,10746,1683,0.7981,8,0
1987-01-04,31,4843514,Me and My Girl,Marquis Theatre,513678,NA,41.32,NA,12432,1592,0.9761,8,0
1987-01-04,31,4843514,Oh Coward!,Helen Hayes Theatre,20000,NA,11.11,NA,1800,499,0.4509,8,0
1987-01-04,31,4843514,Oh! Calcutta!,Edison Theatre,62074,NA,15.36,NA,4041,499,0.7362,11,0
1987-01-04,31,4843514,Smile,Lunt-Fontanne Theatre,191869,NA,30.92,NA,6206,1488,0.5213,8,0
1987-01-04,31,4843514,Social Security,Ethel Barrymore Theatre,120795,NA,27.49,NA,4394,1088,0.5048,8,0
1987-01-04,31,4843514,Stepping Out,John Golden Theatre,72629,NA,20.76,NA,3499,801,0.546,0,8
1987-01-04,31,4843514,Sweet Charity,Minskoff Theatre,324331,NA,33.78,NA,9600,1621,0.7403,8,0
1987-01-04,31,4843514,Sweet Sue,Royale Theatre,164474,NA,25.11,NA,6550,1010,0.8106,0,8
