loc_id,latitude,longitude,subnational1_code,entry_technique,sub_id,obs_id,Month,Day,Year,PROJ_PERIOD_ID,species_code,how_many,valid,reviewed,day1_am,day1_pm,day2_am,day2_pm,effort_hrs_atleast,snow_dep_atleast,Data_Entry_Method
L1818313,44.0277672,-79.8054581,CA-ON,NA,S85018071,OBS1114559013,4,5,2021,PFW_2021,moudov,2,1,0,1,0,1,0,1.001,0,PFW Mobile App v1.1.17
L12774159,41.9884396,-73.8938419,US-NY,/GOOGLE_MAP/ZOOM:15,S83946787,OBS1101498846,3,21,2021,PFW_2021,tuftit,2,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L40728,42.44191,-79.33536,US-NY,POSTCODE LAT/LONG LOOKUP,S87557908,OBS1147997483,2,20,2021,PFW_2021,tuftit,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L12567322,42.0770828,-93.6828817,US-IA,/GOOGLE_MAP/ZOOM:15,S76296603,OBS1012464503,11,14,2020,PFW_2021,norcar,2,1,0,1,0,1,0,1.001,NA,PFW Web 4.0.4
L612613,49.1629821,-122.6344585,CA-BC,ESRI_WEBSERVICE_STREET,S83867399,OBS1100498742,3,20,2021,PFW_2021,bkcchi,4,1,0,1,0,0,1,1.001,0,PFW Web 4.1.4
L12755051,43.7001979,-71.1401574,US-NH,/GOOGLE_MAP/ZOOM:12,S86095613,OBS1128576663,4,22,2021,PFW_2021,amerob,1,1,0,1,0,0,0,0.001,0,PFW Web 4.1.4
L3154241,42.9105332,-71.3073099,US-NH,/GOOGLE_MAP/ZOOM:17,S77376011,OBS1027391163,12,7,2020,PFW_2021,pinsis,1,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L23208,40.0013552,-77.1101999,US-PA,POSTCODE LAT/LONG LOOKUP,S85124431,OBS1115866740,2,20,2021,PFW_2021,norcar,18,1,0,1,1,1,1,8.001,5,PFW Web 4.1.4
L1831654,40.794989,-72.8505993,US-NY,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:4,S77017227,OBS1022337546,12,3,2020,PFW_2021,whbnut,1,1,0,0,1,0,0,0.001,0,PFW Web 4.1.4
L6476354,39.8935178,-75.3938699,US-PA,/GOOGLE_MAP/ZOOM:18,S77877292,OBS1034431283,12,16,2020,PFW_2021,rewbla,20,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L12808114,40.7184775,-77.9536536,US-PA,/GOOGLE_MAP/ZOOM:15,S79483218,OBS1054435590,1,16,2021,PFW_2021,houspa,10,1,0,1,1,1,1,8.001,0.001,PFW Web 4.1.4
L12817918,43.2041324,-79.9192483,CA-ON,/GOOGLE_MAP/ZOOM:15,S79778860,OBS1058032084,1,16,2021,PFW_2021,moudov,17,1,0,0,1,1,1,1.001,0.001,PFW Web 4.1.4
L10404302,32.5303541,-94.753138,US-TX,/GOOGLE_MAP/ZOOM:15,S81890747,OBS1077549446,1,30,2021,PFW_2021,rebwoo,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L26471,40.66214,-111.83852,US-UT,POSTCODE LAT/LONG LOOKUP,S77878083,OBS1034443029,12,21,2020,PFW_2021,pinsis,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L480203,60.6839388,-137.4609375,CA-YT,STATE/GOOGLE_MAP/ZOOM:11,S84333245,OBS1106345070,3,27,2021,PFW_2021,rebnut,2,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L1930834,38.020607,-92.8189697,US-MO,NA,S84873704,OBS1112914942,3,23,2021,PFW_2021,tuftit,2,1,0,1,1,1,1,1.001,NA,PFW Mobile App v1.1.17
L810239,38.78862,-77.2368774,US-VA,ESRI_WEBSERVICE_STREET,S85745799,OBS1123935902,3,20,2021,PFW_2021,carwre,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L2662137,40.2358199,-75.2927721,US-PA,/GOOGLE_MAP/ZOOM:15,S83528914,OBS1096410424,3,6,2021,PFW_2021,pinwar,1,0,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L10184080,49.803705,-97.1702878,CA-MB,/GOOGLE_MAP/ZOOM:15,S78662120,OBS1044268870,1,2,2021,PFW_2021,whbnut,2,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L2409462,38.86693,-94.692337,US-KS,/GOOGLE_MAP/ZOOM:18,S77458514,OBS1028472627,12,12,2020,PFW_2021,norcar,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L275825,40.492325,-79.877531,US-PA,ESRI_WEBSERVICE_STREET,S78748344,OBS1045326495,1,3,2021,PFW_2021,sonspa,1,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L10140541,45.3437525,-76.0213154,CA-ON,/GOOGLE_MAP/ZOOM:15,S81412706,OBS1073798527,2,13,2021,PFW_2021,bkcchi,4,1,0,1,0,1,0,4.001,NA,PFW Web 4.1.4
L3144881,41.8698405,-80.1477206,US-PA,/GOOGLE_MAP/ZOOM:18,S85116919,OBS1115772743,4,3,2021,PFW_2021,blujay,7,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12890494,44.4495336,-73.0668731,US-VT,/GOOGLE_MAP/ZOOM:15,S77277891,OBS1025979542,12,8,2020,PFW_2021,moudov,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L71685,44.6267328,-63.6135006,CA-NS,POSTCODE LAT/LONG LOOKUP,S83907510,OBS1100986480,2,20,2021,PFW_2021,blujay,5,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L21916,40.5125273,-83.1201365,US-OH,POSTCODE LAT/LONG LOOKUP,S86263651,OBS1130733130,1,2,2021,PFW_2021,daejun,5,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L1926072,46.3810938,-93.9161646,US-MN,/GOOGLE_MAP/ZOOM:-2,S85065525,OBS1115118205,4,6,2021,PFW_2021,dowwoo,1,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L104831,33.81806,-84.35154,US-GA,postal_code,S78940234,OBS1047778856,12,5,2020,PFW_2021,carwre,1,1,0,0,1,0,1,1.001,NA,PFW Web 4.1.4
L6754272,37.5614824,-75.8425283,US-VA,/GOOGLE_MAP/ZOOM:18,S76954021,OBS1021415431,11,16,2020,PFW_2021,norcar,2,1,0,0,1,1,1,4.001,0,PFW Mobile App v1.1.16
L12643563,53.011037,-112.828622,CA-AB,/GOOGLE_MAP/ZOOM:15,S76307350,OBS1012576262,11,14,2020,PFW_2021,dowwoo,1,1,0,1,1,0,1,4.001,15.001,PFW Web 4.0.4
L10297062,45.0159802,-93.2539936,US-MN,/GOOGLE_MAP/ZOOM:15,S78742803,OBS1045247790,1,3,2021,PFW_2021,haiwoo,1,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
L12768477,33.9266542,-83.4949621,US-GA,/GOOGLE_MAP/ZOOM:15,S76483958,OBS1019218274,11,21,2020,PFW_2021,yebsap,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L473982,40.44626,-79.916126,US-PA,ESRI_WEBSERVICE_STREET,S83964277,OBS1101684111,3,20,2021,PFW_2021,moudov,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L2702460,43.0736447,-70.7502848,US-NH,/GOOGLE_MAP/ZOOM:15,S77426581,OBS1028067424,12,12,2020,PFW_2021,chispa,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10165961,47.9618243,-122.0619249,US-WA,/GOOGLE_MAP/ZOOM:17,S77766577,OBS1032819831,12,19,2020,PFW_2021,chbchi,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L8662593,39.424933,-105.312177,US-CO,/GOOGLE_MAP/ZOOM:15,S84393009,OBS1107106059,3,9,2021,PFW_2021,daejun,5,1,0,0,1,1,1,0.001,0.001,PFW Web 4.1.4
L12451356,30.9429863,-96.3685244,US-TX,/GOOGLE_MAP/ZOOM:18,S84324749,OBS1106288692,3,29,2021,PFW_2021,pilwoo,1,1,0,1,1,0,1,4.001,0,PFW Mobile App v1.1.17
L18824,47.3386773,-53.5419479,CA-NL,POSTCODE LAT/LONG LOOKUP,S79474608,OBS1054338683,11,30,2020,PFW_2021,bkcchi,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12732058,43.6602252,-79.5734854,CA-ON,/GOOGLE_MAP/ZOOM:15,S86629804,OBS1135585039,4,29,2021,PFW_2021,norcar,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L682358,40.6899453,-75.6826687,US-PA,ESRI_WEBSERVICE_STREET,S85887626,OBS1125820871,2,8,2021,PFW_2021,whtspa,8,1,0,1,0,1,0,1.001,15.001,PFW Web 4.1.4
L72389,45.3429,-93.27651,US-MN,POSTCODE LAT/LONG LOOKUP,S78158439,OBS1038143482,12,26,2020,PFW_2021,amegfi,12,1,0,1,1,1,0,1.001,15.001,PFW Web 4.1.4
L12714440,43.5728748,-71.1445212,US-NH,/GOOGLE_MAP/ZOOM:17,S77667721,OBS1031476533,12,19,2020,PFW_2021,tuftit,2,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L3152315,38.888678,-77.144052,US-VA,/GOOGLE_MAP/ZOOM:18,S86801640,OBS1137875688,4,29,2021,PFW_2021,dowwoo,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L12729922,37.6152061,-77.59412,US-VA,/GOOGLE_MAP/ZOOM:15,S80662158,OBS1068621739,2,8,2021,PFW_2021,y00033,1,1,0,0,1,0,1,0.001,0,PFW Mobile App v1.1.17
L8267882,42.6649988,-72.0863728,US-MA,/GOOGLE_MAP/ZOOM:15,S83516544,OBS1096268595,3,11,2021,PFW_2021,dowwoo,1,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
L4045755,42.484003800000004,-76.2941376,US-NY,/GOOGLE_MAP/ZOOM:18,S85380010,OBS1119140458,4,10,2021,PFW_2021,bkcchi,1,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L13516384,43.4509056,-71.0862429,US-NH,/GOOGLE_MAP/ZOOM:15,S81927263,OBS1077972907,2,17,2021,PFW_2021,tuftit,3,1,0,1,1,1,0,1.001,15.001,PFW Mobile App v1.1.17
L359512,35.6344535,-97.5194979,US-OK,ESRI_WEBSERVICE_STREET,S89272484,OBS1171040052,2,13,2021,PFW_2021,eursta,4,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.4
L139176,39.1999784,-77.1904107,US-MD,POSTCODE LAT/LONG LOOKUP,S87030811,OBS1140990266,12,30,2020,PFW_2021,dowwoo,1,1,0,1,0,0,1,1.001,0,PFW Web 4.1.4
L8206207,49.954209,-97.0784871,CA-MB,/GOOGLE_MAP/ZOOM:14,S76804848,OBS1019394866,11,28,2020,PFW_2021,haiwoo,1,1,0,1,1,1,1,4.001,0.001,PFW Mobile App v1.1.17
L29908,41.17325,-82.22178,US-OH,POSTCODE LAT/LONG LOOKUP,S82580447,OBS1085381008,2,20,2021,PFW_2021,amegfi,4,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L12756287,39.7146635,-75.7086406,US-DE,/GOOGLE_MAP/ZOOM:15,S85086375,OBS1115409940,4,6,2021,PFW_2021,houfin,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12729046,38.9960236,-76.7357039,US-MD,/GOOGLE_MAP/ZOOM:18,S84238606,OBS1105145334,3,12,2021,PFW_2021,houspa,3,1,0,1,1,1,1,0.001,NA,PFW Web 4.1.4
L12745923,46.7897469,-114.0459939,US-MT,/GOOGLE_MAP/ZOOM:15,S81886037,OBS1077503121,2,12,2021,PFW_2021,houspa,10,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L356114,39.001245,-77.767892,US-VA,ESRI_WEBSERVICE_STREET,S81984082,OBS1078597418,2,17,2021,PFW_2021,houfin,15,1,0,1,1,1,1,0.001,5,PFW Web 4.1.4
L13545539,36.0941226,-82.8640623,US-TN,/GOOGLE_MAP/ZOOM:12,S84099453,OBS1103424650,3,20,2021,PFW_2021,amegfi,9,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L138648,40.5917935,-111.8775101,US-UT,POSTCODE LAT/LONG LOOKUP,S85120500,OBS1115817421,1,16,2021,PFW_2021,eucdov,8,1,0,1,0,0,0,1.001,0,PFW Web 4.1.4
L3452613,39.8807783,-105.3973389,US-CO,/GOOGLE_MAP/ZOOM:15,S77485918,OBS1028869760,12,12,2020,PFW_2021,pinsis,13,1,0,1,1,1,1,0.001,5,PFW Web 4.1.4
L1944187,38.6194992,-121.3580322,US-CA,NA,S82505079,OBS1084523239,2,21,2021,PFW_2021,whbnut,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12948184,33.1480685,-95.6019893,US-TX,/GOOGLE_MAP/ZOOM:15,S83355429,OBS1094347690,3,8,2021,PFW_2021,tuftit,3,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L274458,51.4677504,-112.7760369,CA-AB,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:2,S85102648,OBS1115597668,3,27,2021,PFW_2021,rebnut,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L6456063,32.9971323,-97.1746971,US-TX,/GOOGLE_MAP/ZOOM:18,S81561853,OBS1074809068,2,6,2021,PFW_2021,pinsis,6,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10147168,38.0571969,-78.4585923,US-VA,/GOOGLE_MAP/ZOOM:15,S76575021,OBS1016142797,11,21,2020,PFW_2021,pilwoo,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L131999,38.4490852,-90.0691795,US-IL,PointMaker1.0_2,S77669220,OBS1031501660,12,12,2020,PFW_2021,eursta,8,1,0,1,1,0,1,1.001,0,PFW Web 4.1.4
L1805859,49.0325785,-123.0738688,CA-BC,NA,S81595775,OBS1074995993,2,13,2021,PFW_2021,rebnut,1,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L1341766,32.6136742,-96.9709625,US-TX,ESRI_WEBSERVICE_STREET,S87259470,OBS1144126999,4,16,2021,PFW_2021,houfin,4,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L8453138,41.755648,-71.30109,US-RI,/GOOGLE_MAP/ZOOM:15,S77081920,OBS1023265338,12,5,2020,PFW_2021,daejun,4,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L8305822,50.9369798,-114.0556938,CA-AB,/GOOGLE_MAP/ZOOM:15,S77886321,OBS1034553947,12,12,2020,PFW_2021,bkcchi,3,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
L8504695,44.3541688,-79.655016,CA-ON,/GOOGLE_MAP/ZOOM:15,S86829601,OBS1138295628,4,24,2021,PFW_2021,moudov,3,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10141222,42.3609064,-76.4517331,US-NY,/GOOGLE_MAP/ZOOM:15,S76639743,OBS1017070406,11,21,2020,PFW_2021,bkcchi,4,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L12893085,45.2652104,-75.7176769,CA-ON,/GOOGLE_MAP/ZOOM:18,S80697090,OBS1069043194,2,7,2021,PFW_2021,norcar,8,1,0,1,1,1,0,0.001,15.001,PFW Web 4.1.4
L4001774,39.2324318,-77.6277691,US-VA,/GOOGLE_MAP/ZOOM:18,S83319030,OBS1093956194,3,11,2021,PFW_2021,amegfi,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L464047,42.7703684,-76.7699504,US-NY,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:0,S85878903,OBS1125713479,4,17,2021,PFW_2021,houspa,2,1,0,1,1,1,0,0.001,0,PFW Web 4.1.4
L5127382,29.8845973,-98.2665896,US-TX,/GOOGLE_MAP/ZOOM:15,S77497730,OBS1029055273,12,13,2020,PFW_2021,chispa,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L11001706,35.8437911,-78.6315176,US-NC,/GOOGLE_MAP/ZOOM:15,S78141239,OBS1037948148,12,26,2020,PFW_2021,ruckin,1,1,0,1,1,1,0,4.001,0,PFW Web 4.1.4
L3215375,43.3545639,-70.5033875,US-ME,/GOOGLE_MAP/ZOOM:16,S79314680,OBS1052593476,1,16,2021,PFW_2021,bkcchi,2,1,0,1,1,1,0,0.001,0,PFW Mobile App v1.1.17
L366438,44.525599,-124.067858,US-OR,ESRI_WEBSERVICE_STREET,S81966710,OBS1078348828,2,17,2021,PFW_2021,orejun,5,1,0,1,1,1,1,0.001,0,PFW Mobile App v1.1.17
L100480,38.9645177,-77.2670729,US-VA,postal_code,S77188327,OBS1024689006,11,28,2020,PFW_2021,amerob,12,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L8225304,38.9150078,-77.350933,US-VA,/GOOGLE_MAP/ZOOM:18,S84572533,OBS1109240762,1,16,2021,PFW_2021,haiwoo,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L1800977,37.5127716,-77.5491714,US-VA,NA,S76989757,OBS1021910190,11,28,2020,PFW_2021,carchi,2,1,0,1,0,0,1,1.001,0,PFW Web 4.1.4
L5191341,33.1762812,-94.5424926,US-TX,/GOOGLE_MAP/ZOOM:17,S83255729,OBS1093214178,3,5,2021,PFW_2021,houspa,4,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L13074169,39.8506591,-75.0788015,US-NJ,/GOOGLE_MAP/ZOOM:18,S82292082,OBS1082023481,2,23,2021,PFW_2021,dowwoo,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L1021832,50.1118547,-97.001853,CA-MB,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:4,S80310949,OBS1064518224,1,9,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,5,PFW Mobile App v1.1.17
L12725517,43.8862136,-72.7745479,US-VT,/GOOGLE_MAP/ZOOM:18,S78141370,OBS1037936224,12,26,2020,PFW_2021,bkcchi,6,1,0,1,0,1,0,4.001,0.001,PFW Web 4.1.4
L8108957,42.9331483,-89.47882,US-WI,/GOOGLE_MAP/ZOOM:18,S76592927,OBS1016978901,11,23,2020,PFW_2021,houfin,1,1,0,1,1,1,1,1.001,0.001,PFW Mobile App v1.1.17
L1816179,42.2220039,-74.6075974,US-NY,NA,S77296235,OBS1026278339,12,2,2020,PFW_2021,bkcchi,6,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
L8253315,42.2831801,-71.1221295,US-MA,/GOOGLE_MAP/ZOOM:18,S77426375,OBS1028072031,12,13,2020,PFW_2021,dowwoo,2,1,0,1,0,0,1,4.001,NA,PFW Mobile App v1.1.17
L8085915,43.5803194,-73.05284,US-VT,/GOOGLE_MAP/ZOOM:16,S80711297,OBS1069167386,2,7,2021,PFW_2021,houfin,1,1,0,1,1,1,1,0.001,15.001,PFW Web 4.1.4
L6474617,44.3978845,-76.144824,CA-ON,/GOOGLE_MAP/ZOOM:15,S77296195,OBS1026279804,11,28,2020,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12752988,41.8787319,-88.0481141,US-IL,/GOOGLE_MAP/ZOOM:15,S77298261,OBS1026307547,12,8,2020,PFW_2021,haiwoo,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L5122759,41.8610875,-72.7880126,US-CT,/GOOGLE_MAP/ZOOM:17,S82622436,OBS1085894034,2,28,2021,PFW_2021,bkcchi,3,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L10673037,41.0745096,-73.8546076,US-NY,/GOOGLE_MAP/ZOOM:15,S83041034,OBS1090697146,1,16,2021,PFW_2021,norcar,6,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L2487199,34.01695,-84.253755,US-GA,/GOOGLE_MAP/ZOOM:15,S76605507,OBS1016582765,11,14,2020,PFW_2021,norcar,4,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L6440399,37.2447252,-76.7332149,US-VA,/GOOGLE_MAP/ZOOM:17,S82984687,OBS1090027472,3,6,2021,PFW_2021,rebwoo,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L40845,43.2995097,-70.6386566,US-ME,POSTCODE LAT/LONG LOOKUP,S84793221,OBS1111944444,3,29,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L8435265,44.1184886,-84.584609,US-MI,/GOOGLE_MAP/ZOOM:18,S76485146,OBS1015722713,11,21,2020,PFW_2021,dowwoo,1,1,0,1,1,1,1,4.001,0,PFW Mobile App v1.1.17
L10111404,45.4357435,-79.8991656,CA-ON,/GOOGLE_MAP/ZOOM:16,S84585185,OBS1109441647,3,27,2021,PFW_2021,blujay,4,1,0,1,1,1,1,8.001,0,PFW Mobile App v1.1.17
L5120075,39.2492335,-85.9135312,US-IN,/GOOGLE_MAP/ZOOM:18,S78361897,OBS1040808945,12,25,2020,PFW_2021,eursta,75,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L12728007,44.67217,-76.799898,CA-ON,/GOOGLE_MAP/ZOOM:15,S76238522,OBS1011819175,11,14,2020,PFW_2021,brdowl,1,1,0,0,1,1,0,1.001,0,PFW Web 4.0.4
L12708230,44.200379,-73.810881,US-NY,/GOOGLE_MAP/ZOOM:15,S85078723,OBS1115314678,4,6,2021,PFW_2021,bkcchi,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12630225,40.3907982,-105.1692436,US-CO,/GOOGLE_MAP/ZOOM:15,S80648356,OBS1068482000,2,6,2021,PFW_2021,whbnut,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12619811,44.0753498,-122.9903296,US-OR,/GOOGLE_MAP/ZOOM:15,S76736094,OBS1018422947,11,25,2020,PFW_2021,spotow,1,1,0,0,1,0,1,1.001,0,PFW Mobile App v1.1.17
L8843600,39.2435793,-84.3400723,US-OH,/GOOGLE_MAP/ZOOM:18,S84616730,OBS1109814841,2,19,2021,PFW_2021,moudov,1,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L12744518,40.8949775,-74.4082952,US-NJ,/GOOGLE_MAP/ZOOM:15,S80186535,OBS1063080121,1,23,2021,PFW_2021,tuftit,2,1,0,1,0,0,1,1.001,0.001,PFW Mobile App v1.1.17
L3165511,38.6859545,-75.3863614,US-DE,/GOOGLE_MAP/ZOOM:17,S79119506,OBS1050007978,1,9,2021,PFW_2021,moudov,6,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L2067784,42.9862848,-73.7730217,US-NY,NA,S81257183,OBS1072846648,1,19,2021,PFW_2021,dowwoo,1,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
L20784,42.6072046,-71.3860273,US-MA,POSTCODE LAT/LONG LOOKUP,S84417495,OBS1107411074,11,28,2020,PFW_2021,moudov,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L981021,39.7279106,-104.9263946,US-CO,POSTCODE LAT/LONG LOOKUP,S79075048,OBS1049425754,1,9,2021,PFW_2021,dowwoo,2,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
L616676,33.759138,-84.277835,US-GA,ESRI_WEBSERVICE_STREET,S79587110,OBS1055752326,1,13,2021,PFW_2021,rebwoo,1,1,0,1,1,1,1,8.001,NA,PFW Web 4.1.4
L8241207,35.2389684,-80.733971,US-NC,/GOOGLE_MAP/ZOOM:18,S79237315,OBS1051519690,11,24,2020,PFW_2021,carchi,1,1,0,1,0,0,0,1.001,0,PFW Mobile App v1.1.17
L8164464,44.5523135,-71.5021133,US-NH,/GOOGLE_MAP/ZOOM:14,S85638682,OBS1122575732,4,11,2021,PFW_2021,whbnut,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L5080053,37.5922331,-77.5759838,US-VA,/GOOGLE_MAP/ZOOM:15,S80772692,OBS1069845236,2,9,2021,PFW_2021,houspa,1,1,0,0,1,0,1,1.001,0,PFW Mobile App v1.1.17
L2410048,33.8064622,-78.7111992,US-SC,/GOOGLE_MAP/ZOOM:18,S76306241,OBS1012565262,11,14,2020,PFW_2021,eucdov,32,1,1,1,1,1,1,4.001,0,PFW Web 4.0.4
L14259750,42.8628418,-71.358152,US-NH,/GOOGLE_MAP/ZOOM:15,S84590323,OBS1109505684,2,24,2021,PFW_2021,moudov,3,1,0,1,1,1,0,1.001,15.001,PFW Web 4.1.4
L4072249,35.9259304,-78.9670229,US-NC,/GOOGLE_MAP/ZOOM:15,S82790252,OBS1087834623,2,26,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10157477,38.6956886,-77.493782,US-VA,/GOOGLE_MAP/ZOOM:15,S79312483,OBS1052563753,1,16,2021,PFW_2021,tuftit,3,1,0,1,0,1,0,1.001,0,PFW Mobile App v1.1.17
L190534,37.4134331,-122.1076889,US-CA,PointMaker1.0_2,S84939946,OBS1113785887,4,4,2021,PFW_2021,cedwax,10,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L8212145,44.0136085,-123.1160348,US-OR,/GOOGLE_MAP/ZOOM:15,S84678610,OBS1110543292,4,3,2021,PFW_2021,bkcchi,2,1,0,1,0,1,1,1.001,0,PFW Mobile App v1.1.17
L831689,40.2550125,-75.8878326,US-PA,ESRI_WEBSERVICE_STREET,S87101841,OBS1141948355,3,14,2021,PFW_2021,amegfi,16,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L32625,41.07296,-111.97909,US-UT,POSTCODE LAT/LONG LOOKUP,S82985066,OBS1090026937,3,6,2021,PFW_2021,houspa,16,1,0,1,1,1,1,8.001,0,PFW Web 4.1.4
L11075793,34.7827563,-106.2771463,US-NM,/GOOGLE_MAP/ZOOM:15,S88189555,OBS1156530635,12,12,2020,PFW_2021,houfin,16,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L14218664,33.9007018,-118.4066574,US-CA,/GOOGLE_MAP/ZOOM:15,S84411405,OBS1107356900,3,11,2021,PFW_2021,amegfi,1,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L12714525,30.0387922,-98.1410035,US-TX,/GOOGLE_MAP/ZOOM:17,S86432025,OBS1132949623,4,24,2021,PFW_2021,pinsis,4,1,0,1,0,0,1,1.001,0,PFW Web 4.1.4
L10137692,35.1116456,-85.1568685,US-TN,/GOOGLE_MAP/ZOOM:15,S85198952,OBS1116829855,4,3,2021,PFW_2021,norcar,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L8600335,41.4268368,-87.1814117,US-IN,/GOOGLE_MAP/ZOOM:15,S83162220,OBS1092080442,2,3,2021,PFW_2021,daejun,3,1,0,1,0,1,0,4.001,15.001,PFW Web 4.1.4
L10478473,40.0247636,-83.016445,US-OH,/GOOGLE_MAP/ZOOM:15,S86221666,OBS1131960570,4,24,2021,PFW_2021,bnhcow,1,1,0,1,0,1,1,1.001,0,PFW Mobile App v1.1.17
L274255,35.094546,-77.100466,US-NC,POSTCODE LAT/LONG LOOKUP,S76877049,OBS1020317784,11,28,2020,PFW_2021,moudov,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L71685,44.6267328,-63.6135006,CA-NS,POSTCODE LAT/LONG LOOKUP,S77119940,OBS1023740296,11,14,2020,PFW_2021,bkcchi,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12851576,43.0021154,-82.3895314,CA-ON,/GOOGLE_MAP/ZOOM:12,S77263147,OBS1025786887,12,7,2020,PFW_2021,bkcchi,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L4040190,39.271405,-76.943409,US-MD,/GOOGLE_MAP/ZOOM:15,S77623052,OBS1030851867,12,16,2020,PFW_2021,dowwoo,3,1,0,1,1,1,1,0.001,5,PFW Web 4.1.4
