reported_date_time,reported_date_time_utc,posted_date,city,state,country_code,shape,reported_duration,duration_seconds,summary,has_images,day_part
2013-03-23T00:02:00Z,2013-03-23T00:02:00Z,2013-04-12,Groton,MA,US,fireball,10 seconds,10,"Fireball over I-495 in Groton, MA.",FALSE,astronomical dusk
2013-03-22T23:58:00Z,2013-03-22T23:58:00Z,2013-05-15,Millsboro,DE,US,fireball,3-7 seconds,7,I was walking dog on march 22 2013..saw sparkling fire ball steam across early night sky ..then its disapeared or burned out.,FALSE,civil dusk
2013-03-22T23:56:00Z,2013-03-22T23:56:00Z,2013-05-15,Staten Island,NY,US,fireball,10 seconds,10,"Object with a glowing blue shield and fire following seen in Staten Island, New York.",FALSE,astronomical dusk
2013-03-22T23:30:00Z,2013-03-22T23:30:00Z,2013-05-15,Solon,ME,US,fireball,10 seconds,10,Fireball with tail lasted 5 to 10 seconds.,FALSE,nautical dusk
2013-03-21T03:45:00Z,2013-03-21T03:45:00Z,2013-05-15,Bellingham,WA,US,fireball,20 minutes,1200,"Four fire like orbs appeared individually, gliding through the sky  all traveling in the same direction at a low  altitude.",FALSE,astronomical dusk
2013-03-21T00:00:00Z,2013-03-21T00:00:00Z,2013-05-15,New Orleans,LA,US,fireball,5 minutes,300,It was so strange. I was outside waiting for my boyfriend to come outside. I was looking up at the sky and all of a sudden I saw a seri,FALSE,afternoon
2013-03-20T01:00:00Z,2013-03-20T01:00:00Z,2013-05-15,New Paltz,NY,US,fireball,3 minutes,180,"Brilliantly colored orange oval shaped object, seen from very close range.",FALSE,night
2013-03-17T04:00:00Z,2013-03-17T04:00:00Z,2013-05-15,Sydney,NS,CA,fireball,40 seconds,40,"Driving on grand lake road, noticed a large orange/green glow ripping across the sky with a lit up tail before disappearing, over grand",FALSE,night
2013-03-16T03:30:00Z,2013-03-16T03:30:00Z,2013-07-03,North Bay,ON,CA,fireball,20 seconds,20,"Orange-Yellow Small Solid Light Appearing from the South East (North Bay, Ontario).",FALSE,night
2013-03-16T01:19:00Z,2013-03-16T01:19:00Z,2013-08-30,Alabaster,AL,US,fireball,3 minutes,180,Large group of glowing orbs over my house!!,FALSE,astronomical dusk
2013-03-15T09:00:00Z,2013-03-15T09:00:00Z,2013-05-15,Grand Terrace,CA,US,fireball,4 minutes,240,"Fireball realeases two blinking lights and disappears over San Bernardino, CA.",FALSE,night
2013-03-11T23:00:00Z,2013-03-11T23:00:00Z,2013-05-15,Tuscaloosa,AL,US,fireball,2 minutes,120,"I have seen an orange, slow-moving, smokeless fireball moving through the sky above the University of Alabama.",FALSE,afternoon
2013-03-11T16:15:00Z,2013-03-11T16:15:00Z,2013-05-15,Honolulu,HI,US,fireball,5 seconds,5,Bright  fireball steaking over Waikiki.,FALSE,nautical dawn
2013-03-10T22:45:00Z,2013-03-10T22:45:00Z,2013-05-15,Glendale,CA,US,fireball,30 minutes,1800,"My husband I were in balcony and suddenly noticed this lights, orangish round and moving. They were very up there so immediatley I knew",FALSE,afternoon
2013-03-10T10:00:00Z,2013-03-10T10:00:00Z,2013-06-02,Tacoma,WA,US,fireball,15 minutes,900,ORANGE FIREBALL THAT FELL BACK TO EARTH WAS CARRIED BY A LARGE CLEAR PLASTIC BAG. ((NUFORC Note:  Hot-air balloon?  PD)),FALSE,night
2013-03-10T07:05:00Z,2013-03-10T07:05:00Z,2013-05-15,Merced,CA,US,fireball,2 minutes,120,Orange bright light is sky,FALSE,night
2013-03-10T06:00:00Z,2013-03-10T06:00:00Z,2013-04-12,Long Beach,CA,US,fireball,1 minute,60,Orange light slowly moving through sky then disappearing,FALSE,night
2013-03-10T05:12:00Z,2013-03-10T05:12:00Z,2013-05-15,Portland,OR,US,fireball,2 minutes,120,Light? Fireball?,FALSE,night
2013-03-09T09:08:00Z,2013-03-09T09:08:00Z,2013-04-12,Seattle,WA,US,fireball,3 minutes,180,"White/orange orb seen near Golden Gardens, Seattle",FALSE,night
2013-03-09T07:00:00Z,2013-03-09T07:00:00Z,2014-03-18,Ventura,CA,US,fireball,30 minutes,1800,V-shaped Objects in Skies of Ventura Ca.,FALSE,night
2013-03-09T02:15:00Z,2013-03-09T02:15:00Z,2013-04-12,Akron,OH,US,fireball,5 seconds,5,Bright white fireball in the northwest sky over Akron. Steakhouse downward from left to right.,FALSE,night
2013-03-09T02:15:00Z,2013-03-09T02:15:00Z,2013-05-15,Aurora,IL,US,fireball,20 seconds,20,Three orange lights in formation.,FALSE,night
2013-03-08T05:09:00Z,2013-03-08T05:09:00Z,2013-05-15,Pittsburg,KS,US,fireball,10 seconds,10,White fireball seen for about 10 seconds moving from west to east,FALSE,night
2013-03-07T02:20:00Z,2013-03-07T02:20:00Z,2013-05-15,Pueblo,CO,US,fireball,3 seconds,3,Yellow fireballs spotted  in evenning sky west of Pueblo Co.,FALSE,night
2013-03-04T04:57:00Z,2013-03-04T04:57:00Z,2013-04-12,Bullhead City,AZ,US,fireball,12 seconds,12,One fireball seen in the skygoing from north to south no sound was not going very fast about 1500 ft. high,FALSE,night
2013-03-04T02:00:00Z,2013-03-04T02:00:00Z,2013-04-12,Cranston,RI,US,fireball,1 minute,60,"Orange ball of light hovering at a low altitude in cranston, vanishes then reappears seconds later in diff location",FALSE,night
2013-03-03T06:17:00Z,2013-03-03T06:17:00Z,2013-04-12,Seattle,WA,US,fireball,3-5 minutes,300,Orange fireballs.,FALSE,night
2013-03-03T06:00:00Z,2013-03-03T06:00:00Z,2013-04-12,Cameron Park,CA,US,fireball,10-15 minutes,900,We saw 6 firey type objects.,FALSE,night
2013-03-03T02:00:00Z,2013-03-03T02:00:00Z,2013-04-12,DeBary,FL,US,fireball,3 minutes,180,Round slow moving ball at 9 pm.,FALSE,night
2013-03-03T04:00:00Z,2013-03-03T04:00:00Z,2013-03-03,San Jose,CA,US,fireball,2 minutes,120,"Two bright orange lights drifting in formation over San Jose foothills, one breaking off in a tight maneuver.",FALSE,night
2013-03-03T00:07:00Z,2013-03-03T00:07:00Z,2013-03-03,Akron,OH,US,fireball,6 minutes,360,"Bright, slow moving, orange lighted orb traveling through sky then vanishes.",FALSE,nautical dusk
2013-03-02T03:05:00Z,2013-03-02T03:05:00Z,2013-03-03,Virginia Beach,VA,US,fireball,55 seconds,55,An orange-reddish light was seen over Virginia Beach.,FALSE,night
2013-03-02T01:20:00Z,2013-03-02T01:20:00Z,2013-03-03,Lake Jackson,TX,US,fireball,45-60 seconds,60,"Bright yellow-orange light decending onto Lake Jackson,TX.",FALSE,nautical dusk
2013-02-28T01:10:00Z,2013-02-28T01:10:00Z,2013-02-28,Tequesta,FL,US,fireball,10 minutes,600,15+ Red/Orange Fireballs Over Florida.,FALSE,night
2013-02-27T03:00:00Z,2013-02-27T03:00:00Z,2013-03-03,Columbia,MO,US,fireball,2-3 minutes,180,Single large fireball traveling SSE with no decrease in altitude for two minutes before abruptly extinguishing.,FALSE,night
2013-02-26T14:30:00Z,2013-02-26T14:30:00Z,2013-02-28,Woodville,TX,US,fireball,hour,3600,Large red fire ball and several white lights.,FALSE,morning
2013-02-22T12:20:00Z,2013-02-22T12:20:00Z,2013-02-28,Buffalo,NY,US,fireball,1-2 minutes,120,4 flame colored lights moving east to west,FALSE,morning
2013-02-21T01:00:00Z,2013-02-21T01:00:00Z,2013-02-28,Marathon,FL,US,fireball,5 minutes,300,Orange and red fire ball.,FALSE,night
2013-02-20T00:00:00Z,2013-02-20T00:00:00Z,2013-02-28,North Lauderdale,FL,US,fireball,5 minutes,300,"Last night at my home in North Lauderdale,FL I saw three orange balls floating in the sky.  They were a minute behind each other.",FALSE,nautical dusk
2013-02-18T07:00:00Z,2013-02-18T07:00:00Z,2020-05-15,Austin,TX,US,fireball,5 minutes,300,Small orange orb with low humming sound low to the ground,FALSE,night
2013-02-17T20:00:00Z,2013-02-17T20:00:00Z,2014-02-21,Forest Grove,OR,US,fireball,20 minutes,1200,"Red, orange fireballs in mid day.",FALSE,morning
2013-02-17T06:20:00Z,2013-02-17T06:20:00Z,2013-02-18,Phoenix,AZ,US,fireball,5 minutes,300,Red lights over Phoenix.,FALSE,night
2013-02-17T02:45:00Z,2013-02-17T02:45:00Z,2013-02-18,Bellingham,WA,US,fireball,~3 minutes (?),180,Drones or UFO?,FALSE,astronomical dusk
2013-02-16T01:00:00Z,2013-02-16T01:00:00Z,2013-02-28,Arlington Heights,IL,US,fireball,1-2 minutes,120,Four flying objects that appeared and disappeared. I was in complete shock.,FALSE,astronomical dusk
2013-02-16T01:00:00Z,2013-02-16T01:00:00Z,2013-02-28,Arlington Heights,IL,US,fireball,1-2 minutes,120,We saw 4 big bright orange fire ball type flying slowly and disappearing 1 by 1.,FALSE,astronomical dusk
2013-02-15T01:15:00Z,2013-02-15T01:15:00Z,2013-02-28,Nashville,TN,US,fireball,5 minutes,300,"Orangish bright ""fireball"" low altitude flying through Nashville.",FALSE,night
2013-02-11T03:00:00Z,2013-02-11T03:00:00Z,2013-02-18,Jupiter,FL,US,fireball,5 minutes,300,Hovering/disappearing and reappearing large orange pulsating  fireball Jupiter Florida,FALSE,night
2013-02-10T06:55:00Z,2013-02-10T06:55:00Z,2013-02-18,Seattle,WA,US,fireball,5 minutes,300,"Red ""fireballs"" in the sky.",FALSE,night
2013-02-10T05:42:00Z,2013-02-10T05:42:00Z,2013-02-18,Pacifica,CA,US,fireball,1 minute,60,"Fireball shaped object, orange in color, above montara mountains... floating then appeared to have slowly jetted away, like no other ai",FALSE,night
2013-02-10T06:00:00Z,2013-02-10T06:00:00Z,2013-02-18,Hana,HI,US,fireball,20 minutes,1200,"8-10 firey red and orange flares fly over Hana, HI, toward Haleakala.",FALSE,night
2013-02-04T04:10:00Z,2013-02-04T04:10:00Z,2013-02-18,Pittsburg,CA,US,fireball,5 minutes,300,Three orbs of orangeish redish lights not ordinary movement of average objects in sky.,FALSE,night
2013-02-02T05:00:00Z,2013-02-02T05:00:00Z,2013-02-18,Orem,UT,US,fireball,15 minutes,900,"Red fireballs over Orem, Utah",FALSE,night
2013-01-25T14:53:00Z,2013-01-25T14:53:00Z,2013-02-04,Perth,Western Australia,AU,fireball,45 seconds,45,Bright Star like object about 45 seconds in Perth WA near the southern cross.,FALSE,night
2013-01-25T11:05:00Z,2013-01-25T11:05:00Z,2013-02-04,Schoharie,NY,US,fireball,10 seconds,10,"Big fireball burns out near Schoharie, NY.  ((NUFORC Note:  Possible meteor??  PD))",FALSE,nautical dawn
2013-01-23T23:00:00Z,2013-01-23T23:00:00Z,2013-02-04,Nashua,NH,US,fireball,3 seconds,3,"Bright green fireball seen falling across sky in Nashua, NH.  ((NUFORC Note:  Possible meteor??  PD))",FALSE,astronomical dusk
2013-01-23T01:45:00Z,2013-01-23T01:45:00Z,2013-02-04,Myrtle Beach,SC,US,fireball,7 seconds,7,Three orange fireballs that appeared and then dissappered. Also son heard an unusual noise before seeing object.,FALSE,night
2013-01-21T10:20:00Z,2013-01-21T10:20:00Z,2013-02-04,Atlanta,GA,US,fireball,15 seconds,15,White ball of light seen by a truck driver off of I-20 west.,FALSE,night
2013-01-21T05:00:00Z,2013-01-21T05:00:00Z,2013-02-04,Hartford,CT,US,fireball,45 seconds,45,Ball of fire falling from sky.,FALSE,night
2013-01-21T00:00:00Z,2013-01-21T00:00:00Z,2013-05-15,Indian Harbour Beach,FL,US,fireball,5 minutes,300,Reddish Orange orb like sphere in the skies above Indian Harbour Beach.,FALSE,astronomical dusk
2013-01-20T05:00:00Z,2013-01-20T05:00:00Z,2013-02-04,Eagle Mountain,UT,US,fireball,3 minutes,180,Saw 2 glowing balls of orange/red  floating to the west of the Holiday in Eagle Mountain.,FALSE,night
2013-01-20T06:00:00Z,2013-01-20T06:00:00Z,2013-06-02,Fairbanks,AK,US,fireball,2 minutes,120,4 Balls of Fire Dance in The Northern Sky,FALSE,night
2013-01-20T01:50:00Z,2013-01-20T01:50:00Z,2013-02-04,Mount Pleasant,SC,US,fireball,1-2 minutes,120,5-7 orange/red orbs traveling in linear pattern with erratic movements in elevation that disappeared as they ascended in elevation.,FALSE,night
2013-01-18T06:30:00Z,2013-01-18T06:30:00Z,2013-02-04,Waukegan,IL,US,fireball,~1 second,1,Bright orange fireball spotted.,FALSE,night
2013-01-18T05:00:00Z,2013-01-18T05:00:00Z,2013-02-04,Pearland,TX,US,fireball,seconds,10,Green light moving fast across sky seen in pearland.,FALSE,night
2013-01-18T01:15:00Z,2013-01-18T01:15:00Z,2013-02-04,Port Charlotte,FL,US,fireball,3-5 seconds,5,Fire/light ball in Florida night sky.,FALSE,night
2013-01-16T04:00:00Z,2013-01-16T04:00:00Z,2014-11-26,Goldendale,WA,US,fireball,3 seconds,3,"Huge fireball sighting in Goldendale, Washington.",FALSE,night
2013-01-15T13:30:00Z,2013-01-15T13:30:00Z,2013-02-04,Olympia,WA,US,fireball,2 seconds,2,"White, turning to blue, fireball over Olympia  airport.",FALSE,night
2013-01-15T01:00:00Z,2013-01-15T01:00:00Z,2013-02-04,Scottsdale,AZ,US,fireball,1 hour,86400,Reddish/orangish lights blinking turning off and reappearing at a modest altitude for an hour.,FALSE,civil dusk
2013-01-14T01:30:00Z,2013-01-14T01:30:00Z,2013-05-15,Indian Harbour Beach,FL,US,fireball,3 minutes,180,Reddish Orange Orb like sphere seen flying in different directions and then disappearing.,FALSE,night
2013-01-12T21:45:00Z,2013-01-12T21:45:00Z,2013-02-04,Orlando,FL,US,fireball,~90 seconds,90,Orlando Florida Glowing Orange Balls About 90 seconds 6 orange balls traveling across sky East to West.,FALSE,afternoon
2013-01-12T02:50:00Z,2013-01-12T02:50:00Z,2013-02-04,Miami,FL,US,fireball,10 seconds,10,Red UFO across Miami sky.,FALSE,night
2013-01-11T03:00:00Z,2013-01-11T03:00:00Z,2013-02-04,Springfield,OH,US,fireball,30 minutes,1800,Fireballs over Springfield Ohio.,FALSE,night
2013-01-09T04:00:00Z,2013-01-09T04:00:00Z,2013-08-30,Vancouver,BC,CA,fireball,3 seconds,3,Green Fireball sighting at the edge of Stanley Park in Vancouver BC Canada,FALSE,night
2013-01-08T23:00:00Z,2013-01-08T23:00:00Z,2013-02-04,Rock Hill,SC,US,fireball,10 -15 minutes,900,5 small balls of Orange light in a cluster.,FALSE,civil dusk
2013-01-07T23:45:00Z,2013-01-07T23:45:00Z,2013-02-18,Madison,WI,US,fireball,2 minutes,120,"Red light hovering in sky over Lake Mendota, too high and could not be tower as it was over the lake, constant red light (no blinking)",FALSE,nautical dusk
2013-01-06T02:30:00Z,2013-01-06T02:30:00Z,2013-02-04,Easthampton,MA,US,fireball,>5 minutes,300,"Witnessed a fireball pass perpendicularly over I-91 overpasses, lost sight, drove about a mile then took video.",FALSE,night
2013-01-06T02:04:00Z,2013-01-06T02:04:00Z,2013-02-04,North Arlington,NJ,US,fireball,3 minutes,180,Red fireball..,FALSE,night
2013-01-05T03:00:00Z,2013-01-05T03:00:00Z,2013-02-04,Mount Juliet,TN,US,fireball,3 minutes,180,"Bright orange light with rays and beams coming out flying over, hovering and then disappeared straight up.",FALSE,night
2013-01-02T07:25:00Z,2013-01-02T07:25:00Z,2013-02-04,Honolulu,HI,US,fireball,2-3 minutes,180,Fireball object in downtown Honolulu that changed direction and hovered.,FALSE,night
2013-01-02T01:35:00Z,2013-01-02T01:35:00Z,2013-02-04,Orlando,FL,US,fireball,2-3 minutes,180,"Orange Fireballs in Southern Sky, Orlando, Florida",FALSE,night
2013-01-02T04:01:00Z,2013-01-02T04:01:00Z,2013-02-04,Weaverville,CA,US,fireball,15 seconds,15,Unfortunately it has to be classified as a light in the sky.  But it was more then just that!,FALSE,night
2013-01-02T04:45:00Z,2013-01-02T04:45:00Z,2013-02-04,Lahaina,HI,US,fireball,90 seconds,90,Orange white fireball over Lahaina Maui Hawaii,FALSE,nautical dusk
2013-01-01T13:00:00Z,2013-01-01T13:00:00Z,2013-02-04,Lake Worth,FL,US,fireball,90 seconds,90,"Red Fireball sited in the sky, witnessed by 8 on New Years Day",FALSE,morning
2013-01-01T01:50:00Z,2013-01-01T01:50:00Z,2013-02-04,Alton,ENG,GB,fireball,2 minutes,120,7 glowing orbs moved slowly in a perfect line but some distance from each other and then disappeared,FALSE,night
2013-01-01T08:35:00Z,2013-01-01T08:35:00Z,2013-02-04,Midvale,UT,US,fireball,8 minutes,480,"Fiery yellow-orange ball in clear sky, hanging at 8:00 to Jupiter; it floated and drifted , then flamed out, but sphere remained",FALSE,night
2013-01-01T05:55:00Z,2013-01-01T05:55:00Z,2013-02-04,Brandon,FL,US,fireball,~5 minutes,300,Two red-orange fireballs flying silently over Tampa,FALSE,night
2013-01-01T05:37:00Z,2013-01-01T05:37:00Z,2013-02-04,Ormond Beach,FL,US,fireball,2 minutes,120,Fireball object in Ormond beach,FALSE,night
2013-01-01T05:15:00Z,2013-01-01T05:15:00Z,2013-02-04,Pinellas Park,FL,US,fireball,1-3 minutes,180,"Looked like a Delta Rocket, but changed direction and originated from a point too far south to be NASA.",FALSE,night
2013-01-01T05:15:00Z,2013-01-01T05:15:00Z,2013-02-04,Pickens,SC,US,fireball,20 seconds,20,"My wife and I were on the porch, admiring the fireworks miles away, when this fireball came across the sky. She noticed it first and po",FALSE,night
2013-01-01T08:10:00Z,2013-01-01T08:10:00Z,2013-02-04,Stockton,CA,US,fireball,12 minutes,720,10 total craft spotted all orange fireball and all completely silent,FALSE,night
2013-01-01T08:05:00Z,2013-01-01T08:05:00Z,2013-02-04,Berkeley,CA,US,fireball,5-10 minutes,600,"Orange orbs over the Bay Area, CA on New Years and 3 made a triangle.",FALSE,night
2013-01-01T06:02:00Z,2013-01-01T06:02:00Z,2013-02-04,Ocean Springs,MS,US,fireball,2 minutes,120,Three craft spotted that are glowing and are an amberish color.,FALSE,night
2013-01-01T07:59:00Z,2013-01-01T07:59:00Z,2013-02-04,West Sacramento,CA,US,fireball,25-30 minutes,1800,30-35 Orange bright lights fly silently in line across Sacramento sky and disappear in same place - New Years Eve,FALSE,night
2013-01-01T07:59:00Z,2013-01-01T07:59:00Z,2013-02-04,Henderson,NV,US,fireball,45-1 minute,60,Square cube on fire hovering above the horizon for about a minute very close and then disappeared.,FALSE,night
2013-01-01T07:54:00Z,2013-01-01T07:54:00Z,2013-02-04,Hollywood,CA,US,fireball,5 minutes,300,"6 Beautiful red orb geometric formation fleet hovering over the Hollywood hills.  Los Angeles, CA.",FALSE,night
2013-01-01T04:50:00Z,2013-01-01T04:50:00Z,2014-01-16,Ashburn,VA,US,fireball,10 minutes,600,"Some appeared out of nowhere, 1 hovered for several minutes and 2 change direction and then get back into formation.",FALSE,night
2013-01-01T04:45:00Z,2013-01-01T04:45:00Z,2013-02-04,Columbia,SC,US,fireball,1.5 minutes,90,"Respecfully i dont have time to type a full report,but tonight my family and i saw a object moving in a straight line at a speed around",FALSE,night
2013-01-01T04:30:00Z,2013-01-01T04:30:00Z,2013-02-04,Doral,FL,US,fireball,15 minutes,900,Flickering 3 soundless red and orange fireball looking balls over the Everglades side of the Turnpike. They shined for 15 minute interv,FALSE,night
2013-01-01T06:30:00Z,2013-01-01T06:30:00Z,2013-02-04,Tempe,AZ,US,fireball,30 minutes,1800,Fireball shaped object flying from east to west then took a sharp turn south before heading back east then just disappears into the sky,FALSE,night
2013-01-01T04:20:00Z,2013-01-01T04:20:00Z,2013-02-04,Ellsworth,ME,US,fireball,2 minutes,120,4 Orange Spheres flying in diamond formation.,FALSE,night
2013-01-01T04:00:00Z,2013-01-01T04:00:00Z,2013-02-04,Barre,VT,US,fireball,5 minutes,300,Prange fireball no tail.,FALSE,night
2013-01-01T07:00:00Z,2013-01-01T07:00:00Z,2013-02-04,Berkeley,CA,US,fireball,15 minutes,900,"Blazing red UFO spotted in the Northern California sky Dec 31, 2012.",FALSE,night
2013-01-01T05:40:00Z,2013-01-01T05:40:00Z,2013-02-04,Bozeman,MT,US,fireball,5 minutes,300,"4 lights/fireballs travelling from north to east, moving slowly.  No sound.",FALSE,night
