act,scene,character,dialogue,line_number
Act V,Scene I,Doctor,Hark! she speaks: I will set down what comes from,2015
Act V,Scene I,Doctor,"her, to satisfy my remembrance the more strongly.",2016
Act V,Scene I,Lady Macbeth,"Out, damned spot! out, I say!--One: two: why,",2017
Act V,Scene I,Lady Macbeth,"then, 'tis time to do't.--Hell is murky!--Fie, my",2018
Act V,Scene I,Lady Macbeth,"lord, fie! a soldier, and afeard? What need we",2019
Act V,Scene I,Lady Macbeth,"fear who knows it, when none can call our power to",2020
Act V,Scene I,Lady Macbeth,account?--Yet who would have thought the old man,2021
Act V,Scene I,Lady Macbeth,to have had so much blood in him.,2022
Act V,Scene I,Doctor,Do you mark that?,2023
Act V,Scene I,Lady Macbeth,The thane of Fife had a wife: where is she now?--,2024
Act V,Scene I,Lady Macbeth,"What, will these hands ne'er be clean?--No more o'",2025
Act V,Scene I,Lady Macbeth,"that, my lord, no more o' that: you mar all with",2026
Act V,Scene I,Lady Macbeth,this starting.,2027
Act V,Scene I,Doctor,"Go to, go to; you have known what you should not.",2028
Act V,Scene I,Gentlewoman,"She has spoke what she should not, I am sure of",2029
Act V,Scene I,Gentlewoman,that: heaven knows what she has known.,2030
Act V,Scene I,Lady Macbeth,Here's the smell of the blood still: all the,2031
Act V,Scene I,Lady Macbeth,perfumes of Arabia will not sweeten this little,2032
Act V,Scene I,Lady Macbeth,"hand. Oh, oh, oh!",2033
Act V,Scene I,Doctor,What a sigh is there! The heart is sorely charged.,2034
Act V,Scene I,Gentlewoman,I would not have such a heart in my bosom for the,2035
Act V,Scene I,Gentlewoman,dignity of the whole body.,2036
Act V,Scene I,Doctor,"Well, well, well,--",2037
Act V,Scene I,Gentlewoman,"Pray God it be, sir.",2038
Act V,Scene I,Doctor,This disease is beyond my practise: yet I have known,2039
Act V,Scene I,Doctor,those which have walked in their sleep who have died,2040
Act V,Scene I,Doctor,holily in their beds.,2041
Act V,Scene I,Lady Macbeth,"Wash your hands, put on your nightgown; look not so",2042
Act V,Scene I,Lady Macbeth,"pale.--I tell you yet again, Banquo's buried; he",2043
Act V,Scene I,Lady Macbeth,cannot come out on's grave.,2044
Act V,Scene I,Doctor,Even so?,2045
Act V,Scene I,Lady Macbeth,"To bed, to bed! there's knocking at the gate:",2046
Act V,Scene I,Lady Macbeth,"come, come, come, come, give me your hand. What's",2047
Act V,Scene I,Lady Macbeth,"done cannot be undone.--To bed, to bed, to bed!",2048
Act V,Scene I,[stage direction],Exit,NA
Act V,Scene I,Doctor,Will she go now to bed?,2049
Act V,Scene I,Gentlewoman,Directly.,2050
Act V,Scene I,Doctor,Foul whisperings are abroad: unnatural deeds,2051
Act V,Scene I,Doctor,Do breed unnatural troubles: infected minds,2052
Act V,Scene I,Doctor,To their deaf pillows will discharge their secrets:,2053
Act V,Scene I,Doctor,More needs she the divine than the physician.,2054
Act V,Scene I,Doctor,"God, God forgive us all! Look after her;",2055
Act V,Scene I,Doctor,"Remove from her the means of all annoyance,",2056
Act V,Scene I,Doctor,"And still keep eyes upon her. So, good night:",2057
Act V,Scene I,Doctor,"My mind she has mated, and amazed my sight.",2058
Act V,Scene I,Doctor,"I think, but dare not speak.",2059
Act V,Scene I,Gentlewoman,"Good night, good doctor.",2060
Act V,Scene I,[stage direction],Exeunt,NA
Act V,Scene II,[stage direction],"Drum and colours. Enter MENTEITH, CAITHNESS, ANGUS, LENNOX, and Soldiers",NA
Act V,Scene II,Menteith,"The English power is near, led on by Malcolm,",2061
Act V,Scene II,Menteith,His uncle Siward and the good Macduff:,2062
Act V,Scene II,Menteith,Revenges burn in them; for their dear causes,2063
Act V,Scene II,Menteith,Would to the bleeding and the grim alarm,2064
Act V,Scene II,Menteith,Excite the mortified man.,2065
Act V,Scene II,Angus,Near Birnam wood,2066
Act V,Scene II,Angus,Shall we well meet them; that way are they coming.,2067
Act V,Scene II,Caithness,Who knows if Donalbain be with his brother?,2068
Act V,Scene II,Lennox,"For certain, sir, he is not: I have a file",2069
Act V,Scene II,Lennox,"Of all the gentry: there is Siward's son,",2070
Act V,Scene II,Lennox,And many unrough youths that even now,2071
Act V,Scene II,Lennox,Protest their first of manhood.,2072
Act V,Scene II,Menteith,What does the tyrant?,2073
Act V,Scene II,Caithness,Great Dunsinane he strongly fortifies:,2074
Act V,Scene II,Caithness,Some say he's mad; others that lesser hate him,2075
Act V,Scene II,Caithness,"Do call it valiant fury: but, for certain,",2076
Act V,Scene II,Caithness,He cannot buckle his distemper'd cause,2077
Act V,Scene II,Caithness,Within the belt of rule.,2078
Act V,Scene II,Angus,Now does he feel,2079
Act V,Scene II,Angus,His secret murders sticking on his hands;,2080
Act V,Scene II,Angus,Now minutely revolts upbraid his faith-breach;,2081
Act V,Scene II,Angus,"Those he commands move only in command,",2082
Act V,Scene II,Angus,Nothing in love: now does he feel his title,2083
Act V,Scene II,Angus,"Hang loose about him, like a giant's robe",2084
Act V,Scene II,Angus,Upon a dwarfish thief.,2085
Act V,Scene II,Menteith,Who then shall blame,2086
Act V,Scene II,Menteith,"His pester'd senses to recoil and start,",2087
Act V,Scene II,Menteith,When all that is within him does condemn,2088
Act V,Scene II,Menteith,Itself for being there?,2089
Act V,Scene II,Caithness,"Well, march we on,",2090
Act V,Scene II,Caithness,To give obedience where 'tis truly owed:,2091
Act V,Scene II,Caithness,"Meet we the medicine of the sickly weal,",2092
Act V,Scene II,Caithness,And with him pour we in our country's purge,2093
Act V,Scene II,Caithness,Each drop of us.,2094
Act V,Scene II,Lennox,"Or so much as it needs,",2095
Act V,Scene II,Lennox,To dew the sovereign flower and drown the weeds.,2096
Act V,Scene II,Lennox,Make we our march towards Birnam.,2097
Act V,Scene II,[stage direction],"Exeunt, marching",NA
Act V,Scene III,[stage direction],"Enter MACBETH, Doctor, and Attendants",NA
Act V,Scene III,Macbeth,Bring me no more reports; let them fly all:,2098
Act V,Scene III,Macbeth,"Till Birnam wood remove to Dunsinane,",2099
Act V,Scene III,Macbeth,I cannot taint with fear. What's the boy Malcolm?,2100
Act V,Scene III,Macbeth,Was he not born of woman? The spirits that know,2101
Act V,Scene III,Macbeth,All mortal consequences have pronounced me thus:,2102
Act V,Scene III,Macbeth,"'Fear not, Macbeth; no man that's born of woman",2103
Act V,Scene III,Macbeth,"Shall e'er have power upon thee.' Then fly,",2104
Act V,Scene III,Macbeth,"false thanes,",2105
Act V,Scene III,Macbeth,And mingle with the English epicures:,2106
Act V,Scene III,Macbeth,The mind I sway by and the heart I bear,2107
Act V,Scene III,Macbeth,Shall never sag with doubt nor shake with fear.,2108
Act V,Scene III,[stage direction],Enter a Servant,NA
Act V,Scene III,Macbeth,"The devil damn thee black, thou cream-faced loon!",2109
Act V,Scene III,Macbeth,Where got'st thou that goose look?,2110
Act V,Scene III,Servant,There is ten thousand--,2111
Act V,Scene III,Macbeth,"Geese, villain!",2112
Act V,Scene III,Servant,"Soldiers, sir.",2113
Act V,Scene III,Macbeth,"Go prick thy face, and over-red thy fear,",2114
Act V,Scene III,Macbeth,"Thou lily-liver'd boy. What soldiers, patch?",2115
Act V,Scene III,Macbeth,Death of thy soul! those linen cheeks of thine,2116
Act V,Scene III,Macbeth,"Are counsellors to fear. What soldiers, whey-face?",2117
Act V,Scene III,Servant,"The English force, so please you.",2118
Act V,Scene III,Macbeth,Take thy face hence.,2119
Act V,Scene III,[stage direction],Exit Servant,NA
Act V,Scene III,Macbeth,"Seyton!--I am sick at heart,",2120
Act V,Scene III,Macbeth,"When I behold--Seyton, I say!--This push",2121
Act V,Scene III,Macbeth,"Will cheer me ever, or disseat me now.",2122
Act V,Scene III,Macbeth,I have lived long enough: my way of life,2123
Act V,Scene III,Macbeth,"Is fall'n into the sear, the yellow leaf;",2124
Act V,Scene III,Macbeth,"And that which should accompany old age,",2125
Act V,Scene III,Macbeth,"As honour, love, obedience, troops of friends,",2126
Act V,Scene III,Macbeth,"I must not look to have; but, in their stead,",2127
Act V,Scene III,Macbeth,"Curses, not loud but deep, mouth-honour, breath,",2128
Act V,Scene III,Macbeth,"Which the poor heart would fain deny, and dare not. Seyton!",2129
Act V,Scene III,[stage direction],Enter SEYTON,NA
Act V,Scene III,Seyton,What is your gracious pleasure?,2130
Act V,Scene III,Macbeth,What news more?,2131
Act V,Scene III,Seyton,"All is confirm'd, my lord, which was reported.",2132
Act V,Scene III,Macbeth,I'll fight till from my bones my flesh be hack'd.,2133
Act V,Scene III,Macbeth,Give me my armour.,2134
Act V,Scene III,Seyton,'Tis not needed yet.,2135
Act V,Scene III,Macbeth,I'll put it on.,2136
Act V,Scene III,Macbeth,Send out more horses; skirr the country round;,2137
Act V,Scene III,Macbeth,Hang those that talk of fear. Give me mine armour.,2138
Act V,Scene III,Macbeth,"How does your patient, doctor?",2139
Act V,Scene III,Doctor,"Not so sick, my lord,",2140
Act V,Scene III,Doctor,"As she is troubled with thick coming fancies,",2141
Act V,Scene III,Doctor,That keep her from her rest.,2142
Act V,Scene III,Macbeth,Cure her of that.,2143
Act V,Scene III,Macbeth,"Canst thou not minister to a mind diseased,",2144
Act V,Scene III,Macbeth,"Pluck from the memory a rooted sorrow,",2145
Act V,Scene III,Macbeth,Raze out the written troubles of the brain,2146
Act V,Scene III,Macbeth,And with some sweet oblivious antidote,2147
Act V,Scene III,Macbeth,Cleanse the stuff'd bosom of that perilous stuff,2148
Act V,Scene III,Macbeth,Which weighs upon the heart?,2149
Act V,Scene III,Doctor,Therein the patient,2150
Act V,Scene III,Doctor,Must minister to himself.,2151
Act V,Scene III,Macbeth,Throw physic to the dogs; I'll none of it.,2152
Act V,Scene III,Macbeth,"Come, put mine armour on; give me my staff.",2153
Act V,Scene III,Macbeth,"Seyton, send out. Doctor, the thanes fly from me.",2154
Act V,Scene III,Macbeth,"Come, sir, dispatch. If thou couldst, doctor, cast",2155
Act V,Scene III,Macbeth,"The water of my land, find her disease,",2156
Act V,Scene III,Macbeth,"And purge it to a sound and pristine health,",2157
Act V,Scene III,Macbeth,"I would applaud thee to the very echo,",2158
Act V,Scene III,Macbeth,"That should applaud again.--Pull't off, I say.--",2159
Act V,Scene III,Macbeth,"What rhubarb, cyme, or what purgative drug,",2160
Act V,Scene III,Macbeth,Would scour these English hence? Hear'st thou of them?,2161
Act V,Scene III,Doctor,"Ay, my good lord; your royal preparation",2162
Act V,Scene III,Doctor,Makes us hear something.,2163
Act V,Scene III,Macbeth,Bring it after me.,2164
Act V,Scene III,Macbeth,"I will not be afraid of death and bane,",2165
Act V,Scene III,Macbeth,Till Birnam forest come to Dunsinane.,2166
Act V,Scene III,Doctor,"[Aside]  Were I from Dunsinane away and clear,",2167
Act V,Scene III,Doctor,Profit again should hardly draw me here.,2168
Act V,Scene III,[stage direction],Exeunt,NA
Act V,Scene IV,[stage direction],"Drum and colours. Enter MALCOLM, SIWARD and YOUNG  SIWARD, MACDUFF, MENTEITH, CAITHNESS, ANGUS, LENNOX, ROSS, and Soldiers, marching",NA
Act V,Scene IV,Malcolm,"Cousins, I hope the days are near at hand",2169
Act V,Scene IV,Malcolm,That chambers will be safe.,2170
Act V,Scene IV,Menteith,We doubt it nothing.,2171
Act V,Scene IV,Siward,What wood is this before us?,2172
Act V,Scene IV,Menteith,The wood of Birnam.,2173
Act V,Scene IV,Malcolm,Let every soldier hew him down a bough,2174
Act V,Scene IV,Malcolm,And bear't before him: thereby shall we shadow,2175
Act V,Scene IV,Malcolm,The numbers of our host and make discovery,2176
Act V,Scene IV,Malcolm,Err in report of us.,2177
Act V,Scene IV,Soldiers,It shall be done.,2178
Act V,Scene IV,Siward,We learn no other but the confident tyrant,2179
Act V,Scene IV,Siward,"Keeps still in Dunsinane, and will endure",2180
Act V,Scene IV,Siward,Our setting down before 't.,2181
Act V,Scene IV,Malcolm,'Tis his main hope:,2182
Act V,Scene IV,Malcolm,"For where there is advantage to be given,",2183
Act V,Scene IV,Malcolm,"Both more and less have given him the revolt,",2184
Act V,Scene IV,Malcolm,And none serve with him but constrained things,2185
Act V,Scene IV,Malcolm,Whose hearts are absent too.,2186
Act V,Scene IV,Macduff,Let our just censures,2187
Act V,Scene IV,Macduff,"Attend the true event, and put we on",2188
Act V,Scene IV,Macduff,Industrious soldiership.,2189
Act V,Scene IV,Siward,The time approaches,2190
Act V,Scene IV,Siward,That will with due decision make us know,2191
Act V,Scene IV,Siward,What we shall say we have and what we owe.,2192
Act V,Scene IV,Siward,"Thoughts speculative their unsure hopes relate,",2193
Act V,Scene IV,Siward,But certain issue strokes must arbitrate:,2194
Act V,Scene IV,Siward,Towards which advance the war.,2195
Act V,Scene IV,[stage direction],"Exeunt, marching",NA
Act V,Scene V,[stage direction],"Enter MACBETH, SEYTON, and Soldiers, with drum and colours",NA
Act V,Scene V,Macbeth,Hang out our banners on the outward walls;,2196
Act V,Scene V,Macbeth,The cry is still 'They come:' our castle's strength,2197
Act V,Scene V,Macbeth,Will laugh a siege to scorn: here let them lie,2198
Act V,Scene V,Macbeth,Till famine and the ague eat them up:,2199
Act V,Scene V,Macbeth,"Were they not forced with those that should be ours,",2200
Act V,Scene V,Macbeth,"We might have met them dareful, beard to beard,",2201
Act V,Scene V,Macbeth,And beat them backward home.,2202
Act V,Scene V,[stage direction],A cry of women within,NA
Act V,Scene V,Macbeth,What is that noise?,2203
Act V,Scene V,Seyton,"It is the cry of women, my good lord.",2204
Act V,Scene V,[stage direction],Exit,NA
Act V,Scene V,Macbeth,I have almost forgot the taste of fears;,2205
Act V,Scene V,Macbeth,"The time has been, my senses would have cool'd",2206
Act V,Scene V,Macbeth,To hear a night-shriek; and my fell of hair,2207
Act V,Scene V,Macbeth,Would at a dismal treatise rouse and stir,2208
Act V,Scene V,Macbeth,As life were in't: I have supp'd full with horrors;,2209
Act V,Scene V,Macbeth,"Direness, familiar to my slaughterous thoughts",2210
Act V,Scene V,Macbeth,Cannot once start me.,2211
Act V,Scene V,[stage direction],Re-enter SEYTON,NA
Act V,Scene V,Macbeth,Wherefore was that cry?,2212
Act V,Scene V,Seyton,"The queen, my lord, is dead.",2213
Act V,Scene V,Macbeth,She should have died hereafter;,2214
Act V,Scene V,Macbeth,There would have been a time for such a word.,2215
Act V,Scene V,Macbeth,"To-morrow, and to-morrow, and to-morrow,",2216
Act V,Scene V,Macbeth,Creeps in this petty pace from day to day,2217
Act V,Scene V,Macbeth,"To the last syllable of recorded time,",2218
Act V,Scene V,Macbeth,And all our yesterdays have lighted fools,2219
Act V,Scene V,Macbeth,"The way to dusty death. Out, out, brief candle!",2220
Act V,Scene V,Macbeth,"Life's but a walking shadow, a poor player",2221
Act V,Scene V,Macbeth,That struts and frets his hour upon the stage,2222
Act V,Scene V,Macbeth,And then is heard no more: it is a tale,2223
Act V,Scene V,Macbeth,"Told by an idiot, full of sound and fury,",2224
Act V,Scene V,Macbeth,Signifying nothing.,2225
Act V,Scene V,[stage direction],Enter a Messenger,NA
Act V,Scene V,Macbeth,Thou comest to use thy tongue; thy story quickly.,2226
Act V,Scene V,Messenger,"Gracious my lord,",2227
Act V,Scene V,Messenger,"I should report that which I say I saw,",2228
Act V,Scene V,Messenger,But know not how to do it.,2229
Act V,Scene V,Macbeth,"Well, say, sir.",2230
Act V,Scene V,Messenger,"As I did stand my watch upon the hill,",2231
Act V,Scene V,Messenger,"I look'd toward Birnam, and anon, methought,",2232
Act V,Scene V,Messenger,The wood began to move.,2233
Act V,Scene V,Macbeth,Liar and slave!,2234
Act V,Scene V,Messenger,"Let me endure your wrath, if't be not so:",2235
Act V,Scene V,Messenger,Within this three mile may you see it coming;,2236
Act V,Scene V,Messenger,"I say, a moving grove.",2237
Act V,Scene V,Macbeth,"If thou speak'st false,",2238
Act V,Scene V,Macbeth,"Upon the next tree shalt thou hang alive,",2239
Act V,Scene V,Macbeth,"Till famine cling thee: if thy speech be sooth,",2240
Act V,Scene V,Macbeth,I care not if thou dost for me as much.,2241
Act V,Scene V,Macbeth,"I pull in resolution, and begin",2242
Act V,Scene V,Macbeth,To doubt the equivocation of the fiend,2243
Act V,Scene V,Macbeth,"That lies like truth: 'Fear not, till Birnam wood",2244
Act V,Scene V,Macbeth,Do come to Dunsinane:'  and now a wood,2245
Act V,Scene V,Macbeth,"Comes toward Dunsinane. Arm, arm, and out!",2246
Act V,Scene V,Macbeth,"If this which he avouches does appear,",2247
Act V,Scene V,Macbeth,There is nor flying hence nor tarrying here.,2248
Act V,Scene V,Macbeth,"I gin to be aweary of the sun,",2249
Act V,Scene V,Macbeth,And wish the estate o' the world were now undone.,2250
Act V,Scene V,Macbeth,"Ring the alarum-bell! Blow, wind! come, wrack!",2251
Act V,Scene V,Macbeth,At least we'll die with harness on our back.,2252
Act V,Scene V,[stage direction],Exeunt,NA
Act V,Scene VI,[stage direction],"Drum and colours. Enter MALCOLM, SIWARD, MACDUFF, and their Army, with boughs",NA
Act V,Scene VI,Malcolm,Now near enough: your leafy screens throw down.,2253
Act V,Scene VI,Malcolm,"And show like those you are. You, worthy uncle,",2254
Act V,Scene VI,Malcolm,"Shall, with my cousin, your right-noble son,",2255
Act V,Scene VI,Malcolm,Lead our first battle: worthy Macduff and we,2256
Act V,Scene VI,Malcolm,"Shall take upon 's what else remains to do,",2257
Act V,Scene VI,Malcolm,According to our order.,2258
Act V,Scene VI,Siward,Fare you well.,2259
Act V,Scene VI,Siward,"Do we but find the tyrant's power to-night,",2260
Act V,Scene VI,Siward,"Let us be beaten, if we cannot fight.",2261
Act V,Scene VI,Macduff,"Make all our trumpets speak; give them all breath,",2262
Act V,Scene VI,Macduff,Those clamorous harbingers of blood and death.,2263
Act V,Scene VI,[stage direction],Exeunt,NA
Act V,Scene VII,[stage direction],Alarums. Enter MACBETH,NA
Act V,Scene VII,Macbeth,"They have tied me to a stake; I cannot fly,",2264
Act V,Scene VII,Macbeth,"But, bear-like, I must fight the course. What's he",2265
Act V,Scene VII,Macbeth,That was not born of woman? Such a one,2266
Act V,Scene VII,Macbeth,"Am I to fear, or none.",2267
Act V,Scene VII,[stage direction],Enter YOUNG SIWARD,NA
Act V,Scene VII,Young Siward,What is thy name?,2268
Act V,Scene VII,Macbeth,Thou'lt be afraid to hear it.,2269
Act V,Scene VII,Young Siward,No; though thou call'st thyself a hotter name,2270
Act V,Scene VII,Young Siward,Than any is in hell.,2271
Act V,Scene VII,Macbeth,My name's Macbeth.,2272
Act V,Scene VII,Young Siward,The devil himself could not pronounce a title,2273
Act V,Scene VII,Young Siward,More hateful to mine ear.,2274
Act V,Scene VII,Macbeth,"No, nor more fearful.",2275
Act V,Scene VII,Young Siward,"Thou liest, abhorred tyrant; with my sword",2276
Act V,Scene VII,Young Siward,I'll prove the lie thou speak'st.,2277
Act V,Scene VII,[stage direction],They fight and YOUNG SIWARD is slain,NA
Act V,Scene VII,Macbeth,Thou wast born of woman,2278
Act V,Scene VII,Macbeth,"But swords I smile at, weapons laugh to scorn,",2279
Act V,Scene VII,Macbeth,Brandish'd by man that's of a woman born.,2280
Act V,Scene VII,[stage direction],Exit,NA
Act V,Scene VII,[stage direction],Alarums. Enter MACDUFF,NA
Act V,Scene VII,Macduff,"That way the noise is. Tyrant, show thy face!",2281
Act V,Scene VII,Macduff,"If thou be'st slain and with no stroke of mine,",2282
Act V,Scene VII,Macduff,My wife and children's ghosts will haunt me still.,2283
Act V,Scene VII,Macduff,"I cannot strike at wretched kerns, whose arms",2284
Act V,Scene VII,Macduff,"Are hired to bear their staves: either thou, Macbeth,",2285
Act V,Scene VII,Macduff,Or else my sword with an unbatter'd edge,2286
Act V,Scene VII,Macduff,I sheathe again undeeded. There thou shouldst be;,2287
Act V,Scene VII,Macduff,"By this great clatter, one of greatest note",2288
Act V,Scene VII,Macduff,"Seems bruited. Let me find him, fortune!",2289
Act V,Scene VII,Macduff,And more I beg not.,2290
Act V,Scene VII,[stage direction],Exit. Alarums,NA
Act V,Scene VII,[stage direction],Enter MALCOLM and SIWARD,NA
Act V,Scene VII,Siward,"This way, my lord; the castle's gently render'd:",2291
Act V,Scene VII,Siward,The tyrant's people on both sides do fight;,2292
Act V,Scene VII,Siward,The noble thanes do bravely in the war;,2293
Act V,Scene VII,Siward,"The day almost itself professes yours,",2294
Act V,Scene VII,Siward,And little is to do.,2295
Act V,Scene VII,Malcolm,We have met with foes,2296
Act V,Scene VII,Malcolm,That strike beside us.,2297
Act V,Scene VII,Siward,"Enter, sir, the castle.",2298
Act V,Scene VII,[stage direction],Exeunt. Alarums,NA
Act V,Scene VIII,[stage direction],Enter MACBETH,NA
Act V,Scene VIII,Macbeth,"Why should I play the Roman fool, and die",2299
Act V,Scene VIII,Macbeth,"On mine own sword? whiles I see lives, the gashes",2300
Act V,Scene VIII,Macbeth,Do better upon them.,2301
Act V,Scene VIII,[stage direction],Enter MACDUFF,NA
Act V,Scene VIII,Macduff,"Turn, hell-hound, turn!",2302
Act V,Scene VIII,Macbeth,Of all men else I have avoided thee:,2303
Act V,Scene VIII,Macbeth,But get thee back; my soul is too much charged,2304
Act V,Scene VIII,Macbeth,With blood of thine already.,2305
Act V,Scene VIII,Macduff,I have no words:,2306
Act V,Scene VIII,Macduff,My voice is in my sword: thou bloodier villain,2307
Act V,Scene VIII,Macduff,Than terms can give thee out!,2308
Act V,Scene VIII,[stage direction],They fight,NA
Act V,Scene VIII,Macbeth,Thou losest labour:,2309
Act V,Scene VIII,Macbeth,As easy mayst thou the intrenchant air,2310
Act V,Scene VIII,Macbeth,With thy keen sword impress as make me bleed:,2311
Act V,Scene VIII,Macbeth,Let fall thy blade on vulnerable crests;,2312
Act V,Scene VIII,Macbeth,"I bear a charmed life, which must not yield,",2313
Act V,Scene VIII,Macbeth,To one of woman born.,2314
Act V,Scene VIII,Macduff,Despair thy charm;,2315
Act V,Scene VIII,Macduff,And let the angel whom thou still hast served,2316
Act V,Scene VIII,Macduff,"Tell thee, Macduff was from his mother's womb",2317
Act V,Scene VIII,Macduff,Untimely ripp'd.,2318
Act V,Scene VIII,Macbeth,"Accursed be that tongue that tells me so,",2319
Act V,Scene VIII,Macbeth,For it hath cow'd my better part of man!,2320
Act V,Scene VIII,Macbeth,"And be these juggling fiends no more believed,",2321
Act V,Scene VIII,Macbeth,That palter with us in a double sense;,2322
Act V,Scene VIII,Macbeth,"That keep the word of promise to our ear,",2323
Act V,Scene VIII,Macbeth,And break it to our hope. I'll not fight with thee.,2324
Act V,Scene VIII,Macduff,"Then yield thee, coward,",2325
Act V,Scene VIII,Macduff,And live to be the show and gaze o' the time:,2326
Act V,Scene VIII,Macduff,"We'll have thee, as our rarer monsters are,",2327
Act V,Scene VIII,Macduff,"Painted on a pole, and underwrit,",2328
Act V,Scene VIII,Macduff,'Here may you see the tyrant.',2329
Act V,Scene VIII,Macbeth,"I will not yield,",2330
Act V,Scene VIII,Macbeth,"To kiss the ground before young Malcolm's feet,",2331
Act V,Scene VIII,Macbeth,And to be baited with the rabble's curse.,2332
Act V,Scene VIII,Macbeth,"Though Birnam wood be come to Dunsinane,",2333
Act V,Scene VIII,Macbeth,"And thou opposed, being of no woman born,",2334
Act V,Scene VIII,Macbeth,Yet I will try the last. Before my body,2335
Act V,Scene VIII,Macbeth,"I throw my warlike shield. Lay on, Macduff,",2336
Act V,Scene VIII,Macbeth,"And damn'd be him that first cries, 'Hold, enough!'",2337
Act V,Scene VIII,[stage direction],"Exeunt, fighting. Alarums",NA
Act V,Scene VIII,[stage direction],"Retreat. Flourish. Enter, with drum and colours, MALCOLM, SIWARD, ROSS, the other Thanes, and Soldiers",NA
Act V,Scene VIII,Malcolm,I would the friends we miss were safe arrived.,2338
Act V,Scene VIII,Siward,"Some must go off: and yet, by these I see,",2339
Act V,Scene VIII,Siward,So great a day as this is cheaply bought.,2340
Act V,Scene VIII,Malcolm,"Macduff is missing, and your noble son.",2341
Act V,Scene VIII,Ross,"Your son, my lord, has paid a soldier's debt:",2342
Act V,Scene VIII,Ross,He only lived but till he was a man;,2343
Act V,Scene VIII,Ross,The which no sooner had his prowess confirm'd,2344
Act V,Scene VIII,Ross,"In the unshrinking station where he fought,",2345
Act V,Scene VIII,Ross,But like a man he died.,2346
Act V,Scene VIII,Siward,Then he is dead?,2347
Act V,Scene VIII,Ross,"Ay, and brought off the field: your cause of sorrow",2348
Act V,Scene VIII,Ross,"Must not be measured by his worth, for then",2349
Act V,Scene VIII,Ross,It hath no end.,2350
Act V,Scene VIII,Siward,Had he his hurts before?,2351
Act V,Scene VIII,Ross,"Ay, on the front.",2352
Act V,Scene VIII,Siward,"Why then, God's soldier be he!",2353
Act V,Scene VIII,Siward,"Had I as many sons as I have hairs,",2354
Act V,Scene VIII,Siward,I would not wish them to a fairer death:,2355
Act V,Scene VIII,Siward,"And so, his knell is knoll'd.",2356
Act V,Scene VIII,Malcolm,"He's worth more sorrow,",2357
Act V,Scene VIII,Malcolm,And that I'll spend for him.,2358
Act V,Scene VIII,Siward,He's worth no more,2359
Act V,Scene VIII,Siward,"They say he parted well, and paid his score:",2360
Act V,Scene VIII,Siward,"And so, God be with him! Here comes newer comfort.",2361
Act V,Scene VIII,[stage direction],"Re-enter MACDUFF, with MACBETH's head",NA
Act V,Scene VIII,Macduff,"Hail, king! for so thou art: behold, where stands",2362
Act V,Scene VIII,Macduff,The usurper's cursed head: the time is free:,2363
Act V,Scene VIII,Macduff,"I see thee compass'd with thy kingdom's pearl,",2364
Act V,Scene VIII,Macduff,That speak my salutation in their minds;,2365
Act V,Scene VIII,Macduff,Whose voices I desire aloud with mine:,2366
Act V,Scene VIII,Macduff,"Hail, King of Scotland!",2367
Act V,Scene VIII,All,"Hail, King of Scotland!",2368
Act V,Scene VIII,[stage direction],Flourish,NA
Act V,Scene VIII,Malcolm,We shall not spend a large expense of time,2369
Act V,Scene VIII,Malcolm,"Before we reckon with your several loves,",2370
Act V,Scene VIII,Malcolm,"And make us even with you. My thanes and kinsmen,",2371
Act V,Scene VIII,Malcolm,"Henceforth be earls, the first that ever Scotland",2372
Act V,Scene VIII,Malcolm,"In such an honour named. What's more to do,",2373
Act V,Scene VIII,Malcolm,"Which would be planted newly with the time,",2374
Act V,Scene VIII,Malcolm,As calling home our exiled friends abroad,2375
Act V,Scene VIII,Malcolm,That fled the snares of watchful tyranny;,2376
Act V,Scene VIII,Malcolm,Producing forth the cruel ministers,2377
Act V,Scene VIII,Malcolm,"Of this dead butcher and his fiend-like queen,",2378
Act V,Scene VIII,Malcolm,"Who, as 'tis thought, by self and violent hands",2379
Act V,Scene VIII,Malcolm,"Took off her life; this, and what needful else",2380
Act V,Scene VIII,Malcolm,"That calls upon us, by the grace of Grace,",2381
Act V,Scene VIII,Malcolm,"We will perform in measure, time and place:",2382
Act V,Scene VIII,Malcolm,"So, thanks to all at once and to each one,",2383
Act V,Scene VIII,Malcolm,Whom we invite to see us crown'd at Scone.,2384
Act V,Scene VIII,[stage direction],Flourish. Exeunt,NA
