act,scene,character,dialogue,line_number
Act II,Scene II,Lord Polonius,'Doubt thou the stars are fire;,1166
Act II,Scene II,Lord Polonius,Doubt that the sun doth move;,1167
Act II,Scene II,Lord Polonius,Doubt truth to be a liar;,1168
Act II,Scene II,Lord Polonius,But never doubt I love.,1169
Act II,Scene II,Lord Polonius,"'O dear Ophelia, I am ill at these numbers;",1170
Act II,Scene II,Lord Polonius,I have not art to reckon my groans: but that,1171
Act II,Scene II,Lord Polonius,"I love thee best, O most best, believe it. Adieu.",1172
Act II,Scene II,Lord Polonius,"'Thine evermore most dear lady, whilst",1173
Act II,Scene II,Lord Polonius,"this machine is to him, HAMLET.'",1174
Act II,Scene II,Lord Polonius,"This, in obedience, hath my daughter shown me,",1175
Act II,Scene II,Lord Polonius,"And more above, hath his solicitings,",1176
Act II,Scene II,Lord Polonius,"As they fell out by time, by means and place,",1177
Act II,Scene II,Lord Polonius,All given to mine ear.,1178
Act II,Scene II,King Claudius,But how hath she,1179
Act II,Scene II,King Claudius,Received his love?,1180
Act II,Scene II,Lord Polonius,What do you think of me?,1181
Act II,Scene II,King Claudius,As of a man faithful and honourable.,1182
Act II,Scene II,Lord Polonius,"I would fain prove so. But what might you think,",1183
Act II,Scene II,Lord Polonius,When I had seen this hot love on the wing--,1184
Act II,Scene II,Lord Polonius,"As I perceived it, I must tell you that,",1185
Act II,Scene II,Lord Polonius,"Before my daughter told me--what might you,",1186
Act II,Scene II,Lord Polonius,"Or my dear majesty your queen here, think,",1187
Act II,Scene II,Lord Polonius,"If I had play'd the desk or table-book,",1188
Act II,Scene II,Lord Polonius,"Or given my heart a winking, mute and dumb,",1189
Act II,Scene II,Lord Polonius,Or look'd upon this love with idle sight;,1190
Act II,Scene II,Lord Polonius,"What might you think? No, I went round to work,",1191
Act II,Scene II,Lord Polonius,And my young mistress thus I did bespeak:,1192
Act II,Scene II,Lord Polonius,"'Lord Hamlet is a prince, out of thy star;",1193
Act II,Scene II,Lord Polonius,"This must not be:' and then I precepts gave her,",1194
Act II,Scene II,Lord Polonius,"That she should lock herself from his resort,",1195
Act II,Scene II,Lord Polonius,"Admit no messengers, receive no tokens.",1196
Act II,Scene II,Lord Polonius,"Which done, she took the fruits of my advice;",1197
Act II,Scene II,Lord Polonius,"And he, repulsed--a short tale to make--",1198
Act II,Scene II,Lord Polonius,"Fell into a sadness, then into a fast,",1199
Act II,Scene II,Lord Polonius,"Thence to a watch, thence into a weakness,",1200
Act II,Scene II,Lord Polonius,"Thence to a lightness, and, by this declension,",1201
Act II,Scene II,Lord Polonius,"Into the madness wherein now he raves,",1202
Act II,Scene II,Lord Polonius,And all we mourn for.,1203
Act II,Scene II,King Claudius,Do you think 'tis this?,1204
Act II,Scene II,Queen Gertrude,"It may be, very likely.",1205
Act II,Scene II,Lord Polonius,Hath there been such a time--I'd fain know that--,1206
Act II,Scene II,Lord Polonius,"That I have positively said 'Tis so,'",1207
Act II,Scene II,Lord Polonius,When it proved otherwise?,1208
Act II,Scene II,King Claudius,Not that I know.,1209
Act II,Scene II,Lord Polonius,[Pointing to his head and shoulder],1210
Act II,Scene II,Lord Polonius,"Take this from this, if this be otherwise:",1211
Act II,Scene II,Lord Polonius,"If circumstances lead me, I will find",1212
Act II,Scene II,Lord Polonius,"Where truth is hid, though it were hid indeed",1213
Act II,Scene II,Lord Polonius,Within the centre.,1214
Act II,Scene II,King Claudius,How may we try it further?,1215
Act II,Scene II,Lord Polonius,"You know, sometimes he walks four hours together",1216
Act II,Scene II,Lord Polonius,Here in the lobby.,1217
Act II,Scene II,Queen Gertrude,So he does indeed.,1218
Act II,Scene II,Lord Polonius,At such a time I'll loose my daughter to him:,1219
Act II,Scene II,Lord Polonius,Be you and I behind an arras then;,1220
Act II,Scene II,Lord Polonius,Mark the encounter: if he love her not,1221
Act II,Scene II,Lord Polonius,"And be not from his reason fall'n thereon,",1222
Act II,Scene II,Lord Polonius,"Let me be no assistant for a state,",1223
Act II,Scene II,Lord Polonius,But keep a farm and carters.,1224
Act II,Scene II,King Claudius,We will try it.,1225
Act II,Scene II,Queen Gertrude,"But, look, where sadly the poor wretch comes reading.",1226
Act II,Scene II,Lord Polonius,"Away, I do beseech you, both away:",1227
Act II,Scene II,Lord Polonius,I'll board him presently.,1228
Act II,Scene II,[stage direction],"Exeunt KING CLAUDIUS, QUEEN GERTRUDE, and Attendants",NA
Act II,Scene II,[stage direction],"Enter HAMLET, reading",NA
Act II,Scene II,Lord Polonius,"O, give me leave:",1229
Act II,Scene II,Lord Polonius,How does my good Lord Hamlet?,1230
Act II,Scene II,Hamlet,"Well, God-a-mercy.",1231
Act II,Scene II,Lord Polonius,"Do you know me, my lord?",1232
Act II,Scene II,Hamlet,Excellent well; you are a fishmonger.,1233
Act II,Scene II,Lord Polonius,"Not I, my lord.",1234
Act II,Scene II,Hamlet,Then I would you were so honest a man.,1235
Act II,Scene II,Lord Polonius,"Honest, my lord!",1236
Act II,Scene II,Hamlet,"Ay, sir; to be honest, as this world goes, is to be",1237
Act II,Scene II,Hamlet,one man picked out of ten thousand.,1238
Act II,Scene II,Lord Polonius,"That's very true, my lord.",1239
Act II,Scene II,Hamlet,"For if the sun breed maggots in a dead dog, being a",1240
Act II,Scene II,Hamlet,"god kissing carrion,--Have you a daughter?",1241
Act II,Scene II,Lord Polonius,"I have, my lord.",1242
Act II,Scene II,Hamlet,Let her not walk i' the sun: conception is a,1243
Act II,Scene II,Hamlet,blessing: but not as your daughter may conceive.,1244
Act II,Scene II,Hamlet,"Friend, look to 't.",1245
Act II,Scene II,Lord Polonius,[Aside]  How say you by that? Still harping on my,1246
Act II,Scene II,Lord Polonius,daughter: yet he knew me not at first; he said I,1247
Act II,Scene II,Lord Polonius,"was a fishmonger: he is far gone, far gone: and",1248
Act II,Scene II,Lord Polonius,truly in my youth I suffered much extremity for,1249
Act II,Scene II,Lord Polonius,love; very near this. I'll speak to him again.,1250
Act II,Scene II,Lord Polonius,"What do you read, my lord?",1251
Act II,Scene II,Hamlet,"Words, words, words.",1252
Act II,Scene II,Lord Polonius,"What is the matter, my lord?",1253
Act II,Scene II,Hamlet,Between who?,1254
Act II,Scene II,Lord Polonius,"I mean, the matter that you read, my lord.",1255
Act II,Scene II,Hamlet,"Slanders, sir: for the satirical rogue says here",1256
Act II,Scene II,Hamlet,"that old men have grey beards, that their faces are",1257
Act II,Scene II,Hamlet,"wrinkled, their eyes purging thick amber and",1258
Act II,Scene II,Hamlet,plum-tree gum and that they have a plentiful lack of,1259
Act II,Scene II,Hamlet,"wit, together with most weak hams: all which, sir,",1260
Act II,Scene II,Hamlet,"though I most powerfully and potently believe, yet",1261
Act II,Scene II,Hamlet,"I hold it not honesty to have it thus set down, for",1262
Act II,Scene II,Hamlet,"yourself, sir, should be old as I am, if like a crab",1263
Act II,Scene II,Hamlet,you could go backward.,1264
Act II,Scene II,Lord Polonius,"[Aside]  Though this be madness, yet there is method",1265
Act II,Scene II,Lord Polonius,"in 't. Will you walk out of the air, my lord?",1266
Act II,Scene II,Hamlet,Into my grave.,1267
Act II,Scene II,Lord Polonius,"Indeed, that is out o' the air.",1268
Act II,Scene II,[stage direction],Aside,NA
Act II,Scene II,Lord Polonius,How pregnant sometimes his replies are! a happiness,1269
Act II,Scene II,Lord Polonius,"that often madness hits on, which reason and sanity",1270
Act II,Scene II,Lord Polonius,could not so prosperously be delivered of. I will,1271
Act II,Scene II,Lord Polonius,"leave him, and suddenly contrive the means of",1272
Act II,Scene II,Lord Polonius,meeting between him and my daughter.--My honourable,1273
Act II,Scene II,Lord Polonius,"lord, I will most humbly take my leave of you.",1274
Act II,Scene II,Hamlet,"You cannot, sir, take from me any thing that I will",1275
Act II,Scene II,Hamlet,"more willingly part withal: except my life, except",1276
Act II,Scene II,Hamlet,"my life, except my life.",1277
Act II,Scene II,Lord Polonius,"Fare you well, my lord.",1278
Act II,Scene II,Hamlet,These tedious old fools!,1279
Act II,Scene II,[stage direction],Enter ROSENCRANTZ and GUILDENSTERN,NA
Act II,Scene II,Lord Polonius,You go to seek the Lord Hamlet; there he is.,1280
Act II,Scene II,Rosencrantz,"[To POLONIUS]  God save you, sir!",1281
Act II,Scene II,[stage direction],Exit POLONIUS,NA
Act II,Scene II,Guildenstern,My honoured lord!,1282
Act II,Scene II,Rosencrantz,My most dear lord!,1283
Act II,Scene II,Hamlet,"My excellent good friends! How dost thou,",1284
Act II,Scene II,Hamlet,"Guildenstern? Ah, Rosencrantz! Good lads, how do ye both?",1285
Act II,Scene II,Rosencrantz,As the indifferent children of the earth.,1286
Act II,Scene II,Guildenstern,"Happy, in that we are not over-happy;",1287
Act II,Scene II,Guildenstern,On fortune's cap we are not the very button.,1288
Act II,Scene II,Hamlet,Nor the soles of her shoe?,1289
Act II,Scene II,Rosencrantz,"Neither, my lord.",1290
Act II,Scene II,Hamlet,"Then you live about her waist, or in the middle of",1291
Act II,Scene II,Hamlet,her favours?,1292
Act II,Scene II,Guildenstern,"'Faith, her privates we.",1293
Act II,Scene II,Hamlet,"In the secret parts of fortune? O, most true; she",1294
Act II,Scene II,Hamlet,is a strumpet. What's the news?,1295
Act II,Scene II,Rosencrantz,"None, my lord, but that the world's grown honest.",1296
Act II,Scene II,Hamlet,Then is doomsday near: but your news is not true.,1297
Act II,Scene II,Hamlet,"Let me question more in particular: what have you,",1298
Act II,Scene II,Hamlet,"my good friends, deserved at the hands of fortune,",1299
Act II,Scene II,Hamlet,that she sends you to prison hither?,1300
Act II,Scene II,Guildenstern,"Prison, my lord!",1301
Act II,Scene II,Hamlet,Denmark's a prison.,1302
Act II,Scene II,Rosencrantz,Then is the world one.,1303
Act II,Scene II,Hamlet,"A goodly one; in which there are many confines,",1304
Act II,Scene II,Hamlet,"wards and dungeons, Denmark being one o' the worst.",1305
Act II,Scene II,Rosencrantz,"We think not so, my lord.",1306
Act II,Scene II,Hamlet,"Why, then, 'tis none to you; for there is nothing",1307
Act II,Scene II,Hamlet,"either good or bad, but thinking makes it so: to me",1308
Act II,Scene II,Hamlet,it is a prison.,1309
Act II,Scene II,Rosencrantz,"Why then, your ambition makes it one; 'tis too",1310
Act II,Scene II,Rosencrantz,narrow for your mind.,1311
Act II,Scene II,Hamlet,"O God, I could be bounded in a nut shell and count",1312
Act II,Scene II,Hamlet,"myself a king of infinite space, were it not that I",1313
Act II,Scene II,Hamlet,have bad dreams.,1314
Act II,Scene II,Guildenstern,"Which dreams indeed are ambition, for the very",1315
Act II,Scene II,Guildenstern,substance of the ambitious is merely the shadow of a dream.,1316
Act II,Scene II,Hamlet,A dream itself is but a shadow.,1317
Act II,Scene II,Rosencrantz,"Truly, and I hold ambition of so airy and light a",1318
Act II,Scene II,Rosencrantz,quality that it is but a shadow's shadow.,1319
Act II,Scene II,Hamlet,"Then are our beggars bodies, and our monarchs and",1320
Act II,Scene II,Hamlet,outstretched heroes the beggars' shadows. Shall we,1321
Act II,Scene II,Hamlet,"to the court? for, by my fay, I cannot reason.",1322
Act II,Scene II,Guildenstern,We'll wait upon you.,1323
Act II,Scene II,Hamlet,No such matter: I will not sort you with the rest,1324
Act II,Scene II,Hamlet,"of my servants, for, to speak to you like an honest",1325
Act II,Scene II,Hamlet,"man, I am most dreadfully attended. But, in the",1326
Act II,Scene II,Hamlet,"beaten way of friendship, what make you at Elsinore?",1327
Act II,Scene II,Rosencrantz,"To visit you, my lord; no other occasion.",1328
Act II,Scene II,Hamlet,"Beggar that I am, I am even poor in thanks; but I",1329
Act II,Scene II,Hamlet,"thank you: and sure, dear friends, my thanks are",1330
Act II,Scene II,Hamlet,too dear a halfpenny. Were you not sent for? Is it,1331
Act II,Scene II,Hamlet,"your own inclining? Is it a free visitation? Come,",1332
Act II,Scene II,Hamlet,"deal justly with me: come, come; nay, speak.",1333
Act II,Scene II,Guildenstern,"What should we say, my lord?",1334
Act II,Scene II,Hamlet,"Why, any thing, but to the purpose. You were sent",1335
Act II,Scene II,Hamlet,for; and there is a kind of confession in your looks,1336
Act II,Scene II,Hamlet,which your modesties have not craft enough to colour:,1337
Act II,Scene II,Hamlet,I know the good king and queen have sent for you.,1338
Act II,Scene II,Rosencrantz,"To what end, my lord?",1339
Act II,Scene II,Hamlet,"That you must teach me. But let me conjure you, by",1340
Act II,Scene II,Hamlet,"the rights of our fellowship, by the consonancy of",1341
Act II,Scene II,Hamlet,"our youth, by the obligation of our ever-preserved",1342
Act II,Scene II,Hamlet,"love, and by what more dear a better proposer could",1343
Act II,Scene II,Hamlet,"charge you withal, be even and direct with me,",1344
Act II,Scene II,Hamlet,"whether you were sent for, or no?",1345
Act II,Scene II,Rosencrantz,[Aside to GUILDENSTERN]  What say you?,1346
Act II,Scene II,Hamlet,"[Aside]  Nay, then, I have an eye of you.--If you",1347
Act II,Scene II,Hamlet,"love me, hold not off.",1348
Act II,Scene II,Guildenstern,"My lord, we were sent for.",1349
Act II,Scene II,Hamlet,I will tell you why; so shall my anticipation,1350
Act II,Scene II,Hamlet,"prevent your discovery, and your secrecy to the king",1351
Act II,Scene II,Hamlet,and queen moult no feather. I have of late--but,1352
Act II,Scene II,Hamlet,"wherefore I know not--lost all my mirth, forgone all",1353
Act II,Scene II,Hamlet,custom of exercises; and indeed it goes so heavily,1354
Act II,Scene II,Hamlet,"with my disposition that this goodly frame, the",1355
Act II,Scene II,Hamlet,"earth, seems to me a sterile promontory, this most",1356
Act II,Scene II,Hamlet,"excellent canopy, the air, look you, this brave",1357
Act II,Scene II,Hamlet,"o'erhanging firmament, this majestical roof fretted",1358
Act II,Scene II,Hamlet,"with golden fire, why, it appears no other thing to",1359
Act II,Scene II,Hamlet,me than a foul and pestilent congregation of vapours.,1360
Act II,Scene II,Hamlet,What a piece of work is a man! how noble in reason!,1361
Act II,Scene II,Hamlet,how infinite in faculty! in form and moving how,1362
Act II,Scene II,Hamlet,express and admirable! in action how like an angel!,1363
Act II,Scene II,Hamlet,in apprehension how like a god! the beauty of the,1364
Act II,Scene II,Hamlet,"world! the paragon of animals! And yet, to me,",1365
Act II,Scene II,Hamlet,what is this quintessence of dust? man delights not,1366
Act II,Scene II,Hamlet,"me: no, nor woman neither, though by your smiling",1367
Act II,Scene II,Hamlet,you seem to say so.,1368
Act II,Scene II,Rosencrantz,"My lord, there was no such stuff in my thoughts.",1369
Act II,Scene II,Hamlet,"Why did you laugh then, when I said 'man delights not me'?",1370
Act II,Scene II,Rosencrantz,"To think, my lord, if you delight not in man, what",1371
Act II,Scene II,Rosencrantz,lenten entertainment the players shall receive from,1372
Act II,Scene II,Rosencrantz,you: we coted them on the way; and hither are they,1373
Act II,Scene II,Rosencrantz,"coming, to offer you service.",1374
Act II,Scene II,Hamlet,He that plays the king shall be welcome; his majesty,1375
Act II,Scene II,Hamlet,shall have tribute of me; the adventurous knight,1376
Act II,Scene II,Hamlet,shall use his foil and target; the lover shall not,1377
Act II,Scene II,Hamlet,sigh gratis; the humourous man shall end his part,1378
Act II,Scene II,Hamlet,in peace; the clown shall make those laugh whose,1379
Act II,Scene II,Hamlet,lungs are tickled o' the sere; and the lady shall,1380
Act II,Scene II,Hamlet,"say her mind freely, or the blank verse shall halt",1381
Act II,Scene II,Hamlet,for't. What players are they?,1382
Act II,Scene II,Rosencrantz,"Even those you were wont to take delight in, the",1383
