author,name,user_nber,user_repec
w8095.1,William D Nordhaus,william_nordhaus,pno115
w8098.2,Zhenyu Wang,zhenyu_wang,pwa312
w8102.1,Kimberly Ann Elliott,kimberly_elliott,pel127
w8106.2,Steven E Posner,steven_posner,NA
w8109.2,Juan Mendoza,juan_mendoza,NA
w8113.1,Chang-Tai Hsieh,chang-tai_hsieh,NA
w8114.2,John W McArthur,NA,NA
w8123.1,Avi Dor,avi_dor,NA
w8125.1,Frank Westermann,frank_westermann,pwe84
w8127.1,Michael W Brandt,michael_brandt,NA
w8133.1,Elaine Silverman,NA,NA
w8134.1,Cathy J Bradley,cathy_bradley,NA
w8134.3,Heather L Bednarek,heather_bednarek,NA
w8135.2,Sy-Ming Guu,NA,NA
w8139.2,Stefania Albanesi,stefania_albanesi,pal30
w8140.1,Dan Devroye,NA,NA
w8142.2,Ethan Kaplan,ethan_kaplan,pka532
w8154.1,Francesco Trebbi,francesco_trebbi,ptr40
w8157.1,Edward Kahn,NA,NA
w8162.3,Sassan Alizadeh,sassan_alizadeh,NA
w8164.2,William A Reese,NA,NA
w8169.3,Raymond G Riezman,raymond_riezman,pri43
w8172.1,Anna Scherbina,anna_scherbina,NA
w8179.2,Joanne Oxley,NA,NA
w8183.2,Rama Katkar,NA,NA
w8185.2,Jason E Rachlin,NA,NA
w8188.2,Yael S Hadass,yael_hadass,pha251
w8193.2,Vitor Gaspar,vitor_gaspar,NA
w8195.1,Steven Sumner,NA,NA
w8197.3,Lynette R Neumann,lynette_neumann,NA
w8198.2,Rafael Di Tella,rafael_ditella,pdi128
w8198.3,Robert MacCulloch,robert_macculloch,pma305
w8199.1,Elaine Sorensen,NA,NA
w8199.2,Robert I Lerman,robert_lerman,NA
w8201.2,Leslie Eldenburg,NA,NA
w8201.3,Marta Wosinska,marta_wosinska,NA
w8206.2,Yoshiaki Azuma,NA,NA
w8208.1,Edgar O Olsen,edgar_olsen,NA
w8213.2,Robert H Patrick,rpatrick16,ppa199
w8216.1,Cory S Capps,corysc,NA
w8216.2,David Dranove,david_dranove,pdr111
w8216.3,Mark A Satterthwaite,mark_satterthwaite,NA
w8218.1,J David Lopez-Salido,david_lopez-salido,plo26
w8219.1,Augustin Landier,augustin_landier,pla423
w8228.2,Peter H Lindert,peter_lindert,pli466
w8234.2,Todd W Allen,NA,NA
w8235.2,Omri Ben-Shahar,NA,NA
w8237.1,Annamaria Lusardi,annamaria_lusardi,plu347
w8240.1,Tuomo O Vuolteenaho,tuomo_vuolteenaho,NA
w8241.1,Carl Emmerson,carl_emmerson,NA
w8242.2,Randolph B Cohen,randolph_cohen,NA
w8246.1,Monika Piazzesi,monika_piazzesi,ppi37
w8247.1,Dana P Goldman,dana_goldman,pgo681
w8249.1,Oscar Landerretche,oscar_landerretche,NA
w8251.1,Daniel W Elfenbein,daniel_elfenbein,NA
w8252.1,Felix Oberholzer-Gee,felix_oberholzer-gee,NA
w8257.1,Benjamin A Olken,benjamin_olken,pol170
w8260.1,Melvin Stephens,melvin_stephens,pst400
w8261.1,Donald Marples,donald_marples,NA
w8262.1,Jennifer Gravelle,jennifer_gravelle,NA
w8265.1,Anusha Chari,anusha_chari,pch288
w8265.2,Peter Blair Henry,peter_henry,phe166
w8266.2,Martin Bruegel,NA,NA
w8268.1,David S Evans,david_evans,pev18
w8269.1,Jonathan Guryan,jonathan_guryan,pgu126
w8271.1,Eric Wolff,eric_wolff,NA
w8271.2,Karen Clay,karen_clay,pcl25
w8271.3,Ramayya Krishnan,ramayya_krishnan,NA
w8278.1,Albert K C Tsui,albert_tsui,NA
w8278.3,Ngee-Choon Chia,ngee-choon_chia,pch1453
w8281.2,Susumu Imai,susumu_imai,NA
w8284.1,David Popp,david_popp,NA
w8288.2,Caralee McLiesh,caralee_mcliesh,NA
w8288.4,Tatiana Nenova,nenova,NA
w8290.2,Ricardo Reis,ricardo_reis,pre73
w8294.1,Joris Pinkse,joris_pinkse,NA
w8296.1,Cemile Yavas,cyavas,NA
w8298.2,James X Sullivan,james_sullivan,NA
w8301.2,Antoni Estevadeordal,ESTEVADEORDAL,NA
w8306.1,Brent Boning,NA,NA
w8307.1,Christopher L Smith,christopher_smith,psm208
w8308.2,Konan Chan,NA,NA
w8309.1,Pietro Veronesi,pietro_veronesi,NA
w8312.1,Gideon Saar,gideon_saar,NA
w8312.2,Guillermo Llorente,NA,NA
w8314.2,Nicholas S Souleles,nicholas_souleles,pso104
w8315.2,Sujata Verma,sujata_verma,NA
w8316.1,Craig William Perry,NA,NA
w8341.3,Todd C Neumann,todd_neumann,NA
w8343.1,Elizabeth King,NA,NA
w8343.2,Eric P Bettinger,eric_bettinger,pbe413
w8343.3,Erik Bloom,erikbloom,NA
w8344.3,Darren Lubotsky,darren_lubotsky,plu41
w8346.2,Mattias Ganslandt,mattias_ganslandt,NA
w8347.2,Jack Robles,NA,NA
w8348.2,Wendy Petropoulos,NA,NA
w8350.1,Brian P Sack,brian_sack,NA
w8353.1,Hamid Mehran,hamid_mehran,pme276
w8354.1,Stefan Krause,stefan_krause,NA
w8357.2,Jesse M Shapiro,jesse_shapiro,psh70
w8361.2,Greg Leonard,NA,NA
w8362.2,Margarida Duarte,margarida_duarte,pdu125
w8365.2,Refet S Gurkaynak,refet_gurkaynak,pgu93
w8368.2,Robert T Jensen,robert_jensen,NA
w8373.2,Yung Chul Park,yung_chul_park,NA
w8374.1,Daniel K N Johnson,daniel_kn_johnson,pjo32
w8376.2,Ignacio Palacios,NA,NA
w8379.2,Jean Boivin,jean_boivin,pbo43
w8380.1,Jennifer Ward-Batts,NA,NA
w8385.1,Daniel A Ackerberg,daniel_ackerberg,pac11
w8385.2,Matilde P Machado,NA,NA
w8386.1,Daniela Klingebiel,NA,NA
w8386.2,Luc Laeven,luc_laeven,pla174
w8390.1,Osmel Manzano,osmel_manzano,NA
w8392.1,Dorsey D Farr,dfarrnber,NA
w8394.2,John P Conley,john_p_conley,pco46
w8395.1,Elliott Fisher,elliott_fisher,NA
w8397.2,Klaus Schmidt-Hebbel,klaus_schmidt-hebbel,psc42
w8401.3,Jenny Williams,jenny_williams,NA
w8404.3,Pedro Santa-Clara,pedro_santa-clara,psa1486
w8408.2,Ian W McLean,NA,NA
w8411.1,Jack MacCrisken,NA,NA
w8414.2,Carlos Arteta,carlos_arteta,par12
w8419.1,Catherine Deri,NA,NA
w8422.2,R Todd Smith,NA,NA
w8424.1,Susan Skeath,NA,NA
w8426.1,Daniel Levy,daniel_levy,ple114
w8426.2,Mark Bergen,mark_bergen,NA
w8426.4,Shantanu Dutta,s_dutta_bd,NA
w8430.2,Robert H McGuckin,robert_mcguckin,NA
w8433.3,Raymond J Mataloni,raymond_mataloni,NA
w8438.2,Margaret S McMillan,margaret_mcmillan,pmc26
w8441.1,David S Lee,david_lee,NA
w8446.2,Susan Chun Zhu,susan_zhu,pzh95
w8448.1,Martin J Conyon,martin_conyon,pco299
w8449.2,Joy L Ishii,joy_ishii,NA
w8450.2,Michael Storper,michaelstorper,pst139
w8452.1,Andrew H Roper,andrew_roper,NA
w8452.3,Karl V Lins,karl_lins,NA
w8457.1,Bradley Herring,bradley_herring,phe204
w8457.2,David Song,NA,NA
w8461.1,Anna Maria Mayda,annamaria_mayda,pma505
w8463.1,Christian Haefke,christian_haefke,pha13
w8466.2,Joseph Lupton,joseph_lupton,NA
w8466.3,Kerwin Kofi Charles,kerwin_charles,NA
w8467.2,Thomas Piketty,thomas_piketty,ppi17
w8469.2,Oriana Bandiera,oriana_bandiera,pba451
w8472.2,Tarun Ramadorai,tarun_ramadorai,pra44
w8473.2,Ulrich Doraszelski,ulrich_doraszelski,NA
w8474.2,Maria Shim,NA,NA
w8477.2,Jee-Hyeong Park,jee-hyeong_park,NA
w8478.2,Javier Gardeazabal,javier_gardeazabal,NA
w8481.1,Edward Miguel,edward_miguel,pmi499
w8483.2,Wayne J Diamond,wdiamond,NA
w8485.2,Nathan Rosenberg,nathan_rosenberg,NA
w8489.1,Ilyana Kuziemko,ilyana_kuziemko,NA
w8491.3,William P Killeen,NA,NA
w8497.1,Gautam Gowrisankaran,gautam_gowrisankaran,NA
w8497.2,John Geweke,john_geweke,pge136
w8497.3,Robert J Town,robert_town,pto430
w8502.2,Jacob M Markman,NA,NA
w8503.2,Silke Uebelmesser,NA,NA
w8507.1,C Fritz Foley,fritz_foley,NA
w8508.2,Dmitry V Repin,NA,NA
w8510.1,Jesper Lund,NA,NA
w8510.2,Luca Benzoni,luca_benzoni,pbe1008
w8511.2,William E Black,NA,NA
w8514.1,Andrew K G Hildreth,andrew_hildreth,NA
w8520.2,Raimundo Soto,NA,NA
w8520.3,Raphael Bergoeing,raphael_bergoeing,NA
w8520.4,Timothy J Kehoe,timothy_kehoe,pke16
w8521.2,Todd Mitton,todd_mitton,NA
w8523.2,Peter C Coyte,NA,NA
w8527.1,Jonathan L Willis,jonathan_willis,pwi160
w8528.2,Albert G Z Hu,ecshua,phu136
w8532.2,Massimo Morelli,massimo_morelli,pmo645
w8535.2,Vincent R Reinhart,vincent_reinhart,NA
w8536.2,Sean Nicholson,sean_nicholson,pni108
w8538.1,Craig Doidge,craig_doidge,NA
w8541.1,Neeraj Kaushal,neeraj_kaushal,pka320
w8544.3,Katherine Grace Carman,katherine_carman,pca354
w8548.1,Alan T Sorensen,alan_sorensen,NA
w8550.2,James C Morley,NA,NA
w8551.1,Raymond Fisman,raymond_fisman,pfi257
w8553.1,Alexander Ludwig,alexander_ludwig,plu177
w8553.3,Joachim K Winter,joachim_winter,pwi1
w8554.1,Kevin Sheppard,NA,NA
w8555.1,Gabor Kezdi,gabor_kezdi,pke76
w8555.2,Jeffrey A Groen,jeffrey_groen,NA
w8558.1,Beverly Lapham,NA,NA
w8560.1,Gregg Van Ryzin,NA,NA
w8562.1,Dhaval M Dave,dhaval_dave,pda245
w8563.1,Adriana Lleras-Muney,adriana_lleras-muney,pll45
w8566.3,Yeung Lewis Chan,NA,NA
w8568.1,Arvids A Ziedonis,arvids_ziedonis,NA
w8570.1,Deborah Azrael,deborah_azrael,NA
w8570.2,Matthew Miller,mmiller4,NA
w8571.1,John H Laub,NA,NA
w8572.1,Christopher Woodruff,christopher_woodruff,pwo165
w8576.2,Chad P Bown,chad_bown,NA
w8580.2,Nezih Guner,nezih_guner,pgu40
w8582.2,William G Dewald,NA,NA
w8584.1,Marc Flandreau,marc_flandreau,pfl22
w8587.1,David Canning,david_canning,pca340
w8587.3,Jaypee Sevilla,jp_sevilla,NA
w8588.1,Charles Ka Yui Leung,NA,NA
w8588.3,Kuzey Yilmaz,kuzey_yilmaz,NA
w8589.1,Dennis P Scanlon,NA,NA
w8589.3,Michael E Chernew,michael_chernew,NA
w8590.2,Charles G Hunter,NA,NA
w8591.2,Joydeep Bhattacharya,joydeep_bhattacharya,pbh6
w8591.3,Robert R Reed III,NA,pre88
w8594.2,Kenneth A Carow,NA,NA
w8596.1,Gregory Clark,gregory_clark,pcl48
w8600.2,Tilak Abeysinghe,NA,NA
w8601.1,Giorgio Valente,giorgio_valente_1,NA
w8601.2,Lucio Sarno,lucio_sarno,psa95
w8602.3,Peter Arcidiacono,peter_arcidiacono,NA
w8605.1,Enrico Moretti,enrico_moretti,pmo392
w8612.2,Lingfeng Li,lingfeng_li,NA
w8615.2,Raghabendra Chattopadhyay,raghabendra_chattopadhyay,NA
w8616.2,Muriel Niederle,muriel_niederle,pni95
w8618.2,Geoffrey S Stewart,NA,NA
w8618.3,John E Parsons,NA,NA
w8618.4,Robert C Apfel,NA,NA
w8619.2,Laura L Bivins,NA,NA
w8620.2,Christopher R Knittel,christopher_knittel,pkn5
w8621.2,John Fahr,NA,NA
w8624.3,Lisa R Klein,NA,NA
w8626.2,Mireia Jofre-Bonet,mjofre,pjo124
w8632.1,A Mark Fendrick,amfen,NA
w8639.2,R Kaj Gittings,kaj_gittings,pgi167
w8642.1,Robert A Pollak,robert_pollak,ppo36
w8643.3,Yuhang Xing,yuhang_xing,NA
w8645.2,Federico Etro,fetro,pet16
w8645.3,Ignazio Angeloni,ignazio_angeloni,pan228
w8647.3,Ludger Schuknecht,NA,NA
w8652.1,Arturo Bris,arturo_bris,NA
w8652.2,Ivo Welch,ivo_welch,pwe95
w8653.3,Mary Margaret Myers,NA,NA
w8654.1,Fan Yang,fan_yang,NA
w8658.2,Kevin S Milligan,kevin_milligan,pmi14
w8660.1,Adriana D Kugler,adriana_kugler,pku361
w8663.1,Daiji Kawaguchi,daiji_kawaguchi,pka57
w8666.1,Ane Tamayo,ane_tamayo,NA
w8671.1,I Igal Magendzo,imagendzo,NA
w8679.1,Bernhard Paasche,NA,NA
w8682.1,Andrew Kaplin,andrew_kaplin,NA
w8682.3,Steve Guoqiang Sun,steve_guoqiang_sun,NA
w8683.1,Bryan R Routledge,bryan_routledge,pro450
w8686.1,Alok Kumar,alok_kumar,NA
w8687.1,Matthew W White,matthew_white,NA
w8690.2,Steinar Holden,sholden,NA
w8691.3,Terry F Pechacek,tfpechacek,NA
w8700.2,Roisin O'Sullivan,rosulliv,NA
w8703.1,Assaf Hamdani,assaf_hamdani,NA
w8704.1,Edwin L-C Lai,edwin_lai,pla349
w8707.1,Chun-Chung Au,NA,NA
w8711.1,Alexander Dyck,alexander_dyck,pdy5
w8718.3,Jordan Heinz,NA,NA
w8719.1,Iwan Meier,iwan_meier,NA
w8720.1,Michael Conlin,NA,NA
w8721.2,Eric Parrado,eric_parrado,NA
w8723.2,Robert D Mohr,robert_mohr,NA
w8724.3,Sonia C Pereira,NA,NA
w8726.1,Neville Francis,neville_francis,NA
w8729.1,Hwikwon Ham,NA,NA
w8731.1,Marie-Eve Lachance,malachan,NA
w8734.1,Bing Han,bing_han,NA
w8735.2,John Ameriks,john_ameriks,pam72
w8742.2,Sebnem Kalemli-Ozcan,sebnem_kalemli-ozcan,pka37
w8744.2,Tobias J Moskowitz,tobias_moskowitz,NA
w8745.2,Matti Keloharju,matti_keloharju,pke264
w8746.1,Bhagwan Chowdhry,bhagwan_chowdhry,NA
w8750.1,Jeffrey Wurgler,jeffrey_wurgler,pwu8
w8750.3,Malcolm P Baker,malcolm_baker,pba735
w8752.4,Nathan H Miller,nathan_miller,NA
w8754.1,Fabrice Collard,fabrice_collard,pco44
w8756.1,Frederic Robert-Nicoud,frederic_robert-nicoud,pro136
w8759.2,Cristian Pop-Eleches,cristian_pop-eleches,ppo349
w8760.1,Eric V Edmonds,eric_edmonds,ped27
w8761.1,Carol Rapaport,NA,NA
w8763.1,Allen M Poteshman,allen_poteshman,NA
w8763.3,Robert Parrino,robert_parrino,NA
w8768.2,Javier Valles,javier_valles,pva889
w8776.2,Fausto Panunzi,fausto_panunzi,ppa224
w8776.3,Mike Burkart,mike_burkart,pbu112
w8784.2,Jonah B Gelbach,jonah_gelbach,pge238
w8784.3,Marianne P Bitler,marianne_bitler,pbi12
w8785.2,Robert Tchaidze,NA,NA
w8788.1,Amit Goyal,amit_goyal,pgo419
w8790.1,Kenneth Khang,NA,NA
w8791.1,David Jackson,djackson0080,NA
w8791.2,Heber Farnsworth,NA,NA
w8791.3,Steven Todd,steven_todd,NA
w8795.2,Min Wei,min_wei,NA
w8796.3,Ram Ranjan,rxr229,NA
w8798.2,Marc Rysman,marc_rysman,pry6
w8805.2,Jay R Ritter,jay_ritter,pri69
w8806.1,Ulrich Kaiser,ukaiser,NA
w8807.4,Stuart J H Graham,stuart_graham,pgr179
w8808.1,Bryan S Graham,bryan_graham,pgr95
w8815.1,Alexander Monge-Naranjo,alexander_monge-naranjo,pmo730
w8824.2,Ron Alquist,ron_alquist,pal453
w8825.1,Brett J Noel,NA,NA
w8825.2,Dan A Black,dan_black,pbl23
w8825.4,Mark C Berger,NA,NA
w8827.3,Tarek Coury,NA,NA
w8840.2,Karsten T Hansen,NA,NA
w8840.3,Pedro Carneiro,pmcarnei,pca130
w8844.2,Kerry Anne McGeary,kerryanne_mcgeary,pmc116
w8848.2,Guillermo Zamarripa,NA,NA
w8851.2,Shinichi Nishiyama,shinichi_nishyama,pni21
w8856.1,Cormac O Grada,NA,NA
w8859.2,Scott E Masten,scott_masten,pma558
w8861.1,Daniel B Klaff,NA,NA
w8862.2,Van Kolpin,NA,NA
w8867.2,Stylianos Perrakis,stylianos_perrakis,ppe489
w8868.1,Emmanuel Raynaud,emmanuel_raynaud,NA
w8871.2,Howard C Kunreuther,howard_kunreuther,NA
w8874.1,Mark J Garmaise,mark_garmaise,NA
w8876.1,Annette Vissing-Jorgensen,annette_vissing-jorgensen,NA
w8878.2,Robin McKnight,robin_mcknight,NA
w8880.1,Cristina Arellano,cristina_arellano,par171
w8881.1,Marc J Melitz,marc_melitz,pme260
w8882.2,Christian Jensen,christian_jensen,pje86
w8883.1,George J Hall,george_hall,pha118
w8887.2,Inessa Love,inessa_love,plo223
w8888.2,Gunnar A Eskeland,NA,NA
w8889.1,Daniel Parent,daniel_parent,ppa285
w8894.1,Giuseppe Iarossi,giuseppe_iarossi,NA
w8894.3,Mary Hallward-Driemeier,mary_hallwarddriemeier,pha451
w8897.3,Shuming Bao Gene Chang,NA,NA
w8897.4,Sylvie Demurger,sylvie_demurger,pdm3
w8899.2,Michael Chu,michael_chu,NA
w8905.2,Tommaso Monacelli,tommaso_monacelli,pmo32
w8910.2,Deborah Reed,NA,NA
w8911.1,Cynthia D Perry,NA,NA
w8913.1,Petia Petrova,ppetrova,NA
w8922.2,Tongshu Ma,tongshu_ma,NA
w8931.1,Rachel M McCleary,Rachel_McCleary,NA
w8932.1,June E O'Neill,june_oneill,pon36
w8936.1,Genevieve Kenney,genevieve_kenney,NA
w8936.2,Lisa Dubay,lisa_dubay,NA
w8943.2,Joanna Stavins,joanna_stavins,pst787
w8944.1,Jefferson Duarte,jefferson_duarte,NA
w8948.2,Nathan D Grawe,NA,NA
w8949.2,Javier A Luque,NA,NA
w8953.2,Seema Jayachandran,seema_jayachandran,pja86
w8958.2,Ricard Gil,ricard_gil,pgi177
w8959.1,Clara Vega,clara_vega,pve43
w8961.1,Glen B Taksler,glen_taksler,NA
w8962.1,Anindya Sen,anindyasen,pse208
w8967.1,Hiro Ito,hiro_ito,pit4
w8969.1,Francis A Longstaff,francis_longstaff,plo283
w8970.1,Hans Genberg,hans_genberg,NA
w8973.3,Luis Rayo,luis_rayo,NA
w8974.1,Guhan Subramanian,guhan_subramanian,NA
w8974.2,John C Coates IV,NA,NA
w8975.1,Roland G Fryer,roland_fryer,pfr43
w8979.1,D Lee Heavner,NA,NA
w8981.2,Rui J P de Figueiredo,NA,NA
w8982.2,Thorsten Beck,thorsten_beck,NA
w8989.2,Henry Hansmann,henry_hansmann,NA
w8990.3,Ravit E Mandell,NA,NA
w8998.3,Ximena Clark,ximena_clark,NA
w8999.2,John H Coatsworth,john_coatsworth,NA
w9000.1,Federico Nardari,NA,NA
w9001.2,Denis Gromb,denis_gromb,pgr309
w9002.1,Carolyn J Heinrich,carolyn_heinrich,NA
w9003.3,Steven J Haider,steven_haider,pha224
w9005.2,Jorge Roldos,jorge_roldos,NA
w9007.1,Jeffrey S McCullough,jeffrey_mccullough,NA
w9007.2,Patricia M Danzon,patricia_danzon,pda291
w9009.2,Serguey Braguinsky,serguey_braguinsky,pbr60
w9011.1,Adam Klug,adam_klug,NA
w9013.3,David S Lyle,david_lyle,NA
w9018.2,Roberta Gatti,roberta_gatti,pga278
w9020.2,Russell Hillberry,russell_hillberry,NA
w9023.1,Alexandre Skiba,alexandre_skiba,NA
w9027.3,Wesley W Wilson,wesley_wilson,pwi277
w9028.2,Ming-Ching Luoh,mingching,NA
w9032.1,Gordon M Phillips,gordon_phillips,pph31
w9032.2,Peter MacKay,NA,NA
w9034.2,Vincenzo Quadrini,vincenzo_quadrini,pqu2
w9041.2,Patrick M Kline,patrick_kline,NA
w9050.2,Neil Doherty,neil_doherty,NA
w9051.1,Andre Portela Souza,andre_portela_souza,NA
w9051.3,Joan Y Moriarty,joan_moriarty,NA
w9052.2,Helen Simpson,helen_simpson,psi261
w9052.4,Stephen J Redding,stephen_redding,pre64
w9054.2,Lisa Barrow,lisa_barrow,pba144
w9056.2,Qiang Kang,qiang_kang,NA
w9060.2,Walter Hellerstein,walter_hellerstein,NA
w9062.1,Jonathan Kearns,jonathanpk,pke53
w9063.2,Tao Zha,tao_zha,pzh80
w9064.1,Brian S Silverman,brian_silverman,psi162
w9067.1,Bruce Baker,bruce_baker,NA
w9067.2,Daniel Besendorfer,NA,NA
w9070.1,Manju Puri,manju_puri,ppu153
w9070.2,Nagpurnanand R Prabhala,nagpurnanand_prabhala,NA
w9070.3,Reena Aggarwal,reena_aggarwal,NA
w9073.2,Mark Coppejans,mark_coppejans,NA
w9074.2,Jitka Maleckova,jitka_maleckova,NA
w9075.2,Joshua S White,NA,NA
w9076.1,Chong Xiang,chong_xiang,pxi42
w9079.1,Jessica D Tjornhom,NA,NA
w9083.3,Ricardo Cossa,NA,NA
w9086.1,Abhiroop Mukhopadhyay,axm359,pmu75
w9087.2,Peter G Dunne,NA,NA
w9088.2,Liang Zhang,liang_zhang,NA
w9092.1,David McCarthy,dmccarth,NA
w9093.1,Melissa Schettini Kearney,melissa_kearney,NA
w9096.1,Alexi Sluchynsky,alexi_sluchynsky,NA
w9100.2,Luca Antonio Ricci,luca_ricci,pri55
w9100.4,Torsten Sloek,Sommerferie,NA
w9102.2,Lixin Huang,lixin_huang,phu108
w9104.1,David Mayer-Foulkes,david_mayerfoulkes,pma494
w9105.3,Merle Erickson,merle_erickson,NA
w9107.1,Alma Cohen,alma_cohen,pco678
w9110.1,Elizabeth Brainerd,elizabeth_brainerd,pbr406
w9111.1,Arik Ben Dor,arik_ben_dor,NA
w9112.1,Diego Puga,diego_puga,ppu2
w9112.2,Gilles Duranton,gilles_duranton,pdu48
w9117.2,Karen Horn Welch,karen_welch,NA
w9119.1,John Mendeloff,NA,NA
w9124.4,Yunyong Thaicharoen,yunyongt,pth100
w9126.1,Roberta Romano,roberta_romano,NA
w9130.2,Joshua S Graff Zivin,joshua_graff-zivin,pgr314
w9131.1,Nellie Liang,nellie_liang,NA
w9134.2,Sharun Mukand,sharun_mukand,pmu142
w9136.2,John M Reilly,john_reilly,pre355
w9136.3,Mustafa H Babiker,mustafa_babiker,NA
w9140.2,Julie M Zissimopoulos,NA,NA
w9143.1,Sergei Sarkissian,sergei_sarkissian,psa127
w9143.2,Timothy Simin,timothy_simin,psi273
w9145.2,Vincent Hogan,vincent_hogan,pho276
w9146.1,Antoinetter Schoar,antoinette_schoar,psc180
w9147.1,Larry Neal,larry_neal,pne240
w9147.2,Marc D Weidenmier,marc_weidenmier,pwe14
w9151.2,Thomas J Holmes,thomas_holmes,pho45
w9155.1,Austin Nichols,austin_nichols,NA
w9155.4,Lucie Schmidt,lucie_schmidt,psc90
w9156.2,Michal Barzuza,NA,NA
w9156.3,Oren Bar-Gill,oren_bargill,NA
w9157.2,Kathleen Carey,kathleen_carey,NA
w9169.2,Huiwen Lai,huiwen_lai,NA
w9173.1,Jonathan Katz Nelson,NA,NA
w9176.1,Kerry A Odell,NA,NA
w9177.1,Amir Dembo,amir_dembo,NA
w9177.3,Jean-Deominique Deuschel,jean-deominique_deuschel,NA
w9180.2,Sean P Corcoran,sean_corcoran,pco81
w9190.1,Brian Pinto,brian_pinto,NA
w9196.1,Bruce Preston,bruce_preston,ppr134
w9197.1,Stephen E Snyder,NA,NA
w9198.1,Julie H Topoleski,NA,NA
w9199.2,Jungyoll Yun,jungyoll_yun,NA
w9200.2,Peter Katuscak,NA,NA
w9202.1,Dirk Krueger,dirk_krueger,pkr7
w9205.1,Christopher Jepsen,christopher_jepsen,pje18
w9207.1,Gwilym Pryce,gwilym_pryce,NA
w9209.1,Anna Aizer,anna_aizer,pai9
w9212.1,Ajay K Agrawal,ajay_agrawal,pag38
w9213.3,Joseph Ableidinger,NA,NA
w9214.1,Charles W R Ward,NA,NA
w9217.1,Lior Menzly,lior_menzly,NA
w9220.2,Stephanie Schmitt-Grohe,stephanie_grohe,psc44
w9228.2,David M Linsenmeier,NA,NA
w9229.1,Edward A Snyder,NA,NA
w9230.2,Richard C K Burdekin,richard_burdekin,pbu17
w9233.1,Christopher M Meissner,christopher_meissner,pme45
w9234.1,Alessandra Fogli,alessandra_fogli,pfo48
w9234.2,Claudia Olivetti,claudia_olivetti,pol63
w9238.1,Agnes Couffinhal,agnes_couffinhal,NA
w9238.2,Marc Perronin,marc_perronin,NA
w9238.3,Michel Grignon,Grignon,pgr140
w9239.1,Devashish Mitra,devashish_mitra,pmi161
w9239.2,Pushan Dutt,pushan_dutt,pdu81
w9241.1,Jessica Tjornhom Donohue,jessica_donohue,NA
w9242.1,Daniel Chiquiar,NA,NA
w9243.1,David M Schizer,NA,NA
w9245.1,Greg Coleman,NA,NA
w9246.1,Andrea S Au,andreau,NA
w9246.2,Michael B Mikhail,mmikhail,NA
w9248.3,Sheng-Wen Chang,sxc240,NA
w9250.2,Stephen P Utkus,stephen_utkus,NA
w9251.1,Antonio E Bernardo,antonio_bernardo,NA
w9252.2,Susan Feinberg,NA,NA
w9253.1,Heitor Almeida,heitor_almeida,NA
w9253.3,Murillo Campello,murillo_campello,pca164
w9260.1,R Gaston Gelos,gaston_gelos,pge1
w9262.1,Charlotte Mack,cymack,NA
w9264.1,David T Robinson,david_robinson,pro347
w9264.2,Pekka Hietala,NA,NA
w9265.2,T Huw Edwards,NA,NA
w9267.1,Hyunbae Chun,hyunbae_chun,pch115
w9269.1,Nicholas Bloom,nick_bloom,pbl55
w9269.4,Rachel Griffith,rachel_griffith,pgr70
w9271.1,Brian H Jenn,bjenn,NA
w9272.2,Sung-Bae Mun,NA,NA
w9281.1,M Kate Bundorf,kate_bundorf,NA
w9286.2,Katherine A Smith,kitty_smithevans,psm108
w9287.1,Avi Goldfarb,avi_goldfarb,pgo53
w9287.2,Christopher Forman,chris_forman,NA
w9292.2,Jonathan Heathcote,jonathan_heathcote,phe1
w9305.1,Arvind Subramanian,arvind_subramanian,psu108
w9307.2,Lawrence S Getzler,NA,NA
w9310.1,Amir Sufi,amir_sufi,psu303
w9311.2,Robert S Huckman,robert_huckman,phu90
w9314.1,Erik G Hurst,erik_hurst,phu87
w9315.3,Matthew J Butler,NA,NA
w9318.3,Brian Frantz,NA,NA
w9319.2,Joshua Winicki,NA,NA
w9323.1,Gerard Caprio,gerard_caprio,pca519
w9323.2,James R Barth,james_barth,pba1477
w9327.3,Nengjiu Ju,NA,NA
w9328.3,Songhua Lin,linsonghua,NA
w9331.1,Felix Kubler,felix_kubler,pku6
w9334.2,Guttorm Schjelderup,NA,NA
w9340.2,Wei Fan,wei_fan,NA
w9341.1,Michael T Belongia,michael_belongia,NA
w9343.1,Herman Kamil,herman_kamil,NA
w9343.4,Sebastian Auguste,sebastian_auguste,NA
w9344.1,Moroz Vadim,NA,NA
w9344.3,Stefano Cavaglia,NA,NA
w9346.3,Neeraj Sood,neeraj_sood,pso62
w9348.1,Jeeman Jung,NA,NA
w9350.1,Jeffrey S DeSimone,jeff_desimone,pde214
w9351.2,Suchin Virabhak,NA,NA
w9357.2,Ulf-G Gerdtham,NA,NA
w9359.1,Joshua D Coval,joshua_coval,NA
w9364.3,Lu Zhang,lu_zhang,pzh29
w9366.2,Gustavo Ventura,gustavo_ventura,pve11
w9366.3,Mark Huggett,mark_huggett,phu6
w9368.1,Mitsuhiro Fukao,mitsuhiro_fukao,pfu58
w9369.2,Serkan Arslanalp,serkan_arslanalp,NA
w9371.1,Alisa Roell,alisa_roell,NA
w9371.3,Patrick Bolton,patrick_bolton,pbo544
w9372.1,Haroon Mumtaz,haroon_mumtaz,NA
w9372.3,Jean Imbs,jean_imbs,pim10
w9372.4,Morten O Ravn,morten_ravn,pra16
