paper,author
w10560,w4595.1
w10560,w7763.2
w10561,w3473.1
w10561,w7606.2
w10562,w3473.1
w10562,w7606.2
w10563,w6210.1
w10563,w7563.3
w10564,w1729.3
w10565,w6132.2
w10565,w8754.1
w10566,w2600.1
w10566,w4474.1
w10566,w4837.2
w10567,w3551.1
w10567,w10567.1
w10567,w10567.3
w10568,w1303.1
w10568,w3787.2
w10568,w4152.1
w10568,w4571.2
w10569,w4140.2
w10569,w6492.1
w10569,h0032.1
w10570,w4840.2
w10570,w6218.1
w10571,w9371.3
w10571,w10571.1
w10571,w10571.3
w10572,w7366.1
w10572,w9988.1
w10573,w0288.1
w10574,w4074.3
w10575,w5807.2
w10575,w10575.1
w10576,w1098.1
w10576,w10576.2
w10577,w0425.1
w10578,w10578.1
w10579,w5345.1
w10579,t0286.1
w10580,h0009.1
w10581,w6490.1
w10581,w8309.1
w10582,w4445.2
w10583,w10583.3
w10583,t0165.1
w10583,h0032.1
w10584,w7795.4
w10584,w7879.1
w10584,w8520.3
w10585,w6314.1
w10585,w9718.2
w10585,w9718.3
w10586,w10586.1
w10586,h0032.2
w10587,w2161.1
w10587,w9107.1
w10588,w7726.2
w10589,w2597.1
w10589,w9234.1
w10589,w9234.2
w10590,w0885.2
w10590,w10590.2
w10591,w5399.2
w10591,w10591.2
w10592,w2680.1
w10592,w3054.4
w10592,w5073.1
w10593,w5226.2
w10593,w7846.1
w10594,w0425.1
w10594,w10594.2
w10595,w3551.1
w10595,w7032.2
w10596,w1140.1
w10596,w8587.1
w10596,w10596.3
w10597,w4242.1
w10597,w8683.1
w10597,t0109.2
w10598,w4212.1
w10598,w8441.1
w10599,w4074.3
w10599,w10599.1
w10599,w10599.2
w10600,w9940.1
w10600,w9940.2
w10600,h0032.2
w10601,w0424.1
w10602,w0748.2
w10602,w9190.1
w10603,w1101.1
w10603,w3679.3
w10604,w10604.2
w10604,t0229.1
w10605,w0908.2
w10606,w3050.1
w10607,w4183.1
w10607,h0032.1
w10608,w3417.2
w10608,w5409.2
w10608,w9003.3
w10609,w9736.1
w10609,w10609.1
w10610,w6059.3
w10611,w5881.3
w10612,w0559.1
w10612,w5875.2
w10613,w3348.1
w10613,w6955.2
w10614,w2762.1
w10614,w10614.1
w10614,t0287.1
w10615,w10615.1
w10615,w10615.2
w10616,w4643.1
w10616,w4643.2
w10616,w10616.3
w10617,w1932.2
w10617,w5262.1
w10618,w7402.1
w10618,w10618.1
w10619,w8562.1
w10620,w0218.2
w10620,w0444.1
w10621,w6059.3
w10621,w10621.1
w10622,w5807.2
w10623,w0470.1
w10623,w8594.2
w10623,w10623.3
w10624,w0748.2
w10624,w9190.1
w10624,w10624.1
w10625,w10003.1
w10626,w0544.1
w10626,w2043.3
w10626,w4016.1
w10627,w10003.1
w10628,w2456.1
w10628,w2456.2
w10628,w10628.3
w10629,w5021.2
w10629,w6314.1
w10630,w1075.1
w10630,w2779.2
w10631,w3755.2
w10631,w8726.1
w10632,w0073.1
w10632,w4859.1
w10632,w8536.2
w10632,w10632.1
w10632,w10632.3
w10633,w4825.1
w10634,w9748.1
w10634,w10634.2
w10635,w0938.2
w10635,w3924.1
w10635,w10635.2
w10635,w10635.3
w10636,w4658.1
w10636,w10636.2
w10637,w4864.2
w10637,w10637.2
w10638,w10244.2
w10638,w10638.1
w10639,w9736.1
w10639,w10639.1
w10639,w10639.3
w10640,w5478.1
w10641,w10641.1
w10642,w0335.1
w10642,w1838.1
w10643,w8284.1
w10644,w0938.2
w10645,w0234.1
w10645,w7576.2
w10646,w0505.1
w10647,w1388.1
w10647,w5538.2
w10648,w8562.1
w10649,w0337.4
w10649,w10649.1
w10650,w0218.2
w10650,w0444.1
w10650,w10453.1
w10651,w3335.2
w10651,w4778.3
w10651,w6158.2
w10651,w10651.3
w10652,w9402.2
w10652,w9946.1
w10653,w1895.1
w10653,w3032.1
w10654,h0137.1
w10655,w3344.2
w10655,w3344.3
w10655,w6686.2
w10656,w3473.1
w10656,w10656.2
w10657,w2308.2
w10657,w2669.2
w10658,w2892.2
w10659,w4211.3
w10660,w0300.2
w10661,w0300.2
w10662,w0300.2
w10663,w6826.2
w10663,w6982.2
w10664,w5689.2
w10664,w5817.2
w10665,w9783.2
w10665,t0272.2
w10666,w10666.1
w10667,w6220.2
w10668,w3717.1
w10668,w8068.3
w10668,w9052.4
w10669,w1910.1
w10670,w3417.2
w10670,w5948.1
w10671,w5728.1
w10671,w6723.2
w10671,w10671.2
w10671,w10671.4
w10672,w6508.1
w10672,w8246.1
w10672,w8795.2
w10673,w0855.1
w10673,w6408.1
w10673,w10673.1
w10674,w4178.1
w10674,w4178.2
w10675,w6616.2
w10675,w7192.1
w10675,w9685.2
w10676,w0269.1
w10677,w4989.1
w10677,w5294.2
w10677,w10677.2
w10678,w5807.2
w10679,w0839.1
w10679,w6258.1
w10680,h0032.2
w10680,h0041.2
w10681,w1361.1
w10681,w4223.1
w10682,w1075.1
w10682,w2779.2
w10683,w0337.4
w10683,w10683.2
w10684,w0519.1
w10684,w10684.2
w10685,w7069.2
w10685,w8750.1
w10685,w8750.3
w10685,w10685.3
w10686,w3806.2
w10686,w4791.2
w10687,w3401.1
w10687,w4681.2
w10687,w8982.2
w10688,w1387.1
w10688,w8562.1
w10688,w9610.2
w10688,w9610.3
w10689,w3631.2
w10689,w10689.1
w10689,w10689.2
w10690,w0234.1
w10690,w10690.2
w10691,w4914.1
w10692,w0938.2
w10692,w3924.1
w10692,w10692.2
w10693,w0253.1
w10693,w9983.2
w10693,w10693.2
w10694,w0253.1
w10695,w0717.2
w10695,w9088.2
w10696,w3674.2
w10696,w10393.2
w10697,w4767.1
w10698,w6963.1
w10698,w10002.2
w10698,w10002.3
w10699,w1729.3
w10699,w3473.2
w10699,w3535.1
w10699,w10699.1
w10700,w6872.2
w10700,w10484.2
w10700,w10700.1
w10701,w5889.2
w10701,w10701.2
w10702,h0103.2
w10703,w3755.2
w10703,w10384.1
w10704,w1480.3
w10704,w5963.2
w10705,w2501.2
w10705,w3557.2
w10705,w10705.1
w10706,w0436.1
w10706,w8871.2
w10707,w4202.2
w10707,w10707.2
w10708,w6467.1
w10709,w5889.2
w10709,w9476.1
w10710,w1088.2
w10710,w10710.1
w10711,w5399.2
w10711,w8588.1
w10711,w8588.3
w10712,w0610.1
w10712,w10712.1
w10713,w2991.2
w10713,w4474.3
w10713,w8343.2
w10714,w6398.1
w10714,w10714.2
w10715,w5750.1
w10715,w7535.2
w10716,w10716.1
w10717,w7096.1
w10718,w1936.2
w10718,w8756.1
w10719,w4074.3
w10719,w6243.1
w10719,w9000.1
w10720,w5231.2
w10720,w7236.2
w10720,w10066.1
w10721,w1590.2
w10721,w3223.2
w10721,w9740.1
w10722,w4978.1
w10722,w8489.1
w10723,w1049.1
w10723,w1581.1
w10724,w7014.2
w10724,w9220.2
w10725,w2689.2
w10725,w7462.2
w10726,w4074.1
w10726,w4074.3
w10726,w8538.1
w10727,w0544.1
w10727,w2043.3
w10727,w4016.1
w10728,w4684.1
w10728,w10728.1
w10728,w10728.3
w10729,w9147.2
w10729,w9445.2
w10730,w0376.1
w10730,w5827.1
w10731,w10307.2
w10731,w10731.1
w10732,w3892.2
w10732,w6570.2
w10733,w7684.1
w10733,w10003.1
w10734,w10307.2
w10734,w10731.1
w10735,w3699.2
w10736,w2246.2
w10736,w7166.1
w10737,w0226.1
w10737,w5812.1
w10738,w8123.1
w10738,w10738.2
w10739,w7888.1
w10739,w8605.1
w10739,t0247.2
w10740,w6467.1
w10740,w10740.2
w10741,w9970.1
w10742,w2161.1
w10742,w6472.1
w10743,w10743.2
w10743,t0087.1
w10744,w3033.1
w10744,w3729.1
w10744,w10353.1
w10744,w10519.2
w10745,w3909.1
w10745,w10745.2
w10746,w0895.1
w10746,w2465.1
w10746,w10746.3
w10747,w0839.1
w10748,w5261.2
w10748,w7070.2
w10748,w8497.1
w10749,w7267.2
w10749,w9100.2
w10749,w10749.1
w10750,w2600.1
w10750,w7267.2
w10751,w4837.2
w10751,w7267.2
w10751,w10036.3
w10752,w0890.3
w10753,h0090.1
w10753,h0097.1
w10753,h0097.3
w10754,w0662.1
w10755,w10707.2
w10755,w10755.1
w10756,w9392.1
w10756,w10756.2
w10756,w10756.3
w10757,w10424.3
w10757,w10757.1
w10757,w10757.2
w10757,w10757.4
w10757,w10757.5
w10757,w10757.6
w10758,w1540.1
w10758,w2527.2
w10759,w0018.1
w10759,w10759.2
w10760,w0286.1
w10761,w0286.1
w10762,w1387.1
w10762,w9610.2
w10762,w9610.3
w10763,w5956.2
w10763,w10763.2
w10764,w3479.2
w10764,w9063.2
w10764,w9566.2
w10765,w3189.2
w10765,w9604.1
w10766,w4681.2
w10767,w5812.1
w10768,w1098.1
w10768,w10534.2
w10768,w10768.2
w10769,w0337.4
w10769,w10769.2
w10770,w7192.1
w10770,w10770.2
w10770,w10770.3
w10771,w0288.1
w10772,w3189.2
w10772,w8580.2
w10773,w4074.3
w10773,w7175.1
w10773,w9523.3
w10774,w8620.2
w10774,w10774.2
w10775,w0375.1
w10775,w3787.2
w10776,w6132.2
w10776,w10548.1
w10777,w1410.2
w10777,w7166.1
w10777,w7973.2
w10778,w6065.1
w10778,w10069.1
w10779,w2501.2
w10779,w7318.2
w10780,w3067.1
w10780,w5197.1
w10780,w7993.1
w10781,w3690.2
w10782,w7005.2
w10782,w7168.1
w10783,w5475.1
w10784,w4202.2
w10784,w8314.2
w10784,w10784.1
w10785,w5755.2
w10785,w8507.1
w10786,w3033.1
w10786,w9778.2
w10787,w0067.1
w10787,w1952.1
w10788,w7207.4
w10788,w7904.1
w10788,w10788.3
w10789,w0204.1
w10789,w2471.1
w10789,w9480.2
w10789,w10381.1
w10790,w4864.2
w10790,w10790.1
w10791,w0375.1
w10791,w3787.2
w10791,w10791.3
w10792,w10187.1
w10792,w10792.1
w10793,w3189.2
w10793,w10793.1
w10794,w8652.2
w10794,w10794.2
w10795,w0050.2
w10795,t0178.3
w10796,w1729.3
w10796,w10796.1
w10796,w10796.2
w10797,w4125.3
w10797,w5261.2
w10797,w8720.1
w10798,w3219.1
w10799,w10424.3
w10799,w10757.1
w10799,w10799.1
w10800,w7189.2
w10800,w9239.1
w10800,w10800.2
w10801,h0029.1
w10802,w6040.2
w10802,w10802.2
w10803,w4978.1
w10803,w5728.1
w10803,w6496.1
w10803,w10803.4
w10804,w4861.1
w10804,w10804.1
w10805,w0500.2
w10805,w3385.1
w10806,w1803.2
w10806,w5755.2
w10806,w8507.1
w10807,w10807.1
w10807,w10807.2
w10808,w3910.2
w10808,w10808.1
w10809,w0519.1
w10809,w10684.2
w10810,w7318.2
w10811,w9476.1
w10811,t0151.1
w10812,w10807.2
w10812,w10812.1
w10813,w10807.1
w10813,w10807.2
w10814,w10755.1
w10814,w10814.2
w10815,w9480.2
w10815,w10815.2
w10816,w10755.1
w10816,w10816.3
w10816,t0087.1
w10817,w1140.1
w10817,w8587.1
w10818,w0281.1
w10819,w10807.2
w10819,w10819.1
w10820,w4595.1
w10820,w8059.2
w10820,w10820.2
w10821,w3787.2
w10821,w10124.3
w10822,w0895.1
w10822,w5216.2
w10822,w10822.1
w10822,w10822.3
w10823,w8750.1
w10823,w8750.3
w10823,w10823.3
w10824,w0269.1
w10824,w10824.1
w10824,w10824.3
w10824,w10824.4
w10825,w0114.1
w10825,w4989.1
w10826,w9239.1
w10826,w9631.2
w10827,w5108.2
w10827,w6469.2
w10828,w7904.1
w10829,w0505.1
w10830,w1977.1
w10830,w10830.1
w10831,w1399.1
w10831,w3755.2
w10831,w10831.2
w10832,w6637.1
w10832,w10832.1
w10833,w1480.3
w10833,w10833.1
w10834,w1480.3
w10834,w6408.1
w10834,w10834.3
w10835,w3787.2
w10835,w8357.2
w10835,w10835.2
w10836,w5021.2
w10836,w5242.1
w10837,w10819.1
w10837,t0223.2
w10838,w3206.2
w10838,w6311.3
w10839,w3206.2
w10839,w6311.3
w10840,w3206.2
w10840,w9968.1
w10841,w7366.1
w10841,w9988.1
w10842,w0819.2
w10842,w10842.2
w10843,w0485.1
w10844,w5807.2
w10844,w10844.1
w10844,t0223.2
w10845,w4875.2
w10846,w3385.1
w10846,w5145.2
w10846,w10846.2
w10847,w0470.1
w10848,w0335.1
w10849,w0485.1
w10850,w2628.4
w10850,w4861.1
w10850,w5446.1
w10851,w0508.1
w10852,w1089.1
w10852,w6508.1
w10852,w7661.2
w10852,w8643.3
w10853,w2898.1
w10853,w4120.2
w10854,w5021.2
w10854,t0023.3
w10855,w1400.2
w10855,t0213.2
w10856,w0281.1
w10856,w9376.2
w10857,w1977.1
w10857,w8620.2
w10858,w0234.1
w10859,t0229.1
w10860,w8658.2
w10861,w9350.1
w10861,w10861.1
w10862,w0204.1
w10862,w9003.3
w10862,w9586.2
w10863,w2219.1
w10863,w8750.1
w10863,w8750.3
w10864,w1075.1
w10864,w2779.2
w10864,w10145.3
w10865,w4734.2
w10865,w5655.3
w10865,w9757.2
w10866,w1977.1
w10866,w10866.1
w10866,w10866.2
w10866,w10866.3
w10867,w2319.1
w10868,w2418.1
w10868,w9110.1
w10869,w0485.1
w10869,w0855.1
w10870,w8871.2
w10870,w10179.2
w10871,w5655.3
w10871,w9757.2
w10871,w10871.1
w10872,w3566.2
w10872,w8265.1
w10872,w10872.3
w10873,w7543.1
w10873,w10873.1
w10874,w3754.1
w10874,w4060.1
w10875,w5478.1
w10875,w10875.1
w10875,w10875.3
w10876,w0415.1
w10876,w0415.2
w10877,w10244.2
w10878,w0281.1
w10878,w0505.1
w10879,w7796.2
w10879,w10571.1
w10879,t0168.1
w10880,w8284.1
w10881,w1514.1
w10882,w0772.2
w10882,w4820.1
w10882,w10882.3
w10883,w8290.2
w10884,w0671.1
w10885,w1706.1
w10886,w1200.1
w10886,w10886.2
w10887,w7712.2
w10887,w7961.3
w10887,w7998.2
w10888,w8237.1
w10888,w10888.2
w10889,w0537.2
w10889,w1059.1
w10889,w5676.2
w10890,w0018.1
w10890,w10890.2
w10891,w10615.1
w10891,w10891.1
w10891,w10891.2
w10892,w10145.3
w10892,t0116.1
w10893,w6431.1
w10894,w5026.1
w10895,w8620.2
w10895,w10895.2
w10896,w0904.1
w10897,w0826.1
w10897,w1264.3
w10898,w3717.1
w10898,w7054.3
w10898,w8068.3
w10899,w1535.1
w10899,w10899.1
w10900,w5938.2
w10900,w10288.1
w10901,w0908.2
w10901,w1008.1
w10902,w4537.1
w10903,w3556.1
w10903,w10903.2
w10904,w6431.1
w10904,w6458.1
w10905,w0415.1
w10905,w0415.2
w10906,w5750.1
w10906,w10906.2
w10907,w1049.2
w10907,w3910.2
w10908,w2201.2
w10908,w8354.1
w10909,w1581.1
w10909,w1770.1
w10910,w0288.1
w10911,w5231.2
w10911,w7236.2
w10911,w10066.1
w10912,w8404.3
w10912,w10912.2
w10913,w8404.3
w10913,w10913.1
w10913,w10913.3
w10914,w8404.3
w10914,w10913.1
w10914,w10913.3
w10915,w0406.1
w10916,w1581.1
w10916,w2543.2
w10916,t0023.3
w10917,w10917.1
w10917,w10917.2
w10917,w10917.3
w10918,w8642.1
w10918,w10918.1
w10919,w1140.1
w10919,w5152.1
w10919,w8587.1
w10920,w6769.1
w10921,w5812.1
w10921,w10921.2
w10922,w10003.1
w10922,w10922.2
w10923,w0374.2
w10923,w5938.2
w10923,h0049.1
w10924,h0009.1
w10924,h0083.2
w10925,w7105.2
w10925,w8763.1
w10926,w9970.1
w10927,w0676.1
w10927,w2770.1
w10928,w0676.1
w10928,w7475.2
w10928,w10375.2
w10929,w8551.1
w10929,w10929.2
w10930,w5663.1
w10930,w7789.1
w10931,w1665.1
w10931,w10931.2
w10932,w0051.1
w10933,w2541.1
w10933,w10933.2
w10934,w8127.1
w10934,w8404.3
w10934,w8788.1
w10934,w10934.2
w10935,w5023.1
w10935,w10935.1
w10935,w10935.2
w10936,w1803.2
w10937,w0938.2
w10937,w9267.1
w10937,w10410.1
w10937,w10410.2
w10938,w2694.2
w10938,w5722.1
w10939,w5475.1
w10939,w7929.2
w10939,w10939.2
w10939,w10939.3
w10940,w4864.2
w10940,w9286.2
w10941,w7993.1
w10941,w9260.1
w10941,w10941.2
w10942,w0855.1
w10942,w3910.2
w10942,w5984.1
w10942,w10942.3
w10943,w5461.1
w10943,w10943.2
w10944,w0938.2
w10945,w0904.1
w10946,w0034.1
w10946,w10946.2
w10947,w5274.3
w10947,w7449.2
w10948,w0022.1
w10949,w0022.1
w10949,w3535.1
w10949,w6629.2
w10950,w8095.1
w10951,w1767.1
w10951,w4934.2
w10952,h0090.1
w10953,w0216.1
w10953,w10953.2
w10954,w1075.1
w10955,w9959.1
w10955,w9959.2
w10956,w5689.2
w10956,w5817.2
w10957,w1049.2
w10957,w10957.1
w10958,w9736.1
w10958,w10639.1
w10958,w10639.3
w10959,w6209.1
w10959,w10959.2
w10960,w9147.2
w10961,w9147.2
w10961,w9518.3
w10961,w10961.3
w10962,w8620.2
w10962,w10774.2
w10963,w8563.1
w10963,w10963.2
w10964,w5948.2
w10964,w10964.2
w10964,w10964.3
w10965,w0374.2
w10965,w0890.5
w10966,w0374.2
w10966,h0010.1
w10967,w1075.1
w10967,w2779.2
w10968,w6276.1
w10968,w8658.2
w10969,w10917.2
w10969,w10917.3
w10969,w10969.1
w10969,w10969.3
w10970,w9988.1
w10970,w10189.1
w10971,w4474.3
w10971,w8481.1
w10971,w10971.3
w10972,w5461.1
w10972,w10972.1
w10973,w2201.2
w10973,w8354.1
w10973,w10973.1
w10974,w3909.1
w10974,w6417.3
w10974,w8626.2
w10974,w10974.4
w10975,w2991.2
w10975,w10975.1
w10976,w0022.1
w10976,w0042.1
w10976,w2708.2
w10977,w3557.2
w10978,w4875.1
w10978,w5755.2
w10978,w8711.1
w10979,w3401.1
w10979,w4681.2
w10979,w8982.2
w10980,w6586.1
w10980,w9018.2
w10980,w10088.1
w10981,w1049.1
w10982,w6637.1
w10982,w7032.1
w10982,t0194.2
w10983,w3401.1
w10983,w4681.2
w10983,w8386.2
w10983,w8982.2
w10984,w10467.1
w10984,h0029.1
w10985,w2420.2
w10986,w1932.2
w10986,w3185.2
w10986,w7862.1
w10987,w2086.2
w10987,w2514.1
w10988,w5612.1
w10988,w10314.1
w10989,w7005.2
w10989,w7168.1
w10990,w3790.1
w10990,w4595.1
w10990,w7763.2
w10990,w10990.4
w10991,w3577.1
w10992,w0337.4
w10992,w10992.1
w10993,w0880.1
w10994,w10994.1
w10994,w10994.2
w10995,w1049.1
w10995,w1581.1
w10996,w8127.1
w10996,w8404.3
w10996,w10913.3
w10997,w3223.2
w10997,w5605.1
w10997,w6038.1
w10997,w9269.4
w10998,w2541.2
w10998,w8750.3
w10998,w9359.1
w10999,w2541.2
w10999,w3223.2
w11000,w0873.2
w11000,w11000.1
w11001,w2676.1
w11001,w4980.1
w11001,w11001.2
w11002,w6616.2
w11002,w7005.2
w11002,w9131.1
w11003,w9439.3
w11003,w10405.2
w11004,w8744.2
w11004,w8874.1
w11004,w11004.1
w11005,w3871.4
w11005,w4875.1
w11005,w7563.3
w11006,w8744.2
w11006,w8874.1
w11007,w4914.1
w11008,w2724.2
w11008,w4517.2
w11008,w11008.1
w11008,w11008.3
w11009,w4357.1
w11009,w4974.2
w11010,w10994.1
w11010,w10994.2
w11011,w7192.1
w11011,w10872.3
w11011,w11011.2
w11012,w7014.2
w11012,w9220.2
w11012,w9372.4
w11013,w4537.1
w11013,w7109.2
w11014,w0794.2
w11014,w1590.2
w11015,w9502.2
w11015,w10151.2
w11016,w9502.2
w11016,w9764.2
w11017,w9502.2
w11017,w9767.1
w11017,w9767.2
w11018,w6210.1
w11018,w8240.1
w11018,w8242.2
w11019,w5655.3
w11019,w11019.1
w11019,w11019.3
w11020,w1594.1
w11020,w3631.2
w11020,w11020.2
w11021,w3631.2
w11021,w10689.1
w11021,w10689.2
w11022,w7684.1
w11022,w10003.1
w11023,w4681.2
w11023,w5714.2
w11024,w0034.1
w11024,w9497.2
w11024,w11024.1
w11025,w4118.1
w11026,w11026.2
w11026,t0089.2
w11027,w4713.1
w11028,w4713.1
w11028,w5253.1
w11028,w6531.1
w11029,w3206.2
w11029,w6311.3
w11030,w3479.2
w11030,w11030.1
w11031,w3433.2
w11031,w7542.1
w11032,w0034.1
w11032,w10068.1
w11033,w3806.2
w11033,w11033.2
w11033,w11033.3
w11034,w1932.2
w11034,w3753.1
w11034,w11034.2
w11034,t0060.1
w11035,w9350.1
w11035,w11035.1
w11036,w11036.1
w11036,w11036.2
w11036,w11036.3
w11037,w2573.2
w11038,w6248.4
w11039,w4558.1
w11039,w7168.1
w11039,w9310.1
w11040,w0008.2
w11040,w1977.1
w11040,w10866.2
w11040,w11040.1
w11040,w11040.3
w11041,w2677.2
w11041,w3245.1
w11042,w2677.2
w11042,w3245.1
w11043,w4974.2
w11043,w11043.1
w11044,w9202.1
w11044,w11044.2
w11045,w7904.1
w11045,w8043.2
w11046,w11046.1
w11046,w11046.2
w11047,w1075.1
w11047,w9426.2
w11048,w2420.2
w11048,w8438.2
w11049,w4721.2
w11049,w8975.1
w11050,w9034.2
w11050,w11050.1
w11051,w1101.1
w11051,w4559.1
w11052,w6637.1
w11052,w11052.1
w11053,w4721.2
w11053,w9728.2
w11054,t0128.1
w11055,w0537.2
w11055,w1059.1
w11055,w5676.2
w11056,w0559.1
w11057,w0374.2
w11057,w0890.5
w11058,w4943.1
w11059,w9387.1
w11060,w3363.2
w11060,w6248.4
w11061,w2762.1
w11062,w0938.2
w11062,w11062.1
w11063,w0027.1
w11063,w8247.1
w11063,w9346.3
w11064,w3245.1
w11065,w2678.1
w11065,w11065.1
w11066,w11066.1
w11067,w11067.1
w11067,w11067.2
w11068,w9688.1
w11068,w11068.1
w11069,w4108.2
w11069,w4643.1
w11069,w5752.2
w11069,t0167.2
w11070,w4074.3
w11071,w6258.1
w11071,w9371.3
w11072,w6173.1
w11072,w9728.2
w11073,w10197.1
w11073,w11073.1
w11073,w11073.3
w11074,w4469.1
w11074,w5635.1
w11074,w5728.1
w11074,w7878.3
w11074,w11074.4
w11075,w1803.2
w11075,w5755.2
w11075,w8507.1
w11076,w4354.1
w11076,w8125.1
w11076,w10073.3
w11077,w3806.2
w11077,w6797.1
w11078,w1303.1
w11078,w7892.4
w11078,w8288.2
w11079,w4795.1
w11079,w6155.1
w11079,w11079.3
w11080,w4281.2
w11080,w4943.1
w11080,h0090.1
w11081,w5226.2
w11081,w7846.1
w11082,w0884.2
w11082,w11082.1
w11083,w2724.2
w11083,w4381.1
w11084,w0201.1
w11085,w0676.1
w11085,w10367.3
w11086,w2197.1
w11086,w2246.1
w11086,w5881.3
w11087,w7385.2
w11087,w8497.3
w11087,w11087.2
w11087,w11087.4
w11088,w0839.1
w11088,w0987.3
w11088,w5772.2
w11089,w4643.1
w11089,w4643.2
w11089,w8246.1
w11090,w5124.1
w11091,w8063.2
w11092,w11092.1
w11092,w11092.2
w11093,w0288.1
w11093,h0103.2
w11094,w8017.1
w11094,w9740.1
w11094,w11094.1
w11095,w4734.2
w11095,w5655.3
w11095,w9757.2
w11096,w2418.1
w11096,w10511.2
w11097,w1919.1
w11097,w3787.2
w11097,w10124.3
w11098,w0201.1
w11099,w11099.1
w11100,w2418.1
w11100,w3787.2
w11101,w6248.4
w11102,w11102.1
w11103,w4192.1
w11103,w11103.2
w11103,w11103.3
w11104,w9959.1
w11104,w11104.1
w11105,w11105.1
w11105,w11105.2
w11106,w11106.1
w11107,w4726.1
w11107,w11107.2
w11108,w3428.2
w11108,w11108.2
w11109,w4949.2
w11109,w7789.1
w11110,w10003.1
w11110,w11110.2
w11111,w3385.1
w11112,w3674.2
w11113,w11113.1
w11113,w11113.2
w11114,w11114.1
w11114,w11114.2
w11115,w11114.1
w11115,w11115.2
w11116,w9728.1
w11116,w11116.2
w11117,w9233.1
w11117,w11117.2
w11118,w0523.2
w11118,w11118.1
w11119,w1203.1
w11119,w5857.2
w11120,w0908.2
w11120,w10538.1
w11121,w0018.1
w11121,w10890.2
w11122,w1176.1
w11122,w6617.2
w11122,w6617.3
w11123,w9728.1
w11123,w11123.2
w11124,w5399.2
w11124,w11124.2
w11125,w0890.3
w11126,w6807.1
w11126,w6807.2
w11127,w2702.1
w11127,w6889.1
w11128,w2527.2
w11128,w2630.1
w11128,w9735.2
w11129,w1919.1
w11129,w3787.2
w11129,w10124.3
w11130,w4658.1
w11131,w1075.1
w11131,w10145.3
w11132,w9959.1
w11132,w11132.2
w11133,w4242.3
w11133,w4443.3
w11133,w5414.1
w11134,w4108.2
w11134,w4643.1
w11134,w5752.2
w11134,w11134.2
w11135,w7138.1
w11135,w8658.2
w11136,w5689.2
w11136,w9146.1
w11136,w11136.3
w11137,w0885.2
w11137,w2669.2
w11137,w11137.1
w11138,w2246.2
w11138,w6706.2
w11138,w11138.2
w11139,w11114.1
w11139,w11115.2
w11140,w5755.2
w11140,w11140.2
w11141,w0424.1
w11141,w11141.1
w11142,w0034.1
w11143,w7969.1
w11143,w11143.2
w11144,w7069.2
w11144,w7144.2
w11145,w0748.2
w11146,w3241.1
w11146,w5262.3
w11146,w11146.2
w11147,w11147.1
w11148,w5178.2
w11148,w11148.1
w11149,w3206.2
w11150,w1535.1
w11151,w7252.3
w11151,w11151.1
w11151,w11151.2
w11152,w1706.1
w11153,w1593.1
w11153,w6358.3
w11154,w5399.2
w11154,w5547.2
w11154,w6690.2
w11154,w11154.1
w11155,w5530.2
w11155,w5882.1
w11156,w5689.2
w11156,w5817.2
w11156,w11156.1
w11157,w9944.2
w11158,w0059.1
w11158,w2377.2
w11158,w3433.2
w11159,w10145.3
w11159,t0116.1
w11160,w5889.2
w11160,w9476.1
w11161,w1632.1
w11162,w4074.1
w11162,w4074.3
w11162,w8452.3
w11162,w8538.1
w11162,w11162.2
w11163,w10522.2
w11163,w11163.2
w11164,w5409.2
w11164,w9346.3
w11164,w11164.1
w11165,w3467.1
w11165,w3570.1
w11165,w6458.2
w11166,w7267.2
w11166,w7426.1
w11166,w11166.1
w11167,w0839.1
w11168,w5689.2
w11168,w11168.1
w11169,w8240.1
w11169,w11169.1
w11170,w1063.1
w11171,w0987.3
w11172,w0826.1
w11172,w11172.2
w11173,w1480.3
w11173,w9233.1
w11174,w0337.2
w11174,w9480.2
w11175,w11175.1
w11175,w11175.2
w11176,w6114.2
w11176,w11176.1
w11177,w4787.2
w11177,w6067.2
w11178,w4864.2
w11178,w10790.1
w11179,w11179.1
w11179,w11179.2
w11180,w9502.2
w11181,w0079.1
w11181,w4653.1
w11182,w3262.1
w11182,w9311.2
w11183,w0226.1
w11184,w4767.1
w11185,w10187.1
w11185,w10792.1
w11186,w0226.1
w11187,w11073.1
w11187,w11187.1
w11187,w11187.3
w11187,w11187.4
w11188,w4108.2
w11188,w4643.1
w11188,w5752.2
w11188,t0167.2
w11189,w0050.2
w11189,w10281.2
w11190,w3551.1
w11190,w8314.2
w11191,w9767.2
w11191,w10792.1
w11191,w11191.2
w11192,w11114.1
w11192,w11115.2
w11193,w2642.1
w11194,w7274.2
w11195,w7274.2
w11196,w1075.1
w11196,w2779.2
w11196,w10145.3
w11197,w3484.1
w11197,w11197.2
w11198,w1098.1
w11198,w1865.2
w11198,w6408.1
w11199,w1049.2
w11199,w3910.2
w11199,w4738.1
w11200,w9571.3
w11200,w11200.3
w11200,w11200.4
w11200,t0059.1
w11201,w5605.1
w11201,w11201.1
w11202,w8113.1
w11202,w8605.1
w11203,w1562.1
w11204,w1671.2
w11204,w5605.1
w11204,w7447.2
w11204,w11204.3
w11205,w1671.2
w11205,w5605.1
w11205,w7447.2
w11205,w11204.3
w11206,w6322.1
w11207,w9550.1
w11208,w3833.2
w11208,w5817.2
w11209,w1049.1
