team,team_name,year,total,home,away,week,weekly_attendance
Green Bay,Packers,2006,1104825,565749,539076,1,70918
Green Bay,Packers,2006,1104825,565749,539076,2,70602
Green Bay,Packers,2006,1104825,565749,539076,3,61095
Green Bay,Packers,2006,1104825,565749,539076,4,69222
Green Bay,Packers,2006,1104825,565749,539076,5,70804
Green Bay,Packers,2006,1104825,565749,539076,6,NA
Green Bay,Packers,2006,1104825,565749,539076,7,73548
Green Bay,Packers,2006,1104825,565749,539076,8,70809
Green Bay,Packers,2006,1104825,565749,539076,9,72205
Green Bay,Packers,2006,1104825,565749,539076,10,63924
Green Bay,Packers,2006,1104825,565749,539076,11,70753
Green Bay,Packers,2006,1104825,565749,539076,12,68256
Green Bay,Packers,2006,1104825,565749,539076,13,70527
Green Bay,Packers,2006,1104825,565749,539076,14,68539
Green Bay,Packers,2006,1104825,565749,539076,15,70472
Green Bay,Packers,2006,1104825,565749,539076,16,70864
Green Bay,Packers,2006,1104825,565749,539076,17,62287
Houston,Texans,2006,1086443,561469,524974,1,70180
Houston,Texans,2006,1086443,561469,524974,2,56614
Houston,Texans,2006,1086443,561469,524974,3,70069
Houston,Texans,2006,1086443,561469,524974,4,70071
Houston,Texans,2006,1086443,561469,524974,5,NA
Houston,Texans,2006,1086443,561469,524974,6,63186
Houston,Texans,2006,1086443,561469,524974,7,70035
Houston,Texans,2006,1086443,561469,524974,8,69143
Houston,Texans,2006,1086443,561469,524974,9,78485
Houston,Texans,2006,1086443,561469,524974,10,65918
Houston,Texans,2006,1086443,561469,524974,11,70125
Houston,Texans,2006,1086443,561469,524974,12,76596
Houston,Texans,2006,1086443,561469,524974,13,46276
Houston,Texans,2006,1086443,561469,524974,14,70760
Houston,Texans,2006,1086443,561469,524974,15,68756
Houston,Texans,2006,1086443,561469,524974,16,70132
Houston,Texans,2006,1086443,561469,524974,17,70097
Indianapolis,Colts,2006,1028634,457154,571480,1,78622
Indianapolis,Colts,2006,1028634,457154,571480,2,56614
Indianapolis,Colts,2006,1028634,457154,571480,3,57041
Indianapolis,Colts,2006,1028634,457154,571480,4,77190
Indianapolis,Colts,2006,1028634,457154,571480,5,57021
Indianapolis,Colts,2006,1028634,457154,571480,6,NA
Indianapolis,Colts,2006,1028634,457154,571480,7,57274
Indianapolis,Colts,2006,1028634,457154,571480,8,76767
Indianapolis,Colts,2006,1028634,457154,571480,9,68756
Indianapolis,Colts,2006,1028634,457154,571480,10,57306
Indianapolis,Colts,2006,1028634,457154,571480,11,63706
Indianapolis,Colts,2006,1028634,457154,571480,12,57296
Indianapolis,Colts,2006,1028634,457154,571480,13,69143
Indianapolis,Colts,2006,1028634,457154,571480,14,67164
Indianapolis,Colts,2006,1028634,457154,571480,15,57292
Indianapolis,Colts,2006,1028634,457154,571480,16,70132
Indianapolis,Colts,2006,1028634,457154,571480,17,57310
Jacksonville,Jaguars,2006,1104052,534866,569186,1,67164
Jacksonville,Jaguars,2006,1104052,534866,569186,2,67164
Jacksonville,Jaguars,2006,1104052,534866,569186,3,57041
Jacksonville,Jaguars,2006,1104052,534866,569186,4,89450
Jacksonville,Jaguars,2006,1104052,534866,569186,5,66604
Jacksonville,Jaguars,2006,1104052,534866,569186,6,NA
Jacksonville,Jaguars,2006,1104052,534866,569186,7,70035
Jacksonville,Jaguars,2006,1104052,534866,569186,8,69249
Jacksonville,Jaguars,2006,1104052,534866,569186,9,66524
Jacksonville,Jaguars,2006,1104052,534866,569186,10,65918
Jacksonville,Jaguars,2006,1104052,534866,569186,11,67164
Jacksonville,Jaguars,2006,1104052,534866,569186,12,63608
Jacksonville,Jaguars,2006,1104052,534866,569186,13,73160
Jacksonville,Jaguars,2006,1104052,534866,569186,14,67164
Jacksonville,Jaguars,2006,1104052,534866,569186,15,69143
Jacksonville,Jaguars,2006,1104052,534866,569186,16,67164
Jacksonville,Jaguars,2006,1104052,534866,569186,17,77500
Kansas City,Chiefs,2006,1167512,623275,544237,1,77956
Kansas City,Chiefs,2006,1167512,623275,544237,2,76786
Kansas City,Chiefs,2006,1167512,623275,544237,3,NA
Kansas City,Chiefs,2006,1167512,623275,544237,4,77609
Kansas City,Chiefs,2006,1167512,623275,544237,5,63445
Kansas City,Chiefs,2006,1167512,623275,544237,6,64727
Kansas City,Chiefs,2006,1167512,623275,544237,7,77752
Kansas City,Chiefs,2006,1167512,623275,544237,8,77645
Kansas City,Chiefs,2006,1167512,623275,544237,9,66191
Kansas City,Chiefs,2006,1167512,623275,544237,10,73132
Kansas City,Chiefs,2006,1167512,623275,544237,11,78097
Kansas City,Chiefs,2006,1167512,623275,544237,12,79484
Kansas City,Chiefs,2006,1167512,623275,544237,13,71927
Kansas City,Chiefs,2006,1167512,623275,544237,14,77232
Kansas City,Chiefs,2006,1167512,623275,544237,15,66583
Kansas City,Chiefs,2006,1167512,623275,544237,16,61446
Kansas City,Chiefs,2006,1167512,623275,544237,17,77500
Miami,Dolphins,2006,1119255,585973,533282,1,64927
Miami,Dolphins,2006,1119255,585973,533282,2,72797
Miami,Dolphins,2006,1119255,585973,533282,3,72733
Miami,Dolphins,2006,1119255,585973,533282,4,70071
Miami,Dolphins,2006,1119255,585973,533282,5,68756
Miami,Dolphins,2006,1119255,585973,533282,6,77439
Miami,Dolphins,2006,1119255,585973,533282,7,73548
Miami,Dolphins,2006,1119255,585973,533282,8,NA
Miami,Dolphins,2006,1119255,585973,533282,9,62206
Miami,Dolphins,2006,1119255,585973,533282,10,73132
Miami,Dolphins,2006,1119255,585973,533282,11,73070
Miami,Dolphins,2006,1119255,585973,533282,12,61562
Miami,Dolphins,2006,1119255,585973,533282,13,73160
Miami,Dolphins,2006,1119255,585973,533282,14,74033
Miami,Dolphins,2006,1119255,585973,533282,15,71011
Miami,Dolphins,2006,1119255,585973,533282,16,73500
Miami,Dolphins,2006,1119255,585973,533282,17,57310
Minnesota,Vikings,2006,1075545,509743,565802,1,90608
Minnesota,Vikings,2006,1075545,509743,565802,2,63623
Minnesota,Vikings,2006,1075545,509743,565802,3,63754
Minnesota,Vikings,2006,1075545,509743,565802,4,71972
Minnesota,Vikings,2006,1075545,509743,565802,5,63906
Minnesota,Vikings,2006,1075545,509743,565802,6,NA
Minnesota,Vikings,2006,1075545,509743,565802,7,68118
Minnesota,Vikings,2006,1075545,509743,565802,8,63819
Minnesota,Vikings,2006,1075545,509743,565802,9,68088
Minnesota,Vikings,2006,1075545,509743,565802,10,63924
Minnesota,Vikings,2006,1075545,509743,565802,11,73070
Minnesota,Vikings,2006,1075545,509743,565802,12,63483
Minnesota,Vikings,2006,1075545,509743,565802,13,62221
Minnesota,Vikings,2006,1075545,509743,565802,14,60861
Minnesota,Vikings,2006,1075545,509743,565802,15,63677
Minnesota,Vikings,2006,1075545,509743,565802,16,70864
Minnesota,Vikings,2006,1075545,509743,565802,17,63557
New England,Patriots,2006,1110770,550048,560722,1,68756
New England,Patriots,2006,1110770,550048,560722,2,77595
New England,Patriots,2006,1110770,550048,560722,3,68756
New England,Patriots,2006,1110770,550048,560722,4,66035
New England,Patriots,2006,1110770,550048,560722,5,68756
New England,Patriots,2006,1110770,550048,560722,6,NA
New England,Patriots,2006,1110770,550048,560722,7,72180
New England,Patriots,2006,1110770,550048,560722,8,63819
New England,Patriots,2006,1110770,550048,560722,9,68756
New England,Patriots,2006,1110770,550048,560722,10,68756
New England,Patriots,2006,1110770,550048,560722,11,70753
New England,Patriots,2006,1110770,550048,560722,12,68756
New England,Patriots,2006,1110770,550048,560722,13,68756
New England,Patriots,2006,1110770,550048,560722,14,74033
New England,Patriots,2006,1110770,550048,560722,15,68756
New England,Patriots,2006,1110770,550048,560722,16,67164
New England,Patriots,2006,1110770,550048,560722,17,69143
New Orleans,Saints,2006,1108045,550470,557575,1,72915
New Orleans,Saints,2006,1108045,550470,557575,2,70602
New Orleans,Saints,2006,1108045,550470,557575,3,70003
New Orleans,Saints,2006,1108045,550470,557575,4,73392
New Orleans,Saints,2006,1108045,550470,557575,5,68183
New Orleans,Saints,2006,1108045,550470,557575,6,68269
New Orleans,Saints,2006,1108045,550470,557575,7,NA
New Orleans,Saints,2006,1108045,550470,557575,8,69152
New Orleans,Saints,2006,1108045,550470,557575,9,65561
New Orleans,Saints,2006,1108045,550470,557575,10,61911
New Orleans,Saints,2006,1108045,550470,557575,11,68001
New Orleans,Saints,2006,1108045,550470,557575,12,70933
New Orleans,Saints,2006,1108045,550470,557575,13,68241
New Orleans,Saints,2006,1108045,550470,557575,14,63722
New Orleans,Saints,2006,1108045,550470,557575,15,69052
New Orleans,Saints,2006,1108045,550470,557575,16,78539
New Orleans,Saints,2006,1108045,550470,557575,17,69569
New York,Giants,2006,1196814,628910,567904,1,78622
New York,Giants,2006,1196814,628910,567904,2,69241
New York,Giants,2006,1196814,628910,567904,3,68161
New York,Giants,2006,1196814,628910,567904,4,NA
New York,Giants,2006,1196814,628910,567904,5,78653
New York,Giants,2006,1196814,628910,567904,6,70840
New York,Giants,2006,1196814,628910,567904,7,63512
New York,Giants,2006,1196814,628910,567904,8,78647
New York,Giants,2006,1196814,628910,567904,9,78485
New York,Giants,2006,1196814,628910,567904,10,78641
New York,Giants,2006,1196814,628910,567904,11,67164
New York,Giants,2006,1196814,628910,567904,12,69143
New York,Giants,2006,1196814,628910,567904,13,78666
New York,Giants,2006,1196814,628910,567904,14,73702
New York,Giants,2006,1196814,628910,567904,15,78657
New York,Giants,2006,1196814,628910,567904,16,78539
New York,Giants,2006,1196814,628910,567904,17,86141
New York,Jets,2006,1175356,618575,556781,1,69143
New York,Jets,2006,1175356,618575,556781,2,77595
New York,Jets,2006,1175356,618575,556781,3,72067
New York,Jets,2006,1175356,618575,556781,4,77190
New York,Jets,2006,1175356,618575,556781,5,66604
New York,Jets,2006,1175356,618575,556781,6,77439
New York,Jets,2006,1175356,618575,556781,7,76953
New York,Jets,2006,1175356,618575,556781,8,72507
New York,Jets,2006,1175356,618575,556781,9,NA
New York,Jets,2006,1175356,618575,556781,10,68756
New York,Jets,2006,1175356,618575,556781,11,77632
New York,Jets,2006,1175356,618575,556781,12,76596
New York,Jets,2006,1175356,618575,556781,13,70527
New York,Jets,2006,1175356,618575,556781,14,77131
New York,Jets,2006,1175356,618575,556781,15,63677
New York,Jets,2006,1175356,618575,556781,16,73500
New York,Jets,2006,1175356,618575,556781,17,78039
Oakland,Raiders,2006,1039706,467964,571742,1,62578
Oakland,Raiders,2006,1039706,467964,571742,2,70744
Oakland,Raiders,2006,1039706,467964,571742,3,NA
Oakland,Raiders,2006,1039706,467964,571742,4,61426
Oakland,Raiders,2006,1039706,467964,571742,5,68368
Oakland,Raiders,2006,1039706,467964,571742,6,76691
Oakland,Raiders,2006,1039706,467964,571742,7,61595
Oakland,Raiders,2006,1039706,467964,571742,8,62385
Oakland,Raiders,2006,1039706,467964,571742,9,67816
Oakland,Raiders,2006,1039706,467964,571742,10,62094
Oakland,Raiders,2006,1039706,467964,571742,11,78097
Oakland,Raiders,2006,1039706,467964,571742,12,66105
Oakland,Raiders,2006,1039706,467964,571742,13,46276
Oakland,Raiders,2006,1039706,467964,571742,14,65882
Oakland,Raiders,2006,1039706,467964,571742,15,50164
Oakland,Raiders,2006,1039706,467964,571742,16,61446
Oakland,Raiders,2006,1039706,467964,571742,17,78039
Philadelphia,Eagles,2006,1109173,553794,555379,1,70180
Philadelphia,Eagles,2006,1109173,553794,555379,2,69241
Philadelphia,Eagles,2006,1109173,553794,555379,3,68166
Philadelphia,Eagles,2006,1109173,553794,555379,4,69222
Philadelphia,Eagles,2006,1109173,553794,555379,5,69268
Philadelphia,Eagles,2006,1109173,553794,555379,6,68269
Philadelphia,Eagles,2006,1109173,553794,555379,7,65808
Philadelphia,Eagles,2006,1109173,553794,555379,8,69249
Philadelphia,Eagles,2006,1109173,553794,555379,9,NA
Philadelphia,Eagles,2006,1109173,553794,555379,10,69143
Philadelphia,Eagles,2006,1109173,553794,555379,11,69232
Philadelphia,Eagles,2006,1109173,553794,555379,12,57296
Philadelphia,Eagles,2006,1109173,553794,555379,13,69098
Philadelphia,Eagles,2006,1109173,553794,555379,14,84164
Philadelphia,Eagles,2006,1109173,553794,555379,15,78657
Philadelphia,Eagles,2006,1109173,553794,555379,16,62839
Philadelphia,Eagles,2006,1109173,553794,555379,17,69341
Pittsburgh,Steelers,2006,1052087,499461,552626,1,64927
Pittsburgh,Steelers,2006,1052087,499461,552626,2,67164
Pittsburgh,Steelers,2006,1052087,499461,552626,3,64922
Pittsburgh,Steelers,2006,1052087,499461,552626,4,NA
Pittsburgh,Steelers,2006,1052087,499461,552626,5,67837
Pittsburgh,Steelers,2006,1052087,499461,552626,6,64727
Pittsburgh,Steelers,2006,1052087,499461,552626,7,71151
Pittsburgh,Steelers,2006,1052087,499461,552626,8,62385
Pittsburgh,Steelers,2006,1052087,499461,552626,9,64661
Pittsburgh,Steelers,2006,1052087,499461,552626,10,61911
Pittsburgh,Steelers,2006,1052087,499461,552626,11,73296
Pittsburgh,Steelers,2006,1052087,499461,552626,12,70946
Pittsburgh,Steelers,2006,1052087,499461,552626,13,59843
Pittsburgh,Steelers,2006,1052087,499461,552626,14,55246
Pittsburgh,Steelers,2006,1052087,499461,552626,15,73798
Pittsburgh,Steelers,2006,1052087,499461,552626,16,63224
Pittsburgh,Steelers,2006,1052087,499461,552626,17,66049
San Diego,Chargers,2006,1084416,531031,553385,1,62578
San Diego,Chargers,2006,1084416,531031,553385,2,64344
San Diego,Chargers,2006,1084416,531031,553385,3,NA
San Diego,Chargers,2006,1084416,531031,553385,4,70743
San Diego,Chargers,2006,1084416,531031,553385,5,67837
San Diego,Chargers,2006,1084416,531031,553385,6,68137
San Diego,Chargers,2006,1084416,531031,553385,7,77752
San Diego,Chargers,2006,1084416,531031,553385,8,66598
San Diego,Chargers,2006,1084416,531031,553385,9,65558
San Diego,Chargers,2006,1084416,531031,553385,10,65917
San Diego,Chargers,2006,1084416,531031,553385,11,76723
San Diego,Chargers,2006,1084416,531031,553385,12,66105
San Diego,Chargers,2006,1084416,531031,553385,13,63361
San Diego,Chargers,2006,1084416,531031,553385,14,67514
San Diego,Chargers,2006,1084416,531031,553385,15,66583
San Diego,Chargers,2006,1084416,531031,553385,16,68174
San Diego,Chargers,2006,1084416,531031,553385,17,66492
San Francisco,49ers,2006,1086093,545207,540886,1,63407
San Francisco,49ers,2006,1086093,545207,540886,2,67791
San Francisco,49ers,2006,1086093,545207,540886,3,68166
San Francisco,49ers,2006,1086093,545207,540886,4,77609
San Francisco,49ers,2006,1086093,545207,540886,5,68368
San Francisco,49ers,2006,1086093,545207,540886,6,68137
San Francisco,49ers,2006,1086093,545207,540886,7,NA
San Francisco,49ers,2006,1086093,545207,540886,8,62200
San Francisco,49ers,2006,1086093,545207,540886,9,68088
San Francisco,49ers,2006,1086093,545207,540886,10,60707
San Francisco,49ers,2006,1086093,545207,540886,11,68367
San Francisco,49ers,2006,1086093,545207,540886,12,65517
San Francisco,49ers,2006,1086093,545207,540886,13,68241
San Francisco,49ers,2006,1086093,545207,540886,14,68539
San Francisco,49ers,2006,1086093,545207,540886,15,67650
San Francisco,49ers,2006,1086093,545207,540886,16,67751
San Francisco,49ers,2006,1086093,545207,540886,17,75555
Seattle,Seahawks,2006,1083593,543820,539773,1,60535
Seattle,Seahawks,2006,1083593,543820,539773,2,67470
Seattle,Seahawks,2006,1083593,543820,539773,3,68161
Seattle,Seahawks,2006,1083593,543820,539773,4,62225
Seattle,Seahawks,2006,1083593,543820,539773,5,NA
Seattle,Seahawks,2006,1083593,543820,539773,6,65592
Seattle,Seahawks,2006,1083593,543820,539773,7,68118
Seattle,Seahawks,2006,1083593,543820,539773,8,77645
Seattle,Seahawks,2006,1083593,543820,539773,9,67816
Seattle,Seahawks,2006,1083593,543820,539773,10,68175
Seattle,Seahawks,2006,1083593,543820,539773,11,68367
Seattle,Seahawks,2006,1083593,543820,539773,12,68256
Seattle,Seahawks,2006,1083593,543820,539773,13,76146
Seattle,Seahawks,2006,1083593,543820,539773,14,63603
Seattle,Seahawks,2006,1083593,543820,539773,15,67650
Seattle,Seahawks,2006,1083593,543820,539773,16,68174
Seattle,Seahawks,2006,1083593,543820,539773,17,65660
St. Louis,Rams,2006,1046325,522610,523715,1,65577
St. Louis,Rams,2006,1046325,522610,523715,2,67791
St. Louis,Rams,2006,1046325,522610,523715,3,63278
St. Louis,Rams,2006,1046325,522610,523715,4,65563
St. Louis,Rams,2006,1046325,522610,523715,5,70804
St. Louis,Rams,2006,1046325,522610,523715,6,65592
St. Louis,Rams,2006,1046325,522610,523715,7,NA
St. Louis,Rams,2006,1046325,522610,523715,8,66598
St. Louis,Rams,2006,1046325,522610,523715,9,66191
St. Louis,Rams,2006,1046325,522610,523715,10,68175
St. Louis,Rams,2006,1046325,522610,523715,11,73348
St. Louis,Rams,2006,1046325,522610,523715,12,65517
St. Louis,Rams,2006,1046325,522610,523715,13,65612
St. Louis,Rams,2006,1046325,522610,523715,14,66234
St. Louis,Rams,2006,1046325,522610,523715,15,50164
St. Louis,Rams,2006,1046325,522610,523715,16,62324
St. Louis,Rams,2006,1046325,522610,523715,17,63557
Tampa Bay,Buccaneers,2006,1070781,524661,546120,1,65087
Tampa Bay,Buccaneers,2006,1070781,524661,546120,2,70828
Tampa Bay,Buccaneers,2006,1070781,524661,546120,3,65423
Tampa Bay,Buccaneers,2006,1070781,524661,546120,4,NA
Tampa Bay,Buccaneers,2006,1070781,524661,546120,5,68183
Tampa Bay,Buccaneers,2006,1070781,524661,546120,6,65732
Tampa Bay,Buccaneers,2006,1070781,524661,546120,7,65808
Tampa Bay,Buccaneers,2006,1070781,524661,546120,8,78647
Tampa Bay,Buccaneers,2006,1070781,524661,546120,9,65561
Tampa Bay,Buccaneers,2006,1070781,524661,546120,10,73573
Tampa Bay,Buccaneers,2006,1070781,524661,546120,11,65699
Tampa Bay,Buccaneers,2006,1070781,524661,546120,12,63183
Tampa Bay,Buccaneers,2006,1070781,524661,546120,13,59843
Tampa Bay,Buccaneers,2006,1070781,524661,546120,14,65691
Tampa Bay,Buccaneers,2006,1070781,524661,546120,15,62260
Tampa Bay,Buccaneers,2006,1070781,524661,546120,16,69603
Tampa Bay,Buccaneers,2006,1070781,524661,546120,17,65660
Tennessee,Titans,2006,1097073,553144,543929,1,69143
Tennessee,Titans,2006,1097073,553144,543929,2,64344
Tennessee,Titans,2006,1097073,553144,543929,3,72733
Tennessee,Titans,2006,1097073,553144,543929,4,69143
Tennessee,Titans,2006,1097073,553144,543929,5,57021
Tennessee,Titans,2006,1097073,553144,543929,6,88550
Tennessee,Titans,2006,1097073,553144,543929,7,NA
Tennessee,Titans,2006,1097073,553144,543929,8,69143
Tennessee,Titans,2006,1097073,553144,543929,9,66524
Tennessee,Titans,2006,1097073,553144,543929,10,69143
Tennessee,Titans,2006,1097073,553144,543929,11,69232
Tennessee,Titans,2006,1097073,553144,543929,12,69143
Tennessee,Titans,2006,1097073,553144,543929,13,69143
Tennessee,Titans,2006,1097073,553144,543929,14,70760
Tennessee,Titans,2006,1097073,553144,543929,15,69143
Tennessee,Titans,2006,1097073,553144,543929,16,54765
Tennessee,Titans,2006,1097073,553144,543929,17,69143
Washington,Redskins,2006,1236415,701049,535366,1,90608
Washington,Redskins,2006,1236415,701049,535366,2,63152
Washington,Redskins,2006,1236415,701049,535366,3,70069
Washington,Redskins,2006,1236415,701049,535366,4,89450
Washington,Redskins,2006,1236415,701049,535366,5,78653
Washington,Redskins,2006,1236415,701049,535366,6,88550
Washington,Redskins,2006,1236415,701049,535366,7,57274
Washington,Redskins,2006,1236415,701049,535366,8,NA
Washington,Redskins,2006,1236415,701049,535366,9,90250
Washington,Redskins,2006,1236415,701049,535366,10,69143
Washington,Redskins,2006,1236415,701049,535366,11,65699
Washington,Redskins,2006,1236415,701049,535366,12,85450
Washington,Redskins,2006,1236415,701049,535366,13,86436
Washington,Redskins,2006,1236415,701049,535366,14,84164
Washington,Redskins,2006,1236415,701049,535366,15,69052
Washington,Redskins,2006,1236415,701049,535366,16,62324
Washington,Redskins,2006,1236415,701049,535366,17,86141
