year,week,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city
2005,10,New York Giants,Minnesota Vikings,Minnesota Vikings,NA,Sun,November 13,1:03PM,24,21,137,1,405,5,Giants,New York,Vikings,Minnesota
2005,10,Chicago Bears,San Francisco 49ers,Chicago Bears,NA,Sun,November 13,1:03PM,17,9,239,4,161,2,Bears,Chicago,49ers,San Francisco
2005,10,Carolina Panthers,New York Jets,Carolina Panthers,NA,Sun,November 13,4:05PM,30,3,220,2,214,6,Panthers,Carolina,Jets,New York
2005,10,Oakland Raiders,Denver Broncos,Denver Broncos,NA,Sun,November 13,4:05PM,31,17,326,2,335,3,Raiders,Oakland,Broncos,Denver
2005,10,Atlanta Falcons,Green Bay Packers,Green Bay Packers,NA,Sun,November 13,4:15PM,33,25,351,1,321,3,Falcons,Atlanta,Packers,Green Bay
2005,10,Tampa Bay Buccaneers,Washington Redskins,Tampa Bay Buccaneers,NA,Sun,November 13,4:15PM,36,35,340,1,389,3,Buccaneers,Tampa Bay,Redskins,Washington
2005,10,Seattle Seahawks,St. Louis Rams,Seattle Seahawks,NA,Sun,November 13,4:16PM,31,16,417,2,353,2,Seahawks,Seattle,Rams,St. Louis
2005,10,Pittsburgh Steelers,Cleveland Browns,Pittsburgh Steelers,NA,Sun,November 13,8:36PM,34,21,382,0,303,2,Steelers,Pittsburgh,Browns,Cleveland
2005,10,Philadelphia Eagles,Dallas Cowboys,Dallas Cowboys,NA,Mon,November 14,9:08PM,21,20,241,1,359,1,Eagles,Philadelphia,Cowboys,Dallas
2005,11,New England Patriots,New Orleans Saints,New England Patriots,NA,Sun,November 20,1:02PM,24,17,326,1,425,1,Patriots,New England,Saints,New Orleans
2005,11,Chicago Bears,Carolina Panthers,Chicago Bears,NA,Sun,November 20,1:02PM,13,3,258,1,238,2,Bears,Chicago,Panthers,Carolina
2005,11,Tennessee Titans,Jacksonville Jaguars,Jacksonville Jaguars,NA,Sun,November 20,1:02PM,31,28,295,1,254,1,Titans,Tennessee,Jaguars,Jacksonville
2005,11,Dallas Cowboys,Detroit Lions,Dallas Cowboys,NA,Sun,November 20,1:02PM,20,7,253,1,226,1,Cowboys,Dallas,Lions,Detroit
2005,11,St. Louis Rams,Arizona Cardinals,Arizona Cardinals,NA,Sun,November 20,1:02PM,38,28,372,1,357,2,Rams,St. Louis,Cardinals,Arizona
2005,11,Washington Redskins,Oakland Raiders,Oakland Raiders,NA,Sun,November 20,1:02PM,16,13,336,1,246,3,Redskins,Washington,Raiders,Oakland
2005,11,Baltimore Ravens,Pittsburgh Steelers,Baltimore Ravens,NA,Sun,November 20,1:02PM,16,13,241,2,282,2,Ravens,Baltimore,Steelers,Pittsburgh
2005,11,Cleveland Browns,Miami Dolphins,Cleveland Browns,NA,Sun,November 20,1:03PM,22,0,376,1,194,2,Browns,Cleveland,Dolphins,Miami
2005,11,New York Giants,Philadelphia Eagles,New York Giants,NA,Sun,November 20,1:04PM,27,17,315,0,404,1,Giants,New York,Eagles,Philadelphia
2005,11,Atlanta Falcons,Tampa Bay Buccaneers,Tampa Bay Buccaneers,NA,Sun,November 20,1:05PM,30,27,258,1,443,2,Falcons,Atlanta,Buccaneers,Tampa Bay
2005,11,San Francisco 49ers,Seattle Seahawks,Seattle Seahawks,NA,Sun,November 20,4:05PM,27,25,373,0,336,1,49ers,San Francisco,Seahawks,Seattle
2005,11,Cincinnati Bengals,Indianapolis Colts,Indianapolis Colts,NA,Sun,November 20,4:15PM,45,37,451,1,492,1,Bengals,Cincinnati,Colts,Indianapolis
2005,11,Denver Broncos,New York Jets,Denver Broncos,NA,Sun,November 20,4:15PM,27,0,404,1,195,5,Broncos,Denver,Jets,New York
2005,11,San Diego Chargers,Buffalo Bills,San Diego Chargers,NA,Sun,November 20,4:15PM,48,10,478,0,202,2,Chargers,San Diego,Bills,Buffalo
2005,11,Houston Texans,Kansas City Chiefs,Kansas City Chiefs,NA,Sun,November 20,8:37PM,45,17,446,1,259,3,Texans,Houston,Chiefs,Kansas City
2005,11,Green Bay Packers,Minnesota Vikings,Minnesota Vikings,NA,Mon,November 21,9:07PM,20,17,331,2,236,2,Packers,Green Bay,Vikings,Minnesota
2005,12,Detroit Lions,Atlanta Falcons,Atlanta Falcons,NA,Thu,November 24,12:40PM,27,7,402,2,304,4,Lions,Detroit,Falcons,Atlanta
2005,12,Dallas Cowboys,Denver Broncos,Denver Broncos,NA,Thu,November 24,4:17PM,24,21,293,2,314,2,Cowboys,Dallas,Broncos,Denver
2005,12,Kansas City Chiefs,New England Patriots,Kansas City Chiefs,NA,Sun,November 27,1:00PM,26,16,420,1,306,4,Chiefs,Kansas City,Patriots,New England
2005,12,Buffalo Bills,Carolina Panthers,Carolina Panthers,NA,Sun,November 27,1:02PM,13,9,295,1,216,1,Bills,Buffalo,Panthers,Carolina
2005,12,Washington Redskins,San Diego Chargers,San Diego Chargers,NA,Sun,November 27,1:02PM,23,17,397,3,282,0,Redskins,Washington,Chargers,San Diego
2005,12,Minnesota Vikings,Cleveland Browns,Minnesota Vikings,NA,Sun,November 27,1:02PM,24,12,281,2,262,5,Vikings,Minnesota,Browns,Cleveland
2005,12,Tampa Bay Buccaneers,Chicago Bears,Chicago Bears,NA,Sun,November 27,1:02PM,13,10,239,1,275,1,Buccaneers,Tampa Bay,Bears,Chicago
2005,12,Houston Texans,St. Louis Rams,St. Louis Rams,NA,Sun,November 27,1:03PM,33,27,429,1,412,2,Texans,Houston,Rams,St. Louis
2005,12,Tennessee Titans,San Francisco 49ers,Tennessee Titans,NA,Sun,November 27,1:03PM,33,22,461,1,261,4,Titans,Tennessee,49ers,San Francisco
2005,12,Cincinnati Bengals,Baltimore Ravens,Cincinnati Bengals,NA,Sun,November 27,1:03PM,42,29,437,3,322,3,Bengals,Cincinnati,Ravens,Baltimore
2005,12,Oakland Raiders,Miami Dolphins,Miami Dolphins,NA,Sun,November 27,4:05PM,33,21,394,3,305,3,Raiders,Oakland,Dolphins,Miami
2005,12,Arizona Cardinals,Jacksonville Jaguars,Jacksonville Jaguars,NA,Sun,November 27,4:06PM,24,17,295,0,368,2,Cardinals,Arizona,Jaguars,Jacksonville
2005,12,Philadelphia Eagles,Green Bay Packers,Philadelphia Eagles,NA,Sun,November 27,4:16PM,19,14,264,1,292,5,Eagles,Philadelphia,Packers,Green Bay
2005,12,Seattle Seahawks,New York Giants,Seattle Seahawks,NA,Sun,November 27,4:16PM,24,21,355,2,490,1,Seahawks,Seattle,Giants,New York
2005,12,New York Jets,New Orleans Saints,New Orleans Saints,NA,Sun,November 27,8:37PM,21,19,269,0,360,0,Jets,New York,Saints,New Orleans
2005,12,Indianapolis Colts,Pittsburgh Steelers,Indianapolis Colts,NA,Mon,November 28,9:08PM,26,7,366,1,197,2,Colts,Indianapolis,Steelers,Pittsburgh
2005,13,Pittsburgh Steelers,Cincinnati Bengals,Cincinnati Bengals,NA,Sun,December 4,1:02PM,38,31,324,0,474,4,Steelers,Pittsburgh,Bengals,Cincinnati
2005,13,Indianapolis Colts,Tennessee Titans,Indianapolis Colts,NA,Sun,December 4,1:02PM,35,3,292,1,260,1,Colts,Indianapolis,Titans,Tennessee
2005,13,Detroit Lions,Minnesota Vikings,Minnesota Vikings,NA,Sun,December 4,1:02PM,21,16,345,0,223,1,Lions,Detroit,Vikings,Minnesota
2005,13,Baltimore Ravens,Houston Texans,Baltimore Ravens,NA,Sun,December 4,1:02PM,16,15,238,2,298,2,Ravens,Baltimore,Texans,Houston
2005,13,Cleveland Browns,Jacksonville Jaguars,Jacksonville Jaguars,NA,Sun,December 4,1:03PM,20,14,237,1,303,0,Browns,Cleveland,Jaguars,Jacksonville
2005,13,New York Giants,Dallas Cowboys,New York Giants,NA,Sun,December 4,1:03PM,17,10,277,2,206,4,Giants,New York,Cowboys,Dallas
2005,13,Carolina Panthers,Atlanta Falcons,Carolina Panthers,NA,Sun,December 4,1:03PM,24,6,306,1,259,2,Panthers,Carolina,Falcons,Atlanta
2005,13,Miami Dolphins,Buffalo Bills,Miami Dolphins,NA,Sun,December 4,1:03PM,24,23,434,2,294,3,Dolphins,Miami,Bills,Buffalo
2005,13,Chicago Bears,Green Bay Packers,Chicago Bears,NA,Sun,December 4,1:05PM,19,7,190,2,358,4,Bears,Chicago,Packers,Green Bay
2005,13,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,NA,Sun,December 4,1:05PM,10,3,248,0,279,4,Saints,New Orleans,Buccaneers,Tampa Bay
2005,13,St. Louis Rams,Washington Redskins,Washington Redskins,NA,Sun,December 4,4:05PM,24,9,407,0,191,2,Rams,St. Louis,Redskins,Washington
2005,13,San Francisco 49ers,Arizona Cardinals,Arizona Cardinals,NA,Sun,December 4,4:05PM,17,10,404,2,220,4,49ers,San Francisco,Cardinals,Arizona
2005,13,Kansas City Chiefs,Denver Broncos,Kansas City Chiefs,NA,Sun,December 4,4:15PM,31,27,421,3,388,2,Chiefs,Kansas City,Broncos,Denver
2005,13,New England Patriots,New York Jets,New England Patriots,NA,Sun,December 4,4:15PM,16,3,397,0,164,1,Patriots,New England,Jets,New York
2005,13,San Diego Chargers,Oakland Raiders,San Diego Chargers,NA,Sun,December 4,8:35PM,34,10,274,0,291,2,Chargers,San Diego,Raiders,Oakland
2005,13,Philadelphia Eagles,Seattle Seahawks,Seattle Seahawks,NA,Mon,December 5,9:07PM,42,0,194,0,190,6,Eagles,Philadelphia,Seahawks,Seattle
2005,14,Jacksonville Jaguars,Indianapolis Colts,Indianapolis Colts,NA,Sun,December 11,1:01PM,26,18,399,0,324,3,Jaguars,Jacksonville,Colts,Indianapolis
2005,14,New York Jets,Oakland Raiders,New York Jets,NA,Sun,December 11,1:02PM,26,10,294,0,179,4,Jets,New York,Raiders,Oakland
2005,14,Pittsburgh Steelers,Chicago Bears,Pittsburgh Steelers,NA,Sun,December 11,1:02PM,21,9,363,0,268,0,Steelers,Pittsburgh,Bears,Chicago
2005,14,Buffalo Bills,New England Patriots,New England Patriots,NA,Sun,December 11,1:02PM,35,7,494,2,183,3,Bills,Buffalo,Patriots,New England
2005,14,Tennessee Titans,Houston Texans,Tennessee Titans,NA,Sun,December 11,1:03PM,13,10,301,0,234,0,Titans,Tennessee,Texans,Houston
2005,14,Cincinnati Bengals,Cleveland Browns,Cincinnati Bengals,NA,Sun,December 11,1:03PM,23,20,278,1,208,1,Bengals,Cincinnati,Browns,Cleveland
2005,14,Carolina Panthers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,NA,Sun,December 11,1:03PM,20,10,247,0,276,1,Panthers,Carolina,Buccaneers,Tampa Bay
2005,14,Minnesota Vikings,St. Louis Rams,Minnesota Vikings,NA,Sun,December 11,1:05PM,27,13,259,2,337,6,Vikings,Minnesota,Rams,St. Louis
2005,14,Arizona Cardinals,Washington Redskins,Washington Redskins,NA,Sun,December 11,4:05PM,17,13,231,3,302,4,Cardinals,Arizona,Redskins,Washington
2005,14,Philadelphia Eagles,New York Giants,New York Giants,NA,Sun,December 11,4:05PM,26,23,437,3,337,1,Eagles,Philadelphia,Giants,New York
2005,14,Seattle Seahawks,San Francisco 49ers,Seattle Seahawks,NA,Sun,December 11,4:06PM,41,3,438,1,113,2,Seahawks,Seattle,49ers,San Francisco
2005,14,Denver Broncos,Baltimore Ravens,Denver Broncos,NA,Sun,December 11,4:15PM,12,10,318,1,323,4,Broncos,Denver,Ravens,Baltimore
2005,14,Dallas Cowboys,Kansas City Chiefs,Dallas Cowboys,NA,Sun,December 11,4:15PM,31,28,445,0,493,1,Cowboys,Dallas,Chiefs,Kansas City
2005,14,San Diego Chargers,Miami Dolphins,Miami Dolphins,NA,Sun,December 11,4:15PM,23,21,300,2,341,3,Chargers,San Diego,Dolphins,Miami
2005,14,Green Bay Packers,Detroit Lions,Green Bay Packers,NA,Sun,December 11,8:36PM,16,13,330,2,241,0,Packers,Green Bay,Lions,Detroit
2005,14,Atlanta Falcons,New Orleans Saints,Atlanta Falcons,NA,Mon,December 12,9:05PM,36,17,406,1,332,1,Falcons,Atlanta,Saints,New Orleans
2005,15,New England Patriots,Tampa Bay Buccaneers,New England Patriots,NA,Sat,December 17,1:33PM,28,0,336,0,138,1,Patriots,New England,Buccaneers,Tampa Bay
2005,15,New York Giants,Kansas City Chiefs,New York Giants,NA,Sat,December 17,5:11PM,27,17,406,2,362,3,Giants,New York,Chiefs,Kansas City
2005,15,Buffalo Bills,Denver Broncos,Denver Broncos,NA,Sat,December 17,8:36PM,28,17,437,1,272,0,Bills,Buffalo,Broncos,Denver
2005,15,Indianapolis Colts,San Diego Chargers,San Diego Chargers,NA,Sun,December 18,1:02PM,26,17,453,4,338,3,Colts,Indianapolis,Chargers,San Diego
2005,15,St. Louis Rams,Philadelphia Eagles,Philadelphia Eagles,NA,Sun,December 18,1:02PM,17,16,201,4,305,1,Rams,St. Louis,Eagles,Philadelphia
2005,15,Jacksonville Jaguars,San Francisco 49ers,Jacksonville Jaguars,NA,Sun,December 18,1:02PM,10,9,336,0,217,1,Jaguars,Jacksonville,49ers,San Francisco
2005,15,Houston Texans,Arizona Cardinals,Houston Texans,NA,Sun,December 18,1:02PM,30,19,253,2,301,4,Texans,Houston,Cardinals,Arizona
2005,15,Tennessee Titans,Seattle Seahawks,Seattle Seahawks,NA,Sun,December 18,1:03PM,28,24,459,0,417,0,Titans,Tennessee,Seahawks,Seattle
2005,15,Miami Dolphins,New York Jets,Miami Dolphins,NA,Sun,December 18,1:03PM,24,20,297,1,397,3,Dolphins,Miami,Jets,New York
2005,15,New Orleans Saints,Carolina Panthers,Carolina Panthers,NA,Sun,December 18,1:03PM,27,10,326,2,277,6,Saints,New Orleans,Panthers,Carolina
2005,15,Minnesota Vikings,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,December 18,1:05PM,18,3,275,1,185,3,Vikings,Minnesota,Steelers,Pittsburgh
2005,15,Oakland Raiders,Cleveland Browns,Cleveland Browns,NA,Sun,December 18,4:05PM,9,7,255,2,256,1,Raiders,Oakland,Browns,Cleveland
2005,15,Detroit Lions,Cincinnati Bengals,Cincinnati Bengals,NA,Sun,December 18,4:05PM,41,17,426,2,270,4,Lions,Detroit,Bengals,Cincinnati
2005,15,Washington Redskins,Dallas Cowboys,Washington Redskins,NA,Sun,December 18,4:16PM,35,7,334,1,216,4,Redskins,Washington,Cowboys,Dallas
2005,15,Chicago Bears,Atlanta Falcons,Chicago Bears,NA,Sun,December 18,8:37PM,16,3,226,1,231,3,Bears,Chicago,Falcons,Atlanta
2005,15,Baltimore Ravens,Green Bay Packers,Baltimore Ravens,NA,Mon,December 19,9:07PM,48,3,435,0,288,5,Ravens,Baltimore,Packers,Green Bay
2005,16,Kansas City Chiefs,San Diego Chargers,Kansas City Chiefs,NA,Sat,December 24,1:00PM,20,7,341,0,233,2,Chiefs,Kansas City,Chargers,San Diego
2005,16,Tampa Bay Buccaneers,Atlanta Falcons,Tampa Bay Buccaneers,NA,Sat,December 24,1:02PM,27,24,444,3,281,1,Buccaneers,Tampa Bay,Falcons,Atlanta
2005,16,St. Louis Rams,San Francisco 49ers,San Francisco 49ers,NA,Sat,December 24,1:02PM,24,20,321,0,389,2,Rams,St. Louis,49ers,San Francisco
2005,16,Carolina Panthers,Dallas Cowboys,Dallas Cowboys,NA,Sat,December 24,1:03PM,24,20,394,2,318,2,Panthers,Carolina,Cowboys,Dallas
2005,16,Cincinnati Bengals,Buffalo Bills,Buffalo Bills,NA,Sat,December 24,1:03PM,37,27,355,1,374,2,Bengals,Cincinnati,Bills,Buffalo
2005,16,Miami Dolphins,Tennessee Titans,Miami Dolphins,NA,Sat,December 24,1:03PM,24,10,322,2,234,3,Dolphins,Miami,Titans,Tennessee
2005,16,Houston Texans,Jacksonville Jaguars,Jacksonville Jaguars,NA,Sat,December 24,1:03PM,38,20,448,0,370,1,Texans,Houston,Jaguars,Jacksonville
2005,16,Cleveland Browns,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sat,December 24,1:03PM,41,0,457,1,186,1,Browns,Cleveland,Steelers,Pittsburgh
2005,16,Washington Redskins,New York Giants,Washington Redskins,NA,Sat,December 24,1:03PM,35,20,380,1,332,1,Redskins,Washington,Giants,New York
2005,16,New Orleans Saints,Detroit Lions,Detroit Lions,NA,Sat,December 24,1:06PM,13,12,279,1,273,1,Saints,New Orleans,Lions,Detroit
2005,16,Arizona Cardinals,Philadelphia Eagles,Arizona Cardinals,NA,Sat,December 24,4:05PM,27,21,360,1,189,1,Cardinals,Arizona,Eagles,Philadelphia
2005,16,Denver Broncos,Oakland Raiders,Denver Broncos,NA,Sat,December 24,4:15PM,22,3,414,1,248,2,Broncos,Denver,Raiders,Oakland
2005,16,Seattle Seahawks,Indianapolis Colts,Seattle Seahawks,NA,Sat,December 24,4:17PM,28,13,332,0,387,1,Seahawks,Seattle,Colts,Indianapolis
2005,16,Green Bay Packers,Chicago Bears,Chicago Bears,NA,Sun,December 25,5:11PM,24,17,292,1,365,4,Packers,Green Bay,Bears,Chicago
2005,16,Baltimore Ravens,Minnesota Vikings,Baltimore Ravens,NA,Sun,December 25,8:36PM,30,23,367,2,262,1,Ravens,Baltimore,Vikings,Minnesota
2005,16,New York Jets,New England Patriots,New England Patriots,NA,Mon,December 26,9:09PM,31,21,321,1,171,3,Jets,New York,Patriots,New England
2005,17,San Diego Chargers,Denver Broncos,Denver Broncos,NA,Sat,December 31,4:35PM,23,7,241,0,236,2,Chargers,San Diego,Broncos,Denver
2005,17,Oakland Raiders,New York Giants,New York Giants,NA,Sat,December 31,8:05PM,30,21,402,0,325,0,Raiders,Oakland,Giants,New York
2005,17,Kansas City Chiefs,Cincinnati Bengals,Kansas City Chiefs,NA,Sun,January 1,1:00PM,37,3,537,1,161,2,Chiefs,Kansas City,Bengals,Cincinnati
2005,17,New York Jets,Buffalo Bills,New York Jets,NA,Sun,January 1,1:01PM,30,26,207,0,331,4,Jets,New York,Bills,Buffalo
2005,17,Tampa Bay Buccaneers,New Orleans Saints,Tampa Bay Buccaneers,NA,Sun,January 1,1:02PM,27,13,285,0,306,3,Buccaneers,Tampa Bay,Saints,New Orleans
2005,17,New England Patriots,Miami Dolphins,Miami Dolphins,NA,Sun,January 1,1:02PM,28,26,378,0,259,1,Patriots,New England,Dolphins,Miami
2005,17,Pittsburgh Steelers,Detroit Lions,Pittsburgh Steelers,NA,Sun,January 1,1:02PM,35,21,331,2,308,2,Steelers,Pittsburgh,Lions,Detroit
2005,17,Indianapolis Colts,Arizona Cardinals,Indianapolis Colts,NA,Sun,January 1,1:02PM,17,13,218,1,413,2,Colts,Indianapolis,Cardinals,Arizona
2005,17,Cleveland Browns,Baltimore Ravens,Cleveland Browns,NA,Sun,January 1,1:02PM,20,16,226,3,267,3,Browns,Cleveland,Ravens,Baltimore
2005,17,Green Bay Packers,Seattle Seahawks,Green Bay Packers,NA,Sun,January 1,1:02PM,23,17,314,3,245,2,Packers,Green Bay,Seahawks,Seattle
2005,17,Atlanta Falcons,Carolina Panthers,Carolina Panthers,NA,Sun,January 1,1:05PM,44,11,403,0,211,4,Falcons,Atlanta,Panthers,Carolina
2005,17,Jacksonville Jaguars,Tennessee Titans,Jacksonville Jaguars,NA,Sun,January 1,4:05PM,40,13,335,1,270,2,Jaguars,Jacksonville,Titans,Tennessee
2005,17,San Francisco 49ers,Houston Texans,San Francisco 49ers,NA,Sun,January 1,4:05PM,20,17,324,1,284,2,49ers,San Francisco,Texans,Houston
2005,17,Minnesota Vikings,Chicago Bears,Minnesota Vikings,NA,Sun,January 1,4:15PM,34,10,396,0,251,0,Vikings,Minnesota,Bears,Chicago
2005,17,Philadelphia Eagles,Washington Redskins,Washington Redskins,NA,Sun,January 1,4:16PM,31,20,279,1,335,6,Eagles,Philadelphia,Redskins,Washington
2005,17,Dallas Cowboys,St. Louis Rams,St. Louis Rams,NA,Sun,January 1,8:36PM,20,10,253,0,271,4,Cowboys,Dallas,Rams,St. Louis
2005,WildCard,Tampa Bay Buccaneers,Washington Redskins,Washington Redskins,NA,Sat,January 7,4:34PM,17,10,120,1,243,3,Buccaneers,Tampa Bay,Redskins,Washington
2005,WildCard,New England Patriots,Jacksonville Jaguars,New England Patriots,NA,Sat,January 7,8:08PM,28,3,307,0,292,2,Patriots,New England,Jaguars,Jacksonville
2005,WildCard,New York Giants,Carolina Panthers,Carolina Panthers,NA,Sun,January 8,1:04PM,23,0,335,0,132,5,Giants,New York,Panthers,Carolina
2005,WildCard,Cincinnati Bengals,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,January 8,4:36PM,31,17,346,0,327,2,Bengals,Cincinnati,Steelers,Pittsburgh
2005,Division,Seattle Seahawks,Washington Redskins,Seattle Seahawks,NA,Sat,January 14,4:35PM,20,10,334,3,289,1,Seahawks,Seattle,Redskins,Washington
2005,Division,Denver Broncos,New England Patriots,Denver Broncos,NA,Sat,January 14,8:16PM,27,13,286,1,420,5,Broncos,Denver,Patriots,New England
2005,Division,Indianapolis Colts,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,January 15,1:04PM,21,18,295,2,305,0,Colts,Indianapolis,Steelers,Pittsburgh
2005,Division,Chicago Bears,Carolina Panthers,Carolina Panthers,NA,Sun,January 15,4:41PM,29,21,434,1,282,1,Bears,Chicago,Panthers,Carolina
2005,ConfChamp,Denver Broncos,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,January 22,3:08PM,34,17,358,0,308,4,Broncos,Denver,Steelers,Pittsburgh
2005,ConfChamp,Seattle Seahawks,Carolina Panthers,Seattle Seahawks,NA,Sun,January 22,6:47PM,34,14,393,0,212,4,Seahawks,Seattle,Panthers,Carolina
2005,SuperBowl,Pittsburgh Steelers,Seattle Seahawks,Pittsburgh Steelers,NA,Sun,February 5,6:27PM,21,10,339,2,396,1,Steelers,Pittsburgh,Seahawks,Seattle
2006,1,Pittsburgh Steelers,Miami Dolphins,Pittsburgh Steelers,NA,Thu,September 7,8:37PM,28,17,342,1,278,2,Steelers,Pittsburgh,Dolphins,Miami
2006,1,Kansas City Chiefs,Cincinnati Bengals,Cincinnati Bengals,NA,Sun,September 10,1:00PM,23,10,236,1,289,3,Chiefs,Kansas City,Bengals,Cincinnati
2006,1,Tampa Bay Buccaneers,Baltimore Ravens,Baltimore Ravens,NA,Sun,September 10,1:01PM,27,0,271,0,142,3,Buccaneers,Tampa Bay,Ravens,Baltimore
2006,1,New England Patriots,Buffalo Bills,New England Patriots,NA,Sun,September 10,1:02PM,19,17,319,2,240,0,Patriots,New England,Bills,Buffalo
2006,1,Houston Texans,Philadelphia Eagles,Philadelphia Eagles,NA,Sun,September 10,1:02PM,24,10,441,1,241,0,Texans,Houston,Eagles,Philadelphia
2006,1,St. Louis Rams,Denver Broncos,St. Louis Rams,NA,Sun,September 10,1:02PM,18,10,320,0,259,5,Rams,St. Louis,Broncos,Denver
2006,1,Carolina Panthers,Atlanta Falcons,Atlanta Falcons,NA,Sun,September 10,1:03PM,20,6,385,0,215,2,Panthers,Carolina,Falcons,Atlanta
2006,1,Tennessee Titans,New York Jets,New York Jets,NA,Sun,September 10,1:03PM,23,16,393,2,328,3,Titans,Tennessee,Jets,New York
2006,1,Cleveland Browns,New Orleans Saints,New Orleans Saints,NA,Sun,September 10,1:04PM,19,14,326,2,186,3,Browns,Cleveland,Saints,New Orleans
2006,1,Detroit Lions,Seattle Seahawks,Seattle Seahawks,NA,Sun,September 10,1:04PM,9,6,264,1,251,1,Lions,Detroit,Seahawks,Seattle
2006,1,Green Bay Packers,Chicago Bears,Chicago Bears,NA,Sun,September 10,4:15PM,26,0,361,1,267,3,Packers,Green Bay,Bears,Chicago
2006,1,Jacksonville Jaguars,Dallas Cowboys,Jacksonville Jaguars,NA,Sun,September 10,4:15PM,24,17,307,1,323,3,Jaguars,Jacksonville,Cowboys,Dallas
2006,1,Arizona Cardinals,San Francisco 49ers,Arizona Cardinals,NA,Sun,September 10,4:15PM,34,27,367,1,393,2,Cardinals,Arizona,49ers,San Francisco
2006,1,New York Giants,Indianapolis Colts,Indianapolis Colts,NA,Sun,September 10,8:24PM,26,21,327,1,433,2,Giants,New York,Colts,Indianapolis
2006,1,Washington Redskins,Minnesota Vikings,Minnesota Vikings,NA,Mon,September 11,7:11PM,19,16,309,0,266,0,Redskins,Washington,Vikings,Minnesota
2006,1,Oakland Raiders,San Diego Chargers,San Diego Chargers,NA,Mon,September 11,10:25PM,27,0,302,0,129,1,Raiders,Oakland,Chargers,San Diego
2006,2,Green Bay Packers,New Orleans Saints,New Orleans Saints,NA,Sun,September 17,1:02PM,34,27,380,3,385,2,Packers,Green Bay,Saints,New Orleans
2006,2,Philadelphia Eagles,New York Giants,New York Giants,NA,Sun,September 17,1:02PM,30,24,404,1,451,1,Eagles,Philadelphia,Giants,New York
2006,2,Baltimore Ravens,Oakland Raiders,Baltimore Ravens,NA,Sun,September 17,1:02PM,28,6,264,1,162,6,Ravens,Baltimore,Raiders,Oakland
2006,2,Minnesota Vikings,Carolina Panthers,Minnesota Vikings,NA,Sun,September 17,1:03PM,16,13,365,1,271,1,Vikings,Minnesota,Panthers,Carolina
2006,2,Chicago Bears,Detroit Lions,Chicago Bears,NA,Sun,September 17,1:03PM,34,7,383,1,245,3,Bears,Chicago,Lions,Detroit
2006,2,Cincinnati Bengals,Cleveland Browns,Cincinnati Bengals,NA,Sun,September 17,1:03PM,34,17,481,2,301,3,Bengals,Cincinnati,Browns,Cleveland
2006,2,Indianapolis Colts,Houston Texans,Indianapolis Colts,NA,Sun,September 17,1:03PM,43,24,515,1,299,2,Colts,Indianapolis,Texans,Houston
2006,2,Miami Dolphins,Buffalo Bills,Buffalo Bills,NA,Sun,September 17,1:03PM,16,6,171,0,282,1,Dolphins,Miami,Bills,Buffalo
2006,2,Atlanta Falcons,Tampa Bay Buccaneers,Atlanta Falcons,NA,Sun,September 17,1:05PM,14,3,382,2,351,3,Falcons,Atlanta,Buccaneers,Tampa Bay
2006,2,San Francisco 49ers,St. Louis Rams,San Francisco 49ers,NA,Sun,September 17,4:06PM,20,13,360,1,265,1,49ers,San Francisco,Rams,St. Louis
