EXPID,PEAKID,YEAR,SEASON,SEASON_FACTOR,HOST,HOST_FACTOR,ROUTE1,ROUTE2,ROUTE3,ROUTE4,NATION,LEADERS,SPONSOR,SUCCESS1,SUCCESS2,SUCCESS3,SUCCESS4,ASCENT1,ASCENT2,ASCENT3,ASCENT4,CLAIMED,DISPUTED,COUNTRIES,APPROACH,BCDATE,SMTDATE,SMTTIME,SMTDAYS,TOTDAYS,TERMDATE,TERMREASON,TERMREASON_FACTOR,TERMNOTE,HIGHPOINT,TRAVERSE,SKI,PARAPENTE,CAMPS,ROPE,TOTMEMBERS,SMTMEMBERS,MDEATHS,TOTHIRED,SMTHIRED,HDEATHS,NOHIRED,O2USED,O2NONE,O2CLIMB,O2DESCENT,O2SLEEP,O2MEDICAL,O2TAKEN,O2UNKWN,OTHERSMTS,CAMPSITES,ROUTEMEMO,ACCIDENTS,ACHIEVMENT,AGENCY,COMRTE,STDRTE,PRIMRTE,PRIMMEM,PRIMREF,PRIMID,CHKSUM
OMIT21301,OMIT,2021,3,Autumn,1,Nepal,SE Face-W Ridge,NA,NA,NA,Slovenia,Luka Strazar,Slovenian Chobuje Expedition 2021,TRUE,FALSE,FALSE,FALSE,2nd?,NA,NA,NA,FALSE,FALSE,NA,By Jeep to Chhetchhet->Simagaon->Dongang->Beding->Na,2021-10-12,2021-10-23,NA,11,19,2021-10-31,1,Success (main peak),NA,6332,FALSE,FALSE,FALSE,3,0,4,4,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Summited Chobuje (CHOB-213-01),"BC(12/10,4100m),Biv1(14/10,5000m),Biv2(21/10,5100m),Biv3(22/10,5700m),Smt(23/10)",148331,NA,NA,Return: Luka Strazar - 3 Nov 2021 (SR),FALSE,FALSE,FALSE,FALSE,TRUE,CHOB21301,2464637
OMRC21301,OMRC,2021,3,Autumn,1,Nepal,NW Face-NW Ridge,NA,NA,NA,France,Stephane Benoist,GEAN (Groupe Excellence d'Alpinisme National) Kantega Expedition 2021,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Lukla->Namche->Pangboche,2021-10-08,2021-10-27,NA,19,33,2021-11-10,6,Accident (death or serious injury),"Abandoned at 5900m due to dangerous conditions, then suffered fatal avalanche at 5570m in descent",5900,FALSE,FALSE,FALSE,1,0,4,0,3,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Summited Cholatse (CHOL-213-01), summited Nare Ri Shar (6005m)","BC(08/10,3985m),ABC1(23/10,4600m),ABC2(24/10,4900m),Biv1(26/10,5650m),xxx(27/10,5900m)",149381,NA,NA,Pralhad Chapagain (Freelancer at Expes.com),FALSE,FALSE,FALSE,FALSE,TRUE,KTEG21301,2464641
PANB21301,PANB,2021,3,Autumn,1,Nepal,ENE Face,NA,NA,NA,France,Jean Annequin,French Panbari Expedition 2021,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Darapani->Tilje->Bimtang->Larkya La,2021-10-09,2021-10-15,NA,6,8,2021-10-17,1,Success (main peak),NA,6905,FALSE,TRUE,FALSE,2,0,15,4,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(09/10,4750m),C1(12-13/10,5335m),C2(14/10,6345m),Smt(15/10)",148292,NA,1st ski descent of Panbari,Sherpalaya,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464629
PURB21301,PURB,2021,3,Autumn,1,Nepal,W Face,NA,NA,NA,Germany,Jost Kobusch,German Purbung Expedition 2021,TRUE,FALSE,FALSE,FALSE,1st,NA,NA,NA,FALSE,FALSE,NA,Besishahar->Manang->Annapurna Trail->Thorung Phedi,2021-11-18,2021-11-30,1300,12,14,2021-12-02,1,Success (main peak),NA,6500,FALSE,FALSE,FALSE,3,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Summited Purkhung by Jost Kobusch (PURK-213-01),"BC(18/11,4450m),C1(21/11,5100m),C2(23/11,5450m),C3(29/11,5850m),Smt(30/11)",148267,NA,NA,Satori Adventures,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464675
PURK21301,PURK,2021,3,Autumn,1,Nepal,SE Ridge,NA,NA,NA,Germany,Jost Kobusch,German Purbung Expedition 2021,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Besishahar->Manang->Annapurna Trail->Thorung Phedi,2021-11-18,2021-12-01,NA,13,14,2021-12-02,1,Success (main peak),NA,6126,FALSE,FALSE,FALSE,3,0,2,1,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Summited Purbung (PURB-213-01),"BC(18/11,4450m),C1(21/11,5100m),C2(23/11,5450m),C3(29/11,5850m),Smt(01/12)",30405,NA,NA,Satori Adventures,FALSE,FALSE,FALSE,FALSE,TRUE,PURB21301,2464676
PUTH21301,PUTH,2021,3,Autumn,1,Nepal,NE Face,NA,NA,NA,Germany,Luis Stitzinger,Furtenbach Adventures Putha Hiunchuli Expedition 2021,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,UK,Flight Nepalganj to Jupal; trekked via Dunai->Katkot to BC,2021-09-24,2021-10-04,1330,10,12,2021-10-06,1,Success (main peak),NA,7246,FALSE,FALSE,FALSE,3,200,2,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(24/09,4940m),C1(27/09,5480m),C2(02/10,6038m),C3(03/10,6313m),Smt(04/10)",73796,NA,NA,Iceland Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464618
PUTH21302,PUTH,2021,3,Autumn,1,Nepal,NE Face,NA,NA,NA,USA,Simon Prosser,Putha Hiunchuli Expedition 2021,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2021-10-17,0845,0,0,NA,1,Success (main peak),NA,7246,FALSE,FALSE,FALSE,0,0,1,1,0,2,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(17/10),NA,NA,NA,High Valley Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464631
ROKA20401,ROKA,2020,4,Winter,1,Nepal,S Ridge to S Peak to Main Smt via SE Ridge,NA,NA,NA,USA,John Kelley,Rokapi Winter Expedition 2020-2021,TRUE,FALSE,FALSE,FALSE,2nd,NA,NA,NA,FALSE,FALSE,NA,See route notes,2020-11-20,2020-12-23,1600,33,35,2020-12-25,1,Success (main peak),NA,6468,FALSE,FALSE,FALSE,2,0,2,1,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(20/11),ABC(20/12,4873m),Biv1(21/12,5297m),Biv2(22/12,5663m),Smt(23/12)",118449,NA,"2nd ascent of the main peak, 1st ascent via south route, 1st winter ascent",Luxury Holiday Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464287
SURM21301,SURM,2021,3,Autumn,1,Nepal,NA,NA,NA,NA,USA,John Kelley,Surma Sarovar Autumn Expedition 2021,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Chainpur->Telhoot->Wonda->Dhuli->BC,2021-11-25,2021-11-25,NA,0,0,NA,4,"Bad weather (storms, high winds)",Abandoned at 4100m due to bad weather and deep snow,4100,FALSE,FALSE,FALSE,0,0,2,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(25/11,4100m),xxx",NA,NA,NA,Magical Nepal,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464670
TENG21301,TENG,2021,3,Autumn,1,Nepal,S Ridge from south,NA,NA,NA,Latvia,Andris Zarins,Latvian Tengkoma Peak Climbing 2021,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Norway,Taplejung->Ghunsa->BC,2021-11-15,2021-11-17,1010,2,0,NA,1,Success (main peak),NA,6215,FALSE,FALSE,FALSE,1,0,8,5,0,2,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(15/11,5150m),HC(16/11,5350m),Smt(17/11)",148116,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464662
TKPO21301,TKPO,2021,3,Autumn,1,Nepal,"N Pillar (up), E Ridge (down)",NA,NA,NA,UK,Tom Livingstone,British Tengkangpoche Expedition 2021,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Ireland,Lukla->Namche->Thami->Thengbo,2021-10-05,2021-10-30,1215,25,26,2021-10-31,1,Success (main peak),NA,6482,TRUE,FALSE,FALSE,6,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(05/10,4360m),Biv1(24/10,5500m),Biv2(25/10,5500m),Biv3(26/10,5800m),Biv4(27/10,5900m),Biv5(28/10,6100m),Biv6(29/10,6200m),Smt(30/10)",118407,NA,1st ascent of N Pillar,Dream Himalaya Adventures,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464644
TKPO21302,TKPO,2021,3,Autumn,1,Nepal,"NE Face-E Ridge (up), N Face (down)",NA,NA,NA,Italy,Francois Cazzanelli,Italian Tengkangpoche-Ama Dablam Expedition 2021,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Lukla->Namche->Thami,2021-10-18,2021-11-04,1100,17,19,2021-11-06,1,Success (main peak),NA,6482,TRUE,FALSE,FALSE,2,0,6,5,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attempted Tengi Ragi Tau South (TENS-213-01), summited Ama Dablam (AMAD-213-08)","BC(18/10,4300m),Biv1(02/11,5700m),Biv2(03/11,6100m),Smt(04/11)",118285,NA,1st ascent of a double new route on Kongde Ri North Face,Seven Summit Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464649
TKPO21303,TKPO,2021,3,Autumn,1,Nepal,E Ridge from south,NA,NA,NA,France,Serge Bazin,French Team on Tengkangpoche 2021,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Lukla->Khumjung->Thami->Lumding La->Lumding Tsho BC,2021-10-12,2021-10-22,NA,10,12,2021-10-24,9,Lack of time,Abandoned at 6200m due lack of lack of time and equipment,6200,FALSE,FALSE,FALSE,2,60,6,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(12/10,4850m),C1(14/10,5158m),C2(18/10,5650m),xxx(22/10,6200m)",118245,NA,NA,Cho Oyu Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464636
AMAD22101,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Taiwan,Chan Chiao-Yu,8K Expeditions Ama Dablam Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Hungary, Morocco, Netherlands, Norway, Peru, Poland, Romania, Spain, USA",NA,2022-03-28,2022-04-02,NA,5,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,15,8,0,7,7,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(28/03),C1,C2,Smt(02,05,09,21,24/04)",202564,NA,NA,8K Expeditions,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2462504
AMAD22102,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Canada,Dominic Asselin,Attitude Montagne Friends Ama Dablam Expedition,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2022-04-03,2022-04-15,NA,12,0,NA,7,"Illness, AMS, exhaustion, or frostbite",Abandoned at 6700m due to exhaustion,6700,FALSE,FALSE,FALSE,2,0,7,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(03/04,4530m),C1(07/04,5800m),C2(09/04,6000m),xxx(15/04,6700m)",208375,NA,NA,Friends Adventure Team,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2462517
AMAD22103,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Greece,Michail Zygomanis,Top Himalaya Guides Ama Dablam Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, France, UK, USA",NA,2022-04-29,2022-05-05,1148,6,9,2022-05-08,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,7,2,0,2,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(29/04,4500m),C1(02/04,5800m),C2(04/04,6000m),Smt(05/05)",172584,NA,NA,Top Himalaya Guides,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2462537
AMAD22104,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,UK,Christopher Pope,Snowy Horizon Ama Dablam Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Austria, Canada, Chile, India, Iran, Nepal, Netherlands, Poland, USA",NA,NA,2022-04-11,NA,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,12,1,0,8,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,Smt(11/04)",211891,NA,NA,Snowy Horizon Treks,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2462513
AMAD22105,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Italy,Silvestro Franchini,Snowy Horizon Ama Dablam Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Canada, Croatia, Ireland, Japan, UK, USA",NA,NA,2022-05-04,1100,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,15,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,Smt(04/05)",113856,NA,NA,Snowy Horizon Treks,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2462536
AMAD22106,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Finland,Sanna Raistakka,Himalayan Guides Ama Dablam Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,France,"Jeep to Tamdanda, trekked to Island Peak",2022-04-23,2022-05-05,1300,12,15,2022-05-08,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(23/04,4530m),C1(25/04,5700m),C2(5980m),Smt(05/05)",145488,NA,NA,Himalayan Guides on Snowy Horizon permit,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2462537
AMAD22107,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,UK,Richard McConnell,Seven Summit Treks (SST) Ama Dablam Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Hungary, India, Kyrgyz Republic, Netherlands, Russia, USA",NA,NA,2022-05-05,NA,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,10,3,0,10,7,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,Smt(05/05)",NA,NA,NA,Seven Summit Treks,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2462537
AMAD22108,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Spain,Juan Arres Segovia,Dream Carrier Ama Dablam Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Russia, Slovakia, USA",NA,NA,NA,NA,0,0,NA,4,"Bad weather (storms, high winds)",Abandoned at 5600m due to bad weather,0,FALSE,FALSE,FALSE,1,0,12,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1(5600m),xxx(mid-April)",197480,NA,NA,Dream Carrier Treks,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2832
AMAD22109,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Iran,Iraj Maani Golestan,Prestige Adventure Ama Dablam Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Chile, China, USA",NA,NA,NA,NA,0,0,NA,0,Unknown,NA,0,FALSE,FALSE,FALSE,0,0,10,0,0,8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,186633,NA,NA,Prestige Adventure,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2832
AMAD22110,AMAD,2022,1,Spring,1,Nepal,N Ridge,NA,NA,NA,USA,August Franzen,High Altitude Dreams Ama Dablam Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,NA,7,"Illness, AMS, exhaustion, or frostbite",Abandoned due to HAPE by one member,0,FALSE,FALSE,FALSE,0,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,xxx",196941,NA,NA,High Altitude Dreams,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2832
AMAD22111,AMAD,2022,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Spain,Pedro Llano de la Concha,Spanish Ama Dablam Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2022-06-11,NA,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,1,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,Smt(11/06)",NA,NA,NA,White Himalayas Treks,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2462574
AMPG22101,AMPG,2022,1,Spring,1,Nepal,N Face (5300m),NE Ridge,NA,NA,USA,Vitaliy Musiyenko,Sherpa Tracks Vitaliy & Nick Amphu Gyabjen Expedition 2022,FALSE,TRUE,FALSE,FALSE,NA,5th,NA,NA,FALSE,FALSE,NA,NA,2022-04-03,2022-04-12,1230,9,0,NA,1,Success (main peak),NA,5630,FALSE,FALSE,FALSE,0,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Ama Dablam (AMAD-221-01)and Island Peak; attempted Nuptse East (NUPE-221-01),"BC(03/04),Smt(12/04)",139675,NA,NA,Adventure Sherpa Tracks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2462559
ANN122101,ANN1,2022,1,Spring,1,Nepal,N Face,NA,NA,NA,Brazil,Moeses Fiamoncini,Seven Summit Treks (SST) Annapurna I Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Argentina, Austria, India, Italy, Poland, Romania, Russia, Sweden, Switzerland, Taiwan, UK",By heli from Kathmandu,2022-03-25,2022-04-28,NA,34,0,NA,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,13,7,0,9,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(25/03,4200m),C1(02/04,5000m),C2(05/04,5500m),C3(26/04,6500m),C4(27/04,6800m),Smt(28/04)",208112,NA,NA,Seven Summit Treks,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2462620
ANN122102,ANN1,2022,1,Spring,1,Nepal,N Face,NA,NA,NA,India,Kasturi Savekar,8K Expeditions Annapurna I Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Mongolia, Morocco, Norway, Taiwan",By heli from Kathmandu,2022-03-29,2022-04-28,NA,30,32,2022-04-30,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,6,4,0,8,7,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"BC(29/03,4200m),C1(03/04,5044m),C2(04/04,5585m),C3(19/04,6425,),C4(27/04,6800m),Smt(28/04)",192925,NA,NA,8K Expeditions,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2462620
ANN122103,ANN1,2022,1,Spring,1,Nepal,N Face,NA,NA,NA,India,Bharath Thammineni,Team Boots & Crampons Annapurna I Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Australia,Jomsom->Muktinath->Tatopani->BC,NA,2022-04-28,1120,0,0,NA,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,7,4,0,5,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,C3,C4,Smt(28/04)",75000,NA,NA,Peak Promotion,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2462620
ANN422101,ANN4,2022,1,Spring,1,Nepal,NW Ridge,NA,NA,NA,UK,Diahanne Gilbert,Adventure Peaks Annapurna IV Expedition,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Ireland,NA,2022-04-21,2022-04-28,NA,7,18,2022-05-09,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)","Abandoned at 6400m due to too much snow, bad weather",6400,FALSE,FALSE,FALSE,3,0,8,0,0,8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(21/04,4800m),C1(25/04,5500m),C2(27/04,6100m),C3(28/04,6400m),xxx",183443,NA,NA,Makalu Adventure,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2462665
BARU22101,BARU,2022,1,Spring,1,Nepal,SE Ridge,NA,NA,NA,Germany,Julian Sandbrink,8K Baruntse Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Austria, Canada, Denmark, Netherlands, Norway, Peru, Poland, Sweden, USA",Lukla->Pangoma->Kothe->Khare->BC,2022-04-13,2022-04-26,NA,13,0,NA,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)",Abandoned at 6900m due to dangerous conditions,6900,FALSE,FALSE,FALSE,2,0,17,0,0,7,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(13/04,5400m),C1(24/04,6100m),C2(25/04,6400m),xxx(26/04,6900m)",193438,NA,NA,8K Expeditions,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2462753
BARU22102,BARU,2022,1,Spring,1,Nepal,SE Ridge,NA,NA,NA,Germany,Lisa Bayerl Berndl,German Baruntse Expedition,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,NA,0,Unknown,NA,0,FALSE,FALSE,FALSE,0,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Thamserku Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3057
DHA122101,DHA1,2022,1,Spring,1,Nepal,NE Ridge,NA,NA,NA,Nepal,Mingma Gyalje Sherpa,Imagine Nepal Dhaulagiri Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Canada, China, India, Japan, Macedonia, Norway, USA","Flew to Pokhara, heli to BC",2022-03-16,2022-04-09,0930,24,25,2022-04-10,1,Success (main peak),NA,8167,FALSE,FALSE,FALSE,3,0,12,11,0,12,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(16/03,4700m),C1(19/03,5700m),C2A(22/03,6200m),C2B(07/04,6450m),C3(08/04,7300m),Smt(09/04)",189512,NA,NA,Imagine Nepal,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2463141
DHA122102,DHA1,2022,1,Spring,1,Nepal,NE Ridge,NA,NA,NA,Greece,Antonios Sykaris,Seven Summit Treks (SST) Dhaulagiri Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Israel, Japan, Norway, Taiwan",NA,NA,2022-04-11,1240,0,0,NA,1,Success (main peak),NA,8167,FALSE,FALSE,FALSE,3,0,7,3,1,7,5,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,C3,Smt(11/04,08-09/05)",208263,NA,NA,Seven Summit Treks,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2463143
DHA122103,DHA1,2022,1,Spring,1,Nepal,NE Ridge,NA,NA,NA,Spain,Carlos Soria Fontan,Carlos Soria Dhaulagiri Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,By heli to BC,2022-04-12,2022-04-18,NA,6,27,2022-05-09,4,"Bad weather (storms, high winds)",Abandoned at 7400m due to high winds and snowfall,7400,FALSE,FALSE,FALSE,3,0,3,0,0,6,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"BC(12/04,4600m),C1(16/04,5850m),C2(17/04,6800m),C3(18/04,7400m),xxx(18/04)",178029,NA,NA,Seven Summit Treks,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2463150
DHA122104,DHA1,2022,1,Spring,1,Nepal,NE Ridge,NA,NA,NA,Austria,Andreas Neuschmid,Kobler & Partner Dhaulagiri Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Germany, Switzerland",Trekking from Darbang,2022-04-17,2022-05-09,NA,22,26,2022-05-13,1,Success (main peak),NA,8167,FALSE,FALSE,FALSE,3,500,6,4,0,4,4,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"BC(17/04,4600m),C1(22/04,5850m),C2(27/04,6400m),C3(08/05,7200m),Smt(09/05)",206324,Diez suffered 2nd grade frostbite on most fingers.,NA,Himalaya Vision,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2463171
DOLM22101,DOLM,2022,1,Spring,1,Nepal,"SE Face (up), E Ridge (down)",NA,NA,NA,Spain,Catalina Llado,Dream Carrier Dolma Khang Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Simigaon->Beding->Na (BC),2022-04-19,2022-05-04,1200,15,22,2022-05-11,1,Success (main peak),NA,6332,TRUE,FALSE,FALSE,2,0,4,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Ramdung,"BC(19/04,4183m),ABC(30/04,4940m),Biv1(03/05,5900m),Smt(04/05),Biv2(04/05,5900m)",205918,NA,NA,Dream Carrier Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2463256
