obs_lat,obs_lon,date,time,year,month,day,hour,weekday,dayofyear,sci_name,organism_name,record_type,obs_state,ws_id
-34.388113,117.642378,2023-08-22,09:59:05,2023,8,22,9,Tuesday,234,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.387957,117.769652,2020-09-22,17:00:20,2020,9,22,17,Tuesday,266,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.387878,117.769884,2020-09-22,16:55:21,2020,9,22,16,Tuesday,266,Cyanicula gemmata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.387815,117.769744,2020-09-22,17:01:29,2020,9,22,17,Tuesday,266,Caladenia cairnsiana,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.387778,119.087778,2023-08-20,00:00:00,2023,8,20,0,Sunday,232,Diuris littoralis,Orchid,PRESERVED_SPECIMEN,Western Australia,956360-99999
-34.387756,115.799568,2019-10-07,10:29:47,2019,10,7,10,Monday,280,Caladenia macrostylis,Orchid,HUMAN_OBSERVATION,Western Australia,956130-99999
-34.387706,115.075676,2017-09-03,13:46:00,2017,9,3,13,Sunday,246,Microtis atrata,Orchid,HUMAN_OBSERVATION,Western Australia,946010-99999
-34.387705,117.769699,2020-09-22,17:03:04,2020,9,22,17,Tuesday,266,Caladenia heberleana,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.387661,117.769777,2020-09-22,17:03:51,2020,9,22,17,Tuesday,266,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.387222,118.050833,2020-05-23,12:46:52,2020,5,23,12,Saturday,144,Cyrtostylis robusta,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.387013,117.60532,2023-08-22,09:42:22,2023,8,22,9,Tuesday,234,Caladenia reptans,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386792,116.578575,2021-03-22,13:42:52,2021,3,22,13,Monday,81,Praecoxanthus aphyllus,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.386714,117.992112,2020-09-05,13:18:00,2020,9,5,13,Saturday,249,Pyrorchis nigricans,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386708,119.39727,2023-08-22,15:52:16,2023,8,22,15,Tuesday,234,Caladenia microchila,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.386658,117.574412,2020-08-23,16:15:00,2020,8,23,16,Sunday,236,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.38665,117.992137,2020-09-05,13:18:00,2020,9,5,13,Saturday,249,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386574,116.04117,2018-08-22,20:44:00,2018,8,22,20,Wednesday,234,Caladenia reptans,Orchid,HUMAN_OBSERVATION,Western Australia,956130-99999
-34.386513,117.940979,2014-09-07,00:00:00,2014,9,7,0,Sunday,250,Caladenia pectinata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386513,117.940979,2014-09-07,00:00:00,2014,9,7,0,Sunday,250,Caladenia plicata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386513,117.940979,2014-09-07,00:00:00,2014,9,7,0,Sunday,250,Caladenia plicata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386513,117.940979,2014-09-07,00:00:00,2014,9,7,0,Sunday,250,Caladenia cairnsiana,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386513,117.940979,2014-09-07,00:00:00,2014,9,7,0,Sunday,250,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386513,117.940979,2014-09-07,00:00:00,2014,9,7,0,Sunday,250,Caladenia reptans,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386513,117.940979,2014-09-07,00:00:00,2014,9,7,0,Sunday,250,Pterostylis barbata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.386304,119.395245,2019-09-09,18:10:00,2019,9,9,18,Monday,252,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.386007,115.174116,2023-11-12,11:50:00,2023,11,12,11,Sunday,316,Prasophyllum brownii,Orchid,HUMAN_OBSERVATION,Western Australia,946010-99999
-34.385980000000004,117.463139,2016-09-29,10:59:00,2016,9,29,10,Thursday,273,Caladenia polychroma,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.385893,118.049287,2021-10-02,12:17:00,2021,10,2,12,Saturday,275,Corybas recurvus,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.38574,117.496985,2016-09-29,11:45:00,2016,9,29,11,Thursday,273,Thelymitra antennifera,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.385288,118.745922,2021-07-31,16:52:00,2021,7,31,16,Saturday,212,Caladenia reptans,Orchid,HUMAN_OBSERVATION,Western Australia,956280-99999
-34.385274,118.04858,2020-05-23,13:23:05,2020,5,23,13,Saturday,144,Corybas recurvus,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.385226,118.048937,2023-09-20,12:42:00,2023,9,20,12,Wednesday,263,Corybas recurvus,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.385205,118.167439,2024-09-03,15:41:00,2024,9,3,15,Tuesday,247,Diuris porrifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.385025,119.359345,2023-09-24,12:10:16,2023,9,24,12,Sunday,267,Disa bracteata,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.384944,119.112806,2014-09-23,00:00:00,2014,9,23,0,Tuesday,266,Caladenia pectinata,Orchid,PRESERVED_SPECIMEN,Western Australia,956360-99999
-34.384934,118.746756,2021-07-31,17:01:00,2021,7,31,17,Saturday,212,Eriochilus scaber subsp. scaber,Orchid,HUMAN_OBSERVATION,Western Australia,956280-99999
-34.384822,119.387512,2023-09-12,14:26:36,2023,9,12,14,Tuesday,255,Leptoceras menziesii,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.384813,119.387633,2023-09-12,14:30:18,2023,9,12,14,Tuesday,255,Prasophyllum gracile,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.384451,117.935884,2024-09-01,13:47:39,2024,9,1,13,Sunday,245,Ericksonella saccharata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.384418,116.018605,2018-12-02,21:02:00,2018,12,2,21,Sunday,336,Disa bracteata,Orchid,HUMAN_OBSERVATION,Western Australia,956130-99999
-34.38437,118.067386,2024-10-05,13:31:32,2024,10,5,13,Saturday,279,Caladenia marginata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.384167,115.684722,2015-10-19,00:00:00,2015,10,19,0,Monday,292,Caladenia infundibularis,Orchid,PRESERVED_SPECIMEN,Western Australia,956130-99999
-34.384167,115.684722,2015-10-19,00:00:00,2015,10,19,0,Monday,292,Caladenia infundibularis,Orchid,PRESERVED_SPECIMEN,Western Australia,956130-99999
-34.384022,118.133177,2024-09-03,15:00:00,2024,9,3,15,Tuesday,247,Thelymitra speciosa,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.383912,119.362853,2023-09-16,16:07:32,2023,9,16,16,Saturday,259,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.38387,119.399017,2023-08-31,16:25:15,2023,8,31,16,Thursday,243,Prasophyllum calcicola,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.383685,119.388278,2023-08-29,16:17:48,2023,8,29,16,Tuesday,241,Caladenia cairnsiana,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.383603,119.361855,2023-09-16,16:01:53,2023,9,16,16,Saturday,259,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.383488,119.36152,2023-09-16,16:03:48,2023,9,16,16,Saturday,259,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.383409,116.354211,2023-10-04,09:41:00,2023,10,4,9,Wednesday,277,Caladenia macrostylis,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.383333,117.8,2023-09-24,13:29:44,2023,9,24,13,Sunday,267,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.383333,118.1,2023-09-25,14:52:05,2023,9,25,14,Monday,268,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.383333,118.1,2023-09-25,14:55:35,2023,9,25,14,Monday,268,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.383333,117.983333,2023-09-25,16:09:53,2023,9,25,16,Monday,268,Thelymitra antennifera,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.383247,119.360792,2023-10-19,20:48:00,2023,10,19,20,Thursday,292,Thelymitra benthamiana,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.383247,119.360792,2023-10-19,20:48:00,2023,10,19,20,Thursday,292,Thelymitra benthamiana,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.383157,119.029408,2021-07-25,11:30:00,2021,7,25,11,Sunday,206,Thelymitra speciosa,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.383072,119.360092,2023-10-19,18:45:00,2023,10,19,18,Thursday,292,Disa bracteata,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.383056,119.360231,2024-09-06,10:28:00,2024,9,6,10,Friday,250,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.382875,118.119631,2016-08-19,10:52:00,2016,8,19,10,Friday,232,Pterostylis barbata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.382866,118.182458,2024-09-03,13:35:00,2024,9,3,13,Tuesday,247,Caladenia pectinata,Orchid,HUMAN_OBSERVATION,Western Australia,956280-99999
-34.382757,118.119645,2016-08-19,10:51:00,2016,8,19,10,Friday,232,Prasophyllum parvifolium,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.382723,118.1197,2016-08-19,10:53:00,2016,8,19,10,Friday,232,Disa bracteata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.382355,117.629071,2023-08-22,09:09:09,2023,8,22,9,Tuesday,234,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.382337,119.357322,2023-09-24,12:30:29,2023,9,24,12,Sunday,267,Pterostylis turfosa,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.382328,117.542055,2020-10-09,09:34:00,2020,10,9,9,Friday,283,Caladenia longicauda subsp. eminens,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.382142,119.388703,2023-09-06,14:35:05,2023,9,6,14,Wednesday,249,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.381777,118.120443,2016-08-19,11:06:00,2016,8,19,11,Friday,232,Pterostylis vittata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.381703,119.388145,2023-08-29,16:36:44,2023,8,29,16,Tuesday,241,Cyanicula aperta,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.381303,119.389795,2023-08-31,14:30:57,2023,8,31,14,Thursday,243,Diuris decrementum,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.381119,117.569236,2022-10-16,15:50:00,2022,10,16,15,Sunday,289,Caladenia polychroma,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.381062,117.479582,2022-07-15,14:49:00,2022,7,15,14,Friday,196,Caladenia hiemalis,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.380985,118.113524,2023-10-03,11:13:00,2023,10,3,11,Tuesday,276,Diuris longifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.38093,119.349663,2023-09-24,12:47:48,2023,9,24,12,Sunday,267,Lyperanthus serratus,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.380867,119.3898,2023-09-12,13:42:50,2023,9,12,13,Tuesday,255,Thelymitra flexuosa,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.380786,117.776231,2023-09-24,12:30:00,2023,9,24,12,Sunday,267,Caladenia discoidea,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.380695,119.389283,2023-08-31,14:47:59,2023,8,31,14,Thursday,243,Diuris decrementum,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.380661,116.075884,2018-07-07,20:52:00,2018,7,7,20,Saturday,188,Pterostylis vittata,Orchid,HUMAN_OBSERVATION,Western Australia,956130-99999
-34.380581,118.038768,2021-10-03,15:52:00,2021,10,3,15,Sunday,276,Drakaea gracilis,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.380508,117.070664,2022-08-16,08:57:05,2022,8,16,8,Tuesday,228,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,946310-99999
-34.380444,117.505147,2020-10-09,10:27:20,2020,10,9,10,Friday,283,Lyperanthus serratus,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.380438,115.856767,2024-10-15,11:33:02,2024,10,15,11,Tuesday,289,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956130-99999
-34.380347,118.121374,2020-09-05,10:54:00,2020,9,5,10,Saturday,249,Diuris littoralis,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.380262,116.026542,2018-08-12,17:26:00,2018,8,12,17,Sunday,224,Pterostylis vittata,Orchid,HUMAN_OBSERVATION,Western Australia,956130-99999
-34.380207,118.144966,2023-09-22,08:56:00,2023,9,22,8,Friday,265,Caladenia pectinata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.380191,118.183798,2014-09-11,00:24:28,2014,9,11,0,Thursday,254,Diuris laxiflora,Orchid,HUMAN_OBSERVATION,Western Australia,956280-99999
-34.380134,116.101673,2018-10-23,22:01:00,2018,10,23,22,Tuesday,296,Leptoceras menziesii,Orchid,HUMAN_OBSERVATION,Western Australia,956130-99999
-34.380096,116.068458,2018-09-08,20:23:00,2018,9,8,20,Saturday,251,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956130-99999
-34.379911,118.001727,2021-11-09,11:45:00,2021,11,9,11,Tuesday,313,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379783,117.778908,2020-09-03,12:14:43,2020,9,3,12,Thursday,247,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379779,118.12587,2023-10-02,14:21:00,2023,10,2,14,Monday,275,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379587,117.778962,2020-09-03,12:11:49,2020,9,3,12,Thursday,247,Caladenia flava subsp. flava,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379508,117.778962,2020-09-03,12:07:13,2020,9,3,12,Thursday,247,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379447,117.779037,2020-09-03,12:08:14,2020,9,3,12,Thursday,247,Thelymitra antennifera,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379412,117.778472,2020-09-03,12:45:08,2020,9,3,12,Thursday,247,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379375,117.779022,2020-09-03,12:05:47,2020,9,3,12,Thursday,247,Caladenia reptans,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379332,118.083779,2024-09-15,15:50:00,2024,9,15,15,Sunday,259,Caladenia polychroma,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.37923,118.001853,2024-10-12,14:41:01,2024,10,12,14,Saturday,286,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.37922,117.778612,2020-09-03,12:31:34,2020,9,3,12,Thursday,247,Pheladenia deformis,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379095,117.778542,2020-09-03,12:36:29,2020,9,3,12,Thursday,247,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.379078,117.778917,2020-09-03,12:40:09,2020,9,3,12,Thursday,247,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378814,118.098073,2024-09-03,13:35:00,2024,9,3,13,Tuesday,247,Caladenia heberleana,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378736,115.247528,2019-10-13,17:06:00,2019,10,13,17,Sunday,286,Caladenia ensata,Orchid,HUMAN_OBSERVATION,Western Australia,946010-99999
-34.378611,118.040385,2016-10-02,12:08:00,2016,10,2,12,Sunday,276,Caladenia polychroma,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378431,117.438112,2024-09-14,14:56:00,2024,9,14,14,Saturday,258,Diuris porrifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378378,119.177492,2024-10-04,16:35:00,2024,10,4,16,Friday,278,Caladenia decora,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.378355,118.074714,2023-10-22,12:17:42,2023,10,22,12,Sunday,295,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378278,118.123067,2019-09-25,11:55:00,2019,9,25,11,Wednesday,268,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378212,118.06932,2024-09-14,13:25:29,2024,9,14,13,Saturday,258,Pyrorchis nigricans,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.3782,117.068778,2022-08-25,09:38:06,2022,8,25,9,Thursday,237,Caladenia reptans subsp. reptans,Orchid,HUMAN_OBSERVATION,Western Australia,946310-99999
-34.378188,118.069389,2024-07-19,15:57:45,2024,7,19,15,Friday,201,Pyrorchis nigricans,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378188,118.069778,2023-01-22,08:06:05,2023,1,22,8,Sunday,22,Cryptostylis ovata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378187,118.069656,2023-10-22,10:53:24,2023,10,22,10,Sunday,295,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.37815,118.069695,2024-09-23,16:02:11,2024,9,23,16,Monday,267,Pterostylis setulosa,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378108,118.069389,2024-07-19,15:49:44,2024,7,19,15,Friday,201,Pterostylis vittata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378087,118.06955,2024-07-19,15:48:21,2024,7,19,15,Friday,201,Cryptostylis ovata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378067,118.072028,2024-09-14,13:35:50,2024,9,14,13,Saturday,258,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378055,118.069511,2024-07-19,16:00:58,2024,7,19,16,Friday,201,Cryptostylis ovata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.378042,116.394557,2022-10-21,10:48:00,2022,10,21,10,Friday,294,Caladenia plicata,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.378029,118.070224,2023-11-14,19:21:00,2023,11,14,19,Tuesday,318,Cryptostylis ovata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.377987,118.069542,2020-11-20,10:24:34,2020,11,20,10,Friday,325,Thelymitra graminea,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.377983,118.070617,2024-09-23,16:36:58,2024,9,23,16,Monday,267,Caladenia nana,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.377962,118.073564,2023-10-22,10:13:36,2023,10,22,10,Sunday,295,Thelymitra graminea,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.377957,116.394546,2022-10-21,14:46:00,2022,10,21,14,Friday,294,Prasophyllum regium,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.377925,118.356035,2024-11-10,16:15:01,2024,11,10,16,Sunday,315,Pterostylis perculta,Orchid,HUMAN_OBSERVATION,Western Australia,956280-99999
-34.377905,116.394388,2022-10-21,10:37:00,2022,10,21,10,Friday,294,Caladenia nana,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.377446,118.253763,2023-10-11,15:22:00,2023,10,11,15,Wednesday,284,Diuris porrifolia,Orchid,HUMAN_OBSERVATION,Western Australia,956280-99999
-34.377445,119.350105,2023-09-24,13:00:45,2023,9,24,13,Sunday,267,Cryptostylis ovata,Orchid,HUMAN_OBSERVATION,Western Australia,956360-99999
-34.377301,118.250422,2022-12-18,11:29:29,2022,12,18,11,Sunday,352,Thelymitra macrophylla,Orchid,HUMAN_OBSERVATION,Western Australia,956280-99999
-34.377222,116.677694,2017-10-18,00:00:00,2017,10,18,0,Wednesday,291,Caladenia cairnsiana,Orchid,PRESERVED_SPECIMEN,Western Australia,946310-99999
-34.377182,118.123536,2019-09-25,11:48:00,2019,9,25,11,Wednesday,268,Caladenia heberleana,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.377175,118.113099,2022-09-08,20:48:00,2022,9,8,20,Thursday,251,Caladenia pectinata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.377088,116.3962,2022-10-21,10:24:00,2022,10,21,10,Friday,294,Diuris longifolia,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.377088,116.3962,2022-10-21,10:23:00,2022,10,21,10,Friday,294,Diuris longifolia,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.377075,116.653453,2019-09-24,14:20:00,2019,9,24,14,Tuesday,267,Diuris longifolia,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.377074,118.250626,2020-07-18,12:43:00,2020,7,18,12,Saturday,200,Pterostylis parva,Orchid,HUMAN_OBSERVATION,Western Australia,956280-99999
-34.377035,116.653453,2019-09-24,14:17:00,2019,9,24,14,Tuesday,267,Thelymitra vulgaris,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.377003,117.086456,2022-05-19,08:59:34,2022,5,19,8,Thursday,139,Eriochilus dilatatus,Orchid,HUMAN_OBSERVATION,Western Australia,946310-99999
-34.377,116.678,2017-10-18,15:13:00,2017,10,18,15,Wednesday,291,Prasophyllum plumiforme,Orchid,HUMAN_OBSERVATION,Western Australia,946310-99999
-34.377,116.678,2017-10-18,15:58:00,2017,10,18,15,Wednesday,291,Caladenia cairnsiana,Orchid,HUMAN_OBSERVATION,Western Australia,946310-99999
-34.37699,117.783696,2024-09-17,05:31:00,2024,9,17,5,Tuesday,261,Ericksonella saccharata,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.37679,118.13253,2024-09-18,03:58:52,2024,9,18,3,Wednesday,262,Caladenia longicauda subsp. eminens,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.37679,118.124354,2019-09-25,11:51:00,2019,9,25,11,Wednesday,268,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946300-99999
-34.376747,116.396174,2022-10-21,10:20:00,2022,10,21,10,Friday,294,Pterostylis turfosa,Orchid,HUMAN_OBSERVATION,Western Australia,956170-99999
-34.376694,116.677611,2017-10-18,00:00:00,2017,10,18,0,Wednesday,291,Prasophyllum plumiforme,Orchid,PRESERVED_SPECIMEN,Western Australia,946310-99999
