lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.52166748,-76.66166687,Baltimore County,IS 83 NBR,1953,Fair,60263,NA,09,15,State Highway Agency,State Highway Agency,60263 vehicles
39.52166748,-76.66166687,Baltimore County,IS 83 SBR,1959,Fair,60263,NA,09,15,State Highway Agency,State Highway Agency,60263 vehicles
39.51166534,-76.66833496,Baltimore County,IS 83,1953,Fair,60263,NA,02,16,State Highway Agency,State Highway Agency,60263 vehicles
39.49499893,-76.66833496,Baltimore County,IS 83 NBR,1953,Fair,33380,NA,10,15,State Highway Agency,State Highway Agency,33380 vehicles
39.49499893,-76.66833496,Baltimore County,IS 83 SBR,1959,Fair,33380,NA,10,15,State Highway Agency,State Highway Agency,33380 vehicles
39.48833466,-76.66666412,Baltimore County,IS 83,1949,Good,85051,NA,08,15,State Highway Agency,State Highway Agency,85051 vehicles
39.482014,-76.665297,Baltimore County,BEAVERDAM ROAD,1973,Fair,5584,NA,01,16,State Highway Agency,State Highway Agency,5584 vehicles
39.47499847,-76.66500092,Baltimore County,IS 83,1949,Fair,85051,NA,11,16,State Highway Agency,State Highway Agency,85051 vehicles
39.45500183,-76.64666748,Baltimore County,IS 83 NBR,1950,Poor,113761,408,09,15,State Highway Agency,State Highway Agency,113761 vehicles
39.45500183,-76.64666748,Baltimore County,IS 83 SBR,1950,Fair,113761,250,09,15,State Highway Agency,State Highway Agency,113761 vehicles
39.4383316,-76.63500214,Baltimore County,IS 83 NBR,1954,Fair,137301,NA,02,16,State Highway Agency,State Highway Agency,137301 vehicles
39.4383316,-76.63500214,Baltimore County,IS 83 SBR,1954,Fair,137301,573,02,16,State Highway Agency,State Highway Agency,137301 vehicles
39.3454083333333,-76.81751111111112,Baltimore County,MD 125,1930,Fair,5551,89,08,16,State Highway Agency,State Highway Agency,5551 vehicles
39.3247527777778,-76.71486944444445,Baltimore County,GWYNN OAK AVENUE,1900,Fair,20280,472,05,15,State Highway Agency,State Highway Agency,20280 vehicles
39.5214722222222,-76.76639722222222,Baltimore County,MD 128,1945,Fair,2991,108,05,15,State Highway Agency,State Highway Agency,2991 vehicles
39.5132527777778,-76.76875,Baltimore County,MD 128,1929,Poor,2991,47,01,17,State Highway Agency,State Highway Agency,2991 vehicles
39.4950833333333,-76.78524444444444,Baltimore County,MD 128,1990,Fair,2991,NA,11,15,State Highway Agency,State Highway Agency,2991 vehicles
39.4752111111111,-76.82057777777777,Baltimore County,MD 128,1947,Fair,14800,1109,01,16,State Highway Agency,State Highway Agency,14800 vehicles
39.4360305555556,-76.73010555555555,Baltimore County,MD 129,1900,Fair,900,144,03,16,State Highway Agency,State Highway Agency,900 vehicles
39.4072666666667,-76.72924444444445,Baltimore County,MD 129,1957,Fair,8700,NA,08,16,State Highway Agency,State Highway Agency,8700 vehicles
39.4220472222222,-76.71033055555556,Baltimore County,MD 130,1900,Fair,5500,69,07,16,State Highway Agency,State Highway Agency,5500 vehicles
39.424153,-76.637697,Baltimore County,MD 131,1973,Fair,11441,NA,03,15,State Highway Agency,State Highway Agency,11441 vehicles
39.3986916666667,-76.66826944444445,Baltimore County,MD 133,1990,Good,6191,NA,08,16,State Highway Agency,State Highway Agency,6191 vehicles
39.38499832,-76.66333008,Baltimore County,IS 83 NBR,1962,Fair,96870,NA,02,16,State Highway Agency,State Highway Agency,96870 vehicles
39.38499832,-76.66333008,Baltimore County,IS 83 SBR,1962,Fair,96870,NA,02,16,State Highway Agency,State Highway Agency,96870 vehicles
39.4114111111111,-76.63022222222222,Baltimore County,JOPPA ROAD,1958,Fair,7031,812,10,16,State Highway Agency,State Highway Agency,7031 vehicles
39.4004833333333,-76.66649166666667,Baltimore County,RUXTON ROAD,1961,Fair,5329,NA,08,16,State Highway Agency,State Highway Agency,5329 vehicles
39.400908,-76.662547,Baltimore County,RUXTON ROAD,1961,Fair,5329,672,08,15,State Highway Agency,State Highway Agency,5329 vehicles
39.489142,-76.868844,Baltimore County,MD 140,1946,Good,53100,NA,03,16,State Highway Agency,State Highway Agency,53100 vehicles
39.42166519,-76.78333282,Baltimore County,MD 140,1973,Fair,33480,NA,07,16,State Highway Agency,State Highway Agency,33480 vehicles
39.5071444444444,-76.60715833333333,Baltimore County,MD 145,1929,Fair,12712,89,06,16,State Highway Agency,State Highway Agency,12712 vehicles
39.5123638888889,-76.58964166666667,Baltimore County,MD 145,1915,Good,12432,97,06,16,State Highway Agency,State Highway Agency,12432 vehicles
39.5435666666667,-76.53115,Baltimore County,MD 146,1931,Fair,13621,138,11,16,State Highway Agency,State Highway Agency,13621 vehicles
39.4523,-76.46855833333333,Baltimore County,MD 147,1915,Fair,5752,73,06,15,State Highway Agency,State Highway Agency,5752 vehicles
39.4488638888889,-76.47256666666667,Baltimore County,MD 147,1915,Fair,5752,73,06,15,State Highway Agency,State Highway Agency,5752 vehicles
39.4450805555556,-76.47663055555556,Baltimore County,MD 147,1916,Fair,5752,65,06,15,State Highway Agency,State Highway Agency,5752 vehicles
39.421925,-76.50248888888889,Baltimore County,MD 147,1929,Fair,7982,242,08,15,State Highway Agency,State Highway Agency,7982 vehicles
39.3313527777778,-76.43787222222223,Baltimore County,MD 150,1942,Fair,35131,NA,08,16,State Highway Agency,State Highway Agency,35131 vehicles
39.31666565,-76.46666718,Baltimore County,MD 150,1993,Good,38470,NA,02,17,State Highway Agency,State Highway Agency,38470 vehicles
39.3008861111111,-76.49143333333333,Baltimore County,MD 150,1988,Good,29630,6688,08,15,State Highway Agency,State Highway Agency,29630 vehicles
39.2933972222222,-76.51677777777778,Baltimore County,MD 151 SBR,1942,Fair,23941,530,04,15,State Highway Agency,State Highway Agency,23941 vehicles
39.2934583333333,-76.51763888888888,Baltimore County,MD 151 NBR,1942,Fair,23941,530,04,15,State Highway Agency,State Highway Agency,23941 vehicles
39.2305888888889,-76.46537222222223,Baltimore County,MD 151,1954,Poor,5781,NA,12,16,Private (other than railroad),State Highway Agency,5781 vehicles
39.2239194444444,-76.705075,Baltimore County,ROLLING ROAD,1931,Fair,39381,232,12,15,State Highway Agency,State Highway Agency,39381 vehicles
39.3955972222222,-76.62695833333333,Baltimore County,MD 139,1957,Fair,39381,NA,03,16,State Highway Agency,State Highway Agency,39381 vehicles
39.641825,-76.65873888888889,Baltimore County,YORK ROAD,1809,Fair,499,127,08,15,State Highway Agency,State Highway Agency,499 vehicles
39.3433342,-76.46833038,Baltimore County,MD 700,1941,Fair,8661,510,08,15,State Highway Agency,State Highway Agency,8661 vehicles
39.3750111111111,-76.65057777777778,Baltimore County,MD 746A,1992,Fair,199,NA,03,15,State Highway Agency,State Highway Agency,199 vehicles
39.294947,-76.778592,Baltimore County,US 40,1936,Good,37530,1307,04,15,State Highway Agency,State Highway Agency,37530 vehicles
39.236447,-76.667833,Baltimore County,HOLLINS FERRY ROAD,1957,Fair,10399,NA,11,15,State Highway Agency,State Highway Agency,10399 vehicles
39.244889,-76.673808,Baltimore County,US 1 ALT,1957,Fair,23632,NA,03,15,State Highway Agency,State Highway Agency,23632 vehicles
39.25500107,-76.6883316,Baltimore County,IS 695,2004,Good,177072,NA,03,17,State Highway Agency,State Highway Agency,177072 vehicles
39.25666809,-76.69166565,Baltimore County,IS 695,2004,Good,177072,NA,09,16,State Highway Agency,State Highway Agency,177072 vehicles
39.256667,-76.691883,Baltimore County,IS 695 RAMP A(3),1957,Fair,4779,NA,10,15,State Highway Agency,State Highway Agency,4779 vehicles
39.256097,-76.692083,Baltimore County,IS 695 RAMP F(8),1957,Fair,4227,NA,10,15,State Highway Agency,State Highway Agency,4227 vehicles
39.258036,-76.698567,Baltimore County,WESTLAND BLVD,2003,Good,1155,NA,08,15,State Highway Agency,State Highway Agency,1155 vehicles
39.26166534,-76.70666504,Baltimore County,IS 695,2004,Good,193762,NA,12,15,State Highway Agency,State Highway Agency,193762 vehicles
39.273639,-76.724336,Baltimore County,MD 144,2013,Good,19200,0,09,16,State Highway Agency,State Highway Agency,19200 vehicles
39.27999878,-76.72833252,Baltimore County,IS 695,1957,Fair,180306,NA,06,16,State Highway Agency,State Highway Agency,180306 vehicles
39.2816658,-76.73166656,Baltimore County,IS 695,1957,Fair,180306,2136,02,16,State Highway Agency,State Highway Agency,180306 vehicles
39.28666687,-76.73999786,Baltimore County,IS 695,1958,Fair,188860,4184,01,16,State Highway Agency,State Highway Agency,188860 vehicles
39.297183,-76.742906,Baltimore County,CROSBY ROAD,1961,Poor,6523,875,06,15,State Highway Agency,State Highway Agency,6523 vehicles
39.30500031,-76.74500275,Baltimore County,IS 70 EBR,1966,Fair,25300,1408,11,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,Baltimore County,IS 70 WBR,1966,Fair,25300,1408,11,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,Baltimore County,IS 695 RAMP G IL,1966,Fair,25300,NA,08,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,Baltimore County,IS 695 RAMP C OL,1966,Fair,25300,779,08,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,Baltimore County,IS 70 RAMP B EB,1966,Fair,25300,NA,06,15,State Highway Agency,State Highway Agency,25300 vehicles
39.30500031,-76.74500275,Baltimore County,IS 70 RAMP F WB,1966,Fair,25300,NA,06,15,State Highway Agency,State Highway Agency,25300 vehicles
39.305167,-76.729283,Baltimore County,I 70 RPS B(3) & F(,1961,Fair,188860,NA,11,15,State Highway Agency,State Highway Agency,188860 vehicles
39.3116684,-76.74500275,Baltimore County,IS 70 RAMP H,1965,Fair,39171,1109,07,15,State Highway Agency,State Highway Agency,39171 vehicles
39.30500031,-76.74500275,Baltimore County,IS 695 RAMP E,1965,Fair,38070,910,05,15,State Highway Agency,State Highway Agency,38070 vehicles
39.312442,-76.744922,Baltimore County,IS 695 RAMP O,1961,Fair,5718,NA,03,15,State Highway Agency,State Highway Agency,5718 vehicles
39.3116684,-76.74500275,Baltimore County,IS 695,1961,Good,203902,NA,02,17,State Highway Agency,State Highway Agency,203902 vehicles
39.3116684,-76.74333191,Baltimore County,MD 122 (SEC BLVD),1961,Fair,34910,158,10,16,State Highway Agency,State Highway Agency,34910 vehicles
39.31666565,-76.74500275,Baltimore County,IS 695 & BELMT AVE,1961,Fair,206852,NA,05,16,State Highway Agency,State Highway Agency,206852 vehicles
39.32166672,-76.74500275,Baltimore County,IS 695,1961,Fair,203902,NA,02,15,State Highway Agency,State Highway Agency,203902 vehicles
39.333142,-76.744517,Baltimore County,WINDSOR MILL ROAD,1961,Fair,19171,584,11,16,State Highway Agency,State Highway Agency,19171 vehicles
39.34833145,-76.74500275,Baltimore County,IS 695,2012,Good,210600,NA,10,16,State Highway Agency,State Highway Agency,210600 vehicles
39.36000061,-76.74666595,Baltimore County,IS 695,2017,Good,189237,NA,02,17,State Highway Agency,State Highway Agency,189237 vehicles
39.36000061,-76.74666595,Baltimore County,IS 695 & CO. ROADS,1961,Fair,189237,NA,08,16,State Highway Agency,State Highway Agency,189237 vehicles
39.369447,-76.74805,Baltimore County,OLD COURT ROAD,1983,Fair,14190,NA,03,15,State Highway Agency,State Highway Agency,14190 vehicles
39.37166595,-76.74666595,Baltimore County,IS 695 IL,1961,Fair,189237,2246,12,15,State Highway Agency,State Highway Agency,189237 vehicles
39.37166595,-76.74666595,Baltimore County,IS 695 OL,1961,Fair,92886,2246,12,15,State Highway Agency,State Highway Agency,92886 vehicles
39.37666702,-76.74500275,Baltimore County,IS 695 IL,1961,Fair,188352,NA,07,15,State Highway Agency,State Highway Agency,188352 vehicles
39.37666702,-76.74500275,Baltimore County,IS 695 OL,1961,Fair,188352,NA,07,15,State Highway Agency,State Highway Agency,188352 vehicles
39.38499832,-76.73500061,Baltimore County,MD 140,2002,Good,42450,NA,06,15,State Highway Agency,State Highway Agency,42450 vehicles
39.389781,-76.722175,Baltimore County,MD 129,1961,Good,20000,NA,12,15,State Highway Agency,State Highway Agency,20000 vehicles
39.390667,-76.712903,Baltimore County,STEVENSON ROAD,1961,Fair,8404,NA,05,15,State Highway Agency,State Highway Agency,8404 vehicles
39.39666748,-76.6883316,Baltimore County,IS 695,1961,Fair,176700,1518,11,15,State Highway Agency,State Highway Agency,176700 vehicles
39.401636,-76.678772,Baltimore County,IS 695,1961,Fair,176700,NA,06,16,State Highway Agency,State Highway Agency,176700 vehicles
39.407544,-76.667911,Baltimore County,MD 25,1996,Good,9121,NA,02,16,State Highway Agency,State Highway Agency,9121 vehicles
39.40833282,-76.66666412,Baltimore County,IS 695 RAMP G,1961,Fair,17593,NA,12,16,State Highway Agency,State Highway Agency,17593 vehicles
39.40999985,-76.66500092,Baltimore County,IS 695,1961,Fair,180020,NA,07,16,State Highway Agency,State Highway Agency,180020 vehicles
39.41166687,-76.66333008,Baltimore County,IS 83/IS 695,2005,Good,176700,NA,08,16,State Highway Agency,State Highway Agency,176700 vehicles
39.41333389,-76.66500092,Baltimore County,IS 83 SB RAMP,2005,Good,32550,NA,08,16,State Highway Agency,State Highway Agency,32550 vehicles
39.41415405,-76.66036987,Baltimore County,JOPPA ROAD,2005,Good,7031,NA,10,16,State Highway Agency,State Highway Agency,7031 vehicles
39.41999817,-76.65000153,Baltimore County,IS 83/IS 695,1954,Fair,222500,NA,11,15,State Highway Agency,State Highway Agency,222500 vehicles
39.41999817,-76.63999939,Baltimore County,IS 695,1955,Fair,179082,1591,03,15,State Highway Agency,State Highway Agency,179082 vehicles
39.41944504,-76.6388855,Baltimore County,IS 695,1955,Fair,179082,2515,02,15,State Highway Agency,State Highway Agency,179082 vehicles
39.416775,-76.629128,Baltimore County,MD 139,2012,Good,56500,NA,01,17,State Highway Agency,State Highway Agency,56500 vehicles
39.413742,-76.612097,Baltimore County,MD 45,2005,Good,41520,NA,04,16,State Highway Agency,State Highway Agency,41520 vehicles
39.412903,-76.600317,Baltimore County,MD 146,2001,Good,24902,NA,10,15,State Highway Agency,State Highway Agency,24902 vehicles
39.409214,-76.579269,Baltimore County,PROVIDENCE ROAD,2001,Good,10140,NA,08,16,State Highway Agency,State Highway Agency,10140 vehicles
39.40166855,-76.56833649,Baltimore County,IS 695,1957,Fair,149261,NA,07,15,State Highway Agency,State Highway Agency,149261 vehicles
39.40166855,-76.56666565,Baltimore County,IS 695,1961,Fair,149621,NA,08,16,State Highway Agency,State Highway Agency,149621 vehicles
39.40000153,-76.5533371,Baltimore County,IS 695,1961,Fair,144880,NA,12,16,State Highway Agency,State Highway Agency,144880 vehicles
39.39666748,-76.55000305,Baltimore County,IS 695,1961,Fair,157940,NA,03,15,State Highway Agency,State Highway Agency,157940 vehicles
39.39315,-76.542647,Baltimore County,OLD HARFORD ROAD,1961,Fair,6736,546,09,15,State Highway Agency,State Highway Agency,6736 vehicles
39.388317,-76.530333,Baltimore County,MD 147,1961,Fair,30392,NA,03,15,State Highway Agency,State Highway Agency,30392 vehicles
39.38499832,-76.52500153,Baltimore County,IS 695 IL & RAMP,1993,Good,83476,NA,03,15,State Highway Agency,State Highway Agency,83476 vehicles
39.38499832,-76.52500153,Baltimore County,IS 695 OL,1993,Good,83476,NA,03,15,State Highway Agency,State Highway Agency,83476 vehicles
39.38,-76.52,Baltimore County,PUTTY HILL AVENUE,1961,Poor,12400,NA,05,16,State Highway Agency,State Highway Agency,12400 vehicles
39.36999893,-76.51333618,Baltimore County,US 1,1995,Good,46322,NA,06,16,State Highway Agency,State Highway Agency,46322 vehicles
39.36166763,-76.50499725,Baltimore County,LILLIAN HOLT DRIVE,2008,Good,13000,NA,02,16,State Highway Agency,State Highway Agency,13000 vehicles
39.35333252,-76.5,Baltimore County,IS 695 OL,1961,Fair,72440,NA,07,15,State Highway Agency,State Highway Agency,72440 vehicles
39.3516655,-76.49833679,Baltimore County,IS 695 OL,1961,Fair,164443,NA,05,16,State Highway Agency,State Highway Agency,164443 vehicles
39.34666824,-76.49500275,Baltimore County,I-695 IL,1961,Fair,111317,NA,05,16,State Highway Agency,State Highway Agency,111317 vehicles
39.35555649,-76.5027771,Baltimore County,IS 695 IL,1961,Fair,145162,NA,08,15,State Highway Agency,State Highway Agency,145162 vehicles
39.3358805555556,-76.49206111111111,Baltimore County,MD 7,1958,Fair,35080,955,09,15,State Highway Agency,State Highway Agency,35080 vehicles
39.33166504,-76.48833466,Baltimore County,MD 695,1996,Good,96082,NA,04,15,State Highway Agency,State Highway Agency,96082 vehicles
39.420375,-76.650628,Baltimore County,I 695 & RPS C(5) &,1955,Fair,179082,NA,01,16,State Highway Agency,State Highway Agency,179082 vehicles
39.30500031,-76.74500275,Baltimore County,I 70 RPS A(4) & G(,1961,Fair,35422,NA,03,16,State Highway Agency,State Highway Agency,35422 vehicles
39.30500031,-76.74500275,Baltimore County,IS 70 RPS B(3) & H,1961,Fair,39171,NA,07,15,State Highway Agency,State Highway Agency,39171 vehicles
39.25,-76.6783371,Baltimore County,IS 95 RAMP C,1969,Fair,26722,0,08,16,State Highway Agency,State Highway Agency,26722 vehicles
39.25,-76.68000031,Baltimore County,IS 695 RAMP C,1969,Fair,25791,NA,03,16,State Highway Agency,State Highway Agency,25791 vehicles
39.25,-76.68000031,Baltimore County,IS 95 NBR,1969,Fair,176796,NA,02,15,State Highway Agency,State Highway Agency,176796 vehicles
39.25333405,-76.6783371,Baltimore County,IS 95 SBR,1969,Fair,182461,NA,01,16,State Highway Agency,State Highway Agency,182461 vehicles
39.25,-76.68000031,Baltimore County,IS 95 SBR,1969,Fair,91742,1090,08,16,State Highway Agency,State Highway Agency,91742 vehicles
39.25,-76.68166351,Baltimore County,IS 95 SBR,1969,Fair,176796,NA,12,15,State Highway Agency,State Highway Agency,176796 vehicles
39.25166702,-76.68000031,Baltimore County,IS 95 RAMP G,1969,Fair,12942,NA,08,16,State Highway Agency,State Highway Agency,12942 vehicles
39.25,-76.6783371,Baltimore County,IS 95 NBR,1969,Fair,91742,0,08,16,State Highway Agency,State Highway Agency,91742 vehicles
39.41833496,-76.63666534,Baltimore County,IS 83 RAMP C,1973,Fair,37400,4011,03,16,State Highway Agency,State Highway Agency,37400 vehicles
39.417956,-76.633214,Baltimore County,IS 695 RAMP B,1973,Fair,11150,NA,05,15,State Highway Agency,State Highway Agency,11150 vehicles
39.71666718,-76.66666412,Baltimore County,FREELAND ROAD,2007,Good,1024,NA,11,15,State Highway Agency,State Highway Agency,1024 vehicles
39.70000076,-76.64333344,Baltimore County,MD 439,2002,Good,7650,NA,03,15,State Highway Agency,State Highway Agency,7650 vehicles
