team_code,season,position_type,player_id,headshot,first_name,last_name,sweater_number,position_code,shoots_catches,height_in_inches,weight_in_pounds,height_in_centimeters,weight_in_kilograms,birth_date,birth_city,birth_country,birth_state_province
DET,20192020,forwards,8477952,https://assets.nhle.com/mugs/nhl/20192020/DET/8477952.png,Robby,Fabbri,14,C,L,71,185,180,84,1996-01-22,Mississauga,CAN,Ontario
DET,20192020,forwards,8470047,https://assets.nhle.com/mugs/nhl/20192020/DET/8470047.png,Valtteri,Filppula,51,C,L,72,189,183,86,1984-03-20,Vantaa,FIN,NA
DET,20192020,forwards,8474040,https://assets.nhle.com/mugs/nhl/20192020/DET/8474040.png,Sam,Gagner,89,C,R,71,201,180,91,1989-08-10,London,CAN,Ontario
DET,20192020,forwards,8476822,https://assets.nhle.com/mugs/nhl/20192020/DET/8476822.png,Luke,Glendening,41,C,R,71,190,180,86,1989-04-28,Grand Rapids,USA,Michigan
DET,20192020,forwards,8471794,https://assets.nhle.com/mugs/nhl/20192020/DET/8471794.png,Darren,Helm,43,L,L,72,192,183,87,1987-01-21,St. Andrews,CAN,Manitoba
DET,20192020,forwards,8481433,https://assets.nhle.com/mugs/nhl/20192020/DET/8481433.png,Taro,Hirose,25,L,L,70,162,178,73,1996-06-30,Calgary,CAN,Alberta
DET,20192020,forwards,8477946,https://assets.nhle.com/mugs/nhl/20192020/DET/8477946.png,Dylan,Larkin,71,C,L,73,198,185,90,1996-07-30,Waterford,USA,Michigan
DET,20192020,forwards,8477511,https://assets.nhle.com/mugs/nhl/20192020/DET/8477511.png,Anthony,Mantha,39,R,L,77,234,196,106,1994-09-16,Longueuil,CAN,Quebec
DET,20192020,forwards,8470144,https://assets.nhle.com/mugs/nhl/20192020/DET/8470144.png,Frans,Nielsen,81,C,L,73,186,185,84,1984-04-24,Herning,DNK,NA
DET,20192020,forwards,8477943,https://assets.nhle.com/mugs/nhl/20192020/DET/8477943.png,Brendan,Perlini,29,L,L,75,211,191,96,1996-04-27,Guildford,GBR,NA
DET,20192020,forwards,8479379,https://assets.nhle.com/mugs/nhl/20192020/DET/8479379.png,Givani,Smith,48,R,L,74,214,188,97,1998-02-27,Toronto,CAN,Ontario
DET,20192020,forwards,8478431,https://assets.nhle.com/mugs/nhl/20192020/DET/8478431.png,Evgeny,Svechnikov,37,R,L,75,208,191,94,1996-10-31,Yuzhno-Sakhalinsk,RUS,NA
DET,20192020,forwards,8478857,https://assets.nhle.com/mugs/nhl/20192020/DET/8478857.png,Dmytro,Timashov,15,L,L,70,192,178,87,1996-10-01,Kirovograd,UKR,NA
DET,20192020,forwards,8480821,https://assets.nhle.com/mugs/nhl/20192020/DET/8480821.png,Filip,Zadina,11,R,L,72,190,183,86,1999-11-27,Pardubice,CZE,NA
DET,20192020,forwards,8477455,https://assets.nhle.com/mugs/nhl/20192020/DET/8477455.png,Jacob,de la Rose,61,C,L,75,215,191,98,1995-05-20,Arvika,SWE,NA
DET,20192020,defensemen,8473415,https://assets.nhle.com/mugs/nhl/20192020/DET/8473415.png,Alex,Biega,3,D,R,70,195,178,88,1988-04-04,Montréal,CAN,Quebec
DET,20192020,defensemen,8477474,https://assets.nhle.com/mugs/nhl/20192020/DET/8477474.png,Madison,Bowey,74,D,R,73,207,185,94,1995-04-22,Winnipeg,CAN,Manitoba
DET,20192020,defensemen,8479395,https://assets.nhle.com/mugs/nhl/20192020/DET/8479395.png,Dennis,Cholowski,21,D,L,74,210,188,95,1998-02-15,Langley,CAN,British Columbia
DET,20192020,defensemen,8470110,https://assets.nhle.com/mugs/nhl/20192020/DET/8470110.png,Trevor,Daley,83,D,L,71,199,180,90,1983-10-09,Toronto,CAN,Ontario
DET,20192020,defensemen,8477215,https://assets.nhle.com/mugs/nhl/20192020/DET/8477215.png,Danny,DeKeyser,65,D,L,75,183,191,83,1990-03-07,Detroit,USA,Michigan
DET,20192020,defensemen,8470318,https://assets.nhle.com/mugs/nhl/20192020/DET/8470318.png,Jonathan,Ericsson,52,D,L,76,218,193,99,1984-03-02,Karlskrona,SWE,NA
DET,20192020,defensemen,8474597,https://assets.nhle.com/mugs/nhl/20192020/DET/8474597.png,Cody,Goloubef,26,D,R,73,190,185,86,1989-11-30,Mississauga,CAN,Ontario
DET,20192020,defensemen,8471242,https://assets.nhle.com/mugs/nhl/20192020/DET/8471242.png,Mike,Green,25,D,R,73,210,185,95,1985-10-12,Calgary,CAN,Alberta
DET,20192020,defensemen,8478176,https://assets.nhle.com/mugs/nhl/20192020/DET/8478176.png,Joe,Hicketts,2,D,L,68,176,173,80,1996-05-04,Kamloops,CAN,British Columbia
DET,20192020,defensemen,8479425,https://assets.nhle.com/mugs/nhl/20192020/DET/8479425.png,Filip,Hronek,17,D,R,72,190,183,86,1997-11-02,Hradec Kralove,CZE,NA
DET,20192020,defensemen,8474873,https://assets.nhle.com/mugs/nhl/20192020/DET/8474873.png,Brian,Lashoff,32,D,L,75,215,191,98,1990-07-16,Albany,USA,New York
DET,20192020,defensemen,8480184,https://assets.nhle.com/mugs/nhl/20192020/DET/8480184.png,Gustav,Lindström,28,D,R,74,186,188,84,1998-10-20,Ostervala,SWE,NA
DET,20192020,defensemen,8475795,https://assets.nhle.com/mugs/nhl/20192020/DET/8475795.png,Dylan,McIlrath,20,D,R,77,232,196,105,1992-04-20,Winnipeg,CAN,Manitoba
DET,20192020,defensemen,8475747,https://assets.nhle.com/mugs/nhl/20192020/DET/8475747.png,Patrik,Nemeth,22,D,L,76,230,193,104,1992-02-08,Stockholm,SWE,NA
DET,20192020,goalies,8473541,https://assets.nhle.com/mugs/nhl/20192020/DET/8473541.png,Jonathan,Bernier,45,G,L,72,185,183,84,1988-08-07,Laval,CAN,Quebec
DET,20192020,goalies,8477480,https://assets.nhle.com/mugs/nhl/20192020/DET/8477480.png,Eric,Comrie,34,G,L,73,183,185,83,1995-07-06,Edmonton,CAN,Alberta
DET,20192020,goalies,8470657,https://assets.nhle.com/mugs/nhl/20192020/DET/8470657.png,Jimmy,Howard,35,G,L,73,218,185,99,1984-03-26,Syracuse,USA,New York
DET,20192020,goalies,8475717,https://assets.nhle.com/mugs/nhl/20192020/DET/8475717.png,Calvin,Pickard,31,G,L,73,210,185,95,1992-04-15,Moncton,CAN,New Brunswick
DET,20202021,forwards,8477479,https://assets.nhle.com/mugs/nhl/20202021/DET/8477479.png,Tyler,Bertuzzi,59,L,L,73,186,185,84,1995-02-24,Sudbury,CAN,Ontario
DET,20202021,forwards,8482240,https://assets.nhle.com/mugs/nhl/20202021/DET/8482240.png,Mathias ,Brome,86,L,L,72,183,183,83,1994-07-29,Orby,SWE,NA
DET,20202021,forwards,8477454,https://assets.nhle.com/mugs/nhl/20202021/DET/8477454.png,Adam,Erne,73,L,L,73,212,185,96,1995-04-20,New Haven,USA,Connecticut
DET,20202021,forwards,8477952,https://assets.nhle.com/mugs/nhl/20202021/DET/8477952.png,Robby,Fabbri,14,C,L,71,185,180,84,1996-01-22,Mississauga,CAN,Ontario
DET,20202021,forwards,8470047,https://assets.nhle.com/mugs/nhl/20202021/DET/8470047.png,Valtteri,Filppula,51,C,L,72,189,183,86,1984-03-20,Vantaa,FIN,NA
DET,20202021,forwards,8474040,https://assets.nhle.com/mugs/nhl/20202021/DET/8474040.png,Sam,Gagner,89,C,R,71,201,180,91,1989-08-10,London,CAN,Ontario
DET,20202021,forwards,8476822,https://assets.nhle.com/mugs/nhl/20202021/DET/8476822.png,Luke,Glendening,41,C,R,71,190,180,86,1989-04-28,Grand Rapids,USA,Michigan
DET,20202021,forwards,8471794,https://assets.nhle.com/mugs/nhl/20202021/DET/8471794.png,Darren,Helm,43,L,L,72,192,183,87,1987-01-21,St. Andrews,CAN,Manitoba
DET,20202021,forwards,8481433,https://assets.nhle.com/mugs/nhl/20202021/DET/8481433.png,Taro,Hirose,25,L,L,70,162,178,73,1996-06-30,Calgary,CAN,Alberta
DET,20202021,forwards,8477946,https://assets.nhle.com/mugs/nhl/20202021/DET/8477946.png,Dylan,Larkin,71,C,L,73,198,185,90,1996-07-30,Waterford,USA,Michigan
DET,20202021,forwards,8477511,https://assets.nhle.com/mugs/nhl/20202021/DET/8477511.png,Anthony,Mantha,39,R,L,77,234,196,106,1994-09-16,Longueuil,CAN,Quebec
DET,20202021,forwards,8476480,https://assets.nhle.com/mugs/nhl/20202021/DET/8476480.png,Vladislav,Namestnikov,92,C,L,72,179,183,81,1992-11-22,Zhukovskiy,RUS,NA
DET,20202021,forwards,8470144,https://assets.nhle.com/mugs/nhl/20202021/DET/8470144.png,Frans,Nielsen,81,C,L,73,186,185,84,1984-04-24,Herning,DNK,NA
DET,20202021,forwards,8475209,https://assets.nhle.com/mugs/nhl/20202021/DET/8475209.png,Richard,Panik,24,R,L,74,203,188,92,1991-02-07,Martin,SVK,NA
DET,20202021,forwards,8479992,https://assets.nhle.com/mugs/nhl/20202021/DET/8479992.png,Michael,Rasmussen,27,C,L,78,211,198,96,1999-04-17,Surrey,CAN,British Columbia
DET,20202021,forwards,8471676,https://assets.nhle.com/mugs/nhl/20202021/DET/8471676.png,Bobby,Ryan,54,R,R,74,208,188,94,1987-03-17,Cherry Hill,USA,New Jersey
DET,20202021,forwards,8479379,https://assets.nhle.com/mugs/nhl/20202021/DET/8479379.png,Givani,Smith,48,R,L,74,214,188,97,1998-02-27,Toronto,CAN,Ontario
DET,20202021,forwards,8478431,https://assets.nhle.com/mugs/nhl/20202021/DET/8478431.png,Evgeny,Svechnikov,37,R,L,75,208,191,94,1996-10-31,Yuzhno-Sakhalinsk,RUS,NA
DET,20202021,forwards,8480813,https://assets.nhle.com/mugs/nhl/20202021/DET/8480813.png,Joe,Veleno,90,C,L,73,203,185,92,2000-01-13,Montréal,CAN,Quebec
DET,20202021,forwards,8477944,https://assets.nhle.com/mugs/nhl/20202021/DET/8477944.png,Jakub,Vrana,15,L,L,72,190,183,86,1996-02-28,Prague,CZE,NA
DET,20202021,forwards,8480821,https://assets.nhle.com/mugs/nhl/20202021/DET/8480821.png,Filip,Zadina,11,R,L,72,190,183,86,1999-11-27,Pardubice,CZE,NA
DET,20202021,defensemen,8473415,https://assets.nhle.com/mugs/nhl/20202021/DET/8473415.png,Alex,Biega,3,D,R,70,195,178,88,1988-04-04,Montréal,CAN,Quebec
DET,20202021,defensemen,8479395,https://assets.nhle.com/mugs/nhl/20202021/DET/8479395.png,Dennis,Cholowski,21,D,L,74,210,188,95,1998-02-15,Langley,CAN,British Columbia
DET,20202021,defensemen,8477215,https://assets.nhle.com/mugs/nhl/20202021/DET/8477215.png,Danny,DeKeyser,65,D,L,75,183,191,83,1990-03-07,Detroit,USA,Michigan
DET,20202021,defensemen,8477043,https://assets.nhle.com/mugs/nhl/20202021/DET/8477043.png,Christian,Djoos,44,D,L,72,180,183,82,1994-08-06,Gothenburg,SWE,NA
DET,20202021,defensemen,8479425,https://assets.nhle.com/mugs/nhl/20202021/DET/8479425.png,Filip,Hronek,17,D,R,72,190,183,86,1997-11-02,Hradec Kralove,CZE,NA
DET,20202021,defensemen,8480184,https://assets.nhle.com/mugs/nhl/20202021/DET/8480184.png,Gustav,Lindström,28,D,R,74,186,188,84,1998-10-20,Ostervala,SWE,NA
DET,20202021,defensemen,8475750,https://assets.nhle.com/mugs/nhl/20202021/DET/8475750.png,Jon,Merrill,24,D,L,75,204,191,93,1992-02-03,Oklahoma City,USA,Oklahoma
DET,20202021,defensemen,8475747,https://assets.nhle.com/mugs/nhl/20202021/DET/8475747.png,Patrik,Nemeth,22,D,L,76,230,193,104,1992-02-08,Stockholm,SWE,NA
DET,20202021,defensemen,8471686,https://assets.nhle.com/mugs/nhl/20202021/DET/8471686.png,Marc,Staal,18,D,L,76,208,193,94,1987-01-13,Thunder Bay,CAN,Ontario
DET,20202021,defensemen,8479442,https://assets.nhle.com/mugs/nhl/20202021/DET/8479442.png,Troy,Stecher,70,D,R,70,184,178,83,1994-04-07,Richmond,CAN,British Columbia
DET,20202021,goalies,8473541,https://assets.nhle.com/mugs/nhl/20202021/DET/8473541.png,Jonathan,Bernier,45,G,L,72,185,183,84,1988-08-07,Laval,CAN,Quebec
DET,20202021,goalies,8471306,https://assets.nhle.com/mugs/nhl/20202021/DET/8471306.png,Thomas,Greiss,29,G,L,74,219,188,99,1986-01-29,Fussen,DEU,NA
DET,20202021,goalies,8475717,https://assets.nhle.com/mugs/nhl/20202021/DET/8475717.png,Calvin,Pickard,31,G,L,73,210,185,95,1992-04-15,Moncton,CAN,New Brunswick
DET,20212022,forwards,8477003,https://assets.nhle.com/mugs/nhl/20212022/DET/8477003.png,Riley,Barber,26,R,R,72,205,183,93,1994-02-07,Pittsburgh,USA,Pennsylvania
DET,20212022,forwards,8477479,https://assets.nhle.com/mugs/nhl/20212022/DET/8477479.png,Tyler,Bertuzzi,59,L,L,73,186,185,84,1995-02-24,Sudbury,CAN,Ontario
DET,20212022,forwards,8479304,https://assets.nhle.com/mugs/nhl/20212022/DET/8479304.png,Kyle,Criscuolo,42,C,R,69,175,175,79,1992-05-05,Southampton,USA,New Jersey
DET,20212022,forwards,8476505,https://assets.nhle.com/mugs/nhl/20212022/DET/8476505.png,Turner,Elson,57,C,L,72,193,183,88,1992-09-13,New Westminster,CAN,British Columbia
DET,20212022,forwards,8477454,https://assets.nhle.com/mugs/nhl/20212022/DET/8477454.png,Adam,Erne,73,L,L,73,212,185,96,1995-04-20,New Haven,USA,Connecticut
DET,20212022,forwards,8477952,https://assets.nhle.com/mugs/nhl/20212022/DET/8477952.png,Robby,Fabbri,14,C,L,71,185,180,84,1996-01-22,Mississauga,CAN,Ontario
DET,20212022,forwards,8474040,https://assets.nhle.com/mugs/nhl/20212022/DET/8474040.png,Sam,Gagner,89,C,R,71,201,180,91,1989-08-10,London,CAN,Ontario
DET,20212022,forwards,8481433,https://assets.nhle.com/mugs/nhl/20212022/DET/8481433.png,Taro,Hirose,25,L,L,70,162,178,73,1996-06-30,Calgary,CAN,Alberta
DET,20212022,forwards,8477946,https://assets.nhle.com/mugs/nhl/20212022/DET/8477946.png,Dylan,Larkin,71,C,L,73,198,185,90,1996-07-30,Waterford,USA,Michigan
DET,20212022,forwards,8476480,https://assets.nhle.com/mugs/nhl/20212022/DET/8476480.png,Vladislav,Namestnikov,92,C,L,72,179,183,81,1992-11-22,Zhukovskiy,RUS,NA
DET,20212022,forwards,8478486,https://assets.nhle.com/mugs/nhl/20212022/DET/8478486.png,Chase,Pearson,46,C,L,75,202,191,92,1997-08-23,Cornwall,CAN,Ontario
DET,20212022,forwards,8479992,https://assets.nhle.com/mugs/nhl/20212022/DET/8479992.png,Michael,Rasmussen,27,C,L,78,211,198,96,1999-04-17,Surrey,CAN,British Columbia
DET,20212022,forwards,8482078,https://assets.nhle.com/mugs/nhl/20212022/DET/8482078.png,Lucas,Raymond,23,L,R,71,176,180,80,2002-03-28,Gothenburg,SWE,NA
DET,20212022,forwards,8477240,https://assets.nhle.com/mugs/nhl/20212022/DET/8477240.png,Carter,Rowney,37,C,R,74,208,188,94,1989-05-10,Grande Prairie,CAN,Alberta
DET,20212022,forwards,8476966,https://assets.nhle.com/mugs/nhl/20212022/DET/8476966.png,Gemel,Smith,64,C,L,70,203,178,92,1994-04-16,Toronto,CAN,Ontario
DET,20212022,forwards,8479379,https://assets.nhle.com/mugs/nhl/20212022/DET/8479379.png,Givani,Smith,48,R,L,74,214,188,97,1998-02-27,Toronto,CAN,Ontario
DET,20212022,forwards,8478477,https://assets.nhle.com/mugs/nhl/20212022/DET/8478477.png,Mitchell,Stephens,22,C,R,71,197,180,89,1997-02-05,Peterborough,CAN,Ontario
DET,20212022,forwards,8476897,https://assets.nhle.com/mugs/nhl/20212022/DET/8476897.png,Oskar,Sundqvist,70,C,R,75,220,191,100,1994-03-23,Boden,SWE,NA
DET,20212022,forwards,8480459,https://assets.nhle.com/mugs/nhl/20212022/DET/8480459.png,Pius,Suter,24,C,L,71,179,180,81,1996-05-24,Zurich,CHE,NA
DET,20212022,forwards,8480813,https://assets.nhle.com/mugs/nhl/20212022/DET/8480813.png,Joe,Veleno,90,C,L,73,203,185,92,2000-01-13,Montréal,CAN,Quebec
DET,20212022,forwards,8477944,https://assets.nhle.com/mugs/nhl/20212022/DET/8477944.png,Jakub,Vrana,15,L,L,72,190,183,86,1996-02-28,Prague,CZE,NA
DET,20212022,forwards,8480821,https://assets.nhle.com/mugs/nhl/20212022/DET/8480821.png,Filip,Zadina,11,R,L,72,190,183,86,1999-11-27,Pardubice,CZE,NA
DET,20212022,defensemen,8477215,https://assets.nhle.com/mugs/nhl/20212022/DET/8477215.png,Danny,DeKeyser,65,D,L,75,183,191,83,1990-03-07,Detroit,USA,Michigan
DET,20212022,defensemen,8479425,https://assets.nhle.com/mugs/nhl/20212022/DET/8479425.png,Filip,Hronek,17,D,R,72,190,183,86,1997-11-02,Hradec Kralove,CZE,NA
DET,20212022,defensemen,8479355,https://assets.nhle.com/mugs/nhl/20212022/DET/8479355.png,Olli,Juolevi,84,D,L,74,182,188,83,1998-05-05,Helsinki,FIN,NA
DET,20212022,defensemen,8475181,https://assets.nhle.com/mugs/nhl/20212022/DET/8475181.png,Nick,Leddy,2,D,L,72,205,183,93,1991-03-20,Eden Prairie,USA,Minnesota
DET,20212022,defensemen,8480184,https://assets.nhle.com/mugs/nhl/20212022/DET/8480184.png,Gustav,Lindström,28,D,R,74,186,188,84,1998-10-20,Ostervala,SWE,NA
DET,20212022,defensemen,8477851,https://assets.nhle.com/mugs/nhl/20212022/DET/8477851.png,Jordan,Oesterle,82,D,L,72,187,183,85,1992-06-25,Dearborn Heights,USA,Michigan
DET,20212022,defensemen,8479252,https://assets.nhle.com/mugs/nhl/20212022/DET/8479252.png,Dan,Renouf,21,D,L,73,198,185,90,1994-06-01,Pickering,CAN,Ontario
DET,20212022,defensemen,8481542,https://assets.nhle.com/mugs/nhl/20212022/DET/8481542.png,Moritz,Seider,53,D,R,76,204,193,93,2001-04-06,Zell,DEU,NA
DET,20212022,defensemen,8471686,https://assets.nhle.com/mugs/nhl/20212022/DET/8471686.png,Marc,Staal,18,D,L,76,208,193,94,1987-01-13,Thunder Bay,CAN,Ontario
DET,20212022,defensemen,8479442,https://assets.nhle.com/mugs/nhl/20212022/DET/8479442.png,Troy,Stecher,70,D,R,70,184,178,83,1994-04-07,Richmond,CAN,British Columbia
DET,20212022,defensemen,8478013,https://assets.nhle.com/mugs/nhl/20212022/DET/8478013.png,Jake,Walman,96,D,L,74,215,188,98,1996-02-20,Toronto,CAN,Ontario
DET,20212022,defensemen,8474722,https://assets.nhle.com/mugs/nhl/20212022/DET/8474722.png,Luke,Witkowski,20,D,R,74,210,188,95,1990-04-14,Holland,USA,Michigan
DET,20212022,goalies,8471306,https://assets.nhle.com/mugs/nhl/20212022/DET/8471306.png,Thomas,Greiss,29,G,L,74,219,188,99,1986-01-29,Fussen,DEU,NA
DET,20212022,goalies,8476433,https://assets.nhle.com/mugs/nhl/20212022/DET/8476433.png,Magnus,Hellberg,45,G,L,78,220,198,100,1991-04-04,Uppsala,SWE,NA
DET,20212022,goalies,8477968,https://assets.nhle.com/mugs/nhl/20212022/DET/8477968.png,Alex,Nedeljkovic,39,G,L,72,208,183,94,1996-01-07,Parma,USA,Ohio
DET,20212022,goalies,8475717,https://assets.nhle.com/mugs/nhl/20212022/DET/8475717.png,Calvin,Pickard,31,G,L,73,210,185,95,1992-04-15,Moncton,CAN,New Brunswick
DET,20222023,forwards,8481013,https://assets.nhle.com/mugs/nhl/20222023/DET/8481013.png,Jonatan,Berggren,52,R,L,71,197,180,89,2000-07-16,Uppsala,SWE,NA
DET,20222023,forwards,8477479,https://assets.nhle.com/mugs/nhl/20222023/DET/8477479.png,Tyler,Bertuzzi,59,L,L,73,186,185,84,1995-02-24,Sudbury,CAN,Ontario
DET,20222023,forwards,8475163,https://assets.nhle.com/mugs/nhl/20222023/DET/8475163.png,Alex,Chiasson,48,R,R,76,208,193,94,1990-10-01,Montréal,CAN,Quebec
DET,20222023,forwards,8477429,https://assets.nhle.com/mugs/nhl/20222023/DET/8477429.png,Andrew,Copp,18,C,L,73,199,185,90,1994-07-08,Ann Arbor,USA,Michigan
DET,20222023,forwards,8478512,https://assets.nhle.com/mugs/nhl/20222023/DET/8478512.png,Austin,Czarnik,21,C,R,69,170,175,77,1992-12-12,Detroit,USA,Michigan
DET,20222023,forwards,8477454,https://assets.nhle.com/mugs/nhl/20222023/DET/8477454.png,Adam,Erne,73,L,L,73,212,185,96,1995-04-20,New Haven,USA,Connecticut
DET,20222023,forwards,8477952,https://assets.nhle.com/mugs/nhl/20222023/DET/8477952.png,Robby,Fabbri,14,C,L,71,185,180,84,1996-01-22,Mississauga,CAN,Ontario
DET,20222023,forwards,8481433,https://assets.nhle.com/mugs/nhl/20222023/DET/8481433.png,Taro,Hirose,25,L,L,70,162,178,73,1996-06-30,Calgary,CAN,Alberta
DET,20222023,forwards,8483464,https://assets.nhle.com/mugs/nhl/20222023/DET/8483464.png,Marco,Kasper,92,C,L,73,183,185,83,2004-04-08,Innsbruck,AUT,NA
DET,20222023,forwards,8477330,https://assets.nhle.com/mugs/nhl/20222023/DET/8477330.png,Dominik,Kubalik,81,L,L,74,190,188,86,1995-08-21,Plzen,CZE,NA
DET,20222023,forwards,8477946,https://assets.nhle.com/mugs/nhl/20222023/DET/8477946.png,Dylan,Larkin,71,C,L,73,198,185,90,1996-07-30,Waterford,USA,Michigan
DET,20222023,forwards,8479644,https://assets.nhle.com/mugs/nhl/20222023/DET/8479644.png,Matt,Luff,22,R,R,74,196,188,89,1997-05-05,Oakville,CAN,Ontario
DET,20222023,forwards,8474102,https://assets.nhle.com/mugs/nhl/20222023/DET/8474102.png,David,Perron,57,L,R,73,196,185,89,1988-05-28,Sherbrooke,CAN,Quebec
DET,20222023,forwards,8479992,https://assets.nhle.com/mugs/nhl/20222023/DET/8479992.png,Michael,Rasmussen,27,C,L,78,211,198,96,1999-04-17,Surrey,CAN,British Columbia
DET,20222023,forwards,8482078,https://assets.nhle.com/mugs/nhl/20222023/DET/8482078.png,Lucas,Raymond,23,L,R,71,176,180,80,2002-03-28,Gothenburg,SWE,NA
DET,20222023,forwards,8479379,https://assets.nhle.com/mugs/nhl/20222023/DET/8479379.png,Givani,Smith,48,R,L,74,214,188,97,1998-02-27,Toronto,CAN,Ontario
DET,20222023,forwards,8481725,https://assets.nhle.com/mugs/nhl/20222023/DET/8481725.png,Elmer,Soderblom,85,L,L,80,246,203,112,2001-07-05,Gothenburg,SWE,NA
DET,20222023,forwards,8476897,https://assets.nhle.com/mugs/nhl/20222023/DET/8476897.png,Oskar,Sundqvist,70,C,R,75,220,191,100,1994-03-23,Boden,SWE,NA
DET,20222023,forwards,8480459,https://assets.nhle.com/mugs/nhl/20222023/DET/8480459.png,Pius,Suter,24,C,L,71,179,180,81,1996-05-24,Zurich,CHE,NA
DET,20222023,forwards,8480813,https://assets.nhle.com/mugs/nhl/20222023/DET/8480813.png,Joe,Veleno,90,C,L,73,203,185,92,2000-01-13,Montréal,CAN,Quebec
DET,20222023,forwards,8477944,https://assets.nhle.com/mugs/nhl/20222023/DET/8477944.png,Jakub,Vrana,15,L,L,72,190,183,86,1996-02-28,Prague,CZE,NA
DET,20222023,forwards,8480821,https://assets.nhle.com/mugs/nhl/20222023/DET/8480821.png,Filip,Zadina,11,R,L,72,190,183,86,1999-11-27,Pardubice,CZE,NA
DET,20222023,defensemen,8475279,https://assets.nhle.com/mugs/nhl/20222023/DET/8475279.png,Ben,Chiarot,8,D,L,75,232,191,105,1991-05-09,Hamilton,CAN,Ontario
DET,20222023,defensemen,8482762,https://assets.nhle.com/mugs/nhl/20222023/DET/8482762.png,Simon,Edvinsson,3,D,L,78,209,198,95,2003-02-05,Kungsbacka,SWE,NA
DET,20222023,defensemen,8477462,https://assets.nhle.com/mugs/nhl/20222023/DET/8477462.png,Robert,Hagg,38,D,L,74,210,188,95,1995-02-08,Uppsala,SWE,NA
DET,20222023,defensemen,8479425,https://assets.nhle.com/mugs/nhl/20222023/DET/8479425.png,Filip,Hronek,17,D,R,72,190,183,86,1997-11-02,Hradec Kralove,CZE,NA
DET,20222023,defensemen,8480184,https://assets.nhle.com/mugs/nhl/20222023/DET/8480184.png,Gustav,Lindström,28,D,R,74,186,188,84,1998-10-20,Ostervala,SWE,NA
DET,20222023,defensemen,8476874,https://assets.nhle.com/mugs/nhl/20222023/DET/8476874.png,Olli,Maatta,2,D,L,74,207,188,94,1994-08-22,Jyväskylä,FIN,NA
DET,20222023,defensemen,8477851,https://assets.nhle.com/mugs/nhl/20222023/DET/8477851.png,Jordan,Oesterle,82,D,L,72,187,183,85,1992-06-25,Dearborn Heights,USA,Michigan
DET,20222023,defensemen,8481542,https://assets.nhle.com/mugs/nhl/20222023/DET/8481542.png,Moritz,Seider,53,D,R,76,204,193,93,2001-04-06,Zell,DEU,NA
DET,20222023,defensemen,8478013,https://assets.nhle.com/mugs/nhl/20222023/DET/8478013.png,Jake,Walman,96,D,L,74,215,188,98,1996-02-20,Toronto,CAN,Ontario
DET,20222023,goalies,8476433,https://assets.nhle.com/mugs/nhl/20222023/DET/8476433.png,Magnus,Hellberg,45,G,L,78,220,198,100,1991-04-04,Uppsala,SWE,NA
DET,20222023,goalies,8478024,https://assets.nhle.com/mugs/nhl/20222023/DET/8478024.png,Ville,Husso,35,G,L,75,200,191,91,1995-02-06,Helsinki,FIN,NA
DET,20222023,goalies,8477968,https://assets.nhle.com/mugs/nhl/20222023/DET/8477968.png,Alex,Nedeljkovic,39,G,L,72,208,183,94,1996-01-07,Parma,USA,Ohio
DET,20232024,forwards,8479944,https://assets.nhle.com/mugs/nhl/20232024/DET/8479944.png,Zach,Aston-Reese,11,C,L,73,205,185,93,1994-08-10,Staten Island,USA,New York
