discontinued,gauge_divisor,grams,id,machine_washable,max_gauge,min_gauge,name,permalink,rating_average,rating_count,rating_total,texture,thread_size,wpi,yardage,yarn_company_name,yarn_weight_crochet_gauge,yarn_weight_id,yarn_weight_knit_gauge,yarn_weight_name,yarn_weight_ply,yarn_weight_wpi,texture_clean
FALSE,NA,100,88260,FALSE,NA,NA,Uptown Sock,french-market-fibers-uptown-sock,4.88,17,83,"soft, fuzzy",NA,NA,437,French Market Fibers,NA,5,28,Fingering,4,14,"soft, fuzzy"
FALSE,NA,100,88847,TRUE,NA,NA,handgefärbte 4-fach Sockenwolle,simis-sockenwolle-handgefarbte-4-fach-sockenwolle,4.5,2,9,NA,NA,NA,NA,Simis Sockenwolle,NA,5,28,Fingering,4,14,NA
TRUE,4,100,200225,NA,NA,12,Plush,kc--knit-and-crochet-plush,3.44,9,31,plied,NA,NA,186,K+C | Knit and Crochet,NA,6,7-12,Super Bulky,NA,5-6,plied
FALSE,NA,150,90332,NA,NA,NA,Bloomfield,heritage-spinning--weaving-bloomfield,4.85,20,97,plied,NA,NA,650,Heritage Spinning & Weaving,NA,5,28,Fingering,4,14,plied
FALSE,4,100,201770,TRUE,NA,28,Sparkle Sock,leading-men-fiber-arts-sparkle-sock,4.92,13,64,plied,NA,NA,437,Leading Men Fiber Arts,NA,5,28,Fingering,4,14,plied
FALSE,4,50,202695,NA,NA,20,Sira,borgo-de-pazzi-sira,4,6,24,plied,NA,NA,164,Borgo de' Pazzi,NA,11,22,DK,8,11,plied
TRUE,4,50,92080,NA,NA,28,Cortina Sock,lane-cervinia-cortina-sock,4.43,7,31,plied,NA,NA,218,Lane Cervinia,NA,5,28,Fingering,4,14,plied
FALSE,4,100,203014,NA,NA,28,SW Fine Merino Fingering,zakami-sw-fine-merino-fingering,5,10,50,plied,NA,NA,437,Zakami,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,92431,FALSE,NA,NA,Silky Merino Light,ivy-brambles-silky-merino-light,4.67,12,56,NA,NA,NA,380,Ivy Brambles,NA,10,24-26,Sport,5,12,NA
TRUE,4,100,92645,NA,40,33,Juno,iridaceae-colorworks-juno,4.88,17,83,smooth,NA,NA,875,Iridaceae Colorworks,NA,7,32-34,Lace,2,NA,smooth
TRUE,4,100,93411,TRUE,NA,32,Sockenwolle,fadenfreundin-sockenwolle,4.5,6,27,plied,NA,NA,459,FadenFreundin,NA,13,32,Light Fingering,3,NA,plied
FALSE,NA,100,93480,NA,NA,NA,Killing Me Softly Aran,i-knit-or-dye-killing-me-softly-aran,4.63,19,88,NA,NA,NA,182,I Knit or Dye,NA,1,18,Aran,10,8,NA
FALSE,NA,150,94336,FALSE,NA,NA,Big Blue Stocking,dyed-by-hand-yarns-big-blue-stocking,4.43,14,62,Plied,NA,NA,657,Dyed By Hand Yarns,NA,5,28,Fingering,4,14,plied
FALSE,4,100,95393,FALSE,NA,22,MCN DK,dashing-dachs-mcn-dk,5,5,25,plied,NA,NA,231,Dashing Dachs,NA,11,22,DK,8,11,plied
FALSE,4,50,206303,NA,NA,22,Cocoon Anti Pill 8ply,4-seasons-cocoon-anti-pill-8ply,4.33,9,39,plied,NA,NA,137,4 Seasons,NA,11,22,DK,8,11,plied
FALSE,4,100,96191,NA,NA,20,Sock (Носочная),pehorka-sock-,3.82,11,42,plied,NA,NA,218,Пехорка Pehorka,NA,12,20,Worsted,10,9,plied
FALSE,NA,50,96654,FALSE,NA,NA,Prisma,seam-prisma-4,4.75,16,76,NA,NA,NA,159,Seam,NA,10,24-26,Sport,5,12,NA
FALSE,4,100,97558,TRUE,NA,20,Trixie,marks--kattens-trixie,3.6,5,18,plied,NA,NA,229,Marks & Kattens,NA,NA,NA,NA,NA,NA,plied
FALSE,NA,100,98771,FALSE,NA,NA,75/25 SW Merino/Nylon Sock,cloudlover-yarn--fiber-75-25-sw-merino-nylon-sock,4.78,9,43,plied,NA,NA,460,Cloudlover Yarn & Fiber,NA,5,28,Fingering,4,14,plied
FALSE,4,50,98909,TRUE,NA,22,Chilco,az-garne-chilco,3.33,6,20,Plied,NA,NA,153,A.Z. Garne,NA,11,22,DK,8,11,plied
FALSE,4,50,98974,TRUE,NA,19,Superwash Merino DK,knitca-superwash-merino-dk,3.92,12,47,plied,NA,NA,109,Knitca,NA,12,20,Worsted,10,9,plied
FALSE,4,100,209080,NA,NA,26,Dehesa de Barrera - Fingering,wooldreamers-dehesa-de-barrera---fingering,4.89,9,44,plied,NA,NA,448,WoolDreamers,NA,5,28,Fingering,4,14,plied
FALSE,4,120,209182,TRUE,NA,17,Value Ombre,craft-smart-value-ombre,3.6,5,18,plied,NA,NA,214,Craft Smart,NA,1,18,Aran,10,8,plied
FALSE,4,226,209252,TRUE,NA,18,Worsted Stripes,herrschners-worsted-stripes,4.75,4,19,plied,NA,NA,489,Herrschners,NA,1,18,Aran,10,8,plied
FALSE,4,50,99403,FALSE,32,28,Mythical Sockyarn,colorways-mythical-sockyarn,4.33,6,26,plied,NA,NA,218,Colorways,NA,5,28,Fingering,4,14,plied
FALSE,4,50,210016,TRUE,32,28,16 Fingering,urth-16-fingering,4.93,14,69,plied,NA,NA,220,Urth,NA,5,28,Fingering,4,14,plied
FALSE,NA,10,101366,NA,NA,NA,Waffle S-0305,avril-waffle-s-0305,4.54,13,59,NA,NA,NA,17,AVRIL,NA,1,18,Aran,10,8,NA
FALSE,1,100,101971,TRUE,8,6,MCN Fingering,praefatio-mcn-fingering,4.82,17,82,plied,NA,NA,400,Praefatio,NA,5,28,Fingering,4,14,plied
TRUE,4,50,102936,TRUE,NA,28,Denim 4ply,lincraft-denim-4ply,3.67,9,33,plied,NA,NA,180,Lincraft,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,103711,TRUE,NA,NA,Summer Socks Portofino,four-seasons-grundl-summer-socks-portofino,4.2,10,42,NA,NA,NA,470,Four Seasons Gründl,NA,5,28,Fingering,4,14,NA
FALSE,1,100,214437,TRUE,6,5,Heatherly Sport,knit-picks-heatherly-sport,4.2,5,21,Smooth,NA,12,328,Knit Picks,NA,10,24-26,Sport,5,12,smooth
FALSE,NA,100,214948,NA,NA,NA,Asher,uruyarn-asher,4.25,4,17,NA,NA,NA,351,Uru.Yarn,NA,10,24-26,Sport,5,12,NA
TRUE,4,150,106627,TRUE,32,27,Mega Twist MCN Sock,sunrise-fiber-co-mega-twist-mcn-sock,4.92,12,59,NA,NA,NA,600,Sunrise Fiber Co.,NA,5,28,Fingering,4,14,NA
FALSE,4,50,106762,NA,NA,22,Double Knitting British Wool,new-lanark-double-knitting-british-wool,4.78,9,43,plied,NA,NA,131,New Lanark Wool & Textiles,NA,11,22,DK,8,11,plied
FALSE,4,100,108403,FALSE,24,20,Elephant Sock,blue-elephant-yarns-elephant-sock,4.5,10,45,3 ply,NA,NA,420,Blue Elephant Yarns,NA,13,32,Light Fingering,3,NA,3 ply
FALSE,4,100,110302,TRUE,NA,32,Sleepy Sock,knitsomniac-designs-sleepy-sock,4.27,15,64,plied,NA,NA,462,Knitsomniac Designs,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,50,111476,TRUE,NA,25,Polly Effect,galeria-home-polly-effect,4.14,7,29,plied,NA,NA,148,Galeria Home,NA,10,24-26,Sport,5,12,plied
FALSE,NA,250,111641,FALSE,NA,NA,Wool DK,jan-marek-raczowski-wool-dk,4.92,12,59,plied,NA,11,520,Jan Marek Raczkowski Studio,NA,11,22,DK,8,11,plied
TRUE,NA,100,111829,NA,NA,NA,Godiva Silk,the-natural-dye-studio-godiva-silk,4.67,15,70,NA,NA,NA,437,The Natural Dye Studio,NA,5,28,Fingering,4,14,NA
FALSE,4,100,111898,TRUE,NA,18,Valériane,graine-de-laine-valeriane,4.94,17,84,NA,NA,NA,175,Graine de laine,NA,1,18,Aran,10,8,NA
FALSE,4,40,111950,NA,18,16,Tree House Leaves (ツリーハウスリーブス),olympus-tree-house-leaves-,4.28,18,77,plied,NA,NA,78,Olympus,NA,1,18,Aran,10,8,plied
FALSE,NA,40,112992,NA,NA,NA,URUGUAY WOOL　合太,motohiro-uruguay-wool--2,3,8,24,NA,NA,NA,100,Motohiro,NA,12,20,Worsted,10,9,NA
TRUE,NA,50,113475,NA,NA,NA,Felice,lana-grossa-felice,3.67,6,22,NA,NA,NA,114,Lana Grossa,NA,11,22,DK,8,11,NA
FALSE,4,50,117270,NA,NA,22,Milk Cotton,color-city-milk-cotton,4.5,14,63,plied,NA,NA,164,Color City,NA,11,22,DK,8,11,plied
TRUE,NA,100,117557,NA,NA,NA,Delilah Lace,posh-yarn-delilah-lace,4.96,23,114,NA,NA,NA,1090,Posh Yarn,NA,7,32-34,Lace,2,NA,NA
FALSE,4,100,117940,TRUE,NA,28,glitterati,three-fates-glitterati,4.22,9,38,plied,NA,NA,438,Three Fates,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,118004,NA,NA,NA,Pacemaker Sock,bleating-art-pacemaker-sock,4.88,8,39,NA,NA,NA,347,Bleating Art,NA,5,28,Fingering,4,14,NA
FALSE,1,100,118960,TRUE,10,6,Footwear,color-dance-yarns-footwear,4.67,12,56,smooth and soft,NA,NA,420,Color Dance Yarns,NA,5,28,Fingering,4,14,smooth and soft
FALSE,4,50,119076,TRUE,24,24,Maija Space,gjestal-maija-space,3.8,5,19,plied,NA,NA,142,Gjestal,NA,10,24-26,Sport,5,12,plied
FALSE,4,115,119544,TRUE,NA,22,Superwash DK,lynai-yarns-superwash-dk,4.8,10,48,plied,NA,NA,250,Lynai Yarns,NA,11,22,DK,8,11,plied
FALSE,4,100,121025,TRUE,NA,24,Merino Superwash Sport,wool2dye4-merino-superwash-sport,4.9,10,49,plied,NA,NA,328,Wool2dye4,NA,10,24-26,Sport,5,12,plied
TRUE,4,100,121281,NA,NA,7,Hudson,tahki-yarns-hudson,4.06,16,65,chained,NA,NA,65,Tahki Yarns,NA,6,7-12,Super Bulky,NA,5-6,chained
FALSE,NA,50,122535,NA,NA,NA,Cedro,borgo-de-pazzi-firenze-cedro,4.69,13,61,NA,NA,NA,109,Borgo de' Pazzi,NA,12,20,Worsted,10,9,NA
FALSE,4,100,124582,NA,NA,32,Self Striping Sock,hand-dyed-by-kate-self-striping-sock,4.58,12,55,plied,NA,NA,465,Hand Dyed By Kate,NA,13,32,Light Fingering,3,NA,plied
FALSE,NA,50,124778,TRUE,NA,NA,TAIGA luxury Olympus (Олимп),troitsk-yarn-taiga-luxury-olympus-,4.1,10,41,NA,NA,NA,131,Troitsk Yarn троицкая пряжа,NA,11,22,DK,8,11,NA
FALSE,NA,100,124814,NA,NA,NA,Selky DK,why-knot-fibers-selky-dk,4.62,13,60,Silky with lovely drape,NA,NA,252,Why Knot Fibers,NA,11,22,DK,8,11,silky with lovely drape
FALSE,NA,NA,124909,NA,NA,NA,Delicate DK,lilou-delicate-dk,4.8,20,96,Single,NA,NA,240,Lilou,NA,11,22,DK,8,11,single
FALSE,4,100,126539,NA,NA,22,Funky Stripes DK,kismet-yarns-funky-stripes-dk,4,11,44,plied,NA,NA,333,Kismet Yarns,NA,11,22,DK,8,11,plied
FALSE,1,100,129552,TRUE,6,5,Top Dog DK Light,gnarledpaw-top-dog-dk-light,5,9,45,plied,NA,NA,274,gnarledpaw,NA,11,22,DK,8,11,plied
TRUE,4,100,130786,NA,NA,22,Bobby Jean,loops--threads-bobby-jean,3.67,6,22,Smooth Chain,NA,NA,196,Loops & Threads,NA,11,22,DK,8,11,smooth chain
FALSE,4,115,131812,NA,32,28,Endless Sock & Shawl,kaleidoscope-dyeworks-endless-sock--shawl,4.73,15,71,plied,NA,NA,433,Kaleidoscope Dyeworks,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,132133,NA,NA,NA,Linen Laceweight,baltic-linen-designs-linen-laceweight,4.53,15,68,"plied, linen",NA,NA,600,Baltic Linen Designs,NA,7,32-34,Lace,2,NA,"plied, linen"
FALSE,4,50,135025,TRUE,28,22,Quill,willow-yarns-quill,4.4,15,66,brushed,NA,NA,230,Willow Yarns,NA,10,24-26,Sport,5,12,brushed
FALSE,NA,100,135120,TRUE,NA,NA,Siena,verto-di-roma-siena,4.83,6,29,NA,NA,NA,437,Verto Di Roma,NA,5,28,Fingering,4,14,NA
TRUE,4,50,135160,NA,NA,22.5,Super Soft Extra Long Fibre,jo-sharp-super-soft-extra-long-fibre,4.58,12,55,plied,NA,NA,107,Jo Sharp,NA,12,20,Worsted,10,9,plied
FALSE,4,100,138514,TRUE,32,30,Hand Dyed Sock,asfaltsflickan-designs-hand-dyed-sock,4.91,11,54,plied,NA,NA,464,asfaltsflickan designs,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,85,138651,TRUE,NA,28,Ennis,three-irish-girls-ennis,4.75,12,57,plied,NA,NA,390,Three Irish Girls,NA,5,28,Fingering,4,14,plied
FALSE,4,100,138662,TRUE,NA,28,Sparkle Sock,crochet-the-winter-hunter-yarns-llc-sparkle-sock,5,6,30,plied,NA,NA,438,Crochet The Winter Hunter Yarns LLC,NA,5,28,Fingering,4,14,plied
FALSE,4,50,138811,TRUE,26,24,Häkelgarn,wenco-hakelgarn,4.5,6,27,NA,NA,NA,131,Wenco,NA,10,24-26,Sport,5,12,NA
FALSE,4,100,139779,NA,NA,30,Merino Silk 70/30,rosies-moments-merino-silk-70-30,4.86,7,34,singles,NA,NA,437,Rosie's Moments,NA,5,28,Fingering,4,14,singles
FALSE,4,50,140146,TRUE,30,24,kolorLOVE,magic-loop-kolorlove,4.86,14,68,plied,NA,NA,230,magic loop,NA,5,28,Fingering,4,14,plied
FALSE,4,113,140716,NA,20,16,Home,the-gaynor-homestead-home,5,16,80,plied,NA,NA,250,The Gaynor Homestead,NA,1,18,Aran,10,8,plied
FALSE,4,400,140967,TRUE,NA,10,Handicrafter Chunky,bernat-handicrafter-chunky,4.25,8,34,plied,NA,NA,215,Bernat,NA,6,7-12,Super Bulky,NA,5-6,plied
FALSE,4,280,141949,TRUE,NA,14,Sunrise,stitch-studio-by-nicole-sunrise,3.78,9,34,plied,NA,NA,551,Stitch Studio by Nicole,NA,4,14-15,Bulky,12,7,plied
FALSE,4,50,142424,NA,NA,20,Phil Madrague,phildar-phil-madrague,4.18,11,46,ribbon tape,NA,NA,101,Phildar,NA,12,20,Worsted,10,9,ribbon tape
FALSE,4,100,142825,TRUE,NA,28,Merino SW Fingering,color-of-the-moon-merino-sw-fingering,4.88,8,39,NA,NA,NA,437,Color of the Moon,NA,5,28,Fingering,4,14,NA
FALSE,4,100,143628,NA,NA,28,Mica Sock,seawall-fibres-mica-sock,5,4,20,plied,NA,NA,438,Seawall Fibres,NA,5,28,Fingering,4,14,plied
FALSE,4,100,147746,TRUE,20,18,D10 Worsted,critical-sheep-d10-worsted,4.88,8,39,plied,NA,NA,218,Critical Sheep,NA,12,20,Worsted,10,9,plied
FALSE,4,100,150129,TRUE,NA,28,Twist Sock,ms-monster-creations-twist-sock,5,7,35,plied,NA,NA,357,Ms Monster Creations,NA,5,28,Fingering,4,14,plied
FALSE,4,50,150430,TRUE,NA,22,Strumpfwolle Tweed 6-fach,wolle-rodel-strumpfwolle-tweed-6-fach,4.18,11,46,plied,NA,NA,137,Wolle Rödel,NA,11,22,DK,8,11,plied
FALSE,NA,100,163416,NA,NA,NA,DK,artemis-yarns-dk,5,5,25,NA,NA,NA,246,Artemis Yarns,NA,11,22,DK,8,11,NA
FALSE,4,100,166538,NA,NA,19,Norsk,ice-yarns-norsk,4.67,6,28,Plied,NA,NA,241,Ice Yarns,NA,11,22,DK,8,11,plied
FALSE,4,50,168967,NA,NA,22,Baby 8ply Merino,lincraft-baby-8ply-merino,4.56,9,41,plied,NA,NA,94,Lincraft,NA,11,22,DK,8,11,plied
FALSE,4,50,169077,FALSE,32,23,Magic Silk,austermann-magic-silk,4.64,11,51,plied,NA,NA,219,Austermann,NA,5,28,Fingering,4,14,plied
FALSE,NA,NA,173471,NA,NA,NA,Funnies - Farbquartett,dibadu-funnies---farbquartett,4.93,15,74,NA,NA,NA,766,Dibadu,NA,5,28,Fingering,4,14,NA
TRUE,4,57,306,NA,NA,18,Kashmir,prism-kashmir,4.81,16,77,Plied,NA,NA,102,Prism,NA,1,18,Aran,10,8,plied
TRUE,4,25,338,NA,NA,17,Velour,ggh-velour,4.21,14,59,ribbon,NA,NA,63,GGH,NA,1,18,Aran,10,8,ribbon
TRUE,4,100,793,TRUE,18,14,Euroflax Merlin Avalon,louet-euroflax-merlin-avalon,4.14,14,58,Plied,NA,NA,156,Louet,NA,12,20,Worsted,10,9,plied
TRUE,4,50,623,NA,NA,22,501 Tweed,filatura-di-crosa-501-tweed,4.27,11,47,Plied,NA,NA,126,Filatura Di Crosa,NA,11,22,DK,8,11,plied
TRUE,4,50,637,NA,NA,8,Celeste,jaeger-celeste,3.5,8,28,NA,NA,NA,98,Jaeger,NA,6,7-12,Super Bulky,NA,5-6,NA
TRUE,4,50,1182,TRUE,NA,17,Binario Print,lana-grossa-binario-print,4,17,68,NA,NA,NA,110,Lana Grossa,NA,1,18,Aran,10,8,NA
FALSE,4,50,668,FALSE,NA,18,Tradition,bouton-dor-tradition,3.71,7,26,NA,NA,NA,93,Bouton d'Or,NA,1,18,Aran,10,8,NA
TRUE,4,50,1242,NA,NA,16,Pinta Print,katia-pinta-print,4.25,12,51,NA,NA,NA,87,Katia,NA,1,18,Aran,10,8,NA
TRUE,4,50,1291,NA,14,12,Irish MK Collection Maggi's Rag (wool blend),maggiknits-irish-mk-collection-maggis-rag-wool-blend,4.13,16,66,Single ply,NA,NA,66,MaggiKnits,NA,4,14-15,Bulky,12,7,single ply
TRUE,NA,14,1536,NA,NA,NA,A-29 1/4.4 Tobi Moire,habu-textiles-a-29-1-44-tobi-moire,4.2,10,42,component,NA,NA,69,Habu Textiles,NA,4,14-15,Bulky,12,7,component
TRUE,4,50,1948,FALSE,NA,14,Sinful,classic-elite-yarns-sinful,4.76,17,81,NA,NA,NA,65,Classic Elite Yarns,NA,4,14-15,Bulky,12,7,NA
TRUE,4,100,2214,NA,NA,27,Baby Multi,feza-yarns-baby-multi,4,7,28,plied,NA,NA,319,Feza Yarns,NA,10,24-26,Sport,5,12,plied
TRUE,4,50,2399,FALSE,NA,9,Swerve,moda-dea-swerve,3.6,15,54,NA,NA,NA,30,Moda Dea,NA,6,7-12,Super Bulky,NA,5-6,NA
FALSE,4,227,1347,FALSE,NA,20,Cotton Woven Ribbon,blue-heron-cotton-woven-ribbon,4.44,16,71,Ribbon,NA,NA,400,Blue Heron,NA,12,20,Worsted,10,9,ribbon
TRUE,4,228,8081,NA,NA,10,Dream Weaver,briar-rose-fibers-dream-weaver,4.64,22,102,singles plied with binder,NA,NA,250,Briar Rose Fibers,NA,6,7-12,Super Bulky,NA,5-6,singles plied with binder
TRUE,4,50,2913,FALSE,NA,18,Elena,filatura-di-crosa-elena,3.85,13,50,Woven Tape,NA,NA,99,Filatura Di Crosa,NA,1,18,Aran,10,8,woven tape
TRUE,NA,227,9253,NA,NA,NA,La Habana,textiles-a-mano-la-habana,4.55,11,50,plied,NA,NA,700,Textiles A Mano,NA,7,32-34,Lace,2,NA,plied
TRUE,4,50,2944,TRUE,NA,18,Merinos,plassard-merinos,4,4,16,plied,NA,NA,104,Plassard,NA,1,18,Aran,10,8,plied
FALSE,4,50,2962,FALSE,NA,11,Versatile,plassard-versatile,3.88,17,66,NA,NA,NA,54,Plassard,NA,4,14-15,Bulky,12,7,NA
TRUE,4,50,12253,FALSE,NA,15,Chichi,moda-dea-chichi,3.2,10,32,Eyelash,NA,NA,83,Moda Dea,NA,4,14-15,Bulky,12,7,eyelash
TRUE,4,55,13108,NA,NA,22,Zen 4Ply,argosy-luxury-yarns-zen-4ply,5,10,50,plied,NA,NA,200,Argosy Luxury Yarns,NA,11,22,DK,8,11,plied
FALSE,1,50,13689,NA,NA,6,Cashmere 2,artyarns-cashmere-2,4.5,18,81,plied,NA,NA,255,Artyarns,NA,7,32-34,Lace,2,NA,plied
TRUE,4,25,14922,TRUE,NA,34,Magic Garden Classic 3 Ply,naturally-magic-garden-classic-3-ply,4.75,12,57,"smooth, plied",NA,NA,130,Naturally Yarns NZ,NA,13,32,Light Fingering,3,NA,"smooth, plied"
TRUE,4,100,4465,TRUE,NA,28,Superwash BFL Sock,wooly-wonka-fibers-superwash-bfl-sock,4.69,13,61,plied,NA,NA,400,Wooly Wonka Fibers,NA,5,28,Fingering,4,14,plied
TRUE,4,50,5137,NA,NA,22,Cotone Egitto,dive-cotone-egitto,4.24,17,72,plied,NA,NA,109,di.Vé,NA,11,22,DK,8,11,plied
FALSE,NA,20,18765,NA,NA,NA,Cordonnet Spécial 70,dmc-creative-world-cordonnet-special-70,4.83,6,29,NA,70,NA,361,DMC,NA,9,NA,Thread,NA,NA,NA
TRUE,4,25,20552,NA,22,21,Cashmere Fino,schulana-cashmere-fino,4.67,15,70,plied,NA,NA,96,Schulana,NA,11,22,DK,8,11,plied
FALSE,4,200,20709,TRUE,NA,24,Hilo Nylon No. 9 (La Espiga),omega-hilo-nylon-no-9-la-espiga,4.17,12,50,NA,NA,NA,339,Omega,NA,10,24-26,Sport,5,12,NA
TRUE,4,113,6454,NA,NA,28,Tokyo,interlacements-tokyo,4.73,22,104,Plied,NA,NA,500,Interlacements,NA,5,28,Fingering,4,14,plied
TRUE,4,250,6579,FALSE,NA,20,Silk Stream,fleece-artist-silk-stream,4.47,17,76,Plied,NA,NA,656,Fleece Artist,NA,11,22,DK,8,11,plied
TRUE,4,50,6729,FALSE,NA,22,DK Donegal,annabel-fox-dk-donegal,4.5,16,72,Plied,NA,NA,141,Annabel Fox,NA,11,22,DK,8,11,plied
TRUE,4,50,24139,TRUE,NA,19,Pingostar,laines-du-pingouin-pingostar,3.44,9,31,plied,NA,NA,87,Laines du Pingouin,NA,1,18,Aran,10,8,plied
FALSE,1,28,7398,NA,NA,28,Monet Lace Colors,morehouse-farm-merino-monet-lace-colors,4.27,11,47,Plied,NA,NA,210,Morehouse Farm Merino,NA,5,28,Fingering,4,14,plied
FALSE,4,50,7530,TRUE,NA,25,Gizza,bulgaria-k-jsc-gizza,3.7,10,37,Plied,NA,NA,137,Bulgaria-K JSC,NA,10,24-26,Sport,5,12,plied
TRUE,4,100,7673,FALSE,NA,20,Gold Dust,wool-in-the-woods-gold-dust,3.73,11,41,Plied w/Metallic,NA,NA,200,Wool in the Woods,NA,12,20,Worsted,10,9,plied w/metallic
FALSE,4,50,26687,NA,NA,22,Merino Angora Singles,jamie-harmon-merino-angora-singles,4.7,10,47,singles,NA,NA,150,Jamie Harmon,NA,11,22,DK,8,11,singles
FALSE,NA,200,28306,NA,NA,NA,Acrílico sedificado,yanabey-acrilico-sedificado,3.57,7,25,One ply silky,NA,NA,273,Yanabey,NA,12,20,Worsted,10,9,one ply silky
FALSE,1,50,28376,NA,NA,3.5,Classica Bulky,string-yarns-classica-bulky,4.91,11,54,NA,NA,NA,82,String Yarns NYC,NA,4,14-15,Bulky,12,7,NA
TRUE,4,50,9379,FALSE,24,22,Lambswool DK Tweed,rowan-lambswool-dk-tweed,4.5,8,36,Plied,NA,NA,135,Rowan,NA,11,22,DK,8,11,plied
FALSE,NA,100,35353,TRUE,NA,NA,Preferido,omega-preferido,4.38,13,57,plied,NA,NA,230,Omega,NA,1,18,Aran,10,8,plied
TRUE,4,50,10598,FALSE,NA,14,Monterey,tahki-yarns-monterey,3.8,15,57,ribbon,NA,NA,76,Tahki Yarns,NA,4,14-15,Bulky,12,7,ribbon
FALSE,NA,25,37794,TRUE,NA,NA,Glitter,four-seasons-grundl-glitter,3.67,6,22,NA,NA,NA,120,Four Seasons Gründl,NA,5,28,Fingering,4,14,NA
TRUE,4,50,10863,FALSE,NA,18,Moos,gedifra-moos,2.91,11,32,NA,NA,NA,159,Gedifra,NA,1,18,Aran,10,8,NA
TRUE,4,50,11103,TRUE,NA,27,Miami,bendigo-woollen-mills-miami,4,13,52,Plied,NA,NA,211,Bendigo Woollen Mills,NA,5,28,Fingering,4,14,plied
FALSE,4,50,11594,FALSE,NA,18,8 ply Cashmere,handmaiden-fine-yarn-8-ply-cashmere,4.84,25,121,Plied,NA,NA,87,Handmaiden Fine Yarn,NA,1,18,Aran,10,8,plied
TRUE,4,50,40471,NA,NA,18,Bentley,trendsetter-yarns-bentley,3.29,14,46,bouclé,NA,NA,170,Trendsetter Yarns,NA,1,18,Aran,10,8,bouclé
TRUE,1,100,40556,NA,NA,7,Sea Sock,dragonfly-fibers-sea-sock,4.5,20,90,plied,NA,NA,378,Dragonfly Fibers,NA,5,28,Fingering,4,14,plied
TRUE,4,113,40795,NA,NA,18,100% Wool Worsted,caron-100-wool-worsted,4.17,12,50,Plied,NA,NA,NA,Caron,NA,1,18,Aran,10,8,plied
FALSE,4,65,11890,FALSE,NA,32,Mist,the-yarn-yard-mist,4.65,20,93,Plied,NA,NA,1094,The Yarn Yard,NA,7,32-34,Lace,2,NA,plied
TRUE,4,114,42990,NA,NA,20,Cotton Bouclé,yarntopia-treasures-cotton-boucle,4.36,11,48,single plied w/binder,NA,NA,260,Yarntopia Treasures,NA,12,20,Worsted,10,9,single plied w/binder
TRUE,4,50,12625,FALSE,NA,15,Kashmir Mohair,thorobred-kashmir-mohair,2.8,10,28,"plied, fluffy",NA,NA,104,Thorobred,NA,4,14-15,Bulky,12,7,"plied, fluffy"
TRUE,4,100,12958,TRUE,NA,28,Kona Superwash Australian Merino,karens-heavenly-creations-kona-superwash-australian-merino,4.27,11,47,plied,NA,NA,400,Karen's Heavenly Creations,NA,5,28,Fingering,4,14,plied
TRUE,NA,113,45747,NA,NA,NA,Bluefaced Leicester Top,miss-babs-bluefaced-leicester-top,4.56,25,114,spinning fiber,NA,NA,NA,Miss Babs,NA,NA,NA,NA,NA,NA,spinning fiber
FALSE,4,250,46803,TRUE,NA,23,Gap,mondial-gap,4.5,8,36,Plied,NA,NA,820,Mondial,NA,10,24-26,Sport,5,12,plied
TRUE,4,50,13712,FALSE,NA,22,Silken Tweed,rowan-silken-tweed,3.89,18,70,Plied,NA,NA,121,Rowan,NA,10,24-26,Sport,5,12,plied
FALSE,4,50,54061,TRUE,NA,28,Pure Alpaca 4 ply,town-end-alpacas-pure-alpaca-4-ply,4.95,20,99,"Soft, semi-worsted spun",NA,NA,162,Town End Yarns,NA,5,28,Fingering,4,14,"soft, semi-worsted spun"
FALSE,4,100,56009,FALSE,20,18,Cotton Tape,skif-international-cotton-tape,4.6,10,46,flat tape,NA,NA,185,SKIF International,NA,12,20,Worsted,10,9,flat tape
FALSE,1,100,16596,TRUE,8,7,Sock Yarn,french-75-sock-yarn,4.85,13,63,NA,NA,NA,440,French 75,NA,5,28,Fingering,4,14,NA
TRUE,4,50,16886,FALSE,NA,22,Alpaca Classique,patons-australia-alpaca-classique,4,8,32,NA,NA,NA,99,Patons Australia,NA,11,22,DK,8,11,NA
FALSE,NA,NA,17254,FALSE,NA,NA,Inca Fiber Concept,inca-tops-inca-fiber-concept,4.25,12,51,plied,NA,NA,NA,Inca Tops,NA,5,28,Fingering,4,14,plied
FALSE,NA,NA,17277,FALSE,NA,0,Baby Ixia,filati-pregiati-baby-ixia,4.31,16,69,NA,NA,NA,225,Ixia Filati Pregiati,NA,5,28,Fingering,4,14,NA
TRUE,4,50,17414,TRUE,NA,19,Pallone,lana-grossa-pallone,3.12,17,53,Tubular with spherical slubs,NA,NA,120,Lana Grossa,NA,12,20,Worsted,10,9,tubular with spherical slubs
FALSE,4,120,17630,FALSE,NA,20,Andrea,tricots-brancal-andrea,4,7,28,NA,NA,NA,230,Tricots Brancal,NA,11,22,DK,8,11,NA
