expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
NUPE97301,NUPE,Nuptse East I,1997,Autumn,1997-09-29,1997-10-18,1997-10-21,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600,2,0,2,0,FALSE,Everest Trekking
LHOT97301,LHOT,Lhotse,1997,Autumn,1997-09-05,1997-10-18,1997-10-21,Success (main peak),8516,11,0,3,0,TRUE,Windhorse Trekking
LHOT97304,LHOT,Lhotse,1997,Autumn,1997-09-17,1997-10-21,1997-10-25,Success (main peak),8516,10,0,5,0,TRUE,Cosmo Treks
LHOT97303,LHOT,Lhotse,1997,Autumn,1997-09-09,1997-10-06,1997-10-14,"Bad weather (storms, high winds)",7800,5,0,0,0,FALSE,In Wilderness
NUPT97301,NUPT,Nuptse,1997,Autumn,1997-10-26,1997-10-31,1997-11-03,Accident (death or serious injury),7732,9,1,2,0,FALSE,Wilderness Experience
EVER97302,EVER,Everest,1997,Autumn,1997-07-29,1997-08-30,1997-10-01,"Route technically too difficult, lack of experience, strength, or motivation",8700,7,0,4,0,TRUE,Asian Trekking
EVER97304,EVER,Everest,1997,Autumn,1997-08-28,1997-09-15,1997-10-08,"Bad weather (storms, high winds)",7600,10,0,4,0,TRUE,In Wilderness
EVER97306,EVER,Everest,1997,Autumn,1997-09-01,1997-09-27,1997-10-03,"Bad weather (storms, high winds)",7600,2,0,0,0,FALSE,Asian Trekking/Thamserku Trekking
EVER97310,EVER,Everest,1997,Autumn,1997-09-07,1997-10-06,1997-10-15,"Bad weather (storms, high winds)",7900,10,0,5,0,FALSE,Asian Trekking
EVER97307,EVER,Everest,1997,Autumn,1997-09-01,1997-09-16,1997-10-08,"Bad weather (storms, high winds)",7000,15,0,0,0,TRUE,Sherpa Excursions
EVER97311,EVER,Everest,1997,Autumn,1997-09-07,1997-10-10,1997-10-13,"Bad weather (storms, high winds)",7900,9,0,8,0,FALSE,Great Himalayan Adventure (GHA)
EVER97303,EVER,Everest,1997,Autumn,1997-08-06,1997-09-26,1997-10-03,"Bad weather (storms, high winds)",8200,10,0,4,0,TRUE,Nepal Himal
EVER97312,EVER,Everest,1997,Autumn,1997-09-17,NA,1997-09-24,Did not attempt climb,5350,4,0,0,0,FALSE,Kailash Journeys Treks
EVER97308,EVER,Everest,1997,Autumn,1997-09-01,1997-10-04,1997-10-08,"Bad weather (storms, high winds)",7800,2,0,3,0,FALSE,Sherpa Excursions
EVER97305,EVER,Everest,1997,Autumn,1997-08-30,1997-09-12,1997-10-10,"Illness, AMS, exhaustion, or frostbite",7000,3,0,4,0,FALSE,Asian Trekking
EVER97309,EVER,Everest,1997,Autumn,1997-09-01,1997-09-08,1997-09-14,Accident (death or serious injury),7000,13,1,3,0,FALSE,Windhorse Trekking
EVER97301,EVER,Everest,1997,Autumn,1997-07-24,1997-09-27,1997-10-04,"Bad weather (storms, high winds)",8000,2,0,0,0,FALSE,Cosmo Treks
BARU97304,BARU,Baruntse,1997,Autumn,1997-10-12,1997-10-22,1997-10-26,Success (main peak),7152,17,0,5,0,FALSE,Great Himalayan Adventure (GHA)
BARU97301,BARU,Baruntse,1997,Autumn,1997-09-27,1997-10-04,1997-10-15,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700,13,0,0,0,FALSE,International Trekkers (Intrek Asia)
BARU97302,BARU,Baruntse,1997,Autumn,1997-10-01,1997-10-15,1997-10-20,Success (main peak),7152,6,0,0,0,FALSE,Himalayan Sherpa Adventure
BARU97303,BARU,Baruntse,1997,Autumn,1997-10-01,1997-10-11,1997-10-16,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000,12,0,8,0,FALSE,Iceland Trekking
BARU97305,BARU,Baruntse,1997,Autumn,1997-10-17,1997-11-05,1997-11-09,Success (main peak),7152,5,0,0,0,FALSE,International Trekkers (Intrek Asia)
MAKA97301,MAKA,Makalu,1997,Autumn,1997-09-03,1997-10-07,1997-10-13,"Bad weather (storms, high winds)",7800,8,0,0,0,FALSE,Arniko Travel
MAKA97303,MAKA,Makalu,1997,Autumn,1997-09-22,1997-10-10,1997-10-22,"Bad weather (storms, high winds)",7400,6,1,3,0,FALSE,Last Frontiers Trekking
MAK297301,MAK2,Makalu II,1997,Autumn,1997-09-18,1997-10-10,1997-10-15,Success (main peak),7678,3,0,2,0,FALSE,In Wilderness
MAK297302,MAK2,Makalu II,1997,Autumn,1997-09-21,1997-10-04,1997-10-10,Lack of time,7200,12,0,0,0,FALSE,Everest Adventure
MAKA97302,MAKA,Makalu,1997,Autumn,1997-09-13,1997-10-10,1997-10-22,"Bad weather (storms, high winds)",8000,7,0,0,0,FALSE,Sherpa & Swiss Adventures
JANU97301,JANU,Jannu,1997,Autumn,1997-09-20,1997-10-12,NA,"Route technically too difficult, lack of experience, strength, or motivation",6000,9,0,1,0,FALSE,Nomad Expeditions
EVER71101,EVER,Everest,1971,Spring,1971-03-22,1971-05-20,NA,"Bad weather (storms, high winds)",8380,31,1,55,0,TRUE,NA
CHUR70301,CHUR,Churen Himal Central,1970,Autumn,1970-09-24,1970-10-24,1970-11-01,Success (main peak),7385,5,0,7,0,FALSE,NA
DHA170301,DHA1,Dhaulagiri I,1970,Autumn,1970-09-06,1970-10-20,NA,Success (main peak),8167,14,0,0,0,TRUE,NA
DHA470301,DHA4,Dhaulagiri IV,1970,Autumn,NA,1970-11-01,NA,"Route technically too difficult, lack of experience, strength, or motivation",6900,9,0,8,0,FALSE,NA
PK2970301,PK29,Peak 29,1970,Autumn,1970-09-12,1970-10-19,1970-10-24,Accident (death or serious injury),7871,11,1,10,1,FALSE,NA
KJRS70301,KJRS,Kanjiroba South,1970,Autumn,1970-09-25,1970-11-07,1970-11-16,Success (main peak),6883,9,0,3,0,FALSE,NA
TUKU70101,TUKU,Tukuche,1970,Spring,NA,1970-04-30,NA,Success (main peak),6920,17,1,2,0,FALSE,NA
CHRE70101,CHRE,Churen Himal East,1970,Spring,1970-04-19,1970-04-29,NA,Success (main peak),7371,6,0,1,0,FALSE,NA
PK2970101,PK29,Peak 29,1970,Spring,NA,NA,NA,Did not attempt climb,NA,17,0,0,0,FALSE,NA
RANI70101,RANI,Rani Peak,1970,Spring,NA,1970-05-05,NA,Success (main peak),6693,17,0,6,0,FALSE,NA
LSHR70101,LSHR,Lhotse Shar,1970,Spring,1970-04-04,1970-05-12,1970-05-22,Success (main peak),8382,7,0,7,0,TRUE,NA
ANN170101,ANN1,Annapurna I,1970,Spring,1970-03-28,1970-05-27,1970-06-01,Success (main peak),8091,17,1,12,0,TRUE,NA
BAUD70101,BAUD,Baudha,1970,Spring,NA,1970-05-02,NA,Success (main peak),6672,7,1,3,0,FALSE,NA
ANN370101,ANN3,Annapurna III,1970,Spring,1970-04-03,1970-05-19,1970-05-26,Success (main peak),7555,9,0,9,0,FALSE,NA
DHA470101,DHA4,Dhaulagiri IV,1970,Spring,1970-04-01,1970-04-17,NA,"Route technically too difficult, lack of experience, strength, or motivation",7268,8,0,3,0,FALSE,NA
MAKA70101,MAKA,Makalu,1970,Spring,1970-03-24,1970-05-23,1970-05-29,Success (main peak),8485,20,0,25,0,TRUE,NA
ANN170102,ANN1,Annapurna I,1970,Spring,NA,1970-05-20,NA,Success (main peak),8091,12,0,6,0,TRUE,NA
EVER70101,EVER,Everest,1970,Spring,1970-03-23,1970-05-06,NA,Other,8100,34,0,0,6,TRUE,NA
ANN197402,ANN1,Annapurna I,1997,Winter,1997-12-02,1997-12-25,1997-12-26,Accident (death or serious injury),6300,3,2,0,0,FALSE,Cho Oyu Trekking
AMAD97403,AMAD,Ama Dablam,1997,Winter,1997-11-29,1997-12-07,1997-12-09,Success (main peak),6814,5,0,5,0,FALSE,Numbur Himal Treks
DHA197401,DHA1,Dhaulagiri I,1997,Winter,NA,NA,NA,Did not attempt climb,NA,2,0,0,0,FALSE,Thamserku Trekking
AMAD97401,AMAD,Ama Dablam,1997,Winter,1997-11-26,1997-12-06,1997-12-15,Success (main peak),6814,12,0,5,0,FALSE,Himalayan Nature
AMAD97402,AMAD,Ama Dablam,1997,Winter,1997-11-27,1997-12-05,1997-12-15,"Bad weather (storms, high winds)",6025,7,0,0,0,FALSE,Thamserku Trekking
ANN197401,ANN1,Annapurna I,1997,Winter,1997-11-23,1997-12-04,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,3,0,0,0,FALSE,Cosmo Treks
MANA97401,MANA,Manaslu,1997,Winter,1997-12-04,1997-12-23,1997-12-24,Lack (or loss) of supplies or equipment,6500,7,0,3,0,FALSE,Windhorse Trekking
MANA97403,MANA,Manaslu,1997,Winter,1997-12-28,1998-01-27,1998-01-29,"Bad weather (storms, high winds)",7500,4,0,1,0,FALSE,Asian Trekking
MANA97402,MANA,Manaslu,1997,Winter,1998-01-11,1998-01-25,1998-02-05,"Bad weather (storms, high winds)",6800,4,0,0,0,FALSE,Mountain House
AMAD97404,AMAD,Ama Dablam,1997,Winter,1998-02-02,1998-02-13,NA,Success (main peak),6814,6,0,0,0,FALSE,Himalayan Culture Treks
DHA469301,DHA4,Dhaulagiri IV,1969,Autumn,1969-10-01,1969-11-10,1969-11-20,Accident (death or serious injury),6900,9,5,6,1,FALSE,NA
EVER69301,EVER,Everest,1969,Autumn,1969-09-16,1969-10-31,1969-11-04,Did not attempt climb,8000,12,0,0,0,TRUE,NA
GURJ69301,GURJ,Gurja Himal,1969,Autumn,1969-10-04,1969-11-01,1969-11-08,Success (main peak),7193,8,0,8,0,FALSE,NA
CHUR69301,CHUR,Churen Himal Central,1969,Autumn,1969-10-15,1969-11-13,1969-11-21,"Bad weather (storms, high winds)",6500,10,0,6,0,FALSE,NA
PK2969301,PK29,Peak 29,1969,Autumn,1969-09-22,1969-11-01,NA,"Route technically too difficult, lack of experience, strength, or motivation",7400,11,0,7,0,FALSE,NA
KAND69301,KAND,Kande Hiunchuli,1969,Autumn,NA,1969-10-27,NA,"Route technically too difficult, lack of experience, strength, or motivation",6500,5,0,2,0,FALSE,NA
EVER69302,EVER,Everest,1969,Autumn,NA,NA,NA,Other,7500,16,0,0,1,TRUE,NA
DHA169101,DHA1,Dhaulagiri I,1969,Spring,1969-04-21,1969-04-28,1969-04-29,Accident (death or serious injury),5335,10,5,4,2,FALSE,NA
ANN169101,ANN1,Annapurna I,1969,Spring,1969-04-02,1969-05-09,1969-05-22,"Bad weather (storms, high winds)",7485,9,0,5,0,FALSE,NA
TUKU69101,TUKU,Tukuche,1969,Spring,NA,1969-05-10,NA,Success (subpeak),6848,5,0,1,0,FALSE,NA
KJRS69101,KJRS,Kanjiroba South,1969,Spring,1969-05-12,1969-05-31,NA,"Bad weather (storms, high winds)",5800,4,0,4,0,FALSE,NA
EVER69101,EVER,Everest,1969,Spring,1969-05-14,1969-05-24,NA,"Bad weather (storms, high winds)",6500,4,0,0,0,FALSE,NA
KANB65301,KANB,Kangbachen,1965,Autumn,NA,1965-10-14,1965-10-18,"Illness, AMS, exhaustion, or frostbite",7600,12,0,8,0,TRUE,NA
ANN165101,ANN1,Annapurna I,1965,Spring,1965-04-06,NA,1965-06-03,Did not attempt climb,NA,8,0,0,0,FALSE,NA
GANG65101,GANG,Gangapurna,1965,Spring,1965-04-06,1965-05-06,1965-06-03,Success (main peak),7455,8,0,9,0,FALSE,NA
DHA265101,DHA2,Dhaulagiri II,1965,Spring,1965-05-03,1965-05-10,1965-05-22,Accident (death or serious injury),5400,8,0,6,2,FALSE,NA
LSHR65101,LSHR,Lhotse Shar,1965,Spring,1965-03-14,1965-05-12,1965-05-23,"Route technically too difficult, lack of experience, strength, or motivation",8150,11,0,14,0,TRUE,NA
ANN165201,ANN1,Annapurna I,1965,Summer,NA,NA,NA,Did not attempt climb,NA,4,0,0,0,FALSE,NA
DHA665301,DHA6,Dhaulagiri VI,1965,Autumn,1965-09-19,1965-10-15,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,10,0,8,0,FALSE,NA
EVER65101,EVER,Everest,1965,Spring,1965-03-22,1965-05-20,1965-06-01,Success (main peak),8850,20,0,46,0,TRUE,NA
THAM64301,THAM,Thamserku,1964,Autumn,1964-10-24,1964-11-04,1964-11-07,Success (main peak),6618,14,0,7,0,FALSE,NA
GLAC64301,GLAC,Glacier Dome,1964,Autumn,1964-09-17,1964-10-16,NA,Success (main peak),7069,7,0,6,0,FALSE,NA
CHOY64101,CHOY,Cho Oyu,1964,Spring,1964-04-04,1964-04-25,NA,Success (claimed),8100,5,2,12,0,FALSE,NA
NEMJ64301,NEMJ,Nemjung,1964,Autumn,1964-10-17,1964-10-23,NA,Did not attempt climb,6400,5,0,0,0,FALSE,NA
LANG64301,LANG,Langtang Lirung,1964,Autumn,1964-09-27,1964-10-06,NA,"Route technically too difficult, lack of experience, strength, or motivation",6700,5,0,6,0,FALSE,NA
GANC64101,GANC,Ganchenpo,1964,Spring,1964-04-20,1964-05-16,1964-05-24,"Route technically too difficult, lack of experience, strength, or motivation",6250,4,0,5,0,FALSE,NA
GAUR64301,GAUR,Gaurishankar,1964,Autumn,1964-09-19,1964-10-28,NA,"Route technically too difficult, lack of experience, strength, or motivation",6700,6,0,3,0,FALSE,NA
ANNS64301,ANNS,Annapurna South,1964,Autumn,1964-09-15,1964-10-15,1964-10-31,Success (main peak),7219,6,0,4,0,FALSE,NA
LANG64101,LANG,Langtang Lirung,1964,Spring,1964-04-04,1964-04-23,NA,"Route technically too difficult, lack of experience, strength, or motivation",6000,7,0,7,0,FALSE,NA
TLNG64101,TLNG,Talung,1964,Spring,1964-04-27,1964-05-19,1964-05-28,Success (main peak),7349,7,0,7,0,FALSE,NA
BARU64101,BARU,Baruntse,1964,Spring,1964-04-11,1964-05-09,1964-05-22,"Route technically too difficult, lack of experience, strength, or motivation",7150,5,0,5,0,FALSE,NA
GYAC64101,GYAC,Gyachung Kang,1964,Spring,1964-03-11,1964-04-10,1964-04-25,Success (main peak),7861,11,1,13,0,TRUE,NA
EVER64101,EVER,Everest,1964,Spring,NA,NA,NA,Other,8100,20,1,60,0,FALSE,NA
EVER63101,EVER,Everest,1963,Spring,1963-03-21,1963-05-01,1963-05-25,Success (main peak),8850,20,1,40,0,TRUE,NA
TAKP63301,TAKP,Takphu Himal,1963,Autumn,NA,NA,NA,Did not attempt climb,NA,6,0,0,0,FALSE,NA
SPHU63301,SPHU,NA,1963,Autumn,1963-10-12,1963-10-22,1963-10-28,Success (main peak),6433,11,0,4,0,FALSE,NA
LANG63301,LANG,Langtang Lirung,1963,Autumn,NA,NA,NA,Accident (death or serious injury),6000,10,2,3,0,FALSE,NA
SAIP63301,SAIP,Saipal,1963,Autumn,1963-09-27,1963-10-21,1963-10-31,Success (main peak),7030,6,0,5,0,FALSE,NA
PK2963301,PK29,Peak 29,1963,Autumn,1963-10-11,1963-10-29,NA,"Route technically too difficult, lack of experience, strength, or motivation",6300,5,0,4,0,FALSE,NA
NEMJ63101,NEMJ,Nemjung,1963,Spring,1963-04-12,1963-05-13,NA,"Bad weather (storms, high winds)",6800,7,0,7,0,TRUE,NA
NUMB63101,NUMB,Numbur,1963,Spring,1963-05-01,1963-05-29,1963-05-31,Success (main peak),6958,7,0,3,0,FALSE,NA
GHEN63101,GHEN,Ghenge Liru,1963,Spring,1963-05-23,1963-05-28,1963-06-02,Success (main peak),6596,2,0,2,0,FALSE,NA
KTEG63101,KTEG,Kangtega,1963,Spring,1963-06-02,1963-06-05,1963-06-06,Success (main peak),6783,9,0,5,0,FALSE,NA
GYAC62101,GYAC,Gyachung Kang,1962,Spring,NA,NA,NA,Did not attempt climb,NA,4,0,0,0,FALSE,NA
PUMO61401,PUMO,Pumori,1961,Winter,NA,1961-12-07,NA,Accident (death or serious injury),6300,2,1,9,1,FALSE,NA
EVER60101,EVER,Everest,1960,Spring,1960-04-05,1960-05-25,1960-05-30,"Bad weather (storms, high winds)",8625,22,0,10,0,TRUE,NA
LHOT56101,LHOT,Lhotse,1956,Spring,1956-04-07,1956-05-18,1956-05-31,Success (main peak),8516,11,0,28,0,TRUE,NA
BARU54101,BARU,Baruntse,1954,Spring,1954-05-26,1954-05-29,NA,Success (main peak),7152,10,0,15,0,FALSE,NA
GAN153101,GAN1,Ganesh I,1953,Spring,NA,NA,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,4,0,4,0,FALSE,NA
DHA156101,DHA1,Dhaulagiri I,1956,Spring,1956-04-06,1956-05-26,1956-05-29,Lack (or loss) of supplies or equipment,7700,9,0,10,1,TRUE,NA
DHA158101,DHA1,Dhaulagiri I,1958,Spring,1958-04-10,1958-05-17,1958-06-01,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7600,8,0,10,0,FALSE,NA
DHA155101,DHA1,Dhaulagiri I,1955,Spring,1955-04-20,NA,NA,"Bad weather (storms, high winds)",7600,10,0,9,0,FALSE,NA
KIRA39101,KIRA,Kirat Chuli,1939,Spring,1939-05-07,1939-05-29,NA,Success (main peak),7362,3,0,4,0,FALSE,NA
PYRM36101,PYRM,Pyramid Peak,1936,Spring,1936-05-28,NA,NA,"Route technically too difficult, lack of experience, strength, or motivation",6837,3,0,1,0,FALSE,NA
KANG29101,KANG,Kangchenjunga,1929,Spring,1929-05-21,1929-05-27,NA,Accident (death or serious injury),6000,1,1,3,0,FALSE,NA
KABD35301,KABD,Kabru Dome,1935,Autumn,1935-10-21,1935-11-20,1935-11-26,Lack of time,6400,2,0,4,0,FALSE,NA
GLAC98101,GLAC,Glacier Dome,1998,Spring,1998-04-26,1998-05-05,1998-05-08,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6150,4,0,6,0,FALSE,Iceland Trekking
ANN198101,ANN1,Annapurna I,1998,Spring,1998-04-13,1998-04-25,1998-05-01,Accident (death or serious injury),6100,4,0,4,1,FALSE,Cho Oyu Trekking
DHA198101,DHA1,Dhaulagiri I,1998,Spring,1998-04-07,1998-05-01,1998-05-02,Accident (death or serious injury),7500,7,1,2,0,FALSE,Nepal Trek House
GAUR98101,GAUR,Gaurishankar,1998,Spring,NA,NA,NA,Did not reach base camp,NA,4,0,0,0,FALSE,Asian Trekking
SAIE98101,SAIE,Saipal East Humla,1998,Spring,1998-04-17,NA,1998-04-22,Did not attempt climb,5400,2,0,0,0,FALSE,Inner Nepal
LANG98101,LANG,Langtang Lirung,1998,Spring,1998-03-20,1998-04-18,1998-04-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,4,0,4,0,FALSE,Mt. Fuji Trekking
ANN198102,ANN1,Annapurna I,1998,Spring,1998-04-13,1998-05-03,1998-05-05,Success (main peak),8091,4,0,4,0,FALSE,Windhorse Trekking
ANN498101,ANN4,Annapurna IV,1998,Spring,1998-04-10,1998-04-18,NA,Success (main peak),7525,7,0,3,0,FALSE,Cosmo Treks
CHOY98109,CHOY,Cho Oyu,1998,Spring,1998-04-26,1998-05-14,NA,"Bad weather (storms, high winds)",8100,5,0,0,0,FALSE,Asian Trekking
DHA198105,DHA1,Dhaulagiri I,1998,Spring,1998-04-19,1998-05-16,1998-05-17,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7500,3,0,0,0,FALSE,Wilderness Experience
CHOY98101,CHOY,Cho Oyu,1998,Spring,1998-04-07,1998-04-28,1998-05-04,Success (main peak),8188,9,1,0,0,FALSE,Asian Trekking
DORJ98101,DORJ,Dorje Lhakpa,1998,Spring,1998-04-30,1998-05-15,1998-05-18,Success (main peak),6966,5,0,7,0,FALSE,Great Himalayan Adventure (GHA)
CHOY98106,CHOY,Cho Oyu,1998,Spring,1998-04-24,1998-05-13,NA,"Bad weather (storms, high winds)",7000,1,0,1,0,FALSE,Asian Trekking
CHOY98103,CHOY,Cho Oyu,1998,Spring,1998-04-14,1998-05-14,NA,"Bad weather (storms, high winds)",7500,2,0,2,0,FALSE,Asian Trekking
CHOY98104,CHOY,Cho Oyu,1998,Spring,1998-04-14,1998-05-06,1998-05-16,Success (main peak),8188,13,0,0,0,FALSE,Asian Trekking
CHOY98116,CHOY,Cho Oyu,1998,Spring,NA,1998-04-21,NA,Success (main peak),8188,15,0,0,0,TRUE,Tibetan Mountaineering Assoc
AMAD98101,AMAD,Ama Dablam,1998,Spring,1998-04-07,1998-04-14,1998-04-17,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,5,0,2,0,FALSE,Wilderness Experience
AMAD98102,AMAD,Ama Dablam,1998,Spring,1998-04-07,1998-04-17,1998-04-20,Lack (or loss) of supplies or equipment,6000,6,0,1,0,FALSE,Wilderness Experience
AMAD98103,AMAD,Ama Dablam,1998,Spring,1998-04-14,1998-04-22,1998-05-02,"Bad weather (storms, high winds)",5800,9,0,0,0,FALSE,Peak Promotion
CHOY98105,CHOY,Cho Oyu,1998,Spring,1998-04-14,1998-05-01,1998-05-10,Success (main peak),8188,6,0,0,0,FALSE,Asian Trekking
CHOY98102,CHOY,Cho Oyu,1998,Spring,1998-04-12,1998-05-01,NA,Success (claimed),8100,10,0,0,0,FALSE,Thamserku Trekking
KUSU98101,KUSU,Kusum Kanguru,1998,Spring,1998-04-14,1998-04-22,1998-04-26,Success (main peak),6370,3,0,0,0,FALSE,None
ANN198103,ANN1,Annapurna I,1998,Spring,1998-04-23,1998-05-06,1998-05-20,"Bad weather (storms, high winds)",7650,4,0,1,0,FALSE,Asian Trekking
CHOY98107,CHOY,Cho Oyu,1998,Spring,1998-04-24,1998-05-14,1998-05-25,Success (main peak),8188,23,0,4,0,FALSE,Nepal Myths & Mountain Trails
CHOY98108,CHOY,Cho Oyu,1998,Spring,1998-04-25,1998-05-19,1998-05-25,Success (main peak),8188,8,0,2,0,FALSE,Thamserku Trekking
CHOY98113,CHOY,Cho Oyu,1998,Spring,1998-05-02,1998-05-20,1998-05-25,Success (main peak),8188,23,0,7,0,FALSE,International Trekkers (Intrek Asia)
CHOY98111,CHOY,Cho Oyu,1998,Spring,1998-05-01,1998-05-19,1998-05-24,Success (main peak),8188,9,0,0,0,FALSE,Thamserku Trekking
CHOY98115,CHOY,Cho Oyu,1998,Spring,1998-05-18,1998-05-23,1998-05-26,Success (main peak),8188,3,0,1,0,FALSE,Thamserku Trekking
EVER98118,EVER,Everest,1998,Spring,1998-04-13,1998-05-22,1998-05-27,Success (main peak),8850,15,0,0,0,TRUE,Asian Trekking
EVER98116,EVER,Everest,1998,Spring,1998-04-11,1998-05-19,1998-05-25,Success (main peak),8850,3,0,6,0,TRUE,Rolwaling Treks
EVER98110,EVER,Everest,1998,Spring,1998-04-05,1998-05-18,1998-05-19,Success (main peak),8850,4,0,1,0,TRUE,Asian Trekking
EVER98121,EVER,Everest,1998,Spring,1998-04-14,1998-04-26,NA,"Illness, AMS, exhaustion, or frostbite",7800,1,0,1,0,FALSE,Cosmo Treks
EVER98107,EVER,Everest,1998,Spring,1998-04-02,1998-05-18,1998-05-22,Success (main peak),8850,23,2,0,0,TRUE,Asian Trekking
CHOY98114,CHOY,Cho Oyu,1998,Spring,1998-05-10,1998-05-23,1998-05-30,Success (main peak),8188,10,0,0,0,FALSE,None
EVER98114,EVER,Everest,1998,Spring,1998-04-10,1998-05-25,NA,Success (main peak),8850,8,0,4,0,TRUE,Great Escapes Trekking
EVER98123,EVER,Everest,1998,Spring,1998-04-15,1998-05-24,1998-05-31,Success (main peak),8850,8,0,5,0,TRUE,Sherpa Cooperative Trekking (SCT)
EVER98127,EVER,Everest,1998,Spring,1998-04-16,1998-05-24,1998-06-01,"Illness, AMS, exhaustion, or frostbite",7700,1,0,0,0,FALSE,Asian Trekking
EVER98132,EVER,Everest,1998,Spring,1998-05-04,1998-05-26,NA,Accident (death or serious injury),7400,1,1,0,0,FALSE,Asian Trekking
EVER98124,EVER,Everest,1998,Spring,1998-04-15,1998-05-25,1998-06-01,Success (main peak),8850,2,0,2,0,TRUE,Asian Trekking
EVER98129,EVER,Everest,1998,Spring,1998-04-19,1998-05-18,1998-05-28,Success (main peak),8850,12,0,6,0,TRUE,Cosmo Treks
EVER98115,EVER,Everest,1998,Spring,1998-04-10,1998-05-18,1998-05-24,Success (main peak),8850,11,0,12,0,TRUE,Rolwaling Treks
EVER98117,EVER,Everest,1998,Spring,1998-04-11,1998-05-18,1998-05-24,Success (main peak),8850,13,0,8,0,TRUE,Asian Trekking
EVER98104,EVER,Everest,1998,Spring,1998-03-27,1998-05-19,1998-05-24,Success (main peak),8850,24,0,0,0,TRUE,None
EVER98105,EVER,Everest,1998,Spring,1998-03-28,1998-05-14,1998-05-24,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7500,7,0,3,0,FALSE,Asian Trekking
EVER98119,EVER,Everest,1998,Spring,1998-04-13,1998-05-07,1998-05-22,"Bad weather (storms, high winds)",8350,1,0,0,0,FALSE,Thamserku Trekking
EVER98122,EVER,Everest,1998,Spring,1998-04-14,1998-05-26,NA,"Illness, AMS, exhaustion, or frostbite",8500,10,0,0,0,TRUE,Nepal Trekking & Expeditions
EVER98125,EVER,Everest,1998,Spring,1998-04-15,1998-05-25,NA,Success (main peak),8850,1,1,1,0,TRUE,Asian Trekking
EVER98126,EVER,Everest,1998,Spring,1998-04-15,1998-05-19,1998-06-01,"Illness, AMS, exhaustion, or frostbite",8300,1,0,1,0,FALSE,Asian Trekking
EVER98131,EVER,Everest,1998,Spring,1998-04-24,1998-05-26,1998-05-28,Success (main peak),8850,4,0,0,0,TRUE,Thamserku Trekking
EVER98120,EVER,Everest,1998,Spring,1998-04-13,1998-05-19,1998-06-01,Success (main peak),8850,8,0,1,0,FALSE,Thamserku Trekking
LHOT98102,LHOT,Lhotse,1998,Spring,1998-04-04,1998-05-18,1998-05-30,Success (main peak),8516,6,0,2,0,TRUE,Arun Treks
LHOT98101,LHOT,Lhotse,1998,Spring,1998-03-30,1998-05-17,NA,"Illness, AMS, exhaustion, or frostbite",8485,1,0,0,0,FALSE,Sea to Summit Trekking
EVER98102,EVER,Everest,1998,Spring,1998-03-24,1998-05-25,1998-05-26,Success (main peak),8850,1,0,1,0,TRUE,Asian Trekking
LHOT98103,LHOT,Lhotse,1998,Spring,1998-04-19,1998-05-17,1998-05-19,Success (main peak),8516,3,0,1,0,FALSE,Khumbi-ila Mt. & Trekking
EVER98112,EVER,Everest,1998,Spring,1998-04-06,1998-05-20,1998-05-26,Success (main peak),8850,17,0,8,0,TRUE,Thamserku Trekking
DHA198102,DHA1,Dhaulagiri I,1998,Spring,1998-04-08,1998-04-22,NA,Accident (death or serious injury),7000,1,1,1,1,FALSE,Asian Trekking
EVER98101,EVER,Everest,1998,Spring,1998-02-11,1998-05-19,1998-05-26,"Illness, AMS, exhaustion, or frostbite",8300,1,0,0,0,FALSE,Arun Treks
EVER98130,EVER,Everest,1998,Spring,1998-04-19,1998-05-19,1998-05-22,"Bad weather (storms, high winds)",8200,2,0,2,0,FALSE,International Trekkers (Intrek Asia)
EVER98109,EVER,Everest,1998,Spring,1998-04-04,1998-05-26,1998-05-29,Success (main peak),8850,9,0,9,0,TRUE,Arun Treks
EVER98111,EVER,Everest,1998,Spring,1998-04-05,1998-05-19,1998-05-23,"Bad weather (storms, high winds)",8748,2,0,3,0,TRUE,Himalaya Expeditions
EVER98108,EVER,Everest,1998,Spring,1998-04-03,1998-05-20,1998-05-29,Success (main peak),8850,8,0,9,0,TRUE,Great Escapes Trekking
EVER98103,EVER,Everest,1998,Spring,1998-03-25,1998-05-25,1998-05-29,Success (main peak),8850,11,0,14,0,TRUE,Chomalhari Trekking
EVER98128,EVER,Everest,1998,Spring,1998-04-17,1998-05-20,1998-05-25,Success (main peak),8850,14,0,15,0,TRUE,Wilderness Experience
