digit_position,digit
96594,8
96595,9
96596,1
96597,5
96598,9
96599,1
96600,4
96601,4
96602,1
96603,5
96604,2
96605,0
96606,0
96607,3
96608,2
96609,2
96610,8
96611,3
96612,8
96613,7
96614,8
96615,7
96616,7
96617,3
96618,4
96619,8
96620,5
96621,1
96622,3
96623,0
96624,9
96625,7
96626,9
96627,0
96628,8
96629,1
96630,0
96631,1
96632,9
96633,1
96634,2
96635,9
96636,2
96637,6
96638,7
96639,2
96640,2
96641,7
96642,1
96643,0
96644,3
96645,7
96646,7
96647,8
96648,8
96649,9
96650,8
96651,0
96652,5
96653,3
96654,9
96655,6
96656,4
96657,1
96658,5
96659,6
96660,3
96661,6
96662,2
96663,3
96664,6
96665,4
96666,1
96667,6
96668,9
96669,1
96670,5
96671,4
96672,9
96673,8
96674,5
96675,7
96676,6
96677,8
96678,4
96679,0
96680,8
96681,3
96682,9
96683,8
96684,4
96685,6
96686,8
96687,8
96688,6
96689,1
96690,6
96691,8
96692,4
96693,3
96694,7
96695,5
96696,4
96697,0
96698,7
96699,0
96700,6
96701,5
96702,1
96703,2
96704,1
96705,0
96706,3
96707,9
96708,0
96709,6
96710,2
96711,5
96712,0
96713,6
96714,1
96715,2
96716,8
96717,1
96718,0
96719,7
96720,6
96721,6
96722,3
96723,7
96724,9
96725,9
96726,0
96727,4
96728,7
96729,9
96730,0
96731,8
96732,8
96733,7
96734,9
96735,6
96736,7
96737,4
96738,7
96739,7
96740,8
96741,0
96742,6
96743,9
96744,7
96745,3
96746,8
96747,4
96748,7
96749,3
96750,1
96751,7
96752,0
96753,4
96754,7
96755,5
96756,2
96757,5
96758,3
96759,4
96760,4
96761,2
96762,1
96763,5
96764,6
96765,3
96766,9
96767,0
96768,3
96769,8
96770,7
96771,2
96772,0
96773,1
96774,2
96775,3
96776,8
96777,8
96778,0
96779,6
96780,3
96781,2
96782,3
96783,6
96784,8
96785,8
96786,0
96787,3
96788,7
96789,0
96790,1
96791,7
96792,9
96793,4
96794,9
96795,3
96796,0
96797,8
96798,9
96799,5
96800,4
96801,9
96802,0
96803,0
96804,7
96805,7
96806,6
96807,3
96808,3
96809,1
96810,5
96811,2
96812,3
96813,0
96814,6
96815,3
96816,5
96817,4
96818,8
96819,3
96820,7
96821,4
96822,2
96823,5
96824,6
96825,8
96826,1
96827,6
96828,6
96829,5
96830,3
96831,3
96832,6
96833,1
96834,6
96835,0
96836,6
96837,6
96838,4
96839,1
96840,9
96841,8
96842,0
96843,0
96844,3
96845,0
96846,1
96847,8
96848,8
96849,2
96850,8
96851,7
96852,1
96853,2
96854,3
96855,7
96856,6
96857,7
96858,4
96859,8
96860,1
96861,8
96862,9
96863,8
96864,3
96865,3
96866,0
96867,2
96868,4
96869,6
96870,8
96871,3
96872,6
96873,3
96874,7
96875,1
96876,4
96877,8
96878,8
96879,3
96880,0
96881,9
96882,2
96883,5
96884,9
96885,2
96886,8
96887,3
96888,3
96889,7
96890,5
96891,9
96892,0
96893,2
96894,2
96895,7
96896,8
96897,9
96898,4
96899,2
96900,5
96901,8
96902,8
96903,0
96904,6
96905,0
96906,0
96907,8
96908,7
96909,2
96910,8
96911,6
96912,0
96913,3
96914,8
96915,8
96916,5
96917,9
96918,1
96919,6
96920,8
96921,8
96922,4
96923,9
96924,7
96925,3
96926,0
96927,6
96928,9
96929,3
96930,9
96931,4
96932,8
96933,0
96934,2
96935,0
96936,5
96937,1
96938,1
96939,2
96940,2
96941,1
96942,7
96943,6
96944,6
96945,3
96946,5
96947,9
96948,1
96949,3
96950,8
96951,2
96952,5
96953,1
96954,5
96955,2
96956,4
96957,2
96958,7
96959,8
96960,6
96961,7
96962,0
96963,0
96964,9
96965,4
96966,4
96967,0
96968,6
96969,9
96970,4
96971,2
96972,3
96973,5
96974,5
96975,1
96976,2
96977,0
96978,2
96979,0
96980,1
96981,5
96982,6
96983,8
96984,3
96985,7
96986,7
96987,7
96988,7
96989,8
96990,8
96991,5
96992,1
96993,8
96994,2
96995,4
96996,6
96997,7
96998,0
96999,0
97000,2
97001,5
97002,6
97003,5
97004,1
97005,7
97006,0
97007,8
97008,5
97009,0
97010,9
97011,2
97012,4
97013,9
97014,6
97015,2
97016,3
97017,7
97018,4
97019,7
97020,7
97021,2
97022,6
97023,8
97024,1
97025,3
97026,6
97027,9
97028,4
97029,2
97030,8
97031,4
97032,3
97033,5
97034,0
97035,0
97036,6
97037,2
97038,9
97039,3
97040,8
97041,8
97042,1
97043,4
97044,4
97045,2
97046,9
97047,9
97048,8
97049,7
97050,9
97051,0
97052,5
97053,3
97054,0
97055,1
97056,0
97057,5
97058,6
97059,2
97060,1
97061,7
97062,3
97063,7
97064,5
97065,4
97066,5
97067,9
97068,1
97069,8
97070,2
97071,6
97072,7
97073,9
97074,9
97075,7
97076,3
97077,2
97078,1
97079,7
97080,7
97081,3
97082,5
97083,0
97084,2
97085,9
97086,3
97087,6
97088,8
97089,9
97090,2
97091,8
97092,0
97093,6
97094,5
97095,2
97096,1
97097,0
97098,0
97099,2
97100,5
97101,3
97102,9
97103,6
97104,2
97105,6
97106,8
97107,8
97108,0
97109,7
97110,4
97111,9
97112,8
97113,0
97114,9
97115,2
97116,6
97117,4
97118,3
97119,4
97120,5
97121,8
97122,0
97123,1
97124,1
97125,6
97126,5
97127,5
97128,7
97129,1
97130,5
97131,8
97132,8
97133,6
97134,7
97135,0
97136,0
97137,4
97138,4
97139,3
97140,5
97141,0
97142,3
97143,9
97144,7
97145,6
97146,5
97147,0
97148,5
97149,3
97150,2
97151,3
97152,4
97153,7
97154,8
97155,2
97156,8
97157,7
97158,3
97159,2
97160,7
97161,3
97162,6
97163,8
97164,8
97165,4
97166,0
97167,8
97168,6
97169,3
97170,5
97171,4
97172,0
97173,0
97174,0
97175,2
97176,7
97177,4
97178,0
97179,6
97180,7
97181,6
97182,7
97183,8
97184,3
97185,8
97186,2
97187,1
97188,9
97189,6
97190,3
97191,5
97192,2
97193,2
97194,2
97195,2
97196,6
97197,5
97198,3
97199,9
97200,2
97201,9
97202,0
97203,9
97204,3
97205,9
97206,8
97207,0
97208,7
97209,3
97210,6
97211,7
97212,3
97213,9
97214,1
97215,3
97216,6
97217,4
97218,0
97219,8
97220,2
97221,8
97222,9
97223,8
97224,7
97225,2
97226,2
97227,0
97228,1
97229,7
97230,7
97231,7
97232,6
97233,7
97234,4
97235,7
97236,1
97237,6
97238,8
97239,1
97240,1
97241,8
97242,1
97243,9
97244,5
97245,8
97246,5
97247,6
97248,1
97249,3
97250,3
97251,7
97252,2
97253,1
97254,5
97255,8
97256,3
97257,1
97258,1
97259,9
97260,0
97261,5
97262,4
97263,6
97264,8
97265,2
97266,9
97267,3
97268,6
97269,0
97270,8
97271,3
97272,2
97273,3
97274,6
97275,9
97276,7
97277,6
97278,1
97279,1
97280,3
97281,4
97282,5
97283,0
97284,2
97285,8
97286,1
97287,7
97288,5
97289,7
97290,8
97291,3
97292,0
97293,2
97294,0
97295,2
97296,9
97297,3
97298,4
97299,8
97300,4
97301,5
97302,9
97303,8
97304,2
97305,9
97306,2
97307,5
97308,0
97309,0
97310,0
97311,8
97312,9
97313,5
97314,6
97315,8
97316,2
97317,6
97318,3
97319,0
97320,2
97321,7
97322,1
97323,2
97324,6
97325,3
97326,2
97327,9
97328,5
97329,8
97330,6
97331,6
97332,2
97333,9
97334,2
97335,1
97336,4
97337,7
97338,6
97339,5
97340,3
97341,1
97342,4
97343,2
97344,2
97345,3
97346,3
97347,3
97348,5
97349,1
97350,7
97351,9
97352,3
97353,0
97354,9
97355,3
97356,3
97357,8
97358,7
97359,9
97360,5
97361,1
97362,3
97363,5
97364,7
97365,0
97366,9
97367,5
97368,3
97369,4
97370,6
97371,3
97372,7
97373,7
97374,1
97375,8
97376,3
97377,6
97378,8
97379,4
97380,0
97381,9
97382,2
97383,4
97384,4
97385,4
97386,4
97387,2
97388,2
97389,0
97390,9
97391,6
97392,3
97393,1
97394,9
97395,3
97396,3
97397,1
97398,2
97399,9
97400,5
97401,6
97402,2
97403,0
97404,3
97405,0
97406,5
97407,5
97408,7
97409,5
97410,5
97411,1
97412,7
97413,3
97414,4
97415,0
97416,0
97417,6
97418,7
97419,9
97420,7
97421,3
97422,7
97423,4
97424,0
97425,6
97426,1
97427,4
97428,1
97429,6
97430,2
97431,1
97432,0
97433,7
97434,9
97435,2
97436,3
97437,6
97438,3
97439,3
97440,4
97441,2
97442,3
97443,8
97444,0
97445,5
97446,6
97447,4
97448,6
97449,8
97450,5
97451,0
97452,0
97453,9
97454,2
97455,0
97456,3
97457,7
97458,1
97459,6
97460,7
97461,1
97462,5
97463,2
97464,6
97465,4
97466,2
97467,5
97468,5
97469,6
97470,3
97471,7
97472,1
97473,8
97474,5
97475,3
97476,8
97477,8
97478,9
97479,5
97480,7
97481,1
97482,4
97483,1
97484,6
97485,4
97486,1
97487,9
97488,7
97489,7
97490,2
97491,3
97492,8
97493,7
97494,4
97495,2
97496,2
97497,6
97498,1
97499,0
97500,5
97501,9
97502,6
97503,6
97504,6
97505,7
97506,3
97507,9
97508,6
97509,9
97510,9
97511,7
97512,1
97513,7
97514,3
97515,1
97516,6
97517,8
97518,1
97519,6
97520,9
97521,4
97522,1
97523,5
97524,4
97525,3
97526,5
97527,0
97528,9
97529,5
97530,2
97531,8
97532,3
97533,1
97534,9
97535,3
97536,5
97537,5
97538,6
97539,4
97540,1
97541,7
97542,7
97543,0
97544,5
97545,6
97546,6
97547,8
97548,6
97549,2
97550,2
97551,2
97552,1
97553,5
97554,2
97555,1
97556,7
97557,9
97558,9
97559,1
97560,1
97561,5
97562,1
97563,3
97564,5
97565,5
97566,6
97567,3
97568,9
97569,7
97570,0
97571,7
97572,1
97573,4
97574,3
97575,3
97576,1
97577,2
97578,8
97579,9
97580,3
97581,6
97582,5
97583,7
97584,5
97585,5
97586,3
97587,8
97588,4
97589,4
97590,6
97591,4
97592,8
97593,3
97594,2
97595,6
97596,2
97597,0
97598,1
97599,2
97600,0
97601,6
97602,4
97603,2
97604,4
97605,3
97606,3
97607,8
97608,0
97609,1
97610,6
97611,9
97612,5
97613,5
97614,8
97615,6
97616,2
97617,6
97618,9
97619,8
97620,5
97621,6
97622,1
97623,0
97624,2
97625,2
97626,4
97627,6
97628,0
97629,6
97630,4
97631,6
97632,0
97633,6
97634,9
97635,3
97636,3
97637,0
97638,7
97639,9
97640,3
97641,8
97642,4
97643,7
97644,8
97645,5
97646,8
97647,8
97648,1
97649,4
97650,3
97651,6
97652,7
97653,4
97654,0
97655,7
97656,0
97657,0
97658,0
97659,5
97660,9
97661,9
97662,7
97663,6
97664,9
97665,7
97666,0
97667,3
97668,6
97669,4
97670,9
97671,0
97672,1
97673,9
97674,2
97675,7
97676,3
97677,3
97678,2
97679,8
97680,8
97681,2
97682,6
97683,1
97684,3
97685,5
97686,3
97687,2
97688,9
97689,3
97690,6
97691,3
97692,1
97693,1
97694,2
97695,4
97696,0
97697,3
97698,6
97699,5
97700,0
97701,6
97702,9
97703,8
97704,6
97705,5
97706,2
97707,1
97708,6
97709,0
97710,6
97711,3
97712,8
97713,9
97714,8
97715,7
97716,2
97717,5
97718,0
97719,2
97720,6
97721,7
97722,2
97723,3
97724,8
97725,0
97726,8
97727,7
97728,4
97729,0
97730,3
97731,3
97732,9
97733,6
97734,7
97735,4
97736,4
97737,3
97738,9
97739,7
97740,8
97741,3
97742,0
97743,2
97744,5
97745,8
97746,2
97747,9
97748,6
97749,8
97750,9
97751,4
97752,2
97753,5
97754,6
97755,8
97756,9
97757,6
97758,7
97759,4
97760,1
97761,8
97762,6
97763,4
97764,3
97765,3
97766,6
97767,1
97768,3
97769,4
97770,9
97771,7
97772,9
97773,4
97774,7
97775,5
97776,2
97777,4
97778,5
97779,5
97780,2
97781,6
97782,2
97783,9
97784,1
97785,4
97786,2
97787,6
97788,5
97789,2
97790,2
97791,8
97792,4
97793,2
97794,4
97795,1
97796,9
97797,2
97798,4
97799,3
97800,0
97801,8
97802,3
97803,3
97804,8
97805,8
97806,1
97807,0
97808,3
97809,5
97810,8
97811,0
97812,0
97813,5
97814,3
97815,7
97816,8
97817,7
97818,0
97819,2
97820,3
97821,9
97822,9
97823,9
97824,5
97825,4
97826,2
97827,1
97828,7
97829,2
97830,1
97831,1
97832,3
97833,6
97834,8
97835,6
97836,5
97837,5
97838,0
97839,2
97840,7
97841,5
97842,3
97843,4
97844,1
97845,3
97846,6
97847,2
97848,2
97849,1
97850,1
97851,6
97852,9
97853,3
97854,1
97855,4
97856,0
97857,6
97858,9
97859,4
97860,6
97861,6
97862,9
97863,5
97864,1
97865,3
97866,1
97867,8
97868,6
97869,9
97870,2
97871,8
97872,1
97873,0
97874,2
97875,5
97876,7
97877,4
97878,7
97879,9
97880,5
97881,9
97882,8
97883,5
97884,6
97885,0
97886,5
97887,1
97888,4
97889,5
97890,0
97891,0
97892,5
97893,0
97894,2
97895,1
97896,7
97897,1
97898,5
97899,9
97900,1
97901,3
97902,3
97903,1
97904,7
97905,7
97906,5
97907,1
97908,6
97909,0
97910,9
97911,9
97912,5
97913,7
97914,8
97915,6
97916,5
97917,5
97918,5
97919,1
97920,9
97921,8
97922,1
97923,8
97924,8
97925,6
97926,1
97927,9
97928,3
97929,2
97930,1
97931,1
97932,2
97933,8
97934,2
97935,1
97936,1
97937,0
97938,7
97939,0
97940,9
97941,4
97942,4
97943,2
97944,2
97945,8
97946,7
97947,2
97948,4
97949,0
97950,4
97951,4
97952,2
97953,4
97954,8
97955,1
97956,1
97957,5
97958,3
97959,4
97960,0
97961,6
97962,0
97963,5
97964,5
97965,8
97966,9
97967,5
97968,9
97969,5
97970,8
97971,3
97972,5
97973,5
97974,8
97975,1
97976,5
97977,2
97978,3
97979,2
97980,0
97981,1
97982,2
97983,1
97984,8
97985,4
97986,6
97987,0
97988,5
97989,8
97990,2
97991,0
97992,5
97993,6
97994,3
97995,5
97996,9
97997,2
97998,6
97999,9
98000,9
98001,3
98002,0
98003,3
98004,4
98005,7
98006,8
98007,8
98008,5
98009,1
98010,1
98011,3
98012,2
98013,0
98014,6
98015,8
98016,6
98017,2
98018,6
98019,6
98020,2
98021,7
98022,5
98023,8
98024,8
98025,7
98026,7
98027,1
98028,4
98029,4
98030,6
98031,0
98032,3
98033,5
98034,9
98035,9
98036,6
98037,6
98038,5
98039,6
98040,1
98041,0
98042,8
98043,4
98044,3
98045,0
98046,7
98047,2
98048,5
98049,6
98050,9
98051,6
98052,5
98053,0
98054,0
98055,5
98056,6
98057,3
98058,0
98059,6
98060,4
98061,4
98062,8
98063,9
98064,1
98065,8
98066,7
98067,5
98068,9
98069,9
98070,4
98071,6
98072,6
98073,5
98074,9
98075,6
98076,7
98077,7
98078,2
98079,8
98080,4
98081,7
98082,1
98083,7
98084,1
98085,5
98086,3
98087,9
98088,5
98089,7
98090,3
98091,6
98092,1
98093,2
98094,1
98095,0
98096,8
98097,1
98098,8
98099,0
98100,8
98101,4
98102,1
98103,5
98104,4
98105,7
98106,2
98107,7
98108,3
98109,1
98110,4
98111,2
98112,6
98113,6
98114,1
98115,7
98116,4
98117,8
98118,9
98119,3
98120,3
98121,1
98122,3
98123,4
98124,1
98125,7
98126,4
98127,6
98128,3
98129,2
98130,6
98131,6
98132,2
98133,3
98134,5
98135,4
98136,2
98137,2
98138,2
98139,0
98140,7
98141,2
98142,6
98143,0
98144,0
98145,1
98146,4
98147,6
98148,0
98149,1
98150,2
98151,7
98152,0
98153,1
98154,2
98155,0
98156,6
98157,9
98158,3
98159,4
98160,6
98161,3
98162,9
98163,5
98164,2
98165,0
98166,5
98167,6
98168,4
98169,4
98170,4
98171,5
98172,5
98173,4
98174,3
98175,2
98176,9
98177,1
98178,6
98179,6
98180,2
98181,9
98182,8
98183,6
98184,6
98185,6
98186,0
98187,7
98188,8
98189,3
98190,0
98191,8
98192,9
98193,0
98194,6
98195,8
98196,1
98197,1
98198,8
98199,7
98200,9
98201,0
98202,0
98203,9
98204,0
98205,8
98206,1
98207,5
98208,2
98209,9
98210,5
98211,0
98212,6
98213,3
98214,6
98215,2
98216,6
98217,7
98218,8
98219,2
98220,0
98221,7
98222,5
98223,6
98224,1
98225,4
98226,3
98227,8
98228,8
98229,8
98230,1
98231,5
98232,7
98233,8
98234,1
98235,3
98236,5
98237,1
98238,1
98239,3
98240,4
98241,6
98242,9
98243,5
98244,3
98245,6
98246,6
98247,3
98248,0
98249,3
98250,8
98251,7
98252,8
98253,4
98254,1
98255,2
98256,0
98257,9
98258,2
98259,3
98260,4
98261,6
98262,9
98263,4
98264,2
98265,8
98266,6
98267,8
98268,7
98269,3
98270,0
98271,8
98272,3
98273,9
98274,3
98275,2
98276,0
98277,4
98278,3
98279,2
98280,3
98281,3
98282,3
98283,8
98284,7
98285,2
98286,7
98287,7
98288,5
98289,4
98290,9
98291,6
98292,8
98293,0
98294,5
98295,2
98296,1
98297,0
98298,3
98299,0
98300,2
98301,8
98302,2
98303,1
98304,5
98305,4
98306,4
98307,3
98308,2
98309,4
98310,7
98311,2
98312,3
98313,3
98314,8
98315,8
98316,8
98317,4
98318,5
98319,2
98320,1
98321,5
98322,3
98323,4
98324,3
98325,7
98326,2
98327,7
98328,2
98329,5
98330,0
98331,1
98332,2
98333,8
98334,5
98335,8
98336,9
98337,7
98338,4
98339,7
98340,6
98341,9
98342,1
98343,4
98344,6
98345,0
98346,8
98347,0
98348,8
98349,3
98350,1
98351,4
98352,4
98353,0
98354,4
98355,1
98356,2
98357,5
98358,8
98359,6
98360,8
98361,1
98362,8
98363,1
98364,5
98365,4
98366,0
98367,0
98368,4
98369,9
98370,1
98371,8
98372,7
98373,7
98374,7
98375,2
98376,2
98377,8
98378,7
98379,8
98380,6
98381,9
98382,8
98383,0
98384,1
98385,8
98386,5
98387,3
98388,4
98389,5
98390,4
98391,5
98392,3
98393,7
98394,0
98395,0
98396,6
98397,5
98398,2
98399,6
98400,6
98401,5
98402,5
98403,6
98404,4
98405,9
98406,1
98407,7
98408,0
98409,9
98410,1
98411,5
98412,4
98413,2
98414,9
98415,5
98416,2
98417,2
98418,7
98419,5
98420,6
98421,7
98422,0
98423,9
98424,2
98425,2
98426,2
98427,2
98428,1
98429,7
98430,4
98431,7
98432,4
98433,1
98434,1
98435,2
98436,0
98437,6
98438,2
98439,7
98440,2
98441,0
98442,6
98443,5
98444,6
98445,6
98446,2
98447,2
98448,9
98449,8
98450,9
98451,8
98452,0
98453,6
98454,0
98455,3
98456,2
98457,8
98458,9
98459,1
98460,6
98461,7
98462,2
98463,0
98464,6
98465,8
98466,7
98467,4
98468,3
98469,6
98470,5
98471,4
98472,9
98473,4
98474,8
98475,2
98476,4
98477,6
98478,1
98479,0
98480,8
98481,6
98482,9
98483,7
98484,3
98485,6
98486,7
98487,2
98488,2
98489,5
98490,5
98491,4
98492,7
98493,4
98494,0
98495,4
98496,8
98497,1
98498,2
98499,8
98500,8
98501,9
98502,2
98503,4
98504,2
98505,4
98506,7
98507,1
98508,8
98509,5
98510,4
98511,3
98512,2
98513,3
98514,6
98515,0
98516,5
98517,7
98518,5
98519,3
98520,4
98521,1
98522,1
98523,6
98524,7
98525,2
98526,8
98527,5
98528,0
98529,7
98530,5
98531,7
98532,5
98533,5
98534,2
98535,0
98536,5
98537,7
98538,1
98539,3
98540,1
98541,1
98542,5
98543,6
98544,6
98545,9
98546,7
98547,9
98548,5
98549,4
98550,5
98551,8
98552,4
98553,8
98554,8
98555,7
98556,3
98557,9
98558,8
98559,7
98560,4
98561,2
98562,2
98563,2
98564,8
98565,1
98566,3
98567,5
98568,8
98569,8
98570,7
98571,9
98572,8
98573,5
98574,8
98575,4
98576,0
98577,7
98578,8
98579,3
98580,1
98581,3
98582,5
98583,0
98584,6
98585,0
98586,5
98587,4
98588,8
98589,2
98590,9
98591,0
98592,5
98593,5
98594,1
98595,4
98596,8
98597,2
98598,7
98599,8
98600,5
98601,2
98602,9
98603,4
98604,8
98605,9
98606,1
98607,1
98608,2
98609,1
98610,9
98611,0
98612,5
98613,3
98614,8
98615,3
98616,1
98617,9
98618,5
98619,6
98620,2
98621,4
98622,2
98623,2
98624,8
98625,7
98626,1
98627,9
98628,4
98629,8
98630,4
98631,7
98632,5
98633,9
98634,4
98635,0
98636,7
98637,8
98638,5
98639,9
98640,3
98641,9
98642,8
98643,0
98644,4
98645,7
98646,9
98647,0
98648,1
98649,0
98650,9
98651,4
98652,1
98653,9
98654,4
98655,0
98656,7
98657,0
98658,6
98659,7
98660,1
98661,7
98662,6
98663,4
98664,4
98665,3
98666,9
98667,0
98668,3
98669,2
98670,7
98671,3
98672,0
98673,7
98674,1
98675,2
98676,1
98677,3
98678,5
98679,8
98680,8
98681,7
98682,3
98683,8
98684,5
98685,0
98686,4
98687,9
98688,9
98689,9
98690,3
98691,6
98692,3
98693,8
98694,8
98695,3
98696,8
98697,2
98698,0
98699,5
98700,5
98701,0
98702,1
98703,6
98704,8
98705,3
98706,4
98707,0
98708,2
98709,7
98710,7
98711,7
98712,4
98713,9
98714,6
98715,0
98716,7
98717,0
98718,2
98719,7
98720,6
98721,8
98722,4
98723,4
98724,8
98725,8
98726,0
98727,2
98728,8
98729,1
98730,9
98731,1
98732,2
98733,2
98734,2
98735,0
98736,6
98737,3
98738,6
98739,8
98740,8
98741,8
98742,6
98743,3
98744,6
98745,8
98746,1
98747,1
98748,0
98749,4
98750,3
98751,5
98752,6
98753,9
98754,5
98755,2
98756,9
98757,3
98758,0
98759,0
98760,6
98761,5
98762,2
98763,1
98764,9
98765,5
98766,5
98767,2
98768,8
98769,2
98770,6
98771,1
98772,5
98773,2
98774,6
98775,9
98776,9
98777,1
98778,2
98779,7
98780,1
98781,6
98782,3
98783,7
98784,2
98785,7
98786,7
98787,3
98788,8
98789,8
98790,4
98791,1
98792,8
98793,9
98794,9
98795,3
98796,2
98797,8
98798,7
98799,1
98800,3
98801,0
98802,5
98803,6
98804,3
98805,4
98806,6
98807,4
98808,6
98809,8
98810,8
98811,2
98812,2
98813,7
98814,3
98815,9
98816,8
98817,2
98818,8
98819,8
98820,7
98821,6
98822,3
98823,1
98824,9
98825,8
98826,6
98827,4
98828,5
98829,7
98830,0
98831,9
98832,8
98833,3
98834,6
98835,3
98836,0
98837,8
98838,9
98839,1
98840,7
98841,7
98842,8
98843,6
98844,4
98845,8
98846,7
98847,0
98848,8
98849,6
98850,6
98851,7
98852,6
98853,1
98854,8
98855,5
98856,4
98857,8
98858,5
98859,6
98860,8
98861,0
98862,0
98863,4
98864,7
98865,6
98866,7
98867,2
98868,5
98869,5
98870,2
98871,6
98872,7
98873,5
98874,4
98875,1
98876,4
98877,7
98878,4
98879,2
98880,8
98881,5
98882,1
98883,0
98884,2
98885,8
98886,1
98887,4
98888,5
98889,8
98890,0
98891,7
98892,4
98893,0
98894,3
98895,1
98896,5
98897,2
98898,9
98899,9
98900,2
98901,1
98902,9
98903,7
98904,8
98905,1
98906,4
98907,5
98908,5
98909,7
98910,7
98911,5
98912,6
98913,8
98914,4
98915,3
98916,6
98917,8
98918,1
98919,1
98920,1
98921,0
98922,1
98923,8
98924,5
98925,3
98926,1
98927,7
98928,4
98929,9
98930,8
98931,1
98932,6
98933,7
98934,0
98935,1
98936,6
98937,4
98938,2
98939,6
98940,6
98941,4
98942,7
98943,8
98944,8
98945,4
98946,0
98947,9
98948,0
98949,2
98950,6
98951,2
98952,6
98953,8
98954,2
98955,8
98956,2
98957,4
98958,4
98959,4
98960,8
98961,2
98962,5
98963,8
98964,0
98965,2
98966,7
98967,5
98968,3
98969,2
98970,0
98971,9
98972,4
98973,5
98974,4
98975,9
98976,9
98977,1
98978,5
98979,1
98980,0
98981,4
98982,5
98983,1
98984,8
98985,5
98986,1
98987,7
98988,7
98989,1
98990,6
98991,5
98992,4
98993,6
98994,3
98995,1
98996,1
98997,8
98998,0
98999,4
99000,9
99001,0
99002,4
99003,5
99004,6
99005,7
99006,9
99007,8
99008,5
99009,7
99010,1
99011,3
99012,2
99013,5
99014,7
99015,5
99016,2
99017,8
99018,1
99019,1
99020,7
99021,9
99022,1
99023,3
99024,6
99025,5
99026,6
99027,2
99028,7
99029,8
99030,1
99031,5
99032,8
99033,1
99034,1
99035,1
99036,2
99037,8
99038,8
99039,8
99040,1
99041,6
99042,5
99043,6
99044,2
99045,2
99046,8
99047,5
99048,8
99049,7
99050,6
99051,0
99052,3
99053,0
99054,8
99055,7
99056,5
99057,9
99058,7
99059,4
99060,9
99061,6
99062,3
99063,8
99064,4
99065,9
99066,4
99067,3
99068,5
99069,2
99070,7
99071,5
99072,6
99073,7
99074,6
99075,6
99076,1
99077,2
99078,1
99079,6
99080,8
99081,9
99082,5
99083,9
99084,2
99085,6
99086,1
99087,4
99088,8
99089,5
99090,0
99091,3
99092,0
99093,7
99094,8
99095,5
99096,3
99097,6
99098,2
99099,0
99100,4
99101,5
99102,2
99103,7
99104,4
99105,5
99106,0
99107,7
99108,7
99109,5
99110,2
99111,9
99112,5
99113,0
99114,6
99115,3
99116,1
99117,0
99118,1
99119,2
99120,4
99121,8
99122,0
99123,3
99124,4
99125,1
99126,8
99127,0
99128,4
99129,5
99130,8
99131,4
99132,0
99133,5
99134,9
99135,4
99136,3
99137,2
99138,9
99139,2
99140,6
99141,0
99142,7
99143,9
99144,8
99145,5
99146,4
99147,4
99148,3
99149,5
99150,6
99151,2
99152,0
99153,0
99154,9
99155,3
99156,7
99157,0
99158,8
99159,0
99160,9
99161,1
99162,8
99163,2
99164,1
99165,5
99166,2
99167,3
99168,9
99169,2
99170,0
99171,3
99172,7
99173,1
99174,7
99175,9
99176,0
99177,6
99178,7
99179,8
99180,1
99181,2
99182,1
99183,9
99184,9
99185,2
99186,2
99187,8
99188,0
99189,4
99190,9
99191,6
99192,0
99193,6
99194,9
99195,7
99196,3
99197,8
99198,2
99199,3
99200,8
99201,7
99202,4
99203,3
99204,3
99205,1
99206,2
99207,6
99208,2
99209,6
99210,7
99211,3
99212,0
99213,3
99214,0
99215,6
99216,7
99217,9
99218,5
99219,9
99220,4
99221,3
99222,9
99223,6
99224,0
99225,9
99226,5
99227,4
99228,9
99229,5
99230,7
99231,1
99232,8
99233,9
99234,5
99235,7
99236,7
99237,2
99238,1
99239,7
99240,9
99241,1
99242,5
99243,5
99244,9
99245,7
99246,3
99247,0
99248,0
99249,5
99250,8
99251,8
99252,6
99253,9
99254,3
99255,6
99256,4
99257,6
99258,8
99259,4
99260,5
99261,5
99262,7
99263,6
99264,6
99265,7
99266,6
99267,0
99268,9
99269,2
99270,4
99271,5
99272,0
99273,9
99274,0
99275,6
99276,0
99277,8
99278,8
99279,2
99280,0
99281,2
99282,2
99283,1
99284,2
99285,2
99286,3
99287,5
99288,7
99289,1
99290,9
99291,2
99292,5
99293,4
99294,5
99295,3
99296,6
99297,7
99298,1
99299,5
99300,1
99301,9
99302,1
99303,8
99304,3
99305,4
99306,8
99307,7
99308,2
99309,5
99310,8
99311,7
99312,4
99313,2
99314,3
99315,9
99316,1
99317,9
99318,4
99319,1
99320,0
99321,8
99322,9
99323,0
99324,4
99325,4
99326,4
99327,1
99328,1
99329,5
99330,9
99331,5
99332,9
99333,9
99334,3
99335,2
99336,7
99337,6
99338,0
99339,0
99340,4
99341,4
99342,5
99343,0
99344,6
99345,5
99346,5
99347,6
99348,2
99349,0
99350,6
99351,4
99352,6
99353,1
99354,1
99355,6
99356,4
99357,6
99358,5
99359,5
99360,6
99361,6
99362,5
99363,4
99364,8
99365,7
99366,5
99367,9
99368,4
99369,2
99370,4
99371,7
99372,3
99373,6
99374,9
99375,2
99376,5
99377,2
99378,3
99379,3
99380,6
99381,9
99382,5
99383,5
99384,9
99385,9
99386,3
99387,0
99388,3
99389,0
99390,3
99391,5
