brand,product,name,specific,lightness,hex,lightToDark,numbers,id
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Golden Nude,13,0.749019607843137,#E3C69B,TRUE,13,18
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Golden Beige,13,0.658823529411765,#CCA184,TRUE,13,38
SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,Walnut,13,0.607843137254902,#CA846C,TRUE,13,39
Laura Mercier,Smooth Finish Foundation Powder,NA,13,0.633333333333333,#C49A7F,TRUE,13,40
TOM FORD,Traceless Soft Matte Foundation,Espresso,13.0,0.352941176470588,#75503F,TRUE,13,3
Armani Beauty,Neo Nude Foundation,NA,13,0.5,#AD7452,TRUE,13,4
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,NA,13,0.496078431372549,#A1755C,TRUE,13,42
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,NA,13C,0.46078431372549,#A36548,TRUE,13,44
TOM FORD,Traceless Foundation Stick,Espresso,13.0,0.305882352941176,#5A4642,TRUE,13,5
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Taffeta Sephora Quality Way-Nice Price,13,0.547058823529412,#B37864,TRUE,13,46
La Mer,The Luminous Lifting Cushion Foundation SPF 20 + Refill,Warm Ivory,13,0.805882352941176,#E8CAB3,TRUE,13,47
KEVYN AUCOIN,Foundation Balm,Deep EF,13,0.592156862745098,#C68F68,TRUE,13,48
Koh Gen Do,Aqua Foundation,NA,13,0.801960784313726,#E3C6B6,TRUE,13,63
SEPHORA COLLECTION,Clean Glowing Skin Foundation,NA,13,0.707843137254902,#DCA98D,TRUE,13,50
KEVYN AUCOIN,The Etherealist Foundation,Deep EF,13,0.523529411764706,#AF815C,TRUE,13,52
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,13,0.454901960784314,#A66942,TRUE,13,53
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,13,0.658823529411765,#CCA184,TRUE,13,54
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,13,0.715686274509804,#E3AF8A,TRUE,13,69
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F13.2,0.384313725490196,#815843,TRUE,13.2,1
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F13.5,0.474509803921569,#B7633B,TRUE,13.5,1
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,NA,13.5,0.468627450980392,#9D5E52,TRUE,13.5,42
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F13.7,0.349019607843137,#705242,TRUE,13.7,1
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Golden Medium,14,0.694117647058824,#E9B179,TRUE,14,23
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Golden Medium,14,0.694117647058824,#E9B179,TRUE,14,25
bareMinerals,BAREPRO Performance Wear Powder Foundation,Silk,14,0.713725490196078,#EFAA7D,TRUE,14,14
Makeup Revolution,Conceal & Hydrate Foundation,NA,F14,0.384313725490196,#88533C,TRUE,14,27
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F14,0.488235294117647,#B86441,TRUE,14,1
jane iredale,Beyond Matte Liquid Foundation,NA,M14,0.423529411764706,#995F3F,TRUE,14,30
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,Sand,14,0.776470588235294,#E8C1A4,TRUE,14,71
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Silk,14,0.713725490196078,#EFAA7D,TRUE,14,16
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Golden Medium,14,0.709803921568627,#ECB87E,TRUE,14,32
LORAC,PRO Soft Focus Longwear Foundation,NA,14,0.566666666666667,#C3995E,TRUE,14,33
ILIA,Super Serum Skin Tint SPF 40 Foundation,Dominica,14,0.572549019607843,#C48160,TRUE,14,34
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Light Delicate Beige,14,0.709803921568627,#DDAF8D,TRUE,14,66
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Neutral Linen,14,0.733333333333333,#D6B4A0,TRUE,14,60
bareMinerals,BAREPRO Longwear Powder Foundation ,Silk,14,0.725490196078431,#E3C08F,TRUE,14,17
PAT McGRATH LABS,Sublime Perfection Foundation,Light Medium,14,0.696078431372549,#DDAE86,TRUE,14,37
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Silk,14,0.672549019607843,#D1AF86,TRUE,14,18
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Golden Medium,14,0.62156862745098,#CEA56F,TRUE,14,38
SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,Teak,14,0.501960784313725,#AC6554,TRUE,14,39
Laura Mercier,Smooth Finish Foundation Powder,NA,14,0.598039215686274,#D4915D,TRUE,14,40
Dior,Diorskin Forever Undercover Foundation,Fair Almond,014,0.819607843137255,#EEC3B4,TRUE,14,73
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Chenille Sephora Quality Way-Nice Price,14,0.533333333333333,#AB7165,TRUE,14,46
KEVYN AUCOIN,Foundation Balm,Deep EF,14,0.52156862745098,#B78153,TRUE,14,48
KEVYN AUCOIN,The Etherealist Foundation,Deep EF,14,0.47843137254902,#A07454,TRUE,14,52
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,14,0.425490196078431,#A06039,TRUE,14,53
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,14,0.62156862745098,#CEA56F,TRUE,14,54
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,14,0.684313725490196,#DBA982,TRUE,14,69
Makeup Revolution,Conceal & Glow Foundation,NA,F14.2,0.315686274509804,#894A18,TRUE,14.2,28
Makeup Revolution,Conceal & Define Satte Matte Powder Foundation,NA,P14.5,0.670588235294118,#E4A272,TRUE,14.5,11
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F14.7,0.374509803921569,#81533E,TRUE,14.7,1
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Light,015,0.703921568627451,#E0B087,TRUE,15,57
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Neutral Medium,15,0.676470588235294,#E3A676,TRUE,15,23
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Neutral Medium,15,0.676470588235294,#E3A676,TRUE,15,25
bareMinerals,BAREPRO Performance Wear Powder Foundation,Sandalwood,15,0.650980392156863,#DC9C70,TRUE,15,14
Pacifica,Alight Clean Foundation,Warm Tan,15WT,0.572549019607843,#CF9355,FALSE,15,29
jane iredale,Beyond Matte Liquid Foundation,NA,M15,0.423529411764706,#99543F,TRUE,15,30
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,Rosy Sand,15,0.596078431372549,#C78D69,TRUE,15,71
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Sandalwood,15,0.650980392156863,#DC9C70,TRUE,15,16
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Neutral Medium,15,0.692156862745098,#E0AE81,TRUE,15,32
LORAC,PRO Soft Focus Longwear Foundation,NA,15,0.552941176470588,#C48E56,TRUE,15,33
ColourPop,Pretty Fresh Foundation,Fair,15W,0.815686274509804,#E7D0B9,TRUE,15,65
ILIA,Super Serum Skin Tint SPF 40 Foundation,Porto Covo,15,0.468627450980392,#A66F49,TRUE,15,34
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Peach Cream,15,0.688235294117647,#CDA792,TRUE,15,66
bareMinerals,BAREPRO Longwear Powder Foundation ,Sandalwood,15,0.713725490196078,#EFB87D,TRUE,15,17
PAT McGRATH LABS,Sublime Perfection Foundation,Medium,15,0.631372549019608,#C9A079,TRUE,15,37
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Sandalwood,15,0.666666666666667,#D0A984,TRUE,15,18
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Neutral Medium,15,0.637254901960784,#CD9C78,TRUE,15,38
SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,Mahogany,15,0.482352941176471,#9D6559,TRUE,15,39
Laura Mercier,Smooth Finish Foundation Powder,NA,15,0.554901960784314,#C68355,TRUE,15,40
SEPHORA COLLECTION,MicroSmooth Baked Powder Foundation,Nude Sephora Quality Way-Nice Price,15,0.737254901960784,#D9B69F,TRUE,15,72
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,NA,15,0.384313725490196,#7E5046,TRUE,15,42
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,NA,015N,0.766666666666667,#E0C5A7,TRUE,15,44
Dior,Diorskin Forever Undercover Foundation,Tender Beige,015,0.876470588235294,#FED9C1,TRUE,15,73
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Suede Sephora Quality Way-Nice Price,15,0.472549019607843,#916860,TRUE,15,46
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,L15,0.827450980392157,#F5C5B1,TRUE,15,82
KEVYN AUCOIN,Foundation Balm,Deep EF,15,0.496078431372549,#A67757,TRUE,15,48
SEPHORA COLLECTION,Clean Glowing Skin Foundation,NA,15,0.662745098039216,#D3A27F,TRUE,15,50
KEVYN AUCOIN,The Etherealist Foundation,Deep EF,15,0.484313725490196,#9D725A,TRUE,15,52
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,15,0.37843137254902,#885739,TRUE,15,53
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,15,0.494117647058824,#A38059,TRUE,15,54
bareMinerals,BAREPRO Performance Wear Powder Foundation,Butterscotch,15.5,0.67843137254902,#DFA97B,TRUE,15.5,14
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Butterscotch,15.5,0.67843137254902,#DFA97B,TRUE,15.5,16
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Intense Porcelain,15.5,0.735294117647059,#D6B1A1,TRUE,15.5,66
bareMinerals,BAREPRO Longwear Powder Foundation ,Butterscotch,15.5,0.731372549019608,#E4B691,TRUE,15.5,17
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Butterscotch,15.5,0.766666666666667,#E8C29F,TRUE,15.5,18
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,15.5,0.715686274509804,#E1B38C,TRUE,15.5,69
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Golden Nude,16,0.705882352941177,#ECAD7C,TRUE,16,23
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Golden Nude,16,0.705882352941177,#ECAD7C,TRUE,16,25
bareMinerals,BAREPRO Performance Wear Powder Foundation,Sandstone,16,0.67843137254902,#E4A176,TRUE,16,14
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F16,0.447058823529412,#AA533A,TRUE,16,1
Pacifica,Alight Clean Foundation,Neutral Tan,16NT,0.535294117647059,#C98E48,FALSE,16,29
jane iredale,Beyond Matte Liquid Foundation,NA,M16,0.411764705882353,#905742,TRUE,16,30
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,Natural Tan,16,0.641176470588235,#C9957E,TRUE,16,71
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Sandstone,16,0.67843137254902,#E4A176,TRUE,16,16
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Golden Nude,16,0.664705882352941,#DBA678,TRUE,16,32
LORAC,PRO Soft Focus Longwear Foundation,NA,16,0.572549019607843,#C38D61,TRUE,16,33
ILIA,Super Serum Skin Tint SPF 40 Foundation,Pavones,16,0.480392156862745,#A16554,TRUE,16,34
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Light Linen,16,0.674509803921569,#D5A683,TRUE,16,66
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Cool Linen,16,0.725490196078431,#D3B09F,TRUE,16,60
bareMinerals,BAREPRO Longwear Powder Foundation ,Sandstone,16,0.762745098039216,#F4C591,TRUE,16,17
PAT McGRATH LABS,Sublime Perfection Foundation,Medium,16,0.649019607843137,#D3A878,TRUE,16,37
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Sandstone,16,0.649019607843137,#D1AE7A,TRUE,16,18
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Golden Nude,16,0.476470588235294,#A66D4D,TRUE,16,38
SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,Ebony,16,0.494117647058824,#996B63,TRUE,16,39
Laura Mercier,Smooth Finish Foundation Powder,NA,16,0.556862745098039,#C98153,TRUE,16,40
Armani Beauty,Neo Nude Foundation,NA,16,0.341176470588235,#764E38,TRUE,16,4
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,NA,16C,0.441176470588235,#7E6963,TRUE,16,44
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Velvet Sephora Quality Way-Nice Price,16,0.458823529411765,#886262,TRUE,16,46
KEVYN AUCOIN,Foundation Balm,Deep EF,16,0.46078431372549,#967055,TRUE,16,48
KEVYN AUCOIN,The Etherealist Foundation,Deep EF,16,0.445098039215686,#8F6454,TRUE,16,52
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,16,0.476470588235294,#A66D4D,TRUE,16,54
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,16,0.723529411764706,#E7BD8A,TRUE,16,69
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F16.5,0.266666666666667,#683320,TRUE,16.5,1
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Tan Nude,17,0.613725490196078,#C98F70,TRUE,17,23
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Tan Nude,17,0.613725490196078,#C98F70,TRUE,17,25
bareMinerals,BAREPRO Performance Wear Powder Foundation,Fawn,17,0.629411764705882,#C3957E,TRUE,17,14
jane iredale,Beyond Matte Liquid Foundation,NA,M17,0.36078431372549,#794D3F,TRUE,17,30
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,Medium Tan,17,0.733333333333333,#E3B493,TRUE,17,71
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Fawn,17,0.629411764705882,#C3957E,TRUE,17,16
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Tan Nude,17,0.694117647058824,#E9B179,TRUE,17,32
LORAC,PRO Soft Focus Longwear Foundation,NA,17,0.517647058823529,#B68252,TRUE,17,33
ILIA,Super Serum Skin Tint SPF 40 Foundation,Miho,17,0.386274509803922,#835142,TRUE,17,34
bareMinerals,BAREPRO Longwear Powder Foundation ,Fawn,17,0.698039215686274,#CEA896,TRUE,17,17
PAT McGRATH LABS,Sublime Perfection Foundation,Medium,17,0.590196078431373,#C79266,TRUE,17,37
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Fawn,17,0.713725490196078,#D2AD9A,TRUE,17,18
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Tan Nude,17,0.480392156862745,#A46E51,TRUE,17,38
Laura Mercier,Smooth Finish Foundation Powder,NA,17,0.572549019607843,#C7895D,TRUE,17,40
Armani Beauty,Neo Nude Foundation,NA,17,0.325490196078431,#744432,TRUE,17,4
SEPHORA COLLECTION,Matte Perfection Full Coverage Foundation,Warm Natural,17,0.809803921568627,#F3C9AA,TRUE,17,70
SEPHORA COLLECTION,Clean Glowing Skin Foundation,NA,17,0.645098039215686,#CFA07A,TRUE,17,50
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,17,0.466666666666667,#9F794F,TRUE,17,54
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F17.5,0.241176470588235,#582E23,TRUE,17.5,1
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Oat,17.5,0.735294117647059,#D4B4A3,TRUE,17.5,66
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,17.5,0.73921568627451,#E9BF90,TRUE,17.5,69
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F17.7,0.290196078431373,#58403C,TRUE,17.7,1
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Light,018,0.674509803921569,#D3AB85,TRUE,18,57
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Medium Tan,18,0.52156862745098,#B17559,TRUE,18,23
Makeup Revolution,Fast Base Stick Foundation,NA,F18,0.217647058823529,#4C2E23,TRUE,18,24
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Medium Tan,18,0.52156862745098,#B17559,TRUE,18,25
bareMinerals,BAREPRO Performance Wear Powder Foundation,Pecan,18,0.641176470588235,#DB986C,TRUE,18,14
Clinique,Beyond Perfecting Powder Foundation + Concealer,Sand,18,0.613725490196078,#C89B71,NA,18,NA
Makeup Revolution,Conceal & Define Full Coverage Foundation,NA,F18,0.394117647058824,#914338,TRUE,18,1
Makeup Revolution,Conceal & Glow Foundation,NA,F18,0.256862745098039,#533730,TRUE,18,28
Pacifica,Alight Clean Foundation,Warm Tan,18WT,0.566666666666667,#D28F4F,FALSE,18,29
jane iredale,Beyond Matte Liquid Foundation,NA,M18,0.33921568627451,#73453A,TRUE,18,30
Clinique,Stay Matte Oil-Free Makeup,Cream Whip,CN 18,0.754901960784314,#E8BD99,NA,18,NA
Clinique,Beyond Perfecting Foundation + Concealer,Cream Whip,CN 18,0.754901960784314,#E8BD99,NA,18,NA
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Pecan,18,0.641176470588235,#DB986C,TRUE,18,16
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Medium Tan,18,0.684313725490196,#E0AE7D,TRUE,18,32
LORAC,PRO Soft Focus Longwear Foundation,NA,18,0.566666666666667,#C5895C,TRUE,18,33
ILIA,Super Serum Skin Tint SPF 40 Foundation,Roque,18,0.349019607843137,#6E5044,TRUE,18,34
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Light Cream,18,0.670588235294118,#CBA88B,TRUE,18,66
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Golden Linen,18,0.731372549019608,#D3B4A2,TRUE,18,60
bareMinerals,BAREPRO Longwear Powder Foundation ,Pecan,18,0.625490196078431,#DCA363,TRUE,18,17
PAT McGRATH LABS,Sublime Perfection Foundation,Medium,18,0.566666666666667,#B78D6A,TRUE,18,37
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Pecan,18,0.650980392156863,#D9A873,TRUE,18,18
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Medium Tan,18,0.613725490196078,#CEA56B,TRUE,18,38
Laura Mercier,Smooth Finish Foundation Powder,NA,18,0.474509803921569,#A96F49,TRUE,18,40
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,18,0.613725490196078,#CEA56B,TRUE,18,54
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Dune,18.5,0.715686274509804,#D8B495,TRUE,18.5,66
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,18.5,0.686274509803922,#E1B37D,TRUE,18.5,69
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Tan,19,0.52156862745098,#B0765A,TRUE,19,23
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Tan,19,0.52156862745098,#B0765A,TRUE,19,25
bareMinerals,BAREPRO Performance Wear Powder Foundation,Toffee,19,0.613725490196078,#D79562,TRUE,19,14
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Tan,19,0.633333333333333,#D6986D,TRUE,19,32
LORAC,PRO Soft Focus Longwear Foundation,NA,19,0.523529411764706,#C88343,TRUE,19,33
bareMinerals,BAREPRO Longwear Powder Foundation ,Toffee,19,0.596078431372549,#D29F5E,TRUE,19,17
PAT McGRATH LABS,Sublime Perfection Foundation,Medium,19,0.56078431372549,#C68658,TRUE,19,37
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Toffee,19,0.645098039215686,#D2A877,TRUE,19,18
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Tan,19,0.609803921568628,#CD956A,TRUE,19,38
Laura Mercier,Smooth Finish Foundation Powder,NA,19,0.447058823529412,#A06A44,TRUE,19,40
SEPHORA COLLECTION,Matte Perfection Full Coverage Foundation,Warm Linen,19,0.803921568627451,#EFC6AB,TRUE,19,70
SEPHORA COLLECTION,Clean Glowing Skin Foundation,NA,19,0.641176470588235,#CA9B7D,TRUE,19,50
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,19,0.609803921568628,#CD956A,TRUE,19,54
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Pink Cream,19.5,0.731372549019608,#D3AEA2,TRUE,19.5,66
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,19.5,0.725490196078431,#D7B69B,TRUE,19.5,69
It Cosmetics,Your Skin But Better Foundation + Skincare,Light Cool,20,0.807843137254902,#F4CBA8,TRUE,20,75
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,NA,20,0.723529411764706,#DDB894,TRUE,20,76
Catrice,True Skin Hydrating Foundation,Warm Beige,020,0.598039215686274,#C88D69,TRUE,20,58
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Golden Tan,20,0.537254901960784,#BA8058,TRUE,20,23
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Golden Tan,20,0.537254901960784,#BA8058,TRUE,20,25
bareMinerals,BAREPRO Performance Wear Powder Foundation,Oak,20,0.609803921568628,#C88E6F,TRUE,20,14
Pacifica,Alight Clean Foundation,Cool Medium,20CM,0.633333333333333,#D4A26F,FALSE,20,29
Clinique,Superbalanced Makeup,Fair,20,0.968627450980392,#F9F7F5,NA,20,NA
Clinique,Stay Matte Oil-Free Makeup,Fair,CN 20,0.782352941176471,#F1BF9E,NA,20,NA
Clinique,Beyond Perfecting Foundation + Concealer,Fair,CN 20,0.782352941176471,#F1BF9E,NA,20,NA
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,Golden Tan,20,0.707843137254902,#E1AC88,TRUE,20,71
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Oak,20,0.609803921568628,#C88E6F,TRUE,20,16
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Fair,CN 20,0.703921568627451,#E5AE82,NA,20,NA
florence by mills,Like a Light Skin Tint,NA,F020,0.749019607843137,#F4B68A,TRUE,20,77
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Golden Tan,20,0.674509803921569,#DEA97A,TRUE,20,32
LORAC,PRO Soft Focus Longwear Foundation,NA,20,0.452941176470588,#AD723A,TRUE,20,33
ColourPop,Pretty Fresh Foundation,Fair,20N,0.87843137254902,#F0DCD0,TRUE,20,65
ZOEVA,Authentik Skin Natural Luminous Foundation,Amazing,020C,0.82156862745098,#EACFB9,TRUE,20,78
Catrice,HD Liquid Coverage Foundation,Rose Beige,020,0.807843137254902,#EACCB2,TRUE,20,59
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Light Cream,20,0.611764705882353,#CA9D6E,TRUE,20,66
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Neutral Beige,20,0.690196078431373,#CCA794,TRUE,20,60
bareMinerals,BAREPRO Longwear Powder Foundation ,Oak,20,0.67843137254902,#D2A288,TRUE,20,17
PAT McGRATH LABS,Sublime Perfection Foundation,Medium,20,0.556862745098039,#C2835A,TRUE,20,37
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Oak,20,0.694117647058824,#D5A78D,TRUE,20,18
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Golden Tan,20,0.664705882352941,#D1A082,TRUE,20,38
Laura Mercier,Smooth Finish Foundation Powder,NA,20,0.43921568627451,#9B6345,TRUE,20,40
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,20Y,0.888235294117647,#F9E6CC,TRUE,20,67
Dior,Diorskin Forever Undercover Foundation,Light Beige,020,0.841176470588235,#FDCEB0,TRUE,20,73
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,Light Beige,020,0.725490196078431,#EFAF83,TRUE,20,80
Dior,Diorskin Forever Perfect Matte Powder Foundation,Light Beige,020,0.833333333333333,#F6C9B3,TRUE,20,81
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,L20,0.792156862745098,#EBC3A9,TRUE,20,82
