judge_id,name_first,name_middle,name_last,name_suffix,birth_date,birthplace_city,birthplace_state,death_date,death_city,death_state,gender,race
939,Fletcher,Mathews,Haight,NA,1799,Elmira,NY,1866,San Francisco,CA,M,White
940,Thomas,Griffith,Haight,NA,1879,Freehold,NJ,1942,NA,NA,M,White
941,Richard,T.,Haik,NA,1950,Lafayette,LA,NA,NA,NA,M,White
3493,Madeline,Hughes,Haikala,NA,1964,New Orleans,LA,NA,NA,NA,F,White
942,Sherrill,NA,Halbert,NA,1901,Terra Bella,CA,1991,San Rafael,CA,M,White
943,Clarence,NA,Hale,NA,1848,Turner,ME,1934,Portland,ME,M,White
944,Cynthia,Holcomb,Hall,NA,1929,Los Angeles,CA,2011,Pasadena,CA,F,White
945,Dominic,Augustin,Hall,NA,1765,NA,SC,1820,New Orleans,LA,M,White
3171,James,Randal,Hall,NA,1958,Augusta,GA,NA,NA,NA,M,White
2731,Janet,C.,Hall,NA,1948,Lowell,MA,NA,NA,NA,F,White
946,Kenneth,Keller,Hall,NA,1918,Greenview,WV,1999,Charleston,WV,M,White
947,Nathan,Kelsey,Hall,NA,1810,Marcellus,NY,1874,Buffalo,NY,M,White
948,Peirson,Mitchell,Hall,NA,1894,Armour,SD,1979,NA,NA,M,White
3073,Peter,W.,Hall,NA,1948,Hartford,CT,NA,NA,NA,M,White
949,Robert,Howell,Hall,NA,1921,Soperton,GA,1995,Atlanta,GA,M,White
950,Sam,Blakeley,Hall,Jr.,1924,Marshall,TX,1994,Marshall,TX,M,White
951,Willard,NA,Hall,NA,1780,Westford,MA,1875,Wilmington,DE,M,White
952,Elizabeth,Virginia,Hallanan,NA,1925,Charleston,WV,2004,Charleston,WV,F,White
953,Moses,NA,Hallett,NA,1834,Galena,IL,1913,Denver,CO,M,White
954,Elbert,Bertram,Haltom,Jr.,1922,Florence,AL,2003,Florence,AL,M,White
955,James,Dandridge,Halyburton,NA,1803,New Kent County,VA,1879,Richmond,VA,M,White
956,Clyde,H.,Hamilton,NA,1934,Edgefield,SC,NA,NA,NA,M,White
957,David,Frank,Hamilton,NA,1957,Bloomington,IN,NA,NA,NA,M,White
958,Elwood,NA,Hamilton,NA,1883,Benson,KY,1945,NA,NA,M,White
959,Jean,Constance,Hamilton,NA,1945,St. Louis,MO,NA,NA,NA,F,White
2863,Phyllis,Jean,Hamilton,NA,1952,Jacksonville,IL,NA,NA,NA,F,African American
960,Frederick,George,Hamley,NA,1903,Seattle,WA,1975,NA,NA,M,White
961,Oliver,Deveta,Hamlin,Jr.,1892,Oakland,CA,1973,NA,NA,M,White
962,Eli,Shelby,Hammond,NA,1838,Brandon,MS,1904,New York,NY,M,White
963,James,Hughes,Hancock,NA,1931,Montgomery,AL,NA,NA,NA,M,White
964,Augustus,Noble,Hand,NA,1869,Elizabethtown,NY,1954,Middlebury,VT,M,White
965,Learned,NA,Hand,NA,1872,Albany,NY,1961,New York,NY,M,White
966,William,Brevard,Hand,NA,1924,Mobile,AL,2008,Mobile,AL,M,White
2931,Andrew,S.,Hanen,NA,1953,Elgin,IL,NA,NA,NA,M,White
967,Bert,Emory,Haney,NA,1879,Lafayette,OR,1943,NA,NA,M,White
968,Cornelius,Holgate,Hanford,NA,1849,Winchester,IA,1926,Pierce County,WA,M,White
969,John,H.,Hannah,Jr.,1939,Nacogdoches County,TX,2003,West Palm Beach,FL,M,White
970,Allen,Burroughs,Hannay,NA,1892,Hempstead,TX,1983,Houston,TX,M,White
971,John,Berne,Hannum,NA,1915,Chester,PA,2007,Unionville,PA,M,White
972,Curtis,LeRoy,Hansen,NA,1933,Audubon County,IA,NA,NA,NA,M,White
973,David,Rasmussen,Hansen,NA,1938,Exira,IA,NA,NA,NA,M,White
974,William,Cook,Hanson,NA,1909,Green County,IA,1995,NA,NA,M,White
3044,Thomas,Michael,Hardiman,NA,1965,Winchester,MA,NA,NA,NA,M,White
975,Charles,Leach,Hardy,NA,1919,Los Angeles,CA,2010,Tempe,AZ,M,White
976,John,Raymond,Hargrove,Sr.,1923,Atlantic City,NJ,1997,Ashburton,MD,M,African American
977,John,Marshall,Harlan,NA,1833,Boyle County,KY,1911,Washington,DC,M,White
979,John,Marshall,Harlan,NA,1899,Chicago,IL,1971,Washington,DC,M,White
980,Melinda,NA,Harmon,NA,1946,Port Arthur,TX,NA,NA,NA,F,White
2689,Roy,Winfield,Harper,NA,1905,Gibson,MO,1994,Chesterfield,MO,M,White
981,Samuel,Hadden,Harper,NA,1783,Augusta County,VA,1837,Madisonville,LA,M,White
3517,M.,Douglas,Harpool,NA,1956,Springfield,MO,NA,NA,NA,M,White
982,Edward,Francis,Harrington,NA,1933,Fall River,MA,NA,NA,NA,M,White
983,Edward,NA,Harris,NA,1763,Iredell County,NC,1813,Lumberton,NC,M,White
984,George,Bernard,Harris,NA,1901,San Francisco,CA,1983,NA,NA,M,White
985,Oren,NA,Harris,NA,1903,Belton,AR,1997,Little Rock,AR,M,White
3559,Pamela,Ann,Harris,NA,1962,Hartford,CT,NA,NA,NA,F,White
986,Stanley,S.,Harris,NA,1927,Washington,DC,NA,NA,NA,M,White
987,Benjamin,NA,Harrison,NA,1888,San Bernardino,CA,1960,NA,NA,M,White
988,George,Luzerne,Hart,Jr.,1905,Roanoake,VA,1984,Washington,DC,M,White
989,William,Thomas,Hart,NA,1929,Joliet,IL,NA,NA,NA,M,White
990,John,Patrick,Hartigan,NA,1887,Providence,RI,1968,NA,NA,M,White
991,Richard,NA,Hartshorne,NA,1888,Newark,NJ,1975,NA,NA,M,White
2904,Harris,L.,Hartz,NA,1947,Baltimore,MD,NA,NA,NA,M,White
992,Alexander,NA,Harvey,II,1923,Baltimore,MD,NA,NA,NA,M,White
993,James,NA,Harvey,NA,1922,Iron Mountain,MI,NA,NA,NA,M,White
994,Matthew,NA,Harvey,NA,1781,Sutton,NH,1866,Concord,NH,M,White
3072,Robert,Bryan,Harwell,NA,1959,Florence,SC,NA,NA,NA,M,White
995,William,Henry,Hastie,NA,1904,Knoxville,TN,1976,Philadelphia,PA,M,African American
996,Alcee,Lamar,Hastings,NA,1936,Altamonte Springs,FL,NA,NA,NA,M,African American
997,John,Simpson,Hastings,NA,1898,Washington,IN,1977,NA,NA,M,White
998,Carl,A.,Hatch,NA,1889,Kirwan,KS,1963,NA,NM,M,White
999,Joseph,Woodrow,Hatchett,NA,1932,Clearwater,FL,NA,NA,NA,M,African American
3322,Charles,Sherrod,Hatfield,NA,1882,West Millgrove,OH,1950,Washington,DC,M,White
1000,Paul,Gerhart,Hatfield,NA,1928,Great Falls,MT,2000,Great Falls,MT,M,White
1001,Terry,J.,Hatter,Jr.,1933,Chicago,IL,NA,NA,NA,M,African American
1002,A.,Andrew,Hauk,NA,1912,Denver,CO,2004,Pasadena,CA,M,White
1003,Falcon,Black,Hawkins,Jr.,1927,Charleston,SC,2005,Mount Pleasant,SC,M,White
1004,Michael,Daly,Hawkins,NA,1945,Winslow,AZ,NA,NA,NA,M,White
1005,Thomas,Porter,Hawley,NA,1830,Milan,IN,1907,San Francisco,CA,M,White
1006,George,NA,Hay,NA,1765,Williamsburg,VA,1830,Richmond,VA,M,White
3245,James,NA,Hay,NA,1856,Millwood,VA,1931,Madison,VA,M,White
2732,Katharine,Sweeney,Hayden,NA,1942,New York,NY,NA,NA,NA,F,White
1007,Johnson,Jay,Hayes,NA,1886,Purlear,NC,1970,NA,NA,M,White
3039,William,Q.,Hayes,NA,1956,Bronxville,NY,NA,NA,NA,M,White
3169,Catharina,NA,Haynes,NA,1963,Melbourne,FL,NA,NA,NA,F,White
2843,William,Joseph,Haynes,Jr.,1949,Memphis,TN,NA,NA,NA,M,African American
1008,Clement,Furman,Haynsworth,Jr.,1912,Greenville,SC,1989,Greenville,SC,M,White
1009,Paul,Raymond,Hays,NA,1903,Des Moines,IA,1980,NA,NA,M,White
1010,William,Hercules,Hays,NA,1820,Washington County,KY,1880,Louisville,KY,M,White
3529,George,Jarrod,Hazel,NA,1975,New York,NY,NA,NA,NA,M,African American
1011,John,Raymond,Hazel,NA,1860,Buffalo,NY,1951,NA,NA,M,White
1012,Hayden,Wilson,Head,Jr.,1944,Sherman,TX,NA,NA,NA,M,White
1013,Arthur,Daniel,Healey,NA,1889,Somerville,MA,1948,Somerville,MA,M,White
1014,William,NA,Healy,NA,1881,Windham,IA,1962,NA,NA,M,White
1015,Gerald,William,Heaney,NA,1918,Goodhue,MN,2010,Duluth,MN,M,White
1016,Thad,NA,Heartfield,NA,1940,Port Arthur,TX,NA,NA,NA,M,White
1017,Upton,Scott,Heath,NA,1784,NA,MD,1852,Baltimore,MD,M,White
2905,Joe,L.,Heaton,NA,1951,Alva,OK,NA,NA,NA,M,White
1018,Frederick,Jacob Reagan,Heebe,NA,1922,Gretna,LA,2014,Metairie,LA,M,White
2710,Walter,Meheula,Heen,NA,1928,Honolulu,HI,NA,NA,NA,M,Pac. Isl./Asian Am.
2794,Alvin,K.,Hellerstein,NA,1933,New York,NY,NA,NA,NA,M,White
3433,Jeffrey,James,Helmick,NA,1960,Toledo,OH,NA,NA,NA,M,White
1019,Guy,Tresillian,Helvering,NA,1878,Felicity,OH,1946,Washington,DC,M,White
1020,Robert,Witherspoon,Hemphill,NA,1915,Chester,SC,1983,Chester,SC,M,White
1021,Albert,John,Henderson,NA,1920,Canton,GA,1999,Marietta,GA,M,White
2693,David,Ezekiel,Henderson,NA,1879,Deppe,NC,1968,NA,NA,M,White
1022,John,Oliver,Henderson,NA,1909,Buffalo,NY,1974,NA,NA,M,White
1023,Karen,LeCraft,Henderson,NA,1944,Oberlin,OH,NA,NA,NA,F,White
1024,Thelton,Eugene,Henderson,NA,1933,Shreveport,LA,NA,NA,NA,M,African American
1025,Jimm,Larry,Hendren,NA,1940,Gravette,AR,NA,NA,NA,M,White
3542,Bruce,Howe,Hendricks,NA,1957,Charleston,SC,NA,NA,NA,F,White
1026,Jesse,Smith,Henley,NA,1917,Saint Joe,AR,1997,Harrison,AR,M,White
1027,Edward,J.,Henning,NA,1868,Iron Ridge,WI,1937,Toledo,OH,M,White
1028,Robert,Harlan,Henry,NA,1953,Shawnee,OK,NA,NA,NA,M,White
1029,William,Bernard,Herlands,NA,1905,New York,NY,1969,New York,NY,M,White
1030,Henry,Michael,Herlong,Jr.,1944,Washington,DC,NA,NA,NA,M,White
1031,Robert,Dixon,Herman,NA,1911,Northumberland,PA,1990,Harrisburg,PA,M,White
1032,H[oward],David,Hermansdorfer,NA,1931,Ashland,KY,2003,Ashland,KY,M,White
3352,Marco,Antonio,Hernandez,NA,1957,Nogales,AZ,NA,NA,NA,M,Hispanic
2795,David,R.,Herndon,NA,1953,Sedalia,MO,NA,NA,NA,M,White
3058,Judith,C.,Herrera,NA,1954,Chicago,IL,NA,NA,NA,F,Hispanic
1033,John,Gilpin,Heyburn,II,1948,Boston,MA,NA,NA,NA,M,White
2820,William,J.,Hibbler,NA,1946,Kennedy,AL,2012,Richton Park,IL,M,African American
1034,Smith,NA,Hickenlooper,NA,1880,Cincinnati,OH,1933,NA,NA,M,White
1035,John,Joseph,Hickey,NA,1911,Rawlins,WY,1970,Cheyenne,WY,M,White
3394,Susan,Owens,Hickey,NA,1955,Dallas,TX,NA,NA,NA,F,White
1036,Edwin,Richley,Hicklin,NA,1895,Wapello,IA,1963,NA,NA,M,White
2901,Larry,R.,Hicks,NA,1943,Evanston,IL,NA,NA,NA,M,White
2999,S.,Maurice,Hicks,Jr.,1952,New Orleans,LA,NA,NA,NA,M,White
1037,Xenophon,NA,Hicks,NA,1872,Clinton,TN,1952,NA,NA,M,White
1038,Lynn,Carlton,Higby,NA,1938,Orlando,FL,1992,Pensacola,FL,M,White
1039,Aloyisus,Leon,Higginbotham,Jr.,1928,Trenton,NJ,1998,Boston,MA,M,African American
1040,Patrick,Errol,Higginbotham,NA,1938,McCalla,AL,NA,NA,NA,M,White
1041,Thomas,Aquinas,Higgins,NA,1932,Nashville,TN,NA,NA,NA,M,White
3400,Stephen,Andrew,Higginson,NA,1961,Boston,MA,NA,NA,NA,M,White
1042,Shelby,NA,Highsmith,NA,1929,Jacksonville,FL,NA,NA,NA,M,White
1043,Delmas,Carl,Hill,NA,1906,Wamego,KS,1989,NA,NA,M,White
1044,Irving,NA,Hill,NA,1915,Lincoln,NE,1998,Los Angeles,CA,M,White
1045,James,Clinkscales,Hill,NA,1924,Darlington,SC,NA,NA,NA,M,White
1046,Robert,Andrews,Hill,NA,1811,Iredell County,NC,1900,Oxford,MS,M,White
1047,Robert,Madden,Hill,NA,1928,Dallas,TX,1987,NA,NA,M,White
1049,Douglas,Woodruff,Hillman,NA,1922,Grand Rapids,MI,2007,Muskegon,MI,M,White
3118,Noel,Lawrence,Hillman,NA,1956,Red Bank,NJ,NA,NA,NA,M,White
3432,Timothy,Spafard,Hillman,NA,1948,Chicago,IL,NA,NA,NA,M,White
1050,Edgar,Winters,Hillyer,NA,1830,Granville,OH,1882,Carson City,NV,M,White
1051,Claude,M.,Hilton,NA,1940,Scott County,VA,NA,NA,NA,M,White
1052,Carroll,Clark,Hincks,NA,1889,Andover,MA,1964,NA,NA,M,White
1053,Robert,Lewis,Hinkle,NA,1951,Apalachicola,FL,NA,NA,NA,M,White
1054,Ricardo,H.,Hinojosa,NA,1950,Rio Grande City,TX,NA,NA,NA,M,Hispanic
1055,Samuel,NA,Hitchcock,NA,1755,Brimfield,MA,1813,Burlington,VT,M,White
1056,David,NA,Hittner,NA,1939,Schenectady,NY,NA,NA,NA,M,White
1057,William,NA,Hitz,NA,1872,Washington,DC,1935,NA,NA,M,White
1058,John,Sloss,Hobart,NA,1738,Fairfield,CT,1805,New York,NY,M,White
1059,Truman,McGill,Hobbs,NA,1921,Selma,AL,NA,NA,NA,M,White
2842,Faith,S.,Hochberg,NA,1950,East Orange,NJ,NA,NA,NA,F,White
1060,Walter,Hartman,Hodge,NA,1896,Auburn,IN,1975,NA,NA,M,White
1061,William,Terrell,Hodges,NA,1934,Lake Wales,FL,NA,NA,NA,M,White
1062,Adolph,A.,Hoehling,Jr.,1868,Philadelphia,PA,1941,Washington,DC,M,White
1063,William,Marcellin,Hoeveler,NA,1922,Paris,France,NA,NA,NA,M,White
1064,Julius,Jennings,Hoffman,NA,1895,Chicago,IL,1983,Chicago,IL,M,White
1065,Ogden,NA,Hoffman,Jr.,1822,New York,NY,1891,San Francisco,CA,M,White
1066,Walter,Edward,Hoffman,NA,1907,Jersey City,NJ,1996,Norfolk,VA,M,White
1067,Michael,Robert,Hogan,NA,1946,Oregon City,OR,NA,NA,NA,M,White
1068,Thomas,Francis,Hogan,NA,1938,Washington,DC,NA,NA,NA,M,White
1069,Timothy,Sylvester,Hogan,NA,1909,Wellston,OH,1989,NA,NA,M,White
1070,James,Stuart,Holden,NA,1914,Bennington,VT,1996,Longwood,FL,M,White
1071,Cale,James,Holder,NA,1912,Lawrenceville,IL,1983,NA,NA,M,White
1072,James,F.,Holderman,NA,1946,Joliet,IL,NA,NA,NA,M,White
1073,H[ezekiah],Russel,Holland,NA,1936,Pontiac,MI,NA,NA,NA,M,White
1074,James,Buchanan,Holland,NA,1857,Gwynedd Township,PA,1914,Conshohocken,PA,M,White
1075,John,Warthen,Holland,NA,1883,Jackson,TN,1969,Coral Gables,FL,M,White
3343,Ellen,Lipton,Hollander,NA,1949,New York,NY,NA,NA,NA,F,White
1076,Howard,Clark,Hollister,NA,1856,Cincinnati,OH,1919,NA,NA,M,White
1077,William,Judson,Holloway,Jr.,1923,Hugo,OK,2014,Oklahoma City,OK,M,White
1078,William,Harrison,Holly,NA,1869,Bellefonte,PA,1958,NA,NA,M,White
1079,Harry,Aaron,Hollzer,NA,1880,New York,NY,1946,Los Angeles,CA,M,White
1080,Jesse,Lynch,Holman,NA,1784,near Danville,KY,1842,Aurora,IN,M,White
1081,Edwin,Ruthven,Holmes,NA,1878,Sidon,MS,1961,NA,NA,M,White
3076,J[ames],Leon,Holmes,NA,1951,Hazen,AR,NA,NA,NA,M,White
3128,Jerome,A.,Holmes,NA,1961,Washington,DC,NA,NA,NA,M,African American
1082,Oliver,Wendell,Holmes,Jr.,1841,Boston,MA,1935,Washington,DC,M,White
3353,Paul,Kinloch,Holmes,III,1951,Newport,AR,NA,NA,NA,M,White
1083,Sven,Erik,Holmes,NA,1951,Grand Junction,CO,NA,NA,NA,M,White
1084,John,David,Holschuh,NA,1926,Ironton,OH,2011,Columbus,OH,M,White
1085,George,Chandler,Holt,NA,1843,Mexico,NY,1931,Nice,France,M,White
1086,Alexander,NA,Holtzoff,NA,1886,New York,NY,1969,NA,NA,M,White
3027,Richard,J.,Holwell,NA,1946,New York,NY,NA,NA,NA,M,White
3224,Charlene,Vanessa Edwards,Honeywell,NA,1957,Deerfield Beach,FL,NA,NA,NA,F,African American
1087,Denise,Page,Hood,NA,1952,Columbus,OH,NA,NA,NA,F,African American
1088,Joseph,Martin,Hood,NA,1942,Ashland,KY,NA,NA,NA,M,White
1089,William,Cather,Hook,NA,1857,Waynesburg,PA,1921,Sayner,WI,M,White
1090,Frank,Arthur,Hooper,NA,1895,Americus,GA,1985,Atlanta,GA,M,White
1091,James,Campbell,Hopkins,NA,1819,Pawlet,VT,1877,Madison,WI,M,White
1092,Richard,Joseph,Hopkins,NA,1873,Jefferson City,MO,1943,NA,NA,M,White
3059,Virginia,Emerson,Hopkins,NA,1952,Anniston,AL,NA,NA,NA,F,White
1093,Francis,NA,Hopkinson,NA,1737,Philadelphia,PA,1791,Philadelphia,PA,M,White
1094,Joseph,NA,Hopkinson,NA,1770,Philadelphia,PA,1842,Philadelphia,PA,M,White
3398,Mark,Raymond,Hornak,NA,1956,Homestead,PA,NA,NA,NA,M,White
1095,David,Brock,Hornby,NA,1944,"Brandon, Manitoba",Canada,NA,NA,NA,M,White
1096,Odell,NA,Horton,NA,1929,Bolivar,TN,2006,Memphis,TN,M,African American
1097,C[harles],Weston,Houck,NA,1933,Florence,SC,NA,NA,NA,M,White
1098,Benson,W.,Hough,NA,1875,Delaware,OH,1935,NA,NA,M,White
1099,Charles,Merrill,Hough,NA,1858,Philadelphia,PA,1927,New York,NY,M,White
1100,James,NA,Houston,NA,1767,Chestertown,MD,1819,Chestertown,MD,M,White
3040,John,A.,Houston,NA,1952,Greensboro,NC,NA,NA,NA,M,African American
2966,Daniel,L.,Hovland,NA,1954,Moorhead,MN,NA,NA,NA,M,White
1101,Alex,T.,Howard,Jr.,1924,Mobile,AL,2011,Mobile,AL,M,White
2715,Clinton,Woodbury,Howard,NA,1864,Lima,OH,1937,NA,NA,M,White
1102,George,NA,Howard,Jr.,1924,Pine Bluff,AR,2007,Pine Bluff,AR,M,African American
2932,Jeffrey,R.,Howard,NA,1955,Claremont,NH,NA,NA,NA,M,White
1103,Joseph,Clemens,Howard,NA,1922,Des Moines,IA,2000,Pikesville,MD,M,African American
1104,Malcolm,Jones,Howard,NA,1939,Kinston,NC,NA,NA,NA,M,White
3138,Marcia,Morales,Howard,NA,1965,Jacksonville,FL,NA,NA,NA,F,Hispanic
1105,Harland,Bradley,Howe,NA,1873,St. Johnsbury,VT,1946,NA,NA,M,White
1106,James,Henry,Howe,NA,1827,Turner,ME,1893,Boston,MA,M,White
3349,Beryl,Alaine,Howell,NA,1956,Fort Benning,GA,NA,NA,NA,F,White
1107,David,NA,Howell,NA,1747,Morristown,NJ,1824,Providence,RI,M,White
3246,George,Evan,Howell,NA,1905,Marion,IL,1980,Clearwater,FL,M,White
3306,William,Barberie,Howell,NA,1865,Freehold,NJ,1927,NA,NA,M,White
3247,Charles,Bowen,Howry,NA,1844,Oxford,MS,1928,Washington,DC,M,White
1108,Kenneth,M.,Hoyt,NA,1948,San Augustine County,TX,NA,NA,NA,M,African American
2875,Paul,C.,Huck,NA,1940,Covington,KY,NA,NA,NA,M,White
2954,Henry,E.,Hudson,NA,1947,Washington,DC,NA,NA,NA,M,White
1109,Harry,Lee,Hudspeth,NA,1935,Dallas,TX,NA,NA,NA,M,White
1110,Marilyn,L.,Huff,NA,1951,Ann Arbor,MI,NA,NA,NA,F,White
1111,Shirley,Ann Mount,Hufstedler,NA,1925,Denver,CO,NA,NA,NA,F,White
1112,Procter,Ralph,Hug,Jr.,1931,Reno,NV,NA,NA,NA,M,White
1113,Charles,Evans,Hughes,NA,1862,Glens Falls,NY,1948,Washington,DC,M,White
3270,James,NA,Hughes,NA,1823,Bladensburg,MD,1873,Bladensburg,MD,M,White
1114,Lynn,Nettleton,Hughes,NA,1941,Houston,TX,NA,NA,NA,M,White
1115,Robert,William,Hughes,NA,1821,Powhatan County,VA,1901,near Abingdon,VA,M,White
1116,Sarah,Tilghman,Hughes,NA,1896,Baltimore,MD,1985,NA,NA,F,White
3489,Todd,Michael,Hughes,NA,1966,Delaware,OH,NA,NA,NA,M,White
1117,George,Murray,Hulbert,NA,1881,Rochester,NY,1950,Bayport,NY,M,White
1118,Rubey,Mosley,Hulen,NA,1894,Hallsville,MO,1956,NA,NA,M,White
1119,Frank,M.,Hull,NA,1948,Augusta,GA,NA,NA,NA,F,White
1120,Thomas,Gray,Hull,NA,1926,Greeneville,TN,2008,Greeneville,TN,M,White
3536,Diane,Joyce,Humetewa,NA,1964,Phoenix,AZ,NA,NA,NA,F,American Indian
1121,J.,Otis,Humphrey,NA,1850,Morgan County,IL,1918,NA,NA,M,White
1122,David,Campbell,Humphreys,NA,1817,Morgan County,AL,1879,Fairfax County,VA,M,White
1123,West,Hughes,Humphreys,NA,1806,Montgomery County,TN,1882,Nashville,TN,M,White
2713,Oscar,Richard,Hundley,NA,1855,Limestone County,AL,1921,Birmingham,AL,M,White
1124,William,Leonard,Hungate,NA,1922,Benton,IL,2007,Chesterfield,MO,M,White
2864,Roger,L.,Hunt,NA,1942,Overton,NV,NA,NA,NA,M,White
1125,Ward,NA,Hunt,NA,1810,Utica,NY,1886,Washington,DC,M,White
1126,William,Henry,Hunt,NA,1857,New Orleans,LA,1949,Charlottesville,VA,M,White
3264,William,Henry,Hunt,NA,1823,Charleston,SC,1884,St. Petersburg,Russia,M,White
1127,Willis,B.,Hunt,Jr.,1932,Malden,MA,NA,NA,NA,M,White
1128,Edwin,Ford,Hunter,Jr.,1911,Alexandria,LA,2002,Lake Charles,LA,M,White
1129,Elmo,Bolton,Hunter,NA,1915,St. Louis,MO,2003,Lee`s Summit,MO,M,White
1130,James,NA,Hunter,III,1916,Westville,NJ,1989,Mt. Holly,NJ,M,White
1131,Elisha,Mills,Huntington,NA,1806,Butternuts,NY,1862,St. Paul,MN,M,White
1132,Harry,Lindley,Hupp,NA,1929,Los Angeles,CA,2004,NA,NA,M,White
2839,David,N.,Hurd,NA,1937,Hancock,NY,NA,NA,NA,M,White
1133,Daniel,T. K.,Hurley,NA,1943,Fitchburg,MA,NA,NA,NA,M,White
1134,Denis,Reagan,Hurley,NA,1937,Baldwin,NY,NA,NA,NA,M,White
3434,Andrew,David,Hurwitz,NA,1947,New York,NY,NA,NA,NA,M,White
1135,Charles,Sterling,Hutcheson,NA,1894,Mecklenburg County,VA,1969,NA,NA,M,White
1136,Joseph,Chappell,Hutcheson,Jr.,1879,Houston,TX,1973,Houston,TX,M,White
1137,William,D.,Hutchinson,NA,1932,Minersville,PA,1995,NA,NA,M,White
1138,Herbert,J.,Hutton,NA,1937,Philadelphia,PA,2007,Wynnewood,PA,M,African American
2848,Ellen,Segal,Huvelle,NA,1948,Boston,MA,NA,NA,NA,F,White
1139,Walter,August,Huxman,NA,1887,Pretty Prairie,KS,1972,NA,NA,M,White
1140,Daniel,Henry,Huyett,III,1921,Reading,PA,1998,Reading,PA,M,White
1141,James,M.,Ideman,NA,1931,Rockford,IL,NA,NA,NA,M,White
1142,Michael,Lambert,Igoe,NA,1885,St. Paul,MN,1967,Chicago,IL,M,White
3121,Sandra,Segal,Ikuta,NA,1954,Los Angeles,CA,NA,NA,NA,F,White
1143,Susan,Yvonne,Illston,NA,1948,Tokyo,Japan,NA,NA,NA,F,White
1144,Robert,Alexander,Inch,NA,1873,Providence,RI,1961,Queens,NY,M,White
1145,Charles,Anthony,Ingersoll,NA,1798,New Haven,CT,1860,New Haven,CT,M,White
1146,Joe,McDonald,Ingraham,NA,1903,Pawnee County,OK,1990,Houston,TX,M,White
1147,William,Austin,Ingram,NA,1924,Jeffersonville,IN,2002,Menlo Park,CA,M,White
1148,Harry,NA,Innes,NA,1752,Caroline County,VA,1816,Frankfort,KY,M,White
1149,James,NA,Iredell,NA,1751,Lewes,England,1799,Edenton,NC,M,White
1150,Joseph,Eron,Irenas,NA,1940,Newark,NJ,NA,NA,NA,M,White
3075,Dora,L.,Irizarry,NA,1955,San Sebastian,Puerto Rico,NA,NA,NA,F,Hispanic
1151,J.,Lawrence,Irving,NA,1935,San Diego,CA,NA,NA,NA,M,White
1152,Thomas,NA,Irwin,NA,1785,Philadelphia,PA,1870,Pittsburgh,PA,M,White
2733,Anthony,W.,Ishii,NA,1946,Santa Ana,CA,NA,NA,NA,M,Asian American
1153,George,Whitfield,Jack,NA,1875,Natchitoches,LA,1924,Shreveport,LA,M,White
1154,Janis,Graham,Jack,NA,1946,Los Angeles,CA,NA,NA,NA,F,White
3364,Amy,Berman,Jackson,NA,1954,Baltimore,MD,NA,NA,NA,F,White
3283,Brian,Anthony,Jackson,NA,1960,New Orleans,LA,NA,NA,NA,M,African American
1155,Carol,E.,Jackson,NA,1952,St. Louis,MO,NA,NA,NA,F,African American
1156,Howell,Edmunds,Jackson,NA,1832,Paris,TN,1895,West Meade,TN,M,White
1157,John,George,Jackson,NA,1777,near Buckhannon,VA (now WV),1825,Clarksburg,VA (now WV),M,White
1158,John,Jay,Jackson,Jr.,1824,Parkersburg,VA (now WV),1907,Atlantic City,NJ,M,White
3320,Joseph,Raymond,Jackson,NA,1880,Albany,NY,1969,Washington,DC,M,White
3464,Ketanji,Brown,Jackson,NA,1970,Washington,DC,NA,NA,NA,F,African American
1159,Raymond,Alvin,Jackson,NA,1949,Sussex,VA,NA,NA,NA,M,African American
3382,Richard,Brooke,Jackson,NA,1947,Bozeman,MT,NA,NA,NA,M,White
1160,Robert,Houghwout,Jackson,NA,1892,Spring Creek,PA,1954,Washington,DC,M,White
1161,Thomas,Penfield,Jackson,NA,1937,Washington,DC,2013,Compton,MD,M,White
1162,Dennis,G.,Jacobs,NA,1944,New York,NY,NA,NA,NA,M,White
1163,Fred,Clinton,Jacobs,NA,1865,Winchester,MA,1958,NA,NA,M,White
1164,Charles,Pinckney,James,NA,1818,Cincinnati,OH,1899,Leesburg,VA,M,White
2782,Robert,Gillespie,James,NA,1946,Ruston,LA,NA,NA,NA,M,White
1165,William,P.,James,NA,1870,Buffalo,NY,1940,NA,NA,M,White
1166,William,James,Jameson,NA,1898,Butte,MT,1990,NA,NA,M,White
3139,John,Alfred,Jarvey,NA,1956,Minneapolis,MN,NA,NA,NA,M,White
1167,James,Howard,Jarvis,II,1937,Knoxville,TN,2007,Knoxville,TN,M,White
1168,John,NA,Jay,NA,1745,New York,NY,1829,Bedford,NY,M,White
1169,Bruce,Sterling,Jenkins,NA,1927,Salt Lake City,UT,NA,NA,NA,M,White
1170,James,Graham,Jenkins,NA,1834,Saratoga Springs,NY,1921,Milwaukee,WI,M,White
2734,Martin,J.,Jenkins,NA,1953,San Francisco,CA,NA,NA,NA,M,African American
1171,Ralph,E.,Jenney,NA,1883,Detroit,MI,1945,NA,NA,M,White
1172,Delwen,Lowell,Jensen,NA,1928,Brigham City,UT,NA,NA,NA,M,White
1173,Gilbert,H.,Jertberg,NA,1897,Springfield,MO,1973,Fresno,CA,M,White
1174,Harvey,M.,Johnsen,NA,1895,Hastings,NE,1975,NA,NA,M,White
1175,Alan,Bond,Johnson,NA,1939,Cheyenne,WY,NA,NA,NA,M,White
