rowid,clue,answer,definition,clue_number,puzzle_date,puzzle_name,source_url,source
18373,Seasonal visitors beginning to congregate? Very good (5),MAGIC,Very good,10a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18374,Crazy graduate turned murderer (6),MANIAC,Crazy,11a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18375,"Landed, rolling over in fight, producing knife (8)",STILETTO,knife,12a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18376,"Swims with speed where pipes run (5,5)",CRAWL SPACE,where pipes run,14a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18377,Enthusiast cut trial recording (4),DEMO,trial recording,16a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18378,Disorder putting off old woman and another woman (4),LADY,another woman,19a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18379,"To live in support of church involves routine strength (5,5)",BRUTE FORCE,strength,20a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18380,Support intention to retain singular old expression (8),ARCHAISM,old expression,22a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18381,Problem with lighting installed in grand church (6),GLITCH,Problem,23a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18382,Fifth journey is a load of rubbish (5),TRIPE,a load of rubbish,26a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18383,"Strangely, this rogue is not like a rogue (9)",RIGHTEOUS,not like a rogue,27a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18384,Dodgy account receiving 1000 yen sparks defiance (9),CONTUMACY,defiance,28a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18385,Edges of Selsey beach may be described thus (5),SANDY,beach may be described thus,29a,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18386,Controversial staff correspondence showing change of heart about Conservative (9),POLEMICAL,Controversial,1d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18387,Gas power almost failed — almost (5),ARGON,Gas,2d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18388,Benign power supply taken under a road (8),AMICABLE,Benign,3d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18389,It’s my fault henhouses won’t open (4),OOPS,It’s my fault,4d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18390,"Oxford exam taking care of teacher training initially? My word (5,5)",GREAT SCOTT,My word,5d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18391,Active amount of computer storage dropped in river (6),NIMBLE,Active,6d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18392,"Drive out of capital of Turkey, chasing a great deal for the tourist (9)",SIGHTSEER,the tourist,7d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18393,Senior academic ignoring last page in book (5),RECTO,page in book,8d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18394,"Battered piano, missing note, embodying something obliterating musical form (5,5)",OPERA SERIA,musical form,13d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18395,Taking away damaged bud in effect (9),ABDUCTION,Taking away,15d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18396,Rash oaths very out of place (9),OVERHASTY,Rash,17d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18397,A brief furore about unexciting idea from above? (8),AFFLATUS,idea from above?,18d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18398,Opening a University? It’s more than a piece of cake (6),GATEAU,more than a piece of cake,21d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18399,A plan to get rid of electric current in upper floor (5),ATTIC,upper floor,22d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18400,Introduction of hike in rent is an irritation (5),THORN,an irritation,24d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18401,Limits to using lavatory? Nasty (4),UGLY,Nasty,25d,2020-11-05,"Times 27,",https://times-xwd-times.livejournal.com/2435273.html,times_xwd_times
18402,Give aid to town of St Francis mostly beginning to tumble (6),ASSIST,Give aid,1a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18403,"Joint left covered in cloves, say (6)",SPLICE,Joint,4a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18404,"Hanging cut short, with length being new (7)",CURTAIN,Hanging,9a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18405,Brilliant getting rid of British Conservatives? (5),RIGHT,Conservatives?,10a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18406,Study you initially disprove (4),DENY,disprove,11a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18407,Malign relative around at home (8),SINISTER,Malign,12a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18408,Receive land when suffering liberation (11),DELIVERANCE,liberation,14a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18409,Chap keeps losing explanatory list of words (8),GLOSSARY,explanatory list of words,18a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18410,Staff might be male and very good (4),MACE,Staff,20a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18411,Former partner not entirely mentioned for praise (5),EXTOL,praise,22a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18412,Remarkable / reason for eating on one’s lap? (7),NOTABLE,Remarkable,23a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18413,Strode around English county (6),DORSET,English county,24a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18414,Keen about that woman’s fruit tree (6),CHERRY,fruit tree,25a,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18415,Shops in a passage are without a single rat (6),ARCADE,Shops in a passage,1d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18416,Military test area under street is very unusual (7),STRANGE,very unusual,2d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18417,Impromptu / photograph (4),SNAP,Impromptu/photograph,3d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18418,"Unfair, putting pressure on manual worker (8)",PARTISAN,Unfair,5d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18419,Gold bar obtained after mint is stripped of million tons (5),INGOT,Gold bar,6d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18420,Complete part of independent Ireland (6),ENTIRE,Complete,7d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18421,Devising locomotive to go on European circuit (11),ENGINEERING,Devising,8d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18422,Sid’s love unfortunately is to disappear (8),DISSOLVE,disappear,13d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18423,Valuable fossil material found under church hall (7),CHAMBER,hall,15d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18424,A desire for wealth is not disputed (6),AGREED,not disputed,16d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18425,Unorthodox belief present with Syria’s leaders (6),HERESY,Unorthodox belief,17d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18426,Boy wizard would have power over this aquatic creature (5),OTTER,aquatic creature,19d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18427,Female dog losing head in desire (4),ITCH,desire,21d,2017-09-04,Times Quick Cryptic 910,https://times-xwd-times.livejournal.com/1804896.html,times_xwd_times
18428,Former copper's competent and easily forgiven (9),EXCUSABLE,easily forgiven,1a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18429,Idiot presents ring to a female (3),OAF,Idiot,6a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18430,"Number, for example, in Bury (7)",INTEGER,Number,8a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18431,"The old man, artist losing home (5)",PATER,The old man,9a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18432,"Whinger to cry, frightfully embarrassing (12)",CRINGEWORTHY,embarrassing/Whinger to cry,10a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18433,Quiet attempt to encapsulate Old English verse (6),POETRY,verse,12a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18434,Town to prohibit travel before end of war (6),BANGOR,Town,13a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18435,‘‘Invest more somehow’’ — politician involved in reforms (12),IMPROVEMENTS,reforms/Invest more,16a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18436,Daring Bishop facing rant (5),BRAVE,Daring,19a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18437,Torment where sick person is confined — not good (7),BEDEVIL,Torment,20a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18438,Unknown character reported in Devon river (3),EXE,Devon river,22a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18439,"True dears, awfully precious (9)",TREASURED,precious,23a,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18440,Some characters of greater interest for poetic Ireland (4),ERIN,poetic Ireland,1d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18441,Exclusive group with somewhere to sleep north of lake (7),COTERIE,Exclusive group,2d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18442,Flag celebrated with any number coming out (3),SAG,Flag,3d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18443,"Desolate pub gets torn apart, almost (6)",BARREN,Desolate,4d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18444,English person of wisdom outside very good on secret assignments? (9),ESPIONAGE,secret assignments,5d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18445,Month ending with out-of-this world group performing (5),OCTET,group performing,6d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18446,Raider for ever right (7),FORAYER,Raider,7d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18447,Most restricted home gets object tipped inside (9),"NARROWEST",Most restricted,11d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18448,People initially inclined to be flexible (7),PLIABLE,flexible,12d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18449,"Acquire maiden maybe and become better after (3,4)",GET OVER,become better after,14d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18450,"The Spanish moan, upset and weak (6)",FEEBLE,weak,15d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18451,Walk around bottom of village for serenity (5),PEACE,serenity,17d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18452,Good boy is happy (4),GLAD,happy,18d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18453,Insult can be hell (3),DIS,Insult/hell,21d,2020-08-28,Times Quick Cryptic No 1689,https://times-xwd-times.livejournal.com/2397631.html,times_xwd_times
18454,Militia crazy to jettison leader (4),ARMY,Militia,1a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18455,"I’m supporting exercises, right? Wrong (8)",IMPROPER,Wrong,3a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18456,Church provided most of item for baptism — material for gown? (7),CHIFFON,material for gown,8a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18457,"Prosper — not, say, going backwards (3,2)",GET ON,Prosper,10a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18458,"About to move round striker in later game (6,5)",RETURN MATCH,later game,11a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18459,Desire a bit of sunshine in most of the days of November (6),THIRST,Desire,13a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18460,A second court case will liberate one of the stars (6),ASTRAL,of the stars,15a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18461,"Anti-regalia, possibly, being against class distinction (11)",EGALITARIAN,being against class distinction,17a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18462,A bishop not entirely sharp? These assist with calculations (5),ABACI,These assist with calculations,20a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
18463,"Pens, say, recreated a connection in the mind (7)",SYNAPSE,a connection in the mind,21a,2021-05-03,QC 1865,https://times-xwd-times.livejournal.com/2530183.html,times_xwd_times
